Date & Time,use [kW],gen [kW],Central Inverter.Generation [kW],TenK.Generation [kW],Central Inverter.Usage [kW],TenK.Usage [kW],Micro Inverter.Generation [kW],Micro Inverter.Usage [kW],PVPowered  [kW],PVPowered + [kW],Enphase [kW],Enphase+ [kW],TenK [kW],TenK+ [kW],Grid [kW]
10/10/2015 11:00,0,8.259614444,2.926855556,2.329896111,0,0,3.002862778,19140.93189,-19138.00504,2.926855556,3.002862778,3.002862778,2.329896111,2.329896111,-8.259614444
10/10/2015 10:00,0,5.233229444,1.817270556,1.544261667,0,0,1.871697222,19138.00504,-19136.18776,1.817270556,1.871697222,1.871697222,1.544261667,1.544261667,-5.233229444
10/10/2015 9:00,0,2.658068611,0.910991944,0.789756389,0,0,0.957320278,19136.18776,-19135.27677,0.910991944,0.957320278,0.957320278,0.789756389,0.789756389,-2.658068611
10/10/2015 8:00,0,0.127971389,0.024995833,0.023316944,0.016069444,0.007124722,0.079658611,19135.28108,-19135.25608,0.041065278,0.079658611,0.083966667,0.023316944,0.030441667,-0.127971389
10/10/2015 7:00,0,-0.026408056,-0.003925,-0.010628889,0.003925,0.010628889,-0.011854167,19135.26794,-19135.27186,0,-0.011854167,0,-0.010628889,0,0.026408056
10/10/2015 6:00,0,-0.026585278,-0.003906389,-0.010753056,0.003906389,0.010753056,-0.011925833,19135.28379,-19135.2877,0,-0.011925833,0,-0.010753056,0,0.026585278
10/10/2015 5:00,0,-0.026748056,-0.00389,-0.010884167,0.00389,0.010884167,-0.011973889,19135.29967,-19135.30356,0,-0.011973889,0,-0.010884167,0,0.026748056
10/10/2015 4:00,0,-0.026734167,-0.003915278,-0.010886389,0.003915278,0.010886389,-0.0119325,19135.31549,-19135.31941,0,-0.0119325,0,-0.010886389,0,0.026734167
10/10/2015 3:00,0,-0.026761944,-0.003922778,-0.010910833,0.003922778,0.010910833,-0.011928333,19135.33134,-19135.33526,0,-0.011928333,0,-0.010910833,0,0.026761944
10/10/2015 2:00,0,-0.026759444,-0.003916389,-0.010890278,0.003916389,0.010890278,-0.011952778,19135.34721,-19135.35113,0,-0.011952778,0,-0.010890278,0,0.026759444
10/10/2015 1:00,0,-0.026877222,-0.003929167,-0.010962222,0.003929167,0.010962222,-0.011985833,19135.36311,-19135.36704,0,-0.011985833,0,-0.010962222,0,0.026877222
10/10/2015 0:00,0,-0.026766389,-0.003941111,-0.010890278,0.003941111,0.010890278,-0.011935,19135.37898,-19135.38292,0,-0.011935,0,-0.010890278,0,0.026766389
10/9/2015 23:00,0,-0.026848611,-0.003941944,-0.010911667,0.003941944,0.010911667,-0.011995,19135.39491,-19135.39886,0,-0.011995,0,-0.010911667,0,0.026848611
10/9/2015 22:00,0,-0.026911111,-0.003936389,-0.01098,0.003936389,0.01098,-0.011994722,19135.41085,-19135.41479,0,-0.011994722,0,-0.01098,0,0.026911111
10/9/2015 21:00,0,-0.026883056,-0.003977222,-0.010970278,0.003977222,0.010970278,-0.011935556,19135.42672,-19135.4307,0,-0.011935556,0,-0.010970278,0,0.026883056
10/9/2015 20:00,0,-0.026688611,-0.003988611,-0.010838056,0.003988611,0.010838056,-0.011861944,19135.44256,-19135.44655,0,-0.011861944,0,-0.010838056,0,0.026688611
10/9/2015 19:00,0,0.060851944,0.009321667,0.002463611,0.014331111,0.008189722,0.049066667,19135.45101,-19135.44168,0.023652778,0.049066667,0.053521667,0.002463611,0.010653333,-0.060851944
10/9/2015 18:00,0,1.663791111,0.623759167,0.363736111,0,0,0.676295833,19135.44168,-19134.81792,0.623759167,0.676295833,0.676295833,0.363736111,0.363736111,-1.663791111
10/9/2015 17:00,0,4.776506111,1.785394722,1.142635278,0,0,1.848476111,19134.81792,-19133.03253,1.785394722,1.848476111,1.848476111,1.142635278,1.142635278,-4.776506111
10/9/2015 16:00,0,8.071855833,2.971851389,2.039712778,0,0,3.060291667,19133.03253,-19130.06068,2.971851389,3.060291667,3.060291667,2.039712778,2.039712778,-8.071855833
10/9/2015 15:00,0,6.557361111,2.372133056,1.7033125,0,0,2.481915556,19130.06068,-19127.68855,2.372133056,2.481915556,2.481915556,1.7033125,1.7033125,-6.557361111
10/9/2015 14:00,0,6.964762778,2.488343056,1.838209722,0,0,2.63821,19127.68855,-19125.2002,2.488343056,2.63821,2.63821,1.838209722,1.838209722,-6.964762778
10/9/2015 13:00,0,2.454925,0.892743611,0.612893611,0,0,0.949287778,19125.2002,-19124.30746,0.892743611,0.949287778,0.949287778,0.612893611,0.612893611,-2.454925
10/9/2015 12:00,0,2.802305556,1.025651667,0.703978611,0,0,1.072675278,19124.30746,-19123.28181,1.025651667,1.072675278,1.072675278,0.703978611,0.703978611,-2.802305556
10/9/2015 11:00,0,1.810266111,0.658368889,0.445184722,0,0,0.7067125,19123.28181,-19122.62344,0.658368889,0.7067125,0.7067125,0.445184722,0.445184722,-1.810266111
10/9/2015 10:00,0,0.775367778,0.272103333,0.175778333,0,0,0.327486111,19122.62344,-19122.35134,0.272103333,0.327486111,0.327486111,0.175778333,0.175778333,-0.775367778
10/9/2015 9:00,0,0.354429167,0.103425278,0.070853889,0.001802222,0.001675833,0.18015,19122.35134,-19122.24791,0.1052275,0.18015,0.18015,0.070853889,0.072529722,-0.354429167
10/9/2015 8:00,0,0.010568333,-0.008408056,-0.0086175,0.016396389,0.009609444,0.027593889,19122.25274,-19122.26115,0.007988333,0.027593889,0.032421667,-0.0086175,0.000991944,-0.010568333
10/9/2015 7:00,0,-0.026490833,-0.003915,-0.010785278,0.003915,0.010785278,-0.011790556,19122.27294,-19122.27685,0,-0.011790556,0,-0.010785278,0,0.026490833
10/9/2015 6:00,0,-0.026788611,-0.003908611,-0.010982222,0.003908611,0.010982222,-0.011897778,19122.28875,-19122.29266,0,-0.011897778,0,-0.010982222,0,0.026788611
10/9/2015 5:00,0,-0.027054444,-0.003900833,-0.011113611,0.003900833,0.011113611,-0.01204,19122.3047,-19122.3086,0,-0.01204,0,-0.011113611,0,0.027054444
10/9/2015 4:00,0,-0.027048889,-0.003911389,-0.01111,0.003911389,0.01111,-0.0120275,19122.32063,-19122.32454,0,-0.0120275,0,-0.01111,0,0.027048889
10/9/2015 3:00,0,-0.027008056,-0.003923056,-0.011078889,0.003923056,0.011078889,-0.012006111,19122.33654,-19122.34047,0,-0.012006111,0,-0.011078889,0,0.027008056
10/9/2015 2:00,0,-0.026945556,-0.00392,-0.011078611,0.00392,0.011078611,-0.011946944,19122.35241,-19122.35633,0,-0.011946944,0,-0.011078611,0,0.026945556
10/9/2015 1:00,0,-0.0269825,-0.003911944,-0.0110975,0.003911944,0.0110975,-0.011973056,19122.36831,-19122.37222,0,-0.011973056,0,-0.0110975,0,0.0269825
10/9/2015 0:00,0,-0.027040556,-0.0039175,-0.011128611,0.0039175,0.011128611,-0.011994444,19122.38421,-19122.38813,0,-0.011994444,0,-0.011128611,0,0.027040556
10/8/2015 23:00,0,-0.026877778,-0.003921389,-0.011029167,0.003921389,0.011029167,-0.011927222,19122.40006,-19122.40398,0,-0.011927222,0,-0.011029167,0,0.026877778
10/8/2015 22:00,0,-0.027001944,-0.003938889,-0.011068333,0.003938889,0.011068333,-0.011994722,19122.41597,-19122.41991,0,-0.011994722,0,-0.011068333,0,0.027001944
10/8/2015 21:00,0,-0.0269475,-0.003988889,-0.011016944,0.003988889,0.011016944,-0.011941667,19122.43185,-19122.43584,0,-0.011941667,0,-0.011016944,0,0.0269475
10/8/2015 20:00,0,-0.026810278,-0.003959167,-0.010870556,0.003959167,0.010870556,-0.011980556,19122.44782,-19122.45178,0,-0.011980556,0,-0.010870556,0,0.026810278
10/8/2015 19:00,0,-0.041010556,-0.0212825,-0.010944722,0.0212825,0.010944722,-0.008783333,19122.46103,-19122.48231,0,-0.008783333,0.000464167,-0.010944722,0,0.041010556
10/8/2015 18:00,0,0.076210833,0.009037222,0.002089167,0.009268333,0.006977778,0.065084444,19122.48232,-19122.47328,0.018305556,0.065084444,0.065086944,0.002089167,0.009066944,-0.076210833
10/8/2015 17:00,0,0.555611389,0.188341389,0.117964722,0,0,0.249305278,19122.47328,-19122.28494,0.188341389,0.249305278,0.249305278,0.117964722,0.117964722,-0.555611389
10/8/2015 16:00,0,1.227184444,0.440763611,0.2908475,0,0,0.495573333,19122.28494,-19121.84417,0.440763611,0.495573333,0.495573333,0.2908475,0.2908475,-1.227184444
10/8/2015 15:00,0,4.092125,1.491949444,1.044545,0,0,1.555630556,19121.84417,-19120.35222,1.491949444,1.555630556,1.555630556,1.044545,1.044545,-4.092125
10/8/2015 14:00,0,7.797126111,2.799409444,2.041866389,0,0,2.955850278,19120.35222,-19117.55281,2.799409444,2.955850278,2.955850278,2.041866389,2.041866389,-7.797126111
10/8/2015 13:00,0,8.385321389,3.032720278,2.225795,0,0,3.126806111,19117.55281,-19114.52009,3.032720278,3.126806111,3.126806111,2.225795,2.225795,-8.385321389
10/8/2015 12:00,0,6.875418056,2.460828333,1.885639167,0,0,2.528950556,19114.52009,-19112.05927,2.460828333,2.528950556,2.528950556,1.885639167,1.885639167,-6.875418056
10/8/2015 11:00,0,5.452592222,1.951906111,1.493845833,0,0,2.006840278,19112.05927,-19110.10736,1.951906111,2.006840278,2.006840278,1.493845833,1.493845833,-5.452592222
10/8/2015 10:00,0,4.526196111,1.582088056,1.309795,0,0,1.634313056,19110.10736,-19108.52527,1.582088056,1.634313056,1.634313056,1.309795,1.309795,-4.526196111
10/8/2015 9:00,0,1.660822222,0.568584722,0.475147222,0,0,0.617090278,19108.52527,-19107.95669,0.568584722,0.617090278,0.617090278,0.475147222,0.475147222,-1.660822222
10/8/2015 8:00,0,0.031203056,0.000038611,-0.000746389,0.013176667,0.008226667,0.031910833,19107.96191,-19107.96187,0.013215278,0.031910833,0.037129167,-0.000746389,0.007480278,-0.031203056
10/8/2015 7:00,0,-0.026428333,-0.003913889,-0.010823889,0.003913889,0.010823889,-0.011690556,19107.97356,-19107.97747,0,-0.011690556,0,-0.010823889,0,0.026428333
10/8/2015 6:00,0,-0.026124444,-0.003851111,-0.010753333,0.003851111,0.010753333,-0.01152,19107.98899,-19107.99284,0,-0.01152,0,-0.010753333,0,0.026124444
10/8/2015 5:00,0,-0.026750278,-0.003988056,-0.010848333,0.003988056,0.010848333,-0.011913889,19108.00476,-19108.00874,0,-0.011913889,0,-0.010848333,0,0.026750278
10/8/2015 4:00,0,-0.026785278,-0.003991944,-0.010878889,0.003991944,0.010878889,-0.011914444,19108.02066,-19108.02465,0,-0.011914444,0,-0.010878889,0,0.026785278
10/8/2015 3:00,0,-0.026950278,-0.003979722,-0.010973333,0.003979722,0.010973333,-0.011997222,19108.03665,-19108.04063,0,-0.011997222,0,-0.010973333,0,0.026950278
10/8/2015 2:00,0,-0.027013611,-0.003956111,-0.011040278,0.003956111,0.011040278,-0.012017222,19108.05264,-19108.0566,0,-0.012017222,0,-0.011040278,0,0.027013611
10/8/2015 1:00,0,-0.027100556,-0.003954167,-0.011108889,0.003954167,0.011108889,-0.0120375,19108.06864,-19108.07259,0,-0.0120375,0,-0.011108889,0,0.027100556
10/8/2015 0:00,0,-0.02702,-0.003921389,-0.011091111,0.003921389,0.011091111,-0.0120075,19108.0846,-19108.08852,0,-0.0120075,0,-0.011091111,0,0.02702
10/7/2015 23:00,0,-0.026738056,-0.0038725,-0.010955,0.0038725,0.010955,-0.011910556,19108.10043,-19108.1043,0,-0.011910556,0,-0.010955,0,0.026738056
10/7/2015 22:00,0,-0.026686111,-0.003895,-0.01096,0.003895,0.01096,-0.011831111,19108.11614,-19108.12003,0,-0.011831111,0,-0.01096,0,0.026686111
10/7/2015 21:00,0,-0.026618611,-0.003894444,-0.010958889,0.003894444,0.010958889,-0.011765278,19108.1318,-19108.13569,0,-0.011765278,0,-0.010958889,0,0.026618611
10/7/2015 20:00,0,-0.026586111,-0.003901944,-0.010936389,0.003901944,0.010936389,-0.011747778,19108.14744,-19108.15134,0,-0.011747778,0,-0.010936389,0,0.026586111
10/7/2015 19:00,0,0.053352778,0.007551111,-0.006618056,0.014093056,0.008804722,0.052419722,19108.1546,-19108.14705,0.021644167,0.052419722,0.055683889,-0.006618056,0.002186667,-0.053352778
10/7/2015 18:00,0,2.519756111,0.979222222,0.5065875,0,0,1.033946389,19108.14705,-19107.16783,0.979222222,1.033946389,1.033946389,0.5065875,0.5065875,-2.519756111
10/7/2015 17:00,0,5.607228333,2.105164167,1.333975278,0,0,2.168088889,19107.16783,-19105.06267,2.105164167,2.168088889,2.168088889,1.333975278,1.333975278,-5.607228333
10/7/2015 16:00,0,8.496299722,3.141456944,2.140712778,0,0,3.21413,19105.06267,-19101.92121,3.141456944,3.21413,3.21413,2.140712778,2.140712778,-8.496299722
10/7/2015 15:00,0,10.20188694,3.745689722,2.627023056,0,0,3.829174167,19101.92121,-19098.17552,3.745689722,3.829174167,3.829174167,2.627023056,2.627023056,-10.20188694
10/7/2015 14:00,0,10.43331167,3.805850833,2.735144444,0,0,3.892316389,19098.17552,-19094.36967,3.805850833,3.892316389,3.892316389,2.735144444,2.735144444,-10.43331167
10/7/2015 13:00,0,10.22726083,3.719359167,2.708054444,0,0,3.799847222,19094.36967,-19090.65031,3.719359167,3.799847222,3.799847222,2.708054444,2.708054444,-10.22726083
10/7/2015 12:00,0,9.40315,3.399123056,2.523243611,0,0,3.480783333,19090.65031,-19087.25119,3.399123056,3.480783333,3.480783333,2.523243611,2.523243611,-9.40315
10/7/2015 11:00,0,8.331672222,2.972438333,2.310575556,0,0,3.048658333,19087.25119,-19084.27875,2.972438333,3.048658333,3.048658333,2.310575556,2.310575556,-8.331672222
10/7/2015 10:00,0,6.399179722,2.222592222,1.889565278,0,0,2.287022222,19084.27875,-19082.05616,2.222592222,2.287022222,2.287022222,1.889565278,1.889565278,-6.399179722
10/7/2015 9:00,0,2.896095556,0.970698889,0.902771667,0,0,1.022625,19082.05616,-19081.08546,0.970698889,1.022625,1.022625,0.902771667,0.902771667,-2.896095556
10/7/2015 8:00,0,0.123813333,0.026399444,0.015839444,0.014808333,0.007266667,0.081574444,19081.08896,-19081.06256,0.041207778,0.081574444,0.085076667,0.015839444,0.023106111,-0.123813333
10/7/2015 7:00,0,-0.026591944,-0.003933333,-0.010866667,0.003933333,0.010866667,-0.011791944,19081.07435,-19081.07829,0,-0.011791944,0,-0.010866667,0,0.026591944
10/7/2015 6:00,0,-0.026833056,-0.003947222,-0.010961111,0.003947222,0.010961111,-0.011924722,19081.09021,-19081.09416,0,-0.011924722,0,-0.010961111,0,0.026833056
10/7/2015 5:00,0,-0.027140833,-0.003934167,-0.011165278,0.003934167,0.011165278,-0.012041389,19081.1062,-19081.11013,0,-0.012041389,0,-0.011165278,0,0.027140833
10/7/2015 4:00,0,-0.027179444,-0.003930278,-0.011196667,0.003930278,0.011196667,-0.0120525,19081.12219,-19081.12612,0,-0.0120525,0,-0.011196667,0,0.027179444
10/7/2015 3:00,0,-0.027080556,-0.003926944,-0.011151111,0.003926944,0.011151111,-0.0120025,19081.13812,-19081.14205,0,-0.0120025,0,-0.011151111,0,0.027080556
10/7/2015 2:00,0,-0.027059444,-0.003946389,-0.011161111,0.003946389,0.011161111,-0.011951944,19081.154,-19081.15794,0,-0.011951944,0,-0.011161111,0,0.027059444
10/7/2015 1:00,0,-0.027089444,-0.003928611,-0.011160833,0.003928611,0.011160833,-0.012,19081.16994,-19081.17387,0,-0.012,0,-0.011160833,0,0.027089444
10/7/2015 0:00,0,-0.027056111,-0.003905,-0.0111375,0.003905,0.0111375,-0.012013611,19081.18589,-19081.18979,0,-0.012013611,0,-0.0111375,0,0.027056111
10/6/2015 23:00,0,-0.026913611,-0.003896111,-0.011063056,0.003896111,0.011063056,-0.011954444,19081.20175,-19081.20564,0,-0.011954444,0,-0.011063056,0,0.026913611
10/6/2015 22:00,0,-0.026824722,-0.003941944,-0.011067222,0.003941944,0.011067222,-0.011815556,19081.21746,-19081.2214,0,-0.011815556,0,-0.011067222,0,0.026824722
10/6/2015 21:00,0,-0.026722222,-0.003942222,-0.011024444,0.003942222,0.011024444,-0.011755556,19081.23315,-19081.2371,0,-0.011755556,0,-0.011024444,0,0.026722222
10/6/2015 20:00,0,-0.029455278,-0.006840556,-0.010934722,0.006840556,0.010934722,-0.01168,19081.24878,-19081.25562,0,-0.01168,0,-0.010934722,0,0.029455278
10/6/2015 19:00,0,0.053768889,0.006546111,0.000026111,0.015536944,0.008700278,0.047196667,19081.25845,-19081.2519,0.022083056,0.047196667,0.050024722,0.000026111,0.008726389,-0.053768889
10/6/2015 18:00,0,1.417378056,0.529799444,0.303428333,0,0,0.584150278,19081.2519,-19080.7221,0.529799444,0.584150278,0.584150278,0.303428333,0.303428333,-1.417378056
10/6/2015 17:00,0,3.054138056,1.139317222,0.722401667,0,0,1.192419167,19080.7221,-19079.58278,1.139317222,1.192419167,1.192419167,0.722401667,0.722401667,-3.054138056
10/6/2015 16:00,0,4.137188889,1.526503056,1.031958333,0,0,1.5787275,19079.58278,-19078.05628,1.526503056,1.5787275,1.5787275,1.031958333,1.031958333,-4.137188889
10/6/2015 15:00,0,6.097983889,2.232693056,1.561086667,0,0,2.304204167,19078.05628,-19075.82359,2.232693056,2.304204167,2.304204167,1.561086667,1.561086667,-6.097983889
10/6/2015 14:00,0,4.081764444,1.500918333,1.029351667,0,0,1.551494444,19075.82359,-19074.32267,1.500918333,1.551494444,1.551494444,1.029351667,1.029351667,-4.081764444
10/6/2015 13:00,0,2.608166111,0.961939167,0.639631667,0,0,1.006595278,19074.32267,-19073.36073,0.961939167,1.006595278,1.006595278,0.639631667,0.639631667,-2.608166111
10/6/2015 12:00,0,4.086366944,1.470795556,1.090014722,0,0,1.525556667,19073.36073,-19071.88993,1.470795556,1.525556667,1.525556667,1.090014722,1.090014722,-4.086366944
10/6/2015 11:00,0,2.568327222,0.930564722,0.659355556,0,0,0.978406944,19071.88993,-19070.95937,0.930564722,0.978406944,0.978406944,0.659355556,0.659355556,-2.568327222
10/6/2015 10:00,0,1.674269444,0.600229444,0.424171944,0,0,0.649868056,19070.95937,-19070.35914,0.600229444,0.649868056,0.649868056,0.424171944,0.424171944,-1.674269444
10/6/2015 9:00,0,0.332505556,0.097131389,0.063506667,0.001883333,0.001963056,0.1718675,19070.35914,-19070.26201,0.099014722,0.1718675,0.1718675,0.063506667,0.065469722,-0.332505556
10/6/2015 8:00,0,-0.030203611,-0.019063889,-0.010758333,0.019063889,0.010758333,-0.000381389,19070.26881,-19070.28788,0,-0.000381389,0.006424444,-0.010758333,0,0.030203611
10/6/2015 7:00,0,-0.026499167,-0.003904722,-0.010831944,0.003904722,0.010831944,-0.0117625,19070.29964,-19070.30354,0,-0.0117625,0,-0.010831944,0,0.026499167
10/6/2015 6:00,0,-0.026837222,-0.003969722,-0.01093,0.003969722,0.01093,-0.0119375,19070.31548,-19070.31945,0,-0.0119375,0,-0.01093,0,0.026837222
10/6/2015 5:00,0,-0.026955833,-0.0039825,-0.010978889,0.0039825,0.010978889,-0.011994444,19070.33145,-19070.33543,0,-0.011994444,0,-0.010978889,0,0.026955833
10/6/2015 4:00,0,-0.026865556,-0.003978056,-0.010893611,0.003978056,0.010893611,-0.011993889,19070.34742,-19070.3514,0,-0.011993889,0,-0.010893611,0,0.026865556
10/6/2015 3:00,0,-0.027025,-0.003974444,-0.010999444,0.003974444,0.010999444,-0.012051111,19070.36345,-19070.36743,0,-0.012051111,0,-0.010999444,0,0.027025
10/6/2015 2:00,0,-0.026983611,-0.003963333,-0.010984444,0.003963333,0.010984444,-0.012035833,19070.37946,-19070.38343,0,-0.012035833,0,-0.010984444,0,0.026983611
10/6/2015 1:00,0,-0.026966944,-0.003974167,-0.0109875,0.003974167,0.0109875,-0.012005278,19070.39543,-19070.3994,0,-0.012005278,0,-0.0109875,0,0.026966944
10/6/2015 0:00,0,-0.026934167,-0.004001389,-0.01097,0.004001389,0.01097,-0.011962778,19070.41137,-19070.41537,0,-0.011962778,0,-0.01097,0,0.026934167
10/5/2015 23:00,0,-0.027090278,-0.003953889,-0.011043333,0.003953889,0.011043333,-0.012093056,19070.42746,-19070.43142,0,-0.012093056,0,-0.011043333,0,0.027090278
10/5/2015 22:00,0,-0.026960278,-0.003976667,-0.011028611,0.003976667,0.011028611,-0.011955,19070.44337,-19070.44735,0,-0.011955,0,-0.011028611,0,0.026960278
10/5/2015 21:00,0,-0.026947222,-0.003988611,-0.011031111,0.003988611,0.011031111,-0.0119275,19070.45928,-19070.46326,0,-0.0119275,0,-0.011031111,0,0.026947222
10/5/2015 20:00,0,-0.026840833,-0.003969167,-0.010998889,0.003969167,0.010998889,-0.011872778,19070.47514,-19070.47911,0,-0.011872778,0,-0.010998889,0,0.026840833
10/5/2015 19:00,0,0.070799167,0.011891389,0.001814444,0.013700556,0.007938056,0.057093333,19070.4819,-19070.47001,0.025591944,0.057093333,0.05989,0.001814444,0.0097525,-0.070799167
10/5/2015 18:00,0,2.404646667,0.919755556,0.508513333,0,0,0.976377778,19070.47001,-19069.55026,0.919755556,0.976377778,0.976377778,0.508513333,0.508513333,-2.404646667
10/5/2015 17:00,0,2.958790556,1.101271111,0.70474,0,0,1.152779444,19069.55026,-19068.44898,1.101271111,1.152779444,1.152779444,0.70474,0.70474,-2.958790556
10/5/2015 16:00,0,3.216698056,1.185104722,0.800308056,0,0,1.231285278,19068.44898,-19067.26388,1.185104722,1.231285278,1.231285278,0.800308056,0.800308056,-3.216698056
10/5/2015 15:00,0,8.365919167,3.071748056,2.153105833,0,0,3.141065278,19067.26388,-19064.19213,3.071748056,3.141065278,3.141065278,2.153105833,2.153105833,-8.365919167
10/5/2015 14:00,0,10.74404,3.929107222,2.799163889,0,0,4.015768889,19064.19213,-19060.26302,3.929107222,4.015768889,4.015768889,2.799163889,2.799163889,-10.74404
10/5/2015 13:00,0,10.06273389,3.632505556,2.681760278,0,0,3.748468056,19060.26302,-19056.63052,3.632505556,3.748468056,3.748468056,2.681760278,2.681760278,-10.06273389
10/5/2015 12:00,0,4.319550278,1.571295278,1.128931667,0,0,1.619323333,19056.63052,-19055.05922,1.571295278,1.619323333,1.619323333,1.128931667,1.128931667,-4.319550278
10/5/2015 11:00,0,3.015053056,1.094098611,0.781826389,0,0,1.139128056,19055.05922,-19053.96512,1.094098611,1.139128056,1.139128056,0.781826389,0.781826389,-3.015053056
10/5/2015 10:00,0,1.8850075,0.677327778,0.482265278,0,0,0.725414444,19053.96512,-19053.2878,0.677327778,0.725414444,0.725414444,0.482265278,0.482265278,-1.8850075
10/5/2015 9:00,0,0.422505833,0.134291389,0.085856944,0.001465,0.001346944,0.2023575,19053.2878,-19053.15351,0.135756389,0.2023575,0.2023575,0.085856944,0.087203889,-0.422505833
10/5/2015 8:00,0,-0.025014722,-0.019293056,-0.010749167,0.019293056,0.010749167,0.0050275,19053.15784,-19053.17713,0,0.0050275,0.009359722,-0.010749167,0,0.025014722
10/5/2015 7:00,0,-0.026566389,-0.003916667,-0.010838611,0.003916667,0.010838611,-0.011811111,19053.18894,-19053.19286,0,-0.011811111,0,-0.010838611,0,0.026566389
10/5/2015 6:00,0,-0.026886389,-0.003944722,-0.011019722,0.003944722,0.011019722,-0.011921944,19053.20478,-19053.20873,0,-0.011921944,0,-0.011019722,0,0.026886389
10/5/2015 5:00,0,-0.027013611,-0.003965556,-0.011109444,0.003965556,0.011109444,-0.011938611,19053.22066,-19053.22463,0,-0.011938611,0,-0.011109444,0,0.027013611
10/5/2015 4:00,0,-0.027065,-0.003961111,-0.011145833,0.003961111,0.011145833,-0.011958056,19053.23659,-19053.24055,0,-0.011958056,0,-0.011145833,0,0.027065
10/5/2015 3:00,0,-0.0270575,-0.003951111,-0.011153889,0.003951111,0.011153889,-0.0119525,19053.2525,-19053.25645,0,-0.0119525,0,-0.011153889,0,0.0270575
10/5/2015 2:00,0,-0.027136389,-0.0039625,-0.011161389,0.0039625,0.011161389,-0.0120125,19053.26846,-19053.27243,0,-0.0120125,0,-0.011161389,0,0.027136389
10/5/2015 1:00,0,-0.027361667,-0.003952778,-0.011228611,0.003952778,0.011228611,-0.012180278,19053.28461,-19053.28856,0,-0.012180278,0,-0.011228611,0,0.027361667
10/5/2015 0:00,0,-0.027347222,-0.003946944,-0.011236389,0.003946944,0.011236389,-0.012163889,19053.30072,-19053.30467,0,-0.012163889,0,-0.011236389,0,0.027347222
10/4/2015 23:00,0,-0.02728,-0.0039675,-0.011208333,0.0039675,0.011208333,-0.012104167,19053.31678,-19053.32074,0,-0.012104167,0,-0.011208333,0,0.02728
10/4/2015 22:00,0,-0.027221667,-0.003968056,-0.011215556,0.003968056,0.011215556,-0.012038056,19053.33278,-19053.33675,0,-0.012038056,0,-0.011215556,0,0.027221667
10/4/2015 21:00,0,-0.027087778,-0.004008889,-0.011138333,0.004008889,0.011138333,-0.011940556,19053.34869,-19053.3527,0,-0.011940556,0,-0.011138333,0,0.027087778
10/4/2015 20:00,0,-0.02643,-0.003998611,-0.010874722,0.003998611,0.010874722,-0.011556667,19053.36426,-19053.36825,0,-0.011556667,0,-0.010874722,0,0.02643
10/4/2015 19:00,0,0.469780278,0.179478056,0.059860833,0.008319722,0.005174444,0.230441389,19053.36907,-19053.18959,0.187797778,0.230441389,0.2312575,0.059860833,0.065035278,-0.469780278
10/4/2015 18:00,0,1.873144444,0.713874444,0.392027778,0,0,0.767242222,19053.18959,-19052.47572,0.713874444,0.767242222,0.767242222,0.392027778,0.392027778,-1.873144444
10/4/2015 17:00,0,4.3767875,1.629901667,1.063938333,0,0,1.6829475,19052.47572,-19050.84582,1.629901667,1.6829475,1.6829475,1.063938333,1.063938333,-4.3767875
10/4/2015 16:00,0,5.784242222,2.124975,1.472310278,0,0,2.186956944,19050.84582,-19048.72084,2.124975,2.186956944,2.186956944,1.472310278,1.472310278,-5.784242222
10/4/2015 15:00,0,7.585709722,2.758263611,1.995509444,0,0,2.831936667,19048.72084,-19045.96258,2.758263611,2.831936667,2.831936667,1.995509444,1.995509444,-7.585709722
10/4/2015 14:00,0,8.240183333,2.963650278,2.1899175,0,0,3.086615556,19045.96258,-19042.99893,2.963650278,3.086615556,3.086615556,2.1899175,2.1899175,-8.240183333
10/4/2015 13:00,0,8.779318611,3.162660833,2.3436975,0,0,3.272960278,19042.99893,-19039.83627,3.162660833,3.272960278,3.272960278,2.3436975,2.3436975,-8.779318611
10/4/2015 12:00,0,3.232020833,1.172092222,0.843975278,0,0,1.215953333,19039.83627,-19038.66417,1.172092222,1.215953333,1.215953333,0.843975278,0.843975278,-3.232020833
10/4/2015 11:00,0,4.687521389,1.682160833,1.27031,0,0,1.735050556,19038.66417,-19036.98201,1.682160833,1.735050556,1.735050556,1.27031,1.27031,-4.687521389
10/4/2015 10:00,0,5.813736389,2.038499722,1.675191944,0,0,2.100044722,19036.98201,-19034.94351,2.038499722,2.100044722,2.100044722,1.675191944,1.675191944,-5.813736389
10/4/2015 9:00,0,1.841329722,0.628878889,0.534416111,0,0,0.678034722,19034.94351,-19034.31463,0.628878889,0.678034722,0.678034722,0.534416111,0.534416111,-1.841329722
10/4/2015 8:00,0,0.173986111,0.045283889,0.029420833,0.012958889,0.006886944,0.099281389,19034.3177,-19034.27242,0.058242778,0.099281389,0.102349444,0.029420833,0.036307778,-0.173986111
10/4/2015 7:00,0,-0.026891667,-0.003962778,-0.010965833,0.003962778,0.010965833,-0.011963056,19034.28438,-19034.28834,0,-0.011963056,0,-0.010965833,0,0.026891667
10/4/2015 6:00,0,-0.027037778,-0.003945278,-0.011069722,0.003945278,0.011069722,-0.012022778,19034.30037,-19034.30431,0,-0.012022778,0,-0.011069722,0,0.027037778
