Date & Time,Usage [kW],Generation [kW],Panel A [kW],Household [kW],Solar Array 1 and 2 [kW],Panel B [kW],Panel B Net [kW],Grid [kW],Air Handler 1 [kW],Heat Pump [kW],Hot Tub [kW],Well [kW],Solar Array 3 [kW],Solar Array 3+ [kW],Solar Sub Panel [kW],Solar Sub Panel+ [kW],Car [kW],Ground Array [kW],Ground Array+ [kW],Panel A Net [kW],Grid [kW]
12/2/2015 19:00,5.008749167,-0.016986389,-2.352126667,-2.849460833,-0.0094475,-2.632036944,-2.644329722,5.008749167,-0.159363611,-1.905109444,-0.013013056,-0.062475556,-0.002845278,0,-0.012292778,0,-0.002340278,-0.004693611,0,-2.364419444,5.025735556
12/2/2015 18:00,5.275471111,-0.017093889,-2.958026667,-2.711633889,-0.009517222,-2.292698333,-2.305071389,5.275471111,-0.223284722,-1.423035833,-0.832157778,-0.0657675,-0.002855833,0,-0.012373056,0,-0.0024975,-0.004720833,0,-2.970399722,5.292565
12/2/2015 17:00,4.920587222,-0.008602778,-2.035769722,-2.480117778,-0.007333889,-2.861278889,-2.870548889,4.915588611,-0.260816111,-2.124679167,-0.012977778,-0.026226111,-0.001936111,0.000329722,-0.00927,0.000711389,-0.002168889,0.000667222,0.004287222,-2.045039722,4.92919
12/2/2015 16:00,4.99949,0.164751389,-2.732831667,-2.340494444,0.040265833,-2.231336944,-2.166621667,4.834738056,-0.220275556,-1.5173925,-0.86927,-0.049480833,0.024449444,0.024449444,0.064715278,0.064715833,-0.002576111,0.100036111,0.100036111,-2.668116389,4.834738611
12/2/2015 15:00,5.0866475,0.931397222,-1.887426111,-2.347663333,0.266229167,-3.049919167,-2.658871667,4.155250278,-0.300706667,-2.378854444,-0.013513333,-0.043561389,0.124818333,0.124818333,0.3910475,0.3910475,-0.002348333,0.540349722,0.540349722,-1.496378611,4.155250278
12/2/2015 14:00,4.907368889,1.511227222,-2.772246944,-2.419503889,0.450729444,-1.864238611,-1.244066667,3.396141667,-0.165053611,-1.401710278,-0.891766111,-0.02633,0.1694425,0.1694425,0.620171944,0.620171944,-0.003005,0.891055278,0.891055278,-2.152075,3.396141667
12/2/2015 13:00,4.390906944,2.459894444,-1.949980833,-2.512746944,0.709581944,-1.880948889,-0.930990278,1.9310125,-0.183494722,-1.652216111,-0.014163056,-0.025179444,0.240376667,0.240376667,0.949958611,0.949958611,-0.003106667,1.509935833,1.509935833,-1.000022222,1.9310125
12/2/2015 12:00,6.117128611,1.366179722,-3.4158675,-2.556305,0.368415556,-2.479178056,-1.907129722,4.750948889,-0.238788056,-1.869486667,-1.424991389,-0.024928333,0.203632778,0.203632778,0.572048333,0.572048333,-0.002629167,0.794131389,0.794131389,-2.843819167,4.750948889
12/2/2015 11:00,5.100075556,0.2549775,-1.839853889,-2.200505833,0.067044444,-3.242251389,-3.123747778,4.845098056,-0.265729444,-2.462368333,-0.161616667,-0.007715556,0.051459167,0.051459167,0.118503611,0.118503611,-0.002139722,0.136473889,0.136473889,-1.721350278,4.845098056
12/2/2015 10:00,3.062336667,0.218147222,-1.909848611,-2.205573056,0.054819722,-1.138894167,-1.0366175,2.844189444,-0.060579722,-0.509208056,-0.182196389,-0.101652778,0.047456944,0.047456944,0.102276667,0.102276667,-0.003126667,0.115870556,0.115870556,-1.807571944,2.844189445
12/2/2015 9:00,2.151206111,0.076868333,-1.430590833,-2.009942778,0.015410278,-0.709446389,-0.676596667,2.074337778,-0.060600278,-0.003651389,-0.033364167,-0.040339722,0.017439444,0.017439444,0.032849722,0.032849722,-0.003307778,0.044018611,0.044018611,-1.397741111,2.074337778
12/2/2015 8:00,9.622847778,-0.007003333,-2.981341667,-2.046521111,-0.006843889,-6.622232222,-6.629795,9.618699444,-0.522830556,-4.718634444,-1.406105556,-0.012338889,-0.000718889,0.001029444,-0.007562778,0.001097222,-0.905265556,0.000559444,0.003051111,-2.988904444,9.629851111
12/2/2015 7:00,9.970897222,-0.016501944,-2.053545278,-2.621011667,-0.009516667,-7.892719167,-7.905035556,9.970897222,-1.035298056,-5.702881389,-0.1545225,-0.007688333,-0.002799722,0,-0.012316389,0,-0.432993333,-0.004185556,0,-2.065861667,9.987399166
12/2/2015 6:00,5.06181,-0.016733056,-1.840815,-2.201856389,-0.009309444,-3.196785556,-3.208890278,5.06181,-0.246586667,-1.951407222,-0.176789444,-0.1946875,-0.002795278,0,-0.012104722,0,-0.273749722,-0.004628333,0,-1.852919722,5.078543056
12/2/2015 5:00,7.123081389,-0.0163975,-1.595398333,-2.020378611,-0.009206944,-5.5036675,-5.515675278,7.123081389,-0.268428056,-4.247697222,-0.176458611,-0.012328889,-0.002800833,0,-0.012007778,0,-0.3813925,-0.004389722,0,-1.607406111,7.139478889
12/2/2015 4:00,4.361679722,-0.016573056,-1.634867778,-1.969962222,-0.009071111,-2.7030475,-2.714929722,4.361679722,-0.219047778,-1.569192778,-0.178313056,-0.040078333,-0.002811111,0,-0.011882222,0,-0.3685125,-0.004690833,0,-1.64675,4.378252778
12/2/2015 3:00,8.449838889,-0.016568889,-3.217375833,-1.916292778,-0.009163056,-5.2084675,-5.220465278,8.449838889,-0.251586944,-2.111438889,-1.806298056,-0.044145833,-0.002834722,0,-0.011997778,0,-2.3035075,-0.004571111,0,-3.229373611,8.466407778
12/2/2015 2:00,8.788103333,-0.016557222,-1.485063889,-1.842122778,-0.009156944,-7.27907,-7.291054722,8.788103333,-0.181881667,-1.700908056,-0.177496389,-0.053879444,-0.002827778,0,-0.011984722,0,-4.815257778,-0.0045725,0,-1.497048611,8.804660555
12/2/2015 1:00,3.984396111,-0.01648,-1.498508056,-1.915021389,-0.008935556,-2.462400833,-2.474144444,3.984396111,-0.219738889,-1.610361944,-0.18012,-0.040234444,-0.002808056,0,-0.011743611,0,-0.002439444,-0.004736389,0,-1.510251667,4.000876111
12/2/2015 0:00,2.130578333,-0.016706944,-1.476676111,-1.7668075,-0.008974444,-0.630317222,-0.642109722,2.130578333,-0.114111944,-0.004002222,-0.180739722,-0.044924444,-0.002818056,0,-0.0117925,0,-0.003285556,-0.004914444,0,-1.488468611,2.147285277
12/1/2015 23:00,6.396383889,-0.016559444,-1.534741111,-1.838540556,-0.009287778,-4.837482778,-4.849562778,6.396383889,-0.502443889,-3.847052778,-0.178400278,-0.012418889,-0.002792222,0,-0.01208,0,-0.000968056,-0.004479444,0,-1.546821111,6.412943333
12/1/2015 22:00,4.754483889,-0.016863611,-1.7600125,-2.233023333,-0.009345833,-2.970146944,-2.982309167,4.754483889,-0.224798333,-2.03298,-0.178603889,-0.06619,-0.002816389,0,-0.012162222,0,-0.002024722,-0.004701389,0,-1.772174722,4.7713475
12/1/2015 21:00,5.520057778,-0.016888889,-1.892804167,-2.510135833,-0.009404167,-3.602750833,-3.615002222,5.520057778,-0.2832175,-2.624811111,-0.033,-0.050088889,-0.002847222,0,-0.012251389,0,-0.001915556,-0.0046375,0,-1.905055556,5.536946667
12/1/2015 20:00,5.037173333,-0.0171425,-2.851494722,-2.675351667,-0.009504167,-2.1609325,-2.173305556,5.037173333,-0.129433056,-1.481345556,-0.723678889,-0.007672778,-0.002868889,0,-0.012373056,0,-0.002548889,-0.004769444,0,-2.863867778,5.054315833
12/1/2015 19:00,4.248397222,-0.017233056,-2.237906667,-2.882223611,-0.009525278,-1.985709444,-1.9981,4.248397222,-0.141724722,-1.172049444,-0.0130125,-0.019523611,-0.002865278,0,-0.012390556,0,-0.002630278,-0.0048425,0,-2.250297222,4.265630278
12/1/2015 18:00,5.878019167,-0.017328889,-3.052741944,-2.811916389,-0.009627222,-2.800257778,-2.8127675,5.878019167,-0.269324444,-1.952294444,-0.817280278,-0.007668889,-0.0028825,0,-0.012509722,0,-0.002205833,-0.004819167,0,-3.065251667,5.895348056
12/1/2015 17:00,5.118180278,-0.013799444,-1.707088889,-2.219902778,-0.008773611,-3.3874825,-3.398443333,5.116493056,-0.311389722,-2.52347,-0.0129475,-0.033073889,-0.002187222,0.000356111,-0.010960833,0.000375,-0.001909722,-0.002838611,0.001312222,-1.718049722,5.131979722
12/1/2015 16:00,3.993957222,0.090630278,-2.839275833,-3.10089,0.018733889,-1.136093889,-1.099164722,3.901511389,-0.060123611,-0.003515,-0.779051111,-0.045254722,0.018195278,0.018461944,0.036929167,0.038566389,-0.003307222,0.053701111,0.053879444,-2.802346667,3.903326944
12/1/2015 15:00,5.7096975,0.736728611,-3.104666111,-5.516378889,0.189471667,-2.544867222,-2.206585,4.972968889,-0.059952778,-0.002954167,-0.013445,-0.112894722,0.148810556,0.148810556,0.338282222,0.338282222,-0.004071944,0.398446389,0.398446389,-2.766383889,4.972968889
12/1/2015 14:00,6.070378333,1.434275833,-2.520496389,-2.466763333,0.380015833,-3.439248333,-2.777427222,4.6361025,-0.296272778,-2.517398333,-0.774692778,-0.012902778,0.281805278,0.281805278,0.661821111,0.661821111,-0.002348333,0.772454722,0.772454722,-1.858675278,4.6361025
12/1/2015 13:00,3.620650556,3.770727222,-2.000291389,-2.542969444,1.117128333,-1.310479722,0.419944167,-0.150076667,-0.184518611,-0.854771389,-0.014810833,-0.019908333,0.613295556,0.613295556,1.730423889,1.730423889,-0.003671944,2.040303333,2.040303333,-0.2698675,-0.150076666
12/1/2015 12:00,5.149170556,8.116456389,-3.408243333,-2.605784167,2.276248056,-0.861181944,2.757173611,-2.967285833,-0.124386389,-0.992321944,-1.402019444,-0.020139444,1.3421075,1.3421075,3.618355556,3.618355556,-0.004519167,4.498100833,4.498100833,0.210112222,-2.967285833
12/1/2015 11:00,4.790288333,2.549599167,-2.286678056,-2.7318075,0.694377222,-2.317929444,-1.135970278,2.240689167,-0.2197025,-1.666965,-0.161052778,-0.007731111,0.487581944,0.487581944,1.181959167,1.181959167,-0.003029444,1.36764,1.36764,-1.104718889,2.240689166
12/1/2015 10:00,4.859179444,2.8413025,-2.0238725,-2.447872778,0.64036,-2.551499444,-1.272751944,2.017876944,-0.181470556,-2.026106389,-0.1799625,-0.0208075,0.6383875,0.6383875,1.2787475,1.2787475,-0.002959722,1.562555,1.562555,-0.745125,2.017876944
12/1/2015 9:00,2.368435833,0.624879444,-1.720113889,-2.233885278,0.15843,-0.6006625,-0.3120525,1.743556389,-0.060093889,-0.003424444,-0.033545278,-0.033877222,0.13018,0.13018,0.28861,0.28861,-0.003609722,0.336269444,0.336269444,-1.431503889,1.743556389
12/1/2015 8:00,11.63595861,0.046999444,-3.1762925,-2.362701667,0.006930556,-8.440860278,-8.424481667,11.58439556,-0.361635,-7.618349167,-1.268153333,-0.021565,0.009448056,0.010230278,0.016378611,0.020100278,0.001009167,0.030620833,0.031462778,-3.159913889,11.58895917
12/1/2015 7:00,15.072875,-0.016190556,-2.382763333,-2.9250675,-0.009655556,-12.66515111,-12.67763139,15.072875,-1.077025833,-10.68298917,-0.151069167,-0.019626111,-0.002824722,0,-0.012480278,0,-0.200906667,-0.003710278,0,-2.395243611,15.08906556
12/1/2015 6:00,4.839745556,-0.016681944,-1.563846389,-1.906189444,-0.009252222,-3.251769722,-3.263834444,4.839745556,-0.201674444,-2.052191111,-0.176655278,-0.186360556,-0.0028125,0,-0.012064722,0,-0.299992778,-0.004617222,0,-1.575911111,4.8564275
12/1/2015 5:00,3.723979722,-0.016579444,-1.376560278,-1.727678611,-0.009028889,-2.323726667,-2.335573056,3.723979722,-0.165867222,-1.149336944,-0.177887222,-0.033110556,-0.0028175,0,-0.011846389,0,-0.453519722,-0.004733056,0,-1.388406667,3.740559166
12/1/2015 4:00,4.146649722,-0.016425278,-1.524069722,-1.843535556,-0.00898,-2.598981111,-2.610780556,4.146649722,-0.216811111,-1.881486111,-0.1781725,-0.0077525,-0.002819444,0,-0.011799444,0,-0.002466667,-0.004625833,0,-1.535869167,4.163075
12/1/2015 3:00,5.145348889,-0.016531389,-3.113634722,-1.8915225,-0.009012778,-2.008015833,-2.019865,5.145348889,-0.206230278,-1.239481111,-1.768286111,-0.020551389,-0.002836389,0,-0.011849167,0,-0.002746111,-0.004682222,0,-3.125483889,5.161880278
12/1/2015 2:00,3.893699167,-0.016527778,-1.430891111,-1.773176667,-0.00902,-2.439135278,-2.450971667,3.893699167,-0.165513056,-1.750015556,-0.1781475,-0.007759444,-0.002816389,0,-0.011836389,0,-0.002559167,-0.004691389,0,-1.4427275,3.910226945
12/1/2015 1:00,3.653515556,-0.016535833,-1.378748889,-1.72972,-0.009030833,-2.251086667,-2.262926667,3.653515556,-0.211143611,-1.507623056,-0.178116944,-0.0077625,-0.002809167,0,-0.01184,0,-0.002613611,-0.004695833,0,-1.390588889,3.670051389
12/1/2015 0:00,3.323177222,-0.016613056,-1.378503333,-1.728412778,-0.009001667,-1.921037778,-1.932855833,3.323177222,-0.175249722,-1.20106,-0.178653056,-0.020358333,-0.002816389,0,-0.011818056,0,-0.002830278,-0.004795,0,-1.390321389,3.339790278
11/30/2015 23:00,4.777876389,-0.016721111,-1.499560833,-1.960549722,-0.009221667,-3.254238333,-3.266276944,4.777876389,-0.286961389,-2.3075475,-0.177844722,-0.026165556,-0.002816944,0,-0.012038611,0,-0.002086389,-0.0046825,0,-1.511599444,4.7945975
11/30/2015 22:00,4.738750556,-0.016927222,-1.913474444,-2.323144167,-0.009321111,-2.80096,-2.813118056,4.738750556,-0.2379575,-1.946142222,-0.179281944,-0.032918333,-0.002836944,0,-0.012158056,0,-0.002379167,-0.004769167,0,-1.9256325,4.755677778
11/30/2015 21:00,6.051924167,-0.016881944,-3.378182222,-3.198638056,-0.009361944,-2.649321389,-2.661531667,6.051924167,-0.255220556,-1.897836389,-0.659087778,-0.021901389,-0.002848333,0,-0.012210278,0,-0.002358056,-0.004671667,0,-3.3903925,6.068806111
11/30/2015 20:00,5.642370833,-0.017050278,-3.015806111,-3.131959444,-0.00943,-2.601958611,-2.614261667,5.642370833,-0.176695278,-1.893155278,-0.389478333,-0.031691667,-0.002873056,0,-0.012303056,0,-0.002340556,-0.004747222,0,-3.028109167,5.659421111
11/30/2015 19:00,3.405195278,-0.0173325,-2.710692778,-2.908679722,-0.009466389,-0.6697925,-0.6821475,3.405195278,-0.059667222,-0.003590556,-0.367743333,-0.044847778,-0.002888611,0,-0.012355,0,-0.003334167,-0.0049775,0,-2.723047778,3.422527778
11/30/2015 18:00,5.323663889,-0.01722,-2.635666667,-2.924317778,-0.009553333,-2.663121111,-2.675559167,5.323663889,-0.238718889,-1.801284444,-0.278168889,-0.061663056,-0.002884722,0,-0.012438056,0,-0.002290833,-0.004781944,0,-2.648104722,5.340883889
11/30/2015 17:00,5.837345278,-0.013139722,-2.892409444,-2.869565833,-0.008586667,-2.921879167,-2.932556111,5.8356425,-0.176797222,-2.182258889,-0.5391325,-0.052495278,-0.002090278,0.0003525,-0.010676944,0.000227778,-0.002253056,-0.002462778,0.001475,-2.903086389,5.850485
11/30/2015 16:00,4.956571389,0.280010833,-2.357673611,-2.318589444,0.071953333,-2.568869444,-2.443598333,4.676000833,-0.2615525,-1.800993333,-0.519281944,-0.053121111,0.053317778,0.053363889,0.125271111,0.125830278,-0.002473333,0.154739722,0.154740278,-2.2324025,4.676560556
11/30/2015 15:00,5.731936111,1.043418889,-2.388314167,-2.336872222,0.280027222,-3.261516944,-2.78086,4.688517222,-0.246883889,-2.549451111,-0.556238333,-0.04016,0.200629722,0.200629722,0.480656944,0.480656944,-0.002330556,0.562761944,0.562761944,-1.907657222,4.688517222
11/30/2015 14:00,3.405501111,1.632224444,-2.37521,-2.383388056,0.443638333,-0.912425556,-0.155246111,1.773276667,-0.093405278,-0.303035278,-0.568064722,-0.054089444,0.313541111,0.313541111,0.757179444,0.757179444,-0.003518333,0.875045,0.875045,-1.618030556,1.773276667
11/30/2015 13:00,6.258468611,2.02039,-2.669983889,-2.263028333,0.537626667,-3.436696389,-2.502395556,4.238078611,-0.276603056,-2.737986389,-0.919736111,-0.058709444,0.396674167,0.396674167,0.934300833,0.934300833,-0.002405278,1.086089167,1.086089167,-1.735683056,4.238078611
11/30/2015 12:00,4.27073,2.508103889,-2.696293611,-2.1365425,0.687583889,-1.3966175,-0.231475,1.762626111,-0.124632778,-0.873039444,-1.092981389,-0.0401375,0.477558611,0.477558611,1.1651425,1.1651425,-0.003396389,1.342961389,1.342961389,-1.531151111,1.762626111
11/30/2015 11:00,3.455426667,1.490635833,-2.350587222,-2.319345556,0.409286944,-0.998349167,-0.306276389,1.964790833,-0.161651111,-0.292599444,-0.609750833,-0.068656944,0.282785833,0.282785833,0.692072778,0.692072778,-0.003422778,0.798563056,0.798563056,-1.658514444,1.964790834
11/30/2015 10:00,9.802258056,1.0139075,-2.087174444,-2.423403333,0.264496667,-7.641305556,-7.171240833,8.788350556,-0.302838611,-6.846405,-0.179989167,-0.049796111,0.205568056,0.205568056,0.470064722,0.470064722,0.000174167,0.543842778,0.543842778,-1.617109722,8.788350556
11/30/2015 9:00,9.471480278,0.974685278,-2.016727222,-2.509014167,0.259119167,-7.384623889,-6.932345833,8.496795,-0.134476944,-6.750280556,-0.033509167,-0.044015,0.193158889,0.193158889,0.452278056,0.452278056,-0.000184444,0.522407222,0.522407222,-1.564449167,8.496795
11/30/2015 8:00,14.04887611,0.029163611,-3.303854167,-2.479126389,0.003003889,-10.72651528,-10.71837917,14.01409722,-0.232613611,-8.854667778,-1.401315833,-0.044732222,0.005132222,0.006081944,0.008136111,0.012519444,-1.030805,0.0210275,0.022259444,-3.295718056,14.0197125
11/30/2015 7:00,6.458168889,-0.016848611,-2.213346667,-2.811408889,-0.009473333,-4.220256111,-4.232539167,6.458168889,-0.187205833,-2.708093611,-0.1978275,-0.053614722,-0.002809722,0,-0.012283056,0,-0.483169722,-0.004565556,0,-2.225629722,6.4750175
11/30/2015 6:00,3.8741175,-0.016886389,-1.710784167,-2.016965556,-0.009304444,-2.139067222,-2.151200278,3.8741175,-0.197528333,-0.899721667,-0.179654722,-0.1943475,-0.002828611,0,-0.012133056,0,-0.369013333,-0.004753333,0,-1.722917222,3.891003889
11/30/2015 5:00,5.569915833,-0.016613889,-1.490082778,-1.814070556,-0.009253333,-4.055700278,-4.067766667,5.569915833,-0.252420278,-2.490505278,-0.180375556,-0.040003056,-0.002813056,0,-0.012066389,0,-0.775927222,-0.0045475,0,-1.502149167,5.586529722
11/30/2015 4:00,4.4768425,-0.016556389,-1.509970278,-1.798452222,-0.009163889,-2.942925,-2.954898611,4.4768425,-0.268983611,-2.162232222,-0.183793333,-0.044628056,-0.002809722,0,-0.011973611,0,-0.002196667,-0.004582778,0,-1.521943889,4.493398889
11/30/2015 3:00,3.940555278,-0.0166725,-1.517034444,-1.8620025,-0.009126944,-2.399598611,-2.411559722,3.940555278,-0.233995833,-1.599545278,-0.185616389,-0.040196667,-0.002834167,0,-0.011961111,0,-0.002526111,-0.004711389,0,-1.528995556,3.957227778
11/30/2015 2:00,6.470478333,-0.016638611,-3.248308333,-2.062666667,-0.009191389,-3.198072778,-3.210121389,6.470478333,-0.330729722,-2.1613075,-1.844487778,-0.052506111,-0.002857222,0,-0.012048611,0,-0.002141944,-0.00459,0,-3.260356944,6.487116944
11/30/2015 1:00,4.988317778,-0.016725833,-1.606425,-1.986317778,-0.009223889,-3.357773889,-3.369833333,4.988317778,-0.2434025,-2.510825,-0.184196111,-0.0447125,-0.002835556,0,-0.012059444,0,-0.002138056,-0.004666389,0,-1.618484444,5.005043611
11/30/2015 0:00,5.223433889,-0.016761944,-1.629473889,-1.883876389,-0.009271389,-3.569726111,-3.581843056,5.223433889,-0.209944722,-2.887987222,-0.18296,-0.04012,-0.002845556,0,-0.012116944,0,-0.001783611,-0.004645,0,-1.641590833,5.240195833
11/29/2015 23:00,7.458430556,-0.016765278,-1.7798,-2.0967375,-0.009515278,-5.653961111,-5.666295833,7.458430556,-0.344590833,-4.772018611,-0.182806389,-0.044644444,-0.002819444,0,-0.012334722,0,-0.0008675,-0.004430556,0,-1.792134722,7.475195834
11/29/2015 22:00,8.185463056,-0.016844167,-2.440709444,-2.831804444,-0.009497778,-5.720068056,-5.732410833,8.185463056,-0.1034725,-4.987626667,-0.183078333,-0.061778056,-0.002845,0,-0.012342778,0,-0.000858889,-0.004501389,0,-2.453052222,8.202307223
11/29/2015 21:00,11.69397222,-0.016819444,-2.803999722,-3.3361475,-0.009702778,-8.864786389,-8.877379444,11.69397222,-0.435051667,-7.849709722,-0.033110833,-0.024146111,-0.002890278,0,-0.012593056,0,0.001013056,-0.004226389,0,-2.816592778,11.71079167
11/29/2015 20:00,9.219391667,-0.017148056,-3.320022222,-3.325475556,-0.009731389,-5.874102778,-5.886736111,9.219391667,-0.080936944,-5.0263975,-0.692620556,-0.0761025,-0.002901944,0,-0.012633333,0,-0.000710556,-0.004514722,0,-3.332655556,9.236539723
11/29/2015 19:00,9.073525,-0.017095,-2.649688333,-3.1215875,-0.009753056,-6.398599444,-6.411218056,9.073525,-0.152139722,-5.5256275,-0.208616389,-0.047879722,-0.002865556,0,-0.012618611,0,-0.000579167,-0.004476389,0,-2.662306944,9.09062
11/29/2015 18:00,7.701143333,-0.017274722,-2.718217222,-3.256693333,-0.009772778,-4.957628333,-4.970277222,7.701143333,-0.058208056,-4.252566667,-0.012808889,-0.102383611,-0.002876111,0,-0.012648889,0,-0.001208056,-0.004625833,0,-2.730866111,7.718418055
11/29/2015 17:00,12.70935722,0.009245278,-3.324581944,-2.819685833,-0.002751389,-9.362381389,-9.363566389,12.68933333,-0.369241389,-8.501646111,-0.950079167,-0.059253056,0.001566389,0.003428889,-0.001185,0.007219444,0.001326944,0.010430278,0.012804444,-3.325766944,12.70011194
11/29/2015 16:00,7.656768611,0.521865556,-1.980257222,-2.430875,0.139734444,-5.627083611,-5.390864722,7.134903056,-0.188968333,-4.982607778,-0.013263611,-0.040039167,0.096484444,0.096484444,0.236218889,0.236218889,-0.001014722,0.285646667,0.285646667,-1.744038333,7.134903055
11/29/2015 15:00,9.189147222,1.272732222,-3.033429444,-3.125203611,0.344004722,-6.045577222,-5.464281389,7.916415,-0.0772,-5.496253056,-0.437135833,-0.052490556,0.237291111,0.237291111,0.581295833,0.581295833,-0.000864167,0.691436389,0.691436389,-2.452133611,7.916415
11/29/2015 14:00,10.15324139,3.809178333,-2.909310556,-3.032855278,1.112873333,-6.802891389,-5.118821944,6.344063056,-0.352658333,-6.250265833,-0.463903611,-0.052353056,0.571196111,0.571196111,1.684069444,1.684069444,-0.001205278,2.125108889,2.125108889,-1.225241111,6.344063056
11/29/2015 13:00,9.551336944,3.468123889,-2.708397778,-3.299731389,0.958276667,-6.513713611,-4.944264444,6.083213056,-0.128542778,-6.067319722,-0.014385278,-0.040122778,0.6111725,0.6111725,1.569449167,1.569449167,-0.001235,1.898674722,1.898674722,-1.138948611,6.083213055
11/29/2015 12:00,10.56182611,9.041789167,-3.516563333,-3.210626944,2.451488056,-6.070181944,-2.036827778,1.520036944,-0.11303,-6.110836667,-1.084263056,-0.040611389,1.581866111,1.581866111,4.033354167,4.033354167,-0.002458056,5.008435,5.008435,0.516790833,1.520036944
11/29/2015 11:00,9.614408611,5.320461389,-2.59931,-3.136155556,1.318702778,-6.414176111,-4.054406667,4.293947222,-0.059943611,-6.198039167,-0.165856389,-0.052744167,1.041066667,1.041066667,2.359769444,2.359769444,-0.001669722,2.960691944,2.960691944,-0.239540556,4.293947222
11/29/2015 10:00,9.607871111,7.922837222,-2.699436389,-3.184470556,1.362968056,-5.481894167,-2.233745833,1.685033889,-0.171289722,-6.005960556,-0.189725833,-0.053985556,1.885180278,1.885180278,3.248148333,3.248148333,-0.002438889,4.674688889,4.674688889,0.548711944,1.685033889
11/29/2015 9:00,8.277779722,3.975381667,-2.781736944,-2.779733889,0.501910833,-4.888131111,-3.204396111,4.302398056,-0.0592075,-4.599903611,-0.777740556,-0.059196667,1.181824167,1.181824167,1.683735,1.683735,-0.0019975,2.291646667,2.291646667,-1.098001944,4.302398055
11/29/2015 8:00,10.65025083,1.419578333,-1.76837,-2.483054167,0.110746111,-8.869476389,-8.165126667,9.229146944,-0.323867222,-7.789085833,-0.013505556,-0.039914167,0.593603611,0.593726389,0.704349722,0.705559167,0.000701667,0.715228611,0.715544722,-1.064020278,9.2306725
11/29/2015 7:00,13.73860361,-0.015971111,-3.5489525,-2.600763333,-0.009313333,-10.16535611,-10.17750361,13.73860361,-0.361668611,-8.916568611,-1.801846389,-0.043515556,-0.002834167,0,-0.0121475,0,0.00173,-0.003823611,0,-3.5611,13.75457472
11/29/2015 6:00,11.76766278,-0.015856944,-1.846531111,-2.388421944,-0.009183889,-9.897123333,-9.9091275,11.76766278,-0.382905,-8.775866944,-0.1845675,-0.021619167,-0.002820278,0,-0.012004167,0,0.001574722,-0.003852778,0,-1.858535278,11.78351972
11/29/2015 5:00,11.61794389,-0.0157375,-1.862060556,-2.242789444,-0.009077778,-9.732095556,-9.743989444,11.61794389,-0.391156111,-8.7550925,-0.183989444,-0.030791111,-0.002816111,0,-0.011893889,0,0.001612222,-0.003843611,0,-1.873954444,11.63368139
11/29/2015 4:00,9.056486944,-0.015971111,-1.978522222,-2.3388925,-0.009092778,-7.054175833,-7.066070278,9.056486944,-0.345048889,-6.131446667,-0.184591944,-0.040578889,-0.002801667,0,-0.011894444,0,0.000043056,-0.004076667,0,-1.990416667,9.072458055
11/29/2015 3:00,13.14887361,-0.015805278,-2.177876667,-2.538705833,-0.009177778,-10.94697972,-10.95898833,13.14887361,-0.473683611,-9.771065278,-0.184371667,-0.167443611,-0.002830833,0,-0.012008611,0,0.002201667,-0.003796667,0,-2.189885278,13.16467889
11/29/2015 2:00,13.27300611,-0.015932778,-3.673621944,-2.289211389,-0.009205,-9.575293611,-9.587338889,13.27300611,-0.360703611,-8.647201389,-1.821132222,-0.140291389,-0.002840278,0,-0.012045278,0,0.001466667,-0.0038875,0,-3.685667222,13.28893889
11/29/2015 1:00,11.45611972,-0.016007222,-1.908586389,-2.264606111,-0.009244722,-9.523417778,-9.535475556,11.45611972,-0.37151,-8.603226389,-0.185084167,-0.016970556,-0.002813056,0,-0.012057778,0,0.001284722,-0.003949444,0,-1.920644167,11.47212694
11/29/2015 0:00,8.891396389,-0.016285278,-1.7799475,-2.145771667,-0.009294167,-7.087271667,-7.099360278,8.891396389,-0.352335833,-6.18406,-0.185009167,-0.007725278,-0.002794444,0,-0.012088611,0,-0.000209167,-0.004196667,0,-1.792036111,8.907681667
11/28/2015 23:00,13.28994944,-0.016175833,-1.828765833,-2.1589575,-0.009555,-11.43643306,-11.44880833,13.28994944,-0.514638333,-10.40765667,-0.182775,-0.012228056,-0.002820278,0,-0.012375278,0,0.002481944,-0.003800556,0,-1.841141111,13.30612528
11/28/2015 22:00,10.40617889,-0.016633611,-2.263174167,-2.6778775,-0.009688611,-8.118011389,-8.130508056,10.40617889,-0.210097778,-7.262189722,-0.182095,-0.057857222,-0.002808056,0,-0.012496667,0,0.000571944,-0.004136944,0,-2.275670833,10.4228125
11/28/2015 21:00,9.128730556,-0.0168475,-3.266703611,-2.9570975,-0.009721944,-5.836973056,-5.8495,9.128730556,-0.203270833,-5.118352222,-0.792540833,-0.039885278,-0.002805,0,-0.012526944,0,-0.000736389,-0.004320556,0,-3.279230556,9.145578056
11/28/2015 20:00,14.15781083,-0.016540556,-2.588925833,-3.1615575,-0.0098075,-11.54356056,-11.55622278,14.15781083,-0.322309444,-10.62290833,-0.012774444,-0.024207222,-0.002854722,0,-0.012662222,0,0.002486667,-0.003878333,0,-2.601588056,14.17435139
11/28/2015 19:00,13.35983278,-0.016809167,-3.625987778,-3.360820833,-0.009848889,-9.708422222,-9.721133611,13.35983278,-0.261918056,-8.801479167,-0.880694444,-0.039606111,-0.0028625,0,-0.012711389,0,0.001495,-0.004097778,0,-3.638699167,13.37664195
