"Date & Time","Usage [kW]","Generation [kW]","Grid [kW]","Solar [kW]","Sub Panel [kW]","AC Main [kW]","AC Guest [kW]","Compressor [kW]","Oven [kW]","Solar 2 [kW]"
2015-09-11 23:00:00,3.964553611,-0.007331111,3.971884722,-0.007331111,-2.368789167,-1.401785278,-0.018458333,0.000196111,-0.002525556,-0.000000000
2015-09-11 22:00:00,3.624019722,-0.007460000,3.631479722,-0.007460000,-2.241620556,-1.169697778,-0.018240833,0.000211944,-0.002006944,-0.000000000
2015-09-11 21:00:00,3.468014444,-0.007396944,3.475411389,-0.007396944,-1.732442500,-1.544628611,-0.017565556,-0.000062500,-0.001463611,-0.000000000
2015-09-11 20:00:00,3.737894722,0.019977778,3.717916944,0.019977778,-1.882325000,-1.635161944,-0.017574167,-0.000078889,-0.001691667,-0.000000000
2015-09-11 19:00:00,4.146771389,0.524526944,3.622244444,0.524526944,-1.821523333,-1.637793889,-0.497087778,-0.000082222,-0.001724167,-0.000000000
2015-09-11 18:00:00,3.749961944,1.271495556,2.478466389,1.271495556,-1.857513611,-1.215663333,-0.446325278,0.000094444,-0.001758333,-0.000000000
2015-09-11 17:00:00,3.848720278,3.276816389,0.571903889,3.276816389,-1.715039722,-0.900411389,-0.465043611,0.000089444,-0.001261944,-0.000000000
2015-09-11 16:00:00,4.093783056,6.539141944,-2.445358889,6.539141944,-1.530808056,-1.178051667,-0.532782500,-0.000042222,-0.001080833,-0.000000000
2015-09-11 15:00:00,3.845572222,6.412513056,-2.566940833,6.412513056,-1.617317222,-0.876659722,-0.502871111,0.000103056,-0.001110278,-0.000000000
2015-09-11 14:00:00,3.875117222,5.691155833,-1.816038611,5.691155833,-1.798868889,-0.934908889,-0.330612500,0.000155833,-0.001451389,-0.000000000
2015-09-11 13:00:00,3.683589444,6.724651111,-3.041061667,6.724651111,-1.652048611,-0.632063611,-0.375140833,0.000194722,-0.001042778,-0.000000000
2015-09-11 12:00:00,4.319733611,5.900299722,-1.580566111,5.900299722,-1.628361944,-0.427833056,-0.202002222,0.000203889,-0.000992222,-0.000000000
2015-09-11 11:00:00,3.100953333,4.770519722,-1.669566389,4.770519722,-1.564180000,-0.345886944,-0.267844444,0.000246111,-0.000543333,-0.000000000
2015-09-11 10:00:00,3.056886389,1.981476944,1.075409444,1.981476944,-1.735564722,-0.287727222,-0.238058056,0.000162778,-0.000512500,-0.000000000
2015-09-11 09:00:00,3.262063056,0.822306111,2.439756944,0.822306111,-2.180982222,-0.061921389,-0.269850833,0.000635556,-0.001159444,-0.000000000
2015-09-11 08:00:00,2.745650278,0.037368611,2.708281667,0.037368611,-2.222517778,-0.015936111,-0.345453889,0.000957222,-0.001621667,-0.000000000
2015-09-11 07:00:00,3.126857778,-0.007453889,3.134311667,-0.007453889,-1.909527778,-0.523304167,-0.567811389,0.000253333,-0.001068889,-0.000000000
2015-09-11 06:00:00,2.041251389,-0.007541389,2.048792778,-0.007541389,-1.498926667,-0.405078333,-0.017905833,0.000098889,-0.000494722,-0.000000000
2015-09-11 05:00:00,2.225270000,-0.007660556,2.232930556,-0.007660556,-1.554738611,-0.537669167,-0.018114167,0.000082500,-0.000639167,-0.000000000
2015-09-11 04:00:00,2.272595833,-0.007657222,2.280253056,-0.007657222,-1.562796944,-0.588712500,-0.018209444,0.000094444,-0.000675000,-0.000000000
2015-09-11 03:00:00,2.119529444,-0.007645000,2.127174444,-0.007645000,-1.540695000,-0.428684444,-0.018015833,0.000071389,-0.000459444,-0.000000000
2015-09-11 02:00:00,2.304872500,-0.007622222,2.312494722,-0.007622222,-1.586525000,-0.587133333,-0.017951111,0.000044444,-0.000551111,-0.000000000
2015-09-11 01:00:00,2.333234167,-0.007526667,2.340760833,-0.007526667,-1.536469444,-0.541481111,-0.017938333,0.000063889,-0.000587500,-0.000000000
2015-09-11 00:00:00,3.700296944,-0.007530833,3.707827778,-0.007530833,-1.494295278,-0.827713611,-0.017995278,-0.000018611,-0.000697500,-0.000000000
2015-09-10 23:00:00,2.907788333,-0.007472222,2.915260556,-0.007472222,-2.001218333,-0.762280556,-0.018325556,0.000200833,-0.001331389,-0.000000000
2015-09-10 22:00:00,3.448316944,-0.007380556,3.455697500,-0.007380556,-1.877207500,-1.454982778,-0.018271389,0.000007222,-0.001733056,-0.000000000
2015-09-10 21:00:00,3.736418611,-0.007338333,3.743756944,-0.007338333,-2.007434167,-1.615328611,-0.018273056,-0.000015278,-0.001980000,-0.000000000
2015-09-10 20:00:00,3.897260556,0.030162500,3.867098056,0.030162500,-2.127172778,-1.668622500,-0.018361944,0.000039722,-0.002461944,-0.000000000
2015-09-10 19:00:00,4.511347500,0.356355278,4.154992222,0.356355278,-2.281362778,-1.643560278,-0.476938611,0.000153611,-0.002851667,-0.000000000
2015-09-10 18:00:00,4.287518611,0.862214167,3.425304444,0.862214167,-2.207022778,-1.398704722,-0.506565833,0.000186667,-0.002523056,-0.000000000
2015-09-10 17:00:00,4.091695833,1.992081111,2.099614722,1.992081111,-1.579468611,-1.085750278,-0.597220000,0.000061944,-0.001208333,-0.000000000
2015-09-10 16:00:00,4.033574167,5.931945278,-1.898371111,5.931945278,-1.591245000,-1.040702500,-0.564112778,0.000087222,-0.001440278,-0.000000000
2015-09-10 15:00:00,3.970815000,5.272438056,-1.301623056,5.272438056,-1.537553611,-1.075668611,-0.528940278,0.000021944,-0.001348889,-0.000000000
2015-09-10 14:00:00,3.505839444,7.762461667,-4.256622222,7.762461667,-1.535884444,-0.778618889,-0.325504167,0.000085278,-0.001120278,-0.000000000
2015-09-10 13:00:00,3.916538056,7.433468611,-3.516930556,7.433468611,-1.847510833,-0.814562778,-0.327539722,0.000299167,-0.001854167,-0.000000000
2015-09-10 12:00:00,4.536505000,5.028381944,-0.491876944,5.028381944,-1.566501944,-0.564062778,-0.348992778,0.000152500,-0.000972778,-0.000000000
2015-09-10 11:00:00,3.252249444,4.374235278,-1.121985833,4.374235278,-1.581596667,-0.363311111,-0.368157778,0.000351111,-0.000745833,-0.000000000
2015-09-10 10:00:00,3.066546389,2.598322222,0.468224167,2.598322222,-1.714515278,-0.206319444,-0.326565556,0.000316667,-0.000803611,-0.000000000
2015-09-10 09:00:00,3.678992500,0.914550000,2.764442500,0.914550000,-2.105347222,-0.144387222,-0.529556389,0.000656111,-0.001586667,-0.000000000
2015-09-10 08:00:00,2.988397778,0.074186944,2.914210833,0.074186944,-2.007380556,-0.016368056,-0.531400833,0.000311944,-0.001286111,-0.000000000
2015-09-10 07:00:00,3.536901111,-0.007540556,3.544441667,-0.007540556,-1.905060000,-0.596132222,-0.880339722,0.000229444,-0.001072222,-0.000000000
2015-09-10 06:00:00,2.309318056,-0.007500000,2.316818056,-0.007500000,-1.520360833,-0.589646944,-0.017828056,0.000112222,-0.000641111,-0.000000000
2015-09-10 05:00:00,2.296850833,-0.007555278,2.304406111,-0.007555278,-1.498625278,-0.572156111,-0.017893611,0.000076111,-0.000529722,-0.000000000
2015-09-10 04:00:00,2.311976111,-0.007545278,2.319521389,-0.007545278,-1.537016111,-0.576101111,-0.018050278,0.000113611,-0.000636944,-0.000000000
2015-09-10 03:00:00,2.233554722,-0.007510278,2.241065000,-0.007510278,-1.546052222,-0.500612500,-0.018019444,0.000128611,-0.000596667,-0.000000000
2015-09-10 02:00:00,2.334156944,-0.007536111,2.341693056,-0.007536111,-1.473256944,-0.682543889,-0.017877778,0.000035556,-0.000540556,-0.000000000
2015-09-10 01:00:00,2.397400833,-0.007453333,2.404854167,-0.007453333,-1.650853333,-0.441906111,-0.017758333,0.000034167,-0.000306944,-0.000000000
2015-09-10 00:00:00,4.599696667,-0.007471389,4.607168056,-0.007471389,-1.952123056,-1.287817778,-0.017683889,-0.000384167,-0.000737778,-0.000000000
2015-09-09 23:00:00,3.863435278,-0.007461944,3.870897222,-0.007461944,-2.111457778,-1.578406389,-0.018570833,0.000070556,-0.002144444,-0.000000000
2015-09-09 22:00:00,3.911484722,-0.007336667,3.918821389,-0.007336667,-2.023589444,-1.716289167,-0.018139167,-0.000017500,-0.001978333,-0.000000000
2015-09-09 21:00:00,3.924796389,-0.007270000,3.932066389,-0.007270000,-2.004061111,-1.762844444,-0.018122222,-0.000007500,-0.002258889,-0.000000000
2015-09-09 20:00:00,4.252598056,-0.009469722,4.262067778,-0.009469722,-2.205601389,-1.810110278,-0.018410556,-0.000042778,-0.002319444,-0.000000000
2015-09-09 19:00:00,4.427623056,0.738671944,3.688951111,0.738671944,-2.052521111,-1.641357778,-0.505790000,-0.000066944,-0.002003889,-0.000000000
2015-09-09 18:00:00,3.982743889,2.711903611,1.270840278,2.711903611,-2.064064722,-1.144891389,-0.474116389,0.000025556,-0.001494167,-0.000000000
2015-09-09 17:00:00,4.131041944,3.295089444,0.835952500,3.295089444,-2.035818611,-0.794643889,-0.505688056,-0.000174722,-0.000440833,-0.000000000
2015-09-09 16:00:00,3.772025000,4.894407222,-1.122382222,4.894407222,-1.546903056,-0.892358056,-0.499179722,0.000062500,-0.001087778,-0.000000000
2015-09-09 15:00:00,3.432034167,4.438573611,-1.006539444,4.438573611,-1.558773056,-0.682442778,-0.351037222,0.000172222,-0.001018056,-0.000000000
2015-09-09 14:00:00,3.848553056,3.620220556,0.228332500,3.620220556,-1.799685278,-0.746625556,-0.441018333,0.000339167,-0.001392222,-0.000000000
2015-09-09 13:00:00,3.681060000,2.492796389,1.188263611,2.492796389,-1.818805833,-0.608871667,-0.332346667,0.000256667,-0.001226389,-0.000000000
2015-09-09 12:00:00,4.687477778,3.165460278,1.522017500,3.165460278,-1.560784444,-0.511691944,-0.481278889,0.000257500,-0.000876944,-0.000000000
2015-09-09 11:00:00,3.261106667,3.602566389,-0.341459722,3.602566389,-1.537647222,-0.389836667,-0.447545000,0.000256111,-0.000731389,-0.000000000
2015-09-09 10:00:00,3.257855000,1.351651944,1.906203056,1.351651944,-1.739860000,-0.295335556,-0.413998889,0.000295000,-0.000798611,-0.000000000
2015-09-09 09:00:00,3.606687500,0.437064722,3.169622778,0.437064722,-2.091366944,-0.015842778,-0.659164167,0.000935278,-0.001491944,-0.000000000
2015-09-09 08:00:00,3.483680556,0.060902222,3.422778333,0.060902222,-2.041249167,-0.016422500,-0.862980556,0.000310000,-0.001590278,-0.000000000
2015-09-09 07:00:00,3.841265278,-0.007262500,3.848527778,-0.007262500,-1.808337222,-0.804171944,-1.012403611,0.000157222,-0.001166111,-0.000000000
2015-09-09 06:00:00,2.795691667,-0.007325556,2.803017222,-0.007325556,-1.482520000,-0.656656667,-0.431283333,0.000083611,-0.000662500,-0.000000000
2015-09-09 05:00:00,2.671534167,-0.007392500,2.678926667,-0.007392500,-1.545944167,-0.879517222,-0.017834167,0.000044722,-0.000893889,-0.000000000
2015-09-09 04:00:00,2.489797778,-0.007435556,2.497233333,-0.007435556,-1.535796667,-0.736193333,-0.017823611,0.000065000,-0.000739444,-0.000000000
2015-09-09 03:00:00,2.607542500,-0.007388333,2.614930833,-0.007388333,-1.492674167,-0.887404722,-0.017752500,0.000021111,-0.000813056,-0.000000000
2015-09-09 02:00:00,2.450852778,-0.007395000,2.458247778,-0.007395000,-1.525817222,-0.722965833,-0.017851389,0.000079444,-0.000829167,-0.000000000
2015-09-09 01:00:00,3.313691111,-0.007288611,3.320979722,-0.007288611,-1.463534167,-1.508537500,-0.017659167,-0.000137778,-0.001117500,-0.000000000
2015-09-09 00:00:00,4.648516667,-0.007230000,4.655746667,-0.007230000,-1.527923333,-1.688543889,-0.017693056,-0.000216667,-0.001353333,-0.000000000
2015-09-08 23:00:00,4.125466111,-0.007194167,4.132660278,-0.007194167,-2.064363333,-1.818606111,-0.018206389,-0.000010833,-0.002510000,-0.000000000
2015-09-08 22:00:00,4.175991389,-0.007273333,4.183264722,-0.007273333,-2.090050833,-1.843480000,-0.018519444,0.000000556,-0.002689444,-0.000000000
2015-09-08 21:00:00,4.283754722,-0.007354722,4.291109444,-0.007354722,-2.249133611,-1.783830556,-0.018388333,-0.000136667,-0.002148056,-0.000000000
2015-09-08 20:00:00,3.607592778,0.207382778,3.400210000,0.207382778,-1.661460833,-1.695809722,-0.018050556,-0.000165278,-0.001869167,-0.000000000
2015-09-08 19:00:00,4.312463333,2.711338611,1.601124722,2.711338611,-1.795984722,-1.714411111,-0.528780000,-0.000144167,-0.002091111,-0.000000000
2015-09-08 18:00:00,3.935054167,5.131622222,-1.196568056,5.131622222,-1.592015556,-1.254750556,-0.718457500,-0.000015556,-0.001508889,-0.000000000
2015-09-08 17:00:00,4.230838056,6.700214167,-2.469376111,6.700214167,-1.612696111,-1.114151667,-0.660974167,0.000037222,-0.001471111,-0.000000000
2015-09-08 16:00:00,4.183496667,6.231755278,-2.048258611,6.231755278,-1.620755278,-1.070625556,-0.636344722,0.000062500,-0.001516111,-0.000000000
2015-09-08 15:00:00,4.149113333,7.026316111,-2.877202778,7.026316111,-1.577180556,-1.133012778,-0.575318611,0.000004444,-0.001438333,-0.000000000
2015-09-08 14:00:00,3.831738056,7.583171389,-3.751433333,7.583171389,-1.605263611,-1.018815278,-0.331041389,0.000050833,-0.001438889,-0.000000000
2015-09-08 13:00:00,4.182273889,7.746579167,-3.564305278,7.746579167,-1.862422222,-0.872401944,-0.488428611,0.000234167,-0.001886667,-0.000000000
2015-09-08 12:00:00,4.959021667,6.215180000,-1.256158333,6.215180000,-1.701812222,-0.713528333,-0.463301667,0.000220833,-0.001565556,-0.000000000
2015-09-08 11:00:00,3.371578333,4.873902222,-1.502323889,4.873902222,-1.643843056,-0.471793333,-0.399990000,0.000208333,-0.000990833,-0.000000000
2015-09-08 10:00:00,3.518886389,2.698909722,0.819976667,2.698909722,-1.753702222,-0.346095833,-0.523077778,0.000441944,-0.000919167,-0.000000000
2015-09-08 09:00:00,3.676986111,0.779500833,2.897485278,0.779500833,-2.096929167,-0.146394444,-0.664319722,0.000520278,-0.001122778,-0.000000000
2015-09-08 08:00:00,3.670183611,0.083021111,3.587162500,0.083021111,-2.216588056,-0.016173889,-0.831766389,0.000525556,-0.001933889,-0.000000000
2015-09-08 07:00:00,3.776818056,-0.007359722,3.784177778,-0.007359722,-2.007170000,-0.555659444,-0.973186944,0.000275000,-0.001223333,-0.000000000
2015-09-08 06:00:00,2.915851667,-0.007210556,2.923062222,-0.007210556,-1.489676389,-0.788162778,-0.430699722,0.000020833,-0.000663611,-0.000000000
2015-09-08 05:00:00,2.617786667,-0.007054444,2.624841111,-0.007054444,-1.541939722,-0.826897778,-0.017210833,0.000023889,-0.000715278,-0.000000000
2015-09-08 04:00:00,2.463629444,-0.007078611,2.470708056,-0.007078611,-1.572148889,-0.665186944,-0.017390278,0.000086944,-0.000764444,-0.000000000
2015-09-08 03:00:00,2.581848889,-0.007029444,2.588878333,-0.007029444,-1.547968333,-0.832107778,-0.017243333,0.000037500,-0.000782222,-0.000000000
2015-09-08 02:00:00,2.507751944,-0.007057500,2.514809444,-0.007057500,-1.509455000,-0.759964167,-0.017156944,0.000031667,-0.000705000,-0.000000000
2015-09-08 01:00:00,3.181918056,-0.007090556,3.189008611,-0.007090556,-1.511502500,-1.334681389,-0.017190556,-0.000087222,-0.001075000,-0.000000000
2015-09-08 00:00:00,4.904754167,-0.007317222,4.912071389,-0.007317222,-1.754318889,-1.716459167,-0.017666667,-0.000160833,-0.001618889,-0.000000000
2015-09-07 23:00:00,4.086026667,-0.007209444,4.093236111,-0.007209444,-1.990864167,-1.852946944,-0.018025556,-0.000047778,-0.002425556,-0.000000000
2015-09-07 22:00:00,4.227494444,-0.007397222,4.234891667,-0.007397222,-2.132306667,-1.851616667,-0.018755278,0.000001944,-0.002711111,-0.000000000
2015-09-07 21:00:00,4.368467500,-0.008832500,4.377300000,-0.008832500,-2.319034722,-1.804353611,-0.018753333,0.000192778,-0.003001667,-0.000000000
2015-09-07 20:00:00,3.903331667,0.344382222,3.558949444,0.344382222,-2.001902500,-1.655653611,-0.018379444,-0.000021944,-0.002375278,-0.000000000
2015-09-07 19:00:00,4.050435556,2.801641111,1.248794444,2.801641111,-1.555224722,-1.655674444,-0.582017500,-0.000203333,-0.001782500,-0.000000000
2015-09-07 18:00:00,3.789078333,5.080700000,-1.291621667,5.080700000,-1.562118333,-1.266358889,-0.661354444,-0.000041111,-0.001631667,-0.000000000
2015-09-07 17:00:00,3.990175833,3.214888333,0.775287500,3.214888333,-1.524940833,-1.127786944,-0.616845556,-0.000058889,-0.001448333,-0.000000000
2015-09-07 16:00:00,3.921512778,7.056836944,-3.135324167,7.056836944,-1.564077778,-1.076329722,-0.473976111,0.000031111,-0.001623056,-0.000000000
2015-09-07 15:00:00,4.069288333,7.323908889,-3.254620556,7.323908889,-1.592855833,-1.149167778,-0.520839722,-0.000013056,-0.001608056,-0.000000000
2015-09-07 14:00:00,3.713022222,7.285889722,-3.572867500,7.285889722,-1.517389722,-0.875000556,-0.508322500,0.000038056,-0.001372500,-0.000000000
2015-09-07 13:00:00,3.790828056,7.748383056,-3.957555000,7.748383056,-1.637731389,-0.907069167,-0.314047222,0.000098611,-0.001708333,-0.000000000
2015-09-07 12:00:00,4.538657778,6.666699444,-2.128041667,6.666699444,-1.601048333,-0.599446111,-0.303718333,0.000157778,-0.001457222,-0.000000000
2015-09-07 11:00:00,3.409961944,4.990646111,-1.580684167,4.990646111,-1.833437500,-0.448032222,-0.327147222,0.000290000,-0.001384722,-0.000000000
2015-09-07 10:00:00,3.408670833,2.375939167,1.032731667,2.375939167,-1.956883333,-0.273384167,-0.419133889,0.000388056,-0.001200278,-0.000000000
2015-09-07 09:00:00,3.146440833,0.477138056,2.669302778,0.477138056,-1.927278611,-0.016232778,-0.469802222,0.000401667,-0.000868333,-0.000000000
2015-09-07 08:00:00,2.680750833,0.072923889,2.607826944,0.072923889,-1.625427778,-0.016778611,-0.815165556,0.000239444,-0.000468611,-0.000000000
2015-09-07 07:00:00,3.375498889,-0.007305000,3.382803889,-0.007305000,-1.503803611,-0.601913889,-1.071993056,0.000093056,-0.000654722,-0.000000000
2015-09-07 06:00:00,2.981545278,-0.007303611,2.988848889,-0.007303611,-1.528656111,-0.720690833,-0.508411667,0.000039722,-0.000659722,-0.000000000
2015-09-07 05:00:00,2.653058889,-0.007334167,2.660393056,-0.007334167,-1.487709444,-0.928310278,-0.017616389,-0.000014722,-0.000764444,-0.000000000
2015-09-07 04:00:00,2.530984722,-0.007326111,2.538310833,-0.007326111,-1.562542778,-0.741557500,-0.017705278,0.000059722,-0.000716944,-0.000000000
2015-09-07 03:00:00,2.730264167,-0.007343333,2.737607500,-0.007343333,-1.550759444,-0.953169167,-0.017724167,0.000007222,-0.000826111,-0.000000000
2015-09-07 02:00:00,2.622109444,-0.007308611,2.629418056,-0.007308611,-1.460855833,-0.926085833,-0.017743333,-0.000025278,-0.000780278,-0.000000000
2015-09-07 01:00:00,2.874201667,-0.007221111,2.881422778,-0.007221111,-1.474274167,-1.053383889,-0.017653889,-0.000058333,-0.000858333,-0.000000000
2015-09-07 00:00:00,5.286418056,-0.007260556,5.293678611,-0.007260556,-1.923494722,-1.922149167,-0.016993611,-0.001063333,-0.000697222,-0.000000000
2015-09-06 23:00:00,4.533753611,-0.007298056,4.541051667,-0.007298056,-2.161074167,-2.142318889,-0.018572222,-0.000100833,-0.002811389,-0.000000000
2015-09-06 22:00:00,4.531167778,-0.007269722,4.538437500,-0.007269722,-2.144366667,-2.146460556,-0.018750000,-0.000084722,-0.002937500,-0.000000000
2015-09-06 21:00:00,4.907760833,-0.008046667,4.915807500,-0.008046667,-2.271555833,-2.163902222,-0.247452778,-0.000074444,-0.003050556,-0.000000000
2015-09-06 20:00:00,5.234736667,0.392730278,4.842006389,0.392730278,-2.095885833,-2.156655278,-0.747541111,-0.000162778,-0.002714722,-0.000000000
2015-09-06 19:00:00,5.230732778,2.496341389,2.734391389,2.496341389,-2.045780000,-2.036567500,-0.885545833,-0.000162222,-0.002526111,-0.000000000
2015-09-06 18:00:00,5.075952500,5.194753333,-0.118800833,5.194753333,-1.955074444,-1.656026667,-1.155853889,0.000014444,-0.002504167,-0.000000000
2015-09-06 17:00:00,4.582897222,6.822032500,-2.239135278,6.822032500,-1.992998333,-1.472781111,-0.291663611,0.000087500,-0.002203333,-0.000000000
2015-09-06 16:00:00,4.561086944,7.695495000,-3.134408056,7.695495000,-2.218103333,-1.472307778,-0.018932778,0.000502222,-0.003363333,-0.000000000
2015-09-06 15:00:00,5.019995000,8.359921667,-3.339926667,8.359921667,-2.698392778,-1.467454722,-0.019646667,0.001184167,-0.004720556,-0.000000000
2015-09-06 14:00:00,4.271795000,8.447435000,-4.175640000,8.447435000,-2.098295278,-1.316680833,-0.018856111,0.000313056,-0.002669444,-0.000000000
2015-09-06 13:00:00,4.258084722,7.573370278,-3.315285556,7.573370278,-2.005631389,-1.296706944,-0.018812222,0.000150278,-0.002353611,-0.000000000
2015-09-06 12:00:00,5.315359167,6.650356111,-1.334996944,6.650356111,-2.299155278,-0.948948889,-0.019198889,0.000402500,-0.002379722,-0.000000000
2015-09-06 11:00:00,3.556910556,5.512365278,-1.955454722,5.512365278,-2.166692778,-0.549291111,-0.018462222,0.000382500,-0.001531389,-0.000000000
2015-09-06 10:00:00,3.234619444,2.056766667,1.177852778,2.056766667,-2.142802222,-0.303486111,-0.018525000,0.000477222,-0.001380000,-0.000000000
2015-09-06 09:00:00,2.744196111,0.730010000,2.014186111,0.730010000,-1.954037778,-0.016147222,-0.018400833,0.000702222,-0.001159167,-0.000000000
2015-09-06 08:00:00,1.770294444,0.091307500,1.678986944,0.091307500,-1.503860278,-0.016922500,-0.017764167,0.000183611,-0.000317222,-0.000000000
2015-09-06 07:00:00,2.438128333,-0.007393056,2.445521389,-0.007393056,-1.528829444,-0.661721667,-0.017815556,0.000091389,-0.000728611,-0.000000000
2015-09-06 06:00:00,2.453699167,-0.007419167,2.461118333,-0.007419167,-1.521122778,-0.684280278,-0.017841667,0.000103056,-0.000695278,-0.000000000
2015-09-06 05:00:00,2.489838333,-0.007433611,2.497271944,-0.007433611,-1.538420278,-0.732071389,-0.017846111,0.000072500,-0.000772500,-0.000000000
2015-09-06 04:00:00,2.404777500,-0.007425833,2.412203333,-0.007425833,-1.512386667,-0.697741667,-0.017792500,0.000091389,-0.000723611,-0.000000000
2015-09-06 03:00:00,2.485838333,-0.007385278,2.493223611,-0.007385278,-1.541394444,-0.721271667,-0.017710278,0.000080833,-0.000756389,-0.000000000
2015-09-06 02:00:00,2.423600000,-0.007329722,2.430929722,-0.007329722,-1.549804167,-0.649418889,-0.017837222,0.000123611,-0.000862222,-0.000000000
2015-09-06 01:00:00,3.435806944,-0.007379167,3.443186111,-0.007379167,-1.531276111,-1.572198611,-0.017648611,-0.000120278,-0.001211944,-0.000000000
2015-09-06 00:00:00,5.221961111,-0.007326389,5.229287500,-0.007326389,-1.970219167,-1.812533056,-0.018290556,-0.000040833,-0.002284722,-0.000000000
2015-09-05 23:00:00,4.256627222,-0.007219444,4.263846667,-0.007219444,-2.174124444,-1.846145556,-0.018368333,0.000028611,-0.002668056,-0.000000000
2015-09-05 22:00:00,4.240528333,-0.007210556,4.247738889,-0.007210556,-2.179695278,-1.826147222,-0.018366389,0.000048889,-0.002744722,-0.000000000
2015-09-05 21:00:00,4.239324444,-0.010443889,4.249768333,-0.010443889,-1.942953889,-1.864755278,-0.206471389,-0.000076111,-0.002327778,-0.000000000
2015-09-05 20:00:00,4.369574167,0.443350000,3.926224167,0.443350000,-1.549692222,-1.944656944,-0.641323611,-0.000291944,-0.001621111,-0.000000000
2015-09-05 19:00:00,4.614862500,2.365358333,2.249504167,2.365358333,-1.612546667,-1.941881389,-0.796702500,-0.000259444,-0.001761111,-0.000000000
2015-09-05 18:00:00,4.747115833,1.272198333,3.474917500,1.272198333,-1.781974444,-1.621234722,-1.095985556,-0.000050278,-0.002062500,-0.000000000
2015-09-05 17:00:00,4.340890278,3.658799444,0.682090833,3.658799444,-1.881986667,-1.476203611,-0.202250833,0.000041111,-0.002172222,-0.000000000
2015-09-05 16:00:00,4.255705833,4.508795000,-0.253089167,4.508795000,-1.954932500,-1.472024722,-0.018445000,0.000114444,-0.002467500,-0.000000000
2015-09-05 15:00:00,4.117876111,6.770366667,-2.652490556,6.770366667,-1.816288611,-1.469873333,-0.018329167,-0.000002222,-0.002086389,-0.000000000
2015-09-05 14:00:00,4.129270833,8.722715278,-4.593444444,8.722715278,-1.802723333,-1.466920833,-0.018409722,-0.000062500,-0.001786667,-0.000000000
2015-09-05 13:00:00,4.955639444,7.155960833,-2.200321389,7.155960833,-2.735408889,-1.291465000,-0.018839167,0.000156389,-0.002329444,-0.000000000
2015-09-05 12:00:00,5.774368889,7.056291944,-1.281923056,7.056291944,-2.852143889,-0.867388056,-0.018810833,0.000345278,-0.001998611,-0.000000000
2015-09-05 11:00:00,4.259613611,3.472721667,0.786891944,3.472721667,-2.830061389,-0.631101944,-0.018311389,0.000425278,-0.001583056,-0.000000000
2015-09-05 10:00:00,3.856526111,1.763778056,2.092748056,1.763778056,-2.744401944,-0.334936944,-0.018193889,0.000447778,-0.001284444,-0.000000000
2015-09-05 09:00:00,3.615078611,0.759770000,2.855308611,0.759770000,-2.710001389,-0.142544722,-0.018305278,0.000738333,-0.001472222,-0.000000000
2015-09-05 08:00:00,2.725565556,0.063880000,2.661685556,0.063880000,-2.433793611,-0.016701111,-0.017900000,0.000334167,-0.000659444,-0.000000000
2015-09-05 07:00:00,3.174862222,-0.007308333,3.182170556,-0.007308333,-2.236808889,-0.701893333,-0.017690556,0.000069722,-0.000675278,-0.000000000
2015-09-05 06:00:00,3.282314722,-0.007375556,3.289690278,-0.007375556,-2.260989167,-0.773650000,-0.017815833,0.000069722,-0.000804722,-0.000000000
2015-09-05 05:00:00,3.230959722,-0.007363889,3.238323611,-0.007363889,-2.248159167,-0.782571111,-0.017732500,0.000048333,-0.000755833,-0.000000000
2015-09-05 04:00:00,3.279930556,-0.007356389,3.287286944,-0.007356389,-2.265971389,-0.783439167,-0.017761944,0.000065000,-0.000832500,-0.000000000
2015-09-05 03:00:00,3.261755278,-0.007354444,3.269109722,-0.007354444,-2.289095833,-0.734571389,-0.017656944,0.000052222,-0.000715833,-0.000000000
2015-09-05 02:00:00,3.231722500,-0.007322222,3.239044722,-0.007322222,-2.199215556,-0.798927500,-0.017544722,-0.000002778,-0.000649444,-0.000000000
2015-09-05 01:00:00,3.569100833,-0.007290556,3.576391389,-0.007290556,-2.186303333,-1.077572222,-0.017514167,-0.000056111,-0.000786944,-0.000000000
2015-09-05 00:00:00,5.379444722,-0.007302778,5.386747500,-0.007302778,-2.315203889,-1.643081944,-0.017736667,-0.000161111,-0.001272778,-0.000000000
2015-09-04 23:00:00,4.408520556,-0.007241667,4.415762222,-0.007241667,-2.390842778,-1.783494167,-0.017878333,-0.000114444,-0.001786111,-0.000000000
2015-09-04 22:00:00,3.765399167,-0.007181389,3.772580556,-0.007181389,-1.720999167,-1.799161389,-0.017734167,-0.000175556,-0.001588611,-0.000000000
2015-09-04 21:00:00,3.754649722,-0.010355000,3.765004722,-0.010355000,-1.707629444,-1.800325000,-0.018033333,-0.000224444,-0.001522222,-0.000000000
2015-09-04 20:00:00,3.698018333,0.411715000,3.286303333,0.411715000,-1.615779444,-1.828935556,-0.018096667,-0.000226667,-0.001668889,-0.000000000
2015-09-04 19:00:00,4.364573333,2.841344722,1.523228611,2.841344722,-1.910645556,-1.696413333,-0.482966111,-0.000131944,-0.001879444,-0.000000000
2015-09-04 18:00:00,3.901749167,5.026789167,-1.125040000,5.026789167,-1.619408889,-1.222515278,-0.684685278,0.000009444,-0.001403056,-0.000000000
