"Date & Time","Usage [kW]","Generation [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","ct11 [kW]","water [kW]","spa [kW]","oven [kW]","car [kW]","Solaredge [kW]","dryer [kW]"
2015-07-23 05:00:00,4.638164722,-0.009432500,4.638164722,-0.009432500,-0.000000000,-0.000766389,0.361735833,1.451151111,0.004415000,0.002969444,0.003821111,0.283846389
2015-07-23 04:00:00,1.832716111,-0.009381389,1.832716111,-0.009381389,-0.000000000,-0.000483889,0.000810556,0.450673611,0.004437222,0.003133056,0.003815833,0.285616667
2015-07-23 03:00:00,3.469427222,-0.009363056,3.469427222,-0.009363056,-0.000000000,-0.000593333,0.000929722,0.520505000,0.004334444,0.002978333,0.003808333,0.284987500
2015-07-23 02:00:00,2.153454167,-0.009184722,2.153454167,-0.009184722,-0.000000000,-0.000721944,0.323915000,-0.001694444,0.004254167,0.002949444,0.003784167,0.285133056
2015-07-23 01:00:00,5.061189444,-0.009244444,5.061189444,-0.009244444,-0.000000000,-0.000395000,0.000788611,-0.005617778,0.004210556,1.757869167,0.003775000,0.286725000
2015-07-23 00:00:00,2.563914722,-0.009109722,2.563914722,-0.009109722,-0.000000000,-0.000780278,0.355540556,-0.001140556,0.004303056,0.002939722,0.003778333,0.287132222
2015-07-22 23:00:00,3.285423611,-0.001542222,3.285423611,-0.001542222,0.006776944,-0.000520556,0.001052778,-0.001137778,0.004296111,0.002896944,0.003881667,0.290824444
2015-07-22 22:00:00,1.600120000,0.145579444,1.600120000,0.145579444,0.145579444,-0.000482778,0.000946111,-0.000769167,0.004301389,0.003029444,0.004020000,0.299011944
2015-07-22 21:00:00,1.995345000,0.378355278,1.995345000,0.378355278,0.378355278,-0.000502778,0.376746111,-0.001295000,0.543615000,0.002987778,0.004039444,0.320677778
2015-07-22 20:00:00,0.967331667,3.280350000,0.967331667,3.280350000,3.280350000,-0.000531667,0.001035833,-0.001107500,0.004447222,0.002882500,0.004008611,0.249108889
2015-07-22 19:00:00,1.342196389,5.088090000,1.342196389,5.088090000,5.088090000,-0.000640278,0.362129444,-0.001302778,0.004465833,0.002940833,0.004041389,0.288310833
2015-07-22 18:00:00,0.965367222,6.271654722,0.965367222,6.271654722,6.271654722,-0.000562778,0.000994722,-0.001011111,0.004527500,0.002997778,0.004054167,0.289060556
2015-07-22 17:00:00,1.038614722,6.974006111,1.038614722,6.974006111,6.974006111,-0.000574167,0.000991111,-0.001006667,0.004530000,0.003017778,0.004071667,0.289244722
2015-07-22 16:00:00,1.522610556,7.286082778,1.522610556,7.286082778,7.286082778,-0.000664722,0.404818056,-0.001335833,0.004518056,0.003023333,0.004106667,0.289660833
2015-07-22 15:00:00,1.099611944,7.260089444,1.099611944,7.260089444,7.260089444,-0.000549167,0.001016111,-0.001096389,0.004585833,0.003121111,0.004124167,0.290835833
2015-07-22 14:00:00,1.081943611,6.640891389,1.081943611,6.640891389,6.640891389,-0.000525833,0.000985556,-0.001096944,0.004474167,0.002990556,0.004089722,0.290726111
2015-07-22 13:00:00,1.583069722,5.747972778,1.583069722,5.747972778,5.747972778,-0.000630556,0.407081944,-0.001469722,0.004462500,0.002999444,0.004060278,0.307645278
2015-07-22 12:00:00,3.346249444,4.496059167,3.346249444,4.496059167,4.496059167,-0.001213056,1.466120556,-0.002721389,0.004536389,0.002943056,0.004040278,0.288769167
2015-07-22 11:00:00,4.878038611,2.374457500,4.878038611,2.374457500,2.374457500,-0.001416389,3.173175000,-0.002284167,0.004245000,0.003071389,0.003980833,0.299696389
2015-07-22 10:00:00,3.679650000,0.893520556,3.679650000,0.893520556,0.893520556,-0.001091111,2.307038056,-0.002030556,0.004150833,0.002999167,0.003948889,0.305355556
2015-07-22 09:00:00,1.862613333,0.070378611,1.862613333,0.070378611,0.074568889,-0.000567500,0.909870278,-0.000769722,0.004321667,0.003091944,0.003955000,0.287772500
2015-07-22 08:00:00,0.906114167,-0.009245000,0.906114167,-0.009245000,-0.000000000,-0.000367222,0.000756667,-0.000384444,0.004426111,0.003141944,0.003796944,0.291214167
2015-07-22 07:00:00,1.326914167,-0.009287222,1.326914167,-0.009287222,-0.000000000,-0.000465278,0.389944444,-0.000603333,0.004448056,0.003218611,0.003818333,0.310423611
2015-07-22 06:00:00,0.927055000,-0.009384444,0.927055000,-0.009384444,-0.000000000,-0.000381667,0.000795000,-0.000457778,0.004479444,0.003226944,0.003830556,0.289904444
2015-07-22 05:00:00,1.169504722,-0.009358889,1.169504722,-0.009358889,-0.000000000,-0.000432778,0.130960833,0.100647778,0.004469722,0.003215278,0.003832222,0.290425556
2015-07-22 04:00:00,1.357599167,-0.009304167,1.357599167,-0.009304167,-0.000000000,-0.000438333,0.177006111,0.253913611,0.004407500,0.003119722,0.003815833,0.290016111
2015-07-22 03:00:00,1.649441944,-0.009286667,1.649441944,-0.009286667,-0.000000000,-0.000521111,0.001003611,0.523015833,0.004403056,0.002981389,0.003808611,0.290043056
2015-07-22 02:00:00,1.530507778,-0.009244444,1.530507778,-0.009244444,-0.000000000,-0.000620833,0.319922500,-0.001048611,0.004378056,0.003010000,0.003803056,0.289425278
2015-07-22 01:00:00,3.448953056,-0.009173333,3.448953056,-0.009173333,-0.000000000,-0.000446944,0.000844722,-0.004712500,0.004276944,1.907755000,0.003768611,0.288822500
2015-07-22 00:00:00,1.964116944,-0.009027778,1.964116944,-0.009027778,-0.000000000,-0.000945278,0.339068611,-0.001809722,0.004320556,0.002823889,0.003770278,0.291707500
2015-07-21 23:00:00,1.992026111,0.000458056,1.992026111,0.000458056,0.007988056,-0.001071944,0.001826944,-0.002178889,0.004238889,0.002653889,0.003865556,0.294807500
2015-07-21 22:00:00,2.165068611,0.169315556,2.165068611,0.169315556,0.169315556,-0.001109722,0.279790556,-0.002003333,0.004236667,0.002733333,0.004013056,0.300925833
2015-07-21 21:00:00,2.787532222,0.418115833,2.787532222,0.418115833,0.418115833,-0.000504444,0.100505278,-0.000998056,0.004404722,0.002963889,0.004050278,0.334064167
2015-07-21 20:00:00,2.546162778,3.165651111,2.546162778,3.165651111,3.165651111,-0.000805833,0.641603056,-0.002206944,0.004460833,0.002785000,0.004030833,0.339917778
2015-07-21 19:00:00,5.444630000,4.968206389,5.444630000,4.968206389,4.968206389,-0.001242500,2.233901389,-0.002363889,0.004388056,0.002876111,0.004056667,0.326915833
2015-07-21 18:00:00,1.274703056,6.134307778,1.274703056,6.134307778,6.134307778,-0.000500278,0.000977500,-0.000943333,0.004509722,0.002967778,0.004066389,0.305072222
2015-07-21 17:00:00,1.404222500,6.855705556,1.404222500,6.855705556,6.855705556,-0.000620833,0.394460833,-0.001162500,0.004538889,0.003026389,0.004078056,0.304672500
2015-07-21 16:00:00,1.108704444,7.170227778,1.108704444,7.170227778,7.170227778,-0.000541667,0.000990278,-0.001046667,0.004571111,0.003111667,0.004068333,0.305754167
2015-07-21 15:00:00,1.260510556,7.075123611,1.260510556,7.075123611,7.075123611,-0.000582222,0.117301944,-0.001272778,0.004576111,0.003124444,0.004059167,0.296192778
2015-07-21 14:00:00,2.611287500,6.514927222,2.611287500,6.514927222,6.514927222,-0.000953889,1.383637778,-0.001972778,0.004481667,0.002975000,0.004066111,0.182563056
2015-07-21 13:00:00,2.665920278,5.592166944,2.665920278,5.592166944,5.592166944,-0.000870278,1.586385000,-0.001595833,0.004426389,0.003030000,0.004034444,0.160880556
2015-07-21 12:00:00,1.297948056,4.259164722,1.297948056,4.259164722,4.259164722,-0.000759167,0.001186389,-0.000336667,0.004460000,0.002996944,0.004020556,0.161490000
2015-07-21 11:00:00,2.542450833,1.907499722,2.542450833,1.907499722,1.907499722,-0.001090000,0.919586111,-0.001261111,0.004301667,0.002967222,0.003947222,0.164918333
2015-07-21 10:00:00,4.717030278,0.670283056,4.717030278,0.670283056,0.670283056,-0.001521944,2.987980278,-0.002686667,0.004111667,0.002893611,0.003929444,0.165213611
2015-07-21 09:00:00,1.313080556,0.031524722,1.313080556,0.031524722,0.037303333,-0.000479722,0.365942778,-0.000530278,0.004366667,0.003037222,0.003922222,0.196998611
2015-07-21 08:00:00,1.333993333,-0.009128056,1.333993333,-0.009128056,-0.000000000,-0.000472500,0.360007222,-0.000590556,0.004388889,0.003083333,0.003799444,0.284323611
2015-07-21 07:00:00,0.981802500,-0.009242778,0.981802500,-0.009242778,-0.000000000,-0.000399444,0.000779167,-0.000483611,0.004464444,0.003182500,0.003821667,0.287001667
2015-07-21 06:00:00,0.982887778,-0.009296944,0.982887778,-0.009296944,-0.000000000,-0.000398611,0.000775278,-0.000513889,0.004464167,0.003182500,0.003828056,0.288454444
2015-07-21 05:00:00,1.358054722,-0.009261111,1.358054722,-0.009261111,-0.000000000,-0.000482500,0.362885556,-0.000657222,0.004430556,0.003168889,0.003821667,0.289907778
2015-07-21 04:00:00,1.653613611,-0.009266111,1.653613611,-0.009266111,-0.000000000,-0.000436111,0.000773056,0.251900000,0.004390833,0.003021944,0.003844167,0.291893056
2015-07-21 03:00:00,2.194523056,-0.009165556,2.194523056,-0.009165556,-0.000000000,-0.000478889,0.000761111,0.518460833,0.004329167,0.002844444,0.003840000,0.300385278
2015-07-21 02:00:00,2.687646111,-0.009050833,2.687646111,-0.009050833,0.000001111,-0.000913333,0.360597778,-0.001053611,0.004193056,0.002838889,0.003833333,0.300838333
2015-07-21 01:00:00,4.254656667,-0.009081111,4.254656667,-0.009081111,-0.000000000,-0.000528333,0.000811667,-0.004840833,0.004222222,1.942362778,0.003805278,0.302651667
2015-07-21 00:00:00,2.081246667,-0.008984167,2.081246667,-0.008984167,-0.000000000,-0.000758056,0.001235556,-0.000648333,0.004289722,0.002739722,0.003806389,0.306549722
2015-07-20 23:00:00,2.475280000,0.010088056,2.475280000,0.010088056,0.016805556,-0.000851389,0.431338056,-0.000664167,0.004251389,0.002752222,0.003914722,0.305800000
2015-07-20 22:00:00,3.809670000,0.255339444,3.809670000,0.255339444,0.255339444,-0.001195556,1.032048056,-0.001783611,0.004062500,0.002733889,0.004081944,0.250128611
2015-07-20 21:00:00,2.373296667,0.643724167,2.373296667,0.643724167,0.643724167,-0.000853333,0.411422222,-0.001281111,0.004305556,0.002809167,0.004041389,0.293805000
2015-07-20 20:00:00,2.500973889,3.131133333,2.500973889,3.131133333,3.131133333,-0.000725556,0.715905000,-0.001375556,0.004645556,0.002679167,0.004051389,0.368630833
2015-07-20 19:00:00,3.217898056,4.355375000,3.217898056,4.355375000,4.355375000,-0.000860556,1.450121111,-0.001605833,0.004359444,0.002772500,0.004075000,0.312744167
2015-07-20 18:00:00,2.139163056,5.724711389,2.139163056,5.724711389,5.724711389,-0.000646667,0.334522778,-0.001465278,0.004458056,0.002750833,0.004095278,0.311898056
2015-07-20 17:00:00,1.720602222,6.348800000,1.720602222,6.348800000,6.348800000,-0.000570000,0.000919722,-0.000833056,0.004478889,0.002863611,0.004124444,0.310394444
2015-07-20 16:00:00,1.691460000,6.965401389,1.691460000,6.965401389,6.965401389,-0.000514722,0.000950833,-0.000900278,0.004486944,0.002880000,0.004111111,0.309506944
2015-07-20 15:00:00,2.363451667,6.819496944,2.363451667,6.819496944,6.819496944,-0.000601111,0.423106111,-0.001054167,0.004484167,0.002906944,0.004146389,0.289586111
2015-07-20 14:00:00,3.817808056,6.179105833,3.817808056,6.179105833,6.179105833,-0.000538889,0.001083889,-0.001310556,0.004421389,0.002725000,0.004148889,0.287868611
2015-07-20 13:00:00,1.243831389,5.226325556,1.243831389,5.226325556,5.226325556,-0.000536944,0.001149444,-0.001521111,0.004448611,0.002809167,0.004059722,0.289615833
2015-07-20 12:00:00,3.165217500,3.302981111,3.165217500,3.302981111,3.302981111,-0.000576111,0.447186111,-0.001438611,0.004334444,0.002785278,0.004006944,0.289162778
2015-07-20 11:00:00,5.110008333,1.896642500,5.110008333,1.896642500,1.896642500,-0.001164167,2.339165278,-0.001496944,0.004201944,0.002891667,0.003979722,0.298414444
2015-07-20 10:00:00,4.679748611,0.507508056,4.679748611,0.507508056,0.507508056,-0.001288333,2.138560556,-0.001523056,0.004244722,0.002807778,0.003964444,0.302596944
2015-07-20 09:00:00,2.806653333,0.078727500,2.806653333,0.078727500,0.083216667,-0.000776111,0.735309167,-0.000956111,0.004254722,0.002895278,0.003954444,0.286875000
2015-07-20 08:00:00,1.553418056,-0.009084167,1.553418056,-0.009084167,-0.000000000,-0.000548611,0.384478889,-0.001167222,0.004380278,0.003024444,0.003801389,0.289938333
2015-07-20 07:00:00,1.373191111,-0.009168611,1.373191111,-0.009168611,-0.000000000,-0.000477778,0.000968056,-0.001158611,0.004410278,0.003019444,0.003815000,0.291662500
2015-07-20 06:00:00,1.567431111,-0.009200278,1.567431111,-0.009200278,-0.000000000,-0.000556389,0.348511389,-0.001268889,0.004419167,0.003071667,0.003828333,0.293293889
2015-07-20 05:00:00,2.602228889,-0.009265556,2.602228889,-0.009265556,-0.000000000,-0.000481944,0.000962500,-0.001163333,0.004401389,0.002987222,0.003827778,0.293725833
2015-07-20 04:00:00,2.000741111,-0.009148056,2.000741111,-0.009148056,-0.000000000,-0.000500556,0.000919444,0.251929444,0.004360278,0.002938889,0.003811389,0.294821389
2015-07-20 03:00:00,2.499273333,-0.009087222,2.499273333,-0.009087222,-0.000000000,-0.000616667,0.377235833,0.520937500,0.004344167,0.002913056,0.003805000,0.297169167
2015-07-20 02:00:00,3.419895000,-0.009102222,3.419895000,-0.009102222,-0.000000000,-0.000692222,0.862655000,-0.001364167,0.004318333,0.002921389,0.003807778,0.299611667
2015-07-20 01:00:00,5.453243333,-0.008825278,5.453243333,-0.008825278,-0.000000000,-0.001456389,1.493444167,-0.004074167,0.004291667,0.544901667,0.003768611,0.310413889
2015-07-20 00:00:00,3.268587778,-0.008896111,3.268587778,-0.008896111,-0.000000000,-0.000921944,0.755036111,-0.001576667,0.004118056,0.002647778,0.003761389,0.310361667
2015-07-19 23:00:00,1.717207222,-0.009459167,1.717207222,-0.009459167,0.000000833,-0.001015833,0.013598056,-0.001675556,0.004229167,0.002585833,0.003804444,0.314953889
2015-07-19 22:00:00,2.617718056,0.222421667,2.617718056,0.222421667,0.222457222,-0.001121389,1.179217500,-0.001191667,0.004216389,0.002780278,0.004028611,0.316695556
2015-07-19 21:00:00,1.685534444,0.409800556,1.685534444,0.409800556,0.409800556,-0.000884722,0.318865278,-0.001483333,0.004304722,0.002663889,0.004006111,0.321227222
2015-07-19 20:00:00,1.826175000,1.856451389,1.826175000,1.856451389,1.856451389,-0.000976111,0.001617500,-0.002799167,0.004427778,0.002596667,0.003978333,0.375378611
2015-07-19 19:00:00,2.648729167,3.906266944,2.648729167,3.906266944,3.906266944,-0.000664722,0.001485556,-0.002279167,0.004030000,0.002565000,0.004008889,0.312811111
2015-07-19 18:00:00,2.702373889,4.801350556,2.702373889,4.801350556,4.801350556,-0.000965833,0.550881389,-0.002203611,0.462185556,0.002697500,0.004045000,0.312674722
2015-07-19 17:00:00,2.937247778,5.656364444,2.937247778,5.656364444,5.656364444,-0.001045278,0.591953611,-0.003296389,0.414703333,0.002631944,0.004066389,0.310011389
2015-07-19 16:00:00,2.210872222,6.767758333,2.210872222,6.767758333,6.767758333,-0.001045278,0.432109167,-0.002756111,0.004271667,0.002748333,0.004109444,0.309483333
2015-07-19 15:00:00,2.482822222,4.296450833,2.482822222,4.296450833,4.296450833,-0.001000556,0.361460833,-0.002378056,0.004119722,0.002668056,0.004016944,0.305555000
2015-07-19 14:00:00,2.147099444,2.375220556,2.147099444,2.375220556,2.375220556,-0.000932222,0.425096667,-0.000620278,0.004150000,0.002747222,0.003955000,0.310197500
2015-07-19 13:00:00,1.834373056,3.642059722,1.834373056,3.642059722,3.642059722,-0.000797500,0.414933056,-0.001045556,0.004320833,0.002966944,0.004016389,0.290170833
2015-07-19 12:00:00,1.274238333,2.716709444,1.274238333,2.716709444,2.716709444,-0.000407778,0.001097778,-0.001447778,0.004369167,0.002963333,0.003956389,0.303431667
2015-07-19 11:00:00,1.645816389,1.151762778,1.645816389,1.151762778,1.151762778,-0.000521389,0.334068611,-0.001564444,0.004340833,0.002995000,0.003922500,0.293049722
2015-07-19 10:00:00,1.052288056,0.401347500,1.052288056,0.401347500,0.401347500,-0.000392222,0.000850000,-0.000628333,0.004389167,0.003083611,0.003996111,0.303124167
2015-07-19 09:00:00,1.021911111,0.066652500,1.021911111,0.066652500,0.072354167,-0.000378056,0.000822778,-0.000569444,0.004411111,0.003112500,0.003962778,0.287088611
2015-07-19 08:00:00,0.970804444,-0.009231111,0.970804444,-0.009231111,-0.000000000,-0.000371389,0.000783889,-0.000575278,0.004421944,0.003114444,0.003813611,0.288814722
2015-07-19 07:00:00,1.531215833,-0.009308611,1.531215833,-0.009308611,-0.000000000,-0.000433056,0.316548611,-0.000666111,0.004447222,0.003186944,0.003846667,0.291458889
2015-07-19 06:00:00,1.659206389,-0.009411111,1.659206389,-0.009411111,-0.000000000,-0.000370556,0.000766667,-0.000559167,0.004450556,0.003129722,0.003881944,0.293971111
2015-07-19 05:00:00,1.854008889,-0.009366667,1.854008889,-0.009366667,-0.000000000,-0.000384444,0.000781667,-0.000595556,0.004438056,0.003107500,0.003865833,0.304906389
2015-07-19 04:00:00,3.234996111,-0.009196944,3.234996111,-0.009196944,-0.000000000,-0.000837500,0.737951944,0.250578333,0.004502222,0.002993611,0.003857778,0.304101667
2015-07-19 03:00:00,3.741192222,-0.009128889,3.741192222,-0.009128889,-0.000000000,-0.001040833,0.515651944,0.518893889,0.004482778,0.002818056,0.003852500,0.304520833
2015-07-19 02:00:00,4.292672500,-0.009080278,4.292672500,-0.009080278,-0.000000000,-0.000841667,0.508993333,-0.005674167,0.004345833,0.962815556,0.003842778,0.305164444
2015-07-19 01:00:00,10.171498889,-0.009256389,10.171498889,-0.009256389,-0.000000000,-0.000179722,0.283542500,-0.013434444,0.003969444,5.015855556,0.003800556,0.304350278
2015-07-19 00:00:00,4.728209722,-0.009125556,4.728209722,-0.009125556,-0.000000000,-0.000877500,0.435423056,-0.000859444,0.004181111,0.002742778,0.003822778,0.305294167
2015-07-18 23:00:00,3.989484722,0.001544444,3.989484722,0.001544444,0.009035278,-0.000859722,1.256114167,-0.000915833,0.004221111,0.002823889,0.003975556,0.308689722
2015-07-18 22:00:00,1.041906944,0.156638889,1.041906944,0.156638889,0.156638889,-0.000425278,0.000927778,-0.000738333,0.004539444,0.002955278,0.004066111,0.308234722
2015-07-18 21:00:00,2.130664722,0.406560278,2.130664722,0.406560278,0.406560278,-0.000638889,0.884413611,-0.001588611,0.004324167,0.002845833,0.004077500,0.303138611
2015-07-18 20:00:00,3.836773611,3.267100278,3.836773611,3.267100278,3.267100278,-0.001233889,2.111993889,-0.003469722,0.004241111,0.002692778,0.004078056,0.357495000
2015-07-18 19:00:00,2.913738611,5.122592500,2.913738611,5.122592500,5.122592500,-0.000967500,1.711407500,-0.002106111,0.004372778,0.002790833,0.004097500,0.307936111
2015-07-18 18:00:00,1.806457500,6.307044167,1.806457500,6.307044167,6.307044167,-0.000706389,0.825567222,-0.001336389,0.004429722,0.002864167,0.004127778,0.290860833
2015-07-18 17:00:00,1.357177778,6.954638889,1.357177778,6.954638889,6.954638889,-0.000600833,0.425877778,-0.001119444,0.004519444,0.002976389,0.004180000,0.294697778
2015-07-18 16:00:00,3.161662222,7.251613611,3.161662222,7.251613611,7.251613611,-0.001251667,1.781513333,-0.002130833,0.004543056,0.003027222,0.004206944,0.315723611
2015-07-18 15:00:00,1.053264444,7.217768889,1.053264444,7.217768889,7.217768889,-0.000511944,0.108139444,-0.000907778,0.004546944,0.003066111,0.004198611,0.289437500
2015-07-18 14:00:00,0.940117222,6.727790833,0.940117222,6.727790833,6.727790833,-0.000476389,0.000988611,-0.000928611,0.004523889,0.003044444,0.004171111,0.288260278
2015-07-18 13:00:00,2.179973611,5.838509722,2.179973611,5.838509722,5.838509722,-0.000792500,0.866238611,-0.001782778,0.004470278,0.003014444,0.004133056,0.304941389
2015-07-18 12:00:00,2.100679167,4.659644167,2.100679167,4.659644167,4.659644167,-0.000587500,0.759975278,-0.001170833,0.004351667,0.003043333,0.004081944,0.284139444
2015-07-18 11:00:00,1.407871944,2.431871111,1.407871944,2.431871111,2.431871111,-0.000506111,0.296494167,-0.001046111,0.004418889,0.003118889,0.004031944,0.285357500
2015-07-18 10:00:00,1.081668333,0.683101667,1.081668333,0.683101667,0.683101667,-0.000442222,0.000975556,-0.000953333,0.004394444,0.003069444,0.004004722,0.284480000
2015-07-18 09:00:00,0.996828611,0.066690556,0.996828611,0.066690556,0.069900000,-0.000435833,0.000965278,-0.000865000,0.004403611,0.003070556,0.004017778,0.286386111
2015-07-18 08:00:00,1.248541667,-0.009293889,1.248541667,-0.009293889,-0.000000000,-0.000492778,0.329320000,-0.000945556,0.004456111,0.003123056,0.003852778,0.286823333
2015-07-18 07:00:00,0.924181944,-0.009406667,0.924181944,-0.009406667,-0.000000000,-0.000426111,0.000950833,-0.000844167,0.004486667,0.003153611,0.003864444,0.288061389
2015-07-18 06:00:00,1.892837778,-0.009318056,1.892837778,-0.009318056,-0.000000000,-0.000772500,0.477361667,-0.002050000,0.004549167,0.003053889,0.003855000,0.287662500
2015-07-18 05:00:00,3.608345556,-0.009225000,3.608345556,-0.009225000,-0.000000000,-0.001148056,1.018551389,0.812047778,0.004512222,0.002876111,0.003834722,0.286845833
2015-07-18 04:00:00,2.902056667,-0.009209444,2.902056667,-0.009209444,-0.000000000,-0.000840833,1.010749167,0.248861667,0.004354444,0.002874167,0.003823333,0.287055278
2015-07-18 03:00:00,2.875900556,-0.009175556,2.875900556,-0.009175556,-0.000000000,-0.000718889,1.018721389,0.519255000,0.004231667,0.002838611,0.003814444,0.287476111
2015-07-18 02:00:00,4.171644444,-0.009240000,4.171644444,-0.009240000,-0.000000000,-0.000290278,0.000677500,-0.007172500,0.004189444,2.417886667,0.003811111,0.286940000
2015-07-18 01:00:00,7.675555278,-0.009146667,7.675555278,-0.009146667,-0.000000000,0.000027500,0.457486111,-0.014018611,0.004048889,5.046959722,0.003771389,0.285986111
2015-07-18 00:00:00,2.351402500,-0.008970000,2.351402500,-0.008970000,-0.000000000,-0.000798056,0.468093056,-0.003182778,0.004145000,0.002659444,0.003792222,0.290298611
2015-07-17 23:00:00,3.315897778,0.004473056,3.315897778,0.004473056,0.011423889,-0.000997222,1.757830833,-0.002645833,0.004123333,0.002822500,0.003901667,0.309892500
2015-07-17 22:00:00,1.690499167,0.180543056,1.690499167,0.180543056,0.180543056,-0.000575833,0.605755000,-0.001268611,0.004360000,0.002880833,0.004055556,0.296533056
2015-07-17 21:00:00,1.546785833,0.452729167,1.546785833,0.452729167,0.452729167,-0.000599722,0.554351667,-0.001380000,0.004411111,0.002821944,0.004074722,0.299203333
2015-07-17 20:00:00,1.018621944,3.339579444,1.018621944,3.339579444,3.339579444,-0.000545278,0.001031111,-0.001080000,0.004586667,0.002873056,0.004050000,0.356737500
2015-07-17 19:00:00,0.975746667,5.661554722,0.975746667,5.661554722,5.661554722,-0.000504444,0.000910000,-0.000736111,0.004513611,0.002997778,0.004089167,0.291491111
2015-07-17 18:00:00,1.006296389,4.115649444,1.006296389,4.115649444,4.115649444,-0.000521667,0.001021111,-0.001040000,0.004525556,0.002950833,0.004073611,0.291668333
2015-07-17 17:00:00,1.416478611,5.754558611,1.416478611,5.754558611,5.754558611,-0.000666944,0.359009722,-0.001047778,0.004535833,0.003026389,0.004111944,0.306802222
2015-07-17 16:00:00,0.927389167,7.069315278,0.927389167,7.069315278,7.069315278,-0.000515000,0.000921944,-0.000760556,0.004531944,0.003042222,0.004117222,0.287840000
2015-07-17 15:00:00,1.441669722,7.109069167,1.441669722,7.109069167,7.109069167,-0.000610278,0.407800833,-0.000974167,0.004554444,0.003149167,0.004156944,0.288696389
2015-07-17 14:00:00,1.280296111,6.653200556,1.280296111,6.653200556,6.653200556,-0.000484722,0.001077778,-0.001329722,0.004443056,0.002956389,0.004124444,0.288290000
2015-07-17 13:00:00,1.834077778,5.766132222,1.834077778,5.766132222,5.766132222,-0.000614167,0.492112222,-0.001541111,0.004379167,0.002964722,0.004079722,0.291631944
2015-07-17 12:00:00,2.468130833,4.480766667,2.468130833,4.480766667,4.480766667,-0.000761111,1.378742500,-0.001558611,0.004400278,0.003066944,0.004060000,0.297473889
2015-07-17 11:00:00,1.932373333,2.598719167,1.932373333,2.598719167,2.598719167,-0.000675000,0.668659167,-0.001193056,0.004396944,0.003079167,0.004001389,0.309277500
2015-07-17 10:00:00,4.873608889,1.127825833,4.873608889,1.127825833,1.127825833,-0.001310833,3.456322222,-0.002721667,0.004170556,0.002993611,0.003981389,0.284400000
2015-07-17 09:00:00,1.221136389,0.120460278,1.221136389,0.120460278,0.123692222,-0.000434444,0.244189167,-0.000460833,0.004325556,0.003067500,0.003995556,0.284663333
2015-07-17 08:00:00,0.918471111,-0.009259167,0.918471111,-0.009259167,-0.000000000,-0.000372222,0.000753056,-0.000380556,0.004410278,0.003126111,0.003834722,0.286427778
2015-07-17 07:00:00,1.313780833,-0.009322778,1.313780833,-0.009322778,-0.000000000,-0.000463056,0.374050278,-0.000620556,0.004424167,0.003173889,0.003853333,0.288313611
2015-07-17 06:00:00,0.944788889,-0.009408611,0.944788889,-0.009408611,-0.000000000,-0.000390833,0.000794722,-0.000486111,0.004468611,0.003207778,0.003865833,0.290399167
2015-07-17 05:00:00,0.958059167,-0.009400556,0.958059167,-0.009400556,-0.000000000,-0.000395278,0.000792500,-0.000496111,0.004450833,0.003189722,0.003861111,0.291653889
2015-07-17 04:00:00,1.604153889,-0.009369167,1.604153889,-0.009369167,-0.000000000,-0.000496667,0.419261389,0.253213056,0.004388056,0.003151111,0.003853056,0.293194444
2015-07-17 03:00:00,1.853068056,-0.009280278,1.853068056,-0.009280278,-0.000000000,-0.000741111,0.001060556,0.524238056,0.004325000,0.002951944,0.003830000,0.302599444
2015-07-17 02:00:00,1.386856389,-0.009209722,1.386856389,-0.009209722,-0.000000000,-0.000713333,0.001114722,-0.000303056,0.004325833,0.002966111,0.003830556,0.305219722
2015-07-17 01:00:00,6.558247500,-0.009108611,6.558247500,-0.009108611,-0.000000000,-0.000465000,0.415139722,1.220515278,0.060749444,3.269653889,0.003774167,0.307694444
2015-07-17 00:00:00,2.885612500,-0.009048889,2.885612500,-0.009048889,-0.000000000,-0.000971944,0.967858611,0.192465278,0.080666944,0.002865556,0.003794722,0.316718056
2015-07-16 23:00:00,2.951600833,0.004556111,2.951600833,0.004556111,0.011688889,-0.000796111,1.451195278,-0.001765833,0.107043056,0.002945833,0.003919444,0.315642500
2015-07-16 22:00:00,3.285217222,0.164069722,3.285217222,0.164069722,0.164069722,-0.000815833,1.544584167,-0.001902222,0.235259722,0.002882500,0.004051667,0.310144444
2015-07-16 21:00:00,1.803527500,0.402951667,1.803527500,0.402951667,0.402951667,-0.000563333,0.363057222,-0.001101111,0.192343333,0.003028333,0.004071667,0.318611389
2015-07-16 20:00:00,1.892703056,3.311860833,1.892703056,3.311860833,3.311860833,-0.000536667,0.358013056,-0.001244167,0.429374444,0.002906389,0.004073333,0.378207500
2015-07-16 19:00:00,1.018123333,5.086734167,1.018123333,5.086734167,5.086734167,-0.000517778,0.000953611,-0.000889722,0.004486111,0.002943056,0.004103333,0.310136111
2015-07-16 18:00:00,0.972118889,6.148832500,0.972118889,6.148832500,6.148832500,-0.000520833,0.000921667,-0.000788056,0.004508611,0.003008611,0.004126111,0.310712500
2015-07-16 17:00:00,1.399086389,6.811399167,1.399086389,6.811399167,6.811399167,-0.000599167,0.395361667,-0.000795556,0.070844444,0.003045556,0.004153056,0.309661111
