Date & Time,use [kW],gen [kW],Solar [kW],Solar+ [kW],Grid L1 [kW],Grid L2 [kW],Air Conditioning [kW],Furnace [kW],Water Heater [kW],Grid [kW]
6/2/2015 18:00,6.153331667,1.013423889,1.013423889,1.013423889,-2.916538333,-2.223369444,-4.467618056,-1.023140833,0.000628333,5.139907778
6/2/2015 17:00,5.342579167,2.493890278,2.493890278,2.493890278,-1.669818889,-1.17887,-3.789199722,-0.850865556,-0.000489722,2.848688889
6/2/2015 16:00,0.775920833,2.7940975,2.7940975,2.7940975,1.191344722,0.826831944,0.000519722,-0.019085833,-0.003168056,-2.018176667
6/2/2015 15:00,0.787629722,3.968345556,3.968345556,3.968345556,1.775892778,1.404823056,0.001202222,-0.023678611,-0.004547778,-3.180715834
6/2/2015 14:00,0.703453056,3.383547778,3.383547778,3.383547778,1.544362222,1.1357325,0.00084,-0.021685556,-0.004305833,-2.680094722
6/2/2015 13:00,0.781473333,3.636672222,3.636672222,3.636672222,1.575728056,1.279470833,0.001084444,-0.024425278,-0.004371944,-2.855198889
6/2/2015 12:00,0.743864722,4.315418056,4.315418056,4.315418056,1.949559167,1.621994167,0.001341389,-0.032036667,-0.004749444,-3.571553334
6/2/2015 11:00,0.682651389,3.573290833,3.573290833,3.573290833,1.634539444,1.2561,0.000865556,-0.022903889,-0.0044425,-2.890639444
6/2/2015 10:00,0.708833056,2.636243056,2.636243056,2.636243056,1.122553333,0.804856667,0.000034722,-0.008980833,-0.003993889,-1.92741
6/2/2015 9:00,2.7282075,1.633872222,1.633872222,1.633872222,-0.56889,-0.525445278,-1.483707222,-0.430524167,-0.002559444,1.094335278
6/2/2015 8:00,1.946468611,0.709036667,0.709036667,0.709036667,-0.498831389,-0.738600556,-0.901482778,-0.289650278,-0.002380278,1.237431944
6/2/2015 7:00,0.535512222,0.015551389,0.015551389,0.020963056,-0.164109722,-0.350439444,-0.000284444,-0.007358056,-0.002186667,0.519960833
6/2/2015 6:00,0.536676111,-0.003983056,-0.003983056,0,-0.177750278,-0.358925833,-0.000274722,-0.0072725,-0.002151944,0.540659167
6/2/2015 5:00,0.483538333,-0.003819444,-0.003819444,0,-0.124674444,-0.358863889,-0.000293056,-0.007414444,-0.002195556,0.487357777
6/2/2015 4:00,0.51846,-0.003949167,-0.003949167,0,-0.159100278,-0.359359722,-0.000226111,-0.007416944,-0.002206389,0.522409167
6/2/2015 3:00,0.536648056,-0.003976389,-0.003976389,0,-0.179378333,-0.357269722,-0.000208333,-0.007351111,-0.002196667,0.540624445
6/2/2015 2:00,0.505073889,-0.003838889,-0.003838889,0,-0.146669722,-0.358404167,-0.000193333,-0.007386389,-0.002224444,0.508912778
6/2/2015 1:00,1.716805278,-0.006374722,-0.006374722,0,-0.888919167,-0.827886111,-0.948980278,-0.296210278,-0.001804444,1.72318
6/2/2015 0:00,1.362560833,-0.006004167,-0.006004167,0,-0.8137825,-0.548778333,-0.218554722,-0.098249444,-0.0018175,1.368565
6/1/2015 23:00,1.771932778,-0.006374167,-0.006374167,0,-0.892565556,-0.879367222,-0.79806,-0.2155825,-0.001809167,1.778306945
6/1/2015 22:00,2.4765125,-0.007813333,-0.007813333,0,-1.314633889,-1.161878611,-1.28878,-0.367302778,-0.001528611,2.484325833
6/1/2015 21:00,1.517023889,0.013169167,0.013169167,0.023089722,-0.747564444,-0.746369722,-0.459319722,-0.153426111,-0.001895833,1.503854722
6/1/2015 20:00,3.712470556,0.233147778,0.233147778,0.233147778,-1.930316667,-1.549006111,-2.295024444,-0.5939175,-0.000436667,3.479322778
6/1/2015 19:00,2.325005278,0.476891111,0.476891111,0.476891111,-0.968027222,-0.880086944,-1.322810556,-0.355170556,-0.00044,1.848114167
6/1/2015 18:00,6.019250833,1.072715556,1.072715556,1.072715556,-2.862665278,-2.08387,-4.389421389,-1.026303611,0.000502222,4.946535277
6/1/2015 17:00,4.238127778,2.181881389,2.181881389,2.181881389,-1.2570275,-0.799218889,-2.877318056,-0.663983889,-0.00085,2.056246389
6/1/2015 16:00,0.782988056,3.340949722,3.340949722,3.340949722,1.444893611,1.113068056,0.000656389,-0.023439444,-0.003502778,-2.557961666
6/1/2015 15:00,0.799581944,3.477370278,3.477370278,3.477370278,1.476769167,1.201019167,0.000979167,-0.02284,-0.004275,-2.677788334
6/1/2015 14:00,0.827357222,4.066088611,4.066088611,4.066088611,1.741046389,1.497685,0.001346944,-0.025904444,-0.0045575,-3.238731389
6/1/2015 13:00,0.773965278,4.359851944,4.359851944,4.359851944,1.932127222,1.653759444,0.001537778,-0.03024,-0.0047325,-3.585886666
6/1/2015 12:00,0.842111944,3.269030278,3.269030278,3.269030278,1.350607778,1.076310556,0.000779722,-0.018981111,-0.0041625,-2.426918334
6/1/2015 11:00,0.844175556,3.466285278,3.466285278,3.466285278,1.460297778,1.161811944,0.000693889,-0.018386389,-0.004306667,-2.622109722
6/1/2015 10:00,0.7157575,2.705883889,2.705883889,2.705883889,1.097228611,0.892897778,0.000274722,-0.038568889,-0.003990278,-1.990126389
6/1/2015 9:00,1.910871389,1.562253333,1.562253333,1.562253333,-0.195506389,-0.153111667,-0.915732778,-0.260730556,-0.002716944,0.348618056
6/1/2015 8:00,0.903504444,0.697556389,0.697556389,0.697556389,0.092483333,-0.298431389,-0.000445833,-0.008230278,-0.002643889,0.205948055
6/1/2015 7:00,0.690285556,0.007942778,0.007942778,0.012722222,-0.222980833,-0.4545825,-0.000442222,-0.007786111,-0.002173611,0.682342778
6/1/2015 6:00,0.662165,-0.004199722,-0.004199722,0,-0.202049444,-0.460115556,-0.000454444,-0.007780556,-0.002172222,0.666364722
6/1/2015 5:00,0.713226667,-0.004395556,-0.004395556,0,-0.253108333,-0.460118333,-0.0004025,-0.007725556,-0.002165556,0.717622223
6/1/2015 4:00,0.672445,-0.004228333,-0.004228333,0,-0.208875556,-0.463569444,-0.000383333,-0.007806111,-0.002204444,0.676673333
6/1/2015 3:00,0.823264167,-0.004705833,-0.004705833,0,-0.363484444,-0.459779722,-0.000291944,-0.007501389,-0.002116667,0.82797
6/1/2015 2:00,0.808797222,-0.004621389,-0.004621389,0,-0.351141944,-0.457655278,-0.000273611,-0.007457778,-0.0021175,0.813418611
6/1/2015 1:00,0.746828611,-0.004435556,-0.004435556,0,-0.297734444,-0.449094167,-0.000266389,-0.007525556,-0.002138333,0.751264167
6/1/2015 0:00,0.693663889,-0.004081944,-0.004081944,0,-0.196883889,-0.49678,-0.0003025,-0.007706111,-0.002236944,0.697745833
5/31/2015 23:00,0.811929722,-0.004356944,-0.004356944,0,-0.287480556,-0.524449167,-0.000254444,-0.007590556,-0.002213889,0.816286666
5/31/2015 22:00,2.653099722,-0.0083275,-0.0083275,0,-1.460713889,-1.192385833,-1.489006667,-0.430831944,-0.001469167,2.661427222
5/31/2015 21:00,0.727431944,-0.012370278,-0.012370278,0.002587778,-0.261590556,-0.463253611,-0.000089444,-0.007476389,-0.002184167,0.739802222
5/31/2015 20:00,3.500696111,0.148998611,0.148998611,0.149043889,-1.891838056,-1.459814167,-2.191710278,-0.579845833,-0.001286389,3.3516975
5/31/2015 19:00,3.0489675,0.660289444,0.660289444,0.660289444,-1.335782222,-1.052895833,-1.799463333,-0.470702222,-0.001771389,2.388678056
5/31/2015 18:00,3.604828889,1.48327,1.48327,1.48327,-1.223573889,-0.897985,-2.224712778,-0.598596944,-0.001995833,2.121558889
5/31/2015 17:00,2.740541667,2.375925556,2.375925556,2.375925556,-0.261408889,-0.103207222,-1.549622778,-0.390240278,-0.002841667,0.364616111
5/31/2015 16:00,3.754966111,3.394477222,3.394477222,3.394477222,-0.393830556,0.033341667,-2.412638889,-0.635208056,-0.003015833,0.360488889
5/31/2015 15:00,0.901768611,2.872175278,2.872175278,2.872175278,1.035068611,0.935338056,0.000770833,-0.017782222,-0.003791389,-1.970406667
5/31/2015 14:00,5.469457778,3.699604722,3.699604722,3.699604722,-1.382596389,-0.387256667,-3.551569444,-0.936644444,-0.002501111,1.769853056
5/31/2015 13:00,1.327908056,4.210037222,4.210037222,4.210037222,1.369139722,1.512989444,-0.170040833,-0.065680556,-0.004296389,-2.882129166
5/31/2015 12:00,2.905161111,3.436725,3.436725,3.436725,0.246913056,0.284650833,-1.141900278,-0.347282778,-0.003401944,-0.531563889
5/31/2015 11:00,3.798095278,2.000580833,2.000580833,2.000580833,-0.8470125,-0.950501944,-1.470741389,-0.396956111,-0.002340556,1.797514445
5/31/2015 10:00,2.485938056,1.738631944,1.738631944,1.738631944,-0.550828056,-0.196478056,-0.94857,-0.299976944,-0.0025275,0.747306112
5/31/2015 9:00,2.243465833,0.488208889,0.488208889,0.488208889,-0.933409722,-0.821847222,-0.680837222,-0.232431667,-0.002101111,1.755256944
5/31/2015 8:00,1.151979722,0.239360278,0.239360278,0.2393825,-0.5571125,-0.355484722,-0.000091389,-0.007231389,-0.002138333,0.912619444
5/31/2015 7:00,1.780268333,-0.002186389,-0.002186389,0.004769722,-0.909409167,-0.866089444,-0.780048889,-0.262299167,-0.001875556,1.782454722
5/31/2015 6:00,0.722485556,-0.0044025,-0.0044025,0,-0.250305833,-0.472179722,-0.000370556,-0.007674167,-0.002190556,0.726888056
5/31/2015 5:00,0.625099722,-0.004075556,-0.004075556,0,-0.154853611,-0.470246111,-0.000409722,-0.00781,-0.002247778,0.629175278
5/31/2015 4:00,0.642364167,-0.004116944,-0.004116944,0,-0.165806111,-0.476558056,-0.00037,-0.007873056,-0.002250833,0.646481111
5/31/2015 3:00,0.675814167,-0.004166667,-0.004166667,0,-0.1974475,-0.478366667,-0.000344444,-0.007803611,-0.002229722,0.679980834
5/31/2015 2:00,0.598991944,-0.003859444,-0.003859444,0,-0.124525,-0.474466944,-0.00035,-0.007870278,-0.002268611,0.602851388
5/31/2015 1:00,0.672438889,-0.0040975,-0.0040975,0,-0.200841944,-0.471596944,-0.000269444,-0.007656944,-0.002233056,0.676536389
5/31/2015 0:00,2.480638889,-0.00763,-0.00763,0,-1.204689722,-1.275949167,-0.961019444,-0.294653333,-0.001598333,2.488268889
5/30/2015 23:00,0.720792778,-0.004018056,-0.004018056,0,-0.182798056,-0.537994722,-0.000289167,-0.007738056,-0.0023,0.724810834
5/30/2015 22:00,4.390185,-0.011295833,-0.011295833,0,-2.156111111,-2.234073889,-0.850890833,-0.263118333,-0.000830556,4.401480833
5/30/2015 21:00,1.137539722,-0.01595,-0.01595,0.0000975,-0.594673056,-0.542769167,-0.000161944,-0.007113333,-0.002015556,1.153489722
5/30/2015 20:00,3.556319444,0.151823056,0.151823056,0.151912778,-1.971151389,-1.433255278,-2.060742222,-0.5666725,-0.001231389,3.404496388
5/30/2015 19:00,0.955786111,0.109559722,0.109559722,0.110746944,-0.387220833,-0.457818333,-0.000115833,-0.007404167,-0.002218611,0.846226389
5/30/2015 18:00,4.040151944,-0.020253056,-0.020253056,0.000215278,-1.953692778,-2.086243889,-0.528951111,-0.175307222,-0.000921667,4.060405
5/30/2015 17:00,8.572940556,0.074215556,0.074215556,0.075770833,-4.453597778,-4.043571944,-3.375351667,-0.868100833,0.000718056,8.498725
5/30/2015 16:00,1.478489722,1.549844444,1.549844444,1.549844444,0.185206111,-0.113851389,-0.354214722,-0.127715833,-0.002996667,-0.071354722
5/30/2015 15:00,5.126167222,2.277143889,2.277143889,2.277143889,-1.737306667,-1.111716667,-3.636690833,-0.867113056,-0.001804722,2.849023333
5/30/2015 14:00,0.667714167,3.798576111,3.798576111,3.798576111,1.705696111,1.425165833,0.001060833,-0.024489167,-0.004476389,-3.130861944
5/30/2015 13:00,3.524990833,4.041376389,4.041376389,4.041376389,0.097831389,0.418554167,-2.240299167,-0.594651944,-0.003497222,-0.516385556
5/30/2015 12:00,0.845234444,4.195930278,4.195930278,4.195930278,1.806087778,1.544608056,0.001359722,-0.019085556,-0.004595,-3.350695834
5/30/2015 11:00,0.720476111,2.455918611,2.455918611,2.455918611,1.062003056,0.673439444,0.000212778,-0.009086389,-0.003765556,-1.7354425
5/30/2015 10:00,1.632808889,1.1167625,1.1167625,1.1167625,-0.215703611,-0.300342778,-0.709362778,-0.230736389,-0.002646389,0.516046389
5/30/2015 9:00,0.680573889,0.632120833,0.632120833,0.632120833,0.150508889,-0.198961944,-0.031513333,-0.0507425,-0.002745,0.048453056
5/30/2015 8:00,1.902849722,0.224375556,0.224375556,0.225151667,-0.697781389,-0.979916667,-0.796269722,-0.216397778,-0.002110556,1.678474166
5/30/2015 7:00,2.054715278,-0.010673611,-0.010673611,0.000016667,-1.0156475,-1.039051111,-1.123607778,-0.341349722,-0.001818611,2.065388889
5/30/2015 6:00,0.654759167,-0.004033889,-0.004033889,0,-0.172378333,-0.482380833,-0.000323333,-0.007368056,-0.002275556,0.658793056
5/30/2015 5:00,1.826505278,-0.006496111,-0.006496111,0,-0.890571667,-0.935933611,-0.918675278,-0.284871667,-0.001881667,1.833001389
5/30/2015 4:00,0.82063,-0.004310278,-0.004310278,0,-0.254508333,-0.566121667,-0.1606325,-0.048508056,-0.002255,0.824940278
5/30/2015 3:00,0.683596667,-0.004061944,-0.004061944,0,-0.1940225,-0.489574167,-0.000268333,-0.007350278,-0.002279444,0.687658611
5/30/2015 2:00,1.851265278,-0.006381111,-0.006381111,0,-0.876287222,-0.974978056,-0.981905833,-0.2958725,-0.001900833,1.857646389
5/30/2015 1:00,0.686743333,-0.003948056,-0.003948056,0,-0.196016389,-0.490726944,-0.000229722,-0.007269722,-0.002278333,0.690691389
5/30/2015 0:00,2.625167222,-0.00798,-0.00798,0,-1.348546667,-1.276620556,-1.584418056,-0.442988611,-0.001584167,2.633147222
5/29/2015 23:00,0.740399167,-0.003791111,-0.003791111,0,-0.204186944,-0.536212222,-0.0311275,-0.013204722,-0.002274722,0.744190278
5/29/2015 22:00,2.999126111,-0.008808611,-0.008808611,0,-1.627271111,-1.371855,-1.787062778,-0.479988611,-0.001395278,3.007934722
5/29/2015 21:00,1.247996111,-0.017791667,-0.017791667,0.000165278,-0.536910833,-0.71092,-0.4283275,-0.143597222,-0.002116389,1.265787778
5/29/2015 20:00,2.581408611,0.139946944,0.139946944,0.139989722,-1.247743611,-1.193675278,-1.565820278,-0.378376667,-0.001744722,2.441461667
5/29/2015 19:00,5.422862222,0.5958675,0.5958675,0.5958675,-2.671673056,-2.155321667,-3.914009444,-0.932218889,-0.000834444,4.826994722
5/29/2015 18:00,4.2955275,1.347256944,1.347256944,1.347256944,-1.623070833,-1.325199722,-2.934010833,-0.654557222,-0.0016625,2.948270556
5/29/2015 17:00,0.692398889,2.563068611,2.563068611,2.563068611,1.134602222,0.7360675,-0.000048611,-0.020839722,-0.003875,-1.870669722
5/29/2015 16:00,0.762812222,3.323243889,3.323243889,3.323243889,1.443895833,1.116535833,0.000696111,-0.023876111,-0.004195833,-2.560431667
5/29/2015 15:00,0.732545,4.196426667,4.196426667,4.196426667,1.917774167,1.5461075,0.001365556,-0.031713611,-0.004648333,-3.463881667
5/29/2015 14:00,0.730658333,4.535588056,4.535588056,4.535588056,2.065476667,1.739453056,0.001647778,-0.033173611,-0.004823333,-3.804929723
5/29/2015 13:00,0.736612778,4.566339444,4.566339444,4.566339444,2.066132222,1.763594444,0.0017025,-0.037263889,-0.004855556,-3.829726666
5/29/2015 12:00,0.759178611,4.321638333,4.321638333,4.321638333,1.923813056,1.638646667,0.001546389,-0.045823611,-0.004714167,-3.562459722
5/29/2015 11:00,0.751346667,3.717496111,3.717496111,3.717496111,1.631149444,1.335,0.001065556,-0.041615,-0.004452222,-2.966149444
5/29/2015 10:00,0.609825556,2.652523889,2.652523889,2.652523889,1.202356667,0.840341667,0.000221389,-0.009643056,-0.00392,-2.042698333
5/29/2015 9:00,2.544780833,1.213179722,1.213179722,1.213179722,-0.754457222,-0.577143889,-1.366844444,-0.427453056,-0.002326667,1.331601111
5/29/2015 8:00,1.310507778,0.178866389,0.178866389,0.182120556,-0.339366667,-0.789020556,-0.323740278,-0.139259444,-0.002321667,1.131641389
5/29/2015 7:00,0.666949444,-0.004632778,-0.004632778,0,-0.184914167,-0.482035278,-0.000436111,-0.007963611,-0.002250556,0.671582222
5/29/2015 6:00,0.698159167,-0.004262222,-0.004262222,0,-0.2046775,-0.493481667,-0.000422778,-0.007886389,-0.002245278,0.702421389
5/29/2015 5:00,0.644935833,-0.004119167,-0.004119167,0,-0.147772778,-0.497163056,-0.000423056,-0.008076111,-0.002305,0.649055
5/29/2015 4:00,0.714652222,-0.004341944,-0.004341944,0,-0.221986944,-0.492665278,-0.000348889,-0.007975,-0.002268611,0.718994166
5/29/2015 3:00,0.671125278,-0.004185278,-0.004185278,0,-0.183759722,-0.487365556,-0.000372222,-0.0079475,-0.002274722,0.675310556
5/29/2015 2:00,0.654602778,-0.004021389,-0.004021389,0,-0.164303611,-0.490299167,-0.000353889,-0.007889444,-0.002254444,0.658624167
5/29/2015 1:00,2.351346667,-0.007581667,-0.007581667,0,-1.222325556,-1.129021111,-1.29369,-0.367105556,-0.001711389,2.358928334
5/29/2015 0:00,0.650938333,-0.003739722,-0.003739722,0,-0.157999167,-0.492939167,-0.000213889,-0.007663333,-0.002305,0.654678055
5/28/2015 23:00,0.6985225,-0.003873056,-0.003873056,0,-0.199030278,-0.499492222,-0.000186667,-0.007459167,-0.002280278,0.702395556
5/28/2015 22:00,4.132551667,-0.011448889,-0.011448889,0,-2.350039722,-1.782511944,-2.593793333,-0.676938889,-0.000952222,4.144000556
5/28/2015 21:00,0.892548056,-0.011038056,-0.011038056,0.003969444,-0.369651389,-0.518927222,-0.000131111,-0.007343056,-0.002180278,0.903586112
5/28/2015 20:00,3.188951667,0.319381944,0.319381944,0.319384167,-1.561803056,-1.307764444,-1.955046111,-0.499655,-0.00159,2.869569723
5/28/2015 19:00,0.689773333,0.670361944,0.670361944,0.670361944,0.152880833,-0.172292222,-0.003719722,-0.008263889,-0.002816389,0.019411389
5/28/2015 18:00,1.281105,1.054458611,1.054458611,1.054458611,0.015848056,-0.242494444,-0.487161944,-0.158039167,-0.002803889,0.226646389
5/28/2015 17:00,4.378066389,2.0187575,2.0187575,2.0187575,-1.351728056,-1.007580833,-3.015439722,-0.722075,-0.0020825,2.359308889
5/28/2015 16:00,0.731692778,2.639236389,2.639236389,2.639236389,1.096429167,0.811114444,0.000511389,-0.034169444,-0.003784444,-1.907543611
5/28/2015 15:00,0.594614167,0.638301667,0.638301667,0.638301667,0.204197222,-0.160509722,-0.000196389,-0.008377222,-0.002823333,-0.0436875
5/28/2015 14:00,0.678635556,2.677542222,2.677542222,2.677542222,1.150443611,0.848463056,0.0005,-0.015033056,-0.003831389,-1.998906666
5/28/2015 13:00,0.639708611,0.517725278,0.517725278,0.517726389,0.092849167,-0.214831389,-0.000156389,-0.008130833,-0.002693056,0.121983333
5/28/2015 12:00,0.59727,1.322293056,1.322293056,1.322293056,0.544115,0.180908056,-0.000144167,-0.0087225,-0.003170556,-0.725023056
5/28/2015 11:00,0.675980556,0.680219167,0.680219167,0.680219167,0.147338333,-0.143099722,-0.000147778,-0.008225556,-0.002748056,-0.004238611
5/28/2015 10:00,0.6864075,0.622150833,0.622150833,0.622150833,0.132892778,-0.197149444,-0.0001975,-0.008268611,-0.002723333,0.064256667
5/28/2015 9:00,0.943716667,0.294375556,0.294375556,0.294384167,-0.063623333,-0.585709167,-0.000473611,-0.008138611,-0.002546389,0.649341111
5/28/2015 8:00,0.651699722,0.049821944,0.049821944,0.050180833,-0.169515278,-0.432003611,-0.000261111,-0.007770278,-0.002295,0.601877778
5/28/2015 7:00,2.101627222,-0.006284444,-0.006284444,0.002121111,-1.057030833,-1.042475278,-1.196822222,-0.356106667,-0.001798056,2.107911666
5/28/2015 6:00,0.6445025,-0.004031667,-0.004031667,0,-0.192111944,-0.452390556,-0.000258056,-0.007756389,-0.002268889,0.648534167
5/28/2015 5:00,0.623812778,-0.004008889,-0.004008889,0,-0.170954444,-0.452858333,-0.000247778,-0.0078575,-0.0022925,0.627821667
5/28/2015 4:00,0.596554167,-0.003910833,-0.003910833,0,-0.143696667,-0.4528575,-0.000229444,-0.007983056,-0.002339444,0.600465
5/28/2015 3:00,2.498471944,-0.008022222,-0.008022222,0,-1.326671389,-1.171800556,-1.459933056,-0.421988333,-0.001665278,2.506494166
5/28/2015 2:00,0.594912778,-0.003861944,-0.003861944,0,-0.143751667,-0.451161111,-0.000223889,-0.007923611,-0.002333056,0.598774722
5/28/2015 1:00,0.943045,-0.004640556,-0.004640556,0,-0.377018056,-0.566026944,-0.233149722,-0.101786111,-0.002201667,0.947685556
5/28/2015 0:00,2.105388611,-0.006968611,-0.006968611,0,-1.073974167,-1.031414444,-1.175359444,-0.307965556,-0.001779444,2.112357222
5/27/2015 23:00,1.9260425,-0.006603056,-0.006603056,0,-0.988563056,-0.937479444,-0.955076944,-0.281515278,-0.001823056,1.932645556
5/27/2015 22:00,1.845945278,-0.00665,-0.00665,0,-1.0117075,-0.834237778,-0.727908611,-0.221325278,-0.001763611,1.852595278
5/27/2015 21:00,3.047842222,-0.022224722,-0.022224722,0.000073611,-1.686830833,-1.360937778,-1.748611111,-0.462215278,-0.001371944,3.070066944
5/27/2015 20:00,0.698321111,0.142551944,0.142551944,0.142644722,-0.091075,-0.464601389,-0.000181944,-0.007880278,-0.002488889,0.555769167
5/27/2015 19:00,4.395723056,0.458017222,0.458017222,0.458017222,-2.150272778,-1.787433056,-2.915405,-0.730101389,-0.001230278,3.937705834
5/27/2015 18:00,0.827041389,0.925481111,0.925481111,0.925481111,0.159234722,-0.060795,-0.253803889,-0.066242222,-0.002825,-0.098439722
5/27/2015 17:00,0.5784925,1.980119722,1.980119722,1.980119722,0.818054167,0.583573056,-0.000044722,-0.011088056,-0.003534167,-1.401627222
5/27/2015 16:00,0.571575833,1.264064444,1.264064444,1.264064444,0.461996111,0.2304925,-0.000088333,-0.008611944,-0.003116111,-0.692488611
5/27/2015 15:00,0.514618056,0.917988333,0.917988333,0.917988333,0.343629722,0.059740556,-0.000173611,-0.008573333,-0.002979167,-0.403370277
5/27/2015 14:00,0.598485556,1.937374167,1.937374167,1.937374167,0.777455833,0.561432778,0.0002525,-0.013351944,-0.003503056,-1.338888611
5/27/2015 13:00,0.585855556,4.178498333,4.178498333,4.178498333,1.924266667,1.668376111,0.001329444,-0.022818611,-0.004649722,-3.592642777
5/27/2015 12:00,0.949689722,2.707490556,2.707490556,2.707490556,1.135401389,0.622399444,0.000207222,-0.011940833,-0.0038425,-1.757800834
5/27/2015 11:00,0.751411111,1.187432778,1.187432778,1.187432778,0.357226667,0.078795,-0.000115278,-0.008620278,-0.003016667,-0.436021667
5/27/2015 10:00,0.747004722,0.957693056,0.957693056,0.957693056,0.139505278,0.071183056,0.000018611,-0.008293056,-0.002780833,-0.210688334
5/27/2015 9:00,0.611531111,0.440442778,0.440442778,0.440442778,0.0156325,-0.186720833,-0.000181667,-0.008203611,-0.002560833,0.171088333
5/27/2015 8:00,1.471441111,0.129074444,0.129074444,0.129075556,-0.677755833,-0.664609722,-0.65983,-0.228470833,-0.002056389,1.342366667
5/27/2015 7:00,0.843997222,-0.004506389,-0.004506389,0.001085278,-0.307606944,-0.535305,-0.253901111,-0.078548611,-0.002177778,0.848503611
5/27/2015 6:00,0.5642575,-0.00386,-0.00386,0,-0.153135,-0.4111225,-0.000268889,-0.007844167,-0.0022525,0.5681175
5/27/2015 5:00,2.518321667,-0.008028333,-0.008028333,0,-1.358818333,-1.159503333,-1.526179167,-0.4555925,-0.001641111,2.52635
5/27/2015 4:00,0.513967222,-0.003696944,-0.003696944,0,-0.102835833,-0.411131389,-0.000185833,-0.007998056,-0.002377222,0.517664166
5/27/2015 3:00,0.591066667,-0.00395,-0.00395,0,-0.176199722,-0.414866944,-0.000136667,-0.007826111,-0.002331111,0.595016667
5/27/2015 2:00,0.555333056,-0.0038125,-0.0038125,0,-0.1392775,-0.416055556,-0.000157778,-0.007868333,-0.002371389,0.559145556
5/27/2015 1:00,2.36129,-0.007676944,-0.007676944,0,-1.237193056,-1.124096944,-1.450182778,-0.406135556,-0.001728056,2.368966944
5/27/2015 0:00,0.585593056,-0.003754444,-0.003754444,0,-0.175096667,-0.410496389,-0.0001125,-0.007711111,-0.002288889,0.5893475
5/26/2015 23:00,2.3033075,-0.007294167,-0.007294167,0,-1.193758889,-1.109548611,-1.420244722,-0.391672778,-0.001700556,2.310601667
5/26/2015 22:00,1.484754722,-0.005542222,-0.005542222,0,-0.717501944,-0.767252778,-0.725288056,-0.215313889,-0.001936667,1.490296944
5/26/2015 21:00,2.649128611,-0.020965,-0.020965,0.000084722,-1.404505278,-1.244538611,-1.687406944,-0.409670278,-0.001544444,2.670093611
5/26/2015 20:00,1.477478056,0.134493611,0.134493611,0.134685556,-0.625071944,-0.717720556,-0.776978611,-0.219048889,-0.002081389,1.342984445
5/26/2015 19:00,5.908709722,0.493133333,0.493133333,0.493133333,-3.088192778,-2.327383611,-4.410812778,-1.000826667,-0.000571944,5.415576389
5/26/2015 18:00,1.378928056,1.5133625,1.5133625,1.5133625,0.123851667,0.010582778,-0.668624722,-0.160493056,-0.0029375,-0.134434444
5/26/2015 17:00,0.581473333,2.448280278,2.448280278,2.448280278,1.067508889,0.799298056,0.000265278,-0.020858056,-0.003781389,-1.866806945
5/26/2015 16:00,0.647506944,3.33613,3.33613,3.33613,1.450039444,1.238583611,0.000985278,-0.028390556,-0.004184167,-2.688623056
5/26/2015 15:00,0.586363056,3.4391775,3.4391775,3.4391775,1.562346667,1.290467778,0.001024722,-0.02903,-0.004260556,-2.852814444
5/26/2015 14:00,0.684418889,3.141574722,3.141574722,3.141574722,1.310838889,1.146316944,0.0009025,-0.032036667,-0.004066667,-2.457155833
5/26/2015 13:00,0.855071667,2.921296389,2.921296389,2.921296389,1.028528333,1.037696389,0.0007475,-0.036940556,-0.003796667,-2.066224722
5/26/2015 12:00,0.635413056,1.635319722,1.635319722,1.635319722,0.598384444,0.401522222,0.000002222,-0.012520833,-0.003276667,-0.999906666
5/26/2015 11:00,0.571789167,1.351637222,1.351637222,1.351637222,0.517953333,0.261894722,-0.000082222,-0.008731667,-0.0031125,-0.779848055
5/26/2015 10:00,0.584266111,0.894984167,0.894984167,0.894984167,0.273859722,0.036858333,-0.000118889,-0.008523889,-0.002819167,-0.310718056
5/26/2015 9:00,0.800358333,0.359335833,0.359335833,0.359335833,-0.069096944,-0.371925556,-0.000431389,-0.008121944,-0.294853333,0.4410225
5/26/2015 8:00,0.575312222,0.081333056,0.081333056,0.081392222,-0.130638333,-0.363281667,-0.000297778,-0.007883611,-0.002233611,0.493979166
5/26/2015 7:00,0.550276111,-0.004171111,-0.004171111,0.000336389,-0.142428333,-0.407511389,-0.000345833,-0.007935,-0.002203889,0.554447222
5/26/2015 6:00,0.5284025,-0.003796944,-0.003796944,0,-0.123214722,-0.405187778,-0.000353056,-0.007760556,-0.002165,0.532199444
5/26/2015 5:00,0.579458333,-0.004006944,-0.004006944,0,-0.174664167,-0.404794167,-0.000316667,-0.007681944,-0.002165278,0.583465277
5/26/2015 4:00,0.526410278,-0.003834444,-0.003834444,0,-0.118920556,-0.407489722,-0.000340278,-0.007883889,-0.002207222,0.530244722
5/26/2015 3:00,0.812816389,-0.0044375,-0.0044375,0,-0.277038056,-0.535778333,-0.000484444,-0.007570278,-0.261146944,0.817253889
5/26/2015 2:00,0.574027778,-0.003977222,-0.003977222,0,-0.168130278,-0.4058975,-0.000301111,-0.007738333,-0.002159722,0.578005
5/26/2015 1:00,0.507481389,-0.003749167,-0.003749167,0,-0.102810833,-0.404670556,-0.000338333,-0.007844722,-0.00218,0.511230556
5/26/2015 0:00,0.578304167,-0.003968611,-0.003968611,0,-0.174918056,-0.403386111,-0.000291111,-0.007744722,-0.002129722,0.582272778
