"Date & Time","Usage [kW]","Generation [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","Furnace [kW]","Solar Thermal [kW]","Auxiliary [kW]","Auxiliary PV x 10 []"
2015-11-02 03:00:00,0.423214722,-0.006658889,0.423214722,-0.006658889,-0.000000000,-0.009949167,-0.005513056,-0.000855278,-7.697500000
2015-11-02 02:00:00,0.574152778,-0.006605833,0.574152778,-0.006605833,-0.000000000,-0.009870000,-0.005621667,-0.000808056,-7.272500000
2015-11-02 01:00:00,0.555799722,-0.006557778,0.555799722,-0.006557778,-0.000000000,-0.009852222,-0.005587500,-0.000809722,-7.287500000
2015-11-02 00:00:00,0.581516667,-0.006522222,0.581516667,-0.006522222,-0.000000000,-0.009830000,-0.005569722,-0.000791389,-7.122500000
2015-11-01 23:00:00,0.671780833,-0.006408611,0.671780833,-0.006408611,-0.000000000,-0.009661389,-0.005525833,-0.000694167,-6.253333333
2015-11-01 22:00:00,0.594922500,-0.006331667,0.594922500,-0.006331667,-0.000000000,-0.009648333,-0.005410833,-0.000739444,-6.655000000
2015-11-01 21:00:00,0.610109444,-0.006311667,0.610109444,-0.006311667,-0.000000000,-0.009688056,-0.005425000,-0.000764722,-6.883333333
2015-11-01 20:00:00,0.624969444,-0.006223333,0.624969444,-0.006223333,-0.000000000,-0.009623889,-0.005353333,-0.000763889,-6.875000000
2015-11-01 19:00:00,0.660640556,-0.006593889,0.660640556,-0.006593889,-0.000000000,-0.009552222,-0.005192778,-0.000773889,-7.134722222
2015-11-01 18:00:00,0.580553333,0.328057222,0.251736389,0.328057222,0.328816944,-0.163254722,-0.005120556,0.001526389,15.466388889
2015-11-01 17:00:00,0.897827222,1.305686111,-0.407858889,1.305686111,1.305686111,-0.212652222,-0.043589167,0.033006389,330.063888889
2015-11-01 16:00:00,0.784549722,1.666915000,-0.882365278,1.666915000,1.666915000,-0.212068333,-0.078806667,0.061619167,616.191666667
2015-11-01 15:00:00,0.654181111,2.104041111,-1.449860000,2.104041111,2.104041111,-0.213299444,-0.064797500,0.095899722,958.997222222
2015-11-01 14:00:00,0.489374167,2.790398611,-2.301024444,2.790398611,2.790398611,-0.018825833,-0.093190000,0.158526944,1585.269444444
2015-11-01 13:00:00,0.262188611,4.837883889,-4.575695278,4.837883889,4.837883889,-0.010357222,-0.181532222,0.334708611,3347.086111111
2015-11-01 12:00:00,0.306538889,4.930552500,-4.624013611,4.930552500,4.930552500,-0.010406111,-0.171276111,0.354101944,3541.019444444
2015-11-01 11:00:00,0.334150556,4.689228889,-4.355078333,4.689228889,4.689228889,-0.010294167,-0.163781111,0.352402222,3524.022222222
2015-11-01 10:00:00,0.502887778,3.998581389,-3.495693611,3.998581389,3.998581389,-0.010256944,-0.159720833,0.308369167,3083.691666667
2015-11-01 09:00:00,0.889028056,2.656125833,-1.767097778,2.656125833,2.656125833,-0.016040833,-0.116072500,0.196952778,1969.527777778
2015-11-01 08:00:00,1.360150556,0.518345833,0.837990833,0.518345833,0.522159722,-0.079471389,-0.067154722,0.016395833,164.242777778
2015-11-01 07:00:00,1.083984722,-0.006488611,1.083984722,-0.006488611,-0.000000000,-0.081594722,-0.062233056,-0.000589722,-5.304166667
2015-11-01 06:00:00,0.608105278,-0.006624167,0.608105278,-0.006624167,-0.000000000,-0.062402222,-0.039220833,-0.000677500,-6.095555556
2015-11-01 05:00:00,0.682236389,-0.006680278,0.682236389,-0.006680278,-0.000000000,-0.049692222,-0.023411111,-0.000736389,-6.627500000
2015-11-01 04:00:00,0.559646667,-0.006679167,0.559646667,-0.006679167,-0.000000000,-0.045557778,-0.034098889,-0.000766389,-6.897222222
2015-11-01 03:00:00,0.687610556,-0.006653611,0.687610556,-0.006653611,-0.000000000,-0.044227500,-0.031065833,-0.001081111,-10.001111111
2015-11-01 02:00:00,0.585887500,-0.006636667,0.585887500,-0.006636667,-0.000000000,-0.045788611,-0.022322222,-0.000725278,-6.526388889
2015-11-01 01:00:00,0.523723611,-0.006666667,0.523723611,-0.006666667,-0.000000000,-0.040375278,-0.010447500,-0.000773889,-6.965000000
2015-11-01 01:00:00,0.535774444,-0.006625556,0.535774444,-0.006625556,-0.000000000,-0.009868611,-0.005586667,-0.000830278,-7.472500000
2015-11-01 00:00:00,0.563636944,-0.006530556,0.563636944,-0.006530556,-0.000000000,-0.009827778,-0.005569167,-0.000805556,-7.250000000
2015-10-31 23:00:00,0.582204167,-0.006390833,0.582204167,-0.006390833,-0.000000000,-0.009890556,-0.005463056,-0.000976111,-8.888333333
2015-10-31 22:00:00,0.493657500,-0.006354722,0.493657500,-0.006354722,-0.000000000,-0.009745000,-0.005395833,-0.000816111,-7.345000000
2015-10-31 21:00:00,0.712503333,-0.006324722,0.712503333,-0.006324722,-0.000000000,-0.009731111,-0.005441389,-0.000810833,-7.297500000
2015-10-31 20:00:00,0.690552222,-0.006685833,0.690552222,-0.006685833,-0.000000000,-0.009688056,-0.005344722,-0.000684722,-6.162500000
2015-10-31 19:00:00,0.403419722,0.259049722,0.142980833,0.259049722,0.260438889,-0.009793056,-0.005225278,0.000863889,9.124166667
2015-10-31 18:00:00,0.511283056,1.366965278,-0.855682222,1.366965278,1.366965278,-0.009903611,-0.069965000,0.034080000,340.800000000
2015-10-31 17:00:00,1.660185278,2.282250833,-0.622065556,2.282250833,2.282250833,-0.009758611,-0.157995556,0.094160833,941.608333333
2015-10-31 16:00:00,0.499264167,3.358737500,-2.859473333,3.358737500,3.358737500,-0.018684444,-0.171953056,0.151102778,1511.027777778
2015-10-31 15:00:00,0.483139167,4.329373611,-3.846234444,4.329373611,4.329373611,-0.024253611,-0.174398889,0.258958056,2589.580555556
2015-10-31 14:00:00,0.674660000,4.933956389,-4.259296389,4.933956389,4.933956389,-0.045791111,-0.186668056,0.320599722,3205.997222222
2015-10-31 13:00:00,0.392965000,5.082552222,-4.689587222,5.082552222,5.082552222,-0.072086111,-0.194113333,0.345675833,3456.758333333
2015-10-31 12:00:00,0.362215278,4.742731111,-4.380515833,4.742731111,4.742731111,-0.029293056,-0.187827222,0.333425556,3334.255555556
2015-10-31 11:00:00,0.447454167,4.022299444,-3.574845278,4.022299444,4.022299444,-0.010333056,-0.160586111,0.281539444,2815.394444444
2015-10-31 10:00:00,0.850924444,2.758223889,-1.907299444,2.758223889,2.758223889,-0.319594722,-0.103702500,0.174240556,1742.405555556
2015-10-31 09:00:00,0.507195833,0.562469444,-0.059008056,0.562469444,0.566203889,-0.010951111,-0.005461667,0.006215278,62.646666667
2015-10-31 08:00:00,0.618402500,-0.006510278,0.618402500,-0.006510278,-0.000000000,-0.009819722,-0.005604722,-0.000786667,-7.080000000
2015-10-31 07:00:00,0.627992778,-0.006619167,0.627992778,-0.006619167,-0.000000000,-0.010005278,-0.005659444,-0.001152778,-10.676388889
2015-10-31 06:00:00,0.424637500,-0.006756389,0.424637500,-0.006756389,-0.000000000,-0.045986944,-0.005574722,-0.000800833,-7.207500000
2015-10-31 05:00:00,0.765945833,-0.006758889,0.765945833,-0.006758889,-0.000000000,-0.341995833,-0.005587500,-0.000129444,-1.165000000
2015-10-31 04:00:00,0.668376111,-0.006786389,0.668376111,-0.006786389,-0.000000000,-0.215404444,-0.005639167,-0.000400556,-3.605000000
2015-10-31 03:00:00,0.549802500,-0.006781389,0.549802500,-0.006781389,-0.000000000,-0.009939722,-0.005745278,-0.000829167,-7.462500000
2015-10-31 02:00:00,0.598098889,-0.006733889,0.598098889,-0.006733889,-0.000000000,-0.009892778,-0.005725556,-0.000816944,-7.352500000
2015-10-31 01:00:00,0.704237778,-0.006615278,0.704237778,-0.006615278,-0.000000000,-0.070502778,-0.005698056,-0.000662222,-5.960000000
2015-10-31 00:00:00,0.880796111,-0.006412222,0.880796111,-0.006412222,-0.000000000,-0.340983056,-0.005523333,-0.000080000,-0.719722222
2015-10-30 23:00:00,0.712523056,-0.006341944,0.712523056,-0.006341944,-0.000000000,-0.011020556,-0.005501389,-0.001055278,-9.618055556
2015-10-30 22:00:00,0.704658056,-0.006360278,0.704658056,-0.006360278,-0.000000000,-0.009788056,-0.005516111,-0.000920278,-8.357777778
2015-10-30 21:00:00,0.628174444,-0.006307500,0.628174444,-0.006307500,-0.000000000,-0.009606389,-0.005425833,-0.000729722,-6.567500000
2015-10-30 20:00:00,0.883596111,-0.006839167,0.883596111,-0.006839167,-0.000000000,-0.009622778,-0.005145556,-0.000747500,-6.761944444
2015-10-30 19:00:00,0.946458333,0.308245000,0.637059167,0.308245000,0.309399167,-0.009772222,-0.004324722,0.002055833,20.947500000
2015-10-30 18:00:00,1.006337222,0.493103333,0.513233889,0.493103333,0.493103333,-0.009735000,-0.004289167,0.005801389,58.013888889
2015-10-30 17:00:00,0.904603611,0.701745556,0.202858056,0.701745556,0.701745556,-0.009761389,-0.004385556,0.010792500,107.925000000
2015-10-30 16:00:00,1.682515000,1.040523333,0.641991667,1.040523333,1.040523333,-0.009846389,-0.004394167,0.030977222,309.772222222
2015-10-30 15:00:00,0.850359722,1.964497222,-1.114137500,1.964497222,1.964497222,-0.009962222,-0.043531111,0.100456389,1004.563888889
2015-10-30 14:00:00,0.805586944,4.213959722,-3.408372778,4.213959722,4.213959722,-0.010259444,-0.123173889,0.285511944,2855.119444444
2015-10-30 13:00:00,1.024175833,1.243899722,-0.219723889,1.243899722,1.243899722,-0.009863889,-0.004220000,0.042823056,428.230555556
2015-10-30 12:00:00,1.296099722,0.805379167,0.490720556,0.805379167,0.805379167,-0.009710556,-0.004977778,0.010742778,107.427777778
2015-10-30 11:00:00,1.320506944,0.582017778,0.738489167,0.582017778,0.582017778,-0.009699722,-0.005752500,0.001843056,18.495277778
2015-10-30 10:00:00,0.515320833,0.220157222,0.295163611,0.220157222,0.220157222,-0.009731389,-0.005370556,-0.000450833,-4.037777778
2015-10-30 09:00:00,0.761480000,-0.003172222,0.758203889,-0.003172222,0.003276111,-0.010206667,-0.005638611,-0.001751944,-16.597500000
2015-10-30 08:00:00,0.522558889,-0.006469722,0.522558889,-0.006469722,-0.000000000,-0.029260556,-0.009175833,-0.000778333,-7.005000000
2015-10-30 07:00:00,0.697487500,-0.006531389,0.697487500,-0.006531389,-0.000000000,-0.091300556,-0.034974167,-0.000706667,-6.428888889
2015-10-30 06:00:00,0.664443056,-0.006705833,0.664443056,-0.006705833,-0.000000000,-0.098094444,-0.055853611,-0.000606389,-5.457222222
2015-10-30 05:00:00,0.529289722,-0.006763889,0.529289722,-0.006763889,-0.000000000,-0.092989444,-0.046485278,-0.000685556,-6.170000000
2015-10-30 04:00:00,0.536837500,-0.006698056,0.536837500,-0.006698056,-0.000000000,-0.075555556,-0.032633056,-0.000709722,-6.387500000
2015-10-30 03:00:00,0.637861111,-0.006728889,0.637861111,-0.006728889,-0.000000000,-0.065719722,-0.041388889,-0.000677222,-6.093888889
2015-10-30 02:00:00,0.675623333,-0.006742500,0.675623333,-0.006742500,-0.000000000,-0.064365000,-0.046912500,-0.000684167,-6.157500000
2015-10-30 01:00:00,0.624101111,-0.006709444,0.624101111,-0.006709444,-0.000000000,-0.058361667,-0.014528333,-0.000717500,-6.457500000
2015-10-30 00:00:00,0.619218889,-0.006483056,0.619218889,-0.006483056,-0.000000000,-0.056376944,-0.034451389,-0.000710833,-6.397500000
2015-10-29 23:00:00,0.560241667,-0.006338333,0.560241667,-0.006338333,-0.000000000,-0.048059722,-0.023495000,-0.000735556,-6.620000000
2015-10-29 22:00:00,0.711007500,-0.006348333,0.711007500,-0.006348333,-0.000000000,-0.032886944,-0.008875278,-0.000652500,-5.877500000
2015-10-29 21:00:00,0.845065833,-0.006315000,0.845065833,-0.006315000,-0.000000000,-0.010071389,-0.005240556,-0.001294167,-11.941666667
2015-10-29 20:00:00,1.076238889,-0.006681111,1.076238889,-0.006681111,-0.000000000,-0.025400833,-0.007513889,-0.000801111,-7.268611111
2015-10-29 19:00:00,1.154844722,0.353426389,0.800409444,0.353426389,0.354435278,-0.009781111,-0.005396667,0.001720833,17.543611111
2015-10-29 18:00:00,0.544850278,1.119280833,-0.574430556,1.119280833,1.119280833,-0.009928056,-0.016701111,0.022581389,225.813888889
2015-10-29 17:00:00,0.653486389,2.189643611,-1.536157222,2.189643611,2.189643611,-0.039531944,-0.118477500,0.093126389,931.263888889
2015-10-29 16:00:00,3.762186667,3.548892500,0.213294167,3.548892500,3.548892500,-0.043510000,-0.165037778,0.181048611,1810.486111111
2015-10-29 15:00:00,2.975276389,4.221250000,-1.245973611,4.221250000,4.221250000,-0.045191389,-0.164755278,0.270274722,2702.747222222
2015-10-29 14:00:00,2.876308056,3.254060278,-0.377752222,3.254060278,3.254060278,-0.047350556,-0.094045000,0.202314167,2023.141666667
2015-10-29 13:00:00,0.657505000,3.629493333,-2.971988333,3.629493333,3.629493333,-0.043850556,-0.162523889,0.243869722,2438.697222222
2015-10-29 12:00:00,2.951810000,2.135956944,0.815853056,2.135956944,2.135956944,-0.057460833,-0.050260556,0.120079167,1200.791666667
2015-10-29 11:00:00,0.965939722,1.766848889,-0.800909167,1.766848889,1.766848889,-0.064387500,-0.037546944,0.087386944,873.869444444
2015-10-29 10:00:00,0.786957778,0.772432500,0.014525278,0.772432500,0.772432500,-0.072340556,-0.054989722,0.015438611,154.476111111
2015-10-29 09:00:00,0.798171111,0.021370556,0.771731667,0.021370556,0.026439444,-0.079543889,-0.041709722,-0.000682778,-6.234166667
2015-10-29 08:00:00,0.871480556,-0.006360000,0.871480556,-0.006360000,-0.000000000,-0.068166944,-0.036341667,-0.000972222,-8.951944444
2015-10-29 07:00:00,0.747746111,-0.006526389,0.747746111,-0.006526389,-0.000000000,-0.060998056,-0.042711111,-0.000446944,-3.996111111
2015-10-29 06:00:00,0.642296389,-0.006527778,0.642296389,-0.006527778,-0.000000000,-0.052108611,-0.038078611,-0.000711389,-6.402500000
2015-10-29 05:00:00,0.799751944,-0.006628333,0.799751944,-0.006628333,-0.000000000,-0.046296944,-0.017136667,-0.001625000,-15.368333333
2015-10-29 04:00:00,0.617770556,-0.006726389,0.617770556,-0.006726389,-0.000000000,-0.017553889,-0.011986111,-0.000837500,-7.550555556
2015-10-29 03:00:00,0.588963889,-0.006658056,0.588963889,-0.006658056,-0.000000000,-0.009897222,-0.005597222,-0.000825000,-7.425000000
2015-10-29 02:00:00,0.550536111,-0.006673056,0.550536111,-0.006673056,-0.000000000,-0.009910000,-0.005603056,-0.000863889,-7.775000000
2015-10-29 01:00:00,0.638976389,-0.006624167,0.638976389,-0.006624167,-0.000000000,-0.009946111,-0.005636111,-0.000913611,-8.222500000
2015-10-29 00:00:00,0.643060833,-0.006453056,0.643060833,-0.006453056,-0.000000000,-0.009949167,-0.005400000,-0.001011944,-9.181944444
2015-10-28 23:00:00,0.921064444,-0.006254444,0.921064444,-0.006254444,-0.000000000,-0.023799444,-0.014961111,-0.001318611,-12.211111111
2015-10-28 22:00:00,0.669926944,-0.006262778,0.669926944,-0.006262778,-0.000000000,-0.042856389,-0.020645278,-0.000783333,-7.047222222
2015-10-28 21:00:00,0.662941944,-0.006255278,0.662941944,-0.006255278,-0.000000000,-0.040418056,-0.033731389,-0.000695000,-6.248333333
2015-10-28 20:00:00,0.903755000,-0.006216389,0.903755000,-0.006216389,-0.000000000,-0.014476111,-0.006077500,-0.000688056,-6.191388889
2015-10-28 19:00:00,0.876192222,0.047835556,0.826235556,0.047835556,0.049956667,-0.024777778,-0.012443889,-0.000755000,-6.793333333
2015-10-28 18:00:00,0.658210000,0.348844444,0.309365556,0.348844444,0.348844444,-0.037807778,-0.021335556,0.003908611,39.095000000
2015-10-28 17:00:00,0.504323889,1.067308611,-0.562984722,1.067308611,1.067308611,-0.037515833,-0.022946667,0.031432222,314.322222222
2015-10-28 16:00:00,0.448411111,1.702281389,-1.253870278,1.702281389,1.702281389,-0.044301944,-0.021252222,0.076053611,760.536111111
2015-10-28 15:00:00,0.381675278,3.393351944,-3.011676667,3.393351944,3.393351944,-0.052067500,-0.141668056,0.209314722,2093.147222222
2015-10-28 14:00:00,0.350598889,5.310194167,-4.959595278,5.310194167,5.310194167,-0.055701667,-0.192416111,0.371281111,3712.811111111
2015-10-28 13:00:00,0.320200556,4.221171944,-3.900971389,4.221171944,4.221171944,-0.054320000,-0.160875278,0.294886111,2948.861111111
2015-10-28 12:00:00,0.369205278,4.187079444,-3.817874167,4.187079444,4.187079444,-0.055168056,-0.156253611,0.307080833,3070.808333333
2015-10-28 11:00:00,0.337540278,3.976306111,-3.638765833,3.976306111,3.976306111,-0.061809722,-0.169614444,0.301122778,3011.227777778
2015-10-28 10:00:00,0.576745833,2.953949167,-2.377203333,2.953949167,2.953949167,-0.088507222,-0.175512222,0.217980000,2179.800000000
2015-10-28 09:00:00,0.829208056,0.727661667,0.098440278,0.727661667,0.730767778,-0.107776667,-0.086349444,0.023135278,231.567500000
2015-10-28 08:00:00,0.890806944,-0.006516944,0.890806944,-0.006516944,-0.000000000,-0.095116111,-0.063791389,-0.000997500,-9.234444444
2015-10-28 07:00:00,0.770408056,-0.006507222,0.770408056,-0.006507222,-0.000000000,-0.095683333,-0.084560833,-0.000792222,-7.262500000
2015-10-28 06:00:00,0.792945833,-0.006701389,0.792945833,-0.006701389,-0.000000000,-0.097985833,-0.086097778,-0.000584444,-5.258055556
2015-10-28 05:00:00,0.650884722,-0.006854167,0.650884722,-0.006854167,-0.000000000,-0.104084167,-0.087946667,-0.000633333,-5.700000000
2015-10-28 04:00:00,0.548006111,-0.006844167,0.548006111,-0.006844167,-0.000000000,-0.084375833,-0.079196944,-0.000728333,-6.555000000
2015-10-28 03:00:00,0.566615278,-0.006763889,0.566615278,-0.006763889,-0.000000000,-0.072474167,-0.057860000,-0.000718056,-6.462500000
2015-10-28 02:00:00,0.697868611,-0.006755000,0.697868611,-0.006755000,-0.000000000,-0.063938056,-0.048176111,-0.000691389,-6.222500000
2015-10-28 01:00:00,0.650985833,-0.006731944,0.650985833,-0.006731944,-0.000000000,-0.059080556,-0.042011944,-0.000715833,-6.442500000
2015-10-28 00:00:00,0.676318056,-0.006543889,0.676318056,-0.006543889,-0.000000000,-0.053700556,-0.040122778,-0.000700000,-6.300000000
2015-10-27 23:00:00,0.623001944,-0.006371389,0.623001944,-0.006371389,-0.000000000,-0.043676944,-0.034420278,-0.000732222,-6.590000000
2015-10-27 22:00:00,0.766285556,-0.006270556,0.766285556,-0.006270556,-0.000000000,-0.169255000,-0.021455556,-0.000499167,-4.480833333
2015-10-27 21:00:00,1.155555833,-0.006410000,1.155555833,-0.006410000,-0.000000000,-0.211416111,-0.006140278,-0.000081111,-0.598888889
2015-10-27 20:00:00,1.216832778,-0.006270278,1.216832778,-0.006270278,-0.000000000,-0.211568611,-0.004486389,-0.000240833,-2.123611111
2015-10-27 19:00:00,1.061309722,-0.006164444,1.060693333,-0.006164444,0.000616389,-0.212671944,-0.005665833,-0.000286111,-2.575000000
2015-10-27 18:00:00,1.177089722,0.263317778,0.913431667,0.263317778,0.263658056,-0.214886389,-0.021848333,0.001903056,19.138888889
2015-10-27 17:00:00,1.057615000,0.708954167,0.348660833,0.708954167,0.708954167,-0.215030278,-0.020359444,0.013581667,135.816666667
2015-10-27 16:00:00,0.858266667,2.584858056,-1.726591389,2.584858056,2.584858056,-0.215659167,-0.039700278,0.139015556,1390.155555556
2015-10-27 15:00:00,0.719833056,3.122987500,-2.403154444,3.122987500,3.122987500,-0.140315278,-0.101965278,0.192049444,1920.494444444
2015-10-27 14:00:00,0.587617222,3.670958333,-3.083341111,3.670958333,3.670958333,-0.015446389,-0.111101111,0.240214167,2402.141666667
2015-10-27 13:00:00,0.492603611,5.158753611,-4.666150000,5.158753611,5.158753611,-0.010395278,-0.173350278,0.380862778,3808.627777778
2015-10-27 12:00:00,0.702863889,4.758861389,-4.055997500,4.758861389,4.758861389,-0.010317778,-0.165126667,0.363810278,3638.102777778
2015-10-27 11:00:00,0.427867778,4.109313333,-3.681445556,4.109313333,4.109313333,-0.010325278,-0.161458611,0.323089167,3230.891666667
2015-10-27 10:00:00,0.501493056,2.792594444,-2.291101389,2.792594444,2.792594444,-0.035037500,-0.117449167,0.206038333,2060.383333333
2015-10-27 09:00:00,0.821833889,0.613903333,0.205273056,0.613903333,0.616560833,-0.074425000,-0.074362500,0.016808333,168.453333333
2015-10-27 08:00:00,0.793028333,-0.006440556,0.793028333,-0.006440556,-0.000000000,-0.070198333,-0.043435833,-0.000391111,-3.485833333
2015-10-27 07:00:00,0.793713056,-0.006418333,0.793713056,-0.006418333,-0.000000000,-0.077703056,-0.075363889,-0.001268889,-11.874722222
2015-10-27 06:00:00,0.585416667,-0.006652778,0.585416667,-0.006652778,-0.000000000,-0.076598889,-0.054858056,-0.000675000,-6.075000000
2015-10-27 05:00:00,0.447705278,-0.006735833,0.447705278,-0.006735833,-0.000000000,-0.061011667,-0.040342500,-0.000774444,-6.970000000
2015-10-27 04:00:00,0.593462500,-0.006765278,0.593462500,-0.006765278,-0.000000000,-0.109510000,-0.021029444,-0.000638611,-5.747500000
2015-10-27 03:00:00,0.786015278,-0.006700000,0.786015278,-0.006700000,-0.000000000,-0.212621667,-0.032375000,-0.000374167,-3.367500000
2015-10-27 02:00:00,0.754257500,-0.006688611,0.754257500,-0.006688611,-0.000000000,-0.212128333,-0.007853056,-0.000383611,-3.452500000
2015-10-27 01:00:00,0.841383333,-0.006663333,0.841383333,-0.006663333,-0.000000000,-0.211358889,-0.016471944,-0.000439444,-3.956111111
2015-10-27 00:00:00,0.827028333,-0.006540556,0.827028333,-0.006540556,-0.000000000,-0.211331111,-0.006486389,-0.000366389,-3.297500000
2015-10-26 23:00:00,0.825052778,-0.006391944,0.825052778,-0.006391944,-0.000000000,-0.211023056,-0.005507222,-0.000348611,-3.137222222
2015-10-26 22:00:00,0.855516111,-0.006271389,0.855516111,-0.006271389,-0.000000000,-0.211135278,-0.005436389,-0.000515278,-4.637500000
2015-10-26 21:00:00,0.949566944,-0.006148889,0.949566944,-0.006148889,-0.000000000,-0.211260000,-0.005353889,-0.000416389,-3.663055556
2015-10-26 20:00:00,1.333133611,-0.006478889,1.333133611,-0.006478889,-0.000000000,-0.212511667,-0.005198056,-0.000628889,-5.789722222
2015-10-26 19:00:00,1.281822778,0.189470556,1.091415000,0.189470556,0.190407778,-0.218843056,-0.018120556,-0.000593889,-5.205555556
2015-10-26 18:00:00,1.314310000,0.783948611,0.530361389,0.783948611,0.783948611,-0.218836667,-0.007487500,0.011728056,117.280555556
2015-10-26 17:00:00,1.159028611,0.734846944,0.424181667,0.734846944,0.734846944,-0.173626667,-0.005642778,0.014169444,141.940000000
2015-10-26 16:00:00,0.735238889,1.083646389,-0.348407500,1.083646389,1.083646389,-0.077506944,-0.014072500,0.051177778,512.100277778
2015-10-26 15:00:00,0.413840000,3.399390000,-2.985550000,3.399390000,3.399390000,-0.012051389,-0.108848611,0.218493889,2184.938888889
2015-10-26 14:00:00,0.491685000,2.546408333,-2.054723333,2.546408333,2.546408333,-0.015343611,-0.054297500,0.150580556,1505.805555556
2015-10-26 13:00:00,0.342893889,2.045971944,-1.703078056,2.045971944,2.045971944,-0.010047778,-0.021238889,0.110497222,1104.972222222
2015-10-26 12:00:00,0.383201944,2.960972222,-2.577770278,2.960972222,2.960972222,-0.010166389,-0.056878333,0.197421667,1974.216666667
2015-10-26 11:00:00,0.684605833,1.269740556,-0.585134722,1.269740556,1.269740556,-0.034172778,-0.022154444,0.051260556,512.605555556
2015-10-26 10:00:00,0.674968889,0.688827500,-0.013858611,0.688827500,0.688827500,-0.039453056,-0.043620556,0.004866667,48.666666667
2015-10-26 09:00:00,0.551145000,0.041258333,0.505532500,0.041258333,0.045612500,-0.037700556,-0.023163889,-0.000645833,-5.785277778
2015-10-26 08:00:00,0.668702500,-0.006376389,0.668702500,-0.006376389,-0.000000000,-0.042051667,-0.014291944,-0.000954444,-8.799166667
2015-10-26 07:00:00,0.576583611,-0.006426111,0.576583611,-0.006426111,-0.000000000,-0.042897222,-0.037294167,-0.000723611,-6.510000000
2015-10-26 06:00:00,0.497580000,-0.006612222,0.497580000,-0.006612222,-0.000000000,-0.047384444,-0.021753056,-0.000758056,-6.822500000
2015-10-26 05:00:00,0.414620556,-0.006576944,0.414620556,-0.006576944,-0.000000000,-0.040064722,-0.016917778,-0.000798056,-7.182500000
2015-10-26 04:00:00,0.476146944,-0.006573333,0.476146944,-0.006573333,-0.000000000,-0.021925278,-0.007340833,-0.000814444,-7.330000000
2015-10-26 03:00:00,0.540235278,-0.006609167,0.540235278,-0.006609167,-0.000000000,-0.009872222,-0.005598333,-0.000807500,-7.267500000
2015-10-26 02:00:00,0.567605833,-0.006721389,0.567605833,-0.006721389,-0.000000000,-0.009928056,-0.005687778,-0.000786944,-7.082500000
2015-10-26 01:00:00,0.512253611,-0.006640000,0.512253611,-0.006640000,-0.000000000,-0.009903889,-0.005610278,-0.000823056,-7.407500000
2015-10-26 00:00:00,0.584899722,-0.006506944,0.584899722,-0.006506944,-0.000000000,-0.009820278,-0.005581667,-0.000791944,-7.127500000
2015-10-25 23:00:00,0.573208056,-0.006366389,0.573208056,-0.006366389,-0.000000000,-0.009847778,-0.005508056,-0.000911389,-8.202500000
2015-10-25 22:00:00,0.760658611,-0.006287500,0.760658611,-0.006287500,-0.000000000,-0.009659167,-0.005409167,-0.000741667,-6.675000000
2015-10-25 21:00:00,0.578611944,-0.006256389,0.578611944,-0.006256389,-0.000000000,-0.009554722,-0.005286667,-0.000670278,-6.032500000
2015-10-25 20:00:00,0.678958056,-0.006650556,0.678958056,-0.006650556,-0.000000000,-0.009667222,-0.005339444,-0.000935556,-8.586111111
2015-10-25 19:00:00,0.540466667,0.337421111,0.202496944,0.337421111,0.337969722,-0.009591944,-0.005195833,0.001520000,15.469166667
2015-10-25 18:00:00,0.466501111,1.505973611,-1.039472500,1.505973611,1.505973611,-0.009892500,-0.035180833,0.036756667,367.566666667
2015-10-25 17:00:00,0.443300278,2.133250278,-1.689950000,2.133250278,2.133250278,-0.010033333,-0.125353889,0.090523611,905.236111111
2015-10-25 16:00:00,0.499196111,3.314415556,-2.815219444,3.314415556,3.314415556,-0.010150833,-0.166901667,0.186916667,1869.166666667
2015-10-25 15:00:00,0.391351111,4.350824167,-3.959473056,4.350824167,4.350824167,-0.010319444,-0.172841389,0.285124444,2851.244444444
2015-10-25 14:00:00,0.493108889,4.934791944,-4.441683056,4.934791944,4.934791944,-0.010358889,-0.171141667,0.347092222,3470.922222222
2015-10-25 13:00:00,0.326501389,5.014546111,-4.688044722,5.014546111,5.014546111,-0.010406667,-0.167601667,0.371074444,3710.744444444
2015-10-25 12:00:00,0.376028056,4.845216111,-4.469188056,4.845216111,4.845216111,-0.010361389,-0.165481944,0.374465833,3744.658333333
2015-10-25 11:00:00,0.383118611,4.161339444,-3.778220833,4.161339444,4.161339444,-0.010265278,-0.159746389,0.323847500,3238.475000000
2015-10-25 10:00:00,0.509533333,2.899810278,-2.390276944,2.899810278,2.899810278,-0.043516667,-0.116339444,0.213494444,2134.944444444
2015-10-25 09:00:00,0.855860278,0.693600556,0.159270000,0.693600556,0.696590278,-0.072965278,-0.056843611,0.022950556,229.863333333
2015-10-25 08:00:00,0.632934444,-0.006587500,0.632934444,-0.006587500,-0.000000000,-0.071843889,-0.058115000,-0.000678333,-6.105000000
2015-10-25 07:00:00,0.690396389,-0.006700278,0.690396389,-0.006700278,-0.000000000,-0.075284722,-0.061659167,-0.000818889,-7.463055556
2015-10-25 06:00:00,0.497105556,-0.006818889,0.497105556,-0.006818889,-0.000000000,-0.076628333,-0.044894722,-0.000753611,-6.782500000
2015-10-25 05:00:00,0.470986389,-0.006711944,0.470986389,-0.006711944,-0.000000000,-0.065121389,-0.043331111,-0.000763889,-6.875000000
