"Date & Time","use [kW]","gen [kW]","Solar [kW]","Loads [kW]"
2015-06-10 18:00:00,0.313059722,0.672418611,0.672418611,0.313059722
2015-06-10 17:00:00,0.282358889,0.424532778,0.424532778,0.282358889
2015-06-10 16:00:00,0.314445833,0.422930833,0.422930833,0.314445833
2015-06-10 15:00:00,0.632917778,1.704171389,1.704171389,0.632917778
2015-06-10 14:00:00,0.299700556,1.941571389,1.941571389,0.299700556
2015-06-10 13:00:00,0.299744167,1.779695556,1.779695556,0.299744167
2015-06-10 12:00:00,0.225338333,0.806414722,0.806414722,0.225338333
2015-06-10 11:00:00,2.026729167,0.917242222,0.917242222,2.026729167
2015-06-10 10:00:00,2.316822500,0.822573889,0.822573889,2.316822500
2015-06-10 09:00:00,1.184497778,0.464109722,0.464109722,1.184497778
2015-06-10 08:00:00,0.502171944,0.025576667,0.025576667,0.502171944
2015-06-10 07:00:00,0.644937222,-0.000276944,-0.000276944,0.644937222
2015-06-10 06:00:00,0.446368333,-0.002974722,-0.002974722,0.446368333
2015-06-10 05:00:00,0.259522778,-0.003028889,-0.003028889,0.259522778
2015-06-10 04:00:00,0.708515000,-0.002968056,-0.002968056,0.708515000
2015-06-10 03:00:00,0.243116944,-0.003035556,-0.003035556,0.243116944
2015-06-10 02:00:00,0.220418611,-0.003047778,-0.003047778,0.220418611
2015-06-10 01:00:00,0.190519167,-0.003068889,-0.003068889,0.190519167
2015-06-10 00:00:00,0.784529167,-0.002904167,-0.002904167,0.784529167
2015-06-09 23:00:00,0.581278056,-0.002986944,-0.002986944,0.581278056
2015-06-09 22:00:00,0.682508611,-0.003253611,-0.003253611,0.682508611
2015-06-09 21:00:00,0.517006667,0.096952222,0.096952222,0.517006667
2015-06-09 20:00:00,0.952195833,0.477654444,0.477654444,0.952195833
2015-06-09 19:00:00,0.223313333,0.664663056,0.664663056,0.223313333
2015-06-09 18:00:00,0.262360000,0.641421389,0.641421389,0.262360000
2015-06-09 17:00:00,0.229727778,1.134495556,1.134495556,0.229727778
2015-06-09 16:00:00,0.210731944,2.630926111,2.630926111,0.210731944
2015-06-09 15:00:00,0.257347778,3.478930833,3.478930833,0.257347778
2015-06-09 14:00:00,0.241454167,3.581222778,3.581222778,0.241454167
2015-06-09 13:00:00,0.198719167,3.331934444,3.331934444,0.198719167
2015-06-09 12:00:00,0.251471389,3.115003611,3.115003611,0.251471389
2015-06-09 11:00:00,0.646777500,2.590923056,2.590923056,0.646777500
2015-06-09 10:00:00,0.765000278,1.798032222,1.798032222,0.765000278
2015-06-09 09:00:00,0.364863056,0.790248611,0.790248611,0.364863056
2015-06-09 08:00:00,0.660268611,0.099097778,0.099097778,0.660268611
2015-06-09 07:00:00,0.850032778,-0.002547778,-0.002547778,0.850032778
2015-06-09 06:00:00,0.762264167,-0.003116944,-0.003116944,0.762264167
2015-06-09 05:00:00,0.319003611,-0.003209722,-0.003209722,0.319003611
2015-06-09 04:00:00,0.385515833,-0.003188611,-0.003188611,0.385515833
2015-06-09 03:00:00,0.955421667,-0.003076667,-0.003076667,0.955421667
2015-06-09 02:00:00,0.314148333,-0.003135833,-0.003135833,0.314148333
2015-06-09 01:00:00,0.272480833,-0.003119167,-0.003119167,0.272480833
2015-06-09 00:00:00,0.373919167,-0.003105833,-0.003105833,0.373919167
2015-06-08 23:00:00,1.363331667,-0.003060278,-0.003060278,1.363331667
2015-06-08 22:00:00,0.613500833,-0.002208889,-0.002208889,0.613500833
2015-06-08 21:00:00,1.051078056,0.048741111,0.048741111,1.051078056
2015-06-08 20:00:00,0.408952500,0.273372778,0.273372778,0.408952500
2015-06-08 19:00:00,0.233645833,1.321205556,1.321205556,0.233645833
2015-06-08 18:00:00,0.234959444,2.298986944,2.298986944,0.234959444
2015-06-08 17:00:00,0.178539722,2.950979722,2.950979722,0.178539722
2015-06-08 16:00:00,0.686339722,3.391893889,3.391893889,0.686339722
2015-06-08 15:00:00,0.242548889,3.618329167,3.618329167,0.242548889
2015-06-08 14:00:00,0.206642222,3.683686111,3.683686111,0.206642222
2015-06-08 13:00:00,0.294318333,3.540494167,3.540494167,0.294318333
2015-06-08 12:00:00,0.687874167,3.214857778,3.214857778,0.687874167
2015-06-08 11:00:00,0.200518611,2.626734444,2.626734444,0.200518611
2015-06-08 10:00:00,0.209017778,1.814525278,1.814525278,0.209017778
2015-06-08 09:00:00,0.258174167,0.807006389,0.807006389,0.258174167
2015-06-08 08:00:00,0.943243333,0.103330000,0.103330000,0.943243333
2015-06-08 07:00:00,0.479562500,-0.003333889,-0.003333889,0.479562500
2015-06-08 06:00:00,0.581133889,-0.003069722,-0.003069722,0.581133889
2015-06-08 05:00:00,0.236246389,-0.003168611,-0.003168611,0.236246389
2015-06-08 04:00:00,0.222484167,-0.003147778,-0.003147778,0.222484167
2015-06-08 03:00:00,0.196374167,-0.003128889,-0.003128889,0.196374167
2015-06-08 02:00:00,0.335481389,-0.003250833,-0.003250833,0.335481389
2015-06-08 01:00:00,1.569295278,-0.003004722,-0.003004722,1.569295278
2015-06-08 00:00:00,1.675518611,-0.003309167,-0.003309167,1.675518611
2015-06-07 23:00:00,1.196582222,-0.003461389,-0.003461389,1.196582222
2015-06-07 22:00:00,0.827907500,-0.002418611,-0.002418611,0.827907500
2015-06-07 21:00:00,0.859351944,0.066766389,0.066766389,0.859351944
2015-06-07 20:00:00,1.488909722,0.040386667,0.040386667,1.488909722
2015-06-07 19:00:00,0.526878611,0.101752778,0.101752778,0.526878611
2015-06-07 18:00:00,2.461166944,0.639436667,0.639436667,2.461166944
2015-06-07 17:00:00,0.417906389,2.444891389,2.444891389,0.417906389
2015-06-07 16:00:00,0.507162778,3.279451389,3.279451389,0.507162778
2015-06-07 15:00:00,0.658996111,3.199138611,3.199138611,0.658996111
2015-06-07 14:00:00,0.328548889,2.251144444,2.251144444,0.328548889
2015-06-07 13:00:00,0.274773889,3.493746111,3.493746111,0.274773889
2015-06-07 12:00:00,0.675183611,3.237350556,3.237350556,0.675183611
2015-06-07 11:00:00,2.372080278,2.637951667,2.637951667,2.372080278
2015-06-07 10:00:00,0.939464167,1.815243889,1.815243889,0.939464167
2015-06-07 09:00:00,0.227733611,0.811596667,0.811596667,0.227733611
2015-06-07 08:00:00,0.246571389,0.105509444,0.105509444,0.246571389
2015-06-07 07:00:00,0.832310278,-0.000669722,-0.000669722,0.832310278
2015-06-07 06:00:00,0.245676944,-0.002984722,-0.002984722,0.245676944
2015-06-07 05:00:00,0.337483056,-0.002996944,-0.002996944,0.337483056
2015-06-07 04:00:00,0.234518333,-0.003100278,-0.003100278,0.234518333
2015-06-07 03:00:00,0.778886667,-0.002992500,-0.002992500,0.778886667
2015-06-07 02:00:00,0.283691389,-0.003032778,-0.003032778,0.283691389
2015-06-07 01:00:00,0.725728611,-0.003155556,-0.003155556,0.725728611
2015-06-07 00:00:00,1.621898056,-0.003684722,-0.003684722,1.621898056
2015-06-06 23:00:00,0.489799444,-0.003340833,-0.003340833,0.489799444
2015-06-06 22:00:00,0.705110000,-0.003213056,-0.003213056,0.705110000
2015-06-06 21:00:00,0.200690833,0.177021111,0.177021111,0.200690833
2015-06-06 20:00:00,0.376920833,0.439410833,0.439410833,0.376920833
2015-06-06 19:00:00,0.658414167,0.368655278,0.368655278,0.658414167
2015-06-06 18:00:00,0.239235000,1.682855000,1.682855000,0.239235000
2015-06-06 17:00:00,0.200379444,0.801448611,0.801448611,0.200379444
2015-06-06 16:00:00,0.239730278,3.428865000,3.428865000,0.239730278
2015-06-06 15:00:00,0.784324167,0.482363333,0.482363333,0.784324167
2015-06-06 14:00:00,0.234343333,1.913372778,1.913372778,0.234343333
2015-06-06 13:00:00,0.759171111,3.361281111,3.361281111,0.759171111
2015-06-06 12:00:00,0.279892222,3.010397500,3.010397500,0.279892222
2015-06-06 11:00:00,0.303631389,2.566165278,2.566165278,0.303631389
2015-06-06 10:00:00,0.235238333,1.368399167,1.368399167,0.235238333
2015-06-06 09:00:00,0.199206667,0.809830556,0.809830556,0.199206667
2015-06-06 08:00:00,0.245227222,0.076786667,0.076786667,0.245227222
2015-06-06 07:00:00,0.745965556,-0.003422778,-0.003422778,0.745965556
2015-06-06 06:00:00,0.245104167,-0.003008611,-0.003008611,0.245104167
2015-06-06 05:00:00,0.216895833,-0.003027500,-0.003027500,0.216895833
2015-06-06 04:00:00,0.395624167,-0.002993056,-0.002993056,0.395624167
2015-06-06 03:00:00,0.712902222,-0.002939722,-0.002939722,0.712902222
2015-06-06 02:00:00,0.247542500,-0.003015833,-0.003015833,0.247542500
2015-06-06 01:00:00,0.217169167,-0.003070556,-0.003070556,0.217169167
2015-06-06 00:00:00,0.768382500,-0.002928333,-0.002928333,0.768382500
2015-06-05 23:00:00,0.246759722,-0.003328056,-0.003328056,0.246759722
2015-06-05 22:00:00,0.248447500,-0.003379167,-0.003379167,0.248447500
2015-06-05 21:00:00,0.750568889,0.093596667,0.093596667,0.750568889
2015-06-05 20:00:00,0.217438056,0.243810833,0.243810833,0.217438056
2015-06-05 19:00:00,0.248943889,1.023276389,1.023276389,0.248943889
2015-06-05 18:00:00,0.256185833,0.794395556,0.794395556,0.256185833
2015-06-05 17:00:00,0.324337222,2.709420000,2.709420000,0.324337222
2015-06-05 16:00:00,0.338994722,2.619881667,2.619881667,0.338994722
2015-06-05 15:00:00,0.405679444,2.510601667,2.510601667,0.405679444
2015-06-05 14:00:00,0.428016389,2.272112222,2.272112222,0.428016389
2015-06-05 13:00:00,0.687915833,1.145875278,1.145875278,0.687915833
2015-06-05 12:00:00,0.576497222,0.035841389,0.035841389,0.576497222
2015-06-05 11:00:00,0.247772222,0.455850278,0.455850278,0.247772222
2015-06-05 10:00:00,0.248855556,0.130795278,0.130795278,0.248855556
2015-06-05 09:00:00,0.231241389,0.409359167,0.409359167,0.231241389
2015-06-05 08:00:00,0.207586667,0.177265556,0.177265556,0.207586667
2015-06-05 07:00:00,0.765556667,-0.003306111,-0.003306111,0.765556667
2015-06-05 06:00:00,0.260162222,-0.003060556,-0.003060556,0.260162222
2015-06-05 05:00:00,0.232870278,-0.003105556,-0.003105556,0.232870278
2015-06-05 04:00:00,0.231037500,-0.003097222,-0.003097222,0.231037500
2015-06-05 03:00:00,0.821115000,-0.003511944,-0.003511944,0.821115000
2015-06-05 02:00:00,1.086702500,-0.003426111,-0.003426111,1.086702500
2015-06-05 01:00:00,0.447362500,-0.003215556,-0.003215556,0.447362500
2015-06-05 00:00:00,0.752461667,-0.002927222,-0.002927222,0.752461667
2015-06-04 23:00:00,0.231152222,-0.003127222,-0.003127222,0.231152222
2015-06-04 22:00:00,0.806117222,-0.001584722,-0.001584722,0.806117222
2015-06-04 21:00:00,0.309530000,0.180864722,0.180864722,0.309530000
2015-06-04 20:00:00,0.336443056,0.480489444,0.480489444,0.336443056
2015-06-04 19:00:00,0.210696389,1.450786111,1.450786111,0.210696389
2015-06-04 18:00:00,0.242235000,1.833594444,1.833594444,0.242235000
2015-06-04 17:00:00,0.330720833,2.686447500,2.686447500,0.330720833
2015-06-04 16:00:00,0.709437222,3.031634444,3.031634444,0.709437222
2015-06-04 15:00:00,0.220423056,3.606998333,3.606998333,0.220423056
2015-06-04 14:00:00,0.253412222,3.553616111,3.553616111,0.253412222
2015-06-04 13:00:00,0.252591667,3.539779167,3.539779167,0.252591667
2015-06-04 12:00:00,0.214205556,3.212768889,3.212768889,0.214205556
2015-06-04 11:00:00,0.224224722,2.627622778,2.627622778,0.224224722
2015-06-04 10:00:00,0.258091389,1.808898333,1.808898333,0.258091389
2015-06-04 09:00:00,0.361235278,0.856352778,0.856352778,0.361235278
2015-06-04 08:00:00,1.160449722,0.085398889,0.085398889,1.160449722
2015-06-04 07:00:00,0.564189444,-0.003546111,-0.003546111,0.564189444
2015-06-04 06:00:00,0.282060833,-0.003009444,-0.003009444,0.282060833
2015-06-04 05:00:00,0.644099444,-0.002989444,-0.002989444,0.644099444
2015-06-04 04:00:00,0.466928611,-0.003003333,-0.003003333,0.466928611
2015-06-04 03:00:00,0.355920000,-0.003001111,-0.003001111,0.355920000
2015-06-04 02:00:00,0.255824167,-0.003031944,-0.003031944,0.255824167
2015-06-04 01:00:00,0.744851667,-0.002972500,-0.002972500,0.744851667
2015-06-04 00:00:00,0.451340556,-0.002982778,-0.002982778,0.451340556
2015-06-03 23:00:00,0.407165556,-0.002964722,-0.002964722,0.407165556
2015-06-03 22:00:00,0.823906667,-0.003100833,-0.003100833,0.823906667
2015-06-03 21:00:00,0.863609167,0.196161111,0.196161111,0.863609167
2015-06-03 20:00:00,0.493548889,0.319336944,0.319336944,0.493548889
2015-06-03 19:00:00,0.338447222,1.019128889,1.019128889,0.338447222
2015-06-03 18:00:00,0.751141944,1.720350556,1.720350556,0.751141944
2015-06-03 17:00:00,0.471808056,1.633757222,1.633757222,0.471808056
2015-06-03 16:00:00,0.486010278,1.911355556,1.911355556,0.486010278
2015-06-03 15:00:00,0.571572500,3.449152500,3.449152500,0.571572500
2015-06-03 14:00:00,0.394400556,3.236516667,3.236516667,0.394400556
2015-06-03 13:00:00,0.825902222,3.416918056,3.416918056,0.825902222
2015-06-03 12:00:00,0.360367222,3.163116944,3.163116944,0.360367222
2015-06-03 11:00:00,0.335890278,2.641866944,2.641866944,0.335890278
2015-06-03 10:00:00,0.763529722,0.965504444,0.965504444,0.763529722
2015-06-03 09:00:00,0.440597500,0.358418056,0.358418056,0.440597500
2015-06-03 08:00:00,0.318548889,0.145843056,0.145843056,0.318548889
2015-06-03 07:00:00,0.648480833,0.001322222,0.001322222,0.648480833
2015-06-03 06:00:00,0.588400000,-0.002920833,-0.002920833,0.588400000
2015-06-03 05:00:00,0.292952778,-0.002962222,-0.002962222,0.292952778
2015-06-03 04:00:00,0.336154722,-0.002976111,-0.002976111,0.336154722
2015-06-03 03:00:00,0.369463889,-0.002952778,-0.002952778,0.369463889
2015-06-03 02:00:00,0.450519167,-0.002893889,-0.002893889,0.450519167
2015-06-03 01:00:00,0.735131667,-0.002794167,-0.002794167,0.735131667
2015-06-03 00:00:00,0.366157500,-0.002756944,-0.002756944,0.366157500
2015-06-02 23:00:00,0.830247500,-0.002759722,-0.002759722,0.830247500
2015-06-02 22:00:00,0.229566389,-0.002367778,-0.002367778,0.229566389
2015-06-02 21:00:00,0.251395833,0.045385556,0.045385556,0.251395833
2015-06-02 20:00:00,0.236768333,0.271684444,0.271684444,0.236768333
2015-06-02 19:00:00,0.194573333,1.002620556,1.002620556,0.194573333
2015-06-02 18:00:00,0.203228889,2.242593056,2.242593056,0.203228889
2015-06-02 17:00:00,0.239034167,2.818650278,2.818650278,0.239034167
2015-06-02 16:00:00,0.223598611,3.430285278,3.430285278,0.223598611
2015-06-02 15:00:00,0.305598889,3.687042222,3.687042222,0.305598889
2015-06-02 14:00:00,0.239703889,3.665038056,3.665038056,0.239703889
2015-06-02 13:00:00,0.242344167,3.521658611,3.521658611,0.242344167
2015-06-02 12:00:00,0.308391389,3.185538611,3.185538611,0.308391389
2015-06-02 11:00:00,0.288462778,2.468099722,2.468099722,0.288462778
2015-06-02 10:00:00,0.809172222,1.717416111,1.717416111,0.809172222
2015-06-02 09:00:00,0.327841667,0.898013333,0.898013333,0.327841667
2015-06-02 08:00:00,0.330343056,0.091115833,0.091115833,0.330343056
2015-06-02 07:00:00,0.305975000,0.000945833,0.000945833,0.305975000
2015-06-02 06:00:00,0.790267778,-0.002975000,-0.002975000,0.790267778
2015-06-02 05:00:00,0.398196944,-0.003001111,-0.003001111,0.398196944
2015-06-02 04:00:00,0.349353889,-0.003051944,-0.003051944,0.349353889
2015-06-02 03:00:00,0.306703889,-0.003072778,-0.003072778,0.306703889
2015-06-02 02:00:00,0.340515556,-0.003096667,-0.003096667,0.340515556
2015-06-02 01:00:00,0.702848611,-0.003050556,-0.003050556,0.702848611
2015-06-02 00:00:00,0.595961667,-0.002980278,-0.002980278,0.595961667
2015-06-01 23:00:00,0.198462778,-0.003280000,-0.003280000,0.198462778
2015-06-01 22:00:00,0.255418333,-0.003573889,-0.003573889,0.255418333
2015-06-01 21:00:00,0.834746944,0.051653611,0.051653611,0.834746944
2015-06-01 20:00:00,0.359206944,0.181963889,0.181963889,0.359206944
2015-06-01 19:00:00,0.613768611,1.020604722,1.020604722,0.613768611
2015-06-01 18:00:00,0.232500833,0.679011389,0.679011389,0.232500833
2015-06-01 17:00:00,0.226946667,2.758366389,2.758366389,0.226946667
2015-06-01 16:00:00,0.179531667,3.124241111,3.124241111,0.179531667
2015-06-01 15:00:00,0.216558056,1.668985556,1.668985556,0.216558056
2015-06-01 14:00:00,0.248472778,2.672940000,2.672940000,0.248472778
2015-06-01 13:00:00,0.279297222,2.050543611,2.050543611,0.279297222
2015-06-01 12:00:00,0.308638056,2.794362778,2.794362778,0.308638056
2015-06-01 11:00:00,0.547804444,1.402935833,1.402935833,0.547804444
2015-06-01 10:00:00,0.597608056,1.892593333,1.892593333,0.597608056
2015-06-01 09:00:00,0.277465556,1.033882778,1.033882778,0.277465556
2015-06-01 08:00:00,0.279957222,0.135099444,0.135099444,0.279957222
2015-06-01 07:00:00,0.234097222,0.002266111,0.002266111,0.234097222
2015-06-01 06:00:00,0.223861389,-0.003039722,-0.003039722,0.223861389
2015-06-01 05:00:00,0.660602222,-0.002988056,-0.002988056,0.660602222
2015-06-01 04:00:00,0.273051944,-0.003030833,-0.003030833,0.273051944
2015-06-01 03:00:00,0.267620833,-0.002987778,-0.002987778,0.267620833
2015-06-01 02:00:00,0.497185278,-0.002912222,-0.002912222,0.497185278
2015-06-01 01:00:00,0.531918889,-0.002897500,-0.002897500,0.531918889
2015-06-01 00:00:00,0.349917778,-0.002978056,-0.002978056,0.349917778
2015-05-31 23:00:00,0.787171944,-0.002921389,-0.002921389,0.787171944
2015-05-31 22:00:00,0.762613611,-0.003224167,-0.003224167,0.762613611
2015-05-31 21:00:00,0.400992778,0.072597500,0.072597500,0.400992778
2015-05-31 20:00:00,0.332854722,0.193752500,0.193752500,0.332854722
2015-05-31 19:00:00,0.261327500,1.216257222,1.216257222,0.261327500
2015-05-31 18:00:00,0.244608889,0.884620000,0.884620000,0.244608889
2015-05-31 17:00:00,0.249881944,1.472484444,1.472484444,0.249881944
2015-05-31 16:00:00,0.295506944,2.648659444,2.648659444,0.295506944
2015-05-31 15:00:00,0.282234444,3.527897778,3.527897778,0.282234444
2015-05-31 14:00:00,0.618433333,2.485451111,2.485451111,0.618433333
2015-05-31 13:00:00,0.400868611,3.387535556,3.387535556,0.400868611
2015-05-31 12:00:00,0.632020000,2.850806944,2.850806944,0.632020000
2015-05-31 11:00:00,0.593637500,1.389750000,1.389750000,0.593637500
2015-05-31 10:00:00,0.270232500,1.302933056,1.302933056,0.270232500
2015-05-31 09:00:00,0.412104444,1.106164722,1.106164722,0.412104444
2015-05-31 08:00:00,0.876627778,0.218316667,0.218316667,0.876627778
2015-05-31 07:00:00,0.396145278,-0.003379444,-0.003379444,0.396145278
2015-05-31 06:00:00,0.236205833,-0.003049167,-0.003049167,0.236205833
2015-05-31 05:00:00,0.518842778,-0.003043056,-0.003043056,0.518842778
2015-05-31 04:00:00,0.457883056,-0.003024722,-0.003024722,0.457883056
2015-05-31 03:00:00,0.241370000,-0.003007778,-0.003007778,0.241370000
2015-05-31 02:00:00,0.214296944,-0.002986944,-0.002986944,0.214296944
2015-05-31 01:00:00,0.942630278,-0.003006944,-0.003006944,0.942630278
2015-05-31 00:00:00,0.989901389,-0.003372222,-0.003372222,0.989901389
2015-05-30 23:00:00,0.941558889,-0.003841667,-0.003841667,0.941558889
2015-05-30 22:00:00,1.015185278,-0.003415833,-0.003415833,1.015185278
2015-05-30 21:00:00,0.328645833,0.044303611,0.044303611,0.328645833
2015-05-30 20:00:00,0.220904722,0.199598333,0.199598333,0.220904722
2015-05-30 19:00:00,0.384275833,1.298149722,1.298149722,0.384275833
2015-05-30 18:00:00,0.280859167,2.490475278,2.490475278,0.280859167
2015-05-30 17:00:00,0.234165278,3.043873889,3.043873889,0.234165278
2015-05-30 16:00:00,0.262229722,3.609850278,3.609850278,0.262229722
2015-05-30 15:00:00,0.178430000,3.499415278,3.499415278,0.178430000
2015-05-30 14:00:00,0.231050556,3.863292778,3.863292778,0.231050556
2015-05-30 13:00:00,0.292124444,3.711507500,3.711507500,0.292124444
2015-05-30 12:00:00,0.613098333,3.404948333,3.404948333,0.613098333
2015-05-30 11:00:00,0.346787500,2.777065833,2.777065833,0.346787500
2015-05-30 10:00:00,0.749801944,1.903436389,1.903436389,0.749801944
2015-05-30 09:00:00,0.314599444,0.864666944,0.864666944,0.314599444
2015-05-30 08:00:00,0.741330556,0.114651111,0.114651111,0.741330556
2015-05-30 07:00:00,0.619725000,-0.003513056,-0.003513056,0.619725000
2015-05-30 06:00:00,0.249937500,-0.003030000,-0.003030000,0.249937500
2015-05-30 05:00:00,0.541458889,-0.002973889,-0.002973889,0.541458889
2015-05-30 04:00:00,0.458209167,-0.003006944,-0.003006944,0.458209167
2015-05-30 03:00:00,0.273954722,-0.003024722,-0.003024722,0.273954722
2015-05-30 02:00:00,0.836535833,-0.003178056,-0.003178056,0.836535833
2015-05-30 01:00:00,1.898967778,-0.003108056,-0.003108056,1.898967778
2015-05-30 00:00:00,1.762402778,-0.003022222,-0.003022222,1.762402778
2015-05-29 23:00:00,1.100662778,-0.003078611,-0.003078611,1.100662778
2015-05-29 22:00:00,1.335111944,-0.003196944,-0.003196944,1.335111944
2015-05-29 21:00:00,0.656701389,0.088618611,0.088618611,0.656701389
2015-05-29 20:00:00,1.285741111,0.370476667,0.370476667,1.285741111
2015-05-29 19:00:00,1.639302500,0.863283333,0.863283333,1.639302500
2015-05-29 18:00:00,1.114959722,1.413510000,1.413510000,1.114959722
2015-05-29 17:00:00,0.801341111,0.313640000,0.313640000,0.801341111
2015-05-29 16:00:00,0.267337500,1.131995278,1.131995278,0.267337500
2015-05-29 15:00:00,0.339541944,2.081535556,2.081535556,0.339541944
2015-05-29 14:00:00,0.905891389,2.495556389,2.495556389,0.905891389
2015-05-29 13:00:00,0.191167222,1.820346389,1.820346389,0.191167222
2015-05-29 12:00:00,0.220128333,1.310655556,1.310655556,0.220128333
2015-05-29 11:00:00,0.286576389,2.524106389,2.524106389,0.286576389
2015-05-29 10:00:00,0.414246389,1.782738056,1.782738056,0.414246389
2015-05-29 09:00:00,1.020649444,0.744536389,0.744536389,1.020649444
2015-05-29 08:00:00,0.416344444,0.141200000,0.141200000,0.416344444
2015-05-29 07:00:00,0.308790000,-0.003397778,-0.003397778,0.308790000
2015-05-29 06:00:00,0.279071944,-0.002937778,-0.002937778,0.279071944
2015-05-29 05:00:00,0.572614444,-0.002875278,-0.002875278,0.572614444
2015-05-29 04:00:00,0.443510833,-0.002886111,-0.002886111,0.443510833
2015-05-29 03:00:00,0.305644722,-0.002928889,-0.002928889,0.305644722
2015-05-29 02:00:00,0.253415278,-0.002922222,-0.002922222,0.253415278
2015-05-29 01:00:00,0.461326111,-0.002981944,-0.002981944,0.461326111
2015-05-29 00:00:00,1.607389167,-0.002935278,-0.002935278,1.607389167
2015-05-28 23:00:00,0.605014444,-0.003101389,-0.003101389,0.605014444
2015-05-28 22:00:00,0.908537500,-0.002687222,-0.002687222,0.908537500
2015-05-28 21:00:00,0.857635000,0.136815556,0.136815556,0.857635000
2015-05-28 20:00:00,2.939123889,0.380545833,0.380545833,2.939123889
2015-05-28 19:00:00,1.715573056,1.593451944,1.593451944,1.715573056
2015-05-28 18:00:00,3.249534444,1.115132778,1.115132778,3.249534444
2015-05-28 17:00:00,0.339900000,2.077390833,2.077390833,0.339900000
2015-05-28 16:00:00,0.276740833,2.579980000,2.579980000,0.276740833
2015-05-28 15:00:00,0.310986111,1.931231111,1.931231111,0.310986111
2015-05-28 14:00:00,0.565965833,1.805389722,1.805389722,0.565965833
2015-05-28 13:00:00,0.660958889,2.985819722,2.985819722,0.660958889
2015-05-28 12:00:00,0.585080278,2.586352500,2.586352500,0.585080278
2015-05-28 11:00:00,0.465241667,2.052589722,2.052589722,0.465241667
2015-05-28 10:00:00,0.557391389,1.536276389,1.536276389,0.557391389
2015-05-28 09:00:00,0.699015556,0.855907500,0.855907500,0.699015556
2015-05-28 08:00:00,0.620733889,0.131737222,0.131737222,0.620733889
2015-05-28 07:00:00,0.384684722,-0.003841389,-0.003841389,0.384684722
2015-05-28 06:00:00,0.494957500,-0.003356944,-0.003356944,0.494957500
2015-05-28 05:00:00,0.876794722,-0.003315556,-0.003315556,0.876794722
2015-05-28 04:00:00,0.332527500,-0.003470278,-0.003470278,0.332527500
2015-05-28 03:00:00,0.347828056,-0.003462222,-0.003462222,0.347828056
2015-05-28 02:00:00,0.425471111,-0.003406944,-0.003406944,0.425471111
2015-05-28 01:00:00,0.567088611,-0.003453056,-0.003453056,0.567088611
2015-05-28 00:00:00,3.265936667,-0.003213611,-0.003213611,3.265936667
2015-05-27 23:00:00,1.171101944,-0.003076667,-0.003076667,1.171101944
2015-05-27 22:00:00,0.542336667,-0.003341667,-0.003341667,0.542336667
2015-05-27 21:00:00,0.255271111,0.105280556,0.105280556,0.255271111
2015-05-27 20:00:00,0.313753333,0.399443611,0.399443611,0.313753333
2015-05-27 19:00:00,0.345529167,1.008137500,1.008137500,0.345529167
2015-05-27 18:00:00,0.191011111,2.531456389,2.531456389,0.191011111
2015-05-27 17:00:00,0.305416389,2.897366389,2.897366389,0.305416389
2015-05-27 16:00:00,0.238340556,3.055145000,3.055145000,0.238340556
2015-05-27 15:00:00,0.192240556,2.142895833,2.142895833,0.192240556
2015-05-27 14:00:00,0.240561389,2.558908889,2.558908889,0.240561389
2015-05-27 13:00:00,0.429295278,2.967645556,2.967645556,0.429295278
2015-05-27 12:00:00,0.693899444,2.598397500,2.598397500,0.693899444
2015-05-27 11:00:00,0.458069444,2.559894167,2.559894167,0.458069444
2015-05-27 10:00:00,0.262891389,1.957877778,1.957877778,0.262891389
2015-05-27 09:00:00,0.725079444,0.819803333,0.819803333,0.725079444
2015-05-27 08:00:00,0.765245278,0.100439444,0.100439444,0.765245278
2015-05-27 07:00:00,0.522382778,-0.003226111,-0.003226111,0.522382778
2015-05-27 06:00:00,0.864062778,-0.002861389,-0.002861389,0.864062778
2015-05-27 05:00:00,0.247032500,-0.003008333,-0.003008333,0.247032500
2015-05-27 04:00:00,0.335240278,-0.002995556,-0.002995556,0.335240278
2015-05-27 03:00:00,0.666240000,-0.003067222,-0.003067222,0.666240000
2015-05-27 02:00:00,0.277206667,-0.003279167,-0.003279167,0.277206667
2015-05-27 01:00:00,0.503425833,-0.003618889,-0.003618889,0.503425833
2015-05-27 00:00:00,1.514305556,-0.004295833,-0.004295833,1.514305556
2015-05-26 23:00:00,1.370173056,-0.003462778,-0.003462778,1.370173056
2015-05-26 22:00:00,1.380347500,-0.003659444,-0.003659444,1.380347500
2015-05-26 21:00:00,0.943236111,0.149160556,0.149160556,0.943236111
2015-05-26 20:00:00,0.843602778,0.406453889,0.406453889,0.843602778
2015-05-26 19:00:00,0.701037500,0.763931667,0.763931667,0.701037500
2015-05-26 18:00:00,0.482089167,1.888333611,1.888333611,0.482089167
2015-05-26 17:00:00,0.262240556,3.318430556,3.318430556,0.262240556
2015-05-26 16:00:00,0.445580000,0.687654167,0.687654167,0.445580000
2015-05-26 15:00:00,0.614467222,2.618300833,2.618300833,0.614467222
2015-05-26 14:00:00,0.327360833,2.757693889,2.757693889,0.327360833
2015-05-26 13:00:00,0.216429167,2.070361389,2.070361389,0.216429167
2015-05-26 12:00:00,0.271588611,2.706979722,2.706979722,0.271588611
2015-05-26 11:00:00,0.245190000,2.405432778,2.405432778,0.245190000
2015-05-26 10:00:00,0.512085556,1.650750556,1.650750556,0.512085556
