"Date & Time","Usage [kW]","Generation [kW]","Cars [kW]","Panel-House [kW]","Panel-Garage [kW]","Solar-S [blu-A] [kW]","Solar-E [org-C] [kW]","Solar-W [yel-B] [kW]","Car-North [kW]","Car-South [kW]","Solar-Hanger [kW]"
2015-08-16 00:00:00,3.986044167,-0.044416111,0.001093333,1.868645000,2.117399167,-0.045754444,0.001336667,0.000001667,-0.000058611,0.001151944,-0.000000000
2015-08-15 23:00:00,6.042150556,-0.045594722,0.001096944,3.373118889,2.669031667,-0.045431111,0.000720833,-0.000884444,-0.000052500,0.001149444,-0.000000000
2015-08-15 22:00:00,7.189629722,-0.046271667,0.001031111,4.270505278,2.919124444,-0.045023056,0.000318889,-0.001567500,-0.000068056,0.001099167,-0.000000000
2015-08-15 21:00:00,7.451640833,0.160791389,0.001067500,4.027191667,3.424449167,-0.040600833,0.100772500,0.100619722,-0.000039444,0.001106944,-0.000000000
2015-08-15 20:00:00,8.043103611,0.195179722,0.001046944,4.261974444,3.781129167,-0.038746111,0.116085000,0.117840833,-0.000043333,0.001090278,-0.000000000
2015-08-15 19:00:00,16.582913333,0.654221667,6.428431944,5.177165556,11.405747778,0.097668333,0.280749722,0.275803611,0.020420278,6.408011667,-0.000000000
2015-08-15 18:00:00,11.326322778,5.826367500,1.659972222,5.341977778,5.984345000,1.568063611,2.152278611,2.106025278,0.005095278,1.654876944,-0.000000000
2015-08-15 17:00:00,11.163905833,5.663623056,3.485716667,4.970047222,6.193858611,1.523134722,2.096393889,2.044094444,0.011725000,3.473991667,-0.000000000
2015-08-15 16:00:00,14.263871944,8.009970556,6.949294167,4.538578611,9.725293333,2.198802500,2.947328611,2.863839444,0.023294444,6.925999722,-0.000000000
2015-08-15 15:00:00,12.139260000,7.191427778,5.291521389,4.229898333,7.909361667,1.964539722,2.650297222,2.576590833,0.016906667,5.274614722,-0.000000000
2015-08-15 14:00:00,8.016756944,7.820534444,0.000695833,3.500485000,4.516271944,2.137887778,2.878500000,2.804146667,-0.000168611,0.000864444,-0.000000000
2015-08-15 13:00:00,5.070708056,8.036343333,0.000834167,2.581338333,2.489369722,2.195050278,2.952394444,2.888898611,-0.000163333,0.000997500,-0.000000000
2015-08-15 12:00:00,4.790733333,8.070260278,0.000691111,2.480703889,2.310029444,2.199126667,2.965176667,2.905956944,-0.000179444,0.000870556,-0.000000000
2015-08-15 11:00:00,4.000322500,6.727637778,0.000654722,2.041971389,1.958351111,1.813937500,2.479810278,2.433890000,-0.000181944,0.000836667,-0.000000000
2015-08-15 10:00:00,3.287929444,5.459535556,0.000743889,1.846749167,1.441180278,1.449648056,2.023903611,1.985983889,-0.000180278,0.000924167,-0.000000000
2015-08-15 09:00:00,3.273362500,4.255879444,0.001059444,1.614868333,1.658494167,1.123450833,1.595046111,1.537382500,-0.000128611,0.001188056,-0.000000000
2015-08-15 08:00:00,3.178272222,1.109896667,0.001338333,1.458898611,1.719373611,0.278928333,0.521008056,0.309960278,-0.000000000,0.001338333,-0.000000000
2015-08-15 07:00:00,2.508358611,-0.040868889,0.000731944,1.306249167,1.202109444,-0.045886111,0.003638333,0.001378889,-0.000151944,0.000883889,-0.000000000
2015-08-15 06:00:00,2.333458333,-0.042594444,0.000749444,1.130876111,1.202582222,-0.046333611,0.003079722,0.000659444,-0.000147222,0.000896667,-0.000000000
2015-08-15 05:00:00,2.582287500,-0.042972222,0.000747500,1.233148056,1.349139444,-0.046393056,0.002776111,0.000644722,-0.000147778,0.000895278,-0.000000000
2015-08-15 04:00:00,2.718736944,-0.041845556,0.000790000,1.338141667,1.380595278,-0.045978333,0.002874167,0.001258611,-0.000138056,0.000928056,-0.000000000
2015-08-15 03:00:00,2.844464722,-0.042847778,0.000855556,1.301670000,1.542794722,-0.046068889,0.002416389,0.000804722,-0.000131944,0.000987500,-0.000000000
2015-08-15 02:00:00,3.084535833,-0.042972222,0.000838611,1.485355278,1.599180556,-0.045733056,0.002159444,0.000601389,-0.000127778,0.000966389,-0.000000000
2015-08-15 01:00:00,3.361252778,-0.043566389,0.000812222,1.598447500,1.762805278,-0.045704444,0.001831667,0.000306389,-0.000134444,0.000946667,-0.000000000
2015-08-15 00:00:00,3.835875556,-0.044943889,0.000859722,1.837163056,1.998712500,-0.045838333,0.001274444,-0.000380000,-0.000120556,0.000980278,-0.000000000
2015-08-14 23:00:00,5.614816667,-0.044645556,0.000986944,3.382254444,2.232562222,-0.045079722,0.000904444,-0.000470278,-0.000093333,0.001080278,-0.000000000
2015-08-14 22:00:00,6.509973056,-0.045880556,0.000904167,4.226651944,2.283321111,-0.045125556,0.000409722,-0.001164722,-0.000134167,0.001038333,-0.000000000
2015-08-14 21:00:00,6.783933333,-0.070630556,0.000750278,4.194783611,2.589149722,-0.089964167,0.009724167,0.009609444,-0.000146667,0.000896944,-0.000000000
2015-08-14 20:00:00,7.277523056,0.912665556,0.000866111,4.554859444,2.722663611,0.174657222,0.372102222,0.365906111,-0.000110000,0.000976111,-0.000000000
2015-08-14 19:00:00,13.122230000,5.201261944,4.320573889,6.284289722,6.837940278,1.397894167,1.923529167,1.879838611,0.013710833,4.306863056,-0.000000000
2015-08-14 18:00:00,9.071141944,5.538430000,2.046740000,4.588405556,4.482736389,1.486285556,2.049454722,2.002689722,0.006134444,2.040605556,-0.000000000
2015-08-14 17:00:00,7.728518056,4.354783333,0.000686944,5.032541111,2.695976944,1.150161944,1.621771389,1.582850000,-0.000188056,0.000875000,-0.000000000
2015-08-14 16:00:00,6.951171111,7.870502778,0.000615278,4.541046944,2.410124167,2.160875000,2.895491667,2.814136111,-0.000270556,0.000885833,-0.000000000
2015-08-14 15:00:00,7.587633611,6.918831111,0.000886944,4.711791111,2.875842500,1.885398889,2.553392222,2.480040000,-0.000197222,0.001084167,-0.000000000
2015-08-14 14:00:00,10.018480833,8.210556389,1.053098056,3.599357778,6.419123056,2.253870833,3.018451667,2.938233889,0.003388056,1.049710000,-0.000000000
2015-08-14 13:00:00,12.275384722,7.957945278,7.003986944,3.033733333,9.241651389,2.185921667,2.918865833,2.853157778,0.022748333,6.981238611,-0.000000000
2015-08-14 12:00:00,4.222531389,7.915687500,0.067208333,2.361377500,1.861153889,2.160741667,2.908860833,2.846085000,0.000039722,0.067168611,-0.000000000
2015-08-14 11:00:00,3.400868889,7.781524722,0.000818611,2.182465556,1.218403333,2.117963889,2.858460000,2.805100833,-0.000153333,0.000971944,-0.000000000
2015-08-14 10:00:00,3.233544167,7.354628889,0.000784722,2.044266944,1.189277222,1.997596389,2.706569167,2.650463333,-0.000169167,0.000953889,-0.000000000
2015-08-14 09:00:00,2.882690000,6.134082222,0.000951944,1.523914444,1.358775556,1.659883056,2.267724167,2.206475000,-0.000174167,0.001126111,-0.000000000
2015-08-14 08:00:00,2.969062778,1.749409722,0.001089167,1.615161389,1.353901389,0.502701667,0.785342222,0.461365833,-0.000065556,0.001154722,-0.000000000
2015-08-14 07:00:00,2.639752500,-0.040809722,0.001019167,1.378273056,1.261479444,-0.045555833,0.003374444,0.001371667,-0.000086111,0.001105278,-0.000000000
2015-08-14 06:00:00,2.488519444,-0.041691389,0.001015833,1.261645556,1.226873889,-0.045971944,0.003091389,0.001189167,-0.000081944,0.001097778,-0.000000000
2015-08-14 05:00:00,2.538891667,-0.042913333,0.001010833,1.162259722,1.376631944,-0.046056944,0.002521389,0.000622222,-0.000076944,0.001087778,-0.000000000
2015-08-14 04:00:00,2.636676111,-0.042369444,0.001056111,1.254403333,1.382272778,-0.046204444,0.002729722,0.001105278,-0.000080833,0.001136944,-0.000000000
2015-08-14 03:00:00,3.032483056,-0.042136111,0.001051667,1.508975000,1.523508056,-0.045930278,0.002596389,0.001197778,-0.000080556,0.001132222,-0.000000000
2015-08-14 02:00:00,2.937547222,-0.042778056,0.001061667,1.456331667,1.481215556,-0.045990278,0.002325556,0.000886667,-0.000088333,0.001150000,-0.000000000
2015-08-14 01:00:00,3.385341389,-0.044318056,0.001052778,1.580879722,1.804461667,-0.046020833,0.001612778,0.000090000,-0.000083611,0.001136389,-0.000000000
2015-08-14 00:00:00,3.295294167,-0.045930833,0.001037500,1.486547500,1.808746667,-0.045999722,0.001010000,-0.000941111,-0.000081667,0.001119167,-0.000000000
2015-08-13 23:00:00,5.169932778,-0.045448056,0.001102778,3.013545833,2.156386944,-0.045524444,0.000811944,-0.000735556,-0.000069167,0.001171944,-0.000000000
2015-08-13 22:00:00,5.937951667,-0.049281389,0.001038889,3.826386667,2.111565000,-0.049580000,0.000739444,-0.000440833,-0.000088611,0.001127500,-0.000000000
2015-08-13 21:00:00,6.141482500,2.733311944,0.001001944,3.670394444,2.471088056,0.789136111,0.806931944,1.137243889,-0.000139167,0.001141111,-0.000000000
2015-08-13 20:00:00,6.306916111,0.407950000,0.001013056,3.979816944,2.327099167,0.013994722,0.198165833,0.195789444,-0.000099167,0.001112222,-0.000000000
2015-08-13 19:00:00,7.442980556,0.819545278,0.529957500,4.472240000,2.970740556,0.126426667,0.351288611,0.341830000,0.001656111,0.528301389,-0.000000000
2015-08-13 18:00:00,14.034393889,1.470688333,6.975617222,4.534498611,9.499895278,0.319076667,0.582931667,0.568680000,0.022422778,6.953194444,-0.000000000
2015-08-13 17:00:00,7.599132500,6.930405556,0.238351111,4.745372778,2.853759722,1.874697778,2.559856111,2.495851667,0.000528333,0.237822778,-0.000000000
2015-08-13 16:00:00,7.416174722,5.606970833,0.000871111,4.895881944,2.520292778,1.499547778,2.078342778,2.029080278,-0.000173333,0.001044444,-0.000000000
2015-08-13 15:00:00,12.112803056,4.153856389,4.768215000,4.783336111,7.329466944,1.093159444,1.549722222,1.510974722,0.015455833,4.752759167,-0.000000000
2015-08-13 14:00:00,8.158561667,7.602981667,1.148050000,4.169007222,3.989554444,2.080621944,2.796183333,2.726176389,0.003378333,1.144671667,-0.000000000
2015-08-13 13:00:00,6.481254444,7.924215556,0.000785000,4.010571111,2.470683333,2.167834167,2.909752778,2.846628611,-0.000189167,0.000974167,-0.000000000
2015-08-13 12:00:00,4.881567778,7.980897778,0.000916944,3.042486944,1.839080833,2.180178056,2.929961111,2.870758611,-0.000150278,0.001067222,-0.000000000
2015-08-13 11:00:00,5.588931389,7.845743889,1.557696944,2.308242500,3.280688889,2.137897500,2.882969167,2.824877222,0.004787778,1.552909167,-0.000000000
2015-08-13 10:00:00,4.923510278,7.415915833,1.381330833,2.092461667,2.831048611,2.015910556,2.728366667,2.671638611,0.004097222,1.377233611,-0.000000000
2015-08-13 09:00:00,2.764890278,6.243951944,0.000836944,1.471292778,1.293597500,1.690428889,2.309528056,2.243995000,-0.000196111,0.001033056,-0.000000000
2015-08-13 08:00:00,2.877235278,1.848661389,0.001064722,1.552031111,1.325204167,0.522346389,0.819235000,0.507080000,-0.000078056,0.001142778,-0.000000000
2015-08-13 07:00:00,2.547682222,-0.040771389,0.000913333,1.343641944,1.204040278,-0.045714444,0.003463056,0.001480000,-0.000107500,0.001020833,-0.000000000
2015-08-13 06:00:00,2.676550833,-0.041804444,0.000943611,1.440028611,1.236522222,-0.045951389,0.003043056,0.001103889,-0.000109167,0.001052778,-0.000000000
2015-08-13 05:00:00,2.452898056,-0.043213889,0.000903056,1.159800278,1.293097778,-0.046291944,0.002520000,0.000558056,-0.000108611,0.001011667,-0.000000000
2015-08-13 04:00:00,2.652859444,-0.043564722,0.000936389,1.272500556,1.380358889,-0.046209444,0.002210556,0.000434167,-0.000108889,0.001045278,-0.000000000
2015-08-13 03:00:00,2.916803056,-0.043120833,0.000989444,1.399844167,1.516958889,-0.045712500,0.002100556,0.000491111,-0.000097222,0.001086667,-0.000000000
2015-08-13 02:00:00,2.971595556,-0.043600000,0.000965278,1.401263889,1.570331667,-0.045903333,0.001947222,0.000356111,-0.000106111,0.001071389,-0.000000000
2015-08-13 01:00:00,3.365599444,-0.044444722,0.000990833,1.569834444,1.795765000,-0.045905278,0.001495000,-0.000034444,-0.000095833,0.001086667,-0.000000000
2015-08-13 00:00:00,3.632465278,-0.044792778,0.000965556,1.711656389,1.920808889,-0.045737778,0.001282778,-0.000337778,-0.000095833,0.001061389,-0.000000000
2015-08-12 23:00:00,5.812573611,-0.046506111,0.001080556,3.567820278,2.244753333,-0.045337778,0.000224722,-0.001393056,-0.000082500,0.001163056,-0.000000000
2015-08-12 22:00:00,6.106081389,-0.046407222,0.001040000,3.794656111,2.311425278,-0.045068889,0.000154444,-0.001492778,-0.000095833,0.001135833,-0.000000000
2015-08-12 21:00:00,6.547563889,0.096555278,0.001057500,4.009289444,2.538274444,-0.061418056,0.074454722,0.083518611,-0.000095556,0.001153056,-0.000000000
2015-08-12 20:00:00,7.451048333,3.517983889,0.000899722,4.893727500,2.557320833,0.910088056,1.314793333,1.293102500,-0.000188889,0.001088611,-0.000000000
2015-08-12 19:00:00,6.998774722,7.354516944,0.000813889,4.452111667,2.546663056,2.004883333,2.699730278,2.649903333,-0.000256667,0.001070556,-0.000000000
2015-08-12 18:00:00,6.918966111,6.696943611,0.000834167,4.367109444,2.551856667,1.815561944,2.465725833,2.415655833,-0.000231111,0.001065278,-0.000000000
2015-08-12 17:00:00,6.685311111,3.032597778,0.000935556,4.115392500,2.569918611,0.773703333,1.143804167,1.115090278,-0.000129722,0.001065278,-0.000000000
2015-08-12 16:00:00,7.141541389,8.331593056,0.000681667,3.898052500,3.243488889,2.290449167,3.060759444,2.980384444,-0.000286667,0.000968333,-0.000000000
2015-08-12 15:00:00,6.591278611,8.301281944,0.000650278,3.672881389,2.918397222,2.276421389,3.048290556,2.976570000,-0.000258333,0.000908611,-0.000000000
2015-08-12 14:00:00,9.381162222,8.156563889,4.735926667,2.605938333,6.775223889,2.235916389,2.992086389,2.928561111,0.015110278,4.720816389,-0.000000000
2015-08-12 13:00:00,4.151361667,8.053490278,0.000807222,2.450350278,1.701011389,2.202710278,2.956102778,2.894677222,-0.000174167,0.000981389,-0.000000000
2015-08-12 12:00:00,3.759204444,7.998994167,0.000793333,2.173648889,1.585555556,2.181095556,2.934434444,2.883464167,-0.000174722,0.000968056,-0.000000000
2015-08-12 11:00:00,4.145734722,8.011171944,0.873622500,2.068471389,2.077263333,2.182789444,2.943628889,2.884753611,0.002561944,0.871060556,-0.000000000
2015-08-12 10:00:00,4.581543056,7.569833889,1.941491111,1.723501389,2.858041667,2.060556389,2.782970556,2.726306944,0.005827500,1.935663611,-0.000000000
2015-08-12 09:00:00,2.516997778,6.357195556,0.000884444,1.414289444,1.102708333,1.722576944,2.345547500,2.289071111,-0.000178889,0.001063333,-0.000000000
2015-08-12 08:00:00,2.500799444,1.716281944,0.001120278,1.219298056,1.281501389,0.469070000,0.754234167,0.492977778,-0.000057222,0.001177500,-0.000000000
2015-08-12 07:00:00,2.339391389,-0.042243056,0.000894167,1.280921389,1.058470000,-0.046699722,0.003521667,0.000935000,-0.000106111,0.001000278,-0.000000000
2015-08-12 06:00:00,2.041877778,-0.041835278,0.000947778,0.992433333,1.049444444,-0.046431111,0.003603056,0.000992778,-0.000094722,0.001042500,-0.000000000
2015-08-12 05:00:00,2.336910278,-0.041470000,0.000967778,1.280306389,1.056603889,-0.046623611,0.003675833,0.001477778,-0.000095278,0.001063056,-0.000000000
2015-08-12 04:00:00,2.436997500,-0.041522500,0.000988611,1.248806389,1.188191111,-0.046451389,0.003337500,0.001591389,-0.000084722,0.001073333,-0.000000000
2015-08-12 03:00:00,2.350148611,-0.041888889,0.000969167,1.111649722,1.238498889,-0.046150278,0.002930556,0.001330833,-0.000090278,0.001059444,-0.000000000
2015-08-12 02:00:00,2.627031944,-0.043462222,0.000943056,1.244595278,1.382436667,-0.046239444,0.002252500,0.000524722,-0.000116389,0.001059444,-0.000000000
2015-08-12 01:00:00,2.843403333,-0.043022778,0.000998889,1.354537778,1.488865556,-0.046121389,0.002265556,0.000833056,-0.000095000,0.001093889,-0.000000000
2015-08-12 00:00:00,3.117016667,-0.043755556,0.001033333,1.326387222,1.790629444,-0.046103611,0.001879444,0.000468611,-0.000081944,0.001115278,-0.000000000
2015-08-11 23:00:00,4.756558333,-0.045333333,0.001102222,2.975003333,1.781555000,-0.046176111,0.001174167,-0.000331389,-0.000081944,0.001184167,-0.000000000
2015-08-11 22:00:00,4.728126111,-0.046473611,0.000967778,2.908310556,1.819815556,-0.045989444,0.000652500,-0.001136667,-0.000118889,0.001086667,-0.000000000
2015-08-11 21:00:00,4.925962500,-0.060039444,0.000980278,2.849271111,2.076691389,-0.095134167,0.018351389,0.016743333,-0.000092222,0.001072500,-0.000000000
2015-08-11 20:00:00,5.463644722,-0.007145000,0.376341944,3.021745833,2.441898889,-0.101720000,0.048246111,0.046328889,0.001057778,0.375284167,-0.000000000
2015-08-11 19:00:00,6.416786667,0.267637500,0.742044444,3.494201944,2.922584722,-0.026685278,0.148253333,0.146069444,0.002122500,0.739921944,-0.000000000
2015-08-11 18:00:00,5.823081389,1.775662222,0.000876667,3.494510833,2.328570556,0.410346389,0.688722778,0.676593056,-0.000145000,0.001021667,-0.000000000
2015-08-11 17:00:00,5.787743056,2.538446111,0.000927778,3.307626944,2.480116111,0.621494722,0.969892500,0.947058889,-0.000135833,0.001063611,-0.000000000
2015-08-11 16:00:00,6.278608611,1.821823889,0.000881667,3.510890000,2.767718611,0.432802778,0.705244167,0.683776944,-0.000150000,0.001031667,-0.000000000
2015-08-11 15:00:00,5.615687778,6.699559444,0.000900278,3.203065833,2.412621944,1.817740556,2.466495556,2.415323333,-0.000200556,0.001100833,-0.000000000
2015-08-11 14:00:00,4.806042500,8.060068889,0.000884167,2.720133611,2.085908889,2.199221389,2.959542222,2.901305278,-0.000195556,0.001079722,-0.000000000
2015-08-11 13:00:00,4.196767222,8.103839444,0.000719167,2.432854722,1.763912500,2.210941389,2.974274444,2.918623611,-0.000195833,0.000915000,-0.000000000
2015-08-11 12:00:00,3.852566389,8.149942222,0.000781111,2.096512500,1.756053889,2.219550000,2.991864722,2.938527500,-0.000186944,0.000968056,-0.000000000
2015-08-11 11:00:00,3.300983056,8.008104167,0.000680278,2.070296389,1.230686667,2.178980278,2.942926111,2.886197778,-0.000221944,0.000902222,-0.000000000
2015-08-11 10:00:00,3.451603056,7.569242778,0.000682778,2.214219722,1.237383333,2.055305000,2.786978889,2.726958889,-0.000240000,0.000922778,-0.000000000
2015-08-11 09:00:00,3.081723889,4.780456944,0.001134444,1.716575000,1.365148889,1.269256944,1.781489722,1.729710278,-0.000117222,0.001251667,-0.000000000
2015-08-11 08:00:00,2.540118889,1.149633333,0.001054167,1.189101111,1.351017778,0.268964722,0.510296944,0.370371667,-0.000054444,0.001108611,-0.000000000
2015-08-11 07:00:00,2.535048889,-0.042745833,0.000941944,1.329916667,1.205132222,-0.046473333,0.003113056,0.000614444,-0.000099444,0.001041389,-0.000000000
2015-08-11 06:00:00,2.279591667,-0.041880833,0.001026389,1.199601944,1.079989722,-0.046855278,0.003705556,0.001268889,-0.000077222,0.001103611,-0.000000000
2015-08-11 05:00:00,2.287605278,-0.042510000,0.001040000,1.079055556,1.208549722,-0.046736111,0.003313056,0.000913056,-0.000070833,0.001110833,-0.000000000
2015-08-11 04:00:00,2.448141667,-0.042352222,0.001014444,1.224128889,1.224012778,-0.046397222,0.003201944,0.000843056,-0.000081111,0.001095556,-0.000000000
2015-08-11 03:00:00,2.447621944,-0.043662222,0.000999167,1.080941111,1.366680833,-0.046417778,0.002612222,0.000143333,-0.000081111,0.001080278,-0.000000000
2015-08-11 02:00:00,2.579385000,-0.043088889,0.001036389,1.191771111,1.387613889,-0.046318333,0.002724722,0.000504722,-0.000070000,0.001106389,-0.000000000
2015-08-11 01:00:00,2.864596944,-0.044217778,0.001035556,1.212698333,1.651898611,-0.046407778,0.002175833,0.000014167,-0.000078611,0.001114167,-0.000000000
2015-08-11 00:00:00,3.193566389,-0.043864167,0.001061389,1.368996667,1.824569722,-0.045875556,0.001947500,0.000063889,-0.000065000,0.001126389,-0.000000000
2015-08-10 23:00:00,4.743933889,-0.045470833,0.001076667,2.831578056,1.912355833,-0.045842778,0.001149444,-0.000777500,-0.000096944,0.001173611,-0.000000000
2015-08-10 22:00:00,5.399931944,-0.055615556,0.001011111,3.258977778,2.140954167,-0.056261389,0.000942500,-0.000296667,-0.000107222,0.001118333,-0.000000000
2015-08-10 21:00:00,5.586144722,2.084280278,0.000995278,3.379640833,2.206503889,0.545930000,0.704190000,0.834160278,-0.000126389,0.001121667,-0.000000000
2015-08-10 20:00:00,5.855676389,6.167696667,0.000895833,3.571025000,2.284651389,1.671019722,2.262538611,2.234138333,-0.000213333,0.001109167,-0.000000000
2015-08-10 19:00:00,6.305326944,7.391241111,0.000834722,3.957086667,2.348240278,2.011116667,2.715285833,2.664838611,-0.000256389,0.001091111,-0.000000000
2015-08-10 18:00:00,5.995563333,7.996365278,0.000741111,3.627028611,2.368534722,2.181461667,2.934459167,2.880444444,-0.000283056,0.001024167,-0.000000000
2015-08-10 17:00:00,5.797121944,6.779236944,0.000821667,3.412078611,2.385043333,1.838436389,2.492748611,2.448051944,-0.000234722,0.001056389,-0.000000000
2015-08-10 16:00:00,5.743210556,4.374984167,0.000686389,3.240746389,2.502464167,1.161238889,1.618482222,1.595263056,-0.000193056,0.000879444,-0.000000000
2015-08-10 15:00:00,5.700953333,6.484911389,0.000761667,3.566802222,2.134151111,1.753590278,2.390986389,2.340334722,-0.000218056,0.000979722,-0.000000000
2015-08-10 14:00:00,4.762477500,8.212004167,0.000856111,2.677438611,2.085038889,2.248573056,3.013283056,2.950148056,-0.000203889,0.001060000,-0.000000000
2015-08-10 13:00:00,3.796296667,8.080630556,0.000979722,1.977647500,1.818649167,2.212888333,2.963688333,2.904053889,-0.000132500,0.001112222,-0.000000000
2015-08-10 12:00:00,3.408621389,8.083333889,0.000966667,2.024400833,1.384220556,2.205459444,2.969465556,2.908408889,-0.000131111,0.001097778,-0.000000000
2015-08-10 11:00:00,3.754931389,7.947639444,1.059854444,1.679700278,2.075231111,2.164064444,2.919199444,2.864375556,0.003166389,1.056688056,-0.000000000
2015-08-10 10:00:00,4.443805278,6.744439722,1.580396111,1.919155000,2.524650278,1.824131667,2.484382222,2.435925833,0.004711111,1.575685000,-0.000000000
2015-08-10 09:00:00,2.400524722,5.698753333,0.000937500,1.295310278,1.105214444,1.533034167,2.106863889,2.058855278,-0.000161944,0.001099444,-0.000000000
2015-08-10 08:00:00,2.547378889,1.784533611,0.001088333,1.250656667,1.296722222,0.474425556,0.768933611,0.541174444,-0.000056111,0.001144444,-0.000000000
2015-08-10 07:00:00,2.297366944,-0.041737778,0.000999444,1.224282500,1.073084444,-0.046431944,0.003680278,0.001013889,-0.000080278,0.001079722,-0.000000000
2015-08-10 06:00:00,2.416559167,-0.042185556,0.001028056,1.223794722,1.192764444,-0.046455833,0.003373889,0.000896389,-0.000073889,0.001101944,-0.000000000
2015-08-10 05:00:00,2.410266389,-0.042046944,0.001027778,1.206446111,1.203820278,-0.046359444,0.003267500,0.001045000,-0.000071944,0.001099722,-0.000000000
2015-08-10 04:00:00,2.283753056,-0.043139167,0.001005278,1.071875278,1.211877778,-0.046153056,0.002611667,0.000402222,-0.000081667,0.001086944,-0.000000000
2015-08-10 03:00:00,2.901590833,-0.042862500,0.001019722,1.477901944,1.423688889,-0.045936667,0.002395556,0.000678611,-0.000070000,0.001089722,-0.000000000
2015-08-10 02:00:00,2.667610556,-0.043442222,0.016551667,1.203385278,1.464225278,-0.046077778,0.002207778,0.000427778,-0.000024167,0.016575833,-0.000000000
2015-08-10 01:00:00,3.075585278,-0.043603056,0.001058611,1.459295556,1.616289722,-0.046060833,0.002020556,0.000437222,-0.000071944,0.001130556,-0.000000000
2015-08-10 00:00:00,6.713578333,-0.043482778,3.094126111,1.706830278,5.006748056,-0.045453333,0.001854444,0.000116111,0.009738611,3.084387500,-0.000000000
2015-08-09 23:00:00,12.087049444,-0.043853056,7.101208889,3.001245833,9.085803611,-0.045199444,0.001716667,-0.000370278,0.022014167,7.079194722,-0.000000000
2015-08-09 22:00:00,7.725071667,-0.052979722,1.768525833,3.906596389,3.818475278,-0.054688056,0.001589167,0.000119167,0.005190000,1.763335833,-0.000000000
2015-08-09 21:00:00,6.116590833,2.084523333,0.000909167,3.888193333,2.228397500,0.529045833,0.744579722,0.810897778,-0.000122222,0.001031389,-0.000000000
2015-08-09 20:00:00,6.561665833,6.321057778,0.000810556,4.130594444,2.431071389,1.720704444,2.313836111,2.286517222,-0.000221667,0.001032222,-0.000000000
2015-08-09 19:00:00,6.514995556,5.630805000,0.000841111,4.068873611,2.446121944,1.519486944,2.073821944,2.037496111,-0.000198056,0.001039167,-0.000000000
2015-08-09 18:00:00,6.863070833,5.796058889,0.000645833,4.362486944,2.500583889,1.566637222,2.136152778,2.093268889,-0.000243056,0.000888889,-0.000000000
2015-08-09 17:00:00,7.298614167,6.517005556,0.000776389,4.696325278,2.602288889,1.773167500,2.402882500,2.340955556,-0.000237222,0.001013611,-0.000000000
2015-08-09 16:00:00,14.965347222,8.414620278,6.330303889,6.357457500,8.607889722,2.320753889,3.086616667,3.007249722,0.019808611,6.310495278,-0.000000000
2015-08-09 15:00:00,5.876555278,8.592358333,0.000802222,3.597505278,2.279050000,2.364098611,3.154893889,3.073365833,-0.000230000,0.001032222,-0.000000000
2015-08-09 14:00:00,5.514873056,8.326606944,0.000897500,3.413629444,2.101243611,2.286542222,3.056028611,2.984036111,-0.000191667,0.001089167,-0.000000000
2015-08-09 13:00:00,5.524561667,8.114113056,1.040902222,2.670588889,2.853972778,2.224252778,2.975798889,2.914061389,0.003136667,1.037765556,-0.000000000
2015-08-09 12:00:00,5.302086389,8.208309167,0.000955278,3.882554722,1.419531667,2.247609722,3.007736667,2.952962778,-0.000152222,0.001107500,-0.000000000
2015-08-09 11:00:00,4.872014167,8.050076389,0.001053889,3.887474444,0.984539722,2.195341389,2.956373333,2.898361667,-0.000151667,0.001205556,-0.000000000
2015-08-09 10:00:00,3.412031944,7.675595000,0.001009722,2.308771944,1.103260000,2.091963889,2.819136111,2.764495000,-0.000155833,0.001165556,-0.000000000
2015-08-09 09:00:00,3.098656389,6.616713889,0.001020278,1.811206944,1.287449444,1.795609167,2.433121111,2.387983611,-0.000169167,0.001189444,-0.000000000
2015-08-09 08:00:00,2.228406389,1.842206389,0.001121944,0.943828611,1.284577778,0.492698611,0.785210278,0.564297500,-0.000051111,0.001173056,-0.000000000
2015-08-09 07:00:00,2.660703333,-0.042108611,0.001006389,1.373101111,1.287602222,-0.046718889,0.003513056,0.001097222,-0.000081111,0.001087500,-0.000000000
2015-08-09 06:00:00,2.488935833,-0.042001111,0.001044722,1.249846944,1.239088889,-0.046678056,0.003462222,0.001214722,-0.000071389,0.001116111,-0.000000000
2015-08-09 05:00:00,2.452103333,-0.042724444,0.001061111,1.197516389,1.254586944,-0.046556944,0.003034722,0.000797778,-0.000076944,0.001138056,-0.000000000
2015-08-09 04:00:00,2.510680833,-0.043991389,0.001048889,1.105022222,1.405658611,-0.046435000,0.002306667,0.000136944,-0.000070000,0.001118889,-0.000000000
2015-08-09 03:00:00,2.879018611,-0.044647778,0.001068889,1.317048333,1.561970278,-0.046430833,0.001806389,-0.000023333,-0.000073889,0.001142778,-0.000000000
2015-08-09 02:00:00,3.092665000,-0.043667500,0.001087500,1.487785556,1.604879444,-0.046399444,0.002086389,0.000645556,-0.000072222,0.001159722,-0.000000000
2015-08-09 01:00:00,3.198412222,-0.043211389,0.001082222,1.560406389,1.638005833,-0.046043611,0.002101667,0.000730556,-0.000074444,0.001156667,-0.000000000
2015-08-09 00:00:00,3.646319444,-0.043394722,0.001095278,1.785793611,1.860525833,-0.045686389,0.001841111,0.000450556,-0.000066111,0.001161389,-0.000000000
