"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Heat Pump [kW]","Water Heater [kW]","EV [kW]"
2015-09-14 23:00:00,0.412388056,-0.000121944,0.412388056,-0.000121944,-0.000327500,0.000173889,-0.001721111
2015-09-14 22:00:00,0.441201389,-0.000760556,0.441201389,-0.000760556,-0.000361111,0.000137222,-0.001691389
2015-09-14 21:00:00,0.748976111,-0.002103889,0.748976111,-0.002103889,-0.000236389,-0.000040278,-0.375591389
2015-09-14 20:00:00,1.770520000,0.083589167,1.770520000,0.083589167,0.000067778,-0.000426111,-1.298099167
2015-09-14 19:00:00,1.024343056,0.553094444,1.024343056,0.553094444,-0.000606944,0.000096944,-0.001688056
2015-09-14 18:00:00,0.350171111,0.766825000,0.350171111,0.766825000,-0.000405556,0.000079167,-0.001714167
2015-09-14 17:00:00,0.287526667,1.111397222,0.287526667,1.111397222,-0.000445000,0.000092778,-0.001706944
2015-09-14 16:00:00,0.247528056,1.313010556,0.247528056,1.313010556,-0.000414722,0.000069167,-0.001644167
2015-09-14 15:00:00,0.204555833,3.118619444,0.204555833,3.118619444,-0.000494167,0.000016111,-0.001687778
2015-09-14 14:00:00,0.218490833,3.443943333,0.218490833,3.443943333,-0.000541667,0.000027222,-0.001674167
2015-09-14 13:00:00,0.223306389,4.274613056,0.223306389,4.274613056,-0.000509444,0.000018889,-0.001665556
2015-09-14 12:00:00,0.234642222,3.985094167,0.234642222,3.985094167,-0.000462222,0.000033333,-0.001670278
2015-09-14 11:00:00,0.231743333,3.283825278,0.231743333,3.283825278,-0.000407778,0.000013889,-0.001703611
2015-09-14 10:00:00,0.146485833,1.891721944,0.146485833,1.891721944,-0.000465000,0.000095278,-0.001695000
2015-09-14 09:00:00,0.336116389,0.265673333,0.336116389,0.265673333,-0.000264444,0.000092778,-0.001671667
2015-09-14 08:00:00,0.508623333,0.001931944,0.508623333,0.001931944,-0.000281389,0.000141389,-0.001653889
2015-09-14 07:00:00,0.324118333,-0.000602222,0.324118333,-0.000602222,-0.000338333,0.000195556,-0.001701667
2015-09-14 06:00:00,0.343758056,-0.000443889,0.343758056,-0.000443889,-0.000349444,0.000195000,-0.001733889
2015-09-14 05:00:00,0.374645278,-0.000118889,0.374645278,-0.000118889,-0.000381389,0.000205833,-0.001771944
2015-09-14 04:00:00,0.393346111,-0.000033056,0.393346111,-0.000033056,-0.000368056,0.000193333,-0.001771389
2015-09-14 03:00:00,0.361118056,-0.000371111,0.361118056,-0.000371111,-0.000370556,0.000203611,-0.001748056
2015-09-14 02:00:00,0.419063889,0.000218333,0.419063889,0.000218333,-0.000322222,0.000200278,-0.001742500
2015-09-14 01:00:00,0.345895000,-0.000466389,0.345895000,-0.000466389,-0.000361944,0.000188333,-0.001762500
2015-09-14 00:00:00,0.443896111,0.000448889,0.443896111,0.000448889,-0.000325278,0.000180833,-0.001740833
2015-09-13 23:00:00,0.426708333,-0.000345556,0.426708333,-0.000345556,-0.000395833,0.000185833,-0.001719444
2015-09-13 22:00:00,0.544117778,0.000619722,0.544117778,0.000619722,-0.000325833,0.000151667,-0.001708056
2015-09-13 21:00:00,0.251585556,-0.001364167,0.251585556,-0.001364167,-0.000372500,0.000139167,-0.001687222
2015-09-13 20:00:00,0.217567778,0.110159722,0.217567778,0.110159722,-0.000360833,0.000097222,-0.001683611
2015-09-13 19:00:00,0.236038056,0.538364444,0.236038056,0.538364444,-0.000481389,0.000059444,-0.001625833
2015-09-13 18:00:00,0.262234722,1.291073333,0.262234722,1.291073333,-0.000539167,0.000036944,-0.001655556
2015-09-13 17:00:00,0.333236944,2.318032222,0.333236944,2.318032222,-0.000474722,0.000007222,-0.001653056
2015-09-13 16:00:00,0.223088889,3.558719722,0.223088889,3.558719722,-0.000606111,-0.000010833,-0.001670556
2015-09-13 15:00:00,0.268790833,3.768691944,0.268790833,3.768691944,-0.000556944,-0.000020000,-0.001687778
2015-09-13 14:00:00,0.206150556,3.825028056,0.206150556,3.825028056,-0.000551944,-0.000030556,-0.001691944
2015-09-13 13:00:00,0.254859444,4.557273056,0.254859444,4.557273056,-0.000519167,-0.000063056,-0.001676944
2015-09-13 12:00:00,0.255350000,4.244973056,0.255350000,4.244973056,-0.000480556,-0.000027778,-0.001688889
2015-09-13 11:00:00,0.212083611,3.734130278,0.212083611,3.734130278,-0.000432500,0.000005556,-0.001708056
2015-09-13 10:00:00,0.193901944,2.290690000,0.193901944,2.290690000,-0.000420000,0.000063889,-0.001705833
2015-09-13 09:00:00,0.171000556,0.271584722,0.171000556,0.271584722,-0.000505833,0.000109722,-0.001743611
2015-09-13 08:00:00,0.258261667,0.003093333,0.258261667,0.003093333,-0.000411944,0.000130278,-0.001760000
2015-09-13 07:00:00,0.172519722,-0.001967500,0.172519722,-0.001967500,-0.000419722,0.000120833,-0.001755000
2015-09-13 06:00:00,0.256752778,-0.001211944,0.256752778,-0.001211944,-0.000361944,0.000135278,-0.001735556
2015-09-13 05:00:00,0.221206389,-0.001562500,0.221206389,-0.001562500,-0.000385278,0.000128056,-0.001740278
2015-09-13 04:00:00,0.239448889,-0.001427222,0.239448889,-0.001427222,-0.000369444,0.000140833,-0.001746111
2015-09-13 03:00:00,0.207981111,-0.001746111,0.207981111,-0.001746111,-0.000401944,0.000137500,-0.001746389
2015-09-13 02:00:00,0.228031667,-0.001493611,0.228031667,-0.001493611,-0.000344167,0.000142222,-0.001742778
2015-09-13 01:00:00,0.280937500,-0.000945278,0.280937500,-0.000945278,-0.000240278,0.000109722,-0.001742222
2015-09-13 00:00:00,0.249264444,-0.000926389,0.249264444,-0.000926389,-0.000279722,0.000116667,-0.001726111
2015-09-12 23:00:00,0.304084444,-0.000454444,0.304084444,-0.000454444,-0.000391389,0.000136111,-0.001730000
2015-09-12 22:00:00,0.252177500,-0.000840556,0.252177500,-0.000840556,-0.000402778,0.000150833,-0.001730833
2015-09-12 21:00:00,0.293353611,-0.001101111,0.293353611,-0.001101111,-0.000193333,0.000110833,-0.001686389
2015-09-12 20:00:00,0.242161389,0.064891111,0.242161389,0.064891111,-0.000383889,0.000113889,-0.001643333
2015-09-12 19:00:00,0.296723056,0.303752222,0.296723056,0.303752222,-0.000358889,0.000043611,-0.001609444
2015-09-12 18:00:00,0.301890000,1.407105278,0.301890000,1.407105278,-0.000499167,0.000030833,-0.001682778
2015-09-12 17:00:00,0.303802778,2.689829722,0.303802778,2.689829722,-0.000476111,-0.000016667,-0.001670556
2015-09-12 16:00:00,0.351318889,3.615367222,0.351318889,3.615367222,-0.000486944,-0.000061389,-0.001681944
2015-09-12 15:00:00,0.430320278,4.244228056,0.430320278,4.244228056,-0.000564722,-0.000142778,-0.001677222
2015-09-12 14:00:00,0.495251667,4.613480000,0.495251667,4.613480000,-0.000536111,-0.000062222,-0.001704444
2015-09-12 13:00:00,0.326648333,4.604167222,0.326648333,4.604167222,-0.000511389,-0.000067778,-0.001693611
2015-09-12 12:00:00,0.234294444,4.392666944,0.234294444,4.392666944,-0.000570556,0.000036667,-0.001712500
2015-09-12 11:00:00,0.628206111,3.857183611,0.628206111,3.857183611,-0.000678889,0.000059722,-0.001697500
2015-09-12 10:00:00,0.597954444,2.321511667,0.597954444,2.321511667,-0.000549722,0.000095833,-0.001705000
2015-09-12 09:00:00,0.357255000,0.309735278,0.357255000,0.309735278,-0.000387500,0.000128333,-0.001682500
2015-09-12 08:00:00,0.168271667,-0.003170556,0.168271667,-0.003170556,-0.000381667,0.000141667,-0.001433611
2015-09-12 07:00:00,0.229087500,-0.001534167,0.229087500,-0.001534167,-0.000351944,0.000138056,-0.001451667
2015-09-12 06:00:00,0.197306667,-0.001783056,0.197306667,-0.001783056,-0.000402778,0.000140278,-0.001469167
2015-09-12 05:00:00,0.218261389,-0.001597222,0.218261389,-0.001597222,-0.000384444,0.000132778,-0.001460278
2015-09-12 04:00:00,0.178962500,-0.001828611,0.178962500,-0.001828611,-0.000431944,0.000144167,-0.001435833
2015-09-12 03:00:00,0.939531111,-0.003201111,0.939531111,-0.003201111,-0.000145278,-0.000120556,-0.707132778
2015-09-12 02:00:00,1.599101111,-0.005180833,1.599101111,-0.005180833,0.000064722,-0.000378889,-1.392470000
2015-09-12 01:00:00,1.394384167,-0.004658889,1.394384167,-0.004658889,-0.000027778,-0.000316389,-1.164568056
2015-09-12 00:00:00,1.896052778,-0.002128889,1.896052778,-0.002128889,0.000246667,-0.000469167,-1.398359444
2015-09-11 23:00:00,1.788225556,-0.003340833,1.788225556,-0.003340833,0.000144722,-0.000426389,-1.400542778
2015-09-11 22:00:00,1.796639444,-0.003345000,1.796639444,-0.003345000,0.000090556,-0.000530000,-1.397966944
2015-09-11 21:00:00,1.821700556,-0.004670278,1.821700556,-0.004670278,-0.000058056,-0.000441389,-1.398483333
2015-09-11 20:00:00,3.744741944,0.094600833,3.744741944,0.094600833,-0.000042500,-0.000500278,-1.404844722
2015-09-11 19:00:00,2.331743056,0.471029444,2.331743056,0.471029444,0.000055000,0.000762222,-1.400215000
2015-09-11 18:00:00,0.678041944,1.425036111,0.678041944,1.425036111,-0.000360278,-0.000117500,-0.399172778
2015-09-11 17:00:00,0.536940556,2.678519167,0.536940556,2.678519167,-0.000416111,-0.000025833,-0.001723611
2015-09-11 16:00:00,0.178275556,3.541199167,0.178275556,3.541199167,-0.000530833,-0.000004167,-0.001693889
2015-09-11 15:00:00,0.292923889,4.294780833,0.292923889,4.294780833,-0.000504722,-0.000026944,-0.001707778
2015-09-11 14:00:00,0.318062778,4.607200278,0.318062778,4.607200278,-0.000581944,0.000026944,-0.001713889
2015-09-11 13:00:00,0.291575556,4.720913333,0.291575556,4.720913333,-0.000620278,0.000053333,-0.001688889
2015-09-11 12:00:00,0.278820556,4.470396944,0.278820556,4.470396944,-0.000573056,0.000077778,-0.001701667
2015-09-11 11:00:00,0.205260278,1.410015833,0.205260278,1.410015833,-0.000571667,0.000139722,-0.001668889
2015-09-11 10:00:00,0.275392778,0.721640278,0.275392778,0.721640278,-0.000553333,0.000229722,-0.001679444
2015-09-11 09:00:00,0.190036389,0.288981111,0.190036389,0.288981111,-0.000451667,0.000220278,-0.001716389
2015-09-11 08:00:00,0.460656111,0.000013333,0.460656111,0.000013333,-0.000338333,0.000131389,-0.001741111
2015-09-11 07:00:00,0.145497222,-0.002227500,0.145497222,-0.002227500,-0.000425833,0.000130556,-0.001727778
2015-09-11 06:00:00,0.244984722,-0.001306667,0.244984722,-0.001306667,-0.000360278,0.000136944,-0.001733611
2015-09-11 05:00:00,0.168970000,-0.002010556,0.168970000,-0.002010556,-0.000405556,0.000155556,-0.001732500
2015-09-11 04:00:00,0.221902500,-0.001499722,0.221902500,-0.001499722,-0.000354722,0.000133611,-0.001762222
2015-09-11 03:00:00,0.236773889,-0.001409722,0.236773889,-0.001409722,-0.000368056,0.000153611,-0.001752222
2015-09-11 02:00:00,0.253432222,-0.001123056,0.253432222,-0.001123056,-0.000353611,0.000136111,-0.001753333
2015-09-11 01:00:00,0.305176389,-0.000816389,0.305176389,-0.000816389,-0.000362778,0.000140833,-0.001752500
2015-09-11 00:00:00,0.312350833,-0.000640000,0.312350833,-0.000640000,-0.000355278,0.000190833,-0.001723611
2015-09-10 23:00:00,0.406479167,0.000518333,0.406479167,0.000518333,-0.000326944,0.000192778,-0.001721667
2015-09-10 22:00:00,0.320207500,-0.000908611,0.320207500,-0.000908611,-0.000511111,0.000236389,-0.001723333
2015-09-10 21:00:00,0.666890556,0.000821667,0.666890556,0.000821667,-0.000262500,0.000161667,-0.001693611
2015-09-10 20:00:00,2.071617500,0.092190000,2.071617500,0.092190000,-0.000443333,0.000087778,-0.001668889
2015-09-10 19:00:00,0.949288611,0.347042778,0.949288611,0.347042778,-0.000546111,0.000060833,-0.001643333
2015-09-10 18:00:00,0.347336389,1.526806389,0.347336389,1.526806389,-0.000428056,0.000038333,-0.001648611
2015-09-10 17:00:00,0.244649167,2.834105000,0.244649167,2.834105000,-0.000448333,0.000000556,-0.001665556
2015-09-10 16:00:00,0.276603611,3.800763333,0.276603611,3.800763333,-0.000512778,-0.000026389,-0.001674167
2015-09-10 15:00:00,0.179649722,4.426729167,0.179649722,4.426729167,-0.000550833,-0.000044444,-0.001700556
2015-09-10 14:00:00,0.281056111,4.705720000,0.281056111,4.705720000,-0.000550000,-0.000032222,-0.001731111
2015-09-10 13:00:00,0.208745278,4.702624722,0.208745278,4.702624722,-0.000585556,0.000010556,-0.001725278
2015-09-10 12:00:00,0.302194444,4.456496389,0.302194444,4.456496389,-0.000525833,0.000042222,-0.001701111
2015-09-10 11:00:00,0.309745000,3.883827500,0.309745000,3.883827500,-0.000474722,0.000058056,-0.001715833
2015-09-10 10:00:00,0.262742222,2.338701667,0.262742222,2.338701667,-0.000401944,0.000114722,-0.001688056
2015-09-10 09:00:00,0.504845000,0.333931667,0.504845000,0.333931667,-0.000421389,0.000106944,-0.001713056
2015-09-10 08:00:00,0.504096389,0.002430278,0.504096389,0.002430278,-0.000404444,0.000146111,-0.001718333
2015-09-10 07:00:00,0.332861944,-0.000334444,0.332861944,-0.000334444,-0.000367500,0.000178889,-0.001708611
2015-09-10 06:00:00,0.229213611,-0.001338333,0.229213611,-0.001338333,-0.000423333,0.000202500,-0.001725833
2015-09-10 05:00:00,0.338417778,-0.000294444,0.338417778,-0.000294444,-0.000361667,0.000201667,-0.001736944
2015-09-10 04:00:00,0.287134167,-0.000768056,0.287134167,-0.000768056,-0.000381667,0.000183889,-0.001729444
2015-09-10 03:00:00,0.347636667,-0.000203333,0.347636667,-0.000203333,-0.000360278,0.000192500,-0.001742500
2015-09-10 02:00:00,0.374931667,0.000148333,0.374931667,0.000148333,-0.000332222,0.000184722,-0.001760833
2015-09-10 01:00:00,0.341526111,-0.000152778,0.341526111,-0.000152778,-0.000382500,0.000199444,-0.001730556
2015-09-10 00:00:00,0.419851389,0.000543333,0.419851389,0.000543333,-0.000341111,0.000185833,-0.001734722
2015-09-09 23:00:00,0.401535556,-0.000039167,0.401535556,-0.000039167,-0.000243611,0.000170278,-0.001733056
2015-09-09 22:00:00,0.516835278,0.001037222,0.516835278,0.001037222,-0.000123889,0.000142222,-0.001713333
2015-09-09 21:00:00,1.090952500,-0.000721389,1.090952500,-0.000721389,-0.000019444,-0.000160556,-0.639626111
2015-09-09 20:00:00,3.060600556,0.092391944,3.060600556,0.092391944,0.000461944,-0.000577500,-1.400039722
2015-09-09 19:00:00,1.686220278,0.371831944,1.686220278,0.371831944,0.000018333,-0.000516111,-1.405913056
2015-09-09 18:00:00,1.098547222,1.510320833,1.098547222,1.510320833,-0.000114444,-0.000371667,-0.831925278
2015-09-09 17:00:00,0.306073333,2.759309167,0.306073333,2.759309167,-0.000428889,-0.000038333,-0.001657222
2015-09-09 16:00:00,0.216099167,3.676757778,0.216099167,3.676757778,-0.000499167,-0.000041389,-0.001682500
2015-09-09 15:00:00,0.314852778,4.312984444,0.314852778,4.312984444,-0.000528333,-0.000064444,-0.001723056
2015-09-09 14:00:00,0.253983611,4.619493333,0.253983611,4.619493333,-0.000571111,-0.000032778,-0.001706389
2015-09-09 13:00:00,0.255821111,4.707495833,0.255821111,4.707495833,-0.000539444,-0.000015278,-0.001701389
2015-09-09 12:00:00,0.221154722,4.491398889,0.221154722,4.491398889,-0.000572778,0.000013611,-0.001705000
2015-09-09 11:00:00,0.211969722,3.939385556,0.211969722,3.939385556,-0.000523611,0.000048611,-0.001710833
2015-09-09 10:00:00,0.767903889,2.365176667,0.767903889,2.365176667,-0.000538611,0.001354722,-0.001705000
2015-09-09 09:00:00,0.452814722,0.362913889,0.452814722,0.362913889,-0.000417222,0.000135833,-0.001681111
2015-09-09 08:00:00,0.434085833,0.003415556,0.434085833,0.003415556,-0.000357778,0.000127778,-0.001703056
2015-09-09 07:00:00,0.292771944,-0.001432778,0.292771944,-0.001432778,-0.000364722,0.000115278,-0.001709167
2015-09-09 06:00:00,0.273338889,-0.001033611,0.273338889,-0.001033611,-0.000338611,0.000124167,-0.001745278
2015-09-09 05:00:00,0.218575278,-0.001522222,0.218575278,-0.001522222,-0.000385000,0.000151944,-0.001718056
2015-09-09 04:00:00,0.288883333,-0.000791111,0.288883333,-0.000791111,-0.000329722,0.000121944,-0.001735556
2015-09-09 03:00:00,0.286180833,-0.000771389,0.286180833,-0.000771389,-0.000349722,0.000137778,-0.001763611
2015-09-09 02:00:00,0.236056111,-0.001287500,0.236056111,-0.001287500,-0.000391667,0.000147222,-0.001739167
2015-09-09 01:00:00,0.302246944,-0.000713889,0.302246944,-0.000713889,-0.000295833,0.000128889,-0.001722778
2015-09-09 00:00:00,0.310301667,-0.001336944,0.310301667,-0.001336944,-0.000279444,0.000103611,-0.001718611
2015-09-08 23:00:00,0.394940000,-0.000820556,0.394940000,-0.000820556,-0.000295556,0.000112222,-0.001719167
2015-09-08 22:00:00,0.484316389,0.000466389,0.484316389,0.000466389,-0.000206667,0.000201944,-0.001710000
2015-09-08 21:00:00,0.500238889,0.001354167,0.500238889,0.001354167,-0.000104444,0.000187500,-0.001693056
2015-09-08 20:00:00,0.999309722,0.090688611,0.999309722,0.090688611,-0.000518889,0.000051111,-0.001668611
2015-09-08 19:00:00,1.487854444,0.387475278,1.487854444,0.387475278,0.000103333,0.000025000,-0.001617778
2015-09-08 18:00:00,0.253564722,1.541376111,0.253564722,1.541376111,-0.000413889,0.000020556,-0.001635278
2015-09-08 17:00:00,0.280857778,2.796688611,0.280857778,2.796688611,-0.000435278,-0.000065833,-0.001666111
2015-09-08 16:00:00,0.250180833,3.715396111,0.250180833,3.715396111,-0.000524444,-0.000053333,-0.001688333
2015-09-08 15:00:00,0.224573611,4.331723056,0.224573611,4.331723056,-0.000617222,-0.000051667,-0.001685000
2015-09-08 14:00:00,0.270351944,4.700401389,0.270351944,4.700401389,-0.000561389,-0.000048056,-0.001672222
2015-09-08 13:00:00,0.264604444,4.719859444,0.264604444,4.719859444,-0.000590000,-0.000011111,-0.001686111
2015-09-08 12:00:00,0.310770556,4.434732222,0.310770556,4.434732222,-0.000557222,0.000019722,-0.001675278
2015-09-08 11:00:00,0.360744722,3.820836111,0.360744722,3.820836111,-0.000463611,0.000040278,-0.001698056
2015-09-08 10:00:00,0.250994444,2.197922778,0.250994444,2.197922778,-0.000452222,0.000103333,-0.001686389
2015-09-08 09:00:00,0.263495000,0.215695278,0.263495000,0.215695278,-0.000401667,0.000149167,-0.001669722
2015-09-08 08:00:00,0.910479167,0.006643889,0.910479167,0.006643889,-0.000440278,0.001137778,-0.001677222
2015-09-08 07:00:00,0.252913333,-0.001202778,0.252913333,-0.001202778,-0.000371111,0.000151111,-0.001744167
2015-09-08 06:00:00,0.203119444,-0.001708056,0.203119444,-0.001708056,-0.000396667,0.000144444,-0.001777222
2015-09-08 05:00:00,0.237904444,-0.001365556,0.237904444,-0.001365556,-0.000364722,0.000148611,-0.001756667
2015-09-08 04:00:00,0.198041111,-0.001742222,0.198041111,-0.001742222,-0.000381111,0.000149722,-0.001759444
2015-09-08 03:00:00,0.272827222,-0.001118056,0.272827222,-0.001118056,-0.000302500,0.000149722,-0.001771389
2015-09-08 02:00:00,0.247070833,-0.001285556,0.247070833,-0.001285556,-0.000352500,0.000150833,-0.001790833
2015-09-08 01:00:00,0.259433056,-0.001601667,0.259433056,-0.001601667,-0.000357500,0.000145278,-0.001760833
2015-09-08 00:00:00,0.317340833,-0.001447500,0.317340833,-0.001447500,-0.000267222,0.000131667,-0.001746667
2015-09-07 23:00:00,0.309218889,-0.001725833,0.309218889,-0.001725833,-0.000364167,0.000138889,-0.001719444
2015-09-07 22:00:00,0.431611944,0.000025000,0.431611944,0.000025000,-0.000298889,0.000116667,-0.001731389
2015-09-07 21:00:00,1.299716944,0.009520000,1.299716944,0.009520000,-0.000282222,0.000153333,-0.001720556
2015-09-07 20:00:00,0.984823056,0.286926389,0.984823056,0.286926389,0.000134722,0.000092778,-0.001710278
2015-09-07 19:00:00,0.528017500,0.769184444,0.528017500,0.769184444,-0.000295000,0.000464444,-0.001710000
2015-09-07 18:00:00,0.859866389,1.483514444,0.859866389,1.483514444,-0.000488333,0.000905278,-0.001706667
2015-09-07 17:00:00,0.256454722,2.184919167,0.256454722,2.184919167,-0.000452500,-0.000045833,-0.001708333
2015-09-07 16:00:00,0.227391944,1.652860556,0.227391944,1.652860556,-0.000503056,0.000039444,-0.001695833
2015-09-07 15:00:00,0.256810278,2.322337222,0.256810278,2.322337222,-0.000483889,-0.000029167,-0.001664722
2015-09-07 14:00:00,0.199135000,4.217855833,0.199135000,4.217855833,-0.000561389,-0.000093889,-0.001701667
2015-09-07 13:00:00,0.296525278,4.499111389,0.296525278,4.499111389,-0.000614444,-0.000055000,-0.001693056
2015-09-07 12:00:00,0.199439167,4.223670556,0.199439167,4.223670556,-0.000644167,-0.000052778,-0.001697222
2015-09-07 11:00:00,0.236855556,3.610674167,0.236855556,3.610674167,-0.000538333,-0.000023333,-0.001678611
2015-09-07 10:00:00,0.213183611,2.178700278,0.213183611,2.178700278,-0.000542222,0.000075000,-0.001716111
2015-09-07 09:00:00,0.177092222,0.502466389,0.177092222,0.502466389,-0.000545278,0.000116389,-0.001756944
2015-09-07 08:00:00,0.230256389,0.016583611,0.230256389,0.016583611,-0.000358889,0.000131111,-0.001750000
2015-09-07 07:00:00,0.228190278,-0.001452778,0.228190278,-0.001452778,-0.000348056,0.000138333,-0.001760556
2015-09-07 06:00:00,0.226818889,-0.001388333,0.226818889,-0.001388333,-0.000355833,0.000149722,-0.001793889
2015-09-07 05:00:00,0.197157500,-0.001675278,0.197157500,-0.001675278,-0.000398056,0.000135278,-0.001783611
2015-09-07 04:00:00,0.267076389,-0.000908889,0.267076389,-0.000908889,-0.000332778,0.000125556,-0.001754722
2015-09-07 03:00:00,0.220037222,-0.001345556,0.220037222,-0.001345556,-0.000368889,0.000141389,-0.001767500
2015-09-07 02:00:00,0.226301667,-0.001251667,0.226301667,-0.001251667,-0.000367500,0.000143611,-0.001779444
2015-09-07 01:00:00,0.196076111,-0.001432500,0.196076111,-0.001432500,-0.000438889,0.000154722,-0.001760833
2015-09-07 00:00:00,0.265001389,-0.000652500,0.265001389,-0.000652500,-0.000435278,0.000133889,-0.001734444
2015-09-06 23:00:00,0.185323333,-0.001438889,0.185323333,-0.001438889,-0.000375556,0.000126667,-0.001681667
2015-09-06 22:00:00,0.230438333,-0.000945278,0.230438333,-0.000945278,-0.000310000,0.000121111,-0.001698056
2015-09-06 21:00:00,0.233395556,-0.000501667,0.233395556,-0.000501667,-0.000403611,0.000178333,-0.001698056
2015-09-06 20:00:00,0.162226667,0.165621389,0.162226667,0.165621389,-0.000551667,0.000150833,-0.001707778
2015-09-06 19:00:00,0.231244444,0.528564167,0.231244444,0.528564167,-0.000403333,0.000099722,-0.001671667
2015-09-06 18:00:00,0.220634722,1.672636389,0.220634722,1.672636389,-0.000513889,0.000015278,-0.001668889
2015-09-06 17:00:00,0.248880278,2.443456944,0.248880278,2.443456944,-0.000428056,-0.000045833,-0.001680556
2015-09-06 16:00:00,0.226605556,3.520526111,0.226605556,3.520526111,-0.000478333,-0.000095278,-0.001672500
2015-09-06 15:00:00,0.273033333,3.821726389,0.273033333,3.821726389,-0.000551389,-0.000067778,-0.001695833
2015-09-06 14:00:00,0.197223333,4.684553611,0.197223333,4.684553611,-0.000593611,-0.000105833,-0.001707500
2015-09-06 13:00:00,0.273689722,4.849533333,0.273689722,4.849533333,-0.000564722,-0.000105000,-0.001712222
2015-09-06 12:00:00,0.236323611,4.606458611,0.236323611,4.606458611,-0.000557500,-0.000090556,-0.001703611
2015-09-06 11:00:00,0.200256111,3.297525556,0.200256111,3.297525556,-0.000400000,-0.000058333,-0.001658889
2015-09-06 10:00:00,0.214769444,1.503291111,0.214769444,1.503291111,-0.000260000,0.000021111,-0.001699167
2015-09-06 09:00:00,0.184833889,0.499460556,0.184833889,0.499460556,-0.000510556,0.000102778,-0.001736111
2015-09-06 08:00:00,0.223366667,0.033893056,0.223366667,0.033893056,-0.000425833,0.000136944,-0.001754167
2015-09-06 07:00:00,0.192849444,-0.001785278,0.192849444,-0.001785278,-0.000380556,0.000149167,-0.001757778
2015-09-06 06:00:00,0.268485556,-0.001055278,0.268485556,-0.001055278,-0.000365000,0.000153889,-0.001774167
2015-09-06 05:00:00,0.179166389,-0.001909167,0.179166389,-0.001909167,-0.000415833,0.000127500,-0.001802500
2015-09-06 04:00:00,0.257439722,-0.001135278,0.257439722,-0.001135278,-0.000388889,0.000138333,-0.001767778
2015-09-06 03:00:00,0.218914722,-0.001424444,0.218914722,-0.001424444,-0.000397500,0.000142222,-0.001765278
2015-09-06 02:00:00,0.217360278,-0.001452500,0.217360278,-0.001452500,-0.000417500,0.000138056,-0.001795000
2015-09-06 01:00:00,0.258963889,-0.001033056,0.258963889,-0.001033056,-0.000376111,0.000135556,-0.001762222
2015-09-06 00:00:00,0.316285833,-0.000335000,0.316285833,-0.000335000,-0.000337222,0.000130833,-0.001758611
2015-09-05 23:00:00,0.223481667,-0.001263056,0.223481667,-0.001263056,-0.000468333,0.000158611,-0.001745556
2015-09-05 22:00:00,0.210752500,-0.001557778,0.210752500,-0.001557778,-0.000373889,0.000153611,-0.001750278
2015-09-05 21:00:00,0.252442500,0.002566389,0.252442500,0.002566389,-0.000390556,0.000147778,-0.001731667
2015-09-05 20:00:00,0.137562500,0.195427500,0.137562500,0.195427500,-0.000494444,0.000132778,-0.001731944
2015-09-05 19:00:00,0.242319444,0.375384722,0.242319444,0.375384722,-0.000490000,0.000093333,-0.001674167
2015-09-05 18:00:00,0.221841389,1.599200278,0.221841389,1.599200278,-0.000542778,0.000036111,-0.001654722
2015-09-05 17:00:00,0.235042222,2.032950833,0.235042222,2.032950833,-0.000554167,0.000042500,-0.001656111
2015-09-05 16:00:00,0.243320000,3.405594722,0.243320000,3.405594722,-0.000490556,-0.000030278,-0.001671944
2015-09-05 15:00:00,0.249140833,3.073258889,0.249140833,3.073258889,-0.000441389,-0.000035556,-0.001683056
2015-09-05 14:00:00,0.219201944,4.035574444,0.219201944,4.035574444,-0.000504444,-0.000051667,-0.001701667
2015-09-05 13:00:00,0.245293889,3.104617222,0.245293889,3.104617222,-0.000455000,-0.000023333,-0.001688611
2015-09-05 12:00:00,0.259897222,4.172432778,0.259897222,4.172432778,-0.000566389,-0.000060278,-0.001681389
2015-09-05 11:00:00,0.172659444,2.944625556,0.172659444,2.944625556,-0.000508056,-0.000008056,-0.001693056
2015-09-05 10:00:00,0.230071667,1.100976111,0.230071667,1.100976111,-0.000475278,0.000071111,-0.001713056
2015-09-05 09:00:00,0.164864722,0.312832778,0.164864722,0.312832778,-0.000448611,0.000108056,-0.001755556
2015-09-05 08:00:00,0.217592500,0.006546667,0.217592500,0.006546667,-0.000355833,0.000145278,-0.001780278
2015-09-05 07:00:00,0.208596389,-0.001626111,0.208596389,-0.001626111,-0.000330833,0.000108889,-0.001798611
2015-09-05 06:00:00,0.234247222,-0.001369722,0.234247222,-0.001369722,-0.000346111,0.000136389,-0.001787778
2015-09-05 05:00:00,0.182601944,-0.001856667,0.182601944,-0.001856667,-0.000388056,0.000145278,-0.001768056
2015-09-05 04:00:00,0.225614167,-0.001423056,0.225614167,-0.001423056,-0.000379444,0.000126389,-0.001760278
2015-09-05 03:00:00,0.223950556,-0.001376944,0.223950556,-0.001376944,-0.000369722,0.000133333,-0.001735000
2015-09-05 02:00:00,0.166941944,-0.001939167,0.166941944,-0.001939167,-0.000413056,0.000124167,-0.001806667
2015-09-05 01:00:00,0.236563333,-0.001220833,0.236563333,-0.001220833,-0.000410278,0.000148333,-0.001737500
2015-09-05 00:00:00,0.192454167,-0.001563333,0.192454167,-0.001563333,-0.000447778,0.000140278,-0.001743611
