"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar- [kW]","AC [kW]"
2015-08-02 16:00:00,5.343739722,0.309698889,5.343739722,0.309698889,-0.000000000,-2.753940278
2015-08-02 15:00:00,4.923037222,0.530034167,4.923037222,0.530034167,-0.000000000,-2.197223056
2015-08-02 14:00:00,4.029738611,1.525216944,4.029738611,1.525216944,-0.000000000,-1.998273611
2015-08-02 13:00:00,3.036921111,1.294901944,3.036921111,1.294901944,-0.000000000,-1.415462222
2015-08-02 12:00:00,2.494032500,0.841999444,2.494032500,0.841999444,-0.000000000,-0.917376944
2015-08-02 11:00:00,2.988086389,0.591935833,2.988086389,0.591935833,-0.000000000,-1.134382500
2015-08-02 10:00:00,3.155058333,0.315495000,3.155058333,0.315495000,-0.000000000,-1.562071111
2015-08-02 09:00:00,2.345903889,0.128439167,2.345903889,0.128439167,-0.000000000,-0.928962778
2015-08-02 08:00:00,2.465822778,0.016886667,2.461770278,0.016886667,0.004052500,-0.771522500
2015-08-02 07:00:00,1.773265278,-0.006894167,1.766371111,-0.006894167,0.006894167,-0.428619722
2015-08-02 06:00:00,1.397472222,-0.007065556,1.390406667,-0.007065556,0.007065556,-0.474633611
2015-08-02 05:00:00,1.705490278,-0.007205556,1.698284722,-0.007205556,0.007205556,-0.682349444
2015-08-02 04:00:00,1.848957222,-0.007205833,1.841751389,-0.007205833,0.007205833,-0.796480278
2015-08-02 03:00:00,1.814591389,-0.007135000,1.807456389,-0.007135000,0.007135000,-0.778490556
2015-08-02 02:00:00,1.887711389,-0.007136944,1.880574444,-0.007136944,0.007136944,-0.827116389
2015-08-02 01:00:00,2.849526389,-0.007509444,2.842016944,-0.007509444,0.007509444,-1.594840000
2015-08-02 00:00:00,3.716742500,-0.007904167,3.708838333,-0.007904167,0.007904167,-2.264757500
2015-08-01 23:00:00,4.050620556,-0.007675833,4.042944722,-0.007675833,0.007675833,-2.530513611
2015-08-01 22:00:00,2.857190000,-0.007623889,2.849566111,-0.007623889,0.007623889,-1.613466389
2015-08-01 21:00:00,3.886306667,0.216221111,3.885682778,0.216221111,0.000623889,-2.533275833
2015-08-01 20:00:00,5.514678056,1.024960278,5.514678056,1.024960278,-0.000000000,-3.984528333
2015-08-01 19:00:00,5.869629722,1.048987222,5.869629722,1.048987222,-0.000000000,-4.332434444
2015-08-01 18:00:00,4.691074722,1.464742500,4.691074722,1.464742500,-0.000000000,-3.146820833
2015-08-01 17:00:00,3.278234444,2.239790833,3.278234444,2.239790833,-0.000000000,-1.717019444
2015-08-01 16:00:00,4.656302222,2.047068333,4.656302222,2.047068333,-0.000000000,-3.295000556
2015-08-01 15:00:00,3.830745000,1.918753611,3.830745000,1.918753611,-0.000000000,-2.537383889
2015-08-01 14:00:00,3.314016389,1.648866389,3.314016389,1.648866389,-0.000000000,-2.072734444
2015-08-01 13:00:00,3.348210278,1.264784167,3.348210278,1.264784167,-0.000000000,-2.113217500
2015-08-01 12:00:00,2.203845278,0.738658889,2.203845278,0.738658889,-0.000000000,-1.140135278
2015-08-01 11:00:00,2.471573056,0.218613889,2.471573056,0.218613889,-0.000000000,-1.359200556
2015-08-01 10:00:00,2.307138333,0.089166111,2.307138333,0.089166111,-0.000000000,-1.193532778
2015-08-01 09:00:00,1.882481944,0.067243056,1.882481944,0.067243056,-0.000000000,-0.762581389
2015-08-01 08:00:00,2.257085556,0.013161667,2.252801111,0.013161667,0.004284444,-0.578356667
2015-08-01 07:00:00,1.464217222,-0.007221944,1.456995278,-0.007221944,0.007221944,-0.383083611
2015-08-01 06:00:00,1.472150278,-0.007220556,1.464929722,-0.007220556,0.007220556,-0.575290000
2015-08-01 05:00:00,1.308102222,-0.007161667,1.300940556,-0.007161667,0.007161667,-0.443312778
2015-08-01 04:00:00,1.132880000,-0.007040556,1.125839444,-0.007040556,0.007040556,-0.312124722
2015-08-01 03:00:00,1.918010000,-0.007357222,1.910652778,-0.007357222,0.007357222,-0.905744722
2015-08-01 02:00:00,1.793203333,-0.007404167,1.785799167,-0.007404167,0.007404167,-0.765038889
2015-08-01 01:00:00,1.769951944,-0.007313889,1.762638056,-0.007313889,0.007313889,-0.800921667
2015-08-01 00:00:00,2.169383056,-0.007402222,2.161980833,-0.007402222,0.007402222,-1.082347500
2015-07-31 23:00:00,2.685935833,-0.007673889,2.678261944,-0.007673889,0.007673889,-1.422711111
2015-07-31 22:00:00,5.088124444,-0.009088056,5.079036389,-0.009088056,0.009088056,-2.546614722
2015-07-31 21:00:00,5.323197500,0.573493611,5.323073889,0.573493611,0.000123611,-3.231194722
2015-07-31 20:00:00,4.943445556,1.493906111,4.943445556,1.493906111,-0.000000000,-3.212242778
2015-07-31 19:00:00,4.075667222,1.396700556,4.075667222,1.396700556,-0.000000000,-2.542474444
2015-07-31 18:00:00,4.072613056,1.987811667,4.072613056,1.987811667,-0.000000000,-2.682995000
2015-07-31 17:00:00,3.941086111,1.136547222,3.941086111,1.136547222,-0.000000000,-2.577290556
2015-07-31 16:00:00,3.712185000,1.167380000,3.712185000,1.167380000,-0.000000000,-2.401384444
2015-07-31 15:00:00,3.591192778,2.059483611,3.591192778,2.059483611,-0.000000000,-2.268848333
2015-07-31 14:00:00,3.425487222,1.477394722,3.425487222,1.477394722,-0.000000000,-2.049505833
2015-07-31 13:00:00,2.981961667,1.273824444,2.981961667,1.273824444,-0.000000000,-1.686365556
2015-07-31 12:00:00,2.935424167,0.746619444,2.935424167,0.746619444,-0.000000000,-1.412787778
2015-07-31 11:00:00,3.398510556,0.225807222,3.398510556,0.225807222,-0.000000000,-1.696623611
2015-07-31 10:00:00,3.117142222,0.092655556,3.117142222,0.092655556,-0.000000000,-1.395134722
2015-07-31 09:00:00,2.363986389,0.070853889,2.363986389,0.070853889,-0.000000000,-0.831231944
2015-07-31 08:00:00,2.541979444,0.014174722,2.537552222,0.014174722,0.004427222,-0.825533889
2015-07-31 07:00:00,1.437575278,-0.007385000,1.430190278,-0.007385000,0.007385000,-0.237461944
2015-07-31 06:00:00,1.660618611,-0.007451667,1.653166944,-0.007451667,0.007451667,-0.556626944
2015-07-31 05:00:00,1.917562500,-0.007639722,1.909922778,-0.007639722,0.007639722,-0.746129444
2015-07-31 04:00:00,2.029137500,-0.007742222,2.021395278,-0.007742222,0.007742222,-0.787658611
2015-07-31 03:00:00,1.350877222,-0.007280000,1.343597222,-0.007280000,0.007280000,-0.321006389
2015-07-31 02:00:00,2.069512778,-0.007413056,2.062099722,-0.007413056,0.007413056,-0.901222778
2015-07-31 01:00:00,3.137369722,-0.008189444,3.129180278,-0.008189444,0.008189444,-1.525890278
2015-07-31 00:00:00,5.141434167,-0.009853889,5.131580278,-0.009853889,0.009853889,-2.680436111
2015-07-30 23:00:00,5.414631944,-0.008054444,5.406577500,-0.008054444,0.008054444,-3.042094722
2015-07-30 22:00:00,6.151257778,-0.000639444,6.143991667,-0.000639444,0.007266111,-3.796926944
2015-07-30 21:00:00,6.571364167,0.723600000,6.571364167,0.723600000,-0.000000000,-4.232896111
2015-07-30 20:00:00,3.747200278,1.498707222,3.747200278,1.498707222,-0.000000000,-1.295905556
2015-07-30 19:00:00,4.620452778,1.888108889,4.620452778,1.888108889,-0.000000000,-1.357389722
2015-07-30 18:00:00,4.338170278,2.075913889,4.338170278,2.075913889,-0.000000000,-1.413115556
2015-07-30 17:00:00,4.559593889,2.166786944,4.559593889,2.166786944,-0.000000000,-2.866684722
2015-07-30 16:00:00,2.672681389,2.117344722,2.672681389,2.117344722,-0.000000000,-1.049303333
2015-07-30 15:00:00,3.632737778,1.987885556,3.632737778,1.987885556,-0.000000000,-2.271322778
2015-07-30 14:00:00,4.735734167,1.704815556,4.735734167,1.704815556,-0.000000000,-2.868338611
2015-07-30 13:00:00,5.863767778,1.275425278,5.863767778,1.275425278,-0.000000000,-2.167747222
2015-07-30 12:00:00,5.533526667,0.759651111,5.533526667,0.759651111,-0.000000000,-2.054718889
2015-07-30 11:00:00,3.960866944,0.239349167,3.960866944,0.239349167,-0.000000000,-1.420096667
2015-07-30 10:00:00,3.270220556,0.134581111,3.270220556,0.134581111,-0.000000000,-1.044532500
2015-07-30 09:00:00,2.482244167,0.070429722,2.482244167,0.070429722,-0.000000000,-0.863278056
2015-07-30 08:00:00,2.175138056,0.013820556,2.170851111,0.013820556,0.004286944,-0.664068889
2015-07-30 07:00:00,1.429152500,-0.007165278,1.421987222,-0.007165278,0.007165278,-0.242146667
2015-07-30 06:00:00,1.195901389,-0.007106111,1.188795278,-0.007106111,0.007106111,-0.287479444
2015-07-30 05:00:00,1.198566111,-0.007106944,1.191459167,-0.007106944,0.007106944,-0.285473889
2015-07-30 04:00:00,1.205940278,-0.007078611,1.198861667,-0.007078611,0.007078611,-0.304289167
2015-07-30 03:00:00,1.640365278,-0.007310556,1.633054722,-0.007310556,0.007310556,-0.647813056
2015-07-30 02:00:00,1.290328056,-0.007117222,1.283210833,-0.007117222,0.007117222,-0.400593889
2015-07-30 01:00:00,1.702438611,-0.007316944,1.695121667,-0.007316944,0.007316944,-0.691967500
2015-07-30 00:00:00,1.912405556,-0.007338333,1.905067222,-0.007338333,0.007338333,-0.850194444
2015-07-29 23:00:00,3.676866111,-0.008412222,3.668453889,-0.008412222,0.008412222,-1.870123056
2015-07-29 22:00:00,4.718482500,-0.003296111,4.710959444,-0.003296111,0.007523056,-2.397959167
2015-07-29 21:00:00,4.689989444,0.194495833,4.689989444,0.194495833,-0.000000000,-2.475594444
2015-07-29 20:00:00,4.144200556,1.318937222,4.144200556,1.318937222,-0.000000000,-2.307246111
2015-07-29 19:00:00,4.740793056,1.921147222,4.740793056,1.921147222,-0.000000000,-2.775130556
2015-07-29 18:00:00,5.241189444,2.100257500,5.241189444,2.100257500,-0.000000000,-3.131407222
2015-07-29 17:00:00,5.520949722,2.177357500,5.520949722,2.177357500,-0.000000000,-3.436878333
2015-07-29 16:00:00,5.149966389,2.200099722,5.149966389,2.200099722,-0.000000000,-3.100228056
2015-07-29 15:00:00,4.609601667,2.102314444,4.609601667,2.102314444,-0.000000000,-2.574126667
2015-07-29 14:00:00,3.163966667,1.480478333,3.163966667,1.480478333,-0.000000000,-1.567073611
2015-07-29 13:00:00,2.605422500,1.306677222,2.605422500,1.306677222,-0.000000000,-1.167603333
2015-07-29 12:00:00,2.613477222,0.774965278,2.613477222,0.774965278,-0.000000000,-1.209987778
2015-07-29 11:00:00,2.314651111,0.253992500,2.314651111,0.253992500,-0.000000000,-0.922564444
2015-07-29 10:00:00,2.321461667,0.107388056,2.321461667,0.107388056,-0.000000000,-0.908170556
2015-07-29 09:00:00,2.319392778,0.077094444,2.319392778,0.077094444,-0.000000000,-0.806183056
2015-07-29 08:00:00,1.685631111,0.028786111,1.682926667,0.028786111,0.002704444,-0.310288611
2015-07-29 07:00:00,1.540618611,-0.007176111,1.533442500,-0.007176111,0.007176111,-0.264056111
2015-07-29 06:00:00,0.764660000,-0.006960556,0.757699444,-0.006960556,0.006960556,-0.000900833
2015-07-29 05:00:00,0.780660278,-0.007026667,0.773633611,-0.007026667,0.007026667,-0.000845833
2015-07-29 04:00:00,1.147684167,-0.007201667,1.140482500,-0.007201667,0.007201667,-0.260683611
2015-07-29 03:00:00,1.231900278,-0.007153056,1.224747222,-0.007153056,0.007153056,-0.357840833
2015-07-29 02:00:00,1.240136389,-0.007102222,1.233034167,-0.007102222,0.007102222,-0.345140000
2015-07-29 01:00:00,1.548741667,-0.007262500,1.541479167,-0.007262500,0.007262500,-0.562550278
2015-07-29 00:00:00,2.183486389,-0.007836944,2.175649444,-0.007836944,0.007836944,-0.920913333
2015-07-28 23:00:00,3.191403333,-0.008784722,3.182618611,-0.008784722,0.008784722,-1.299170556
2015-07-28 22:00:00,3.434148889,-0.007711667,3.426239167,-0.007711667,0.007909722,-1.166557778
2015-07-28 21:00:00,4.557411944,0.104741944,4.555336944,0.104741944,0.002075000,-2.134547222
2015-07-28 20:00:00,4.166907222,1.118799167,4.166907222,1.118799167,-0.000000000,-2.228712222
2015-07-28 19:00:00,4.125428611,1.652538889,4.125428611,1.652538889,-0.000000000,-2.221223889
2015-07-28 18:00:00,4.091053056,2.128239444,4.091053056,2.128239444,-0.000000000,-2.234504722
2015-07-28 17:00:00,3.513914444,2.199838056,3.513914444,2.199838056,-0.000000000,-1.983913333
2015-07-28 16:00:00,2.973869167,2.151236944,2.973869167,2.151236944,-0.000000000,-1.887152500
2015-07-28 15:00:00,2.243825833,2.000158611,2.243825833,2.000158611,-0.000000000,-1.276650000
2015-07-28 14:00:00,1.900665833,1.735221389,1.900665833,1.735221389,-0.000000000,-1.010200000
2015-07-28 13:00:00,2.250772500,1.345760833,2.250772500,1.345760833,-0.000000000,-1.077200278
2015-07-28 12:00:00,2.721918889,0.805046111,2.721918889,0.805046111,-0.000000000,-1.265983056
2015-07-28 11:00:00,2.149007500,0.237765833,2.149007500,0.237765833,-0.000000000,-0.820446389
2015-07-28 10:00:00,2.861770000,0.085403611,2.861770000,0.085403611,-0.000000000,-1.274290833
2015-07-28 09:00:00,2.557785833,0.068423889,2.557785833,0.068423889,-0.000000000,-0.981890556
2015-07-28 08:00:00,1.981765278,0.016657778,1.977769722,0.016657778,0.003995556,-0.587772500
2015-07-28 07:00:00,1.505773056,-0.007183056,1.498590000,-0.007183056,0.007183056,-0.260834167
2015-07-28 06:00:00,1.241307222,-0.007097778,1.234209444,-0.007097778,0.007097778,-0.396882222
2015-07-28 05:00:00,0.722155833,-0.006959444,0.715196389,-0.006959444,0.006959444,-0.000768333
2015-07-28 04:00:00,1.623366111,-0.007286389,1.616079722,-0.007286389,0.007286389,-0.680495278
2015-07-28 03:00:00,1.230033056,-0.006969722,1.223063333,-0.006969722,0.006969722,-0.385615556
2015-07-28 02:00:00,1.952286667,-0.007252500,1.945034167,-0.007252500,0.007252500,-0.921884167
2015-07-28 01:00:00,2.312163889,-0.007391944,2.304771944,-0.007391944,0.007391944,-1.232611389
2015-07-28 00:00:00,3.005122778,-0.007815000,2.997307778,-0.007815000,0.007815000,-1.636418333
2015-07-27 23:00:00,3.132204722,-0.007580278,3.124624444,-0.007580278,0.007580278,-1.899252500
2015-07-27 22:00:00,4.621907778,0.012420278,4.616024167,0.012420278,0.005883611,-2.454790278
2015-07-27 21:00:00,5.797679444,0.847768889,5.797679444,0.847768889,-0.000000000,-3.076123889
2015-07-27 20:00:00,7.756630000,0.829745278,7.756630000,0.829745278,-0.000000000,-4.833750278
2015-07-27 19:00:00,6.738074444,1.871303056,6.738074444,1.871303056,-0.000000000,-4.492841667
2015-07-27 18:00:00,5.604721111,1.187077778,5.604721111,1.187077778,-0.000000000,-3.597030000
2015-07-27 17:00:00,6.327637778,1.623441944,6.327637778,1.623441944,-0.000000000,-3.555226667
2015-07-27 16:00:00,6.307690556,1.240730278,6.307690556,1.240730278,-0.000000000,-3.215311111
2015-07-27 15:00:00,3.980117222,1.651586111,3.980117222,1.651586111,-0.000000000,-2.479885556
2015-07-27 14:00:00,3.317913889,1.478518333,3.317913889,1.478518333,-0.000000000,-2.137005833
2015-07-27 13:00:00,3.762799444,1.290041944,3.762799444,1.290041944,-0.000000000,-2.334514167
2015-07-27 12:00:00,3.777598056,0.766986667,3.777598056,0.766986667,-0.000000000,-2.112345278
2015-07-27 11:00:00,3.977683611,0.226987222,3.977683611,0.226987222,-0.000000000,-1.494391667
2015-07-27 10:00:00,3.803274167,0.101275833,3.803274167,0.101275833,-0.000000000,-1.598883333
2015-07-27 09:00:00,2.308452222,0.138136389,2.308452222,0.138136389,-0.000000000,-0.849389722
2015-07-27 08:00:00,2.559665000,0.037371667,2.555579444,0.037371667,0.004085556,-0.849768056
2015-07-27 07:00:00,1.512076111,-0.007328056,1.504748056,-0.007328056,0.007328056,-0.304332778
2015-07-27 06:00:00,1.158612500,-0.007202222,1.151410278,-0.007202222,0.007202222,-0.268033611
2015-07-27 05:00:00,1.250882222,-0.007288889,1.243593333,-0.007288889,0.007288889,-0.343408333
2015-07-27 04:00:00,1.269484444,-0.007251389,1.262233056,-0.007251389,0.007251389,-0.376823056
2015-07-27 03:00:00,1.860557500,-0.007466389,1.853091111,-0.007466389,0.007466389,-0.812727500
2015-07-27 02:00:00,1.861693611,-0.007585833,1.854107778,-0.007585833,0.007585833,-0.811769722
2015-07-27 01:00:00,2.132976111,-0.007474722,2.125501389,-0.007474722,0.007474722,-0.990036944
2015-07-27 00:00:00,2.062956111,-0.007437500,2.055518611,-0.007437500,0.007437500,-0.959365833
2015-07-26 23:00:00,2.695127500,-0.007796389,2.687331111,-0.007796389,0.007796389,-1.446691389
2015-07-26 22:00:00,2.629474722,-0.000511944,2.622183611,-0.000511944,0.007291111,-1.406886667
2015-07-26 21:00:00,3.434234444,0.802430833,3.434234444,0.802430833,-0.000000000,-2.167633611
2015-07-26 20:00:00,3.785938611,1.567774167,3.785938611,1.567774167,-0.000000000,-2.462135278
2015-07-26 19:00:00,4.442894722,1.856451944,4.442894722,1.856451944,-0.000000000,-3.038598611
2015-07-26 18:00:00,4.602890833,2.140331389,4.602890833,2.140331389,-0.000000000,-3.175307500
2015-07-26 17:00:00,3.889959167,2.124446667,3.889959167,2.124446667,-0.000000000,-2.553173056
2015-07-26 16:00:00,3.719693333,1.225387222,3.719693333,1.225387222,-0.000000000,-2.375301667
2015-07-26 15:00:00,4.285243611,1.036151667,4.285243611,1.036151667,-0.000000000,-2.879189167
2015-07-26 14:00:00,3.294286111,1.452106944,3.294286111,1.452106944,-0.000000000,-1.855126667
2015-07-26 13:00:00,2.415973333,1.252043889,2.415973333,1.252043889,-0.000000000,-1.318013333
2015-07-26 12:00:00,3.318730278,0.680277778,3.318730278,0.680277778,-0.000000000,-2.011484444
2015-07-26 11:00:00,3.216099167,0.276681111,3.216099167,0.276681111,-0.000000000,-1.709127222
2015-07-26 10:00:00,2.393956389,0.104285833,2.393956389,0.104285833,-0.000000000,-1.349574722
2015-07-26 09:00:00,1.690266389,0.093046389,1.690266389,0.093046389,-0.000000000,-0.766787222
2015-07-26 08:00:00,2.264814444,0.021512500,2.261591111,0.021512500,0.003223333,-0.638586667
2015-07-26 07:00:00,1.829690000,-0.007439722,1.822250278,-0.007439722,0.007439722,-0.639937500
2015-07-26 06:00:00,0.988500833,-0.007014722,0.981486111,-0.007014722,0.007014722,-0.206718611
2015-07-26 05:00:00,1.144761111,-0.007093889,1.137667222,-0.007093889,0.007093889,-0.304002222
2015-07-26 04:00:00,1.660624167,-0.007420000,1.653204167,-0.007420000,0.007420000,-0.616608056
2015-07-26 03:00:00,2.000031111,-0.007448056,1.992583056,-0.007448056,0.007448056,-0.938972222
2015-07-26 02:00:00,1.419128056,-0.007056389,1.412071667,-0.007056389,0.007056389,-0.541975556
2015-07-26 01:00:00,2.034966389,-0.007307500,2.027658889,-0.007307500,0.007307500,-1.005098889
2015-07-26 00:00:00,2.087259722,-0.007541111,2.079718611,-0.007541111,0.007541111,-0.910432778
2015-07-25 23:00:00,3.646236111,-0.008724722,3.637511389,-0.008724722,0.008724722,-1.765893333
2015-07-25 22:00:00,4.223778333,0.023691389,4.216891944,0.023691389,0.006886389,-2.017560278
2015-07-25 21:00:00,5.797477222,0.782545833,5.797477222,0.782545833,-0.000000000,-3.134765000
2015-07-25 20:00:00,6.267106111,1.512870556,6.267106111,1.512870556,-0.000000000,-3.036849722
2015-07-25 19:00:00,5.050030833,1.949583611,5.050030833,1.949583611,-0.000000000,-3.178667222
2015-07-25 18:00:00,4.815205556,1.944938889,4.815205556,1.944938889,-0.000000000,-3.099759722
2015-07-25 17:00:00,4.696156667,2.181888611,4.696156667,2.181888611,-0.000000000,-3.036752500
2015-07-25 16:00:00,3.530154167,2.111660000,3.530154167,2.111660000,-0.000000000,-2.301853889
2015-07-25 15:00:00,3.559028611,1.985249722,3.559028611,1.985249722,-0.000000000,-2.419205278
2015-07-25 14:00:00,3.189205833,1.756782500,3.189205833,1.756782500,-0.000000000,-2.046494444
2015-07-25 13:00:00,2.437378889,1.328136667,2.437378889,1.328136667,-0.000000000,-1.473271389
2015-07-25 12:00:00,2.423664167,0.788436667,2.423664167,0.788436667,-0.000000000,-1.338393056
2015-07-25 11:00:00,3.047889167,0.231250833,3.047889167,0.231250833,-0.000000000,-1.534633611
2015-07-25 10:00:00,3.244570000,0.075056667,3.244570000,0.075056667,-0.000000000,-1.671077222
2015-07-25 09:00:00,2.567263889,0.061063611,2.567263889,0.061063611,-0.000000000,-0.977534722
2015-07-25 08:00:00,2.057605556,0.014164167,2.053727778,0.014164167,0.003877778,-0.565286389
2015-07-25 07:00:00,1.168241667,-0.007266667,1.160975000,-0.007266667,0.007266667,-0.001848611
2015-07-25 06:00:00,1.129238333,-0.007103333,1.122135000,-0.007103333,0.007103333,-0.291973889
2015-07-25 05:00:00,0.693932222,-0.006833611,0.687098611,-0.006833611,0.006833611,-0.000726389
2015-07-25 04:00:00,1.172377778,-0.007032222,1.165345556,-0.007032222,0.007032222,-0.332190833
2015-07-25 03:00:00,1.252788056,-0.007076389,1.245711667,-0.007076389,0.007076389,-0.397820000
2015-07-25 02:00:00,1.217564167,-0.007131944,1.210432222,-0.007131944,0.007131944,-0.375712500
2015-07-25 01:00:00,0.716378889,-0.006890833,0.709488056,-0.006890833,0.006890833,-0.000849722
2015-07-25 00:00:00,1.236594167,-0.007044167,1.229550000,-0.007044167,0.007044167,-0.393057222
2015-07-24 23:00:00,1.204838611,-0.007005278,1.197833333,-0.007005278,0.007005278,-0.368321111
2015-07-24 22:00:00,2.371022778,-0.007611111,2.363411667,-0.007611111,0.007611111,-0.763670000
2015-07-24 21:00:00,3.087972500,0.019675833,3.086106667,0.019675833,0.001865833,-0.888143611
2015-07-24 20:00:00,2.177298611,0.067655556,2.177298611,0.067655556,-0.000000000,-0.851477222
2015-07-24 19:00:00,2.372281389,0.124060833,2.372281389,0.124060833,-0.000000000,-1.038460833
2015-07-24 18:00:00,2.672861111,0.734502500,2.672861111,0.734502500,-0.000000000,-1.274313889
2015-07-24 17:00:00,2.092136667,0.470374167,2.092136667,0.470374167,-0.000000000,-1.032089167
2015-07-24 16:00:00,2.091308333,0.324739167,2.091308333,0.324739167,-0.000000000,-1.127301389
2015-07-24 15:00:00,2.091701667,0.359551944,2.091701667,0.359551944,-0.000000000,-1.123862778
2015-07-24 14:00:00,2.527396389,0.809943611,2.527396389,0.809943611,-0.000000000,-1.510691389
2015-07-24 13:00:00,2.860163611,0.979995278,2.860163611,0.979995278,-0.000000000,-1.723961667
2015-07-24 12:00:00,3.192254167,0.948641667,3.192254167,0.948641667,-0.000000000,-1.674887500
2015-07-24 11:00:00,2.392373611,0.637362778,2.392373611,0.637362778,-0.000000000,-0.972502500
2015-07-24 10:00:00,3.527930833,0.298215278,3.527930833,0.298215278,-0.000000000,-1.762207500
2015-07-24 09:00:00,4.110820833,0.089050556,4.110820833,0.089050556,-0.000000000,-1.176468333
2015-07-24 08:00:00,2.440282778,0.035174444,2.436795000,0.035174444,0.003487778,-0.272953056
2015-07-24 07:00:00,1.559668333,-0.007297778,1.552370556,-0.007297778,0.007297778,-0.271240278
2015-07-24 06:00:00,1.111708611,-0.007056389,1.104652222,-0.007056389,0.007056389,-0.282475278
2015-07-24 05:00:00,1.120466944,-0.007005000,1.113461944,-0.007005000,0.007005000,-0.310801667
2015-07-24 04:00:00,1.153911111,-0.006992778,1.146918333,-0.006992778,0.006992778,-0.324060278
2015-07-24 03:00:00,1.655132778,-0.007235000,1.647897778,-0.007235000,0.007235000,-0.698213056
2015-07-24 02:00:00,1.766161389,-0.007211944,1.758949444,-0.007211944,0.007211944,-0.789959167
2015-07-24 01:00:00,1.682351944,-0.007172222,1.675179722,-0.007172222,0.007172222,-0.719631389
2015-07-24 00:00:00,1.774010000,-0.007152500,1.766857500,-0.007152500,0.007152500,-0.810693333
2015-07-23 23:00:00,1.845263056,-0.007180556,1.838082500,-0.007180556,0.007180556,-0.854780556
2015-07-23 22:00:00,2.206542500,0.040082778,2.200388889,0.040082778,0.006153611,-1.080813889
2015-07-23 21:00:00,5.904864167,0.862635556,5.904864167,0.862635556,-0.000000000,-3.339536944
2015-07-23 20:00:00,5.911631111,1.327750556,5.911631111,1.327750556,-0.000000000,-3.291586667
2015-07-23 19:00:00,5.564229444,1.872738611,5.564229444,1.872738611,-0.000000000,-3.686404444
2015-07-23 18:00:00,4.642669722,1.853943333,4.642669722,1.853943333,-0.000000000,-3.231057500
2015-07-23 17:00:00,3.708501667,1.699457778,3.708501667,1.699457778,-0.000000000,-2.575638333
2015-07-23 16:00:00,4.848505278,2.060107222,4.848505278,2.060107222,-0.000000000,-3.512389167
2015-07-23 15:00:00,3.931711667,1.986770556,3.931711667,1.986770556,-0.000000000,-2.739050278
2015-07-23 14:00:00,4.945128611,1.725516389,4.945128611,1.725516389,-0.000000000,-3.375661389
2015-07-23 13:00:00,6.572956944,1.318265278,6.572956944,1.318265278,-0.000000000,-3.753746944
2015-07-23 12:00:00,6.666913056,0.800156111,6.666913056,0.800156111,-0.000000000,-2.963407222
2015-07-23 11:00:00,5.674802778,0.244242222,5.674802778,0.244242222,-0.000000000,-2.168130278
2015-07-23 10:00:00,4.081377222,0.074247222,4.081377222,0.074247222,-0.000000000,-1.509888889
2015-07-23 09:00:00,3.323360000,0.060016111,3.323360000,0.060016111,-0.000000000,-1.149093333
2015-07-23 08:00:00,2.635001111,0.014868056,2.631134444,0.014868056,0.003866667,-0.899165278
2015-07-23 07:00:00,1.261037500,-0.007078056,1.253959444,-0.007078056,0.007078056,-0.001137222
2015-07-23 06:00:00,1.108054167,-0.007048056,1.101006111,-0.007048056,0.007048056,-0.307815556
2015-07-23 05:00:00,1.070664167,-0.007062500,1.063601667,-0.007062500,0.007062500,-0.302228889
2015-07-23 04:00:00,1.095053889,-0.007060833,1.087993056,-0.007060833,0.007060833,-0.306878611
2015-07-23 03:00:00,1.156276389,-0.007000556,1.149275833,-0.007000556,0.007000556,-0.344741111
2015-07-23 02:00:00,1.618494167,-0.007190278,1.611303889,-0.007190278,0.007190278,-0.697476389
2015-07-23 01:00:00,1.691093056,-0.007155000,1.683938056,-0.007155000,0.007155000,-0.749558333
2015-07-23 00:00:00,1.792806667,-0.007191389,1.785615278,-0.007191389,0.007191389,-0.883814722
2015-07-22 23:00:00,2.914001389,-0.007610833,2.906390556,-0.007610833,0.007610833,-1.717884167
2015-07-22 22:00:00,3.909844167,0.004505556,3.903396111,0.004505556,0.006448056,-2.256406944
2015-07-22 21:00:00,5.014070278,0.723961111,5.014070278,0.723961111,-0.000000000,-3.000502222
2015-07-22 20:00:00,3.968924444,1.355338889,3.968924444,1.355338889,-0.000000000,-2.376105833
2015-07-22 19:00:00,4.109480833,1.364159444,4.109480833,1.364159444,-0.000000000,-2.523844722
2015-07-22 18:00:00,3.679686944,1.606931944,3.679686944,1.606931944,-0.000000000,-2.229736944
2015-07-22 17:00:00,4.201618056,1.795445556,4.201618056,1.795445556,-0.000000000,-2.673619722
2015-07-22 16:00:00,4.771434444,2.138628889,4.771434444,2.138628889,-0.000000000,-3.051674444
2015-07-22 15:00:00,3.654059722,1.373574167,3.654059722,1.373574167,-0.000000000,-2.222645833
2015-07-22 14:00:00,3.039493611,1.783306667,3.039493611,1.783306667,-0.000000000,-1.809053333
2015-07-22 13:00:00,2.249928056,1.307930000,2.249928056,1.307930000,-0.000000000,-1.270556111
2015-07-22 12:00:00,2.146753889,0.823781667,2.146753889,0.823781667,-0.000000000,-1.137725833
2015-07-22 11:00:00,2.279140833,0.251064722,2.279140833,0.251064722,-0.000000000,-1.193657500
2015-07-22 10:00:00,2.362091389,0.079977500,2.362091389,0.079977500,-0.000000000,-0.915261389
