"Date & Time","Use [kW]","Gen [kW]","Subpanel [kW]","Solar [kW]"
2015-09-20 08:00,3.133884722,-0.013455000,3.133884722,-0.013455000
2015-09-20 07:00,3.169731389,-0.013444167,3.169731389,-0.013444167
2015-09-20 06:00,3.132925556,-0.013424167,3.132925556,-0.013424167
2015-09-20 05:00,3.240496667,-0.013393056,3.240496667,-0.013393056
2015-09-20 04:00,3.286965556,-0.013347222,3.286965556,-0.013347222
2015-09-20 03:00,3.358421111,-0.013304722,3.358421111,-0.013304722
2015-09-20 02:00,3.335440556,-0.013318889,3.335440556,-0.013318889
2015-09-20 01:00,3.236648333,-0.013225556,3.236648333,-0.013225556
2015-09-20 00:00,3.202751111,-0.013159444,3.202751111,-0.013159444
2015-09-19 23:00,3.194268333,-0.013068333,3.194268333,-0.013068333
2015-09-19 22:00,3.176982778,-0.013045833,3.176982778,-0.013045833
2015-09-19 21:00,3.178182778,-0.014220000,3.178182778,-0.014220000
2015-09-19 20:00,2.674451944,0.420707500,2.674451944,0.420707500
2015-09-19 19:00,2.589899444,2.430201389,2.589899444,2.430201389
2015-09-19 18:00,2.598647778,3.887366111,2.598647778,3.887366111
2015-09-19 17:00,2.599200556,4.487608333,2.599200556,4.487608333
2015-09-19 16:00,2.597356667,5.602073889,2.597356667,5.602073889
2015-09-19 15:00,2.629035556,6.677560000,2.629035556,6.677560000
2015-09-19 14:00,2.600560278,6.709885000,2.600560278,6.709885000
2015-09-19 13:00,2.576933333,6.394008611,2.576933333,6.394008611
2015-09-19 12:00,2.574651944,5.661333333,2.574651944,5.661333333
2015-09-19 11:00,2.599800556,4.424589722,2.599800556,4.424589722
2015-09-19 10:00,2.615719167,2.612645278,2.615719167,2.612645278
2015-09-19 09:00,2.771084722,0.639717778,2.771084722,0.639717778
2015-09-19 08:00,3.233963056,-0.013940833,3.233963056,-0.013940833
2015-09-19 07:00,3.215821389,-0.013509167,3.215821389,-0.013509167
2015-09-19 06:00,3.220831111,-0.013462222,3.220831111,-0.013462222
2015-09-19 05:00,3.211141389,-0.013383056,3.211141389,-0.013383056
2015-09-19 04:00,3.211823056,-0.013349444,3.211823056,-0.013349444
2015-09-19 03:00,3.235953611,-0.013291389,3.235953611,-0.013291389
2015-09-19 02:00,3.250290278,-0.013260000,3.250290278,-0.013260000
2015-09-19 01:00,3.219950556,-0.013203611,3.219950556,-0.013203611
2015-09-19 00:00,3.215341389,-0.013106944,3.215341389,-0.013106944
2015-09-18 23:00,3.234697778,-0.013054444,3.234697778,-0.013054444
2015-09-18 22:00,3.693471111,-0.012986944,3.693471111,-0.012986944
2015-09-18 21:00,5.512011389,-0.012901667,5.512011389,-0.012901667
2015-09-18 20:00,4.330734444,0.000920833,4.330734444,0.000920833
2015-09-18 19:00,2.678030556,0.581766667,2.678030556,0.581766667
2015-09-18 18:00,5.863798889,3.326879722,5.863798889,3.326879722
2015-09-18 17:00,9.033503056,4.619823611,9.033503056,4.619823611
2015-09-18 16:00,10.611268056,5.827735000,10.611268056,5.827735000
2015-09-18 15:00,10.143522778,6.950753056,10.143522778,6.950753056
2015-09-18 14:00,10.887746389,5.888067500,10.887746389,5.888067500
2015-09-18 13:00,10.633017778,4.454993611,10.633017778,4.454993611
2015-09-18 12:00,10.302482500,4.607421111,10.302482500,4.607421111
2015-09-18 11:00,10.008802222,4.539513056,10.008802222,4.539513056
2015-09-18 10:00,10.555127500,2.627805000,10.555127500,2.627805000
2015-09-18 09:00,4.885488333,0.589300833,4.885488333,0.589300833
2015-09-18 08:00,4.624105278,-0.013030278,4.624105278,-0.013030278
2015-09-18 07:00,4.607253056,-0.013237500,4.607253056,-0.013237500
2015-09-18 06:00,4.461709722,-0.013216944,4.461709722,-0.013216944
2015-09-18 05:00,4.630971389,-0.013198889,4.630971389,-0.013198889
2015-09-18 04:00,4.433939722,-0.013084444,4.433939722,-0.013084444
2015-09-18 03:00,4.432422500,-0.013004444,4.432422500,-0.013004444
2015-09-18 02:00,4.417457778,-0.013001111,4.417457778,-0.013001111
2015-09-18 01:00,4.379785833,-0.012847778,4.379785833,-0.012847778
2015-09-18 00:00,4.573360556,-0.012671389,4.573360556,-0.012671389
2015-09-17 23:00,4.540510000,-0.012523056,4.540510000,-0.012523056
2015-09-17 22:00,6.451019444,-0.012405833,6.451019444,-0.012405833
2015-09-17 21:00,4.698048889,-0.013476944,4.698048889,-0.013476944
2015-09-17 20:00,4.994685278,0.328640556,4.994685278,0.328640556
2015-09-17 19:00,6.112247222,1.047841389,6.112247222,1.047841389
2015-09-17 18:00,8.995317222,1.979910833,8.995317222,1.979910833
2015-09-17 17:00,11.005536111,3.721776389,11.005536111,3.721776389
2015-09-17 16:00,10.495397778,5.294615833,10.495397778,5.294615833
2015-09-17 15:00,10.360795833,6.731825833,10.360795833,6.731825833
2015-09-17 14:00,10.569150556,6.925621944,10.569150556,6.925621944
2015-09-17 13:00,10.206598889,5.880441111,10.206598889,5.880441111
2015-09-17 12:00,10.510175000,5.390588056,10.510175000,5.390588056
2015-09-17 11:00,10.512119722,4.383538611,10.512119722,4.383538611
2015-09-17 10:00,10.962083056,2.608324722,10.962083056,2.608324722
2015-09-17 09:00,5.448968333,0.645189167,5.448968333,0.645189167
2015-09-17 08:00,4.477529444,-0.012412500,4.477529444,-0.012412500
2015-09-17 07:00,4.492741389,-0.012881389,4.492741389,-0.012881389
2015-09-17 06:00,4.411115833,-0.012806667,4.411115833,-0.012806667
2015-09-17 05:00,4.370276667,-0.012690000,4.370276667,-0.012690000
2015-09-17 04:00,4.531414167,-0.012586944,4.531414167,-0.012586944
2015-09-17 03:00,4.566115278,-0.012471389,4.566115278,-0.012471389
2015-09-17 02:00,4.566628056,-0.012367778,4.566628056,-0.012367778
2015-09-17 01:00,4.285505278,-0.012159167,4.285505278,-0.012159167
2015-09-17 00:00,4.292638333,-0.012270556,4.292638333,-0.012270556
2015-09-16 23:00,5.162104167,-0.012303056,5.162104167,-0.012303056
2015-09-16 22:00,5.751149722,-0.012089444,5.751149722,-0.012089444
2015-09-16 21:00,4.924340556,-0.013223056,4.924340556,-0.013223056
2015-09-16 20:00,3.909005000,0.383871667,3.909005000,0.383871667
2015-09-16 19:00,5.876024722,2.439242778,5.876024722,2.439242778
2015-09-16 18:00,7.091031111,4.176726389,7.091031111,4.176726389
2015-09-16 17:00,9.882171667,5.421880833,9.882171667,5.421880833
2015-09-16 16:00,10.358710556,5.575328056,10.358710556,5.575328056
2015-09-16 15:00,10.271007778,3.140720000,10.271007778,3.140720000
2015-09-16 14:00,10.463419167,5.088160000,10.463419167,5.088160000
2015-09-16 13:00,10.345375000,5.828771944,10.345375000,5.828771944
2015-09-16 12:00,10.463006667,5.514398056,10.463006667,5.514398056
2015-09-16 11:00,10.559103889,4.205295000,10.559103889,4.205295000
2015-09-16 10:00,11.344700556,2.544902500,11.344700556,2.544902500
2015-09-16 09:00,6.760756389,0.573703889,6.760756389,0.573703889
2015-09-16 08:00,5.222412778,-0.003911111,5.222412778,-0.003911111
2015-09-16 07:00,4.980318889,-0.012642222,4.980318889,-0.012642222
2015-09-16 06:00,4.900232500,-0.012636667,4.900232500,-0.012636667
2015-09-16 05:00,4.856364167,-0.012526944,4.856364167,-0.012526944
2015-09-16 04:00,4.918709722,-0.012604444,4.918709722,-0.012604444
2015-09-16 03:00,5.033404167,-0.012571944,5.033404167,-0.012571944
2015-09-16 02:00,4.986821111,-0.012499722,4.986821111,-0.012499722
2015-09-16 01:00,4.857104722,-0.012383889,4.857104722,-0.012383889
2015-09-16 00:00,4.775260556,-0.012178333,4.775260556,-0.012178333
2015-09-15 23:00,5.702163889,-0.012251111,5.702163889,-0.012251111
2015-09-15 22:00,6.424677500,-0.012088889,6.424677500,-0.012088889
2015-09-15 21:00,5.263804167,-0.013556389,5.263804167,-0.013556389
2015-09-15 20:00,4.759353056,0.429694167,4.759353056,0.429694167
2015-09-15 19:00,5.086920556,2.426358611,5.086920556,2.426358611
2015-09-15 18:00,6.319177778,4.494837222,6.319177778,4.494837222
2015-09-15 17:00,9.932560278,2.877020833,9.932560278,2.877020833
2015-09-15 16:00,11.573635833,5.907091667,11.573635833,5.907091667
2015-09-15 15:00,11.715903611,6.825001111,11.715903611,6.825001111
2015-09-15 14:00,11.841245556,5.400845556,11.841245556,5.400845556
2015-09-15 13:00,11.161545278,6.494940000,11.161545278,6.494940000
2015-09-15 12:00,11.299501389,2.849601944,11.299501389,2.849601944
2015-09-15 11:00,11.240896111,2.342559722,11.240896111,2.342559722
2015-09-15 10:00,11.463849444,0.476663333,11.463849444,0.476663333
2015-09-15 09:00,7.473021944,0.061037500,7.473021944,0.061037500
2015-09-15 08:00,5.404482778,-0.012034167,5.404482778,-0.012034167
2015-09-15 07:00,4.388283056,-0.012093889,4.388283056,-0.012093889
2015-09-15 06:00,4.212518889,-0.012203333,4.212518889,-0.012203333
2015-09-15 05:00,4.211265278,-0.012244444,4.211265278,-0.012244444
2015-09-15 04:00,4.205296944,-0.012218333,4.205296944,-0.012218333
2015-09-15 03:00,4.248130000,-0.012218889,4.248130000,-0.012218889
2015-09-15 02:00,4.305180833,-0.012285000,4.305180833,-0.012285000
2015-09-15 01:00,4.268031389,-0.012169167,4.268031389,-0.012169167
2015-09-15 00:00,4.451727500,-0.012016389,4.451727500,-0.012016389
2015-09-14 23:00,7.395760278,-0.012109167,7.395760278,-0.012109167
2015-09-14 22:00,6.852354444,-0.012208611,6.852354444,-0.012208611
2015-09-14 21:00,7.131830000,-0.012935556,7.131830000,-0.012935556
2015-09-14 20:00,6.299184167,0.164203611,6.299184167,0.164203611
2015-09-14 19:00,8.486152500,0.893421111,8.486152500,0.893421111
2015-09-14 18:00,9.154124722,1.351302222,9.154124722,1.351302222
2015-09-14 17:00,10.236651389,3.157010278,10.236651389,3.157010278
2015-09-14 16:00,10.888984167,3.453189722,10.888984167,3.453189722
2015-09-14 15:00,11.004068889,4.135109167,11.004068889,4.135109167
2015-09-14 14:00,10.812525833,4.177038333,10.812525833,4.177038333
2015-09-14 13:00,10.045299167,5.997635278,10.045299167,5.997635278
2015-09-14 12:00,9.675578333,5.171335833,9.675578333,5.171335833
2015-09-14 11:00,9.776232778,3.763570000,9.776232778,3.763570000
2015-09-14 10:00,10.886182222,2.251751944,10.886182222,2.251751944
2015-09-14 09:00,7.410525556,0.402286389,7.410525556,0.402286389
2015-09-14 08:00,4.834009444,-0.004781944,4.834009444,-0.004781944
2015-09-14 07:00,4.075696111,-0.012280833,4.075696111,-0.012280833
2015-09-14 06:00,3.980958889,-0.012386389,3.980958889,-0.012386389
2015-09-14 05:00,3.962119444,-0.012435000,3.962119444,-0.012435000
2015-09-14 04:00,3.898318333,-0.012301667,3.898318333,-0.012301667
2015-09-14 03:00,3.931085000,-0.012355000,3.931085000,-0.012355000
2015-09-14 02:00,3.919658611,-0.012357500,3.919658611,-0.012357500
2015-09-14 01:00,3.803285833,-0.012180278,3.803285833,-0.012180278
2015-09-14 00:00,3.790540278,-0.012109722,3.790540278,-0.012109722
2015-09-13 23:00,3.779475556,-0.012113056,3.779475556,-0.012113056
2015-09-13 22:00,3.793399444,-0.012315000,3.793399444,-0.012315000
2015-09-13 21:00,3.787823056,-0.013384722,3.787823056,-0.013384722
2015-09-13 20:00,3.277217500,0.349760556,3.277217500,0.349760556
2015-09-13 19:00,3.241544722,1.162538611,3.241544722,1.162538611
2015-09-13 18:00,3.689259167,2.050045000,3.689259167,2.050045000
2015-09-13 17:00,3.240770833,5.062892500,3.240770833,5.062892500
2015-09-13 16:00,3.362129722,5.280591389,3.362129722,5.280591389
2015-09-13 15:00,3.340110556,5.754990000,3.340110556,5.754990000
2015-09-13 14:00,3.274702778,6.159765556,3.274702778,6.159765556
2015-09-13 13:00,3.303506944,6.181667778,3.303506944,6.181667778
2015-09-13 12:00,3.311462222,5.454412778,3.311462222,5.454412778
2015-09-13 11:00,3.336082500,4.269466667,3.336082500,4.269466667
2015-09-13 10:00,3.275852778,2.409233889,3.275852778,2.409233889
2015-09-13 09:00,3.408381944,0.749123333,3.408381944,0.749123333
2015-09-13 08:00,3.851298611,-0.003783056,3.851298611,-0.003783056
2015-09-13 07:00,3.848420556,-0.012971667,3.848420556,-0.012971667
2015-09-13 06:00,3.846058056,-0.012967778,3.846058056,-0.012967778
2015-09-13 05:00,3.854226389,-0.012935556,3.854226389,-0.012935556
2015-09-13 04:00,3.812671667,-0.012884167,3.812671667,-0.012884167
2015-09-13 03:00,3.780886111,-0.012750833,3.780886111,-0.012750833
2015-09-13 02:00,3.795983056,-0.012632778,3.795983056,-0.012632778
2015-09-13 01:00,3.793158333,-0.012649167,3.793158333,-0.012649167
2015-09-13 00:00,3.837803333,-0.012617500,3.837803333,-0.012617500
2015-09-12 23:00,3.771258611,-0.012534722,3.771258611,-0.012534722
2015-09-12 22:00,3.757101389,-0.012508056,3.757101389,-0.012508056
2015-09-12 21:00,3.770232778,-0.014155833,3.770232778,-0.014155833
2015-09-12 20:00,3.275164444,0.449837500,3.275164444,0.449837500
2015-09-12 19:00,3.192879167,2.340433056,3.192879167,2.340433056
2015-09-12 18:00,3.220174722,4.018275278,3.220174722,4.018275278
2015-09-12 17:00,3.228793333,5.282705278,3.228793333,5.282705278
2015-09-12 16:00,3.232084722,6.104053611,3.232084722,6.104053611
2015-09-12 15:00,3.241373889,6.590860556,3.241373889,6.590860556
2015-09-12 14:00,3.249170278,6.618106389,3.249170278,6.618106389
2015-09-12 13:00,3.242677500,6.209103333,3.242677500,6.209103333
2015-09-12 12:00,3.273671944,5.508319167,3.273671944,5.508319167
2015-09-12 11:00,3.341267778,4.351921667,3.341267778,4.351921667
2015-09-12 10:00,3.278503056,2.655234722,3.278503056,2.655234722
2015-09-12 09:00,3.420797500,0.684698889,3.420797500,0.684698889
2015-09-12 08:00,3.867893889,-0.015015000,3.867893889,-0.015015000
2015-09-12 07:00,3.864199167,-0.013169722,3.864199167,-0.013169722
2015-09-12 06:00,3.858555556,-0.013097778,3.858555556,-0.013097778
2015-09-12 05:00,3.859419722,-0.013044167,3.859419722,-0.013044167
2015-09-12 04:00,4.229193611,-0.012958333,4.229193611,-0.012958333
2015-09-12 03:00,3.880716389,-0.012836944,3.880716389,-0.012836944
2015-09-12 02:00,3.897416667,-0.012743889,3.897416667,-0.012743889
2015-09-12 01:00,3.745636389,-0.012543889,3.745636389,-0.012543889
2015-09-12 00:00,3.661702222,-0.012343056,3.661702222,-0.012343056
2015-09-11 23:00,3.630055000,-0.012343889,3.630055000,-0.012343889
2015-09-11 22:00,6.366108333,-0.012432222,6.366108333,-0.012432222
2015-09-11 21:00,4.698488056,-0.014226667,4.698488056,-0.014226667
2015-09-11 20:00,3.921914444,0.456213333,3.921914444,0.456213333
2015-09-11 19:00,3.783882778,2.506045278,3.783882778,2.506045278
2015-09-11 18:00,6.008004722,4.116195556,6.008004722,4.116195556
2015-09-11 17:00,8.908054444,5.357932778,8.908054444,5.357932778
2015-09-11 16:00,11.544068333,6.179940278,11.544068333,6.179940278
2015-09-11 15:00,10.892345833,6.551828611,10.892345833,6.551828611
2015-09-11 14:00,10.733396944,6.638101667,10.733396944,6.638101667
2015-09-11 13:00,10.863913889,6.372338889,10.863913889,6.372338889
2015-09-11 12:00,11.110082222,5.625306111,11.110082222,5.625306111
2015-09-11 11:00,11.347514444,4.365820278,11.347514444,4.365820278
2015-09-11 10:00,10.511568333,2.561613056,10.511568333,2.561613056
2015-09-11 09:00,5.724594722,0.579005833,5.724594722,0.579005833
2015-09-11 08:00,4.513815000,-0.014025000,4.513815000,-0.014025000
2015-09-11 07:00,4.489719444,-0.012923056,4.489719444,-0.012923056
2015-09-11 06:00,4.425286389,-0.012864167,4.425286389,-0.012864167
2015-09-11 05:00,4.419985000,-0.012781389,4.419985000,-0.012781389
2015-09-11 04:00,4.423867500,-0.012643056,4.423867500,-0.012643056
2015-09-11 03:00,4.463681667,-0.012574444,4.463681667,-0.012574444
2015-09-11 02:00,4.481121389,-0.012516389,4.481121389,-0.012516389
2015-09-11 01:00,4.379966111,-0.012304444,4.379966111,-0.012304444
2015-09-11 00:00,4.355997222,-0.012391111,4.355997222,-0.012391111
2015-09-10 23:00,5.096585833,-0.012437222,5.096585833,-0.012437222
2015-09-10 22:00,9.073269167,-0.012186667,9.073269167,-0.012186667
2015-09-10 21:00,5.937659722,-0.013301944,5.937659722,-0.013301944
2015-09-10 20:00,6.072674167,0.493098056,6.072674167,0.493098056
2015-09-10 19:00,8.050711111,2.222237778,8.050711111,2.222237778
2015-09-10 18:00,10.068067500,3.595351389,10.068067500,3.595351389
2015-09-10 17:00,11.177082778,5.246930000,11.177082778,5.246930000
2015-09-10 16:00,11.002179167,6.236081944,11.002179167,6.236081944
2015-09-10 15:00,10.994806389,6.677571667,10.994806389,6.677571667
2015-09-10 14:00,11.159055833,6.640906389,11.159055833,6.640906389
2015-09-10 13:00,10.966776944,6.365635833,10.966776944,6.365635833
2015-09-10 12:00,11.274602500,5.613209722,11.274602500,5.613209722
2015-09-10 11:00,11.335979444,4.453790556,11.335979444,4.453790556
2015-09-10 10:00,11.334252500,2.766159167,11.334252500,2.766159167
2015-09-10 09:00,6.675707500,0.795957500,6.675707500,0.795957500
2015-09-10 08:00,4.477198333,-0.006074722,4.477198333,-0.006074722
2015-09-10 07:00,5.542323333,-0.012963333,5.542323333,-0.012963333
2015-09-10 06:00,5.498109722,-0.012971389,5.498109722,-0.012971389
2015-09-10 05:00,5.045362778,-0.012826389,5.045362778,-0.012826389
2015-09-10 04:00,4.685710000,-0.012613889,4.685710000,-0.012613889
2015-09-10 03:00,4.065846111,-0.012540278,4.065846111,-0.012540278
2015-09-10 02:00,4.006837222,-0.012417222,4.006837222,-0.012417222
2015-09-10 01:00,4.070380278,-0.012222222,4.070380278,-0.012222222
2015-09-10 00:00,3.946206389,-0.012168333,3.946206389,-0.012168333
2015-09-09 23:00,5.049762222,-0.012027222,5.049762222,-0.012027222
2015-09-09 22:00,6.574539722,-0.012309722,6.574539722,-0.012309722
2015-09-09 21:00,7.095733056,-0.012961111,7.095733056,-0.012961111
2015-09-09 20:00,5.572141667,0.522151389,5.572141667,0.522151389
2015-09-09 19:00,5.052874722,2.586835833,5.052874722,2.586835833
2015-09-09 18:00,7.981236667,4.427038889,7.981236667,4.427038889
2015-09-09 17:00,10.225190556,4.010375833,10.225190556,4.010375833
2015-09-09 16:00,11.525505556,6.228201389,11.525505556,6.228201389
2015-09-09 15:00,11.507603611,6.655301111,11.507603611,6.655301111
2015-09-09 14:00,11.228346667,6.563307222,11.228346667,6.563307222
2015-09-09 13:00,11.735060278,6.235872222,11.735060278,6.235872222
2015-09-09 12:00,10.992675833,5.659376111,10.992675833,5.659376111
2015-09-09 11:00,10.911950000,4.422951667,10.911950000,4.422951667
2015-09-09 10:00,11.090910000,2.755759444,11.090910000,2.755759444
2015-09-09 09:00,6.340049167,0.794731667,6.340049167,0.794731667
2015-09-09 08:00,4.519810278,-0.003528056,4.519810278,-0.003528056
2015-09-09 07:00,4.477946667,-0.013013056,4.477946667,-0.013013056
2015-09-09 06:00,4.418546111,-0.012976944,4.418546111,-0.012976944
2015-09-09 05:00,4.410046667,-0.012927500,4.410046667,-0.012927500
2015-09-09 04:00,4.414394722,-0.012801667,4.414394722,-0.012801667
2015-09-09 03:00,4.418640556,-0.012709722,4.418640556,-0.012709722
2015-09-09 02:00,4.454929722,-0.012609444,4.454929722,-0.012609444
2015-09-09 01:00,4.372925556,-0.012445000,4.372925556,-0.012445000
2015-09-09 00:00,4.309702222,-0.012292778,4.309702222,-0.012292778
2015-09-08 23:00,5.176078889,-0.012423056,5.176078889,-0.012423056
2015-09-08 22:00,8.875031667,-0.012204167,8.875031667,-0.012204167
2015-09-08 21:00,5.856526111,-0.012120833,5.856526111,-0.012120833
2015-09-08 20:00,7.366208056,0.580885278,7.366208056,0.580885278
2015-09-08 19:00,6.902399444,2.721470000,6.902399444,2.721470000
2015-09-08 18:00,8.228671389,4.379704722,8.228671389,4.379704722
2015-09-08 17:00,10.973437222,5.523260000,10.973437222,5.523260000
2015-09-08 16:00,11.163112778,6.287683056,11.163112778,6.287683056
2015-09-08 15:00,11.177087222,6.716138889,11.177087222,6.716138889
2015-09-08 14:00,11.596068889,6.772141389,11.596068889,6.772141389
2015-09-08 13:00,11.691827222,6.460356111,11.691827222,6.460356111
2015-09-08 12:00,11.726172222,5.706569722,11.726172222,5.706569722
2015-09-08 11:00,10.801836111,4.449400556,10.801836111,4.449400556
2015-09-08 10:00,11.124760278,2.622384444,11.124760278,2.622384444
2015-09-08 09:00,6.365023056,0.741315556,6.365023056,0.741315556
2015-09-08 08:00,5.501765278,-0.000301111,5.501765278,-0.000301111
2015-09-08 07:00,5.550710833,-0.012653056,5.550710833,-0.012653056
2015-09-08 06:00,5.496344444,-0.012713611,5.496344444,-0.012713611
2015-09-08 05:00,5.497154722,-0.012711111,5.497154722,-0.012711111
2015-09-08 04:00,5.496175000,-0.012693611,5.496175000,-0.012693611
2015-09-08 03:00,5.508605556,-0.012665000,5.508605556,-0.012665000
2015-09-08 02:00,5.544451111,-0.012673611,5.544451111,-0.012673611
2015-09-08 01:00,5.479508333,-0.012634444,5.479508333,-0.012634444
2015-09-08 00:00,5.473007500,-0.012639444,5.473007500,-0.012639444
2015-09-07 23:00,5.464317222,-0.012481111,5.464317222,-0.012481111
2015-09-07 22:00,5.457031389,-0.012218889,5.457031389,-0.012218889
2015-09-07 21:00,5.463082222,-0.009934722,5.463082222,-0.009934722
2015-09-07 20:00,4.980562500,0.706631944,4.980562500,0.706631944
2015-09-07 19:00,4.905169444,2.917428056,4.905169444,2.917428056
2015-09-07 18:00,4.994893889,4.590093056,4.994893889,4.590093056
2015-09-07 17:00,5.651985556,2.469990278,5.651985556,2.469990278
2015-09-07 16:00,7.605631389,1.022651111,7.605631389,1.022651111
2015-09-07 15:00,8.361659167,2.320760000,8.361659167,2.320760000
2015-09-07 14:00,9.190870833,4.185652500,9.190870833,4.185652500
2015-09-07 13:00,7.429198889,4.225458056,7.429198889,4.225458056
2015-09-07 12:00,7.481133889,3.338343056,7.481133889,3.338343056
2015-09-07 11:00,5.808797500,3.653764167,5.808797500,3.653764167
2015-09-07 10:00,5.411935000,1.188189444,5.411935000,1.188189444
2015-09-07 09:00,5.611517778,0.665731667,5.611517778,0.665731667
2015-09-07 08:00,5.596706389,0.003726389,5.596706389,0.003726389
2015-09-07 07:00,5.621580556,-0.012596667,5.621580556,-0.012596667
2015-09-07 06:00,6.069835556,-0.012611111,6.069835556,-0.012611111
2015-09-07 05:00,6.003491944,-0.012473889,6.003491944,-0.012473889
2015-09-07 04:00,5.427907222,-0.012363889,5.427907222,-0.012363889
2015-09-07 03:00,5.435950556,-0.012276667,5.435950556,-0.012276667
2015-09-07 02:00,5.446734167,-0.012345000,5.446734167,-0.012345000
2015-09-07 01:00,5.400887500,-0.012262778,5.400887500,-0.012262778
2015-09-07 00:00,5.383892778,-0.012100000,5.383892778,-0.012100000
2015-09-06 23:00,5.376486111,-0.011931667,5.376486111,-0.011931667
2015-09-06 22:00,5.421055278,-0.012151944,5.421055278,-0.012151944
2015-09-06 21:00,5.441143056,0.008537222,5.441143056,0.008537222
2015-09-06 20:00,4.972286944,0.646870833,4.972286944,0.646870833
2015-09-06 19:00,4.888077778,1.718229444,4.888077778,1.718229444
2015-09-06 18:00,4.908453889,1.656936944,4.908453889,1.656936944
2015-09-06 17:00,4.898919444,2.520685833,4.898919444,2.520685833
2015-09-06 16:00,4.903159444,2.709343889,4.903159444,2.709343889
2015-09-06 15:00,4.913593333,3.075643333,4.913593333,3.075643333
2015-09-06 14:00,4.930349167,4.653085833,4.930349167,4.653085833
2015-09-06 13:00,4.942763056,6.646261944,4.942763056,6.646261944
2015-09-06 12:00,4.910750556,5.458777222,4.910750556,5.458777222
2015-09-06 11:00,4.865932778,3.576017222,4.865932778,3.576017222
2015-09-06 10:00,4.863575833,1.347443333,4.863575833,1.347443333
2015-09-06 09:00,4.999306389,0.691067500,4.999306389,0.691067500
2015-09-06 08:00,5.441922778,0.024073056,5.441922778,0.024073056
2015-09-06 07:00,5.438653611,-0.012527500,5.438653611,-0.012527500
2015-09-06 06:00,5.432011944,-0.012493889,5.432011944,-0.012493889
2015-09-06 05:00,5.424812222,-0.012448611,5.424812222,-0.012448611
2015-09-06 04:00,5.418720833,-0.012369167,5.418720833,-0.012369167
2015-09-06 03:00,5.462686944,-0.012381111,5.462686944,-0.012381111
2015-09-06 02:00,5.480790000,-0.012386111,5.480790000,-0.012386111
2015-09-06 01:00,5.406283056,-0.012339167,5.406283056,-0.012339167
2015-09-06 00:00,5.390709444,-0.012132222,5.390709444,-0.012132222
2015-09-05 23:00,5.425464167,-0.012121667,5.425464167,-0.012121667
2015-09-05 22:00,5.459912222,-0.011999167,5.459912222,-0.011999167
2015-09-05 21:00,5.451860556,-0.001431667,5.451860556,-0.001431667
2015-09-05 20:00,4.968182500,0.166756944,4.968182500,0.166756944
2015-09-05 19:00,4.873341667,0.246890833,4.873341667,0.246890833
2015-09-05 18:00,4.879513333,1.158496389,4.879513333,1.158496389
2015-09-05 17:00,4.887439444,2.888715556,4.887439444,2.888715556
2015-09-05 16:00,4.896205000,4.172569722,4.896205000,4.172569722
2015-09-05 15:00,4.899711667,2.409623333,4.899711667,2.409623333
2015-09-05 14:00,4.927079167,5.848615833,4.927079167,5.848615833
2015-09-05 13:00,4.935530278,5.659653611,4.935530278,5.659653611
2015-09-05 12:00,4.946414167,5.717539722,4.946414167,5.717539722
2015-09-05 11:00,4.899337778,4.169114722,4.899337778,4.169114722
2015-09-05 10:00,4.857286389,1.304314722,4.857286389,1.304314722
2015-09-05 09:00,4.990148056,0.552242778,4.990148056,0.552242778
2015-09-05 08:00,5.430751667,0.019076944,5.430751667,0.019076944
2015-09-05 07:00,5.424374444,-0.012548333,5.424374444,-0.012548333
2015-09-05 06:00,5.419462778,-0.012485000,5.419462778,-0.012485000
2015-09-05 05:00,5.412833889,-0.012441111,5.412833889,-0.012441111
2015-09-05 04:00,5.415778333,-0.012457778,5.415778333,-0.012457778
2015-09-05 03:00,5.447242222,-0.012414167,5.447242222,-0.012414167
2015-09-05 02:00,5.482278889,-0.012425278,5.482278889,-0.012425278
2015-09-05 01:00,5.399443333,-0.012325278,5.399443333,-0.012325278
2015-09-05 00:00,5.389418889,-0.012313056,5.389418889,-0.012313056
2015-09-04 23:00,5.390162778,-0.012167500,5.390162778,-0.012167500
2015-09-04 22:00,5.455817778,-0.012173333,5.455817778,-0.012173333
2015-09-04 21:00,5.474712778,-0.014274167,5.474712778,-0.014274167
2015-09-04 20:00,6.981954722,0.158014167,6.981954722,0.158014167
2015-09-04 19:00,6.781757500,0.723804444,6.781757500,0.723804444
2015-09-04 18:00,6.384159444,0.896400833,6.384159444,0.896400833
2015-09-04 17:00,9.943345833,0.772956389,9.943345833,0.772956389
2015-09-04 16:00,11.405400000,3.850882222,11.405400000,3.850882222
2015-09-04 15:00,11.327056944,5.122062500,11.327056944,5.122062500
2015-09-04 14:00,11.546641667,6.272823333,11.546641667,6.272823333
2015-09-04 13:00,11.217917222,6.360941667,11.217917222,6.360941667
2015-09-04 12:00,11.242561667,5.436007778,11.242561667,5.436007778
2015-09-04 11:00,11.315677500,4.444663333,11.315677500,4.444663333
2015-09-04 10:00,10.985015556,2.827075556,10.985015556,2.827075556
2015-09-04 09:00,5.792965833,0.889846944,5.792965833,0.889846944
2015-09-04 08:00,4.998039444,-0.011167222,4.998039444,-0.011167222
2015-09-04 07:00,6.036003611,-0.012878333,6.036003611,-0.012878333
2015-09-04 06:00,5.951055278,-0.012879722,5.951055278,-0.012879722
