"Date & Time",Use,Gen,"Grid","Solar","Shop"
2015-07-28 22:00,"=D3753-MIN(E3753;0)","=E3753",51209.314576389,51040.187142222,-3600.347811389
2015-07-28 21:00,"=D3754-MIN(E3754;0)","=E3754",51208.609486667,51036.669781111,-3600.280301389
2015-07-28 20:00,"=D3755-MIN(E3755;0)","=E3755",51207.896681667,51032.676537500,-3600.212543056
2015-07-28 19:00,"=D3756-MIN(E3756;0)","=E3756",51206.967862778,51028.426918889,-3600.132191389
2015-07-28 18:00,"=D3757-MIN(E3757;0)","=E3757",51206.175813889,51024.175870833,-3600.008179167
2015-07-28 17:00,"=D3758-MIN(E3758;0)","=E3758",51205.321380833,51020.079811111,-3599.915512500
2015-07-28 16:00,"=D3759-MIN(E3759;0)","=E3759",51204.430946111,51016.433886111,-3599.845018611
2015-07-28 15:00,"=D3760-MIN(E3760;0)","=E3760",51203.058130000,51013.516896111,-3599.715415556
2015-07-28 14:00,"=D3761-MIN(E3761;0)","=E3761",51201.995685556,51011.768992500,-3599.619397500
2015-07-28 13:00,"=D3762-MIN(E3762;0)","=E3762",51200.768899722,51011.346663611,-3599.527253056
2015-07-28 12:00,"=D3763-MIN(E3763;0)","=E3763",51199.675871111,51011.318599722,-3599.441268889
2015-07-28 11:00,"=D3764-MIN(E3764;0)","=E3764",51198.652866667,51011.313848056,-3599.369081111
2015-07-28 10:00,"=D3765-MIN(E3765;0)","=E3765",51197.741708056,51011.308946944,-3599.294310833
2015-07-28 09:00,"=D3766-MIN(E3766;0)","=E3766",51196.762145833,51011.304022222,-3599.209457500
2015-07-28 08:00,"=D3767-MIN(E3767;0)","=E3767",51195.710705278,51011.299130833,-3599.122801944
2015-07-28 07:00,"=D3768-MIN(E3768;0)","=E3768",51194.666977778,51011.294263889,-3599.036413611
2015-07-28 06:00,"=D3769-MIN(E3769;0)","=E3769",51193.677078333,51011.289628056,-3598.948715833
2015-07-28 05:00,"=D3770-MIN(E3770;0)","=E3770",51192.677047222,51011.285287778,-3598.860317222
2015-07-28 04:00,"=D3771-MIN(E3771;0)","=E3771",51191.628205833,51011.280992778,-3598.771882500
2015-07-28 03:00,"=D3772-MIN(E3772;0)","=E3772",51190.550363611,51011.276648889,-3598.687106944
2015-07-28 02:00,"=D3773-MIN(E3773;0)","=E3773",51189.515728333,51011.272114444,-3598.610368333
2015-07-28 01:00,"=D3774-MIN(E3774;0)","=E3774",51188.213984444,51011.226732500,-3598.528284722
2015-07-28 00:00,"=D3775-MIN(E3775;0)","=E3775",51187.034994167,51010.680331667,-3598.437546667
2015-07-27 23:00,"=D3776-MIN(E3776;0)","=E3776",51185.847458056,51009.286978611,-3598.357363333
2015-07-27 22:00,"=D3777-MIN(E3777;0)","=E3777",51185.061858611,51006.979086111,-3598.256502500
2015-07-27 21:00,"=D3778-MIN(E3778;0)","=E3778",51184.373892500,51003.549329167,-3598.175854444
2015-07-27 20:00,"=D3779-MIN(E3779;0)","=E3779",51183.654324444,50999.807204167,-3598.061250556
2015-07-27 19:00,"=D3780-MIN(E3780;0)","=E3780",51182.932644722,50995.868472778,-3597.939720000
2015-07-27 18:00,"=D3781-MIN(E3781;0)","=E3781",51182.241497222,50991.887659167,-3597.868076111
2015-07-27 17:00,"=D3782-MIN(E3782;0)","=E3782",51181.488549722,50987.923193333,-3597.749337500
2015-07-27 16:00,"=D3783-MIN(E3783;0)","=E3783",51180.728969722,50984.399500833,-3597.674484444
2015-07-27 15:00,"=D3784-MIN(E3784;0)","=E3784",51179.598406667,50981.660561944,-3597.592005000
2015-07-27 14:00,"=D3785-MIN(E3785;0)","=E3785",51178.623943333,50980.143999722,-3597.496522778
2015-07-27 13:00,"=D3786-MIN(E3786;0)","=E3786",51177.629907222,50979.721428889,-3597.413546667
2015-07-27 12:00,"=D3787-MIN(E3787;0)","=E3787",51176.566944722,50979.695604167,-3597.324391389
2015-07-27 11:00,"=D3788-MIN(E3788;0)","=E3788",51175.591090278,50979.691186389,-3597.244066667
2015-07-27 10:00,"=D3789-MIN(E3789;0)","=E3789",51174.602267778,50979.686805833,-3597.156166667
2015-07-27 09:00,"=D3790-MIN(E3790;0)","=E3790",51173.612800556,50979.682409444,-3597.068078611
2015-07-27 08:00,"=D3791-MIN(E3791;0)","=E3791",51172.581949722,50979.678055278,-3596.979418889
2015-07-27 07:00,"=D3792-MIN(E3792;0)","=E3792",51171.560186389,50979.673640556,-3596.901143056
2015-07-27 06:00,"=D3793-MIN(E3793;0)","=E3793",51170.497710556,50979.669234722,-3596.826427778
2015-07-27 05:00,"=D3794-MIN(E3794;0)","=E3794",51169.374005000,50979.664884444,-3596.751395556
2015-07-27 04:00,"=D3795-MIN(E3795;0)","=E3795",51168.196177778,50979.660467222,-3596.664118611
2015-07-27 03:00,"=D3796-MIN(E3796;0)","=E3796",51166.674222778,50979.656125278,-3596.576679722
2015-07-27 02:00,"=D3797-MIN(E3797;0)","=E3797",51165.126613611,50979.651645833,-3596.483452500
2015-07-27 01:00,"=D3798-MIN(E3798;0)","=E3798",51163.515560556,50979.618846111,-3596.398661944
2015-07-27 00:00,"=D3799-MIN(E3799;0)","=E3799",51162.338712222,50979.041221389,-3596.301026667
2015-07-26 23:00,"=D3800-MIN(E3800;0)","=E3800",51161.035192500,50977.349798889,-3596.186900000
2015-07-26 22:00,"=D3801-MIN(E3801;0)","=E3801",51159.928716944,50975.806471389,-3596.104619167
2015-07-26 21:00,"=D3802-MIN(E3802;0)","=E3802",51159.021465833,50973.653453333,-3596.007931389
2015-07-26 20:00,"=D3803-MIN(E3803;0)","=E3803",51158.238311944,50970.005863056,-3595.925435000
2015-07-26 19:00,"=D3804-MIN(E3804;0)","=E3804",51157.421882778,50965.843609722,-3595.842606944
2015-07-26 18:00,"=D3805-MIN(E3805;0)","=E3805",51156.605478333,50961.656010833,-3595.760638333
2015-07-26 17:00,"=D3806-MIN(E3806;0)","=E3806",51155.815175833,50958.216755556,-3595.696258889
2015-07-26 16:00,"=D3807-MIN(E3807;0)","=E3807",51154.955888889,50954.655015278,-3595.620462500
2015-07-26 15:00,"=D3808-MIN(E3808;0)","=E3808",51153.890335556,50951.940180556,-3595.533317500
2015-07-26 14:00,"=D3809-MIN(E3809;0)","=E3809",51152.874070556,50950.159256389,-3595.457682222
2015-07-26 13:00,"=D3810-MIN(E3810;0)","=E3810",51151.904195556,50949.687501389,-3595.364481389
2015-07-26 12:00,"=D3811-MIN(E3811;0)","=E3811",51150.903035000,50949.659779722,-3595.262346389
2015-07-26 11:00,"=D3812-MIN(E3812;0)","=E3812",51149.907141389,50949.655419722,-3595.175833889
2015-07-26 10:00,"=D3813-MIN(E3813;0)","=E3813",51148.909252778,50949.651061944,-3595.087246667
2015-07-26 09:00,"=D3814-MIN(E3814;0)","=E3814",51147.916016111,50949.646766944,-3595.001836944
2015-07-26 08:00,"=D3815-MIN(E3815;0)","=E3815",51146.905291667,50949.642475278,-3594.923535278
2015-07-26 07:00,"=D3816-MIN(E3816;0)","=E3816",51145.874126667,50949.638183056,-3594.843475556
2015-07-26 06:00,"=D3817-MIN(E3817;0)","=E3817",51144.847020833,50949.633842500,-3594.757765000
2015-07-26 05:00,"=D3818-MIN(E3818;0)","=E3818",51143.294974167,50949.629509444,-3594.641270556
2015-07-26 04:00,"=D3819-MIN(E3819;0)","=E3819",51141.622350833,50949.625223889,-3594.435812500
2015-07-26 03:00,"=D3820-MIN(E3820;0)","=E3820",51140.020540556,50949.620842778,-3594.272799167
2015-07-26 02:00,"=D3821-MIN(E3821;0)","=E3821",51138.725171111,50949.616460833,-3594.181438889
2015-07-26 01:00,"=D3822-MIN(E3822;0)","=E3822",51137.287262778,50949.566031389,-3594.106498333
2015-07-26 00:00,"=D3823-MIN(E3823;0)","=E3823",51136.237627222,50949.006033611,-3594.029353333
2015-07-25 23:00,"=D3824-MIN(E3824;0)","=E3824",51135.422234722,50947.299675556,-3593.953525556
2015-07-25 22:00,"=D3825-MIN(E3825;0)","=E3825",51134.515734722,50944.696610278,-3593.871863333
2015-07-25 21:00,"=D3826-MIN(E3826;0)","=E3826",51133.668199167,50941.186031389,-3593.788942500
2015-07-25 20:00,"=D3827-MIN(E3827;0)","=E3827",51132.808288611,50937.173456944,-3593.706035556
2015-07-25 19:00,"=D3828-MIN(E3828;0)","=E3828",51131.732138056,50932.937634167,-3593.609090278
2015-07-25 18:00,"=D3829-MIN(E3829;0)","=E3829",51130.881525000,50928.691077778,-3593.517801111
2015-07-25 17:00,"=D3830-MIN(E3830;0)","=E3830",51129.999617778,50924.778205278,-3593.451521111
2015-07-25 16:00,"=D3831-MIN(E3831;0)","=E3831",51129.105995833,50921.176422222,-3593.384343611
2015-07-25 15:00,"=D3832-MIN(E3832;0)","=E3832",51128.203803611,50918.369278889,-3593.250915833
2015-07-25 14:00,"=D3833-MIN(E3833;0)","=E3833",51127.153196111,50916.564698056,-3593.156058056
2015-07-25 13:00,"=D3834-MIN(E3834;0)","=E3834",51126.039209722,50916.148846111,-3593.071921944
2015-07-25 12:00,"=D3835-MIN(E3835;0)","=E3835",51124.958960000,50916.125623611,-3592.990986667
2015-07-25 11:00,"=D3836-MIN(E3836;0)","=E3836",51123.964523889,50916.121064722,-3592.912515556
2015-07-25 10:00,"=D3837-MIN(E3837;0)","=E3837",51122.948121944,50916.116525833,-3592.810284722
2015-07-25 09:00,"=D3838-MIN(E3838;0)","=E3838",51121.919534722,50916.112027500,-3592.695278056
2015-07-25 08:00,"=D3839-MIN(E3839;0)","=E3839",51120.921607500,50916.107526111,-3592.619752778
2015-07-25 07:00,"=D3840-MIN(E3840;0)","=E3840",51119.848842778,50916.103064444,-3592.544377778
2015-07-25 06:00,"=D3841-MIN(E3841;0)","=E3841",51118.717625833,50916.098511944,-3592.459708056
2015-07-25 05:00,"=D3842-MIN(E3842;0)","=E3842",51117.575398333,50916.093985000,-3592.372954444
2015-07-25 04:00,"=D3843-MIN(E3843;0)","=E3843",51116.436970000,50916.089513611,-3592.286457222
2015-07-25 03:00,"=D3844-MIN(E3844;0)","=E3844",51115.378607500,50916.085062222,-3592.199005000
2015-07-25 02:00,"=D3845-MIN(E3845;0)","=E3845",51114.314110833,50916.080577778,-3592.113409167
2015-07-25 01:00,"=D3846-MIN(E3846;0)","=E3846",51113.230073611,50915.955029722,-3592.023593056
2015-07-25 00:00,"=D3847-MIN(E3847;0)","=E3847",51111.972464167,50915.175460556,-3591.953385000
2015-07-24 23:00,"=D3848-MIN(E3848;0)","=E3848",51111.153577778,50914.309708333,-3591.882122500
2015-07-24 22:00,"=D3849-MIN(E3849;0)","=E3849",51110.360085278,50912.932613889,-3591.806564722
2015-07-24 21:00,"=D3850-MIN(E3850;0)","=E3850",51109.547520278,50910.695796667,-3591.723788611
2015-07-24 20:00,"=D3851-MIN(E3851;0)","=E3851",51108.655961389,50908.616665278,-3591.640971111
2015-07-24 19:00,"=D3852-MIN(E3852;0)","=E3852",51107.817156111,50907.437774444,-3591.552873056
2015-07-24 18:00,"=D3853-MIN(E3853;0)","=E3853",51107.042006667,50904.535474722,-3591.472192222
2015-07-24 17:00,"=D3854-MIN(E3854;0)","=E3854",51106.240277500,50901.804078611,-3591.390143889
2015-07-24 16:00,"=D3855-MIN(E3855;0)","=E3855",51105.419260833,50898.473679167,-3591.309642222
2015-07-24 15:00,"=D3856-MIN(E3856;0)","=E3856",51104.581866944,50896.081066389,-3591.230449722
2015-07-24 14:00,"=D3857-MIN(E3857;0)","=E3857",51103.401407500,50894.464031389,-3591.037376667
2015-07-24 13:00,"=D3858-MIN(E3858;0)","=E3858",51102.291218889,50893.958575000,-3590.947563333
2015-07-24 12:00,"=D3859-MIN(E3859;0)","=E3859",51101.101916389,50893.867260556,-3590.866469444
2015-07-24 11:00,"=D3860-MIN(E3860;0)","=E3860",51100.027514167,50893.862712778,-3590.781355556
2015-07-24 10:00,"=D3861-MIN(E3861;0)","=E3861",51098.937369722,50893.858222500,-3590.693813056
2015-07-24 09:00,"=D3862-MIN(E3862;0)","=E3862",51097.832240556,50893.853762222,-3590.606385278
2015-07-24 08:00,"=D3863-MIN(E3863;0)","=E3863",51096.735246944,50893.849267222,-3590.532731667
2015-07-24 07:00,"=D3864-MIN(E3864;0)","=E3864",51095.635456944,50893.844700278,-3590.457209167
2015-07-24 06:00,"=D3865-MIN(E3865;0)","=E3865",51094.519650556,50893.840199722,-3590.380783333
2015-07-24 05:00,"=D3866-MIN(E3866;0)","=E3866",51092.981349722,50893.835723889,-3590.294233056
2015-07-24 04:00,"=D3867-MIN(E3867;0)","=E3867",51091.372785278,50893.831271389,-3590.207232500
2015-07-24 03:00,"=D3868-MIN(E3868;0)","=E3868",51089.778504444,50893.826870556,-3590.119954167
2015-07-24 02:00,"=D3869-MIN(E3869;0)","=E3869",51088.524588056,50893.822372778,-3590.035464167
2015-07-24 01:00,"=D3870-MIN(E3870;0)","=E3870",51087.205233333,50893.691453333,-3589.952227500
2015-07-24 00:00,"=D3871-MIN(E3871;0)","=E3871",51085.625449167,50893.056945556,-3589.862689722
2015-07-23 23:00,"=D3872-MIN(E3872;0)","=E3872",51084.436732222,50891.316806389,-3589.790585000
2015-07-23 22:00,"=D3873-MIN(E3873;0)","=E3873",51083.648355833,50888.577844167,-3589.702194722
2015-07-23 21:00,"=D3874-MIN(E3874;0)","=E3874",51082.871809722,50885.141130278,-3589.628172500
2015-07-23 20:00,"=D3875-MIN(E3875;0)","=E3875",51082.044721944,50881.173760833,-3589.530828333
2015-07-23 19:00,"=D3876-MIN(E3876;0)","=E3876",51081.168201667,50876.921793056,-3589.397520278
2015-07-23 18:00,"=D3877-MIN(E3877;0)","=E3877",51080.259464167,50872.740949167,-3589.301363611
2015-07-23 17:00,"=D3878-MIN(E3878;0)","=E3878",51079.488307778,50868.744071667,-3589.200778333
2015-07-23 16:00,"=D3879-MIN(E3879;0)","=E3879",51078.654899444,50865.148104722,-3589.105245556
2015-07-23 15:00,"=D3880-MIN(E3880;0)","=E3880",51077.746601111,50862.218393889,-3589.002430000
2015-07-23 14:00,"=D3881-MIN(E3881;0)","=E3881",51076.741129722,50860.381808056,-3588.938197222
2015-07-23 13:00,"=D3882-MIN(E3882;0)","=E3882",51075.555981944,50859.917037778,-3588.871587778
2015-07-23 12:00,"=D3883-MIN(E3883;0)","=E3883",51074.467869722,50859.888976944,-3588.789240556
2015-07-23 11:00,"=D3884-MIN(E3884;0)","=E3884",51073.377160833,50859.884480556,-3588.704223611
2015-07-23 10:00,"=D3885-MIN(E3885;0)","=E3885",51072.414543056,50859.879973056,-3588.621253611
2015-07-23 09:00,"=D3886-MIN(E3886;0)","=E3886",51071.460124722,50859.875496667,-3588.549503333
2015-07-23 08:00,"=D3887-MIN(E3887;0)","=E3887",51070.371170000,50859.870981667,-3588.478500000
2015-07-23 07:00,"=D3888-MIN(E3888;0)","=E3888",51069.392208056,50859.866420278,-3588.392373611
2015-07-23 06:00,"=D3889-MIN(E3889;0)","=E3889",51068.408536389,50859.861859167,-3588.304760833
2015-07-23 05:00,"=D3890-MIN(E3890;0)","=E3890",51067.356966389,50859.857267222,-3588.216774444
2015-07-23 04:00,"=D3891-MIN(E3891;0)","=E3891",51065.990233333,50859.852761944,-3588.136408333
2015-07-23 03:00,"=D3892-MIN(E3892;0)","=E3892",51064.518934722,50859.848225556,-3588.063033889
2015-07-23 02:00,"=D3893-MIN(E3893;0)","=E3893",51063.177343889,50859.843573056,-3587.992968333
2015-07-23 01:00,"=D3894-MIN(E3894;0)","=E3894",51061.915035278,50859.752873056,-3587.908035556
2015-07-23 00:00,"=D3895-MIN(E3895;0)","=E3895",51060.771192778,50859.123170556,-3587.819081944
2015-07-22 23:00,"=D3896-MIN(E3896;0)","=E3896",51059.604020833,50857.286971944,-3587.685261944
2015-07-22 22:00,"=D3897-MIN(E3897;0)","=E3897",51058.809160556,50854.734188056,-3587.591732778
2015-07-22 21:00,"=D3898-MIN(E3898;0)","=E3898",51058.030904444,50851.980174444,-3587.517250278
2015-07-22 20:00,"=D3899-MIN(E3899;0)","=E3899",51057.283555556,50850.267653333,-3587.430300833
2015-07-22 19:00,"=D3900-MIN(E3900;0)","=E3900",51056.529839167,50846.202721389,-3587.347366389
2015-07-22 18:00,"=D3901-MIN(E3901;0)","=E3901",51055.780750278,50841.964362778,-3587.267865000
2015-07-22 17:00,"=D3902-MIN(E3902;0)","=E3902",51054.940267500,50837.875630833,-3587.190535000
2015-07-22 16:00,"=D3903-MIN(E3903;0)","=E3903",51053.981683056,50834.182919444,-3587.125768889
2015-07-22 15:00,"=D3904-MIN(E3904;0)","=E3904",51052.956977500,50832.083231111,-3587.043678056
2015-07-22 14:00,"=D3905-MIN(E3905;0)","=E3905",51051.900665833,50831.278745833,-3586.961315278
2015-07-22 13:00,"=D3906-MIN(E3906;0)","=E3906",51050.756700833,50830.912028889,-3586.872813889
2015-07-22 12:00,"=D3907-MIN(E3907;0)","=E3907",51049.680936944,50830.845038611,-3586.807577778
2015-07-22 11:00,"=D3908-MIN(E3908;0)","=E3908",51048.735740833,50830.840576667,-3586.734697500
2015-07-22 10:00,"=D3909-MIN(E3909;0)","=E3909",51047.780624444,50830.836090556,-3586.647228056
2015-07-22 09:00,"=D3910-MIN(E3910;0)","=E3910",51046.827208611,50830.831608056,-3586.559036389
2015-07-22 08:00,"=D3911-MIN(E3911;0)","=E3911",51045.870300278,50830.827105556,-3586.478416111
2015-07-22 07:00,"=D3912-MIN(E3912;0)","=E3912",51044.801981944,50830.822616667,-3586.406079167
2015-07-22 06:00,"=D3913-MIN(E3913;0)","=E3913",51043.725692778,50830.818141667,-3586.331380278
2015-07-22 05:00,"=D3914-MIN(E3914;0)","=E3914",51042.644833611,50830.813673889,-3586.243162778
2015-07-22 04:00,"=D3915-MIN(E3915;0)","=E3915",51041.499458333,50830.809265278,-3586.154675556
2015-07-22 03:00,"=D3916-MIN(E3916;0)","=E3916",51040.001618611,50830.804852222,-3586.033743333
2015-07-22 02:00,"=D3917-MIN(E3917;0)","=E3917",51038.542204722,50830.800392500,-3585.938698056
2015-07-22 01:00,"=D3918-MIN(E3918;0)","=E3918",51037.075188056,50830.738941944,-3585.856417222
2015-07-22 00:00,"=D3919-MIN(E3919;0)","=E3919",51035.436745278,50830.410231667,-3585.767718333
2015-07-21 23:00,"=D3920-MIN(E3920;0)","=E3920",51034.273588889,50828.937376944,-3585.673914722
2015-07-21 22:00,"=D3921-MIN(E3921;0)","=E3921",51033.548984444,50826.768847778,-3585.598586389
2015-07-21 21:00,"=D3922-MIN(E3922;0)","=E3922",51032.802625278,50823.338526944,-3585.530743611
2015-07-21 20:00,"=D3923-MIN(E3923;0)","=E3923",51032.052499444,50820.582656667,-3585.458537500
2015-07-21 19:00,"=D3924-MIN(E3924;0)","=E3924",51031.190730000,50817.656555000,-3585.363659722
2015-07-21 18:00,"=D3925-MIN(E3925;0)","=E3925",51030.314744722,50814.145037222,-3585.269931944
2015-07-21 17:00,"=D3926-MIN(E3926;0)","=E3926",51029.503333333,50811.134501111,-3585.186958889
2015-07-21 16:00,"=D3927-MIN(E3927;0)","=E3927",51028.503660278,50809.358067500,-3585.106140278
2015-07-21 15:00,"=D3928-MIN(E3928;0)","=E3928",51027.499373889,50807.950421944,-3585.040938889
2015-07-21 14:00,"=D3929-MIN(E3929;0)","=E3929",51026.463749444,50807.406720556,-3584.952645000
2015-07-21 13:00,"=D3930-MIN(E3930;0)","=E3930",51025.337373889,50807.198273889,-3584.869134722
2015-07-21 12:00,"=D3931-MIN(E3931;0)","=E3931",51024.376522778,50807.139590000,-3584.784140556
2015-07-21 11:00,"=D3932-MIN(E3932;0)","=E3932",51023.434223611,50807.134672778,-3584.715967500
2015-07-21 10:00,"=D3933-MIN(E3933;0)","=E3933",51022.492320278,50807.129818889,-3584.646381389
2015-07-21 09:00,"=D3934-MIN(E3934;0)","=E3934",51021.515022222,50807.125045833,-3584.559826111
2015-07-21 08:00,"=D3935-MIN(E3935;0)","=E3935",51020.538131111,50807.120315556,-3584.471658056
2015-07-21 07:00,"=D3936-MIN(E3936;0)","=E3936",51019.546443889,50807.115622222,-3584.363835278
2015-07-21 06:00,"=D3937-MIN(E3937;0)","=E3937",51018.536643611,50807.111056944,-3584.251285556
2015-07-21 05:00,"=D3938-MIN(E3938;0)","=E3938",51017.513761944,50807.106456111,-3584.164322500
2015-07-21 04:00,"=D3939-MIN(E3939;0)","=E3939",51016.343116111,50807.101863333,-3584.077913333
2015-07-21 03:00,"=D3940-MIN(E3940;0)","=E3940",51014.801873889,50807.097368889,-3583.991062222
2015-07-21 02:00,"=D3941-MIN(E3941;0)","=E3941",51013.386894444,50807.092827222,-3583.917281944
2015-07-21 01:00,"=D3942-MIN(E3942;0)","=E3942",51012.044774167,50806.976026389,-3583.849631111
2015-07-21 00:00,"=D3943-MIN(E3943;0)","=E3943",51010.492396944,50806.567573056,-3583.766936944
2015-07-20 23:00,"=D3944-MIN(E3944;0)","=E3944",51009.130189722,50805.857086944,-3583.681957500
2015-07-20 22:00,"=D3945-MIN(E3945;0)","=E3945",51008.413416667,50803.956294722,-3583.599479167
2015-07-20 21:00,"=D3946-MIN(E3946;0)","=E3946",51007.689570556,50800.352540833,-3583.516389167
2015-07-20 20:00,"=D3947-MIN(E3947;0)","=E3947",51006.872306111,50796.360184167,-3583.417167500
2015-07-20 19:00,"=D3948-MIN(E3948;0)","=E3948",51006.117080000,50792.018003611,-3583.342194167
2015-07-20 18:00,"=D3949-MIN(E3949;0)","=E3949",51005.342976944,50787.701766389,-3583.263340833
2015-07-20 17:00,"=D3950-MIN(E3950;0)","=E3950",51004.501538056,50783.580705278,-3583.156820833
2015-07-20 16:00,"=D3951-MIN(E3951;0)","=E3951",51003.757920833,50779.991595000,-3583.058641667
2015-07-20 15:00,"=D3952-MIN(E3952;0)","=E3952",51002.794815278,50777.118096667,-3582.985492500
2015-07-20 14:00,"=D3953-MIN(E3953;0)","=E3953",51001.811847222,50775.312554722,-3582.921138611
2015-07-20 13:00,"=D3954-MIN(E3954;0)","=E3954",51000.761969167,50774.847620278,-3582.836514167
2015-07-20 12:00,"=D3955-MIN(E3955;0)","=E3955",50999.644879167,50774.812123333,-3582.738250556
2015-07-20 11:00,"=D3956-MIN(E3956;0)","=E3956",50998.494097778,50774.807461944,-3582.632688889
2015-07-20 10:00,"=D3957-MIN(E3957;0)","=E3957",50997.443724722,50774.802827500,-3582.520999167
2015-07-20 09:00,"=D3958-MIN(E3958;0)","=E3958",50996.293152222,50774.798099722,-3582.440921389
2015-07-20 08:00,"=D3959-MIN(E3959;0)","=E3959",50995.268885833,50774.793359444,-3582.369610833
2015-07-20 07:00,"=D3960-MIN(E3960;0)","=E3960",50994.257882500,50774.788746111,-3582.297752222
2015-07-20 06:00,"=D3961-MIN(E3961;0)","=E3961",50993.229411667,50774.784168611,-3582.212352500
2015-07-20 05:00,"=D3962-MIN(E3962;0)","=E3962",50992.049971389,50774.779532222,-3582.125636389
2015-07-20 04:00,"=D3963-MIN(E3963;0)","=E3963",50990.349751667,50774.774886667,-3582.039252222
2015-07-20 03:00,"=D3964-MIN(E3964;0)","=E3964",50988.739904167,50774.770221111,-3581.952415556
2015-07-20 02:00,"=D3965-MIN(E3965;0)","=E3965",50987.326915556,50774.765481944,-3581.877941389
2015-07-20 01:00,"=D3966-MIN(E3966;0)","=E3966",50986.126411111,50774.637370278,-3581.804603056
2015-07-20 00:00,"=D3967-MIN(E3967;0)","=E3967",50984.754237778,50774.084921389,-3581.731244444
2015-07-19 23:00,"=D3968-MIN(E3968;0)","=E3968",50983.896085556,50772.426322778,-3581.647930833
2015-07-19 22:00,"=D3969-MIN(E3969;0)","=E3969",50983.153354444,50769.654635278,-3581.565593611
2015-07-19 21:00,"=D3970-MIN(E3970;0)","=E3970",50982.401920000,50767.264604722,-3581.482322500
2015-07-19 20:00,"=D3971-MIN(E3971;0)","=E3971",50981.673365833,50765.207313056,-3581.408905833
2015-07-19 19:00,"=D3972-MIN(E3972;0)","=E3972",50980.955212778,50762.723347500,-3581.346588611
2015-07-19 18:00,"=D3973-MIN(E3973;0)","=E3973",50980.187115278,50758.882931667,-3581.253731944
2015-07-19 17:00,"=D3974-MIN(E3974;0)","=E3974",50979.342524167,50755.058970000,-3581.170122222
2015-07-19 16:00,"=D3975-MIN(E3975;0)","=E3975",50978.494204444,50751.818171944,-3581.062650000
2015-07-19 15:00,"=D3976-MIN(E3976;0)","=E3976",50977.331362500,50750.244922500,-3580.935866667
2015-07-19 14:00,"=D3977-MIN(E3977;0)","=E3977",50976.178088333,50749.124753611,-3580.864444722
2015-07-19 13:00,"=D3978-MIN(E3978;0)","=E3978",50975.186137500,50748.409698889,-3580.802660000
2015-07-19 12:00,"=D3979-MIN(E3979;0)","=E3979",50974.064289167,50748.362316389,-3580.726073611
2015-07-19 11:00,"=D3980-MIN(E3980;0)","=E3980",50972.947622222,50748.357912222,-3580.641568889
2015-07-19 10:00,"=D3981-MIN(E3981;0)","=E3981",50971.920555000,50748.353425000,-3580.559122222
2015-07-19 09:00,"=D3982-MIN(E3982;0)","=E3982",50970.898278889,50748.348918889,-3580.490440278
2015-07-19 08:00,"=D3983-MIN(E3983;0)","=E3983",50969.858069444,50748.344441944,-3580.418498889
2015-07-19 07:00,"=D3984-MIN(E3984;0)","=E3984",50968.805152778,50748.339953056,-3580.331900000
2015-07-19 06:00,"=D3985-MIN(E3985;0)","=E3985",50967.732357778,50748.335454722,-3580.244795833
2015-07-19 05:00,"=D3986-MIN(E3986;0)","=E3986",50966.491562500,50748.330705556,-3580.167311944
2015-07-19 04:00,"=D3987-MIN(E3987;0)","=E3987",50965.221015000,50748.325933056,-3580.099369722
2015-07-19 03:00,"=D3988-MIN(E3988;0)","=E3988",50963.760485278,50748.321165556,-3580.022966667
2015-07-19 02:00,"=D3989-MIN(E3989;0)","=E3989",50962.158372222,50748.308921667,-3579.940066389
2015-07-19 01:00,"=D3990-MIN(E3990;0)","=E3990",50960.603967778,50748.115920556,-3579.857543056
2015-07-19 00:00,"=D3991-MIN(E3991;0)","=E3991",50959.697723889,50747.896455556,-3579.780829722
2015-07-18 23:00,"=D3992-MIN(E3992;0)","=E3992",50958.889697778,50747.216605278,-3579.715109444
2015-07-18 22:00,"=D3993-MIN(E3993;0)","=E3993",50958.100813611,50744.454890833,-3579.643614444
2015-07-18 21:00,"=D3994-MIN(E3994;0)","=E3994",50957.134211667,50743.708739167,-3579.550601111
2015-07-18 20:00,"=D3995-MIN(E3995;0)","=E3995",50956.241263611,50740.769660000,-3579.466038889
2015-07-18 19:00,"=D3996-MIN(E3996;0)","=E3996",50955.388531111,50736.479621944,-3579.368214444
2015-07-18 18:00,"=D3997-MIN(E3997;0)","=E3997",50954.541066944,50732.179838889,-3579.257414167
2015-07-18 17:00,"=D3998-MIN(E3998;0)","=E3998",50953.689061111,50728.075345278,-3579.123121944
2015-07-18 16:00,"=D3999-MIN(E3999;0)","=E3999",50952.873781667,50724.379427500,-3579.032720278
2015-07-18 15:00,"=D4000-MIN(E4000;0)","=E4000",50951.914554444,50721.514370833,-3578.950980000
2015-07-18 14:00,"=D4001-MIN(E4001;0)","=E4001",50950.853248333,50719.889413611,-3578.851444722
2015-07-18 13:00,"=D4002-MIN(E4002;0)","=E4002",50949.775297778,50719.333269722,-3578.784786389
2015-07-18 12:00,"=D4003-MIN(E4003;0)","=E4003",50948.718710000,50719.263784167,-3578.721420278
2015-07-18 11:00,"=D4004-MIN(E4004;0)","=E4004",50947.718561944,50719.259250833,-3578.638400000
2015-07-18 10:00,"=D4005-MIN(E4005;0)","=E4005",50946.705043889,50719.254713056,-3578.551610000
2015-07-18 09:00,"=D4006-MIN(E4006;0)","=E4006",50945.614139167,50719.250160000,-3578.467819722
