"Date & Time","Grid","Solar","Load1","Load2"
2015-08-13 08:00,10809.734508056,28849.790590833,1346.076375000,-1938.494207778
2015-08-13 07:00,10807.781426111,28849.792194167,1346.070742500,-1938.487277500
2015-08-13 06:00,10805.871623333,28849.793899444,1346.068279444,-1938.480206944
2015-08-13 05:00,10803.960274167,28849.795684444,1346.065964167,-1938.473379444
2015-08-13 04:00,10802.119017778,28849.797395000,1346.062938611,-1938.466598333
2015-08-13 03:00,10801.643969722,28849.798901111,1346.060714167,-1938.460023611
2015-08-13 02:00,10801.188282222,28849.800237500,1346.058411389,-1938.453657500
2015-08-13 01:00,10800.709401389,28849.801440833,1346.054910278,-1938.447158056
2015-08-13 00:00,10800.224381667,28849.730571667,1346.052607500,-1938.440928333
2015-08-12 23:00,10799.958366389,28849.435366667,1346.043383889,-1938.434548889
2015-08-12 22:00,10800.892269444,28848.051552500,1346.041067500,-1938.428206389
2015-08-12 21:00,10801.240786111,28847.291848889,1346.038566389,-1938.421889722
2015-08-12 20:00,10801.984445000,28846.031285833,1346.036375556,-1938.415353333
2015-08-12 19:00,10803.549875000,28843.968940278,1346.031861944,-1938.408955000
2015-08-12 18:00,10804.717731389,28841.958390000,1345.951263056,-1938.402623611
2015-08-12 17:00,10805.799214444,28839.883576944,1345.833503889,-1938.395111111
2015-08-12 16:00,10806.812961389,28838.096377500,1345.715102222,-1938.387511389
2015-08-12 15:00,10807.312234444,28836.764170000,1345.596828889,-1938.380503889
2015-08-12 14:00,10806.897101389,28836.122971111,1345.479039167,-1938.374066389
2015-08-12 13:00,10806.398562778,28836.088497222,1345.437652778,-1938.367368333
2015-08-12 12:00,10806.129924167,28836.090066111,1345.434214444,-1938.361693611
2015-08-12 11:00,10805.868628611,28836.091658611,1345.430895278,-1938.356087778
2015-08-12 10:00,10805.587146389,28836.093197500,1345.427453333,-1938.350386944
2015-08-12 09:00,10805.215768056,28836.094733889,1345.423873056,-1938.344567222
2015-08-12 08:00,10803.861804167,28836.096204722,1345.420381944,-1938.338718889
2015-08-12 07:00,10802.218404722,28836.097502778,1345.416688611,-1938.332827778
2015-08-12 06:00,10800.559486944,28836.099091667,1345.413225000,-1938.327026944
2015-08-12 05:00,10798.913465000,28836.100622778,1345.409637222,-1938.321167500
2015-08-12 04:00,10797.219326389,28836.102266111,1345.406175278,-1938.315373056
2015-08-12 03:00,10795.304686111,28836.104204167,1345.399714167,-1938.309562500
2015-08-12 02:00,10794.649611389,28836.105996944,1345.396508889,-1938.304035556
2015-08-12 01:00,10794.394543056,28836.107591389,1345.393135000,-1938.298517500
2015-08-12 00:00,10794.130294722,28836.109160278,1345.389803056,-1938.292990833
2015-08-11 23:00,10792.327671667,28836.122287778,1345.335281389,-1938.287077778
2015-08-11 22:00,10790.061581944,28836.032868611,1345.187450833,-1938.280847222
2015-08-11 21:00,10790.279657500,28835.500201111,1345.163612222,-1938.275246944
2015-08-11 20:00,10790.138138056,28835.335152222,1345.159928889,-1938.269702778
2015-08-11 19:00,10790.336852222,28834.845845000,1345.156631944,-1938.264295556
2015-08-11 18:00,10791.926954722,28832.560198056,1345.077627222,-1938.258480278
2015-08-11 17:00,10793.606428889,28830.515770556,1345.058393333,-1938.252403333
2015-08-11 16:00,10794.855926944,28828.758490833,1345.056178333,-1938.246585833
2015-08-11 15:00,10795.865124722,28827.401505000,1345.034172222,-1938.240521389
2015-08-11 14:00,10795.592620000,28826.910022778,1344.933734167,-1938.235288333
2015-08-11 13:00,10795.379929167,28826.798424722,1344.915680833,-1938.229488889
2015-08-11 12:00,10794.833954167,28826.801201389,1344.913351944,-1938.222585278
2015-08-11 11:00,10794.333593889,28826.802749444,1344.910986111,-1938.215841667
2015-08-11 10:00,10793.813873333,28826.804265833,1344.908725556,-1938.209135000
2015-08-11 09:00,10793.271146111,28826.805779167,1344.903265833,-1938.202360000
2015-08-11 08:00,10792.757605556,28826.807297778,1344.900879444,-1938.195650000
2015-08-11 07:00,10792.242237778,28826.808817500,1344.898353889,-1938.188806944
2015-08-11 06:00,10791.697061111,28826.810343056,1344.895936944,-1938.181928889
2015-08-11 05:00,10791.135597778,28826.811847500,1344.893648333,-1938.174982222
2015-08-11 04:00,10790.545705556,28826.813460278,1344.891420000,-1938.168034444
2015-08-11 03:00,10789.697663611,28826.815332778,1344.887339167,-1938.160948889
2015-08-11 02:00,10788.690514167,28826.817042500,1344.885020278,-1938.153961667
2015-08-11 01:00,10786.570980278,28826.818520278,1344.881472500,-1938.147089167
2015-08-11 00:00,10784.111443056,28826.777501389,1344.873647500,-1938.140332500
2015-08-10 23:00,10782.543709722,28826.346073333,1344.795616667,-1938.133167222
2015-08-10 22:00,10781.623268611,28824.895044167,1344.657343611,-1938.126114444
2015-08-10 21:00,10780.951004444,28822.984188056,1344.617392778,-1938.119227500
2015-08-10 20:00,10781.040157500,28820.987346944,1344.615646667,-1938.112070833
2015-08-10 19:00,10780.709440278,28820.327518889,1344.599353333,-1938.106155556
2015-08-10 18:00,10780.889545000,28818.257220833,1344.557302500,-1938.099698056
2015-08-10 17:00,10780.996158889,28816.159734444,1344.555375278,-1938.092509167
2015-08-10 16:00,10780.664630833,28814.422682778,1344.553608333,-1938.085070000
2015-08-10 15:00,10780.040521944,28813.078546389,1344.519993611,-1938.078300556
2015-08-10 14:00,10779.033268056,28812.488355833,1344.424526944,-1938.071754722
2015-08-10 13:00,10778.561176389,28812.445940278,1344.422068889,-1938.064942222
2015-08-10 12:00,10776.905084167,28812.447519722,1344.404245000,-1938.057922222
2015-08-10 11:00,10775.047949167,28812.449157778,1344.401680278,-1938.051008611
2015-08-10 10:00,10773.162662778,28812.450790556,1344.399219167,-1938.043988611
2015-08-10 09:00,10771.222136389,28812.452389167,1344.393382500,-1938.036959167
2015-08-10 08:00,10769.355400833,28812.453997778,1344.390835278,-1938.030057778
2015-08-10 07:00,10767.464301667,28812.455601944,1344.388411389,-1938.023131944
2015-08-10 06:00,10765.598479722,28812.457166111,1344.385828611,-1938.016271111
2015-08-10 05:00,10763.704150278,28812.458807222,1344.383441111,-1938.009384444
2015-08-10 04:00,10761.993356389,28812.460656667,1344.370585833,-1938.002765833
2015-08-10 03:00,10761.551465556,28812.462378611,1344.367245556,-1937.997093333
2015-08-10 02:00,10761.110058611,28812.463880556,1344.363903333,-1937.991405000
2015-08-10 01:00,10760.409670278,28812.465141944,1344.361191389,-1937.984600000
2015-08-10 00:00,10759.782393889,28812.414849722,1344.358826667,-1937.978075278
2015-08-09 23:00,10759.499748333,28812.017528333,1344.356572222,-1937.971587222
2015-08-09 22:00,10759.299712500,28811.343364444,1344.344482500,-1937.964491667
2015-08-09 21:00,10759.766065000,28810.001921111,1344.342895833,-1937.886615000
2015-08-09 20:00,10760.763289722,28808.175154167,1344.339494444,-1937.880554167
2015-08-09 19:00,10760.880288056,28806.165914722,1344.297678889,-1937.874710000
2015-08-09 18:00,10760.599965833,28803.988918333,1344.214860000,-1937.867852500
2015-08-09 17:00,10759.849270833,28802.291311389,1344.202620278,-1937.860514167
2015-08-09 16:00,10759.255378056,28800.433367222,1344.168398056,-1937.852993889
2015-08-09 15:00,10758.143725833,28799.057783611,1344.083825278,-1937.846578333
2015-08-09 14:00,10756.323041389,28798.383221111,1344.004337222,-1937.840003611
2015-08-09 13:00,10754.494778611,28798.338786389,1343.935130000,-1937.833045000
2015-08-09 12:00,10752.688298056,28798.340282778,1343.932381389,-1937.826138611
2015-08-09 11:00,10750.851705000,28798.341885556,1343.929616111,-1937.819313056
2015-08-09 10:00,10749.014475278,28798.343496111,1343.926969722,-1937.812413611
2015-08-09 09:00,10747.192543889,28798.345073611,1343.924393611,-1937.805692778
2015-08-09 08:00,10745.355111667,28798.346624167,1343.921929444,-1937.798911389
2015-08-09 07:00,10743.525396111,28798.348160000,1343.919342778,-1937.792207500
2015-08-09 06:00,10741.683742222,28798.349709167,1343.916666944,-1937.785469722
2015-08-09 05:00,10740.582940000,28798.351408056,1343.901740556,-1937.778668333
2015-08-09 04:00,10740.062339444,28798.353159444,1343.898668889,-1937.771991389
2015-08-09 03:00,10739.535220278,28798.355007222,1343.896458889,-1937.765520556
2015-08-09 02:00,10739.078200556,28798.356613611,1343.893642500,-1937.759099444
2015-08-09 01:00,10738.628160000,28798.359791667,1343.891229167,-1937.752733056
2015-08-09 00:00,10738.184239167,28798.295860833,1343.889075278,-1937.746479722
2015-08-08 23:00,10737.829151111,28798.057770556,1343.887193056,-1937.740574722
2015-08-08 22:00,10737.672555556,28797.748801389,1343.884695278,-1937.734112222
2015-08-08 21:00,10738.009475833,28796.977846667,1343.882137222,-1937.727765556
2015-08-08 20:00,10738.858222222,28795.673703889,1343.879706944,-1937.721205556
2015-08-08 19:00,10739.173665833,28793.815311389,1343.835341667,-1937.714879444
2015-08-08 18:00,10741.124684167,28791.500162778,1343.832986944,-1937.708362222
2015-08-08 17:00,10742.859116944,28789.294850556,1343.831047222,-1937.701408333
2015-08-08 16:00,10743.306410833,28788.138527222,1343.812028889,-1937.694600556
2015-08-08 15:00,10743.917168611,28786.937531667,1343.739718333,-1937.687665000
2015-08-08 14:00,10743.789097500,28786.627101389,1343.737151111,-1937.680991389
2015-08-08 13:00,10742.723097500,28786.496208056,1343.728949444,-1937.674080000
2015-08-08 12:00,10740.847488333,28786.496430000,1343.726300833,-1937.667065000
2015-08-08 11:00,10738.952180833,28786.498026944,1343.719106111,-1937.660223056
2015-08-08 10:00,10737.096415556,28786.499635278,1343.716702778,-1937.653422500
2015-08-08 09:00,10735.271116111,28786.501198611,1343.714155833,-1937.646673056
2015-08-08 08:00,10733.410529167,28786.502807222,1343.711700556,-1937.639869722
2015-08-08 07:00,10731.544636667,28786.504339167,1343.709153056,-1937.632992500
2015-08-08 06:00,10729.696903611,28786.505870833,1343.706569444,-1937.626204167
2015-08-08 05:00,10727.825324722,28786.507627778,1343.704213611,-1937.619403611
2015-08-08 04:00,10727.173216944,28786.509433056,1343.701936667,-1937.612908889
2015-08-08 03:00,10726.409743889,28786.511053889,1343.699122222,-1937.606471667
2015-08-08 02:00,10725.527539167,28786.512567778,1343.697524444,-1937.600738889
2015-08-08 01:00,10724.921789722,28786.513899444,1343.663282500,-1937.594233333
2015-08-08 00:00,10724.365213056,28786.465305278,1343.603101667,-1937.587713889
2015-08-07 23:00,10723.824698889,28786.350256944,1343.577762222,-1937.581267500
2015-08-07 22:00,10724.798121667,28784.886143889,1343.575454722,-1937.574858889
2015-08-07 21:00,10725.835058889,28783.384116944,1343.572866944,-1937.569035278
2015-08-07 20:00,10726.348611111,28782.078462222,1343.569809444,-1937.563422222
2015-08-07 19:00,10727.408918056,28780.378532778,1343.503363056,-1937.557331667
2015-08-07 18:00,10728.631011389,28778.606771111,1343.451947222,-1937.550913611
2015-08-07 17:00,10729.357376944,28777.412417222,1343.445373889,-1937.545046667
2015-08-07 16:00,10729.694009722,28776.476073611,1343.363689167,-1937.539691944
2015-08-07 15:00,10730.364816667,28775.488638056,1343.331281667,-1937.533931667
2015-08-07 14:00,10730.669031667,28774.877066667,1343.274787778,-1937.528053333
2015-08-07 13:00,10730.575150833,28774.719450000,1343.271377778,-1937.522408611
2015-08-07 12:00,10729.404026667,28774.719150000,1343.259120833,-1937.516856389
2015-08-07 11:00,10728.238640000,28774.720730278,1343.255624722,-1937.511121667
2015-08-07 10:00,10727.954107500,28774.722365833,1343.252056667,-1937.505345556
2015-08-07 09:00,10727.670677222,28774.723973056,1343.248448056,-1937.499554722
2015-08-07 08:00,10727.386836667,28774.725549444,1343.245025278,-1937.493914444
2015-08-07 07:00,10727.124087222,28774.727087500,1343.241558056,-1937.488247222
2015-08-07 06:00,10726.840021389,28774.728611111,1343.238163889,-1937.482633611
2015-08-07 05:00,10726.562786389,28774.730223333,1343.234801944,-1937.477039722
2015-08-07 04:00,10726.161098889,28774.732023056,1343.226107222,-1937.471407222
2015-08-07 03:00,10725.515055278,28774.733885278,1343.223142222,-1937.466303056
2015-08-07 02:00,10725.259954722,28774.735389722,1343.218175556,-1937.460815278
2015-08-07 01:00,10725.008042500,28774.729256111,1343.214875000,-1937.455323889
2015-08-07 00:00,10724.941933611,28774.558452222,1343.210633889,-1937.449931944
2015-08-06 23:00,10724.543523056,28774.176785833,1343.057370556,-1937.444075556
2015-08-06 22:00,10724.768988333,28773.525831389,1342.986938333,-1937.438415000
2015-08-06 21:00,10725.558866944,28772.360395000,1342.942047500,-1937.432960278
2015-08-06 20:00,10727.342422778,28770.298933333,1342.917823056,-1937.427495556
2015-08-06 19:00,10728.596462222,28768.509137778,1342.839705833,-1937.421269167
2015-08-06 18:00,10729.893913056,28766.666618056,1342.831522778,-1937.414462778
2015-08-06 17:00,10731.149924444,28764.683932222,1342.747083333,-1937.407076111
2015-08-06 16:00,10732.270491944,28762.860513889,1342.661983333,-1937.399742500
2015-08-06 15:00,10732.662188333,28761.596241944,1342.603076667,-1937.392816667
2015-08-06 14:00,10732.441976389,28760.999765278,1342.546999444,-1937.386623056
2015-08-06 13:00,10731.871015556,28760.934318889,1342.503142222,-1937.379975556
2015-08-06 12:00,10731.302062778,28760.935846667,1342.500546111,-1937.373436111
2015-08-06 11:00,10730.772538056,28760.937451667,1342.497847222,-1937.366947778
2015-08-06 10:00,10730.261096389,28760.939036944,1342.495356389,-1937.360388611
2015-08-06 09:00,10729.779559444,28760.940570278,1342.492700556,-1937.353825833
2015-08-06 08:00,10728.816073056,28760.942155556,1342.486098333,-1937.347163056
2015-08-06 07:00,10726.912746389,28760.943716667,1342.482990000,-1937.340428889
2015-08-06 06:00,10724.907924444,28760.945389444,1342.480978889,-1937.333982222
2015-08-06 05:00,10722.944361944,28760.947224444,1342.478871944,-1937.327391389
2015-08-06 04:00,10721.412872222,28760.949002778,1342.475681111,-1937.320742222
2015-08-06 03:00,10720.637919444,28760.950588333,1342.465721111,-1937.314237222
2015-08-06 02:00,10719.888971944,28760.952028889,1342.460777222,-1937.307914444
2015-08-06 01:00,10719.018340833,28760.958293889,1342.434880000,-1937.301468611
2015-08-06 00:00,10717.428081111,28760.869351389,1342.283564722,-1937.294552500
2015-08-05 23:00,10717.221300556,28760.445670833,1342.243979167,-1937.288411667
2015-08-05 22:00,10717.341415278,28759.405726111,1342.241752778,-1937.281784722
2015-08-05 21:00,10718.063337778,28757.625108889,1342.170614444,-1937.275046111
2015-08-05 20:00,10719.227754722,28755.917603056,1342.130080000,-1937.268354167
2015-08-05 19:00,10720.754116667,28753.821354444,1342.049179444,-1937.261831389
2015-08-05 18:00,10722.385009444,28751.612195556,1341.998170278,-1937.255258611
2015-08-05 17:00,10723.831094444,28749.571775556,1341.995602778,-1937.248446111
2015-08-05 16:00,10724.885113056,28747.781855833,1341.920952778,-1937.241203611
2015-08-05 15:00,10725.388778333,28746.405155556,1341.842788056,-1937.234825000
2015-08-05 14:00,10725.462165556,28745.751815000,1341.765890833,-1937.227929444
2015-08-05 13:00,10724.941656944,28745.743044722,1341.731039722,-1937.221219444
2015-08-05 12:00,10724.426606667,28745.744643056,1341.728632222,-1937.214631667
2015-08-05 11:00,10723.938617778,28745.746270278,1341.726175278,-1937.207963333
2015-08-05 10:00,10723.254231944,28745.747874722,1341.724289722,-1937.201651944
2015-08-05 09:00,10722.687692778,28745.749453333,1341.718945833,-1937.194926389
2015-08-05 08:00,10722.162158056,28745.750984167,1341.716447500,-1937.188152222
2015-08-05 07:00,10721.639630833,28745.752506667,1341.709921111,-1937.181508611
2015-08-05 06:00,10720.820105556,28745.754021667,1341.707401389,-1937.174831111
2015-08-05 05:00,10718.908566944,28745.755635556,1341.702242500,-1937.168103333
2015-08-05 04:00,10716.959549444,28745.757521111,1341.693268889,-1937.161388611
2015-08-05 03:00,10714.799431389,28745.759388889,1341.672818611,-1937.154742778
2015-08-05 02:00,10714.070417500,28745.760953611,1341.637721667,-1937.148081111
2015-08-05 01:00,10713.374566944,28745.765041667,1341.603200278,-1937.141611111
2015-08-05 00:00,10712.728947500,28745.694966944,1341.568747500,-1937.135251389
2015-08-04 23:00,10712.432378333,28745.154142222,1341.522105833,-1937.128526667
2015-08-04 22:00,10712.954311944,28743.606970278,1341.473343889,-1937.121618611
2015-08-04 21:00,10714.331695278,28741.596974722,1341.437559444,-1937.115586944
2015-08-04 20:00,10716.088037222,28739.355164444,1341.403006944,-1937.109863611
2015-08-04 19:00,10717.592385278,28737.030555278,1341.358204444,-1937.103643611
2015-08-04 18:00,10719.008249722,28734.696848889,1341.274178611,-1937.097294722
2015-08-04 17:00,10719.737219167,28733.220606667,1341.235163333,-1937.091081389
2015-08-04 16:00,10719.615595833,28732.634611111,1341.151868611,-1937.085240556
2015-08-04 15:00,10719.129468056,28732.258781667,1341.026011944,-1937.080089444
2015-08-04 14:00,10718.980048889,28732.042920556,1340.942883889,-1937.074317778
2015-08-04 13:00,10718.852457778,28731.832444167,1340.910790278,-1937.068580000
2015-08-04 12:00,10718.390698056,28731.800153333,1340.898725000,-1937.063515833
2015-08-04 11:00,10718.138939722,28731.801753056,1340.895465000,-1937.057974167
2015-08-04 10:00,10717.814799444,28731.803319167,1340.887763333,-1937.052233611
2015-08-04 09:00,10717.526628056,28731.804856667,1340.884180278,-1937.046446111
2015-08-04 08:00,10717.208262778,28731.806396389,1340.875711111,-1937.040696667
2015-08-04 07:00,10716.931046667,28731.807920278,1340.872329444,-1937.035082500
2015-08-04 06:00,10716.595888611,28731.809395556,1340.865230833,-1937.029419167
2015-08-04 05:00,10716.322705833,28731.810902500,1340.861696389,-1937.023716111
2015-08-04 04:00,10715.976793611,28731.812558611,1340.848521111,-1937.018045556
2015-08-04 03:00,10715.432991667,28731.814406111,1340.831645833,-1937.012340278
2015-08-04 02:00,10714.378966944,28731.816264722,1340.812754444,-1937.006631389
2015-08-04 01:00,10713.945099167,28731.817836667,1340.802768056,-1937.000942500
2015-08-04 00:00,10712.941451389,28731.756327500,1340.652673056,-1936.994961667
2015-08-03 23:00,10712.956531111,28731.266014444,1340.594030000,-1936.988923056
2015-08-03 22:00,10713.647453056,28730.233537778,1340.590815833,-1936.983098889
2015-08-03 21:00,10713.739885278,28729.858732500,1340.587275278,-1936.977460556
2015-08-03 20:00,10713.986557778,28729.230355000,1340.583917500,-1936.971811111
2015-08-03 19:00,10714.163545833,28728.517363056,1340.487356667,-1936.966019167
2015-08-03 18:00,10714.451691111,28727.826418333,1340.467914167,-1936.960349167
2015-08-03 17:00,10714.551486667,28727.275936389,1340.455860833,-1936.954683333
2015-08-03 16:00,10714.849863889,28726.399028333,1340.453417500,-1936.949297500
2015-08-03 15:00,10714.420698333,28725.930502222,1340.304002222,-1936.943711389
2015-08-03 14:00,10714.402104444,28725.376743889,1340.220061389,-1936.937976944
2015-08-03 13:00,10714.308644444,28725.123794444,1340.194374444,-1936.932275000
2015-08-03 12:00,10713.941455833,28725.104367500,1340.191096944,-1936.926793889
2015-08-03 11:00,10713.536538889,28725.105920000,1340.187426111,-1936.921299444
2015-08-03 10:00,10713.024942222,28725.107446944,1340.184863611,-1936.914854722
2015-08-03 09:00,10712.501511667,28725.108993333,1340.182276944,-1936.908242778
2015-08-03 08:00,10711.932716111,28725.110668611,1340.176792222,-1936.901486389
2015-08-03 07:00,10711.419852500,28725.112382222,1340.174100278,-1936.894836944
2015-08-03 06:00,10710.835204722,28725.114134444,1340.169214444,-1936.888146111
2015-08-03 05:00,10710.305202500,28725.115887778,1340.166643611,-1936.881501667
2015-08-03 04:00,10709.627761944,28725.117752500,1340.163869167,-1936.874849444
2015-08-03 03:00,10708.945080278,28725.119580278,1340.161485278,-1936.868209167
2015-08-03 02:00,10708.202107500,28725.121328333,1340.153407222,-1936.861553611
2015-08-03 01:00,10707.543410833,28725.128413056,1340.037827778,-1936.854633056
2015-08-03 00:00,10706.934005278,28724.990245000,1339.928905556,-1936.847977500
2015-08-02 23:00,10706.696693333,28724.613522500,1339.895102778,-1936.841268889
2015-08-02 22:00,10706.698311111,28724.108804722,1339.892740278,-1936.834874444
2015-08-02 21:00,10706.927647500,28723.389899167,1339.890020000,-1936.828464444
2015-08-02 20:00,10707.351724722,28722.386144167,1339.822217500,-1936.821930833
2015-08-02 19:00,10707.703415000,28721.269164722,1339.758896944,-1936.815887500
2015-08-02 18:00,10708.926793611,28719.383563889,1339.714615278,-1936.809100000
2015-08-02 17:00,10709.412478056,28718.160989167,1339.712828333,-1936.801874167
2015-08-02 16:00,10710.277482222,28716.574923889,1339.597532500,-1936.794520833
2015-08-02 15:00,10710.661218333,28715.302712500,1339.481310000,-1936.787742222
2015-08-02 14:00,10710.769136667,28714.659359722,1339.403390278,-1936.780955278
2015-08-02 13:00,10710.210362778,28714.624564444,1339.378486111,-1936.774130278
2015-08-02 12:00,10709.508596944,28714.627089722,1339.369077222,-1936.767270833
2015-08-02 11:00,10708.883504444,28714.628620833,1339.366424167,-1936.760441111
2015-08-02 10:00,10708.204514444,28714.630132778,1339.360461667,-1936.753698056
2015-08-02 09:00,10707.652802222,28714.631647778,1339.357700833,-1936.746889444
2015-08-02 08:00,10707.092894167,28714.633111667,1339.354810833,-1936.740005278
2015-08-02 07:00,10706.473849444,28714.634573056,1339.348503611,-1936.733176389
2015-08-02 06:00,10705.923195000,28714.636070833,1339.345848333,-1936.726470833
2015-08-02 05:00,10705.374403333,28714.637794167,1339.343318333,-1936.719822500
2015-08-02 04:00,10704.587035278,28714.639603333,1339.328056389,-1936.713274167
2015-08-02 03:00,10703.696768611,28714.641308056,1339.323957500,-1936.706376944
2015-08-02 02:00,10701.486060556,28714.642805000,1339.320743611,-1936.699420556
2015-08-02 01:00,10699.060149722,28714.644110278,1339.207247778,-1936.692495556
2015-08-02 00:00,10696.678176389,28714.557886667,1339.052655833,-1936.685566111
2015-08-01 23:00,10694.890698611,28714.067491944,1338.926553611,-1936.679091389
2015-08-01 22:00,10694.744722222,28713.443549444,1338.846617222,-1936.672533889
2015-08-01 21:00,10695.035781111,28712.600279722,1338.770217222,-1936.666100833
2015-08-01 20:00,10695.346704444,28711.748163889,1338.715830000,-1936.659627222
2015-08-01 19:00,10695.523864444,28710.833879167,1338.632245278,-1936.653285278
2015-08-01 18:00,10696.965216944,28708.842705000,1338.620091389,-1936.646836389
2015-08-01 17:00,10698.290303611,28706.768285556,1338.618478889,-1936.639430278
2015-08-01 16:00,10699.510755833,28704.964288333,1338.533075278,-1936.633384167
2015-08-01 15:00,10700.449960833,28703.593842222,1338.471193056,-1936.627539444
2015-08-01 14:00,10700.656747778,28702.962252778,1338.386034444,-1936.621831944
2015-08-01 13:00,10700.287691389,28702.906471667,1338.363625556,-1936.616196389
2015-08-01 12:00,10699.900938611,28702.907931389,1338.360035000,-1936.610446111
2015-08-01 11:00,10699.590414722,28702.909483611,1338.356382500,-1936.604639444
2015-08-01 10:00,10699.062151944,28702.911012222,1338.353750833,-1936.597923611
2015-08-01 09:00,10698.439382222,28702.912529722,1338.351202778,-1936.591256111
2015-08-01 08:00,10696.779910000,28702.914079444,1338.348666944,-1936.584359167
2015-08-01 07:00,10694.895109722,28702.915626944,1338.346268611,-1936.577558889
2015-08-01 06:00,10692.989312500,28702.917182778,1338.343821111,-1936.570724722
2015-08-01 05:00,10691.200652222,28702.918817778,1338.338411667,-1936.563923889
2015-08-01 04:00,10690.579621389,28702.920638333,1338.331739444,-1936.557325833
2015-08-01 03:00,10689.846264722,28702.922430833,1338.321862222,-1936.550778611
2015-08-01 02:00,10689.046736667,28702.923983611,1338.320463333,-1936.544988056
2015-08-01 01:00,10688.424921389,28702.919507500,1338.313055000,-1936.538638889
2015-08-01 00:00,10687.477260556,28702.899839722,1338.211878889,-1936.532029722
2015-07-31 23:00,10687.383840000,28702.393306944,1338.136289722,-1936.525613889
2015-07-31 22:00,10687.925631944,28701.298246389,1338.122826944,-1936.519146111
2015-07-31 21:00,10687.928930833,28700.822295278,1338.120476944,-1936.512801667
2015-07-31 20:00,10689.538006667,28698.817058611,1338.117919167,-1936.506403056
2015-07-31 19:00,10691.188825000,28696.717110278,1338.114585556,-1936.499855833
2015-07-31 18:00,10691.615290556,28695.597272222,1338.047846111,-1936.493236944
2015-07-31 17:00,10692.567253056,28693.958210833,1338.030798333,-1936.486153889
2015-07-31 16:00,10693.736788611,28692.168373889,1338.028732222,-1936.478864444
2015-07-31 15:00,10694.250224444,28690.821306111,1337.989721389,-1936.471857500
2015-07-31 14:00,10694.129736667,28690.203411667,1337.910354167,-1936.465008333
2015-07-31 13:00,10693.557690278,28690.178941389,1337.908225556,-1936.458478889
2015-07-31 12:00,10692.939393056,28690.180497778,1337.905834444,-1936.451703611
2015-07-31 11:00,10692.280598889,28690.182057500,1337.900515556,-1936.444876389
2015-07-31 10:00,10691.731365278,28690.183558333,1337.898151389,-1936.438167222
2015-07-31 09:00,10691.220536944,28690.185055556,1337.895588611,-1936.431433611
2015-07-31 08:00,10690.664296111,28690.186536389,1337.893109167,-1936.424842500
2015-07-31 07:00,10689.201065000,28690.188083333,1337.890605000,-1936.418018889
2015-07-31 06:00,10687.301985833,28690.189725556,1337.888162778,-1936.411246389
2015-07-31 05:00,10685.368240278,28690.191561111,1337.885926667,-1936.404552778
2015-07-31 04:00,10684.229678056,28690.193323611,1337.883935833,-1936.398507222
2015-07-31 03:00,10683.559411389,28690.195044444,1337.878860278,-1936.392119167
2015-07-31 02:00,10682.736131667,28690.196632222,1337.876572778,-1936.385762222
2015-07-31 01:00,10681.700224444,28690.204081111,1337.820430278,-1936.379261944
2015-07-31 00:00,10679.816319444,28690.135156944,1337.657516667,-1936.372520000
2015-07-30 23:00,10679.657264444,28689.605226111,1337.613980000,-1936.365937222
2015-07-30 22:00,10680.483323889,28688.121028056,1337.610415000,-1936.359754444
2015-07-30 21:00,10681.782786111,28686.217698056,1337.595656389,-1936.353486667
2015-07-30 20:00,10683.480977500,28684.080574167,1337.519276389,-1936.346929444
2015-07-30 19:00,10685.233188889,28681.824185000,1337.439646944,-1936.340273056
2015-07-30 18:00,10686.927350833,28679.571323333,1337.377544444,-1936.333620556
2015-07-30 17:00,10688.588646944,28677.480108889,1337.375015000,-1936.326895556
2015-07-30 16:00,10690.044904722,28675.640821944,1337.372144444,-1936.320540278
2015-07-30 15:00,10691.087431667,28674.234685833,1337.368844444,-1936.314633611
2015-07-30 14:00,10691.270403056,28673.563072500,1337.329780833,-1936.308901944
2015-07-30 13:00,10690.717921389,28673.546952222,1337.257884444,-1936.303371667
2015-07-30 12:00,10690.429398056,28673.548501389,1337.254354167,-1936.297592778
2015-07-30 11:00,10690.150583056,28673.550129167,1337.250766389,-1936.291776944
2015-07-30 10:00,10689.872445556,28673.551733333,1337.247166667,-1936.285974167
2015-07-30 09:00,10689.328068333,28673.553366111,1337.243781111,-1936.280253333
2015-07-30 08:00,10687.700760833,28673.554797500,1337.240285833,-1936.274476667
2015-07-30 07:00,10685.965586111,28673.556232222,1337.237195833,-1936.268445556
2015-07-30 06:00,10683.978106111,28673.557772500,1337.235193889,-1936.261985833
2015-07-30 05:00,10682.105085000,28673.559385556,1337.232606944,-1936.255075278
2015-07-30 04:00,10681.270413333,28673.561165833,1337.168858056,-1936.248243333
2015-07-30 03:00,10680.637230278,28673.562910556,1337.092507778,-1936.241478333
2015-07-30 02:00,10679.937400556,28673.564401944,1337.016241944,-1936.234931389
2015-07-30 01:00,10679.308171667,28673.561893333,1336.972080278,-1936.228485833
2015-07-30 00:00,10678.947698611,28673.436042500,1336.920481111,-1936.222070833
2015-07-29 23:00,10679.087921667,28672.884532222,1336.917844722,-1936.215760833
2015-07-29 22:00,10680.101016667,28671.425600556,1336.915166667,-1936.209345000
2015-07-29 21:00,10681.555066389,28669.551438611,1336.912426111,-1936.202908333
2015-07-29 20:00,10683.233006111,28667.515260556,1336.909541944,-1936.196504167
