"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","Hot Tub [kW]"
2015-08-18 21:00:00,1.767134722,-0.005466111,0.740570833,-0.005466111,-0.000000000,-1.021097778
2015-08-18 20:00:00,1.032647222,0.092098889,1.030582500,0.092098889,0.093320278,-0.000843333
2015-08-18 19:00:00,1.768833056,0.312003056,1.041850556,0.312003056,0.312003056,-0.726982500
2015-08-18 18:00:00,1.268988889,1.182156944,1.267964722,1.182156944,1.182156944,-0.001024167
2015-08-18 17:00:00,1.020908333,1.764372222,1.020495556,1.764372222,1.764372222,-0.000412778
2015-08-18 16:00:00,0.855299722,2.163497778,0.855016111,2.163497778,2.163497778,-0.000283611
2015-08-18 15:00:00,0.795450278,2.273587222,0.795155278,2.273587222,2.273587222,-0.000295000
2015-08-18 14:00:00,0.558231667,1.952585833,0.558003611,1.952585833,1.952585833,-0.000228056
2015-08-18 13:00:00,0.629196667,1.912347222,0.628768611,1.912347222,1.912347222,-0.000428056
2015-08-18 12:00:00,0.327330278,1.892526389,0.326986389,1.892526389,1.892526389,-0.000343889
2015-08-18 11:00:00,0.289479444,1.415073889,0.289031944,1.415073889,1.415073889,-0.000447500
2015-08-18 10:00:00,1.119719167,0.819553611,0.375557778,0.819553611,0.819553611,-0.744161389
2015-08-18 09:00:00,0.351353056,0.245620000,0.263661667,0.245620000,0.245620000,-0.087691389
2015-08-18 08:00:00,1.205358056,0.016418611,0.330297222,0.016418611,0.019653333,-0.871826111
2015-08-18 07:00:00,0.348372500,-0.005166667,0.342394722,-0.005166667,-0.000000000,-0.000811111
2015-08-18 06:00:00,1.366537222,-0.005130000,0.403382778,-0.005130000,-0.000000000,-0.958024444
2015-08-18 05:00:00,0.295356944,-0.005209167,0.289618056,-0.005209167,-0.000000000,-0.000529722
2015-08-18 04:00:00,1.119089167,-0.005095833,0.353890833,-0.005095833,-0.000000000,-0.760102500
2015-08-18 03:00:00,0.471788333,-0.005116111,0.466259722,-0.005116111,-0.000000000,-0.000412500
2015-08-18 02:00:00,0.425421389,-0.005111111,0.273861944,-0.005111111,-0.000000000,-0.146448333
2015-08-18 01:00:00,1.234329722,-0.005097500,0.413899444,-0.005097500,-0.000000000,-0.815332778
2015-08-18 00:00:00,0.594915556,-0.005112222,0.589103889,-0.005112222,-0.000000000,-0.000699444
2015-08-17 23:00:00,1.679577500,-0.005078889,0.844943611,-0.005078889,-0.000000000,-0.829555000
2015-08-17 22:00:00,1.290104444,-0.005161667,1.283995000,-0.005161667,-0.000000000,-0.000947778
2015-08-17 21:00:00,2.686760833,0.050539444,1.919228889,0.050539444,0.052500556,-0.765570833
2015-08-17 20:00:00,2.571030000,0.247660833,2.569935278,0.247660833,0.247660833,-0.001094722
2015-08-17 19:00:00,3.335745833,0.346755278,3.334530556,0.346755278,0.346755278,-0.001215278
2015-08-17 18:00:00,4.486288333,0.958940556,3.722596389,0.958940556,0.958940556,-0.763691944
2015-08-17 17:00:00,2.261619444,1.036707222,2.260649167,1.036707222,1.037023333,-0.000654167
2015-08-17 16:00:00,1.574286111,0.231500556,1.572135278,0.231500556,0.232994444,-0.000656944
2015-08-17 15:00:00,1.071656667,1.457697778,1.071248056,1.457697778,1.457697778,-0.000408611
2015-08-17 14:00:00,1.108058611,1.983054167,1.107661389,1.983054167,1.983054167,-0.000397222
2015-08-17 13:00:00,0.403733056,1.978675278,0.403319167,1.978675278,1.978675278,-0.000413889
2015-08-17 12:00:00,0.359722778,1.771247500,0.359337500,1.771247500,1.771247500,-0.000385278
2015-08-17 11:00:00,0.465717500,1.366700000,0.465252778,1.366700000,1.366700000,-0.000464722
2015-08-17 10:00:00,0.856392500,0.422308333,0.855406667,0.422308333,0.422308333,-0.000985833
2015-08-17 09:00:00,2.160645556,0.266775000,1.251699167,0.266775000,0.266775000,-0.908946389
2015-08-17 08:00:00,0.406079444,0.015672778,0.401864167,0.015672778,0.019107500,-0.000780556
2015-08-17 07:00:00,1.364805833,-0.005033889,0.505335000,-0.005033889,-0.000000000,-0.854436944
2015-08-17 06:00:00,0.513415556,-0.005082222,0.507597778,-0.005082222,-0.000000000,-0.000735556
2015-08-17 05:00:00,1.175452500,-0.005067778,0.428075833,-0.005067778,-0.000000000,-0.742308889
2015-08-17 04:00:00,0.749685278,-0.005130278,0.743983333,-0.005130278,-0.000000000,-0.000571667
2015-08-17 03:00:00,0.805949167,-0.005128889,0.800192222,-0.005128889,-0.000000000,-0.000628056
2015-08-17 02:00:00,1.826584167,-0.005112778,1.097243889,-0.005112778,-0.000000000,-0.724227500
2015-08-17 01:00:00,1.403165000,-0.005130278,1.396988056,-0.005130278,-0.000000000,-0.001046667
2015-08-17 00:00:00,2.299213333,-0.005038056,1.512167778,-0.005038056,-0.000000000,-0.782007500
2015-08-16 23:00:00,3.996451389,-0.005199444,3.989521944,-0.005199444,-0.000000000,-0.001730000
2015-08-16 22:00:00,2.922483333,-0.005097778,2.233509444,-0.005097778,-0.000000000,-0.683876111
2015-08-16 21:00:00,1.859019722,0.059356389,1.771085278,0.059356389,0.061021111,-0.086269722
2015-08-16 20:00:00,1.421166667,0.140336944,1.420184167,0.140336944,0.140336944,-0.000982500
2015-08-16 19:00:00,1.037083056,0.217249444,1.036106389,0.217249444,0.217249444,-0.000976667
2015-08-16 18:00:00,0.869306111,0.473530556,0.868662222,0.473530556,0.473530556,-0.000643889
2015-08-16 17:00:00,0.748869167,0.735742500,0.748311389,0.735742500,0.735742500,-0.000557778
2015-08-16 16:00:00,2.453122500,1.671571944,2.452214444,1.671571944,1.671571944,-0.000908056
2015-08-16 15:00:00,2.724469167,1.952941111,2.723638889,1.952941111,1.952941111,-0.000830278
2015-08-16 14:00:00,2.674010833,2.176634444,2.673250556,2.176634444,2.176634444,-0.000760278
2015-08-16 13:00:00,2.677167500,2.148028611,2.675965000,2.148028611,2.148028611,-0.001202500
2015-08-16 12:00:00,2.499729444,1.770342500,2.498680556,1.770342500,1.770342500,-0.001048889
2015-08-16 11:00:00,1.966256944,1.003873333,1.965053889,1.003873333,1.003873333,-0.001203056
2015-08-16 10:00:00,1.824503611,0.799127222,1.233084167,0.799127222,0.799127222,-0.591419444
2015-08-16 09:00:00,1.056533611,0.236708889,0.898486111,0.236708889,0.236708889,-0.158047500
2015-08-16 08:00:00,1.149469722,0.003015556,0.357396667,0.003015556,0.007393611,-0.787695000
2015-08-16 07:00:00,1.081786667,-0.005179167,1.075429167,-0.005179167,-0.000000000,-0.001178333
2015-08-16 06:00:00,2.561257222,-0.005112222,1.621660278,-0.005112222,-0.000000000,-0.934484722
2015-08-16 05:00:00,2.002383611,-0.005209722,1.996145833,-0.005209722,-0.000000000,-0.001028056
2015-08-16 04:00:00,2.522448889,-0.005246389,2.516250278,-0.005246389,-0.000000000,-0.000952222
2015-08-16 03:00:00,3.249574722,-0.005133333,2.515357778,-0.005133333,-0.000000000,-0.729083611
2015-08-16 02:00:00,2.488698611,-0.005139167,2.482710000,-0.005139167,-0.000000000,-0.000849444
2015-08-16 01:00:00,2.536915556,-0.005061389,2.530465278,-0.005061389,-0.000000000,-0.001388889
2015-08-16 00:00:00,2.576084444,-0.005156111,2.569327222,-0.005156111,-0.000000000,-0.001601111
2015-08-15 23:00:00,2.610576944,-0.005152222,2.603790556,-0.005152222,-0.000000000,-0.001634167
2015-08-15 22:00:00,2.619334722,-0.005105278,2.612703889,-0.005105278,-0.000000000,-0.001525556
2015-08-15 21:00:00,2.627430556,0.015393056,2.624983611,0.015393056,0.016239722,-0.001600278
2015-08-15 20:00:00,2.704952500,0.037331667,2.701709167,0.037331667,0.038925556,-0.001649444
2015-08-15 19:00:00,2.856686944,0.423303333,2.854827778,0.423303333,0.423303333,-0.001859167
2015-08-15 18:00:00,2.903374444,1.153397500,2.901626944,1.153397500,1.153397500,-0.001747500
2015-08-15 17:00:00,2.909270278,1.078546111,2.908027500,1.078546111,1.078546111,-0.001242778
2015-08-15 16:00:00,3.006725556,1.378523056,3.005572778,1.378523056,1.378523056,-0.001152778
2015-08-15 15:00:00,2.940437778,2.139955000,2.939396111,2.139955000,2.139955000,-0.001041667
2015-08-15 14:00:00,2.721090278,2.087113333,2.720121667,2.087113333,2.087113333,-0.000968611
2015-08-15 13:00:00,2.570359722,1.977143611,2.569033056,1.977143611,1.977143611,-0.001326667
2015-08-15 12:00:00,2.260300833,1.737520556,2.259055833,1.737520556,1.737520556,-0.001245000
2015-08-15 11:00:00,1.943497778,1.438241389,1.942509722,1.438241389,1.438241389,-0.000988056
2015-08-15 10:00:00,1.078368889,0.854527500,1.077438333,0.854527500,0.854527500,-0.000930556
2015-08-15 09:00:00,1.711165833,0.256006944,0.879458611,0.256006944,0.256006944,-0.831707222
2015-08-15 08:00:00,0.305210278,0.006876389,0.301081944,0.006876389,0.010355000,-0.000649722
2015-08-15 07:00:00,0.772422500,-0.005053056,0.428390556,-0.005053056,-0.000000000,-0.338978889
2015-08-15 06:00:00,0.834288611,-0.005043889,0.340129444,-0.005043889,-0.000000000,-0.489115278
2015-08-15 05:00:00,0.355894167,-0.005093611,0.350347778,-0.005093611,-0.000000000,-0.000452778
2015-08-15 04:00:00,0.782623333,-0.005072778,0.416000833,-0.005072778,-0.000000000,-0.361549722
2015-08-15 03:00:00,0.716106667,-0.005039722,0.339985556,-0.005039722,-0.000000000,-0.371081389
2015-08-15 02:00:00,0.643881389,-0.005068889,0.638351667,-0.005068889,-0.000000000,-0.000460833
2015-08-15 01:00:00,1.436031944,-0.004970278,0.669608056,-0.004970278,-0.000000000,-0.761453611
2015-08-15 00:00:00,1.000826667,-0.005087500,0.994757778,-0.005087500,-0.000000000,-0.000981389
2015-08-14 23:00:00,1.200050556,-0.005124167,1.194074167,-0.005124167,-0.000000000,-0.000852222
2015-08-14 22:00:00,1.625194167,-0.005114722,1.618955278,-0.005114722,-0.000000000,-0.001124167
2015-08-14 21:00:00,1.677043056,0.035895278,1.674300833,0.035895278,0.037455000,-0.001182500
2015-08-14 20:00:00,1.872986389,0.101571667,1.871769722,0.101571667,0.101571667,-0.001216667
2015-08-14 19:00:00,1.871850833,0.128277500,1.870526389,0.128277500,0.128277500,-0.001324444
2015-08-14 18:00:00,1.466462222,0.736553333,1.465295278,0.736553333,0.736553333,-0.001166944
2015-08-14 17:00:00,0.673656944,0.720345278,0.673027222,0.720345278,0.720345278,-0.000629722
2015-08-14 16:00:00,0.332478889,1.598607778,0.331993611,1.598607778,1.598607778,-0.000485278
2015-08-14 15:00:00,1.773656111,2.156613333,1.772994444,2.156613333,2.156613333,-0.000661667
2015-08-14 14:00:00,2.729133611,2.156955556,2.728149167,2.156955556,2.156955556,-0.000984444
2015-08-14 13:00:00,2.737735000,1.991304722,2.736451667,1.991304722,1.991304722,-0.001283333
2015-08-14 12:00:00,2.572260833,1.763515000,2.570925278,1.763515000,1.763515000,-0.001335556
2015-08-14 11:00:00,2.530946944,1.365952222,2.529640556,1.365952222,1.365952222,-0.001306389
2015-08-14 10:00:00,2.502455000,0.803103889,2.501148889,0.803103889,0.803103889,-0.001306111
2015-08-14 09:00:00,3.451480000,0.215028333,2.541492500,0.215028333,0.215028333,-0.909987500
2015-08-14 08:00:00,1.909453333,0.008165833,1.904806389,0.008165833,0.011630833,-0.001181944
2015-08-14 07:00:00,1.379888333,-0.004982500,0.448461389,-0.004982500,-0.000000000,-0.926444444
2015-08-14 06:00:00,0.335995278,-0.005042500,0.330278611,-0.005042500,-0.000000000,-0.000674167
2015-08-14 05:00:00,0.373882222,-0.005066667,0.368370000,-0.005066667,-0.000000000,-0.000445556
2015-08-14 04:00:00,1.182137778,-0.005024722,0.439105000,-0.005024722,-0.000000000,-0.738008056
2015-08-14 03:00:00,0.258543056,-0.005034722,0.253125556,-0.005034722,-0.000000000,-0.000382778
2015-08-14 02:00:00,0.769308889,-0.005118889,0.491992778,-0.005118889,-0.000000000,-0.272197222
2015-08-14 01:00:00,0.811686111,-0.005006944,0.250335278,-0.005006944,-0.000000000,-0.556343889
2015-08-14 00:00:00,0.605374722,-0.005093611,0.599589722,-0.005093611,-0.000000000,-0.000691389
2015-08-13 23:00:00,1.806362222,-0.005081667,0.916492222,-0.005081667,-0.000000000,-0.884788333
2015-08-13 22:00:00,1.481597500,-0.005140833,1.475429167,-0.005140833,-0.000000000,-0.001027500
2015-08-13 21:00:00,1.785951389,0.058505000,1.783149444,0.058505000,0.060156111,-0.001150833
2015-08-13 20:00:00,2.655485278,0.202479444,2.653925278,0.202479444,0.202479444,-0.001560000
2015-08-13 19:00:00,4.188403889,0.163594167,4.186411111,0.163594167,0.163594167,-0.001992778
2015-08-13 18:00:00,2.957160833,0.318324722,2.955656944,0.318324722,0.318324722,-0.001503889
2015-08-13 17:00:00,2.841759722,1.475426111,2.840658056,1.475426111,1.475426111,-0.001101667
2015-08-13 16:00:00,2.352706944,1.770790000,2.351949444,1.770790000,1.770790000,-0.000757500
2015-08-13 15:00:00,2.445841667,1.032336111,2.444794167,1.032336111,1.032336111,-0.001047500
2015-08-13 14:00:00,2.208167500,2.139320556,2.207371111,2.139320556,2.139320556,-0.000796389
2015-08-13 13:00:00,2.161435833,1.976826944,2.160344722,1.976826944,1.976826944,-0.001091111
2015-08-13 12:00:00,2.197961111,1.741034444,2.196716111,1.741034444,1.741034444,-0.001245000
2015-08-13 11:00:00,1.939084444,1.365809167,1.938104167,1.365809167,1.365809167,-0.000980278
2015-08-13 10:00:00,1.388769444,0.819807222,1.387679444,0.819807222,0.819807222,-0.001090000
2015-08-13 09:00:00,1.689217222,0.221333611,0.773370000,0.221333611,0.221333611,-0.915847222
2015-08-13 08:00:00,0.325070278,0.004307778,0.320501111,0.004307778,0.008211944,-0.000665000
2015-08-13 07:00:00,0.757792500,-0.005040556,0.409139722,-0.005040556,-0.000000000,-0.343612222
2015-08-13 06:00:00,0.800432222,-0.005046667,0.318439722,-0.005046667,-0.000000000,-0.476945833
2015-08-13 05:00:00,0.415049722,-0.005090000,0.409517222,-0.005090000,-0.000000000,-0.000442500
2015-08-13 04:00:00,1.332089722,-0.005021389,0.587676944,-0.005021389,-0.000000000,-0.739391389
2015-08-13 03:00:00,0.652141944,-0.005017778,0.646687500,-0.005017778,-0.000000000,-0.000436667
2015-08-13 02:00:00,1.019515833,-0.005029722,1.013945833,-0.005029722,-0.000000000,-0.000540278
2015-08-13 01:00:00,1.875940278,-0.004989444,1.080514444,-0.004989444,-0.000000000,-0.790436389
2015-08-13 00:00:00,0.998538611,-0.005083333,0.992554167,-0.005083333,-0.000000000,-0.000901111
2015-08-12 23:00:00,0.973658056,-0.005067222,0.967818889,-0.005067222,-0.000000000,-0.000771944
2015-08-12 22:00:00,0.797142222,-0.005086667,0.791318889,-0.005086667,-0.000000000,-0.000736667
2015-08-12 21:00:00,0.644421389,-0.005558056,0.638200278,-0.005558056,0.000007778,-0.000655278
2015-08-12 20:00:00,0.377118056,0.059643333,0.375642500,0.059643333,0.060512778,-0.000606111
2015-08-12 19:00:00,0.417314167,0.544072222,0.416563056,0.544072222,0.544072222,-0.000751111
2015-08-12 18:00:00,2.274242778,0.858731389,2.272776389,0.858731389,0.858731389,-0.001466389
2015-08-12 17:00:00,2.668934722,1.221331944,2.667813889,1.221331944,1.221331944,-0.001120833
2015-08-12 16:00:00,2.623738611,1.645429722,2.622786667,1.645429722,1.645429722,-0.000951944
2015-08-12 15:00:00,2.402278056,1.868669167,2.401378889,1.868669167,1.868669167,-0.000899167
2015-08-12 14:00:00,2.365920833,2.160301944,2.365115556,2.160301944,2.160301944,-0.000805278
2015-08-12 13:00:00,2.271059444,2.049904444,2.270016111,2.049904444,2.049904444,-0.001043333
2015-08-12 12:00:00,2.016161944,1.774053056,2.015060278,1.774053056,1.774053056,-0.001101667
2015-08-12 11:00:00,1.917713333,1.369651111,1.916719167,1.369651111,1.369651111,-0.000994167
2015-08-12 10:00:00,1.406286667,0.800711944,1.405132222,0.800711944,0.800711944,-0.001154444
2015-08-12 09:00:00,1.779776944,0.213417778,0.861407778,0.213417778,0.213417778,-0.918369167
2015-08-12 08:00:00,0.643215833,0.007401944,0.638541389,0.007401944,0.011215000,-0.000861389
2015-08-12 07:00:00,1.135512222,-0.005017222,0.259139167,-0.005017222,-0.000000000,-0.871355833
2015-08-12 06:00:00,0.422511111,-0.005036389,0.416807778,-0.005036389,-0.000000000,-0.000666944
2015-08-12 05:00:00,1.055578333,-0.005000278,0.315189167,-0.005000278,-0.000000000,-0.735388889
2015-08-12 04:00:00,0.570067778,-0.005141944,0.564487222,-0.005141944,-0.000000000,-0.000438611
2015-08-12 03:00:00,0.371484722,-0.005138333,0.365938611,-0.005138333,-0.000000000,-0.000407778
2015-08-12 02:00:00,1.091176944,-0.005090000,0.339855278,-0.005090000,-0.000000000,-0.746231667
2015-08-12 01:00:00,0.584572778,-0.005085278,0.578757500,-0.005085278,-0.000000000,-0.000730000
2015-08-12 00:00:00,1.620469167,-0.004990278,0.703265833,-0.004990278,-0.000000000,-0.912213056
2015-08-11 23:00:00,1.133491944,-0.005057778,1.127464444,-0.005057778,-0.000000000,-0.000969722
2015-08-11 22:00:00,1.300608889,-0.005092222,1.294607500,-0.005092222,-0.000000000,-0.000909167
2015-08-11 21:00:00,1.624556944,0.000941944,1.619004722,0.000941944,0.005391111,-0.001103056
2015-08-11 20:00:00,2.018138611,0.126933611,2.016723889,0.126933611,0.126933611,-0.001414722
2015-08-11 19:00:00,2.524344167,0.116942222,2.522826944,0.116942222,0.116942222,-0.001517222
2015-08-11 18:00:00,2.515417222,0.283454444,2.513520000,0.283454444,0.283454444,-0.001897222
2015-08-11 17:00:00,2.731977778,1.683019444,2.730928889,1.683019444,1.683019444,-0.001048889
2015-08-11 16:00:00,2.257149444,1.838420833,2.256266944,1.838420833,1.838420833,-0.000882500
2015-08-11 15:00:00,1.657900556,2.160636667,1.657265556,2.160636667,2.160636667,-0.000635000
2015-08-11 14:00:00,1.260588333,1.968536111,1.260120833,1.968536111,1.968536111,-0.000467500
2015-08-11 13:00:00,0.613960000,1.527727500,0.613350000,1.527727500,1.527727500,-0.000610000
2015-08-11 12:00:00,0.357003611,1.651196667,0.356533333,1.651196667,1.651196667,-0.000470278
2015-08-11 11:00:00,1.161763056,1.393066944,0.494849444,1.393066944,1.393066944,-0.666913611
2015-08-11 10:00:00,0.374637500,0.718908889,0.354248333,0.718908889,0.718908889,-0.020389167
2015-08-11 09:00:00,0.669976111,0.140020000,0.669053611,0.140020000,0.140020000,-0.000922500
2015-08-11 08:00:00,1.427503889,0.060129722,0.578205000,0.060129722,0.061750833,-0.847677778
2015-08-11 07:00:00,1.175192500,-0.005093056,1.169023889,-0.005093056,-0.000000000,-0.001075556
2015-08-11 06:00:00,2.674616111,-0.005079167,1.818902500,-0.005079167,-0.000000000,-0.850634444
2015-08-11 05:00:00,2.254805556,-0.005202500,2.248560556,-0.005202500,-0.000000000,-0.001042500
2015-08-11 04:00:00,2.485136389,-0.005248333,2.478974722,-0.005248333,-0.000000000,-0.000913333
2015-08-11 03:00:00,3.090657222,-0.005200833,2.344372500,-0.005200833,-0.000000000,-0.741083889
2015-08-11 02:00:00,2.422310833,-0.005223611,2.416190000,-0.005223611,-0.000000000,-0.000897222
2015-08-11 01:00:00,3.426012222,-0.005158333,2.523133333,-0.005158333,-0.000000000,-0.897720556
2015-08-11 00:00:00,1.216510556,-0.005116111,1.210416667,-0.005116111,-0.000000000,-0.000977778
2015-08-10 23:00:00,0.649726944,-0.005079722,0.643946944,-0.005079722,-0.000000000,-0.000700278
2015-08-10 22:00:00,1.490227778,-0.005053333,0.539095000,-0.005053333,-0.000000000,-0.946079444
2015-08-10 21:00:00,1.005898889,0.034747500,1.004026944,0.034747500,0.035700000,-0.000919444
2015-08-10 20:00:00,1.325791389,0.387960556,0.925139444,0.387960556,0.387960556,-0.400651944
2015-08-10 19:00:00,1.349420000,0.445390000,1.002136667,0.445390000,0.445390000,-0.347283333
2015-08-10 18:00:00,1.273949444,0.889860833,1.273005000,0.889860833,0.889860833,-0.000944444
2015-08-10 17:00:00,1.149753056,0.640642778,1.149132222,0.640642778,0.640642778,-0.000620833
2015-08-10 16:00:00,1.588036944,0.091911944,1.587362222,0.091911944,0.091911944,-0.000674722
2015-08-10 15:00:00,1.855981111,0.682814167,1.855217222,0.682814167,0.682814167,-0.000763889
2015-08-10 14:00:00,1.472469722,1.495078056,1.471827778,1.495078056,1.495078056,-0.000641944
2015-08-10 13:00:00,1.470677778,2.020601944,1.469821944,2.020601944,2.020601944,-0.000855833
2015-08-10 12:00:00,1.816252222,1.864270833,1.101846944,1.864270833,1.864270833,-0.714405278
2015-08-10 11:00:00,1.000558333,0.938946667,0.999704722,0.938946667,0.938946667,-0.000853611
2015-08-10 10:00:00,0.817033889,0.520006667,0.816111111,0.520006667,0.520006667,-0.000922778
2015-08-10 09:00:00,1.259615000,0.245433056,0.303494444,0.245433056,0.245433056,-0.956120556
2015-08-10 08:00:00,0.375500278,0.035059167,0.372166111,0.035059167,0.037618889,-0.000774444
2015-08-10 07:00:00,0.630101111,-0.005046389,0.287685556,-0.005046389,-0.000000000,-0.337369167
2015-08-10 06:00:00,0.924268889,-0.005042500,0.441101389,-0.005042500,-0.000000000,-0.478125000
2015-08-10 05:00:00,0.310350556,-0.005072222,0.304833056,-0.005072222,-0.000000000,-0.000445278
2015-08-10 04:00:00,1.140021667,-0.005026111,0.386599167,-0.005026111,-0.000000000,-0.748396389
2015-08-10 03:00:00,0.376062500,-0.005139444,0.370535556,-0.005139444,-0.000000000,-0.000387500
2015-08-10 02:00:00,0.322212500,-0.005093333,0.316718611,-0.005093333,-0.000000000,-0.000400556
2015-08-10 01:00:00,1.291949444,-0.005008333,0.457571389,-0.005008333,-0.000000000,-0.829369722
2015-08-10 00:00:00,0.731689444,-0.005049167,0.725870278,-0.005049167,-0.000000000,-0.000770000
2015-08-09 23:00:00,1.210594444,-0.005070278,1.204562778,-0.005070278,-0.000000000,-0.000961389
2015-08-09 22:00:00,1.570251944,-0.005089722,1.564158056,-0.005089722,-0.000000000,-0.001004167
2015-08-09 21:00:00,2.076642222,0.010680556,2.071920000,0.010680556,0.014011389,-0.001391389
2015-08-09 20:00:00,2.491703333,0.229202500,2.490124167,0.229202500,0.229202500,-0.001579167
2015-08-09 19:00:00,2.545366667,0.891102500,2.543712778,0.891102500,0.891102500,-0.001653889
2015-08-09 18:00:00,2.467196111,1.414175278,2.465568056,1.414175278,1.414175278,-0.001628056
2015-08-09 17:00:00,2.485352778,1.752992778,2.484365000,1.752992778,1.752992778,-0.000987778
2015-08-09 16:00:00,2.264940000,2.060013056,2.264075278,2.060013056,2.060013056,-0.000864722
2015-08-09 15:00:00,1.939912500,2.159626389,1.939205000,2.159626389,2.159626389,-0.000707500
2015-08-09 14:00:00,2.123023611,2.186841667,2.122300000,2.186841667,2.186841667,-0.000723611
2015-08-09 13:00:00,1.816983889,2.088398889,1.816007222,2.088398889,2.088398889,-0.000976667
2015-08-09 12:00:00,2.060357778,1.810248056,2.059331667,1.810248056,1.810248056,-0.001026111
2015-08-09 11:00:00,1.584265000,1.387230000,1.583341944,1.387230000,1.387230000,-0.000923056
2015-08-09 10:00:00,1.106679167,0.825443056,1.105670556,0.825443056,0.825443056,-0.001008611
2015-08-09 09:00:00,1.752115278,0.240829167,0.819747222,0.240829167,0.240829167,-0.932368056
2015-08-09 08:00:00,0.278580833,0.005967778,0.273431389,0.005967778,0.010405833,-0.000711389
2015-08-09 07:00:00,1.210336111,-0.005100833,0.454618333,-0.005100833,-0.000000000,-0.750616944
2015-08-09 06:00:00,0.326425278,-0.005088889,0.320736667,-0.005088889,-0.000000000,-0.000599722
2015-08-09 05:00:00,1.114868056,-0.005060556,0.385433333,-0.005060556,-0.000000000,-0.724374167
2015-08-09 04:00:00,0.378796389,-0.005049167,0.373397222,-0.005049167,-0.000000000,-0.000350000
2015-08-09 03:00:00,0.357755000,-0.005106389,0.352264167,-0.005106389,-0.000000000,-0.000384444
2015-08-09 02:00:00,0.515261944,-0.005041389,0.366472222,-0.005041389,-0.000000000,-0.143748333
2015-08-09 01:00:00,1.343103056,-0.004952500,0.644648611,-0.004952500,-0.000000000,-0.693501944
2015-08-09 00:00:00,0.858233889,-0.005021111,0.852347778,-0.005021111,-0.000000000,-0.000865000
2015-08-08 23:00:00,1.700741111,-0.004999167,0.937421389,-0.004999167,-0.000000000,-0.758320556
2015-08-08 22:00:00,1.223553056,-0.005077778,1.210490278,-0.005077778,-0.000000000,-0.007985000
2015-08-08 21:00:00,1.363119167,0.059456667,1.360188333,0.059456667,0.061308056,-0.001079444
2015-08-08 20:00:00,1.649691667,0.277586944,1.648595833,0.277586944,0.277586944,-0.001095833
2015-08-08 19:00:00,1.955231667,0.283883611,1.953697222,0.283883611,0.283883611,-0.001534444
2015-08-08 18:00:00,2.092541389,0.336411389,2.091173333,0.336411389,0.336411389,-0.001368056
2015-08-08 17:00:00,2.155323056,0.877294722,2.154430000,0.877294722,0.877294722,-0.000893056
2015-08-08 16:00:00,2.324327778,1.372950833,2.323612778,1.372950833,1.372950833,-0.000715000
2015-08-08 15:00:00,1.934925833,1.720291667,1.934373333,1.720291667,1.720291667,-0.000552500
2015-08-08 14:00:00,1.698003333,1.825464722,1.697390278,1.825464722,1.825464722,-0.000613056
2015-08-08 13:00:00,1.520000556,1.802136667,1.519180556,1.802136667,1.802136667,-0.000820000
2015-08-08 12:00:00,1.393534444,1.776188889,1.392788333,1.776188889,1.776188889,-0.000746111
2015-08-08 11:00:00,0.785278889,0.955611667,0.784475000,0.955611667,0.955611667,-0.000803889
2015-08-08 10:00:00,0.663392222,0.563525556,0.662623333,0.563525556,0.563525556,-0.000768889
2015-08-08 09:00:00,1.023383611,0.176492500,0.234560278,0.176492500,0.176492500,-0.788823333
2015-08-08 08:00:00,0.410221111,0.045229167,0.407296111,0.045229167,0.047419444,-0.000734722
2015-08-08 07:00:00,1.230638056,-0.004994444,0.376689444,-0.004994444,-0.000000000,-0.848954167
2015-08-08 06:00:00,0.339481944,-0.005029722,0.333774167,-0.005029722,-0.000000000,-0.000678056
2015-08-08 05:00:00,0.475491667,-0.005038333,0.470025000,-0.005038333,-0.000000000,-0.000428333
2015-08-08 04:00:00,1.070251111,-0.005061389,0.345177222,-0.005061389,-0.000000000,-0.720012500
2015-08-08 03:00:00,0.394789167,-0.005094444,0.389297778,-0.005094444,-0.000000000,-0.000396944
2015-08-08 02:00:00,0.413027778,-0.005065556,0.407597500,-0.005065556,-0.000000000,-0.000364722
2015-08-08 01:00:00,1.641196944,-0.005020278,0.761038333,-0.005020278,-0.000000000,-0.875138333
2015-08-08 00:00:00,0.936652778,-0.005073333,0.930776389,-0.005073333,-0.000000000,-0.000803056
2015-08-07 23:00:00,1.187557222,-0.005085833,1.181515000,-0.005085833,-0.000000000,-0.000956389
2015-08-07 22:00:00,1.597241667,-0.005068333,1.591109444,-0.005068333,-0.000000000,-0.001063889
2015-08-07 21:00:00,1.976991111,0.020548056,1.973321944,0.020548056,0.023036944,-0.001180278
2015-08-07 20:00:00,2.128493611,0.083082778,2.126996111,0.083082778,0.083082778,-0.001497500
2015-08-07 19:00:00,2.456562500,0.563262222,2.455101667,0.563262222,0.563262222,-0.001460833
2015-08-07 18:00:00,2.346739722,1.417268611,2.345367778,1.417268611,1.417268611,-0.001371944
2015-08-07 17:00:00,2.170177778,1.160524167,2.169196111,1.160524167,1.160524167,-0.000981667
2015-08-07 16:00:00,1.813816667,1.968177500,1.813220278,1.968177500,1.968177500,-0.000596389
2015-08-07 15:00:00,1.732321389,1.561636667,1.731813611,1.561636667,1.561636667,-0.000507778
2015-08-07 14:00:00,1.781823333,1.259905278,1.781565000,1.259905278,1.259905278,-0.000258333
