"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar A [kW]","Solar B [kW]","Wind [kW]"
2015-08-15 12:00:00,0.059050000,0.074000000,-0.014950000,0.036333333,0.037616667,0.000050000
2015-08-15 11:00:00,0.059050000,0.074000000,-0.014950000,0.036333333,0.037616667,0.000050000
2015-08-15 10:00:00,2.271304167,5.430470556,-3.159166389,2.629136944,2.797880556,0.003453056
2015-08-15 09:00:00,2.443938333,2.103259722,0.340678611,1.016658056,1.086343333,0.000258333
2015-08-15 08:00:00,3.293510000,0.139925278,3.153584722,0.067498333,0.073365833,-0.000938889
2015-08-15 07:00:00,2.971812222,-0.006322778,2.978135000,-0.003265000,-0.002356389,-0.000701389
2015-08-15 06:00:00,3.200554167,-0.006078889,3.206633056,-0.003276667,-0.002346667,-0.000455556
2015-08-15 05:00:00,3.481593056,-0.006276944,3.487870000,-0.003273611,-0.002353889,-0.000649444
2015-08-15 04:00:00,3.007917500,-0.006291389,3.014208889,-0.003258333,-0.002377222,-0.000655833
2015-08-15 03:00:00,3.087043056,-0.006321667,3.093364722,-0.003239722,-0.002398889,-0.000683056
2015-08-15 02:00:00,4.300139722,-0.006381944,4.306521667,-0.003247222,-0.002439167,-0.000695556
2015-08-15 01:00:00,3.791679167,-0.006473333,3.798152500,-0.003250000,-0.002495000,-0.000728333
2015-08-15 00:00:00,4.266470556,-0.006514167,4.272984722,-0.003305278,-0.002512222,-0.000696667
2015-08-14 23:00:00,5.072775833,-0.007410000,5.080185833,-0.003383889,-0.002536944,-0.001489167
2015-08-14 22:00:00,4.282843056,-0.006939167,4.289782222,-0.003488611,-0.002567500,-0.000883056
2015-08-14 21:00:00,2.746739444,0.274163889,2.472575556,0.085849444,0.085231389,0.103083056
2015-08-14 20:00:00,5.343821944,2.087827778,3.255994167,0.884172500,0.852868611,0.350786667
2015-08-14 19:00:00,14.598340278,1.860685278,12.737655000,0.833462222,0.811302778,0.215920278
2015-08-14 18:00:00,22.025759167,6.876963889,15.148795278,3.717211111,3.155264167,0.004488611
2015-08-14 17:00:00,20.990616667,4.602392500,16.388224167,2.407892222,2.188540000,0.005960278
2015-08-14 16:00:00,24.890148611,7.100349167,17.789799444,3.638881667,3.433375833,0.028091667
2015-08-14 15:00:00,20.141942778,12.276365556,7.865577222,6.197887222,6.049162500,0.029315833
2015-08-14 14:00:00,22.792426111,13.508937222,9.283488889,6.799608056,6.681452500,0.027876667
2015-08-14 13:00:00,24.030254444,14.051185000,9.979069444,7.065044167,6.974239444,0.011901389
2015-08-14 12:00:00,20.186878056,12.846712222,7.340165833,6.434932222,6.401070833,0.010709167
2015-08-14 11:00:00,16.878724722,10.347604444,6.531120278,5.180973056,5.158798611,0.007832778
2015-08-14 10:00:00,13.456576389,6.489565833,6.967010556,3.150282222,3.334557222,0.004726389
2015-08-14 09:00:00,11.546907778,2.647657222,8.899250556,1.279795833,1.367244444,0.000616944
2015-08-14 08:00:00,7.015640556,0.216108889,6.799531667,0.101682778,0.115421111,-0.000995000
2015-08-14 07:00:00,3.479297500,-0.006121667,3.485419167,-0.003211667,-0.002386944,-0.000523056
2015-08-14 06:00:00,3.390393889,-0.006328333,3.396722222,-0.003267778,-0.002378611,-0.000681944
2015-08-14 05:00:00,3.383696944,-0.006300833,3.389997778,-0.003274167,-0.002384722,-0.000641944
2015-08-14 04:00:00,3.368905000,-0.006312222,3.375217222,-0.003261667,-0.002395556,-0.000655000
2015-08-14 03:00:00,3.439458889,-0.006313056,3.445771944,-0.003248333,-0.002411667,-0.000653056
2015-08-14 02:00:00,4.242441944,-0.006360556,4.248802500,-0.003280278,-0.002427222,-0.000653056
2015-08-14 01:00:00,3.617805833,-0.006223611,3.624029444,-0.003275278,-0.002466389,-0.000481944
2015-08-14 00:00:00,5.510449167,-0.006682222,5.517131389,-0.003265000,-0.002509167,-0.000908056
2015-08-13 23:00:00,4.955046667,-0.007430000,4.962476667,-0.003299167,-0.002533333,-0.001597500
2015-08-13 22:00:00,3.589772778,-0.006199167,3.595971944,-0.003383889,-0.002630833,-0.000184444
2015-08-13 21:00:00,2.974250833,0.302935833,2.671315000,0.134439722,0.128858889,0.039637222
2015-08-13 20:00:00,8.542903889,1.304361944,7.238541944,0.662820556,0.641271111,0.000270278
2015-08-13 19:00:00,14.245621389,2.643452778,11.602168611,1.349336944,1.293156389,0.000959444
2015-08-13 18:00:00,19.344668333,4.772231667,14.572436667,2.429185278,2.330737778,0.012308611
2015-08-13 17:00:00,23.876813611,4.614040833,19.262772778,2.463159722,2.147905556,0.002975556
2015-08-13 16:00:00,24.748718889,6.015990833,18.732728056,3.080991667,2.930588889,0.004410278
2015-08-13 15:00:00,22.928381944,13.928002778,9.000379167,7.045541944,6.870317222,0.012143611
2015-08-13 14:00:00,21.216016111,15.068841389,6.147174722,7.608044167,7.447636667,0.013160556
2015-08-13 13:00:00,20.332619444,13.586072500,6.746546944,6.841936389,6.732730000,0.011406111
2015-08-13 12:00:00,20.056474444,12.928073333,7.128401111,6.482452222,6.434826667,0.010794444
2015-08-13 11:00:00,15.122026944,10.863472778,4.258554167,5.447469444,5.407778056,0.008225278
2015-08-13 10:00:00,13.900476944,6.743636667,7.156840278,3.277258056,3.461585278,0.004793333
2015-08-13 09:00:00,10.243562500,2.942369444,7.301193056,1.421881389,1.519594167,0.000893889
2015-08-13 08:00:00,5.587478889,0.296799722,5.290679167,0.141115000,0.156646944,-0.000962222
2015-08-13 07:00:00,2.969384167,-0.006321667,2.975705833,-0.003229167,-0.002377778,-0.000714722
2015-08-13 06:00:00,3.819056389,-0.006078333,3.825134722,-0.003275556,-0.002378333,-0.000424444
2015-08-13 05:00:00,3.081575556,-0.006320000,3.087895556,-0.003301944,-0.002372500,-0.000645556
2015-08-13 04:00:00,3.092894167,-0.006327778,3.099221944,-0.003288611,-0.002381944,-0.000657222
2015-08-13 03:00:00,3.801042500,-0.006388056,3.807430556,-0.003261111,-0.002403889,-0.000723056
2015-08-13 02:00:00,3.183678611,-0.006420833,3.190099444,-0.003248611,-0.002432778,-0.000739444
2015-08-13 01:00:00,3.985436944,-0.006465278,3.991902222,-0.003255000,-0.002462500,-0.000747778
2015-08-13 00:00:00,3.392225833,-0.006566667,3.398792500,-0.003330833,-0.002497222,-0.000738611
2015-08-12 23:00:00,4.307577778,-0.007514444,4.315092222,-0.003414722,-0.002515278,-0.001584444
2015-08-12 22:00:00,3.839442500,0.013443611,3.825998889,-0.003496944,-0.002620556,0.019561111
2015-08-12 21:00:00,5.156547222,0.162842222,4.993705000,0.084306667,0.079369722,-0.000834167
2015-08-12 20:00:00,12.617325556,0.899988333,11.717337222,0.452164167,0.448228333,-0.000404167
2015-08-12 19:00:00,19.352607778,3.071586111,16.281021667,1.522225278,1.547417500,0.001943333
2015-08-12 18:00:00,22.025306944,6.373472222,15.651834722,3.461420000,2.907844722,0.004207500
2015-08-12 17:00:00,19.594354722,6.645166944,12.949187778,3.500815000,3.139699722,0.004652222
2015-08-12 16:00:00,19.286189444,9.039854444,10.246335000,4.698357500,4.334733611,0.006763333
2015-08-12 15:00:00,17.406764722,12.699767778,4.706996944,6.424494722,6.264376111,0.010896944
2015-08-12 14:00:00,19.614709444,14.533983333,5.080726111,7.333479167,7.188239444,0.012264722
2015-08-12 13:00:00,16.571552222,13.995087222,2.576465000,7.040808611,6.942489167,0.011789444
2015-08-12 12:00:00,13.757224722,12.662370000,1.094854722,6.344430278,6.307797778,0.010141944
2015-08-12 11:00:00,14.063281111,10.379308611,3.683972500,5.199656667,5.171595278,0.008056667
2015-08-12 10:00:00,12.123983056,6.500274167,5.623708889,3.159977500,3.336233889,0.004062778
2015-08-12 09:00:00,10.561568333,2.666414167,7.895154167,1.287129444,1.378355556,0.000929167
2015-08-12 08:00:00,5.737600833,0.240290556,5.497310278,0.111243056,0.130084722,-0.001037222
2015-08-12 07:00:00,2.989896111,-0.006433611,2.996329722,-0.003281111,-0.002411389,-0.000741111
2015-08-12 06:00:00,2.931804167,-0.006357222,2.938161389,-0.003311389,-0.002352222,-0.000693611
2015-08-12 05:00:00,2.972819722,-0.006341389,2.979161111,-0.003300278,-0.002348611,-0.000692500
2015-08-12 04:00:00,3.306044167,-0.006127778,3.312171944,-0.003302222,-0.002380833,-0.000444722
2015-08-12 03:00:00,3.636320278,-0.006372500,3.642692778,-0.003298889,-0.002396944,-0.000676667
2015-08-12 02:00:00,3.078443333,-0.006400833,3.084844167,-0.003318889,-0.002404167,-0.000677778
2015-08-12 01:00:00,4.016464722,-0.006395833,4.022860556,-0.003307500,-0.002421667,-0.000666667
2015-08-12 00:00:00,3.189801667,-0.001799444,3.191601111,-0.003336111,-0.002445833,0.003982500
2015-08-11 23:00:00,4.293873333,0.022398611,4.271474722,-0.003339722,-0.002488611,0.028226944
2015-08-11 22:00:00,3.149027500,0.062776944,3.086250556,-0.003346944,-0.002576111,0.068700000
2015-08-11 21:00:00,2.678284167,0.127061667,2.551222500,0.063429167,0.064447222,-0.000814722
2015-08-11 20:00:00,3.919692778,0.834179444,3.085513333,0.415369722,0.409248889,0.009560833
2015-08-11 19:00:00,10.390042500,1.563428889,8.826613611,0.780680000,0.760524722,0.022224167
2015-08-11 18:00:00,16.768483056,3.443689167,13.324793889,1.764658333,1.677064167,0.001966667
2015-08-11 17:00:00,17.552123056,3.983593056,13.568530000,2.024718333,1.956382500,0.002492222
2015-08-11 16:00:00,17.739220000,4.566596389,13.172623611,2.309837500,2.254196667,0.002562222
2015-08-11 15:00:00,22.180403056,11.794161111,10.386241944,5.958361944,5.825756389,0.010042778
2015-08-11 14:00:00,21.484580556,14.612575000,6.872005556,7.374740278,7.225370556,0.012464167
2015-08-11 13:00:00,21.188735833,14.043893889,7.144841944,7.072316111,6.959984722,0.011593056
2015-08-11 12:00:00,18.670175278,13.035725833,5.634449444,6.541765556,6.483024167,0.010936111
2015-08-11 11:00:00,15.201172222,10.675839722,4.525332500,5.349966111,5.318020278,0.007853333
2015-08-11 10:00:00,11.730105833,6.529718889,5.200386944,3.181103056,3.344578611,0.004037222
2015-08-11 09:00:00,10.224771111,2.877335556,7.347435556,1.391668611,1.484459167,0.001207778
2015-08-11 08:00:00,5.349392778,0.496196111,4.853196667,0.238869722,0.258265000,-0.000938611
2015-08-11 07:00:00,2.878632778,-0.006827500,2.885460278,-0.003391389,-0.002679167,-0.000756944
2015-08-11 06:00:00,2.999523056,-0.006363056,3.005886111,-0.003294167,-0.002368889,-0.000700000
2015-08-11 05:00:00,3.069765556,-0.006257500,3.076023056,-0.003307222,-0.002378333,-0.000571944
2015-08-11 04:00:00,3.734149167,-0.006277778,3.740426944,-0.003294722,-0.002381111,-0.000601944
2015-08-11 03:00:00,3.627439722,-0.006385278,3.633825000,-0.003282778,-0.002396667,-0.000705833
2015-08-11 02:00:00,3.049671667,-0.006391667,3.056063333,-0.003296389,-0.002410556,-0.000684722
2015-08-11 01:00:00,3.781396944,-0.006437222,3.787834167,-0.003289444,-0.002440833,-0.000706944
2015-08-11 00:00:00,3.303099167,-0.006683889,3.309783056,-0.003309722,-0.002459444,-0.000914722
2015-08-10 23:00:00,5.216660000,-0.007065833,5.223725833,-0.003348611,-0.002521944,-0.001195278
2015-08-10 22:00:00,3.881091944,-0.002064167,3.883156111,-0.003419444,-0.002631111,0.003986389
2015-08-10 21:00:00,5.302773889,0.122870000,5.179903889,0.045818889,0.042598889,0.034452222
2015-08-10 20:00:00,6.229713889,0.919083333,5.310630556,0.384850833,0.404628889,0.129603611
2015-08-10 19:00:00,12.748153611,4.079659444,8.668494167,1.941320000,1.905030833,0.233308611
2015-08-10 18:00:00,20.689254167,8.120939722,12.568314444,4.255177222,3.510701944,0.355060556
2015-08-10 17:00:00,21.846873889,10.445290833,11.401583056,5.410387222,4.448083889,0.586819722
2015-08-10 16:00:00,18.013642500,10.906151944,7.107490556,5.640218056,5.243507222,0.022426667
2015-08-10 15:00:00,18.205471389,3.783254444,14.422216944,1.914425000,1.846621111,0.022208333
2015-08-10 14:00:00,17.001727222,14.252265278,2.749461944,7.179818056,7.046563889,0.025883333
2015-08-10 13:00:00,20.631451389,9.795411944,10.836039444,4.930346389,4.857172778,0.007892778
2015-08-10 12:00:00,20.629570000,11.885098611,8.744471389,5.962303056,5.913162500,0.009633056
2015-08-10 11:00:00,16.298438056,10.241629167,6.056808889,5.133095000,5.100928611,0.007605556
2015-08-10 10:00:00,13.688358611,5.731543889,7.956814722,2.795790556,2.932006944,0.003746389
2015-08-10 09:00:00,10.477065278,2.797273333,7.679791944,1.350717778,1.445921389,0.000634167
2015-08-10 08:00:00,5.173913333,0.299626944,4.874286389,0.142181111,0.158538611,-0.001092778
2015-08-10 07:00:00,4.124185278,-0.006620000,4.130805278,-0.003256944,-0.002505000,-0.000858056
2015-08-10 06:00:00,2.898634167,-0.006364167,2.904998333,-0.003231389,-0.002335000,-0.000797778
2015-08-10 05:00:00,2.942142778,-0.006351389,2.948494167,-0.003250000,-0.002340278,-0.000761111
2015-08-10 04:00:00,3.652129444,-0.006361944,3.658491389,-0.003316111,-0.002347500,-0.000698333
2015-08-10 03:00:00,3.269657222,-0.006151667,3.275808889,-0.003284444,-0.002373611,-0.000493611
2015-08-10 02:00:00,3.782469444,-0.006376389,3.788845833,-0.003299722,-0.002395833,-0.000680833
2015-08-10 01:00:00,3.841463056,-0.006435833,3.847898889,-0.003301667,-0.002443056,-0.000691111
2015-08-10 00:00:00,5.765950000,-0.006685000,5.772635000,-0.003314444,-0.002491944,-0.000878611
2015-08-09 23:00:00,5.091163611,-0.006500556,5.097664167,-0.003352778,-0.002584722,-0.000563056
2015-08-09 22:00:00,5.030449444,0.001564167,5.028885278,-0.003445833,-0.002628889,0.007638889
2015-08-09 21:00:00,7.426618611,0.566400000,6.860218611,0.287463611,0.279486111,-0.000549722
2015-08-09 20:00:00,8.000227778,1.419538611,6.580689167,0.711872222,0.707618611,0.000047778
2015-08-09 19:00:00,6.690247778,3.134530556,3.555717222,1.604305278,1.528821389,0.001403889
2015-08-09 18:00:00,8.055364167,4.717683333,3.337680833,2.540524444,2.174190278,0.002968611
2015-08-09 17:00:00,8.058554167,8.037378611,0.021175556,4.377942778,3.653794444,0.005641389
2015-08-09 16:00:00,6.350312500,13.007884444,-6.657571944,6.756936111,6.239306111,0.011642222
2015-08-09 15:00:00,5.888938889,14.841888056,-8.952949167,7.489877778,7.335415278,0.016595000
2015-08-09 14:00:00,5.476109167,14.676941944,-9.200832778,7.388984444,7.268375833,0.019581667
2015-08-09 13:00:00,5.574754167,14.031783333,-8.457029167,7.056709167,6.959554722,0.015519444
2015-08-09 12:00:00,3.121621389,13.017705556,-9.896084167,6.520694722,6.486500556,0.010510278
2015-08-09 11:00:00,3.864504167,10.590501667,-6.725997500,5.308534444,5.273680278,0.008286944
2015-08-09 10:00:00,3.700551667,6.756201389,-3.055649722,3.293249722,3.458536111,0.004415556
2015-08-09 09:00:00,2.386031944,2.847006111,-0.460974167,1.374024722,1.472200278,0.000781111
2015-08-09 08:00:00,4.073313889,0.268736944,3.804576944,0.128122222,0.141515000,-0.000900278
2015-08-09 07:00:00,3.839973611,-0.006558333,3.846531944,-0.003358056,-0.002485833,-0.000714444
2015-08-09 06:00:00,3.111090278,-0.006358889,3.117449167,-0.003302500,-0.002342222,-0.000714167
2015-08-09 05:00:00,3.349968333,-0.006051111,3.356019444,-0.003277500,-0.002347500,-0.000426111
2015-08-09 04:00:00,3.765466944,-0.006275833,3.771742778,-0.003267778,-0.002356389,-0.000651667
2015-08-09 03:00:00,3.876298333,-0.006337500,3.882635833,-0.003300000,-0.002380000,-0.000657500
2015-08-09 02:00:00,3.925087500,-0.006352500,3.931440000,-0.003310278,-0.002405278,-0.000636944
2015-08-09 01:00:00,3.965010833,-0.006431111,3.971441944,-0.003330000,-0.002443889,-0.000657222
2015-08-09 00:00:00,4.177480000,-0.006656389,4.184136389,-0.003353333,-0.002485278,-0.000817778
2015-08-08 23:00:00,6.107786111,-0.007420000,6.115206111,-0.003369167,-0.002564167,-0.001486667
2015-08-08 22:00:00,5.144393056,-0.007071389,5.151464444,-0.003363333,-0.002656389,-0.001051667
2015-08-08 21:00:00,5.243118333,0.083463056,5.159655278,0.041547500,0.042525556,-0.000610000
2015-08-08 20:00:00,6.357834167,1.094267500,5.263566667,0.563836111,0.517345278,0.013086111
2015-08-08 19:00:00,7.276920278,4.129583056,3.147337222,2.068456944,1.904135000,0.156991111
2015-08-08 18:00:00,7.043725833,4.635423056,2.408302778,2.359301667,2.260918889,0.015202500
2015-08-08 17:00:00,7.436948056,9.517539444,-2.080591389,5.157821667,4.335134722,0.024583056
2015-08-08 16:00:00,11.840991944,10.200408056,1.640583889,5.302973611,4.888195000,0.009239444
2015-08-08 15:00:00,12.003934167,14.572935278,-2.569001111,7.360913611,7.198961389,0.013060278
2015-08-08 14:00:00,10.363087222,14.021512500,-3.658425278,7.070816667,6.938378056,0.012317778
2015-08-08 13:00:00,5.259446667,9.068749722,-3.809303056,4.576586111,4.485351389,0.006812222
2015-08-08 12:00:00,3.462828889,11.698828333,-8.235999444,5.873933333,5.815733889,0.009161111
2015-08-08 11:00:00,2.030182500,12.056861111,-10.026678611,6.049028056,5.998391389,0.009441667
2015-08-08 10:00:00,1.901741944,5.069115833,-3.167373889,2.483391944,2.582950833,0.002773056
2015-08-08 09:00:00,2.324568333,2.444210278,-0.119641944,1.178026111,1.265820000,0.000364167
2015-08-08 08:00:00,3.192130278,0.405395000,2.786735278,0.202305556,0.203976944,-0.000887500
2015-08-08 07:00:00,3.016644722,-0.006368333,3.023013056,-0.003263056,-0.002366111,-0.000739167
2015-08-08 06:00:00,3.077823333,-0.006176944,3.084000278,-0.003270000,-0.002363611,-0.000543333
2015-08-08 05:00:00,2.952570278,-0.006360278,2.958930556,-0.003296111,-0.002368611,-0.000695556
2015-08-08 04:00:00,3.603187778,-0.006363611,3.609551389,-0.003311111,-0.002375000,-0.000677500
2015-08-08 03:00:00,3.709016389,-0.006400278,3.715416667,-0.003312778,-0.002403056,-0.000684444
2015-08-08 02:00:00,3.044507778,-0.006441944,3.050949722,-0.003321667,-0.002441944,-0.000678333
2015-08-08 01:00:00,4.064976944,-0.006310278,4.071287222,-0.003339444,-0.002482778,-0.000488056
2015-08-08 00:00:00,3.895483056,-0.006734444,3.902217500,-0.003387778,-0.002507778,-0.000838889
2015-08-07 23:00:00,5.913854167,-0.007512222,5.921366389,-0.003369167,-0.002567222,-0.001575833
2015-08-07 22:00:00,4.366628889,-0.007003889,4.373632778,-0.003420556,-0.002629167,-0.000954167
2015-08-07 21:00:00,3.095424444,0.054992778,3.040431667,0.026761111,0.028740000,-0.000508333
2015-08-07 20:00:00,5.263001111,0.867018889,4.395982222,0.413110556,0.399777778,0.054130556
2015-08-07 19:00:00,15.679301111,2.914191944,12.765109167,1.491350556,1.421260556,0.001580833
2015-08-07 18:00:00,21.874249444,7.482259722,14.391989722,4.155778333,3.321940000,0.004541389
2015-08-07 17:00:00,21.253715556,9.342834444,11.910881111,5.134330000,4.202083889,0.006420556
2015-08-07 16:00:00,17.353381667,9.610925556,7.742456111,4.979397778,4.624200556,0.007327222
2015-08-07 15:00:00,19.147914167,11.224554722,7.923359444,5.692965556,5.522541111,0.009048056
2015-08-07 14:00:00,19.010316111,12.225188611,6.785127500,6.177844444,6.037502500,0.009841667
2015-08-07 13:00:00,18.422299444,11.124783056,7.297516389,5.616721111,5.499573056,0.008488889
2015-08-07 12:00:00,18.426013889,10.830567778,7.595446111,5.443172222,5.379123056,0.008272500
2015-08-07 11:00:00,13.967563333,7.485392222,6.482171111,3.751929722,3.728404167,0.005058333
2015-08-07 10:00:00,12.757119444,5.246287778,7.510831667,2.570481111,2.672540556,0.003266111
2015-08-07 09:00:00,8.726646111,3.093827222,5.632818889,1.493501944,1.599415278,0.000910000
2015-08-07 08:00:00,4.267458611,0.489682500,3.777776111,0.237539722,0.253066111,-0.000923333
2015-08-07 07:00:00,3.798984722,-0.008795000,3.807779722,-0.003635556,-0.004305000,-0.000854444
2015-08-07 06:00:00,3.163633611,-0.006198611,3.169832222,-0.003269167,-0.002375278,-0.000554167
2015-08-07 05:00:00,2.957740556,-0.006440000,2.964180556,-0.003288889,-0.002379722,-0.000771389
2015-08-07 04:00:00,3.107452778,-0.006466667,3.113919444,-0.003286944,-0.002386389,-0.000793333
2015-08-07 03:00:00,3.029172778,-0.006471667,3.035644444,-0.003323333,-0.002410278,-0.000738056
2015-08-07 02:00:00,3.075330278,-0.006463056,3.081793333,-0.003339444,-0.002426944,-0.000696667
2015-08-07 01:00:00,4.485036389,-0.006543611,4.491580000,-0.003351667,-0.002461389,-0.000730556
2015-08-07 00:00:00,3.416601944,-0.006557500,3.423159444,-0.003412222,-0.002505278,-0.000640000
2015-08-06 23:00:00,5.030500556,-0.007501389,5.038001944,-0.003420556,-0.002553889,-0.001526944
2015-08-06 22:00:00,5.147554444,-0.007066944,5.154621389,-0.003525278,-0.002643611,-0.000898056
2015-08-06 21:00:00,3.758494444,0.386338611,3.372155833,0.199447778,0.187589444,-0.000698611
2015-08-06 20:00:00,7.914333333,1.595990833,6.318342500,0.816576389,0.779432500,-0.000018056
2015-08-06 19:00:00,12.979504722,3.023304444,9.956200278,1.546109167,1.475536667,0.001658611
2015-08-06 18:00:00,19.055045833,5.402060000,13.652985833,2.840778889,2.530938889,0.030342222
2015-08-06 17:00:00,21.819279167,7.802379444,14.016899722,4.155291389,3.589752222,0.057335833
2015-08-06 16:00:00,23.654896667,8.545154167,15.109742500,4.430964167,4.107751944,0.006438056
2015-08-06 15:00:00,23.859987500,11.583023889,12.276963611,5.814114444,5.645534167,0.123375278
2015-08-06 14:00:00,20.041146389,11.380339167,8.660807222,5.588956111,5.477795000,0.313588056
2015-08-06 13:00:00,23.325626944,14.419109444,8.906517500,7.007300556,6.890868889,0.520940000
2015-08-06 12:00:00,19.681325556,11.041372778,8.639952778,5.470355556,5.441960556,0.129056667
2015-08-06 11:00:00,17.207924167,6.716224722,10.491699444,3.310378889,3.306070000,0.099775833
2015-08-06 10:00:00,14.948458056,3.613666667,11.334791389,1.765639444,1.846583333,0.001443889
2015-08-06 09:00:00,9.721666667,2.268962500,7.452704167,1.097479722,1.170732500,0.000750278
2015-08-06 08:00:00,5.827378056,0.482967778,5.344410278,0.233527222,0.250305833,-0.000865278
2015-08-06 07:00:00,2.933447500,-0.006504167,2.939951667,-0.003271944,-0.002456667,-0.000775556
2015-08-06 06:00:00,3.551746389,-0.006359444,3.558105833,-0.003249722,-0.002369167,-0.000740556
2015-08-06 05:00:00,3.013613611,-0.006359167,3.019972778,-0.003263056,-0.002385556,-0.000710556
2015-08-06 04:00:00,3.718971111,-0.006356389,3.725327500,-0.003260278,-0.002397500,-0.000698611
2015-08-06 03:00:00,3.229558611,-0.006155556,3.235714167,-0.003287778,-0.002416111,-0.000451667
2015-08-06 02:00:00,3.856199722,-0.006395000,3.862594722,-0.003282222,-0.002439444,-0.000673333
2015-08-06 01:00:00,3.854520556,-0.006460556,3.860981111,-0.003348611,-0.002471389,-0.000640556
2015-08-06 00:00:00,4.037613611,-0.006694722,4.044308333,-0.003378611,-0.002514444,-0.000801667
2015-08-05 23:00:00,5.297761944,-0.007503611,5.305265556,-0.003439444,-0.002576667,-0.001487500
2015-08-05 22:00:00,3.889945278,-0.007081667,3.897026944,-0.003489167,-0.002670278,-0.000922222
2015-08-05 21:00:00,5.048399444,0.374596667,4.673802778,0.187456944,0.180221944,0.006917778
2015-08-05 20:00:00,14.563816944,1.479441111,13.084375833,0.696950000,0.655803889,0.126687222
2015-08-05 19:00:00,18.478318333,3.427563333,15.050755000,1.708953056,1.612722222,0.105888056
2015-08-05 18:00:00,23.989793333,7.465543056,16.524250278,4.043490278,3.205936111,0.216116667
2015-08-05 17:00:00,25.583031111,10.637142778,14.945888333,5.750122778,4.719614444,0.167405556
2015-08-05 16:00:00,22.493692222,11.826750000,10.666942222,6.125491944,5.649532222,0.051725833
2015-08-05 15:00:00,20.402800278,13.334634167,7.068166111,6.736323333,6.579745833,0.018565000
2015-08-05 14:00:00,16.429311111,14.871500833,1.557810278,7.486952222,7.355060556,0.029488056
2015-08-05 13:00:00,23.702793611,14.513778333,9.189015278,7.291368333,7.177676389,0.044733611
2015-08-05 12:00:00,18.331378889,13.132755278,5.198623611,6.577776111,6.544368889,0.010610278
2015-08-05 11:00:00,11.718953333,10.843668333,0.875285000,5.436653056,5.398916111,0.008099167
2015-08-05 10:00:00,15.911505556,6.990719444,8.920786111,3.419658056,3.566263889,0.004797500
2015-08-05 09:00:00,9.600359167,3.006970000,6.593389167,1.449808889,1.556310833,0.000850278
2015-08-05 08:00:00,4.922711944,0.348911944,4.573800000,0.163837778,0.186156389,-0.001082222
2015-08-05 07:00:00,3.151386389,-0.007372222,3.158758611,-0.003353889,-0.003366944,-0.000651389
2015-08-05 06:00:00,3.634900556,-0.006433611,3.641334167,-0.003253056,-0.002355833,-0.000824722
2015-08-05 05:00:00,3.294690556,-0.006431944,3.301122500,-0.003283889,-0.002361111,-0.000786944
2015-08-05 04:00:00,3.103341944,-0.006435000,3.109776944,-0.003294722,-0.002373889,-0.000766389
2015-08-05 03:00:00,3.025051944,-0.006451944,3.031503889,-0.003320278,-0.002385556,-0.000746111
2015-08-05 02:00:00,3.903940556,-0.006268056,3.910208611,-0.003307778,-0.002420556,-0.000539722
2015-08-05 01:00:00,3.825921667,-0.006521389,3.832443056,-0.003333333,-0.002450000,-0.000738056
2015-08-05 00:00:00,3.173320833,-0.006690556,3.180011389,-0.003383333,-0.002478611,-0.000828611
2015-08-04 23:00:00,4.932994167,-0.007414444,4.940408611,-0.003343889,-0.002505833,-0.001564722
2015-08-04 22:00:00,5.059585278,-0.007011944,5.066597222,-0.003522500,-0.002642778,-0.000846667
2015-08-04 21:00:00,5.139419167,0.161330833,4.978088333,0.055433889,0.051710000,0.054186944
2015-08-04 20:00:00,7.637608889,1.311171944,6.326436944,0.540022222,0.482976389,0.288173333
2015-08-04 19:00:00,14.866461389,3.972843333,10.893618056,2.047739722,1.882686667,0.042416944
2015-08-04 18:00:00,17.699962778,8.098091389,9.601871389,4.473810000,3.502131944,0.122149444
2015-08-04 17:00:00,27.605516389,11.082510556,16.523005833,6.075352500,4.918534167,0.088623889
2015-08-04 16:00:00,21.178641944,14.475659444,6.702982500,7.375161944,6.802259167,0.298238333
2015-08-04 15:00:00,9.757069167,15.353160556,-5.596091389,7.741273889,7.529630556,0.082256111
2015-08-04 14:00:00,25.334005278,15.302096389,10.031908889,7.674958056,7.504690000,0.122448333
2015-08-04 13:00:00,18.482637500,11.582509167,6.900128333,5.850683611,5.723013889,0.008811667
2015-08-04 12:00:00,22.145456111,7.175848889,14.969607222,3.618950278,3.552208889,0.004689722
2015-08-04 11:00:00,20.219920278,3.569896389,16.650023889,1.795406389,1.773363889,0.001126111
2015-08-04 10:00:00,18.693885000,4.183128611,14.510756389,2.032104167,2.148777222,0.002247222
2015-08-04 09:00:00,9.327366111,3.161980000,6.165386111,1.508709722,1.652305000,0.000965278
2015-08-04 08:00:00,4.973676111,0.330355556,4.643320556,0.155463333,0.175876111,-0.000983889
2015-08-04 07:00:00,3.658685278,-0.001303056,3.659988333,-0.003597500,-0.002788889,0.005083333
2015-08-04 06:00:00,2.943959167,0.080219722,2.863739444,-0.003250833,-0.002423056,0.085893611
2015-08-04 05:00:00,3.988004722,0.006875278,3.981129444,-0.003270278,-0.002421667,0.012567222
2015-08-04 04:00:00,3.538083333,-0.006429167,3.544512500,-0.003304722,-0.002428889,-0.000695556
2015-08-04 03:00:00,3.059221944,-0.006440833,3.065662778,-0.003326389,-0.002455000,-0.000659444
