"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","A/C [kW]","A/C- [kW]"
2015-05-30 16:00:00,0.667294444,2.203090833,0.667294444,2.203090833,2.203090833,-0.001814444,0.001814444
2015-05-30 15:00:00,0.653596111,2.161797222,0.653596111,2.161797222,2.161797222,-0.001811944,0.001811944
2015-05-30 14:00:00,0.775176111,2.025185000,0.775176111,2.025185000,2.025185000,-0.001597222,0.001597222
2015-05-30 13:00:00,0.764223889,1.802746111,0.764223889,1.802746111,1.802746111,-0.001800833,0.001800833
2015-05-30 12:00:00,0.701791111,1.400062500,0.701791111,1.400062500,1.400062500,-0.001782778,0.001782778
2015-05-30 11:00:00,0.944743056,0.810311667,0.944743056,0.810311667,0.810311667,-0.001741111,0.001741111
2015-05-30 10:00:00,0.511911667,0.234506111,0.511911667,0.234506111,0.234506111,-0.001186111,0.001186111
2015-05-30 09:00:00,0.572412500,0.078248611,0.572412500,0.078248611,0.078248611,-0.001045278,0.001187222
2015-05-30 08:00:00,0.494983333,0.040051389,0.494025833,0.040051389,0.041008889,-0.001190278,0.001190556
2015-05-30 07:00:00,0.480868333,-0.005661389,0.475206944,-0.005661389,-0.000000000,-0.001136944,0.001136944
2015-05-30 06:00:00,0.491788889,-0.005287222,0.486501667,-0.005287222,-0.000000000,-0.001018889,0.001018889
2015-05-30 05:00:00,0.527429167,-0.005356389,0.522072778,-0.005356389,-0.000000000,-0.001014444,0.001014444
2015-05-30 04:00:00,0.503971389,-0.005314722,0.498656667,-0.005314722,-0.000000000,-0.001009722,0.001009722
2015-05-30 03:00:00,0.527960000,-0.005352222,0.522607778,-0.005352222,-0.000000000,-0.000947778,0.000947778
2015-05-30 02:00:00,0.593960000,-0.005491111,0.588468889,-0.005491111,-0.000000000,-0.001145278,0.001145278
2015-05-30 01:00:00,0.847771667,-0.005936111,0.841835556,-0.005936111,-0.000000000,-0.001410556,0.001410556
2015-05-30 00:00:00,0.903641667,-0.005889444,0.897752222,-0.005889444,-0.000000000,-0.001260278,0.001260278
2015-05-29 23:00:00,0.853419722,-0.005786944,0.847632778,-0.005786944,-0.000000000,-0.001105278,0.001105278
2015-05-29 22:00:00,0.907889444,-0.005961389,0.901928056,-0.005961389,-0.000000000,-0.001100000,0.001100000
2015-05-29 21:00:00,0.749433056,0.028425833,0.748506111,0.028425833,0.029352778,-0.001299167,0.001299167
2015-05-29 20:00:00,0.734371667,0.399076111,0.734371667,0.399076111,0.399076111,-0.001627222,0.001627222
2015-05-29 19:00:00,0.766245278,0.943562222,0.766245278,0.943562222,0.943562222,-0.001354167,0.001415278
2015-05-29 18:00:00,0.506378333,0.219846111,0.506378333,0.219846111,0.219846111,-0.001242500,0.001242500
2015-05-29 17:00:00,0.489088889,1.560966389,0.489088889,1.560966389,1.560966389,-0.001578889,0.001578889
2015-05-29 16:00:00,0.497461111,1.757690833,0.497461111,1.757690833,1.757690833,-0.001531944,0.001531944
2015-05-29 15:00:00,0.477821111,1.970296111,0.477821111,1.970296111,1.970296111,-0.001629167,0.001629167
2015-05-29 14:00:00,0.505932222,1.639675833,0.505932222,1.639675833,1.639675833,-0.001628333,0.001628333
2015-05-29 13:00:00,0.472690278,1.723057778,0.472690278,1.723057778,1.723057778,-0.001559167,0.001559167
2015-05-29 12:00:00,0.498676667,1.433611389,0.498676667,1.433611389,1.433611389,-0.001553333,0.001553333
2015-05-29 11:00:00,0.491088333,0.793956944,0.491088333,0.793956944,0.793956944,-0.001457500,0.001457500
2015-05-29 10:00:00,0.640426944,0.228056389,0.640426944,0.228056389,0.228056389,-0.001136389,0.001136389
2015-05-29 09:00:00,0.494060278,0.098925556,0.494060278,0.098925556,0.098925556,-0.001234167,0.001234167
2015-05-29 08:00:00,0.459522778,0.079327500,0.458204444,0.079327500,0.080645833,-0.001305556,0.001305556
2015-05-29 07:00:00,0.481556389,-0.005631111,0.475925278,-0.005631111,-0.000000000,-0.001131389,0.001131389
2015-05-29 06:00:00,0.493752778,-0.005316667,0.488436111,-0.005316667,-0.000000000,-0.001009167,0.001009167
2015-05-29 05:00:00,0.520926944,-0.005387222,0.515539722,-0.005387222,-0.000000000,-0.001010000,0.001010000
2015-05-29 04:00:00,0.506131667,-0.005376111,0.500755556,-0.005376111,-0.000000000,-0.001351667,0.001351667
2015-05-29 03:00:00,0.514811944,-0.005370278,0.509441667,-0.005370278,-0.000000000,-0.001440556,0.001440556
2015-05-29 02:00:00,0.519173889,-0.005396667,0.513777222,-0.005396667,-0.000000000,-0.001109722,0.001109722
2015-05-29 01:00:00,0.661961944,-0.005606111,0.656355833,-0.005606111,-0.000000000,-0.001188611,0.001188611
2015-05-29 00:00:00,0.848570556,-0.005895278,0.842675278,-0.005895278,-0.000000000,-0.001266389,0.001266389
2015-05-28 23:00:00,0.819503056,-0.005727500,0.813775556,-0.005727500,-0.000000000,-0.001103889,0.001104167
2015-05-28 22:00:00,0.828862222,-0.005801944,0.823060278,-0.005801944,-0.000000000,-0.000988056,0.000988056
2015-05-28 21:00:00,0.925635833,0.017994444,0.923144167,0.017994444,0.020486111,-0.000782500,0.000782500
2015-05-28 20:00:00,0.862943056,0.635434167,0.862943056,0.635434167,0.635434167,-0.000866389,0.001043611
2015-05-28 19:00:00,0.812243056,0.705961667,0.812243056,0.705961667,0.705961667,-0.001529444,0.001539722
2015-05-28 18:00:00,0.522308611,1.526584444,0.522308611,1.526584444,1.526584444,-0.001411111,0.001411111
2015-05-28 17:00:00,0.490807500,1.316077500,0.490807500,1.316077500,1.316077500,-0.001433889,0.001433889
2015-05-28 16:00:00,0.513973889,1.094353611,0.513973889,1.094353611,1.094353611,-0.001393611,0.001393611
2015-05-28 15:00:00,0.478446667,0.812581944,0.478446667,0.812581944,0.812581944,-0.001346944,0.001346944
2015-05-28 14:00:00,0.512618056,0.964857222,0.512618056,0.964857222,0.964857222,-0.001371389,0.001371389
2015-05-28 13:00:00,0.484611944,1.495447778,0.484611944,1.495447778,1.495447778,-0.001503611,0.001503611
2015-05-28 12:00:00,0.505264167,1.498024167,0.505264167,1.498024167,1.498024167,-0.001629444,0.001629444
2015-05-28 11:00:00,0.491623056,0.795664167,0.491623056,0.795664167,0.795664167,-0.001514722,0.001514722
2015-05-28 10:00:00,0.531986389,0.440005000,0.531986389,0.440005000,0.440005000,-0.001338611,0.001338611
2015-05-28 09:00:00,0.573993056,0.130540556,0.573993056,0.130540556,0.130540556,-0.001110556,0.001110556
2015-05-28 08:00:00,0.489964167,0.082046667,0.489513056,0.082046667,0.082497778,-0.001193333,0.001193333
2015-05-28 07:00:00,0.479310000,-0.005554444,0.473755556,-0.005554444,-0.000000000,-0.001132778,0.001132778
2015-05-28 06:00:00,0.486159722,-0.005256944,0.480902778,-0.005256944,-0.000000000,-0.001035556,0.001035556
2015-05-28 05:00:00,0.519018611,-0.005369444,0.513649167,-0.005369444,-0.000000000,-0.001027222,0.001027222
2015-05-28 04:00:00,0.500152222,-0.005381944,0.494770278,-0.005381944,-0.000000000,-0.001358889,0.001358889
2015-05-28 03:00:00,0.641093611,-0.005597778,0.635495833,-0.005597778,-0.000000000,-0.001588056,0.001588056
2015-05-28 02:00:00,0.704622222,-0.005718611,0.698903611,-0.005718611,-0.000000000,-0.001223611,0.001223611
2015-05-28 01:00:00,0.698402500,-0.005651944,0.692750556,-0.005651944,-0.000000000,-0.001215000,0.001215000
2015-05-28 00:00:00,0.835684722,-0.005696667,0.829988056,-0.005696667,-0.000000000,-0.001125000,0.001125000
2015-05-27 23:00:00,0.786681111,-0.005781111,0.780900000,-0.005781111,-0.000000000,-0.001233611,0.001233611
2015-05-27 22:00:00,0.748432222,-0.005654722,0.742777500,-0.005654722,-0.000000000,-0.001039167,0.001039167
2015-05-27 21:00:00,0.856225556,0.095324722,0.855180556,0.095324722,0.096369722,-0.001006389,0.001006389
2015-05-27 20:00:00,0.624165556,0.232231389,0.623647500,0.232231389,0.232749444,-0.000838611,0.000842778
2015-05-27 19:00:00,0.558358056,0.297784722,0.558358056,0.297784722,0.297784722,-0.001176667,0.001212222
2015-05-27 18:00:00,0.467866111,1.372654167,0.467866111,1.372654167,1.372654167,-0.001465556,0.001465556
2015-05-27 17:00:00,0.487450556,2.119000833,0.487450556,2.119000833,2.119000833,-0.001511944,0.001511944
2015-05-27 16:00:00,0.495365556,2.179187222,0.495365556,2.179187222,2.179187222,-0.001547778,0.001547778
2015-05-27 15:00:00,0.471245556,2.177694722,0.471245556,2.177694722,2.177694722,-0.001557500,0.001557500
2015-05-27 14:00:00,0.834400000,2.018236389,0.834400000,2.018236389,2.018236389,-0.516917778,0.516917778
2015-05-27 13:00:00,1.092233056,1.812822778,1.092233056,1.812822778,1.812822778,-0.367466944,0.367642500
2015-05-27 12:00:00,0.880376111,1.318192222,0.880376111,1.318192222,1.318192222,-0.001877778,0.001877778
2015-05-27 11:00:00,0.767154167,0.823724722,0.767154167,0.823724722,0.823724722,-0.001741111,0.001741111
2015-05-27 10:00:00,0.825580278,0.340563611,0.825580278,0.340563611,0.340563611,-0.001801944,0.001801944
2015-05-27 09:00:00,0.650322222,0.082094167,0.649809167,0.082094167,0.082607222,-0.000928889,0.001079722
2015-05-27 08:00:00,0.463323056,0.036185556,0.461878889,0.036185556,0.037629722,-0.001116667,0.001116667
2015-05-27 07:00:00,0.460622222,-0.005563611,0.455058611,-0.005563611,-0.000000000,-0.001047500,0.001047500
2015-05-27 06:00:00,0.492116667,-0.005334444,0.486782222,-0.005334444,-0.000000000,-0.001020556,0.001020556
2015-05-27 05:00:00,0.487993611,-0.005358889,0.482634722,-0.005358889,-0.000000000,-0.001032500,0.001032500
2015-05-27 04:00:00,0.612728333,-0.005550278,0.607178056,-0.005550278,-0.000000000,-0.001500833,0.001500833
2015-05-27 03:00:00,0.699164722,-0.005721389,0.693443333,-0.005721389,-0.000000000,-0.001710000,0.001710000
2015-05-27 02:00:00,0.690732778,-0.005747500,0.684985278,-0.005747500,-0.000000000,-0.001322500,0.001322500
2015-05-27 01:00:00,0.724014444,-0.005799722,0.718214722,-0.005799722,-0.000000000,-0.001183611,0.001183611
2015-05-27 00:00:00,0.700381667,-0.005680278,0.694701389,-0.005680278,-0.000000000,-0.001252778,0.001252778
2015-05-26 23:00:00,0.737164167,-0.005727778,0.731436389,-0.005727778,-0.000000000,-0.001236667,0.001236667
2015-05-26 22:00:00,0.937380278,-0.005653056,0.931665833,-0.005653056,0.000061389,-0.001144444,0.001144444
2015-05-26 21:00:00,1.772523889,0.028406111,1.770304444,0.028406111,0.030625556,-0.001656667,0.001656667
2015-05-26 20:00:00,0.690443611,0.154633889,0.690443611,0.154633889,0.154633889,-0.000841111,0.000887500
2015-05-26 19:00:00,0.691511111,0.959769167,0.691511111,0.959769167,0.959769167,-0.001112778,0.001255833
2015-05-26 18:00:00,0.468192778,1.647172500,0.468192778,1.647172500,1.647172500,-0.001602222,0.001602222
2015-05-26 17:00:00,0.490863611,0.313881667,0.490863611,0.313881667,0.313881667,-0.001312500,0.001312500
2015-05-26 16:00:00,0.472576389,1.252070278,0.472576389,1.252070278,1.252070278,-0.001498056,0.001498056
2015-05-26 15:00:00,0.475333889,1.363317778,0.475333889,1.363317778,1.363317778,-0.001526111,0.001526111
2015-05-26 14:00:00,0.485364167,1.996016667,0.485364167,1.996016667,1.996016667,-0.001569167,0.001569167
2015-05-26 13:00:00,0.471885833,1.852991389,0.471885833,1.852991389,1.852991389,-0.001667500,0.001667500
2015-05-26 12:00:00,0.504695833,1.391631667,0.504695833,1.391631667,1.391631667,-0.001646389,0.001646389
2015-05-26 11:00:00,0.476195000,0.962147778,0.476195000,0.962147778,0.962147778,-0.001512222,0.001512222
2015-05-26 10:00:00,0.528713889,0.345990556,0.528713889,0.345990556,0.345990556,-0.001381944,0.001381944
2015-05-26 09:00:00,0.583169444,0.285067500,0.583169444,0.285067500,0.285067500,-0.001327778,0.001327778
2015-05-26 08:00:00,0.464246667,0.074136389,0.463227222,0.074136389,0.075155833,-0.001377222,0.001377222
2015-05-26 07:00:00,0.445460556,-0.005502778,0.439957778,-0.005502778,-0.000000000,-0.001134167,0.001134167
2015-05-26 06:00:00,0.515445556,-0.005398889,0.510046667,-0.005398889,-0.000000000,-0.001033056,0.001033056
2015-05-26 05:00:00,0.487805000,-0.005366667,0.482438333,-0.005366667,-0.000000000,-0.001016111,0.001016111
2015-05-26 04:00:00,0.518116944,-0.005411111,0.512705833,-0.005411111,-0.000000000,-0.000924722,0.000924722
2015-05-26 03:00:00,0.496585556,-0.005383611,0.491201944,-0.005383611,-0.000000000,-0.000917778,0.000917778
2015-05-26 02:00:00,0.550173056,-0.005511111,0.544661944,-0.005511111,-0.000000000,-0.000964722,0.000964722
2015-05-26 01:00:00,0.670148056,-0.005709167,0.664438889,-0.005709167,-0.000000000,-0.001152222,0.001152222
2015-05-26 00:00:00,0.692101667,-0.005708889,0.686392778,-0.005708889,-0.000000000,-0.001135278,0.001135278
2015-05-25 23:00:00,0.718254722,-0.005765278,0.712489444,-0.005765278,-0.000000000,-0.001211667,0.001211667
2015-05-25 22:00:00,0.780010833,-0.005755833,0.774255000,-0.005755833,-0.000000000,-0.001040833,0.001040833
2015-05-25 21:00:00,0.798948611,-0.006145833,0.792802778,-0.006145833,-0.000000000,-0.001258333,0.001258333
2015-05-25 20:00:00,0.726539722,0.054780556,0.723879722,0.054780556,0.057440556,-0.001290000,0.001290000
2015-05-25 19:00:00,0.840390556,1.519057778,0.840390556,1.519057778,1.519057778,-0.001561389,0.001561389
2015-05-25 18:00:00,0.900724444,0.652786667,0.900724444,0.652786667,0.652786667,-0.001201944,0.001201944
2015-05-25 17:00:00,0.860019167,1.432760000,0.860019167,1.432760000,1.432760000,-0.001325000,0.001325000
2015-05-25 16:00:00,0.604407778,2.252292500,0.604407778,2.252292500,2.252292500,-0.001374444,0.001374444
2015-05-25 15:00:00,0.591700278,2.265534167,0.591700278,2.265534167,2.265534167,-0.001528333,0.001528333
2015-05-25 14:00:00,0.572395000,2.017772778,0.572395000,2.017772778,2.017772778,-0.001588611,0.001588611
2015-05-25 13:00:00,0.495677500,1.849620833,0.495677500,1.849620833,1.849620833,-0.001579167,0.001579167
2015-05-25 12:00:00,0.505999722,1.402455833,0.505999722,1.402455833,1.402455833,-0.001571944,0.001571944
2015-05-25 11:00:00,0.635561389,0.769348333,0.635561389,0.769348333,0.769348333,-0.001505833,0.001505833
2015-05-25 10:00:00,0.665638056,0.316260833,0.665638056,0.316260833,0.316260833,-0.003407778,0.003441667
2015-05-25 09:00:00,0.471529444,0.091013056,0.471529444,0.091013056,0.091013056,-0.001341389,0.001341389
2015-05-25 08:00:00,0.427042778,0.039685556,0.426015833,0.039685556,0.040712500,-0.001259167,0.001259167
2015-05-25 07:00:00,0.469350833,-0.005615000,0.463735833,-0.005615000,-0.000000000,-0.001134167,0.001134167
2015-05-25 06:00:00,0.506248611,-0.005384444,0.500864167,-0.005384444,-0.000000000,-0.000935000,0.000935000
2015-05-25 05:00:00,0.516324167,-0.005420556,0.510903611,-0.005420556,-0.000000000,-0.000941944,0.000941944
2015-05-25 04:00:00,0.499300278,-0.005400556,0.493899722,-0.005400556,-0.000000000,-0.001027500,0.001027500
2015-05-25 03:00:00,0.526018056,-0.005468889,0.520549167,-0.005468889,-0.000000000,-0.001033611,0.001033611
2015-05-25 02:00:00,0.544354722,-0.005490556,0.538864167,-0.005490556,-0.000000000,-0.001005278,0.001005278
2015-05-25 01:00:00,0.704616111,-0.005778611,0.698837500,-0.005778611,-0.000000000,-0.001132222,0.001132222
2015-05-25 00:00:00,1.140580556,-0.006189167,1.134391389,-0.006189167,-0.000000000,-0.001113889,0.001114167
2015-05-24 23:00:00,0.802138611,-0.005781389,0.796357222,-0.005781389,-0.000000000,-0.001109722,0.001109722
2015-05-24 22:00:00,0.881981389,-0.005708333,0.876273056,-0.005708333,-0.000000000,-0.000815833,0.000815833
2015-05-24 21:00:00,0.697995833,0.128794444,0.696536111,0.128794444,0.130254167,-0.001137778,0.001138333
2015-05-24 20:00:00,0.729835556,0.700162222,0.729835556,0.700162222,0.700162222,-0.003024444,0.003024444
2015-05-24 19:00:00,2.613060556,0.827864722,2.613060556,0.827864722,0.827864722,-0.000238889,0.000730556
2015-05-24 18:00:00,1.569367500,1.662659167,1.569367500,1.662659167,1.662659167,-0.000875000,0.001067500
2015-05-24 17:00:00,2.325115278,0.518648056,2.325115278,0.518648056,0.518648056,-0.000330278,0.000826944
2015-05-24 16:00:00,0.572757500,1.252012778,0.572757500,1.252012778,1.252012778,-0.001335000,0.001335000
2015-05-24 15:00:00,0.514528611,1.423851944,0.514528611,1.423851944,1.423851944,-0.001471944,0.001471944
2015-05-24 14:00:00,0.755412500,0.797103056,0.755412500,0.797103056,0.797103056,-0.001590000,0.001603333
2015-05-24 13:00:00,0.713182778,1.043790556,0.713182778,1.043790556,1.043790556,-0.001452778,0.001452778
2015-05-24 12:00:00,0.708019444,1.060558333,0.708019444,1.060558333,1.060558333,-0.001780000,0.001780000
2015-05-24 11:00:00,0.738815000,0.951823611,0.738815000,0.951823611,0.951823611,-0.001745000,0.001745000
2015-05-24 10:00:00,0.956654722,0.261438889,0.956094167,0.261438889,0.261999444,-0.001160556,0.001259722
2015-05-24 09:00:00,0.604823611,0.084692778,0.604823611,0.084692778,0.084692778,-0.001463611,0.001463611
2015-05-24 08:00:00,0.547972222,0.034554444,0.546358889,0.034554444,0.036167778,-0.001326944,0.001326944
2015-05-24 07:00:00,0.433365278,-0.005507222,0.427858056,-0.005507222,-0.000000000,-0.001069444,0.001069444
2015-05-24 06:00:00,0.584740556,-0.005299722,0.579440833,-0.005299722,-0.000000000,-0.000807500,0.000908611
2015-05-24 05:00:00,0.657687222,-0.005268889,0.652418333,-0.005268889,-0.000000000,-0.000606944,0.000803333
2015-05-24 04:00:00,0.661626389,-0.005321111,0.656305278,-0.005321111,-0.000000000,-0.000604722,0.000808889
2015-05-24 03:00:00,0.668358611,-0.005328333,0.663030278,-0.005328333,-0.000000000,-0.000530833,0.000746944
2015-05-24 02:00:00,0.651255278,-0.005305833,0.645949444,-0.005305833,-0.000000000,-0.000554444,0.000763611
2015-05-24 01:00:00,0.769912500,-0.005491667,0.764420833,-0.005491667,-0.000000000,-0.000737778,0.000902222
2015-05-24 00:00:00,0.837718056,-0.005608889,0.832109167,-0.005608889,-0.000000000,-0.000814444,0.001040833
2015-05-23 23:00:00,0.716489722,-0.005776389,0.710713333,-0.005776389,-0.000000000,-0.001308889,0.001308889
2015-05-23 22:00:00,0.745041944,-0.005639444,0.739402500,-0.005639444,-0.000000000,-0.001112500,0.001112500
2015-05-23 21:00:00,0.687458333,0.014315833,0.683094444,0.014315833,0.018679722,-0.001274167,0.001274167
2015-05-23 20:00:00,0.622283056,0.644885556,0.622283056,0.644885556,0.644885556,-0.001629722,0.001629722
2015-05-23 19:00:00,0.674460833,1.239325278,0.674460833,1.239325278,1.239325278,-0.001661389,0.001676389
2015-05-23 18:00:00,0.656260000,0.507613056,0.656260000,0.507613056,0.507613056,-0.001593611,0.001593611
2015-05-23 17:00:00,0.678371389,0.468224444,0.678371389,0.468224444,0.468224444,-0.001537500,0.001537500
2015-05-23 16:00:00,0.707875000,1.929748056,0.707875000,1.929748056,1.929748056,-0.001905833,0.001905833
2015-05-23 15:00:00,0.685139167,1.380174444,0.685139167,1.380174444,1.380174444,-0.001642222,0.001642222
2015-05-23 14:00:00,0.864706944,0.969179444,0.864706944,0.969179444,0.969179444,-0.001380556,0.001558333
2015-05-23 13:00:00,0.787960833,1.012825278,0.787960833,1.012825278,1.012825278,-0.001638611,0.001638611
2015-05-23 12:00:00,0.677124722,1.005984167,0.677124722,1.005984167,1.005984167,-0.001686389,0.001686389
2015-05-23 11:00:00,0.760931389,0.383210833,0.760931389,0.383210833,0.383210833,-0.001477222,0.001477222
2015-05-23 10:00:00,0.742500000,0.300324444,0.741978611,0.300324444,0.300845833,-0.001476944,0.001476944
2015-05-23 09:00:00,0.599588333,0.284988611,0.599588333,0.284988611,0.284988611,-0.001712222,0.001712222
2015-05-23 08:00:00,0.434746111,0.049933611,0.431783333,0.049933611,0.052896389,-0.001219722,0.001219722
2015-05-23 07:00:00,0.443079444,-0.005341667,0.437737778,-0.005341667,-0.000000000,-0.001038056,0.001038056
2015-05-23 06:00:00,0.583751667,-0.005324722,0.578426944,-0.005324722,-0.000000000,-0.000746389,0.000849167
2015-05-23 05:00:00,0.658172500,-0.005252500,0.652920000,-0.005252500,-0.000000000,-0.000540278,0.000744444
2015-05-23 04:00:00,0.667255833,-0.005270556,0.661985278,-0.005270556,-0.000000000,-0.000542222,0.000750000
2015-05-23 03:00:00,0.672686944,-0.005304444,0.667382500,-0.005304444,-0.000000000,-0.000623889,0.000816389
2015-05-23 02:00:00,0.698391111,-0.005306389,0.693084722,-0.005306389,-0.000000000,-0.000615000,0.000803333
2015-05-23 01:00:00,0.911863333,-0.005743889,0.906119444,-0.005743889,-0.000000000,-0.000961944,0.001082500
2015-05-23 00:00:00,0.850711944,-0.005555833,0.845156111,-0.005555833,-0.000000000,-0.000717222,0.000981389
2015-05-22 23:00:00,0.552311389,-0.005540000,0.546771389,-0.005540000,-0.000000000,-0.001011389,0.001011389
2015-05-22 22:00:00,0.570606111,-0.005492778,0.565113333,-0.005492778,-0.000000000,-0.000882778,0.000882778
2015-05-22 21:00:00,0.520631667,0.072309444,0.517724444,0.072309444,0.075216667,-0.001216944,0.001216944
2015-05-22 20:00:00,0.555086111,0.214226944,0.555086111,0.214226944,0.214226944,-0.001430278,0.001430278
2015-05-22 19:00:00,0.987333056,1.046576389,0.987333056,1.046576389,1.046576389,-0.001928889,0.001928889
2015-05-22 18:00:00,0.489475278,0.668995556,0.489475278,0.668995556,0.668995556,-0.001378333,0.001378333
2015-05-22 17:00:00,0.539030556,1.402935556,0.539030556,1.402935556,1.402935556,-0.001337222,0.001337222
2015-05-22 16:00:00,0.570303611,1.094864722,0.570303611,1.094864722,1.094864722,-0.001466944,0.001466944
2015-05-22 15:00:00,0.539800833,1.712466389,0.539800833,1.712466389,1.712466389,-0.001527500,0.001527500
2015-05-22 14:00:00,0.460443611,1.413103056,0.460443611,1.413103056,1.413103056,-0.001636389,0.001636389
2015-05-22 13:00:00,0.490123889,0.502124167,0.490123889,0.502124167,0.502124167,-0.001462778,0.001462778
2015-05-22 12:00:00,0.606965556,0.992273611,0.606965556,0.992273611,0.992273611,-0.001456389,0.001456389
2015-05-22 11:00:00,0.762538889,0.461795278,0.762538889,0.461795278,0.461795278,-0.001126111,0.001203056
2015-05-22 10:00:00,0.594494722,0.405873611,0.594494722,0.405873611,0.405873611,-0.001298611,0.001298611
2015-05-22 09:00:00,0.552594167,0.229719167,0.552594167,0.229719167,0.229719167,-0.001448889,0.001448889
2015-05-22 08:00:00,0.524741944,0.013227222,0.520635000,0.013227222,0.017334167,-0.001230000,0.001230000
2015-05-22 07:00:00,0.503593333,-0.005361111,0.498232222,-0.005361111,-0.000000000,-0.001069167,0.001069167
2015-05-22 06:00:00,0.578471667,-0.005297500,0.573174167,-0.005297500,-0.000000000,-0.000813611,0.000900278
2015-05-22 05:00:00,0.660740833,-0.005269444,0.655471389,-0.005269444,-0.000000000,-0.000615278,0.000808333
2015-05-22 04:00:00,0.652946667,-0.005260000,0.647686667,-0.005260000,-0.000000000,-0.000963611,0.001015000
2015-05-22 03:00:00,0.671475833,-0.005297778,0.666178056,-0.005297778,-0.000000000,-0.001079167,0.001126389
2015-05-22 02:00:00,0.651145278,-0.005278611,0.645866667,-0.005278611,-0.000000000,-0.000675833,0.000879444
2015-05-22 01:00:00,0.712968611,-0.005353889,0.707614722,-0.005353889,-0.000000000,-0.000573889,0.000758889
2015-05-22 00:00:00,0.891587222,-0.005638611,0.885948611,-0.005638611,-0.000000000,-0.000874444,0.001118889
2015-05-21 23:00:00,0.812981111,-0.005866111,0.807115000,-0.005866111,-0.000000000,-0.001373889,0.001373889
2015-05-21 22:00:00,0.857212222,-0.005711389,0.851500833,-0.005711389,-0.000000000,-0.001112500,0.001112500
2015-05-21 21:00:00,0.637606389,0.017780833,0.633695000,0.017780833,0.021692222,-0.001186389,0.001186389
2015-05-21 20:00:00,0.701924444,0.114332500,0.701924444,0.114332500,0.114332500,-0.001307778,0.001307778
2015-05-21 19:00:00,0.622095000,0.303167500,0.622095000,0.303167500,0.303167500,-0.001249444,0.001249722
2015-05-21 18:00:00,0.477990556,0.708107500,0.477990556,0.708107500,0.708107500,-0.001500278,0.001500278
2015-05-21 17:00:00,0.486049444,0.581242500,0.486049444,0.581242500,0.581242500,-0.001465278,0.001465278
2015-05-21 16:00:00,0.468707778,0.814292500,0.468707778,0.814292500,0.814292500,-0.001444167,0.001444167
2015-05-21 15:00:00,0.493228611,1.096392500,0.493228611,1.096392500,1.096392500,-0.001509722,0.001509722
2015-05-21 14:00:00,0.464664444,1.171456111,0.464664444,1.171456111,1.171456111,-0.001521944,0.001521944
2015-05-21 13:00:00,0.475733333,1.229337778,0.475733333,1.229337778,1.229337778,-0.001532222,0.001532222
2015-05-21 12:00:00,0.512536111,0.738099167,0.512536111,0.738099167,0.738099167,-0.001475833,0.001475833
2015-05-21 11:00:00,0.549858611,0.566140000,0.549858611,0.566140000,0.566140000,-0.001465556,0.001465556
2015-05-21 10:00:00,0.747122222,0.454542222,0.747122222,0.454542222,0.454542222,-0.001401667,0.001401667
2015-05-21 09:00:00,0.698784722,0.176626667,0.698784722,0.176626667,0.176626667,-0.001612778,0.001612778
2015-05-21 08:00:00,0.657780556,0.045606667,0.655588333,0.045606667,0.047798889,-0.001481111,0.001481111
2015-05-21 07:00:00,0.791287222,-0.005878056,0.785409167,-0.005878056,-0.000000000,-0.001466944,0.001466944
2015-05-21 06:00:00,0.655797500,-0.005317222,0.650480278,-0.005317222,-0.000000000,-0.000906667,0.001021389
2015-05-21 05:00:00,0.820645833,-0.005334167,0.815311667,-0.005334167,-0.000000000,-0.000566944,0.000814444
2015-05-21 04:00:00,0.813588333,-0.005291944,0.808296389,-0.005291944,-0.000000000,-0.000438056,0.000721667
2015-05-21 03:00:00,0.747939444,-0.005313611,0.742625833,-0.005313611,-0.000000000,-0.000579722,0.000805833
2015-05-21 02:00:00,0.858078056,-0.005542778,0.852535278,-0.005542778,-0.000000000,-0.000740000,0.000937778
2015-05-21 01:00:00,0.929413611,-0.005535000,0.923878611,-0.005535000,-0.000000000,-0.000594167,0.000834444
2015-05-21 00:00:00,1.008739444,-0.005546111,1.003193333,-0.005546111,-0.000000000,-0.000551389,0.000912222
2015-05-20 23:00:00,0.725267500,-0.005737222,0.719530278,-0.005737222,-0.000000000,-0.001397778,0.001397778
2015-05-20 22:00:00,0.987475000,-0.005754167,0.981720833,-0.005754167,-0.000000000,-0.001088889,0.001088889
2015-05-20 21:00:00,0.896421111,0.004894444,0.891856389,0.004894444,0.009459167,-0.001300000,0.001300000
2015-05-20 20:00:00,0.858791111,0.018173333,0.858791111,0.018173333,0.018173333,-0.001248611,0.001250556
2015-05-20 19:00:00,0.854009167,0.062278056,0.854009167,0.062278056,0.062278056,-0.001110833,0.001110833
2015-05-20 18:00:00,0.935838056,0.154815000,0.935838056,0.154815000,0.154815000,-0.001385278,0.001385278
2015-05-20 17:00:00,0.952664722,0.266786111,0.952664722,0.266786111,0.266786111,-0.001533889,0.001533889
2015-05-20 16:00:00,0.878459722,0.399120556,0.878459722,0.399120556,0.399120556,-0.001514167,0.001514167
2015-05-20 15:00:00,0.932123889,0.538637778,0.932123889,0.538637778,0.538637778,-0.001592222,0.001592222
2015-05-20 14:00:00,0.958565833,0.534478333,0.958565833,0.534478333,0.534478333,-0.001450278,0.001504444
