"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","Solar Micro [kW]","Solar Micro+ [kW]"
2015-06-19 18:00:00,0.678437778,1.694684444,-1.016246667,1.204063611,1.204063611,0.490620833,0.490620833
2015-06-19 17:00:00,0.565299444,2.084000000,-1.518700556,1.323338611,1.323338611,0.760661389,0.760661389
2015-06-19 16:00:00,0.489431667,2.618876389,-2.129444722,1.610204444,1.610204444,1.008671944,1.008671944
2015-06-19 15:00:00,0.529495000,3.906845556,-3.377350556,2.309585000,2.309585000,1.597260556,1.597260556
2015-06-19 14:00:00,0.618169722,4.462260833,-3.844091111,2.525403056,2.525403056,1.936857778,1.936857778
2015-06-19 13:00:00,0.651763333,4.241638889,-3.589875556,2.347197222,2.347197222,1.894441667,1.894441667
2015-06-19 12:00:00,0.597380000,3.728984167,-3.131604167,1.914481111,1.914481111,1.814503056,1.814503056
2015-06-19 11:00:00,0.522206111,2.770757500,-2.248551389,1.156346944,1.156346944,1.614410556,1.614410556
2015-06-19 10:00:00,0.462828611,1.625246389,-1.162417778,0.310128056,0.310128056,1.315118333,1.315118333
2015-06-19 09:00:00,0.376057222,0.814347222,-0.438290000,0.096458056,0.096458056,0.717889167,0.717889167
2015-06-19 08:00:00,0.338659167,0.100566944,0.234750833,0.010107500,0.013448889,0.090459444,0.090459444
2015-06-19 07:00:00,0.399266111,-0.007545000,0.396837222,-0.004236667,-0.000000000,-0.003308333,0.002428889
2015-06-19 06:00:00,0.454543889,-0.013426111,0.454543889,-0.004294722,-0.000000000,-0.009131389,-0.000000000
2015-06-19 05:00:00,0.399160556,-0.013292778,0.399160556,-0.004240000,-0.000000000,-0.009052778,-0.000000000
2015-06-19 04:00:00,0.620736667,-0.012981667,0.620736667,-0.004164722,-0.000000000,-0.008816944,-0.000000000
2015-06-19 03:00:00,0.625326111,-0.012971389,0.625326111,-0.004057500,-0.000000000,-0.008913889,-0.000000000
2015-06-19 02:00:00,0.636504167,-0.012795278,0.636504167,-0.003906944,-0.000000000,-0.008888333,-0.000000000
2015-06-19 01:00:00,0.452213333,-0.012737778,0.452213333,-0.004030556,-0.000000000,-0.008707222,-0.000000000
2015-06-19 00:00:00,0.478429167,-0.013616667,0.478429167,-0.004396944,-0.000000000,-0.009219722,-0.000000000
2015-06-18 23:00:00,1.106273333,-0.016467222,1.106273333,-0.005783889,-0.000000000,-0.010683333,-0.000000000
2015-06-18 22:00:00,1.020698056,-0.016515556,1.020698056,-0.005896111,-0.000000000,-0.010619444,-0.000000000
2015-06-18 21:00:00,0.964306667,0.015845833,0.936182222,0.026443611,0.028124444,-0.010597778,-0.000000000
2015-06-18 20:00:00,0.635789167,0.122083333,0.503325833,0.132463333,0.132463333,-0.010380000,-0.000000000
2015-06-18 19:00:00,0.076676944,0.869031389,-0.802517222,0.879194167,0.879194167,-0.010162778,-0.000000000
2015-06-18 18:00:00,-0.301328611,1.774658056,-2.085891389,1.784562778,1.784562778,-0.009904722,-0.000000000
2015-06-18 17:00:00,-0.434395000,1.928763611,-2.372841667,1.938446667,1.938446667,-0.009683056,-0.000000000
2015-06-18 16:00:00,-0.363377778,2.319282778,-2.692148056,2.328770278,2.328770278,-0.009487500,-0.000000000
2015-06-18 15:00:00,-0.422974167,1.865233889,-2.298137222,1.875163056,1.875163056,-0.009929167,-0.000000000
2015-06-18 14:00:00,-0.342852500,1.792426667,-2.145437778,1.802585278,1.802585278,-0.010158611,-0.000000000
2015-06-18 13:00:00,-0.118176667,0.917107222,-1.045797500,0.927620833,0.927620833,-0.010513611,-0.000000000
2015-06-18 12:00:00,-0.528623056,1.444239167,-1.974988611,1.376086944,1.376086944,0.068152222,0.070278611
2015-06-18 11:00:00,-0.158893889,1.233513333,-1.392407222,0.962598056,0.962598056,0.270915278,0.270915278
2015-06-18 10:00:00,0.045575556,0.608665278,-0.564834722,0.442274722,0.442274722,0.166390556,0.168135556
2015-06-18 09:00:00,-0.186381111,0.109418333,-0.296230000,0.104631111,0.104631111,0.004787222,0.005217778
2015-06-18 08:00:00,0.334120556,0.005163056,0.319156389,0.011575278,0.014963056,-0.006412222,0.000001111
2015-06-18 07:00:00,0.345358333,-0.014683056,0.345358333,-0.004473611,-0.000000000,-0.010209444,-0.000000000
2015-06-18 06:00:00,0.370146667,-0.015077500,0.370146667,-0.004490556,-0.000000000,-0.010586944,-0.000000000
2015-06-18 05:00:00,0.472628611,-0.015054167,0.472628611,-0.004593056,-0.000000000,-0.010461111,-0.000000000
2015-06-18 04:00:00,0.500685833,-0.014985556,0.500685833,-0.004468056,-0.000000000,-0.010517500,-0.000000000
2015-06-18 03:00:00,0.437525833,-0.014977222,0.437525833,-0.004433611,-0.000000000,-0.010543611,-0.000000000
2015-06-18 02:00:00,0.540700278,-0.017191389,0.540700278,-0.006587500,-0.000000000,-0.010603889,-0.000000000
2015-06-18 01:00:00,0.530304167,-0.017094444,0.530304167,-0.006699444,-0.000000000,-0.010395000,-0.000000000
2015-06-18 00:00:00,0.974310000,-0.016021111,0.974310000,-0.005565556,-0.000000000,-0.010455556,-0.000000000
2015-06-17 23:00:00,1.447562222,-0.017830278,1.447562222,-0.007262222,-0.000000000,-0.010568056,-0.000000000
2015-06-17 22:00:00,1.426358889,-0.016145000,1.426358889,-0.005591111,-0.000000000,-0.010553889,-0.000000000
2015-06-17 21:00:00,1.547332222,0.028252222,1.505248611,0.038697778,0.042083611,-0.010445556,-0.000000000
2015-06-17 20:00:00,0.691254167,0.068132222,0.612621944,0.078632222,0.078632222,-0.010500000,-0.000000000
2015-06-17 19:00:00,0.445797500,0.383571944,0.051703889,0.394093611,0.394093611,-0.010521667,-0.000000000
2015-06-17 18:00:00,0.157123889,0.869042500,-0.722357778,0.879481667,0.879481667,-0.010439167,-0.000000000
2015-06-17 17:00:00,-0.103116111,1.357875833,-1.471523333,1.368407222,1.368407222,-0.010531389,-0.000000000
2015-06-17 16:00:00,-0.714198333,2.386786667,-3.111769167,2.397570833,2.397570833,-0.010784167,-0.000000000
2015-06-17 15:00:00,-1.015858611,2.879647778,-3.905006389,2.889147778,2.889147778,-0.009500000,-0.000000000
2015-06-17 14:00:00,-0.347406111,3.695146667,-4.042976389,2.806985556,2.806985556,0.888161111,0.888584722
2015-06-17 13:00:00,0.754000833,4.422830833,-3.668830000,2.466413056,2.466413056,1.956417778,1.956417778
2015-06-17 12:00:00,0.694601389,3.789913056,-3.095311667,1.948270833,1.948270833,1.841642222,1.841642222
2015-06-17 11:00:00,0.828765556,2.817065556,-1.988300000,1.167346667,1.167346667,1.649718889,1.649718889
2015-06-17 10:00:00,0.528730000,1.616073889,-1.087343889,0.313416667,0.313416667,1.302657222,1.302657222
2015-06-17 09:00:00,0.498115278,0.778554722,-0.280439444,0.106512500,0.106512500,0.672042222,0.672042222
2015-06-17 08:00:00,0.572933889,0.142434167,0.429066389,0.032005000,0.033438333,0.110429167,0.110429167
2015-06-17 07:00:00,0.565863889,-0.007285833,0.561011944,-0.005948611,-0.000000000,-0.001337222,0.004851944
2015-06-17 06:00:00,0.508827500,-0.015640000,0.508827500,-0.005933333,-0.000000000,-0.009706667,-0.000000000
2015-06-17 05:00:00,0.458420556,-0.015576111,0.458420556,-0.005861389,-0.000000000,-0.009714722,-0.000000000
2015-06-17 04:00:00,0.569250000,-0.015587778,0.569250000,-0.005905556,-0.000000000,-0.009682222,-0.000000000
2015-06-17 03:00:00,0.775038611,-0.015572500,0.775038611,-0.005902222,-0.000000000,-0.009670278,-0.000000000
2015-06-17 02:00:00,0.454515556,-0.015202778,0.454515556,-0.005765833,-0.000000000,-0.009436944,-0.000000000
2015-06-17 01:00:00,0.496074444,-0.015091667,0.496074444,-0.005763056,-0.000000000,-0.009328611,-0.000000000
2015-06-17 00:00:00,1.691428333,-0.017076667,1.691428333,-0.007278333,-0.000000000,-0.009798333,-0.000000000
2015-06-16 23:00:00,3.469144444,-0.018236944,3.469144444,-0.008222222,-0.000000000,-0.010014722,-0.000000000
2015-06-16 22:00:00,1.448393056,-0.016159444,1.447912222,-0.008389444,-0.000000000,-0.007770000,0.000480833
2015-06-16 21:00:00,1.873590000,0.031559167,1.836175556,0.007205278,0.013060556,0.024353889,0.024353889
2015-06-16 20:00:00,1.271271111,0.163780833,1.101821111,0.086120833,0.090993056,0.077660000,0.078456944
2015-06-16 19:00:00,0.577214444,0.410223056,0.157468889,0.412280000,0.412280000,-0.002056944,0.007465556
2015-06-16 18:00:00,-0.023725833,1.112209444,-1.146463333,1.122737500,1.122737500,-0.010528056,-0.000000000
2015-06-16 17:00:00,-0.313792500,1.536290833,-1.860461667,1.546669167,1.546669167,-0.010378333,-0.000000000
2015-06-16 16:00:00,-0.307688611,1.503499167,-1.821537778,1.513849167,1.513849167,-0.010350000,-0.000000000
2015-06-16 15:00:00,-0.601213333,1.938838333,-2.547061944,1.943945556,1.943945556,-0.005107222,0.001903056
2015-06-16 14:00:00,-0.823705000,2.964964167,-3.791114722,2.613895556,2.613895556,0.351068611,0.353514167
2015-06-16 13:00:00,-0.205602778,1.256244167,-1.470013889,1.263982222,1.263982222,-0.007738056,0.000428889
2015-06-16 12:00:00,0.199627222,0.756466389,-0.566704444,0.766331667,0.766331667,-0.009865278,-0.000000000
2015-06-16 11:00:00,0.050341111,0.829460556,-0.786719444,0.835473889,0.835473889,-0.006013333,0.001586667
2015-06-16 10:00:00,-0.108955833,0.726760000,-0.839622222,0.522746667,0.522746667,0.204013333,0.207919722
2015-06-16 09:00:00,0.518474722,0.304906667,0.212808889,0.153723889,0.154483056,0.151182778,0.151182778
2015-06-16 08:00:00,0.482139167,0.045546667,0.433420556,0.011051111,0.014173889,0.034495556,0.034544722
2015-06-16 07:00:00,0.639845278,-0.009705278,0.636036111,-0.006080000,-0.000000000,-0.003625278,0.003809167
2015-06-16 06:00:00,0.471356944,-0.015719722,0.471356944,-0.006049167,-0.000000000,-0.009670556,-0.000000000
2015-06-16 05:00:00,0.423986389,-0.015809167,0.423986389,-0.006143611,-0.000000000,-0.009665556,-0.000000000
2015-06-16 04:00:00,0.406527500,-0.015561389,0.406527500,-0.005965833,-0.000000000,-0.009595556,-0.000000000
2015-06-16 03:00:00,0.505326111,-0.015526944,0.505326111,-0.005903611,-0.000000000,-0.009623333,-0.000000000
2015-06-16 02:00:00,0.510541389,-0.015410833,0.510541389,-0.005836944,-0.000000000,-0.009573889,-0.000000000
2015-06-16 01:00:00,0.764447500,-0.015247778,0.764447500,-0.005740278,-0.000000000,-0.009507500,-0.000000000
2015-06-16 00:00:00,1.427387500,-0.016577778,1.427387500,-0.006683333,-0.000000000,-0.009894444,-0.000000000
2015-06-15 23:00:00,1.729347778,-0.020259722,1.729347778,-0.009481944,-0.000000000,-0.010777778,-0.000000000
2015-06-15 22:00:00,1.501937500,-0.019389722,1.501937500,-0.008696389,-0.000000000,-0.010693333,-0.000000000
2015-06-15 21:00:00,1.446071389,0.077929444,1.357137778,0.088560278,0.088933611,-0.010630833,-0.000000000
2015-06-15 20:00:00,1.437067222,0.091776389,1.334430278,0.102419444,0.102636944,-0.010643056,-0.000000000
2015-06-15 19:00:00,1.381875000,0.193698611,1.177390556,0.204484444,0.204484444,-0.010785833,-0.000000000
2015-06-15 18:00:00,1.311886944,0.328891944,0.972370278,0.339516667,0.339516667,-0.010624722,-0.000000000
2015-06-15 17:00:00,1.219116111,0.257661667,0.950875833,0.268240278,0.268240278,-0.010578611,-0.000000000
2015-06-15 16:00:00,1.252517500,0.306329444,0.935623333,0.316894167,0.316894167,-0.010564722,-0.000000000
2015-06-15 15:00:00,1.246406111,0.329591944,0.906258611,0.340147500,0.340147500,-0.010555556,-0.000000000
2015-06-15 14:00:00,0.963317500,0.484745833,0.467977222,0.495340278,0.495340278,-0.010594444,-0.000000000
2015-06-15 13:00:00,0.621380000,0.572721389,0.038131944,0.583248056,0.583248056,-0.010526667,-0.000000000
2015-06-15 12:00:00,-0.112462500,1.031107778,-1.154142222,1.041679722,1.041679722,-0.010571944,-0.000000000
2015-06-15 11:00:00,0.245635278,0.623641667,-0.388568611,0.634203889,0.634203889,-0.010562222,-0.000000000
2015-06-15 10:00:00,0.072390833,0.472508611,-0.410828611,0.483219444,0.483219444,-0.010710833,-0.000000000
2015-06-15 09:00:00,0.310156944,0.207997222,0.091590000,0.218566944,0.218566944,-0.010569722,-0.000000000
2015-06-15 08:00:00,0.450218889,0.033877778,0.405066944,0.044461389,0.045151944,-0.010583611,-0.000000000
2015-06-15 07:00:00,0.676334722,-0.016566389,0.676334722,-0.005880556,-0.000000000,-0.010685833,-0.000000000
2015-06-15 06:00:00,0.522074444,-0.016583611,0.522074444,-0.005843611,-0.000000000,-0.010740000,-0.000000000
2015-06-15 05:00:00,0.508237222,-0.016573333,0.508237222,-0.005730556,-0.000000000,-0.010842778,-0.000000000
2015-06-15 04:00:00,0.438050278,-0.016600833,0.438050278,-0.005756944,-0.000000000,-0.010843889,-0.000000000
2015-06-15 03:00:00,0.477001111,-0.016428333,0.477001111,-0.005707778,-0.000000000,-0.010720556,-0.000000000
2015-06-15 02:00:00,0.472491667,-0.016432500,0.472491667,-0.005661667,-0.000000000,-0.010770833,-0.000000000
2015-06-15 01:00:00,0.749290000,-0.016384722,0.749290000,-0.005735556,-0.000000000,-0.010649167,-0.000000000
2015-06-15 00:00:00,0.976607500,-0.016417222,0.976607500,-0.005793333,-0.000000000,-0.010623889,-0.000000000
2015-06-14 23:00:00,1.314996944,-0.016193333,1.314996944,-0.005599722,-0.000000000,-0.010593611,-0.000000000
2015-06-14 22:00:00,1.067085278,-0.016587500,1.067085278,-0.005929167,-0.000000000,-0.010658333,-0.000000000
2015-06-14 21:00:00,1.099496389,-0.010949167,1.096611667,-0.000514167,0.002884722,-0.010435000,-0.000000000
2015-06-14 20:00:00,0.639760278,0.080316667,0.549106944,0.090653333,0.090653333,-0.010336667,-0.000000000
2015-06-14 19:00:00,0.498593056,0.522598611,-0.034318611,0.532911667,0.532911667,-0.010313056,-0.000000000
2015-06-14 18:00:00,0.316440000,0.892254167,-0.586057778,0.902497778,0.902497778,-0.010243611,-0.000000000
2015-06-14 17:00:00,0.338408611,1.645006944,-1.316760833,1.655169444,1.655169444,-0.010162500,-0.000000000
2015-06-14 16:00:00,3.507586667,2.309705556,1.187912222,2.319674444,2.319674444,-0.009968889,-0.000000000
2015-06-14 15:00:00,-0.117122500,1.293535833,-1.421036111,1.303913611,1.303913611,-0.010377778,-0.000000000
2015-06-14 14:00:00,0.051985556,2.075815000,-2.032648056,2.084631944,2.084631944,-0.008816944,0.000001667
2015-06-14 13:00:00,0.343136944,2.440626944,-2.106524167,2.449657778,2.449657778,-0.009030833,0.000003333
2015-06-14 12:00:00,-0.190781111,2.908739167,-3.104590000,2.020170278,2.020170278,0.888568889,0.893638611
2015-06-14 11:00:00,1.120811389,2.970759722,-1.849948333,1.326591667,1.326591667,1.644168056,1.644168056
2015-06-14 10:00:00,0.653579167,1.831651389,-1.178072222,0.807316667,0.807316667,1.024334722,1.024334722
2015-06-14 09:00:00,0.453407778,0.994129167,-0.540721389,0.281018056,0.281018056,0.713111111,0.713111111
2015-06-14 08:00:00,0.371380556,0.135734167,0.234758889,0.040258611,0.041146111,0.095475556,0.095475556
2015-06-14 07:00:00,0.495198889,-0.005932500,0.488694167,-0.006278333,-0.000000000,0.000345833,0.006504722
2015-06-14 06:00:00,0.447978611,-0.015741944,0.447978611,-0.006178056,-0.000000000,-0.009563889,-0.000000000
2015-06-14 05:00:00,0.490221389,-0.015586111,0.490221389,-0.006073889,-0.000000000,-0.009512222,-0.000000000
2015-06-14 04:00:00,0.799816111,-0.015375278,0.799816111,-0.005768889,-0.000000000,-0.009606389,-0.000000000
2015-06-14 03:00:00,0.859748056,-0.015303611,0.859748056,-0.005586111,-0.000000000,-0.009717500,-0.000000000
2015-06-14 02:00:00,0.924874722,-0.015178333,0.924874722,-0.005557222,-0.000000000,-0.009621111,-0.000000000
2015-06-14 01:00:00,0.762527500,-0.014960556,0.762527500,-0.005493056,-0.000000000,-0.009467500,-0.000000000
2015-06-14 00:00:00,0.829331389,-0.014728889,0.829331389,-0.005348611,-0.000000000,-0.009380278,-0.000000000
2015-06-13 23:00:00,0.736066389,-0.014930833,0.736066389,-0.005528889,-0.000000000,-0.009401944,-0.000000000
2015-06-13 22:00:00,0.746428333,-0.014412222,0.746428333,-0.005511667,-0.000000000,-0.008900556,-0.000000000
2015-06-13 21:00:00,0.695022222,0.083177222,0.609635278,0.038595556,0.040725833,0.044581667,0.044661111
2015-06-13 20:00:00,0.671275833,0.284506389,0.386769444,0.143843611,0.143843611,0.140662778,0.140662778
2015-06-13 19:00:00,0.933895556,0.223697500,0.710198056,0.105639444,0.105639444,0.118058056,0.118058056
2015-06-13 18:00:00,0.999295000,0.251568056,0.741356389,0.212463889,0.212463889,0.039104167,0.045474722
2015-06-13 17:00:00,0.340817222,0.511701944,-0.181412222,0.522229444,0.522229444,-0.010527500,-0.000000000
2015-06-13 16:00:00,-0.333233056,2.170140278,-2.513996111,2.180763056,2.180763056,-0.010622778,-0.000000000
2015-06-13 15:00:00,0.487638333,2.349118611,-1.864299444,1.501186389,1.501186389,0.847932222,0.850751389
2015-06-13 14:00:00,-0.216836111,3.802226111,-4.022628056,2.694581667,2.694581667,1.107644444,1.111210278
2015-06-13 13:00:00,0.553656944,4.405574444,-3.851917500,2.443753333,2.443753333,1.961821111,1.961821111
2015-06-13 12:00:00,0.649217778,3.834215000,-3.184997222,1.993951944,1.993951944,1.840263056,1.840263056
2015-06-13 11:00:00,0.852228889,2.884595556,-2.032366667,1.217051667,1.217051667,1.667543889,1.667543889
2015-06-13 10:00:00,0.659158611,1.630340556,-0.971181944,0.315621111,0.315621111,1.314719444,1.314719444
2015-06-13 09:00:00,0.399939167,0.801897222,-0.401958056,0.096351111,0.096351111,0.705546111,0.705546111
2015-06-13 08:00:00,0.321356389,0.110011944,0.208472778,0.016033611,0.018905278,0.093978333,0.093978333
2015-06-13 07:00:00,0.352694167,-0.007850000,0.350015278,-0.004834444,-0.000000000,-0.003015556,0.002678889
2015-06-13 06:00:00,0.415754722,-0.014058333,0.415754722,-0.004760833,-0.000000000,-0.009297500,-0.000000000
2015-06-13 05:00:00,0.456908611,-0.013949444,0.456908611,-0.004672222,-0.000000000,-0.009277222,-0.000000000
2015-06-13 04:00:00,0.567459167,-0.014126667,0.567459167,-0.004774722,-0.000000000,-0.009351944,-0.000000000
2015-06-13 03:00:00,0.794824722,-0.014184167,0.794824722,-0.004771944,-0.000000000,-0.009412222,-0.000000000
2015-06-13 02:00:00,0.868354444,-0.014094167,0.868354444,-0.004736667,-0.000000000,-0.009357500,-0.000000000
2015-06-13 01:00:00,0.788897222,-0.013810000,0.788897222,-0.004600278,-0.000000000,-0.009209722,-0.000000000
2015-06-13 00:00:00,0.833978333,-0.014566389,0.833978333,-0.005350556,-0.000000000,-0.009215833,-0.000000000
2015-06-12 23:00:00,1.011921667,-0.015603611,1.011921667,-0.006205556,-0.000000000,-0.009398056,-0.000000000
2015-06-12 22:00:00,1.136364722,-0.014308611,1.136325278,-0.006473889,-0.000000000,-0.007834722,0.000039444
2015-06-12 21:00:00,0.983199722,0.027486111,0.951876389,0.008866111,0.010960833,0.018620000,0.020362500
2015-06-12 20:00:00,2.804008056,0.054617500,2.739004722,0.065003333,0.065003333,-0.010385833,-0.000000000
2015-06-12 19:00:00,1.820703889,0.812148889,1.000072778,0.736580833,0.736580833,0.075568056,0.084050278
2015-06-12 18:00:00,2.872697222,2.097307500,0.769122500,1.859912778,1.859912778,0.237394722,0.243661944
2015-06-12 17:00:00,1.941883056,2.145712778,-0.214451944,2.156335000,2.156335000,-0.010622222,-0.000000000
2015-06-12 16:00:00,2.481298611,1.663844444,0.806765278,1.674533333,1.674533333,-0.010688889,-0.000000000
2015-06-12 15:00:00,-0.463400000,1.702263333,-2.176640833,1.713240833,1.713240833,-0.010977500,-0.000000000
2015-06-12 14:00:00,-0.575175833,1.984101111,-2.569559444,1.994383611,1.994383611,-0.010282500,-0.000000000
2015-06-12 13:00:00,0.433369444,1.459500556,-1.036740833,1.470110278,1.470110278,-0.010609722,-0.000000000
2015-06-12 12:00:00,0.872624444,0.939487778,-0.077741111,0.950365556,0.950365556,-0.010877778,-0.000000000
2015-06-12 11:00:00,1.287680833,0.154642222,1.122327222,0.165353611,0.165353611,-0.010711389,-0.000000000
2015-06-12 10:00:00,0.523883889,0.017701389,0.494811667,0.028374444,0.029072222,-0.010673056,-0.000000000
2015-06-12 09:00:00,0.313549167,0.156568611,0.146245833,0.167303333,0.167303333,-0.010734722,-0.000000000
2015-06-12 08:00:00,0.271257222,0.022430000,0.235193333,0.033262222,0.036063889,-0.010832222,-0.000000000
2015-06-12 07:00:00,0.345860000,-0.015631667,0.345860000,-0.004659444,-0.000000000,-0.010972222,-0.000000000
2015-06-12 06:00:00,0.347980833,-0.015545278,0.347980833,-0.004600556,-0.000000000,-0.010944722,-0.000000000
2015-06-12 05:00:00,0.487292500,-0.015121667,0.487292500,-0.004242500,-0.000000000,-0.010879167,-0.000000000
2015-06-12 04:00:00,0.495116667,-0.015165833,0.495116667,-0.004246111,-0.000000000,-0.010919722,-0.000000000
2015-06-12 03:00:00,0.522806111,-0.015003333,0.522806111,-0.004063333,-0.000000000,-0.010940000,-0.000000000
2015-06-12 02:00:00,0.443181667,-0.015710556,0.443181667,-0.004598889,-0.000000000,-0.011111667,-0.000000000
2015-06-12 01:00:00,0.484306389,-0.015299444,0.484306389,-0.004194722,-0.000000000,-0.011104722,-0.000000000
2015-06-12 00:00:00,0.732720556,-0.016594167,0.732720556,-0.005565833,-0.000000000,-0.011028333,-0.000000000
2015-06-11 23:00:00,1.481941667,-0.017111389,1.481941667,-0.006300000,-0.000000000,-0.010811389,-0.000000000
2015-06-11 22:00:00,1.594571667,-0.016410556,1.594571667,-0.005619444,-0.000000000,-0.010791111,-0.000000000
2015-06-11 21:00:00,2.073683611,-0.017481111,2.073683611,-0.006876389,-0.000000000,-0.010604722,-0.000000000
2015-06-11 20:00:00,1.764389444,0.136211389,1.614548056,0.146828056,0.149841389,-0.010616667,-0.000000000
2015-06-11 19:00:00,1.543610278,0.350312500,1.182469444,0.361140833,0.361140833,-0.010828333,-0.000000000
2015-06-11 18:00:00,1.602605833,0.288051111,1.302860556,0.298987222,0.299745278,-0.010936111,-0.000000000
2015-06-11 17:00:00,0.904854167,0.517422778,0.373532500,0.527478333,0.531321667,-0.010055556,-0.000000000
2015-06-11 16:00:00,-0.738400000,2.590656944,-3.338433056,2.600033056,2.600033056,-0.009376111,-0.000000000
2015-06-11 15:00:00,-0.281359167,2.021293889,-2.312727222,2.031368056,2.031368056,-0.010074167,-0.000000000
2015-06-11 14:00:00,0.618888889,0.342901389,0.265550278,0.353338611,0.353338611,-0.010437222,-0.000000000
2015-06-11 13:00:00,-0.088818611,1.149590833,-1.248778333,1.159959722,1.159959722,-0.010368889,-0.000000000
2015-06-11 12:00:00,-0.046102222,1.115445000,-1.172108333,1.126006111,1.126006111,-0.010561111,-0.000000000
2015-06-11 11:00:00,0.100443611,0.590450000,-0.500479167,0.600922778,0.600922778,-0.010472778,-0.000000000
2015-06-11 10:00:00,-0.575781111,0.718193056,-1.304548611,0.728767500,0.728767500,-0.010574444,-0.000000000
2015-06-11 09:00:00,-0.091917778,0.366662500,-0.469045556,0.377127778,0.377127778,-0.010465278,-0.000000000
2015-06-11 08:00:00,0.220780000,0.100543611,0.108878333,0.111180000,0.111901667,-0.010636389,-0.000000000
2015-06-11 07:00:00,0.420987778,-0.015256944,0.420987778,-0.004490833,-0.000000000,-0.010766111,-0.000000000
2015-06-11 06:00:00,0.320285833,-0.015056389,0.320285833,-0.004356667,-0.000000000,-0.010699722,-0.000000000
2015-06-11 05:00:00,0.331415000,-0.015125278,0.331415000,-0.004403611,-0.000000000,-0.010721667,-0.000000000
2015-06-11 04:00:00,0.463148333,-0.014993056,0.463148333,-0.004381944,-0.000000000,-0.010611111,-0.000000000
2015-06-11 03:00:00,0.393619167,-0.015078333,0.393619167,-0.004382778,-0.000000000,-0.010695556,-0.000000000
2015-06-11 02:00:00,0.580046667,-0.014971389,0.580046667,-0.004220278,-0.000000000,-0.010751111,-0.000000000
2015-06-11 01:00:00,1.856740278,-0.015090278,1.856740278,-0.004513611,-0.000000000,-0.010576667,-0.000000000
2015-06-11 00:00:00,1.600805000,-0.014850556,1.600805000,-0.004300556,-0.000000000,-0.010550000,-0.000000000
2015-06-10 23:00:00,1.361246389,-0.014340556,1.361246389,-0.003871944,-0.000000000,-0.010468611,-0.000000000
2015-06-10 22:00:00,1.238665000,-0.015621389,1.238665000,-0.005128611,-0.000000000,-0.010492778,-0.000000000
2015-06-10 21:00:00,0.801423611,0.010309444,0.779674167,0.020898333,0.021749444,-0.010588889,-0.000000000
2015-06-10 20:00:00,0.643393333,0.326654722,0.306098889,0.337294444,0.337294444,-0.010639722,-0.000000000
2015-06-10 19:00:00,0.809551111,0.187260556,0.611640833,0.197910278,0.197910278,-0.010649722,-0.000000000
2015-06-10 18:00:00,0.837007778,0.449476667,0.376851111,0.460156667,0.460156667,-0.010680000,-0.000000000
2015-06-10 17:00:00,0.974110000,0.183390000,0.780194722,0.193915278,0.193915278,-0.010525278,-0.000000000
2015-06-10 16:00:00,0.654837500,0.324394444,0.319933611,0.334903889,0.334903889,-0.010509444,-0.000000000
2015-06-10 15:00:00,0.482535833,1.117639167,-0.643055833,1.124232778,1.124232778,-0.006593611,0.001358889
2015-06-10 14:00:00,-0.032263889,1.499073056,-1.539977222,1.504481111,1.504481111,-0.005408056,0.003232222
2015-06-10 13:00:00,0.381292778,0.991355278,-0.620765833,1.002058611,1.002058611,-0.010703333,-0.000000000
2015-06-10 12:00:00,0.020404722,0.644519444,-0.634750000,0.655154722,0.655154722,-0.010635278,-0.000000000
2015-06-10 11:00:00,-0.083007778,0.812970833,-0.906684167,0.823676389,0.823676389,-0.010705556,-0.000000000
2015-06-10 10:00:00,-0.077372222,0.568696944,-0.656866667,0.579494444,0.579494444,-0.010797500,-0.000000000
2015-06-10 09:00:00,0.166903056,0.234982222,-0.078700278,0.245603333,0.245603333,-0.010621111,-0.000000000
2015-06-10 08:00:00,0.373092222,0.005608611,0.353521944,0.016051111,0.019570278,-0.010442500,-0.000000000
2015-06-10 07:00:00,0.472999167,-0.015053611,0.472999167,-0.004509444,-0.000000000,-0.010544167,-0.000000000
2015-06-10 06:00:00,0.449530556,-0.015118333,0.449530556,-0.004566111,-0.000000000,-0.010552222,-0.000000000
2015-06-10 05:00:00,0.396928333,-0.015010556,0.396928333,-0.004410278,-0.000000000,-0.010600278,-0.000000000
2015-06-10 04:00:00,0.384007222,-0.014863611,0.384007222,-0.004258333,-0.000000000,-0.010605278,-0.000000000
2015-06-10 03:00:00,0.338581389,-0.014694722,0.338581389,-0.004047500,-0.000000000,-0.010647222,-0.000000000
2015-06-10 02:00:00,0.411461944,-0.014386111,0.411461944,-0.003815278,-0.000000000,-0.010570833,-0.000000000
2015-06-10 01:00:00,0.438350278,-0.014431389,0.438350278,-0.003876944,-0.000000000,-0.010554444,-0.000000000
2015-06-10 00:00:00,0.591242778,-0.014287500,0.591242778,-0.003800556,-0.000000000,-0.010486944,-0.000000000
2015-06-09 23:00:00,2.560468611,-0.016107222,2.560468611,-0.005866667,-0.000000000,-0.010240556,-0.000000000
2015-06-09 22:00:00,2.684137222,-0.016097778,2.684137222,-0.005751111,-0.000000000,-0.010346667,-0.000000000
2015-06-09 21:00:00,1.215633333,0.038521389,1.163860278,0.048939167,0.051773056,-0.010417778,-0.000000000
