"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar Fronius [kW]","Solar EnPhase [kW]","AC1 240V [kW]","AC2 120V [kW]"
2015-05-21 22:00:00,0.860111667,-0.004964722,0.865076389,-0.001872778,-0.003091944,0.005087778,-0.000990000
2015-05-21 21:00:00,0.748571111,0.056190000,0.692381111,0.035969167,0.020220833,0.002892222,-0.001272222
2015-05-21 20:00:00,0.717546389,0.518133333,0.199413056,0.353055278,0.165078056,-0.000645278,-0.001230833
2015-05-21 19:00:00,0.735650833,1.161646111,-0.425995278,0.798281667,0.363364444,-0.005639722,-0.001222500
2015-05-21 18:00:00,1.019481944,1.194298889,-0.174816944,0.820644167,0.373654722,-0.006697778,-0.001457222
2015-05-21 17:00:00,1.871789444,2.005726667,-0.133937222,1.378007778,0.627718889,-0.008699722,-0.001161389
2015-05-21 16:00:00,3.313629444,1.736529722,1.577099722,1.194450833,0.542078889,-0.003901389,-0.001212778
2015-05-21 15:00:00,1.122643611,0.615276389,0.507367222,0.419701389,0.195575000,-0.001038333,-0.001357222
2015-05-21 14:00:00,1.026465556,0.835856111,0.190609444,0.574580556,0.261275556,-0.006160278,-0.001763056
2015-05-21 13:00:00,0.958543333,1.150986389,-0.192443056,0.792623889,0.358362500,-0.002874167,-0.001001389
2015-05-21 12:00:00,3.105478611,1.020544444,2.084934167,0.700899167,0.319645278,-0.002150278,-0.001578889
2015-05-21 11:00:00,2.744497778,0.726833611,2.017664167,0.497727778,0.229105833,0.000048333,-0.001588889
2015-05-21 10:00:00,1.676292500,0.377730278,1.298562222,0.255540278,0.122190000,-0.006871667,-0.002472222
2015-05-21 09:00:00,1.570064444,0.224921111,1.345143333,0.149742500,0.075178611,-0.008532778,-0.002724444
2015-05-21 08:00:00,1.093650278,0.058985000,1.034665278,0.035370000,0.023615000,-0.004331111,-0.002203056
2015-05-21 07:00:00,1.190361667,-0.005502778,1.195864444,-0.002421944,-0.003080833,-0.002690556,-0.002173333
2015-05-21 06:00:00,0.632722500,-0.004814444,0.637536944,-0.001818056,-0.002996389,0.001821111,-0.001431667
2015-05-21 05:00:00,0.461520833,-0.004863333,0.466384167,-0.001835833,-0.003027500,0.001891111,-0.001293611
2015-05-21 04:00:00,0.525156944,-0.004796944,0.529953889,-0.001786944,-0.003010000,0.002935000,-0.001246111
2015-05-21 03:00:00,0.546376389,-0.004813333,0.551189722,-0.001780556,-0.003032778,0.003268056,-0.001186667
2015-05-21 02:00:00,0.626765000,-0.004834167,0.631599167,-0.001783056,-0.003051111,0.004438889,-0.001144167
2015-05-21 01:00:00,0.728775278,-0.004847222,0.733622500,-0.001781389,-0.003065833,0.005883333,-0.000925278
2015-05-21 00:00:00,0.884575833,-0.004815556,0.889391389,-0.001763611,-0.003051944,0.003905833,-0.001148611
2015-05-20 23:00:00,1.530744444,-0.004856389,1.535600833,-0.001759722,-0.003096667,0.005458889,-0.000990000
2015-05-20 22:00:00,1.595985000,-0.004977500,1.600962500,-0.001882222,-0.003095278,0.004394167,-0.001185000
2015-05-20 21:00:00,1.437216111,0.003136389,1.434079722,-0.000155278,0.003291667,0.002445278,-0.001469722
2015-05-20 20:00:00,1.384070000,0.071330833,1.312739167,0.043004444,0.028326389,0.002521111,-0.001266111
2015-05-20 19:00:00,3.024235000,0.171999444,2.852235556,0.113355278,0.058644167,0.010339167,-0.000815556
2015-05-20 18:00:00,4.478989722,0.201991111,4.276998611,0.133807222,0.068183889,0.012926111,-0.000197778
2015-05-20 17:00:00,2.818031944,0.559978611,2.258053333,0.380880000,0.179098611,0.001270833,-0.000664722
2015-05-20 16:00:00,2.351734444,0.849981944,1.501752500,0.582525278,0.267456667,0.003686944,0.000139167
2015-05-20 15:00:00,1.301999444,0.938560278,0.363439167,0.643680833,0.294879444,-0.004338611,-0.001230000
2015-05-20 14:00:00,1.029821389,1.230343056,-0.200521667,0.845579167,0.384763889,-0.005341944,-0.001285000
2015-05-20 13:00:00,0.516813889,1.074640000,-0.557826111,0.736286111,0.338353889,-0.007080833,-0.001302222
2015-05-20 12:00:00,0.598238889,1.300728056,-0.702489167,0.893325278,0.407402778,-0.006696944,-0.001114722
2015-05-20 11:00:00,1.010581389,1.084322778,-0.073741389,0.744624722,0.339698056,-0.007893056,-0.001558889
2015-05-20 10:00:00,1.357470000,0.916933333,0.440536667,0.630114722,0.286818611,-0.008541111,-0.001884167
2015-05-20 09:00:00,1.226577222,0.609609167,0.616968056,0.431519722,0.178089444,-0.005433889,-0.001961944
2015-05-20 08:00:00,1.180705556,0.120270000,1.060435556,0.079109444,0.041160556,-0.003858611,-0.002226667
2015-05-20 07:00:00,0.989012778,-0.003660000,0.992672778,-0.002795833,-0.000864167,-0.001256389,-0.001911667
2015-05-20 06:00:00,0.501601667,-0.004715000,0.506316667,-0.001788889,-0.002926111,0.001289167,-0.001341667
2015-05-20 05:00:00,0.454019444,-0.004763889,0.458783333,-0.001796944,-0.002966944,0.001816944,-0.001321389
2015-05-20 04:00:00,0.573345000,-0.004693333,0.578038333,-0.001743889,-0.002949444,0.003692222,-0.001178333
2015-05-20 03:00:00,0.518525556,-0.004814722,0.523340278,-0.001815833,-0.002998889,0.002698611,-0.001239444
2015-05-20 02:00:00,0.469851944,-0.004792778,0.474644722,-0.001795278,-0.002997500,0.002033611,-0.001258056
2015-05-20 01:00:00,0.685712222,-0.004677222,0.690389444,-0.001713333,-0.002963889,0.005059722,-0.000946111
2015-05-20 00:00:00,0.752276944,-0.004791389,0.757068333,-0.001754444,-0.003036944,0.004490000,-0.001079167
2015-05-19 23:00:00,1.049378889,-0.004824722,1.054203611,-0.001753333,-0.003071389,0.003706111,-0.001281389
2015-05-19 22:00:00,1.142123333,-0.005367222,1.147490556,-0.002232778,-0.003134444,0.003204167,-0.001328889
2015-05-19 21:00:00,0.865929167,0.033170833,0.832758333,0.020695000,0.012475833,0.000308889,-0.001594167
2015-05-19 20:00:00,1.230780000,0.212237778,1.018542222,0.145335556,0.066902222,0.003042778,-0.001070000
2015-05-19 19:00:00,1.424160278,0.179013333,1.245146944,0.118459444,0.060553889,-0.003010556,-0.001881389
2015-05-19 18:00:00,2.542636944,0.398962778,2.143674167,0.270626111,0.128336667,0.002200833,-0.001433889
2015-05-19 17:00:00,1.036656944,0.606381389,0.430275556,0.418285000,0.188096389,0.002417500,-0.000879444
2015-05-19 16:00:00,0.576101389,0.804792778,-0.228691389,0.555180833,0.249611944,-0.004559167,-0.001317778
2015-05-19 15:00:00,1.253837222,1.261528056,-0.007690833,0.869168889,0.392359167,-0.008691944,-0.001633056
2015-05-19 14:00:00,1.548440833,0.977637778,0.570803056,0.670267222,0.307370556,-0.008758889,-0.002290000
2015-05-19 13:00:00,1.614489444,0.710461389,0.904028056,0.486332500,0.224128889,-0.005313333,-0.001620833
2015-05-19 12:00:00,1.385599167,0.636837222,0.748761944,0.435532778,0.201304444,-0.008439444,-0.001906944
2015-05-19 11:00:00,1.284548889,0.237268611,1.047280278,0.157827778,0.079440833,-0.005070278,-0.002114722
2015-05-19 10:00:00,1.082800556,0.232270833,0.850529722,0.153906389,0.078364444,-0.001783889,-0.001621111
2015-05-19 09:00:00,1.368861944,0.041979722,1.326882222,0.023227778,0.018751944,-0.001715833,-0.002415000
2015-05-19 08:00:00,1.182602778,-0.005775556,1.188378333,-0.004616667,-0.001158889,-0.003911667,-0.002240000
2015-05-19 07:00:00,0.889849167,-0.005017500,0.894866667,-0.001927500,-0.003090000,-0.002003333,-0.001884444
2015-05-19 06:00:00,0.483687778,-0.004817778,0.488505556,-0.001768056,-0.003049722,0.002039167,-0.001253056
2015-05-19 05:00:00,0.495672778,-0.004805556,0.500478333,-0.001763611,-0.003041944,0.002455278,-0.001222778
2015-05-19 04:00:00,0.490073333,-0.004843889,0.494917222,-0.001774444,-0.003069444,0.002327222,-0.001218333
2015-05-19 03:00:00,0.518011111,-0.004926667,0.522937778,-0.001834167,-0.003092500,0.002769722,-0.001193889
2015-05-19 02:00:00,0.508026944,-0.004938056,0.512965000,-0.001822500,-0.003115556,0.002636944,-0.001213333
2015-05-19 01:00:00,0.731751389,-0.004893611,0.736645000,-0.001789722,-0.003103889,0.005799444,-0.000872778
2015-05-19 00:00:00,0.973648611,-0.004889444,0.978538056,-0.001773889,-0.003115556,0.006236944,-0.000956667
2015-05-18 23:00:00,1.265379722,-0.004989722,1.270369444,-0.001785556,-0.003204167,0.003954444,-0.001333056
2015-05-18 22:00:00,1.191214722,-0.005168333,1.196383056,-0.001926667,-0.003241667,-0.000565556,-0.001740000
2015-05-18 21:00:00,1.026097778,-0.003339444,1.029437222,-0.004379722,0.001040278,-0.000898056,-0.001782222
2015-05-18 20:00:00,1.033613889,0.011720833,1.021893056,0.003729722,0.007991111,0.001184167,-0.001435556
2015-05-18 19:00:00,2.212364444,0.155938889,2.056425556,0.102771944,0.053166944,0.005609722,-0.001017500
2015-05-18 18:00:00,1.840905278,0.224684167,1.616221111,0.150156667,0.074527500,-0.001621111,-0.001725556
2015-05-18 17:00:00,0.710682222,0.441676389,0.269005833,0.300484444,0.141191944,-0.000340833,-0.001175000
2015-05-18 16:00:00,1.766088333,0.736262222,1.029826111,0.504295278,0.231966944,0.000001944,-0.001178889
2015-05-18 15:00:00,2.518816667,0.573416389,1.945400278,0.391423333,0.181993056,0.001483333,-0.001361944
2015-05-18 14:00:00,0.603160000,0.706913056,-0.103753056,0.483901667,0.223011389,-0.002759722,-0.001181389
2015-05-18 13:00:00,0.484272500,0.790455278,-0.306182778,0.541741944,0.248713333,-0.004742500,-0.001236944
2015-05-18 12:00:00,0.922131111,0.736020278,0.186110833,0.504823889,0.231196389,-0.005951944,-0.001616389
2015-05-18 11:00:00,1.419219444,0.976272778,0.442946667,0.671938056,0.304334722,-0.011566667,-0.002132222
2015-05-18 10:00:00,1.054564722,0.523784167,0.530780556,0.357331667,0.166452500,-0.005648611,-0.001763611
2015-05-18 09:00:00,1.257684444,0.215376389,1.042308056,0.143258611,0.072117778,0.002768611,-0.001706111
2015-05-18 08:00:00,0.961936111,0.012814167,0.949121944,0.005985833,0.006828333,0.001237500,-0.001521667
2015-05-18 07:00:00,0.704693333,-0.005102778,0.709796111,-0.002131944,-0.002970833,0.001919722,-0.001374167
2015-05-18 06:00:00,0.569820278,-0.004648611,0.574468889,-0.001679722,-0.002968889,0.003591667,-0.001143611
2015-05-18 05:00:00,0.463144167,-0.004687500,0.467831667,-0.001690278,-0.002997222,0.001827500,-0.001236389
2015-05-18 04:00:00,0.507611667,-0.004666944,0.512278611,-0.001677222,-0.002989722,0.002587778,-0.001194167
2015-05-18 03:00:00,0.545698056,-0.004660833,0.550358889,-0.001667500,-0.002993333,0.003187222,-0.001156944
2015-05-18 02:00:00,0.528065556,-0.004700833,0.532766389,-0.001699167,-0.003001667,0.002799444,-0.001154167
2015-05-18 01:00:00,0.724854722,-0.004650000,0.729504722,-0.001667778,-0.002982222,0.005630833,-0.000866111
2015-05-18 00:00:00,0.720203611,-0.004735000,0.724938611,-0.001685000,-0.003050000,0.004505278,-0.000958333
2015-05-17 23:00:00,0.974341389,-0.004816389,0.979157778,-0.001739444,-0.003076944,0.003875833,-0.001182222
2015-05-17 22:00:00,0.979581667,-0.004444722,0.984026389,-0.002208611,-0.002236111,0.004452500,-0.001106667
2015-05-17 21:00:00,1.334036111,0.111332222,1.222703889,0.072982778,0.038349444,-0.000235000,-0.001729722
2015-05-17 20:00:00,1.392642778,0.489385278,0.903257500,0.325357222,0.164028056,-0.000416389,-0.001430278
2015-05-17 19:00:00,1.453366111,0.645955278,0.807410833,0.442034444,0.203920833,-0.008556667,-0.002055556
2015-05-17 18:00:00,1.413785833,1.380853611,0.032932222,0.944687778,0.436165833,-0.013615278,-0.002015278
2015-05-17 17:00:00,0.961674167,2.235510278,-1.273836111,1.536931667,0.698578611,-0.013411944,-0.001109444
2015-05-17 16:00:00,0.683213056,2.776648611,-2.093435556,1.911812778,0.864835833,-0.018084167,-0.000993333
2015-05-17 15:00:00,0.647436944,4.984486667,-4.337049722,3.487233333,1.497253333,-0.034448056,-0.000809167
2015-05-17 14:00:00,1.026234167,5.527084444,-4.500850278,3.869316389,1.657768056,-0.043919722,-0.001470556
2015-05-17 13:00:00,1.027346944,5.244049167,-4.216702222,3.619528333,1.624520833,-0.040094167,-0.001329167
2015-05-17 12:00:00,1.222263611,3.715592222,-2.493328611,2.485604167,1.229988056,-0.028651667,-0.001421389
2015-05-17 11:00:00,0.621330278,1.171797222,-0.550466944,0.801376944,0.370420278,-0.006586111,-0.001110556
2015-05-17 10:00:00,0.953198333,1.240162222,-0.286963889,0.942195000,0.297967222,-0.007223333,-0.001277778
2015-05-17 09:00:00,1.093057222,0.344382500,0.748674722,0.237460556,0.106921944,-0.000382500,-0.001714444
2015-05-17 08:00:00,0.981118333,0.123503889,0.857614444,0.080388611,0.043115278,-0.004050000,-0.001982778
2015-05-17 07:00:00,0.829463056,-0.003450556,0.832913611,-0.002537778,-0.000912778,-0.000508056,-0.001690000
2015-05-17 06:00:00,0.500054444,-0.004731389,0.504785833,-0.001726111,-0.003005278,0.002410278,-0.001202500
2015-05-17 05:00:00,0.492956389,-0.004727500,0.497683889,-0.001707500,-0.003020000,0.002299722,-0.001214444
2015-05-17 04:00:00,0.520943056,-0.004615278,0.525558333,-0.001635278,-0.002980000,0.002813333,-0.001182222
2015-05-17 03:00:00,0.461190833,-0.004781111,0.465971944,-0.001713611,-0.003067500,0.001790833,-0.001243611
2015-05-17 02:00:00,0.539081667,-0.004746944,0.543828611,-0.001682500,-0.003064444,0.003050278,-0.001135000
2015-05-17 01:00:00,0.740656667,-0.004675000,0.745331667,-0.001664167,-0.003010833,0.005930833,-0.000851389
2015-05-17 00:00:00,0.820041944,-0.004694167,0.824736111,-0.001646944,-0.003047222,0.005611944,-0.000934722
2015-05-16 23:00:00,0.977244167,-0.004807778,0.982051944,-0.001715278,-0.003092500,0.003602500,-0.001180556
2015-05-16 22:00:00,1.057153611,-0.005410278,1.062563889,-0.002452778,-0.002957500,0.004461944,-0.001158333
2015-05-16 21:00:00,0.563070556,0.135360833,0.427709722,0.087002500,0.048358333,0.000486111,-0.001293056
2015-05-16 20:00:00,0.500676389,0.054023889,0.446652500,0.031859167,0.022164722,0.001893056,-0.001208611
2015-05-16 19:00:00,0.717769167,0.424560278,0.293208889,0.288805278,0.135755000,0.000060000,-0.001188611
2015-05-16 18:00:00,0.720387500,2.431982500,-1.711595000,1.659426944,0.772555556,-0.017753056,-0.001284722
2015-05-16 17:00:00,1.117083333,2.027965278,-0.910881944,1.389908611,0.638056667,-0.017211944,-0.001719444
2015-05-16 16:00:00,1.569406944,2.094251667,-0.524844722,1.412695556,0.681556111,-0.021576667,-0.002255833
2015-05-16 15:00:00,1.071100833,1.527726944,-0.456626111,1.038805556,0.488921389,-0.008704444,-0.001242222
2015-05-16 14:00:00,0.826560000,1.500566667,-0.674006667,1.032764444,0.467802222,-0.009670556,-0.001262500
2015-05-16 13:00:00,0.679318056,3.938218333,-3.258900278,2.728218889,1.209999444,-0.025609722,-0.000719167
2015-05-16 12:00:00,0.573756389,4.691858056,-4.118101667,3.189735278,1.502122778,-0.032297222,-0.000731111
2015-05-16 11:00:00,0.713191944,2.969063056,-2.255871111,2.048223333,0.920839722,-0.019928056,-0.000930000
2015-05-16 10:00:00,1.359772500,1.661071944,-0.301299444,1.316245000,0.344826944,-0.016056944,-0.001952222
2015-05-16 09:00:00,1.173652222,0.647707222,0.525945000,0.434214167,0.213493056,-0.004932778,-0.001736944
2015-05-16 08:00:00,1.410104722,0.100249167,1.309855556,0.058341667,0.041907500,-0.000285000,-0.002142222
2015-05-16 07:00:00,0.765180000,-0.005173889,0.770353889,-0.003021944,-0.002151944,-0.001663056,-0.001774167
2015-05-16 06:00:00,0.490004722,-0.004671111,0.494675833,-0.001699167,-0.002971944,0.002063333,-0.001237222
2015-05-16 05:00:00,0.555060278,-0.004670833,0.559731111,-0.001704167,-0.002966667,0.003135833,-0.001168889
2015-05-16 04:00:00,0.512399444,-0.004629722,0.517029167,-0.001689444,-0.002940278,0.002418611,-0.001217778
2015-05-16 03:00:00,0.464132222,-0.004640833,0.468773056,-0.001696389,-0.002944444,0.001654444,-0.001257500
2015-05-16 02:00:00,0.573456944,-0.004748333,0.578205278,-0.001666389,-0.003081944,0.003348889,-0.001142778
2015-05-16 01:00:00,0.728597222,-0.004735000,0.733332222,-0.001664444,-0.003070556,0.005368889,-0.000884444
2015-05-16 00:00:00,0.703254722,-0.004865833,0.708120556,-0.001720000,-0.003145833,0.004125278,-0.000987500
2015-05-15 23:00:00,0.925397222,-0.004703056,0.930100278,-0.001605278,-0.003097778,0.003922222,-0.001174167
2015-05-15 22:00:00,0.892244722,-0.000967778,0.893212500,-0.000051111,-0.000916667,0.002968889,-0.001232500
2015-05-15 21:00:00,0.725173333,0.145845833,0.579327500,0.094936667,0.050909167,0.000111944,-0.001436944
2015-05-15 20:00:00,0.595451667,0.386219722,0.209231944,0.259595833,0.126623889,0.000125000,-0.001161944
2015-05-15 19:00:00,0.598618056,0.713459167,-0.114841111,0.487751389,0.225707778,-0.002637500,-0.001163056
2015-05-15 18:00:00,0.759988611,0.797162778,-0.037174167,0.562313611,0.234849167,-0.002781111,-0.001231111
2015-05-15 17:00:00,0.670058333,2.173951667,-1.503893333,1.536574444,0.637377222,-0.011864167,-0.000844722
2015-05-15 16:00:00,0.841241389,2.231727222,-1.390485833,1.545159722,0.686567500,-0.012149167,-0.000875000
2015-05-15 15:00:00,1.635790833,3.496052222,-1.860261389,2.386971667,1.109080556,-0.021789167,-0.001055833
2015-05-15 14:00:00,3.176125278,0.759378611,2.416746667,0.513408889,0.245969722,-0.001633056,-0.001773056
2015-05-15 13:00:00,0.964949167,2.632948056,-1.667998889,1.800365833,0.832582222,-0.018713333,-0.001331389
2015-05-15 12:00:00,0.992114167,4.496018056,-3.503903889,3.024684167,1.471333889,-0.035522500,-0.001416389
2015-05-15 11:00:00,0.691612222,1.862477500,-1.170865278,1.292017222,0.570460278,-0.014099167,-0.001345278
2015-05-15 10:00:00,0.736895278,1.338833889,-0.601938611,0.935342222,0.403491667,-0.005735556,-0.000960278
2015-05-15 09:00:00,0.857388611,0.932081389,-0.074692778,0.636222500,0.295858889,-0.002984444,-0.001336944
2015-05-15 08:00:00,0.621636944,0.205030556,0.416606389,0.134066944,0.070963611,0.000216389,-0.001276667
2015-05-15 07:00:00,0.561446667,-0.002760556,0.564207222,-0.001567500,-0.001193056,0.003419722,-0.001157222
2015-05-15 06:00:00,0.523920000,-0.004623056,0.528543056,-0.001667222,-0.002955833,0.002716389,-0.001187778
2015-05-15 05:00:00,0.469928056,-0.004638333,0.474566389,-0.001695833,-0.002942500,0.001924722,-0.001230278
2015-05-15 04:00:00,0.555750278,-0.004610278,0.560360556,-0.001691111,-0.002919167,0.003294444,-0.001164722
2015-05-15 03:00:00,0.542913889,-0.004626667,0.547540556,-0.001694444,-0.002932222,0.003066944,-0.001177222
2015-05-15 02:00:00,0.484866667,-0.004637222,0.489503889,-0.001664167,-0.002973056,0.002143333,-0.001220556
2015-05-15 01:00:00,0.832712778,-0.004586944,0.837299722,-0.001608056,-0.002978889,0.007253611,-0.000769167
2015-05-15 00:00:00,0.933600000,-0.004695000,0.938295000,-0.001685833,-0.003009167,0.006161111,-0.000911389
2015-05-14 23:00:00,1.142642500,-0.004781111,1.147423611,-0.001654444,-0.003126667,0.002673611,-0.001384444
2015-05-14 22:00:00,1.089799167,-0.005126667,1.094925833,-0.002106944,-0.003019722,0.004547778,-0.001147778
2015-05-14 21:00:00,0.732065833,0.025961944,0.706103889,0.012486111,0.013475833,0.000860278,-0.001429722
2015-05-14 20:00:00,0.952455833,0.398129722,0.554326111,0.268936389,0.129193333,0.003621111,-0.000856111
2015-05-14 19:00:00,1.111516944,0.948777778,0.162739167,0.664661111,0.284116667,-0.000127778,-0.000948333
2015-05-14 18:00:00,0.654678333,2.035940278,-1.381261944,1.440925556,0.595014722,-0.012713056,-0.001050556
2015-05-14 17:00:00,0.740152222,2.680181944,-1.940029722,1.893345556,0.786836389,-0.015801667,-0.000901111
2015-05-14 16:00:00,1.105780833,4.904718333,-3.798937500,3.492677500,1.412040833,-0.034074444,-0.000922500
2015-05-14 15:00:00,4.371565000,4.684518333,-0.312953333,3.345007500,1.339510833,-0.025212778,-0.001158056
2015-05-14 14:00:00,0.955643056,3.988632500,-3.032989444,2.828763333,1.159869167,-0.029169167,-0.001165556
2015-05-14 13:00:00,0.663086944,4.256824167,-3.593737222,3.017217500,1.239606667,-0.029353333,-0.000810556
2015-05-14 12:00:00,0.535730556,3.296832222,-2.761101667,2.311117778,0.985714444,-0.022173333,-0.000866389
2015-05-14 11:00:00,3.284479722,2.709942500,0.574537222,1.898269444,0.811673056,-0.019466944,-0.001955556
2015-05-14 10:00:00,1.503723056,1.980353333,-0.476630278,1.412437222,0.567916111,-0.018317500,-0.002071389
2015-05-14 09:00:00,1.583219444,0.992970833,0.590248611,0.681785833,0.311185000,-0.008651667,-0.002360833
2015-05-14 08:00:00,0.994925556,0.384075000,0.610850556,0.258133889,0.125941111,-0.006679722,-0.002074444
2015-05-14 07:00:00,0.772608056,-0.003094167,0.775702222,-0.002198611,-0.000895556,-0.000582500,-0.001668056
2015-05-14 06:00:00,0.580351944,-0.004557222,0.584909167,-0.001661944,-0.002895278,0.003667222,-0.001146667
2015-05-14 05:00:00,0.475063889,-0.004698056,0.479761944,-0.001735833,-0.002962222,0.002004722,-0.001240833
2015-05-14 04:00:00,0.543269167,-0.004652222,0.547921389,-0.001705278,-0.002946944,0.003078333,-0.001165278
2015-05-14 03:00:00,0.544480833,-0.004692778,0.549173611,-0.001703889,-0.002988889,0.003101944,-0.001169444
2015-05-14 02:00:00,0.572749722,-0.004648333,0.577398056,-0.001672222,-0.002976111,0.003500833,-0.001112778
2015-05-14 01:00:00,0.904582778,-0.004882500,0.909465278,-0.001787500,-0.003095000,0.004052500,-0.001104722
2015-05-14 00:00:00,1.833093056,-0.005071389,1.838164444,-0.001827500,-0.003243889,0.002247500,-0.001520556
2015-05-13 23:00:00,1.769266944,-0.004650000,1.773916944,-0.001585278,-0.003064722,0.007169167,-0.000613611
2015-05-13 22:00:00,1.487404167,-0.005365833,1.492770000,-0.002376389,-0.002989444,0.006341111,-0.000715000
2015-05-13 21:00:00,1.852693611,0.021890556,1.830803056,0.010524444,0.011366111,0.016351111,-0.001608333
2015-05-13 20:00:00,1.333137500,0.360821944,0.972315556,0.244004444,0.116817500,0.002180556,-0.000937500
2015-05-13 19:00:00,3.668198056,1.189319722,2.478878333,0.801967222,0.387352500,0.001856944,-0.001465833
2015-05-13 18:00:00,1.008577778,1.446327500,-0.437749722,0.985366111,0.460961389,-0.010100833,-0.001515000
2015-05-13 17:00:00,1.016732778,2.293414444,-1.276681667,1.572163333,0.721251111,-0.016442500,-0.001415556
2015-05-13 16:00:00,1.202638611,4.333003056,-3.130364444,2.965100833,1.367902222,-0.026898889,-0.000766389
2015-05-13 15:00:00,0.811283056,2.573933333,-1.762650278,1.762329167,0.811604167,-0.018188611,-0.001119167
2015-05-13 14:00:00,0.655674722,1.192310556,-0.536635833,0.817931667,0.374378889,-0.004872500,-0.000980278
2015-05-13 13:00:00,0.578994167,0.847883056,-0.268888889,0.582389444,0.265493611,-0.003774722,-0.001085556
2015-05-13 12:00:00,1.070423611,0.805141111,0.265282500,0.553491389,0.251649722,-0.007169167,-0.001678056
2015-05-13 11:00:00,0.775620000,0.860457222,-0.084837222,0.591203333,0.269253889,-0.004278056,-0.001197778
2015-05-13 10:00:00,0.821874444,1.061891944,-0.240017500,0.732570833,0.329321111,-0.007351944,-0.001363889
2015-05-13 09:00:00,1.051713333,0.714373333,0.337340000,0.491498611,0.222874722,-0.002458333,-0.001778611
2015-05-13 08:00:00,0.819190000,0.152756389,0.666433611,0.100170556,0.052585833,-0.000711389,-0.001563611
2015-05-13 07:00:00,0.655371944,-0.005243889,0.660615833,-0.002311944,-0.002931944,0.000356667,-0.001530833
2015-05-13 06:00:00,0.654858889,-0.004596944,0.659455833,-0.001638889,-0.002958056,0.004672222,-0.000978333
2015-05-13 05:00:00,0.509567778,-0.004688611,0.514256389,-0.001712500,-0.002976111,0.002518333,-0.001187778
2015-05-13 04:00:00,0.519324167,-0.004739444,0.524063611,-0.001747222,-0.002992222,0.002738333,-0.001198611
2015-05-13 03:00:00,0.525178333,-0.004750833,0.529929167,-0.001746667,-0.003004167,0.002922222,-0.001196667
2015-05-13 02:00:00,0.569461111,-0.004742778,0.574203889,-0.001741389,-0.003001389,0.003530000,-0.001141389
2015-05-13 01:00:00,0.840480556,-0.004709167,0.845189722,-0.001661944,-0.003047222,0.007250278,-0.000757500
2015-05-13 00:00:00,0.840758056,-0.004766111,0.845524167,-0.001659167,-0.003106944,0.004164444,-0.001068889
2015-05-12 23:00:00,0.938820833,-0.004823056,0.943643889,-0.001697222,-0.003125833,0.003655278,-0.001114722
2015-05-12 22:00:00,1.749824444,-0.005451389,1.755275833,-0.002253889,-0.003197500,0.001780833,-0.001750278
2015-05-12 21:00:00,1.122864167,0.136039444,0.986824722,0.087893056,0.048146389,-0.001660000,-0.001677778
2015-05-12 20:00:00,0.883663611,0.183635833,0.700027778,0.120795000,0.062840833,0.005191944,-0.001271111
2015-05-12 19:00:00,0.546827778,2.270625278,-1.723797500,1.571231111,0.699394167,-0.014840000,-0.001030833
2015-05-12 18:00:00,0.630274722,1.252918611,-0.622643889,0.852480556,0.400438056,-0.006484722,-0.001091944
2015-05-12 17:00:00,0.642902500,2.725073611,-2.082171111,1.865841667,0.859231944,-0.017332778,-0.000931389
2015-05-12 16:00:00,0.568670278,3.305840278,-2.737170000,2.255026389,1.050813889,-0.022366111,-0.000885278
2015-05-12 15:00:00,0.689239167,4.244024167,-3.554785000,2.912548889,1.331475278,-0.028341944,-0.000687222
2015-05-12 14:00:00,0.772601389,4.464164167,-3.691562778,3.070275000,1.393889167,-0.030765833,-0.000884444
2015-05-12 13:00:00,0.600612500,2.922168889,-2.321556389,2.002457500,0.919711389,-0.019755833,-0.000968056
2015-05-12 12:00:00,0.963058611,2.695583056,-1.732524444,1.833223056,0.862360000,-0.021744722,-0.001520000
2015-05-12 11:00:00,0.796887222,2.269426389,-1.472539167,1.573315278,0.696111111,-0.017783889,-0.001361944
2015-05-12 10:00:00,1.004450000,1.728164444,-0.723714444,1.268130278,0.460034167,-0.011633889,-0.001356944
2015-05-12 09:00:00,1.617198056,0.601417222,1.015780833,0.412658056,0.188759167,-0.002255556,-0.002056944
2015-05-12 08:00:00,1.235432222,0.195974167,1.039458056,0.124159444,0.071814722,-0.005420278,-0.002140833
2015-05-12 07:00:00,0.833525833,-0.005120278,0.838646111,-0.002817222,-0.002303056,-0.001004722,-0.001744167
2015-05-12 06:00:00,0.478239722,-0.004705278,0.482945000,-0.001745556,-0.002959722,0.002134722,-0.001212500
2015-05-12 05:00:00,0.508177500,-0.004670000,0.512847500,-0.001726667,-0.002943333,0.002196111,-0.001239167
2015-05-12 04:00:00,0.512835833,-0.004709444,0.517545278,-0.001731667,-0.002977778,0.002670278,-0.001211667
2015-05-12 03:00:00,0.500777500,-0.004765000,0.505542500,-0.001740833,-0.003024167,0.002255278,-0.001226111
2015-05-12 02:00:00,0.541478333,-0.004754167,0.546232500,-0.001719444,-0.003034722,0.003050556,-0.001141389
2015-05-12 01:00:00,0.738763056,-0.004704722,0.743467778,-0.001668889,-0.003035833,0.005768889,-0.000868333
2015-05-12 00:00:00,0.770926111,-0.004773611,0.775699722,-0.001684722,-0.003088889,0.004161667,-0.001032500
