"Date & Time","Use [kW]","Gen [kW]","Grid [kW]","Solar [kW]","Radiant Heat [kW]"
2015-10-26 09:00,0.309256389,-0.000013056,0.309269444,-0.000013056,0.012656667
2015-10-26 08:00,0.216613056,-0.000009722,0.216622778,-0.000009722,0.011000000
2015-10-26 07:00,0.167746944,-0.000006944,0.167753889,-0.000006944,0.011000000
2015-10-26 06:00,0.141750556,-0.000008056,0.141758611,-0.000008056,0.011000000
2015-10-26 05:00,0.142060000,-0.000007778,0.142067778,-0.000007778,0.011000000
2015-10-26 04:00,0.147378889,-0.000010000,0.147388889,-0.000010000,0.011000000
2015-10-26 03:00,0.143969722,-0.000016667,0.143986389,-0.000016667,0.011000000
2015-10-26 02:00,0.148185556,-0.000030556,0.148216111,-0.000030556,0.011000000
2015-10-26 01:00,0.158451944,-0.000058333,0.158510278,-0.000058333,0.011000000
2015-10-26 00:00,0.281890833,-0.000028611,0.281919444,-0.000028611,0.010990000
2015-10-25 23:00,0.416064167,-0.000048333,0.416112500,-0.000048333,0.010997500
2015-10-25 22:00,0.336043889,-0.000045556,0.336089444,-0.000045556,0.010814444
2015-10-25 21:00,0.303277500,-0.000336944,0.303614444,-0.000336944,0.010989444
2015-10-25 20:00,0.142896389,0.155848889,-0.012952500,0.155848889,0.010987222
2015-10-25 19:00,0.144135556,0.694518611,-0.550383056,0.694518611,0.010999444
2015-10-25 18:00,0.154159167,1.139314444,-0.985155278,1.139314444,0.011000000
2015-10-25 17:00,0.140760833,1.462167500,-1.321406667,1.462167500,0.011000000
2015-10-25 16:00,0.146300278,1.644427222,-1.498126944,1.644427222,0.011000000
2015-10-25 15:00,0.142831389,1.735713611,-1.592882222,1.735713611,0.011000000
2015-10-25 14:00,0.233166389,1.504547500,-1.271381111,1.504547500,0.010984167
2015-10-25 13:00,1.055340556,0.608510833,0.446829722,0.608510833,0.154971111
2015-10-25 12:00,1.036569444,0.160476667,0.876092778,0.160476667,0.099655278
2015-10-25 11:00,0.579398611,0.045059444,0.534339167,0.045059444,0.011000000
2015-10-25 10:00,0.330816667,-0.000366944,0.331183611,-0.000366944,0.011000278
2015-10-25 09:00,0.423253889,-0.000005000,0.423258889,-0.000005000,0.011000000
2015-10-25 08:00,0.151020000,-0.000005000,0.151025000,-0.000005000,0.011000000
2015-10-25 07:00,0.144151389,-0.000003056,0.144154444,-0.000003056,0.011000000
2015-10-25 06:00,0.136457222,-0.000003056,0.136460278,-0.000003056,0.011000000
2015-10-25 05:00,0.148789722,-0.000002222,0.148791944,-0.000002222,0.011000000
2015-10-25 04:00,0.152821389,-0.000007222,0.152828611,-0.000007222,0.011000000
2015-10-25 03:00,0.158975556,-0.000005556,0.158981111,-0.000005556,0.011000000
2015-10-25 02:00,0.209591389,-0.000004722,0.209596111,-0.000004722,0.011000000
2015-10-25 01:00,0.315412222,-0.000035556,0.315447778,-0.000035556,0.011000000
2015-10-25 00:00,0.178965000,-0.000068333,0.179033333,-0.000068333,0.011000000
2015-10-24 23:00,0.255054167,-0.000054167,0.255108333,-0.000054167,0.010998333
2015-10-24 22:00,0.300580000,-0.000098611,0.300678611,-0.000098611,0.010961389
2015-10-24 21:00,0.392210000,0.000381667,0.391828333,0.000381667,0.010883889
2015-10-24 20:00,0.146920000,0.139267778,0.007652222,0.139267778,0.010999722
2015-10-24 19:00,0.137968611,0.394031389,-0.256062778,0.394031389,0.010999444
2015-10-24 18:00,0.133605278,0.683352778,-0.549747500,0.683352778,0.011000000
2015-10-24 17:00,0.139364444,0.936588333,-0.797223889,0.936588333,0.010998333
2015-10-24 16:00,0.325481389,1.304167222,-0.978685833,1.304167222,0.010824444
2015-10-24 15:00,0.287841389,1.513108889,-1.225267500,1.513108889,0.010946667
2015-10-24 14:00,0.341336111,1.243502222,-0.902166111,1.243502222,0.109382500
2015-10-24 13:00,0.316233333,0.760799444,-0.444566111,0.760799444,0.182568611
2015-10-24 12:00,0.295638333,0.408495278,-0.112856944,0.408495278,0.167268889
2015-10-24 11:00,0.401836389,0.247203333,0.154633056,0.247203333,0.011000000
2015-10-24 10:00,0.982055833,0.017909167,0.964146667,0.017909167,0.181001944
2015-10-24 09:00,0.424182222,-0.000006111,0.424188333,-0.000006111,0.061244722
2015-10-24 08:00,0.147180833,-0.000006389,0.147187222,-0.000006389,0.011000000
2015-10-24 07:00,0.146108889,-0.000005833,0.146114722,-0.000005833,0.011000000
2015-10-24 06:00,0.141698611,-0.000004167,0.141702778,-0.000004167,0.011000000
2015-10-24 05:00,0.146720000,-0.000006389,0.146726389,-0.000006389,0.011000000
2015-10-24 04:00,0.148693611,-0.000005833,0.148699444,-0.000005833,0.011000000
2015-10-24 03:00,0.147292778,-0.000006944,0.147299722,-0.000006944,0.011000000
2015-10-24 02:00,0.144037222,-0.000010556,0.144047778,-0.000010556,0.011000000
2015-10-24 01:00,0.148966389,-0.000008611,0.148975000,-0.000008611,0.011000000
2015-10-24 00:00,0.342958611,-0.000025556,0.342984167,-0.000025556,0.010911944
2015-10-23 23:00,0.465705000,-0.000041944,0.465746944,-0.000041944,0.010734722
2015-10-23 22:00,0.447112222,-0.000088056,0.447200278,-0.000088056,0.010916944
2015-10-23 21:00,0.469677500,0.001176944,0.468500556,0.001176944,0.010920278
2015-10-23 20:00,0.683155278,0.148415278,0.534740000,0.148415278,0.010877778
2015-10-23 19:00,0.446673333,0.311185000,0.135488333,0.311185000,0.010771389
2015-10-23 18:00,0.211423333,0.873431944,-0.662008611,0.873431944,0.010942222
2015-10-23 17:00,0.180431111,1.158093611,-0.977662500,1.158093611,0.010570278
2015-10-23 16:00,0.210377500,1.353531667,-1.143154167,1.353531667,0.010690556
2015-10-23 15:00,0.215394722,1.168966389,-0.953571667,1.168966389,0.010987778
2015-10-23 14:00,0.344726111,1.428495278,-1.083769167,1.428495278,0.010952778
2015-10-23 13:00,0.278842500,0.580840556,-0.301998056,0.580840556,0.010820556
2015-10-23 12:00,1.119302500,0.412213056,0.707089444,0.412213056,0.116215278
2015-10-23 11:00,1.283546389,0.258835833,1.024710556,0.258835833,0.181240833
2015-10-23 10:00,0.523952222,0.011935278,0.512016944,0.011935278,0.183674444
2015-10-23 09:00,0.560755278,-0.000009722,0.560765000,-0.000009722,0.109813333
2015-10-23 08:00,0.170508056,-0.000009167,0.170517222,-0.000009167,0.011000000
2015-10-23 07:00,0.176426111,-0.000009722,0.176435833,-0.000009722,0.011000000
2015-10-23 06:00,0.166531667,-0.000007222,0.166538889,-0.000007222,0.010995556
2015-10-23 05:00,0.171421944,-0.000008611,0.171430556,-0.000008611,0.011000000
2015-10-23 04:00,0.173138611,-0.000007778,0.173146389,-0.000007778,0.011000000
2015-10-23 03:00,0.170805000,-0.000010833,0.170815833,-0.000010833,0.011000000
2015-10-23 02:00,0.244113611,-0.000010833,0.244124444,-0.000010833,0.010999444
2015-10-23 01:00,0.319799722,-0.000010833,0.319810556,-0.000010833,0.010991667
2015-10-23 00:00,0.398721389,-0.000004722,0.398726111,-0.000004722,0.010727222
2015-10-22 23:00,0.422063889,-0.000007222,0.422071111,-0.000007222,0.010771944
2015-10-22 22:00,0.492716944,-0.000068056,0.492785000,-0.000068056,0.012326389
2015-10-22 21:00,0.338380556,0.000462778,0.337917778,0.000462778,0.013959722
2015-10-22 20:00,0.136390000,0.175119167,-0.038729167,0.175119167,0.013984722
2015-10-22 19:00,0.146620833,0.680207222,-0.533586389,0.680207222,0.013995278
2015-10-22 18:00,0.146794167,1.175665833,-1.028871667,1.175665833,0.013958611
2015-10-22 17:00,0.272670278,1.483915556,-1.211245278,1.483915556,0.013959167
2015-10-22 16:00,0.158838889,1.673746389,-1.514907500,1.673746389,0.013976944
2015-10-22 15:00,0.207503333,1.704712222,-1.497208889,1.704712222,0.013859444
2015-10-22 14:00,0.172165833,1.248498889,-1.076333056,1.248498889,0.013780833
2015-10-22 13:00,0.399883611,0.447596111,-0.047712500,0.447596111,0.044966944
2015-10-22 12:00,0.386153056,0.384706389,0.001446667,0.384706389,0.184429167
2015-10-22 11:00,0.408780556,0.258670000,0.150110556,0.258670000,0.185304167
2015-10-22 10:00,0.577162500,0.009049722,0.568112778,0.009049722,0.038835278
2015-10-22 09:00,0.578967222,-0.000001111,0.578968333,-0.000001111,0.014944444
2015-10-22 08:00,0.158182222,-0.000002500,0.158184722,-0.000002500,0.014000000
2015-10-22 07:00,0.155465833,-0.000000278,0.155466111,-0.000000278,0.014000000
2015-10-22 06:00,0.150381111,-0.000019167,0.150400278,-0.000019167,0.014000000
2015-10-22 05:00,0.159110556,-0.000006667,0.159117222,-0.000006667,0.014000000
2015-10-22 04:00,0.156738056,-0.000000833,0.156738889,-0.000000833,0.014000000
2015-10-22 03:00,0.160443611,-0.000000556,0.160444167,-0.000000556,0.014000000
2015-10-22 02:00,0.164623889,-0.000019167,0.164643056,-0.000019167,0.014000000
2015-10-22 01:00,0.173463333,-0.000000000,0.173463333,-0.000000000,0.014000000
2015-10-22 00:00,0.257536111,-0.000025000,0.257561111,-0.000025000,0.013811111
2015-10-21 23:00,0.328066111,-0.000001111,0.328067222,-0.000001111,0.013977778
2015-10-21 22:00,0.447083889,-0.000001111,0.447085000,-0.000001111,0.013866944
2015-10-21 21:00,0.371818056,-0.000319167,0.372137222,-0.000319167,0.013853056
2015-10-21 20:00,0.347422500,0.187489444,0.159933056,0.187489444,0.013972500
2015-10-21 19:00,0.183895278,0.742543056,-0.558647778,0.742543056,0.014000000
2015-10-21 18:00,0.850841111,1.154133889,-0.303292778,1.154133889,0.013643056
2015-10-21 17:00,1.031362778,1.489500833,-0.458138056,1.489500833,0.013375278
2015-10-21 16:00,0.148224722,1.720485278,-1.572260556,1.720485278,0.013833611
2015-10-21 15:00,0.183818611,1.754105833,-1.570287222,1.754105833,0.013806111
2015-10-21 14:00,0.216121667,1.551730556,-1.335608889,1.551730556,0.070558611
2015-10-21 13:00,0.322455278,0.700545556,-0.378090278,0.700545556,0.183231667
2015-10-21 12:00,0.323145556,0.208225278,0.114920278,0.208225278,0.183183056
2015-10-21 11:00,0.325488889,0.358052222,-0.032563333,0.358052222,0.076053333
2015-10-21 10:00,0.637833889,0.014579722,0.623254167,0.014579722,0.013867222
2015-10-21 09:00,0.258043611,-0.000017500,0.258061111,-0.000017500,0.014660833
2015-10-21 08:00,0.162304167,-0.000001389,0.162305556,-0.000001389,0.014000000
2015-10-21 07:00,0.288417500,-0.000000556,0.288418056,-0.000000556,0.151762500
2015-10-21 06:00,0.334449444,-0.000021389,0.334470833,-0.000021389,0.187668889
2015-10-21 05:00,0.291941389,-0.000009167,0.291950556,-0.000009167,0.146945278
2015-10-21 04:00,0.160966944,-0.000005000,0.160971944,-0.000005000,0.014000000
2015-10-21 03:00,0.165577222,-0.000000000,0.165577222,-0.000000000,0.014000000
2015-10-21 02:00,0.204303889,-0.000006389,0.204310278,-0.000006389,0.014000000
2015-10-21 01:00,0.317022778,-0.000013611,0.317036389,-0.000013611,0.014000000
2015-10-21 00:00,0.303855833,-0.000005000,0.303860833,-0.000005000,0.013998889
2015-10-20 23:00,0.508307778,-0.000034722,0.508342500,-0.000034722,0.013997222
2015-10-20 22:00,0.828893611,-0.000096944,0.828990556,-0.000096944,0.014000000
2015-10-20 21:00,1.209554722,0.000237222,1.209317500,0.000237222,0.013996111
2015-10-20 20:00,0.554930000,0.196155556,0.358774444,0.196155556,0.014000278
2015-10-20 19:00,2.526630000,0.733066667,1.793563333,0.733066667,0.013999722
2015-10-20 18:00,2.193360833,1.178113333,1.015247500,1.178113333,0.014006389
2015-10-20 17:00,2.190911944,1.520379167,0.670532778,1.520379167,0.014517500
2015-10-20 16:00,0.188525000,1.721629167,-1.533104167,1.721629167,0.014656667
2015-10-20 15:00,0.183152500,1.773838889,-1.590686389,1.773838889,0.034168056
2015-10-20 14:00,0.332490278,1.531353611,-1.198863333,1.531353611,0.188768611
2015-10-20 13:00,0.218041944,0.437020278,-0.218978333,0.437020278,0.019587778
2015-10-20 12:00,0.152203333,0.327653889,-0.175450556,0.327653889,0.010990278
2015-10-20 11:00,0.466639722,0.347797778,0.118841944,0.347797778,0.010986111
2015-10-20 10:00,0.550191111,0.015763333,0.534427778,0.015763333,0.010998333
2015-10-20 09:00,0.696614444,-0.000001389,0.696615833,-0.000001389,0.011993611
2015-10-20 08:00,0.143531667,-0.000011389,0.143543056,-0.000011389,0.011000000
2015-10-20 07:00,0.145643056,-0.000009444,0.145652500,-0.000009444,0.011000000
2015-10-20 06:00,0.144159722,-0.000004722,0.144164444,-0.000004722,0.011000000
2015-10-20 05:00,0.144508333,-0.000000833,0.144509167,-0.000000833,0.011000000
2015-10-20 04:00,0.147010278,-0.000000000,0.147010278,-0.000000000,0.011000000
2015-10-20 03:00,0.145236944,-0.000019444,0.145256389,-0.000019444,0.011000000
2015-10-20 02:00,0.222185278,-0.000001944,0.222187222,-0.000001944,0.010988611
2015-10-20 01:00,0.983684167,-0.000036111,0.983720278,-0.000036111,0.010823889
2015-10-20 00:00,1.009788889,-0.000015278,1.009804167,-0.000015278,0.010599167
2015-10-19 23:00,0.358283889,-0.000001667,0.358285556,-0.000001667,0.010986111
2015-10-19 22:00,0.276055000,-0.000006389,0.276061389,-0.000006389,0.010937500
2015-10-19 21:00,0.385992500,0.001923056,0.384069444,0.001923056,0.010508889
2015-10-19 20:00,0.247243611,0.212321667,0.034921944,0.212321667,0.010914722
2015-10-19 19:00,0.175061944,0.758301667,-0.583239722,0.758301667,0.010728611
2015-10-19 18:00,0.221987778,1.207046389,-0.985058611,1.207046389,0.010778611
2015-10-19 17:00,0.337729444,1.531815833,-1.194086389,1.531815833,0.010997778
2015-10-19 16:00,0.197365000,1.697856389,-1.500491389,1.697856389,0.010978889
2015-10-19 15:00,0.349811667,1.747095000,-1.397283333,1.747095000,0.010837778
2015-10-19 14:00,0.212778611,1.447066667,-1.234288056,1.447066667,0.010450833
2015-10-19 13:00,0.161054444,0.459582778,-0.298528333,0.459582778,0.010830000
2015-10-19 12:00,0.145372500,0.242829444,-0.097456944,0.242829444,0.010940278
2015-10-19 11:00,0.291456389,0.350441111,-0.058984722,0.350441111,0.010994722
2015-10-19 10:00,0.342477778,0.022527500,0.319950278,0.022527500,0.011000000
2015-10-19 09:00,0.477242500,-0.000006944,0.477249444,-0.000006944,0.011662778
2015-10-19 08:00,0.219026944,-0.000000000,0.219026944,-0.000000000,0.011000000
2015-10-19 07:00,0.142359444,-0.000000000,0.142359444,-0.000000000,0.011000000
2015-10-19 06:00,0.149061944,-0.000000556,0.149062500,-0.000000556,0.011000000
2015-10-19 05:00,0.137780000,-0.000000000,0.137780000,-0.000000000,0.011000000
2015-10-19 04:00,0.146736944,-0.000002778,0.146739722,-0.000002778,0.011000000
2015-10-19 03:00,0.140436389,-0.000033333,0.140469722,-0.000033333,0.011000000
2015-10-19 02:00,0.146753056,-0.000001111,0.146754167,-0.000001111,0.011000000
2015-10-19 01:00,0.152119444,-0.000001944,0.152121389,-0.000001944,0.011000000
2015-10-19 00:00,0.168453056,-0.000004167,0.168457222,-0.000004167,0.010996389
2015-10-18 23:00,0.369294722,-0.000072222,0.369366944,-0.000072222,0.010980000
2015-10-18 22:00,0.405598333,-0.000013889,0.405612222,-0.000013889,0.010999444
2015-10-18 21:00,0.148199167,0.001321944,0.146877222,0.001321944,0.010982778
2015-10-18 20:00,0.141528333,0.214433611,-0.072905278,0.214433611,0.011000000
2015-10-18 19:00,0.144848333,0.537453056,-0.392604722,0.537453056,0.010999167
2015-10-18 18:00,0.222250000,1.186393333,-0.964143333,1.186393333,0.011000000
2015-10-18 17:00,0.681269444,1.363511667,-0.682242222,1.363511667,0.010994722
2015-10-18 16:00,1.374388889,1.067855556,0.306533333,1.067855556,0.010855278
2015-10-18 15:00,0.579634722,0.851161944,-0.271527222,0.851161944,0.010962778
2015-10-18 14:00,0.149821944,0.979196667,-0.829374722,0.979196667,0.010998889
2015-10-18 13:00,0.142956389,0.619378889,-0.476422500,0.619378889,0.011000000
2015-10-18 12:00,0.282928333,0.392158611,-0.109230278,0.392158611,0.011000000
2015-10-18 11:00,0.343599167,0.394589444,-0.050990278,0.394589444,0.011000000
2015-10-18 10:00,0.554237778,0.014663611,0.539574167,0.014663611,0.011017500
2015-10-18 09:00,0.226442222,-0.000006667,0.226448889,-0.000006667,0.012039444
2015-10-18 08:00,0.154937500,-0.000011389,0.154948889,-0.000011389,0.011000000
2015-10-18 07:00,0.149217500,-0.000004167,0.149221667,-0.000004167,0.011000000
2015-10-18 06:00,0.145985556,-0.000000000,0.145985556,-0.000000000,0.011000000
2015-10-18 05:00,0.149462778,-0.000000278,0.149463056,-0.000000278,0.011000000
2015-10-18 04:00,0.141820556,-0.000024722,0.141845278,-0.000024722,0.011000000
2015-10-18 03:00,0.144690833,-0.000005000,0.144695833,-0.000005000,0.011000000
2015-10-18 02:00,0.150851389,-0.000001667,0.150853056,-0.000001667,0.011000000
2015-10-18 01:00,0.150302778,-0.000038056,0.150340833,-0.000038056,0.010998333
2015-10-18 00:00,0.311282500,-0.000015278,0.311297778,-0.000015278,0.010989444
2015-10-17 23:00,0.407809722,-0.000009167,0.407818889,-0.000009167,0.010670278
2015-10-17 22:00,0.450986111,-0.000008611,0.450994722,-0.000008611,0.010500278
2015-10-17 21:00,0.205843333,0.004879722,0.200963611,0.004879722,0.010559722
2015-10-17 20:00,0.261156389,0.242936111,0.018220278,0.242936111,0.010881389
2015-10-17 19:00,0.931993611,0.757578056,0.174415556,0.757578056,0.010691389
2015-10-17 18:00,2.785206111,1.194059444,1.591146667,1.194059444,0.010787222
2015-10-17 17:00,2.579280000,1.277208056,1.302071944,1.277208056,0.010363611
2015-10-17 16:00,2.769083611,1.088865278,1.680218333,1.088865278,0.010516667
2015-10-17 15:00,0.162556944,1.033557778,-0.871000833,1.033557778,0.010975000
2015-10-17 14:00,0.210176667,0.986708333,-0.776531667,0.986708333,0.010984167
2015-10-17 13:00,2.833336944,0.526984444,2.306352500,0.526984444,0.010545556
2015-10-17 12:00,0.585025556,0.482984444,0.102041111,0.482984444,0.010978889
2015-10-17 11:00,0.311053333,0.266109722,0.044943611,0.266109722,0.011000000
2015-10-17 10:00,0.718958889,0.007590278,0.711368611,0.007590278,0.011000000
2015-10-17 09:00,0.237806111,-0.000001667,0.237807778,-0.000001667,0.011000000
2015-10-17 08:00,0.151943889,-0.000000278,0.151944167,-0.000000278,0.011000000
2015-10-17 07:00,0.152399167,-0.000015833,0.152415000,-0.000015833,0.011000000
2015-10-17 06:00,0.149756944,-0.000021944,0.149778889,-0.000021944,0.011000000
2015-10-17 05:00,0.153080000,-0.000002222,0.153082222,-0.000002222,0.011000000
2015-10-17 04:00,0.147349444,-0.000000000,0.147349444,-0.000000000,0.011000000
2015-10-17 03:00,0.145971111,-0.000000000,0.145971111,-0.000000000,0.011000000
2015-10-17 02:00,0.185350000,-0.000000278,0.185350278,-0.000000278,0.011000000
2015-10-17 01:00,0.255750000,-0.000023333,0.255773333,-0.000023333,0.010935556
2015-10-17 00:00,0.466435556,-0.000015833,0.466451389,-0.000015833,0.010205833
2015-10-16 23:00,0.675006111,-0.000068611,0.675074722,-0.000068611,0.010569167
2015-10-16 22:00,1.035158333,-0.000089722,1.035248056,-0.000089722,0.010357500
2015-10-16 21:00,0.502624722,0.005873056,0.496751667,0.005873056,0.010930000
2015-10-16 20:00,0.270526389,0.209502500,0.061023889,0.209502500,0.010968889
2015-10-16 19:00,0.319866111,0.751271111,-0.431405000,0.751271111,0.010896667
2015-10-16 18:00,0.217237500,1.187049167,-0.969811667,1.187049167,0.010879444
2015-10-16 17:00,0.293907778,0.851615556,-0.557707778,0.851615556,0.010851111
2015-10-16 16:00,0.162404444,0.931384167,-0.768979722,0.931384167,0.010610556
2015-10-16 15:00,0.201680556,1.051041667,-0.849361111,1.051041667,0.010785000
2015-10-16 14:00,0.145479444,1.394143333,-1.248663889,1.394143333,0.010989167
2015-10-16 13:00,0.163306111,0.768709722,-0.605403611,0.768709722,0.010926667
2015-10-16 12:00,0.243408333,0.647902778,-0.404494444,0.647902778,0.010756944
2015-10-16 11:00,0.436899167,0.083761389,0.353137778,0.083761389,0.010971111
2015-10-16 10:00,0.356052500,0.000627500,0.355425000,0.000627500,0.011000000
2015-10-16 09:00,0.404556111,-0.000000000,0.404556111,-0.000000000,0.012656667
2015-10-16 08:00,0.146226389,-0.000000000,0.146226389,-0.000000000,0.011000000
2015-10-16 07:00,0.153668333,-0.000000000,0.153668333,-0.000000000,0.011000000
2015-10-16 06:00,0.147543889,-0.000025833,0.147569722,-0.000025833,0.011000000
2015-10-16 05:00,0.151095833,-0.000018056,0.151113889,-0.000018056,0.011000000
2015-10-16 04:00,0.160326389,-0.000000000,0.160326389,-0.000000000,0.011000000
2015-10-16 03:00,0.143995833,-0.000001111,0.143996944,-0.000001111,0.011000000
2015-10-16 02:00,0.147422778,-0.000028611,0.147451389,-0.000028611,0.011000000
2015-10-16 01:00,0.165156389,-0.000015833,0.165172222,-0.000015833,0.011000000
2015-10-16 00:00,0.242368056,-0.000000556,0.242368611,-0.000000556,0.010947222
2015-10-15 23:00,0.516150833,-0.000001111,0.516151944,-0.000001111,0.010818056
2015-10-15 22:00,1.065306944,-0.000019444,1.065326389,-0.000019444,0.010408611
2015-10-15 21:00,0.699466667,0.004470556,0.694996111,0.004470556,0.010567778
2015-10-15 20:00,0.329228333,0.106683889,0.222544444,0.106683889,0.010913611
2015-10-15 19:00,0.567185833,0.508285278,0.058900556,0.508285278,0.010678611
2015-10-15 18:00,0.265024444,0.649590000,-0.384565556,0.649590000,0.010490833
2015-10-15 17:00,0.162431667,1.126210000,-0.963778333,1.126210000,0.010615000
2015-10-15 16:00,0.191311389,1.181807778,-0.990496389,1.181807778,0.010643333
2015-10-15 15:00,0.149631667,1.513932222,-1.364300556,1.513932222,0.010815278
2015-10-15 14:00,0.152370833,1.144943611,-0.992572778,1.144943611,0.010995833
2015-10-15 13:00,0.249873889,0.585262778,-0.335388889,0.585262778,0.010850000
2015-10-15 12:00,0.172608056,0.274143333,-0.101535278,0.274143333,0.010955556
2015-10-15 11:00,0.318150833,0.008053611,0.310097222,0.008053611,0.010999444
2015-10-15 10:00,0.634765278,-0.000495278,0.635260556,-0.000495278,0.010996111
2015-10-15 09:00,0.176505000,-0.000011944,0.176516944,-0.000011944,0.010998889
2015-10-15 08:00,0.149588333,-0.000000000,0.149588333,-0.000000000,0.011000000
2015-10-15 07:00,0.151018611,-0.000000000,0.151018611,-0.000000000,0.011000000
2015-10-15 06:00,0.143025278,-0.000000278,0.143025556,-0.000000278,0.011000000
2015-10-15 05:00,0.155236389,-0.000003889,0.155240278,-0.000003889,0.010999444
2015-10-15 04:00,0.145625278,-0.000017778,0.145643056,-0.000017778,0.010998889
2015-10-15 03:00,0.153308611,-0.000000278,0.153308889,-0.000000278,0.010999444
2015-10-15 02:00,0.154102778,-0.000001111,0.154103889,-0.000001111,0.011000000
2015-10-15 01:00,0.159610833,-0.000000278,0.159611111,-0.000000278,0.010998889
2015-10-15 00:00,0.306032222,-0.000000000,0.306032222,-0.000000000,0.010723056
2015-10-14 23:00,0.326333611,-0.000022778,0.326356389,-0.000022778,0.010693056
2015-10-14 22:00,0.377666944,-0.000014167,0.377681111,-0.000014167,0.010251944
2015-10-14 21:00,0.435213333,0.009731111,0.425482222,0.009731111,0.010698333
2015-10-14 20:00,0.258997500,0.247992222,0.011005278,0.247992222,0.010885833
2015-10-14 19:00,0.246834722,0.803004722,-0.556170000,0.803004722,0.010321667
2015-10-14 18:00,0.180855000,1.004281667,-0.823426667,1.004281667,0.010402222
2015-10-14 17:00,0.173563333,0.998401389,-0.824838056,0.998401389,0.010659722
2015-10-14 16:00,0.390970833,1.607025278,-1.216054444,1.607025278,0.010173333
2015-10-14 15:00,0.696401944,1.175585278,-0.479183333,1.175585278,0.010133056
2015-10-14 14:00,0.492922500,1.358911944,-0.865989444,1.358911944,0.010345833
2015-10-14 13:00,0.235506111,0.372310556,-0.136804444,0.372310556,0.010188056
2015-10-14 12:00,0.901558056,0.429479722,0.472078333,0.429479722,0.010386944
2015-10-14 11:00,0.946623889,0.346144444,0.600479444,0.346144444,0.010367222
2015-10-14 10:00,0.785943056,0.019520000,0.766423056,0.019520000,0.013591389
2015-10-14 09:00,0.335958889,-0.000000000,0.335958889,-0.000000000,0.015651667
2015-10-14 08:00,0.166506944,-0.000000278,0.166507222,-0.000000278,0.014000000
2015-10-14 07:00,0.157753056,-0.000022500,0.157775556,-0.000022500,0.013999722
2015-10-14 06:00,0.162092222,-0.000000000,0.162092222,-0.000000000,0.014000000
2015-10-14 05:00,0.150521111,-0.000000833,0.150521944,-0.000000833,0.014000000
2015-10-14 04:00,0.161774444,-0.000025278,0.161799722,-0.000025278,0.014000000
2015-10-14 03:00,0.159696389,-0.000002778,0.159699167,-0.000002778,0.014000000
2015-10-14 02:00,0.177708889,-0.000002500,0.177711389,-0.000002500,0.014000000
2015-10-14 01:00,0.348623056,-0.000001944,0.348625000,-0.000001944,0.013999167
2015-10-14 00:00,0.282956667,-0.000010278,0.282966944,-0.000010278,0.013959722
2015-10-13 23:00,0.295675833,-0.000011389,0.295687222,-0.000011389,0.013856944
2015-10-13 22:00,0.531600000,-0.000010000,0.531610000,-0.000010000,0.014000000
2015-10-13 21:00,0.595592500,0.012407222,0.583185278,0.012407222,0.014000000
2015-10-13 20:00,0.779019167,0.256474444,0.522544722,0.256474444,0.014000000
2015-10-13 19:00,2.464967778,0.659419722,1.805548056,0.659419722,0.014000000
2015-10-13 18:00,0.584368333,0.531997222,0.052371111,0.531997222,0.014008889
2015-10-13 17:00,0.188871944,0.957996111,-0.769124167,0.957996111,0.014030000
2015-10-13 16:00,0.153168056,1.644232500,-1.491064444,1.644232500,0.014003333
2015-10-13 15:00,0.163942778,1.633042500,-1.469099722,1.633042500,0.013998889
2015-10-13 14:00,0.231720000,1.413522500,-1.181802500,1.413522500,0.091146667
2015-10-13 13:00,0.280166944,0.586121111,-0.305954167,0.586121111,0.131896111
2015-10-13 12:00,0.163477222,0.249032778,-0.085555556,0.249032778,0.010853889
2015-10-13 11:00,0.347462778,0.363464444,-0.016001667,0.363464444,0.010991111
2015-10-13 10:00,0.457368889,0.012288333,0.445080556,0.012288333,0.010999444
2015-10-13 09:00,0.231459167,-0.000000278,0.231459444,-0.000000278,0.011000000
2015-10-13 08:00,0.145296389,-0.000001111,0.145297500,-0.000001111,0.011000000
2015-10-13 07:00,0.153858056,-0.000000556,0.153858611,-0.000000556,0.011000000
2015-10-13 06:00,0.142094444,-0.000015000,0.142109444,-0.000015000,0.010999722
2015-10-13 05:00,0.144989722,-0.000000833,0.144990556,-0.000000833,0.011000000
2015-10-13 04:00,0.152229722,-0.000023611,0.152253333,-0.000023611,0.010999722
2015-10-13 03:00,0.144425278,-0.000005278,0.144430556,-0.000005278,0.011000000
2015-10-13 02:00,0.153009167,-0.000002222,0.153011389,-0.000002222,0.010999444
2015-10-13 01:00,0.170851944,-0.000003889,0.170855833,-0.000003889,0.010992500
2015-10-13 00:00,0.324929722,-0.000004167,0.324933889,-0.000004167,0.010302778
2015-10-12 23:00,0.556312500,-0.000010833,0.556323333,-0.000010833,0.010535000
2015-10-12 22:00,0.508190833,-0.000007778,0.508198611,-0.000007778,0.010316111
2015-10-12 21:00,0.200908056,0.004054444,0.196853611,0.004054444,0.010604722
2015-10-12 20:00,0.705634167,0.265192222,0.440441944,0.265192222,0.010484444
2015-10-12 19:00,0.948727500,0.770101667,0.178625833,0.770101667,0.010194444
2015-10-12 18:00,1.649693611,1.208603611,0.441090000,1.208603611,0.010212222
2015-10-12 17:00,0.138846111,1.490522778,-1.351676667,1.490522778,0.010354444
