"Date & Time","use [kW]","gen [kW]","Solar [kW]","Solar+ [kW]","Grid [kW]"
2015-12-07 12:00,65.090926111,6.856765278,6.856765278,6.856765278,58.234160833
2015-12-07 11:00,78.777421667,4.558423333,4.558423333,4.558423333,74.218998333
2015-12-07 10:00,85.181606944,2.320940556,2.320940556,2.320940556,82.860666389
2015-12-07 09:00,81.021137222,0.297415278,0.297415278,0.330546667,80.690590556
2015-12-07 08:00,88.191238889,-0.018508889,-0.018508889,0.029329167,88.161909722
2015-12-07 07:00,93.498756944,-0.018204722,-0.018204722,0.029218889,93.469538056
2015-12-07 06:00,91.857624444,-0.018739722,-0.018739722,0.029170556,91.828453889
2015-12-07 05:00,95.556038333,-0.018483611,-0.018483611,0.029624722,95.526413611
2015-12-07 04:00,93.110484167,-0.018414167,-0.018414167,0.029781944,93.080702222
2015-12-07 03:00,91.937211667,-0.018636111,-0.018636111,0.029715278,91.907496389
2015-12-07 02:00,92.648159444,-0.018811944,-0.018811944,0.029511944,92.618647500
2015-12-07 01:00,84.207354722,-0.018447500,-0.018447500,0.029717222,84.177637500
2015-12-07 00:00,79.482649167,-0.018371389,-0.018371389,0.029771944,79.452877222
2015-12-06 23:00,83.121014167,-0.018415833,-0.018415833,0.029401667,83.091612500
2015-12-06 22:00,83.022390556,-0.018304444,-0.018304444,0.029566111,82.992824444
2015-12-06 21:00,74.021834167,-0.018043056,-0.018043056,0.029638333,73.992195833
2015-12-06 20:00,75.026027500,-0.018453889,-0.018453889,0.029322500,74.996705000
2015-12-06 19:00,71.426093889,-0.018131944,-0.018131944,0.029229722,71.396864167
2015-12-06 18:00,67.074651111,0.432787778,0.432787778,0.477010556,66.597640556
2015-12-06 17:00,58.167560833,1.672500278,1.672500278,1.672500278,56.495060556
2015-12-06 16:00,57.009003889,1.901883889,1.901883889,1.901883889,55.107120000
2015-12-06 15:00,62.122959444,4.018134444,4.018134444,4.018134444,58.104825000
2015-12-06 14:00,68.979644444,7.718357500,7.718357500,7.718357500,61.261286944
2015-12-06 13:00,73.827518611,10.382621389,10.382621389,10.382621389,63.444897222
2015-12-06 12:00,80.726003333,9.181973889,9.181973889,9.181973889,71.544029444
2015-12-06 11:00,93.059162778,6.980351111,6.980351111,6.980351111,86.078811667
2015-12-06 10:00,112.565950278,3.951187500,3.951187500,3.951187500,108.614762778
2015-12-06 09:00,109.096233611,1.083139722,1.083139722,1.102007500,107.994226111
2015-12-06 08:00,137.056366389,-0.019908056,-0.019908056,0.028572778,137.027793611
2015-12-06 07:00,129.932841944,-0.019173889,-0.019173889,0.028034722,129.904807222
2015-12-06 06:00,124.021804167,-0.019256944,-0.019256944,0.028280833,123.993523333
2015-12-06 05:00,125.058494722,-0.019451667,-0.019451667,0.028429722,125.030065000
2015-12-06 04:00,121.815353889,-0.019315000,-0.019315000,0.028624167,121.786729722
2015-12-06 03:00,124.319504722,-0.019611111,-0.019611111,0.028099722,124.291405000
2015-12-06 02:00,131.693629444,-0.019577778,-0.019577778,0.028101111,131.665528333
2015-12-06 01:00,122.354422500,-0.019706944,-0.019706944,0.028150556,122.326271944
2015-12-06 00:00,115.792803333,-0.019482222,-0.019482222,0.028596389,115.764206944
2015-12-05 23:00,109.402481389,-0.019629722,-0.019629722,0.028416111,109.374065278
2015-12-05 22:00,101.671861111,-0.019259722,-0.019259722,0.028358056,101.643503056
2015-12-05 21:00,97.538891667,-0.019014722,-0.019014722,0.028447500,97.510444167
2015-12-05 20:00,91.165886944,-0.019004444,-0.019004444,0.028737222,91.137149722
2015-12-05 19:00,81.073585000,-0.018576389,-0.018576389,0.028850278,81.044734722
2015-12-05 18:00,75.756896389,0.036886944,0.036886944,0.105609167,75.651287222
2015-12-05 17:00,62.351005556,1.016305000,1.016305000,1.016305000,61.334700556
2015-12-05 16:00,73.096371389,2.996326389,2.996326389,2.996326389,70.100045000
2015-12-05 15:00,69.061154167,2.231131389,2.231131389,2.231131389,66.830022778
2015-12-05 14:00,69.643996667,2.925171111,2.925171111,2.925171111,66.718825556
2015-12-05 13:00,71.877490556,8.425238333,8.425238333,8.425238333,63.452252222
2015-12-05 12:00,73.661590556,6.684072500,6.684072500,6.684072500,66.977518056
2015-12-05 11:00,77.794679167,6.708263611,6.708263611,6.708263611,71.086415556
2015-12-05 10:00,95.259656111,2.776583333,2.776583333,2.776583333,92.483072778
2015-12-05 09:00,100.875205833,0.087302222,0.087302222,0.143815278,100.731390556
2015-12-05 08:00,107.471244167,-0.018552778,-0.018552778,0.028508889,107.442735278
2015-12-05 07:00,112.937845833,-0.018752222,-0.018752222,0.028338889,112.909506944
2015-12-05 06:00,88.167938056,-0.018409167,-0.018409167,0.028700556,88.139237500
2015-12-05 05:00,88.608999722,-0.018296111,-0.018296111,0.028966944,88.580032778
2015-12-05 04:00,81.710484444,-0.018214444,-0.018214444,0.029152222,81.681332222
2015-12-05 03:00,89.672765833,-0.018132778,-0.018132778,0.029098889,89.643666944
2015-12-05 02:00,86.869140000,-0.018293611,-0.018293611,0.029053056,86.840086944
2015-12-05 01:00,93.479698333,-0.018304444,-0.018304444,0.028779444,93.450918889
2015-12-05 00:00,91.095104722,-0.018650556,-0.018650556,0.028386944,91.066717778
2015-12-04 23:00,86.002084722,-0.018626389,-0.018626389,0.028759722,85.973325000
2015-12-04 22:00,89.342062778,-0.018551667,-0.018551667,0.028821944,89.313240833
2015-12-04 21:00,78.293212222,-0.018680000,-0.018680000,0.028485556,78.264726667
2015-12-04 20:00,80.030428611,-0.018394167,-0.018394167,0.028524167,80.001904444
2015-12-04 19:00,82.807002778,-0.018296944,-0.018296944,0.028464444,82.778538333
2015-12-04 18:00,69.101986389,0.132146944,0.132146944,0.182085000,68.919901389
2015-12-04 17:00,63.342998889,3.154072222,3.154072222,3.154072222,60.188926667
2015-12-04 16:00,64.175266389,6.113779722,6.113779722,6.113779722,58.061486667
2015-12-04 15:00,61.589522222,9.450014722,9.450014722,9.450014722,52.139507500
2015-12-04 14:00,63.189689444,10.998801944,10.998801944,10.998801944,52.190887500
2015-12-04 13:00,73.225466111,10.966846111,10.966846111,10.966846111,62.258620000
2015-12-04 12:00,85.145281111,7.850480556,7.850480556,7.850480556,77.294800556
2015-12-04 11:00,87.480091111,5.685754444,5.685754444,5.685754444,81.794336667
2015-12-04 10:00,94.567773611,1.942903333,1.942903333,1.942903333,92.624870278
2015-12-04 09:00,102.543715833,0.851114444,0.851114444,0.887140000,101.656575833
2015-12-04 08:00,112.420700278,-0.020576667,-0.020576667,0.038215278,112.382485000
2015-12-04 07:00,119.532660833,-0.019790000,-0.019790000,0.027598333,119.505062500
2015-12-04 06:00,105.644536944,-0.019750833,-0.019750833,0.028039167,105.616497778
2015-12-04 05:00,103.721741389,-0.019779722,-0.019779722,0.028147778,103.693593611
2015-12-04 04:00,99.234916944,-0.019776667,-0.019776667,0.028191944,99.206725000
2015-12-04 03:00,96.609964167,-0.019993611,-0.019993611,0.028084167,96.581880000
2015-12-04 02:00,101.556867500,-0.020331944,-0.020331944,0.027931667,101.528935833
2015-12-04 01:00,107.447735556,-0.020258333,-0.020258333,0.027797778,107.419937778
2015-12-04 00:00,111.337757500,-0.020432500,-0.020432500,0.027632778,111.310124722
2015-12-03 23:00,110.790655833,-0.020102778,-0.020102778,0.027375556,110.763280278
2015-12-03 22:00,108.082940833,-0.019884167,-0.019884167,0.027359167,108.055581667
2015-12-03 21:00,106.502531944,-0.019913889,-0.019913889,0.027370556,106.475161389
2015-12-03 20:00,104.940824722,-0.020071111,-0.020071111,0.027110556,104.913714167
2015-12-03 19:00,99.978986667,-0.019866389,-0.019866389,0.027416389,99.951570278
2015-12-03 18:00,79.613341389,0.281086944,0.281086944,0.333243333,79.280098056
2015-12-03 17:00,66.833002500,3.255822500,3.255822500,3.255822500,63.577180000
2015-12-03 16:00,66.752593611,7.161795556,7.161795556,7.161795556,59.590798056
2015-12-03 15:00,66.684105833,10.268827500,10.268827500,10.268827500,56.415278333
2015-12-03 14:00,68.922353889,11.547981944,11.547981944,11.547981944,57.374371944
2015-12-03 13:00,74.517944444,11.395163056,11.395163056,11.395163056,63.122781389
2015-12-03 12:00,78.061140278,9.374753889,9.374753889,9.374753889,68.686386389
2015-12-03 11:00,89.610421389,7.074492222,7.074492222,7.074492222,82.535929167
2015-12-03 10:00,97.991144722,4.005258889,4.005258889,4.005258889,93.985885833
2015-12-03 09:00,132.110515278,0.884147222,0.884147222,0.925835556,131.184679722
2015-12-03 08:00,143.019750000,-0.019393056,-0.019393056,0.028716389,142.991033611
2015-12-03 07:00,125.251850278,-0.018922778,-0.018922778,0.028812778,125.223037500
2015-12-03 06:00,108.020464167,-0.018706944,-0.018706944,0.028825278,107.991638889
2015-12-03 05:00,111.010037222,-0.018388056,-0.018388056,0.028948056,110.981089167
2015-12-03 04:00,119.036435278,-0.019041111,-0.019041111,0.028493611,119.007941667
2015-12-03 03:00,114.067935556,-0.018941667,-0.018941667,0.028773056,114.039162500
2015-12-03 02:00,114.229178611,-0.019075278,-0.019075278,0.028739444,114.200439167
2015-12-03 01:00,123.005628333,-0.019236944,-0.019236944,0.028522778,122.977105556
2015-12-03 00:00,132.336311111,-0.019063333,-0.019063333,0.028413333,132.307897778
2015-12-02 23:00,148.093956111,-0.020086667,-0.020086667,0.028053333,148.065902778
2015-12-02 22:00,132.246637500,-0.020103611,-0.020103611,0.027801389,132.218836111
2015-12-02 21:00,122.686648611,-0.020133056,-0.020133056,0.027660833,122.658987778
2015-12-02 20:00,113.605872222,-0.020249444,-0.020249444,0.027443611,113.578428611
2015-12-02 19:00,106.616005000,-0.020318056,-0.020318056,0.027348611,106.588656389
2015-12-02 18:00,88.675171111,0.332018333,0.332018333,0.375329722,88.299841389
2015-12-02 17:00,76.571038611,3.176280833,3.176280833,3.176280833,73.394757778
2015-12-02 16:00,72.652512222,6.911927778,6.911927778,6.911927778,65.740584444
2015-12-02 15:00,73.604995278,10.292465278,10.292465278,10.292465278,63.312530000
2015-12-02 14:00,68.706964722,5.848919444,5.848919444,5.848919444,62.858045278
2015-12-02 13:00,79.390008056,8.853671944,8.853671944,8.853671944,70.536336111
2015-12-02 12:00,79.764447778,9.428459444,9.428459444,9.428459444,70.335988333
2015-12-02 11:00,94.356245000,7.218848333,7.218848333,7.218848333,87.137396667
2015-12-02 10:00,98.747398056,4.023418333,4.023418333,4.023418333,94.723979722
2015-12-02 09:00,112.448712222,1.116346111,1.116346111,1.130132500,111.318579722
2015-12-02 08:00,134.812918611,-0.020125833,-0.020125833,0.030344722,134.782573889
2015-12-02 07:00,132.963276389,-0.018867778,-0.018867778,0.028890556,132.934385833
2015-12-02 06:00,124.222289167,-0.019040000,-0.019040000,0.028786667,124.193502500
2015-12-02 05:00,130.946133056,-0.019157222,-0.019157222,0.028808333,130.917324722
2015-12-02 04:00,119.741079167,-0.019035000,-0.019035000,0.028820833,119.712258333
2015-12-02 03:00,113.824032222,-0.018582778,-0.018582778,0.029050556,113.794981667
2015-12-02 02:00,106.261158611,-0.018817778,-0.018817778,0.029050278,106.232108333
2015-12-02 01:00,104.955130000,-0.018665000,-0.018665000,0.028995556,104.926134444
2015-12-02 00:00,116.597303333,-0.018967222,-0.018967222,0.028944167,116.568359167
2015-12-01 23:00,123.603629722,-0.019423611,-0.019423611,0.028709444,123.574920278
2015-12-01 22:00,118.639484444,-0.019446111,-0.019446111,0.029099722,118.610384722
2015-12-01 21:00,115.896758333,-0.019344444,-0.019344444,0.029064444,115.867693889
2015-12-01 20:00,103.958573056,-0.019148333,-0.019148333,0.028987500,103.929585556
2015-12-01 19:00,97.524635833,-0.019068889,-0.019068889,0.028972222,97.495663611
2015-12-01 18:00,78.020196944,0.067207222,0.067207222,0.129153056,77.891043889
2015-12-01 17:00,67.228255556,1.074882500,1.074882500,1.074887778,66.153367778
2015-12-01 16:00,66.001373889,2.421204167,2.421204167,2.421204167,63.580169722
2015-12-01 15:00,69.674478333,6.494202500,6.494202500,6.494202500,63.180275833
2015-12-01 14:00,74.027165278,7.239135556,7.239135556,7.239135556,66.788029722
2015-12-01 13:00,86.930773056,5.367982500,5.367982500,5.367982500,81.562790556
2015-12-01 12:00,99.817598056,4.363360000,4.363360000,4.363360000,95.454238056
2015-12-01 11:00,100.136729444,3.594553889,3.594553889,3.594553889,96.542175556
2015-12-01 10:00,111.523630000,3.386506389,3.386506389,3.386506389,108.137123611
2015-12-01 09:00,120.037131111,0.795889167,0.795889167,0.805004444,119.232126667
2015-12-01 08:00,150.599390833,-0.021811667,-0.021811667,0.032681111,150.566709722
2015-12-01 07:00,145.656993333,-0.019620278,-0.019620278,0.028253056,145.628740278
2015-12-01 06:00,146.061931944,-0.019773056,-0.019773056,0.028468333,146.033463611
2015-12-01 05:00,148.219919167,-0.020145000,-0.020145000,0.028461389,148.191457778
2015-12-01 04:00,143.183686667,-0.020038333,-0.020038333,0.028495278,143.155191389
2015-12-01 03:00,142.992001944,-0.019939722,-0.019939722,0.028579167,142.963422778
2015-12-01 02:00,153.829153889,-0.020285000,-0.020285000,0.028620278,153.800533611
2015-12-01 01:00,146.448558889,-0.020111667,-0.020111667,0.028552778,146.420006111
2015-12-01 00:00,152.061496111,-0.020129444,-0.020129444,0.028221944,152.033274167
2015-11-30 23:00,155.706125278,-0.020126111,-0.020126111,0.027875278,155.678250000
2015-11-30 22:00,145.704287500,-0.019630278,-0.019630278,0.028345278,145.675942222
2015-11-30 21:00,129.707008056,-0.019528333,-0.019528333,0.028240833,129.678767222
2015-11-30 20:00,126.553391944,-0.019581667,-0.019581667,0.028096389,126.525295556
2015-11-30 19:00,120.602885000,-0.019535278,-0.019535278,0.027519722,120.575365278
2015-11-30 18:00,116.241111111,0.114121667,0.114121667,0.169480278,116.071630833
2015-11-30 17:00,91.372741944,0.831641667,0.831641667,0.862545278,90.510196667
2015-11-30 16:00,85.220182222,2.823843611,2.823843611,2.823843611,82.396338611
2015-11-30 15:00,81.328431389,2.338331389,2.338331389,2.338331389,78.990100000
2015-11-30 14:00,80.153661389,1.272190833,1.272190833,1.272190833,78.881470556
2015-11-30 13:00,84.967742222,0.605326111,0.605326111,0.605326111,84.362416111
2015-11-30 12:00,95.306820278,0.364873056,0.364873056,0.387501389,94.919318889
2015-11-30 11:00,126.852796389,0.165576111,0.165576111,0.212891667,126.639904722
2015-11-30 10:00,142.340305556,-0.030555556,-0.030555556,0.061689722,142.278615833
2015-11-30 09:00,153.339684444,-0.021729444,-0.021729444,0.030082222,153.309602222
2015-11-30 08:00,162.385635556,-0.019865833,-0.019865833,0.027984722,162.357650833
2015-11-30 07:00,165.365172500,-0.019572778,-0.019572778,0.028124722,165.337047778
2015-11-30 06:00,163.466567778,-0.019700833,-0.019700833,0.028493889,163.438073889
2015-11-30 05:00,156.863676111,-0.019882222,-0.019882222,0.028520278,156.835155833
2015-11-30 04:00,164.640892500,-0.019878889,-0.019878889,0.028716389,164.612176111
2015-11-30 03:00,165.274600278,-0.020030833,-0.020030833,0.028488889,165.246111389
2015-11-30 02:00,170.961931389,-0.020015556,-0.020015556,0.028527500,170.933403889
2015-11-30 01:00,171.675576389,-0.019916111,-0.019916111,0.028441389,171.647135000
2015-11-30 00:00,183.383055556,-0.020611667,-0.020611667,0.028342778,183.354712778
2015-11-29 23:00,177.061573889,-0.020735833,-0.020735833,0.028123611,177.033450278
2015-11-29 22:00,189.785728333,-0.020896389,-0.020896389,0.028019444,189.757708889
2015-11-29 21:00,177.250350278,-0.020511944,-0.020511944,0.028313889,177.222036389
2015-11-29 20:00,161.738694444,-0.020016944,-0.020016944,0.028278056,161.710416389
2015-11-29 19:00,172.453723611,-0.020143333,-0.020143333,0.028080000,172.425643611
2015-11-29 18:00,138.905823611,-0.013111389,-0.013111389,0.052318611,138.853505000
2015-11-29 17:00,141.509225833,0.300087500,0.300087500,0.322694444,141.186531389
2015-11-29 16:00,116.060795000,1.161114444,1.161114444,1.161114444,114.899680556
2015-11-29 15:00,106.655055000,2.249596944,2.249596944,2.249596944,104.405458056
2015-11-29 14:00,116.035650556,4.054662222,4.054662222,4.054662222,111.980988333
2015-11-29 13:00,120.416509722,3.566947500,3.566947500,3.566947500,116.849562222
2015-11-29 12:00,116.945510000,2.541486944,2.541486944,2.541486944,114.404023056
2015-11-29 11:00,134.214299722,1.774662222,1.774662222,1.774662222,132.439637500
2015-11-29 10:00,141.437998333,0.630247222,0.630247222,0.632555833,140.805442500
2015-11-29 09:00,136.030576667,0.028514167,0.028514167,0.094185278,135.936391389
2015-11-29 08:00,144.432628333,-0.019571944,-0.019571944,0.028470833,144.404157500
2015-11-29 07:00,151.411694167,-0.019633611,-0.019633611,0.028483889,151.383210278
2015-11-29 06:00,141.673811111,-0.020009167,-0.020009167,0.028525833,141.645285278
2015-11-29 05:00,147.928466667,-0.019857500,-0.019857500,0.028530278,147.899936389
2015-11-29 04:00,156.483907500,-0.020093611,-0.020093611,0.028502500,156.455405000
2015-11-29 03:00,158.525257500,-0.020201389,-0.020201389,0.028345833,158.496911667
2015-11-29 02:00,162.075489722,-0.020338889,-0.020338889,0.028260278,162.047229444
2015-11-29 01:00,164.597137778,-0.020628611,-0.020628611,0.028618611,164.568519167
2015-11-29 00:00,164.659171667,-0.020206667,-0.020206667,0.028184167,164.630987500
2015-11-28 23:00,152.218927500,-0.020042778,-0.020042778,0.028101389,152.190826111
2015-11-28 22:00,154.479876111,-0.020380556,-0.020380556,0.027872778,154.452003333
2015-11-28 21:00,151.630269444,-0.020285556,-0.020285556,0.027876667,151.602392778
2015-11-28 20:00,147.109403889,-0.020130000,-0.020130000,0.027927778,147.081476111
2015-11-28 19:00,130.620252778,-0.019969167,-0.019969167,0.028127222,130.592125556
2015-11-28 18:00,128.949167222,-0.017488611,-0.017488611,0.057313611,128.891853611
2015-11-28 17:00,111.996618611,0.464316944,0.464316944,0.483264444,111.513354167
2015-11-28 16:00,110.272849722,1.466482222,1.466482222,1.466482222,108.806367500
2015-11-28 15:00,105.735699444,2.472541111,2.472541111,2.472541111,103.263158333
2015-11-28 14:00,121.493985000,2.630108611,2.630108611,2.630108611,118.863876389
2015-11-28 13:00,133.133979722,2.399066389,2.399066389,2.399066389,130.734913333
2015-11-28 12:00,133.933978611,2.218554722,2.218554722,2.218554722,131.715423889
2015-11-28 11:00,151.670820000,1.204248056,1.204248056,1.204253889,150.466566111
2015-11-28 10:00,170.973390833,0.222705278,0.222705278,0.247396944,170.725993889
2015-11-28 09:00,156.034138611,0.147583056,0.147583056,0.193881111,155.840257500
2015-11-28 08:00,174.492021667,-0.019803889,-0.019803889,0.028299167,174.463722500
2015-11-28 07:00,177.181162500,-0.019792778,-0.019792778,0.028367222,177.152795278
2015-11-28 06:00,165.795172500,-0.019617222,-0.019617222,0.028863333,165.766309167
2015-11-28 05:00,170.538314722,-0.020112222,-0.020112222,0.028566389,170.509748333
2015-11-28 04:00,170.531789722,-0.019920000,-0.019920000,0.028630556,170.503159167
2015-11-28 03:00,175.822440556,-0.019923056,-0.019923056,0.028646111,175.793794444
2015-11-28 02:00,183.832892778,-0.020171667,-0.020171667,0.028846111,183.804046667
2015-11-28 01:00,187.867691111,-0.020242222,-0.020242222,0.028717222,187.838973889
2015-11-28 00:00,171.496102222,-0.020256944,-0.020256944,0.028579444,171.467522778
2015-11-27 23:00,183.548441111,-0.020361667,-0.020361667,0.028166111,183.520275000
2015-11-27 22:00,193.959887778,-0.020648056,-0.020648056,0.028106111,193.931781667
2015-11-27 21:00,181.893787778,-0.020991389,-0.020991389,0.027963889,181.865823889
2015-11-27 20:00,174.574458611,-0.020731111,-0.020731111,0.027723611,174.546735000
2015-11-27 19:00,168.288566111,-0.020149167,-0.020149167,0.028266111,168.260300000
2015-11-27 18:00,146.142717222,-0.015621944,-0.015621944,0.054138611,146.088578611
2015-11-27 17:00,107.970769722,1.295568333,1.295568333,1.316296944,106.654472778
2015-11-27 16:00,94.143902222,5.492351667,5.492351667,5.492351667,88.651550556
2015-11-27 15:00,95.319625278,6.785090278,6.785090278,6.785090278,88.534535000
2015-11-27 14:00,94.752753056,6.067639444,6.067639444,6.067639444,88.685113611
2015-11-27 13:00,103.816509444,3.463202500,3.463202500,3.463202500,100.353306944
2015-11-27 12:00,119.973789722,1.590919444,1.590919444,1.590919444,118.382870278
2015-11-27 11:00,133.849191111,0.772032222,0.772032222,0.772032500,133.077158611
2015-11-27 10:00,143.558448056,0.497644722,0.497644722,0.498099722,143.060348333
2015-11-27 09:00,136.246630556,0.149812500,0.149812500,0.177388056,136.069242500
2015-11-27 08:00,162.857536667,-0.019663333,-0.019663333,0.028504722,162.829031944
2015-11-27 07:00,155.655335278,-0.019625833,-0.019625833,0.028143333,155.627191944
2015-11-27 06:00,157.475160278,-0.019561944,-0.019561944,0.028317222,157.446843056
2015-11-27 05:00,152.191065000,-0.019633611,-0.019633611,0.028499444,152.162565556
2015-11-27 04:00,150.737855556,-0.019614722,-0.019614722,0.028527778,150.709327778
2015-11-27 03:00,146.962029722,-0.019600000,-0.019600000,0.028556389,146.933473333
2015-11-27 02:00,147.430069167,-0.019685278,-0.019685278,0.028394722,147.401674444
2015-11-27 01:00,153.272251111,-0.019730000,-0.019730000,0.028865000,153.243386111
2015-11-27 00:00,149.461358889,-0.019660833,-0.019660833,0.029127778,149.432231111
2015-11-26 23:00,135.879089167,-0.019416389,-0.019416389,0.028690556,135.850398611
2015-11-26 22:00,140.058126111,-0.019284722,-0.019284722,0.028453611,140.029672500
2015-11-26 21:00,134.059560556,-0.019473889,-0.019473889,0.028505278,134.031055278
2015-11-26 20:00,130.410043333,-0.019604722,-0.019604722,0.028484167,130.381559167
2015-11-26 19:00,126.500018889,-0.019134722,-0.019134722,0.028831944,126.471186944
2015-11-26 18:00,118.209201111,-0.011161111,-0.011161111,0.058459167,118.150741944
2015-11-26 17:00,104.165746944,0.367390278,0.367390278,0.408493056,103.757253889
2015-11-26 16:00,94.424308889,0.870467500,0.870467500,0.871139722,93.553169167
2015-11-26 15:00,109.097929167,0.934137222,0.934137222,0.934190278,108.163738889
2015-11-26 14:00,120.073241389,1.271170556,1.271170556,1.271170556,118.802070833
2015-11-26 13:00,116.881530000,1.538272500,1.538272500,1.538272500,115.343257500
2015-11-26 12:00,117.803463611,1.546382222,1.546382222,1.546382222,116.257081389
2015-11-26 11:00,126.844566667,1.260483889,1.260483889,1.260483889,125.584082778
2015-11-26 10:00,130.511112222,0.648095833,0.648095833,0.660715000,129.850397222
2015-11-26 09:00,119.000532222,0.027845278,0.027845278,0.100595556,118.899936667
2015-11-26 08:00,118.132721111,-0.018934722,-0.018934722,0.028656389,118.104064722
2015-11-26 07:00,133.071686111,-0.019083889,-0.019083889,0.028569722,133.043116389
2015-11-26 06:00,108.413223056,-0.018813889,-0.018813889,0.028960000,108.384263056
2015-11-26 05:00,117.113685278,-0.018822500,-0.018822500,0.029163889,117.084521389
2015-11-26 04:00,116.231366944,-0.019039167,-0.019039167,0.028966944,116.202400000
2015-11-26 03:00,108.700365000,-0.019006667,-0.019006667,0.029048889,108.671316111
2015-11-26 02:00,113.259503889,-0.019199722,-0.019199722,0.028695556,113.230808333
2015-11-26 01:00,105.624363333,-0.018957778,-0.018957778,0.029262500,105.595100833
2015-11-26 00:00,108.118063611,-0.019059722,-0.019059722,0.028965278,108.089098333
2015-11-25 23:00,108.811386389,-0.018944722,-0.018944722,0.028891389,108.782495000
2015-11-25 22:00,104.414793056,-0.018471944,-0.018471944,0.028980278,104.385812778
2015-11-25 21:00,103.875371111,-0.018944444,-0.018944444,0.029026667,103.846344444
2015-11-25 20:00,90.841410833,-0.018394167,-0.018394167,0.029360000,90.812050833
2015-11-25 19:00,83.546094167,-0.018385833,-0.018385833,0.029275833,83.516818333
2015-11-25 18:00,72.682434444,-0.010599167,-0.010599167,0.058577500,72.623856944
2015-11-25 17:00,66.979073333,0.267292778,0.267292778,0.305428889,66.673644444
2015-11-25 16:00,60.102813056,0.806160278,0.806160278,0.807856389,59.294956667
2015-11-25 15:00,62.760592222,2.560660278,2.560660278,2.560660278,60.199931944
2015-11-25 14:00,60.260969167,8.042678333,8.042678333,8.042678333,52.218290833
2015-11-25 13:00,61.962419167,5.709293333,5.709293333,5.709293333,56.253125833
2015-11-25 12:00,65.956508333,9.897680278,9.897680278,9.897680278,56.058828056
2015-11-25 11:00,67.608940278,7.010391111,7.010391111,7.010391111,60.598549167
2015-11-25 10:00,76.820323056,2.762817500,2.762817500,2.762817500,74.057505556
2015-11-25 09:00,79.500234722,0.277025000,0.277025000,0.329293611,79.170941111
2015-11-25 08:00,93.611032222,-0.018577500,-0.018577500,0.029630278,93.581401944
2015-11-25 07:00,87.676289722,-0.018112222,-0.018112222,0.029079167,87.647210556
2015-11-25 06:00,74.544507778,-0.017861944,-0.017861944,0.029484444,74.515023333
2015-11-25 05:00,77.295259722,-0.018171667,-0.018171667,0.029376944,77.265882778
2015-11-25 04:00,72.369549722,-0.017645833,-0.017645833,0.029885556,72.339664167
2015-11-25 03:00,75.522911111,-0.017708889,-0.017708889,0.029784167,75.493126944
2015-11-25 02:00,73.614476944,-0.017615833,-0.017615833,0.029761944,73.584715000
2015-11-25 01:00,77.313208333,-0.017764167,-0.017764167,0.029462222,77.283746111
2015-11-25 00:00,77.072994444,-0.018198611,-0.018198611,0.029050000,77.043944444
2015-11-24 23:00,82.542170278,-0.018427222,-0.018427222,0.029061111,82.513109167
2015-11-24 22:00,86.334926944,-0.018699444,-0.018699444,0.029154722,86.305772222
2015-11-24 21:00,79.363403333,-0.018477500,-0.018477500,0.029470000,79.333933333
2015-11-24 20:00,74.473299722,-0.018361111,-0.018361111,0.029493056,74.443806667
2015-11-24 19:00,72.449383889,-0.018093611,-0.018093611,0.029508611,72.419875278
2015-11-24 18:00,60.310893333,0.379871111,0.379871111,0.421818333,59.889075000
2015-11-24 17:00,53.243347778,2.101550833,2.101550833,2.101550833,51.141796944
2015-11-24 16:00,51.805820833,5.890353889,5.890353889,5.890353889,45.915466944
2015-11-24 15:00,52.944372778,9.465353889,9.465353889,9.465353889,43.479018889
2015-11-24 14:00,57.000044722,11.286433889,11.286433889,11.286433889,45.713610833
2015-11-24 13:00,65.468411944,11.236052778,11.236052778,11.236052778,54.232359167
2015-11-24 12:00,67.734146667,9.722747778,9.722747778,9.722747778,58.011398889
2015-11-24 11:00,68.441756944,7.684281389,7.684281389,7.684281389,60.757475556
2015-11-24 10:00,78.812760000,3.385333611,3.385333611,3.385333611,75.427426389
2015-11-24 09:00,73.369728333,0.215826944,0.215826944,0.261372222,73.108356111
2015-11-24 08:00,93.074480278,-0.012972778,-0.012972778,0.041387778,93.033092500
2015-11-24 07:00,96.709873889,-0.018341944,-0.018341944,0.029067222,96.680806667
2015-11-24 06:00,87.853934722,-0.018240000,-0.018240000,0.029126111,87.824808611
2015-11-24 05:00,83.626541389,-0.017973889,-0.017973889,0.029493889,83.597047500
2015-11-24 04:00,78.052196944,-0.017905278,-0.017905278,0.029696667,78.022500278
2015-11-24 03:00,75.651770000,-0.018008333,-0.018008333,0.029644722,75.622125278
2015-11-24 02:00,77.006941667,-0.018057500,-0.018057500,0.029973611,76.976968056
2015-11-24 01:00,82.146122222,-0.018350833,-0.018350833,0.029868889,82.116253333
2015-11-24 00:00,88.124193333,-0.018661111,-0.018661111,0.029472778,88.094720556
2015-11-23 23:00,86.755132778,-0.018245556,-0.018245556,0.029505000,86.725627778
2015-11-23 22:00,84.338681667,-0.018199722,-0.018199722,0.029577778,84.309103889
2015-11-23 21:00,86.777613889,-0.018365000,-0.018365000,0.029303056,86.748310833
2015-11-23 20:00,77.359436667,-0.018021111,-0.018021111,0.029720278,77.329716389
2015-11-23 19:00,76.041132500,-0.018200833,-0.018200833,0.029437222,76.011695278
