"Date & Time","use [kW]","gen [kW]","Grid [kW]","AC [kW]","Solar 2 [kW]","Solar 2+ [kW]","Solar 1 [kW]","Solar 1+ [kW]"
2015-09-21 21:00:00,1.943067222,-0.010701111,3.313332778,-1.369276111,-0.004538333,-0.000000000,-0.006162778,-0.000989444
2015-09-21 20:00:00,1.724708611,0.244354444,2.792776111,-1.323326389,0.076143333,0.085746389,0.168211111,0.169512500
2015-09-21 19:00:00,2.016895556,1.146102500,2.938308611,-2.109516944,0.381363611,0.423365000,0.764738889,0.764738889
2015-09-21 18:00:00,1.911491944,1.839673889,2.657606944,-2.663559444,0.706198889,0.783969444,1.133475000,1.133475000
2015-09-21 17:00:00,2.222214722,2.884136111,2.292926111,-3.092379444,1.252240556,1.389772500,1.631895556,1.631895556
2015-09-21 16:00:00,1.722827500,3.322826111,-0.007434167,-1.782281944,1.721115833,1.910833333,1.601710278,1.601710278
2015-09-21 15:00:00,1.154218056,3.613073333,-2.691454722,-0.000408333,2.120030556,2.353038333,1.493042778,1.493042778
2015-09-21 14:00:00,1.116861111,3.617273889,-2.758643333,-0.000397222,2.354033333,2.612661111,1.263240556,1.263240556
2015-09-21 13:00:00,0.673293889,3.261120833,-2.849414444,-0.000126111,2.380819444,2.642533056,0.880301389,0.880301389
2015-09-21 12:00:00,0.706704444,2.681270278,-2.225431111,-0.000293056,2.288268611,2.539426944,0.393001667,0.393001667
2015-09-21 11:00:00,0.741288611,2.078800000,-1.556643333,-0.000295000,1.996892222,2.216319167,0.081907778,0.081907778
2015-09-21 10:00:00,0.882921389,1.555286389,-0.836444167,-0.000415000,1.496913611,1.661407778,0.058372778,0.058372778
2015-09-21 09:00:00,1.065280556,0.752507778,0.230496944,-0.000414167,0.730143611,0.810596944,0.022364167,0.024600833
2015-09-21 08:00:00,0.933898056,-0.011873056,0.935336389,-0.000446944,-0.004823889,-0.000000000,-0.007049167,-0.000991389
2015-09-21 07:00:00,0.845165000,-0.011543056,0.846594722,-0.000440556,-0.004611111,-0.000000000,-0.006931944,-0.000989167
2015-09-21 06:00:00,0.742462500,-0.011582222,0.743797778,-0.000346389,-0.004628056,-0.000000000,-0.006954167,-0.000988889
2015-09-21 05:00:00,0.592609167,-0.011708611,0.593852500,-0.000253056,-0.004732222,-0.000000000,-0.006976389,-0.000990278
2015-09-21 04:00:00,0.583746389,-0.011731944,0.585007778,-0.000272778,-0.004741944,-0.000000000,-0.006990000,-0.000988611
2015-09-21 03:00:00,0.595645278,-0.011775556,0.596900556,-0.000263333,-0.004742778,-0.000000000,-0.007032778,-0.000991944
2015-09-21 02:00:00,0.671102500,-0.011696111,0.672446667,-0.000354167,-0.004703056,-0.000000000,-0.006993056,-0.000990000
2015-09-21 01:00:00,0.976429167,-0.011481944,1.176157500,-0.198738611,-0.004654722,-0.000000000,-0.006827222,-0.000989722
2015-09-21 00:00:00,0.654183611,-0.011633056,0.655466667,-0.000292500,-0.004633611,-0.000000000,-0.006999444,-0.000990556
2015-09-20 23:00:00,1.034828611,-0.011354722,1.500487778,-0.464667778,-0.004379444,-0.000000000,-0.006975278,-0.000991389
2015-09-20 22:00:00,1.459949167,-0.011216111,2.340329722,-0.879390556,-0.004444444,-0.000000000,-0.006771667,-0.000990000
2015-09-20 21:00:00,1.289070556,-0.011053889,1.875055556,-0.584995000,-0.004218611,-0.000000000,-0.006835278,-0.000990000
2015-09-20 20:00:00,1.669888056,0.628426667,2.064517222,-1.032831667,0.075469444,0.084522778,0.552957222,0.553679722
2015-09-20 19:00:00,1.679020556,1.710296389,1.348225556,-1.426551389,0.428269167,0.475319167,1.282027222,1.282027222
2015-09-20 18:00:00,1.630467778,2.351639444,0.672852778,-1.483440000,0.812579722,0.901995278,1.539059722,1.539059722
2015-09-20 17:00:00,1.658112222,2.876830833,0.337630278,-1.692271667,1.236889167,1.372811944,1.639941667,1.639941667
2015-09-20 16:00:00,1.554341667,3.367964722,-0.770518889,-1.234115278,1.734842500,1.925853611,1.633122222,1.633122222
2015-09-20 15:00:00,1.162763889,3.630597500,-1.923259444,-0.777646111,2.115504167,2.348576111,1.515093333,1.515093333
2015-09-20 14:00:00,0.772418056,3.593703611,-2.681674722,-0.394984167,2.319253889,2.574627222,1.274449722,1.274449722
2015-09-20 13:00:00,0.556571111,3.334823056,-3.046029444,-0.000091389,2.436390556,2.704259444,0.898432500,0.898432500
2015-09-20 12:00:00,0.980881944,2.752260556,-2.029529167,-0.000295556,2.349241667,2.607687778,0.403018889,0.403018889
2015-09-20 11:00:00,1.179101944,2.137071667,-1.183307778,-0.000361944,2.051767222,2.277467222,0.085304444,0.085304444
2015-09-20 10:00:00,1.232132500,1.311815833,-0.213039167,-0.000381944,1.214357778,1.348095556,0.097458056,0.097458056
2015-09-20 09:00:00,1.268659444,0.291473333,0.951981667,-0.000546944,0.217266667,0.241203333,0.074206667,0.076021389
2015-09-20 08:00:00,0.910981389,-0.009298611,0.909755556,-0.000515556,-0.002130278,0.002733333,-0.007168333,-0.000991944
2015-09-20 07:00:00,0.800610556,-0.011658333,0.801919167,-0.000317778,-0.004682778,-0.000000000,-0.006975556,-0.000990833
2015-09-20 06:00:00,0.742532778,-0.011765833,0.743741944,-0.000218056,-0.004706111,-0.000000000,-0.007059722,-0.000991111
2015-09-20 05:00:00,0.708611667,-0.011782500,0.709929722,-0.000326667,-0.004732778,-0.000000000,-0.007049722,-0.000991389
2015-09-20 04:00:00,0.741027500,-0.011778333,0.742368333,-0.000349444,-0.004751111,-0.000000000,-0.007027222,-0.000991389
2015-09-20 03:00:00,0.616884722,-0.011901944,0.618222778,-0.000346389,-0.004816667,-0.000000000,-0.007085278,-0.000991667
2015-09-20 02:00:00,0.779694444,-0.011710278,0.781133333,-0.000447778,-0.004680833,-0.000000000,-0.007029444,-0.000991111
2015-09-20 01:00:00,0.859308333,-0.011759444,0.860735000,-0.000434444,-0.004442222,-0.000000000,-0.007317222,-0.000992222
2015-09-20 00:00:00,0.838548611,-0.011713889,0.840163611,-0.000624444,-0.004543333,-0.000000000,-0.007170556,-0.000990556
2015-09-19 23:00:00,1.421191944,-0.011329722,2.168810278,-0.746628611,-0.004449444,-0.000000000,-0.006880278,-0.000989722
2015-09-19 22:00:00,1.897525556,-0.011103333,4.194856667,-2.296341389,-0.004572222,-0.000000000,-0.006531111,-0.000989722
2015-09-19 21:00:00,2.071121111,-0.010962500,4.592088611,-2.519978056,-0.004404167,-0.000000000,-0.006558333,-0.000989444
2015-09-19 20:00:00,0.452443611,0.708177778,-0.068976667,-0.200381111,0.117246667,0.130603056,0.590931111,0.591198333
2015-09-19 19:00:00,0.232513333,1.741103333,-1.559687500,-0.000115278,0.466081944,0.517294722,1.275021389,1.275021389
2015-09-19 18:00:00,0.207381944,2.375705833,-2.258519167,-0.000123611,0.821091944,0.911410833,1.554613889,1.554613889
2015-09-19 17:00:00,0.190338056,2.908385000,-2.854309167,-0.000130556,1.238865278,1.375258056,1.669519722,1.669519722
2015-09-19 16:00:00,0.167638611,3.408903056,-3.432753333,-0.000028889,1.740727222,1.932245000,1.668175833,1.668175833
2015-09-19 15:00:00,0.208751389,3.672375833,-3.697328889,-0.000001111,2.120576667,2.354282222,1.551799167,1.551799167
2015-09-19 14:00:00,0.228559722,3.663540556,-3.694452500,0.000036111,2.355943611,2.615379167,1.307596944,1.307596944
2015-09-19 13:00:00,0.250421667,3.344983611,-3.361445556,0.000028056,2.427171944,2.694027500,0.917811667,0.917811667
2015-09-19 12:00:00,0.302497222,2.731131944,-2.683018611,-0.000069167,2.314323056,2.568776111,0.416808889,0.416808889
2015-09-19 11:00:00,0.342112778,2.086719167,-1.964019722,-0.000089444,1.993618611,2.213121389,0.093100556,0.093100556
2015-09-19 10:00:00,0.375450278,1.536800556,-1.323103889,-0.000131944,1.471056667,1.632942222,0.065743889,0.065743889
2015-09-19 09:00:00,0.318840556,0.738059722,-0.499431111,-0.000134722,0.711350556,0.789591667,0.026709167,0.028814722
2015-09-19 08:00:00,0.380246111,-0.008785556,0.378021389,-0.000192500,-0.001535000,0.003407778,-0.007250556,-0.000990556
2015-09-19 07:00:00,0.439348889,-0.011926944,0.440582500,-0.000242500,-0.004864722,-0.000000000,-0.007062222,-0.000991111
2015-09-19 06:00:00,0.488365556,-0.011912500,0.489591389,-0.000234722,-0.004804444,-0.000000000,-0.007108056,-0.000991111
2015-09-19 05:00:00,0.432327500,-0.011849167,0.433585833,-0.000268333,-0.004872222,-0.000000000,-0.006976944,-0.000990000
2015-09-19 04:00:00,0.388874444,-0.011901667,0.390086667,-0.000223333,-0.004859722,-0.000000000,-0.007041944,-0.000988889
2015-09-19 03:00:00,0.458126944,-0.011837500,0.459395278,-0.000277222,-0.004822778,-0.000000000,-0.007014722,-0.000991111
2015-09-19 02:00:00,0.487146944,-0.011764167,0.488449722,-0.000313056,-0.004768611,-0.000000000,-0.006995556,-0.000989722
2015-09-19 01:00:00,0.540233889,-0.011721667,0.541570556,-0.000346667,-0.004710278,-0.000000000,-0.007011389,-0.000990000
2015-09-19 00:00:00,0.370681111,-0.011879722,0.371845000,-0.000175000,-0.004736111,-0.000000000,-0.007143611,-0.000988889
2015-09-18 23:00:00,0.463458056,-0.011888889,0.464736944,-0.000288333,-0.004743611,-0.000000000,-0.007145278,-0.000990556
2015-09-18 22:00:00,0.375351944,-0.011810000,0.376523056,-0.000181389,-0.004754444,-0.000000000,-0.007055556,-0.000989722
2015-09-18 21:00:00,0.453504444,-0.011779722,0.454772500,-0.000279444,-0.004746944,-0.000000000,-0.007032778,-0.000988611
2015-09-18 20:00:00,0.365977500,0.017180278,0.341599167,-0.000213611,0.015031111,0.018206389,0.002149167,0.006385556
2015-09-18 19:00:00,0.378787222,0.187837500,0.179198889,-0.000267500,0.109412500,0.121430833,0.078425000,0.078425000
2015-09-18 18:00:00,0.215884167,1.823039167,-1.682632500,-0.000150833,0.686987778,0.762616111,1.136051389,1.136051389
2015-09-18 17:00:00,0.209492778,3.074014167,-3.009304444,-0.000146944,1.318201389,1.463131389,1.755812778,1.755812778
2015-09-18 16:00:00,0.159150278,3.517590556,-3.555750278,-0.000029444,1.793990000,1.991329444,1.723600556,1.723600556
2015-09-18 15:00:00,0.219706667,3.731239722,-3.748411944,-0.000044444,2.155815833,2.392739167,1.575423889,1.575423889
2015-09-18 14:00:00,0.262278333,3.720103333,-3.722526389,-0.000011111,2.404869722,2.669582222,1.315233611,1.315233611
2015-09-18 13:00:00,0.235857500,3.414865278,-3.451930833,0.000054444,2.481407778,2.754276389,0.933457500,0.933457500
2015-09-18 12:00:00,0.312775278,2.726084444,-2.660359167,-0.000063889,2.246984722,2.494098611,0.479099722,0.479099722
2015-09-18 11:00:00,0.343471944,2.084107500,-1.950857778,-0.000106667,1.916436111,2.126765000,0.167671389,0.167671389
2015-09-18 10:00:00,0.382044444,1.427401667,-1.192961944,-0.000186111,1.342158056,1.489948889,0.085243611,0.085243611
2015-09-18 09:00:00,0.323885556,0.405520556,-0.121794167,-0.000180833,0.359685556,0.399292222,0.045835000,0.046568333
2015-09-18 08:00:00,0.392078056,-0.009376944,0.390684167,-0.000207500,-0.002247222,0.002593056,-0.007129722,-0.000991667
2015-09-18 07:00:00,0.425460000,-0.011717778,0.426655556,-0.000206667,-0.004820833,-0.000000000,-0.006896944,-0.000988889
2015-09-18 06:00:00,0.505331389,-0.011720000,0.506589167,-0.000266111,-0.004762500,-0.000000000,-0.006957500,-0.000991667
2015-09-18 05:00:00,0.396933889,-0.011822500,0.398175000,-0.000252500,-0.004831111,-0.000000000,-0.006991389,-0.000988611
2015-09-18 04:00:00,0.425640278,-0.011786667,0.426841667,-0.000212222,-0.004828889,-0.000000000,-0.006957778,-0.000989167
2015-09-18 03:00:00,0.405842778,-0.011781667,0.407094722,-0.000261389,-0.004812222,-0.000000000,-0.006969444,-0.000990556
2015-09-18 02:00:00,0.442701111,-0.011752500,0.443952778,-0.000262778,-0.004752778,-0.000000000,-0.006999722,-0.000988889
2015-09-18 01:00:00,0.397268611,-0.011726389,0.398471111,-0.000211667,-0.004741389,-0.000000000,-0.006985000,-0.000990833
2015-09-18 00:00:00,0.459014444,-0.011643333,0.460293611,-0.000287500,-0.004635556,-0.000000000,-0.007007778,-0.000991667
2015-09-17 23:00:00,0.381994444,-0.011749167,0.383204167,-0.000218333,-0.004635833,-0.000000000,-0.007113333,-0.000991389
2015-09-17 22:00:00,0.487813333,-0.011573056,0.489156111,-0.000352222,-0.004519444,-0.000000000,-0.007053611,-0.000990556
2015-09-17 21:00:00,0.356950278,-0.011771944,0.358153889,-0.000213333,-0.004618889,-0.000000000,-0.007153056,-0.000990278
2015-09-17 20:00:00,0.437872500,0.136208056,0.297194722,-0.000335833,0.038776667,0.043443333,0.097431389,0.097570278
2015-09-17 19:00:00,0.245853333,1.309472778,-1.110641667,-0.000142222,0.429175278,0.476339722,0.880297500,0.880297500
2015-09-17 18:00:00,0.409205278,2.417426389,-1.782658611,-0.319704444,0.856866667,0.951008611,1.560559722,1.560559722
2015-09-17 17:00:00,0.126185000,3.006291111,-3.020898333,-0.000070833,1.281456667,1.422319722,1.724834444,1.724834444
2015-09-17 16:00:00,0.237131667,3.573036111,-3.534213889,-0.000143056,1.806198333,2.004650833,1.766837778,1.766837778
2015-09-17 15:00:00,0.155576944,3.760205278,-3.843726389,0.000066389,2.170896389,2.409928056,1.589308889,1.589308889
2015-09-17 14:00:00,0.271755556,3.748559722,-3.743592500,-0.000028889,2.424843333,2.691660556,1.323716389,1.323716389
2015-09-17 13:00:00,0.245950833,3.423574167,-3.452665000,0.000025000,2.499300556,2.774317222,0.924273611,0.924273611
2015-09-17 12:00:00,0.340545556,2.799561944,-2.720728611,-0.000081667,2.379834167,2.641628056,0.419727778,0.419727778
2015-09-17 11:00:00,0.349988889,2.135707778,-2.010626667,-0.000148333,2.045395556,2.270451667,0.090312222,0.090312222
2015-09-17 10:00:00,0.354620833,1.524076111,-1.329923889,-0.000132500,1.461931389,1.622532500,0.062144722,0.062144722
2015-09-17 09:00:00,0.339231667,0.756556111,-0.499382500,-0.000118333,0.730377778,0.810648333,0.026178333,0.028084167
2015-09-17 08:00:00,0.422631389,-0.006593333,0.417734722,-0.000215278,0.000631944,0.006101111,-0.007225278,-0.000989167
2015-09-17 07:00:00,0.442338611,-0.011714444,0.443573611,-0.000245833,-0.004765278,-0.000000000,-0.006949167,-0.000989167
2015-09-17 06:00:00,0.495255278,-0.011685833,0.496468611,-0.000222778,-0.004693611,-0.000000000,-0.006992222,-0.000990556
2015-09-17 05:00:00,0.458724444,-0.011779444,0.460005556,-0.000290556,-0.004774444,-0.000000000,-0.007005000,-0.000990556
2015-09-17 04:00:00,0.388962222,-0.011730833,0.390172500,-0.000221667,-0.004757778,-0.000000000,-0.006973056,-0.000988611
2015-09-17 03:00:00,0.466045278,-0.011608333,0.467337222,-0.000302500,-0.004691389,-0.000000000,-0.006916944,-0.000989444
2015-09-17 02:00:00,0.371344444,-0.011627778,0.372535556,-0.000201389,-0.004666389,-0.000000000,-0.006961389,-0.000989722
2015-09-17 01:00:00,0.471825833,-0.011522222,0.473122500,-0.000306389,-0.004601389,-0.000000000,-0.006920833,-0.000990278
2015-09-17 00:00:00,0.384228333,-0.011508056,0.385422222,-0.000202222,-0.004598889,-0.000000000,-0.006909167,-0.000991667
2015-09-16 23:00:00,0.462440833,-0.011578611,0.463742778,-0.000311667,-0.004545000,-0.000000000,-0.007033611,-0.000990278
2015-09-16 22:00:00,0.438010000,-0.011436944,0.439310833,-0.000310833,-0.004446944,-0.000000000,-0.006990000,-0.000990000
2015-09-16 21:00:00,0.401190000,-0.011528611,0.402432778,-0.000254167,-0.004520278,-0.000000000,-0.007008333,-0.000988611
2015-09-16 20:00:00,0.468120833,0.326489722,0.408966667,-0.273696667,0.051678889,0.057835833,0.274810833,0.275015000
2015-09-16 19:00:00,0.532991667,1.720050833,-0.642533889,-0.592154167,0.432833611,0.480462500,1.287217222,1.287217222
2015-09-16 18:00:00,0.392507500,2.422625556,-1.689429444,-0.431586389,0.825950000,0.916847778,1.596675556,1.596675556
2015-09-16 17:00:00,0.244300278,2.322948611,-2.193141944,-0.000098889,1.040105556,1.154698056,1.282843056,1.282843056
2015-09-16 16:00:00,0.290060278,2.324837500,-2.167117222,-0.000163056,1.205296111,1.337799167,1.119541389,1.119541389
2015-09-16 15:00:00,0.190675278,3.602993611,-3.643995000,-0.000017778,2.099883333,2.331577778,1.503110278,1.503110278
2015-09-16 14:00:00,0.247703889,3.637312500,-3.648112778,-0.000023889,2.348192222,2.606720278,1.289120278,1.289120278
2015-09-16 13:00:00,0.271248333,3.348516389,-3.344755000,-0.000005000,2.431603611,2.699095556,0.916912778,0.916912778
2015-09-16 12:00:00,0.327628056,2.734728056,-2.661372778,-0.000124167,2.313330278,2.567727222,0.421397778,0.421397778
2015-09-16 11:00:00,0.353207778,2.066254167,-1.929935000,-0.000123056,1.972983333,2.189995000,0.093270833,0.093270833
2015-09-16 10:00:00,0.375403611,1.488415278,-1.269460000,-0.000144722,1.423422500,1.580015556,0.064992778,0.064992778
2015-09-16 09:00:00,0.374033333,0.809182778,-0.518320000,-0.000163056,0.756749167,0.839814722,0.052433611,0.052701667
2015-09-16 08:00:00,0.351441111,0.002844444,0.336819167,-0.000168333,0.009989167,0.015781111,-0.007144722,-0.000990833
2015-09-16 07:00:00,0.480718889,-0.011559444,0.481958611,-0.000251111,-0.004692778,-0.000000000,-0.006866667,-0.000988611
2015-09-16 06:00:00,0.479548889,-0.011635278,0.480783611,-0.000243889,-0.004668611,-0.000000000,-0.006966667,-0.000990833
2015-09-16 05:00:00,0.438126389,-0.011736667,0.439346111,-0.000229167,-0.004740278,-0.000000000,-0.006996389,-0.000990556
2015-09-16 04:00:00,0.376648056,-0.011795833,0.377830000,-0.000193056,-0.004742222,-0.000000000,-0.007053611,-0.000988889
2015-09-16 03:00:00,0.470951667,-0.011694722,0.472248611,-0.000308056,-0.004698611,-0.000000000,-0.006996111,-0.000988889
2015-09-16 02:00:00,0.387845556,-0.011780278,0.389055000,-0.000218056,-0.004688056,-0.000000000,-0.007092222,-0.000991389
2015-09-16 01:00:00,0.460805000,-0.011730278,0.462088056,-0.000291944,-0.004599444,-0.000000000,-0.007130833,-0.000991111
2015-09-16 00:00:00,0.408505833,-0.011660278,0.409749722,-0.000253889,-0.004611111,-0.000000000,-0.007049167,-0.000990000
2015-09-15 23:00:00,0.436726389,-0.011485000,0.438026667,-0.000308333,-0.004528611,-0.000000000,-0.006956389,-0.000991944
2015-09-15 22:00:00,0.375868889,-0.011335278,0.377106389,-0.000246667,-0.004481667,-0.000000000,-0.006853611,-0.000990833
2015-09-15 21:00:00,0.455658611,-0.011485556,0.457020556,-0.000370556,-0.004507500,-0.000000000,-0.006978056,-0.000991389
2015-09-15 20:00:00,0.294219722,0.836683333,-0.552854444,-0.000198056,0.092818889,0.103342222,0.743864444,0.743930000
2015-09-15 19:00:00,0.261897222,2.016493889,-1.815107222,-0.000192778,0.551738889,0.612442222,1.464755000,1.464755000
2015-09-15 18:00:00,0.161748056,2.729411944,-2.676473611,-0.000042778,0.987574722,1.096427222,1.741837222,1.741837222
2015-09-15 17:00:00,0.256347500,2.424415833,-2.283428889,-0.000144722,1.049322222,1.164827500,1.375093611,1.375093611
2015-09-15 16:00:00,0.248669722,1.915535556,-1.780968056,-0.000129444,1.039584722,1.153816389,0.875950833,0.875950833
2015-09-15 15:00:00,0.251733056,3.325195556,-3.284565556,-0.000080000,1.918078889,2.129261944,1.407116667,1.407116667
2015-09-15 14:00:00,0.209825000,3.697933889,-3.749221111,0.000011389,2.370519167,2.631620000,1.327414722,1.327414722
2015-09-15 13:00:00,0.296212222,3.415129167,-3.387845000,-0.000015278,2.443936111,2.712879444,0.971193056,0.971193056
2015-09-15 12:00:00,0.279018611,2.088221667,-1.979985556,-0.000073333,1.554332222,1.725188056,0.533889444,0.533889444
2015-09-15 11:00:00,0.383765000,0.970808333,-0.658437222,-0.000255556,0.647921944,0.719571389,0.322886389,0.322886389
2015-09-15 10:00:00,0.303190833,0.172763889,0.118542778,-0.000185556,0.109818889,0.121888611,0.062945000,0.062945000
2015-09-15 09:00:00,0.371305278,0.097187500,0.263843333,-0.000204167,0.079042778,0.087744167,0.018144722,0.019921944
2015-09-15 08:00:00,0.374560556,-0.007964722,0.371687500,-0.000217500,-0.000939444,0.004082222,-0.007025278,-0.000991667
2015-09-15 07:00:00,0.467370000,-0.011466389,0.468602778,-0.000241944,-0.004604167,-0.000000000,-0.006862222,-0.000990833
2015-09-15 06:00:00,0.466128889,-0.011564444,0.467358333,-0.000239444,-0.004613333,-0.000000000,-0.006951111,-0.000990000
2015-09-15 05:00:00,0.450364722,-0.011614722,0.451613333,-0.000260000,-0.004666944,-0.000000000,-0.006947778,-0.000988611
2015-09-15 04:00:00,0.383565556,-0.011659444,0.384790000,-0.000233333,-0.004721389,-0.000000000,-0.006938056,-0.000991111
2015-09-15 03:00:00,0.439783056,-0.011630278,0.441015000,-0.000241944,-0.004651111,-0.000000000,-0.006979167,-0.000990000
2015-09-15 02:00:00,0.392732500,-0.011649167,0.393982222,-0.000258333,-0.004642778,-0.000000000,-0.007006389,-0.000991389
2015-09-15 01:00:00,0.448812778,-0.011553056,0.450103889,-0.000302778,-0.004555278,-0.000000000,-0.006997778,-0.000988333
2015-09-15 00:00:00,0.395716667,-0.011474167,0.396960833,-0.000255000,-0.004520278,-0.000000000,-0.006953889,-0.000989167
2015-09-14 23:00:00,0.446095833,-0.011366667,0.447370000,-0.000285000,-0.004426667,-0.000000000,-0.006940000,-0.000989167
2015-09-14 22:00:00,0.366999722,-0.011418611,0.368251944,-0.000261389,-0.004450278,-0.000000000,-0.006968333,-0.000990833
2015-09-14 21:00:00,0.468465278,-0.011458889,0.469786667,-0.000330000,-0.004473333,-0.000000000,-0.006985556,-0.000991389
2015-09-14 20:00:00,0.336996944,0.123816944,0.205291944,-0.000228056,0.066031667,0.073569722,0.057785278,0.058363333
2015-09-14 19:00:00,0.360031667,0.819553611,-0.497412778,-0.000233611,0.346300278,0.384424722,0.473253333,0.473253333
2015-09-14 18:00:00,0.229165000,2.180410833,-2.050346944,-0.000078056,0.901023611,1.000202778,1.279387222,1.279387222
2015-09-14 17:00:00,0.303410556,1.324689722,-1.099638333,-0.000159167,0.713173611,0.791691944,0.611516111,0.611516111
2015-09-14 16:00:00,0.246236111,2.077178056,-1.955498889,-0.000078889,1.131822500,1.256458333,0.945355556,0.945355556
2015-09-14 15:00:00,0.233067500,3.430348333,-3.417206667,-0.000053056,1.998225278,2.218204167,1.432123056,1.432123056
2015-09-14 14:00:00,0.196093611,3.658157222,-3.718040556,0.000048056,2.324054167,2.579983056,1.334103056,1.334103056
2015-09-14 13:00:00,0.463040278,3.242938056,-3.033808333,-0.000216667,2.310743611,2.564870833,0.932194444,0.932194444
2015-09-14 12:00:00,0.399357778,2.649922222,-2.486689444,-0.000208611,2.147715278,2.384048889,0.502206944,0.502206944
2015-09-14 11:00:00,0.332564444,2.046551944,-1.916613611,-0.000091111,1.842292222,2.045009444,0.204259722,0.204259722
2015-09-14 10:00:00,0.353040000,1.303114722,-1.079665278,-0.000128611,1.177753889,1.307473056,0.125360833,0.125360833
2015-09-14 09:00:00,0.522990833,0.426753333,0.053073333,-0.000256111,0.386785278,0.429343889,0.039968056,0.040829722
2015-09-14 08:00:00,1.399142222,-0.005225278,2.022393611,-0.628884167,0.001777778,0.006623333,-0.007003056,-0.000990556
2015-09-14 07:00:00,2.286793056,-0.011189722,2.619515278,-0.331731111,-0.004224444,-0.000000000,-0.006965278,-0.000991111
2015-09-14 06:00:00,1.103040833,-0.011360833,1.283861667,-0.179829722,-0.004592500,-0.000000000,-0.006768333,-0.000991111
2015-09-14 05:00:00,0.918426111,-0.011548611,0.919858333,-0.000441667,-0.004539167,-0.000000000,-0.007009444,-0.000990556
2015-09-14 04:00:00,0.820606944,-0.011585278,0.822046389,-0.000448611,-0.004623333,-0.000000000,-0.006961944,-0.000990833
2015-09-14 03:00:00,0.830715000,-0.011635556,0.832143611,-0.000438333,-0.004636944,-0.000000000,-0.006998611,-0.000990278
2015-09-14 02:00:00,0.944348056,-0.011566111,1.121192500,-0.175854444,-0.004635278,-0.000000000,-0.006930833,-0.000990000
2015-09-14 01:00:00,0.991050000,-0.011452778,1.274820278,-0.282781111,-0.004549444,-0.000000000,-0.006903333,-0.000989167
2015-09-14 00:00:00,1.564473333,-0.011082222,2.589103611,-1.023641944,-0.004257778,-0.000000000,-0.006824444,-0.000988333
2015-09-13 23:00:00,1.999401667,-0.010811111,3.768910000,-1.768518889,-0.004110833,-0.000000000,-0.006700278,-0.000989444
2015-09-13 22:00:00,1.902732500,-0.010856667,3.531408056,-1.627685833,-0.004076389,-0.000000000,-0.006780278,-0.000989722
2015-09-13 21:00:00,1.198226944,-0.011105556,1.631461667,-0.432322500,-0.004211389,0.000006944,-0.006894167,-0.000919167
2015-09-13 20:00:00,1.303229167,0.219135000,1.997857500,-0.921758333,0.072038889,0.080033889,0.147096111,0.147096111
2015-09-13 19:00:00,1.238978889,1.234782222,1.066359722,-1.110649167,0.440889722,0.489375833,0.793892500,0.793892500
2015-09-13 18:00:00,1.309861667,2.015736667,0.626027222,-1.419977778,0.801275556,0.889351111,1.214461111,1.214461111
2015-09-13 17:00:00,1.375987222,2.586768889,0.230638056,-1.574366667,1.210348333,1.343295278,1.376420556,1.376420556
2015-09-13 16:00:00,1.186945000,2.742447778,-0.408631389,-1.302120556,1.414918889,1.570168056,1.327528889,1.327528889
2015-09-13 15:00:00,1.215552500,3.442099444,-1.186151111,-1.257126667,1.969501389,2.186232222,1.472598056,1.472598056
2015-09-13 14:00:00,1.368997778,3.613267778,-0.885542222,-1.610795556,2.294441944,2.546509722,1.318825833,1.318825833
2015-09-13 13:00:00,1.113555833,3.325053056,-1.612504444,-0.861349722,2.384340556,2.646697500,0.940712500,0.940712500
2015-09-13 12:00:00,1.337003889,2.784832500,-1.067936111,-0.635627222,2.325489444,2.581224167,0.459343056,0.459343056
2015-09-13 11:00:00,1.045081667,2.149177500,-1.327141944,-0.000538611,2.037051389,2.260636111,0.112126111,0.112126111
2015-09-13 10:00:00,1.055752500,1.425488889,-0.516178333,-0.000436111,1.337020278,1.483898333,0.088468611,0.088468611
2015-09-13 09:00:00,1.088012778,0.830983333,0.171765556,-0.000446111,0.772785833,0.857691111,0.058197500,0.059002222
2015-09-13 08:00:00,0.990391667,0.012876667,0.965390278,-0.000706667,0.019941944,0.026696667,-0.007065278,-0.000988611
2015-09-13 07:00:00,0.771756944,-0.011618889,0.773222500,-0.000475278,-0.004690278,-0.000000000,-0.006928611,-0.000990278
2015-09-13 06:00:00,0.829073333,-0.011553889,0.830513889,-0.000449722,-0.004611111,-0.000000000,-0.006942778,-0.000990833
2015-09-13 05:00:00,0.572931389,-0.011612778,0.574244444,-0.000321667,-0.004723889,-0.000000000,-0.006888889,-0.000991389
2015-09-13 04:00:00,0.601038889,-0.011580000,0.602411389,-0.000380833,-0.004711667,-0.000000000,-0.006868333,-0.000991667
2015-09-13 03:00:00,0.603294722,-0.011615278,0.604640833,-0.000354444,-0.004687500,-0.000000000,-0.006927778,-0.000991667
2015-09-13 02:00:00,0.532123889,-0.011633611,0.533427778,-0.000314167,-0.004667222,-0.000000000,-0.006966389,-0.000989722
2015-09-13 01:00:00,0.660407778,-0.011466944,0.661825278,-0.000427500,-0.004551667,-0.000000000,-0.006915278,-0.000990000
2015-09-13 00:00:00,0.779362778,-0.011409722,1.000198889,-0.219846111,-0.004412500,-0.000000000,-0.006997222,-0.000990000
