"Date & Time","Usage [kW]","Generation [kW]","Suite A [kW]","Solar [kW]","Solar+ [kW]","Suite D [kW]","Utility Feed [kW]","Suite C [kW]","Suite B [kW]"
2015-07-24 13:00:00,-2.696773889,3.318153056,-0.293889444,3.318153056,-0.000000000,-0.068899444,-2.696773889,-0.150691389,-0.000000000
2015-07-24 12:00:00,-1.943000556,2.403481667,-0.257207500,2.403481667,-0.000000000,-0.080321667,-1.943000556,-0.036205833,-0.000000000
2015-07-24 11:00:00,-0.563305556,1.145228056,-0.454648333,1.145228056,-0.000000000,-0.068894444,-0.563305556,-0.004591389,-0.000000000
2015-07-24 10:00:00,0.072668611,0.555834444,-0.501510556,0.555834444,-0.000000000,-0.073048056,0.072668611,-0.031347500,-0.000000000
2015-07-24 09:00:00,-0.007546389,0.339969444,-0.209351111,0.339969444,-0.000000000,-0.086020000,-0.007546389,-0.015897222,-0.000000000
2015-07-24 08:00:00,0.245001667,0.068578056,-0.210390278,0.068578056,-0.000000000,-0.079457222,0.245001667,-0.017215000,-0.000000000
2015-07-24 07:00:00,0.335553611,-0.002751389,-0.211250833,-0.002751389,-0.000000000,-0.082526667,0.335553611,-0.030806111,-0.000000000
2015-07-24 06:00:00,0.305416667,-0.002154722,-0.214910556,-0.002154722,-0.000000000,-0.077861944,0.305416667,-0.001919444,-0.000000000
2015-07-24 05:00:00,0.336463611,-0.002228611,-0.214592222,-0.002228611,-0.000000000,-0.079348333,0.336463611,-0.031971389,-0.000000000
2015-07-24 04:00:00,0.335465278,-0.002133333,-0.211256667,-0.002133333,-0.000000000,-0.089903889,0.335465278,-0.023962222,-0.000000000
2015-07-24 03:00:00,0.308381667,-0.002169722,-0.210881389,-0.002169722,-0.000000000,-0.076645278,0.308381667,-0.010007500,-0.000000000
2015-07-24 02:00:00,0.425650000,-0.002286944,-0.309278056,-0.002286944,-0.000000000,-0.086347222,0.425650000,-0.032237778,-0.000000000
2015-07-24 01:00:00,0.394113889,-0.002191667,-0.296250556,-0.002191667,-0.000000000,-0.080573333,0.394113889,-0.012168611,-0.000000000
2015-07-24 00:00:00,0.360440833,-0.002000000,-0.235726667,-0.002000000,-0.000000000,-0.090861111,0.360440833,-0.021848333,-0.000000000
2015-07-23 23:00:00,0.360376667,-0.002001944,-0.238654167,-0.002001944,-0.000000000,-0.077380000,0.360376667,-0.032380278,-0.000000000
2015-07-23 22:00:00,0.505524722,-0.001538889,-0.417913611,-0.001538889,-0.000000000,-0.086590556,0.505524722,-0.005406111,-0.000000000
2015-07-23 21:00:00,0.447872778,0.131002778,-0.464468056,0.131002778,-0.000000000,-0.088858333,0.447872778,-0.030939167,-0.000000000
2015-07-23 20:00:00,0.267276667,0.568552778,-0.691120556,0.568552778,-0.000000000,-0.084020833,0.267276667,-0.033405556,-0.000000000
2015-07-23 19:00:00,-1.411576111,1.779849167,-0.208023333,1.779849167,-0.000000000,-0.083503889,-1.411576111,-0.007135278,-0.000000000
2015-07-23 18:00:00,-1.538675833,2.213767222,-0.360346389,2.213767222,-0.000000000,-0.182357500,-1.538675833,-0.064886667,-0.000000000
2015-07-23 17:00:00,-2.454619444,3.048052500,-0.259796389,3.048052500,-0.000000000,-0.084309722,-2.454619444,-0.152406111,-0.000000000
2015-07-23 16:00:00,-2.919112500,3.434799167,-0.193557500,3.434799167,-0.000000000,-0.079662778,-2.919112500,-0.125558056,-0.000000000
2015-07-23 15:00:00,-3.189926667,3.673491111,-0.211041389,3.673491111,-0.000000000,-0.087797500,-3.189926667,-0.068504167,-0.000000000
2015-07-23 14:00:00,-2.776395278,3.492183611,-0.412646111,3.492183611,-0.000000000,-0.078752222,-2.776395278,-0.108199444,-0.000000000
2015-07-23 13:00:00,-2.739849722,3.542087500,-0.275416111,3.542087500,-0.000000000,-0.108728056,-2.739849722,-0.293847778,-0.000000000
2015-07-23 12:00:00,-2.163729444,3.041694444,-0.360231111,3.041694444,-0.000000000,-0.363511944,-2.163729444,-0.052105000,-0.000000000
2015-07-23 11:00:00,-1.641771944,2.225283056,-0.420010278,2.225283056,-0.000000000,-0.067705556,-1.641771944,-0.006267778,-0.000000000
2015-07-23 10:00:00,-0.825579167,1.257160556,-0.268539722,1.257160556,-0.000000000,-0.069281667,-0.825579167,-0.030238333,-0.000000000
2015-07-23 09:00:00,-0.031417778,0.320595833,-0.162804167,0.320595833,-0.000000000,-0.079496667,-0.031417778,-0.020416111,-0.000000000
2015-07-23 08:00:00,0.197240000,0.064308889,-0.164341389,0.064308889,-0.000000000,-0.075606667,0.197240000,-0.007741944,-0.000000000
2015-07-23 07:00:00,0.291293611,-0.002968056,-0.163705000,-0.002968056,-0.000000000,-0.083667778,0.291293611,-0.027535833,-0.000000000
2015-07-23 06:00:00,0.261738889,-0.002219167,-0.164018611,-0.002219167,-0.000000000,-0.081203611,0.261738889,-0.000556667,-0.000000000
2015-07-23 05:00:00,0.294707778,-0.002071111,-0.166763889,-0.002071111,-0.000000000,-0.083968889,0.294707778,-0.027876111,-0.000000000
2015-07-23 04:00:00,0.317645556,-0.002318611,-0.204736944,-0.002318611,-0.000000000,-0.079250000,0.317645556,-0.024065000,-0.000000000
2015-07-23 03:00:00,0.355923611,-0.002398889,-0.260868611,-0.002398889,-0.000000000,-0.085879167,0.355923611,-0.005865556,-0.000000000
2015-07-23 02:00:00,0.330474167,-0.002256389,-0.211726944,-0.002256389,-0.000000000,-0.080716944,0.330474167,-0.028894167,-0.000000000
2015-07-23 01:00:00,0.262622778,-0.002015278,-0.164705833,-0.002015278,-0.000000000,-0.078498056,0.262622778,-0.005135000,-0.000000000
2015-07-23 00:00:00,0.307720000,-0.002013333,-0.176901389,-0.002013333,-0.000000000,-0.089503056,0.307720000,-0.024855833,-0.000000000
2015-07-22 23:00:00,0.559328056,-0.002007500,-0.212416389,-0.002007500,-0.000000000,-0.293299444,0.559328056,-0.028020278,-0.000000000
2015-07-22 22:00:00,0.592966111,-0.000780833,-0.230831667,-0.000780833,-0.000000000,-0.332300278,0.592966111,0.001132778,-0.000000000
2015-07-22 21:00:00,0.566964167,0.107892500,-0.374657500,0.107892500,-0.000000000,-0.258827778,0.566964167,-0.028224722,-0.000000000
2015-07-22 20:00:00,0.008910833,0.548770000,-0.365614722,0.548770000,-0.000000000,-0.098737778,0.008910833,-0.020221667,-0.000000000
2015-07-22 19:00:00,-0.082380000,0.720848333,-0.171278056,0.720848333,-0.000000000,-0.098431389,-0.082380000,-0.012944722,-0.000000000
2015-07-22 18:00:00,-1.055171944,1.728033611,-0.175963611,1.728033611,-0.000000000,-0.061909167,-1.055171944,-0.032901944,-0.000000000
2015-07-22 17:00:00,-2.706729444,3.246084444,-0.185058333,3.246084444,-0.000000000,-0.107565833,-2.706729444,-0.010235278,-0.000000000
2015-07-22 16:00:00,-3.342568056,3.789305556,-0.187039722,3.789305556,-0.000000000,-0.089501667,-3.342568056,-0.037953056,-0.000000000
2015-07-22 15:00:00,-3.265911944,3.744541667,-0.246906944,3.744541667,-0.000000000,-0.068596389,-3.265911944,-0.030149167,-0.000000000
2015-07-22 14:00:00,-2.626403056,3.394906667,-0.463651667,3.394906667,-0.000000000,-0.072848889,-2.626403056,-0.014834167,-0.000000000
2015-07-22 13:00:00,-2.702984444,3.481253333,-0.338455833,3.481253333,-0.000000000,-0.075584444,-2.702984444,-0.057201667,-0.000000000
2015-07-22 12:00:00,-2.264705278,3.057494167,-0.329218333,3.057494167,-0.000000000,-0.069690833,-2.264705278,-0.081808333,-0.000000000
2015-07-22 11:00:00,-1.681725556,2.292665833,-0.251959722,2.292665833,-0.000000000,-0.224231667,-1.681725556,-0.031932778,-0.000000000
2015-07-22 10:00:00,-0.801345000,1.272644444,-0.292739722,1.272644444,-0.000000000,-0.086163611,-0.801345000,-0.007968889,-0.000000000
2015-07-22 09:00:00,-0.049045000,0.329441389,-0.148390556,0.329441389,-0.000000000,-0.070899444,-0.049045000,-0.020618056,-0.000000000
2015-07-22 08:00:00,0.195382222,0.068469722,-0.146643056,0.068469722,-0.000000000,-0.064151667,0.195382222,-0.025984167,-0.000000000
2015-07-22 07:00:00,0.243721667,-0.002886944,-0.142143889,-0.002886944,-0.000000000,-0.070715833,0.243721667,-0.000064444,-0.000000000
2015-07-22 06:00:00,0.265198611,-0.002019167,-0.139821944,-0.002019167,-0.000000000,-0.067285000,0.265198611,-0.026270556,-0.000000000
2015-07-22 05:00:00,0.254353611,-0.002022222,-0.142719722,-0.002022222,-0.000000000,-0.079382500,0.254353611,-0.000115000,-0.000000000
2015-07-22 04:00:00,0.272450000,-0.002025833,-0.141048056,-0.002025833,-0.000000000,-0.066571389,0.272450000,-0.026748611,-0.000000000
2015-07-22 03:00:00,0.238368889,-0.002007500,-0.139807500,-0.002007500,-0.000000000,-0.065150556,0.238368889,-0.016912778,-0.000000000
2015-07-22 02:00:00,0.242636389,-0.002016111,-0.139085000,-0.002016111,-0.000000000,-0.075614722,0.242636389,-0.011125833,-0.000000000
2015-07-22 01:00:00,0.249390000,-0.002000556,-0.140191111,-0.002000556,-0.000000000,-0.065343611,0.249390000,-0.027901667,-0.000000000
2015-07-22 00:00:00,0.228483611,-0.002013611,-0.140919722,-0.002013611,-0.000000000,-0.071464444,0.228483611,-0.001004722,-0.000000000
2015-07-21 23:00:00,0.262195833,-0.002000556,-0.143150278,-0.002000556,-0.000000000,-0.075603333,0.262195833,-0.028330000,-0.000000000
2015-07-21 22:00:00,0.243706667,-0.002355833,-0.140906111,-0.002355833,-0.000000000,-0.070377500,0.243706667,-0.017504167,-0.000000000
2015-07-21 21:00:00,0.228380278,0.083136667,-0.219077222,0.083136667,-0.000000000,-0.076228889,0.228380278,-0.013016389,-0.000000000
2015-07-21 20:00:00,-0.204435278,0.587896667,-0.235483611,0.587896667,-0.000000000,-0.092574444,-0.204435278,-0.030648611,-0.000000000
2015-07-21 19:00:00,-1.463983333,1.756280278,-0.140417500,1.756280278,-0.000000000,-0.071861389,-1.463983333,-0.005864444,-0.000000000
2015-07-21 18:00:00,-1.404126389,1.806754444,-0.149801111,1.806754444,-0.000000000,-0.089588889,-1.404126389,-0.092971667,-0.000000000
2015-07-21 17:00:00,-2.298728333,2.909160833,-0.150052778,2.909160833,-0.000000000,-0.339193889,-2.298728333,-0.026950556,-0.000000000
2015-07-21 16:00:00,-2.273066389,2.787677778,-0.154818056,2.787677778,-0.000000000,-0.206397500,-2.273066389,-0.061828611,-0.000000000
2015-07-21 15:00:00,-1.983676111,2.603553056,-0.175427778,2.603553056,-0.000000000,-0.289731667,-1.983676111,-0.065683056,-0.000000000
2015-07-21 14:00:00,-2.908869722,3.539713056,-0.181380556,3.539713056,-0.000000000,-0.313489722,-2.908869722,-0.011188889,-0.000000000
2015-07-21 13:00:00,-2.178505000,2.842805000,-0.181370556,2.842805000,-0.000000000,-0.102102778,-2.178505000,-0.075804167,-0.000000000
2015-07-21 12:00:00,-0.997272500,1.724551667,-0.216930556,1.724551667,-0.000000000,-0.174882222,-0.997272500,-0.097849722,-0.000000000
2015-07-21 11:00:00,-1.014523889,1.637555833,-0.265742500,1.637555833,-0.000000000,-0.272696667,-1.014523889,-0.016894444,-0.000000000
2015-07-21 10:00:00,-1.129587500,1.505508056,-0.198996389,1.505508056,-0.000000000,-0.074822500,-1.129587500,-0.029300833,-0.000000000
2015-07-21 09:00:00,-0.062005000,0.338632222,-0.179145000,0.338632222,-0.000000000,-0.068441389,-0.062005000,-0.000657222,-0.000000000
2015-07-21 08:00:00,0.259823889,0.063600000,-0.215701111,0.063600000,-0.000000000,-0.071191111,0.259823889,-0.025857778,-0.000000000
2015-07-21 07:00:00,0.368081111,-0.002732500,-0.278623333,-0.002732500,-0.000000000,-0.082651944,0.368081111,-0.002331111,-0.000000000
2015-07-21 06:00:00,0.300964167,-0.002005000,-0.194350556,-0.002005000,-0.000000000,-0.065592500,0.300964167,-0.024092500,-0.000000000
2015-07-21 05:00:00,0.278167222,-0.002022500,-0.165787778,-0.002022500,-0.000000000,-0.068170833,0.278167222,-0.026878611,-0.000000000
2015-07-21 04:00:00,0.246340278,-0.002032778,-0.150654167,-0.002032778,-0.000000000,-0.079751944,0.246340278,-0.000295000,-0.000000000
2015-07-21 03:00:00,0.257530556,-0.002021667,-0.148714167,-0.002021667,-0.000000000,-0.066003611,0.257530556,-0.027147222,-0.000000000
2015-07-21 02:00:00,0.229789444,-0.002013889,-0.148078889,-0.002013889,-0.000000000,-0.066150000,0.229789444,-0.000613889,-0.000000000
2015-07-21 01:00:00,0.268108611,-0.002001111,-0.149444444,-0.002001111,-0.000000000,-0.076389167,0.268108611,-0.027571111,-0.000000000
2015-07-21 00:00:00,0.259028611,-0.002000000,-0.147410833,-0.002000000,-0.000000000,-0.069077500,0.259028611,-0.027997222,-0.000000000
2015-07-20 23:00:00,0.278591944,-0.002000000,-0.192055000,-0.002000000,-0.000000000,-0.068451667,0.278591944,-0.000330278,-0.000000000
2015-07-20 22:00:00,0.356698889,-0.002939722,-0.222730000,-0.002939722,-0.000000000,-0.086141111,0.356698889,-0.027064167,-0.000000000
2015-07-20 21:00:00,0.374689722,0.034177222,-0.315953611,0.034177222,-0.000000000,-0.066579444,0.374689722,-0.003005556,-0.000000000
2015-07-20 20:00:00,0.237645000,0.151339722,-0.268944722,0.151339722,-0.000000000,-0.073010278,0.237645000,-0.023289167,-0.000000000
2015-07-20 19:00:00,-0.006264444,0.374685556,-0.232203056,0.374685556,-0.000000000,-0.077215278,-0.006264444,-0.028149722,-0.000000000
2015-07-20 18:00:00,0.334828056,0.247461944,-0.304395278,0.247461944,-0.000000000,-0.258052778,0.334828056,-0.001357778,-0.000000000
2015-07-20 17:00:00,-0.431071111,0.957531389,-0.178707778,0.957531389,-0.000000000,-0.274794722,-0.431071111,-0.030600556,-0.000000000
2015-07-20 16:00:00,-1.670611944,2.217822778,-0.270992778,2.217822778,-0.000000000,-0.187873889,-1.670611944,-0.014811111,-0.000000000
2015-07-20 15:00:00,-1.746493889,2.289055278,-0.305311667,2.289055278,-0.000000000,-0.132817500,-1.746493889,-0.025354167,-0.000000000
2015-07-20 14:00:00,-1.294716389,1.686184444,-0.177305556,1.686184444,-0.000000000,-0.106347222,-1.294716389,-0.030404722,-0.000000000
2015-07-20 13:00:00,-1.500440833,2.079683889,-0.295372500,2.079683889,-0.000000000,-0.191799722,-1.500440833,-0.005621389,-0.000000000
2015-07-20 12:00:00,-1.412508889,2.042993889,-0.297086667,2.042993889,-0.000000000,-0.218998333,-1.412508889,-0.031933056,-0.000000000
2015-07-20 11:00:00,-0.217301389,0.854305278,-0.462179722,0.854305278,-0.000000000,-0.114021111,-0.217301389,-0.004080833,-0.000000000
2015-07-20 10:00:00,0.185296667,0.363044722,-0.398927500,0.363044722,-0.000000000,-0.104391667,0.185296667,-0.023426389,-0.000000000
2015-07-20 09:00:00,0.113634722,0.180850278,-0.183796944,0.180850278,-0.000000000,-0.065526389,0.113634722,-0.027571111,-0.000000000
2015-07-20 08:00:00,0.218658056,0.016702778,-0.155772778,0.016702778,-0.000000000,-0.069123056,0.218658056,-0.000816667,-0.000000000
2015-07-20 07:00:00,0.270783611,-0.002753056,-0.155221389,-0.002753056,-0.000000000,-0.072821944,0.270783611,-0.027570556,-0.000000000
2015-07-20 06:00:00,0.242926389,-0.002015556,-0.157846667,-0.002015556,-0.000000000,-0.067725556,0.242926389,-0.003826389,-0.000000000
2015-07-20 05:00:00,0.264351111,-0.002018333,-0.154308889,-0.002018333,-0.000000000,-0.070386111,0.264351111,-0.025298056,-0.000000000
2015-07-20 04:00:00,0.271132222,-0.002011944,-0.153752222,-0.002011944,-0.000000000,-0.074364167,0.271132222,-0.028522222,-0.000000000
2015-07-20 03:00:00,0.238776667,-0.002051667,-0.159620833,-0.002051667,-0.000000000,-0.064528056,0.238776667,-0.000987778,-0.000000000
2015-07-20 02:00:00,0.321690556,-0.002204722,-0.213433056,-0.002204722,-0.000000000,-0.073284444,0.321690556,-0.028759167,-0.000000000
2015-07-20 01:00:00,0.338413889,-0.002247778,-0.252876944,-0.002247778,-0.000000000,-0.074400833,0.338413889,-0.009946667,-0.000000000
2015-07-20 00:00:00,0.272494722,-0.002002778,-0.173321111,-0.002002778,-0.000000000,-0.066902222,0.272494722,-0.020292778,-0.000000000
2015-07-19 23:00:00,0.295791944,-0.002000000,-0.177711111,-0.002000000,-0.000000000,-0.072241667,0.295791944,-0.029152500,-0.000000000
2015-07-19 22:00:00,0.284455000,-0.001457778,-0.192986389,-0.001457778,-0.000000000,-0.075631944,0.284455000,-0.000866389,-0.000000000
2015-07-19 21:00:00,0.121146944,0.167385833,-0.176502500,0.167385833,-0.000000000,-0.066217778,0.121146944,-0.029208333,-0.000000000
2015-07-19 20:00:00,-0.384417500,0.684881111,-0.165466389,0.684881111,-0.000000000,-0.073089167,-0.384417500,-0.018694722,-0.000000000
2015-07-19 19:00:00,-0.727412222,0.993556389,-0.135953056,0.993556389,-0.000000000,-0.061905000,-0.727412222,-0.015630000,-0.000000000
2015-07-19 18:00:00,-1.637542500,1.969728611,-0.137664444,1.969728611,-0.000000000,-0.064032500,-1.637542500,-0.034254167,-0.000000000
2015-07-19 17:00:00,-0.314093611,0.778218056,-0.140243889,0.778218056,-0.000000000,-0.074218889,-0.314093611,-0.004101111,-0.000000000
2015-07-19 16:00:00,-0.884168333,1.396599722,-0.136798056,1.396599722,-0.000000000,-0.061333889,-0.884168333,-0.032273611,-0.000000000
2015-07-19 15:00:00,-1.817185833,2.290434444,-0.136884722,2.290434444,-0.000000000,-0.058489722,-1.817185833,-0.025531667,-0.000000000
2015-07-19 14:00:00,-0.940186111,1.403537778,-0.137245556,1.403537778,-0.000000000,-0.072825556,-0.940186111,-0.014692778,-0.000000000
2015-07-19 13:00:00,-1.461323611,1.822085833,-0.161933611,1.822085833,-0.000000000,-0.062321667,-1.461323611,-0.031939444,-0.000000000
2015-07-19 12:00:00,-2.459023611,2.807266111,-0.185110556,2.807266111,-0.000000000,-0.056138333,-2.459023611,-0.008397222,-0.000000000
2015-07-19 11:00:00,-1.719968056,2.129395000,-0.247522222,2.129395000,-0.000000000,-0.058386111,-1.719968056,-0.033158056,-0.000000000
2015-07-19 10:00:00,-0.777735833,1.126643056,-0.218037222,1.126643056,-0.000000000,-0.071047222,-0.777735833,-0.013560833,-0.000000000
2015-07-19 09:00:00,-0.154953056,0.402343889,-0.134656944,0.402343889,-0.000000000,-0.066303889,-0.154953056,-0.018038889,-0.000000000
2015-07-19 08:00:00,0.070008611,0.174733056,-0.135428889,0.174733056,-0.000000000,-0.064536111,0.070008611,-0.027240833,-0.000000000
2015-07-19 07:00:00,0.215495278,-0.002733611,-0.134744722,-0.002733611,-0.000000000,-0.065466944,0.215495278,-0.000401111,-0.000000000
2015-07-19 06:00:00,0.252119444,-0.002008333,-0.139089167,-0.002008333,-0.000000000,-0.072876944,0.252119444,-0.027298333,-0.000000000
2015-07-19 05:00:00,0.226612500,-0.002027222,-0.136229722,-0.002027222,-0.000000000,-0.070299167,0.226612500,-0.007611667,-0.000000000
2015-07-19 04:00:00,0.235026944,-0.002001389,-0.136124722,-0.002001389,-0.000000000,-0.064546111,0.235026944,-0.021139167,-0.000000000
2015-07-19 03:00:00,0.253985278,-0.002003333,-0.137757500,-0.002003333,-0.000000000,-0.074218056,0.253985278,-0.028024444,-0.000000000
2015-07-19 02:00:00,0.218818333,-0.002004444,-0.136635833,-0.002004444,-0.000000000,-0.067312222,0.218818333,-0.000933333,-0.000000000
2015-07-19 01:00:00,0.247610000,-0.002000556,-0.138962500,-0.002000556,-0.000000000,-0.066796111,0.247610000,-0.028609167,-0.000000000
2015-07-19 00:00:00,0.237778333,-0.002000278,-0.136049722,-0.002000278,-0.000000000,-0.074373611,0.237778333,-0.013610278,-0.000000000
2015-07-18 23:00:00,0.250859444,-0.002000000,-0.154829722,-0.002000000,-0.000000000,-0.064701111,0.250859444,-0.016176111,-0.000000000
2015-07-18 22:00:00,0.274363611,-0.000499167,-0.161248333,-0.000499167,-0.000000000,-0.071435000,0.274363611,-0.029098611,-0.000000000
2015-07-18 21:00:00,0.117654722,0.127877778,-0.157372778,0.127877778,-0.000000000,-0.072216389,0.117654722,-0.001241944,-0.000000000
2015-07-18 20:00:00,0.024369167,0.249553056,-0.160082500,0.249553056,-0.000000000,-0.064217778,0.024369167,-0.029991667,-0.000000000
2015-07-18 19:00:00,0.074238333,0.226405556,-0.182795278,0.226405556,-0.000000000,-0.078517222,0.074238333,-0.027575556,-0.000000000
2015-07-18 18:00:00,-0.290594167,0.656114722,-0.264565000,0.656114722,-0.000000000,-0.064914167,-0.290594167,-0.005485833,-0.000000000
2015-07-18 17:00:00,-0.658295556,1.141540278,-0.191021389,1.141540278,-0.000000000,-0.064394444,-0.658295556,-0.033614167,-0.000000000
2015-07-18 16:00:00,-0.916159167,1.369678056,-0.139628611,1.369678056,-0.000000000,-0.068783611,-0.916159167,-0.008311111,-0.000000000
2015-07-18 15:00:00,-2.260980833,2.766497778,-0.136706111,2.766497778,-0.000000000,-0.062828056,-2.260980833,-0.034250556,-0.000000000
2015-07-18 14:00:00,-1.730704722,2.229869444,-0.135925556,2.229869444,-0.000000000,-0.064335278,-1.730704722,-0.034838056,-0.000000000
2015-07-18 13:00:00,-3.008620833,3.467408056,-0.133656667,3.467408056,-0.000000000,-0.059606389,-3.008620833,-0.009739444,-0.000000000
2015-07-18 12:00:00,-2.804542222,3.158482500,-0.134051667,3.158482500,-0.000000000,-0.082392500,-2.804542222,-0.035635556,-0.000000000
2015-07-18 11:00:00,-1.978945556,2.266895556,-0.134016389,2.266895556,-0.000000000,-0.061168889,-1.978945556,-0.007374722,-0.000000000
2015-07-18 10:00:00,-0.935028056,1.231160556,-0.136345833,1.231160556,-0.000000000,-0.068473333,-0.935028056,-0.029934722,-0.000000000
2015-07-18 09:00:00,-0.206007778,0.461172778,-0.134940278,0.461172778,-0.000000000,-0.060966667,-0.206007778,-0.026311389,-0.000000000
2015-07-18 08:00:00,0.074295000,0.145717222,-0.136080833,0.145717222,-0.000000000,-0.066120833,0.074295000,-0.002773889,-0.000000000
2015-07-18 07:00:00,0.252726111,-0.002906111,-0.137703056,-0.002906111,-0.000000000,-0.072477222,0.252726111,-0.027355000,-0.000000000
2015-07-18 06:00:00,0.216910278,-0.002019722,-0.135917500,-0.002019722,-0.000000000,-0.065972778,0.216910278,-0.000820278,-0.000000000
2015-07-18 05:00:00,0.242821111,-0.002003333,-0.135603056,-0.002003333,-0.000000000,-0.065161944,0.242821111,-0.028059722,-0.000000000
2015-07-18 04:00:00,0.259804444,-0.002013056,-0.140451111,-0.002013056,-0.000000000,-0.077879167,0.259804444,-0.027949167,-0.000000000
2015-07-18 03:00:00,0.251628056,-0.002159167,-0.177347778,-0.002159167,-0.000000000,-0.064090833,0.251628056,-0.001971111,-0.000000000
2015-07-18 02:00:00,0.337819167,-0.002152222,-0.237701389,-0.002152222,-0.000000000,-0.069365556,0.337819167,-0.029778889,-0.000000000
2015-07-18 01:00:00,0.262072500,-0.002054722,-0.168609167,-0.002054722,-0.000000000,-0.077470556,0.262072500,-0.006899167,-0.000000000
2015-07-18 00:00:00,0.237600556,-0.002001389,-0.135364444,-0.002001389,-0.000000000,-0.064475278,0.237600556,-0.023495833,-0.000000000
2015-07-17 23:00:00,0.253521389,-0.002000000,-0.135780556,-0.002000000,-0.000000000,-0.074792222,0.253521389,-0.029409167,-0.000000000
2015-07-17 22:00:00,0.212137500,0.005665833,-0.137035556,0.005665833,-0.000000000,-0.070465000,0.212137500,-0.001699167,-0.000000000
2015-07-17 21:00:00,0.126469444,0.127545833,-0.140216944,0.127545833,-0.000000000,-0.071533333,0.126469444,-0.029665000,-0.000000000
2015-07-17 20:00:00,-0.302533889,0.568446944,-0.135476389,0.568446944,-0.000000000,-0.071753611,-0.302533889,-0.021964167,-0.000000000
2015-07-17 19:00:00,-1.047433889,1.336634167,-0.134119722,1.336634167,-0.000000000,-0.078439167,-1.047433889,-0.013576944,-0.000000000
2015-07-17 18:00:00,-2.273071944,2.871880833,-0.134554167,2.871880833,-0.000000000,-0.333687778,-2.273071944,-0.038191389,-0.000000000
2015-07-17 17:00:00,-1.896869444,2.456547222,-0.158221667,2.456547222,-0.000000000,-0.306040000,-1.896869444,-0.009565556,-0.000000000
2015-07-17 16:00:00,-1.008780556,1.587205556,-0.161630278,1.587205556,-0.000000000,-0.321329167,-1.008780556,-0.033978611,-0.000000000
2015-07-17 15:00:00,-1.803792222,2.200510278,-0.164731944,2.200510278,-0.000000000,-0.118880278,-1.803792222,-0.029981111,-0.000000000
2015-07-17 14:00:00,-1.892189167,2.529501111,-0.211303333,2.529501111,-0.000000000,-0.331249167,-1.892189167,-0.012486944,-0.000000000
2015-07-17 13:00:00,-2.606467500,3.411702778,-0.362710000,3.411702778,-0.000000000,-0.303650278,-2.606467500,-0.036464167,-0.000000000
2015-07-17 12:00:00,-2.362131389,2.974681944,-0.420365278,2.974681944,-0.000000000,-0.097250000,-2.362131389,-0.008840000,-0.000000000
2015-07-17 11:00:00,-1.678114722,2.226920556,-0.362337778,2.226920556,-0.000000000,-0.078039722,-1.678114722,-0.031919444,-0.000000000
2015-07-17 10:00:00,-0.820174167,1.262473611,-0.259911667,1.262473611,-0.000000000,-0.103348611,-0.820174167,-0.014330000,-0.000000000
2015-07-17 09:00:00,-0.091651667,0.341406944,-0.142926944,0.341406944,-0.000000000,-0.064767500,-0.091651667,-0.015585000,-0.000000000
2015-07-17 08:00:00,0.169288611,0.079691111,-0.145442222,0.079691111,-0.000000000,-0.065326667,0.169288611,-0.026234444,-0.000000000
2015-07-17 07:00:00,0.235655278,-0.003029167,-0.144656389,-0.003029167,-0.000000000,-0.075364167,0.235655278,-0.000124722,-0.000000000
2015-07-17 06:00:00,0.251959722,-0.002009167,-0.140811667,-0.002009167,-0.000000000,-0.069207222,0.251959722,-0.026574167,-0.000000000
2015-07-17 05:00:00,0.227143611,-0.002003889,-0.141590278,-0.002003889,-0.000000000,-0.063788889,0.227143611,-0.005793611,-0.000000000
2015-07-17 04:00:00,0.255078889,-0.002002222,-0.143186944,-0.002002222,-0.000000000,-0.075000833,0.255078889,-0.021468333,-0.000000000
2015-07-17 03:00:00,0.253627222,-0.002003056,-0.141289722,-0.002003056,-0.000000000,-0.070104167,0.253627222,-0.027476667,-0.000000000
2015-07-17 02:00:00,0.223808611,-0.002000000,-0.143422222,-0.002000000,-0.000000000,-0.064121944,0.223808611,-0.000828333,-0.000000000
2015-07-17 01:00:00,0.275888333,-0.002000000,-0.153447778,-0.002000000,-0.000000000,-0.079674167,0.275888333,-0.028281111,-0.000000000
2015-07-17 00:00:00,0.263877500,-0.002000000,-0.168681111,-0.002000000,-0.000000000,-0.064174167,0.263877500,-0.014436667,-0.000000000
2015-07-16 23:00:00,0.272664444,-0.002000278,-0.166170278,-0.002000278,-0.000000000,-0.075855556,0.272664444,-0.014686111,-0.000000000
2015-07-16 22:00:00,0.407431944,0.002051111,-0.305603889,0.002051111,-0.000000000,-0.069183611,0.407431944,-0.028591111,-0.000000000
2015-07-16 21:00:00,0.529041667,0.081783611,-0.533043889,0.081783611,-0.000000000,-0.074188056,0.529041667,-0.000158056,-0.000000000
2015-07-16 20:00:00,-0.060742778,0.509991944,-0.328614444,0.509991944,-0.000000000,-0.072230000,-0.060742778,-0.030268056,-0.000000000
2015-07-16 19:00:00,-0.776262222,1.126110556,-0.190337778,1.126110556,-0.000000000,-0.080973611,-0.776262222,-0.032784444,-0.000000000
2015-07-16 18:00:00,-0.533505000,1.019465833,-0.129363056,1.019465833,-0.000000000,-0.301332222,-0.533505000,-0.005456944,-0.000000000
