"Date & Time","Usage [kW]","Generation [kW]","PF []","Grid [kW]","Grid| [kW]","Grid* [kVA]","Solar [kW]","Solar- [kW]","Frequency [Hz]","Grid Power Factor []","Grid Voltage L1 [V]","Grid Voltage L2 [V]"
2015-12-20 00:00:00,0.859129444,0.002023611,892.007222222,0.859129167,0.859129167,0.960983333,0.002023611,0.000000278,60.009122017,892.007222222,123.528253645,123.501621422
2015-12-19 23:00:00,1.470611944,0.000742222,924.017500000,1.470569722,1.470569722,1.572874444,0.000742222,0.000042222,59.995139794,924.017500000,123.341453081,123.310130024
2015-12-19 22:00:00,1.129990833,0.001908056,885.895277778,1.129976667,1.129976667,1.266043611,0.001908056,0.000014167,59.994210072,885.895277778,122.959626396,122.931693339
2015-12-19 21:00:00,0.826876389,0.002410556,859.346944444,0.826876389,0.826876389,0.955914167,0.002410556,-0.000000000,60.003902017,859.346944444,123.059460289,123.042754455
2015-12-19 20:00:00,3.564838889,0.001020278,918.337222222,3.564513889,3.564513889,3.703356667,0.001020278,0.000325000,59.993874794,918.337222222,122.592028323,122.575671100
2015-12-19 19:00:00,0.856958056,0.002470278,885.044166667,0.856958056,0.856958056,0.961346111,0.002470278,-0.000000000,59.985440627,885.044166667,122.015884129,121.984704127
2015-12-19 18:00:00,0.993613611,0.002152222,903.167777778,0.993613611,0.993613611,1.093869167,0.002152222,-0.000000000,59.978563404,903.167777778,122.544818321,122.513859430
2015-12-19 17:00:00,0.833488889,0.021516389,905.291111111,0.833059722,0.833059722,0.917232222,0.021516389,0.000429167,59.978212015,905.291111111,123.357491692,123.324392802
2015-12-19 16:00:00,0.888208333,0.056225278,916.192777778,0.888208333,0.888208333,0.967154444,0.056225278,-0.000000000,60.007869795,916.192777778,123.532457812,123.499881144
2015-12-19 15:00:00,1.054892222,0.041631667,912.397500000,1.054887778,1.054887778,1.152064722,0.041631667,0.000004444,60.000080628,912.397500000,123.234893353,123.201976685
2015-12-19 14:00:00,1.142070556,0.035866111,889.923333333,1.142067222,1.142067222,1.282480278,0.035866111,0.000003333,60.012576184,889.923333333,123.192642518,123.159171128
2015-12-19 13:00:00,1.199635000,0.035681944,892.675833333,1.199560556,1.199560556,1.341263889,0.035681944,0.000074444,59.993961183,892.675833333,123.141821682,123.107770014
2015-12-19 12:00:00,1.312504167,0.018832222,895.530833333,1.312484722,1.312484722,1.463221944,0.018832222,0.000019444,60.007285628,895.530833333,122.851353335,122.816851945
2015-12-19 11:00:00,1.307637778,0.002192222,887.300833333,1.307637778,1.307637778,1.469743056,0.002192222,-0.000000000,60.000180072,887.300833333,122.839136112,122.808074722
2015-12-19 10:00:00,4.737051111,0.000213333,962.564444444,4.736371667,4.736371667,4.838108056,0.000213333,0.000679444,59.990323127,962.564444444,122.274856363,122.240473584
2015-12-19 09:00:00,0.534039722,0.002714722,866.580833333,0.534039722,0.534039722,0.610479444,0.002714722,-0.000000000,59.987710905,866.580833333,122.758361108,122.737669996
2015-12-19 08:00:00,0.571848333,0.002333333,860.516944444,0.571848333,0.571848333,0.659819722,0.002333333,-0.000000000,59.987420905,860.516944444,122.770134165,122.750092775
2015-12-19 07:00:00,0.718037778,0.001861111,874.119166667,0.718037778,0.718037778,0.823321944,0.001861111,-0.000000000,59.998594794,874.119166667,123.253676132,123.232988353
2015-12-19 06:00:00,0.442514167,0.003083333,836.554444444,0.442514167,0.442514167,0.516422222,0.003083333,-0.000000000,59.989345349,836.554444444,123.347690025,123.326812524
2015-12-19 05:00:00,0.497053056,0.002864444,843.095833333,0.497053056,0.497053056,0.580666389,0.002864444,-0.000000000,59.992895905,843.095833333,123.567959480,123.544504479
2015-12-19 04:00:00,0.496890278,0.002758611,853.778888889,0.496890278,0.496890278,0.578413611,0.002758611,-0.000000000,60.010544795,853.778888889,123.559848647,123.536553090
2015-12-19 03:00:00,0.502353611,0.002665000,846.649166667,0.502353611,0.502353611,0.590351944,0.002665000,-0.000000000,59.999573405,846.649166667,123.587925315,123.565560591
2015-12-19 02:00:00,0.424818611,0.002658611,826.118611111,0.424818611,0.424818611,0.518317778,0.002658611,-0.000000000,60.007343961,826.118611111,123.577017536,123.554500035
2015-12-19 01:00:00,0.543342778,0.002125833,824.883888889,0.543342778,0.543342778,0.658684167,0.002125833,-0.000000000,59.996833405,824.883888889,123.950716443,123.928336164
2015-12-19 00:00:00,0.793736389,0.001971389,870.070555556,0.793703611,0.793703611,0.890189444,0.001971389,0.000032778,59.997607016,870.070555556,123.593119759,123.567800314
2015-12-18 23:00:00,1.176304167,0.001206389,905.786666667,1.176143889,1.176143889,1.286996944,0.001206389,0.000160278,59.998209239,905.786666667,123.048437511,123.023884177
2015-12-18 22:00:00,3.653305833,0.000030278,915.434722222,3.652742500,3.652742500,3.799764722,0.000030278,0.000563333,60.009061461,915.434722222,122.300641642,122.279716364
2015-12-18 21:00:00,2.179011944,0.000426944,883.165277778,2.178670833,2.178670833,2.379946111,0.000426944,0.000341111,59.995657016,883.165277778,122.441698316,122.418412203
2015-12-18 20:00:00,1.478368333,0.001395278,917.733611111,1.478327500,1.478327500,1.593343056,0.001395278,0.000040833,60.006572572,917.733611111,121.928314958,121.898228845
2015-12-18 19:00:00,1.037541944,0.001861667,900.577777778,1.037541944,1.037541944,1.148790556,0.001861667,-0.000000000,59.992016183,900.577777778,121.802874674,121.770053839
2015-12-18 18:00:00,0.920280556,0.002834444,892.416944444,0.920280556,0.920280556,1.019675000,0.002834444,-0.000000000,59.981153127,892.416944444,122.752749997,122.726353885
2015-12-18 17:00:00,0.525192500,0.002894167,879.528333333,0.525192500,0.525192500,0.593940556,0.002894167,-0.000000000,59.986689238,879.528333333,123.289380023,123.273471133
2015-12-18 16:00:00,0.549804722,0.002526111,867.680277778,0.549804444,0.549804444,0.632073611,0.002526111,0.000000278,59.994529794,867.680277778,123.649171151,123.634867539
2015-12-18 15:00:00,0.394791667,0.003120278,865.204722222,0.394791667,0.394791667,0.454212222,0.003120278,-0.000000000,60.003771461,865.204722222,123.729679766,123.714825598
2015-12-18 14:00:00,0.750279722,0.002651111,868.786388889,0.750261389,0.750261389,0.855818889,0.002651111,0.000018333,59.990692572,868.786388889,123.777796712,123.762253378
2015-12-18 13:00:00,1.113900556,0.002239444,885.943055556,1.113900556,1.113900556,1.254229444,0.002239444,-0.000000000,59.991789794,885.943055556,123.934004775,123.899772274
2015-12-18 12:00:00,1.295172500,0.001191389,907.403055556,1.295076944,1.295076944,1.422386389,0.001191389,0.000095556,59.995312572,907.403055556,123.886737551,123.852036438
2015-12-18 11:00:00,1.169252222,0.001787222,893.109722222,1.169212778,1.169212778,1.305200556,0.001787222,0.000039444,60.003568406,893.109722222,123.511764200,123.476633920
2015-12-18 10:00:00,1.091304167,0.002250833,895.204722222,1.091304167,1.091304167,1.215075000,0.002250833,-0.000000000,59.987053405,895.204722222,123.264648910,123.230463631
2015-12-18 09:00:00,0.771509167,0.002455278,890.232777778,0.771508889,0.771508889,0.862385278,0.002455278,0.000000278,59.986852571,890.232777778,123.072051401,123.050755289
2015-12-18 08:00:00,0.814017778,0.001556389,881.025555556,0.814014167,0.814014167,0.919735833,0.001556389,0.000003611,59.988917849,881.025555556,122.364330534,122.342936089
2015-12-18 07:00:00,0.688177778,0.001463889,838.397222222,0.688177500,0.688177500,0.817351667,0.001463889,0.000000278,60.000355350,838.397222222,122.814632778,122.793130555
2015-12-18 06:00:00,0.615924722,0.002206389,844.497500000,0.615924722,0.615924722,0.721797500,0.002206389,-0.000000000,59.994160905,844.497500000,123.502360588,123.477516143
2015-12-18 05:00:00,0.522078333,0.002654167,854.381666667,0.522077778,0.522077778,0.606694167,0.002654167,0.000000556,60.000132017,854.381666667,123.725993654,123.701101431
2015-12-18 04:00:00,0.522062500,0.002395278,837.970555556,0.522062500,0.522062500,0.614826667,0.002395278,-0.000000000,59.994051183,837.970555556,123.692339208,123.666795318
2015-12-18 03:00:00,0.517201389,0.002195278,821.650833333,0.517201389,0.517201389,0.619278333,0.002195278,-0.000000000,59.999176461,821.650833333,123.697023375,123.670798374
2015-12-18 02:00:00,0.573238056,0.001870556,823.484722222,0.573238056,0.573238056,0.689859444,0.001870556,-0.000000000,60.019482017,823.484722222,123.998652001,123.972701722
2015-12-18 01:00:00,0.451360000,0.003051667,856.373055556,0.451360000,0.451360000,0.513313611,0.003051667,-0.000000000,60.005878683,856.373055556,123.630069761,123.604455593
2015-12-18 00:00:00,0.882118889,0.001599167,885.135277778,0.882118333,0.882118333,0.986673611,0.001599167,0.000000556,60.007226739,885.135277778,123.372961138,123.348970303
2015-12-17 23:00:00,0.859998056,0.002037778,879.859166667,0.859998056,0.859998056,0.971377500,0.002037778,-0.000000000,60.006121461,879.859166667,122.823023056,122.799095555
2015-12-17 22:00:00,1.123760556,0.001173889,914.282777778,1.123758333,1.123758333,1.227903056,0.001173889,0.000002222,59.990566461,914.282777778,122.512793041,122.484695262
2015-12-17 21:00:00,1.217609167,0.001278611,921.115833333,1.217603056,1.217603056,1.316581944,0.001278611,0.000006111,60.017671184,921.115833333,122.457856094,122.420266092
2015-12-17 20:00:00,1.410211667,0.000831111,934.730277778,1.410157778,1.410157778,1.507167778,0.000831111,0.000053889,60.012067295,934.730277778,122.562239433,122.523919986
2015-12-17 19:00:00,1.281053889,0.002239167,904.113611111,1.281053889,1.281053889,1.410365833,0.002239167,-0.000000000,59.981323127,904.113611111,121.774351340,121.738956893
2015-12-17 18:00:00,1.120300278,0.002824167,889.635833333,1.120300278,1.120300278,1.237231667,0.002824167,-0.000000000,59.977702015,889.635833333,122.702281939,122.676062493
2015-12-17 17:00:00,0.657464722,0.002059722,853.956944444,0.657464722,0.657464722,0.766080833,0.002059722,-0.000000000,59.990044516,853.956944444,123.626765872,123.608376149
2015-12-17 16:00:00,0.638295000,0.001705833,821.769444444,0.638295000,0.638295000,0.774847500,0.001705833,-0.000000000,59.991709238,821.769444444,124.012249779,123.991143945
2015-12-17 15:00:00,0.380649722,0.003121944,848.550833333,0.380595000,0.380595000,0.444282778,0.003121944,0.000054722,59.995972294,848.550833333,123.883730051,123.863718105
2015-12-17 14:00:00,0.373662500,0.003072778,834.732222222,0.373643889,0.373643889,0.441038333,0.003072778,0.000018611,59.997348127,834.732222222,123.799234769,123.780709490
2015-12-17 13:00:00,0.357500556,0.003258889,831.585555556,0.357500556,0.357500556,0.426333056,0.003258889,-0.000000000,59.982574793,831.585555556,123.329768080,123.311728357
2015-12-17 12:00:00,0.393935556,0.003148333,842.782222222,0.393861667,0.393861667,0.462553056,0.003148333,0.000073889,60.008066461,842.782222222,123.349971692,123.331560302
2015-12-17 11:00:00,0.612769444,0.001810556,830.664166667,0.612730000,0.612730000,0.733170278,0.001810556,0.000039444,60.011761184,830.664166667,123.063848901,123.044078344
2015-12-17 10:00:00,0.882229722,0.001295556,901.493333333,0.882227222,0.882227222,0.964437778,0.001295556,0.000002500,60.007186184,901.493333333,122.969490563,122.948726673
2015-12-17 09:00:00,0.986118889,0.001482222,853.902222222,0.986117778,0.986117778,1.141836944,0.001482222,0.000001111,59.990018127,853.902222222,122.372763312,122.351243589
2015-12-17 08:00:00,0.894458056,0.002698889,871.815277778,0.894458056,0.894458056,1.021667500,0.002698889,-0.000000000,59.981968405,871.815277778,122.118962189,122.097835799
2015-12-17 07:00:00,0.556238889,0.002068889,807.307777778,0.556238889,0.556238889,0.681346944,0.002068889,-0.000000000,59.992138405,807.307777778,122.807171666,122.785241110
2015-12-17 06:00:00,0.432204722,0.002979444,829.348055556,0.432204722,0.432204722,0.516235833,0.002979444,-0.000000000,59.994292850,829.348055556,123.428060863,123.404989195
2015-12-17 05:00:00,0.551717500,0.002107222,805.970833333,0.551717500,0.551717500,0.679565000,0.002107222,-0.000000000,59.980568404,805.970833333,123.950544221,123.929541997
2015-12-17 04:00:00,0.396781389,0.002640556,802.718888889,0.396781389,0.396781389,0.496114722,0.002640556,-0.000000000,59.995095905,802.718888889,124.016085057,123.994647834
2015-12-17 03:00:00,0.649551944,0.001570278,813.926388889,0.649551944,0.649551944,0.791551389,0.001570278,-0.000000000,59.998458961,813.926388889,124.066240615,124.044628392
2015-12-17 02:00:00,0.475156667,0.002957778,875.615833333,0.475156667,0.475156667,0.536559444,0.002957778,-0.000000000,59.998694516,875.615833333,123.991957278,123.970518111
2015-12-17 01:00:00,0.609289444,0.002810556,908.674444444,0.609289444,0.609289444,0.666803611,0.002810556,-0.000000000,60.001200628,908.674444444,124.159683675,124.138192285
2015-12-17 00:00:00,0.624002500,0.002478333,871.735277778,0.624002500,0.624002500,0.707747222,0.002478333,-0.000000000,60.016613406,871.735277778,123.555668924,123.533851701
2015-12-16 23:00:00,0.677008889,0.002195833,862.703611111,0.677008889,0.677008889,0.778655000,0.002195833,-0.000000000,60.002036739,862.703611111,122.960631396,122.936766395
2015-12-16 22:00:00,0.727878056,0.002401111,874.798611111,0.727878056,0.727878056,0.822767778,0.002401111,-0.000000000,59.987018683,874.798611111,122.432931371,122.407951925
2015-12-16 21:00:00,1.096006944,0.001762778,921.176666667,1.096006389,1.096006389,1.187547778,0.001762778,0.000000556,60.002493961,921.176666667,122.109704967,122.071845243
2015-12-16 20:00:00,1.257561667,0.001160278,920.922500000,1.257561667,1.257561667,1.364694444,0.001160278,-0.000000000,59.999839517,920.922500000,121.993105794,121.955196626
2015-12-16 19:00:00,1.911230556,0.001052222,916.775277778,1.911227222,1.911227222,2.023461389,0.001052222,0.000003333,59.983260905,916.775277778,121.977046905,121.944731348
2015-12-16 18:00:00,0.288925833,0.003228056,816.126388889,0.288925833,0.288925833,0.350306111,0.003228056,-0.000000000,59.971940349,816.126388889,122.891681670,122.872430558
2015-12-16 17:00:00,0.295315556,0.003318611,810.684166667,0.295315556,0.295315556,0.361712500,0.003318611,-0.000000000,59.978625349,810.684166667,123.584553370,123.565774758
2015-12-16 16:00:00,0.321272222,0.003162222,798.702500000,0.321252500,0.321252500,0.396334722,0.003162222,0.000019722,59.992383961,798.702500000,123.990868111,123.970325055
2015-12-16 15:00:00,0.357993611,0.003214167,817.068611111,0.357993611,0.357993611,0.429863611,0.003214167,-0.000000000,60.006888961,817.068611111,124.117236451,124.097847005
2015-12-16 14:00:00,0.345817222,0.003248611,823.986666667,0.345817222,0.345817222,0.416687500,0.003248611,-0.000000000,60.012591184,823.986666667,124.509470636,124.489916191
2015-12-16 13:00:00,0.356359167,0.003289722,820.419722222,0.356359167,0.356359167,0.426025556,0.003289722,-0.000000000,60.010534239,820.419722222,124.438001744,124.419374243
2015-12-16 12:00:00,0.345072222,0.003096944,796.832777778,0.345072222,0.345072222,0.430220000,0.003096944,-0.000000000,60.013328962,796.832777778,124.396981742,124.377160352
2015-12-16 11:00:00,0.466576389,0.002658611,818.301111111,0.466576389,0.466576389,0.570118889,0.002658611,-0.000000000,60.021426462,818.301111111,124.157711453,124.136788118
2015-12-16 10:00:00,1.307128611,0.001403611,857.034722222,1.307068333,1.307068333,1.442446111,0.001403611,0.000060278,59.991122016,857.034722222,123.900982274,123.879048939
2015-12-16 09:00:00,0.605480556,0.002693333,854.496666667,0.605480556,0.605480556,0.705928889,0.002693333,-0.000000000,59.985948405,854.496666667,123.412407528,123.391628361
2015-12-16 08:00:00,0.927220000,0.001535000,874.743611111,0.927219444,0.927219444,1.046121111,0.001535000,0.000000556,59.966924515,874.743611111,122.718621384,122.699661383
2015-12-16 07:00:00,0.566679444,0.002588333,855.710000000,0.566679444,0.566679444,0.653700000,0.002588333,-0.000000000,59.969815348,855.710000000,123.096919458,123.077311957
2015-12-16 06:00:00,0.647169167,0.001842500,837.904444444,0.647168889,0.647168889,0.768526111,0.001842500,0.000000278,59.965434793,837.904444444,123.137094738,123.120358903
2015-12-16 05:00:00,0.633855556,0.002434167,873.001111111,0.633855556,0.633855556,0.721512222,0.002434167,-0.000000000,59.990450905,873.001111111,123.454894197,123.435038918
2015-12-16 04:00:00,0.416116111,0.002568333,808.192500000,0.416116111,0.416116111,0.512936944,0.002568333,-0.000000000,59.986487571,808.192500000,123.455801419,123.433075863
2015-12-16 03:00:00,0.454366389,0.002318889,819.377500000,0.454366389,0.454366389,0.560419444,0.002318889,-0.000000000,59.985369794,819.377500000,123.678964208,123.655938373
2015-12-16 02:00:00,0.455962778,0.002480556,815.407222222,0.455962222,0.455962222,0.550850000,0.002480556,0.000000556,60.006412295,815.407222222,124.380811741,124.357920073
2015-12-16 01:00:00,0.286809722,0.003369444,814.115277778,0.286809722,0.286809722,0.346376389,0.003369444,-0.000000000,59.994498405,814.115277778,123.942800609,123.921303108
2015-12-16 00:00:00,0.323204167,0.003390556,840.790277778,0.323204167,0.323204167,0.380027222,0.003390556,-0.000000000,60.020897295,840.790277778,123.425054473,123.405597250
2015-12-15 23:00:00,0.589213889,0.003323333,869.558055556,0.589213889,0.589213889,0.656989444,0.003323333,-0.000000000,60.009975628,869.558055556,123.375936416,123.354276137
2015-12-15 22:00:00,1.682138611,0.001240000,890.754444444,1.682035278,1.682035278,1.822194722,0.001240000,0.000103333,59.993359238,890.754444444,122.255646640,122.221208583
2015-12-15 21:00:00,3.221197778,-0.000413611,927.930555556,3.220292500,3.220292500,3.368068333,-0.000413611,0.000905278,60.006783684,927.930555556,122.085134965,122.046129964
2015-12-15 20:00:00,2.088694167,0.000206111,945.755000000,2.088137778,2.088137778,2.202180556,0.000206111,0.000556389,59.997567294,945.755000000,121.807862452,121.771140784
2015-12-15 19:00:00,2.304490278,0.000218056,946.730277778,2.304314444,2.304314444,2.416705556,0.000218056,0.000175833,59.985376738,946.730277778,121.453420213,121.413323267
2015-12-15 18:00:00,1.089789167,0.001490556,876.498055556,1.089718333,1.089718333,1.176380556,0.001490556,0.000070833,59.983764794,876.498055556,122.368443312,122.340800255
2015-12-15 17:00:00,0.298863611,0.003204167,796.409722222,0.298863611,0.298863611,0.364344722,0.003204167,-0.000000000,59.989647294,796.409722222,122.917788616,122.900104726
2015-12-15 16:00:00,0.298763056,0.003210556,803.848611111,0.298763056,0.298763056,0.367561944,0.003210556,-0.000000000,60.008540350,803.848611111,123.107488625,123.088740013
2015-12-15 15:00:00,0.292108056,0.003312778,789.188611111,0.292108056,0.292108056,0.365333056,0.003312778,-0.000000000,60.014036184,789.188611111,122.920085005,122.902227782
2015-12-15 14:00:00,0.326705556,0.003320000,812.939722222,0.326705556,0.326705556,0.397902500,0.003320000,-0.000000000,60.012307017,812.939722222,122.574067766,122.555299432
2015-12-15 13:00:00,0.310666667,0.003316667,796.312500000,0.310666667,0.310666667,0.381603889,0.003316667,-0.000000000,60.014502573,796.312500000,122.641575825,122.623046102
2015-12-15 12:00:00,0.325780556,0.003431667,809.742500000,0.325780556,0.325780556,0.396747500,0.003431667,-0.000000000,60.013995073,809.742500000,122.497010263,122.478036651
2015-12-15 11:00:00,0.293390556,0.003352778,785.322222222,0.293390556,0.293390556,0.370092500,0.003352778,-0.000000000,60.006732295,785.322222222,122.874439447,122.854359724
2015-12-15 10:00:00,0.344988611,0.003305556,810.575000000,0.344988611,0.344988611,0.417038611,0.003305556,-0.000000000,60.020273406,810.575000000,122.989233064,122.969796396
2015-12-15 09:00:00,0.408881389,0.003275000,837.357500000,0.408881389,0.408881389,0.478674167,0.003275000,-0.000000000,59.981423960,837.357500000,123.112764736,123.093870569
2015-12-15 08:00:00,1.076900278,0.002316111,912.124166667,1.076899167,1.076899167,1.168022500,0.002316111,0.000001111,60.000564239,912.124166667,122.348720533,122.329828033
2015-12-15 07:00:00,1.238820278,0.002282778,914.792777778,1.238816944,1.238816944,1.317826944,0.002282778,0.000003333,59.985238682,914.792777778,122.887265003,122.867943614
2015-12-15 06:00:00,0.693344444,0.002223611,883.003333333,0.693344444,0.693344444,0.781145000,0.002223611,-0.000000000,60.002719517,883.003333333,123.693241431,123.671596985
2015-12-15 05:00:00,0.690232778,0.002118333,877.053055556,0.690232778,0.690232778,0.788338056,0.002118333,-0.000000000,60.018390351,877.053055556,124.169432564,124.148160897
2015-12-15 04:00:00,0.699969722,0.002478333,920.765277778,0.699969722,0.699969722,0.760984167,0.002478333,-0.000000000,59.990836461,920.765277778,124.433689521,124.410968409
2015-12-15 03:00:00,0.657402500,0.002568611,915.743055556,0.657402222,0.657402222,0.715615556,0.002568611,0.000000278,60.006924239,915.743055556,124.404323964,124.381179241
2015-12-15 02:00:00,0.604991667,0.002891111,925.000833333,0.604991667,0.604991667,0.651999444,0.002891111,-0.000000000,60.032484518,925.000833333,124.121596173,124.096975617
2015-12-15 01:00:00,2.021708333,0.001636944,858.775000000,2.021584444,2.021584444,2.190986667,0.001636944,0.000123889,60.013195628,858.775000000,123.905271163,123.879651440
2015-12-15 00:00:00,1.968656667,0.001502500,935.291944444,1.968546389,1.968546389,2.054424722,0.001502500,0.000110278,59.999733961,935.291944444,123.280820578,123.249537521
2015-12-14 23:00:00,1.025606389,0.001863333,911.948888889,1.025606111,1.025606111,1.122996944,0.001863333,0.000000278,59.990558683,911.948888889,123.055186123,123.022465843
2015-12-14 22:00:00,1.440534167,0.001238889,923.609444444,1.440490278,1.440490278,1.552641389,0.001238889,0.000043889,59.994768683,923.609444444,122.408662203,122.378666924
2015-12-14 21:00:00,0.821837778,0.002123056,856.807222222,0.821837778,0.821837778,0.954555556,0.002123056,-0.000000000,60.006615628,856.807222222,122.160459691,122.139897746
2015-12-14 20:00:00,0.745886389,0.001988333,846.858888889,0.745886389,0.745886389,0.874758056,0.001988333,-0.000000000,59.993068127,846.858888889,121.986176072,121.965256626
2015-12-14 19:00:00,1.861515833,0.001341667,924.748611111,1.861469444,1.861469444,1.975848611,0.001341667,0.000046389,59.996432016,924.748611111,121.889975234,121.869147177
2015-12-14 18:00:00,0.690171944,0.008132222,852.546111111,0.690081389,0.690081389,0.801365556,0.008132222,0.000090556,59.990019794,852.546111111,122.859763613,122.839306946
2015-12-14 17:00:00,0.436537222,0.348753889,820.990555556,0.436537222,0.436537222,0.527395000,0.348753889,-0.000000000,59.988338127,820.990555556,123.449549197,123.428762251
2015-12-14 16:00:00,0.586411111,1.556689722,850.687777778,0.586411111,0.586411111,0.684303056,1.556689722,-0.000000000,60.002551739,850.687777778,123.969763944,123.949356165
2015-12-14 15:00:00,0.536600833,2.501893056,861.692777778,0.536600833,0.536600833,0.617701389,2.501893056,-0.000000000,59.998180350,861.692777778,123.711738932,123.689723931
2015-12-14 14:00:00,0.633967778,2.730420556,891.029722222,0.633967778,0.633967778,0.710453889,2.730420556,-0.000000000,60.018309240,891.029722222,123.709540598,123.681840319
2015-12-14 13:00:00,0.660378056,2.146460000,896.696111111,0.660378056,0.660378056,0.734443889,2.146460000,-0.000000000,59.993019794,896.696111111,123.718451987,123.691501431
2015-12-14 12:00:00,0.775047222,1.316643611,892.128333333,0.775047222,0.775047222,0.866331667,1.316643611,-0.000000000,59.994917572,892.128333333,123.977187277,123.947598109
2015-12-14 11:00:00,0.897449167,0.905493333,898.733888889,0.897449167,0.897449167,0.997129444,0.905493333,-0.000000000,60.010086461,898.733888889,124.200745621,124.168365620
2015-12-14 10:00:00,1.112874722,0.240527222,904.552777778,1.112874722,1.112874722,1.221363056,0.240527222,-0.000000000,59.982207849,904.552777778,123.703140042,123.671998652
2015-12-14 09:00:00,0.674223333,0.033635556,848.041944444,0.674205278,0.674205278,0.789714167,0.033635556,0.000018056,59.973905071,848.041944444,122.878431114,122.859189447
2015-12-14 08:00:00,0.775968333,0.002470278,877.352777778,0.775968333,0.775968333,0.875708611,0.002470278,-0.000000000,59.970540348,877.352777778,122.490142485,122.470718317
2015-12-14 07:00:00,0.582680556,0.002041389,823.567222222,0.582680556,0.582680556,0.703522778,0.002041389,-0.000000000,59.983442016,823.567222222,122.864677502,122.845137501
2015-12-14 06:00:00,0.363552222,0.003107778,809.151111111,0.363552222,0.363552222,0.441451944,0.003107778,-0.000000000,59.998618683,809.151111111,123.127749459,123.108075014
2015-12-14 05:00:00,0.523025833,0.002234444,815.533888889,0.523025833,0.523025833,0.641964722,0.002234444,-0.000000000,60.000801739,815.533888889,123.816095325,123.795355047
2015-12-14 04:00:00,0.346890278,0.003030278,808.448055556,0.346890278,0.346890278,0.422722500,0.003030278,-0.000000000,59.998246183,808.448055556,123.946331998,123.925565053
2015-12-14 03:00:00,0.444338611,0.002816944,851.389722222,0.444338611,0.444338611,0.529739167,0.002816944,-0.000000000,59.996478961,851.389722222,123.893343385,123.872779217
2015-12-14 02:00:00,0.408606944,0.003621389,845.933333333,0.408606944,0.408606944,0.461650833,0.003621389,-0.000000000,60.007605350,845.933333333,123.945098387,123.925824219
2015-12-14 01:00:00,0.331311389,0.003198333,833.310277778,0.331311389,0.331311389,0.393914444,0.003198333,-0.000000000,60.015270351,833.310277778,124.057795059,124.038035891
2015-12-14 00:00:00,0.909651111,0.001787222,878.750555556,0.909650556,0.909650556,1.026856944,0.001787222,0.000000556,60.011286184,878.750555556,123.495710866,123.463410864
2015-12-13 23:00:00,0.903340278,0.002185000,891.150277778,0.903340278,0.903340278,1.004571667,0.002185000,-0.000000000,60.008468684,891.150277778,123.031886121,123.001328342
2015-12-13 22:00:00,0.887774444,0.001938333,897.378333333,0.887774167,0.887774167,0.985968333,0.001938333,0.000000278,59.987131460,897.378333333,122.365407479,122.332707477
2015-12-13 21:00:00,0.774870556,0.002476111,858.716666667,0.774870556,0.774870556,0.900077222,0.002476111,-0.000000000,59.998260072,858.716666667,122.202420527,122.177034136
2015-12-13 20:00:00,0.967000833,0.001600278,900.774166667,0.967000833,0.967000833,1.072388333,0.001600278,-0.000000000,60.007448406,900.774166667,122.093006077,122.068497742
2015-12-13 19:00:00,0.900493056,0.001933333,882.960555556,0.900493056,0.900493056,1.013964722,0.001933333,-0.000000000,59.975283404,882.960555556,121.700043836,121.674490501
2015-12-13 18:00:00,0.812734444,0.003203611,881.441111111,0.812584722,0.812584722,0.915304722,0.003203611,0.000149722,59.994678127,881.441111111,122.381206646,122.356729701
2015-12-13 17:00:00,0.484215556,0.288534722,899.299444444,0.484215556,0.484215556,0.536850278,0.288534722,-0.000000000,59.993951738,899.299444444,123.490929199,123.467475587
2015-12-13 16:00:00,0.487699444,0.783896944,891.964166667,0.487699444,0.487699444,0.544691111,0.783896944,-0.000000000,59.997955072,891.964166667,123.563459202,123.540270590
2015-12-13 15:00:00,0.469023056,0.375606389,886.322777778,0.469023056,0.469023056,0.528163056,0.375606389,-0.000000000,60.002225628,886.322777778,123.842087827,123.819450048
2015-12-13 14:00:00,0.488137500,0.114095556,890.955277778,0.488137500,0.488137500,0.546749167,0.114095556,-0.000000000,59.998278683,890.955277778,123.711794209,123.688299208
2015-12-13 13:00:00,0.814106111,0.092360000,895.051111111,0.814106111,0.814106111,0.906607500,0.092360000,-0.000000000,60.014842017,895.051111111,123.248753076,123.225739464
2015-12-13 12:00:00,3.101760833,0.018916944,904.287222222,3.101593889,3.101593889,3.241248333,0.018916944,0.000166944,60.004566461,904.287222222,122.689938605,122.665974993
2015-12-13 11:00:00,1.414903611,0.003275000,910.391388889,1.414757778,1.414757778,1.509073611,0.003275000,0.000145833,60.015814517,910.391388889,122.626858602,122.598463323
2015-12-13 10:00:00,1.179595833,0.002115000,920.758055556,1.179595833,1.179595833,1.268620556,0.002115000,-0.000000000,59.990236738,920.758055556,122.672173327,122.635418603
2015-12-13 09:00:00,0.731312500,0.001517778,853.174166667,0.731312500,0.731312500,0.857603889,0.001517778,-0.000000000,59.985003127,853.174166667,122.781884165,122.762291109
2015-12-13 08:00:00,0.448296111,0.002487500,815.598055556,0.448296111,0.448296111,0.548125278,0.002487500,-0.000000000,59.995344239,815.598055556,122.818084167,122.799822499
2015-12-13 07:00:00,0.439631111,0.002444167,803.586111111,0.439631111,0.439631111,0.545573889,0.002444167,-0.000000000,59.998360905,803.586111111,123.056144734,123.035483622
