"Date & Time","use [kW]","gen [kW]","Solar [kW]","Solar+ [kW]","Grid [kW]"
2015-12-01 09:00:00,238.598183611,-0.014719722,-0.014719722,-0.000000000,238.612903333
2015-12-01 08:00:00,183.221154722,-0.001173611,-0.001173611,-0.000000000,183.222328333
2015-12-01 07:00:00,133.486630278,-0.001201389,-0.001201389,-0.000000000,133.487831667
2015-12-01 06:00:00,109.877716111,-0.001283889,-0.001283889,-0.000000000,109.879000000
2015-12-01 05:00:00,99.862222500,-0.001253056,-0.001253056,-0.000000000,99.863475556
2015-12-01 04:00:00,90.888335000,-0.001219167,-0.001219167,-0.000000000,90.889554167
2015-12-01 03:00:00,88.587232222,-0.001256111,-0.001256111,-0.000000000,88.588488333
2015-12-01 02:00:00,84.716956111,-0.001212778,-0.001212778,-0.000000000,84.718168889
2015-12-01 01:00:00,81.759030000,-0.001233333,-0.001233333,-0.000000000,81.760263333
2015-12-01 00:00:00,84.412760278,-0.001255000,-0.001255000,-0.000000000,84.414015278
2015-11-30 23:00:00,87.988407500,-0.001209722,-0.001209722,-0.000000000,87.989617222
2015-11-30 22:00:00,105.965951389,-0.001211667,-0.001211667,-0.000000000,105.967163056
2015-11-30 21:00:00,113.233260000,-0.001219444,-0.001219444,-0.000000000,113.234479444
2015-11-30 20:00:00,124.427988056,-0.001278889,-0.001278889,-0.000000000,124.429266944
2015-11-30 19:00:00,121.536368333,-0.001323333,-0.001323333,-0.000000000,121.537691667
2015-11-30 18:00:00,124.777192222,-0.024334722,-0.024334722,-0.000000000,124.801526944
2015-11-30 17:00:00,148.583142778,-0.011073889,-0.011073889,0.012416111,148.594216667
2015-11-30 16:00:00,189.950094167,0.073886944,0.073886944,0.073886944,189.876207222
2015-11-30 15:00:00,217.039026944,0.091808056,0.091808056,0.091833611,216.947218889
2015-11-30 14:00:00,222.773758333,0.079036944,0.079036944,0.079036944,222.694721389
2015-11-30 13:00:00,224.784044167,0.071748056,0.071748056,0.072438333,224.712296111
2015-11-30 12:00:00,241.122985833,0.033220833,0.033220833,0.036445000,241.089765000
2015-11-30 11:00:00,251.946896944,-0.018293889,-0.018293889,0.001971667,251.965190833
2015-11-30 10:00:00,269.145325556,-0.027320556,-0.027320556,-0.000000000,269.172646111
2015-11-30 09:00:00,211.842440000,-0.001190833,-0.001190833,-0.000000000,211.843630833
2015-11-30 08:00:00,116.087830278,-0.001205000,-0.001205000,-0.000000000,116.089035278
2015-11-30 07:00:00,83.535604722,-0.001236667,-0.001236667,-0.000000000,83.536841389
2015-11-30 06:00:00,86.631951389,-0.001246667,-0.001246667,-0.000000000,86.633198056
2015-11-30 05:00:00,88.687362222,-0.001225556,-0.001225556,-0.000000000,88.688587778
2015-11-30 04:00:00,84.933502778,-0.001256944,-0.001256944,-0.000000000,84.934759722
2015-11-30 03:00:00,85.907522222,-0.001268056,-0.001268056,-0.000000000,85.908790278
2015-11-30 02:00:00,86.583046667,-0.001209722,-0.001209722,-0.000000000,86.584256389
2015-11-30 01:00:00,95.174175278,-0.001242222,-0.001242222,-0.000000000,95.175417500
2015-11-30 00:00:00,79.140832500,-0.001247222,-0.001247222,-0.000000000,79.142079722
2015-11-29 23:00:00,80.390581944,-0.001265278,-0.001265278,-0.000000000,80.391847222
2015-11-29 22:00:00,82.650673889,-0.001275278,-0.001275278,-0.000000000,82.651949167
2015-11-29 21:00:00,81.430425556,-0.001264722,-0.001264722,-0.000000000,81.431690278
2015-11-29 20:00:00,84.973510833,-0.001251667,-0.001251667,-0.000000000,84.974762500
2015-11-29 19:00:00,79.908621667,-0.001284444,-0.001284444,-0.000000000,79.909906111
2015-11-29 18:00:00,82.620326389,-0.018736111,-0.018736111,-0.000000000,82.639062500
2015-11-29 17:00:00,79.292635000,-0.047699722,-0.047699722,-0.000000000,79.340334722
2015-11-29 16:00:00,79.832265556,-0.016101667,-0.016101667,0.003022500,79.848367222
2015-11-29 15:00:00,82.710832222,-0.000385556,-0.000385556,0.002851389,82.711217778
2015-11-29 14:00:00,102.407778056,0.030348889,0.030348889,0.030400833,102.377429167
2015-11-29 13:00:00,98.416241944,0.032018333,0.032018333,0.032061944,98.384223611
2015-11-29 12:00:00,94.371532778,0.023334722,0.023334722,0.023416111,94.348198056
2015-11-29 11:00:00,95.327098611,0.001301944,0.001301944,0.005169722,95.325796667
2015-11-29 10:00:00,105.667473611,-0.024926944,-0.024926944,0.000001111,105.692400556
2015-11-29 09:00:00,87.778753889,-0.001528889,-0.001528889,-0.000000000,87.780282778
2015-11-29 08:00:00,89.102813333,-0.001259167,-0.001259167,-0.000000000,89.104072500
2015-11-29 07:00:00,84.481310000,-0.001280000,-0.001280000,-0.000000000,84.482590000
2015-11-29 06:00:00,79.962712778,-0.001238889,-0.001238889,-0.000000000,79.963951667
2015-11-29 05:00:00,90.617083611,-0.001226667,-0.001226667,-0.000000000,90.618310278
2015-11-29 04:00:00,89.024906111,-0.001225833,-0.001225833,-0.000000000,89.026131944
2015-11-29 03:00:00,86.344665000,-0.001235833,-0.001235833,-0.000000000,86.345900833
2015-11-29 02:00:00,81.654846111,-0.001255278,-0.001255278,-0.000000000,81.656101389
2015-11-29 01:00:00,89.900117778,-0.001286944,-0.001286944,-0.000000000,89.901404722
2015-11-29 00:00:00,84.564838333,-0.001212778,-0.001212778,-0.000000000,84.566051111
2015-11-28 23:00:00,89.528868333,-0.001255556,-0.001255556,-0.000000000,89.530123889
2015-11-28 22:00:00,86.073094722,-0.001261944,-0.001261944,-0.000000000,86.074356667
2015-11-28 21:00:00,81.354835833,-0.001258889,-0.001258889,-0.000000000,81.356094722
2015-11-28 20:00:00,84.617377778,-0.001252500,-0.001252500,-0.000000000,84.618630278
2015-11-28 19:00:00,90.060739167,-0.001255556,-0.001255556,-0.000000000,90.061994722
2015-11-28 18:00:00,91.689357500,-0.021022500,-0.021022500,-0.000000000,91.710380000
2015-11-28 17:00:00,88.735168333,-0.040590833,-0.040590833,-0.000000000,88.775759167
2015-11-28 16:00:00,89.955207500,0.004831389,0.004831389,0.008540278,89.950376111
2015-11-28 15:00:00,81.956179167,-0.001199167,-0.001199167,0.005009167,81.957378333
2015-11-28 14:00:00,87.413300556,0.049290000,0.049290000,0.049313333,87.364010556
2015-11-28 13:00:00,94.055332778,-0.002153056,-0.002153056,0.003916667,94.057485833
2015-11-28 12:00:00,100.282631667,0.062390000,0.062390000,0.063350833,100.220241667
2015-11-28 11:00:00,95.390047500,0.038533611,0.038533611,0.040242222,95.351513889
2015-11-28 10:00:00,80.670765000,-0.023528889,-0.023528889,0.000004722,80.694293889
2015-11-28 09:00:00,79.338975556,-0.002740833,-0.002740833,-0.000000000,79.341716389
2015-11-28 08:00:00,87.034547222,-0.001241389,-0.001241389,-0.000000000,87.035788611
2015-11-28 07:00:00,88.310184722,-0.001255556,-0.001255556,-0.000000000,88.311440278
2015-11-28 06:00:00,91.134447778,-0.001226389,-0.001226389,-0.000000000,91.135674167
2015-11-28 05:00:00,83.665913056,-0.001260833,-0.001260833,-0.000000000,83.667173889
2015-11-28 04:00:00,86.157945278,-0.001262778,-0.001262778,-0.000000000,86.159208056
2015-11-28 03:00:00,85.814974444,-0.001241111,-0.001241111,-0.000000000,85.816215556
2015-11-28 02:00:00,86.978289167,-0.001256667,-0.001256667,-0.000000000,86.979545833
2015-11-28 01:00:00,79.883045278,-0.001233889,-0.001233889,-0.000000000,79.884279167
2015-11-28 00:00:00,88.876940556,-0.001248889,-0.001248889,-0.000000000,88.878189444
2015-11-27 23:00:00,88.869993889,-0.001266111,-0.001266111,-0.000000000,88.871260000
2015-11-27 22:00:00,88.249966389,-0.001289722,-0.001289722,-0.000000000,88.251256111
2015-11-27 21:00:00,96.523654167,-0.001293333,-0.001293333,-0.000000000,96.524947500
2015-11-27 20:00:00,98.306588889,-0.001292778,-0.001292778,-0.000000000,98.307881667
2015-11-27 19:00:00,101.425825556,-0.001295278,-0.001295278,-0.000000000,101.427120833
2015-11-27 18:00:00,102.022570000,-0.020665833,-0.020665833,-0.000000000,102.043235833
2015-11-27 17:00:00,95.473779722,-0.040378333,-0.040378333,-0.000000000,95.514158056
2015-11-27 16:00:00,70.865543611,-0.008924722,-0.008924722,0.001037500,70.874468333
2015-11-27 15:00:00,71.206248056,0.101244167,0.101244167,0.101291111,71.105003889
2015-11-27 14:00:00,78.511342222,0.196453889,0.196453889,0.196453889,78.314888333
2015-11-27 13:00:00,78.962755000,0.136988889,0.136988889,0.136996389,78.825766111
2015-11-27 12:00:00,75.200804167,0.095039167,0.095039167,0.095065833,75.105765000
2015-11-27 11:00:00,83.020584167,0.010890833,0.010890833,0.012866389,83.009693333
2015-11-27 10:00:00,80.634505556,-0.024815556,-0.024815556,0.000011944,80.659321111
2015-11-27 09:00:00,82.379257500,-0.011566944,-0.011566944,-0.000000000,82.390824444
2015-11-27 08:00:00,91.788221667,-0.001295833,-0.001295833,-0.000000000,91.789517500
2015-11-27 07:00:00,93.794726111,-0.001278333,-0.001278333,-0.000000000,93.796004444
2015-11-27 06:00:00,87.223433056,-0.001268333,-0.001268333,-0.000000000,87.224701389
2015-11-27 05:00:00,84.862367222,-0.001248611,-0.001248611,-0.000000000,84.863615833
2015-11-27 04:00:00,90.176526667,-0.001253333,-0.001253333,-0.000000000,90.177780000
2015-11-27 03:00:00,80.246996111,-0.001278333,-0.001278333,-0.000000000,80.248274444
2015-11-27 02:00:00,92.570264444,-0.001289444,-0.001289444,-0.000000000,92.571553889
2015-11-27 01:00:00,86.488436944,-0.001266389,-0.001266389,-0.000000000,86.489703333
2015-11-27 00:00:00,85.553571389,-0.001296111,-0.001296111,-0.000000000,85.554867500
2015-11-26 23:00:00,88.916070000,-0.001305556,-0.001305556,-0.000000000,88.917375556
2015-11-26 22:00:00,84.666038056,-0.001269167,-0.001269167,-0.000000000,84.667307222
2015-11-26 21:00:00,82.625870278,-0.001255000,-0.001255000,-0.000000000,82.627125278
2015-11-26 20:00:00,81.542484167,-0.001261389,-0.001261389,-0.000000000,81.543745556
2015-11-26 19:00:00,90.109194444,-0.001248889,-0.001248889,-0.000000000,90.110443333
2015-11-26 18:00:00,80.247899167,-0.025665000,-0.025665000,-0.000000000,80.273564167
2015-11-26 17:00:00,72.160755833,-0.027663889,-0.027663889,0.000009722,72.188419722
2015-11-26 16:00:00,74.121423333,0.054427222,0.054427222,0.055228056,74.066996111
2015-11-26 15:00:00,71.795723333,0.255759167,0.255759167,0.255760833,71.539964167
2015-11-26 14:00:00,73.028605000,0.392342778,0.392342778,0.392342778,72.636262222
2015-11-26 13:00:00,76.434073611,0.444719444,0.444719444,0.444719444,75.989354167
2015-11-26 12:00:00,69.916982500,0.393774722,0.393774722,0.393774722,69.523207778
2015-11-26 11:00:00,66.840790556,0.380541389,0.380541389,0.380541389,66.460249167
2015-11-26 10:00:00,76.177730833,0.110663611,0.110663611,0.110664722,76.067067222
2015-11-26 09:00:00,73.710941389,-0.002528611,-0.002528611,0.003329722,73.713470000
2015-11-26 08:00:00,82.353470833,-0.001263611,-0.001263611,-0.000000000,82.354734444
2015-11-26 07:00:00,82.812048611,-0.001268889,-0.001268889,-0.000000000,82.813317500
2015-11-26 06:00:00,76.534744444,-0.001312778,-0.001312778,-0.000000000,76.536057222
2015-11-26 05:00:00,74.033545278,-0.001250833,-0.001250833,-0.000000000,74.034796111
2015-11-26 04:00:00,81.735971667,-0.001247500,-0.001247500,-0.000000000,81.737219167
2015-11-26 03:00:00,74.428985556,-0.001238889,-0.001238889,-0.000000000,74.430224444
2015-11-26 02:00:00,73.672945556,-0.001251389,-0.001251389,-0.000000000,73.674196944
2015-11-26 01:00:00,75.715651667,-0.001287778,-0.001287778,-0.000000000,75.716939444
2015-11-26 00:00:00,76.326859444,-0.001280556,-0.001280556,-0.000000000,76.328140000
2015-11-25 23:00:00,75.163128889,-0.001255278,-0.001255278,-0.000000000,75.164384167
2015-11-25 22:00:00,72.940437222,-0.001245833,-0.001245833,-0.000000000,72.941683056
2015-11-25 21:00:00,73.760132500,-0.001218611,-0.001218611,-0.000000000,73.761351111
2015-11-25 20:00:00,77.266064722,-0.001196389,-0.001196389,-0.000000000,77.267261111
2015-11-25 19:00:00,77.366679167,-0.001188056,-0.001188056,-0.000000000,77.367867222
2015-11-25 18:00:00,71.656287500,-0.025426944,-0.025426944,-0.000000000,71.681714444
2015-11-25 17:00:00,65.836723889,0.039355000,0.039355000,0.043095833,65.797368889
2015-11-25 16:00:00,66.042921389,0.305470000,0.305470000,0.305470000,65.737451389
2015-11-25 15:00:00,71.466588056,1.685455278,1.685455278,1.685455278,69.781132778
2015-11-25 14:00:00,72.751144722,2.305301111,2.305301111,2.305301111,70.445843611
2015-11-25 13:00:00,73.295638333,2.208486111,2.208486111,2.208486111,71.087152222
2015-11-25 12:00:00,73.534651389,2.593347222,2.593347222,2.593347222,70.941304167
2015-11-25 11:00:00,74.851398889,2.106160278,2.106160278,2.106160278,72.745238611
2015-11-25 10:00:00,80.279160833,0.462388889,0.462388889,0.462388889,79.816771944
2015-11-25 09:00:00,75.066650833,0.105488889,0.105488889,0.110154444,74.961161944
2015-11-25 08:00:00,77.920298889,-0.001433056,-0.001433056,-0.000000000,77.921731944
2015-11-25 07:00:00,77.930532222,-0.001270000,-0.001270000,-0.000000000,77.931802222
2015-11-25 06:00:00,77.028442222,-0.001274167,-0.001274167,-0.000000000,77.029716389
2015-11-25 05:00:00,76.595849722,-0.001257222,-0.001257222,-0.000000000,76.597106944
2015-11-25 04:00:00,76.146319722,-0.001260833,-0.001260833,-0.000000000,76.147580556
2015-11-25 03:00:00,76.884557222,-0.001249444,-0.001249444,-0.000000000,76.885806667
2015-11-25 02:00:00,74.109561111,-0.001227222,-0.001227222,-0.000000000,74.110788333
2015-11-25 01:00:00,75.745788333,-0.001256667,-0.001256667,-0.000000000,75.747045000
2015-11-25 00:00:00,74.948879167,-0.001243056,-0.001243056,-0.000000000,74.950122222
2015-11-24 23:00:00,73.505289167,-0.001242778,-0.001242778,-0.000000000,73.506531944
2015-11-24 22:00:00,73.551446389,-0.001248611,-0.001248611,-0.000000000,73.552695000
2015-11-24 21:00:00,74.434652222,-0.001260278,-0.001260278,-0.000000000,74.435912500
2015-11-24 20:00:00,73.909280278,-0.001243333,-0.001243333,-0.000000000,73.910523611
2015-11-24 19:00:00,77.479742222,-0.001249444,-0.001249444,-0.000000000,77.480991667
2015-11-24 18:00:00,63.895011944,0.205042222,0.205042222,0.220156944,63.689969722
2015-11-24 17:00:00,58.472831389,1.509621667,1.509621667,1.509621667,56.963209722
2015-11-24 16:00:00,54.298574167,1.398929722,1.398929722,1.398929722,52.899644444
2015-11-24 15:00:00,62.411549722,2.754426944,2.754426944,2.754426944,59.657122778
2015-11-24 14:00:00,75.097752222,3.042822500,3.042822500,3.042822500,72.054929722
2015-11-24 13:00:00,81.146265833,2.988998889,2.988998889,2.988998889,78.157266944
2015-11-24 12:00:00,72.817642222,2.715914444,2.715914444,2.715914444,70.101727778
2015-11-24 11:00:00,77.831598889,2.085721389,2.085721389,2.085721389,75.745877500
2015-11-24 10:00:00,108.354323056,1.038840278,1.038840278,1.038840278,107.315482778
2015-11-24 09:00:00,131.324704167,0.082045556,0.082045556,0.087393056,131.242658611
2015-11-24 08:00:00,127.038905556,-0.001368611,-0.001368611,-0.000000000,127.040274167
2015-11-24 07:00:00,113.569811111,-0.001260278,-0.001260278,-0.000000000,113.571071389
2015-11-24 06:00:00,88.140636389,-0.001267778,-0.001267778,-0.000000000,88.141904167
2015-11-24 05:00:00,82.719027222,-0.001271389,-0.001271389,-0.000000000,82.720298611
2015-11-24 04:00:00,88.249078889,-0.001283333,-0.001283333,-0.000000000,88.250362222
2015-11-24 03:00:00,76.602640556,-0.001281111,-0.001281111,-0.000000000,76.603921667
2015-11-24 02:00:00,70.840248333,-0.001279167,-0.001279167,-0.000000000,70.841527500
2015-11-24 01:00:00,69.106814167,-0.001241667,-0.001241667,-0.000000000,69.108055833
2015-11-24 00:00:00,69.418381944,-0.001237222,-0.001237222,-0.000000000,69.419619167
2015-11-23 23:00:00,68.969090556,-0.001256111,-0.001256111,-0.000000000,68.970346667
2015-11-23 22:00:00,70.876285833,-0.001263889,-0.001263889,-0.000000000,70.877549722
2015-11-23 21:00:00,71.337584167,-0.001241111,-0.001241111,-0.000000000,71.338825278
2015-11-23 20:00:00,76.552852778,-0.001250833,-0.001250833,-0.000000000,76.554103611
2015-11-23 19:00:00,78.294255833,-0.001236389,-0.001236389,-0.000000000,78.295492222
2015-11-23 18:00:00,67.811175000,0.032578889,0.032578889,0.049800556,67.778596111
2015-11-23 17:00:00,73.384979444,0.641668333,0.641668333,0.641668333,72.743311111
2015-11-23 16:00:00,97.331765556,2.134825000,2.134825000,2.134825000,95.196940556
2015-11-23 15:00:00,142.876582500,2.890740000,2.890740000,2.890740000,139.985842500
2015-11-23 14:00:00,139.691802778,3.107630556,3.107630556,3.107630556,136.584172222
2015-11-23 13:00:00,133.170030278,3.111544444,3.111544444,3.111544444,130.058485833
2015-11-23 12:00:00,130.723421944,2.800800278,2.800800278,2.800800278,127.922621667
2015-11-23 11:00:00,131.767982222,2.109030278,2.109030278,2.109030278,129.658951944
2015-11-23 10:00:00,126.691978611,1.191695833,1.191695833,1.191695833,125.500282778
2015-11-23 09:00:00,141.697661944,0.207872222,0.207872222,0.211683889,141.489789722
2015-11-23 08:00:00,142.995211111,-0.002748611,-0.002748611,-0.000000000,142.997959722
2015-11-23 07:00:00,125.162051667,-0.001211389,-0.001211389,-0.000000000,125.163263056
2015-11-23 06:00:00,97.291786389,-0.001244167,-0.001244167,-0.000000000,97.293030556
2015-11-23 05:00:00,96.423161389,-0.001245000,-0.001245000,-0.000000000,96.424406389
2015-11-23 04:00:00,95.502968611,-0.001274722,-0.001274722,-0.000000000,95.504243333
2015-11-23 03:00:00,90.098144444,-0.001250833,-0.001250833,-0.000000000,90.099395278
2015-11-23 02:00:00,87.338259444,-0.001218333,-0.001218333,-0.000000000,87.339477778
2015-11-23 01:00:00,75.333320833,-0.001272500,-0.001272500,-0.000000000,75.334593333
2015-11-23 00:00:00,74.291861667,-0.001294167,-0.001294167,-0.000000000,74.293155833
2015-11-22 23:00:00,74.570752222,-0.001291944,-0.001291944,-0.000000000,74.572044167
2015-11-22 22:00:00,73.372433611,-0.001268889,-0.001268889,-0.000000000,73.373702500
2015-11-22 21:00:00,74.155621111,-0.001273056,-0.001273056,-0.000000000,74.156894167
2015-11-22 20:00:00,73.865251944,-0.001261111,-0.001261111,-0.000000000,73.866513056
2015-11-22 19:00:00,73.237825556,-0.001265000,-0.001265000,-0.000000000,73.239090556
2015-11-22 18:00:00,65.866031944,0.212954444,0.212954444,0.233851944,65.653077500
2015-11-22 17:00:00,62.645232222,1.352582500,1.352582500,1.352582500,61.292649722
2015-11-22 16:00:00,62.054535833,2.470749722,2.470749722,2.470749722,59.583786111
2015-11-22 15:00:00,63.570665556,2.995247778,2.995247778,2.995247778,60.575417778
2015-11-22 14:00:00,84.861009167,3.248745556,3.248745556,3.248745556,81.612263611
2015-11-22 13:00:00,111.578044167,3.220098056,3.220098056,3.220098056,108.357946111
2015-11-22 12:00:00,110.967433333,1.305393889,1.305393889,1.305393889,109.662039444
2015-11-22 11:00:00,110.966263889,0.221249444,0.221249444,0.221249444,110.745014444
2015-11-22 10:00:00,116.372084722,0.085548889,0.085548889,0.085558056,116.286535833
2015-11-22 09:00:00,112.981012500,-0.018193611,-0.018193611,0.002815556,112.999206111
2015-11-22 08:00:00,109.349216389,-0.001106389,-0.001106389,-0.000000000,109.350322778
2015-11-22 07:00:00,88.506289167,-0.001252500,-0.001252500,-0.000000000,88.507541667
2015-11-22 06:00:00,92.401934167,-0.001251667,-0.001251667,-0.000000000,92.403185833
2015-11-22 05:00:00,88.130083889,-0.001270556,-0.001270556,-0.000000000,88.131354444
2015-11-22 04:00:00,89.808833333,-0.001260556,-0.001260556,-0.000000000,89.810093889
2015-11-22 03:00:00,84.374099444,-0.001303611,-0.001303611,-0.000000000,84.375403056
2015-11-22 02:00:00,88.095179722,-0.001289167,-0.001289167,-0.000000000,88.096468889
2015-11-22 01:00:00,78.296566667,-0.001251111,-0.001251111,-0.000000000,78.297817778
2015-11-22 00:00:00,74.750849722,-0.001249167,-0.001249167,-0.000000000,74.752098889
2015-11-21 23:00:00,73.855574722,-0.001237500,-0.001237500,-0.000000000,73.856812222
2015-11-21 22:00:00,76.943268611,-0.001251389,-0.001251389,-0.000000000,76.944520000
2015-11-21 21:00:00,74.435304722,-0.001258611,-0.001258611,-0.000000000,74.436563333
2015-11-21 20:00:00,73.152098056,-0.001240833,-0.001240833,-0.000000000,73.153338889
2015-11-21 19:00:00,76.246733889,-0.001244722,-0.001244722,-0.000000000,76.247978611
2015-11-21 18:00:00,68.602295833,-0.034098889,-0.034098889,0.000008056,68.636394722
2015-11-21 17:00:00,65.193653056,0.010087222,0.010087222,0.018150556,65.183565833
2015-11-21 16:00:00,67.477763333,-0.020965000,-0.020965000,0.001286111,67.498728333
2015-11-21 15:00:00,72.354370000,-0.000443889,-0.000443889,0.013631944,72.354813889
2015-11-21 14:00:00,77.114967500,0.024759444,0.024759444,0.026769167,77.090208056
2015-11-21 13:00:00,79.900984722,0.070392778,0.070392778,0.070392778,79.830591944
2015-11-21 12:00:00,82.944771111,0.051012222,0.051012222,0.051022778,82.893758889
2015-11-21 11:00:00,88.836916944,0.005968889,0.005968889,0.009054722,88.830948056
2015-11-21 10:00:00,74.214390833,-0.029613611,-0.029613611,0.000001667,74.244004444
2015-11-21 09:00:00,77.711220278,-0.003629722,-0.003629722,-0.000000000,77.714850000
2015-11-21 08:00:00,80.333011667,-0.001297500,-0.001297500,-0.000000000,80.334309167
2015-11-21 07:00:00,82.026916667,-0.001288889,-0.001288889,-0.000000000,82.028205556
2015-11-21 06:00:00,79.019594722,-0.001291944,-0.001291944,-0.000000000,79.020886667
2015-11-21 05:00:00,77.615970556,-0.001290000,-0.001290000,-0.000000000,77.617260556
2015-11-21 04:00:00,79.500614167,-0.001311944,-0.001311944,-0.000000000,79.501926111
2015-11-21 03:00:00,77.452824167,-0.001272500,-0.001272500,-0.000000000,77.454096667
2015-11-21 02:00:00,76.617642500,-0.001246944,-0.001246944,-0.000000000,76.618889444
2015-11-21 01:00:00,75.190837222,-0.001259167,-0.001259167,-0.000000000,75.192096389
2015-11-21 00:00:00,77.060728333,-0.001274722,-0.001274722,-0.000000000,77.062003056
2015-11-20 23:00:00,92.298641111,-0.001281944,-0.001281944,-0.000000000,92.299923056
2015-11-20 22:00:00,102.017588889,-0.001304167,-0.001304167,-0.000000000,102.018893056
2015-11-20 21:00:00,102.453744722,-0.001273333,-0.001273333,-0.000000000,102.455018056
2015-11-20 20:00:00,109.883985000,-0.001280278,-0.001280278,-0.000000000,109.885265278
2015-11-20 19:00:00,120.037422778,-0.001289722,-0.001289722,-0.000000000,120.038712500
2015-11-20 18:00:00,124.973555000,-0.022515278,-0.022515278,0.000001944,124.996070278
2015-11-20 17:00:00,135.790964167,0.077612222,0.077612222,0.085750278,135.713351944
2015-11-20 16:00:00,180.408744722,0.165309722,0.165309722,0.165322778,180.243435000
2015-11-20 15:00:00,223.808355278,1.184300556,1.184300556,1.184300556,222.624054722
2015-11-20 14:00:00,234.876144167,2.573147222,2.573147222,2.573147222,232.302996944
2015-11-20 13:00:00,236.401295278,3.073495556,3.073495556,3.073495556,233.327799722
2015-11-20 12:00:00,246.294614167,0.985857222,0.985857222,0.985857222,245.308756944
2015-11-20 11:00:00,232.229426944,1.029063611,1.029063611,1.029063611,231.200363333
2015-11-20 10:00:00,230.190768889,1.254816111,1.254816111,1.254816111,228.935952778
2015-11-20 09:00:00,222.208953889,0.216463056,0.216463056,0.219002222,221.992490833
2015-11-20 08:00:00,170.668055556,-0.007516667,-0.007516667,-0.000000000,170.675572222
2015-11-20 07:00:00,111.864008056,-0.001255000,-0.001255000,-0.000000000,111.865263056
2015-11-20 06:00:00,93.017063056,-0.001265278,-0.001265278,-0.000000000,93.018328333
2015-11-20 05:00:00,89.481490278,-0.001296111,-0.001296111,-0.000000000,89.482786389
2015-11-20 04:00:00,84.182798611,-0.001308056,-0.001308056,-0.000000000,84.184106667
2015-11-20 03:00:00,82.519085556,-0.001313333,-0.001313333,-0.000000000,82.520398889
2015-11-20 02:00:00,79.271848056,-0.001300556,-0.001300556,-0.000000000,79.273148611
2015-11-20 01:00:00,77.014167222,-0.001284167,-0.001284167,-0.000000000,77.015451389
2015-11-20 00:00:00,79.986661667,-0.001285556,-0.001285556,-0.000000000,79.987947222
2015-11-19 23:00:00,86.558133056,-0.001318056,-0.001318056,-0.000000000,86.559451111
2015-11-19 22:00:00,100.145872778,-0.001303889,-0.001303889,-0.000000000,100.147176667
2015-11-19 21:00:00,103.897841944,-0.001296389,-0.001296389,-0.000000000,103.899138333
2015-11-19 20:00:00,119.982778056,-0.001275556,-0.001275556,-0.000000000,119.984053611
2015-11-19 19:00:00,121.244619167,-0.001309167,-0.001309167,-0.000000000,121.245928333
2015-11-19 18:00:00,117.871677222,0.174411944,0.174411944,0.197731944,117.697265278
2015-11-19 17:00:00,135.921056667,1.494860000,1.494860000,1.494860000,134.426196667
2015-11-19 16:00:00,180.332496111,2.468970556,2.468970556,2.468970556,177.863525556
2015-11-19 15:00:00,216.573978889,2.957567778,2.957567778,2.957567778,213.616411111
2015-11-19 14:00:00,225.100249444,3.055959167,3.055959167,3.055959167,222.044290278
2015-11-19 13:00:00,228.058908611,2.897470556,2.897470556,2.897470556,225.161438056
2015-11-19 12:00:00,233.178928611,2.586348333,2.586348333,2.586348333,230.592580278
2015-11-19 11:00:00,232.120403056,1.587449167,1.587449167,1.587449167,230.532953889
2015-11-19 10:00:00,228.700985000,0.600733333,0.600733333,0.600733333,228.100251667
2015-11-19 09:00:00,222.518402500,0.162259722,0.162259722,0.162940278,222.356142778
2015-11-19 08:00:00,174.682770556,-0.004586111,-0.004586111,-0.000000000,174.687356667
2015-11-19 07:00:00,117.179749167,-0.001281389,-0.001281389,-0.000000000,117.181030556
2015-11-19 06:00:00,88.624536667,-0.001324444,-0.001324444,-0.000000000,88.625861111
2015-11-19 05:00:00,86.679175833,-0.001322778,-0.001322778,-0.000000000,86.680498611
2015-11-19 04:00:00,88.850078889,-0.001346389,-0.001346389,-0.000000000,88.851425278
2015-11-19 03:00:00,88.725784722,-0.001361111,-0.001361111,-0.000000000,88.727145833
2015-11-19 02:00:00,81.187645833,-0.001325000,-0.001325000,-0.000000000,81.188970833
2015-11-19 01:00:00,80.582569444,-0.001336389,-0.001336389,-0.000000000,80.583905833
2015-11-19 00:00:00,85.128965556,-0.001348889,-0.001348889,-0.000000000,85.130314444
2015-11-18 23:00:00,104.756781944,-0.001315833,-0.001315833,-0.000000000,104.758097778
2015-11-18 22:00:00,115.994410000,-0.001306111,-0.001306111,-0.000000000,115.995716111
2015-11-18 21:00:00,110.236890278,-0.001299722,-0.001299722,-0.000000000,110.238190000
2015-11-18 20:00:00,113.304722500,-0.001285000,-0.001285000,-0.000000000,113.306007500
2015-11-18 19:00:00,111.942926667,-0.001283611,-0.001283611,-0.000000000,111.944210278
2015-11-18 18:00:00,112.421844167,-0.011174444,-0.011174444,0.013434444,112.433018611
2015-11-18 17:00:00,133.097004167,1.066728611,1.066728611,1.066728611,132.030275556
2015-11-18 16:00:00,173.768318889,2.715629444,2.715629444,2.715629444,171.052689444
2015-11-18 15:00:00,206.976811944,3.270604167,3.270604167,3.270604167,203.706207778
2015-11-18 14:00:00,213.973572500,3.475229444,3.475229444,3.475229444,210.498343056
2015-11-18 13:00:00,212.464309444,3.381096111,3.381096111,3.381096111,209.083213333
