"Date & Time","use [kW]","gen [kW]","Power from Grid [kW]","Grid [kW]","Grid+ [kW]","Solar [kW]","Solar+ [kW]","Voltage CT1 [V]","Voltage CT2 [V]","Voltage CT3 [V]"
2015-08-22 06:00:00,19.804908611,-0.438544444,19.804908611,19.804908611,19.804908611,-0.438544444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-22 05:00:00,19.513004444,-0.440831389,19.513004444,19.513004444,19.513004444,-0.440831389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-22 04:00:00,19.415737500,-0.435198889,19.415737500,19.415737500,19.415737500,-0.435198889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-22 03:00:00,19.519811667,-0.452094167,19.519811667,19.519811667,19.519811667,-0.452094167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-22 02:00:00,19.647717778,-0.457497778,19.647717778,19.647717778,19.647717778,-0.457497778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-22 01:00:00,19.629977222,-0.453625278,19.629977222,19.629977222,19.629977222,-0.453625278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-22 00:00:00,20.126345278,-0.455937222,20.126345278,20.126345278,20.126345278,-0.455937222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 23:00:00,29.415130833,-0.447575278,29.415130833,29.415130833,29.415130833,-0.447575278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 22:00:00,31.792213333,-0.438826667,31.792213333,31.792213333,31.792213333,-0.438826667,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 21:00:00,32.115151944,-0.434624722,32.115151944,32.115151944,32.115151944,-0.434624722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 20:00:00,32.036963611,-0.443081389,32.036963611,32.036963611,32.036963611,-0.443081389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 19:00:00,54.415220278,-0.438021944,54.415220278,54.415220278,54.415220278,-0.438021944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 18:00:00,61.391752222,-0.435037222,61.391752222,61.391752222,61.391752222,-0.435037222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 17:00:00,60.258930833,-0.424033611,60.258930833,60.258930833,60.258930833,-0.424033611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 16:00:00,59.631310556,-0.419805556,59.631310556,59.631310556,59.631310556,-0.419805556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 15:00:00,60.931027222,-0.419534167,60.931027222,60.931027222,60.931027222,-0.419534167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 14:00:00,59.325598333,-0.421506944,59.325598333,59.325598333,59.325598333,-0.421506944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 13:00:00,56.439594167,-0.423538333,56.439594167,56.439594167,56.439594167,-0.423538333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 12:00:00,57.468750833,-0.422464722,57.468750833,57.468750833,57.468750833,-0.422464722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 11:00:00,56.547606944,-0.418938056,56.547606944,56.547606944,56.547606944,-0.418938056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 10:00:00,54.316477778,-0.426032500,54.316477778,54.316477778,54.316477778,-0.426032500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 09:00:00,54.858855278,-0.429796667,54.858855278,54.858855278,54.858855278,-0.429796667,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 08:00:00,54.234851944,-0.432176389,54.234851944,54.234851944,54.234851944,-0.432176389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 07:00:00,35.092844722,-0.439909722,35.092844722,35.092844722,35.092844722,-0.439909722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 06:00:00,18.855362778,-0.452545556,18.855362778,18.855362778,18.855362778,-0.452545556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 05:00:00,18.543115833,-0.452641944,18.543115833,18.543115833,18.543115833,-0.452641944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 04:00:00,18.503616944,-0.456017500,18.503616944,18.503616944,18.503616944,-0.456017500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 03:00:00,18.492917778,-0.460107778,18.492917778,18.492917778,18.492917778,-0.460107778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 02:00:00,18.350871944,-0.453376944,18.350871944,18.350871944,18.350871944,-0.453376944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 01:00:00,18.267486667,-0.453012778,18.267486667,18.267486667,18.267486667,-0.453012778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-21 00:00:00,18.904342500,-0.444743056,18.904342500,18.904342500,18.904342500,-0.444743056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 23:00:00,28.883240833,-0.445528333,28.883240833,28.883240833,28.883240833,-0.445528333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 22:00:00,48.071393056,-0.427164167,48.071393056,48.071393056,48.071393056,-0.427164167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 21:00:00,62.708291389,-0.427926944,62.708291389,62.708291389,62.708291389,-0.427926944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 20:00:00,60.822893611,-0.428437778,60.822893611,60.822893611,60.822893611,-0.428437778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 19:00:00,61.650077778,-0.426255556,61.650077778,61.650077778,61.650077778,-0.426255556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 18:00:00,61.043641389,-0.427703333,61.043641389,61.043641389,61.043641389,-0.427703333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 17:00:00,60.617771111,-0.427906111,60.617771111,60.617771111,60.617771111,-0.427906111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 16:00:00,61.143123333,-0.429103889,61.143123333,61.143123333,61.143123333,-0.429103889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 15:00:00,59.276331111,-0.420806944,59.276331111,59.276331111,59.276331111,-0.420806944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 14:00:00,57.406753889,-0.416356389,57.406753889,57.406753889,57.406753889,-0.416356389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 13:00:00,59.340894722,-0.419957778,59.340894722,59.340894722,59.340894722,-0.419957778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 12:00:00,58.612457778,-0.421801667,58.612457778,58.612457778,58.612457778,-0.421801667,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 11:00:00,57.470588056,-0.424486944,57.470588056,57.470588056,57.470588056,-0.424486944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 10:00:00,55.654037778,-0.428089167,55.654037778,55.654037778,55.654037778,-0.428089167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 09:00:00,54.223337222,-0.433536944,54.223337222,54.223337222,54.223337222,-0.433536944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 08:00:00,55.261188056,-0.436504722,55.261188056,55.261188056,55.261188056,-0.436504722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 07:00:00,32.077773611,-0.443391111,32.077773611,32.077773611,32.077773611,-0.443391111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 06:00:00,19.562654444,-0.452115278,19.562654444,19.562654444,19.562654444,-0.452115278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 05:00:00,19.285849722,-0.451391389,19.285849722,19.285849722,19.285849722,-0.451391389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 04:00:00,19.157946111,-0.449384444,19.157946111,19.157946111,19.157946111,-0.449384444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 03:00:00,19.236850278,-0.455269722,19.236850278,19.236850278,19.236850278,-0.455269722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 02:00:00,19.217623611,-0.453483333,19.217623611,19.217623611,19.217623611,-0.453483333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 01:00:00,19.216834167,-0.448910833,19.216834167,19.216834167,19.216834167,-0.448910833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-20 00:00:00,19.964289444,-0.456276944,19.964289444,19.964289444,19.964289444,-0.456276944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 23:00:00,28.679999444,-0.436593056,28.679999444,28.679999444,28.679999444,-0.436593056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 22:00:00,52.273632778,-0.424966944,52.273632778,52.273632778,52.273632778,-0.424966944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 21:00:00,55.879951389,-0.427291111,55.879951389,55.879951389,55.879951389,-0.427291111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 20:00:00,58.305375000,-0.430580278,58.305375000,58.305375000,58.305375000,-0.430580278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 19:00:00,56.927195556,-0.431013611,56.927195556,56.927195556,56.927195556,-0.431013611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 18:00:00,57.115141667,-0.424398611,57.115141667,57.115141667,57.115141667,-0.424398611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 17:00:00,61.032450833,-0.419078611,61.032450833,61.032450833,61.032450833,-0.419078611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 16:00:00,58.613777222,-0.426958333,58.613777222,58.613777222,58.613777222,-0.426958333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 15:00:00,59.162702778,-0.416430833,59.162702778,59.162702778,59.162702778,-0.416430833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 14:00:00,59.253287778,-0.410261389,59.253287778,59.253287778,59.253287778,-0.410261389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 13:00:00,57.871007778,-0.413107500,57.871007778,57.871007778,57.871007778,-0.413107500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 12:00:00,56.314064167,-0.411477500,56.314064167,56.314064167,56.314064167,-0.411477500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 11:00:00,56.972782500,-0.413484444,56.972782500,56.972782500,56.972782500,-0.413484444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 10:00:00,56.251872778,-0.415333889,56.251872778,56.251872778,56.251872778,-0.415333889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 09:00:00,55.804193611,-0.425166667,55.804193611,55.804193611,55.804193611,-0.425166667,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 08:00:00,55.501180833,-0.431108056,55.501180833,55.501180833,55.501180833,-0.431108056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 07:00:00,31.750782500,-0.442047778,31.750782500,31.750782500,31.750782500,-0.442047778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 06:00:00,18.755316944,-0.454287222,18.755316944,18.755316944,18.755316944,-0.454287222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 05:00:00,18.185823611,-0.451499722,18.185823611,18.185823611,18.185823611,-0.451499722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 04:00:00,18.097743056,-0.448725556,18.097743056,18.097743056,18.097743056,-0.448725556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 03:00:00,18.053885000,-0.441540833,18.053885000,18.053885000,18.053885000,-0.441540833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 02:00:00,18.062121944,-0.442054167,18.062121944,18.062121944,18.062121944,-0.442054167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 01:00:00,18.079495833,-0.449571667,18.079495833,18.079495833,18.079495833,-0.449571667,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-19 00:00:00,19.465642778,-0.448922778,19.465642778,19.465642778,19.465642778,-0.448922778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 23:00:00,28.774754444,-0.436798056,28.774754444,28.774754444,28.774754444,-0.436798056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 22:00:00,50.815878889,-0.417134444,50.815878889,50.815878889,50.815878889,-0.417134444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 21:00:00,63.528053889,-0.418080833,63.528053889,63.528053889,63.528053889,-0.418080833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 20:00:00,63.187130556,-0.426504444,63.187130556,63.187130556,63.187130556,-0.426504444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 19:00:00,62.817711111,-0.423023889,62.817711111,62.817711111,62.817711111,-0.423023889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 18:00:00,64.803834167,-0.418843056,64.803834167,64.803834167,64.803834167,-0.418843056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 17:00:00,58.664756111,-0.416350000,58.664756111,58.664756111,58.664756111,-0.416350000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 16:00:00,56.938560833,-0.415101944,56.938560833,56.938560833,56.938560833,-0.415101944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 15:00:00,57.940039444,-0.411511667,57.940039444,57.940039444,57.940039444,-0.411511667,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 14:00:00,55.878758056,-0.420489444,55.878758056,55.878758056,55.878758056,-0.420489444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 13:00:00,55.805306111,-0.416024444,55.805306111,55.805306111,55.805306111,-0.416024444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 12:00:00,55.705840000,-0.414387222,55.705840000,55.705840000,55.705840000,-0.414387222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 11:00:00,55.007493611,-0.415436944,55.007493611,55.007493611,55.007493611,-0.415436944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 10:00:00,53.983938333,-0.424972500,53.983938333,53.983938333,53.983938333,-0.424972500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 09:00:00,53.680736389,-0.424853889,53.680736389,53.680736389,53.680736389,-0.424853889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 08:00:00,54.276178889,-0.423463611,54.276178889,54.276178889,54.276178889,-0.423463611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 07:00:00,29.296137222,-0.431728611,29.296137222,29.296137222,29.296137222,-0.431728611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 06:00:00,18.126954444,-0.443280833,18.126954444,18.126954444,18.126954444,-0.443280833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 05:00:00,17.920784167,-0.439558611,17.920784167,17.920784167,17.920784167,-0.439558611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 04:00:00,17.910926111,-0.441694167,17.910926111,17.910926111,17.910926111,-0.441694167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 03:00:00,17.924090000,-0.440428056,17.924090000,17.924090000,17.924090000,-0.440428056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 02:00:00,19.020656111,-0.445527500,19.020656111,19.020656111,19.020656111,-0.445527500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 01:00:00,17.948341667,-0.448306944,17.948341667,17.948341667,17.948341667,-0.448306944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-18 00:00:00,17.904105000,-0.441190278,17.904105000,17.904105000,17.904105000,-0.441190278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 23:00:00,25.763813889,-0.429628889,25.763813889,25.763813889,25.763813889,-0.429628889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 22:00:00,47.657014722,-0.415246111,47.657014722,47.657014722,47.657014722,-0.415246111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 21:00:00,58.928916667,-0.418192222,58.928916667,58.928916667,58.928916667,-0.418192222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 20:00:00,56.340469167,-0.428520556,56.340469167,56.340469167,56.340469167,-0.428520556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 19:00:00,57.761370833,-0.423442778,57.761370833,57.761370833,57.761370833,-0.423442778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 18:00:00,60.810105278,-0.419390000,60.810105278,60.810105278,60.810105278,-0.419390000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 17:00:00,57.813225000,-0.417752778,57.813225000,57.813225000,57.813225000,-0.417752778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 16:00:00,59.194647778,-0.423859444,59.194647778,59.194647778,59.194647778,-0.423859444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 15:00:00,57.863603056,-0.412943611,57.863603056,57.863603056,57.863603056,-0.412943611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 14:00:00,57.945688889,-0.410610000,57.945688889,57.945688889,57.945688889,-0.410610000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 13:00:00,57.194157500,-0.417162778,57.194157500,57.194157500,57.194157500,-0.417162778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 12:00:00,55.290589722,-0.447149722,55.290589722,55.290589722,55.290589722,-0.447149722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 11:00:00,53.294958333,-0.468372222,53.294958333,53.294958333,53.294958333,-0.468372222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 10:00:00,51.043016111,-0.464535556,51.043016111,51.043016111,51.043016111,-0.464535556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 09:00:00,50.092133611,-0.461958333,50.092133611,50.092133611,50.092133611,-0.461958333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 08:00:00,50.726595278,-0.459751667,50.726595278,50.726595278,50.726595278,-0.459751667,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 07:00:00,35.181244444,-0.471070556,35.181244444,35.181244444,35.181244444,-0.471070556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 06:00:00,19.483488611,-0.482993611,19.483488611,19.483488611,19.483488611,-0.482993611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 05:00:00,18.023874444,-0.488736944,18.023874444,18.023874444,18.023874444,-0.488736944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 04:00:00,18.890106667,-0.484949167,18.890106667,18.890106667,18.890106667,-0.484949167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 03:00:00,18.065733056,-0.483494722,18.065733056,18.065733056,18.065733056,-0.483494722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 02:00:00,19.048830278,-0.490255556,19.048830278,19.048830278,19.048830278,-0.490255556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 01:00:00,18.236040278,-0.494093889,18.236040278,18.236040278,18.236040278,-0.494093889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-17 00:00:00,18.337962778,-0.485258333,18.337962778,18.337962778,18.337962778,-0.485258333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 23:00:00,26.737325833,-0.475925833,26.737325833,26.737325833,26.737325833,-0.475925833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 22:00:00,29.130296667,-0.468194167,29.130296667,29.130296667,29.130296667,-0.468194167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 21:00:00,29.473273056,-0.471132500,29.473273056,29.473273056,29.473273056,-0.471132500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 20:00:00,27.942976111,-0.470978611,27.942976111,27.942976111,27.942976111,-0.470978611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 19:00:00,28.303967222,-0.477141944,28.303967222,28.303967222,28.303967222,-0.477141944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 18:00:00,27.567971944,-0.472808889,27.567971944,27.567971944,27.567971944,-0.472808889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 17:00:00,27.587526389,-0.470253889,27.587526389,27.587526389,27.587526389,-0.470253889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 16:00:00,29.977149722,-0.465798333,29.977149722,29.977149722,29.977149722,-0.465798333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 15:00:00,28.400932222,-0.467854722,28.400932222,28.400932222,28.400932222,-0.467854722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 14:00:00,28.395135000,-0.462207222,28.395135000,28.395135000,28.395135000,-0.462207222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 13:00:00,27.725520278,-0.465212222,27.725520278,27.725520278,27.725520278,-0.465212222,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 12:00:00,26.693949722,-0.467881944,26.693949722,26.693949722,26.693949722,-0.467881944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 11:00:00,26.043833056,-0.466222500,26.043833056,26.043833056,26.043833056,-0.466222500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 10:00:00,26.206166667,-0.472429444,26.206166667,26.206166667,26.206166667,-0.472429444,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 09:00:00,26.086696111,-0.489883333,26.086696111,26.086696111,26.086696111,-0.489883333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 08:00:00,26.086720000,-0.481518611,26.086720000,26.086720000,26.086720000,-0.481518611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 07:00:00,31.122450556,-0.473384722,31.122450556,31.122450556,31.122450556,-0.473384722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 06:00:00,20.156248611,-0.483154167,20.156248611,20.156248611,20.156248611,-0.483154167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 05:00:00,19.154340556,-0.483003056,19.154340556,19.154340556,19.154340556,-0.483003056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 04:00:00,18.691035833,-0.488791389,18.691035833,18.691035833,18.691035833,-0.488791389,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 03:00:00,18.945333056,-0.491188889,18.945333056,18.945333056,18.945333056,-0.491188889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 02:00:00,19.463487778,-0.482749722,19.463487778,19.463487778,19.463487778,-0.482749722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 01:00:00,18.709285556,-0.481067778,18.709285556,18.709285556,18.709285556,-0.481067778,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-16 00:00:00,18.493201944,-0.480968611,18.493201944,18.493201944,18.493201944,-0.480968611,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 23:00:00,25.836542500,-0.470826667,25.836542500,25.836542500,25.836542500,-0.470826667,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 22:00:00,29.320345000,-0.461523333,29.320345000,29.320345000,29.320345000,-0.461523333,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 21:00:00,30.174618333,-0.475812500,30.174618333,30.174618333,30.174618333,-0.475812500,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 20:00:00,28.293156944,-0.481015556,28.293156944,28.293156944,28.293156944,-0.481015556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 19:00:00,27.632820833,-0.480039167,27.632820833,27.632820833,27.632820833,-0.480039167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 18:00:00,28.320626389,-0.472086111,28.320626389,28.320626389,28.320626389,-0.472086111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 17:00:00,28.964811389,-0.466940556,28.964811389,28.964811389,28.964811389,-0.466940556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 16:00:00,47.751192500,-0.454969722,47.751192500,47.751192500,47.751192500,-0.454969722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 15:00:00,48.342610833,-0.456378889,48.342610833,48.342610833,48.342610833,-0.456378889,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 14:00:00,47.609886389,-0.456060556,47.609886389,47.609886389,47.609886389,-0.456060556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 13:00:00,46.267548611,-0.457575278,46.267548611,46.267548611,46.267548611,-0.457575278,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 12:00:00,44.153802222,-0.457090556,44.153802222,44.153802222,44.153802222,-0.457090556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 11:00:00,43.277387222,-0.454088056,43.277387222,43.277387222,43.277387222,-0.454088056,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 10:00:00,41.844062778,-0.458660833,41.844062778,41.844062778,41.844062778,-0.458660833,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 09:00:00,38.598102500,-0.470786111,38.598102500,38.598102500,38.598102500,-0.470786111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 08:00:00,32.918285000,-0.468120000,32.918285000,32.918285000,32.918285000,-0.468120000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 07:00:00,37.510435556,-0.462381111,37.510435556,37.510435556,37.510435556,-0.462381111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 06:00:00,29.212417500,-0.472786111,29.212417500,29.212417500,29.212417500,-0.472786111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 05:00:00,25.988939444,-0.475675556,25.988939444,25.988939444,25.988939444,-0.475675556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 04:00:00,25.053476667,-0.476019167,25.053476667,25.053476667,25.053476667,-0.476019167,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 03:00:00,25.734407778,-0.472031111,25.734407778,25.734407778,25.734407778,-0.472031111,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 02:00:00,25.913968333,-0.470226944,25.913968333,25.913968333,25.913968333,-0.470226944,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 01:00:00,24.909590556,-0.466494722,24.909590556,24.909590556,24.909590556,-0.466494722,-0.000000000,-0.000000000,-0.000000000,-0.000000000
2015-08-15 00:00:00,25.163341667,-0.482465556,25.163341667,25.163341667,25.163341667,-0.482465556,-0.000000000,-0.000000000,-0.000000000,-0.000000000
