"Date & Time","use [kW]","gen [kW]","SunTalk Production [kW]","Solar City Production [kW]","Grid [kW]","Solar [kW]","Solar- [kW]","Solar City [kW]","Solar City- [kW]"
2015-06-21 03:00:00,0.458107222,-0.008190000,-0.004191667,-0.003998333,0.449917222,-0.004191667,0.004191667,-0.003998333,0.003998333
2015-06-21 02:00:00,0.451488889,-0.008101389,-0.004103889,-0.003997500,0.443387500,-0.004103889,0.004103889,-0.003997500,0.003997500
2015-06-21 01:00:00,0.491532778,-0.008215000,-0.004223611,-0.003991389,0.483317778,-0.004223611,0.004223611,-0.003991389,0.003991389
2015-06-21 00:00:00,0.434540278,-0.008241389,-0.004272778,-0.003968611,0.426298889,-0.004272778,0.004272778,-0.003968611,0.003968611
2015-06-20 23:00:00,0.479282778,-0.008085833,-0.004107222,-0.003978611,0.471196944,-0.004107222,0.004107222,-0.003978611,0.003978611
2015-06-20 22:00:00,0.479872778,-0.016506111,-0.001881944,-0.014624167,0.461270556,-0.001881944,0.003237778,-0.014624167,0.015364444
2015-06-20 21:00:00,0.392183611,0.097164167,0.055036389,0.042127778,0.392161389,0.055036389,-0.000000000,0.042127778,0.000022222
2015-06-20 20:00:00,0.436488889,0.428178056,0.316056111,0.112121944,0.436488889,0.316056111,-0.000000000,0.112121944,-0.000000000
2015-06-20 19:00:00,0.448494167,1.290066667,0.842371389,0.447695278,0.448494167,0.842371389,-0.000000000,0.447695278,-0.000000000
2015-06-20 18:00:00,0.432184444,2.089673333,1.283955556,0.805717778,0.432184444,1.283955556,-0.000000000,0.805717778,-0.000000000
2015-06-20 17:00:00,0.479569722,2.949407778,1.670473333,1.278934444,0.479569722,1.670473333,-0.000000000,1.278934444,-0.000000000
2015-06-20 16:00:00,0.442088889,3.402340278,1.807511667,1.594828611,0.442088889,1.807511667,-0.000000000,1.594828611,-0.000000000
2015-06-20 15:00:00,0.416615556,3.909871944,1.985202500,1.924669444,0.416615556,1.985202500,-0.000000000,1.924669444,-0.000000000
2015-06-20 14:00:00,0.420146111,4.092034167,2.000877222,2.091156944,0.420146111,2.000877222,-0.000000000,2.091156944,-0.000000000
2015-06-20 13:00:00,0.428428889,4.020874444,1.902770556,2.118103889,0.428428889,1.902770556,-0.000000000,2.118103889,-0.000000000
2015-06-20 12:00:00,0.415171667,3.661238333,1.671574167,1.989664167,0.415171667,1.671574167,-0.000000000,1.989664167,-0.000000000
2015-06-20 11:00:00,0.443839722,3.277979167,1.391742222,1.886236944,0.443839722,1.391742222,-0.000000000,1.886236944,-0.000000000
2015-06-20 10:00:00,0.423588889,2.473541389,0.880410833,1.593130556,0.423588889,0.880410833,-0.000000000,1.593130556,-0.000000000
2015-06-20 09:00:00,0.535481111,1.406175556,0.300964167,1.105211389,0.535481111,0.300964167,-0.000000000,1.105211389,-0.000000000
2015-06-20 08:00:00,1.485541944,0.603137500,0.050555833,0.552581667,1.485429444,0.050555833,0.000112500,0.552581667,-0.000000000
2015-06-20 07:00:00,0.664676944,0.016214444,-0.004369722,0.020584167,0.656790278,-0.004369722,0.004369722,0.020584167,0.003516944
2015-06-20 06:00:00,0.746828611,-0.007616944,-0.003669167,-0.003947778,0.739211667,-0.003669167,0.003669167,-0.003947778,0.003947778
2015-06-20 05:00:00,2.263317500,-0.005442500,-0.000825000,-0.004617500,2.256818333,-0.000825000,0.001881667,-0.004617500,0.004617500
2015-06-20 04:00:00,2.030938611,-0.005577222,-0.001143889,-0.004433333,2.024416667,-0.001143889,0.002088611,-0.004433333,0.004433333
2015-06-20 03:00:00,0.714226667,-0.007526111,-0.003527222,-0.003998889,0.706700556,-0.003527222,0.003527222,-0.003998889,0.003998889
2015-06-20 02:00:00,3.240502778,-0.004168056,0.000811111,-0.004979167,3.234745833,0.000811111,0.000777778,-0.004979167,0.004979167
2015-06-20 01:00:00,0.701514722,-0.007544722,-0.003546389,-0.003998333,0.693970000,-0.003546389,0.003546389,-0.003998333,0.003998333
2015-06-20 00:00:00,0.703392222,-0.007507500,-0.003519444,-0.003988056,0.695884722,-0.003519444,0.003519444,-0.003988056,0.003988056
2015-06-19 23:00:00,3.932898889,-0.003350556,0.001637500,-0.004988056,3.927694167,0.001637500,0.000216667,-0.004988056,0.004988056
2015-06-19 22:00:00,4.358209167,-0.011993889,0.004681667,-0.016675556,4.340849444,0.004681667,-0.000000000,-0.016675556,0.017359722
2015-06-19 21:00:00,3.172249444,0.091202222,0.052530833,0.038671389,3.172224444,0.052530833,-0.000000000,0.038671389,0.000025000
2015-06-19 20:00:00,4.608606111,0.407318611,0.309739722,0.097578889,4.608606111,0.309739722,-0.000000000,0.097578889,-0.000000000
2015-06-19 19:00:00,6.802628333,1.319847222,0.877122500,0.442724722,6.802628333,0.877122500,-0.000000000,0.442724722,-0.000000000
2015-06-19 18:00:00,5.956352778,2.201943889,1.371529444,0.830414444,5.956352778,1.371529444,-0.000000000,0.830414444,-0.000000000
2015-06-19 17:00:00,4.177712222,2.983296667,1.700166111,1.283130556,4.177712222,1.700166111,-0.000000000,1.283130556,-0.000000000
2015-06-19 16:00:00,2.213575833,3.555323333,1.896514167,1.658809167,2.213575833,1.896514167,-0.000000000,1.658809167,-0.000000000
2015-06-19 15:00:00,3.992854722,3.889461944,1.980105278,1.909356667,3.992854722,1.980105278,-0.000000000,1.909356667,-0.000000000
2015-06-19 14:00:00,2.539693333,4.027320833,1.970454444,2.056866389,2.539693333,1.970454444,-0.000000000,2.056866389,-0.000000000
2015-06-19 13:00:00,2.802707778,4.009535556,1.894330833,2.115204722,2.802707778,1.894330833,-0.000000000,2.115204722,-0.000000000
2015-06-19 12:00:00,0.428827778,3.795256667,1.726400278,2.068856389,0.428827778,1.726400278,-0.000000000,2.068856389,-0.000000000
2015-06-19 11:00:00,0.497836667,3.381968889,1.433010556,1.948958333,0.497836667,1.433010556,-0.000000000,1.948958333,-0.000000000
2015-06-19 10:00:00,0.674391111,2.537714167,0.902555833,1.635158333,0.674391111,0.902555833,-0.000000000,1.635158333,-0.000000000
2015-06-19 09:00:00,0.756493889,1.466416111,0.298023333,1.168392778,0.756493889,0.298023333,-0.000000000,1.168392778,-0.000000000
2015-06-19 08:00:00,0.724877500,0.657565000,0.038389167,0.619175833,0.724350556,0.038389167,0.000526944,0.619175833,-0.000000000
2015-06-19 07:00:00,0.639132222,0.020070278,-0.004319167,0.024389444,0.630849444,-0.004319167,0.004319167,0.024389444,0.003963611
2015-06-19 06:00:00,1.484257222,-0.006513333,-0.002316667,-0.004196667,1.477246389,-0.002316667,0.002814167,-0.004196667,0.004196667
2015-06-19 05:00:00,0.718852778,-0.007787222,-0.003790556,-0.003996667,0.711065556,-0.003790556,0.003790556,-0.003996667,0.003996667
2015-06-19 04:00:00,2.133514167,-0.005451389,-0.001114722,-0.004336667,2.127160000,-0.001114722,0.002017500,-0.004336667,0.004336667
2015-06-19 03:00:00,1.487265556,-0.006534722,-0.002294722,-0.004240000,1.480152500,-0.002294722,0.002873056,-0.004240000,0.004240000
2015-06-19 02:00:00,0.681941944,-0.007546944,-0.003550833,-0.003996111,0.674395000,-0.003550833,0.003550833,-0.003996111,0.003996111
2015-06-19 01:00:00,2.017759444,-0.005821111,-0.001370278,-0.004450833,2.011060000,-0.001370278,0.002248611,-0.004450833,0.004450833
2015-06-19 00:00:00,3.199713056,-0.004035833,0.000672778,-0.004708611,3.194129722,0.000672778,0.000874722,-0.004708611,0.004708611
2015-06-18 23:00:00,1.513497222,-0.006344722,-0.002145833,-0.004198889,1.506705556,-0.002145833,0.002592778,-0.004198889,0.004198889
2015-06-18 22:00:00,1.483429722,-0.018449167,-0.001851944,-0.016597222,1.463586944,-0.001851944,0.002948889,-0.016597222,0.016893889
2015-06-18 21:00:00,2.713250833,0.136181389,0.079067222,0.057114167,2.713236389,0.079067222,-0.000000000,0.057114167,0.000014444
2015-06-18 20:00:00,4.278186389,0.439885278,0.318454722,0.121430556,4.278186389,0.318454722,-0.000000000,0.121430556,-0.000000000
2015-06-18 19:00:00,3.215289167,1.373851111,0.885322222,0.488528889,3.215289167,0.885322222,-0.000000000,0.488528889,-0.000000000
2015-06-18 18:00:00,2.060377500,2.197217222,1.347886111,0.849331111,2.060377500,1.347886111,-0.000000000,0.849331111,-0.000000000
2015-06-18 17:00:00,5.649209444,2.969135000,1.670678611,1.298456389,5.649209444,1.670678611,-0.000000000,1.298456389,-0.000000000
2015-06-18 16:00:00,2.051180833,3.632625000,1.935981111,1.696643889,2.051180833,1.935981111,-0.000000000,1.696643889,-0.000000000
2015-06-18 15:00:00,0.883219167,4.078931389,2.064933056,2.013998333,0.883219167,2.064933056,-0.000000000,2.013998333,-0.000000000
2015-06-18 14:00:00,3.932552778,4.183587222,2.032509444,2.151077778,3.932552778,2.032509444,-0.000000000,2.151077778,-0.000000000
2015-06-18 13:00:00,1.468132778,3.005863611,1.418406389,1.587457222,1.468132778,1.418406389,-0.000000000,1.587457222,-0.000000000
2015-06-18 12:00:00,0.482955833,2.646357222,1.232765278,1.413591944,0.482955833,1.232765278,-0.000000000,1.413591944,-0.000000000
2015-06-18 11:00:00,0.612916111,0.924925000,0.434611944,0.490313056,0.612916111,0.434611944,-0.000000000,0.490313056,-0.000000000
2015-06-18 10:00:00,0.768181944,0.371925833,0.183181389,0.188744444,0.768181944,0.183181389,-0.000000000,0.188744444,-0.000000000
2015-06-18 09:00:00,0.706357500,0.899604722,0.232689444,0.666915278,0.706357500,0.232689444,-0.000000000,0.666915278,-0.000000000
2015-06-18 08:00:00,0.678397778,0.566345278,0.042207778,0.524137500,0.677317778,0.042207778,0.001080000,0.524137500,-0.000000000
2015-06-18 07:00:00,0.712044444,-0.002780278,-0.004221944,0.001441667,0.704130556,-0.004221944,0.004232222,0.001441667,0.003681667
2015-06-18 06:00:00,0.715832222,-0.007571111,-0.003637500,-0.003933611,0.708261111,-0.003637500,0.003637500,-0.003933611,0.003933611
2015-06-18 05:00:00,1.524418889,-0.006508056,-0.002273889,-0.004234167,1.517413056,-0.002273889,0.002771667,-0.004234167,0.004234167
2015-06-18 04:00:00,0.664249722,-0.007636111,-0.003635000,-0.004001111,0.656613611,-0.003635000,0.003635000,-0.004001111,0.004001111
2015-06-18 03:00:00,1.201581944,-0.007000556,-0.002818333,-0.004182222,1.194203333,-0.002818333,0.003196389,-0.004182222,0.004182222
2015-06-18 02:00:00,1.968813333,-0.006438889,-0.002459444,-0.003979444,1.961935278,-0.002459444,0.002898611,-0.003979444,0.003979444
2015-06-18 01:00:00,2.594387222,-0.005632500,-0.001440000,-0.004192500,2.587910278,-0.001440000,0.002284444,-0.004192500,0.004192500
2015-06-18 00:00:00,0.769739444,-0.007626667,-0.003575833,-0.004050833,0.762058611,-0.003575833,0.003630000,-0.004050833,0.004050833
2015-06-17 23:00:00,3.155654167,-0.004327778,0.000488889,-0.004816667,3.149826111,0.000488889,0.001011389,-0.004816667,0.004816667
2015-06-17 22:00:00,2.626637500,-0.003178889,0.006683333,-0.009862222,2.611313611,0.006683333,0.000435000,-0.009862222,0.014888889
2015-06-17 21:00:00,3.523253056,0.308530833,0.164573056,0.143957778,3.523248611,0.164573056,-0.000000000,0.143957778,0.000004444
2015-06-17 20:00:00,2.132828056,0.783980833,0.448362222,0.335618611,2.132828056,0.448362222,-0.000000000,0.335618611,-0.000000000
2015-06-17 19:00:00,3.819787222,1.257375278,0.742585000,0.514790278,3.819787222,0.742585000,-0.000000000,0.514790278,-0.000000000
2015-06-17 18:00:00,3.622863611,2.139611667,1.295793889,0.843817778,3.622863611,1.295793889,-0.000000000,0.843817778,-0.000000000
2015-06-17 17:00:00,1.827347500,2.907982778,1.650602500,1.257380278,1.827347500,1.650602500,-0.000000000,1.257380278,-0.000000000
2015-06-17 16:00:00,2.880738333,3.604155833,1.926378889,1.677776944,2.880738333,1.926378889,-0.000000000,1.677776944,-0.000000000
2015-06-17 15:00:00,1.827162222,3.962489722,2.016230000,1.946259722,1.827162222,2.016230000,-0.000000000,1.946259722,-0.000000000
2015-06-17 14:00:00,1.451380000,4.174851667,2.047271944,2.127579722,1.451380000,2.047271944,-0.000000000,2.127579722,-0.000000000
2015-06-17 13:00:00,0.607747222,4.155677778,1.964847500,2.190830278,0.607747222,1.964847500,-0.000000000,2.190830278,-0.000000000
2015-06-17 12:00:00,0.571089444,3.899695556,1.773654444,2.126041111,0.571089444,1.773654444,-0.000000000,2.126041111,-0.000000000
2015-06-17 11:00:00,0.701366389,3.363102778,1.423829722,1.939273056,0.701366389,1.423829722,-0.000000000,1.939273056,-0.000000000
2015-06-17 10:00:00,0.830900000,2.591756944,0.915982222,1.675774722,0.830900000,0.915982222,-0.000000000,1.675774722,-0.000000000
2015-06-17 09:00:00,1.196019444,1.134106944,0.307902222,0.826204722,1.196019444,0.307902222,-0.000000000,0.826204722,-0.000000000
2015-06-17 08:00:00,0.821526944,0.361273611,0.113575833,0.247697778,0.821526944,0.113575833,-0.000000000,0.247697778,-0.000000000
2015-06-17 07:00:00,0.596348611,0.008656667,-0.002881389,0.011538056,0.588016667,-0.002881389,0.004351667,0.011538056,0.003980278
2015-06-17 06:00:00,0.784712500,-0.007633056,-0.003695833,-0.003937222,0.777079444,-0.003695833,0.003695833,-0.003937222,0.003937222
2015-06-17 05:00:00,0.703897500,-0.008092778,-0.004091389,-0.004001389,0.695804722,-0.004091389,0.004091389,-0.004001389,0.004001389
2015-06-17 04:00:00,0.679016111,-0.007999167,-0.003998056,-0.004001111,0.671016944,-0.003998056,0.003998056,-0.004001111,0.004001111
2015-06-17 03:00:00,1.460440833,-0.006761667,-0.002536667,-0.004225000,1.453362500,-0.002536667,0.002853333,-0.004225000,0.004225000
2015-06-17 02:00:00,0.660958333,-0.008134444,-0.004131667,-0.004002778,0.652823889,-0.004131667,0.004131667,-0.004002778,0.004002778
2015-06-17 01:00:00,1.665091944,-0.006838611,-0.003070833,-0.003767778,1.658001944,-0.003070833,0.003322222,-0.003767778,0.003767778
2015-06-17 00:00:00,1.682810278,-0.006748333,-0.002881667,-0.003866667,1.675885556,-0.002881667,0.003058056,-0.003866667,0.003866667
2015-06-16 23:00:00,1.963675833,-0.005488056,-0.001220000,-0.004268056,1.957451111,-0.001220000,0.001956667,-0.004268056,0.004268056
2015-06-16 22:00:00,1.445893333,-0.022881944,-0.002810000,-0.020071944,1.422512778,-0.002810000,0.003293333,-0.020071944,0.020087222
2015-06-16 21:00:00,2.298867778,-0.003976389,0.003612500,-0.007588889,2.284933611,0.003612500,0.002013333,-0.007588889,0.011920833
2015-06-16 20:00:00,1.536248056,0.435631667,0.266510000,0.169121667,1.536248056,0.266510000,-0.000000000,0.169121667,-0.000000000
2015-06-16 19:00:00,4.238912500,0.615538333,0.331134722,0.284403611,4.238912500,0.331134722,-0.000000000,0.284403611,-0.000000000
2015-06-16 18:00:00,3.402752222,1.928068056,1.162261944,0.765806111,3.402752222,1.162261944,-0.000000000,0.765806111,-0.000000000
2015-06-16 17:00:00,4.161934444,1.935576667,1.044450000,0.891126667,4.161934444,1.044450000,-0.000000000,0.891126667,-0.000000000
2015-06-16 16:00:00,2.719613056,1.191192778,0.565790556,0.625402222,2.719613056,0.565790556,-0.000000000,0.625402222,-0.000000000
2015-06-16 15:00:00,0.978446111,3.542622500,1.775016389,1.767606111,0.978446111,1.775016389,-0.000000000,1.767606111,-0.000000000
2015-06-16 14:00:00,0.721467778,2.686281111,1.314738333,1.371542778,0.721467778,1.314738333,-0.000000000,1.371542778,-0.000000000
2015-06-16 13:00:00,0.489543611,1.951857778,0.950723333,1.001134444,0.489543611,0.950723333,-0.000000000,1.001134444,-0.000000000
2015-06-16 12:00:00,0.431590556,2.451492222,1.156626111,1.294866111,0.431590556,1.156626111,-0.000000000,1.294866111,-0.000000000
2015-06-16 11:00:00,0.524996944,3.229027500,1.391199722,1.837827778,0.524996944,1.391199722,-0.000000000,1.837827778,-0.000000000
2015-06-16 10:00:00,0.677124444,1.047277222,0.451010278,0.596266944,0.677124444,0.451010278,-0.000000000,0.596266944,-0.000000000
2015-06-16 09:00:00,0.698767222,0.715318056,0.269731389,0.445586667,0.698767222,0.269731389,-0.000000000,0.445586667,-0.000000000
2015-06-16 08:00:00,0.694496944,0.524650278,0.117905556,0.406744722,0.694496944,0.117905556,-0.000000000,0.406744722,-0.000000000
2015-06-16 07:00:00,1.602997222,-0.002843889,-0.001194722,-0.001649167,1.595575833,-0.001194722,0.002885278,-0.001649167,0.004536111
2015-06-16 06:00:00,1.610804167,-0.007052778,-0.003521667,-0.003531111,1.603751389,-0.003521667,0.003521667,-0.003531111,0.003531111
2015-06-16 05:00:00,0.770005556,-0.007638056,-0.003653611,-0.003984444,0.762367500,-0.003653611,0.003653611,-0.003984444,0.003984444
2015-06-16 04:00:00,0.661379722,-0.007668611,-0.003667222,-0.004001389,0.653711111,-0.003667222,0.003667222,-0.004001389,0.004001389
2015-06-16 03:00:00,1.593552500,-0.006336389,-0.002076667,-0.004259722,1.586828889,-0.002076667,0.002463889,-0.004259722,0.004259722
2015-06-16 02:00:00,0.767828333,-0.007865000,-0.003863611,-0.004001389,0.759963333,-0.003863611,0.003863611,-0.004001389,0.004001389
2015-06-16 01:00:00,1.394976944,-0.006589167,-0.002505278,-0.004083889,1.387936944,-0.002505278,0.002956111,-0.004083889,0.004083889
2015-06-16 00:00:00,0.743288056,-0.007688333,-0.003688889,-0.003999444,0.735599722,-0.003688889,0.003688889,-0.003999444,0.003999444
2015-06-15 23:00:00,2.384478889,-0.004667500,-0.000374167,-0.004293333,2.378836389,-0.000374167,0.001349167,-0.004293333,0.004293333
2015-06-15 22:00:00,1.702241944,0.027176389,0.018723056,0.008453333,1.686044167,0.018723056,0.002607500,0.008453333,0.013590278
2015-06-15 21:00:00,1.876268889,0.084632778,0.041783611,0.042849167,1.876211111,0.041783611,-0.000000000,0.042849167,0.000057778
2015-06-15 20:00:00,1.333278333,0.263091111,0.121344167,0.141746944,1.333278333,0.121344167,-0.000000000,0.141746944,-0.000000000
2015-06-15 19:00:00,3.549709167,0.469131944,0.229803056,0.239328889,3.549709167,0.229803056,-0.000000000,0.239328889,-0.000000000
2015-06-15 18:00:00,1.980054444,0.380614167,0.193135556,0.187478611,1.980054444,0.193135556,-0.000000000,0.187478611,-0.000000000
2015-06-15 17:00:00,1.582504722,1.108646667,0.552684167,0.555962500,1.582504722,0.552684167,-0.000000000,0.555962500,-0.000000000
2015-06-15 16:00:00,2.317283611,1.402673611,0.696492500,0.706181111,2.317283611,0.696492500,-0.000000000,0.706181111,-0.000000000
2015-06-15 15:00:00,2.740566667,2.323867222,1.147559722,1.176307500,2.740566667,1.147559722,-0.000000000,1.176307500,-0.000000000
2015-06-15 14:00:00,1.359950556,3.588555000,1.760193333,1.828361667,1.359950556,1.760193333,-0.000000000,1.828361667,-0.000000000
2015-06-15 13:00:00,0.678270000,2.255415000,1.105036667,1.150378333,0.678270000,1.105036667,-0.000000000,1.150378333,-0.000000000
2015-06-15 12:00:00,0.528379167,1.516898611,0.749248333,0.767650278,0.528379167,0.749248333,-0.000000000,0.767650278,-0.000000000
2015-06-15 11:00:00,0.503821111,2.224129167,0.984640000,1.239489167,0.503821111,0.984640000,-0.000000000,1.239489167,-0.000000000
2015-06-15 10:00:00,0.457705556,2.054585000,0.734845833,1.319739167,0.457705556,0.734845833,-0.000000000,1.319739167,-0.000000000
2015-06-15 09:00:00,0.672582778,1.475235278,0.319650278,1.155585000,0.672582778,0.319650278,-0.000000000,1.155585000,-0.000000000
2015-06-15 08:00:00,0.905016667,0.313759722,0.049955556,0.263804167,0.904641111,0.049955556,0.000375556,0.263804167,-0.000000000
2015-06-15 07:00:00,0.767027500,-0.002620833,-0.003993611,0.001372778,0.759641944,-0.003993611,0.003998611,0.001372778,0.003386944
2015-06-15 06:00:00,0.743998611,-0.007705278,-0.003703611,-0.004001667,0.736293333,-0.003703611,0.003703611,-0.004001667,0.004001667
2015-06-15 05:00:00,1.544807222,-0.007463889,-0.003769167,-0.003694722,1.537343333,-0.003769167,0.003769167,-0.003694722,0.003694722
2015-06-15 04:00:00,0.991973611,-0.007919167,-0.003929722,-0.003989444,0.984054444,-0.003929722,0.003929722,-0.003989444,0.003989444
2015-06-15 03:00:00,0.681091944,-0.008238056,-0.004234444,-0.004003611,0.672853889,-0.004234444,0.004234444,-0.004003611,0.004003611
2015-06-15 02:00:00,0.667158889,-0.008313333,-0.004310278,-0.004003056,0.658845556,-0.004310278,0.004310278,-0.004003056,0.004003056
2015-06-15 01:00:00,0.702737222,-0.007788333,-0.003791667,-0.003996667,0.694948889,-0.003791667,0.003791667,-0.003996667,0.003996667
2015-06-15 00:00:00,3.447470000,-0.003173889,0.001444444,-0.004618333,3.442611111,0.001444444,0.000240556,-0.004618333,0.004618333
2015-06-14 23:00:00,3.472247222,-0.003761389,0.001046389,-0.004807778,3.466980556,0.001046389,0.000458889,-0.004807778,0.004807778
2015-06-14 22:00:00,0.775136667,-0.020483889,-0.003756667,-0.016727222,0.754473889,-0.003756667,0.003798889,-0.016727222,0.016863889
2015-06-14 21:00:00,2.606416944,0.086646944,0.047591111,0.039055833,2.606371944,0.047591111,-0.000000000,0.039055833,0.000045000
2015-06-14 20:00:00,3.602775833,0.342605833,0.247234722,0.095371111,3.602775833,0.247234722,-0.000000000,0.095371111,-0.000000000
2015-06-14 19:00:00,1.782897500,1.358316667,0.898197778,0.460118889,1.782897500,0.898197778,-0.000000000,0.460118889,-0.000000000
2015-06-14 18:00:00,1.130278611,1.991070278,1.230436944,0.760633333,1.130278611,1.230436944,-0.000000000,0.760633333,-0.000000000
2015-06-14 17:00:00,3.120997222,2.334404167,1.275180278,1.059223889,3.120997222,1.275180278,-0.000000000,1.059223889,-0.000000000
2015-06-14 16:00:00,1.671568056,3.193345556,1.645304444,1.548041111,1.671568056,1.645304444,-0.000000000,1.548041111,-0.000000000
2015-06-14 15:00:00,3.277221389,4.147946389,2.106138889,2.041807500,3.277221389,2.106138889,-0.000000000,2.041807500,-0.000000000
2015-06-14 14:00:00,3.428752500,3.446686389,1.694081389,1.752605000,3.428752500,1.694081389,-0.000000000,1.752605000,-0.000000000
2015-06-14 13:00:00,0.481930833,2.156811389,1.016886667,1.139924722,0.481930833,1.016886667,-0.000000000,1.139924722,-0.000000000
2015-06-14 12:00:00,0.477813333,4.049971111,1.836377222,2.213593889,0.477813333,1.836377222,-0.000000000,2.213593889,-0.000000000
2015-06-14 11:00:00,0.451686944,3.421741667,1.477782778,1.943958889,0.451686944,1.477782778,-0.000000000,1.943958889,-0.000000000
2015-06-14 10:00:00,0.539556111,2.537665556,0.931675278,1.605990278,0.539556111,0.931675278,-0.000000000,1.605990278,-0.000000000
2015-06-14 09:00:00,1.074471111,1.421353611,0.357473333,1.063880278,1.074471111,0.357473333,-0.000000000,1.063880278,-0.000000000
2015-06-14 08:00:00,1.669929167,0.486685556,0.057762778,0.428922778,1.669929167,0.057762778,-0.000000000,0.428922778,-0.000000000
2015-06-14 07:00:00,0.859285833,0.040025000,0.003966111,0.036058889,0.852391111,0.003966111,0.003909722,0.036058889,0.002985000
2015-06-14 06:00:00,1.553768611,-0.007159722,-0.003702778,-0.003456944,1.546608889,-0.003702778,0.003702778,-0.003456944,0.003456944
2015-06-14 05:00:00,0.640926667,-0.008186667,-0.004184722,-0.004001944,0.632740000,-0.004184722,0.004184722,-0.004001944,0.004001944
2015-06-14 04:00:00,0.831918611,-0.008060278,-0.004006389,-0.004053889,0.823781944,-0.004006389,0.004082778,-0.004053889,0.004053889
2015-06-14 03:00:00,2.325766667,-0.005593333,-0.001119167,-0.004474167,2.319425000,-0.001119167,0.001867500,-0.004474167,0.004474167
2015-06-14 02:00:00,0.647243889,-0.008284444,-0.004290556,-0.003993889,0.638959444,-0.004290556,0.004290556,-0.003993889,0.003993889
2015-06-14 01:00:00,0.684481389,-0.008021667,-0.004026389,-0.003995278,0.676459722,-0.004026389,0.004026389,-0.003995278,0.003995278
2015-06-14 00:00:00,0.728667778,-0.008125833,-0.004118056,-0.004007778,0.720507500,-0.004118056,0.004152500,-0.004007778,0.004007778
2015-06-13 23:00:00,3.848509722,-0.003123056,0.001622778,-0.004745833,3.843763889,0.001622778,-0.000000000,-0.004745833,0.004745833
2015-06-13 22:00:00,1.853608056,-0.017821111,-0.001870833,-0.015950278,1.835094444,-0.001870833,0.002558889,-0.015950278,0.015954722
2015-06-13 21:00:00,1.695432778,-0.020769722,-0.001466944,-0.019302778,1.673699444,-0.001466944,0.002363611,-0.019302778,0.019369722
2015-06-13 20:00:00,2.106047778,0.282398611,0.165637500,0.116761111,2.106007778,0.165637500,-0.000000000,0.116761111,0.000040000
2015-06-13 19:00:00,6.570573056,0.924884167,0.551531944,0.373352222,6.570573056,0.551531944,-0.000000000,0.373352222,-0.000000000
2015-06-13 18:00:00,3.908968333,1.736565833,0.992298056,0.744267778,3.908968333,0.992298056,-0.000000000,0.744267778,-0.000000000
2015-06-13 17:00:00,0.583070000,2.625306944,1.476730278,1.148576667,0.583070000,1.476730278,-0.000000000,1.148576667,-0.000000000
2015-06-13 16:00:00,0.691482222,3.699906944,1.971715556,1.728191389,0.691482222,1.971715556,-0.000000000,1.728191389,-0.000000000
2015-06-13 15:00:00,2.320904444,4.065474444,2.062630556,2.002843889,2.320904444,2.062630556,-0.000000000,2.002843889,-0.000000000
2015-06-13 14:00:00,2.287299444,4.124915000,2.020599167,2.104315833,2.287299444,2.020599167,-0.000000000,2.104315833,-0.000000000
2015-06-13 13:00:00,0.463506111,4.086830278,1.934413889,2.152416389,0.463506111,1.934413889,-0.000000000,2.152416389,-0.000000000
2015-06-13 12:00:00,0.404551389,3.838011389,1.742106944,2.095904444,0.404551389,1.742106944,-0.000000000,2.095904444,-0.000000000
2015-06-13 11:00:00,0.408864167,3.350852778,1.421097500,1.929755278,0.408864167,1.421097500,-0.000000000,1.929755278,-0.000000000
2015-06-13 10:00:00,0.449714167,2.599940833,0.923782222,1.676158611,0.449714167,0.923782222,-0.000000000,1.676158611,-0.000000000
2015-06-13 09:00:00,1.486595833,1.510604167,0.312076111,1.198528056,1.486595833,0.312076111,-0.000000000,1.198528056,-0.000000000
2015-06-13 08:00:00,0.885037778,0.673194167,0.038717778,0.634476389,0.884286389,0.038717778,0.000751389,0.634476389,-0.000000000
2015-06-13 07:00:00,2.361898611,0.028733056,-0.002520833,0.031253889,2.355147222,-0.002520833,0.002829444,0.031253889,0.003921944
2015-06-13 06:00:00,1.774767500,-0.007166667,-0.003289722,-0.003876944,1.767456111,-0.003289722,0.003434444,-0.003876944,0.003876944
2015-06-13 05:00:00,0.642182778,-0.008036667,-0.004032222,-0.004004444,0.634146111,-0.004032222,0.004032222,-0.004004444,0.004004444
2015-06-13 04:00:00,0.644124444,-0.008309444,-0.004300556,-0.004008889,0.635815000,-0.004300556,0.004300556,-0.004008889,0.004008889
2015-06-13 03:00:00,0.637061667,-0.008453611,-0.004448611,-0.004005000,0.628608056,-0.004448611,0.004448611,-0.004005000,0.004005000
2015-06-13 02:00:00,0.669158889,-0.008411389,-0.004409722,-0.004001667,0.660747500,-0.004409722,0.004409722,-0.004001667,0.004001667
2015-06-13 01:00:00,0.646143056,-0.008094722,-0.004088611,-0.004006111,0.638048333,-0.004088611,0.004088611,-0.004006111,0.004006111
2015-06-13 00:00:00,1.002419722,-0.007556389,-0.003554444,-0.004001944,0.994863333,-0.003554444,0.003554444,-0.004001944,0.004001944
2015-06-12 23:00:00,2.060409167,-0.005833333,-0.001681667,-0.004151667,2.053843333,-0.001681667,0.002414167,-0.004151667,0.004151667
2015-06-12 22:00:00,1.786263333,-0.020074167,-0.001632222,-0.018441944,1.764771111,-0.001632222,0.002954444,-0.018441944,0.018537778
