"Date & Time","Usage [kW]","Generation [kW]","Surplus [kW]","5200 Inverter  [kW]","2500 Inverter [kW]","Sub Panel [kW]","Well Pump [kW]","Grid [kW]","Photo Voltaic [kW]"
2015-08-22 19:00:00,0.603278056,2.346357222,-1.743079167,1.585100556,0.761256667,0.037476389,0.005131667,-1.743079167,2.346357222
2015-08-22 18:00:00,0.661090833,3.513292222,-2.852201389,2.295451667,1.217840556,0.029071389,0.005161667,-2.852201389,3.513292222
2015-08-22 17:00:00,0.722094722,4.156676389,-3.434581667,2.735549444,1.421126944,0.029736111,0.005149167,-3.434581667,4.156676389
2015-08-22 16:00:00,0.686085556,5.170812500,-4.484726944,3.407978889,1.762833611,0.031096389,0.005169444,-4.484726944,5.170812500
2015-08-22 15:00:00,0.681136944,5.223321389,-4.542184444,3.463319444,1.760001944,0.031166111,-0.003947500,-4.542184444,5.223321389
2015-08-22 14:00:00,1.963079444,5.261214444,-3.298135000,3.485922500,1.775291944,0.029765833,-0.703946667,-3.298135000,5.261214444
2015-08-22 13:00:00,1.959970000,5.307230278,-3.347260278,3.503397500,1.803832778,0.041636111,-0.719814722,-3.347260278,5.307230278
2015-08-22 12:00:00,0.840796389,4.182890556,-3.342094167,2.911727222,1.271163333,0.034193889,-0.030949167,-3.342094167,4.182890556
2015-08-22 11:00:00,0.490296111,2.219340833,-1.729044722,2.022322500,0.197018333,0.027910278,0.004983333,-1.729044722,2.219340833
2015-08-22 10:00:00,0.536987222,1.017028333,-0.480041111,0.879086111,0.137942222,0.031301111,0.004845000,-0.480041111,1.017028333
2015-08-22 09:00:00,0.723773333,0.262581111,0.461192222,0.209106111,0.053475000,0.071984444,0.004934444,0.461192222,0.262581111
2015-08-22 08:00:00,0.573562778,-0.009481389,0.583044167,0.002733889,-0.012215278,0.024518889,0.004888889,0.583044167,-0.009481389
2015-08-22 07:00:00,0.556913333,-0.010386389,0.567299722,-0.005059722,-0.005326667,0.024389167,0.004877778,0.567299722,-0.010386389
2015-08-22 06:00:00,0.577565833,-0.010381944,0.587947778,-0.005058056,-0.005323889,0.024327500,0.004880833,0.587947778,-0.010381944
2015-08-22 05:00:00,0.572958611,-0.010378333,0.583336944,-0.005057222,-0.005321111,0.027331667,0.004939722,0.583336944,-0.010378333
2015-08-22 04:00:00,1.847635833,-0.010400833,1.858036667,-0.005069444,-0.005331389,0.022507778,-0.658465556,1.858036667,-0.010400833
2015-08-22 03:00:00,2.994164444,-0.010412778,3.004577222,-0.005079167,-0.005333611,0.020675833,-1.217535833,3.004577222,-0.010412778
2015-08-22 02:00:00,2.548341111,-0.010393889,2.558735000,-0.005069444,-0.005324444,0.021207500,-0.927981111,2.558735000,-0.010393889
2015-08-22 01:00:00,1.685385000,-0.010408056,1.695793056,-0.005083611,-0.005324444,0.022500000,-0.578463889,1.695793056,-0.010408056
2015-08-22 00:00:00,2.550423889,-0.010440278,2.560864167,-0.005107222,-0.005333056,0.021426667,-1.034972778,2.560864167,-0.010440278
2015-08-21 23:00:00,0.627716944,-0.010390833,0.638107778,-0.005085833,-0.005305000,0.024040278,-0.028463889,0.638107778,-0.010390833
2015-08-21 22:00:00,0.671882222,-0.010381389,0.682263611,-0.005085000,-0.005296389,0.023278333,0.004895000,0.682263611,-0.010381389
2015-08-21 21:00:00,0.619405000,-0.001364444,0.620769444,0.009753611,-0.011118056,0.023501389,0.004944167,0.620769444,-0.001364444
2015-08-21 20:00:00,0.909918611,0.749088333,0.160830278,0.559375833,0.189712500,0.029405556,0.004906944,0.160830278,0.749088333
2015-08-21 19:00:00,0.521807222,1.772656944,-1.250849722,1.200675000,0.571981944,0.031917222,0.005047500,-1.250849722,1.772656944
2015-08-21 18:00:00,0.510317500,3.672158056,-3.161840556,2.382614167,1.289543889,0.029321111,0.005171389,-3.161840556,3.672158056
2015-08-21 17:00:00,0.496048056,4.726148889,-4.230100833,3.072080000,1.654068889,0.030943333,0.005130000,-4.230100833,4.726148889
2015-08-21 16:00:00,0.475684444,5.410031389,-4.934346944,3.531763056,1.878268333,0.032156111,0.005239167,-4.934346944,5.410031389
2015-08-21 15:00:00,0.475339444,5.646044722,-5.170705278,3.720830278,1.925214444,0.032655000,0.005189722,-5.170705278,5.646044722
2015-08-21 14:00:00,0.499500833,5.661322500,-5.161821667,3.740028056,1.921294444,0.032630833,0.005169722,-5.161821667,5.661322500
2015-08-21 13:00:00,0.503068611,5.324497500,-4.821428889,3.527693611,1.796803889,0.032287500,0.005149722,-4.821428889,5.324497500
2015-08-21 12:00:00,0.607835000,4.207458333,-3.599623333,2.916875278,1.290583056,0.030805556,0.005113611,-3.599623333,4.207458333
2015-08-21 11:00:00,0.752822222,2.283023889,-1.530201667,2.041242778,0.241781111,0.027734444,0.004943611,-1.530201667,2.283023889
2015-08-21 10:00:00,0.567261111,1.070373056,-0.503111944,0.884987500,0.185385556,0.026141389,0.004868889,-0.503111944,1.070373056
2015-08-21 09:00:00,0.775051667,0.344776389,0.430275278,0.271270278,0.073506111,0.035680000,-0.067173889,0.430275278,0.344776389
2015-08-21 08:00:00,0.679686111,-0.003273333,0.682959444,0.008139722,-0.011413056,0.024058889,0.004814722,0.682959444,-0.003273333
2015-08-21 07:00:00,0.534008889,-0.010403611,0.544412500,-0.005070000,-0.005333611,0.024600833,0.004780833,0.544412500,-0.010403611
2015-08-21 06:00:00,0.524323333,-0.010402500,0.534725833,-0.005068056,-0.005334444,0.024782778,0.004830000,0.534725833,-0.010402500
2015-08-21 05:00:00,0.507095000,-0.010405000,0.517500000,-0.005067778,-0.005337222,0.024891111,0.004857222,0.517500000,-0.010405000
2015-08-21 04:00:00,0.543157222,-0.010403889,0.553561111,-0.005068056,-0.005335833,0.024689444,0.004851944,0.553561111,-0.010403889
2015-08-21 03:00:00,0.554811389,-0.010397778,0.565209167,-0.005065833,-0.005331944,0.024557222,0.004841389,0.565209167,-0.010397778
2015-08-21 02:00:00,0.598454167,-0.010392222,0.608846389,-0.005062778,-0.005329444,0.024404444,0.004841944,0.608846389,-0.010392222
2015-08-21 01:00:00,0.626250833,-0.010379167,0.636630000,-0.005057500,-0.005321667,0.024330278,0.004832778,0.636630000,-0.010379167
2015-08-21 00:00:00,0.766720556,-0.010376111,0.777096667,-0.005059722,-0.005316389,0.023921111,0.004793611,0.777096667,-0.010376111
2015-08-20 23:00:00,0.861228333,-0.010369722,0.871598056,-0.005062500,-0.005307222,0.031918889,-0.028287222,0.871598056,-0.010369722
2015-08-20 22:00:00,0.879023611,-0.011466667,0.890490278,-0.006131944,-0.005334722,0.040316667,0.004793889,0.890490278,-0.011466667
2015-08-20 21:00:00,0.889572778,0.026653611,0.862919167,0.031638056,-0.004984444,0.042116667,0.004909444,0.862919167,0.026653611
2015-08-20 20:00:00,1.050404722,0.859231111,0.191173611,0.673951667,0.185279444,0.026972778,0.004958056,0.191173611,0.859231111
2015-08-20 19:00:00,0.752841111,1.272680833,-0.519839722,0.864126389,0.408554444,0.025805833,0.005053056,-0.519839722,1.272680833
2015-08-20 18:00:00,0.675304722,3.831388056,-3.156083333,2.477080556,1.354307500,0.029915000,0.005192500,-3.156083333,3.831388056
2015-08-20 17:00:00,1.608454722,4.851446944,-3.242992222,3.156553889,1.694893056,0.040132500,0.005188333,-3.242992222,4.851446944
2015-08-20 16:00:00,0.824850278,5.442541111,-4.617690833,3.562261111,1.880280000,0.032066667,0.005277778,-4.617690833,5.442541111
2015-08-20 15:00:00,1.375339167,5.803542778,-4.428203611,3.833738889,1.969803889,0.031802778,-0.028840833,-4.428203611,5.803542778
2015-08-20 14:00:00,2.571255833,5.755294722,-3.184038889,3.803925556,1.951369167,0.030923333,-0.683755833,-3.184038889,5.755294722
2015-08-20 13:00:00,2.106368056,5.327097778,-3.220729722,3.516508889,1.810588889,0.043035833,-0.731330278,-3.220729722,5.327097778
2015-08-20 12:00:00,0.576252500,4.147362500,-3.571110000,2.856769722,1.290592778,0.031093611,0.005085833,-3.571110000,4.147362500
2015-08-20 11:00:00,0.597108611,2.301994444,-1.704885833,2.020473056,0.281521389,0.042808611,0.005003056,-1.704885833,2.301994444
2015-08-20 10:00:00,0.998218889,1.075457222,-0.077238333,0.877565833,0.197891389,0.171487778,-0.071319722,-0.077238333,1.075457222
2015-08-20 09:00:00,0.662233056,0.331682778,0.330550278,0.255300278,0.076382500,0.074554722,0.004890000,0.330550278,0.331682778
2015-08-20 08:00:00,0.717224722,-0.010172778,0.727397500,0.001900833,-0.012073611,0.024250556,-0.033665833,0.727397500,-0.010172778
2015-08-20 07:00:00,0.597920833,-0.010393333,0.608314167,-0.005061667,-0.005331667,0.024216667,0.004803056,0.608314167,-0.010393333
2015-08-20 06:00:00,0.640125556,-0.010399722,0.650525278,-0.005065278,-0.005334444,0.024156667,0.004861111,0.650525278,-0.010399722
2015-08-20 05:00:00,0.726645278,-0.010402778,0.737048056,-0.005065556,-0.005337222,0.024111389,0.004932778,0.737048056,-0.010402778
2015-08-20 04:00:00,0.797671111,-0.010401944,0.808073056,-0.005066111,-0.005335833,0.024423056,0.004954722,0.808073056,-0.010401944
2015-08-20 03:00:00,0.569370833,-0.010395000,0.579765833,-0.005061389,-0.005333611,0.024572778,0.004953333,0.579765833,-0.010395000
2015-08-20 02:00:00,0.547816111,-0.010398889,0.558215000,-0.005065278,-0.005333611,0.024721667,0.004992500,0.558215000,-0.010398889
2015-08-20 01:00:00,1.649102222,-0.010415556,1.659517778,-0.005076944,-0.005338611,0.022988056,-0.562203333,1.659517778,-0.010415556
2015-08-20 00:00:00,2.372308611,-0.010420556,2.382729167,-0.005083056,-0.005337500,0.021743056,-0.915084722,2.382729167,-0.010420556
2015-08-19 23:00:00,0.727682778,-0.010375833,0.738058611,-0.005063333,-0.005312500,0.023346944,0.004825556,0.738058611,-0.010375833
2015-08-19 22:00:00,0.941709167,-0.012916111,0.954625278,-0.006849167,-0.006066944,0.040001389,0.004807500,0.954625278,-0.012916111
2015-08-19 21:00:00,0.704865833,0.029168056,0.675697778,0.038933889,-0.009765833,0.031916111,0.005060000,0.675697778,0.029168056
2015-08-19 20:00:00,0.565033056,1.018165833,-0.453132778,0.830841111,0.187324722,0.026033056,0.005111389,-0.453132778,1.018165833
2015-08-19 19:00:00,0.555546111,2.850871389,-2.295325278,1.883626944,0.967244444,0.028820278,0.005233333,-2.295325278,2.850871389
2015-08-19 18:00:00,0.626699722,4.250573056,-3.623873333,2.726417500,1.524155556,0.040931389,0.005285833,-3.623873333,4.250573056
2015-08-19 17:00:00,0.603195278,5.308031944,-4.704836667,3.434042222,1.873989722,0.031951944,0.005321111,-4.704836667,5.308031944
2015-08-19 16:00:00,0.556161944,5.943642500,-5.387480556,3.869203611,2.074438889,0.049539722,0.005315833,-5.387480556,5.943642500
2015-08-19 15:00:00,0.535020278,6.244387222,-5.709366944,4.101985556,2.142401667,0.033578056,0.004267222,-5.709366944,6.244387222
2015-08-19 14:00:00,1.947658333,6.252430000,-4.304771667,4.120316111,2.132113889,0.031251944,-0.684018333,-4.304771667,6.252430000
2015-08-19 13:00:00,2.164408889,5.492236389,-3.327827500,3.631848889,1.860387500,0.044101111,-0.716339722,-3.327827500,5.492236389
2015-08-19 12:00:00,0.976033333,4.475241389,-3.499208056,2.994271389,1.480970000,0.062450000,0.005125556,-3.499208056,4.475241389
2015-08-19 11:00:00,1.004408611,2.922982500,-1.918573889,2.197013889,0.725968611,0.239906389,0.005124722,-1.918573889,2.922982500
2015-08-19 10:00:00,1.054193889,1.201958056,-0.147764167,0.988796667,0.213161389,0.086380833,-0.031150556,-0.147764167,1.201958056
2015-08-19 09:00:00,0.729240833,0.509923333,0.219317500,0.375170000,0.134753333,0.085806944,0.004974444,0.219317500,0.509923333
2015-08-19 08:00:00,0.761438889,-0.003436389,0.764875278,0.007449444,-0.010885833,0.046781944,-0.029891111,0.764875278,-0.003436389
2015-08-19 07:00:00,0.533496667,-0.010392222,0.543888889,-0.005060278,-0.005331944,0.024726111,0.004899722,0.543888889,-0.010392222
2015-08-19 06:00:00,0.538460833,-0.010399444,0.548860278,-0.005063056,-0.005336389,0.024791111,0.004948611,0.548860278,-0.010399444
2015-08-19 05:00:00,0.572477778,-0.010404167,0.582881944,-0.005065833,-0.005338333,0.024664444,0.004956944,0.582881944,-0.010404167
2015-08-19 04:00:00,0.655939167,-0.010404722,0.666343889,-0.005064167,-0.005340556,0.024676389,-0.028630000,0.666343889,-0.010404722
2015-08-19 03:00:00,0.671064722,-0.010382778,0.681447500,-0.005054722,-0.005328056,0.024642778,0.005018056,0.681447500,-0.010382778
2015-08-19 02:00:00,0.752707778,-0.010387778,0.763095556,-0.005058611,-0.005329167,0.024324722,0.005024722,0.763095556,-0.010387778
2015-08-19 01:00:00,0.902487500,-0.010398611,0.912886111,-0.005065278,-0.005333333,0.024072500,-0.070734167,0.912886111,-0.010398611
2015-08-19 00:00:00,0.855552222,-0.010393333,0.865945556,-0.005064167,-0.005329167,0.024154167,-0.035710000,0.865945556,-0.010393333
2015-08-18 23:00:00,0.822055556,-0.010385833,0.832441389,-0.005066389,-0.005319444,0.076546667,0.004999444,0.832441389,-0.010385833
2015-08-18 22:00:00,0.954944722,-0.010397222,0.965341944,-0.005072222,-0.005325000,0.084155000,0.005079444,0.965341944,-0.010397222
2015-08-18 21:00:00,1.202166389,-0.024996944,1.227163333,-0.008024167,-0.016972778,0.079282500,-0.030035833,1.227163333,-0.024996944
2015-08-18 20:00:00,0.946840833,0.342989167,0.603851667,0.243702500,0.099286667,0.039731389,0.005023056,0.603851667,0.342989167
2015-08-18 19:00:00,0.549803056,2.307149722,-1.757346667,1.508812222,0.798337500,0.027718333,0.005170556,-1.757346667,2.307149722
2015-08-18 18:00:00,0.528010833,3.655373333,-3.127362500,2.382889722,1.272483611,0.029500000,0.005183889,-3.127362500,3.655373333
2015-08-18 17:00:00,0.506799167,5.369631667,-4.862832500,3.493335556,1.876296111,0.031753333,0.005218611,-4.862832500,5.369631667
2015-08-18 16:00:00,0.446749722,5.920725833,-5.473976111,3.876680000,2.044045833,0.032785278,0.005216944,-5.473976111,5.920725833
2015-08-18 15:00:00,0.501558611,6.077407222,-5.575848611,4.018648611,2.058758611,0.032777222,0.005219167,-5.575848611,6.077407222
2015-08-18 14:00:00,0.486324722,5.059482778,-4.573158056,3.350823889,1.708658889,0.031732778,0.005180556,-4.573158056,5.059482778
2015-08-18 13:00:00,0.515697222,4.844871667,-4.329174444,3.201816944,1.643054722,0.031005278,0.005062222,-4.329174444,4.844871667
2015-08-18 12:00:00,0.524773056,4.231467500,-3.706694444,2.913827500,1.317640000,0.030233889,0.005068889,-3.706694444,4.231467500
2015-08-18 11:00:00,0.634828889,2.334911111,-1.700082222,2.166843056,0.168068056,0.027308333,-0.034140556,-1.700082222,2.334911111
2015-08-18 10:00:00,0.582041667,1.051966111,-0.469924444,0.924877500,0.127088611,0.025558889,0.004855278,-0.469924444,1.051966111
2015-08-18 09:00:00,0.589423611,0.298239444,0.291184167,0.241587500,0.056651944,0.039038611,0.004895000,0.291184167,0.298239444
2015-08-18 08:00:00,0.798066944,-0.009232222,0.807299167,0.002444444,-0.011676667,0.067606944,-0.028950000,0.807299167,-0.009232222
2015-08-18 07:00:00,0.555867778,-0.010393611,0.566261389,-0.005062500,-0.005331111,0.024360833,0.005055833,0.566261389,-0.010393611
2015-08-18 06:00:00,0.532092778,-0.010395000,0.542487778,-0.005061944,-0.005333056,0.024762778,0.005123611,0.542487778,-0.010395000
2015-08-18 05:00:00,0.645734722,-0.010389722,0.656124444,-0.005061667,-0.005328056,0.024300278,0.005156111,0.656124444,-0.010389722
2015-08-18 04:00:00,0.727655278,-0.010394722,0.738050000,-0.005063056,-0.005331667,0.024617778,0.005222222,0.738050000,-0.010394722
2015-08-18 03:00:00,0.577636944,-0.010383889,0.588020833,-0.005057778,-0.005326111,0.024060833,0.005128889,0.588020833,-0.010383889
2015-08-18 02:00:00,0.563580833,-0.010385833,0.573966667,-0.005058889,-0.005326944,0.024189167,0.005273611,0.573966667,-0.010385833
2015-08-18 01:00:00,0.641460833,-0.010375000,0.651835833,-0.005055556,-0.005319444,0.023699722,-0.028581944,0.651835833,-0.010375000
2015-08-18 00:00:00,0.554211111,-0.010380000,0.564591111,-0.005060000,-0.005320000,0.024185000,0.005178056,0.564591111,-0.010380000
2015-08-17 23:00:00,0.837058611,-0.010371111,0.847429722,-0.005061389,-0.005309722,0.023288611,0.005141944,0.847429722,-0.010371111
2015-08-17 22:00:00,0.895632222,-0.011762222,0.907394444,-0.005106667,-0.006655556,0.057432778,0.005049444,0.907394444,-0.011762222
2015-08-17 21:00:00,1.176838056,0.049533889,1.127304167,0.054981667,-0.005447778,0.044419444,-0.031889444,1.127304167,0.049533889
2015-08-17 20:00:00,2.007256667,0.362529722,1.644726944,0.259110000,0.103419722,0.021836389,0.004884167,1.644726944,0.362529722
2015-08-17 19:00:00,2.130691667,1.994929167,0.135762500,1.309246667,0.685682500,0.023527500,0.005087222,0.135762500,1.994929167
2015-08-17 18:00:00,0.723033889,2.602645000,-1.879611111,1.705804444,0.896840556,0.027556667,-0.030636667,-1.879611111,2.602645000
2015-08-17 17:00:00,0.680185556,0.220863611,0.459321944,0.164098889,0.056764722,0.024090556,0.005087222,0.459321944,0.220863611
2015-08-17 16:00:00,0.829144167,1.810005000,-0.980860833,1.277244722,0.532760278,0.026449167,0.005250000,-0.980860833,1.810005000
2015-08-17 15:00:00,0.927161944,5.628193333,-4.701031389,3.728348889,1.899844444,0.038521667,-0.028640278,-4.701031389,5.628193333
2015-08-17 14:00:00,1.190006111,5.882421667,-4.692415556,3.898151667,1.984270000,0.179421389,0.005028333,-4.692415556,5.882421667
2015-08-17 13:00:00,0.949393611,5.419318611,-4.469925000,3.592131111,1.827187500,0.165758056,-0.068116111,-4.469925000,5.419318611
2015-08-17 12:00:00,0.805942500,3.972945833,-3.167003333,2.658764444,1.314181389,0.139044167,0.005120833,-3.167003333,3.972945833
2015-08-17 11:00:00,0.826638611,2.692385278,-1.865746667,2.065336389,0.627048889,0.133986389,0.002952500,-1.865746667,2.692385278
2015-08-17 10:00:00,0.739429722,1.042667778,-0.303238056,0.903639722,0.139028056,0.025624722,-0.077695278,-0.303238056,1.042667778
2015-08-17 09:00:00,0.680954444,0.282014722,0.398939722,0.236531667,0.045483056,0.024227500,-0.029157500,0.398939722,0.282014722
2015-08-17 08:00:00,0.543716389,0.005461667,0.538254722,0.015008333,-0.009546667,0.024103056,0.004957222,0.538254722,0.005461667
2015-08-17 07:00:00,0.521096667,-0.010359167,0.531455833,-0.005049167,-0.005310000,0.024211944,0.005061944,0.531455833,-0.010359167
2015-08-17 06:00:00,0.520555833,-0.010363889,0.530919722,-0.005050278,-0.005313611,0.024324444,0.005025833,0.530919722,-0.010363889
2015-08-17 05:00:00,0.496305556,-0.010365278,0.506670833,-0.005051389,-0.005313889,0.024522500,0.005100278,0.506670833,-0.010365278
2015-08-17 04:00:00,0.568794722,-0.010368056,0.579162778,-0.005052222,-0.005315833,0.023958611,0.005096111,0.579162778,-0.010368056
2015-08-17 03:00:00,0.528730000,-0.010362500,0.539092500,-0.005049444,-0.005313056,0.024311111,0.005022500,0.539092500,-0.010362500
2015-08-17 02:00:00,0.570569167,-0.010360556,0.580929722,-0.005048889,-0.005311667,0.024208056,0.005032778,0.580929722,-0.010360556
2015-08-17 01:00:00,0.577771111,-0.010362500,0.588133611,-0.005051667,-0.005310833,0.023999722,0.005016944,0.588133611,-0.010362500
2015-08-17 00:00:00,0.748341389,-0.010362500,0.758703889,-0.005056667,-0.005305833,0.023799444,0.005011111,0.758703889,-0.010362500
2015-08-16 23:00:00,0.727898611,-0.010371944,0.738270556,-0.005067222,-0.005304722,0.023480278,0.004930000,0.738270556,-0.010371944
2015-08-16 22:00:00,0.854456389,-0.011691944,0.866148333,-0.005065000,-0.006626944,0.023233333,0.004930556,0.866148333,-0.011691944
2015-08-16 21:00:00,0.758314722,-0.007663611,0.765978333,0.003394444,-0.011058056,0.031426389,0.004962500,0.765978333,-0.007663611
2015-08-16 20:00:00,0.536818056,0.198022222,0.338795833,0.158883056,0.039139167,0.032118611,0.005067500,0.338795833,0.198022222
2015-08-16 19:00:00,0.508400833,0.866209722,-0.357808889,0.587715833,0.278493889,0.039797500,0.005107778,-0.357808889,0.866209722
2015-08-16 18:00:00,0.575979167,1.705261667,-1.129282500,1.144553333,0.560708333,0.025962500,-0.029753333,-1.129282500,1.705261667
2015-08-16 17:00:00,0.488683611,3.446814722,-2.958131111,2.281401944,1.165412778,0.028504722,0.005163333,-2.958131111,3.446814722
2015-08-16 16:00:00,0.483660556,4.014631667,-3.530971111,2.663614167,1.351017500,0.029462778,0.005156944,-3.530971111,4.014631667
2015-08-16 15:00:00,0.453723056,6.043395833,-5.589672778,3.995393889,2.048001944,0.032566944,0.005236111,-5.589672778,6.043395833
2015-08-16 14:00:00,1.837923889,6.004487500,-4.166563611,3.977756389,2.026731111,0.030612500,-0.688727778,-4.166563611,6.004487500
2015-08-16 13:00:00,1.919446389,5.300772500,-3.381326111,3.510330278,1.790442222,0.034532500,-0.712768333,-3.381326111,5.300772500
2015-08-16 12:00:00,0.759331667,4.291312222,-3.531980556,2.878021944,1.413290278,0.035330556,-0.070397500,-3.531980556,4.291312222
2015-08-16 11:00:00,0.895141389,2.954053333,-2.058911944,2.027731111,0.926322222,0.043896667,-0.035186944,-2.058911944,2.954053333
2015-08-16 10:00:00,0.618682778,0.879802778,-0.261120000,0.726622222,0.153180556,0.025540556,0.004990278,-0.261120000,0.879802778
2015-08-16 09:00:00,0.587823333,0.182321389,0.405501944,0.166121111,0.016200278,0.024693611,0.005017222,0.405501944,0.182321389
2015-08-16 08:00:00,0.524331111,-0.012263611,0.536594722,0.000698056,-0.012961667,0.024559444,0.005050000,0.536594722,-0.012263611
2015-08-16 07:00:00,0.609649722,-0.010370278,0.620020000,-0.005053333,-0.005316944,0.023818333,0.005295278,0.620020000,-0.010370278
2015-08-16 06:00:00,0.535346389,-0.010363333,0.545709722,-0.005049167,-0.005314167,0.024323056,0.005223333,0.545709722,-0.010363333
2015-08-16 05:00:00,0.543609722,-0.010358056,0.553967778,-0.005046944,-0.005311111,0.024341667,0.005248333,0.553967778,-0.010358056
2015-08-16 04:00:00,0.540299167,-0.010360556,0.550659722,-0.005050000,-0.005310556,0.024220833,0.005232500,0.550659722,-0.010360556
2015-08-16 03:00:00,0.557900000,-0.010367500,0.568267500,-0.005057778,-0.005309722,0.023894167,0.005169722,0.568267500,-0.010367500
2015-08-16 02:00:00,0.601169167,-0.010361944,0.611531111,-0.005056111,-0.005305833,0.023704167,-0.021537222,0.611531111,-0.010361944
2015-08-16 01:00:00,1.652621667,-0.010420833,1.663042500,-0.005093889,-0.005326944,0.022545833,-0.563982778,1.663042500,-0.010420833
2015-08-16 00:00:00,2.363039722,-0.010424722,2.373464444,-0.005101111,-0.005323611,0.021504722,-0.925602778,2.373464444,-0.010424722
2015-08-15 23:00:00,0.777613889,-0.010381111,0.787995000,-0.005084722,-0.005296389,0.023524444,0.005024444,0.787995000,-0.010381111
2015-08-15 22:00:00,0.783991111,-0.012565278,0.796556389,-0.005088333,-0.007476944,0.023486944,0.005022500,0.796556389,-0.012565278
2015-08-15 21:00:00,0.604593611,-0.000320833,0.604914444,0.008762778,-0.009083611,0.023167500,0.004971111,0.604914444,-0.000320833
2015-08-15 20:00:00,0.645853611,0.986646389,-0.340792778,0.674073056,0.312573333,0.034453889,0.005046111,-0.340792778,0.986646389
2015-08-15 19:00:00,0.549653333,0.921202778,-0.371549444,0.624816389,0.296386389,0.024210000,0.004967778,-0.371549444,0.921202778
2015-08-15 18:00:00,0.486365000,2.218354444,-1.731989444,1.453171667,0.765182778,0.026025556,0.005046111,-1.731989444,2.218354444
2015-08-15 17:00:00,0.469416667,4.708236667,-4.238820000,3.054092500,1.654144167,0.029640833,0.005181667,-4.238820000,4.708236667
2015-08-15 16:00:00,0.710829444,5.659916667,-4.949087222,3.701338889,1.958577778,0.030203889,-0.033976111,-4.949087222,5.659916667
2015-08-15 15:00:00,0.763710000,5.896095000,-5.132385000,3.889296389,2.006798611,0.031276111,0.000443333,-5.132385000,5.896095000
2015-08-15 14:00:00,2.147159167,5.706599167,-3.559440000,3.774274444,1.932324722,0.028793056,-0.707731944,-3.559440000,5.706599167
2015-08-15 13:00:00,2.198583056,5.284629167,-3.086046111,3.494987778,1.789641389,0.041948333,-0.736615000,-3.086046111,5.284629167
2015-08-15 12:00:00,0.532789167,4.213527222,-3.680738056,2.820260833,1.393266389,0.040240556,0.005178611,-3.680738056,4.213527222
2015-08-15 11:00:00,0.643451111,2.949643611,-2.306192500,2.021415000,0.928228611,0.028027500,0.005176944,-2.306192500,2.949643611
2015-08-15 10:00:00,0.514598333,1.287634722,-0.773036389,1.046808611,0.240826111,0.026106389,0.004976389,-0.773036389,1.287634722
2015-08-15 09:00:00,0.688675556,0.254971389,0.433704167,0.220279167,0.034692222,0.024358611,0.004917500,0.433704167,0.254971389
2015-08-15 08:00:00,0.603673611,0.014755833,0.588917778,0.024403056,-0.009647222,0.024419167,0.004944444,0.588917778,0.014755833
2015-08-15 07:00:00,0.689132222,-0.010364722,0.699496944,-0.005051111,-0.005313611,0.024122778,0.004980833,0.699496944,-0.010364722
2015-08-15 06:00:00,0.526747778,-0.010360833,0.537108611,-0.005048333,-0.005312500,0.024381667,0.005010556,0.537108611,-0.010360833
2015-08-15 05:00:00,0.477883056,-0.010363056,0.488246111,-0.005048611,-0.005314444,0.024413611,0.005033333,0.488246111,-0.010363056
2015-08-15 04:00:00,1.845248611,-0.010390278,1.855638889,-0.005065278,-0.005325000,0.022379167,-0.661706111,1.855638889,-0.010390278
2015-08-15 03:00:00,2.898693333,-0.010404167,2.909097500,-0.005073611,-0.005330556,0.020770278,-1.217325833,2.909097500,-0.010404167
2015-08-15 02:00:00,2.539908333,-0.010395000,2.550303333,-0.005069722,-0.005325278,0.021177500,-1.030341667,2.550303333,-0.010395000
2015-08-15 01:00:00,1.709076111,-0.010378889,1.719455000,-0.005063889,-0.005315000,0.022022222,-0.573988056,1.719455000,-0.010378889
2015-08-15 00:00:00,2.485225000,-0.010398611,2.495623611,-0.005080833,-0.005317778,0.020923333,-0.938967778,2.495623611,-0.010398611
2015-08-14 23:00:00,0.798102222,-0.010357778,0.808460000,-0.005061389,-0.005296389,0.058616944,0.005016667,0.808460000,-0.010357778
2015-08-14 22:00:00,0.824326944,-0.010430278,0.834757222,-0.005091667,-0.005338611,0.072284444,0.005110000,0.834757222,-0.010430278
2015-08-14 21:00:00,0.696314167,-0.021993056,0.718307222,-0.006706667,-0.015286389,0.023415000,0.005103611,0.718307222,-0.021993056
2015-08-14 20:00:00,0.548808056,0.003275833,0.545532222,0.010576111,-0.007300278,0.034075000,0.005037500,0.545532222,0.003275833
2015-08-14 19:00:00,0.573327778,0.305203889,0.268123889,0.216771667,0.088432222,0.023496667,0.004971944,0.268123889,0.305203889
2015-08-14 18:00:00,0.682961667,2.295491389,-1.612529722,1.515468611,0.780022778,0.025974722,0.005094722,-1.612529722,2.295491389
2015-08-14 17:00:00,0.472385278,3.775027222,-3.302641944,2.467557222,1.307470000,0.028416667,0.005144722,-3.302641944,3.775027222
2015-08-14 16:00:00,0.415960000,5.714330833,-5.298370833,3.728207500,1.986123333,0.031270000,0.005219444,-5.298370833,5.714330833
2015-08-14 15:00:00,0.416027500,5.890402500,-5.474375000,3.874720000,2.015682500,0.032061111,0.005266667,-5.474375000,5.890402500
2015-08-14 14:00:00,0.431701111,5.747637778,-5.315936667,3.788815833,1.958821944,0.031980000,0.005217778,-5.315936667,5.747637778
