date,tmpf,month,hour,dayofweek,mw2day,mw7day,potential,poten_2,poten_7
2019-09-17 03:00:00,64.9,9,3,1,34295.438,37493.7,5662.71930769231,1550.5973076923146,4748.85930769231
2019-09-17 04:00:00,64.9,9,4,1,33825.859,37633.587,5812.008923076919,1107.939923076916,4915.667923076919
2019-09-17 05:00:00,64.0,9,5,1,33744.244,39329.816,6614.904000000002,303.6160000000018,5889.188000000002
2019-09-17 06:00:00,64.0,9,6,1,34256.845,42958.387,8454.092769230767,0.0,8001.87776923077
2019-09-17 07:00:00,63.0,9,7,1,34840.507,45285.958,9447.490846153836,0.0,9008.818846153838
2019-09-17 08:00:00,63.0,9,8,1,36546.213,46818.184,9601.22223076922,0.0,9178.384230769225
2019-09-17 09:00:00,66.9,9,9,1,38815.867,49034.13,9997.798769230763,0.0,10042.247769230766
2019-09-17 10:00:00,71.1,9,10,1,40805.613,51996.935,10764.354692307686,650.5266923076852,11841.848692307683
2019-09-17 11:00:00,75.9,9,11,1,42801.703,55317.255,11931.977230769233,1626.7122307692334,14142.26423076923
2019-09-17 12:00:00,77.0,9,12,1,44618.193,58834.176,13107.344000000005,2542.9590000000026,16758.942000000003
2019-09-17 13:00:00,75.9,9,13,1,46582.291,62559.977,14409.540307692296,3880.345307692296,19858.031307692298
2019-09-17 14:00:00,78.1,9,14,1,48575.216,65560.285,15650.20661538461,5455.080615384613,22440.149615384616
2019-09-17 15:00:00,81.0,9,15,1,50662.262,67755.109,16399.176076923075,7195.449076923076,24288.29607692307
2019-09-17 16:00:00,81.0,9,16,1,52207.67,69073.196,16702.53292307692,8371.33792307692,25236.86392307692
2019-09-17 17:00:00,81.0,9,17,1,52834.733,69263.954,16413.595538461544,8769.011538461542,25198.23253846154
2019-09-17 18:00:00,80.1,9,18,1,52362.375,68161.03,15288.730846153849,8707.260846153848,24505.915846153846
2019-09-17 19:00:00,77.0,9,19,1,51663.776,65874.721,13190.054153846148,8279.90115384615,22490.84615384616
2019-09-17 20:00:00,73.0,9,20,1,51641.061,64733.173,12255.09846153846,8233.266461538464,21325.378461538465
2019-09-17 21:00:00,71.1,9,21,1,49361.459,61386.555,10654.082846153857,7546.134846153858,19571.230846153856
2019-09-17 22:00:00,69.1,9,22,1,46391.801,56802.583,8914.536076923068,6724.798076923071,17135.58007692307
2019-09-17 23:00:00,68.0,9,23,1,43125.387,52004.651,7141.523692307703,5665.951692307703,14545.215692307698
2019-09-18 00:00:00,66.9,9,0,2,40606.391,48309.333,5837.904307692312,4993.153307692315,12696.09530769231
2019-09-18 01:00:00,66.9,9,1,2,38653.65,45408.43,5068.878153846155,4470.454153846156,11225.234153846155
2019-09-18 02:00:00,64.9,9,2,2,37665.286,43477.363,4487.241692307689,4410.289692307691,10222.366692307687
2019-09-18 03:00:00,64.9,9,3,2,37150.771,42402.56,4142.656307692316,4405.930307692313,9657.71930769231
2019-09-18 04:00:00,64.0,9,4,2,37615.156,42302.531,4169.570923076917,4897.236923076922,9584.611923076922
2019-09-18 05:00:00,64.0,9,5,2,39367.049,43912.821,5028.994000000006,5926.421000000002,10472.193000000008
2019-09-18 06:00:00,64.0,9,6,2,43043.708,47375.916,6608.273769230771,8087.198769230767,12419.406769230764
2019-09-18 07:00:00,64.0,9,7,2,45710.011,50009.683,7284.50884615384,9432.871846153836,13732.543846153836
2019-09-18 08:00:00,62.1,9,8,2,47143.35,51936.94,7407.93423076922,9503.550230769222,14297.140230769226
2019-09-18 09:00:00,66.0,9,9,2,49330.514,54877.706,7880.255769230767,10338.631769230771,15885.823769230768
2019-09-18 10:00:00,71.1,9,10,2,51695.832,58603.794,8876.267692307687,11540.74569230769,18448.70769230769
2019-09-18 11:00:00,73.9,9,11,2,54117.859,62641.06,9983.024230769232,12942.868230769229,21466.06923076923
2019-09-18 12:00:00,78.1,9,12,2,56975.095,66511.48,11288.839,14899.861000000004,24436.246
2019-09-18 13:00:00,80.1,9,13,2,59528.504,69892.618,12560.481307692302,16826.5583076923,27190.6723076923
2019-09-18 14:00:00,82.0,9,14,2,61330.283,71909.203,13777.427615384617,18210.147615384616,28789.067615384607
2019-09-18 15:00:00,82.9,9,15,2,62678.548,72367.256,15056.386076923074,19211.73507692308,28900.443076923068
2019-09-18 16:00:00,82.9,9,16,2,63609.739,71941.899,15995.760923076925,19773.406923076924,28105.566923076927
2019-09-18 17:00:00,82.9,9,17,2,63570.293,71149.943,15881.210538461542,19504.57153846154,27084.22153846154
2019-09-18 18:00:00,82.0,9,18,2,61939.881,69861.017,14576.519846153846,18284.76684615385,26205.90284615385
2019-09-18 19:00:00,78.1,9,19,2,59693.84,67753.17,12596.091153846151,16309.965153846148,24369.29515384615
2019-09-18 20:00:00,73.0,9,20,2,58477.065,66373.286,11494.001461538464,15069.270461538465,22965.49146153845
2019-09-18 21:00:00,70.0,9,21,2,55049.934,62904.394,10133.109846153857,13234.609846153857,21089.069846153856
2019-09-18 22:00:00,68.0,9,22,2,50931.667,58186.514,8263.954076923073,11264.664076923073,18519.51107692308
2019-09-18 23:00:00,66.9,9,23,2,46662.199,53350.95,6447.518692307698,9202.7636923077,15891.514692307695
2019-09-19 00:00:00,66.9,9,0,3,43323.779,48969.002,5238.37730769231,7710.541307692314,13355.764307692312
2019-09-19 01:00:00,64.0,9,1,3,40984.755,45885.152,4356.003153846155,6801.559153846152,11701.956153846157
2019-09-19 02:00:00,63.0,9,2,3,39438.708,43554.983,3957.829692307692,6183.71169230769,10299.986692307692
2019-09-19 03:00:00,62.1,9,3,3,38407.56,42291.091,3611.6273076923135,5662.71930769231,9546.250307692311
2019-09-19 04:00:00,62.1,9,4,3,38529.928,42198.101,3670.43492307692,5812.008923076919,9480.181923076922
2019-09-19 05:00:00,61.0,9,5,3,40055.532,43536.173,4450.341,6614.904000000002,10095.545000000006
2019-09-19 06:00:00,59.0,9,6,3,43410.602,46851.002,6238.342769230767,8454.092769230767,11894.492769230768
2019-09-19 07:00:00,60.1,9,7,3,45724.63,49317.835,7025.017846153838,9447.490846153836,13040.695846153838
2019-09-19 08:00:00,61.0,9,8,3,47241.022,51120.821,7057.242230769225,9601.22223076922,13481.021230769227
2019-09-19 09:00:00,64.9,9,9,3,48989.681,53682.449,7384.926769230769,9997.798769230763,14690.566769230769
2019-09-19 10:00:00,68.0,9,10,3,50919.441,56783.866,8060.919692307689,10764.354692307686,16628.77969230769
2019-09-19 11:00:00,71.1,9,11,3,53106.968,59730.344,9080.155230769233,11931.977230769233,18555.35323076923
2019-09-19 12:00:00,75.0,9,12,3,55182.578,62349.148,10080.575000000004,13107.344000000005,20273.914000000004
2019-09-19 13:00:00,78.1,9,13,3,57111.486,64776.698,11828.593307692296,14409.540307692296,22074.75230769229
2019-09-19 14:00:00,81.0,9,14,3,58770.342,66489.254,13104.036615384612,15650.20661538461,23369.118615384614
2019-09-19 15:00:00,82.9,9,15,3,59865.989,67649.034,14031.169076923075,16399.176076923075,24182.22107692308
2019-09-19 16:00:00,84.0,9,16,3,60538.865,68146.298,14740.93792307692,16702.53292307692,24309.96592307692
2019-09-19 17:00:00,84.0,9,17,3,60479.317,67552.396,14579.529538461538,16413.595538461544,23486.67453846153
2019-09-19 18:00:00,82.0,9,18,3,58943.845,66311.072,13758.352846153844,15288.730846153849,22655.957846153848
2019-09-19 19:00:00,81.0,9,19,3,56573.929,64054.539,12279.632153846149,13190.054153846148,20670.664153846148
2019-09-19 20:00:00,78.1,9,20,3,55662.893,63049.646,11770.760461538464,12255.09846153846,19641.851461538463
2019-09-19 21:00:00,75.9,9,21,3,52469.407,59993.714,10613.148846153854,10654.082846153857,18178.389846153856
2019-09-19 22:00:00,73.9,9,22,3,48581.539,55621.066,8862.838076923072,8914.536076923068,15954.06307692307
2019-09-19 23:00:00,73.0,9,23,3,44600.959,51225.034,7114.205692307703,7141.523692307703,13765.5986923077
2019-09-20 00:00:00,72.0,9,0,4,41451.142,47421.295,5948.319307692313,5837.904307692312,11808.05730769231
2019-09-20 01:00:00,70.0,9,1,4,39252.074,45045.081,5182.186153846153,5068.878153846155,10861.885153846151
2019-09-20 02:00:00,70.0,9,2,4,37742.238,43240.708,4859.273692307688,4487.241692307689,9985.71169230769
2019-09-20 03:00:00,71.1,9,3,4,36887.497,42107.435,4529.7523076923135,4142.656307692316,9362.59430769231
2019-09-20 04:00:00,66.9,9,4,4,36887.49,42025.062,4697.539923076922,4169.570923076917,9307.142923076915
2019-09-20 05:00:00,66.0,9,5,4,38469.622,43327.997,5458.644,5028.994000000006,9887.369000000006
2019-09-20 06:00:00,64.9,9,6,4,41564.783,46685.421,7237.080769230764,6608.273769230771,11728.91176923077
2019-09-20 07:00:00,64.9,9,7,4,43561.648,49025.658,8390.54884615384,7284.50884615384,12748.518846153842
2019-09-20 08:00:00,66.0,9,8,4,45047.734,50790.066,8397.007230769224,7407.93423076922,13150.266230769224
2019-09-20 09:00:00,66.9,9,9,4,46872.138,53367.001,8904.775769230771,7880.255769230767,14375.118769230765
2019-09-20 10:00:00,70.0,9,10,4,49031.354,56154.469,9856.61869230769,8876.267692307687,15999.382692307683
2019-09-20 11:00:00,73.9,9,11,4,51158.015,59235.939,10869.568230769231,9983.024230769232,18060.94823076923
2019-09-20 12:00:00,78.1,9,12,4,53364.073,62252.316,12422.947,11288.839,20177.082
2019-09-20 13:00:00,81.0,9,13,4,55262.427,64496.801,14595.391307692298,12560.481307692302,21794.85530769229
2019-09-20 14:00:00,84.0,9,14,4,56897.563,65589.464,16427.567615384614,13777.427615384617,22469.32861538462
2019-09-20 15:00:00,84.9,9,15,4,58523.199,65731.958,17763.992076923074,15056.386076923074,22265.145076923072
2019-09-20 16:00:00,88.0,9,16,4,59832.093,65505.88,18379.692923076924,15995.760923076925,21669.54792307692
2019-09-20 17:00:00,86.0,9,17,4,59946.932,64003.467,18070.047538461546,15881.210538461542,19937.74553846154
2019-09-20 18:00:00,86.0,9,18,4,58231.634,61676.909,16583.250846153845,14576.519846153846,18021.794846153847
2019-09-20 19:00:00,84.0,9,19,4,55979.966,58880.116,14478.711153846154,12596.091153846151,15496.241153846153
2019-09-20 20:00:00,73.9,9,20,4,54901.796,57220.591,12759.313461538462,11494.001461538464,13812.796461538464
2019-09-20 21:00:00,73.0,9,21,4,51948.434,54457.11,11770.053846153853,10133.109846153857,12641.785846153856
2019-09-20 22:00:00,73.9,9,22,4,47930.957,51045.169,10652.799076923076,8263.954076923073,11378.166076923071
2019-09-20 23:00:00,73.0,9,23,4,43906.954,47307.454,9193.527692307704,6447.518692307698,9848.018692307698
2019-09-21 00:00:00,73.9,9,0,5,40851.615,43813.99,7623.50230769231,5238.37730769231,8200.75230769231
2019-09-21 01:00:00,73.0,9,1,5,38539.199,41331.396,6724.772153846156,4356.003153846155,7148.200153846155
2019-09-21 02:00:00,72.0,9,2,5,37212.826,39377.466,5918.134692307693,3957.829692307692,6122.469692307692
2019-09-21 03:00:00,71.1,9,3,5,36356.468,38068.724,5366.907307692312,3611.6273076923135,5323.883307692315
2019-09-21 04:00:00,68.0,9,4,5,36388.354,37381.263,4808.831923076916,3670.43492307692,4663.343923076918
2019-09-21 05:00:00,69.1,9,5,5,37890.969,37174.798,4225.681000000004,4450.341,3734.1700000000055
2019-09-21 06:00:00,68.0,9,6,5,41194.852,38232.747,3732.444769230766,6238.342769230767,3276.237769230771
2019-09-21 07:00:00,68.0,9,7,5,43302.157,38787.824,3659.129846153839,7025.017846153838,2510.68484615384
2019-09-21 08:00:00,69.1,9,8,5,44697.042,40711.367,4316.840230769223,7057.242230769225,3071.567230769222
2019-09-21 09:00:00,70.0,9,9,5,46376.809,43109.274,5916.78676923077,7384.926769230769,4117.391769230766
2019-09-21 10:00:00,73.0,9,10,5,48216.006,45345.991,7394.786692307687,8060.919692307689,5190.904692307689
2019-09-21 11:00:00,70.0,9,11,5,50255.146,47116.285,8861.490230769232,9080.155230769233,5941.294230769236
2019-09-21 12:00:00,72.0,9,12,5,52155.809,48632.033,10561.692000000005,10080.575000000004,6556.799000000006
2019-09-21 13:00:00,73.9,9,13,5,54530.539,50105.749,11916.1723076923,11828.593307692296,7403.803307692302
2019-09-21 14:00:00,77.0,9,14,5,56224.172,51403.096,12921.806615384616,13104.036615384612,8282.96061538461
2019-09-21 15:00:00,82.0,9,15,5,57497.982,52480.537,13561.568076923077,14031.169076923075,9013.72407692307
2019-09-21 16:00:00,82.9,9,16,5,58577.27,53517.116,13511.24092307692,14740.93792307692,9680.783923076924
2019-09-21 17:00:00,82.9,9,17,5,58645.251,53728.019,12943.28353846154,14579.529538461538,9662.297538461542
2019-09-21 18:00:00,84.0,9,18,5,57413.467,52239.568,11870.00584615385,13758.352846153844,8584.453846153847
2019-09-21 19:00:00,82.9,9,19,5,55663.507,50019.869,10661.628153846148,12279.632153846149,6635.99415384615
2019-09-21 20:00:00,73.9,9,20,5,55178.555,49058.738,9580.774461538464,11770.760461538464,5650.94346153846
2019-09-21 21:00:00,73.9,9,21,5,52428.473,46925.397,8974.67484615386,10613.148846153854,5110.072846153853
2019-09-21 22:00:00,73.0,9,22,5,48529.841,44158.467,8100.103076923071,8862.838076923072,4491.464076923068
2019-09-21 23:00:00,73.9,9,23,5,44573.641,41277.82,7189.1366923077,7114.205692307703,3818.3846923077
2019-09-22 00:00:00,73.9,9,0,6,41561.557,38591.397,6068.001307692313,5948.319307692313,2978.159307692309
2019-09-22 01:00:00,72.0,9,1,6,39365.382,36734.833,5281.4601538461575,5182.186153846153,2551.637153846153
2019-09-22 02:00:00,69.1,9,2,6,38114.27,35294.27,4595.198692307691,4859.273692307688,2039.273692307688
2019-09-22 03:00:00,66.9,9,3,6,37274.593,34295.438,4097.384307692311,4529.7523076923135,1550.5973076923146
2019-09-22 04:00:00,66.9,9,4,6,37415.459,33825.859,3450.9909230769226,4697.539923076922,1107.939923076916
2019-09-22 05:00:00,66.0,9,5,6,38899.272,33744.244,2628.582000000002,5458.644,303.6160000000018
2019-09-22 06:00:00,66.9,9,6,6,42193.59,34256.845,1648.259769230768,7237.080769230764,0.0
2019-09-22 07:00:00,66.9,9,7,6,44667.688,34840.507,983.7118461538412,8390.54884615384,0.0
2019-09-22 08:00:00,68.0,9,8,6,46036.807,36546.213,1656.8872307692218,8397.007230769224,0.0
2019-09-22 09:00:00,70.0,9,9,6,47896.658,38815.867,3652.924769230769,8904.775769230771,0.0
2019-09-22 10:00:00,73.0,9,10,6,50011.705,40805.613,5780.695692307687,9856.61869230769,650.5266923076852
2019-09-22 11:00:00,79.0,9,11,6,52044.559,42801.703,8325.40623076923,10869.568230769231,1626.7122307692334
2019-09-22 12:00:00,84.0,9,12,6,54498.181,44618.193,10446.385000000002,12422.947,2542.9590000000026
2019-09-22 13:00:00,87.1,9,13,6,57297.337,46582.291,11805.942307692298,14595.391307692298,3880.345307692296
2019-09-22 14:00:00,87.1,9,14,6,59547.703,48575.216,12726.733615384612,16427.567615384614,5455.080615384613
2019-09-22 15:00:00,88.0,9,15,6,61230.805,50662.262,13493.841076923076,17763.992076923074,7195.449076923076
2019-09-22 16:00:00,88.0,9,16,6,62216.025,52207.67,13814.77892307692,18379.692923076924,8371.33792307692
2019-09-22 17:00:00,87.1,9,17,6,62135.769,52834.733,13617.432538461544,18070.047538461546,8769.011538461542
2019-09-22 18:00:00,87.1,9,18,6,60238.365,52362.375,12685.038846153846,16583.250846153845,8707.260846153848
2019-09-22 19:00:00,84.9,9,19,6,57862.586,51663.776,11821.084153846154,14478.711153846154,8279.90115384615
2019-09-22 20:00:00,82.0,9,20,6,56167.108,51641.061,10860.518461538464,12759.313461538462,8233.266461538464
2019-09-22 21:00:00,78.1,9,21,6,53585.378,49361.459,9568.197846153853,11770.053846153853,7546.134846153858
2019-09-22 22:00:00,75.9,9,22,6,50319.802,46391.801,8368.660076923072,10652.799076923076,6724.798076923071
2019-09-22 23:00:00,73.9,9,23,6,46652.963,43125.387,7275.2086923077,9193.527692307704,5665.951692307703
2019-09-23 00:00:00,73.0,9,0,0,43236.74,40606.391,6338.010307692312,7623.50230769231,4993.153307692315
2019-09-23 01:00:00,73.0,9,1,0,40907.968,38653.65,5924.969153846156,6724.772153846156,4470.454153846156
2019-09-23 02:00:00,72.0,9,2,0,39173.131,37665.286,5603.417692307688,5918.134692307693,4410.289692307691
2019-09-23 03:00:00,71.1,9,3,0,38111.748,37150.771,5383.476307692316,5366.907307692312,4405.930307692313
2019-09-23 04:00:00,73.0,9,4,0,37526.751,37615.156,5758.415923076918,4808.831923076916,4897.236923076922
2019-09-23 05:00:00,69.1,9,5,0,37666.309,39367.049,6732.610000000001,4225.681000000004,5926.421000000002
2019-09-23 06:00:00,68.0,9,6,0,38688.954,43043.708,8699.756769230771,3732.444769230766,8087.198769230767
2019-09-23 07:00:00,68.0,9,7,0,39936.269,45710.011,10039.036846153838,3659.129846153839,9432.871846153836
2019-09-23 08:00:00,68.0,9,8,0,41956.64,47143.35,9991.015230769226,4316.840230769223,9503.550230769222
2019-09-23 09:00:00,68.0,9,9,0,44908.669,49330.514,9923.91176923077,5916.78676923077,10338.631769230771
2019-09-23 10:00:00,70.0,9,10,0,47549.873,51695.832,10303.560692307685,7394.786692307687,11540.74569230769
2019-09-23 11:00:00,73.0,9,11,0,50036.481,54117.859,10697.772230769231,8861.490230769232,12942.868230769229
2019-09-23 12:00:00,77.0,9,12,0,52636.926,56975.095,11273.185000000003,10561.692000000005,14899.861000000004
2019-09-23 13:00:00,80.1,9,13,0,54618.118,59528.504,12008.4653076923,11916.1723076923,16826.5583076923
2019-09-23 14:00:00,82.9,9,14,0,56041.942,61330.283,12524.775615384611,12921.806615384616,18210.147615384616
2019-09-23 15:00:00,82.9,9,15,0,57028.381,62678.548,12732.497076923071,13561.568076923077,19211.73507692308
2019-09-23 16:00:00,84.0,9,16,0,57347.573,63609.739,12636.870923076924,13511.24092307692,19773.406923076924
2019-09-23 17:00:00,82.9,9,17,0,57009.005,63570.293,11778.674538461542,12943.28353846154,19504.57153846154
2019-09-23 18:00:00,80.1,9,18,0,55525.12,61939.881,10692.85784615385,11870.00584615385,18284.76684615385
2019-09-23 19:00:00,77.0,9,19,0,54045.503,59693.84,9399.58515384615,10661.628153846148,16309.965153846148
2019-09-23 20:00:00,73.0,9,20,0,52988.569,58477.065,8696.593461538461,9580.774461538464,15069.270461538465
2019-09-23 21:00:00,70.0,9,21,0,50789.999,55049.934,7393.658846153856,8974.67484615386,13234.609846153857
2019-09-23 22:00:00,68.0,9,22,0,47767.106,50931.667,5946.323076923072,8100.103076923071,11264.664076923073
2019-09-23 23:00:00,64.9,9,23,0,44648.572,46662.199,4499.130692307699,7189.1366923077,9202.7636923077
2019-09-24 00:00:00,64.0,9,0,1,41681.239,43323.779,3424.9883076923143,6068.001307692313,7710.541307692314
2019-09-24 01:00:00,62.1,9,1,1,39464.656,40984.755,3019.885153846153,5281.4601538461575,6801.559153846152
2019-09-24 02:00:00,59.0,9,2,1,37850.195,39438.708,2661.1576923076937,4595.198692307691,6183.71169230769
2019-09-24 03:00:00,55.0,9,3,1,36842.225,38407.56,2647.668307692311,4097.384307692311,5662.71930769231
2019-09-24 04:00:00,54.0,9,4,1,36168.91,38529.928,2833.45992307692,3450.9909230769226,5812.008923076919
2019-09-24 05:00:00,55.0,9,5,1,36069.21,40055.532,3640.4270000000033,2628.582000000002,6614.904000000002
2019-09-24 06:00:00,53.1,9,6,1,36604.769,43410.602,5380.317769230765,1648.259769230768,8454.092769230767
2019-09-24 07:00:00,54.0,9,7,1,37260.851,45724.63,6253.076846153839,983.7118461538412,9447.490846153836
2019-09-24 08:00:00,53.1,9,8,1,39296.687,47241.022,6120.173230769222,1656.8872307692218,9601.22223076922
2019-09-24 09:00:00,59.0,9,9,1,42644.807,48989.681,6078.18076923077,3652.924769230769,9997.798769230763
2019-09-24 10:00:00,64.0,9,10,1,45935.782,50919.441,6416.03169230769,5780.695692307687,10764.354692307686
2019-09-24 11:00:00,69.1,9,11,1,49500.397,53106.968,6647.036230769234,8325.40623076923,11931.977230769233
2019-09-24 12:00:00,73.0,9,12,1,52521.619,55182.578,6906.165000000001,10446.385000000002,13107.344000000005
2019-09-24 13:00:00,73.0,9,13,1,54507.888,57111.486,7563.978307692298,11805.942307692298,14409.540307692296
2019-09-24 14:00:00,75.0,9,14,1,55846.869,58770.342,8334.576615384613,12726.733615384612,15650.20661538461
2019-09-24 15:00:00,77.0,9,15,1,56960.654,59865.989,8762.426076923075,13493.841076923076,16399.176076923075
2019-09-24 16:00:00,75.0,9,16,1,57651.111,60538.865,9061.48192307692,13814.77892307692,16702.53292307692
2019-09-24 17:00:00,77.0,9,17,1,57683.154,60479.317,8831.833538461542,13617.432538461544,16413.595538461544
2019-09-24 18:00:00,78.1,9,18,1,56340.153,58943.845,8206.538846153846,12685.038846153846,15288.730846153849
2019-09-24 19:00:00,73.9,9,19,1,55204.959,56573.929,7249.963153846154,11821.084153846154,13190.054153846148
2019-09-24 20:00:00,69.1,9,20,1,54268.313,55662.893,6855.14046153846,10860.518461538464,12255.09846153846
2019-09-24 21:00:00,66.9,9,21,1,51383.522,52469.407,5824.729846153852,9568.197846153853,10654.082846153857
2019-09-24 22:00:00,63.0,9,22,1,48035.663,48581.539,4654.049076923075,8368.660076923072,8914.536076923068
2019-09-24 23:00:00,63.0,9,23,1,44734.644,44600.959,3483.947692307702,7275.2086923077,7141.523692307703
2019-09-25 00:00:00,62.1,9,0,2,41951.248,41451.142,2774.270307692313,6338.010307692312,5837.904307692312
2019-09-25 01:00:00,61.0,9,1,2,40108.165,39252.074,2380.390153846158,5924.969153846156,5068.878153846155
2019-09-25 02:00:00,57.9,9,2,2,38858.414,37742.238,2326.804692307691,5603.417692307688,4487.241692307689
2019-09-25 03:00:00,57.9,9,3,2,38128.317,36887.497,2262.487307692314,5383.476307692316,4142.656307692316
2019-09-25 04:00:00,55.9,9,4,2,38476.335,36887.49,2642.286923076917,5758.415923076918,4169.570923076917
2019-09-25 05:00:00,55.9,9,5,2,40173.238,38469.622,3475.5410000000047,6732.610000000001,5028.994000000006
2019-09-25 06:00:00,55.0,9,6,2,43656.266,41564.783,5320.687769230768,8699.756769230771,6608.273769230771
2019-09-25 07:00:00,54.0,9,7,2,46316.176,43561.648,6228.449846153839,10039.036846153838,7284.50884615384
2019-09-25 08:00:00,55.9,9,8,2,47630.815,45047.734,5933.282230769226,9991.015230769226,7407.93423076922
2019-09-25 09:00:00,61.0,9,9,2,48915.794,46872.138,5832.970769230771,9923.91176923077,7880.255769230767
2019-09-25 10:00:00,64.9,9,10,2,50458.647,49031.354,6037.431692307684,10303.560692307685,8876.267692307687
2019-09-25 11:00:00,71.1,9,11,2,51872.763,51158.015,6198.295230769232,10697.772230769231,9983.024230769232
2019-09-25 12:00:00,75.9,9,12,2,53348.419,53364.073,6550.020000000004,11273.185000000003,11288.839
2019-09-25 13:00:00,77.0,9,13,2,54710.411,55262.427,7765.074307692295,12008.4653076923,12560.481307692302
2019-09-25 14:00:00,79.0,9,14,2,55644.911,56897.563,8908.148615384613,12524.775615384611,13777.427615384617
2019-09-25 15:00:00,82.0,9,15,2,56199.31,58523.199,9596.967076923072,12732.497076923071,15056.386076923074
2019-09-25 16:00:00,82.0,9,16,2,56473.203,59832.093,10348.42492307692,12636.870923076924,15995.760923076925
2019-09-25 17:00:00,82.0,9,17,2,55844.396,59946.932,10095.351538461538,11778.674538461542,15881.210538461542
2019-09-25 18:00:00,81.0,9,18,2,54347.972,58231.634,9068.638846153844,10692.85784615385,14576.519846153846
2019-09-25 19:00:00,79.0,9,19,2,52783.46,55979.966,8388.463153846154,9399.58515384615,12596.091153846151
2019-09-25 20:00:00,75.9,9,20,2,52104.388,54901.796,7960.64046153846,8696.593461538461,11494.001461538464
2019-09-25 21:00:00,73.9,9,21,2,49208.983,51948.434,7079.697846153853,7393.658846153856,10133.109846153857
2019-09-25 22:00:00,73.0,9,22,2,45613.326,47930.957,5959.2920769230695,5946.323076923072,8263.954076923073
2019-09-25 23:00:00,73.0,9,23,2,41958.566,43906.954,4742.6586923076975,4499.130692307699,6447.518692307698
2019-09-26 00:00:00,69.1,9,0,3,39038.226,40851.615,4087.035307692313,3424.9883076923143,5238.37730769231
2019-09-26 01:00:00,68.0,9,1,3,37203.081,38539.199,3793.130153846156,3019.885153846153,4356.003153846155
2019-09-26 02:00:00,66.9,9,2,3,35916.154,37212.826,3517.2466923076936,2661.1576923076937,3957.829692307692
2019-09-26 03:00:00,69.1,9,3,3,35392.509,36356.468,3595.661307692313,2647.668307692311,3611.6273076923135
2019-09-26 04:00:00,68.0,9,4,3,35551.379,36388.354,3817.3949230769176,2833.45992307692,3670.43492307692
2019-09-26 05:00:00,68.0,9,5,3,37081.055,37890.969,4844.437000000005,3640.4270000000033,4450.341
2019-09-26 06:00:00,69.1,9,6,3,40336.827,41194.852,6712.501769230767,5380.317769230765,6238.342769230767
2019-09-26 07:00:00,69.1,9,7,3,42530.216,43302.157,7749.4568461538365,6253.076846153839,7025.017846153838
2019-09-26 08:00:00,68.0,9,8,3,43759.973,44697.042,7295.946230769223,6120.173230769222,7057.242230769225
2019-09-26 09:00:00,69.1,9,9,3,45070.063,46376.809,7154.707769230765,6078.18076923077,7384.926769230769
2019-09-26 10:00:00,71.1,9,10,3,46571.118,48216.006,7144.45969230769,6416.03169230769,8060.919692307689
2019-09-26 11:00:00,73.0,9,11,3,47822.027,50255.146,7426.084230769229,6647.036230769234,9080.155230769233
2019-09-26 12:00:00,73.9,9,12,3,48981.399,52155.809,7754.013000000006,6906.165000000001,10080.575000000004
2019-09-26 13:00:00,78.1,9,13,3,50265.924,54530.539,8379.431307692299,7563.978307692298,11828.593307692296
2019-09-26 14:00:00,79.0,9,14,3,51454.712,56224.172,8899.785615384615,8334.576615384613,13104.036615384612
2019-09-26 15:00:00,78.1,9,15,3,52229.239,57497.982,9166.588076923072,8762.426076923075,14031.169076923075
2019-09-26 16:00:00,79.0,9,16,3,52897.814,58577.27,9201.540923076922,9061.48192307692,14740.93792307692
2019-09-26 17:00:00,78.1,9,17,3,52897.555,58645.251,8590.602538461542,8831.833538461542,14579.529538461538
2019-09-26 18:00:00,75.9,9,18,3,51861.653,57413.467,7284.958846153844,8206.538846153846,13758.352846153844
2019-09-26 19:00:00,73.9,9,19,3,50633.838,55663.507,6330.76315384615,7249.963153846154,12279.632153846149
2019-09-26 20:00:00,70.0,9,20,3,50262.935,55178.555,5527.67646153846,6855.14046153846,11770.760461538464
2019-09-26 21:00:00,64.9,9,21,3,47640.054,52428.473,4533.780846153859,5824.729846153852,10613.148846153854
2019-09-26 22:00:00,62.1,9,22,3,44321.052,48529.841,3483.837076923068,4654.049076923075,8862.838076923072
2019-09-26 23:00:00,60.1,9,23,3,40943.383,44573.641,2469.499692307698,3483.947692307702,7114.205692307703
2019-09-27 00:00:00,55.9,9,0,4,38387.508,41561.557,1620.9833076923096,2774.270307692313,5948.319307692313
2019-09-27 01:00:00,55.0,9,1,4,36563.586,39365.382,1508.761153846157,2380.390153846158,5182.186153846153
2019-09-27 02:00:00,54.0,9,2,4,35581.801,38114.27,1324.613692307692,2326.804692307691,4859.273692307688
2019-09-27 03:00:00,52.0,9,3,4,35007.328,37274.593,1418.875307692313,2262.487307692314,4529.7523076923135
2019-09-27 04:00:00,53.1,9,4,4,35360.206,37415.459,1579.3949230769176,2642.286923076917,4697.539923076922
2019-09-27 05:00:00,52.0,9,5,4,36916.169,38899.272,2433.971000000005,3475.5410000000047,5458.644
2019-09-27 06:00:00,50.0,9,6,4,40277.197,42193.59,4166.804769230766,5320.687769230768,7237.080769230764
2019-09-27 07:00:00,52.0,9,7,4,42505.589,44667.688,5278.408846153841,6228.449846153839,8390.54884615384
