date,tmpf,month,hour,dayofweek,mw2day,mw7day,potential
2019-11-03 01:00:00,42.1,11,1,6,21370.779,20512.643,1125.91394117647
2019-11-03 02:00:00,41.0,11,2,6,20715.297,19733.09,1028.3713529411762
2019-11-03 03:00:00,43.0,11,3,6,21225.42,19845.419,1125.8092352941203
2019-11-03 04:00:00,39.0,11,4,6,22974.976,20223.3,1107.66947058824
2019-11-03 05:00:00,39.0,11,5,6,26101.271,21092.499,991.2004705882318
2019-11-03 06:00:00,39.9,11,6,6,28234.227,22230.393,586.3714117647069
2019-11-03 07:00:00,41.0,11,7,6,28459.816,23480.26,323.9849411764699
2019-11-03 08:00:00,44.1,11,8,6,27953.569,25020.539,0.0
2019-11-03 09:00:00,46.0,11,9,6,27583.012,26050.426,0.0
2019-11-03 10:00:00,48.9,11,10,6,27087.642,26565.238,0.0
2019-11-03 11:00:00,50.0,11,11,6,26665.565,26817.176,0.0
2019-11-03 12:00:00,51.1,11,12,6,26403.226,26431.39,0.0
2019-11-03 13:00:00,51.1,11,13,6,26220.17,26061.59,0.0
2019-11-03 14:00:00,53.1,11,14,6,26425.541,25967.357,0.0
2019-11-03 15:00:00,53.1,11,15,6,27156.53,26527.796,0.0
2019-11-03 16:00:00,53.1,11,16,6,28136.968,27262.434,0.0
2019-11-03 17:00:00,52.0,11,17,6,29455.818,28316.654,276.42852941176534
2019-11-03 18:00:00,51.1,11,18,6,29540.514,28463.688,728.232294117639
2019-11-03 19:00:00,50.0,11,19,6,29021.058,27560.56,1050.2623529411758
2019-11-03 20:00:00,48.9,11,20,6,28185.991,26090.75,1349.863705882348
2019-11-03 21:00:00,46.9,11,21,6,26827.552,24330.024,1303.830411764702
2019-11-03 22:00:00,45.0,11,22,6,25347.856,22627.17,1288.45552941176
2019-11-03 23:00:00,43.0,11,23,6,24200.533,21339.444,1399.0282941176483
2019-11-04 00:00:00,41.0,11,0,0,23482.582,20543.334,1714.2975882352985
2019-11-04 01:00:00,39.0,11,1,0,23146.124,20121.715,2000.714941176473
2019-11-04 02:00:00,39.0,11,2,0,23104.08,20172.457,2387.696352941177
2019-11-04 03:00:00,37.9,11,3,0,23422.672,20759.532,2786.888235294118
2019-11-04 04:00:00,36.0,11,4,0,24355.337,22568.866,3462.79347058824
2019-11-04 05:00:00,36.0,11,5,0,25740.739,25681.374,4911.128470588232
2019-11-04 06:00:00,36.0,11,6,0,27270.213,27519.879,6509.486411764705
2019-11-04 07:00:00,37.9,11,7,0,28096.996,27643.409,6514.676941176473
2019-11-04 08:00:00,42.1,11,8,0,27640.144,27342.561,4890.203411764709
2019-11-04 09:00:00,46.9,11,9,0,26691.167,27237.66,3566.8462941176404
2019-11-04 10:00:00,52.0,11,10,0,25762.446,27230.995,2956.5730000000003
2019-11-04 11:00:00,55.0,11,11,0,24969.722,27290.498,2335.4508235294124
2019-11-04 12:00:00,57.0,11,12,0,24411.857,27456.731,1994.532588235296
2019-11-04 13:00:00,57.9,11,13,0,24084.355,27490.118,2096.1892352941177
2019-11-04 14:00:00,59.0,11,14,0,24236.793,27744.206,2077.763705882353
2019-11-04 15:00:00,57.9,11,15,0,24906.488,28185.883,2071.357529411758
2019-11-04 16:00:00,57.0,11,16,0,26001.201,28780.167,2331.758823529417
2019-11-04 17:00:00,55.0,11,17,0,27606.513,29812.821,2766.158529411765
2019-11-04 18:00:00,53.1,11,18,0,27925.964,29856.745,2840.52129411764
2019-11-04 19:00:00,52.0,11,19,0,27621.888,28915.348,2878.236352941174
2019-11-04 20:00:00,51.1,11,20,0,27029.372,27359.119,2673.824705882351
2019-11-04 21:00:00,50.0,11,21,0,26063.153,25310.396,2258.8424117647046
2019-11-04 22:00:00,48.0,11,22,0,24940.817,23511.685,1556.174529411761
2019-11-04 23:00:00,46.9,11,23,0,23871.079,22074.113,1193.3422941176468
2019-11-05 00:00:00,46.9,11,0,1,23222.01,21255.429,1083.9445882352957
2019-11-05 01:00:00,46.9,11,1,1,22895.788,20813.868,1137.7299411764725
2019-11-05 02:00:00,45.0,11,2,1,22771.493,20807.669,1211.5753529411777
2019-11-05 03:00:00,46.0,11,3,1,22806.058,21311.632,1364.77223529412
2019-11-05 04:00:00,46.9,11,4,1,23134.686,23058.382,1857.101470588237
2019-11-05 05:00:00,44.1,11,5,1,23978.068,26075.924,2961.2744705882324
2019-11-05 06:00:00,43.0,11,6,1,25002.628,27909.976,4345.871411764707
2019-11-05 07:00:00,48.0,11,7,1,25786.188,28176.107,4381.14794117647
2019-11-05 08:00:00,48.0,11,8,1,25809.063,28231.543,3552.8624117647087
2019-11-05 09:00:00,54.0,11,9,1,25382.384,28324.706,3034.6362941176376
2019-11-05 10:00:00,55.9,11,10,1,24892.133,28270.865,3152.2570000000014
2019-11-05 11:00:00,59.0,11,11,1,24599.397,28111.1,2995.3658235294133
2019-11-05 12:00:00,60.1,11,12,1,24382.236,28107.484,2737.820588235296
2019-11-05 13:00:00,61.0,11,13,1,24264.954,27971.4,2685.813235294117
2019-11-05 14:00:00,62.1,11,14,1,24657.258,27956.174,2347.651705882352
2019-11-05 15:00:00,62.1,11,15,1,25458.734,28351.801,1931.40252941176
2019-11-05 16:00:00,61.0,11,16,1,26927.476,29084.145,1893.5098235294167
2019-11-05 17:00:00,59.0,11,17,1,29117.521,30171.187,2235.080529411764
2019-11-05 18:00:00,57.0,11,18,1,29651.188,30067.564,2233.462294117642
2019-11-05 19:00:00,57.9,11,19,1,29411.786,29151.868,2406.329352941175
2019-11-05 20:00:00,55.9,11,20,1,28928.047,27678.692,2207.6587058823498
2019-11-05 21:00:00,55.0,11,21,1,27814.152,25664.846,1882.7404117647056
2019-11-05 22:00:00,55.0,11,22,1,26445.859,23758.508,1307.7325294117582
2019-11-05 23:00:00,54.0,11,23,1,25205.981,22319.172,979.8972941176472
2019-11-06 00:00:00,52.0,11,0,2,24510.934,21519.044,859.4745882352981
2019-11-06 01:00:00,50.0,11,1,2,24096.811,21100.382,967.85994117647
2019-11-06 02:00:00,50.0,11,2,2,24130.818,21005.915,1125.549352941176
2019-11-06 03:00:00,48.0,11,3,2,24467.137,21509.969,1385.4542352941207
2019-11-06 04:00:00,46.9,11,4,2,25489.81,23248.662,1933.88447058824
2019-11-06 05:00:00,45.0,11,5,2,27897.996,26264.428,3223.3194705882343
2019-11-06 06:00:00,46.0,11,6,2,30925.743,28240.63,4813.980411764707
2019-11-06 07:00:00,46.0,11,7,2,31976.88,28458.239,4849.375941176473
2019-11-06 08:00:00,48.0,11,8,2,30823.033,28503.767,3629.728411764712
2019-11-06 09:00:00,50.0,11,9,2,29457.222,28652.313,2603.512294117638
2019-11-06 10:00:00,51.1,11,10,2,28705.307,28674.08,2297.595000000001
2019-11-06 11:00:00,53.1,11,11,2,28058.123,28635.372,1813.734823529412
2019-11-06 12:00:00,54.0,11,12,2,27728.125,28635.213,1536.293588235294
2019-11-06 13:00:00,54.0,11,13,2,27827.468,28539.725,1548.1792352941156
2019-11-06 14:00:00,55.9,11,14,2,27915.594,28562.969,1637.9087058823534
2019-11-06 15:00:00,55.9,11,15,2,28302.424,28934.201,1801.4845294117583
2019-11-06 16:00:00,55.9,11,16,2,29555.765,29657.08,2029.181823529416
2019-11-06 17:00:00,53.1,11,17,2,31607.251,30486.966,2429.893529411765
2019-11-06 18:00:00,53.1,11,18,2,31763.477,30236.773,2763.425294117642
2019-11-06 19:00:00,50.0,11,19,2,31239.76,29368.847,3019.566352941176
2019-11-06 20:00:00,48.0,11,20,2,30252.008,27945.418,2950.222705882348
2019-11-06 21:00:00,46.9,11,21,2,28769.164,26018.115,2858.111411764705
2019-11-06 22:00:00,46.0,11,22,2,26713.578,24162.846,2252.9535294117595
2019-11-06 23:00:00,45.0,11,23,2,25000.295,22763.171,2058.0822941176484
2019-11-07 00:00:00,46.9,11,0,3,23880.581,21889.88,1902.6375882352984
2019-11-07 01:00:00,44.1,11,1,3,23233.826,21388.149,2026.6419411764728
2019-11-07 02:00:00,44.1,11,2,3,22954.697,21200.758,2024.9543529411785
2019-11-07 03:00:00,46.0,11,3,3,23045.021,21706.373,1974.5962352941208
2019-11-07 04:00:00,46.0,11,4,3,23884.118,23377.842,2296.1444705882386
2019-11-07 05:00:00,46.9,11,5,3,25948.142,26501.454,3179.437470588233
2019-11-07 06:00:00,46.9,11,6,3,28762.128,28773.113,4414.713411764707
2019-11-07 07:00:00,48.0,11,7,3,29843.351,29418.503,4671.197941176473
2019-11-07 08:00:00,48.9,11,8,3,29485.692,29914.217,4188.590411764708
2019-11-07 09:00:00,51.1,11,9,3,28925.012,30451.307,4131.493294117638
2019-11-07 10:00:00,54.0,11,10,3,28900.991,30676.658,4113.975999999999
2019-11-07 11:00:00,57.0,11,11,3,28718.038,30779.622,3934.574823529412
2019-11-07 12:00:00,57.0,11,12,3,28471.413,30743.254,3662.529588235295
2019-11-07 13:00:00,57.9,11,13,3,28417.092,30613.881,3656.127235294116
2019-11-07 14:00:00,57.0,11,14,3,28185.482,30667.128,3547.3417058823507
2019-11-07 15:00:00,60.1,11,15,3,28162.469,30987.272,3354.8525294117608
2019-11-07 16:00:00,57.9,11,16,3,29117.516,31336.703,3511.2568235294166
2019-11-07 17:00:00,57.0,11,17,3,31076.173,31477.496,3174.578529411763
2019-11-07 18:00:00,55.0,11,18,3,31156.418,31051.528,2859.93429411764
2019-11-07 19:00:00,51.1,11,19,3,30767.853,30429.531,2837.9343529411744
2019-11-07 20:00:00,48.9,11,20,3,29785.842,29088.998,2794.5737058823506
2019-11-07 21:00:00,48.0,11,21,3,28393.062,26877.318,2486.2474117647034
2019-11-07 22:00:00,46.0,11,22,3,26465.136,24381.112,2095.3955294117586
2019-11-07 23:00:00,43.0,11,23,3,24786.85,22573.539,1881.0652941176488
2019-11-08 00:00:00,42.1,11,0,4,23656.111,21370.779,1863.9475882352965
2019-11-08 01:00:00,39.9,11,1,4,23063.956,20730.196,2107.12894117647
2019-11-08 02:00:00,37.9,11,2,4,22868.671,20715.297,2371.9863529411778
2019-11-08 03:00:00,37.0,11,3,4,23065.703,21225.42,2726.20123529412
2019-11-08 04:00:00,35.1,11,4,4,23960.901,22974.976,3392.570470588238
2019-11-08 05:00:00,35.1,11,5,4,26210.187,26101.271,4743.215470588231
2019-11-08 06:00:00,36.0,11,6,4,29230.237,28234.227,6271.7804117647065
2019-11-08 07:00:00,36.0,11,7,4,30311.579,28459.816,6419.434941176471
2019-11-08 08:00:00,36.0,11,8,4,29562.558,27953.569,5557.729411764711
2019-11-08 09:00:00,37.9,11,9,4,28493.888,27583.012,5036.714294117639
2019-11-08 10:00:00,39.9,11,10,4,28046.329,27087.642,4658.852999999999
2019-11-08 11:00:00,41.0,11,11,4,27536.407,26665.565,4290.405823529414
2019-11-08 12:00:00,39.9,11,12,4,27269.886,26403.226,4026.805588235297
2019-11-08 13:00:00,42.1,11,13,4,27279.458,26220.17,3981.911235294116
2019-11-08 14:00:00,39.9,11,14,4,27475.739,26425.541,4077.985705882351
2019-11-08 15:00:00,41.0,11,15,4,28032.551,27156.53,4368.625529411758
2019-11-08 16:00:00,41.0,11,16,4,29253.188,28136.968,4876.143823529419
2019-11-08 17:00:00,37.9,11,17,4,31270.986,29455.818,5324.757529411763
2019-11-08 18:00:00,37.0,11,18,4,31686.381,29540.514,5254.515294117638
2019-11-08 19:00:00,36.0,11,19,4,31381.09,29021.058,5353.520352941177
2019-11-08 20:00:00,34.0,11,20,4,30528.406,28185.991,5530.112705882351
2019-11-08 21:00:00,32.0,11,21,4,29368.433,26827.552,5597.652411764702
2019-11-08 22:00:00,32.0,11,22,4,27410.357,25347.856,5492.952529411759
2019-11-08 23:00:00,30.9,11,23,4,25865.035,24200.533,5503.861294117647
2019-11-09 00:00:00,30.9,11,0,5,24699.274,23482.582,5351.975588235298
2019-11-09 01:00:00,30.0,11,1,5,24122.738,23146.124,5491.170941176471
2019-11-09 02:00:00,28.9,11,2,5,23768.076,23104.08,5696.563352941179
2019-11-09 03:00:00,28.0,11,3,5,23654.845,23422.672,5862.75323529412
2019-11-09 04:00:00,27.0,11,4,5,24323.161,24355.337,5998.93747058824
2019-11-09 05:00:00,26.1,11,5,5,26166.305,25740.739,6070.232470588231
2019-11-09 06:00:00,27.0,11,6,5,28830.97,27270.213,5971.216411764708
2019-11-09 07:00:00,27.0,11,7,5,30133.401,28096.996,5715.11194117647
2019-11-09 08:00:00,30.9,11,8,5,30121.42,27640.144,5039.411411764711
2019-11-09 09:00:00,33.1,11,9,5,30021.869,26691.167,4325.4572941176375
2019-11-09 10:00:00,35.1,11,10,5,29862.71,25762.446,3627.477999999999
2019-11-09 11:00:00,39.0,11,11,5,29657.247,24969.722,3058.690823529414
2019-11-09 12:00:00,39.9,11,12,5,29396.122,24411.857,2428.5095882352944
2019-11-09 13:00:00,42.1,11,13,5,29387.406,24084.355,1879.6472352941164
2019-11-09 14:00:00,43.0,11,14,5,29385.172,24236.793,1700.0277058823522
2019-11-09 15:00:00,43.0,11,15,5,29585.919,24906.488,1975.3075294117589
2019-11-09 16:00:00,42.1,11,16,5,30735.263,26001.201,2553.91282352942
2019-11-09 17:00:00,41.0,11,17,5,32015.671,27606.513,3060.788529411766
2019-11-09 18:00:00,39.0,11,18,5,31782.89,27925.964,3191.70029411764
2019-11-09 19:00:00,37.9,11,19,5,31199.458,27621.888,3514.2923529411746
2019-11-09 20:00:00,37.9,11,20,5,30372.757,27029.372,3874.899705882348
2019-11-09 21:00:00,37.0,11,21,5,28996.569,26063.153,4081.522411764705
2019-11-09 22:00:00,33.1,11,22,5,27252.799,24940.817,4263.423529411761
2019-11-09 23:00:00,33.1,11,23,5,25688.018,23871.079,4288.37729411765
2019-11-10 00:00:00,35.1,11,0,6,24660.584,23222.01,4188.790588235297
2019-11-10 01:00:00,35.1,11,1,6,24203.225,22895.788,4198.406941176472
2019-11-10 02:00:00,36.0,11,2,6,24115.108,22771.493,3943.7573529411775
2019-11-10 03:00:00,37.0,11,3,6,24406.45,22806.058,3859.035235294119
2019-11-10 04:00:00,37.0,11,4,6,25419.587,23134.686,3630.155470588237
2019-11-10 05:00:00,37.0,11,5,6,27730.083,23978.068,3216.590470588232
2019-11-10 06:00:00,37.9,11,6,6,30688.037,25002.628,2542.227411764706
2019-11-10 07:00:00,39.0,11,7,6,31881.638,25786.188,2219.1239411764727
2019-11-10 08:00:00,41.0,11,8,6,31490.559,25809.063,2347.5104117647097
2019-11-10 09:00:00,43.0,11,9,6,30927.09,25382.384,2063.941294117638
2019-11-10 10:00:00,46.0,11,10,6,30407.587,24892.133,1576.4490000000003
2019-11-10 11:00:00,48.9,11,11,6,30013.078,24599.397,1247.1698235294134
2019-11-10 12:00:00,50.0,11,12,6,29760.398,24382.236,735.4575882352947
2019-11-10 13:00:00,52.0,11,13,6,29713.19,24264.954,756.1892352941177
2019-11-10 14:00:00,54.0,11,14,6,29915.816,24657.258,880.2627058823527
2019-11-10 15:00:00,55.0,11,15,6,30599.692,25458.734,609.7275294117608
2019-11-10 16:00:00,55.9,11,16,6,32100.15,26927.476,894.3718235294182
2019-11-10 17:00:00,54.0,11,17,6,34165.85,29117.521,1344.717529411766
2019-11-10 18:00:00,52.0,11,18,6,34177.471,29651.188,1455.2562941176402
2019-11-10 19:00:00,51.1,11,19,6,33715.044,29411.786,1659.460352941176
2019-11-10 20:00:00,50.0,11,20,6,33108.296,28928.047,1854.254705882348
2019-11-10 21:00:00,48.9,11,21,6,32107.974,27814.152,1736.3024117647035
2019-11-10 22:00:00,48.0,11,22,6,30650.356,26445.859,1517.570529411758
2019-11-10 23:00:00,46.9,11,23,6,29310.814,25205.981,1507.4812941176497
2019-11-11 00:00:00,46.0,11,0,0,28148.612,24510.934,1507.1125882352972
2019-11-11 01:00:00,46.0,11,1,0,27587.267,24096.811,1762.3909411764726
2019-11-11 02:00:00,44.1,11,2,0,27439.685,24130.818,1857.8033529411769
2019-11-11 03:00:00,42.1,11,3,0,27543.002,24467.137,2190.2432352941178
2019-11-11 04:00:00,39.9,11,4,0,28025.954,25489.81,2748.172470588237
2019-11-11 05:00:00,41.0,11,5,0,29057.1,27897.996,3718.396470588232
2019-11-11 06:00:00,39.0,11,6,0,30387.473,30925.743,5264.864411764705
2019-11-11 07:00:00,41.0,11,7,0,31177.315,31976.88,5427.016941176473
2019-11-11 08:00:00,45.0,11,8,0,30972.241,30823.033,4340.668411764709
2019-11-11 09:00:00,48.0,11,9,0,30215.833,29457.222,3361.95029411764
2019-11-11 10:00:00,51.1,11,10,0,29376.212,28705.307,2939.106
2019-11-11 11:00:00,55.9,11,11,0,28781.363,28058.123,2579.939823529414
2019-11-11 12:00:00,59.0,11,12,0,28162.102,27728.125,2211.201588235297
2019-11-11 13:00:00,62.1,11,13,0,27610.926,27827.468,2193.3192352941187
2019-11-11 14:00:00,64.0,11,14,0,27537.858,27915.594,2131.634705882352
2019-11-11 15:00:00,64.9,11,15,0,28206.374,28302.424,2096.160529411758
2019-11-11 16:00:00,64.9,11,16,0,29777.919,29555.765,2240.732823529419
2019-11-11 17:00:00,61.0,11,17,0,31901.881,31607.251,2651.806529411766
2019-11-11 18:00:00,60.1,11,18,0,32114.656,31763.477,2520.4062941176417
2019-11-11 19:00:00,57.0,11,19,0,31875.816,31239.76,2468.806352941177
2019-11-11 20:00:00,55.9,11,20,0,31453.083,30252.008,2318.6387058823493
2019-11-11 21:00:00,55.0,11,21,0,30591.844,28769.164,1884.8494117647024
2019-11-11 22:00:00,54.0,11,22,0,29420.827,26713.578,1222.9665294117583
2019-11-11 23:00:00,55.0,11,23,0,28095.33,25000.295,881.960294117649
2019-11-12 00:00:00,55.0,11,0,1,26985.427,23880.581,604.2165882352965
2019-11-12 01:00:00,55.0,11,1,1,26294.503,23233.826,515.936941176471
2019-11-12 02:00:00,55.9,11,2,1,25686.879,22954.697,597.924352941176
2019-11-12 03:00:00,57.0,11,3,1,25539.284,23045.021,651.744235294118
2019-11-12 04:00:00,57.0,11,4,1,25657.172,23884.118,960.86547058824
2019-11-12 05:00:00,57.0,11,5,1,26203.458,25948.142,1987.6944705882345
2019-11-12 06:00:00,55.9,11,6,1,26958.484,28762.128,3625.993411764706
2019-11-12 07:00:00,52.0,11,7,1,27681.327,29843.351,4594.457941176472
2019-11-12 08:00:00,51.1,11,8,1,28280.34,29485.692,4939.85241176471
2019-11-12 09:00:00,43.0,11,9,1,27954.317,28925.012,5652.760294117637
2019-11-12 10:00:00,42.1,11,10,1,27325.183,28900.991,6411.212
2019-11-12 11:00:00,37.0,11,11,1,26969.842,28718.038,6909.201823529413
2019-11-12 12:00:00,35.1,11,12,1,26469.05,28471.413,7266.9825882352925
2019-11-12 13:00:00,36.0,11,13,1,26487.468,28417.092,7569.448235294116
2019-11-12 14:00:00,36.0,11,14,1,26718.093,28185.482,7391.088705882354
2019-11-12 15:00:00,35.1,11,15,1,26840.794,28162.469,7138.190529411757
2019-11-12 16:00:00,35.1,11,16,1,28118.378,29117.516,7397.796823529417
2019-11-12 17:00:00,34.0,11,17,1,30185.81,31076.173,7971.261529411764
2019-11-12 18:00:00,33.1,11,18,1,30378.212,31156.418,8078.96829411764
2019-11-12 19:00:00,32.0,11,19,1,30020.984,30767.853,8343.039352941178
2019-11-12 20:00:00,30.9,11,20,1,29432.438,29785.842,8436.845705882351
2019-11-12 21:00:00,28.9,11,21,1,28246.624,28393.062,8190.669411764706
2019-11-12 22:00:00,28.0,11,22,1,26674.974,26465.136,7641.069529411758
2019-11-12 23:00:00,27.0,11,23,1,25314.434,24786.85,7313.87429411765
2019-11-13 00:00:00,26.1,11,0,2,24303.749,23656.111,7237.719588235297
2019-11-13 01:00:00,26.1,11,1,2,23858.487,23063.956,7632.44994117647
2019-11-13 02:00:00,25.0,11,2,2,23600.925,22868.671,7879.151352941179
2019-11-13 03:00:00,25.0,11,3,2,23870.492,23065.703,8290.14923529412
2019-11-13 04:00:00,24.1,11,4,2,24775.189,23960.901,8940.822470588239
2019-11-13 05:00:00,24.1,11,5,2,26705.264,26210.187,10308.598470588233
2019-11-13 06:00:00,24.1,11,6,2,29681.121,29230.237,12177.044411764706
2019-11-13 07:00:00,24.1,11,7,2,30889.22,30311.579,12039.316941176468
2019-11-13 08:00:00,25.0,11,8,2,30273.498,29562.558,10191.567411764709
2019-11-13 09:00:00,27.0,11,9,2,29252.326,28493.888,8835.107294117639
2019-11-13 10:00:00,28.9,11,10,2,28687.84,28046.329,8007.759999999998
2019-11-13 11:00:00,30.9,11,11,2,28302.612,27536.407,7321.918823529413
2019-11-13 12:00:00,34.0,11,12,2,27944.794,27269.886,6771.113588235294
2019-11-13 13:00:00,34.0,11,13,2,27924.598,27279.458,6561.953235294117
2019-11-13 14:00:00,34.0,11,14,2,27969.465,27475.739,6595.899705882352
2019-11-13 15:00:00,35.1,11,15,2,28327.227,28032.551,7012.790529411763
2019-11-13 16:00:00,35.1,11,16,2,29464.739,29253.188,8006.36382352942
2019-11-13 17:00:00,33.1,11,17,2,31492.899,31270.986,8886.245529411768
2019-11-13 18:00:00,33.1,11,18,2,31443.362,31686.381,9018.804294117645
2019-11-13 19:00:00,32.0,11,19,2,30830.33,31381.09,9299.00935294118
2019-11-13 20:00:00,30.9,11,20,2,29896.822,30528.406,9351.168705882348
2019-11-13 21:00:00,30.0,11,21,2,28395.171,29368.433,8993.378411764701
2019-11-13 22:00:00,32.0,11,22,2,26380.37,27410.357,8154.264529411757
2019-11-13 23:00:00,30.9,11,23,2,24688.913,25865.035,7758.419294117648
2019-11-14 00:00:00,30.0,11,0,3,23400.853,24699.274,7426.160588235296
2019-11-14 01:00:00,30.0,11,1,3,22612.033,24122.738,7655.800941176472
2019-11-14 02:00:00,28.0,11,2,3,22341.046,23768.076,7918.366352941179
2019-11-14 03:00:00,27.0,11,3,3,22331.993,23654.845,8231.284235294119
2019-11-14 04:00:00,27.0,11,4,3,22987.882,24323.161,8782.851470588237
2019-11-14 05:00:00,28.0,11,5,3,24974.562,26166.305,10147.782470588234
2019-11-14 06:00:00,27.0,11,6,3,28042.25,28830.97,11942.163411764705
2019-11-14 07:00:00,27.0,11,7,3,30056.661,30133.401,11787.71494117647
2019-11-14 08:00:00,30.9,11,8,3,30872.682,30121.42,10269.88241176471
2019-11-14 09:00:00,35.1,11,9,3,31543.136,30021.869,9065.495294117638
2019-11-14 10:00:00,37.0,11,10,3,32159.946,29862.71,8338.662
2019-11-14 11:00:00,39.9,11,11,3,32631.874,29657.247,7609.288823529416
2019-11-14 12:00:00,42.1,11,12,3,33000.575,29396.122,6689.042588235294
2019-11-14 13:00:00,43.0,11,13,3,33300.727,29387.406,6294.284235294115
2019-11-14 14:00:00,44.1,11,14,3,33228.919,29385.172,6181.723705882352
2019-11-14 15:00:00,44.1,11,15,3,33369.257,29585.919,6427.424529411761
2019-11-14 16:00:00,43.0,11,16,3,34621.803,30735.263,6784.61382352942
2019-11-14 17:00:00,42.1,11,17,3,36812.354,32015.671,7158.1645294117625
2019-11-14 18:00:00,41.0,11,18,3,37001.924,31782.89,7121.768294117643
2019-11-14 19:00:00,41.0,11,19,3,36704.563,31199.458,7271.523352941174
2019-11-14 20:00:00,39.9,11,20,3,36015.029,30372.757,7234.763705882349
2019-11-14 21:00:00,39.9,11,21,3,34700.991,28996.569,6821.312411764702
2019-11-14 22:00:00,39.0,11,22,3,32798.473,27252.799,5954.231529411758
2019-11-14 23:00:00,37.9,11,23,3,31120.827,25688.018,5512.685294117648
2019-11-15 00:00:00,37.0,11,0,4,30034.356,24660.584,5382.335588235299
2019-11-15 01:00:00,35.1,11,1,4,29728.546,24203.225,5539.864941176471
2019-11-15 02:00:00,35.1,11,2,4,29622.273,24115.108,5695.192352941176
2019-11-15 03:00:00,36.0,11,3,4,29970.398,24406.45,5996.025235294121
2019-11-15 04:00:00,35.1,11,4,4,30967.839,25419.587,6549.708470588237
2019-11-15 05:00:00,34.0,11,5,4,33295.466,27730.083,7744.235470588232
2019-11-15 06:00:00,33.1,11,6,4,36593.301,30688.037,9431.457411764706
2019-11-15 07:00:00,33.1,11,7,4,37501.52,31881.638,9583.791941176474
2019-11-15 08:00:00,36.0,11,8,4,36124.397,31490.559,8267.57941176471
2019-11-15 09:00:00,39.0,11,9,4,34725.483,30927.09,6735.286294117639
2019-11-15 10:00:00,44.1,11,10,4,33756.494,30407.587,5492.948
2019-11-15 11:00:00,48.0,11,11,4,33044.591,30013.078,4701.888823529414
2019-11-15 12:00:00,50.0,11,12,4,32504.706,29760.398,3811.252588235297
2019-11-15 13:00:00,51.1,11,13,4,32293.232,29713.19,3768.453235294117
2019-11-15 14:00:00,52.0,11,14,4,32433.73,29915.816,3817.798705882353
2019-11-15 15:00:00,51.1,11,15,4,33243.857,30599.692,3915.681529411759
2019-11-15 16:00:00,50.0,11,16,4,35230.37,32100.15,4205.648823529416
2019-11-15 17:00:00,48.9,11,17,4,37727.338,34165.85,4271.217529411762
2019-11-15 18:00:00,48.0,11,18,4,37941.76,34177.471,4257.27129411764
2019-11-15 19:00:00,46.9,11,19,4,37660.533,33715.044,4213.645352941177
2019-11-15 20:00:00,46.9,11,20,4,36929.352,33108.296,4338.03470588235
2019-11-15 21:00:00,45.0,11,21,4,35503.7,32107.974,4295.095411764705
2019-11-15 22:00:00,43.0,11,22,4,33311.668,30650.356,4097.637529411761
2019-11-15 23:00:00,43.0,11,23,4,31565.372,29310.814,3929.816294117649
2019-11-16 00:00:00,41.0,11,0,5,30222.797,28148.612,3730.710588235299
2019-11-16 01:00:00,39.9,11,1,5,29751.897,27587.267,3786.495941176472
2019-11-16 02:00:00,39.0,11,2,5,29661.488,27439.685,3817.140352941176
2019-11-16 03:00:00,37.9,11,3,5,29911.533,27543.002,3928.4422352941183
2019-11-16 04:00:00,37.0,11,4,5,30809.868,28025.954,4038.20447058824
2019-11-16 05:00:00,37.0,11,5,5,33134.65,29057.1,3983.092470588232
2019-11-16 06:00:00,36.0,11,6,5,36358.42,30387.473,3943.162411764708
2019-11-16 07:00:00,37.0,11,7,5,37249.918,31177.315,3994.6239411764727
2019-11-16 08:00:00,37.9,11,8,5,36202.712,30972.241,3977.67341176471
2019-11-16 09:00:00,39.0,11,9,5,34955.871,30215.833,3712.9482941176393
2019-11-16 10:00:00,39.9,11,10,5,34087.396,29376.212,3431.917999999998
2019-11-16 11:00:00,39.9,11,11,5,33331.961,28781.363,2863.444823529411
2019-11-16 12:00:00,42.1,11,12,5,32422.635,28162.102,2317.3665882352943
2019-11-16 13:00:00,43.0,11,13,5,32025.563,27610.926,1929.824235294116
2019-11-16 14:00:00,44.1,11,14,5,32019.554,27537.858,2135.0597058823514
2019-11-16 15:00:00,43.0,11,15,5,32658.491,28206.374,2551.357529411758
2019-11-16 16:00:00,41.0,11,16,5,34008.62,29777.919,3274.171823529417
2019-11-16 17:00:00,37.9,11,17,5,35999.257,31901.881,3752.096529411763
2019-11-16 18:00:00,36.0,11,18,5,36044.724,32114.656,4007.529294117641
2019-11-16 19:00:00,36.0,11,19,5,35633.047,31875.816,4263.902352941175
2019-11-16 20:00:00,36.0,11,20,5,34812.947,31453.083,4622.878705882351
2019-11-16 21:00:00,36.0,11,21,5,33331.634,30591.844,4937.963411764704
2019-11-16 22:00:00,34.0,11,22,5,31111.635,29420.827,5052.407529411761
2019-11-16 23:00:00,33.1,11,23,5,29319.638,28095.33,5149.950294117647
2019-11-17 00:00:00,34.0,11,0,6,28178.972,26985.427,5095.745588235299
2019-11-17 01:00:00,34.0,11,1,6,27635.961,26294.503,5182.639941176472
2019-11-17 02:00:00,33.1,11,2,6,27438.314,25686.879,5187.678352941177
2019-11-17 03:00:00,32.0,11,3,6,27676.274,25539.284,5181.087235294119
2019-11-17 04:00:00,32.0,11,4,6,28576.725,25657.172,5060.73947058824
