date,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-03-25 23:00:00,24.1,3,23,2,4427.151727676136,4375.364365332996,253.38888190609487
2015-03-26 00:00:00,22.8,3,0,3,4168.909694030595,4130.744552027819,100.4816280323821
2015-03-26 01:00:00,21.8,3,1,3,4005.9387133649966,3984.836007166772,47.76076083340013
2015-03-26 02:00:00,20.9,3,2,3,3931.378378918464,3915.558961266999,24.10050279675397
2015-03-26 03:00:00,20.1,3,3,3,3968.066239142587,3979.405510676675,6.261852935304887
2015-03-26 04:00:00,19.3,3,4,3,4292.461499384152,4284.472722717451,0.0
2015-03-26 05:00:00,18.5,3,5,3,4984.651970492978,4886.699206601377,0.0
2015-03-26 06:00:00,17.8,3,6,3,5290.050399527409,5216.301880310486,0.0
2015-03-26 07:00:00,17.9,3,7,3,5215.919617148468,5220.5109428712685,0.0
2015-03-26 08:00:00,16.5,3,8,3,5228.691844298053,5349.957698199775,0.0
2015-03-26 09:00:00,12.0,3,9,3,5325.053360995391,5486.801477132633,0.0
2015-03-26 10:00:00,11.2,3,10,3,5442.993736882745,5570.738676207322,0.0
2015-03-26 11:00:00,10.9,3,11,3,5622.601968288547,5635.998939891662,0.0
2015-03-26 12:00:00,10.4,3,12,3,5822.029679918325,5728.424727639296,0.0
2015-03-26 13:00:00,10.2,3,13,3,6054.428711167823,5813.383642775816,0.0
2015-03-26 14:00:00,10.5,3,14,3,6276.024341030838,5893.612749855711,0.0
2015-03-26 15:00:00,12.1,3,15,3,6558.56254996543,5940.245836566289,0.0
2015-03-26 16:00:00,13.2,3,16,3,6676.222323169618,6001.157275277575,0.0
2015-03-26 17:00:00,13.6,3,17,3,6618.592310754332,5989.054083470615,0.0
2015-03-26 18:00:00,16.6,3,18,3,6528.618327298996,6055.96238308127,0.0
2015-03-26 19:00:00,17.5,3,19,3,6700.311987167265,6216.716865465512,0.0
2015-03-26 20:00:00,18.2,3,20,3,6371.519978881602,6002.73016385257,0.0
2015-03-26 21:00:00,18.6,3,21,3,5776.426946097648,5547.759542414862,0.0
2015-03-26 22:00:00,18.6,3,22,3,5055.43356,4987.412920000001,0.0
2015-03-26 23:00:00,17.8,3,23,3,4511.692840960266,4549.085940645576,0.0
2015-03-27 00:00:00,15.7,3,0,4,4217.815284263695,4274.583209720216,0.0
2015-03-27 01:00:00,13.3,3,1,4,4046.827613823181,4106.5698921720095,0.0
2015-03-27 02:00:00,12.4,3,2,4,3973.9449017687552,4044.4473774627527,0.0
2015-03-27 03:00:00,12.0,3,3,4,4025.8042798107153,4121.289452948908,0.0
2015-03-27 04:00:00,11.5,3,4,4,4338.693557976587,4394.4975944552925,0.0
2015-03-27 05:00:00,11.2,3,5,4,5048.960233824764,4965.386212323144,30.35692115843358
2015-03-27 06:00:00,10.4,3,6,4,5319.634901086437,5295.460510272775,359.4155518937596
2015-03-27 07:00:00,9.9,3,7,4,5237.593240376375,5360.058010045032,451.959138822971
