date,month,hour,dayofweek,tmpc,mw2day,mw7day,potential
2018-03-26 20:00:00,3,20,0,10.272,7037.8,7790.3,1146.7240000000002
2018-03-26 21:00:00,3,21,0,9.952,6678.1,7454.6,901.236
2018-03-26 22:00:00,3,22,0,9.751,6324.3,7090.6,620.228000000001
2018-03-26 23:00:00,3,23,0,9.618,5820.2,6354.7,472.3520000000008
2018-03-27 00:00:00,3,0,1,9.5,5277.1,5776.0,362.2160000000004
2018-03-27 01:00:00,3,1,1,9.369,4961.8,5389.9,408.8279999999995
2018-03-27 02:00:00,3,2,1,9.256,4800.1333,5174.0,504.2706680000001
2018-03-27 03:00:00,3,3,1,9.152,4638.4667,5052.3,574.453332
2018-03-27 04:00:00,3,4,1,9.072,4476.8,4980.3,724.3639999999996
2018-03-27 05:00:00,3,5,1,8.987,4509.6,5114.1,1021.4840000000004
2018-03-27 06:00:00,3,6,1,8.963,4445.3,5323.7,1485.9920000000002
2018-03-27 07:00:00,3,7,1,9.951,4630.5,6068.0,2142.0600000000004
2018-03-27 08:00:00,3,8,1,11.381,5034.6,6985.9,2125.632
2018-03-27 09:00:00,3,9,1,13.119,5447.7,7385.7,1807.34
2018-03-27 10:00:00,3,10,1,14.815,5727.1,7438.7,1600.6760000000004
2018-03-27 11:00:00,3,11,1,16.184,5877.7,7538.9,1188.804000000001
2018-03-27 12:00:00,3,12,1,17.147,5740.8,7297.0,980.4799999999996
2018-03-27 13:00:00,3,13,1,17.689,5450.4,7138.9,1171.072000000001
2018-03-27 14:00:00,3,14,1,17.791,5305.9,7202.7,1183.0319999999992
2018-03-27 15:00:00,3,15,1,17.535,5183.5,7061.6,1233.8960000000006
2018-03-27 16:00:00,3,16,1,16.882,5165.2,6934.1,1137.3959999999995
2018-03-27 17:00:00,3,17,1,15.552,5321.9,6817.9,1104.496
2018-03-27 18:00:00,3,18,1,12.825,5779.2,7093.8,1037.8480000000009
2018-03-27 19:00:00,3,19,1,11.133,6647.4,7958.8,1016.9000000000004
2018-03-27 20:00:00,3,20,1,10.412,6548.8,8018.8,878.924
2018-03-27 21:00:00,3,21,1,9.956,6364.7,7689.5,721.5359999999991
2018-03-27 22:00:00,3,22,1,9.681,5846.0,7215.7,452.3280000000004
2018-03-27 23:00:00,3,23,1,9.427,5308.6,6453.3,349.9520000000002
2018-03-28 00:00:00,3,0,2,9.176,4934.3,5801.1,267.91600000000017
2018-03-28 01:00:00,3,1,2,8.99,4710.0,5411.7,359.8279999999995
2018-03-28 02:00:00,3,2,2,8.97,4569.3,5209.9,324.1706679999997
2018-03-28 03:00:00,3,3,2,8.893,4577.0,5091.1,449.3533319999997
2018-03-28 04:00:00,3,4,2,8.802,4680.4,5069.3,598.6639999999998
2018-03-28 05:00:00,3,5,2,8.774,5105.6,5154.6,903.0839999999998
2018-03-28 06:00:00,3,6,2,8.956,5576.4,5375.8,1409.8919999999998
2018-03-28 07:00:00,3,7,2,10.335,6423.7,6072.1,2020.26
2018-03-28 08:00:00,3,8,2,11.664,6930.6,7000.0,1898.731999999999
2018-03-28 09:00:00,3,9,2,13.15,7044.5,7329.1,1635.6400000000003
2018-03-28 10:00:00,3,10,2,14.317,7110.1,7356.0,1524.576000000001
2018-03-28 11:00:00,3,11,2,15.05,6869.0,7420.4,1155.304000000001
2018-03-28 12:00:00,3,12,2,15.288,6732.3,7163.3,1007.58
2018-03-28 13:00:00,3,13,2,15.17,6786.9,7022.9,1294.572000000001
2018-03-28 14:00:00,3,14,2,14.766,6713.4,7082.3,1365.231999999999
2018-03-28 15:00:00,3,15,2,14.21,6665.2,6960.7,1459.1960000000008
2018-03-28 16:00:00,3,16,2,13.572,6582.0,6773.2,1479.0959999999995
2018-03-28 17:00:00,3,17,2,12.815,6554.8,6648.8,1409.196
2018-03-28 18:00:00,3,18,2,11.987,6904.3,6864.7,1342.7480000000005
2018-03-28 19:00:00,3,19,2,11.326,7605.7,7786.3,1115.8000000000002
2018-03-28 20:00:00,3,20,2,10.755,7426.1,7845.6,850.7240000000002
2018-03-28 21:00:00,3,21,2,10.275,6879.6,7562.3,675.5359999999991
2018-03-28 22:00:00,3,22,2,9.942,6261.3,7139.7,434.8280000000004
2018-03-28 23:00:00,3,23,2,9.579,5652.1,6370.1,387.0520000000006
2018-03-29 00:00:00,3,0,3,9.299,5263.8,5740.5,304.3159999999998
2018-03-29 01:00:00,3,1,3,8.954,5006.7,5353.1,390.02799999999934
2018-03-29 02:00:00,3,2,3,8.544,4923.3,5127.6,369.7706680000001
2018-03-29 03:00:00,3,3,3,8.273,4882.0,5039.2,521.1533319999999
2018-03-29 04:00:00,3,4,3,8.029,4975.4,5019.6,630.3639999999996
2018-03-29 05:00:00,3,5,3,7.902,5294.1,5079.2,908.1840000000002
2018-03-29 06:00:00,3,6,3,7.951,5731.3,5272.5,1374.2920000000004
2018-03-29 07:00:00,3,7,3,9.198,6564.5,6023.2,2116.26
2018-03-29 08:00:00,3,8,3,10.376,6999.1,6852.6,2084.5319999999992
2018-03-29 09:00:00,3,9,3,11.369,7067.3,7153.4,1757.1400000000003
2018-03-29 10:00:00,3,10,3,12.088,7103.2,7183.3,1645.4760000000006
2018-03-29 11:00:00,3,11,3,12.561,6872.1,7231.7,1303.804000000001
2018-03-29 12:00:00,3,12,3,12.711,6681.9,6993.4,1075.38
2018-03-29 13:00:00,3,13,3,12.64,6686.0,6887.4,1259.972000000001
2018-03-29 14:00:00,3,14,3,12.435,6582.5,6948.5,1337.1319999999996
2018-03-29 15:00:00,3,15,3,12.116,6521.4,6883.4,1406.1960000000008
2018-03-29 16:00:00,3,16,3,11.695,6340.5,6749.7,1381.196
2018-03-29 17:00:00,3,17,3,11.258,6331.8,6656.8,1413.696
2018-03-29 18:00:00,3,18,3,10.815,6613.5,6911.0,1386.7480000000005
2018-03-29 19:00:00,3,19,3,10.507,7317.6,7748.0,1122.6000000000004
2018-03-29 20:00:00,3,20,3,10.28,7158.3,7745.1,943.0239999999994
2018-03-29 21:00:00,3,21,3,9.884,6699.9,7450.9,787.4359999999997
2018-03-29 22:00:00,3,22,3,9.328,6093.4,6995.0,498.728000000001
2018-03-29 23:00:00,3,23,3,8.701,5529.7,6263.2,424.8520000000008
2018-03-30 00:00:00,3,0,4,8.24,5169.5,5677.6,245.51600000000053
2018-03-30 01:00:00,3,1,4,7.828,4957.7,5299.9,268.3279999999995
2018-03-30 02:00:00,3,2,4,7.519,4743.2,5074.0,308.97066799999993
2018-03-30 03:00:00,3,3,4,7.247,4756.9,4997.2,282.8533319999997
2018-03-30 04:00:00,3,4,4,7.166,4849.7,4974.4,249.464
2018-03-30 05:00:00,3,5,4,7.127,5175.7,5040.0,371.6840000000002
2018-03-30 06:00:00,3,6,4,7.265,5655.2,5198.8,422.2920000000004
2018-03-30 07:00:00,3,7,4,8.299,6442.7,5937.6,588.2600000000002
2018-03-30 08:00:00,3,8,4,9.263,6772.2,6858.6,540.2319999999991
2018-03-30 09:00:00,3,9,4,10.159,6895.6,7351.1,424.1400000000003
2018-03-30 10:00:00,3,10,4,10.824,7027.1,7502.1,426.5760000000009
2018-03-30 11:00:00,3,11,4,11.19,6838.6,7663.0,387.4040000000005
2018-03-30 12:00:00,3,12,4,11.25,6709.0,7488.8,311.8800000000001
2018-03-30 13:00:00,3,13,4,11.278,6809.5,7330.5,448.072000000001
2018-03-30 14:00:00,3,14,4,11.224,6764.7,7487.4,511.3319999999994
2018-03-30 15:00:00,3,15,4,11.19,6746.7,7415.6,482.6960000000008
2018-03-30 16:00:00,3,16,4,11.125,6682.2,7277.8,591.5959999999995
2018-03-30 17:00:00,3,17,4,10.833,6636.5,7120.0,672.6959999999999
2018-03-30 18:00:00,3,18,4,10.335,6918.4,7277.9,642.8480000000009
2018-03-30 19:00:00,3,19,4,9.859,7416.5,7827.7,540.1999999999998
2018-03-30 20:00:00,3,20,4,9.535,7130.1,7709.2,387.924
2018-03-30 21:00:00,3,21,4,9.211,6653.9,7382.2,275.4359999999997
2018-03-30 22:00:00,3,22,4,8.864,6075.9,7003.2,142.52800000000116
2018-03-30 23:00:00,3,23,4,8.597,5566.8,6343.1,98.35200000000076
2018-03-31 00:00:00,3,0,5,8.445,5205.9,5757.0,0.0
2018-03-31 01:00:00,3,1,5,8.368,4987.9,5384.0,40.42799999999989
2018-03-31 02:00:00,3,2,5,8.225,4788.8,5105.1,82.17066799999975
2018-03-31 03:00:00,3,3,5,8.13,4828.7,4962.3,76.35333199999968
2018-03-31 04:00:00,3,4,5,8.0,4881.4,4904.7,158.66399999999976
2018-03-31 05:00:00,3,5,5,7.85,5180.8,4881.5,175.1840000000002
2018-03-31 06:00:00,3,6,5,7.961,5619.6,4724.8,208.59199999999964
2018-03-31 07:00:00,3,7,5,9.297,6538.7,4951.0,399.96
2018-03-31 08:00:00,3,8,5,10.471,6958.0,5518.5,364.6319999999996
2018-03-31 09:00:00,3,9,5,11.68,7017.1,6008.9,208.04
2018-03-31 10:00:00,3,10,5,12.772,7148.0,6203.5,71.17600000000039
2018-03-31 11:00:00,3,11,5,13.656,6987.1,6358.3,0.0
2018-03-31 12:00:00,3,12,5,14.253,6776.8,6430.2,0.0
2018-03-31 13:00:00,3,13,5,14.536,6774.9,6224.5,0.0
2018-03-31 14:00:00,3,14,5,14.52,6736.6,6096.3,0.0
2018-03-31 15:00:00,3,15,5,14.216,6693.7,6009.3,0.0
2018-03-31 16:00:00,3,16,5,13.759,6584.3,5930.6,107.29599999999937
2018-03-31 17:00:00,3,17,5,13.023,6641.0,5968.4,230.29600000000028
2018-03-31 18:00:00,3,18,5,11.44,6962.4,6286.2,225.34800000000087
2018-03-31 19:00:00,3,19,5,10.335,7423.3,7017.6,111.0
2018-03-31 20:00:00,3,20,5,10.005,7222.4,7037.8,0.0
2018-03-31 21:00:00,3,21,5,9.801,6765.8,6678.1,0.0
2018-03-31 22:00:00,3,22,5,9.79,6139.8,6324.3,0.0
2018-03-31 23:00:00,3,23,5,9.762,5604.6,5820.2,0.0
2018-04-01 00:00:00,4,0,6,9.635,5147.1,5277.1,93.04782608695676
2018-04-01 01:00:00,4,1,6,9.41,4866.2,4961.8,7.795652173913368
2018-04-01 02:00:00,4,2,6,9.296,4728.0,4800.1333,0.0
2018-04-01 03:00:00,4,3,6,9.196,4590.4,4638.4667,0.0
2018-04-01 04:00:00,4,4,6,9.084,4500.5,4476.8,0.0
2018-04-01 05:00:00,4,5,6,9.011,4644.3,4509.6,18.513043478260897
2018-04-01 06:00:00,4,6,6,9.022,4667.6,4445.3,0.0
2018-04-01 07:00:00,4,7,6,9.643,5010.7,4630.5,0.0
2018-04-01 08:00:00,4,8,6,10.634,5413.7,5034.6,60.07391304347766
2018-04-01 09:00:00,4,9,6,12.224,5684.1,5447.7,235.54347826087
2018-04-01 10:00:00,4,10,6,13.918,5929.1,5727.1,307.7739130434793
2018-04-01 11:00:00,4,11,6,15.313,6070.7,5877.7,114.8347826086956
2018-04-01 12:00:00,4,12,6,16.221,6013.3,5740.8,0.0
2018-04-01 13:00:00,4,13,6,16.747,5963.0,5450.4,0.0
2018-04-01 14:00:00,4,14,6,16.876,5910.8,5305.9,0.0
2018-04-01 15:00:00,4,15,6,16.537,5770.2,5183.5,0.0
2018-04-01 16:00:00,4,16,6,15.834,5794.7,5165.2,0.0
2018-04-01 17:00:00,4,17,6,14.812,5900.0,5321.9,0.0
2018-04-01 18:00:00,4,18,6,13.461,6218.5,5779.2,0.0
2018-04-01 19:00:00,4,19,6,12.633,6840.9,6647.4,29.317391304348348
2018-04-01 20:00:00,4,20,6,12.277,6667.3,6548.8,31.03478260869452
2018-04-01 21:00:00,4,21,6,11.897,6253.8,6364.7,112.57391304347856
2018-04-01 22:00:00,4,22,6,11.562,5783.6,5846.0,118.96086956521684
2018-04-01 23:00:00,4,23,6,11.237,5278.1,5308.6,218.9391304347828
2018-04-02 00:00:00,4,0,0,10.977,4876.8,4934.3,55.24782608695659
2018-04-02 01:00:00,4,1,0,10.853,4638.3,4710.0,85.19565217391391
2018-04-02 02:00:00,4,2,0,10.785,4501.2,4569.3,82.35652173913059
2018-04-02 03:00:00,4,3,0,10.699,4383.9,4577.0,94.66086956521576
2018-04-02 04:00:00,4,4,0,10.593,4409.7,4680.4,163.13043478260852
2018-04-02 05:00:00,4,5,0,10.629,4447.8,5105.6,450.0130434782609
2018-04-02 06:00:00,4,6,0,10.873,4453.9,5576.4,659.8739130434778
2018-04-02 07:00:00,4,7,0,11.542,4822.4,6423.7,931.2130434782612
2018-04-02 08:00:00,4,8,0,12.297,5238.1,6930.6,1038.2739130434784
2018-04-02 09:00:00,4,9,0,13.109,5468.0,7044.5,1030.04347826087
2018-04-02 10:00:00,4,10,0,13.938,5573.7,7110.1,1014.9739130434792
2018-04-02 11:00:00,4,11,0,14.754,5619.9,6869.0,1002.2347826086962
2018-04-02 12:00:00,4,12,0,15.237,5540.9,6732.3,1009.0478260869568
2018-04-02 13:00:00,4,13,0,15.309,5476.9,6786.9,1067.1869565217394
2018-04-02 14:00:00,4,14,0,15.092,5379.5,6713.4,1140.221739130434
2018-04-02 15:00:00,4,15,0,14.742,5277.9,6665.2,1221.1999999999998
2018-04-02 16:00:00,4,16,0,14.236,5310.4,6582.0,1220.304347826088
2018-04-02 17:00:00,4,17,0,13.635,5457.6,6554.8,1202.6826086956526
2018-04-02 18:00:00,4,18,0,12.888,5801.0,6904.3,1329.6782608695648
2018-04-02 19:00:00,4,19,0,12.256,6411.7,7605.7,1389.9173913043478
2018-04-02 20:00:00,4,20,0,11.869,6244.2,7426.1,1165.2347826086943
2018-04-02 21:00:00,4,21,0,11.673,5893.8,6879.6,1068.4739130434791
2018-04-02 22:00:00,4,22,0,11.602,5420.8,6261.3,858.4608695652169
2018-04-02 23:00:00,4,23,0,11.601,4901.6,5652.1,740.239130434782
2018-04-03 00:00:00,4,0,1,11.615,4444.3,5263.8,510.84782608695696
2018-04-03 01:00:00,4,1,1,11.647,4174.9,5006.7,501.8956521739137
2018-04-03 02:00:00,4,2,1,11.647,4029.2,4923.3,514.45652173913
2018-04-03 03:00:00,4,3,1,11.647,3956.0,4882.0,536.960869565216
2018-04-03 04:00:00,4,4,1,11.502,3939.5,4975.4,695.6304347826085
2018-04-03 05:00:00,4,5,1,11.206,3973.5,5294.1,1097.2130434782607
2018-04-03 06:00:00,4,6,1,11.151,3925.0,5731.3,1446.2739130434777
2018-04-03 07:00:00,4,7,1,11.851,4299.4,6564.5,1974.3130434782613
2018-04-03 08:00:00,4,8,1,12.693,4788.4,6999.1,2083.973913043478
2018-04-03 09:00:00,4,9,1,13.575,5226.8,7067.3,1986.2434782608696
2018-04-03 10:00:00,4,10,1,14.087,5480.8,7103.2,1944.173913043479
2018-04-03 11:00:00,4,11,1,14.264,5342.7,6872.1,1757.434782608696
2018-04-03 12:00:00,4,12,1,14.371,4791.7,6681.9,1761.5478260869568
2018-04-03 13:00:00,4,13,1,14.286,4432.3,6686.0,2090.1869565217394
2018-04-03 14:00:00,4,14,1,14.23,4333.4,6582.5,2155.021739130434
2018-04-03 15:00:00,4,15,1,14.119,4262.5,6521.4,2217.0
2018-04-03 16:00:00,4,16,1,13.721,4287.6,6340.5,2092.004347826088
2018-04-03 17:00:00,4,17,1,13.125,4435.1,6331.8,1880.6826086956528
2018-04-03 18:00:00,4,18,1,12.42,4804.6,6613.5,1984.478260869565
2018-04-03 19:00:00,4,19,1,11.896,5513.8,7317.6,2045.917391304348
2018-04-03 20:00:00,4,20,1,11.692,5551.8,7158.3,1761.934782608694
2018-04-03 21:00:00,4,21,1,11.527,5327.7,6699.9,1553.9739130434791
2018-04-03 22:00:00,4,22,1,11.362,4943.5,6093.4,1302.9608695652169
2018-04-03 23:00:00,4,23,1,11.229,4709.6,5529.7,1082.9391304347828
2018-04-04 00:00:00,4,0,2,11.197,4406.5,5169.5,869.5478260869568
2018-04-04 01:00:00,4,1,2,11.181,4252.3,4957.7,866.0956521739135
2018-04-04 02:00:00,4,2,2,11.165,4152.3,4743.2,856.6565217391308
2018-04-04 03:00:00,4,3,2,11.16,4113.4,4756.9,865.460869565216
2018-04-04 04:00:00,4,4,2,11.128,4179.6,4849.7,955.8304347826084
2018-04-04 05:00:00,4,5,2,11.081,4405.0,5175.7,1310.2130434782607
2018-04-04 06:00:00,4,6,2,11.064,4676.5,5655.2,1654.8739130434778
2018-04-04 07:00:00,4,7,2,11.634,5301.5,6442.7,2166.913043478261
2018-04-04 08:00:00,4,8,2,12.361,5766.6,6772.2,2205.2739130434784
2018-04-04 09:00:00,4,9,2,13.162,6021.3,6895.6,2078.24347826087
2018-04-04 10:00:00,4,10,2,13.814,6188.0,7027.1,2004.3739130434788
2018-04-04 11:00:00,4,11,2,14.399,6230.1,6838.6,1755.8347826086956
2018-04-04 12:00:00,4,12,2,14.822,6049.0,6709.0,1771.7478260869566
2018-04-04 13:00:00,4,13,2,15.033,5973.4,6809.5,2059.98695652174
2018-04-04 14:00:00,4,14,2,15.065,5954.9,6764.7,2094.4217391304346
2018-04-04 15:00:00,4,15,2,14.895,5953.8,6746.7,2134.2
2018-04-04 16:00:00,4,16,2,14.486,5939.5,6682.2,1948.604347826088
2018-04-04 17:00:00,4,17,2,13.789,6013.1,6636.5,1774.4826086956518
2018-04-04 18:00:00,4,18,2,12.487,6367.5,6918.4,1786.7782608695652
2018-04-04 19:00:00,4,19,2,11.006,6874.4,7416.5,1855.917391304348
2018-04-04 20:00:00,4,20,2,10.607,6686.0,7130.1,1673.934782608694
2018-04-04 21:00:00,4,21,2,10.544,6283.6,6653.9,1489.5739130434786
2018-04-04 22:00:00,4,22,2,10.297,5683.0,6075.9,1269.0608695652172
2018-04-04 23:00:00,4,23,2,9.789,5230.9,5566.8,1079.239130434782
2018-04-05 00:00:00,4,0,3,9.296,4862.1,5205.9,835.847826086957
2018-04-05 01:00:00,4,1,3,8.951,4669.0,4987.9,800.2956521739134
2018-04-05 02:00:00,4,2,3,8.66,4584.4,4788.8,787.45652173913
2018-04-05 03:00:00,4,3,3,8.455,4555.7,4828.7,825.960869565216
2018-04-05 04:00:00,4,4,3,8.348,4712.1,4881.4,871.230434782608
2018-04-05 05:00:00,4,5,3,8.287,5052.2,5180.8,1218.2130434782607
2018-04-05 06:00:00,4,6,3,8.387,5462.9,5619.6,1597.5739130434777
2018-04-05 07:00:00,4,7,3,9.386,6344.6,6538.7,2077.713043478261
2018-04-05 08:00:00,4,8,3,10.872,6812.3,6958.0,2009.3739130434776
2018-04-05 09:00:00,4,9,3,12.735,6977.5,7017.1,1812.6434782608687
2018-04-05 10:00:00,4,10,3,14.165,7117.2,7148.0,1703.2739130434793
2018-04-05 11:00:00,4,11,3,15.07,6985.3,6987.1,1479.434782608696
2018-04-05 12:00:00,4,12,3,15.629,6801.5,6776.8,1524.1478260869571
2018-04-05 13:00:00,4,13,3,16.073,6996.4,6774.9,1802.18695652174
2018-04-05 14:00:00,4,14,3,16.514,6969.7,6736.6,1841.3217391304345
2018-04-05 15:00:00,4,15,3,16.619,6949.6,6693.7,1852.2999999999995
2018-04-05 16:00:00,4,16,3,16.266,6811.2,6584.3,1699.5043478260875
2018-04-05 17:00:00,4,17,3,15.379,6691.1,6641.0,1502.1826086956526
2018-04-05 18:00:00,4,18,3,13.356,7022.3,6962.4,1518.6782608695648
2018-04-05 19:00:00,4,19,3,11.57,7530.4,7423.3,1700.717391304348
2018-04-05 20:00:00,4,20,3,10.907,7282.7,7222.4,1477.2347826086943
2018-04-05 21:00:00,4,21,3,10.435,6769.1,6765.8,1313.9739130434791
2018-04-05 22:00:00,4,22,3,10.132,6127.5,6139.8,1087.260869565217
2018-04-05 23:00:00,4,23,3,9.923,5573.6,5604.6,1005.9391304347828
2018-04-06 00:00:00,4,0,4,9.698,5220.8,5147.1,818.2478260869566
2018-04-06 01:00:00,4,1,4,9.403,5033.2,4866.2,819.3956521739137
2018-04-06 02:00:00,4,2,4,9.136,4926.6,4728.0,785.8565217391306
2018-04-06 03:00:00,4,3,4,8.989,4884.2,4590.4,817.6608695652158
2018-04-06 04:00:00,4,4,4,8.948,4972.3,4500.5,867.9304347826078
2018-04-06 05:00:00,4,5,4,9.132,5265.2,4644.3,1228.513043478261
2018-04-06 06:00:00,4,6,4,9.641,5671.5,4667.6,1605.8739130434778
2018-04-06 07:00:00,4,7,4,10.785,6537.2,5010.7,2186.0130434782614
2018-04-06 08:00:00,4,8,4,11.744,6933.6,5413.7,2227.173913043478
2018-04-06 09:00:00,4,9,4,12.525,7069.5,5684.1,2019.2434782608696
2018-04-06 10:00:00,4,10,4,12.903,7177.4,5929.1,2020.9739130434791
2018-04-06 11:00:00,4,11,4,12.987,6983.7,6070.7,1894.934782608696
2018-04-06 12:00:00,4,12,4,12.824,6811.7,6013.3,2042.347826086957
2018-04-06 13:00:00,4,13,4,12.484,6966.2,5963.0,2417.28695652174
2018-04-06 14:00:00,4,14,4,12.059,6909.1,5910.8,2503.521739130434
2018-04-06 15:00:00,4,15,4,11.665,6866.8,5770.2,2482.4
2018-04-06 16:00:00,4,16,4,11.407,6667.8,5794.7,2313.804347826088
2018-04-06 17:00:00,4,17,4,11.197,6584.9,5900.0,2080.3826086956524
2018-04-06 18:00:00,4,18,4,10.64,6824.6,6218.5,1914.978260869565
2018-04-06 19:00:00,4,19,4,9.801,7340.4,6840.9,1878.717391304348
2018-04-06 20:00:00,4,20,4,9.629,7194.7,6667.3,1683.634782608694
2018-04-06 21:00:00,4,21,4,9.673,6704.7,6253.8,1450.0739130434786
2018-04-06 22:00:00,4,22,4,9.7,6093.6,5783.6,1301.3608695652165
2018-04-06 23:00:00,4,23,4,9.813,5569.9,5278.1,1069.0391304347822
2018-04-07 00:00:00,4,0,5,9.782,5187.1,4876.8,848.347826086957
2018-04-07 01:00:00,4,1,5,9.821,4967.4,4638.3,774.8956521739137
2018-04-07 02:00:00,4,2,5,9.816,4857.4,4501.2,743.7565217391302
2018-04-07 03:00:00,4,3,5,9.836,4844.7,4383.9,717.0608695652163
2018-04-07 04:00:00,4,4,5,9.788,4887.7,4409.7,699.730434782608
2018-04-07 05:00:00,4,5,5,9.729,5173.2,4447.8,792.7130434782607
2018-04-07 06:00:00,4,6,5,9.738,5614.2,4453.9,780.5739130434777
2018-04-07 07:00:00,4,7,5,10.292,6448.0,4822.4,888.913043478261
2018-04-07 08:00:00,4,8,5,10.966,6737.7,5238.1,935.4739130434782
2018-04-07 09:00:00,4,9,5,11.691,6803.9,5468.0,899.9434782608696
2018-04-07 10:00:00,4,10,5,12.312,6876.3,5573.7,865.2739130434793
2018-04-07 11:00:00,4,11,5,12.63,6707.3,5619.9,876.2347826086962
2018-04-07 12:00:00,4,12,5,12.84,6564.1,5540.9,988.5478260869568
2018-04-07 13:00:00,4,13,5,12.968,6708.4,5476.9,1041.4869565217396
2018-04-07 14:00:00,4,14,5,12.843,6656.0,5379.5,1055.4217391304346
2018-04-07 15:00:00,4,15,5,12.661,6584.9,5277.9,982.5999999999996
2018-04-07 16:00:00,4,16,5,12.392,6418.7,5310.4,972.804347826088
2018-04-07 17:00:00,4,17,5,11.958,6312.6,5457.6,993.3826086956524
2018-04-07 18:00:00,4,18,5,11.139,6556.5,5801.0,1054.3782608695649
2018-04-07 19:00:00,4,19,5,10.132,7185.2,6411.7,1152.8173913043483
2018-04-07 20:00:00,4,20,5,9.967,6998.0,6244.2,952.8347826086948
2018-04-07 21:00:00,4,21,5,9.881,6529.1,5893.8,866.2739130434784
2018-04-07 22:00:00,4,22,5,9.775,5911.8,5420.8,836.3608695652165
2018-04-07 23:00:00,4,23,5,9.664,5496.6,4901.6,643.8391304347824
2018-04-08 00:00:00,4,0,6,9.589,5169.5,4444.3,429.84782608695696
2018-04-08 01:00:00,4,1,6,9.63,4986.5,4174.9,353.1956521739139
2018-04-08 02:00:00,4,2,6,9.747,4855.8,4029.2,340.3565217391306
2018-04-08 03:00:00,4,3,6,9.8,4836.4,3956.0,339.96086956521594
2018-04-08 04:00:00,4,4,6,9.798,4884.4,3939.5,323.83043478260834
2018-04-08 05:00:00,4,5,6,9.772,5183.5,3973.5,394.4130434782605
2018-04-08 06:00:00,4,6,6,9.919,5622.5,3925.0,247.4739130434782
2018-04-08 07:00:00,4,7,6,10.721,6556.3,4299.4,216.8130434782616
2018-04-08 08:00:00,4,8,6,11.535,6955.5,4788.4,212.87391304347784
2018-04-08 09:00:00,4,9,6,12.393,7010.5,5226.8,345.9434782608696
2018-04-08 10:00:00,4,10,6,13.012,7194.0,5480.8,437.2739130434793
2018-04-08 11:00:00,4,11,6,13.523,7122.8,5342.7,494.434782608696
2018-04-08 12:00:00,4,12,6,13.81,7082.3,4791.7,539.2478260869566
2018-04-08 13:00:00,4,13,6,13.378,7323.5,4432.3,548.5869565217399
2018-04-08 14:00:00,4,14,6,12.733,7318.2,4333.4,600.0217391304341
2018-04-08 15:00:00,4,15,6,12.118,7215.0,4262.5,715.7999999999993
2018-04-08 16:00:00,4,16,6,11.371,7033.0,4287.6,857.5043478260877
2018-04-08 17:00:00,4,17,6,10.617,6890.8,4435.1,956.4826086956518
2018-04-08 18:00:00,4,18,6,9.748,6952.8,4804.6,1016.7782608695652
2018-04-08 19:00:00,4,19,6,9.012,7363.2,5513.8,1170.9173913043478
2018-04-08 20:00:00,4,20,6,8.658,7204.4,5551.8,1047.934782608694
2018-04-08 21:00:00,4,21,6,8.425,6665.2,5327.7,947.0739130434786
2018-04-08 22:00:00,4,22,6,8.28,6125.9,4943.5,834.6608695652167
2018-04-08 23:00:00,4,23,6,8.15,5559.7,4709.6,716.239130434782
2018-04-09 00:00:00,4,0,0,8.073,5199.6,4406.5,476.9478260869564
2018-04-09 01:00:00,4,1,0,8.017,4942.0,4252.3,463.1956521739139
2018-04-09 02:00:00,4,2,0,7.971,4813.7,4152.3,487.4565217391301
2018-04-09 03:00:00,4,3,0,7.927,4735.8,4113.4,533.5608695652163
2018-04-09 04:00:00,4,4,0,7.916,4716.2,4179.6,632.9304347826078
2018-04-09 05:00:00,4,5,0,7.925,4747.7,4405.0,1037.4130434782603
2018-04-09 06:00:00,4,6,0,8.085,4797.2,4676.5,1648.0739130434777
2018-04-09 07:00:00,4,7,0,8.91,5259.2,5301.5,2223.5130434782614
2018-04-09 08:00:00,4,8,0,9.699,5663.8,5766.6,2311.0739130434777
2018-04-09 09:00:00,4,9,0,10.576,5891.2,6021.3,2184.9434782608696
2018-04-09 10:00:00,4,10,0,11.442,6038.3,6188.0,2112.5739130434795
2018-04-09 11:00:00,4,11,0,12.113,6104.1,6230.1,1842.234782608696
2018-04-09 12:00:00,4,12,0,12.705,6028.5,6049.0,1897.0478260869568
2018-04-09 13:00:00,4,13,0,13.194,5947.7,5973.4,2214.48695652174
2018-04-09 14:00:00,4,14,0,13.588,5870.1,5954.9,2238.6217391304344
2018-04-09 15:00:00,4,15,0,13.621,5715.2,5953.8,2276.9
2018-04-09 16:00:00,4,16,0,13.209,5692.0,5939.5,2117.304347826088
2018-04-09 17:00:00,4,17,0,12.418,5803.8,6013.1,1994.782608695652
2018-04-09 18:00:00,4,18,0,11.454,6092.2,6367.5,2068.778260869565
2018-04-09 19:00:00,4,19,0,10.668,6637.3,6874.4,2128.3173913043483
2018-04-09 20:00:00,4,20,0,10.306,6473.6,6686.0,1978.934782608694
2018-04-09 21:00:00,4,21,0,10.089,6081.4,6283.6,1773.0739130434786
2018-04-09 22:00:00,4,22,0,9.971,5660.9,5683.0,1450.760869565217
2018-04-09 23:00:00,4,23,0,9.853,5134.5,5230.9,1222.739130434782
2018-04-10 00:00:00,4,0,1,9.758,4781.1,4862.1,988.6478260869562
2018-04-10 01:00:00,4,1,1,9.683,4520.3,4669.0,966.495652173914
