date,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-08-26 18:00:00,30.2,8,18,2,4616.215119710332,4817.834733735759,557.0346528176833
2015-08-26 19:00:00,31.9,8,19,2,4613.330865684125,4757.223766206681,476.4166601508596
2015-08-26 20:00:00,33.2,8,20,2,4424.091256608733,4587.454467682249,433.3987020461891
2015-08-26 21:00:00,33.3,8,21,2,4069.0556708290655,4294.946785119615,359.164476089562
2015-08-26 22:00:00,33.6,8,22,2,3693.803700000001,3986.6188,239.01318997410272
2015-08-26 23:00:00,32.7,8,23,2,3443.27711032834,3644.2028387552223,149.77324495999983
2015-08-27 00:00:00,30.4,8,0,3,3232.9629975839925,3345.5989532790777,18.204287533593742
2015-08-27 01:00:00,28.1,8,1,3,3083.325050902376,3175.18502663708,0.0
2015-08-27 02:00:00,26.7,8,2,3,2978.364224692321,3070.839258634276,0.0
2015-08-27 03:00:00,25.7,8,3,3,2949.160138547444,3031.593249985556,0.0
2015-08-27 04:00:00,25.2,8,4,3,3049.198619549422,3069.68104025259,0.0
2015-08-27 05:00:00,24.5,8,5,3,3318.306805485668,3204.5917467906743,37.21314527735194
2015-08-27 06:00:00,23.9,8,6,3,3298.7770950693066,3205.521337284159,161.99387204219056
2015-08-27 07:00:00,22.9,8,7,3,3445.032341902402,3220.36909269704,154.45203154487035
2015-08-27 08:00:00,22.8,8,8,3,3737.6559524696727,3315.879198638708,132.67580272714622
2015-08-27 09:00:00,22.5,8,9,3,4083.0453297990753,3416.6536970292045,171.10371406379272
2015-08-27 10:00:00,22.3,8,10,3,4433.076437002641,3476.301472627593,221.06292579365163
2015-08-27 11:00:00,22.1,8,11,3,4735.904626659351,3508.136490402016,254.07541957181863
2015-08-27 12:00:00,22.3,8,12,3,4975.6616361649485,3564.49940246203,294.9207272974372
2015-08-27 13:00:00,24.0,8,13,3,5133.953274434812,3627.902606369829,359.8083050503328
2015-08-27 14:00:00,27.3,8,14,3,5236.665089143585,3670.2233596072383,416.4357501886698
2015-08-27 15:00:00,29.5,8,15,3,5211.299821054648,3713.781512390663,458.3460229501516
2015-08-27 16:00:00,30.7,8,16,3,5119.150128663124,3632.253238851007,497.3681494020593
2015-08-27 17:00:00,32.1,8,17,3,4933.254426230884,3495.702573852918,472.49057849265137
2015-08-27 18:00:00,33.0,8,18,3,4719.303282460675,3440.270127136516,387.2290944112037
2015-08-27 19:00:00,33.8,8,19,3,4688.021273305741,3533.98342480333,304.3206254018887
2015-08-27 20:00:00,33.6,8,20,3,4489.51517872867,3461.6652708353654,262.5594991668095
2015-08-27 21:00:00,33.2,8,21,3,4100.774764378864,3281.9949921633824,173.6447715649042
2015-08-27 22:00:00,32.4,8,22,3,3694.5074,3046.382199999999,68.5860158354858
2015-08-27 23:00:00,31.1,8,23,3,3350.701991181828,2933.9609911898087,0.0
2015-08-28 00:00:00,28.6,8,0,4,3138.1080614256343,2787.63809260127,0.0
2015-08-28 01:00:00,25.8,8,1,4,2995.2299672851445,2693.8831206216005,0.0
2015-08-28 02:00:00,24.5,8,2,4,2904.7033914250346,2625.001872878387,0.0
2015-08-28 03:00:00,23.2,8,3,4,2870.421480612059,2609.064527727722,0.0
2015-08-28 04:00:00,22.6,8,4,4,2966.277543111069,2681.102639897455,0.0
2015-08-28 05:00:00,22.8,8,5,4,3252.1610187420024,2914.156725993998,0.0
2015-08-28 06:00:00,21.5,8,6,4,3237.8929605034355,2984.2344942435243,0.0
2015-08-28 07:00:00,20.5,8,7,4,3352.174422271973,3087.534202866222,0.0
2015-08-28 08:00:00,19.5,8,8,4,3635.1584768515113,3273.535803693327,0.0
2015-08-28 09:00:00,18.8,8,9,4,3971.077039508172,3492.0451508146057,0.0
2015-08-28 10:00:00,18.5,8,10,4,4266.408931720624,3766.085706941499,9.189590707806929
2015-08-28 11:00:00,18.3,8,11,4,4452.616405972358,4056.4263520359113,58.49932849029619
2015-08-28 12:00:00,18.1,8,12,4,4597.8385191415855,4388.119406220329,110.25469386883468
2015-08-28 13:00:00,21.2,8,13,4,4761.626918677583,4627.779267413374,193.83144076444205
2015-08-28 14:00:00,25.6,8,14,4,4968.35064562654,4751.8932134141,259.7178367268516
2015-08-28 15:00:00,28.8,8,15,4,5052.345994385487,4750.815551393834,325.23492443113446
2015-08-28 16:00:00,30.4,8,16,4,4982.008471631219,4646.904688715767,360.8019288588976
2015-08-28 17:00:00,31.3,8,17,4,4828.439668049095,4480.06164048603,344.69194449532824
2015-08-28 18:00:00,32.6,8,18,4,4592.36874795022,4264.486705861072,267.6537670389962
2015-08-28 19:00:00,33.8,8,19,4,4534.50851166228,4234.285560020995,146.4864066546843
2015-08-28 20:00:00,33.8,8,20,4,4326.108258651626,4116.681203476995,64.66175409763855
2015-08-28 21:00:00,33.3,8,21,4,3947.8269098971127,3903.123844503913,0.0
2015-08-28 22:00:00,32.6,8,22,4,3563.0093,3653.9834,0.0
2015-08-28 23:00:00,31.1,8,23,4,3263.61927434837,3419.7500727143192,0.0
2015-08-29 00:00:00,29.1,8,0,5,3057.8143813012266,3254.8602953866443,0.0
2015-08-29 01:00:00,27.1,8,1,5,2904.522231890621,3135.537608322674,0.0
2015-08-29 02:00:00,25.7,8,2,5,2811.8849553653263,3045.7405104790114,0.0
2015-08-29 03:00:00,24.8,8,3,5,2787.137421574578,2989.5214725688006,0.0
2015-08-29 04:00:00,23.8,8,4,5,2869.9142740454145,2996.112888618044,0.0
2015-08-29 05:00:00,22.9,8,5,5,3136.745302234395,3068.0796890992424,0.0
2015-08-29 06:00:00,22.4,8,6,5,3123.794590937025,3068.0552188651736,0.0
2015-08-29 07:00:00,21.8,8,7,5,3221.262803249183,3291.440700691614,0.0
2015-08-29 08:00:00,21.5,8,8,5,3510.0087218747976,3649.078786412911,0.0
2015-08-29 09:00:00,21.0,8,9,5,3833.5568320187376,4029.0725334562826,0.0
2015-08-29 10:00:00,21.0,8,10,5,4126.559415189772,4343.682271110088,0.0
2015-08-29 11:00:00,20.2,8,11,5,4392.567193968007,4598.350383517929,9.77417164848748
2015-08-29 12:00:00,20.4,8,12,5,4636.44307415102,4795.266997651052,91.89892658433018
2015-08-29 13:00:00,22.9,8,13,5,4821.738928838492,4909.712916168236,161.70478044507763
2015-08-29 14:00:00,27.4,8,14,5,4926.6130761782815,4968.010452068092,206.8905598903175
2015-08-29 15:00:00,29.6,8,15,5,4979.354341208584,4969.164469182413,256.07686630285843
2015-08-29 16:00:00,31.1,8,16,5,4881.372110311462,4904.89612217906,285.8214301363077
2015-08-29 17:00:00,32.5,8,17,5,4658.634109642616,4750.39464849334,310.13907750121507
2015-08-29 18:00:00,33.5,8,18,5,4420.272713201249,4525.467132920151,275.4222083814875
2015-08-29 19:00:00,34.3,8,19,5,4363.669308782901,4450.0249484135775,179.11412975924122
2015-08-29 20:00:00,34.7,8,20,5,4140.588554126968,4293.225552162488,97.91602066630004
2015-08-29 21:00:00,34.7,8,21,5,3777.399735758496,4064.5916167364194,14.637866416102495
2015-08-29 22:00:00,34.4,8,22,5,3356.8421,3820.850899999999,1.9596886566241665
2015-08-29 23:00:00,32.4,8,23,5,3077.8801493199912,3558.9683482569326,11.539344959999651
2015-08-30 00:00:00,30.0,8,0,6,2857.6746653890154,3378.2386957944905,0.0
2015-08-30 01:00:00,28.0,8,1,6,2721.154867409344,3228.8447525136967,0.0
2015-08-30 02:00:00,26.5,8,2,6,2633.943390498993,3123.1283366356106,0.0
2015-08-30 03:00:00,25.0,8,3,6,2601.59494786254,3054.2961123215305,0.0
2015-08-30 04:00:00,23.8,8,4,6,2690.434453279144,3025.133488597408,0.0
2015-08-30 05:00:00,23.1,8,5,6,2954.7890423423096,3045.529482666414,0.0
2015-08-30 06:00:00,22.5,8,6,6,2948.35424747675,3001.2875150068403,0.0
2015-08-30 07:00:00,22.4,8,7,6,3040.3297277651286,3233.809160268701,0.0
2015-08-30 08:00:00,22.1,8,8,6,3303.4827749337865,3576.6073829094207,0.0
2015-08-30 09:00:00,21.9,8,9,6,3621.683496932893,3943.1026902186354,0.0
2015-08-30 10:00:00,22.0,8,10,6,3930.9833241082497,4286.246599159551,0.0
2015-08-30 11:00:00,21.7,8,11,6,4207.901160539404,4558.755448774056,23.62432491600157
2015-08-30 12:00:00,22.1,8,12,6,4470.466209865129,4766.247879242962,63.178908683086775
2015-08-30 13:00:00,24.9,8,13,6,4665.021015376674,4889.249607018849,86.11543291050839
2015-08-30 14:00:00,28.7,8,14,6,4793.501977659264,4947.203239111156,66.72297594592692
2015-08-30 15:00:00,30.7,8,15,6,4842.788120665422,4981.663224196032,76.16098965334368
2015-08-30 16:00:00,32.0,8,16,6,4753.573476314139,4947.267537922313,91.48282829686924
2015-08-30 17:00:00,33.8,8,17,6,4539.058782270408,4830.373461165796,148.41979478063422
2015-08-30 18:00:00,34.8,8,18,6,4262.438494454044,4656.31996537914,178.48423332579296
2015-08-30 19:00:00,35.9,8,19,6,4165.77156371373,4622.636357083358,170.87343433163278
2015-08-30 20:00:00,34.1,8,20,6,3951.4702095723937,4450.998553834032,180.59696794026968
2015-08-30 21:00:00,32.5,8,21,6,3692.466087542044,4123.5308078794005,143.82596923790834
2015-08-30 22:00:00,32.6,8,22,6,3399.5582,3749.665699999999,102.26941435163415
2015-08-30 23:00:00,31.7,8,23,6,3117.7903510621645,3432.200289661646,49.71104495999907
2015-08-31 00:00:00,30.2,8,0,0,2909.178175555132,3227.0474247039674,0.0
2015-08-31 01:00:00,28.9,8,1,0,2751.595377680712,3083.794801106053,0.0
2015-08-31 02:00:00,28.0,8,2,0,2628.385901337778,2989.025210689452,0.0
2015-08-31 03:00:00,27.0,8,3,0,2562.973274895344,2963.2749893009286,0.0
2015-08-31 04:00:00,25.7,8,4,0,2564.4240445116006,3070.8552849415178,0.0
2015-08-31 05:00:00,24.6,8,5,0,2611.5835623249964,3373.4492750910777,24.54733109395329
2015-08-31 06:00:00,24.2,8,6,0,2592.656852897184,3343.958698365292,168.25960020084358
2015-08-31 07:00:00,24.0,8,7,0,2797.121529020721,3491.675995642178,204.92741208396137
2015-08-31 08:00:00,23.0,8,8,0,3142.2617968922186,3800.3963208313394,152.43711053902553
2015-08-31 09:00:00,23.1,8,9,0,3518.551702248492,4141.841223609782,185.8003865373112
2015-08-31 10:00:00,23.0,8,10,0,3882.258167266441,4478.899353790407,234.06393396345493
2015-08-31 11:00:00,22.9,8,11,0,4189.5453932549,4775.016256886735,304.1309396377069
2015-08-31 12:00:00,23.0,8,12,0,4438.339549545764,5028.922055314988,347.1711689026506
2015-08-31 13:00:00,26.0,8,13,0,4612.19373854014,5147.228910031831,260.906642189957
2015-08-31 14:00:00,28.3,8,14,0,4724.343919530988,5040.256759000149,133.1379319622165
2015-08-31 15:00:00,30.9,8,15,0,4767.807621942832,5020.760828859493,0.0
2015-08-31 16:00:00,32.0,8,16,0,4719.020609320026,4938.264445725587,0.0
2015-08-31 17:00:00,33.5,8,17,0,4546.8272236129,4811.681580608778,0.0
2015-08-31 18:00:00,34.3,8,18,0,4295.066217558601,4616.215119710332,0.0
2015-08-31 19:00:00,32.8,8,19,0,4199.025830282391,4613.330865684125,0.0
2015-08-31 20:00:00,31.4,8,20,0,3981.5816489781664,4424.091256608733,0.0
2015-08-31 21:00:00,31.3,8,21,0,3710.773408579634,4069.0556708290655,0.0
2015-08-31 22:00:00,29.7,8,22,0,3424.7754,3693.803700000001,0.0
2015-08-31 23:00:00,28.4,8,23,0,3191.07030392382,3443.27711032834,0.0
2015-09-01 00:00:00,27.6,9,0,1,2984.320227548964,3232.9629975839925,187.9050899238873
2015-09-01 01:00:00,27.3,9,1,1,2835.018393079039,3083.325050902376,195.5372919327806
2015-09-01 02:00:00,26.8,9,2,1,2727.5841090029,2978.364224692321,190.21189091170027
2015-09-01 03:00:00,26.1,9,3,1,2661.498015266391,2949.160138547444,179.16103476439366
2015-09-01 04:00:00,26.2,9,4,1,2646.245353577184,3049.198619549422,177.25752206171728
2015-09-01 05:00:00,26.3,9,5,1,2666.016662140186,3318.306805485668,202.5232185318896
2015-09-01 06:00:00,25.4,9,6,1,2632.78248034079,3298.7770950693066,320.2839580578179
2015-09-01 07:00:00,24.3,9,7,1,2846.2837483967646,3445.032341902402,344.8686923882351
2015-09-01 08:00:00,23.7,9,8,1,3219.3333616687246,3737.6559524696727,355.5979699268496
2015-09-01 09:00:00,23.4,9,9,1,3577.48471822328,4083.0453297990753,367.4097476700149
2015-09-01 10:00:00,22.9,9,10,1,3896.108320533955,4433.076437002641,393.2306856334831
2015-09-01 11:00:00,23.0,9,11,1,4160.825375353656,4735.904626659351,406.66492455112575
2015-09-01 12:00:00,23.4,9,12,1,4362.750202011195,4975.6616361649485,399.1662509255061
2015-09-01 13:00:00,24.8,9,13,1,4472.026154595749,5133.953274434812,452.6575886502792
2015-09-01 14:00:00,27.9,9,14,1,4544.428042881474,5236.665089143585,517.9623762593465
2015-09-01 15:00:00,29.1,9,15,1,4573.469020103394,5211.299821054648,544.7614641642995
2015-09-01 16:00:00,29.8,9,16,1,4557.301326599445,5119.150128663124,571.0261407183953
2015-09-01 17:00:00,31.5,9,17,1,4449.889248557205,4933.254426230884,488.455983441906
2015-09-01 18:00:00,32.6,9,18,1,4286.825522130993,4719.303282460675,486.7912621546416
2015-09-01 19:00:00,32.4,9,19,1,4281.706777556361,4688.021273305741,422.7783308066282
2015-09-01 20:00:00,32.7,9,20,1,4110.769751799972,4489.51517872867,456.8586384060395
2015-09-01 21:00:00,30.9,9,21,1,3811.083134274644,4100.774764378864,464.55911772319496
2015-09-01 22:00:00,26.1,9,22,1,3462.9470999999994,3694.5074,408.5531079143848
2015-09-01 23:00:00,24.6,9,23,1,3185.3509863571594,3350.701991181828,337.63197543333445
2015-09-02 00:00:00,24.8,9,0,2,2991.5346168211126,3138.1080614256343,286.6215628078917
2015-09-02 01:00:00,25.1,9,1,2,2862.613088113186,2995.2299672851445,277.180652640584
2015-09-02 02:00:00,25.5,9,2,2,2775.645380619016,2904.7033914250346,267.7585404265405
2015-09-02 03:00:00,25.1,9,3,2,2749.107804960882,2870.421480612059,268.95407979101446
