ept,tmp,month,hour,dayofweek,kw_2,kw_7
2018-12-20 15:00:00,62.2,12,15,3,19062.0,19980.0
2018-12-20 16:00:00,62.6,12,16,3,21006.0,21600.0
2018-12-20 17:00:00,62.4,12,17,3,23274.0,23544.0
2018-12-20 18:00:00,64.0,12,18,3,24624.0,24084.0
2018-12-20 19:00:00,64.6,12,19,3,25434.0,24678.0
2018-12-20 20:00:00,65.3,12,20,3,25380.0,24570.0
2018-12-20 21:00:00,66.2,12,21,3,24948.0,23922.0
2018-12-20 22:00:00,66.4,12,22,3,24030.0,22572.0
2018-12-20 23:00:00,66.2,12,23,3,22950.0,21330.0
2018-12-21 00:00:00,65.3,12,0,4,23166.0,21006.0
2018-12-21 01:00:00,64.8,12,1,4,23868.0,21276.0
2018-12-21 02:00:00,64.4,12,2,4,24192.0,21006.0
2018-12-21 03:00:00,63.3,12,3,4,24300.0,20682.0
2018-12-21 04:00:00,63.0,12,4,4,24948.0,21114.0
2018-12-21 05:00:00,61.5,12,5,4,26406.0,22248.0
2018-12-21 06:00:00,60.1,12,6,4,28296.0,23544.0
2018-12-21 07:00:00,60.8,12,7,4,28296.0,23814.0
2018-12-21 08:00:00,61.5,12,8,4,26568.0,23436.0
2018-12-21 09:00:00,63.1,12,9,4,24138.0,23166.0
2018-12-21 10:00:00,63.9,12,10,4,22086.0,23166.0
2018-12-21 11:00:00,65.1,12,11,4,20358.0,22896.0
2018-12-21 12:00:00,67.1,12,12,4,18684.0,22032.0
2018-12-21 13:00:00,68.0,12,13,4,19224.0,22140.0
2018-12-21 14:00:00,66.6,12,14,4,19926.0,22194.0
2018-12-21 15:00:00,66.2,12,15,4,20520.0,22464.0
2018-12-21 16:00:00,64.9,12,16,4,21708.0,22950.0
2018-12-21 17:00:00,55.9,12,17,4,23274.0,23328.0
2018-12-21 18:00:00,54.1,12,18,4,23814.0,22302.0
2018-12-21 19:00:00,54.1,12,19,4,22950.0,21654.0
2018-12-21 20:00:00,54.1,12,20,4,22248.0,21006.0
2018-12-21 21:00:00,51.6,12,21,4,21924.0,20250.0
2018-12-21 22:00:00,49.1,12,22,4,20682.0,19116.0
2018-12-21 23:00:00,47.5,12,23,4,19440.0,17334.0
2018-12-22 00:00:00,48.2,12,0,5,19494.0,16362.0
2018-12-22 01:00:00,48.7,12,1,5,19926.0,15336.0
2018-12-22 02:00:00,48.0,12,2,5,19386.0,14688.0
2018-12-22 03:00:00,47.1,12,3,5,19170.0,14472.0
2018-12-22 04:00:00,46.6,12,4,5,19332.0,14364.0
2018-12-22 05:00:00,45.7,12,5,5,20358.0,15444.0
2018-12-22 06:00:00,45.0,12,6,5,21330.0,16092.0
2018-12-22 07:00:00,44.6,12,7,5,21762.0,15822.0
2018-12-22 08:00:00,45.0,12,8,5,21708.0,16092.0
2018-12-22 09:00:00,47.7,12,9,5,21600.0,16470.0
2018-12-22 10:00:00,49.8,12,10,5,21492.0,16848.0
2018-12-22 11:00:00,52.3,12,11,5,21492.0,17172.0
2018-12-22 12:00:00,54.5,12,12,5,20844.0,16848.0
2018-12-22 13:00:00,54.7,12,13,5,20520.0,16686.0
2018-12-22 14:00:00,55.4,12,14,5,20466.0,16308.0
2018-12-22 15:00:00,55.4,12,15,5,20898.0,16416.0
2018-12-22 16:00:00,54.0,12,16,5,21708.0,16038.0
2018-12-22 17:00:00,50.5,12,17,5,21924.0,16740.0
2018-12-22 18:00:00,47.8,12,18,5,21816.0,16578.0
2018-12-22 19:00:00,42.4,12,19,5,21168.0,16686.0
2018-12-22 20:00:00,40.6,12,20,5,20412.0,16524.0
2018-12-22 21:00:00,37.4,12,21,5,19656.0,16254.0
2018-12-22 22:00:00,36.9,12,22,5,18954.0,15822.0
2018-12-22 23:00:00,35.6,12,23,5,18144.0,15174.0
2018-12-23 00:00:00,34.2,12,0,6,17280.0,14418.0
2018-12-23 01:00:00,33.8,12,1,6,17712.0,14202.0
2018-12-23 02:00:00,32.2,12,2,6,17334.0,14742.0
2018-12-23 03:00:00,31.8,12,3,6,16578.0,14526.0
2018-12-23 04:00:00,30.7,12,4,6,17442.0,14580.0
2018-12-23 05:00:00,29.8,12,5,6,18252.0,15444.0
2018-12-23 06:00:00,29.3,12,6,6,18900.0,16362.0
2018-12-23 07:00:00,28.8,12,7,6,19656.0,17334.0
2018-12-23 08:00:00,30.4,12,8,6,19710.0,18468.0
2018-12-23 09:00:00,37.0,12,9,6,18954.0,17766.0
2018-12-23 10:00:00,44.6,12,10,6,19494.0,15390.0
2018-12-23 11:00:00,49.1,12,11,6,19008.0,14742.0
2018-12-23 12:00:00,52.0,12,12,6,17928.0,14148.0
2018-12-23 13:00:00,54.5,12,13,6,18468.0,13770.0
2018-12-23 14:00:00,56.1,12,14,6,18036.0,13662.0
2018-12-23 15:00:00,56.8,12,15,6,18360.0,14364.0
2018-12-23 16:00:00,56.3,12,16,6,19494.0,15444.0
2018-12-23 17:00:00,52.3,12,17,6,19926.0,16686.0
2018-12-23 18:00:00,45.9,12,18,6,20196.0,17010.0
2018-12-23 19:00:00,50.0,12,19,6,20034.0,17280.0
2018-12-23 20:00:00,50.0,12,20,6,19980.0,17388.0
2018-12-23 21:00:00,49.3,12,21,6,19494.0,16740.0
2018-12-23 22:00:00,47.7,12,22,6,19494.0,16416.0
2018-12-23 23:00:00,46.8,12,23,6,19008.0,15984.0
2018-12-24 00:00:00,47.3,12,0,0,18522.0,15876.0
2018-12-24 01:00:00,44.6,12,1,0,18846.0,17280.0
2018-12-24 02:00:00,44.8,12,2,0,19008.0,17604.0
2018-12-24 03:00:00,42.3,12,3,0,19278.0,18306.0
2018-12-24 04:00:00,42.1,12,4,0,19602.0,19008.0
2018-12-24 05:00:00,45.0,12,5,0,20412.0,20628.0
2018-12-24 06:00:00,43.5,12,6,0,21006.0,22896.0
2018-12-24 07:00:00,43.5,12,7,0,22356.0,23652.0
2018-12-24 08:00:00,43.7,12,8,0,22896.0,21654.0
2018-12-24 09:00:00,46.0,12,9,0,21546.0,19764.0
2018-12-24 10:00:00,48.4,12,10,0,19818.0,18900.0
2018-12-24 11:00:00,50.0,12,11,0,19278.0,17820.0
2018-12-24 12:00:00,50.9,12,12,0,18468.0,17118.0
2018-12-24 13:00:00,52.9,12,13,0,18306.0,16470.0
2018-12-24 14:00:00,53.1,12,14,0,18198.0,16578.0
2018-12-24 15:00:00,52.9,12,15,0,18252.0,17172.0
2018-12-24 16:00:00,51.8,12,16,0,19224.0,19062.0
2018-12-24 17:00:00,48.7,12,17,0,20844.0,20898.0
2018-12-24 18:00:00,41.9,12,18,0,21330.0,21276.0
2018-12-24 19:00:00,38.1,12,19,0,21546.0,21870.0
2018-12-24 20:00:00,35.4,12,20,0,21546.0,21600.0
2018-12-24 21:00:00,33.8,12,21,0,21168.0,21384.0
2018-12-24 22:00:00,32.4,12,22,0,21384.0,20412.0
2018-12-24 23:00:00,31.6,12,23,0,20952.0,19278.0
2018-12-25 00:00:00,29.8,12,0,1,20196.0,19332.0
2018-12-25 01:00:00,29.7,12,1,1,20196.0,20034.0
2018-12-25 02:00:00,28.4,12,2,1,20412.0,20196.0
2018-12-25 03:00:00,28.2,12,3,1,20844.0,20304.0
2018-12-25 04:00:00,27.1,12,4,1,21276.0,20952.0
2018-12-25 05:00:00,27.5,12,5,1,21546.0,22464.0
2018-12-25 06:00:00,27.3,12,6,1,22410.0,24624.0
2018-12-25 07:00:00,27.1,12,7,1,23166.0,24786.0
2018-12-25 08:00:00,28.9,12,8,1,22572.0,23058.0
2018-12-25 09:00:00,34.9,12,9,1,20250.0,20844.0
2018-12-25 10:00:00,38.5,12,10,1,17442.0,19872.0
2018-12-25 11:00:00,45.0,12,11,1,15552.0,18738.0
2018-12-25 12:00:00,48.4,12,12,1,14688.0,18090.0
2018-12-25 13:00:00,48.6,12,13,1,14202.0,17820.0
2018-12-25 14:00:00,51.3,12,14,1,13986.0,17874.0
2018-12-25 15:00:00,50.5,12,15,1,13986.0,19062.0
2018-12-25 16:00:00,50.4,12,16,1,15498.0,21006.0
2018-12-25 17:00:00,45.7,12,17,1,16794.0,23274.0
2018-12-25 18:00:00,40.1,12,18,1,17280.0,24624.0
2018-12-25 19:00:00,36.7,12,19,1,17712.0,25434.0
2018-12-25 20:00:00,34.9,12,20,1,17766.0,25380.0
2018-12-25 21:00:00,32.2,12,21,1,17766.0,24948.0
2018-12-25 22:00:00,32.0,12,22,1,17496.0,24030.0
2018-12-25 23:00:00,30.9,12,23,1,17010.0,22950.0
2018-12-26 00:00:00,30.0,12,0,2,16632.0,23166.0
2018-12-26 01:00:00,29.5,12,1,2,16524.0,23868.0
2018-12-26 02:00:00,28.9,12,2,2,16200.0,24192.0
2018-12-26 03:00:00,28.8,12,3,2,16038.0,24300.0
2018-12-26 04:00:00,28.0,12,4,2,16146.0,24948.0
2018-12-26 05:00:00,28.0,12,5,2,17118.0,26406.0
2018-12-26 06:00:00,28.0,12,6,2,18252.0,28296.0
2018-12-26 07:00:00,27.7,12,7,2,18846.0,28296.0
2018-12-26 08:00:00,28.4,12,8,2,18468.0,26568.0
2018-12-26 09:00:00,34.7,12,9,2,17118.0,24138.0
2018-12-26 10:00:00,40.5,12,10,2,15768.0,22086.0
2018-12-26 11:00:00,45.1,12,11,2,14958.0,20358.0
2018-12-26 12:00:00,48.0,12,12,2,14040.0,18684.0
2018-12-26 13:00:00,49.8,12,13,2,13608.0,19224.0
2018-12-26 14:00:00,50.9,12,14,2,13554.0,19926.0
2018-12-26 15:00:00,51.1,12,15,2,14310.0,20520.0
2018-12-26 16:00:00,50.5,12,16,2,15282.0,21708.0
2018-12-26 17:00:00,45.7,12,17,2,16902.0,23274.0
2018-12-26 18:00:00,40.1,12,18,2,17550.0,23814.0
2018-12-26 19:00:00,37.0,12,19,2,17550.0,22950.0
2018-12-26 20:00:00,34.5,12,20,2,18036.0,22248.0
2018-12-26 21:00:00,34.7,12,21,2,18630.0,21924.0
2018-12-26 22:00:00,33.8,12,22,2,18738.0,20682.0
2018-12-26 23:00:00,33.4,12,23,2,18846.0,19440.0
2018-12-27 00:00:00,32.0,12,0,3,19116.0,19494.0
2018-12-27 01:00:00,32.4,12,1,3,19224.0,19926.0
2018-12-27 02:00:00,31.3,12,2,3,19656.0,19386.0
2018-12-27 03:00:00,31.5,12,3,3,20142.0,19170.0
2018-12-27 04:00:00,30.2,12,4,3,20412.0,19332.0
2018-12-27 05:00:00,30.2,12,5,3,20952.0,20358.0
2018-12-27 06:00:00,29.8,12,6,3,21708.0,21330.0
2018-12-27 07:00:00,31.1,12,7,3,22302.0,21762.0
2018-12-27 08:00:00,33.8,12,8,3,20844.0,21708.0
2018-12-27 09:00:00,38.3,12,9,3,19818.0,21600.0
2018-12-27 10:00:00,43.5,12,10,3,17226.0,21492.0
2018-12-27 11:00:00,51.4,12,11,3,14958.0,21492.0
2018-12-27 12:00:00,53.6,12,12,3,13608.0,20844.0
2018-12-27 13:00:00,54.7,12,13,3,12690.0,20520.0
2018-12-27 14:00:00,55.0,12,14,3,12420.0,20466.0
2018-12-27 15:00:00,55.9,12,15,3,13122.0,20898.0
2018-12-27 16:00:00,56.1,12,16,3,14202.0,21708.0
2018-12-27 17:00:00,54.3,12,17,3,16038.0,21924.0
2018-12-27 18:00:00,53.6,12,18,3,17334.0,21816.0
2018-12-27 19:00:00,52.7,12,19,3,18144.0,21168.0
2018-12-27 20:00:00,52.0,12,20,3,18684.0,20412.0
2018-12-27 21:00:00,51.4,12,21,3,19062.0,19656.0
2018-12-27 22:00:00,52.7,12,22,3,19116.0,18954.0
2018-12-27 23:00:00,53.6,12,23,3,19008.0,18144.0
2018-12-28 00:00:00,54.1,12,0,4,19008.0,17280.0
2018-12-28 01:00:00,57.0,12,1,4,19116.0,17712.0
2018-12-28 02:00:00,60.1,12,2,4,19872.0,17334.0
2018-12-28 03:00:00,61.5,12,3,4,20250.0,16578.0
2018-12-28 04:00:00,61.2,12,4,4,21006.0,17442.0
2018-12-28 05:00:00,62.2,12,5,4,22248.0,18252.0
2018-12-28 06:00:00,64.4,12,6,4,24084.0,18900.0
2018-12-28 07:00:00,65.7,12,7,4,25056.0,19656.0
2018-12-28 08:00:00,66.0,12,8,4,24894.0,19710.0
2018-12-28 09:00:00,66.4,12,9,4,22950.0,18954.0
2018-12-28 10:00:00,66.2,12,10,4,21438.0,19494.0
2018-12-28 11:00:00,65.3,12,11,4,20034.0,19008.0
2018-12-28 12:00:00,65.5,12,12,4,18846.0,17928.0
2018-12-28 13:00:00,66.2,12,13,4,18414.0,18468.0
2018-12-28 14:00:00,67.5,12,14,4,18252.0,18036.0
2018-12-28 15:00:00,68.0,12,15,4,19440.0,18360.0
2018-12-28 16:00:00,68.5,12,16,4,21114.0,19494.0
2018-12-28 17:00:00,68.9,12,17,4,23166.0,19926.0
2018-12-28 18:00:00,60.1,12,18,4,23976.0,20196.0
2018-12-28 19:00:00,59.9,12,19,4,24516.0,20034.0
2018-12-28 20:00:00,59.9,12,20,4,24732.0,19980.0
2018-12-28 21:00:00,60.3,12,21,4,24462.0,19494.0
2018-12-28 22:00:00,60.4,12,22,4,24084.0,19494.0
2018-12-28 23:00:00,60.4,12,23,4,22626.0,19008.0
2018-12-29 00:00:00,59.9,12,0,5,22140.0,18522.0
2018-12-29 01:00:00,59.4,12,1,5,22518.0,18846.0
2018-12-29 02:00:00,58.6,12,2,5,23112.0,19008.0
2018-12-29 03:00:00,59.2,12,3,5,23814.0,19278.0
2018-12-29 04:00:00,58.6,12,4,5,24462.0,19602.0
2018-12-29 05:00:00,58.5,12,5,5,25002.0,20412.0
2018-12-29 06:00:00,58.8,12,6,5,26082.0,21006.0
2018-12-29 07:00:00,58.6,12,7,5,25812.0,22356.0
2018-12-29 08:00:00,56.5,12,8,5,25488.0,22896.0
2018-12-29 09:00:00,60.4,12,9,5,23490.0,21546.0
2018-12-29 10:00:00,60.8,12,10,5,22248.0,19818.0
2018-12-29 11:00:00,63.7,12,11,5,21276.0,19278.0
2018-12-29 12:00:00,64.8,12,12,5,20466.0,18468.0
2018-12-29 13:00:00,66.7,12,13,5,20412.0,18306.0
2018-12-29 14:00:00,67.5,12,14,5,20844.0,18198.0
2018-12-29 15:00:00,67.6,12,15,5,21114.0,18252.0
2018-12-29 16:00:00,67.1,12,16,5,21978.0,19224.0
2018-12-29 17:00:00,59.0,12,17,5,23166.0,20844.0
2018-12-29 18:00:00,54.5,12,18,5,23112.0,21330.0
2018-12-29 19:00:00,52.0,12,19,5,22734.0,21546.0
2018-12-29 20:00:00,50.4,12,20,5,21654.0,21546.0
2018-12-29 21:00:00,47.8,12,21,5,20790.0,21168.0
2018-12-29 22:00:00,46.2,12,22,5,19872.0,21384.0
2018-12-29 23:00:00,45.3,12,23,5,18684.0,20952.0
2018-12-30 00:00:00,45.3,12,0,6,18360.0,20196.0
2018-12-30 01:00:00,46.4,12,1,6,18198.0,20196.0
2018-12-30 02:00:00,45.0,12,2,6,17820.0,20412.0
2018-12-30 03:00:00,45.5,12,3,6,17496.0,20844.0
2018-12-30 04:00:00,45.7,12,4,6,18144.0,21276.0
2018-12-30 05:00:00,46.4,12,5,6,18630.0,21546.0
2018-12-30 06:00:00,46.8,12,6,6,19062.0,22410.0
2018-12-30 07:00:00,47.3,12,7,6,19926.0,23166.0
2018-12-30 08:00:00,48.4,12,8,6,20412.0,22572.0
2018-12-30 09:00:00,50.0,12,9,6,20304.0,20250.0
2018-12-30 10:00:00,50.9,12,10,6,20574.0,17442.0
2018-12-30 11:00:00,50.9,12,11,6,21114.0,15552.0
2018-12-30 12:00:00,51.3,12,12,6,20466.0,14688.0
2018-12-30 13:00:00,52.3,12,13,6,19818.0,14202.0
2018-12-30 14:00:00,54.0,12,14,6,20466.0,13986.0
2018-12-30 15:00:00,55.8,12,15,6,21168.0,13986.0
2018-12-30 16:00:00,55.4,12,16,6,21708.0,15498.0
2018-12-30 17:00:00,54.5,12,17,6,22194.0,16794.0
2018-12-30 18:00:00,53.8,12,18,6,20790.0,17280.0
2018-12-30 19:00:00,53.6,12,19,6,20736.0,17712.0
2018-12-30 20:00:00,53.6,12,20,6,19656.0,17766.0
2018-12-30 21:00:00,53.4,12,21,6,18954.0,17766.0
2018-12-30 22:00:00,53.1,12,22,6,18090.0,17496.0
2018-12-30 23:00:00,53.1,12,23,6,17442.0,17010.0
2018-12-31 00:00:00,52.9,12,0,0,17442.0,16632.0
2018-12-31 01:00:00,52.9,12,1,0,17658.0,16524.0
2018-12-31 02:00:00,51.8,12,2,0,17334.0,16200.0
2018-12-31 03:00:00,51.8,12,3,0,16578.0,16038.0
2018-12-31 04:00:00,52.2,12,4,0,16902.0,16146.0
2018-12-31 05:00:00,52.7,12,5,0,17496.0,17118.0
2018-12-31 06:00:00,52.9,12,6,0,17550.0,18252.0
2018-12-31 07:00:00,53.1,12,7,0,18306.0,18846.0
2018-12-31 08:00:00,53.2,12,8,0,18684.0,18468.0
2018-12-31 09:00:00,53.8,12,9,0,18900.0,17118.0
2018-12-31 10:00:00,55.9,12,10,0,18360.0,15768.0
2018-12-31 11:00:00,57.6,12,11,0,18252.0,14958.0
2018-12-31 12:00:00,59.0,12,12,0,17928.0,14040.0
2018-12-31 13:00:00,60.8,12,13,0,18198.0,13608.0
2018-12-31 14:00:00,64.9,12,14,0,18360.0,13554.0
2018-12-31 15:00:00,67.1,12,15,0,19278.0,14310.0
2018-12-31 16:00:00,66.2,12,16,0,19656.0,15282.0
2018-12-31 17:00:00,65.3,12,17,0,19980.0,16902.0
2018-12-31 18:00:00,65.8,12,18,0,19494.0,17550.0
2018-12-31 19:00:00,66.6,12,19,0,19764.0,17550.0
2018-12-31 20:00:00,66.6,12,20,0,18630.0,18036.0
2018-12-31 21:00:00,66.6,12,21,0,17820.0,18630.0
2018-12-31 22:00:00,66.6,12,22,0,17820.0,18738.0
2018-12-31 23:00:00,66.7,12,23,0,16848.0,18846.0
2019-01-01 00:00:00,67.1,1,0,1,16308.0,19116.0
2019-01-01 01:00:00,66.9,1,1,1,15714.0,19224.0
2019-01-01 02:00:00,66.4,1,2,1,15390.0,19656.0
2019-01-01 03:00:00,66.4,1,3,1,14904.0,20142.0
2019-01-01 04:00:00,67.3,1,4,1,15552.0,20412.0
2019-01-01 05:00:00,67.1,1,5,1,15228.0,20952.0
2019-01-01 06:00:00,67.3,1,6,1,15714.0,21708.0
2019-01-01 07:00:00,67.3,1,7,1,16632.0,22302.0
2019-01-01 08:00:00,67.5,1,8,1,16794.0,20844.0
2019-01-01 09:00:00,67.5,1,9,1,17010.0,19818.0
2019-01-01 10:00:00,68.7,1,10,1,16470.0,17226.0
2019-01-01 11:00:00,69.1,1,11,1,16524.0,14958.0
2019-01-01 12:00:00,72.3,1,12,1,16038.0,13608.0
2019-01-01 13:00:00,72.5,1,13,1,16092.0,12690.0
2019-01-01 14:00:00,74.1,1,14,1,15984.0,12420.0
2019-01-01 15:00:00,72.3,1,15,1,15876.0,13122.0
2019-01-01 16:00:00,71.6,1,16,1,16470.0,14202.0
2019-01-01 17:00:00,68.4,1,17,1,17064.0,16038.0
2019-01-01 18:00:00,63.5,1,18,1,17280.0,17334.0
2019-01-01 19:00:00,60.8,1,19,1,17172.0,18144.0
2019-01-01 20:00:00,61.7,1,20,1,16902.0,18684.0
2019-01-01 21:00:00,59.5,1,21,1,16362.0,19062.0
2019-01-01 22:00:00,58.5,1,22,1,15822.0,19116.0
2019-01-01 23:00:00,57.9,1,23,1,15336.0,19008.0
2019-01-02 00:00:00,55.6,1,0,2,15714.0,19008.0
2019-01-02 01:00:00,55.4,1,1,2,16308.0,19116.0
2019-01-02 02:00:00,55.4,1,2,2,16200.0,19872.0
2019-01-02 03:00:00,54.5,1,3,2,15768.0,20250.0
2019-01-02 04:00:00,52.3,1,4,2,16038.0,21006.0
2019-01-02 05:00:00,51.4,1,5,2,16794.0,22248.0
2019-01-02 06:00:00,49.3,1,6,2,17496.0,24084.0
2019-01-02 07:00:00,48.2,1,7,2,19008.0,25056.0
2019-01-02 08:00:00,47.5,1,8,2,19062.0,24894.0
2019-01-02 09:00:00,48.6,1,9,2,18900.0,22950.0
2019-01-02 10:00:00,50.2,1,10,2,19548.0,21438.0
2019-01-02 11:00:00,53.8,1,11,2,19710.0,20034.0
2019-01-02 12:00:00,55.0,1,12,2,19116.0,18846.0
2019-01-02 13:00:00,55.6,1,13,2,18414.0,18414.0
2019-01-02 14:00:00,56.5,1,14,2,19008.0,18252.0
2019-01-02 15:00:00,55.9,1,15,2,19062.0,19440.0
2019-01-02 16:00:00,55.0,1,16,2,19386.0,21114.0
2019-01-02 17:00:00,54.5,1,17,2,20088.0,23166.0
2019-01-02 18:00:00,53.8,1,18,2,20088.0,23976.0
2019-01-02 19:00:00,53.1,1,19,2,19278.0,24516.0
2019-01-02 20:00:00,52.3,1,20,2,17928.0,24732.0
2019-01-02 21:00:00,51.8,1,21,2,16254.0,24462.0
2019-01-02 22:00:00,51.8,1,22,2,15552.0,24084.0
2019-01-02 23:00:00,50.9,1,23,2,14526.0,22626.0
2019-01-03 00:00:00,50.0,1,0,3,13824.0,22140.0
2019-01-03 01:00:00,50.0,1,1,3,13824.0,22518.0
2019-01-03 02:00:00,49.6,1,2,3,13878.0,23112.0
2019-01-03 03:00:00,50.0,1,3,3,13770.0,23814.0
2019-01-03 04:00:00,50.0,1,4,3,14040.0,24462.0
2019-01-03 05:00:00,50.0,1,5,3,13824.0,25002.0
2019-01-03 06:00:00,50.5,1,6,3,13932.0,26082.0
2019-01-03 07:00:00,50.5,1,7,3,13446.0,25812.0
2019-01-03 08:00:00,50.9,1,8,3,13554.0,25488.0
2019-01-03 09:00:00,51.8,1,9,3,14040.0,23490.0
2019-01-03 10:00:00,52.2,1,10,3,14094.0,22248.0
2019-01-03 11:00:00,54.7,1,11,3,14526.0,21276.0
2019-01-03 12:00:00,55.4,1,12,3,14850.0,20466.0
2019-01-03 13:00:00,55.8,1,13,3,14418.0,20412.0
2019-01-03 14:00:00,55.4,1,14,3,15066.0,20844.0
2019-01-03 15:00:00,54.9,1,15,3,14850.0,21114.0
2019-01-03 16:00:00,54.7,1,16,3,14958.0,21978.0
2019-01-03 17:00:00,54.5,1,17,3,15390.0,23166.0
2019-01-03 18:00:00,54.0,1,18,3,15498.0,23112.0
2019-01-03 19:00:00,52.5,1,19,3,14958.0,22734.0
2019-01-03 20:00:00,51.6,1,20,3,14310.0,21654.0
2019-01-03 21:00:00,50.9,1,21,3,13824.0,20790.0
2019-01-03 22:00:00,50.2,1,22,3,12798.0,19872.0
2019-01-03 23:00:00,49.3,1,23,3,12744.0,18684.0
2019-01-04 00:00:00,50.0,1,0,4,13014.0,18360.0
2019-01-04 01:00:00,50.4,1,1,4,13770.0,18198.0
2019-01-04 02:00:00,50.9,1,2,4,13500.0,17820.0
2019-01-04 03:00:00,50.9,1,3,4,14202.0,17496.0
2019-01-04 04:00:00,50.5,1,4,4,14904.0,18144.0
2019-01-04 05:00:00,50.9,1,5,4,16200.0,18630.0
2019-01-04 06:00:00,50.9,1,6,4,17712.0,19062.0
2019-01-04 07:00:00,51.1,1,7,4,18360.0,19926.0
2019-01-04 08:00:00,51.1,1,8,4,18360.0,20412.0
2019-01-04 09:00:00,51.3,1,9,4,17550.0,20304.0
2019-01-04 10:00:00,51.8,1,10,4,17496.0,20574.0
2019-01-04 11:00:00,51.3,1,11,4,17550.0,21114.0
2019-01-04 12:00:00,51.4,1,12,4,17820.0,20466.0
2019-01-04 13:00:00,52.0,1,13,4,18144.0,19818.0
2019-01-04 14:00:00,51.8,1,14,4,18414.0,20466.0
2019-01-04 15:00:00,51.8,1,15,4,19548.0,21168.0
2019-01-04 16:00:00,51.4,1,16,4,20034.0,21708.0
2019-01-04 17:00:00,51.6,1,17,4,20952.0,22194.0
2019-01-04 18:00:00,52.3,1,18,4,21114.0,20790.0
2019-01-04 19:00:00,52.7,1,19,4,21168.0,20736.0
2019-01-04 20:00:00,55.8,1,20,4,20304.0,19656.0
2019-01-04 21:00:00,59.0,1,21,4,19548.0,18954.0
2019-01-04 22:00:00,60.6,1,22,4,18576.0,18090.0
2019-01-04 23:00:00,60.8,1,23,4,16740.0,17442.0
2019-01-05 00:00:00,60.8,1,0,5,16578.0,17442.0
2019-01-05 01:00:00,60.6,1,1,5,17334.0,17658.0
2019-01-05 02:00:00,57.2,1,2,5,17388.0,17334.0
2019-01-05 03:00:00,55.6,1,3,5,16956.0,16578.0
2019-01-05 04:00:00,55.0,1,4,5,17496.0,16902.0
2019-01-05 05:00:00,51.1,1,5,5,18792.0,17496.0
2019-01-05 06:00:00,50.4,1,6,5,19656.0,17550.0
2019-01-05 07:00:00,48.9,1,7,5,20628.0,18306.0
2019-01-05 08:00:00,47.5,1,8,5,20574.0,18684.0
2019-01-05 09:00:00,48.4,1,9,5,20142.0,18900.0
2019-01-05 10:00:00,48.4,1,10,5,19710.0,18360.0
2019-01-05 11:00:00,52.7,1,11,5,19278.0,18252.0
2019-01-05 12:00:00,53.6,1,12,5,18792.0,17928.0
2019-01-05 13:00:00,55.2,1,13,5,19170.0,18198.0
2019-01-05 14:00:00,59.5,1,14,5,19332.0,18360.0
2019-01-05 15:00:00,60.8,1,15,5,19980.0,19278.0
2019-01-05 16:00:00,60.8,1,16,5,20952.0,19656.0
2019-01-05 17:00:00,59.9,1,17,5,21600.0,19980.0
2019-01-05 18:00:00,57.2,1,18,5,21762.0,19494.0
2019-01-05 19:00:00,55.4,1,19,5,21330.0,19764.0
2019-01-05 20:00:00,55.4,1,20,5,20142.0,18630.0
2019-01-05 21:00:00,53.2,1,21,5,19116.0,17820.0
2019-01-05 22:00:00,53.2,1,22,5,18090.0,17820.0
2019-01-05 23:00:00,45.7,1,23,5,17118.0,16848.0
2019-01-06 00:00:00,47.3,1,0,6,17064.0,16308.0
2019-01-06 01:00:00,47.7,1,1,6,17550.0,15714.0
2019-01-06 02:00:00,45.5,1,2,6,17712.0,15390.0
2019-01-06 03:00:00,44.6,1,3,6,17226.0,14904.0
2019-01-06 04:00:00,42.4,1,4,6,17658.0,15552.0
2019-01-06 05:00:00,39.6,1,5,6,18738.0,15228.0
2019-01-06 06:00:00,40.1,1,6,6,20304.0,15714.0
2019-01-06 07:00:00,39.2,1,7,6,20358.0,16632.0
2019-01-06 08:00:00,40.1,1,8,6,20574.0,16794.0
2019-01-06 09:00:00,48.6,1,9,6,20466.0,17010.0
2019-01-06 10:00:00,55.0,1,10,6,20196.0,16470.0
2019-01-06 11:00:00,58.1,1,11,6,20682.0,16524.0
2019-01-06 12:00:00,61.5,1,12,6,20088.0,16038.0
2019-01-06 13:00:00,62.6,1,13,6,20358.0,16092.0
2019-01-06 14:00:00,64.0,1,14,6,20196.0,15984.0
2019-01-06 15:00:00,64.0,1,15,6,20898.0,15876.0
2019-01-06 16:00:00,64.4,1,16,6,21384.0,16470.0
2019-01-06 17:00:00,61.0,1,17,6,22140.0,17064.0
2019-01-06 18:00:00,51.6,1,18,6,21600.0,17280.0
2019-01-06 19:00:00,48.7,1,19,6,21114.0,17172.0
2019-01-06 20:00:00,46.2,1,20,6,20358.0,16902.0
2019-01-06 21:00:00,43.9,1,21,6,19656.0,16362.0
2019-01-06 22:00:00,40.8,1,22,6,18900.0,15822.0
2019-01-06 23:00:00,42.3,1,23,6,17820.0,15336.0
2019-01-07 00:00:00,39.2,1,0,0,17604.0,15714.0
2019-01-07 01:00:00,42.8,1,1,0,17496.0,16308.0
2019-01-07 02:00:00,45.7,1,2,0,17064.0,16200.0
2019-01-07 03:00:00,45.5,1,3,0,17064.0,15768.0
2019-01-07 04:00:00,42.8,1,4,0,17334.0,16038.0
2019-01-07 05:00:00,42.8,1,5,0,18684.0,16794.0
