Net,Temperature,Month,Day,Weekday,Hour
28865.239,14.1,6,13,1,8
28734.073,14.6,6,13,1,9
28233.754,14.4,6,13,1,10
27782.597,13.6,6,13,1,11
27622.662,12.7,6,13,1,12
28668.272,13.1,6,13,1,13
29195.89,13.6,6,13,1,14
29793.014,13.5,6,13,1,15
30197.486,13.2,6,13,1,16
30827.619,13,6,13,1,17
30933.013,12.7,6,13,1,18
30766.186,12.8,6,13,1,19
30752.184,13.1,6,13,1,20
29926.382,13.2,6,13,1,21
27830.976,13.1,6,13,1,22
25508.94,12.9,6,13,1,23
23676.706,12.5,6,14,1,0
22459.826,12.3,6,14,1,1
21688.74,12,6,14,1,2
21384.363,11.9,6,14,1,3
21639.632,11.9,6,14,1,4
22700.411,12.2,6,14,1,5
24467.239,12.2,6,14,1,6
25700.931,12.4,6,14,1,7
25974.958,12.7,6,14,1,8
26087.991,13,6,14,1,9
26540.62,13.6,6,14,1,10
27111.165,14.8,6,14,1,11
26619.051,16.4,6,14,1,12
26837.459,18.2,6,14,1,13
26416.392,19.4,6,14,1,14
26424.585,19.5,6,14,1,15
27538.304,19.9,6,14,1,16
28827.882,20.2,6,14,1,17
29553.672,20.2,6,14,1,18
29562.526,20.5,6,14,1,19
29041.682,20.4,6,14,1,20
28626.915,20.3,6,14,1,21
26765.339,20.1,6,14,1,22
24690.538,19,6,14,1,23
22868.753,17.7,6,15,0,0
21658.376,16.2,6,15,0,1
20884.651,14.6,6,15,0,2
20420.424,13.2,6,15,0,3
20380.72,12,6,15,0,4
20530.919,11.3,6,15,0,5
20968.811,11.5,6,15,0,6
21667.189,10.6,6,15,0,7
22607.438,9.8,6,15,0,8
23224.776,9.9,6,15,0,9
23857.577,12.4,6,15,0,10
24296.698,15.8,6,15,0,11
24635.987,18.8,6,15,0,12
25230.558,21.1,6,15,0,13
26420.988,23.1,6,15,0,14
27536.186,23.4,6,15,0,15
29289.224,23.1,6,15,0,16
30117.076,23.3,6,15,0,17
30603.174,23,6,15,0,18
30498.288,22,6,15,0,19
30477.435,21.6,6,15,0,20
30186.956,21.6,6,15,0,21
28644.734,20.6,6,15,0,22
26760.233,19.6,6,15,0,23
24934.199,18.9,6,16,0,0
23554.916,18.7,6,16,0,1
22643.377,18.7,6,16,0,2
22032.235,18.5,6,16,0,3
21826.828,18.4,6,16,0,4
21850.96,18.5,6,16,0,5
21870.123,18.7,6,16,0,6
22635.608,18,6,16,0,7
23941.596,17.4,6,16,0,8
25218.517,17,6,16,0,9
26955.618,17.2,6,16,0,10
28260.022,17.3,6,16,0,11
30105.858,17.5,6,16,0,12
31061.376,17.8,6,16,0,13
31418.834,18.9,6,16,0,14
32917.582,19.6,6,16,0,15
34265.727,21,6,16,0,16
35128.486,21.3,6,16,0,17
35366.799,20.3,6,16,0,18
34929.411,19.1,6,16,0,19
34849.063,19.1,6,16,0,20
34486.483,19,6,16,0,21
32501.625,18.8,6,16,0,22
30024.416,18.4,6,16,0,23
27881.366,18,6,17,1,0
26459.687,17.8,6,17,1,1
25611.176,17.8,6,17,1,2
25158.291,17.9,6,17,1,3
25448.566,18.2,6,17,1,4
26691.12,18.4,6,17,1,5
28890.122,18.8,6,17,1,6
30793.814,18.5,6,17,1,7
32143.07,17.8,6,17,1,8
33357.516,17.1,6,17,1,9
34457.175,18.8,6,17,1,10
35747.23,20.1,6,17,1,11
36799.043,21.6,6,17,1,12
38166.882,22.4,6,17,1,13
39240.123,22.6,6,17,1,14
39467.746,22.8,6,17,1,15
39393.851,23.3,6,17,1,16
39856.172,22.8,6,17,1,17
39628.677,22.3,6,17,1,18
38617.89,21.9,6,17,1,19
37903.522,21.6,6,17,1,20
36713.951,21.2,6,17,1,21
33939.264,21,6,17,1,22
31048.103,20,6,17,1,23
28642.457,18.7,6,18,1,0
27085.689,17.9,6,18,1,1
26143.389,17.3,6,18,1,2
25674.191,17.3,6,18,1,3
25982.743,17.3,6,18,1,4
27451.465,17.3,6,18,1,5
29619.236,17.3,6,18,1,6
31572.184,17.5,6,18,1,7
32583.787,17.4,6,18,1,8
33611.606,17.3,6,18,1,9
34796.09,17.6,6,18,1,10
36129.425,18.3,6,18,1,11
36914.325,18.9,6,18,1,12
37735.553,19.1,6,18,1,13
38081.569,19.9,6,18,1,14
38979.17,20.5,6,18,1,15
39644.728,19.6,6,18,1,16
40376,19.2,6,18,1,17
40014.873,18.6,6,18,1,18
38870.961,17.9,6,18,1,19
37886.569,17.5,6,18,1,20
36521.539,17.6,6,18,1,21
33765.218,17.6,6,18,1,22
30901.867,17.8,6,18,1,23
28625.29,17.7,6,19,1,0
27117.253,17.8,6,19,1,1
26203.205,18,6,19,1,2
25678.647,18.1,6,19,1,3
25908.678,18.1,6,19,1,4
27295.843,18.1,6,19,1,5
29561.247,18.1,6,19,1,6
31693.891,18.1,6,19,1,7
32846.246,18.1,6,19,1,8
33854.065,18.1,6,19,1,9
34735.92,18.3,6,19,1,10
35350.667,18.8,6,19,1,11
36111.685,19.6,6,19,1,12
36952.171,20,6,19,1,13
37939.229,20.1,6,19,1,14
38711.36,20.4,6,19,1,15
39508.863,20.8,6,19,1,16
40011.657,20.8,6,19,1,17
39653.56,20.5,6,19,1,18
38969.557,19.9,6,19,1,19
38321.196,19.2,6,19,1,20
37245.526,18.8,6,19,1,21
34535.506,18.3,6,19,1,22
31633.127,17.5,6,19,1,23
29241.069,17,6,20,1,0
27705.835,16.8,6,20,1,1
26700.227,16.6,6,20,1,2
26208.145,16.6,6,20,1,3
26516.197,16.4,6,20,1,4
27880.727,16.2,6,20,1,5
30062.824,15.9,6,20,1,6
32029.019,15.8,6,20,1,7
33585.908,15.8,6,20,1,8
34708.946,16,6,20,1,9
35946.36,16.3,6,20,1,10
36966.43,16.8,6,20,1,11
37963.6,17.1,6,20,1,12
39027.769,17.3,6,20,1,13
40199.819,17.5,6,20,1,14
41511.095,17.7,6,20,1,15
41287.473,18.4,6,20,1,16
41619.612,19.2,6,20,1,17
41735.676,19.5,6,20,1,18
40673.648,19.6,6,20,1,19
39700.468,20,6,20,1,20
38448.68,20.1,6,20,1,21
35576.161,20,6,20,1,22
32487.919,19.6,6,20,1,23
29894.158,19.2,6,21,1,0
28155.172,18.8,6,21,1,1
27003.361,18.7,6,21,1,2
26342.559,18.7,6,21,1,3
26454.548,18.7,6,21,1,4
27575.471,18.8,6,21,1,5
29256.32,18.9,6,21,1,6
30979.063,19.1,6,21,1,7
31893.607,19.2,6,21,1,8
32619.828,19.2,6,21,1,9
33235.453,19.1,6,21,1,10
33207.021,17.7,6,21,1,11
32897.479,17.1,6,21,1,12
33111.831,17.3,6,21,1,13
32692.947,18.6,6,21,1,14
32910.457,19.3,6,21,1,15
34302.625,20,6,21,1,16
35199.083,19.6,6,21,1,17
35370.481,19.6,6,21,1,18
34728.475,19,6,21,1,19
33504.31,18.5,6,21,1,20
32623.932,18.2,6,21,1,21
30434.841,18.6,6,21,1,22
27905.83,19.3,6,21,1,23
25624.324,18.3,6,22,0,0
24121.89,16.9,6,22,0,1
22985.163,16.6,6,22,0,2
22245.936,16.4,6,22,0,3
21982.797,15.7,6,22,0,4
21943.387,14.3,6,22,0,5
22344.51,13.7,6,22,0,6
23407.624,14.7,6,22,0,7
24366.953,15.3,6,22,0,8
25275.162,15.4,6,22,0,9
25807.814,15.7,6,22,0,10
26501.941,16.6,6,22,0,11
27527.056,18.7,6,22,0,12
28222.657,20.5,6,22,0,13
28919.198,22.2,6,22,0,14
29863.679,23.6,6,22,0,15
31229.833,24.4,6,22,0,16
32398.458,24.9,6,22,0,17
32967.585,24.7,6,22,0,18
32653.703,22.5,6,22,0,19
31584.147,24.3,6,22,0,20
30834.91,22.1,6,22,0,21
28892.347,23.5,6,22,0,22
26606.39,22.5,6,22,0,23
24505.496,19.7,6,23,0,0
22993.94,17.6,6,23,0,1
21954.466,16,6,23,0,2
21311.206,14.5,6,23,0,3
21068.817,13.1,6,23,0,4
20883.083,12.2,6,23,0,5
20910.266,12.7,6,23,0,6
21359.587,15.4,6,23,0,7
22257.01,12,6,23,0,8
23369.849,15.3,6,23,0,9
24463.759,16.9,6,23,0,10
25578.918,19,6,23,0,11
26691.715,20.8,6,23,0,12
27971.15,22.8,6,23,0,13
29485.234,24.4,6,23,0,14
31404.229,25.5,6,23,0,15
33524.953,26.1,6,23,0,16
35403.224,26.7,6,23,0,17
36468.45,27.2,6,23,0,18
36238.555,27.6,6,23,0,19
35071.452,27.6,6,23,0,20
34060.224,27.4,6,23,0,21
31639.962,26.8,6,23,0,22
28802.606,24.2,6,23,0,23
26311.472,22,6,24,1,0
24652.026,19.5,6,24,1,1
23708.27,18.9,6,24,1,2
23228.265,18.1,6,24,1,3
23486.07,16.6,6,24,1,4
24577.456,15.8,6,24,1,5
26517.516,18.8,6,24,1,6
28445.35,15.6,6,24,1,7
29716.559,14.5,6,24,1,8
30971.749,14,6,24,1,9
32618.738,16.7,6,24,1,10
34617.892,20.2,6,24,1,11
36654.461,23.2,6,24,1,12
38948.683,25,6,24,1,13
40209.784,26.3,6,24,1,14
41163.782,27.3,6,24,1,15
42394.844,27.9,6,24,1,16
42918.314,28.2,6,24,1,17
42610.044,28.1,6,24,1,18
42008.481,27,6,24,1,19
41253.517,25.7,6,24,1,20
39990.252,25.6,6,24,1,21
36965.626,25,6,24,1,22
33845.069,23.9,6,24,1,23
31267.157,22,6,25,1,0
29520.794,20.2,6,25,1,1
28478.784,18.7,6,25,1,2
27865.663,17.4,6,25,1,3
28014.871,16.4,6,25,1,4
29428.553,15.9,6,25,1,5
31478.663,15.8,6,25,1,6
33491.195,15.4,6,25,1,7
35254.089,15.6,6,25,1,8
36302.122,17.4,6,25,1,9
37297.313,18.5,6,25,1,10
38097.428,19.9,6,25,1,11
38966.444,21.2,6,25,1,12
40319.771,21.4,6,25,1,13
41253.82,22.2,6,25,1,14
42591.948,21.3,6,25,1,15
43899.804,20.9,6,25,1,16
45474.268,20.9,6,25,1,17
45281.847,20.4,6,25,1,18
44032.396,20.2,6,25,1,19
42396.222,19.9,6,25,1,20
40768.778,20,6,25,1,21
37310.56,19.7,6,25,1,22
33696.663,19.5,6,25,1,23
30658.692,19.2,6,26,1,0
28640.093,19.1,6,26,1,1
27208.33,19.1,6,26,1,2
26431.458,19.1,6,26,1,3
26364.817,19.1,6,26,1,4
27193.746,19.1,6,26,1,5
29100.514,19,6,26,1,6
31314.756,19.2,6,26,1,7
32693.369,19.3,6,26,1,8
34277.134,19.3,6,26,1,9
35890.843,19.4,6,26,1,10
37406.893,20.1,6,26,1,11
38980.834,22.3,6,26,1,12
40826.989,23.7,6,26,1,13
42481.76,24.7,6,26,1,14
44064.72,25.3,6,26,1,15
45635.299,26,6,26,1,16
46983.118,26.5,6,26,1,17
47344.039,26,6,26,1,18
46198.596,25.8,6,26,1,19
44397.885,24.9,6,26,1,20
42718.593,24,6,26,1,21
39298.641,22.8,6,26,1,22
35695.261,21.9,6,26,1,23
32640.618,20.4,6,27,1,0
30478.713,19.5,6,27,1,1
29063.408,19.4,6,27,1,2
28156.957,19.3,6,27,1,3
28107.581,19.1,6,27,1,4
28918.239,18.9,6,27,1,5
30935.727,18.7,6,27,1,6
33300.913,18.6,6,27,1,7
35228.006,18.5,6,27,1,8
36948.334,18.7,6,27,1,9
38796.504,18.9,6,27,1,10
40584.977,19.2,6,27,1,11
42119.48,19.8,6,27,1,12
43237.39,21.6,6,27,1,13
44268.319,24.5,6,27,1,14
45784.292,27.3,6,27,1,15
47333.005,28.5,6,27,1,16
48169.611,26.6,6,27,1,17
47994.106,25.9,6,27,1,18
46803.413,25.9,6,27,1,19
44885.462,24.6,6,27,1,20
42980.048,23.3,6,27,1,21
39375.627,22.2,6,27,1,22
35766.098,19.9,6,27,1,23
32599.856,19.1,6,28,1,0
30365.147,18.8,6,28,1,1
28833.474,18.5,6,28,1,2
27869.558,18.2,6,28,1,3
27702.521,17.9,6,28,1,4
28553.191,17.6,6,28,1,5
30353.467,16.9,6,28,1,6
32699.337,16.1,6,28,1,7
34743.63,15.7,6,28,1,8
36705.686,15.7,6,28,1,9
38870.653,16.4,6,28,1,10
40974.501,19.6,6,28,1,11
42901.199,24.1,6,28,1,12
44700.739,26.3,6,28,1,13
46321.76,27.3,6,28,1,14
47418.734,28.3,6,28,1,15
48091.536,29.2,6,28,1,16
48442.296,29.2,6,28,1,17
47354.495,28.6,6,28,1,18
45269.433,29.5,6,28,1,19
43549.964,29.8,6,28,1,20
41989.601,29.3,6,28,1,21
39013.336,28.6,6,28,1,22
35849.684,26.7,6,28,1,23
32951.026,23.8,6,29,0,0
30789.267,21.6,6,29,0,1
29280.246,20.1,6,29,0,2
28212.744,19,6,29,0,3
27655.341,18.2,6,29,0,4
27448.609,18,6,29,0,5
27921.41,17.9,6,29,0,6
29642.697,18.2,6,29,0,7
32172.147,18.6,6,29,0,8
34882.123,18.8,6,29,0,9
37370.964,19.6,6,29,0,10
39490.456,20.8,6,29,0,11
41431.583,22.6,6,29,0,12
42967.666,24,6,29,0,13
44041.161,25,6,29,0,14
44864.701,26.7,6,29,0,15
44404.134,28,6,29,0,16
41826.329,27.8,6,29,0,17
40347.347,26.8,6,29,0,18
39121.148,27.4,6,29,0,19
38213.483,28.5,6,29,0,20
37257.255,28.6,6,29,0,21
35155.823,27.4,6,29,0,22
32689.453,26.3,6,29,0,23
30294.541,24.9,6,30,0,0
28558.781,24.1,6,30,0,1
27324.578,23.1,6,30,0,2
26503.096,22,6,30,0,3
26049.78,21.8,6,30,0,4
25716.65,21.7,6,30,0,5
25857.213,21,6,30,0,6
27108.06,20,6,30,0,7
28919.993,19.5,6,30,0,8
30890.066,20.3,6,30,0,9
32709.461,21.1,6,30,0,10
34019.007,22.4,6,30,0,11
34987.058,23.9,6,30,0,12
35897.759,24.9,6,30,0,13
36743.45,25.4,6,30,0,14
37519.354,25.9,6,30,0,15
38766.994,25.6,6,30,0,16
39975.339,24.5,6,30,0,17
40281.664,24.8,6,30,0,18
39545.28,23.9,6,30,0,19
37802.515,17,6,30,0,20
36428.713,18.5,6,30,0,21
33815.886,20.2,6,30,0,22
30632.562,19.4,6,30,0,23
27987.788,18.2,7,1,1,0
26153.844,17.7,7,1,1,1
24944.367,17.1,7,1,1,2
24269.876,16.7,7,1,1,3
24314.437,16.6,7,1,1,4
25202.997,15.6,7,1,1,5
26993.384,14.2,7,1,1,6
28696.319,14.3,7,1,1,7
29680.143,16.4,7,1,1,8
30654.018,16.5,7,1,1,9
31889.93,17.5,7,1,1,10
33110.393,19.1,7,1,1,11
34477.942,21.2,7,1,1,12
36104.109,22.6,7,1,1,13
37747.778,23.9,7,1,1,14
39588.672,24.9,7,1,1,15
41443.984,25.5,7,1,1,16
43019.325,26.3,7,1,1,17
43327.8,25.8,7,1,1,18
42531.035,24.6,7,1,1,19
40537.937,24.6,7,1,1,20
38831.758,24.2,7,1,1,21
35548.876,23.6,7,1,1,22
32109.414,23.2,7,1,1,23
29242.649,22.1,7,2,1,0
27407.137,20.1,7,2,1,1
26097.205,18.7,7,2,1,2
25519.027,17.6,7,2,1,3
25549.52,17,7,2,1,4
26546.323,17.5,7,2,1,5
28515.395,17.4,7,2,1,6
30496.814,17.6,7,2,1,7
32144.403,16.7,7,2,1,8
33701.673,16.4,7,2,1,9
35778.739,17.3,7,2,1,10
37965.745,19.7,7,2,1,11
40067.884,21,7,2,1,12
42184.329,22.7,7,2,1,13
43943.658,24.8,7,2,1,14
45615.852,25.3,7,2,1,15
47212.449,25.9,7,2,1,16
47616.556,25.3,7,2,1,17
47111.263,25.2,7,2,1,18
45948.036,25.4,7,2,1,19
43617.858,26.3,7,2,1,20
41500.24,26.8,7,2,1,21
38278.648,26.5,7,2,1,22
35088.091,25.3,7,2,1,23
32383.095,23.3,7,3,1,0
30484.515,21.8,7,3,1,1
29292.041,20.4,7,3,1,2
28591.203,19.1,7,3,1,3
28610.174,18.5,7,3,1,4
29741.02,17.8,7,3,1,5
31564.286,17.3,7,3,1,6
33744.515,16.9,7,3,1,7
35425.495,16.4,7,3,1,8
36751.458,16.2,7,3,1,9
38410.868,18.4,7,3,1,10
40313.081,22,7,3,1,11
41958.205,24.9,7,3,1,12
43225.601,26.2,7,3,1,13
44768.989,27.5,7,3,1,14
45630.938,28.5,7,3,1,15
46629.27,29,7,3,1,16
47415.996,29.3,7,3,1,17
47279.963,29.2,7,3,1,18
46150.893,29.3,7,3,1,19
44368.93,28.9,7,3,1,20
42735.349,28.5,7,3,1,21
39735.974,27.1,7,3,1,22
36473.788,25.5,7,3,1,23
33508.581,23.5,7,4,1,0
31284.833,21.4,7,4,1,1
29702.322,20.4,7,4,1,2
28651.463,19.2,7,4,1,3
28201.595,18.7,7,4,1,4
28111.597,18.4,7,4,1,5
28437.081,18.1,7,4,1,6
29780.557,18,7,4,1,7
32112.517,17.4,7,4,1,8
34918.284,17.4,7,4,1,9
37634.609,18.9,7,4,1,10
39788.501,21.7,7,4,1,11
40995.581,24.9,7,4,1,12
41622.865,27.2,7,4,1,13
42173.268,28.6,7,4,1,14
42063.929,29.5,7,4,1,15
42053.539,30.3,7,4,1,16
42073.56,29.3,7,4,1,17
41302.578,28.5,7,4,1,18
40030.281,26.9,7,4,1,19
38984.512,26,7,4,1,20
37766.817,25.8,7,4,1,21
36103.724,25.3,7,4,1,22
33897.107,24.3,7,4,1,23
31503.045,23.2,7,5,1,0
29767.497,21.8,7,5,1,1
28613.716,20.5,7,5,1,2
27968.808,19.8,7,5,1,3
28019.689,19.1,7,5,1,4
28955.644,18.6,7,5,1,5
30347.266,18,7,5,1,6
32004.204,17.4,7,5,1,7
33839.854,17.5,7,5,1,8
35865.646,17.9,7,5,1,9
37694.811,18.4,7,5,1,10
39182.471,18.8,7,5,1,11
40926.089,19.8,7,5,1,12
42349.452,21.4,7,5,1,13
43566.156,-9999,7,5,1,14
45004.042,24.3,7,5,1,15
46071.764,24.9,7,5,1,16
46354.53,26.3,7,5,1,17
45229.132,26.1,7,5,1,18
43928.527,25.8,7,5,1,19
42737.148,25.3,7,5,1,20
41555.604,24.1,7,5,1,21
39066.963,23.3,7,5,1,22
36230.549,23.6,7,5,1,23
33685.913,23.1,7,6,0,0
31775.582,22.8,7,6,0,1
30442.24,22.6,7,6,0,2
29555.006,22.4,7,6,0,3
29142.362,22.4,7,6,0,4
29085.519,22.5,7,6,0,5
29411.69,22.9,7,6,0,6
30928.276,23.1,7,6,0,7
33600.495,23.1,7,6,0,8
36248.636,23,7,6,0,9
38852.397,22.9,7,6,0,10
41081.136,23.6,7,6,0,11
42585.637,24.5,7,6,0,12
43712.773,25.6,7,6,0,13
43813.872,25.9,7,6,0,14
43809.5,26.1,7,6,0,15
44297.279,27.6,7,6,0,16
44657.419,28.4,7,6,0,17
43807.69,27.4,7,6,0,18
41956.071,27.6,7,6,0,19
40390.531,26.2,7,6,0,20
38720.415,25.8,7,6,0,21
36468.813,25.9,7,6,0,22
33937.053,25.9,7,6,0,23
31624.898,24.3,7,7,0,0
29786.3,23.2,7,7,0,1
28452.648,22.8,7,7,0,2
27553.701,22.1,7,7,0,3
27070.677,21.8,7,7,0,4
26932.815,21.8,7,7,0,5
27024.506,22.4,7,7,0,6
28176.773,22.8,7,7,0,7
30016.647,22.6,7,7,0,8
31754.304,22.7,7,7,0,9
33731.152,22.7,7,7,0,10
35701.606,22,7,7,0,11
37290.026,21.2,7,7,0,12
38350.64,21.6,7,7,0,13
39232.605,22.5,7,7,0,14
40334.384,22.8,7,7,0,15
41637.78,23.5,7,7,0,16
42756.776,24,7,7,0,17
42671.223,24.7,7,7,0,18
41606.425,24.9,7,7,0,19
40363.167,24.6,7,7,0,20
39147.877,23.1,7,7,0,21
36489.137,21.6,7,7,0,22
33706.066,21,7,7,0,23
31288.431,19.1,7,8,1,0
29582.905,17.5,7,8,1,1
28587.359,16.4,7,8,1,2
28014.355,15.9,7,8,1,3
28286.821,15.4,7,8,1,4
29661.939,15,7,8,1,5
31766.459,14.9,7,8,1,6
33677.989,14.5,7,8,1,7
34895.412,14.2,7,8,1,8
35510.935,14.1,7,8,1,9
35842.216,15.8,7,8,1,10
35852.771,16.9,7,8,1,11
35599.245,17.9,7,8,1,12
35453.9,19.1,7,8,1,13
35134.534,20.8,7,8,1,14
35181.678,21.6,7,8,1,15
36454.652,22.5,7,8,1,16
38047.201,24,7,8,1,17
38666.309,25,7,8,1,18
38325.109,24.3,7,8,1,19
37256.253,24.3,7,8,1,20
36159.36,23.6,7,8,1,21
33464.3,22.9,7,8,1,22
30521.217,21.5,7,8,1,23
28049.773,19.4,7,9,1,0
26412.573,18,7,9,1,1
25393.351,16.9,7,9,1,2
24856.296,16,7,9,1,3
25081.373,15.4,7,9,1,4
26274.348,15.2,7,9,1,5
28072.336,14.8,7,9,1,6
29935.782,14.4,7,9,1,7
31284.633,13.9,7,9,1,8
32656.588,13.9,7,9,1,9
34303.437,15.5,7,9,1,10
36352.882,19.2,7,9,1,11
38213.677,22.9,7,9,1,12
39957.557,24.9,7,9,1,13
41569.768,26.4,7,9,1,14
43260.064,27.4,7,9,1,15
44842.316,28.3,7,9,1,16
46121.608,27.9,7,9,1,17
46095.822,27.6,7,9,1,18
45012.52,27.5,7,9,1,19
43394.175,27.8,7,9,1,20
41585.73,27.3,7,9,1,21
38158.771,26.7,7,9,1,22
34603.364,25.2,7,9,1,23
31639.974,22.9,7,10,1,0
29569.995,20.5,7,10,1,1
28185.159,19.2,7,10,1,2
27403.063,18.4,7,10,1,3
27462.82,17.8,7,10,1,4
28537.821,17.6,7,10,1,5
30347.2,16.9,7,10,1,6
32356.302,16.5,7,10,1,7
34078.848,16,7,10,1,8
35872.626,15.5,7,10,1,9
37957.503,16.6,7,10,1,10
40196.646,19.6,7,10,1,11
41784.35,24.1,7,10,1,12
43401.929,26.8,7,10,1,13
44616.198,27.9,7,10,1,14
45800.525,28.7,7,10,1,15
47116.064,29.4,7,10,1,16
48059.831,29.4,7,10,1,17
48332.311,29,7,10,1,18
47355.858,28.3,7,10,1,19
45612.488,27.4,7,10,1,20
43759.515,26.3,7,10,1,21
40074.7,25.8,7,10,1,22
36489.053,24.6,7,10,1,23
33463.273,22.8,7,11,1,0
31290.646,21.7,7,11,1,1
29891.769,20.6,7,11,1,2
29058.719,19.6,7,11,1,3
28996.23,19.2,7,11,1,4
30180.899,18.6,7,11,1,5
32151.222,18.7,7,11,1,6
34363.167,19.1,7,11,1,7
36084.555,19.8,7,11,1,8
37748.712,20.1,7,11,1,9
39595.526,20.6,7,11,1,10
41626.654,20.9,7,11,1,11
43096.918,21.5,7,11,1,12
44222.153,23.3,7,11,1,13
44875.349,25.1,7,11,1,14
44163.549,25.5,7,11,1,15
43036.968,24.9,7,11,1,16
42693.639,25.4,7,11,1,17
41811.233,24.4,7,11,1,18
40710.768,-9999,7,11,1,19
39764.572,24.6,7,11,1,20
38321.809,23.8,7,11,1,21
35750.91,23.1,7,11,1,22
32996.565,22.5,7,11,1,23
30652.908,22.1,7,12,1,0
29089.588,22.1,7,12,1,1
28127.108,22.4,7,12,1,2
27649.16,22.5,7,12,1,3
27820.398,22.2,7,12,1,4
28966.344,22.6,7,12,1,5
30891.67,22.6,7,12,1,6
33085.398,21.9,7,12,1,7
34876.23,21.3,7,12,1,8
36267.764,22,7,12,1,9
37774.351,22.1,7,12,1,10
39468.899,22.4,7,12,1,11
40725.871,23,7,12,1,12
42080.116,24.2,7,12,1,13
43294.807,24.8,7,12,1,14
44357.336,26.5,7,12,1,15
45517.935,27.9,7,12,1,16
46258.294,28.5,7,12,1,17
45948.9,28.9,7,12,1,18
44573.749,28.8,7,12,1,19
42345.702,28,7,12,1,20
40541.632,27.5,7,12,1,21
37426.899,27.6,7,12,1,22
34150.865,27,7,12,1,23
31227.14,25.5,7,13,0,0
29018.114,24.3,7,13,0,1
27466.116,22.4,7,13,0,2
26384.776,20.6,7,13,0,3
25843.024,20,7,13,0,4
25847.994,18.9,7,13,0,5
26520.075,20.2,7,13,0,6
27415.762,20.6,7,13,0,7
29119.371,19.6,7,13,0,8
31130.243,20.2,7,13,0,9
32908.472,20.9,7,13,0,10
34622.108,22.1,7,13,0,11
35965.792,23.8,7,13,0,12
37153.21,25,7,13,0,13
38471.235,25.8,7,13,0,14
40158.508,26.3,7,13,0,15
41952.688,27.3,7,13,0,16
43412.181,26.9,7,13,0,17
44062.27,26.8,7,13,0,18
43374.312,26.7,7,13,0,19
41594.053,26.6,7,13,0,20
40116.331,26.5,7,13,0,21
37449.572,25.7,7,13,0,22
34524.721,24.1,7,13,0,23
31845.165,22.5,7,14,0,0
29819.813,21.4,7,14,0,1
28309.714,20.8,7,14,0,2
27280.625,20.5,7,14,0,3
26723.827,20.1,7,14,0,4
26484.455,19.8,7,14,0,5
26552.424,19.6,7,14,0,6
28015.539,19.6,7,14,0,7
30246.185,19.3,7,14,0,8
32838.714,18.8,7,14,0,9
35249.875,19.6,7,14,0,10
37670.287,20.8,7,14,0,11
39644.105,24,7,14,0,12
40946,26.6,7,14,0,13
42050.998,28.5,7,14,0,14
43137.962,29.6,7,14,0,15
44575.176,30,7,14,0,16
45750.054,30.2,7,14,0,17
46201.426,30.2,7,14,0,18
45365.146,30.6,7,14,0,19
43428.67,30.5,7,14,0,20
41694.415,30,7,14,0,21
38366.33,29,7,14,0,22
34886.174,27.5,7,14,0,23
31746.984,25.3,7,15,1,0
29541.838,24.3,7,15,1,1
28021.895,24.7,7,15,1,2
27067.669,24,7,15,1,3
26925.724,23,7,15,1,4
27896.99,20.6,7,15,1,5
29562.6,18.5,7,15,1,6
31555.292,17.3,7,15,1,7
32973.847,16.3,7,15,1,8
34332.099,15.8,7,15,1,9
35746.252,17.2,7,15,1,10
37214.149,20.7,7,15,1,11
38611.448,22.4,7,15,1,12
40251.063,22.8,7,15,1,13
41882.313,24,7,15,1,14
43483.255,24.8,7,15,1,15
45137.315,25.5,7,15,1,16
46543.709,26.3,7,15,1,17
46877.137,27.2,7,15,1,18
45929.714,27.4,7,15,1,19
44052.434,27.6,7,15,1,20
42081.814,26.3,7,15,1,21
38445.89,25.3,7,15,1,22
34914.99,24,7,15,1,23
31892.676,22.1,7,16,1,0
29783.915,19.9,7,16,1,1
28486.292,18.8,7,16,1,2
27672.656,18,7,16,1,3
27615.937,17.4,7,16,1,4
28802.178,16.6,7,16,1,5
30587.13,16.2,7,16,1,6
32999.371,15.6,7,16,1,7
34996.672,14.9,7,16,1,8
36964.004,14.6,7,16,1,9
39371.26,15.4,7,16,1,10
41505.039,18,7,16,1,11
43216.351,21.2,7,16,1,12
45241.794,24.1,7,16,1,13
47050.969,25.7,7,16,1,14
48640.46,26.9,7,16,1,15
50094.986,27.5,7,16,1,16
51026.068,27.3,7,16,1,17
50835.927,27.7,7,16,1,18
49663.374,26.6,7,16,1,19
48433.341,26.3,7,16,1,20
46612.179,25.7,7,16,1,21
42960.262,25.3,7,16,1,22
39489.983,24.5,7,16,1,23
36624.805,23.4,7,17,1,0
34550.451,23.2,7,17,1,1
33139.731,22.9,7,17,1,2
32413.78,22.7,7,17,1,3
32410.464,22.4,7,17,1,4
33642.761,22.4,7,17,1,5
35574.58,22.5,7,17,1,6
37874.444,22.3,7,17,1,7
40032.314,21.8,7,17,1,8
42203.245,21.6,7,17,1,9
44914.352,22.3,7,17,1,10
47506.732,23.7,7,17,1,11
49622.875,25,7,17,1,12
51114.038,26.4,7,17,1,13
52137.938,26.3,7,17,1,14
52728.013,26.3,7,17,1,15
53400.221,28.4,7,17,1,16
53649.701,29.5,7,17,1,17
52593.611,29.9,7,17,1,18
50902.313,29.2,7,17,1,19
47970.081,28.5,7,17,1,20
45189.731,27,7,17,1,21
41647.885,26.4,7,17,1,22
38215.078,26,7,17,1,23
