date,tmp,month,hour,dayofweek,kw_2,kw_7,poten_2,poten_7
2019-02-25 00:00:00,51.4,2,0,0,20682.0,17226.0,3354.0,0.0
2019-02-25 01:00:00,50.0,2,1,0,19872.0,17658.0,2928.0,714.0
2019-02-25 02:00:00,48.9,2,2,0,19764.0,17442.0,2920.0,598.0
2019-02-25 03:00:00,48.0,2,3,0,19494.0,18576.0,2636.0,1718.0
2019-02-25 04:00:00,45.3,2,4,0,19656.0,19386.0,2538.0,2268.0
2019-02-25 05:00:00,43.0,2,5,0,19980.0,20790.0,2410.0,3220.0
2019-02-25 06:00:00,42.1,2,6,0,20358.0,22518.0,2160.0,4320.0
2019-02-25 07:00:00,42.1,2,7,0,20628.0,22788.0,2060.0,4220.0
2019-02-25 08:00:00,45.5,2,8,0,21276.0,22896.0,3066.0,4686.0
2019-02-25 09:00:00,49.1,2,9,0,21870.0,22518.0,4788.0,5436.0
2019-02-25 10:00:00,51.4,2,10,0,21600.0,21654.0,5810.0,5864.0
2019-02-25 11:00:00,53.4,2,11,0,21330.0,20898.0,6466.0,6034.0
2019-02-25 12:00:00,55.8,2,12,0,20412.0,20736.0,6036.0,6360.0
2019-02-25 13:00:00,56.8,2,13,0,20250.0,19440.0,6358.0,5548.0
2019-02-25 14:00:00,59.0,2,14,0,19710.0,18468.0,5874.0,4632.0
2019-02-25 15:00:00,59.2,2,15,0,19926.0,18738.0,5912.0,4724.0
2019-02-25 16:00:00,59.7,2,16,0,19926.0,19872.0,5312.0,5258.0
2019-02-25 17:00:00,58.5,2,17,0,19710.0,20466.0,4374.0,5130.0
2019-02-25 18:00:00,54.9,2,18,0,20196.0,21222.0,3848.0,4874.0
2019-02-25 19:00:00,43.9,2,19,0,20412.0,21384.0,3754.0,4726.0
2019-02-25 20:00:00,39.2,2,20,0,19818.0,20682.0,3134.0,3998.0
2019-02-25 21:00:00,39.7,2,21,0,19278.0,20358.0,2882.0,3962.0
2019-02-25 22:00:00,40.6,2,22,0,19008.0,19926.0,3212.0,4130.0
2019-02-25 23:00:00,39.6,2,23,0,17928.0,19170.0,2430.0,3672.0
2019-02-26 00:00:00,44.2,2,0,1,16956.0,18792.0,0.0,1464.0
2019-02-26 01:00:00,35.2,2,1,1,16632.0,19602.0,0.0,2658.0
2019-02-26 02:00:00,34.3,2,2,1,16416.0,20250.0,0.0,3406.0
2019-02-26 03:00:00,32.9,2,3,1,16308.0,20034.0,0.0,3176.0
2019-02-26 04:00:00,31.1,2,4,1,16308.0,20844.0,0.0,3726.0
2019-02-26 05:00:00,33.1,2,5,1,16416.0,22572.0,0.0,5002.0
2019-02-26 06:00:00,34.7,2,6,1,16524.0,24732.0,0.0,6534.0
2019-02-26 07:00:00,34.9,2,7,1,17010.0,24678.0,0.0,6110.0
2019-02-26 08:00:00,37.9,2,8,1,17604.0,24516.0,0.0,6306.0
2019-02-26 09:00:00,44.1,2,9,1,18252.0,24138.0,1170.0,7056.0
2019-02-26 10:00:00,50.7,2,10,1,17604.0,23220.0,1814.0,7430.0
2019-02-26 11:00:00,56.3,2,11,1,16092.0,23760.0,1228.0,8896.0
2019-02-26 12:00:00,60.6,2,12,1,15498.0,22896.0,1122.0,8520.0
2019-02-26 13:00:00,63.5,2,13,1,14472.0,23166.0,580.0,9274.0
2019-02-26 14:00:00,63.5,2,14,1,14040.0,23166.0,204.0,9330.0
2019-02-26 15:00:00,65.1,2,15,1,13554.0,23922.0,0.0,9908.0
2019-02-26 16:00:00,62.6,2,16,1,13716.0,24948.0,0.0,10334.0
2019-02-26 17:00:00,62.8,2,17,1,14256.0,25650.0,0.0,10314.0
2019-02-26 18:00:00,55.9,2,18,1,15012.0,26298.0,0.0,9950.0
2019-02-26 19:00:00,53.6,2,19,1,15336.0,26460.0,0.0,9802.0
2019-02-26 20:00:00,50.4,2,20,1,15390.0,25974.0,0.0,9290.0
2019-02-26 21:00:00,50.9,2,21,1,15228.0,25056.0,0.0,8660.0
2019-02-26 22:00:00,48.6,2,22,1,14796.0,23976.0,0.0,8180.0
2019-02-26 23:00:00,45.5,2,23,1,14634.0,22734.0,0.0,7236.0
2019-02-27 00:00:00,42.6,2,0,2,15390.0,22788.0,0.0,5460.0
2019-02-27 01:00:00,40.8,2,1,2,16524.0,23220.0,0.0,6276.0
2019-02-27 02:00:00,44.6,2,2,2,16902.0,23220.0,58.0,6376.0
2019-02-27 03:00:00,45.5,2,3,2,17928.0,23490.0,1070.0,6632.0
2019-02-27 04:00:00,47.8,2,4,2,19602.0,24300.0,2484.0,7182.0
2019-02-27 05:00:00,47.3,2,5,2,21654.0,25974.0,4084.0,8404.0
2019-02-27 06:00:00,47.7,2,6,2,24570.0,27000.0,6372.0,8802.0
2019-02-27 07:00:00,49.1,2,7,2,24246.0,26838.0,5678.0,8270.0
2019-02-27 08:00:00,46.9,2,8,2,21654.0,26676.0,3444.0,8466.0
2019-02-27 09:00:00,46.4,2,9,2,20574.0,26190.0,3492.0,9108.0
2019-02-27 10:00:00,47.8,2,10,2,19710.0,25974.0,3920.0,10184.0
2019-02-27 11:00:00,50.5,2,11,2,19494.0,25974.0,4630.0,11110.0
2019-02-27 12:00:00,54.7,2,12,2,18954.0,24408.0,4578.0,10032.0
2019-02-27 13:00:00,57.2,2,13,2,18468.0,24138.0,4576.0,10246.0
2019-02-27 14:00:00,57.2,2,14,2,17496.0,23760.0,3660.0,9924.0
2019-02-27 15:00:00,55.0,2,15,2,18144.0,23760.0,4130.0,9746.0
2019-02-27 16:00:00,54.0,2,16,2,19224.0,24732.0,4610.0,10118.0
2019-02-27 17:00:00,52.2,2,17,2,20520.0,25056.0,5184.0,9720.0
2019-02-27 18:00:00,51.3,2,18,2,22410.0,25326.0,6062.0,8978.0
2019-02-27 19:00:00,49.5,2,19,2,23598.0,25164.0,6940.0,8506.0
2019-02-27 20:00:00,49.3,2,20,2,23436.0,24786.0,6752.0,8102.0
2019-02-27 21:00:00,48.2,2,21,2,23274.0,23490.0,6878.0,7094.0
2019-02-27 22:00:00,46.8,2,22,2,22356.0,22194.0,6560.0,6398.0
2019-02-27 23:00:00,45.1,2,23,2,21546.0,20736.0,6048.0,5238.0
2019-02-28 00:00:00,45.0,2,0,3,21276.0,20790.0,3948.0,3462.0
2019-02-28 01:00:00,44.8,2,1,3,21978.0,20790.0,5034.0,3846.0
2019-02-28 02:00:00,45.0,2,2,3,22518.0,20790.0,5674.0,3946.0
2019-02-28 03:00:00,43.2,2,3,3,22410.0,20358.0,5552.0,3500.0
2019-02-28 04:00:00,43.9,2,4,3,23328.0,20844.0,6210.0,3726.0
2019-02-28 05:00:00,43.9,2,5,3,25272.0,21924.0,7702.0,4354.0
2019-02-28 06:00:00,44.1,2,6,3,26784.0,23490.0,8586.0,5292.0
2019-02-28 07:00:00,44.1,2,7,3,26136.0,23544.0,7568.0,4976.0
2019-02-28 08:00:00,45.7,2,8,3,23760.0,23760.0,5550.0,5550.0
2019-02-28 09:00:00,47.8,2,9,3,21330.0,22680.0,4248.0,5598.0
2019-02-28 10:00:00,49.8,2,10,3,18954.0,21978.0,3164.0,6188.0
2019-02-28 11:00:00,54.5,2,11,3,18036.0,21330.0,3172.0,6466.0
2019-02-28 12:00:00,55.9,2,12,3,17064.0,19656.0,2688.0,5280.0
2019-02-28 13:00:00,59.0,2,13,3,17496.0,19710.0,3604.0,5818.0
2019-02-28 14:00:00,57.7,2,14,3,17118.0,20034.0,3282.0,6198.0
2019-02-28 15:00:00,56.3,2,15,3,17658.0,20142.0,3644.0,6128.0
2019-02-28 16:00:00,56.8,2,16,3,18738.0,20466.0,4124.0,5852.0
2019-02-28 17:00:00,56.7,2,17,3,19818.0,20034.0,4482.0,4698.0
2019-02-28 18:00:00,54.5,2,18,3,20736.0,22572.0,4388.0,6224.0
2019-02-28 19:00:00,51.4,2,19,3,21006.0,22410.0,4348.0,5752.0
2019-02-28 20:00:00,48.7,2,20,3,20736.0,21114.0,4052.0,4430.0
2019-02-28 21:00:00,46.4,2,21,3,20196.0,19710.0,3800.0,3314.0
2019-02-28 22:00:00,44.8,2,22,3,19224.0,18576.0,3428.0,2780.0
2019-02-28 23:00:00,44.1,2,23,3,18414.0,17658.0,2916.0,2160.0
2019-03-01 00:00:00,43.5,3,0,4,18630.0,17820.0,1302.0,492.0
2019-03-01 01:00:00,43.0,3,1,4,19116.0,17982.0,2172.0,1038.0
2019-03-01 02:00:00,43.0,3,2,4,18846.0,17928.0,2002.0,1084.0
2019-03-01 03:00:00,42.6,3,3,4,18306.0,18036.0,1448.0,1178.0
2019-03-01 04:00:00,42.8,3,4,4,18846.0,18414.0,1728.0,1296.0
2019-03-01 05:00:00,42.8,3,5,4,20466.0,19494.0,2896.0,1924.0
2019-03-01 06:00:00,42.6,3,6,4,22086.0,21006.0,3888.0,2808.0
2019-03-01 07:00:00,43.2,3,7,4,21816.0,21168.0,3248.0,2600.0
2019-03-01 08:00:00,44.8,3,8,4,21438.0,21924.0,3228.0,3714.0
2019-03-01 09:00:00,45.7,3,9,4,20682.0,21924.0,3600.0,4842.0
2019-03-01 10:00:00,46.8,3,10,4,19440.0,21816.0,3650.0,6026.0
2019-03-01 11:00:00,48.2,3,11,4,17658.0,22248.0,2794.0,7384.0
2019-03-01 12:00:00,50.2,3,12,4,17658.0,21924.0,3282.0,7548.0
2019-03-01 13:00:00,50.0,3,13,4,17820.0,22518.0,3928.0,8626.0
2019-03-01 14:00:00,50.7,3,14,4,17928.0,23058.0,4092.0,9222.0
2019-03-01 15:00:00,49.6,3,15,4,18360.0,23382.0,4346.0,9368.0
2019-03-01 16:00:00,48.4,3,16,4,19278.0,24084.0,4664.0,9470.0
2019-03-01 17:00:00,46.4,3,17,4,19926.0,24570.0,4590.0,9234.0
2019-03-01 18:00:00,45.5,3,18,4,20520.0,24840.0,4172.0,8492.0
2019-03-01 19:00:00,45.9,3,19,4,21222.0,24948.0,4564.0,8290.0
2019-03-01 20:00:00,45.0,3,20,4,20250.0,24354.0,3566.0,7670.0
2019-03-01 21:00:00,44.1,3,21,4,19440.0,23814.0,3044.0,7418.0
2019-03-01 22:00:00,43.3,3,22,4,18468.0,22842.0,2672.0,7046.0
2019-03-01 23:00:00,42.8,3,23,4,17766.0,21600.0,2268.0,6102.0
2019-03-02 00:00:00,41.9,3,0,5,17550.0,20682.0,222.0,3354.0
2019-03-02 01:00:00,41.5,3,1,5,18468.0,19872.0,1524.0,2928.0
2019-03-02 02:00:00,41.4,3,2,5,19224.0,19764.0,2380.0,2920.0
2019-03-02 03:00:00,41.0,3,3,5,18630.0,19494.0,1772.0,2636.0
2019-03-02 04:00:00,40.6,3,4,5,19494.0,19656.0,2376.0,2538.0
2019-03-02 05:00:00,40.6,3,5,5,20898.0,19980.0,3328.0,2410.0
2019-03-02 06:00:00,40.1,3,6,5,23112.0,20358.0,4914.0,2160.0
2019-03-02 07:00:00,40.1,3,7,5,22626.0,20628.0,4058.0,2060.0
2019-03-02 08:00:00,40.5,3,8,5,21384.0,21276.0,3174.0,3066.0
2019-03-02 09:00:00,41.9,3,9,5,20034.0,21870.0,2952.0,4788.0
2019-03-02 10:00:00,43.9,3,10,5,18414.0,21600.0,2624.0,5810.0
2019-03-02 11:00:00,46.0,3,11,5,18144.0,21330.0,3280.0,6466.0
2019-03-02 12:00:00,47.7,3,12,5,17712.0,20412.0,3336.0,6036.0
2019-03-02 13:00:00,50.2,3,13,5,17604.0,20250.0,3712.0,6358.0
2019-03-02 14:00:00,54.1,3,14,5,17820.0,19710.0,3984.0,5874.0
2019-03-02 15:00:00,55.8,3,15,5,18576.0,19926.0,4562.0,5912.0
2019-03-02 16:00:00,56.7,3,16,5,19440.0,19926.0,4826.0,5312.0
2019-03-02 17:00:00,55.6,3,17,5,19872.0,19710.0,4536.0,4374.0
2019-03-02 18:00:00,52.0,3,18,5,21114.0,20196.0,4766.0,3848.0
2019-03-02 19:00:00,49.6,3,19,5,21654.0,20412.0,4996.0,3754.0
2019-03-02 20:00:00,48.2,3,20,5,21276.0,19818.0,4592.0,3134.0
2019-03-02 21:00:00,46.6,3,21,5,20898.0,19278.0,4502.0,2882.0
2019-03-02 22:00:00,44.8,3,22,5,20142.0,19008.0,4346.0,3212.0
2019-03-02 23:00:00,43.3,3,23,5,19170.0,17928.0,3672.0,2430.0
2019-03-03 00:00:00,42.3,3,0,6,19440.0,16956.0,4445.41935483871,0.0
2019-03-03 01:00:00,41.5,3,1,6,19818.0,16632.0,5196.193548387097,0.0
2019-03-03 02:00:00,41.5,3,2,6,19278.0,16416.0,4656.193548387097,0.0
2019-03-03 03:00:00,41.7,3,3,6,19386.0,16308.0,4912.258064516129,0.0
2019-03-03 04:00:00,42.3,3,4,6,19926.0,16308.0,5251.935483870968,0.0
2019-03-03 05:00:00,43.0,3,5,6,21276.0,16416.0,6262.258064516129,0.0
2019-03-03 06:00:00,43.7,3,6,6,22626.0,16524.0,7091.41935483871,0.0
2019-03-03 07:00:00,44.2,3,7,6,22734.0,17010.0,6723.870967741936,0.0
2019-03-03 08:00:00,45.3,3,8,6,21546.0,17604.0,5281.548387096776,0.0
2019-03-03 09:00:00,45.9,3,9,6,21492.0,18252.0,5762.322580645159,1170.0
2019-03-03 10:00:00,46.9,3,10,6,19926.0,17604.0,5222.322580645159,1814.0
2019-03-03 11:00:00,48.2,3,11,6,19440.0,16092.0,5400.0,1228.0
2019-03-03 12:00:00,50.2,3,12,6,18468.0,15498.0,4879.16129032258,1122.0
2019-03-03 13:00:00,50.2,3,13,6,18468.0,14472.0,5217.096774193549,580.0
2019-03-03 14:00:00,53.1,3,14,6,18468.0,14040.0,5384.322580645159,204.0
2019-03-03 15:00:00,54.0,3,15,6,19224.0,13554.0,6027.096774193549,0.0
2019-03-03 16:00:00,55.4,3,16,6,20250.0,13716.0,6777.870967741936,0.0
2019-03-03 17:00:00,55.8,3,17,6,21168.0,14256.0,7272.58064516129,0.0
2019-03-03 18:00:00,53.8,3,18,6,21546.0,15012.0,7145.41935483871,0.0
2019-03-03 19:00:00,53.6,3,19,6,21600.0,15336.0,6535.741935483871,0.0
2019-03-03 20:00:00,53.6,3,20,6,21330.0,15390.0,5757.096774193549,0.0
2019-03-03 21:00:00,53.2,3,21,6,21114.0,15228.0,5748.387096774191,0.0
2019-03-03 22:00:00,48.2,3,22,6,20304.0,14796.0,5427.870967741936,0.0
2019-03-03 23:00:00,46.9,3,23,6,19332.0,14634.0,4839.096774193549,0.0
2019-03-04 00:00:00,46.9,3,0,0,19278.0,15390.0,4283.41935483871,0.0
2019-03-04 01:00:00,46.9,3,1,0,19548.0,16524.0,4926.193548387097,0.0
2019-03-04 02:00:00,46.8,3,2,0,19494.0,16902.0,4872.193548387097,58.0
2019-03-04 03:00:00,46.4,3,3,0,19440.0,17928.0,4966.258064516129,1070.0
2019-03-04 04:00:00,46.0,3,4,0,19494.0,19602.0,4819.935483870968,2484.0
2019-03-04 05:00:00,44.8,3,5,0,20304.0,21654.0,5290.258064516129,4084.0
2019-03-04 06:00:00,44.1,3,6,0,20790.0,24570.0,5255.41935483871,6372.0
2019-03-04 07:00:00,43.3,3,7,0,21762.0,24246.0,5751.870967741936,5678.0
2019-03-04 08:00:00,42.4,3,8,0,22302.0,21654.0,6037.548387096776,3444.0
2019-03-04 09:00:00,42.4,3,9,0,22032.0,20574.0,6302.322580645159,3492.0
2019-03-04 10:00:00,42.6,3,10,0,22302.0,19710.0,7598.322580645159,3920.0
2019-03-04 11:00:00,43.5,3,11,0,19926.0,19494.0,5886.0,4630.0
2019-03-04 12:00:00,42.8,3,12,0,17982.0,18954.0,4393.16129032258,4578.0
2019-03-04 13:00:00,41.9,3,13,0,17496.0,18468.0,4245.096774193549,4576.0
2019-03-04 14:00:00,42.8,3,14,0,16956.0,17496.0,3872.322580645159,3660.0
2019-03-04 15:00:00,43.5,3,15,0,17064.0,18144.0,3867.096774193549,4130.0
2019-03-04 16:00:00,44.8,3,16,0,17280.0,19224.0,3807.870967741936,4610.0
2019-03-04 17:00:00,44.2,3,17,0,18468.0,20520.0,4572.58064516129,5184.0
2019-03-04 18:00:00,42.8,3,18,0,18684.0,22410.0,4283.41935483871,6062.0
2019-03-04 19:00:00,39.2,3,19,0,19170.0,23598.0,4105.741935483871,6940.0
2019-03-04 20:00:00,37.6,3,20,0,19170.0,23436.0,3597.096774193549,6752.0
2019-03-04 21:00:00,36.0,3,21,0,18954.0,23274.0,3588.3870967741914,6878.0
2019-03-04 22:00:00,34.2,3,22,0,18738.0,22356.0,3861.870967741936,6560.0
2019-03-04 23:00:00,39.2,3,23,0,17712.0,21546.0,3219.096774193549,6048.0
2019-03-05 00:00:00,36.5,3,0,1,16740.0,21276.0,1745.4193548387102,3948.0
2019-03-05 01:00:00,35.8,3,1,1,16740.0,21978.0,2118.1935483870966,5034.0
2019-03-05 02:00:00,35.2,3,2,1,16956.0,22518.0,2334.1935483870966,5674.0
2019-03-05 03:00:00,35.2,3,3,1,17010.0,22410.0,2536.258064516129,5552.0
2019-03-05 04:00:00,34.9,3,4,1,17064.0,23328.0,2389.935483870968,6210.0
2019-03-05 05:00:00,34.5,3,5,1,17172.0,25272.0,2158.258064516129,7702.0
2019-03-05 06:00:00,33.8,3,6,1,17496.0,26784.0,1961.4193548387104,8586.0
2019-03-05 07:00:00,33.1,3,7,1,18198.0,26136.0,2187.870967741936,7568.0
2019-03-05 08:00:00,33.4,3,8,1,18954.0,23760.0,2689.5483870967764,5550.0
2019-03-05 09:00:00,34.7,3,9,1,18846.0,21330.0,3116.322580645159,4248.0
2019-03-05 10:00:00,35.2,3,10,1,18144.0,18954.0,3440.322580645159,3164.0
2019-03-05 11:00:00,35.2,3,11,1,16848.0,18036.0,2808.0,3172.0
2019-03-05 12:00:00,37.4,3,12,1,15444.0,17064.0,1855.16129032258,2688.0
2019-03-05 13:00:00,37.8,3,13,1,14634.0,17496.0,1383.0967741935492,3604.0
2019-03-05 14:00:00,37.8,3,14,1,14364.0,17118.0,1280.3225806451592,3282.0
2019-03-05 15:00:00,39.2,3,15,1,14040.0,17658.0,843.0967741935492,3644.0
2019-03-05 16:00:00,41.7,3,16,1,14310.0,18738.0,837.8709677419356,4124.0
2019-03-05 17:00:00,41.7,3,17,1,14958.0,19818.0,1062.5806451612898,4482.0
2019-03-05 18:00:00,40.1,3,18,1,15930.0,20736.0,1529.4193548387102,4388.0
2019-03-05 19:00:00,33.4,3,19,1,16092.0,21006.0,1027.7419354838712,4348.0
2019-03-05 20:00:00,31.3,3,20,1,16092.0,20736.0,519.0967741935492,4052.0
2019-03-05 21:00:00,29.7,3,21,1,15282.0,20196.0,0.0,3800.0
2019-03-05 22:00:00,29.1,3,22,1,14256.0,19224.0,0.0,3428.0
2019-03-05 23:00:00,32.0,3,23,1,14202.0,18414.0,0.0,2916.0
2019-03-06 00:00:00,33.6,3,0,2,14904.0,18630.0,0.0,1302.0
2019-03-06 01:00:00,33.1,3,1,2,15714.0,19116.0,1092.1935483870966,2172.0
2019-03-06 02:00:00,32.0,3,2,2,15984.0,18846.0,1362.1935483870966,2002.0
2019-03-06 03:00:00,32.0,3,3,2,17226.0,18306.0,2752.258064516129,1448.0
2019-03-06 04:00:00,31.5,3,4,2,17658.0,18846.0,2983.935483870968,1728.0
2019-03-06 05:00:00,29.5,3,5,2,19872.0,20466.0,4858.258064516129,2896.0
2019-03-06 06:00:00,29.1,3,6,2,22140.0,22086.0,6605.41935483871,3888.0
2019-03-06 07:00:00,28.4,3,7,2,22518.0,21816.0,6507.870967741936,3248.0
2019-03-06 08:00:00,31.5,3,8,2,22248.0,21438.0,5983.548387096776,3228.0
2019-03-06 09:00:00,32.7,3,9,2,22896.0,20682.0,7166.322580645159,3600.0
2019-03-06 10:00:00,34.2,3,10,2,22896.0,19440.0,8192.32258064516,3650.0
2019-03-06 11:00:00,36.5,3,11,2,22140.0,17658.0,8100.0,2794.0
2019-03-06 12:00:00,39.2,3,12,2,22140.0,17658.0,8551.16129032258,3282.0
2019-03-06 13:00:00,39.7,3,13,2,22302.0,17820.0,9051.09677419355,3928.0
2019-03-06 14:00:00,41.0,3,14,2,21924.0,17928.0,8840.32258064516,4092.0
2019-03-06 15:00:00,42.6,3,15,2,22572.0,18360.0,9375.09677419355,4346.0
2019-03-06 16:00:00,42.6,3,16,2,23058.0,19278.0,9585.870967741936,4664.0
2019-03-06 17:00:00,42.3,3,17,2,23760.0,19926.0,9864.58064516129,4590.0
2019-03-06 18:00:00,39.9,3,18,2,25218.0,20520.0,10817.41935483871,4172.0
2019-03-06 19:00:00,33.8,3,19,2,25920.0,21222.0,10855.741935483871,4564.0
2019-03-06 20:00:00,30.9,3,20,2,25488.0,20250.0,9915.09677419355,3566.0
2019-03-06 21:00:00,28.9,3,21,2,25326.0,19440.0,9960.387096774191,3044.0
2019-03-06 22:00:00,27.5,3,22,2,24408.0,18468.0,9531.870967741936,2672.0
2019-03-06 23:00:00,27.5,3,23,2,23544.0,17766.0,9051.09677419355,2268.0
2019-03-07 00:00:00,26.4,3,0,3,23004.0,17550.0,8009.41935483871,222.0
2019-03-07 01:00:00,24.8,3,1,3,22734.0,18468.0,8112.193548387097,1524.0
2019-03-07 02:00:00,25.3,3,2,3,23274.0,19224.0,8652.193548387097,2380.0
2019-03-07 03:00:00,24.8,3,3,3,22734.0,18630.0,8260.258064516129,1772.0
2019-03-07 04:00:00,23.7,3,4,3,23544.0,19494.0,8869.935483870968,2376.0
2019-03-07 05:00:00,23.9,3,5,3,25326.0,20898.0,10312.258064516129,3328.0
2019-03-07 06:00:00,23.0,3,6,3,27054.0,23112.0,11519.41935483871,4914.0
2019-03-07 07:00:00,24.4,3,7,3,26568.0,22626.0,10557.870967741936,4058.0
2019-03-07 08:00:00,31.5,3,8,3,26136.0,21384.0,9871.548387096776,3174.0
2019-03-07 09:00:00,36.3,3,9,3,25650.0,20034.0,9920.32258064516,2952.0
2019-03-07 10:00:00,41.4,3,10,3,25110.0,18414.0,10406.32258064516,2624.0
2019-03-07 11:00:00,43.7,3,11,3,25272.0,18144.0,11232.0,3280.0
2019-03-07 12:00:00,47.1,3,12,3,23544.0,17712.0,9955.16129032258,3336.0
2019-03-07 13:00:00,47.1,3,13,3,22950.0,17604.0,9699.09677419355,3712.0
2019-03-07 14:00:00,48.9,3,14,3,22896.0,17820.0,9812.32258064516,3984.0
2019-03-07 15:00:00,49.8,3,15,3,21870.0,18576.0,8673.09677419355,4562.0
2019-03-07 16:00:00,50.5,3,16,3,22248.0,19440.0,8775.870967741936,4826.0
2019-03-07 17:00:00,49.5,3,17,3,23652.0,19872.0,9756.58064516129,4536.0
2019-03-07 18:00:00,44.8,3,18,3,25758.0,21114.0,11357.41935483871,4766.0
2019-03-07 19:00:00,38.5,3,19,3,27864.0,21654.0,12799.741935483871,4996.0
2019-03-07 20:00:00,38.1,3,20,3,27648.0,21276.0,12075.09677419355,4592.0
2019-03-07 21:00:00,39.0,3,21,3,27432.0,20898.0,12066.387096774191,4502.0
2019-03-07 22:00:00,40.6,3,22,3,26514.0,20142.0,11637.870967741936,4346.0
2019-03-07 23:00:00,41.0,3,23,3,25488.0,19170.0,10995.09677419355,3672.0
2019-03-08 00:00:00,40.5,3,0,4,25488.0,19440.0,10493.41935483871,4445.41935483871
2019-03-08 01:00:00,41.0,3,1,4,25326.0,19818.0,10704.193548387097,5196.193548387097
2019-03-08 02:00:00,39.6,3,2,4,25704.0,19278.0,11082.193548387097,4656.193548387097
2019-03-08 03:00:00,40.3,3,3,4,25434.0,19386.0,10960.258064516129,4912.258064516129
2019-03-08 04:00:00,39.2,3,4,4,26622.0,19926.0,11947.935483870968,5251.935483870968
2019-03-08 05:00:00,39.4,3,5,4,28134.0,21276.0,13120.258064516129,6262.258064516129
2019-03-08 06:00:00,39.2,3,6,4,29916.0,22626.0,14381.41935483871,7091.41935483871
2019-03-08 07:00:00,39.7,3,7,4,28188.0,22734.0,12177.870967741936,6723.870967741936
2019-03-08 08:00:00,41.2,3,8,4,25866.0,21546.0,9601.548387096776,5281.548387096776
2019-03-08 09:00:00,43.0,3,9,4,24246.0,21492.0,8516.32258064516,5762.322580645159
2019-03-08 10:00:00,46.0,3,10,4,22896.0,19926.0,8192.32258064516,5222.322580645159
2019-03-08 11:00:00,47.3,3,11,4,22356.0,19440.0,8316.0,5400.0
2019-03-08 12:00:00,50.0,3,12,4,20952.0,18468.0,7363.16129032258,4879.16129032258
2019-03-08 13:00:00,50.7,3,13,4,20574.0,18468.0,7323.096774193549,5217.096774193549
2019-03-08 14:00:00,51.3,3,14,4,20196.0,18468.0,7112.322580645159,5384.322580645159
2019-03-08 15:00:00,49.3,3,15,4,20250.0,19224.0,7053.096774193549,6027.096774193549
2019-03-08 16:00:00,49.5,3,16,4,21870.0,20250.0,8397.870967741936,6777.870967741936
2019-03-08 17:00:00,47.8,3,17,4,23544.0,21168.0,9648.58064516129,7272.58064516129
2019-03-08 18:00:00,45.7,3,18,4,25866.0,21546.0,11465.41935483871,7145.41935483871
2019-03-08 19:00:00,44.6,3,19,4,27270.0,21600.0,12205.741935483871,6535.741935483871
2019-03-08 20:00:00,43.3,3,20,4,27702.0,21330.0,12129.09677419355,5757.096774193549
2019-03-08 21:00:00,43.0,3,21,4,27540.0,21114.0,12174.387096774191,5748.387096774191
2019-03-08 22:00:00,42.8,3,22,4,26514.0,20304.0,11637.870967741936,5427.870967741936
2019-03-08 23:00:00,42.1,3,23,4,26028.0,19332.0,11535.09677419355,4839.096774193549
2019-03-09 00:00:00,42.1,3,0,5,26460.0,19278.0,11465.41935483871,4283.41935483871
2019-03-09 01:00:00,42.4,3,1,5,27108.0,19548.0,12486.193548387097,4926.193548387097
2019-03-09 02:00:00,40.1,3,2,5,27000.0,19494.0,12378.193548387097,4872.193548387097
2019-03-09 03:00:00,41.2,3,3,5,27000.0,19440.0,12526.258064516129,4966.258064516129
2019-03-09 04:00:00,41.9,3,4,5,28134.0,19494.0,13459.935483870968,4819.935483870968
2019-03-09 05:00:00,42.4,3,5,5,29646.0,20304.0,14632.258064516129,5290.258064516129
2019-03-09 06:00:00,42.8,3,6,5,31212.0,20790.0,15677.41935483871,5255.41935483871
2019-03-09 07:00:00,43.0,3,7,5,29700.0,21762.0,13689.870967741936,5751.870967741936
2019-03-09 08:00:00,43.9,3,8,5,26838.0,22302.0,10573.548387096776,6037.548387096776
2019-03-09 09:00:00,44.8,3,9,5,23922.0,22032.0,8192.32258064516,6302.322580645159
2019-03-09 10:00:00,46.2,3,10,5,21816.0,22302.0,7112.322580645159,7598.322580645159
2019-03-09 11:00:00,48.4,3,11,5,20034.0,19926.0,5994.0,5886.0
2019-03-09 12:00:00,50.7,3,12,5,18360.0,17982.0,4771.16129032258,4393.16129032258
2019-03-09 13:00:00,50.9,3,13,5,18468.0,17496.0,5217.096774193549,4245.096774193549
2019-03-09 14:00:00,51.3,3,14,5,18522.0,16956.0,5438.322580645159,3872.322580645159
2019-03-09 15:00:00,51.8,3,15,5,19548.0,17064.0,6351.096774193549,3867.096774193549
2019-03-09 16:00:00,52.0,3,16,5,20412.0,17280.0,6939.870967741936,3807.870967741936
2019-03-09 17:00:00,52.2,3,17,5,22086.0,18468.0,8190.58064516129,4572.58064516129
2019-03-09 18:00:00,51.1,3,18,5,23976.0,18684.0,9575.41935483871,4283.41935483871
2019-03-09 19:00:00,50.0,3,19,5,24840.0,19170.0,9775.741935483871,4105.741935483871
2019-03-09 20:00:00,50.2,3,20,5,25056.0,19170.0,9483.09677419355,3597.096774193549
2019-03-09 21:00:00,48.7,3,21,5,24354.0,18954.0,8988.387096774191,3588.3870967741914
2019-03-09 22:00:00,47.3,3,22,5,23058.0,18738.0,8181.870967741936,3861.870967741936
