cpt,tmpf,month,hour,dayofweek,kw_2,kw_7
2015-05-12 15:00:00,66.92,5,15,1,-42.241751944,-22.38283722
2015-05-12 16:00:00,66.92,5,16,1,-20.37143861,-8.614612221
2015-05-12 17:00:00,66.92,5,17,1,-10.07245111,18.18521389
2015-05-12 18:00:00,66.92,5,18,1,16.28619722,20.158855557
2015-05-12 19:00:00,68.0,5,19,1,43.796891388,27.167983055
2015-05-12 20:00:00,66.92,5,20,1,51.812613332,45.630413332
2015-05-12 21:00:00,66.92,5,21,1,69.556196666,71.01643889
2015-05-12 22:00:00,68.0,5,22,1,72.160404723,66.184335555
2015-05-12 23:00:00,68.0,5,23,1,62.414781946,66.857591387
2015-05-13 00:00:00,66.92,5,0,2,62.252392503,58.586108611
2015-05-13 01:00:00,66.02,5,1,2,57.50563778,62.082745553
2015-05-13 02:00:00,66.02,5,2,2,47.25776,58.33747722
2015-05-13 03:00:00,66.02,5,3,2,42.32900278,46.696136669
2015-05-13 04:00:00,66.02,5,4,2,43.926197502,44.817061391
2015-05-13 05:00:00,66.02,5,5,2,40.909991666,48.91145583
2015-05-13 06:00:00,66.02,5,6,2,49.535394721,50.460692778
2015-05-13 07:00:00,66.02,5,7,2,61.599138607,64.676221389
2015-05-13 08:00:00,66.92,5,8,2,63.050609724,59.126401111
2015-05-13 09:00:00,69.08,5,9,2,65.052875001,60.356334999
2015-05-13 10:00:00,69.08,5,10,2,58.509207777,41.41303389
2015-05-13 11:00:00,69.08,5,11,2,38.613858054,23.316165277
2015-05-13 12:00:00,68.0,5,12,2,22.604530556,1.782636106
2015-05-13 13:00:00,62.96,5,13,2,0.388126113000001,-8.146989723
2015-05-13 14:00:00,64.04,5,14,2,-4.979773056,-27.671630559
2015-05-13 15:00:00,64.94,5,15,2,-8.564772499,-17.060333057
2015-05-13 16:00:00,66.02,5,16,2,-2.307246666,-23.085134721
2015-05-13 17:00:00,66.02,5,17,2,3.447016112,-28.914681107
2015-05-13 18:00:00,66.02,5,18,2,19.87688861,-14.573822218
2015-05-13 19:00:00,66.92,5,19,2,24.576210002,15.274895276
2015-05-13 20:00:00,66.02,5,20,2,45.981582502,51.950195834
2015-05-13 21:00:00,66.02,5,21,2,66.188986946,66.019988333
2015-05-13 22:00:00,68.0,5,22,2,64.796297779,63.628159721
2015-05-13 23:00:00,66.92,5,23,2,66.370611108,65.732638611
2015-05-14 00:00:00,66.92,5,0,3,59.455473056,59.318111667
2015-05-14 01:00:00,66.02,5,1,3,75.033519442,60.248651391
2015-05-14 02:00:00,66.92,5,2,3,66.00825917,51.918239721
2015-05-14 03:00:00,66.92,5,3,3,51.430621667,52.827123055
2015-05-14 04:00:00,69.08,5,4,3,42.974365553,51.08084222
2015-05-14 05:00:00,69.08,5,5,3,47.417830554,44.526077221
2015-05-14 06:00:00,69.08,5,6,3,46.611006942,45.397788887
2015-05-14 07:00:00,69.08,5,7,3,59.220050836,51.890417498
2015-05-14 08:00:00,69.98,5,8,3,56.783131943,57.483128887
2015-05-14 09:00:00,71.96,5,9,3,56.463266943,50.704391111
2015-05-14 10:00:00,73.04,5,10,3,42.541185555,39.579045275
2015-05-14 11:00:00,75.92,5,11,3,33.629902222,30.119178056
2015-05-14 12:00:00,78.08,5,12,3,20.537336385,-5.953423331
2015-05-14 13:00:00,80.96,5,13,3,16.073170833,-13.863523336
2015-05-14 14:00:00,84.92,5,14,3,15.933583334,-6.913812777
2015-05-14 15:00:00,84.92,5,15,3,7.611189446,7.070232499
2015-05-14 16:00:00,84.02,5,16,3,0.817951110999996,-1.548899444
2015-05-14 17:00:00,77.0,5,17,3,17.669182499,11.617759444
2015-05-14 18:00:00,78.08,5,18,3,14.591520278,16.830222499
2015-05-14 19:00:00,80.06,5,19,3,27.931141941,34.701069997
2015-05-14 20:00:00,77.0,5,20,3,41.015011667,61.586026666
2015-05-14 21:00:00,75.02,5,21,3,60.952809168,65.737541665
2015-05-14 22:00:00,75.02,5,22,3,60.203416946,68.788266945
2015-05-14 23:00:00,73.94,5,23,3,58.082710832,69.7294275
2015-05-15 00:00:00,73.04,5,0,4,55.712253332,61.779656943
2015-05-15 01:00:00,71.96,5,1,4,58.6381025,66.06007472
2015-05-15 02:00:00,71.96,5,2,4,49.345012222,56.838971945
2015-05-15 03:00:00,71.96,5,3,4,51.266035278,52.545963608
2015-05-15 04:00:00,73.04,5,4,4,45.194433887,44.257561391
2015-05-15 05:00:00,71.96,5,5,4,45.715208332,43.881388889
2015-05-15 06:00:00,71.96,5,6,4,48.826254166,46.152925001
2015-05-15 07:00:00,71.06,5,7,4,59.262377778,56.808144999
2015-05-15 08:00:00,71.06,5,8,4,71.487474722,62.759948336
2015-05-15 09:00:00,69.08,5,9,4,60.383713612,58.028377776
2015-05-15 10:00:00,69.08,5,10,4,52.750543328,45.333319446
2015-05-15 11:00:00,69.98,5,11,4,38.990247502,32.156485833
2015-05-15 12:00:00,69.08,5,12,4,37.31692139,4.67983278
2015-05-15 13:00:00,69.08,5,13,4,33.691044445,-11.329450002
2015-05-15 14:00:00,69.08,5,14,4,24.360646114,-4.585305554
2015-05-15 15:00:00,68.0,5,15,4,26.241158053,-2.923237778
2015-05-15 16:00:00,69.98,5,16,4,22.912218058,9.291282501
2015-05-15 17:00:00,75.02,5,17,4,14.952814723,3.203295834
2015-05-15 18:00:00,75.92,5,18,4,14.721576385,-2.917353889
2015-05-15 19:00:00,75.92,5,19,4,32.311678331,20.316085833
2015-05-15 20:00:00,71.96,5,20,4,49.484607224,32.870759443
2015-05-15 21:00:00,66.92,5,21,4,61.16222861,67.68545861
2015-05-15 22:00:00,66.92,5,22,4,58.235309443,64.540509999
2015-05-15 23:00:00,64.94,5,23,4,56.896744166,57.365815278
2015-05-16 00:00:00,64.94,5,0,5,54.005079442,61.309916666
2015-05-16 01:00:00,66.02,5,1,5,54.419643054,62.033407777
2015-05-16 02:00:00,66.92,5,2,5,57.122937225,59.654969722
2015-05-16 03:00:00,66.92,5,3,5,51.211755001,53.776390279
2015-05-16 04:00:00,66.92,5,4,5,40.72455139,45.464066388
2015-05-16 05:00:00,66.92,5,5,5,50.134667778,49.638452778
2015-05-16 06:00:00,66.92,5,6,5,49.140070556,45.386531945
2015-05-16 07:00:00,66.92,5,7,5,55.105053056,51.378275555
2015-05-16 08:00:00,69.08,5,8,5,61.628731945,51.976546391
2015-05-16 09:00:00,71.96,5,9,5,55.650611388,42.323925278
2015-05-16 10:00:00,75.02,5,10,5,45.969038332,20.97625361
2015-05-16 11:00:00,78.08,5,11,5,23.42501667,4.386358612
2015-05-16 12:00:00,82.04,5,12,5,-9.143198888,-8.980709999
2015-05-16 13:00:00,82.04,5,13,5,-28.8461425,-19.534611111
2015-05-16 14:00:00,86.0,5,14,5,-18.022992499,-45.778256666
2015-05-16 15:00:00,87.08,5,15,5,-3.082996944,-47.741866946
2015-05-16 16:00:00,86.0,5,16,5,-2.66629528,-31.915082219
2015-05-16 17:00:00,84.02,5,17,5,4.393354999,-20.216849998
2015-05-16 18:00:00,84.92,5,18,5,6.680468335,-1.741592778
2015-05-16 19:00:00,82.04,5,19,5,23.666668611,19.160720556
2015-05-16 20:00:00,80.06,5,20,5,47.095298613,51.09558611
2015-05-16 21:00:00,78.08,5,21,5,63.855520831,81.765684446
2015-05-16 22:00:00,75.92,5,22,5,64.645792777,69.020309445
2015-05-16 23:00:00,75.02,5,23,5,65.705343888,56.663980557
2015-05-17 00:00:00,75.02,5,0,6,59.009275276,59.228627224
2015-05-17 01:00:00,75.02,5,1,6,64.530340553,59.495891666
2015-05-17 02:00:00,75.02,5,2,6,66.837405832,51.880544165
2015-05-17 03:00:00,75.02,5,3,6,53.8265625,46.561788333
2015-05-17 04:00:00,75.02,5,4,6,49.412914448,44.256340552
2015-05-17 05:00:00,75.02,5,5,6,51.140469165,48.494677501
2015-05-17 06:00:00,73.94,5,6,6,45.432698611,43.733615552
2015-05-17 07:00:00,66.92,5,7,6,54.379657223,45.043113056
2015-05-17 08:00:00,64.94,5,8,6,59.942760277,51.096130834
2015-05-17 09:00:00,66.2,5,9,6,66.356956111,46.573891389
2015-05-17 10:00:00,66.02,5,10,6,57.587627219,34.235040277
2015-05-17 11:00:00,66.02,5,11,6,37.782593331,12.43704639
2015-05-17 12:00:00,66.02,5,12,6,27.985669726,-7.977188611
2015-05-17 13:00:00,69.08,5,13,6,7.314429165,-35.14183
2015-05-17 14:00:00,78.08,5,14,6,1.534694721,-44.821634167
2015-05-17 15:00:00,80.96,5,15,6,-21.373888612,-42.241751944
2015-05-17 16:00:00,82.04,5,16,6,-37.635643054,-20.37143861
2015-05-17 17:00:00,82.04,5,17,6,-31.707396942,-10.07245111
2015-05-17 18:00:00,80.06,5,18,6,-21.877241943,16.28619722
2015-05-17 19:00:00,78.98,5,19,6,10.26343778,43.796891388
2015-05-17 20:00:00,78.08,5,20,6,36.387988612,51.812613332
2015-05-17 21:00:00,75.92,5,21,6,58.699181666,69.556196666
2015-05-17 22:00:00,77.0,5,22,6,64.915659165,72.160404723
2015-05-17 23:00:00,75.92,5,23,6,58.448973333,62.414781946
2015-05-18 00:00:00,75.02,5,0,0,54.711694723,62.252392503
2015-05-18 01:00:00,73.94,5,1,0,53.523349446,57.50563778
2015-05-18 02:00:00,73.94,5,2,0,45.973731664,47.25776
2015-05-18 03:00:00,73.04,5,3,0,48.807979722,42.32900278
2015-05-18 04:00:00,73.04,5,4,0,43.565608615,43.926197502
2015-05-18 05:00:00,71.06,5,5,0,43.896831667,40.909991666
2015-05-18 06:00:00,71.06,5,6,0,39.148421389,49.535394721
2015-05-18 07:00:00,71.6,5,7,0,41.705841944,61.599138607
2015-05-18 08:00:00,73.04,5,8,0,38.754775554,63.050609724
2015-05-18 09:00:00,73.04,5,9,0,35.876778609,65.052875001
2015-05-18 10:00:00,73.04,5,10,0,27.405771385,58.509207777
2015-05-18 11:00:00,75.02,5,11,0,17.784076388,38.613858054
2015-05-18 12:00:00,77.0,5,12,0,-11.22237389,22.604530556
2015-05-18 13:00:00,78.98,5,13,0,-14.357003613,0.388126113000001
2015-05-18 14:00:00,84.92,5,14,0,-20.809151665,-4.979773056
2015-05-18 15:00:00,87.08,5,15,0,-22.110932498,-8.564772499
2015-05-18 16:00:00,87.08,5,16,0,-25.661599723,-2.307246666
2015-05-18 17:00:00,87.98,5,17,0,-7.736330555,3.447016112
2015-05-18 18:00:00,87.08,5,18,0,3.099683612,19.87688861
2015-05-18 19:00:00,86.0,5,19,0,25.757091113,24.576210002
2015-05-18 20:00:00,82.04,5,20,0,39.293394723,45.981582502
2015-05-18 21:00:00,78.98,5,21,0,62.613620554,66.188986946
2015-05-18 22:00:00,78.08,5,22,0,59.598999165,64.796297779
2015-05-18 23:00:00,75.02,5,23,0,59.651690833,66.370611108
2015-05-19 00:00:00,73.94,5,0,1,58.578181664,59.455473056
2015-05-19 01:00:00,73.04,5,1,1,67.675427498,75.033519442
2015-05-19 02:00:00,73.04,5,2,1,62.267295004,66.00825917
2015-05-19 03:00:00,73.04,5,3,1,62.344313334,51.430621667
2015-05-19 04:00:00,73.04,5,4,1,54.466709721,42.974365553
2015-05-19 05:00:00,73.94,5,5,1,59.830806112,47.417830554
2015-05-19 06:00:00,73.04,5,6,1,51.716355279,46.611006942
2015-05-19 07:00:00,73.04,5,7,1,46.665890554,59.220050836
2015-05-19 08:00:00,73.04,5,8,1,46.121389167,56.783131943
2015-05-19 09:00:00,73.94,5,9,1,54.464283611,56.463266943
2015-05-19 10:00:00,75.92,5,10,1,41.344284443,42.541185555
2015-05-19 11:00:00,73.94,5,11,1,21.982217779,33.629902222
2015-05-19 12:00:00,80.06,5,12,1,8.706126945,20.537336385
2015-05-19 13:00:00,82.94,5,13,1,-36.692954998,16.073170833
2015-05-19 14:00:00,84.92,5,14,1,-34.03645611,15.933583334
2015-05-19 15:00:00,87.08,5,15,1,-26.017828335,7.611189446
2015-05-19 16:00:00,86.0,5,16,1,-16.955789168,0.817951110999996
2015-05-19 17:00:00,84.92,5,17,1,-5.648378891,17.669182499
2015-05-19 18:00:00,84.02,5,18,1,6.001619722,14.591520278
2015-05-19 19:00:00,82.04,5,19,1,21.979690277,27.931141941
2015-05-19 20:00:00,80.06,5,20,1,44.057072503,41.015011667
2015-05-19 21:00:00,78.08,5,21,1,68.886792501,60.952809168
2015-05-19 22:00:00,75.02,5,22,1,70.245316946,60.203416946
2015-05-19 23:00:00,73.94,5,23,1,66.027828338,58.082710832
2015-05-20 00:00:00,73.94,5,0,2,63.354989724,55.712253332
2015-05-20 01:00:00,73.04,5,1,2,57.608570277,58.6381025
2015-05-20 02:00:00,73.94,5,2,2,53.18606972,49.345012222
2015-05-20 03:00:00,73.04,5,3,2,53.397278609,51.266035278
2015-05-20 04:00:00,73.04,5,4,2,48.495175001,45.194433887
2015-05-20 05:00:00,71.06,5,5,2,49.477473058,45.715208332
2015-05-20 06:00:00,71.06,5,6,2,50.349647222,48.826254166
2015-05-20 07:00:00,71.96,5,7,2,59.657105558,59.262377778
2015-05-20 08:00:00,73.04,5,8,2,62.089048611,71.487474722
2015-05-20 09:00:00,75.92,5,9,2,49.796707222,60.383713612
2015-05-20 10:00:00,77.0,5,10,2,48.716148056,52.750543328
2015-05-20 11:00:00,80.06,5,11,2,20.946366666,38.990247502
2015-05-20 12:00:00,80.06,5,12,2,-8.761123887,37.31692139
2015-05-20 13:00:00,84.02,5,13,2,-30.080230276,33.691044445
2015-05-20 14:00:00,84.92,5,14,2,-33.951749165,24.360646114
2015-05-20 15:00:00,84.92,5,15,2,-32.5345,26.241158053
2015-05-20 16:00:00,87.08,5,16,2,-28.091208612,22.912218058
2015-05-20 17:00:00,87.08,5,17,2,-8.045665556,14.952814723
2015-05-20 18:00:00,86.0,5,18,2,0.576185002000003,14.721576385
2015-05-20 19:00:00,82.94,5,19,2,35.012424722,32.311678331
2015-05-20 20:00:00,80.96,5,20,2,56.547645834,49.484607224
2015-05-20 21:00:00,78.08,5,21,2,71.852806668,61.16222861
2015-05-20 22:00:00,75.92,5,22,2,75.694537221,58.235309443
2015-05-20 23:00:00,77.0,5,23,2,74.316388891,56.896744166
2015-05-21 00:00:00,75.92,5,0,3,66.16114583,54.005079442
2015-05-21 01:00:00,75.02,5,1,3,64.995774169,54.419643054
2015-05-21 02:00:00,75.02,5,2,3,59.117034444,57.122937225
2015-05-21 03:00:00,69.98,5,3,3,57.50049389,51.211755001
2015-05-21 04:00:00,69.08,5,4,3,46.377920003,40.72455139
2015-05-21 05:00:00,68.0,5,5,3,51.572360832,50.134667778
2015-05-21 06:00:00,68.0,5,6,3,49.007783332,49.140070556
2015-05-21 07:00:00,69.08,5,7,3,58.533149724,55.105053056
2015-05-21 08:00:00,64.94,5,8,3,63.416964446,61.628731945
2015-05-21 09:00:00,62.96,5,9,3,54.441314722,55.650611388
2015-05-21 10:00:00,62.96,5,10,3,45.442987501,45.969038332
2015-05-21 11:00:00,64.94,5,11,3,29.751550829,23.42501667
2015-05-21 12:00:00,66.92,5,12,3,13.753205833,-9.143198888
2015-05-21 13:00:00,68.0,5,13,3,-2.346333887,-28.8461425
2015-05-21 14:00:00,69.08,5,14,3,-20.376063609,-18.022992499
2015-05-21 15:00:00,69.08,5,15,3,-28.556920552,-3.082996944
2015-05-21 16:00:00,68.0,5,16,3,-29.262681666,-2.66629528
2015-05-21 17:00:00,66.92,5,17,3,-20.35504639,4.393354999
2015-05-21 18:00:00,66.02,5,18,3,-4.848550001,6.680468335
2015-05-21 19:00:00,64.94,5,19,3,10.876547777,23.666668611
2015-05-21 20:00:00,64.04,5,20,3,41.747859446,47.095298613
2015-05-21 21:00:00,64.04,5,21,3,72.7564475,63.855520831
2015-05-21 22:00:00,62.96,5,22,3,78.761408056,64.645792777
2015-05-21 23:00:00,62.96,5,23,3,67.983337504,65.705343888
2015-05-22 00:00:00,62.96,5,0,4,54.435262499,59.009275276
2015-05-22 01:00:00,62.06,5,1,4,64.764373053,64.530340553
2015-05-22 02:00:00,62.06,5,2,4,53.18572889,66.837405832
2015-05-22 03:00:00,62.06,5,3,4,44.704861113,53.8265625
2015-05-22 04:00:00,62.06,5,4,4,44.539370834,49.412914448
2015-05-22 05:00:00,62.96,5,5,4,48.889902502,51.140469165
2015-05-22 06:00:00,62.96,5,6,4,52.891226669,45.432698611
2015-05-22 07:00:00,64.04,5,7,4,59.392751944,54.379657223
2015-05-22 08:00:00,64.04,5,8,4,61.577531111,59.942760277
2015-05-22 09:00:00,64.94,5,9,4,56.789977778,66.356956111
2015-05-22 10:00:00,66.92,5,10,4,37.71176,57.587627219
2015-05-22 11:00:00,69.08,5,11,4,18.500854443,37.782593331
2015-05-22 12:00:00,71.06,5,12,4,10.709343888,27.985669726
2015-05-22 13:00:00,71.96,5,13,4,8.162468332,7.314429165
2015-05-22 14:00:00,75.02,5,14,4,-19.980663889,1.534694721
2015-05-22 15:00:00,78.08,5,15,4,-26.984622221,-21.373888612
2015-05-22 16:00:00,77.0,5,16,4,-35.572631111,-37.635643054
2015-05-22 17:00:00,75.92,5,17,4,-18.137595559,-31.707396942
2015-05-22 18:00:00,77.0,5,18,4,-1.112085556,-21.877241943
2015-05-22 19:00:00,78.08,5,19,4,31.317127779,10.26343778
2015-05-22 20:00:00,77.0,5,20,4,60.249832779,36.387988612
2015-05-22 21:00:00,75.92,5,21,4,86.340403333,58.699181666
2015-05-22 22:00:00,75.02,5,22,4,82.0915025,64.915659165
2015-05-22 23:00:00,73.94,5,23,4,74.258828611,58.448973333
2015-05-23 00:00:00,73.94,5,0,5,58.179007777,54.711694723
2015-05-23 01:00:00,73.94,5,1,5,61.41313361,53.523349446
2015-05-23 02:00:00,73.94,5,2,5,51.860219167,45.973731664
2015-05-23 03:00:00,73.04,5,3,5,51.374825274,48.807979722
2015-05-23 04:00:00,73.04,5,4,5,49.081995555,43.565608615
2015-05-23 05:00:00,73.04,5,5,5,51.290418056,43.896831667
2015-05-23 06:00:00,73.04,5,6,5,51.478837223,39.148421389
2015-05-23 07:00:00,71.96,5,7,5,55.65844028,41.705841944
2015-05-23 08:00:00,73.94,5,8,5,62.070005277,38.754775554
2015-05-23 09:00:00,75.02,5,9,5,52.135390556,35.876778609
2015-05-23 10:00:00,77.0,5,10,5,40.741563057,27.405771385
2015-05-23 11:00:00,80.06,5,11,5,22.372394446,17.784076388
2015-05-23 12:00:00,82.04,5,12,5,-7.841310555,-11.22237389
2015-05-23 13:00:00,84.92,5,13,5,-20.723767224,-14.357003613
2015-05-23 14:00:00,84.92,5,14,5,-25.426446945,-20.809151665
2015-05-23 15:00:00,71.96,5,15,5,-19.458109169,-22.110932498
2015-05-23 16:00:00,73.04,5,16,5,-9.116490831,-25.661599723
2015-05-23 17:00:00,71.96,5,17,5,-1.724293609,-7.736330555
2015-05-23 18:00:00,73.04,5,18,5,3.002754724,3.099683612
2015-05-23 19:00:00,73.04,5,19,5,22.727018333,25.757091113
2015-05-23 20:00:00,73.04,5,20,5,42.067621114,39.293394723
2015-05-23 21:00:00,73.04,5,21,5,61.633301112,62.613620554
2015-05-23 22:00:00,64.94,5,22,5,65.364953615,59.598999165
2015-05-23 23:00:00,64.04,5,23,5,60.067282501,59.651690833
2015-05-24 00:00:00,64.04,5,0,6,55.388681668,58.578181664
2015-05-24 01:00:00,64.04,5,1,6,60.199771943,67.675427498
2015-05-24 02:00:00,64.94,5,2,6,51.262907224,62.267295004
2015-05-24 03:00:00,64.94,5,3,6,49.173075558,62.344313334
2015-05-24 04:00:00,66.92,5,4,6,42.705305277,54.466709721
2015-05-24 05:00:00,66.02,5,5,6,47.777349722,59.830806112
2015-05-24 06:00:00,62.96,5,6,6,44.294764723,51.716355279
2015-05-24 07:00:00,62.06,5,7,6,53.564159167,46.665890554
2015-05-24 08:00:00,62.96,5,8,6,57.624224723,46.121389167
2015-05-24 09:00:00,64.94,5,9,6,48.891583333,54.464283611
2015-05-24 10:00:00,66.92,5,10,6,30.596491945,41.344284443
2015-05-24 11:00:00,69.98,5,11,6,23.808005,21.982217779
2015-05-24 12:00:00,73.94,5,12,6,15.899411945,8.706126945
2015-05-24 13:00:00,75.92,5,13,6,9.870358889,-36.692954998
2015-05-24 14:00:00,78.08,5,14,6,6.987125555,-34.03645611
2015-05-24 15:00:00,78.98,5,15,6,4.395439167,-26.017828335
2015-05-24 16:00:00,78.08,5,16,6,9.282232223,-16.955789168
2015-05-24 17:00:00,80.06,5,17,6,9.630423055,-5.648378891
2015-05-24 18:00:00,80.06,5,18,6,6.671984168,6.001619722
2015-05-24 19:00:00,80.06,5,19,6,18.29398111,21.979690277
2015-05-24 20:00:00,77.0,5,20,6,34.303005004,44.057072503
2015-05-24 21:00:00,75.02,5,21,6,63.72306,68.886792501
2015-05-24 22:00:00,73.94,5,22,6,61.375312502,70.245316946
2015-05-24 23:00:00,73.04,5,23,6,60.653863335,66.027828338
2015-05-25 00:00:00,71.96,5,0,0,53.294762779,63.354989724
2015-05-25 01:00:00,71.96,5,1,0,58.541653889,57.608570277
2015-05-25 02:00:00,71.06,5,2,0,57.513906945,53.18606972
2015-05-25 03:00:00,71.96,5,3,0,48.714792223,53.397278609
2015-05-25 04:00:00,71.96,5,4,0,43.879870276,48.495175001
2015-05-25 05:00:00,71.96,5,5,0,44.590054443,49.477473058
2015-05-25 06:00:00,71.06,5,6,0,44.869927777,50.349647222
2015-05-25 07:00:00,73.04,5,7,0,40.494921943,59.657105558
2015-05-25 08:00:00,73.94,5,8,0,32.622007499,62.089048611
2015-05-25 09:00:00,75.02,5,9,0,30.862075831,49.796707222
2015-05-25 10:00:00,75.92,5,10,0,9.940723889,48.716148056
2015-05-25 11:00:00,78.08,5,11,0,2.496145277,20.946366666
2015-05-25 12:00:00,80.06,5,12,0,-5.44037639,-8.761123887
2015-05-25 13:00:00,82.04,5,13,0,-10.798489444,-30.080230276
2015-05-25 14:00:00,80.06,5,14,0,-18.385220001,-33.951749165
2015-05-25 15:00:00,75.92,5,15,0,1.511946667,-32.5345
2015-05-25 16:00:00,75.2,5,16,0,1.647465555,-28.091208612
2015-05-25 17:00:00,68.0,5,17,0,18.966539167,-8.045665556
2015-05-25 18:00:00,69.08,5,18,0,28.482332782,0.576185002000003
2015-05-25 19:00:00,69.08,5,19,0,33.081534445,35.012424722
2015-05-25 20:00:00,69.08,5,20,0,43.971820833,56.547645834
2015-05-25 21:00:00,69.08,5,21,0,57.911373888,71.852806668
2015-05-25 22:00:00,68.0,5,22,0,61.784658888,75.694537221
2015-05-25 23:00:00,68.0,5,23,0,59.836418611,74.316388891
2015-05-26 00:00:00,66.92,5,0,1,61.336082221,66.16114583
2015-05-26 01:00:00,66.02,5,1,1,63.339185835,64.995774169
2015-05-26 02:00:00,66.02,5,2,1,52.498880556,59.117034444
2015-05-26 03:00:00,64.94,5,3,1,48.355630001,57.50049389
2015-05-26 04:00:00,64.04,5,4,1,44.666324446,46.377920003
2015-05-26 05:00:00,64.94,5,5,1,46.343479444,51.572360832
2015-05-26 06:00:00,64.04,5,6,1,42.393762779,49.007783332
2015-05-26 07:00:00,64.94,5,7,1,43.25720028,58.533149724
2015-05-26 08:00:00,66.92,5,8,1,42.822733613,63.416964446
2015-05-26 09:00:00,69.08,5,9,1,34.83814361,54.441314722
2015-05-26 10:00:00,71.96,5,10,1,9.605632222,45.442987501
2015-05-26 11:00:00,75.02,5,11,1,3.511088332,29.751550829
2015-05-26 12:00:00,78.98,5,12,1,-8.043212501,13.753205833
2015-05-26 13:00:00,82.94,5,13,1,-10.588042223,-2.346333887
2015-05-26 14:00:00,84.02,5,14,1,-29.472245833,-20.376063609
2015-05-26 15:00:00,87.08,5,15,1,-22.690549721,-28.556920552
2015-05-26 16:00:00,87.98,5,16,1,-24.869119999,-29.262681666
2015-05-26 17:00:00,87.98,5,17,1,-16.19127111,-20.35504639
2015-05-26 18:00:00,87.08,5,18,1,-0.365173332,-4.848550001
2015-05-26 19:00:00,86.0,5,19,1,12.149339165,10.876547777
2015-05-26 20:00:00,82.04,5,20,1,33.419330557,41.747859446
2015-05-26 21:00:00,80.06,5,21,1,61.139741394,72.7564475
2015-05-26 22:00:00,78.98,5,22,1,60.051156665,78.761408056
2015-05-26 23:00:00,77.0,5,23,1,60.067841111,67.983337504
2015-05-27 00:00:00,77.0,5,0,2,58.062728333,54.435262499
2015-05-27 01:00:00,75.92,5,1,2,60.534996388,64.764373053
2015-05-27 02:00:00,75.92,5,2,2,52.03734722,53.18572889
2015-05-27 03:00:00,75.92,5,3,2,48.667259445,44.704861113
2015-05-27 04:00:00,75.02,5,4,2,48.219466945,44.539370834
2015-05-27 05:00:00,69.98,5,5,2,48.144239164,48.889902502
2015-05-27 06:00:00,68.0,5,6,2,42.488473334,52.891226669
2015-05-27 07:00:00,66.92,5,7,2,47.837968055,59.392751944
2015-05-27 08:00:00,68.0,5,8,2,48.871257775,61.577531111
2015-05-27 09:00:00,69.08,5,9,2,41.283180559,56.789977778
2015-05-27 10:00:00,69.98,5,10,2,42.770810554,37.71176
2015-05-27 11:00:00,69.98,5,11,2,37.087270556,18.500854443
2015-05-27 12:00:00,71.06,5,12,2,22.015816666,10.709343888
2015-05-27 13:00:00,75.02,5,13,2,8.248834998,8.162468332
2015-05-27 14:00:00,78.08,5,14,2,1.852928055,-19.980663889
2015-05-27 15:00:00,80.96,5,15,2,12.302271392,-26.984622221
2015-05-27 16:00:00,84.92,5,16,2,12.402099167,-35.572631111
2015-05-27 17:00:00,86.0,5,17,2,27.575816947,-18.137595559
2015-05-27 18:00:00,84.92,5,18,2,24.112974997,-1.112085556
2015-05-27 19:00:00,82.04,5,19,2,39.431862498,31.317127779
2015-05-27 20:00:00,80.96,5,20,2,46.85959861,60.249832779
2015-05-27 21:00:00,78.08,5,21,2,63.383983333,86.340403333
2015-05-27 22:00:00,77.0,5,22,2,67.681131113,82.0915025
2015-05-27 23:00:00,73.94,5,23,2,66.673977224,74.258828611
2015-05-28 00:00:00,75.02,5,0,3,56.193849443,58.179007777
2015-05-28 01:00:00,75.02,5,1,3,57.2328225,61.41313361
2015-05-28 02:00:00,73.94,5,2,3,53.622861387,51.860219167
2015-05-28 03:00:00,73.94,5,3,3,46.117491946,51.374825274
2015-05-28 04:00:00,73.94,5,4,3,41.679234168,49.081995555
2015-05-28 05:00:00,73.94,5,5,3,42.216683888,51.290418056
2015-05-28 06:00:00,73.04,5,6,3,46.775971668,51.478837223
2015-05-28 07:00:00,73.04,5,7,3,68.52512889,55.65844028
2015-05-28 08:00:00,73.94,5,8,3,77.582671941,62.070005277
2015-05-28 09:00:00,77.0,5,9,3,73.273071668,52.135390556
2015-05-28 10:00:00,80.06,5,10,3,67.177529724,40.741563057
2015-05-28 11:00:00,80.96,5,11,3,41.448998888,22.372394446
2015-05-28 12:00:00,82.94,5,12,3,10.804956667,-7.841310555
2015-05-28 13:00:00,80.96,5,13,3,-4.416641112,-20.723767224
2015-05-28 14:00:00,80.96,5,14,3,-11.288260558,-25.426446945
2015-05-28 15:00:00,78.08,5,15,3,-10.644706667,-19.458109169
2015-05-28 16:00:00,87.08,5,16,3,-11.189673332,-9.116490831
2015-05-28 17:00:00,87.08,5,17,3,3.414225,-1.724293609
2015-05-28 18:00:00,87.08,5,18,3,5.029152775,3.002754724
2015-05-28 19:00:00,84.92,5,19,3,25.568466946,22.727018333
2015-05-28 20:00:00,82.04,5,20,3,45.589220277,42.067621114
2015-05-28 21:00:00,78.98,5,21,3,70.268398053,61.633301112
2015-05-28 22:00:00,78.08,5,22,3,79.798487224,65.364953615
2015-05-28 23:00:00,75.92,5,23,3,75.527826112,60.067282501
2015-05-29 00:00:00,75.92,5,0,4,66.461949724,55.388681668
2015-05-29 01:00:00,75.92,5,1,4,68.669305833,60.199771943
