DateTime,Location,Year,Month,Day,Weekday,Hour,Load,Temperature
2019-01-06 20:00:00,COAST,2019,1,6,0,20,10053.38617,17
2019-01-06 21:00:00,COAST,2019,1,6,0,21,9970.161368,16
2019-01-06 22:00:00,COAST,2019,1,6,0,22,9758.383499,16
2019-01-06 23:00:00,COAST,2019,1,6,0,23,9551.103802,17
2019-01-07 00:00:00,COAST,2019,1,7,1,0,9486.346243,17
2019-01-07 01:00:00,COAST,2019,1,7,1,1,9345.241755,17
2019-01-07 02:00:00,COAST,2019,1,7,1,2,9278.351153,17
2019-01-07 03:00:00,COAST,2019,1,7,1,3,9305.984347,17
2019-01-07 04:00:00,COAST,2019,1,7,1,4,9397.737904,17
2019-01-07 05:00:00,COAST,2019,1,7,1,5,9594.180422,17
2019-01-07 06:00:00,COAST,2019,1,7,1,6,9870.732354,17
2019-01-07 07:00:00,COAST,2019,1,7,1,7,9935.271087,17
2019-01-07 08:00:00,COAST,2019,1,7,1,8,9275.12757,19
2019-01-07 09:00:00,COAST,2019,1,7,1,9,8513.522464,20
2019-01-07 10:00:00,COAST,2019,1,7,1,10,7857.603959,21
2019-01-07 11:00:00,COAST,2019,1,7,1,11,7561.516844,22
2019-01-07 12:00:00,COAST,2019,1,7,1,12,9210.430959,22
2019-01-07 13:00:00,COAST,2019,1,7,1,13,8256.708686,22
2019-01-07 14:00:00,COAST,2019,1,7,1,14,7886.933292,21
2019-01-07 15:00:00,COAST,2019,1,7,1,15,8581.555767,20
2019-01-07 16:00:00,COAST,2019,1,7,1,16,9311.409134,19
2019-01-07 17:00:00,COAST,2019,1,7,1,17,10427.40754,19
2019-01-07 18:00:00,COAST,2019,1,7,1,18,10791.43948,19
2019-01-07 19:00:00,COAST,2019,1,7,1,19,10752.3071,19
2019-01-07 20:00:00,COAST,2019,1,7,1,20,10600.53397,19
2019-01-07 21:00:00,COAST,2019,1,7,1,21,10389.02452,19
2019-01-07 22:00:00,COAST,2019,1,7,1,22,10047.29998,19
2019-01-07 23:00:00,COAST,2019,1,7,1,23,9676.636265,19
2019-01-08 00:00:00,COAST,2019,1,8,1,0,9075.064078,19
2019-01-08 01:00:00,COAST,2019,1,8,1,1,8870.260174,18
2019-01-08 02:00:00,COAST,2019,1,8,1,2,8829.88744,18
2019-01-08 03:00:00,COAST,2019,1,8,1,3,8876.617761,18
2019-01-08 04:00:00,COAST,2019,1,8,1,4,9068.467918,18
2019-01-08 05:00:00,COAST,2019,1,8,1,5,9494.721027,18
2019-01-08 06:00:00,COAST,2019,1,8,1,6,10047.99094,18
2019-01-08 07:00:00,COAST,2019,1,8,1,7,10140.31363,18
2019-01-08 08:00:00,COAST,2019,1,8,1,8,10009.02823,20
2019-01-08 09:00:00,COAST,2019,1,8,1,9,9691.306471,21
2019-01-08 10:00:00,COAST,2019,1,8,1,10,8063.336115,22
2019-01-08 11:00:00,COAST,2019,1,8,1,11,9044.88672,23
2019-01-08 12:00:00,COAST,2019,1,8,1,12,9218.074208,23
2019-01-08 13:00:00,COAST,2019,1,8,1,13,9150.019365,22
2019-01-08 14:00:00,COAST,2019,1,8,1,14,9676.058703,21
2019-01-08 15:00:00,COAST,2019,1,8,1,15,10231.81739,19
2019-01-08 16:00:00,COAST,2019,1,8,1,16,10381.15258,17
2019-01-08 17:00:00,COAST,2019,1,8,1,17,10828.15515,15
2019-01-08 18:00:00,COAST,2019,1,8,1,18,11021.38692,13
2019-01-08 19:00:00,COAST,2019,1,8,1,19,10922.30332,12
2019-01-08 20:00:00,COAST,2019,1,8,1,20,10677.00461,11
2019-01-08 21:00:00,COAST,2019,1,8,1,21,10367.42415,10
2019-01-08 22:00:00,COAST,2019,1,8,1,22,9933.148396,10
2019-01-08 23:00:00,COAST,2019,1,8,1,23,9425.58142,9
2019-01-09 00:00:00,COAST,2019,1,9,1,0,8632.897953,9
2019-01-09 01:00:00,COAST,2019,1,9,1,1,8421.360508,9
2019-01-09 02:00:00,COAST,2019,1,9,1,2,8291.871515,8
2019-01-09 03:00:00,COAST,2019,1,9,1,3,8300.036046,8
2019-01-09 04:00:00,COAST,2019,1,9,1,4,8483.858301,8
2019-01-09 05:00:00,COAST,2019,1,9,1,5,8952.694701,7
2019-01-09 06:00:00,COAST,2019,1,9,1,6,9651.889645,7
2019-01-09 07:00:00,COAST,2019,1,9,1,7,9889.558604,8
2019-01-09 08:00:00,COAST,2019,1,9,1,8,9778.638419,10
2019-01-09 09:00:00,COAST,2019,1,9,1,9,10002.48078,12
2019-01-09 10:00:00,COAST,2019,1,9,1,10,10018.41957,14
2019-01-09 11:00:00,COAST,2019,1,9,1,11,9605.302372,15
2019-01-09 12:00:00,COAST,2019,1,9,1,12,8983.062205,16
2019-01-09 13:00:00,COAST,2019,1,9,1,13,10090.51126,17
2019-01-09 14:00:00,COAST,2019,1,9,1,14,10673.20694,17
2019-01-09 15:00:00,COAST,2019,1,9,1,15,10617.75326,17
2019-01-09 16:00:00,COAST,2019,1,9,1,16,10091.1912,15
2019-01-09 17:00:00,COAST,2019,1,9,1,17,11049.58812,13
2019-01-09 18:00:00,COAST,2019,1,9,1,18,11250.22595,13
2019-01-09 19:00:00,COAST,2019,1,9,1,19,11135.57031,13
2019-01-09 20:00:00,COAST,2019,1,9,1,20,10878.8338,13
2019-01-09 21:00:00,COAST,2019,1,9,1,21,10483.76507,13
2019-01-09 22:00:00,COAST,2019,1,9,1,22,9968.488592,13
2019-01-09 23:00:00,COAST,2019,1,9,1,23,9447.304213,13
2019-01-10 00:00:00,COAST,2019,1,10,1,0,8798.404354,14
2019-01-10 01:00:00,COAST,2019,1,10,1,1,8605.548281,15
2019-01-10 02:00:00,COAST,2019,1,10,1,2,8514.56439,15
2019-01-10 03:00:00,COAST,2019,1,10,1,3,8536.683817,16
2019-01-10 04:00:00,COAST,2019,1,10,1,4,8704.509278,16
2019-01-10 05:00:00,COAST,2019,1,10,1,5,9203.293161,16
2019-01-10 06:00:00,COAST,2019,1,10,1,6,9962.820105,16
2019-01-10 07:00:00,COAST,2019,1,10,1,7,10176.3582,16
2019-01-10 08:00:00,COAST,2019,1,10,1,8,9279.533785,16
2019-01-10 09:00:00,COAST,2019,1,10,1,9,8560.517665,17
2019-01-10 10:00:00,COAST,2019,1,10,1,10,8223.942119,18
2019-01-10 11:00:00,COAST,2019,1,10,1,11,7896.093411,18
2019-01-10 12:00:00,COAST,2019,1,10,1,12,7625.406788,18
2019-01-10 13:00:00,COAST,2019,1,10,1,13,7816.2807,18
2019-01-10 14:00:00,COAST,2019,1,10,1,14,8144.778395,18
2019-01-10 15:00:00,COAST,2019,1,10,1,15,8876.452483,17
2019-01-10 16:00:00,COAST,2019,1,10,1,16,9602.3971,14
2019-01-10 17:00:00,COAST,2019,1,10,1,17,10746.91586,12
2019-01-10 18:00:00,COAST,2019,1,10,1,18,11049.82062,10
2019-01-10 19:00:00,COAST,2019,1,10,1,19,11049.65926,9
2019-01-10 20:00:00,COAST,2019,1,10,1,20,10991.38195,9
2019-01-10 21:00:00,COAST,2019,1,10,1,21,10723.25211,8
2019-01-10 22:00:00,COAST,2019,1,10,1,22,10315.14939,7
2019-01-10 23:00:00,COAST,2019,1,10,1,23,9883.908233,6
2019-01-11 00:00:00,COAST,2019,1,11,1,0,9294.590089,5
2019-01-11 01:00:00,COAST,2019,1,11,1,1,9191.47512,5
2019-01-11 02:00:00,COAST,2019,1,11,1,2,9118.972459,4
2019-01-11 03:00:00,COAST,2019,1,11,1,3,9217.781902,4
2019-01-11 04:00:00,COAST,2019,1,11,1,4,9508.966156,4
2019-01-11 05:00:00,COAST,2019,1,11,1,5,10120.34499,3
2019-01-11 06:00:00,COAST,2019,1,11,1,6,10981.88529,3
2019-01-11 07:00:00,COAST,2019,1,11,1,7,11342.11491,5
2019-01-11 08:00:00,COAST,2019,1,11,1,8,11311.56374,8
2019-01-11 09:00:00,COAST,2019,1,11,1,9,10990.2083,11
2019-01-11 10:00:00,COAST,2019,1,11,1,10,9820.233157,14
2019-01-11 11:00:00,COAST,2019,1,11,1,11,8684.929281,15
2019-01-11 12:00:00,COAST,2019,1,11,1,12,7881.579156,16
2019-01-11 13:00:00,COAST,2019,1,11,1,13,7751.871165,16
2019-01-11 14:00:00,COAST,2019,1,11,1,14,7939.867198,16
2019-01-11 15:00:00,COAST,2019,1,11,1,15,8668.568641,15
2019-01-11 16:00:00,COAST,2019,1,11,1,16,9423.259304,14
2019-01-11 17:00:00,COAST,2019,1,11,1,17,10409.67714,12
2019-01-11 18:00:00,COAST,2019,1,11,1,18,10874.84557,10
2019-01-11 19:00:00,COAST,2019,1,11,1,19,10854.37341,8
2019-01-11 20:00:00,COAST,2019,1,11,1,20,10783.07802,7
2019-01-11 21:00:00,COAST,2019,1,11,1,21,10571.11172,7
2019-01-11 22:00:00,COAST,2019,1,11,1,22,10179.13323,7
2019-01-11 23:00:00,COAST,2019,1,11,1,23,9782.753852,6
2019-01-12 00:00:00,COAST,2019,1,12,0,0,8693.855859,6
2019-01-12 01:00:00,COAST,2019,1,12,0,1,8571.445397,6
2019-01-12 02:00:00,COAST,2019,1,12,0,2,8532.650468,6
2019-01-12 03:00:00,COAST,2019,1,12,0,3,8582.798723,6
2019-01-12 04:00:00,COAST,2019,1,12,0,4,8860.477271,6
2019-01-12 05:00:00,COAST,2019,1,12,0,5,9408.805109,6
2019-01-12 06:00:00,COAST,2019,1,12,0,6,10179.90859,7
2019-01-12 07:00:00,COAST,2019,1,12,0,7,10306.69929,9
2019-01-12 08:00:00,COAST,2019,1,12,0,8,9320.757359,12
2019-01-12 09:00:00,COAST,2019,1,12,0,9,8322.65551,15
2019-01-12 10:00:00,COAST,2019,1,12,0,10,7594.843008,17
2019-01-12 11:00:00,COAST,2019,1,12,0,11,7104.066553,18
2019-01-12 12:00:00,COAST,2019,1,12,0,12,7162.688536,19
2019-01-12 13:00:00,COAST,2019,1,12,0,13,7212.043846,20
2019-01-12 14:00:00,COAST,2019,1,12,0,14,7670.35191,20
2019-01-12 15:00:00,COAST,2019,1,12,0,15,8189.8913,19
2019-01-12 16:00:00,COAST,2019,1,12,0,16,8769.659753,17
2019-01-12 17:00:00,COAST,2019,1,12,0,17,9912.094017,15
2019-01-12 18:00:00,COAST,2019,1,12,0,18,10194.98765,14
2019-01-12 19:00:00,COAST,2019,1,12,0,19,10048.05086,13
2019-01-12 20:00:00,COAST,2019,1,12,0,20,9865.325952,11
2019-01-12 21:00:00,COAST,2019,1,12,0,21,9629.958179,9
2019-01-12 22:00:00,COAST,2019,1,12,0,22,9288.585022,7
2019-01-12 23:00:00,COAST,2019,1,12,0,23,8961.918408,7
2019-01-13 00:00:00,COAST,2019,1,13,0,0,8275.403417,6
2019-01-13 01:00:00,COAST,2019,1,13,0,1,8101.596638,6
2019-01-13 02:00:00,COAST,2019,1,13,0,2,7994.613938,6
2019-01-13 03:00:00,COAST,2019,1,13,0,3,7954.15759,6
2019-01-13 04:00:00,COAST,2019,1,13,0,4,8008.51063,6
2019-01-13 05:00:00,COAST,2019,1,13,0,5,8202.187363,6
2019-01-13 06:00:00,COAST,2019,1,13,0,6,8479.001196,6
2019-01-13 07:00:00,COAST,2019,1,13,0,7,8534.393448,6
2019-01-13 08:00:00,COAST,2019,1,13,0,8,7833.141395,8
2019-01-13 09:00:00,COAST,2019,1,13,0,9,7229.335485,10
2019-01-13 10:00:00,COAST,2019,1,13,0,10,6832.188333,12
2019-01-13 11:00:00,COAST,2019,1,13,0,11,6621.797099,14
2019-01-13 12:00:00,COAST,2019,1,13,0,12,6831.151529,15
2019-01-13 13:00:00,COAST,2019,1,13,0,13,6763.090184,16
2019-01-13 14:00:00,COAST,2019,1,13,0,14,7002.215204,16
2019-01-13 15:00:00,COAST,2019,1,13,0,15,7608.961681,15
2019-01-13 16:00:00,COAST,2019,1,13,0,16,8405.965035,12
2019-01-13 17:00:00,COAST,2019,1,13,0,17,9389.783643,9
2019-01-13 18:00:00,COAST,2019,1,13,0,18,9726.252031,8
2019-01-13 19:00:00,COAST,2019,1,13,0,19,9718.219926,7
2019-01-13 20:00:00,COAST,2019,1,13,0,20,9691.429168,7
2019-01-13 21:00:00,COAST,2019,1,13,0,21,9576.334417,6
2019-01-13 22:00:00,COAST,2019,1,13,0,22,9352.480844,5
2019-01-13 23:00:00,COAST,2019,1,13,0,23,9127.619729,5
2019-01-14 00:00:00,COAST,2019,1,14,1,0,9052.639267,4
2019-01-14 01:00:00,COAST,2019,1,14,1,1,8954.983141,4
2019-01-14 02:00:00,COAST,2019,1,14,1,2,8904.649447,3
2019-01-14 03:00:00,COAST,2019,1,14,1,3,8955.164392,3
2019-01-14 04:00:00,COAST,2019,1,14,1,4,9091.61668,3
2019-01-14 05:00:00,COAST,2019,1,14,1,5,9332.481529,2
2019-01-14 06:00:00,COAST,2019,1,14,1,6,9711.401254,2
2019-01-14 07:00:00,COAST,2019,1,14,1,7,9922.433408,4
2019-01-14 08:00:00,COAST,2019,1,14,1,8,9295.605959,7
2019-01-14 09:00:00,COAST,2019,1,14,1,9,8602.606153,11
2019-01-14 10:00:00,COAST,2019,1,14,1,10,7743.080001,13
2019-01-14 11:00:00,COAST,2019,1,14,1,11,7541.153802,14
2019-01-14 12:00:00,COAST,2019,1,14,1,12,7372.30819,15
2019-01-14 13:00:00,COAST,2019,1,14,1,13,7384.711348,15
2019-01-14 14:00:00,COAST,2019,1,14,1,14,7708.305081,15
2019-01-14 15:00:00,COAST,2019,1,14,1,15,8313.242802,14
2019-01-14 16:00:00,COAST,2019,1,14,1,16,9042.127108,12
2019-01-14 17:00:00,COAST,2019,1,14,1,17,10244.2748,12
2019-01-14 18:00:00,COAST,2019,1,14,1,18,10937.17602,12
2019-01-14 19:00:00,COAST,2019,1,14,1,19,11057.82395,11
2019-01-14 20:00:00,COAST,2019,1,14,1,20,10988.26788,11
2019-01-14 21:00:00,COAST,2019,1,14,1,21,10806.87953,11
2019-01-14 22:00:00,COAST,2019,1,14,1,22,10420.77462,11
2019-01-14 23:00:00,COAST,2019,1,14,1,23,10042.81368,10
2019-01-15 00:00:00,COAST,2019,1,15,1,0,9484.497175,10
2019-01-15 01:00:00,COAST,2019,1,15,1,1,9385.894018,9
2019-01-15 02:00:00,COAST,2019,1,15,1,2,9405.304383,9
2019-01-15 03:00:00,COAST,2019,1,15,1,3,9545.396968,9
2019-01-15 04:00:00,COAST,2019,1,15,1,4,9865.308146,9
2019-01-15 05:00:00,COAST,2019,1,15,1,5,10582.98207,9
2019-01-15 06:00:00,COAST,2019,1,15,1,6,11483.88781,9
2019-01-15 07:00:00,COAST,2019,1,15,1,7,11633.56231,9
2019-01-15 08:00:00,COAST,2019,1,15,1,8,10705.51125,9
2019-01-15 09:00:00,COAST,2019,1,15,1,9,10000.41219,11
2019-01-15 10:00:00,COAST,2019,1,15,1,10,9353.085245,12
2019-01-15 11:00:00,COAST,2019,1,15,1,11,8790.496509,13
2019-01-15 12:00:00,COAST,2019,1,15,1,12,8349.267426,13
2019-01-15 13:00:00,COAST,2019,1,15,1,13,8512.746453,13
2019-01-15 14:00:00,COAST,2019,1,15,1,14,9146.572068,12
2019-01-15 15:00:00,COAST,2019,1,15,1,15,9957.901532,11
2019-01-15 16:00:00,COAST,2019,1,15,1,16,10385.14699,10
2019-01-15 17:00:00,COAST,2019,1,15,1,17,11296.6124,9
2019-01-15 18:00:00,COAST,2019,1,15,1,18,11689.30965,9
2019-01-15 19:00:00,COAST,2019,1,15,1,19,11670.84253,8
2019-01-15 20:00:00,COAST,2019,1,15,1,20,11522.0794,8
2019-01-15 21:00:00,COAST,2019,1,15,1,21,11179.16722,8
2019-01-15 22:00:00,COAST,2019,1,15,1,22,10649.75587,8
2019-01-15 23:00:00,COAST,2019,1,15,1,23,10213.9818,8
2019-01-16 00:00:00,COAST,2019,1,16,1,0,9534.065621,8
2019-01-16 01:00:00,COAST,2019,1,16,1,1,9363.798346,8
2019-01-16 02:00:00,COAST,2019,1,16,1,2,9326.258685,8
2019-01-16 03:00:00,COAST,2019,1,16,1,3,9365.155013,8
2019-01-16 04:00:00,COAST,2019,1,16,1,4,9612.469799,8
2019-01-16 05:00:00,COAST,2019,1,16,1,5,10193.16792,7
2019-01-16 06:00:00,COAST,2019,1,16,1,6,10988.95551,7
2019-01-16 07:00:00,COAST,2019,1,16,1,7,11234.51739,7
2019-01-16 08:00:00,COAST,2019,1,16,1,8,10968.57558,9
2019-01-16 09:00:00,COAST,2019,1,16,1,9,10961.16359,11
2019-01-16 10:00:00,COAST,2019,1,16,1,10,9958.830197,12
2019-01-16 11:00:00,COAST,2019,1,16,1,11,9809.459048,13
2019-01-16 12:00:00,COAST,2019,1,16,1,12,9368.77161,14
2019-01-16 13:00:00,COAST,2019,1,16,1,13,10138.71021,14
2019-01-16 14:00:00,COAST,2019,1,16,1,14,10319.61392,14
2019-01-16 15:00:00,COAST,2019,1,16,1,15,10363.69977,13
2019-01-16 16:00:00,COAST,2019,1,16,1,16,10696.39313,12
2019-01-16 17:00:00,COAST,2019,1,16,1,17,11293.74225,11
2019-01-16 18:00:00,COAST,2019,1,16,1,18,11567.84318,11
2019-01-16 19:00:00,COAST,2019,1,16,1,19,11500.69375,10
2019-01-16 20:00:00,COAST,2019,1,16,1,20,11321.94435,10
2019-01-16 21:00:00,COAST,2019,1,16,1,21,10927.59628,9
2019-01-16 22:00:00,COAST,2019,1,16,1,22,10436.85856,9
2019-01-16 23:00:00,COAST,2019,1,16,1,23,9981.853861,9
2019-01-17 00:00:00,COAST,2019,1,17,1,0,9405.298117,9
2019-01-17 01:00:00,COAST,2019,1,17,1,1,9275.889422,9
