Net,Temperature
1548.115074,6.0
1525.486231,4.0
1471.264797,3.0
1386.090746,2.0
1310.5494199999998,2.0
1254.011906,2.0
1233.733921,1.0
1233.404552,1.0
1241.310347,1.0
1267.285415,0.0
1336.703581,0.0
1451.785325,0.0
1496.3243730000002,0.0
1388.14742528,3.0
1247.1835923999997,7.0
1123.0530723,12.0
1022.0621710999999,15.0
951.2428160999999,18.0
914.8654852999998,19.0
900.8066968,20.0
918.814699,19.0
975.3535695799999,16.0
1080.6786747400001,13.0
1239.8148039999999,12.0
1292.683436,11.0
1318.479544,10.0
1305.4066710000002,8.0
1255.673733,8.0
1211.8071300000001,7.0
1198.8544550000001,6.0
1208.993406,6.0
1223.777521,5.0
1243.5541640000001,4.0
1284.871734,3.0
1379.616383,2.0
1518.328966,1.0
1568.217087,2.0
1437.20895803,5.0
1272.477199,8.0
1123.2372406,11.0
994.8121506,14.0
904.3857151999999,15.0
862.7325735,16.0
851.6672564,17.0
867.8674239,16.0
920.8674084300001,14.0
1001.7165094699999,11.0
1106.128498,11.0
1132.08591,12.0
1140.834985,11.0
1142.525483,9.0
1119.255339,8.0
1088.6480000000001,8.0
1066.2739179999999,7.0
1060.9937109999998,7.0
1071.509632,6.0
1085.8488300000001,6.0
1109.155162,6.0
1151.673031,6.0
1210.141017,6.0
1273.046053,7.0
1231.7868571499998,9.0
1152.52788016,13.0
1035.7864079,16.0
934.4644585,19.0
826.3519228,20.0
788.7913618,21.0
780.7367343000001,22.0
807.1658499,21.0
861.23665922,17.0
946.12854223,14.0
1043.460951,12.0
1057.5380089999999,10.0
1054.4463660000001,9.0
1049.612323,7.0
1037.779534,6.0
1023.9690199999999,5.0
1032.085996,4.0
1042.049659,3.0
1057.3983859999998,3.0
1064.52966,2.0
1081.2616890000002,2.0
1127.570966,2.0
1186.839676,3.0
1259.503395,4.0
1242.54680901,7.0
1089.7081902,10.0
947.8281432,13.0
843.6421631000001,16.0
785.4006956000001,17.0
755.9639863,18.0
755.7787847999999,18.0
778.5195898000001,17.0
824.7762638300001,14.0
911.4848660600002,11.0
1030.368557,9.0
1064.306422,9.0
1066.536691,8.0
1050.2668,8.0
1015.473917,7.0
982.9337,7.0
970.6998248,7.0
973.4000174,7.0
977.5861066,6.0
995.055443,6.0
1030.724148,6.0
1104.250758,6.0
1214.919992,6.0
1278.577041,7.0
1208.80645564,9.0
1063.3624293,13.0
960.1206981,17.0
871.2982042,20.0
804.2139623999999,23.0
790.0386956000001,24.0
846.5138357000001,25.0
841.0706901,24.0
915.8793318400001,20.0
969.39219359,16.0
1060.952253,14.0
1085.503403,14.0
1089.8631699999999,13.0
1054.3156900000001,12.0
1003.332603,11.0
955.41903,10.0
942.37411,9.0
946.2013239,8.0
954.5865233,7.0
971.8024257000001,7.0
1017.3412089999999,6.0
1103.662982,6.0
1248.59353,6.0
1309.826801,8.0
1214.0495294099999,10.0
1050.3691191,13.0
971.4649357999999,17.0
952.3249984999999,21.0
887.9295773,23.0
826.1329794999999,24.0
820.7399334,23.0
896.6543054200001,22.0
914.17151302,19.0
970.1555183099999,15.0
1054.1579060000001,14.0
1076.1914179999999,13.0
1089.260004,12.0
1084.870864,12.0
1033.127777,12.0
989.1696199999999,12.0
925.3988912999998,11.0
913.3224759,10.0
920.0197521,10.0
939.5351201999999,9.0
976.1775355000001,9.0
1051.620802,8.0
1182.100645,8.0
1247.944975,9.0
1175.3497908399997,12.0
1083.0711762,16.0
1012.8519072,19.0
972.0980088,22.0
947.7543771999999,23.0
948.7964606999999,23.0
1079.9224843700001,23.0
1033.5253046999999,22.0
1163.05810032,20.0
1242.06830059,18.0
1292.88237,16.0
1280.554263,14.0
1255.682362,13.0
1204.148276,12.0
1133.9939630000001,11.0
1069.6535900000001,10.0
1030.692416,9.0
1020.98101,8.0
1033.582449,7.0
1052.418418,6.0
1074.205441,4.0
1146.482272,3.0
1293.260021,3.0
1366.5783099999999,3.0
1357.80390687,4.0
1371.2981423289998,5.0
1365.1821526,5.0
1371.2213236700002,6.0
1349.45629189,6.0
1340.01992152,6.0
1318.03815515,5.0
1375.5712291900002,4.0
1369.9627476500002,3.0
1443.636939329,2.0
1487.947301,2.0
1480.4678689999998,2.0
1454.589182,2.0
1401.077946,2.0
1324.142158,2.0
1259.9786800000002,2.0
1225.922491,1.0
1212.613071,1.0
1208.490544,1.0
1215.098329,0.0
1239.846866,0.0
1305.219792,0.0
1416.138094,0.0
1482.8497710000001,1.0
1426.4727196099998,3.0
1349.7542790999998,7.0
1252.7242875,10.0
1142.0865626,13.0
1073.9288969,14.0
1051.4757216,15.0
1051.5463201,16.0
1072.1283660999998,16.0
1131.4449385000003,13.0
1211.6205308899998,10.0
1316.678584,8.0
1343.107548,7.0
1347.222885,7.0
1336.864819,7.0
1310.063575,6.0
1276.3597300000001,6.0
1264.6222970000001,5.0
1264.98944,4.0
1275.890789,4.0
1294.432286,4.0
1316.210368,3.0
1352.415222,3.0
1404.450446,3.0
1458.430007,4.0
1400.26115786,7.0
1277.5377879000002,11.0
1151.0039545,16.0
1034.9033611,19.0
983.3536198000002,22.0
879.3077966999999,24.0
864.3668674,25.0
889.3989789999999,23.0
907.65188455,19.0
1003.7012619700001,15.0
1111.290561,14.0
1140.032108,13.0
1146.458857,12.0
1140.737253,11.0
1113.869901,10.0
1085.42459,9.0
1070.683186,8.0
1065.95126,6.0
1073.3667480000001,5.0
1087.670321,4.0
1110.620657,3.0
1145.5172460000001,3.0
1196.1097550000002,2.0
1249.315325,3.0
1224.64148771,6.0
1106.74560284,9.0
954.740117,12.0
902.942188,15.0
800.8591334000001,18.0
768.4599896000001,19.0
773.1296355000001,20.0
776.5977536999999,20.0
832.8545285000001,18.0
938.37233581,15.0
1080.935687,13.0
1121.500634,12.0
1132.893166,11.0
1116.945841,10.0
1069.841774,9.0
1021.762,8.0
997.7234999,8.0
999.3506087999999,8.0
1016.2501300000001,8.0
1042.836401,8.0
1084.745645,8.0
1170.589442,8.0
1310.911553,9.0
1362.336763,9.0
1255.14802342,11.0
1118.0938514000002,13.0
998.7899984,16.0
898.2024643000001,19.0
841.3017129000002,22.0
824.7947141,23.0
814.4505202,23.0
831.6293257,22.0
895.7121767100001,20.0
951.20181885,18.0
1061.648266,16.0
1093.086585,14.0
1091.485548,14.0
1066.4481230000001,13.0
1014.298274,12.0
967.62196,11.0
948.2241452999999,10.0
944.9624977,9.0
955.9235199999999,9.0
972.6463533,9.0
1012.5311839999999,9.0
1097.4403849999999,9.0
1246.913877,9.0
1305.821025,10.0
1233.122550186,12.0
1151.6966380200001,14.0
1069.78921665,17.0
983.9693891999999,19.0
858.5121360999998,21.0
789.3613775,22.0
792.6137442,22.0
824.1242541000001,21.0
890.7351358399999,19.0
954.23152333,17.0
1032.620537,16.0
1052.189292,15.0
1032.201175,14.0
993.3623272,14.0
938.3244129000001,13.0
890.6071400000001,12.0
865.6792945000001,12.0
857.9740377999999,11.0
860.5941465,11.0
878.6698087999999,10.0
907.6908488,10.0
973.9081346,10.0
1109.853308,10.0
1163.1364019999999,10.0
1090.86544614,11.0
1027.6732943900001,12.0
940.4349379500001,14.0
836.7761431,16.0
811.2002851,17.0
865.3399936999999,18.0
885.4486777899999,18.0
921.17542698,17.0
974.8813557240001,16.0
962.511309343,15.0
1012.285858,13.0
1027.950746,12.0
1009.5863009999999,11.0
968.7402219,10.0
911.467725,9.0
856.28584,8.0
829.799443,7.0
818.7640438,5.0
816.4231489,5.0
828.323814,4.0
849.7117332999999,3.0
908.6325772,2.0
1034.61872,2.0
1087.743923,2.0
1060.606155265,3.0
1043.724405007,3.0
1022.489406928,4.0
974.6596420499999,5.0
934.44287104,6.0
939.2474289,7.0
922.44089818,7.0
958.47929221,6.0
969.3421350699999,5.0
999.834461949,4.0
1065.262064,4.0
1088.273298,3.0
1079.736805,2.0
1045.020622,1.0
989.6129961000001,1.0
934.11137,1.0
906.7879800000001,1.0
900.8980339999999,1.0
899.2012532,0.0
906.6063546,0.0
931.0391101,0.0
993.5768117,0.0
1114.411258,0.0
1172.615058,0.0
1145.44686401,2.0
1132.02575759,3.0
1050.6170016899998,5.0
969.3197071000001,6.0
1029.11488635,7.0
995.2197318599999,8.0
948.7668073899998,8.0
969.28590439,7.0
994.01266014,6.0
1039.4336777170001,5.0
1109.501237,3.0
1119.440939,2.0
1109.22095,2.0
1088.5072400000001,1.0
1050.807028,1.0
1005.4110900000001,0.0
971.9769432,0.0
950.3354881000001,0.0
942.180628,0.0
939.2674472000001,0.0
947.2340444,0.0
974.4862922,0.0
1018.689002,0.0
1076.090739,0.0
1060.9436335,3.0
1065.96964565,6.0
1020.4084783000001,8.0
932.9331851000001,9.0
899.1811094999999,11.0
879.0989929000001,12.0
881.5018299000001,12.0
910.5383880000002,12.0
964.1118887000001,10.0
1063.26254446,8.0
1099.2883880000002,9.0
1092.26286,9.0
1067.147375,10.0
1036.1468710000001,9.0
985.331502,9.0
936.76982,9.0
896.8806948999999,9.0
875.0441777999999,9.0
863.4134505000001,9.0
858.6730637000001,9.0
868.5460853,8.0
888.5415029999999,8.0
921.1487381000001,7.0
961.8413908,7.0
988.166375753,7.0
995.1552153700001,8.0
970.15958314,9.0
889.4176894,10.0
880.2139369,11.0
757.8484535000001,11.0
769.9431933,11.0
810.2325115000001,10.0
876.3195569999998,9.0
958.1659156200001,6.0
1051.634404,4.0
1097.445262,3.0
1107.635596,1.0
1129.361998,0.0
1110.369271,0.0
1070.2644300000002,0.0
1056.432456,-1.0
1061.701188,-2.0
1077.1686730000001,-2.0
1100.701564,-3.0
1140.88183,-4.0
1223.875267,-4.0
1380.425328,-5.0
1454.0562220000002,-3.0
1362.0162589699999,-1.0
1235.4069504000001,0.0
1126.8999754,2.0
1032.9169295000002,4.0
927.9277778,6.0
885.54449,7.0
874.0381056,8.0
900.759819,9.0
994.6702693,7.0
1118.38812069,5.0
1241.589316,3.0
1275.051078,3.0
1272.2194550000002,3.0
1236.1562490000001,3.0
1171.669502,2.0
1113.15997,2.0
1086.845454,2.0
1079.1985730000001,1.0
1076.893185,1.0
1086.205218,1.0
1117.402064,0.0
1188.399738,0.0
1311.733086,0.0
1360.030151,1.0
1269.7551296,3.0
1175.4866505999998,7.0
1104.9070871,10.0
1082.8176768,12.0
1004.5405535000002,15.0
1002.3497586999999,16.0
1022.7856575999999,16.0
972.4504087,15.0
1070.00368785,13.0
1146.0430793300002,10.0
1248.9458869999999,8.0
1273.334115,7.0
1264.6415029999998,6.0
1221.1149189999999,5.0
1154.830882,5.0
1094.75073,4.0
1063.090972,4.0
1053.792084,4.0
1048.969421,4.0
1051.041425,4.0
1073.475169,4.0
1136.847407,4.0
1251.116524,4.0
1290.7965570000001,4.0
1248.81709428,5.0
1195.65863201,6.0
1093.0487793000002,8.0
925.6771623,11.0
856.9096642,14.0
828.3494462,15.0
830.3799425000001,16.0
837.3850335999999,16.0
885.4834069999999,14.0
970.12965275,10.0
1115.3043380000001,7.0
1183.499679,4.0
1212.115049,2.0
1201.028591,0.0
1153.570518,0.0
1116.14201,0.0
1107.846622,-1.0
1109.979935,-1.0
1126.600557,-2.0
1147.169117,-2.0
1192.041252,-2.0
1276.9121300000002,-3.0
1415.0722,-3.0
1476.59619,-2.0
1466.6281609999999,-1.0
1447.5238575500002,0.0
1420.0652187,0.0
1361.9652814699998,2.0
1297.43639916,4.0
1224.6670432,5.0
1205.0143805,6.0
1200.0371171799998,6.0
1241.29760162,5.0
1271.0696291200002,3.0
1377.028592,2.0
1401.098986,1.0
1399.325778,0.0
1350.3564470000001,0.0
1275.486447,0.0
1220.69381,0.0
1190.180793,0.0
1184.445338,-1.0
1186.665381,-1.0
1199.623604,-1.0
1223.67527,-1.0
1293.414443,-1.0
1415.430697,-1.0
1451.289172,0.0
1324.0110108899999,3.0
1233.4305611000002,7.0
1085.9168975,11.0
1019.1711433,14.0
895.648064,16.0
847.8024948999998,18.0
822.7120541999999,19.0
832.0321775,18.0
880.7911291,16.0
956.7105487,12.0
1067.055106,11.0
1112.099219,10.0
1121.245358,9.0
1111.867109,8.0
1081.334502,7.0
1042.02559,6.0
1015.1721369999999,5.0
1003.535022,5.0
1002.277873,5.0
1004.6055470000001,4.0
1017.101462,4.0
1041.885812,4.0
1087.3773130000002,4.0
1136.9615390000001,5.0
1091.07867632,8.0
999.8186765,12.0
903.1022385,17.0
819.7830197999999,20.0
759.3094514,23.0
723.6705112,24.0
720.5757521,25.0
754.3970586,24.0
807.1337401999999,21.0
886.80608432,17.0
965.6299979,16.0
995.6926697999999,15.0
984.7036504,13.0
970.6314375,12.0
942.2975572999999,11.0
904.7932800000001,10.0
879.6542791000002,9.0
867.9324613,8.0
858.5798026000001,7.0
861.4362654999999,7.0
872.9849613,6.0
898.3668072999999,6.0
941.8994697,6.0
985.2342183000001,7.0
942.63983057,10.0
861.8523047,13.0
782.5847977,16.0
724.2017356,19.0
696.3474272000001,22.0
688.786109,23.0
700.2495465,23.0
739.2912264,22.0
801.3836216,19.0
882.1244827699999,15.0
971.3832312000001,13.0
1018.5600119999999,13.0
1008.3690109999999,13.0
984.6555847000001,14.0
928.651482,14.0
873.3354099999999,13.0
843.4505464,13.0
834.7930801,12.0
837.6440896,11.0
855.4806678,10.0
899.7285301000001,8.0
974.0603023,7.0
1119.489849,6.0
1181.0501800000002,8.0
1057.2285232699999,11.0
936.4322296999999,15.0
843.9721383000001,19.0
785.2486428,22.0
744.5926501,23.0
743.314895,24.0
772.994211,24.0
817.8808727999999,23.0
870.8069045,21.0
930.1224571199999,17.0
1007.926166,14.0
1044.063884,13.0
1022.939822,12.0
988.0168945,12.0
918.4406521999999,11.0
856.31977,10.0
820.1929807999999,9.0
808.1709455,9.0
809.780581,8.0
822.2148736,7.0
849.6882764000001,7.0
912.6665358999999,6.0
1034.838848,6.0
1101.65113,8.0
992.68138277,11.0
899.6705249,15.0
820.7681396999999,19.0
781.7969827000002,22.0
758.052141,25.0
761.3316918000002,26.0
794.4182332999999,26.0
835.3324536,25.0
892.4470590000001,22.0
961.63520106,18.0
1029.338275,16.0
1031.502203,16.0
1007.053365,15.0
959.6624196,14.0
896.7961305,13.0
833.81463,12.0
798.523867,11.0
779.353963,10.0
772.4294133999999,9.0
778.3408925,8.0
816.4126313999999,7.0
876.4975519,6.0
998.7435222000001,6.0
1052.89294,7.0
985.19125399,10.0
870.8331306999999,12.0
800.9900538,14.0
762.0154818000001,16.0
729.9160945000001,17.0
728.3220871999999,17.0
779.9858280999999,16.0
803.4294450999998,14.0
873.4693083000001,12.0
971.4304881200001,11.0
1031.352119,10.0
1069.6139660000001,9.0
1068.517184,8.0
1038.656675,6.0
984.1329092,5.0
924.3456,4.0
892.7934672,4.0
884.072324,3.0
889.0804934,2.0
899.2493318,2.0
926.1570966,2.0
994.7834944,1.0
1119.776512,1.0
1172.167297,2.0
1081.10733539,4.0
1001.2759503999998,6.0
926.2597163,8.0
863.9623385,9.0
819.5954184999998,10.0
808.0412144000001,11.0
821.7781033,12.0
843.1661338,12.0
896.7301268,10.0
991.08136881,7.0
1114.302646,5.0
1156.326685,4.0
1155.54612,4.0
1127.117451,3.0
1069.245058,3.0
1011.1328800000001,3.0
982.3381117,2.0
975.6166579,2.0
973.9400432,2.0
975.1861074999999,2.0
1000.3147140000001,2.0
1065.09258,2.0
1188.831387,2.0
1231.406117,4.0
1116.26031884,7.0
991.1361857000002,11.0
888.8899515999999,14.0
808.7322549,17.0
759.6972701,18.0
750.9821312,19.0
755.9902264,20.0
794.3926091999999,20.0
860.8585423999999,19.0
936.2558412100001,17.0
1017.9582949999999,15.0
1044.7469720000001,14.0
1032.931608,13.0
1006.9152210000001,12.0
958.1058515000001,10.0
897.26037,9.0
878.0050525,8.0
914.4756384,7.0
918.0341028999999,7.0
941.0556869999999,6.0
969.0072571000001,6.0
1008.1487099999999,5.0
1062.5048570000001,5.0
1071.537525,7.0
974.1387163200001,11.0
883.6046982,15.0
808.5993764,19.0
747.9227524,21.0
713.7895399000001,22.0
700.1320926999999,23.0
715.2775938,23.0
751.0175079,22.0
807.2620250000001,20.0
878.29150764,16.0
958.1102649000001,14.0
975.441917,13.0
954.0811213,13.0
931.2922694,12.0
898.1067072000001,12.0
864.87721,12.0
834.9629263999999,12.0
813.9187473,12.0
802.5928685,11.0
801.1065816,11.0
805.9720563999999,11.0
821.1577772,11.0
851.0193313999999,11.0
884.2081222,12.0
899.64453937,14.0
844.4289904999999,17.0
895.07521075,19.0
838.38354702,20.0
853.8251698700001,21.0
922.08293867,22.0
885.2016402500001,22.0
842.3463838,21.0
844.4992550900001,19.0
916.3276328600001,18.0
976.0161824999999,16.0
1011.9952390000001,15.0
1001.2191740000001,13.0
985.9452162999999,10.0
949.1176495999999,7.0
912.48516,4.0
890.5372875,1.0
885.3782229000001,0.0
897.5171231,-1.0
912.2702826999999,-2.0
918.0595789999999,-2.0
1001.3200130000001,-2.0
1128.064653,-2.0
1206.407904,-2.0
1228.31326665,-1.0
1243.47046172,0.0
1207.7121228,0.0
1169.09584,1.0
1096.4476255,2.0
1016.4398225,3.0
977.9003634000001,4.0
966.8726779000001,5.0
1090.3429347200001,4.0
1172.22551797,2.0
1289.682976,0.0
1340.203877,0.0
1341.689627,0.0
1305.207848,0.0
1239.1986630000001,0.0
1180.0086,-1.0
1149.070612,-2.0
1141.806787,-1.0
1144.6979,-1.0
1159.050254,0.0
1197.3586480000001,0.0
1277.091505,0.0
1396.26334,0.0
1421.4425274699997,1.0
1310.03471566,3.0
1201.0270226000002,5.0
1104.6386089000002,8.0
1019.338306,9.0
929.0775295999999,10.0
1012.7419108000001,10.0
966.1063741400001,10.0
914.5866931,10.0
998.93590306,9.0
1020.87711506,6.0
1148.83375,4.0
1221.643715,4.0
1237.4068630000002,4.0
1225.190633,4.0
1190.58383,3.0
1161.99432,2.0
1148.952218,0.0
1159.8263980000002,0.0
1171.472552,0.0
1183.771516,0.0
1223.732701,0.0
1308.188862,0.0
1448.6182199999998,0.0
1473.858605445,1.0
1297.90243673,5.0
1122.6556874,9.0
985.6970881999998,12.0
884.1223055999999,14.0
813.9021121,15.0
786.0880763,16.0
787.0834608,17.0
811.3827472,16.0
880.7820830999999,14.0
960.8335744699999,11.0
1046.2024900000001,8.0
1096.036249,7.0
1105.015179,6.0
1096.69321,5.0
1055.5706699999998,4.0
1012.86336,3.0
998.797502,3.0
1002.4199769999999,2.0
1010.477781,2.0
1031.042975,2.0
1066.275398,2.0
1145.001562,2.0
1279.565308,2.0
1316.240672543,3.0
1181.35427325,7.0
1037.3925258,11.0
928.7250025,14.0
834.6892733999999,17.0
773.1775111,18.0
751.8032788,19.0
759.4887058,20.0
794.0490003,20.0
851.5348962,18.0
923.5309749200002,15.0
1019.1632289999999,13.0
1072.5641449999998,13.0
1068.233383,12.0
1044.5567,11.0
987.1933315,10.0
928.7433800000001,9.0
894.9307006000001,8.0
882.9922018999999,7.0
877.3733821000001,7.0
880.4110184,8.0
895.737206,8.0
947.2434752999999,8.0
1050.009714,9.0
1075.40982524,10.0
989.2821314,12.0
907.2460070000002,15.0
839.0772898,18.0
789.8356801,21.0
786.9990306,23.0
769.222382,24.0
762.9780678000001,25.0
801.3062911000001,25.0
857.5916526000001,23.0
929.0959082799999,19.0
995.6395146,18.0
1019.491485,17.0
993.8923781,16.0
967.2717551000001,15.0
930.7382951999999,14.0
880.34244,14.0
839.6985365,13.0
815.9377036000001,12.0
804.0891279,10.0
800.209642,9.0
803.0131102999999,7.0
821.341013,6.0
862.450914,6.0
904.5040558619999,6.0
925.56706976,7.0
935.76396342,9.0
857.5840078,11.0
791.9193319000001,13.0
722.0822393,14.0
709.8094654999999,15.0
723.6520201000001,16.0
766.36026,15.0
856.8066775,14.0
911.52351728,12.0
966.3963264,10.0
995.5553421,9.0
983.2202599,8.0
966.7768892999999,7.0
934.9398363,7.0
898.4356,7.0
869.900031,6.0
854.4752837999999,6.0
851.2889254,6.0
851.0597012000001,6.0
858.9041386,6.0
878.696265,6.0
915.5629853,5.0
963.7819710000001,5.0
1012.401004691,5.0
1055.6703037769998,5.0
1071.44666063,5.0
1049.2310640800001,5.0
1081.26532974,4.0
1104.82339728,4.0
1131.56258778,3.0
1137.16040774,2.0
1212.457964693,1.0
1273.7223060000001,0.0
