MIDATL True,MIDATL LR,MIDATL DT,MIDATL SVR,MIDATL LSTM,MIDATL DNN,MIDATL GRU,SOUTH True,SOUTH LR,SOUTH DT,SOUTH SVR,SOUTH LSTM,SOUTH DNN,SOUTH GRU,WEST True,WEST LR,WEST DT,WEST SVR,WEST LSTM,WEST DNN,WEST GRU
27088.548,23518.989319009503,26238.136,26238.136,25619.924,24654.607,24205.871,9613.311,8948.43904174896,9632.24,9632.24,8833.134,9188.243,9445.046,38357.192,34937.746013842625,42788.99000000001,42788.99000000001,36960.668,38258.902,38975.4
28598.7,24211.14325778095,23272.493,23842.564,26578.168,25119.74,25221.8,9820.362,9018.279869600748,9149.042,9149.042,9135.651,9246.926,9684.068,40763.315,35829.89000997419,43493.37,43493.37,39882.812,38936.2,40940.957
29435.258,24871.32457767822,23833.752000000004,23833.752000000004,27124.82,25416.951,26059.467,7929.720000000001,8670.085426788393,9558.505,9558.505,9132.759,9037.229,9263.744,42441.505999999994,37039.57609248357,39446.54,39446.54,42440.55,39603.37,41482.426
29283.479,25325.69826602031,25960.004,26801.246000000006,27286.21,25568.588,26484.63,6374.346000000001,8436.524220312702,6426.936999999997,6671.058999999998,8963.539,8907.944,9036.622,43808.214000000014,38542.00427857277,40502.17200000001,40502.17200000001,43753.78,40311.773,42016.94
29602.454,25549.492980534327,24169.057,24169.057,27602.05,25626.895,26763.584,6631.151999999999,8274.384169652381,6426.936999999997,6671.058999999998,8995.204,8842.581,9037.89,45059.044,39978.74558239,46121.542,49269.433,44323.855,40782.26,42426.23
30432.119,25846.13622423418,26208.145,26056.692000000006,27953.066,25715.781,27046.887,7048.478000000001,8153.092706188601,9930.714,9930.714,9098.883,8811.423,8945.965,46122.117,41304.76969985772,46121.542,49269.433,44423.31,41174.56,43110.7
31059.593999999997,26483.822272971705,25237.673,25237.673,28296.922,25853.375,27699.414,7627.180999999999,8182.517405520566,9930.714,9930.714,9115.078,8834.604,8828.421,47090.258,42540.146789241706,41412.368,41412.368,44213.016,42398.742,44433.06
31981.805,27255.312450011545,27881.605,27930.088000000003,28893.348,26120.168,28430.348,8276.562,8305.8880949825,9469.501,9469.501,9164.613,8916.498,9243.072,47928.135,43434.86149296592,44017.71599999999,44017.71599999999,44172.316,43285.734,45373.496
32917.58,27723.10423090574,27881.605,27930.088000000003,29375.254,26586.555,28916.04,9042.917,8997.300049998614,9619.222,9619.222,9699.792,9354.684,9791.999,47993.778,44161.247199899306,53420.96400000001,55084.83,44384.73,44193.047,46037.074
34154.16,28599.846630793974,30654.236,30654.236,29518.305,27632.352,29321.557,9553.508,9484.303427222407,10203.580999999998,10245.609,10056.475,9723.371,10330.608,47588.533,44801.12535696149,44813.368,46149.768,44492.28,44688.703,46621.11
35453.96,29781.82805409091,30654.236,30654.236,30318.51,29164.953,29936.094,10628.871000000001,9922.04470051198,10981.787,10981.787,10154.663,9920.935,10710.727,47217.877,45401.431013451984,46480.22400000001,56580.473,44525.26,45166.66,47152.504
36543.779,31026.788349581657,29780.002,29780.002,31965.129,30127.766,30806.693,12065.086000000005,10527.744010244109,11931.875,11931.875,10147.568,10269.096,10944.736,46801.02099999999,45734.6277384962,45124.207,45124.207,44393.867,45457.07,47465.523
36446.003,31721.720944470067,32127.877,32127.877,32628.62,30638.291,31470.17,13189.563999999997,11345.95225768934,11266.082,11266.082,10295.132,10738.426,10876.911,46217.745,45164.70342970081,40706.002000000015,40706.002000000015,44271.49,45063.26,46802.023
36428.957,32302.518795107433,39231.57700000001,39231.57700000001,33271.824,30996.416,31569.098,13436.733,11749.463390378696,11031.228,9983.709,10501.085,10973.238,10640.113,46127.018,45220.803006959904,40706.002000000015,40706.002000000015,44402.6,45159.355,45873.82
34910.359,31656.423005076314,31438.672000000002,32127.877,32553.324,30553.586,30906.37,12931.682,11535.443469877559,11266.082,11266.082,10292.724,10858.002,10554.245,45496.674000000006,45091.04388668242,40706.002000000015,40706.002000000015,44121.445,45099.63,45973.71
32733.879,30323.610822762814,31620.269,31392.333,30867.545,29691.516,29462.148,12204.533000000001,11015.202548057636,11882.555,11420.048,9807.878,10561.766,9900.63,43289.61900000001,43271.91064480634,39450.112,42188.237,42388.9,42545.65,44318.4
30215.946,28745.365092690983,30654.236,30654.236,28806.566,27645.66,27852.324,11303.049,10432.567869713657,11146.193999999998,10631.978000000001,9300.085,10228.619,9395.967,40792.181,41189.901740709975,38258.834,39875.727,40606.754,41101.61,41678.42
27969.997000000007,27151.157224913815,29756.79,29756.79,26685.48,26222.984,26245.125,10426.845,9825.415145538485,7112.897,7112.897,8758.541,9887.856,8895.282,38108.591,39105.10053464578,38418.192,38418.192,39204.164,40437.656,39305.645
26114.321000000004,25069.705860591494,27489.582,27489.582,25322.287,24822.496,24075.541,9774.226,9032.519055787254,9478.886,9478.886,8445.57,9294.689,7877.374,36068.953,36522.05195190091,35958.558,35572.109000000004,35201.223,38451.945,37014.453
24772.765000000007,24165.992925600345,25003.571,25003.571,24357.172,24425.975,23163.137,9349.018000000002,8759.479201319673,9478.886,9478.886,8235.359,9093.058,7848.123,34702.363,35462.723219824395,35446.266,35749.782000000014,34392.85,37910.766,36481.32
24014.498,23653.116053624948,25003.571,25003.571,23706.176,24236.52,22463.246,9099.17,8594.114252727235,9029.507,9029.507,8064.664,8980.593,7956.675,33807.362,34874.08765531808,35063.838,34946.721,33692.14,37661.117,36683.016
23606.797000000002,23522.975729842285,24287.557000000004,24323.771,23523.303,24258.264,22309.553,8944.505000000001,8561.326270617765,9029.507,7741.886999999999,8125.4834,8935.054,8313.547,33409.915,34554.635031383696,34059.561,34245.443,33555.92,37531.02,36742.67
23843.933999999997,23864.07701851522,24287.557000000004,24323.771,23478.873,24497.074,22838.291,9061.257,8715.684109590555,8018.884999999998,8372.509000000002,8296.089,9030.434,8628.926,33795.305,34859.40991204903,34059.561,34245.443,34169.863,37752.242,37352.652
25092.908,25066.171059217988,24169.057,24169.057,24627.457,25182.387,24082.08,9473.571,9118.789599190133,10146.854,10146.854,8648.604,9287.8955,9203.775,35146.352000000006,36485.910747368296,35736.797,35736.797,36067.062,38720.914,39061.914
27378.883,27134.156456626934,26872.22,26977.666,26666.748,26263.879,25927.959,10182.346,9766.830353398962,10541.034,11859.336,9118.453,9742.803,9834.563,38087.753,39310.585624666084,38782.71900000001,38675.04,39312.727,40315.64,42184.984
29184.447,28463.26659370245,31412.765,31412.765,27862.602,27632.777,27168.406,10703.908999999998,9914.349390177098,8204.724,8204.724,9304.098,9825.42,9965.874,40564.363,41533.418897261916,38491.763999999996,38081.392,42337.5,41140.414,44227.074
30417.639,28925.572761911106,29036.79,28217.635,28380.79,28272.7,27728.309,10611.558,8163.746578823626,9981.155,9981.155,8903.326,8816.521,9141.03,41616.156,42991.134803035726,39450.112,42283.434,43971.293,42108.766,45112.168
30782.342,28587.07377116744,29036.79,28217.635,28125.752,27688.723,27769.06,10666.342,6795.667361680211,7142.602000000001,7262.555,8271.205,8784.73,8436.338,42265.154,44104.03152888523,45214.328,45214.328,44673.47,43959.145,45641.75
31647.15,28665.04066459713,30654.236,30654.236,27905.145,27779.52,27799.367,10171.259,6909.996627522533,7142.602000000001,7262.555,8451.644,8784.73,8495.975,42813.517000000014,45139.805111829504,42698.27400000001,42698.27400000001,45113.695,44827.48,46071.094
32421.171000000002,29187.018757636775,30654.236,30654.236,28108.111,28423.781,28242.137,10409.758999999998,7214.007889649741,6229.035999999997,6229.035999999997,8739.921,8784.73,8505.934,43317.832,46047.97174927987,42989.049000000006,42989.049000000006,45212.71,45520.266,46528.53
32500.874000000003,29628.168407876143,31650.593,31490.444,28443.348,28833.072,28953.508,10154.472,7628.591995698254,6094.196999999999,6094.196999999999,9018.501,8784.73,8830.089,43570.525,46913.394133932685,44127.86900000001,44127.86900000001,45895.0,46162.883,47597.24
32797.904,30332.1504581962,29780.002,29780.002,29673.744,29385.375,29725.41,10575.157,8077.412125933692,6438.404999999999,6094.196999999999,9235.638,8811.468,9483.021,43596.217,47661.37974974066,47946.122,47946.122,46652.55,46592.273,48453.117
33356.091,31101.14313854836,27992.192000000006,27992.192000000006,30407.648,29966.578,30412.691,10837.508999999998,8626.197466249228,9619.222,9619.222,9642.837,9145.287,10042.49,43305.808,47796.29530179636,47946.122,47946.122,46828.387,46665.832,48755.258
33565.525,32178.95176840083,25145.731,25145.731,31765.002,30861.729,31259.781,10931.29,9008.594532618064,10003.797,9926.338,9923.985,9437.773,10544.007,42807.47900000001,47581.072985172344,48449.498,57261.288,46415.29,46518.754,48688.57
33784.911,33430.00995314153,25427.072000000004,31562.556,32778.496,31908.145,31983.496,11759.378999999995,9840.618102583801,9566.771999999999,8495.069,10401.215,9871.453,11158.197,42576.362000000016,47392.20665555642,52335.401,57590.857,45954.984,46385.008,48514.957
34086.902,34579.29822096815,33207.021,26068.182,33637.453,32862.625,32750.605,12477.711000000001,11174.254284196073,9970.498,9970.498,11119.091,10616.263,11802.203,42438.138,47139.1933415694,47080.568,49440.652,46318.906,46171.848,47835.13
34259.082,34738.52934368444,28770.251,28770.251,33880.21,32942.04,33245.293,12632.892,12438.857065935028,12776.122,12776.122,11605.413,11357.94,12097.779,42619.945000000014,46665.60959168467,47080.568,47080.568,46437.41,45942.688,47667.56
34058.876000000004,34921.96427823728,28770.251,28770.251,34647.71,33058.016,33368.984,12539.186000000002,12773.819846954522,12878.262,13165.116000000002,11380.141,11555.834,11916.662,43366.3,46626.53357762327,47207.132000000005,47207.132000000005,46417.15,45918.215,47739.203
32681.552000000003,33699.983725308426,34403.766,31968.267999999996,31997.229,31918.734,32633.43,12000.493000000002,12385.357170682842,10985.627,12009.583,11817.879,11363.883,12541.722,43132.89900000001,46287.21009422727,46152.877,46152.877,44129.297,45964.195,47215.336
30604.904000000002,31876.13647516998,35644.452999999994,36721.56000000001,30222.383,30627.5,31057.957,11095.917,11792.270285839719,13041.143999999998,13041.143999999998,10873.375,11025.585,11931.115,41083.50700000001,44375.17831722576,44993.836,43738.629,42585.055,44367.1,45723.508
28729.315,29754.811254291104,29036.79,29036.79,27898.188,29091.18,28926.455,10332.287,11068.444543740596,11904.002,11904.002,10049.552,10618.963,11197.289,38978.044,42096.33670541847,42006.068,41985.471,40790.574,42788.62,43916.055
27068.321,27869.51722632686,28755.116,29756.79,25912.07,26489.395,26949.297,9688.821,10366.92387839016,10995.658,10818.637,9396.795,10225.234,10350.605,37219.563,39741.95926350144,38859.309,38859.309,39213.973,40559.402,41912.805
25229.73,25554.984093170082,25485.459,25485.459,26386.168,25120.686,23690.51,8914.407000000001,9530.245694027431,11207.523999999998,11207.523999999998,8813.572,9674.036,8768.319,35366.475,36974.1230229949,37759.887,37759.887,38365.223,38395.438,38486.062
23816.801000000003,24495.676742012023,27489.582,27489.582,25111.934,24660.021,22607.008,8443.399,9208.972510099302,9558.505,9558.505,8592.771,9538.78,8595.74,34265.763,35779.40078817107,35987.186,37371.042,37632.234,37806.32,37741.06
22927.741,23916.14753588113,25003.571,25003.571,24270.031,24433.668,22018.97,8186.303,9034.842160727449,9558.505,9558.505,8336.33,9401.546,8332.071,33528.103,35021.57099041624,36477.882000000005,36341.317,36537.316,37462.766,36946.484
22344.807,23624.896923563185,24287.557000000004,24323.771,23695.236,24348.074,21854.836,8074.726999999999,8937.779222950867,9558.505,9558.505,8285.843,9333.25,8474.55,33330.752,34686.46337026906,34245.443,34245.443,35650.97,37367.91,36045.28
22283.466,23906.37305609667,24287.557000000004,24287.557000000004,23921.213,24538.38,22508.768,8158.536,9071.437696353541,9478.886,9478.886,8431.802,9396.3955,8775.248,33573.777,35033.177711148724,35063.838,34946.721,35528.51,37638.29,35760.703
23244.041,25083.777236382088,24509.986,24509.986,25016.45,25205.285,23904.293,8529.094000000001,9449.64747693692,9216.947,9715.985,8873.518,9645.912,9274.803,35195.09,36352.549571207855,35693.932,35736.797,36695.777,38460.76,36934.82
25250.207,27155.014465446235,26872.22,26977.666,27218.684,26248.156,25853.82,9256.418,10080.507238575985,10474.475,10474.475,9446.871,9936.497,9778.193,37940.781,39058.35035769379,37743.20600000001,37930.896,39079.1,40026.465,39651.18
26534.592000000004,28698.708707161855,28217.635,28217.635,28692.9,27879.645,27343.36,9354.532,10474.054587509076,10517.356999999998,10761.466,9882.113,10170.651,10035.006,40463.909,41326.387721827115,41648.728,41859.79,41504.04,41010.742,42322.477
26188.619,29549.78125937518,28217.635,28217.635,29133.537,28846.793,28019.293,6690.431999999999,10254.672855428198,10517.356999999998,10761.466,9840.399,10056.025,9873.918,41532.24,42317.91289236714,41652.567,41546.948,43413.574,41934.785,43885.91
25456.603,29671.45882575473,28217.635,28217.635,28830.754,28923.965,28183.94,4959.484,10031.250046655845,8817.551,8864.971,9826.015,9930.066,9617.057,41915.392000000014,42964.2454233128,39450.112,42283.434,44302.83,42868.668,44352.496
24708.472,30207.8301252792,29780.002,29780.002,28548.367,29303.99,28273.438,4762.266999999999,9470.572566191247,11799.526000000002,10985.297,9762.989,9714.25,9344.697,42457.927,43609.85414425671,44615.59099999999,44993.836,44586.168,43607.465,44844.43
24476.272,30780.646516822108,32127.877,31438.672000000002,28770.426,29695.281,29126.43,5038.56,9592.562503034977,6822.396999999999,6500.980000000001,9873.216,9770.504,9632.669,42720.592,44182.761435506916,44077.564000000006,44077.564000000006,45209.54,44124.336,45746.72
24340.02,30933.311050334258,32127.877,31438.672000000002,28970.96,29830.008,29548.465,5223.749000000002,9483.219910909791,6822.396999999999,7265.368,9926.501,9737.75,10127.703,42865.099,44590.582584352174,52959.253,44570.137,45678.016,44365.766,46249.445
24432.327000000005,31306.410404114053,27793.135,27992.192000000006,29249.793,30130.934,30060.756,5256.605,9810.567017504825,7593.548000000001,7593.548000000001,10362.224,9872.562,10839.496,42847.273,44821.12151073008,52959.253,45625.03200000001,45888.043,44568.64,46527.88
25273.307,31896.43378007665,27992.192000000006,27992.192000000006,29639.395,30634.457,30697.473,5372.996000000001,10129.930321367836,12890.763,12068.617,10721.549,10029.757,11276.404,42583.531,44741.26690927974,44517.001,44549.295,45878.13,44540.082,46735.492
25948.828999999998,32325.85936926477,27992.192000000006,27992.192000000006,30224.549,31017.19,31288.562,5412.133000000002,10369.754551853679,10725.507,10725.507,10961.565,10181.216,11604.06,42124.61500000001,44489.77468013993,46003.186,46003.186,45818.254,44370.586,46399.312
27107.343,32850.559681529514,37222.419,37222.419,31633.04,31477.426,32050.54,5948.873000000001,11173.724596868455,10939.453,10939.453,11509.088,10652.357,12165.974,41871.152,44386.26768579912,46003.186,46003.186,45429.473,44342.816,46819.574
28739.365000000005,33462.195243530456,34552.731000000014,34552.731000000014,32917.03,31882.166,32801.227,8048.7289999999975,11922.798840418749,12769.008,12769.008,12266.529,11094.978,12637.837,42138.090999999986,44311.02968030773,46003.186,46003.186,45017.914,44326.164,47088.312
29489.093999999997,33761.25899476383,37741.417,37741.417,33422.42,32064.797,33291.33,10752.176000000001,12202.013773614985,12726.139000000001,13345.86,12325.283,11262.593,12661.361,42165.362,44377.189430761624,44517.001,44549.295,44457.17,44379.72,47294.93
30015.976,33717.62273512712,34304.994,34304.994,33413.062,31978.307,33076.28,11243.966000000002,12228.650322524454,13695.45,13695.45,12068.76,11287.167,12558.69,42941.332,44918.494825419395,44517.001,44549.295,44776.82,44842.53,47198.055
29064.226,32569.510143827814,34053.20600000001,34053.20600000001,32087.035,31130.09,32149.242,10890.679999999997,11814.60122395251,10936.231000000002,10007.049,11560.809,11058.815,12293.641,42984.1,44766.88080412834,44517.001,44549.295,44881.953,44771.152,46741.27
27429.144,30768.38870945183,33802.17200000001,33802.17200000001,30110.133,29953.738,30357.305,10290.061,11093.31712531901,11682.966000000002,11882.555,10470.471,10648.585,11564.68,41275.021,42912.156894368636,44324.225,44324.225,43247.58,42394.48,44591.07
25533.883,29057.728364843148,29282.087000000003,28720.081,28189.53,28467.027,28597.244,9603.372,10456.983933031537,9168.473,9168.473,9729.621,10289.925,10880.564,39127.191,40936.592600763586,41744.788,41744.788,41534.633,41077.418,42058.797
23739.416,27512.01929998833,29756.79,29756.79,26074.99,26425.559,26887.29,8932.054,9908.550507022046,10105.888,10102.044,9102.446,9975.204,9981.565,36878.922999999995,39176.36331913021,37498.619,37498.619,40297.09,40477.266,39985.33
22363.402,25224.74650039287,24665.879,24665.879,23404.94,25125.795,24233.586,8434.921999999999,9016.38796066637,7872.196999999998,7872.196999999998,9773.744,9265.829,9377.721,35146.733,36851.353758633595,34102.032,34102.032,39389.15,39490.2,42721.203
21463.856,24066.665227761026,25651.38,25701.687,22156.797,24602.314,23211.568,8136.9209999999985,8649.329054643522,7794.449999999999,8513.184000000001,9095.084,8934.475,8870.2705,34018.31,35812.834989536066,34102.032,34102.032,38539.906,38688.35,42072.19
20926.915,23337.77813856393,25651.38,25306.882,20570.24,24351.781,22541.61,7979.001,8457.150327433796,8482.715,8451.978000000001,8591.462,8855.556,8739.214,33349.127,35120.89118702986,35023.414,36694.565,37890.688,38330.832,40887.016
20799.681,22899.87388329584,25306.882,25306.882,20410.348,24177.473,22602.879,7918.634,8384.824274144443,9938.543,9938.543,8440.325,8849.965,8872.768,33067.653,34921.528663411256,35075.744,36694.565,37620.7,38323.797,39812.305
21138.668999999998,22936.205480783232,23006.615,22318.202000000005,20965.588,24367.871,23174.586,8059.5859999999975,8475.457519628884,8482.715,8482.715,8701.08,8856.37,9219.601,33481.67,35184.73147765148,35075.744,36694.565,38936.266,38612.336,39286.76
22357.584,23874.471633127858,26563.324,26563.324,22712.268,24923.334,24048.34,8487.848,8816.230115045024,9243.35,9243.35,9160.077,9033.804,9752.267,35171.306000000004,36708.89397627875,34102.032,34102.032,41029.562,39523.285,40995.0
24534.077,25741.8900425578,25870.625,25870.625,25129.766,25914.336,25001.777,9198.377,9461.90752672897,9537.606999999998,9537.606999999998,9763.67,9707.257,10492.275,38082.939,39252.36201739469,43758.647,43758.647,42913.016,41019.496,43548.16
25723.982000000004,26976.12913513701,28605.607000000004,28605.607000000004,26494.973,27041.037,25603.64,9035.854,9604.98731780444,8749.019,8749.019,9953.877,9777.322,10767.384,40597.31000000001,41579.16074336413,47204.98,47204.98,44311.273,43488.734,45912.445
25369.226,26909.14765186836,23315.911000000004,23315.911000000004,26591.531,26708.035,26493.982,6668.670000000001,7750.183116790004,8869.026,6639.296999999999,8676.117,8808.078,9928.09,41483.566,42606.29458552091,44331.36900000001,44567.93,42977.32,44260.04,46156.266
24578.044,26469.603659047032,30101.94,27508.477000000003,25822.375,26236.21,28918.42,5016.8290000000015,6532.952386464627,4347.192999999998,4347.192999999998,7772.832,8784.73,9212.923,41917.927,43115.83492997952,40907.524,40907.524,42415.72,44347.773,48658.926
24328.286,26011.179677199325,30101.94,27007.375,25704.793,25964.617,29275.527,4850.328,6398.547752485965,4347.192999999998,4347.192999999998,7713.468,8784.73,9028.911,42205.482,43663.275818030015,43256.38200000001,43256.38200000001,45497.594,45238.188,51650.75
24567.103,26003.49512622584,27505.644,27505.644,25004.844,26014.8,29474.256,5095.457,6544.923571877943,4347.192999999998,4347.192999999998,7764.701,8784.73,9311.285,42514.225,44091.450944905264,44463.084,43981.615,47793.465,45565.605,52000.93
25000.399,26043.051625616426,29880.735,29880.735,25142.592,26049.354,29749.443,5474.478000000001,6700.325435710414,4347.192999999998,4347.192999999998,7871.3115,8784.73,9947.488,42773.525,44422.51435892179,44921.93400000001,44921.93400000001,48982.926,45684.9,52683.414
25748.828,26166.55725493095,28318.607000000004,28318.607000000004,24044.645,26148.508,29327.158,5819.687,6766.511276468854,4347.192999999998,4347.192999999998,7927.039,8784.73,10483.139,42819.328,44664.29539287927,46739.744000000006,45973.57200000001,50069.25,45751.324,53018.598
26354.62,26844.666973692398,28155.17,25658.904,25935.812,26570.791,29529.33,5980.555,6872.758728694716,4347.192999999998,4347.192999999998,7954.869,8784.73,10952.116,42382.426,44644.913353616255,46739.744000000006,45973.57200000001,50017.93,45730.25,54026.684
26842.392000000003,27402.55900966454,29922.39,29922.39,27642.799,26993.297,29100.629,6256.891000000001,6962.838654005514,9145.146,9145.146,8218.452,8784.73,11125.022,41994.49400000001,44421.21586211178,50990.406,50096.435,49771.03,45637.727,54588.88
27674.335,28323.464658914,27952.101000000002,27952.101000000002,28667.107,28238.234,29047.652,6915.223000000001,7386.432051182261,7545.7930000000015,7545.7930000000015,8892.591,8784.73,11384.419,41659.777,44334.908007914986,55973.406,55973.406,49497.176,45539.023,55792.4
28973.898,29582.830404944645,31228.682999999997,31228.682999999997,29575.697,29451.742,29469.523,9028.995,8957.884014970778,8345.354,8030.805999999999,10651.84,9530.322,12057.853,41570.70400000001,44557.723890308785,55973.406,55973.406,49299.484,45556.008,56877.46
29792.591,30178.190855721725,26469.870000000006,26469.870000000006,29433.46,29862.578,29385.848,11401.023,10929.407740521998,8945.609,9590.423,12277.749,10561.014,13125.48,41741.271,44440.30399416016,48321.968,50096.435,47930.477,45414.363,56945.875
29969.042,30705.078569461395,29649.81,29649.81,29376.008,30223.988,29812.205,11704.47,11336.928635288214,9264.507,9264.507,12770.514,10789.883,13559.032,42700.07,44946.75161804682,46739.744000000006,45973.57200000001,46610.266,45585.047,56605.305
28998.775999999998,29893.180369818438,29417.091,28652.566000000006,28777.822,29674.605,28575.16,11261.518,11072.145670089656,13155.79,13155.79,12558.051,10641.233,13082.224,42473.428,44989.61583752101,45973.57200000001,45973.57200000001,45595.156,45550.383,54470.938
27501.213,28454.18551724542,25095.259,26603.005,27665.645,28540.61,26929.227,10634.569,10589.009660412772,11599.988,11599.988,11932.705,10366.361,11933.287,40992.828,43398.10752068258,42789.369000000006,42789.369000000006,43159.047,44261.83,51931.57
25679.601,26758.33261275532,24792.31,24792.31,26019.906,26456.23,25783.887,9910.166,10008.289262027436,9211.465,9211.465,11030.802,10033.426,10736.218,38942.002,41341.8453067363,45142.0,45142.0,39840.742,42506.19,45911.77
23909.84,25150.287738899082,23740.428,23740.428,24909.436,25884.926,24475.473,9208.959,9448.69723530537,9998.431,9843.966,10207.317,9803.383,9506.034,36847.934,39185.17607017308,37158.801000000014,37158.801000000014,37646.438,40949.29,42299.39
22437.787000000004,23151.479335257136,26563.324,26563.324,22643.799,24401.46,25382.973,8642.392,8705.75605852803,9565.36,9565.36,9980.265,8970.203,9753.408,35208.153,36767.46114010801,34102.032,34102.032,37055.76,38871.04,41807.492
21562.596,22346.437421746898,22151.865,21870.395,23718.285,24115.094,24082.514,8303.463,8459.365411916027,8311.193000000001,8189.1590000000015,9431.445,8857.125,9547.612,34016.532,35686.198296296854,34102.032,34102.032,36185.742,38249.902,40642.977
21019.41,21893.067901459726,20989.884,20573.136000000002,22873.223,24024.445,23317.363,8111.254999999999,8335.458284018423,7880.26,7941.696999999998,8929.599,8847.537,9326.179,33431.935,35033.375197184265,35023.414,36694.565,35729.15,37910.773,39895.445
20869.629,21786.602024061332,20989.884,20989.884,22905.287,24001.545,23228.736,8017.178,8296.25862270934,7893.119999999999,7893.119999999999,8682.389,8844.237,9144.232,33406.926,34749.032004732246,32934.914,32934.914,35929.445,37749.344,39285.047
21095.003,22113.05095352649,21292.368,21292.368,23343.613,24324.055,23117.29,8114.664999999999,8425.296867840458,7751.473,7794.209000000001,8870.015,8853.328,9174.271,33958.904,35101.77770926631,35075.744,36694.565,36545.66,37947.55,39325.0
22251.121000000006,23231.628872616857,26563.324,26563.324,24260.4,24958.863,24046.68,8516.694,8808.780407420265,8250.966999999999,8226.703000000001,9302.51,8988.133,9692.818,35481.701,36598.52386091683,34102.032,34102.032,38701.65,38816.62,40699.188
24315.225,25200.08572071584,27956.394,27956.394,26866.578,26011.969,25446.172,9205.971,9429.352043746643,10894.053999999998,10894.053999999998,10006.85,9681.912,10387.029,38429.073,39277.26066664267,43469.107999999986,43469.107999999986,40400.664,40345.64,43358.523
26067.512,26367.97957694892,24792.31,24792.31,29592.326,26809.44,27292.086,9530.281,9404.621478830048,9739.054,9739.054,10174.3545,9681.557,10646.812,41062.934,41565.610282480906,40302.391,41040.43700000001,41773.188,41692.516,44968.434
26987.271,26278.709949809323,30202.443,30202.443,28612.504,26264.902,29017.992,8609.101999999999,7795.468501920985,7366.751999999999,6883.789000000001,9284.181,8812.1,10137.857,41879.102000000006,42478.998402809986,44331.36900000001,44331.36900000001,42163.684,42994.246,45562.51
27163.126,25778.416802511827,27014.856,27014.856,28738.883,25893.168,29148.363,7239.241999999998,6716.759758726112,5708.007,5449.602000000001,8451.453,8784.73,9706.94,42200.412000000004,43058.16943394936,40907.524,40907.524,41956.406,43639.406,45932.363
26974.572,25667.521319738808,25999.919,26083.134,26466.574,25783.195,28619.797,6227.641,6583.279360452961,5708.007,5449.602000000001,8192.345,8784.73,9739.599,42191.039,43593.65638501089,42663.501,42663.501,41238.844,44157.773,45831.0
25705.038,25845.83717613294,27014.856,27014.856,25773.488,25847.467,27814.504,5693.913000000001,6716.496248503503,8809.442,8809.442,8292.874,8784.73,10165.416,42073.266,44072.39602518332,44480.68400000001,44480.68400000001,41392.414,44569.098,45575.664
23524.663,26314.103029104896,30101.94,27242.733,25534.896,26143.918,27778.283,5233.969,6884.466625374049,6360.986,6360.986,8404.232,8784.73,10729.402,41908.408,44523.59272767964,46739.744000000006,45973.57200000001,41859.35,45070.15,45793.215
23256.851,27004.036464524255,30101.94,25651.204,25972.441,26617.008,28021.172,5474.57,7105.936622441948,6360.986,6360.986,8620.667,8784.73,11304.934,41584.840999999986,44805.42475104978,46739.744000000006,45973.57200000001,43558.57,45270.17,46462.277
23648.65,27422.616299200894,26182.933999999997,25955.219,26533.969,26911.738,27885.816,5544.188,7294.146582915682,6103.22,6603.682000000002,8939.918,8784.73,11767.346,41139.688,44707.10041246135,55973.406,55973.406,44302.152,45197.832,46604.188
24431.914,27881.94404353582,31994.316000000003,33228.917000000016,28039.326,27629.336,28083.299,6029.713000000002,7530.206787520312,8371.208,8371.208,9549.918,8787.582,12173.056,40479.546,44561.80745262878,55973.406,55973.406,44795.227,45131.26,46146.816
25280.416,28684.41732109976,24270.162000000004,24151.701,29350.086,28664.238,28589.676,6029.698,8050.383373032479,10852.458,10852.458,10404.261,8824.26,12544.842,40049.061,44413.70635852401,55973.406,55973.406,44628.1,44967.754,47427.117
26591.558,29791.936224559257,31228.682999999997,31476.981,29932.398,29639.535,29385.44,7754.024000000001,9582.749702192681,8253.813,8253.813,11967.355,9856.851,13278.173,39744.079,44366.968018922176,55973.406,55973.406,43784.242,44804.816,48136.305
27468.248,30431.11849621585,26469.870000000006,26469.870000000006,29860.117,30031.004,30896.082,10127.589,11329.32532239043,12821.17,12821.17,13066.452,10790.098,13755.799,39928.521,44318.190133672935,55973.406,55973.406,42588.125,44655.25,47617.383
27978.382,30645.066775636144,28928.438,28928.438,29825.86,30162.59,31251.621,10603.479,11597.517120155495,12253.801,12147.257,13094.832,10940.486,13441.032,41216.873,44884.58310017064,46739.744000000006,45973.57200000001,41976.64,44962.79,44864.164
27113.603,29810.557200304716,29417.091,29417.091,29167.088,29541.918,30142.525,10276.935,11262.510878872297,13806.543,13806.543,12720.128,10757.408,12903.219,41395.454,44617.22213994162,46739.744000000006,45973.57200000001,41077.664,44551.613,42798.0
25943.433,28486.075921638505,31116.218999999997,31116.218999999997,27794.021,28221.129,28080.604,9843.320000000003,10778.918967566799,9982.573,9982.573,12204.619,10484.015,12078.691,40241.743,43217.302959172855,48321.968,49309.733,39328.03,43369.63,41152.273
24427.434,26903.82960311285,30202.443,29316.774,26270.066,26350.2,26615.08,9405.42,10212.133000950258,11099.687,11099.687,11579.684,10168.228,11152.752,38655.643999999986,41320.554762144515,45142.0,45142.0,37450.133,42296.703,40023.07
