DateTime,Load(MW),Ambient Temperature (C),PV(MW)
1/6/2019 7:00:00 PM,11668.188999999998,8,-0.9440000000000001
1/6/2019 8:00:00 PM,11631.365,7,-0.988
1/6/2019 9:00:00 PM,11360.992,7,-0.743
1/6/2019 10:00:00 PM,10842.608,7,-0.9159999999999999
1/6/2019 11:00:00 PM,10376.752,7,-0.88
1/7/2019 12:00:00 AM,10162.782,7,-0.732
1/7/2019 1:00:00 AM,10102.667,7,-0.8009999999999999
1/7/2019 2:00:00 AM,10159.607,7,-0.7909999999999999
1/7/2019 3:00:00 AM,10407.385,7,-0.711
1/7/2019 4:00:00 AM,10935.96,7,-0.8109999999999999
1/7/2019 5:00:00 AM,11873.007,6,-0.973
1/7/2019 6:00:00 AM,13124.473,6,-0.738
1/7/2019 7:00:00 AM,13667.073999999999,7,15.794
1/7/2019 8:00:00 AM,13359.091999999999,9,136.076
1/7/2019 9:00:00 AM,12992.348,11,227.075
1/7/2019 10:00:00 AM,12793.014,12,282.759
1/7/2019 11:00:00 AM,12533.412,14,270.949
1/7/2019 12:00:00 PM,12319.9,15,257.721
1/7/2019 1:00:00 PM,12204.402,15,258.297
1/7/2019 2:00:00 PM,12117.919,15,302.48400000000004
1/7/2019 3:00:00 PM,12254.059,14,196.17700000000002
1/7/2019 4:00:00 PM,12772.863000000001,12,37.314
1/7/2019 5:00:00 PM,13638.796999999999,11,-0.818
1/7/2019 6:00:00 PM,13922.909,11,-0.762
1/7/2019 7:00:00 PM,13654.231000000002,10,-0.818
1/7/2019 8:00:00 PM,13337.023000000001,10,-0.789
1/7/2019 9:00:00 PM,12706.081,9,-0.838
1/7/2019 10:00:00 PM,12015.155,9,-0.8420000000000001
1/7/2019 11:00:00 PM,11175.905,9,-0.773
1/8/2019 12:00:00 AM,10744.236,9,-0.816
1/8/2019 1:00:00 AM,10506.516000000001,9,-0.851
1/8/2019 2:00:00 AM,10353.785,9,-0.92
1/8/2019 3:00:00 AM,10339.569,8,-0.7859999999999999
1/8/2019 4:00:00 AM,10653.223,8,-0.9740000000000001
1/8/2019 5:00:00 AM,11353.36,8,-0.8859999999999999
1/8/2019 6:00:00 AM,12460.216,8,-0.831
1/8/2019 7:00:00 AM,12941.333999999999,9,2.144
1/8/2019 8:00:00 AM,12640.678,11,44.336999999999996
1/8/2019 9:00:00 AM,12194.677,12,100.876
1/8/2019 10:00:00 AM,11763.381000000001,14,200.571
1/8/2019 11:00:00 AM,11248.196000000002,15,351.78
1/8/2019 12:00:00 PM,10718.027,16,376.336
1/8/2019 1:00:00 PM,10479.933,16,366.401
1/8/2019 2:00:00 PM,10225.832,16,331.901
1/8/2019 3:00:00 PM,10222.563,15,260.363
1/8/2019 4:00:00 PM,10643.367,14,74.736
1/8/2019 5:00:00 PM,11529.274,13,-0.818
1/8/2019 6:00:00 PM,11789.899,13,-0.9229999999999999
1/8/2019 7:00:00 PM,11674.447,12,-1.018
1/8/2019 8:00:00 PM,11381.29,12,-0.879
1/8/2019 9:00:00 PM,10873.201000000001,12,-0.9229999999999999
1/8/2019 10:00:00 PM,10141.603000000001,12,-0.7959999999999999
1/8/2019 11:00:00 PM,9478.213,12,-0.7879999999999999
1/9/2019 12:00:00 AM,9085.008,12,-0.802
