Sample ID,Hour,y,Zone,mu,sigma,sym_crps,sym_ord_dmu,sym_ord_dlogsigma,sym_nat_dmu,sym_nat_dlogsigma,sym_m11,sym_m12,sym_m22,num_crps,num_ord_dmu,num_ord_dlogsigma,num_nat_dmu,num_nat_dlogsigma,num_m11,num_m12,num_m22,err_crps,err_ord_dmu,err_ord_dlogsigma,err_nat_dmu,err_nat_dlogsigma,err_m11,err_m12,err_m22,err_crps%,err_ord_dmu%,err_ord_dlogsigma%,err_nat_dmu%,err_nat_dlogsigma%,err_m11%,err_m12%,err_m22%
126,6,7638.21,data/S3/CH.csv,6567.08177984666,913.9991855382942,664.064034687241,-0.7587683170890265,-148.67412230507333,-0.0004683693241756767,-38333.304595782545,0.0006172758055746848,0,257.8344099259194,664.0640346716838,-0.758768578634772,-148.67387053015858,-0.00046836948574169155,-38333.23967956213,0.0006172758055749442,8.06848455768174e-16,257.83440992602806,1.5557247934339102e-08,2.615457455057424e-07,0.00025177491474437375,1.6156601485286734e-10,0.06491622041357914,2.594495798757812e-16,8.06848455768174e-16,1.0868461686186492e-10,2.3427330982720983e-09,3.4469776823200585e-05,0.00016934683106972827,3.4495430531711526e-05,0.00016934678890356158,4.2031386542719457e-11,inf,4.2152875131403925e-11
127,7,6089.1,data/S3/CH.csv,6899.947360350493,1082.832930969521,484.567429510579,0.5460345219521726,41.816778725416754,0.00028450094260345853,12773.417216988151,0.0005210310542020603,0,305.4615301877452,484.56742949713185,0.5460346983454656,41.81669652895392,0.0002845010345416231,12773.392109136204,0.0005210310542022796,7.571472164602191e-16,305.46153018787356,1.3447163382807048e-08,1.7639329297214346e-07,8.219646283436077e-05,9.193816454672321e-11,0.025107851946813753,2.1933409949381755e-16,7.571472164602191e-16,1.283524397877045e-10,2.7750861002748165e-09,3.230442140205813e-05,0.00019656335408829747,3.231559224563552e-05,0.0001965633120745581,4.20961663848846e-11,inf,4.201918313864777e-11
128,8,8407.68,data/S3/CH.csv,7062.407185104053,1125.8493469438931,837.7343358513905,-0.7678723110595336,-195.26340952832484,-0.0003847988725760848,-62014.92410851529,0.0005011235162850548,0,317.59623709489426,837.7343358322076,-0.7678725069126813,-195.2631491582879,-0.00038479897064927124,-62014.841415997544,0.0005011235162852655,-3.7689374954318915e-16,317.59623709502864,1.918283487611916e-08,1.9585314769976492e-07,0.00026037003695478234,9.80731864534505e-11,0.08269251774618169,2.1076890233118206e-16,3.7689374954318915e-16,1.3437784218695015e-10,2.2898470380378547e-09,2.5505952601614293e-05,0.00013334297377257112,2.5486869490257896e-05,0.0001333429314554739,4.205927191237421e-11,inf,4.2310905008235196e-11
129,9,6046.05,data/S3/CH.csv,7157.034244249726,1085.1905535374972,671.5199253965206,0.6940555155537347,-99.56481701829892,0.00036083883240857424,-30479.439235540092,0.000519899092107478,0,306.12660323513984,671.5199253812879,0.6940557568668737,-99.56486328364079,0.0003608389578425004,-30479.453398604906,0.0005198990921076966,2.481545109330744e-16,306.126603235269,1.523278569948161e-08,2.413131390266443e-07,4.626534186513709e-05,1.2543392615815135e-10,0.01416306481405627,2.185751579730777e-16,2.481545109330744e-16,1.291482476517558e-10,2.2684041267259374e-09,3.4768564418671716e-05,4.646756078167052e-05,3.476175923774295e-05,4.64676029785405e-05,4.204184259815787e-11,inf,4.218785505307925e-11
130,10,7021.11,data/S3/CH.csv,7261.936555312158,1065.9556646690937,270.72262053557495,0.17874062742808383,227.67713093773565,9.460393475466011e-05,68462.63650664255,0.0005292805341232448,0,300.7005412650139,270.72262052470927,0.1787406631592603,227.6770570213475,9.46039537184505e-05,68462.61427997347,0.0005292805341234676,2.2810556320300797e-16,300.70054126514054,1.0865676358662313e-08,3.5731176462050485e-08,7.391638814624457e-05,1.896379039044438e-11,0.022226669083465822,2.2280354644577116e-16,2.2810556320300797e-16,1.2664713722188026e-10,4.013582735408874e-09,1.9990517531570655e-05,3.246544255095123e-05,2.0045456290611884e-05,3.246540042510529e-05,4.2095548972879964e-11,inf,4.2117362572441594e-11
131,11,7252.83,data/S3/CH.csv,7113.603023001095,1043.5432736002538,251.2703296204513,-0.10613682591749884,236.49322019969892,-5.7382662634470576e-05,69618.43014005084,0.0005406479997722436,0,294.37812247329475,251.27032960961589,-0.10613683798510465,236.49332295258222,-5.7382669150941824e-05,69618.4603882809,0.000540647999772471,3.331945242480601e-17,294.3781224734182,1.0835407238118933e-08,1.2067605803522952e-08,0.00010275288329353316,6.516471247970581e-12,0.030248230061260983,2.273571955702103e-16,3.331945242480601e-17,1.23463905765675e-10,4.312250974671791e-09,1.136985744505231e-05,4.3448553496276496e-05,1.1356167435939168e-05,4.344859543717211e-05,4.205272111724968e-11,inf,4.1940584690316227e-11
132,12,7654.89,data/S3/CH.csv,7074.654578313253,940.1352103083044,358.20272294021174,-0.46288593900954056,89.61990492614508,-0.00027778496358440025,23767.84820730518,0.0006001153635791794,0,265.20724639121227,358.20272292798376,-0.46288613475553575,89.6199760686644,-0.0002777850810368549,23767.867074826827,0.0006001153635794326,1.990813745007341e-16,265.20724639132385,1.2227985735080438e-08,1.9574599519067704e-07,7.11425193173909e-05,1.1745245466314447e-10,0.01886752164864447,2.5326962749261384e-16,1.990813745007341e-16,1.1158363122376613e-10,3.4137054109221366e-09,4.2288170517670986e-05,7.938249809126532e-05,4.228178989517499e-05,7.93825401613152e-05,4.2203490006000716e-11,inf,4.207412608144462e-11
133,13,5733.09,data/S3/CH.csv,7059.075684556407,955.4438570833735,858.9035768869354,0.8348086440278342,-248.0407344379184,0.0004929544920136857,-66853.36148641724,0.0005904999852843518,0,269.52573591556524,858.9035768717831,0.8348089295395766,-248.04076696891136,0.0004929546605085171,-66853.37025438524,0.0005904999852845994,4.033816936804675e-16,269.52573591567887,1.5152295418374706e-08,2.8551174247049005e-07,3.253099296784967e-05,1.6849483136863186e-10,0.008767968000029214,2.476317761956892e-16,4.033816936804675e-16,1.1362999430275522e-10,1.764143941895509e-09,3.4200860821581346e-05,1.3115181682382814e-05,3.418060573509369e-05,1.3115223834796434e-05,4.1935949596415924e-11,inf,4.215923719371729e-11
134,14,4796.53,data/S3/CH.csv,6982.9559967141295,935.7459805045254,1664.6411916658942,0.9805378904969946,-479.23234287996723,0.0005911959822622177,-126502.51467720747,0.0006029302773425355,0,263.96906752366755,1664.6411916487807,0.9805382887861924,-479.2324272301367,0.0005911962226784695,-126502.53694309625,0.0006029302773427895,-5.746405649187406e-16,263.96906752377856,1.7113507055910304e-08,3.9828919784490324e-07,8.435016945895768e-05,2.404162517937597e-10,0.02226588877965696,2.5392014879610514e-16,5.746405649187406e-16,1.1101519703515805e-10,1.0280598090200998e-09,4.0619460166197836e-05,1.7601101159419193e-05,4.0666083499722775e-05,1.760114321558914e-05,4.211434693830254e-11,inf,4.205613865162606e-11
135,15,6692.85,data/S3/CH.csv,6922.102749178532,922.0446239297788,238.10060151496836,0.19635702206915073,193.08521438510607,0.00012014883405069204,50222.233936630226,0.0006118896731300978,0,260.10398619369477,238.10060150555734,0.1963570923635416,193.08535161208428,0.00012014887715080697,50222.26962993543,0.0006118896731303552,4.539575143966476e-16,260.10398619380436,9.411024848304805e-09,7.029439086370104e-08,0.00013722697821094698,4.3100114934815047e-11,0.03569330520258518,2.5738959574805875e-16,4.539575143966476e-16,1.0959411156363785e-10,3.952541399906196e-09,3.579927528079214e-05,7.10706817443046e-05,3.587227065110816e-05,7.107072387027336e-05,4.206470660493293e-11,inf,4.2134729716147096e-11
136,16,6705.15,data/S3/CH.csv,6865.845980284776,958.7058974183429,234.7653639894759,0.1331158745924883,213.37417803037064,7.833746517276238e-05,57706.180256823056,0.0005884907822795685,0,270.44594050461643,234.76536397978833,0.1331159182882402,213.37407824958532,7.833749084537836e-05,57706.15327153902,0.0005884907822798161,-1.9666968713975834e-16,270.4459405047303,9.687568081062636e-09,4.369575190565911e-08,9.97807853195809e-05,2.5672615983486462e-11,0.02698528403561795,2.476317761956892e-16,1.9666968713975834e-16,1.1385736797819845e-10,4.126489494207038e-09,3.282535012403761e-05,4.6763289841650185e-05,3.277182370768454e-05,4.676324774143627e-05,4.2079125731836735e-11,inf,4.209986208916859e-11
137,17,6003.15,data/S3/CH.csv,6919.460558598029,1045.3052788233242,545.6817860024461,0.6192939562266107,-21.783804963943012,0.0003342556536693706,-6423.5033002507225,0.0005397366635159935,0,294.8751749698013,545.6817859886996,0.6192942691995995,-21.783747299464025,0.00033425582259227104,-6423.486296430087,0.0005397366635162205,1.0872737433955054e-17,294.87517496992507,1.3746443983109202e-08,3.1297298885846203e-07,5.76644789873626e-05,1.6892290046139138e-10,0.01700382063518191,2.269235147012161e-16,1.0872737433955054e-17,1.2374812285997905e-10,2.5191319072261617e-09,5.053706494496124e-05,0.0002647126114230732,5.053703612998023e-05,0.0002647125694559574,4.2043375972084924e-11,inf,4.196627365211477e-11
138,18,8354.02,data/S3/CH.csv,6913.1752902519165,1127.9917616818302,912.1994051010512,-0.7985226781930304,-238.34777138724837,-0.0003993984642152389,-75842.40413443977,0.000500171723512016,0,318.2006011342859,912.1994050812874,-0.7985230467966176,-238.34730390143326,-0.00039939864856828065,-75842.25538020457,0.0005001717235122259,-5.125874111846365e-17,318.20060113442094,1.9763774616876617e-08,3.6860358720858244e-07,0.00046748581510769327,1.8435304172982614e-10,0.14875423519697506,2.0990154059319366e-16,5.125874111846365e-17,1.3505996321327984e-10,2.16660683030014e-09,4.616069114564061e-05,0.0001961360126787843,4.615767416433451e-05,0.0001961359702328137,4.1965895056870606e-11,inf,4.2444911396092026e-11
139,19,7231.64,data/S3/CH.csv,6751.464233296823,1064.6662913145951,333.7685989865533,-0.3480180797994261,166.65875069229637,-0.00018442227119512485,50053.75850097364,0.0005299215239087959,0,300.3368157570578,333.7685989739874,-0.34801820447682985,166.6585986959996,-0.00018442233725439442,50053.71285091097,0.0005299215239090192,6.029036916364663e-17,300.33681575718447,1.256586301678908e-08,1.2467740373445224e-07,0.00015199629677908888,6.605926957249479e-11,0.04565006267512217,2.2323722731476536e-16,6.029036916364663e-17,1.2664713722188026e-10,3.764842784774768e-09,3.582497892244788e-05,9.120210978883496e-05,3.5819572736202727e-05,9.120206762142385e-05,4.212646915492839e-11,inf,4.216836917000712e-11
140,20,4694.55,data/S3/CH.csv,6537.214052573931,906.1704223617619,1345.4740506179537,0.957994234976043,-419.7874887454646,0.0005964555398570603,-107308.57838254061,0.0006226086943748426,0,255.62595660778845,1345.474050601725,0.9579944162396714,-419.7879050061932,0.000596455652849429,-107308.68478963262,0.0006226086943751045,-3.2351294679810684e-16,255.62595660789577,1.6228796084760688e-08,1.812636284403979e-07,0.0004162607286275488,1.129923687167439e-10,0.10640709201106802,2.618348246552493e-16,3.2351294679810684e-16,1.0732037480920553e-10,1.2061768175541605e-09,1.892116067326134e-05,9.915987012179533e-05,1.894397170723276e-05,9.915991211041961e-05,4.205447611330837e-11,inf,4.1983363596314726e-11
141,21,2929.44,data/S3/CH.csv,6366.0494578313255,814.8835065068896,2976.86502090375,0.9999752756732405,-459.6594690723953,0.0006923390028576661,-105663.94148018237,0.0006923561208966331,0,229.8743930880287,2976.865020888607,0.999975782178808,-459.65865655330146,0.0006923393530662631,-105663.75470289345,0.0006923561208969247,1.0310358099145098e-15,229.87439308812583,1.5143086784519255e-08,5.065055674879915e-07,0.0008125190938699234,3.502085970394711e-10,0.1867772889236221,2.916503843986007e-16,1.0310358099145098e-15,9.711698112369049e-11,5.08692422336366e-10,5.0651809080677814e-05,0.00017676544236314937,5.0583398536550224e-05,0.00017676540010449338,4.212433104814615e-11,inf,4.2247846669246126e-11
142,22,6475.0,data/S3/CH.csv,6213.255470974808,814.6727143211697,223.64847392279006,-0.2520078152693861,157.68680700443704,-0.00017452429895861582,36238.78246796484,0.0006925352643212928,0,229.8149297102905,223.64847391369784,-0.252007879453231,157.68682956266412,-0.00017452434343274823,36238.78765219748,0.0006925352643215848,-1.552622918084059e-16,229.81492971038733,9.092218533623964e-09,6.418384490558537e-08,2.2558227072977388e-05,4.4474132411759584e-11,0.005184232642932329,2.9197564505034634e-16,1.552622918084059e-16,9.683276402938645e-11,4.0654060249759906e-09,2.546898985532471e-05,1.4305716186099601e-05,2.5483060340099426e-05,1.4305758333672502e-05,4.216040107885221e-11,inf,4.2135105909548984e-11
143,23,6093.46,data/S3/CH.csv,6104.40095837897,817.6967896155821,191.15003388506196,0.010675547967481602,191.033233159077,7.3658513013718774e-06,44065.25489627238,0.0006899740719454148,0,230.6680056007763,191.1500338768006,0.01067556354428234,191.03327145592033,7.365862110158246e-06,44065.26373014735,0.0006899740719457052,3.20334956270367e-16,230.66800560087316,8.261366701844963e-09,1.557680073815959e-08,3.829684331435601e-05,1.0808786368690009e-11,0.008833874970150646,2.9045776200886664e-16,3.20334956270367e-16,9.686118573881686e-11,4.3219279295616045e-09,0.00014591101820353873,2.0047215178767087e-05,0.00014674184865335103,2.0047257166548086e-05,4.209690969834665e-11,inf,4.199159978278794e-11
144,0,7462.92,data/S3/CZ.csv,6269.6797042716325,859.5749048248991,772.9749286393085,-0.8349162023961336,-223.2807276162597,-0.0005480046263369043,-54141.468927929694,0.0006563588354905328,0,242.48160379063106,772.9749286235325,-0.8349162499143858,-223.2811785929962,-0.0005480046575190476,-54141.57828151485,0.0006563588354908095,-3.185386161260467e-17,242.4816037907332,1.577598141011549e-08,4.7518252221934176e-08,0.00045097673651639525,3.118214334744268e-11,0.10935358515416738,2.7668839441830073e-16,3.185386161260467e-17,1.02147623692872e-10,2.0409434802609233e-09,5.691379815790029e-06,0.00020197745740575698,5.690124106410812e-06,0.0002019774995387236,4.215504986864638e-11,inf,4.212592712025718e-11
145,1,5977.27,data/S3/CZ.csv,6203.329441401972,831.8466574269244,218.75689970416684,0.21419047277257364,170.33712107557463,0.000145272007231779,39971.242334476825,0.000678237483447866,0,234.65960961464478,218.75689969563552,0.21419052131932403,170.33709027369883,0.00014527204005923718,39971.23510653752,0.0006782374834481515,-5.801953189880185e-16,234.6596096147437,8.53131609801494e-09,4.8546750397449046e-08,3.0801875794850275e-05,3.2827458172580634e-11,0.0072279393061762676,2.854704320154333e-16,5.801953189880185e-16,9.890754881780595e-11,3.899907207293648e-09,2.266522397987129e-05,1.8082890916762765e-05,2.259723590120496e-05,1.8082848778362526e-05,4.2090040580509516e-11,inf,4.214937073330632e-11
146,2,5841.04,data/S3/CZ.csv,6192.715038389923,815.9542099095721,250.2337024702598,0.33353053692695867,132.9393380922598,0.00023061889067296405,30599.50263967512,0.0006914476041618591,0,230.17643294146004,250.2337024615067,0.33353066442032286,132.9393640065601,0.00023061897896155503,30599.50860454925,0.0006914476041621501,1.0043129567141271e-15,230.17643294155724,8.753090696700383e-09,1.2749336419926038e-07,2.5914300323393036e-05,8.828859098344334e-11,0.005964874129858799,2.909998630951094e-16,1.0043129567141271e-15,9.72022462519817e-11,3.497966345177139e-09,3.822539470416789e-05,1.9493327329047278e-05,3.8283330010742094e-05,1.9493369549493204e-05,4.208559858238948e-11,inf,4.2229451994637006e-11
147,3,6989.9,data/S3/CZ.csv,6353.376026779847,886.1943269009316,382.0383023182032,-0.52740721010673,46.33096943611156,-0.00033577020885562967,11582.316304914391,0.0006366431903494091,0,249.99080411831042,382.03830230604916,-0.5274073373584542,46.331198720491656,-0.0003357702898466336,11582.373623905838,0.000636643190349677,4.981758637697662e-16,249.99080411841604,1.2154032447142527e-08,1.2725172426897302e-07,0.00022928438009728325,8.099100394249464e-11,0.05731899144666386,2.6790635682116815e-16,4.981758637697662e-16,1.0561507224338129e-10,3.1813648980722678e-09,2.4127793824286444e-05,0.0004948836229586275,2.41209618383143e-05,0.0004948836652159408,4.208108417434466e-11,inf,4.224758291244905e-11
148,4,8567.63,data/S3/CZ.csv,6915.692541073385,1059.1237681829152,1108.4933737896827,-0.8811741450318755,-347.151204226106,-0.0004693967682091752,-103719.51048580217,0.0005326946675134179,0,298.77329884832466,1108.4933737695028,-0.8811744010017719,-347.15058289881273,-0.0004693969045567841,-103719.32484984075,0.0005326946675136417,-1.839890182584195e-17,298.77329884845045,2.0179868442937732e-08,2.559698963899848e-07,0.0006213272932882319,1.3634760887611813e-10,0.18563596141757444,2.237793284010081e-16,1.839890182584195e-17,1.2579448593896814e-10,1.8204771377159814e-09,2.904872979230744e-05,0.00017897886734206744,2.9047411083869698e-05,0.0001789788252452132,4.2008929701811104e-11,inf,4.2103657329441946e-11
149,5,8268.6,data/S3/CZ.csv,7442.7905914567355,1298.7178336077573,506.20683229456915,-0.47513568012181384,113.83531731537218,-0.00020640865518257634,41704.88179885273,0.0004344204483436351,0,366.3615368446024,506.2068322777261,-0.475135834676621,113.84581028269807,-0.0002064087224587705,41708.72601850594,0.00043442044834381783,-1.1800056914066496e-15,366.3615368447573,1.684304606897058e-08,1.5455480717463388e-07,0.010492967325888003,6.727619416418973e-11,3.844219653212349,1.8274227617243177e-16,1.1800056914066496e-15,1.5489831639570184e-10,3.327305163508612e-09,3.25285626065821e-05,0.00921767301514874,3.259368852758687e-05,0.009217673057445521,4.206576298818214e-11,inf,4.228017977263924e-11
150,6,7501.4,data/S3/CZ.csv,7616.268110624315,1363.768469916182,322.563392998489,0.0671252049149097,314.8528475346433,2.77696267672388e-05,121127.66318618321,0.0004136989496336073,0,384.71198254878584,322.5633929847288,0.06712525646435097,314.85305361079486,2.7769648023028065e-05,121127.74246619926,0.0004136989496337826,-2.22872872364793e-16,384.71198254894847,1.3760200090473518e-08,5.154944127117034e-08,0.00020607615158496628,2.125578926669906e-11,0.07928001604159363,1.752612811822818e-16,2.22872872364793e-16,1.6262902136077173e-10,4.265890175125351e-09,7.679595367569641e-05,6.545157625175732e-05,7.654330194950826e-05,6.545161852890178e-05,4.236444915741315e-11,inf,4.2272928512214595e-11
151,7,7637.29,data/S3/CZ.csv,7622.575273822563,1353.7841292673143,316.43635718312265,-0.008672299671481198,316.30874666812815,-3.614181193498243e-06,120796.87179696679,0.0004167500352165475,0,381.895452052444,316.436357169409,-0.008672316198499175,316.3089161673695,-3.614188230874196e-06,120796.9365280073,0.00041675003521672284,-4.733951572808177e-16,381.8954520526056,1.3713645330426516e-08,1.652701797638656e-08,0.00016949924133768945,7.037375953042346e-12,0.06473104050382972,1.7531549129090607e-16,4.733951572808177e-16,1.6160583982127719e-10,4.3337767671527035e-09,0.0001905724963672041,5.3586643784949915e-05,0.00019471563754751102,5.358668609616687e-05,4.206730089412239e-11,inf,4.231677516785001e-11
152,8,8894.55,data/S3/CZ.csv,7561.372047261774,1351.0305417155507,801.786232386418,-0.676252414690222,-99.77857736457348,-0.0002824026226178165,-38027.479632148876,0.00041759942956681294,0,381.1186793453981,801.7862323654597,-0.6762527391401818,-99.77888173715208,-0.0002824027580378482,-38027.59563424015,0.0004175994295669889,-7.036103574618324e-16,381.1186793455593,2.0958282220817637e-08,3.244499597876427e-07,0.0003043725785971674,1.3542003168788216e-10,0.11600209127209382,1.7596601259439737e-16,7.036103574618324e-16,1.6120793588925153e-10,2.6139488774255815e-09,4.797764159352642e-05,0.0003050480239711608,4.795282367867735e-05,0.00030504806627790367,4.213751268217287e-11,inf,4.229861841622118e-11
153,9,6905.05,data/S3/CZ.csv,7516.102103888281,1290.9525606579416,414.9689607110511,0.36402529264496164,192.53053977180022,0.00015909126680343567,70114.03800338226,0.00043703355238724947,0,364.17099378875685,414.9689606968169,0.3640253112280334,192.53055337065123,0.00015909127500901232,70114.04295571895,0.0004370335523874343,4.367281260095263e-16,364.1709937889106,1.4234217360353796e-08,1.858307174806839e-08,1.3598851012375235e-05,8.205576653265781e-12,0.0049523366906214505,1.848564704087785e-16,4.367281260095263e-16,1.5376144801848568e-10,3.4301884497489648e-09,5.104884776836836e-06,7.063217621730807e-06,5.15777944203822e-06,7.063259843032507e-06,4.229800421478388e-11,inf,4.222232155800894e-11
154,10,4476.62,data/S3/CZ.csv,7448.031914019715,1303.5738709456039,2246.086256024639,0.9773587805926526,-658.04926890015,0.0004230029886985372,-241985.3787151778,0.00043280215730198473,0,367.73139968626845,2246.0862560004416,0.9773593774298206,-658.0503738557975,0.00042300324733472803,-241985.78504216703,0.0004328021573021666,-4.917544538331674e-16,367.731399686424,2.4197561288019642e-08,5.968371680209472e-07,0.0011049556475200006,2.586361908061413e-10,0.4063269892358221,1.8187491443444337e-16,4.917544538331674e-16,1.5558043742203154e-10,1.0773211056839394e-09,6.106633304701433e-05,0.0001679138173600285,6.114287551534637e-05,0.000167913859669215,4.2022645073726236e-11,inf,4.2308173181503026e-11
155,11,8327.83,data/S3/CZ.csv,7423.484961664841,1338.9504185583612,547.7251530472854,-0.5005868379057614,95.02192993132334,-0.000210930797506024,35890.82242924668,0.00042136704670156153,0,377.71093951876793,547.7251530295687,-0.5005871344110346,95.02220763436488,-0.0002109309225384998,35890.92732073856,0.000421367046701739,-9.98036592006756e-16,377.71093951892755,1.77167294168612e-08,2.965052732228912e-07,0.0002777030415330728,1.250324758008195e-10,0.10489149188651936,1.7748389563587708e-16,9.98036592006756e-16,1.596163201611489e-10,3.234602120843573e-09,5.9231536023468154e-05,0.0002922515273408795,5.9276538693809605e-05,0.0002922515695852249,4.2120971970924496e-11,inf,4.22588555058829e-11
156,12,8442.4,data/S3/CZ.csv,7388.417994687843,1358.4090317054709,628.2675986656113,-0.5621886800542404,35.73084629824881,-0.00023349447027516204,13692.064337027565,0.00041533114870373114,0,383.2001129427103,628.2675986466679,-0.5621889158646809,35.731532255437436,-0.000233494568231476,13692.32719590555,0.0004153311487039055,-4.700273914930724e-16,383.2001129428734,1.8943410395877436e-08,2.3581044050757782e-07,0.0006859571886295157,9.795631395869558e-11,0.26285887798439944,1.7433970933566911e-16,4.700273914930724e-16,1.630837687116582e-10,3.0151818168104926e-09,4.194507091192705e-05,0.00191978992857814,4.195230569839995e-05,0.0019197899711407866,4.1976073761814366e-11,inf,4.255838221426615e-11
157,13,7647.22,data/S3/CZ.csv,7496.286115388828,1319.335232848421,315.2030734606788,-0.09108044796977732,301.4559476364745,-3.8948887841393375e-05,112195.15043094648,0.0004276317114109666,0,372.1775977903164,315.20307344707476,-0.09108049425776699,301.45615104103194,-3.894890739927565e-05,112195.22613361366,0.0004276317114111464,7.840156450976812e-16,372.1775977904743,1.3604051218862878e-08,4.62879896634405e-08,0.00020340455745326835,1.9557882277674438e-11,0.07570266717812046,1.798149303067209e-16,7.840156450976812e-16,1.5791101759532467e-10,4.3159640131364285e-09,5.082099473072417e-05,6.747405683916171e-05,5.0214225261880455e-05,6.747409927019413e-05,4.2049016831194145e-11,inf,4.242894213216219e-11
158,14,6009.48,data/S3/CZ.csv,7629.621746987952,1313.4450009924142,1016.6393152054998,0.7826128064573211,-251.3043642634089,0.00033617090401248325,-93112.28633702418,0.00042954945439014605,0,370.51599406139627,1016.6393151853401,0.7826126875443151,-251.30473594015942,0.00033617085290562476,-93112.42404924412,0.0004295494543903274,1.1135320424009992e-16,370.5159940615525,2.0159632185823284e-08,1.1891300599753407e-07,0.0003716767505181906,5.1106858491283685e-11,0.13771221993374638,1.8133281334820062e-16,1.1135320424009992e-16,1.5620571502950042e-10,1.9829679891681435e-09,1.5194359843895408e-05,0.00014789904330058165,1.5202641835233278e-05,0.0001478990854496803,4.221465339902441e-11,inf,4.215896682819484e-11
159,15,7299.11,data/S3/CZ.csv,7738.12519441402,1307.9897264856597,363.9096896658238,0.2628585215105098,248.51080474150527,0.00011338165490141517,91694.79345160679,0.0004313409900119287,0,368.977089535344,363.90968965208737,0.2628585775710235,248.51059321295511,0.00011338167877609637,91694.71540245687,0.00043134099001210935,-1.2336043710351592e-15,368.97708953550045,1.37364395413897e-08,5.606051367568199e-08,0.00021152855015316163,2.3874681203371606e-11,0.0780491499172058,1.8062808193608504e-16,1.2336043710351592e-15,1.5643308870494366e-10,3.774683645825368e-09,2.1327257474298976e-05,8.511845204203027e-05,2.10569172095173e-05,8.511840964928649e-05,4.1875937163099145e-11,inf,4.239642328523464e-11
160,16,8707.08,data/S3/CZ.csv,7839.083630887186,1288.4648307801751,525.9479013034437,-0.49947701859367566,92.40366270883966,-0.0002187096802179761,33585.88703869169,0.0004378773638750662,0,363.4692181468987,525.9479012863397,-0.4994772098143585,92.4145378225309,-0.00021870976402192785,33589.8398077765,0.00043787736387525126,-7.861400849167791e-16,363.4692181470523,1.710395736154169e-08,1.9122068284360694e-07,0.010875113691241722,8.380395173385874e-11,3.9527690848117345,1.850733108432756e-16,7.861400849167791e-16,1.5359091776190326e-10,3.252025023610394e-09,3.828418039773015e-05,0.011769137036817232,3.831744056794188e-05,0.01176913707908937,4.2266014667997355e-11,inf,4.225692578451812e-11
161,17,7771.91,data/S3/CZ.csv,7913.846341730558,1182.8295565565495,283.20796018759415,0.09551470556190744,269.6509522986656,4.555889025172732e-05,89974.44874785747,0.00047698299422803034,0,333.6700574608085,283.20796017567045,0.0955147356762609,269.6509397291647,4.555890478295693e-05,89974.4445538293,0.0004769829942282312,6.199717090376267e-16,333.67005746094907,1.1923702913918532e-08,3.011435345534608e-08,1.2569500881909335e-05,1.4531229613145256e-11,0.004194028180791065,2.008484524529397e-16,6.199717090376267e-16,1.4057377484277822e-10,4.2102287329849025e-09,3.1528499489356215e-05,4.6613968075244726e-06,3.189548633176885e-05,4.661354683643934e-06,4.210809502296857e-11,inf,4.2129574320371685e-11
162,18,7597.61,data/S3/CZ.csv,7862.1552190580505,1141.5110865764107,291.11502135750516,0.1832678228427056,242.6323950172896,9.057975683568519e-05,78131.10866986049,0.0004942480105382582,0,322.01433227534596,291.1150213458609,0.18326784356759163,242.63210605023698,9.057976720528379e-05,78131.01561836082,0.0004942480105384661,5.206516348415903e-16,322.01433227548125,1.16442606667988e-08,2.0724886029555023e-08,0.00028896705262582145,1.0369598598845495e-11,0.0930514996725833,2.0794997668271975e-16,5.206516348415903e-16,1.3528733688872308e-10,3.999883143267627e-09,1.1308524163209326e-05,0.00011909664931808884,1.144803095205511e-05,0.00011909660730115613,4.207401390574196e-11,inf,4.201283089879442e-11
163,19,6419.48,data/S3/CZ.csv,7605.882502738225,1063.824885883078,727.861020739936,0.7352453379223836,-144.43588829779267,0.00038993049186240825,-43345.13203469892,0.000530340651957417,0,300.0994596670566,727.861020724524,0.735245407668117,-144.43613508183958,0.0003899305288295566,-43345.206094476314,0.0005303406519576406,1.5241172539726451e-16,300.099459667183,1.5411956155730877e-08,6.974573341089751e-08,0.0002467840469080329,3.696714836369866e-11,0.07405977739108494,2.23562487966511e-16,1.5241172539726451e-16,1.2641976354643703e-10,2.1174311738885593e-09,9.486049052413067e-06,0.00017086061491810298,9.480445652540293e-06,0.00017086065704402084,4.215450713449394e-11,inf,4.2125955070593137e-11
164,20,7937.0,data/S3/CZ.csv,7225.984221412925,958.2514059071534,425.2583434045394,-0.5419083873005772,39.95292948515333,-0.0003190593465007371,10799.985237894465,0.0005887698990784696,0,270.31773081640443,425.25834339119143,-0.5419084914137784,39.9531555331622,-0.0003190594078052151,10800.04634268384,0.0005887698990787182,-1.4077410452185168e-16,270.3177308165186,1.3347971616894938e-08,1.0411320117142964e-07,0.00022604800887648935,6.130447804128872e-11,0.06110478937443986,2.4860755815092617e-16,1.4077410452185168e-16,1.141415850725025e-10,3.1387912368828685e-09,1.9212325110901405e-05,0.0005657858179348019,1.9214130133983426e-05,0.0005657858601513484,4.22249096871361e-11,inf,4.222497160203881e-11
