time,month,day,hour,day_of_week,temperature,net_load
2015-03-08 16:00:00,3,8,16,6,26.0,8.631231941999983
2015-03-08 17:00:00,3,8,17,6,27.0,32.42090305700002
2015-03-08 18:00:00,3,8,18,6,30.0,62.49220222
2015-03-08 19:00:00,3,8,19,6,29.0,125.24391749800002
2015-03-08 20:00:00,3,8,20,6,27.0,132.87695583299998
2015-03-08 21:00:00,3,8,21,6,27.0,149.99033666800008
2015-03-08 22:00:00,3,8,22,6,28.0,144.93883666499997
2015-03-08 23:00:00,3,8,23,6,29.0,143.651643056
2015-03-09 00:00:00,3,9,0,0,29.0,137.178643054
2015-03-09 01:00:00,3,9,1,0,27.0,127.82225666800001
2015-03-09 02:00:00,3,9,2,0,27.0,138.13935638900003
2015-03-09 03:00:00,3,9,3,0,26.0,136.225023052
2015-03-09 04:00:00,3,9,4,0,26.0,145.55019361499996
2015-03-09 05:00:00,3,9,5,0,26.0,144.52874944200005
2015-03-09 06:00:00,3,9,6,0,25.0,149.295741108
2015-03-09 07:00:00,3,9,7,0,25.0,172.006041941
2015-03-09 08:00:00,3,9,8,0,28.0,244.098816947
2015-03-09 09:00:00,3,9,9,0,30.0,293.80576916399997
2015-03-09 10:00:00,3,9,10,0,29.0,251.952091389
2015-03-09 11:00:00,3,9,11,0,21.0,197.9293266660001
2015-03-09 12:00:00,3,9,12,0,21.0,151.30773917
2015-03-09 13:00:00,3,9,13,0,21.0,135.57808055699996
2015-03-09 14:00:00,3,9,14,0,19.0,107.02936861100005
2015-03-09 15:00:00,3,9,15,0,18.0,98.67017833000001
2015-03-09 16:00:00,3,9,16,0,18.0,67.523750834
2015-03-09 17:00:00,3,9,17,0,20.0,61.88137694599997
2015-03-09 18:00:00,3,9,18,0,26.0,113.98766194399998
2015-03-09 19:00:00,3,9,19,0,25.0,149.98099111200003
2015-03-09 20:00:00,3,9,20,0,24.0,183.6669094440001
2015-03-09 21:00:00,3,9,21,0,22.0,208.45905861200004
2015-03-09 22:00:00,3,9,22,0,23.0,195.94141555500002
2015-03-09 23:00:00,3,9,23,0,25.0,185.31577388800002
2015-03-10 00:00:00,3,10,0,1,25.0,138.46700610999997
2015-03-10 01:00:00,3,10,1,1,25.0,126.43301944400001
2015-03-10 02:00:00,3,10,2,1,24.0,129.37305999899996
2015-03-10 03:00:00,3,10,3,1,24.0,130.11790166900002
2015-03-10 04:00:00,3,10,4,1,23.0,138.272573053
2015-03-10 05:00:00,3,10,5,1,23.0,139.99667083600002
2015-03-10 06:00:00,3,10,6,1,23.0,151.94743139
2015-03-10 07:00:00,3,10,7,1,23.0,173.88000027299998
2015-03-10 08:00:00,3,10,8,1,24.0,257.078095555
2015-03-10 09:00:00,3,10,9,1,26.0,319.5215311089999
2015-03-10 10:00:00,3,10,10,1,19.0,270.3429994460001
2015-03-10 11:00:00,3,10,11,1,19.0,212.89933805500002
2015-03-10 12:00:00,3,10,12,1,20.0,181.55157611299995
2015-03-10 13:00:00,3,10,13,1,20.0,141.07797694300004
2015-03-10 14:00:00,3,10,14,1,17.0,113.35613138799998
2015-03-10 15:00:00,3,10,15,1,17.0,103.43094694400006
2015-03-10 16:00:00,3,10,16,1,18.0,91.96113389099996
2015-03-10 17:00:00,3,10,17,1,18.0,69.06027527800003
2015-03-10 18:00:00,3,10,18,1,26.0,88.144844442
2015-03-10 19:00:00,3,10,19,1,25.0,120.77544527800002
2015-03-10 20:00:00,3,10,20,1,25.0,158.30202527900002
2015-03-10 21:00:00,3,10,21,1,24.0,187.36563055300005
2015-03-10 22:00:00,3,10,22,1,26.0,183.01773166499996
2015-03-10 23:00:00,3,10,23,1,26.0,171.42624694499997
2015-03-11 00:00:00,3,11,0,2,26.0,130.67075500099997
2015-03-11 01:00:00,3,11,1,2,26.0,119.74485638699998
2015-03-11 02:00:00,3,11,2,2,26.0,125.95126333199998
2015-03-11 03:00:00,3,11,3,2,26.0,125.21174972100002
2015-03-11 04:00:00,3,11,4,2,25.0,131.483483608
2015-03-11 05:00:00,3,11,5,2,25.0,131.506524443
2015-03-11 06:00:00,3,11,6,2,23.0,137.58264860800003
2015-03-11 07:00:00,3,11,7,2,23.0,158.815918611
2015-03-11 08:00:00,3,11,8,2,22.0,243.86291388899994
2015-03-11 09:00:00,3,11,9,2,23.0,312.1584830569999
2015-03-11 10:00:00,3,11,10,2,21.0,269.44193999899994
2015-03-11 11:00:00,3,11,11,2,21.0,217.20819416499995
2015-03-11 12:00:00,3,11,12,2,20.0,178.09689249899998
2015-03-11 13:00:00,3,11,13,2,17.0,154.32556416700004
2015-03-11 14:00:00,3,11,14,2,14.0,122.49524027999996
2015-03-11 15:00:00,3,11,15,2,13.0,130.12610305600003
2015-03-11 16:00:00,3,11,16,2,20.0,118.91302360900006
2015-03-11 17:00:00,3,11,17,2,27.0,92.56342389
2015-03-11 18:00:00,3,11,18,2,32.0,111.08234138500002
2015-03-11 19:00:00,3,11,19,2,27.0,169.36870888799996
2015-03-11 20:00:00,3,11,20,2,29.0,224.62381694399997
2015-03-11 21:00:00,3,11,21,2,30.0,227.540955275
2015-03-11 22:00:00,3,11,22,2,25.0,184.01689305399995
2015-03-11 23:00:00,3,11,23,2,23.0,173.126441112
2015-03-12 00:00:00,3,12,0,3,23.0,130.08702777900004
2015-03-12 01:00:00,3,12,1,3,25.0,118.72842055399997
2015-03-12 02:00:00,3,12,2,3,25.0,118.34620694
2015-03-12 03:00:00,3,12,3,3,22.0,115.36121527600004
2015-03-12 04:00:00,3,12,4,3,24.0,122.65405333100001
2015-03-12 05:00:00,3,12,5,3,21.0,125.90418694400002
2015-03-12 06:00:00,3,12,6,3,21.0,132.76629722200002
2015-03-12 07:00:00,3,12,7,3,22.0,139.644032224
2015-03-12 08:00:00,3,12,8,3,23.0,222.7712563900001
2015-03-12 09:00:00,3,12,9,3,24.0,284.07865360999995
2015-03-12 10:00:00,3,12,10,3,19.0,287.250873611
2015-03-12 11:00:00,3,12,11,3,20.0,239.923844446
2015-03-12 12:00:00,3,12,12,3,20.0,214.24483055500005
2015-03-12 13:00:00,3,12,13,3,21.0,175.14442916500002
2015-03-12 14:00:00,3,12,14,3,21.0,154.92140694499997
2015-03-12 15:00:00,3,12,15,3,21.0,141.28892527800008
2015-03-12 16:00:00,3,12,16,3,21.0,141.658221116
2015-03-12 17:00:00,3,12,17,3,27.0,120.31308721900005
2015-03-12 18:00:00,3,12,18,3,32.0,142.18758277900008
2015-03-12 19:00:00,3,12,19,3,32.0,176.91954416600004
2015-03-12 20:00:00,3,12,20,3,34.0,183.17720472099998
2015-03-12 21:00:00,3,12,21,3,34.0,179.48419194699997
2015-03-12 22:00:00,3,12,22,3,34.0,180.37055583200004
2015-03-12 23:00:00,3,12,23,3,34.0,168.211490557
2015-03-13 00:00:00,3,13,0,4,34.0,126.84189111
2015-03-13 01:00:00,3,13,1,4,35.0,119.25007221999999
2015-03-13 02:00:00,3,13,2,4,35.0,114.638255834
2015-03-13 03:00:00,3,13,3,4,34.0,116.80638583299996
2015-03-13 04:00:00,3,13,4,4,34.0,118.806931392
2015-03-13 05:00:00,3,13,5,4,36.0,121.93264610699997
2015-03-13 06:00:00,3,13,6,4,36.0,127.838151386
2015-03-13 07:00:00,3,13,7,4,35.0,145.76007194300004
2015-03-13 08:00:00,3,13,8,4,33.0,231.72963860899998
2015-03-13 09:00:00,3,13,9,4,33.0,311.32948944400005
2015-03-13 10:00:00,3,13,10,4,33.0,293.06617777700006
2015-03-13 11:00:00,3,13,11,4,31.0,247.92142333299998
2015-03-13 12:00:00,3,13,12,4,29.0,200.55794110899996
2015-03-13 13:00:00,3,13,13,4,29.0,150.24918611099997
2015-03-13 14:00:00,3,13,14,4,28.0,169.70055500000004
2015-03-13 15:00:00,3,13,15,4,27.0,203.64253666599998
2015-03-13 16:00:00,3,13,16,4,26.0,167.70016389100002
2015-03-13 17:00:00,3,13,17,4,26.0,150.00340860899996
2015-03-13 18:00:00,3,13,18,4,28.0,141.930900279
2015-03-13 19:00:00,3,13,19,4,26.0,159.050103054
2015-03-13 20:00:00,3,13,20,4,28.0,163.282333056
2015-03-13 21:00:00,3,13,21,4,31.0,169.878592777
2015-03-13 22:00:00,3,13,22,4,30.0,169.17466694
2015-03-13 23:00:00,3,13,23,4,28.0,148.90906833300002
2015-03-14 00:00:00,3,14,0,5,28.0,120.806434722
2015-03-14 01:00:00,3,14,1,5,30.0,117.85861444600002
2015-03-14 02:00:00,3,14,2,5,29.0,120.49489194399999
2015-03-14 03:00:00,3,14,3,5,28.0,116.83473000199997
2015-03-14 04:00:00,3,14,4,5,27.0,121.028775
2015-03-14 05:00:00,3,14,5,5,26.0,120.70407749999998
2015-03-14 06:00:00,3,14,6,5,29.0,119.853412778
2015-03-14 07:00:00,3,14,7,5,29.0,127.93764666400003
2015-03-14 08:00:00,3,14,8,5,30.0,182.54060194699997
2015-03-14 09:00:00,3,14,9,5,31.0,230.24585583499996
2015-03-14 10:00:00,3,14,10,5,29.0,184.753721944
2015-03-14 11:00:00,3,14,11,5,23.0,130.1599974980001
2015-03-14 12:00:00,3,14,12,5,22.0,86.09384083599996
2015-03-14 13:00:00,3,14,13,5,15.0,52.13218277799995
2015-03-14 14:00:00,3,14,14,5,12.0,42.791559998000004
2015-03-14 15:00:00,3,14,15,5,11.0,41.75790583000001
2015-03-14 16:00:00,3,14,16,5,5.0,51.81985389000002
2015-03-14 17:00:00,3,14,17,5,12.0,83.74703000000004
2015-03-14 18:00:00,3,14,18,5,25.0,119.79354500299995
2015-03-14 19:00:00,3,14,19,5,27.0,141.97357527600005
2015-03-14 20:00:00,3,14,20,5,23.0,119.62576499800001
2015-03-14 21:00:00,3,14,21,5,23.0,128.24064277600002
2015-03-14 22:00:00,3,14,22,5,23.0,128.607148333
2015-03-14 23:00:00,3,14,23,5,25.0,119.00709110899997
2015-03-15 00:00:00,3,15,0,6,25.0,119.855613889
2015-03-15 01:00:00,3,15,1,6,24.0,115.04463305600002
2015-03-15 02:00:00,3,15,2,6,23.0,114.89771360999998
2015-03-15 03:00:00,3,15,3,6,21.0,109.31275527800001
2015-03-15 04:00:00,3,15,4,6,19.0,111.999831944
2015-03-15 05:00:00,3,15,5,6,17.0,111.91461194600001
2015-03-15 06:00:00,3,15,6,6,16.0,113.227471111
2015-03-15 07:00:00,3,15,7,6,15.0,115.18902972199999
2015-03-15 08:00:00,3,15,8,6,17.0,128.199539999
2015-03-15 09:00:00,3,15,9,6,19.0,128.00913305499998
2015-03-15 10:00:00,3,15,10,6,18.0,96.680899169
2015-03-15 11:00:00,3,15,11,6,17.0,38.675777776
2015-03-15 12:00:00,3,15,12,6,15.0,-13.644868055999996
2015-03-15 13:00:00,3,15,13,6,12.0,-23.155324164000003
2015-03-15 14:00:00,3,15,14,6,16.0,-43.73910555600001
2015-03-15 15:00:00,3,15,15,6,16.0,-52.966704166000035
2015-03-15 16:00:00,3,15,16,6,16.0,-36.523999999999994
2015-03-15 17:00:00,3,15,17,6,16.0,17.26710388700002
2015-03-15 18:00:00,3,15,18,6,25.0,50.21690083300001
2015-03-15 19:00:00,3,15,19,6,27.0,96.38193222299995
2015-03-15 20:00:00,3,15,20,6,25.0,118.55259527800001
2015-03-15 21:00:00,3,15,21,6,23.0,132.261773612
2015-03-15 22:00:00,3,15,22,6,11.0,134.32382916699996
2015-03-15 23:00:00,3,15,23,6,8.0,127.822617223
2015-03-16 00:00:00,3,16,0,0,8.0,114.83665250000004
2015-03-16 01:00:00,3,16,1,0,11.0,105.68190916599998
2015-03-16 02:00:00,3,16,2,0,12.0,106.81704610799999
2015-03-16 03:00:00,3,16,3,0,14.0,112.089206946
2015-03-16 04:00:00,3,16,4,0,14.0,113.17118444500002
2015-03-16 05:00:00,3,16,5,0,15.0,110.38073777899999
2015-03-16 06:00:00,3,16,6,0,18.0,117.93087444899997
2015-03-16 07:00:00,3,16,7,0,17.0,132.92641416499998
2015-03-16 08:00:00,3,16,8,0,20.0,216.23799749899996
2015-03-16 09:00:00,3,16,9,0,24.0,278.71543666599996
2015-03-16 10:00:00,3,16,10,0,22.0,244.548635556
2015-03-16 11:00:00,3,16,11,0,19.0,182.71571500000005
2015-03-16 12:00:00,3,16,12,0,29.0,151.76352194399996
2015-03-16 13:00:00,3,16,13,0,23.0,154.551367222
2015-03-16 14:00:00,3,16,14,0,21.0,244.267619166
2015-03-16 15:00:00,3,16,15,0,18.0,262.799464168
2015-03-16 16:00:00,3,16,16,0,23.0,142.84014000100004
2015-03-16 17:00:00,3,16,17,0,26.0,69.39355499999998
2015-03-16 18:00:00,3,16,18,0,30.0,111.334648888
2015-03-16 19:00:00,3,16,19,0,34.0,155.05662249899996
2015-03-16 20:00:00,3,16,20,0,36.0,198.73344860999998
2015-03-16 21:00:00,3,16,21,0,36.0,218.72624139000004
2015-03-16 22:00:00,3,16,22,0,34.0,217.33731305500004
2015-03-16 23:00:00,3,16,23,0,33.0,158.55802555399998
2015-03-17 00:00:00,3,17,0,1,33.0,113.99410194800002
2015-03-17 01:00:00,3,17,1,1,34.0,112.97308944300002
2015-03-17 02:00:00,3,17,2,1,34.0,114.969472778
2015-03-17 03:00:00,3,17,3,1,34.0,114.13283972300003
2015-03-17 04:00:00,3,17,4,1,33.0,112.565721669
2015-03-17 05:00:00,3,17,5,1,33.0,115.13977055300003
2015-03-17 06:00:00,3,17,6,1,32.0,122.12054194300003
2015-03-17 07:00:00,3,17,7,1,33.0,131.344864996
2015-03-17 08:00:00,3,17,8,1,33.0,241.1095486119999
2015-03-17 09:00:00,3,17,9,1,34.0,306.75497499800014
2015-03-17 10:00:00,3,17,10,1,34.0,298.45941194100004
2015-03-17 11:00:00,3,17,11,1,34.0,257.96725721999996
2015-03-17 12:00:00,3,17,12,1,34.0,240.53392750100002
2015-03-17 13:00:00,3,17,13,1,35.0,176.18054333200007
2015-03-17 14:00:00,3,17,14,1,35.0,148.99848610999996
2015-03-17 15:00:00,3,17,15,1,35.0,141.53108499899997
2015-03-17 16:00:00,3,17,16,1,34.0,150.02377027800006
2015-03-17 17:00:00,3,17,17,1,33.0,132.00795944200001
2015-03-17 18:00:00,3,17,18,1,34.0,154.33571611200003
2015-03-17 19:00:00,3,17,19,1,34.0,179.221200555
2015-03-17 20:00:00,3,17,20,1,33.0,243.01569111000003
2015-03-17 21:00:00,3,17,21,1,35.0,248.84532166399995
2015-03-17 22:00:00,3,17,22,1,35.0,252.27382722099992
2015-03-17 23:00:00,3,17,23,1,34.0,176.957664444
2015-03-18 00:00:00,3,18,0,2,34.0,136.54629305599997
2015-03-18 01:00:00,3,18,1,2,33.0,126.294694166
2015-03-18 02:00:00,3,18,2,2,33.0,118.37570472299998
2015-03-18 03:00:00,3,18,3,2,33.0,114.97387972300002
2015-03-18 04:00:00,3,18,4,2,34.0,119.459581111
2015-03-18 05:00:00,3,18,5,2,34.0,118.33184083200003
2015-03-18 06:00:00,3,18,6,2,33.0,133.04003472199997
2015-03-18 07:00:00,3,18,7,2,34.0,145.18525083199998
2015-03-18 08:00:00,3,18,8,2,35.0,236.74416055400002
2015-03-18 09:00:00,3,18,9,2,36.0,298.0904963859999
2015-03-18 10:00:00,3,18,10,2,37.0,294.245805278
2015-03-18 11:00:00,3,18,11,2,35.0,253.64296249999995
2015-03-18 12:00:00,3,18,12,2,34.0,213.38259416399998
2015-03-18 13:00:00,3,18,13,2,35.0,222.81596083200003
2015-03-18 14:00:00,3,18,14,2,32.0,199.2030125009999
2015-03-18 15:00:00,3,18,15,2,30.0,237.440209999
2015-03-18 16:00:00,3,18,16,2,31.0,204.42436027999997
2015-03-18 17:00:00,3,18,17,2,31.0,138.45582860999997
2015-03-18 18:00:00,3,18,18,2,32.0,144.589939447
2015-03-18 19:00:00,3,18,19,2,34.0,182.38191638600003
2015-03-18 20:00:00,3,18,20,2,40.0,234.313774165
2015-03-18 21:00:00,3,18,21,2,41.0,228.07071583000007
2015-03-18 22:00:00,3,18,22,2,42.0,218.87941278100004
2015-03-18 23:00:00,3,18,23,2,45.0,165.13819555400002
2015-03-19 00:00:00,3,19,0,3,45.0,133.12754666600003
2015-03-19 01:00:00,3,19,1,3,42.0,122.41288944499998
2015-03-19 02:00:00,3,19,2,3,43.0,123.24257388800004
2015-03-19 03:00:00,3,19,3,3,38.0,121.11655805300002
2015-03-19 04:00:00,3,19,4,3,36.0,127.782573056
2015-03-19 05:00:00,3,19,5,3,36.0,128.37478416599996
2015-03-19 06:00:00,3,19,6,3,35.0,134.783938333
2015-03-19 07:00:00,3,19,7,3,34.0,148.184565001
2015-03-19 08:00:00,3,19,8,3,34.0,228.224480279
2015-03-19 09:00:00,3,19,9,3,36.0,293.47155555700004
2015-03-19 10:00:00,3,19,10,3,35.0,291.279861389
2015-03-19 11:00:00,3,19,11,3,36.0,266.0583102740001
2015-03-19 12:00:00,3,19,12,3,35.0,285.063187778
2015-03-19 13:00:00,3,19,13,3,35.0,261.37383889200004
2015-03-19 14:00:00,3,19,14,3,35.0,233.917160279
2015-03-19 15:00:00,3,19,15,3,35.0,250.21544055600003
2015-03-19 16:00:00,3,19,16,3,34.0,233.23922610799994
2015-03-19 17:00:00,3,19,17,3,35.0,180.58225027799998
2015-03-19 18:00:00,3,19,18,3,35.0,172.43374805699992
2015-03-19 19:00:00,3,19,19,3,35.0,180.27308861099993
2015-03-19 20:00:00,3,19,20,3,35.0,190.5595725
2015-03-19 21:00:00,3,19,21,3,34.0,195.4319919429999
2015-03-19 22:00:00,3,19,22,3,33.0,204.80051583399998
2015-03-19 23:00:00,3,19,23,3,31.0,194.11895361299997
2015-03-20 00:00:00,3,20,0,4,31.0,152.29492361300004
2015-03-20 01:00:00,3,20,1,4,31.0,136.55192666799996
2015-03-20 02:00:00,3,20,2,4,30.0,138.28495499700003
2015-03-20 03:00:00,3,20,3,4,30.0,137.99596222200003
2015-03-20 04:00:00,3,20,4,4,29.0,145.51290777799997
2015-03-20 05:00:00,3,20,5,4,29.0,140.02181694400002
2015-03-20 06:00:00,3,20,6,4,29.0,144.31379083400003
2015-03-20 07:00:00,3,20,7,4,29.0,164.82117000099998
2015-03-20 08:00:00,3,20,8,4,31.0,241.265449721
2015-03-20 09:00:00,3,20,9,4,31.0,287.0580074979998
2015-03-20 10:00:00,3,20,10,4,28.0,242.48687722100007
2015-03-20 11:00:00,3,20,11,4,24.0,182.1919986130001
2015-03-20 12:00:00,3,20,12,4,21.0,152.19045805800008
2015-03-20 13:00:00,3,20,13,4,19.0,132.32784388999994
2015-03-20 14:00:00,3,20,14,4,20.0,121.27357583300011
2015-03-20 15:00:00,3,20,15,4,18.0,107.50146889000007
2015-03-20 16:00:00,3,20,16,4,16.0,80.63618888999999
2015-03-20 17:00:00,3,20,17,4,14.0,61.869997221000006
2015-03-20 18:00:00,3,20,18,4,17.0,90.34080944600001
2015-03-20 19:00:00,3,20,19,4,16.0,155.321067495
2015-03-20 20:00:00,3,20,20,4,23.0,168.623719722
2015-03-20 21:00:00,3,20,21,4,28.0,176.00872916699998
2015-03-20 22:00:00,3,20,22,4,23.0,181.041333332
2015-03-20 23:00:00,3,20,23,4,29.0,145.32687389099996
2015-03-21 00:00:00,3,21,0,5,29.0,132.86694833400006
2015-03-21 01:00:00,3,21,1,5,28.0,125.62870000199997
2015-03-21 02:00:00,3,21,2,5,26.0,126.65147694400001
2015-03-21 03:00:00,3,21,3,5,27.0,122.69633250099999
2015-03-21 04:00:00,3,21,4,5,27.0,126.705188891
2015-03-21 05:00:00,3,21,5,5,24.0,128.63387639200005
2015-03-21 06:00:00,3,21,6,5,24.0,127.81931472200007
2015-03-21 07:00:00,3,21,7,5,25.0,130.493581388
2015-03-21 08:00:00,3,21,8,5,25.0,137.10362472200003
2015-03-21 09:00:00,3,21,9,5,26.0,131.261469447
2015-03-21 10:00:00,3,21,10,5,25.0,78.58263333100001
2015-03-21 11:00:00,3,21,11,5,17.0,25.180544168999997
2015-03-21 12:00:00,3,21,12,5,16.0,2.038752220999987
2015-03-21 13:00:00,3,21,13,5,13.0,-40.154706111
2015-03-21 14:00:00,3,21,14,5,12.0,-43.91990861
2015-03-21 15:00:00,3,21,15,5,11.0,-38.981084440999986
2015-03-21 16:00:00,3,21,16,5,9.0,-27.746809447999986
2015-03-21 17:00:00,3,21,17,5,11.0,5.578193334000012
2015-03-21 18:00:00,3,21,18,5,24.0,44.131167778
2015-03-21 19:00:00,3,21,19,5,28.0,88.14688805499999
2015-03-21 20:00:00,3,21,20,5,28.0,110.09040333299997
2015-03-21 21:00:00,3,21,21,5,28.0,132.174750554
2015-03-21 22:00:00,3,21,22,5,22.0,130.392559721
2015-03-21 23:00:00,3,21,23,5,20.0,129.55594222200003
2015-03-22 00:00:00,3,22,0,6,20.0,123.72520388799998
2015-03-22 01:00:00,3,22,1,6,22.0,121.97509166400003
2015-03-22 02:00:00,3,22,2,6,23.0,121.40393972199999
2015-03-22 03:00:00,3,22,3,6,22.0,118.95403555700001
2015-03-22 04:00:00,3,22,4,6,23.0,117.583311945
2015-03-22 05:00:00,3,22,5,6,21.0,119.588989165
2015-03-22 06:00:00,3,22,6,6,22.0,120.27820333400001
2015-03-22 07:00:00,3,22,7,6,22.0,122.31048583499997
2015-03-22 08:00:00,3,22,8,6,25.0,130.273747777
2015-03-22 09:00:00,3,22,9,6,23.0,114.54003639000001
2015-03-22 10:00:00,3,22,10,6,19.0,104.06629305599999
2015-03-22 11:00:00,3,22,11,6,18.0,57.98558999999998
2015-03-22 12:00:00,3,22,12,6,18.0,10.147303887999962
2015-03-22 13:00:00,3,22,13,6,17.0,-21.193278334999995
2015-03-22 14:00:00,3,22,14,6,20.0,-24.562111668999997
2015-03-22 15:00:00,3,22,15,6,18.0,-10.982270277000017
2015-03-22 16:00:00,3,22,16,6,20.0,18.52474527799999
2015-03-22 17:00:00,3,22,17,6,27.0,36.028032222000014
2015-03-22 18:00:00,3,22,18,6,25.0,66.34905916600002
2015-03-22 19:00:00,3,22,19,6,26.0,102.215082777
2015-03-22 20:00:00,3,22,20,6,27.0,132.652965
2015-03-22 21:00:00,3,22,21,6,28.0,150.75568722299997
2015-03-22 22:00:00,3,22,22,6,32.0,145.67834360999998
2015-03-22 23:00:00,3,22,23,6,33.0,131.01981972099995
2015-03-23 00:00:00,3,23,0,0,33.0,124.50686110999999
2015-03-23 01:00:00,3,23,1,0,34.0,124.66367110899999
2015-03-23 02:00:00,3,23,2,0,31.0,125.65453138800001
2015-03-23 03:00:00,3,23,3,0,30.0,123.26340889000002
2015-03-23 04:00:00,3,23,4,0,30.0,123.88841583200004
2015-03-23 05:00:00,3,23,5,0,30.0,127.953065556
2015-03-23 06:00:00,3,23,6,0,31.0,133.84643194399996
2015-03-23 07:00:00,3,23,7,0,32.0,158.31971666799998
2015-03-23 08:00:00,3,23,8,0,28.0,239.389859725
2015-03-23 09:00:00,3,23,9,0,24.0,284.51667333199987
2015-03-23 10:00:00,3,23,10,0,24.0,256.853608059
2015-03-23 11:00:00,3,23,11,0,26.0,220.924268889
2015-03-23 12:00:00,3,23,12,0,27.0,158.33404416599996
2015-03-23 13:00:00,3,23,13,0,25.0,115.98622749999994
2015-03-23 14:00:00,3,23,14,0,25.0,89.99769555499994
2015-03-23 15:00:00,3,23,15,0,24.0,79.57501388900002
2015-03-23 16:00:00,3,23,16,0,25.0,55.81369555500004
2015-03-23 17:00:00,3,23,17,0,24.0,51.02412472199997
2015-03-23 18:00:00,3,23,18,0,24.0,87.34438000200002
2015-03-23 19:00:00,3,23,19,0,22.0,150.43061638699996
2015-03-23 20:00:00,3,23,20,0,31.0,173.94415694600002
2015-03-23 21:00:00,3,23,21,0,32.0,203.790911945
2015-03-23 22:00:00,3,23,22,0,33.0,207.70356583699999
2015-03-23 23:00:00,3,23,23,0,34.0,174.46150500199997
2015-03-24 00:00:00,3,24,0,1,34.0,122.73241555499996
2015-03-24 01:00:00,3,24,1,1,35.0,134.91181611000002
2015-03-24 02:00:00,3,24,2,1,35.0,130.57126222099998
2015-03-24 03:00:00,3,24,3,1,31.0,115.833195001
2015-03-24 04:00:00,3,24,4,1,31.0,112.77015555100002
2015-03-24 05:00:00,3,24,5,1,25.0,116.65343166900001
2015-03-24 06:00:00,3,24,6,1,21.0,122.53056361299997
2015-03-24 07:00:00,3,24,7,1,20.0,141.60454027600002
2015-03-24 08:00:00,3,24,8,1,18.0,221.133179999
2015-03-24 09:00:00,3,24,9,1,13.0,264.6394916680001
2015-03-24 10:00:00,3,24,10,1,11.0,230.52658888899995
2015-03-24 11:00:00,3,24,11,1,11.0,176.31900194400006
2015-03-24 12:00:00,3,24,12,1,10.0,145.419771945
2015-03-24 13:00:00,3,24,13,1,9.0,127.59992972300012
2015-03-24 14:00:00,3,24,14,1,12.0,108.76435305700001
2015-03-24 15:00:00,3,24,15,1,14.0,104.26614555600003
2015-03-24 16:00:00,3,24,16,1,15.0,87.79314083499997
2015-03-24 17:00:00,3,24,17,1,20.0,68.38751555500006
2015-03-24 18:00:00,3,24,18,1,20.0,107.865688889
2015-03-24 19:00:00,3,24,19,1,24.0,142.53531333400002
2015-03-24 20:00:00,3,24,20,1,22.0,171.20525777699999
2015-03-24 21:00:00,3,24,21,1,20.0,204.39368083600002
2015-03-24 22:00:00,3,24,22,1,20.0,219.41475944699997
2015-03-24 23:00:00,3,24,23,1,22.0,146.01650694699998
2015-03-25 00:00:00,3,25,0,2,22.0,123.50606416600003
2015-03-25 01:00:00,3,25,1,2,24.0,115.904811391
2015-03-25 02:00:00,3,25,2,2,24.0,118.48737332999998
2015-03-25 03:00:00,3,25,3,2,26.0,113.061567221
2015-03-25 04:00:00,3,25,4,2,27.0,119.07885138999998
2015-03-25 05:00:00,3,25,5,2,34.0,123.60388749899997
2015-03-25 06:00:00,3,25,6,2,34.0,127.06956416400004
2015-03-25 07:00:00,3,25,7,2,33.0,143.541914721
2015-03-25 08:00:00,3,25,8,2,32.0,225.45861583400003
2015-03-25 09:00:00,3,25,9,2,32.0,273.06609472199983
2015-03-25 10:00:00,3,25,10,2,32.0,285.316041943
2015-03-25 11:00:00,3,25,11,2,32.0,267.4369086120001
2015-03-25 12:00:00,3,25,12,2,33.0,244.88777778
2015-03-25 13:00:00,3,25,13,2,33.0,265.57843277599994
2015-03-25 14:00:00,3,25,14,2,34.0,280.9749908369999
2015-03-25 15:00:00,3,25,15,2,30.0,191.629145001
2015-03-25 16:00:00,3,25,16,2,28.0,157.773010831
2015-03-25 17:00:00,3,25,17,2,30.0,158.89203389100007
2015-03-25 18:00:00,3,25,18,2,28.0,117.65752861099998
2015-03-25 19:00:00,3,25,19,2,30.0,146.9031205549999
2015-03-25 20:00:00,3,25,20,2,31.0,175.541073888
2015-03-25 21:00:00,3,25,21,2,30.0,189.55303444300003
2015-03-25 22:00:00,3,25,22,2,29.0,190.49561083199998
2015-03-25 23:00:00,3,25,23,2,29.0,162.82382305800002
2015-03-26 00:00:00,3,26,0,3,29.0,124.75336555399998
2015-03-26 01:00:00,3,26,1,3,27.0,120.84334027699998
2015-03-26 02:00:00,3,26,2,3,26.0,122.45604722200002
2015-03-26 03:00:00,3,26,3,3,25.0,127.09910722199999
2015-03-26 04:00:00,3,26,4,3,23.0,131.390509444
2015-03-26 05:00:00,3,26,5,3,22.0,127.81511611200001
2015-03-26 06:00:00,3,26,6,3,22.0,129.179706669
2015-03-26 07:00:00,3,26,7,3,23.0,153.83639277900002
2015-03-26 08:00:00,3,26,8,3,24.0,224.20343944199993
2015-03-26 09:00:00,3,26,9,3,25.0,270.69569583299995
2015-03-26 10:00:00,3,26,10,3,22.0,236.29116611199996
2015-03-26 11:00:00,3,26,11,3,20.0,169.251815833
2015-03-26 12:00:00,3,26,12,3,19.0,136.53609972300006
