time,month,day,hour,day_of_week,temperature,net_load
2015-02-13 19:00:00,2,13,19,4,14.0,0.438052778
2015-02-13 20:00:00,2,13,20,4,15.0,0.321068056
2015-02-13 21:00:00,2,13,21,4,16.0,0.464103333
2015-02-13 22:00:00,2,13,22,4,17.0,0.364832222
2015-02-13 23:00:00,2,13,23,4,18.0,0.286549722
2015-02-14 00:00:00,2,14,0,5,18.0,0.247549444
2015-02-14 01:00:00,2,14,1,5,19.0,0.256489722
2015-02-14 02:00:00,2,14,2,5,18.0,0.265634444
2015-02-14 03:00:00,2,14,3,5,19.0,0.264644722
2015-02-14 04:00:00,2,14,4,5,17.0,0.260362778
2015-02-14 05:00:00,2,14,5,5,13.0,0.260312222
2015-02-14 06:00:00,2,14,6,5,12.0,0.540657778
2015-02-14 07:00:00,2,14,7,5,8.0,0.3724625
2015-02-14 08:00:00,2,14,8,5,0.0,0.406962222
2015-02-14 09:00:00,2,14,9,5,-2.0,-0.586619444
2015-02-14 10:00:00,2,14,10,5,-5.0,-1.492970556
2015-02-14 11:00:00,2,14,11,5,2.0,-1.763586944
2015-02-14 12:00:00,2,14,12,5,0.0,-3.081980833
2015-02-14 13:00:00,2,14,13,5,-11.0,-3.4677825
2015-02-14 14:00:00,2,14,14,5,-13.0,-3.516458889
2015-02-14 15:00:00,2,14,15,5,-12.0,-2.2527
2015-02-14 16:00:00,2,14,16,5,-10.0,-2.755578333
2015-02-14 17:00:00,2,14,17,5,-13.0,-1.267399722
2015-02-14 18:00:00,2,14,18,5,-10.0,0.111845556
2015-02-14 19:00:00,2,14,19,5,-10.0,0.347998611
2015-02-14 20:00:00,2,14,20,5,-10.0,0.440463889
2015-02-14 21:00:00,2,14,21,5,-10.0,0.485865278
2015-02-14 22:00:00,2,14,22,5,-11.0,0.325132222
2015-02-14 23:00:00,2,14,23,5,-12.0,0.267805556
2015-02-15 00:00:00,2,15,0,6,-12.0,0.260141944
2015-02-15 01:00:00,2,15,1,6,-14.0,0.2509575
2015-02-15 02:00:00,2,15,2,6,-14.0,0.250537778
2015-02-15 03:00:00,2,15,3,6,-14.0,0.252376944
2015-02-15 04:00:00,2,15,4,6,-14.0,0.268467222
2015-02-15 05:00:00,2,15,5,6,-14.0,0.276885278
2015-02-15 06:00:00,2,15,6,6,-13.0,0.423490833
2015-02-15 07:00:00,2,15,7,6,-12.0,0.274065
2015-02-15 08:00:00,2,15,8,6,-11.0,0.312053333
2015-02-15 09:00:00,2,15,9,6,-7.0,-0.108280556
2015-02-15 10:00:00,2,15,10,6,-2.0,-0.127591667
2015-02-15 11:00:00,2,15,11,6,1.0,-0.1478125
2015-02-15 12:00:00,2,15,12,6,5.0,-0.555350556
2015-02-15 13:00:00,2,15,13,6,7.0,-0.848281944
2015-02-15 14:00:00,2,15,14,6,7.0,-0.381508889
2015-02-15 15:00:00,2,15,15,6,7.0,0.123613889
2015-02-15 16:00:00,2,15,16,6,7.0,0.032200278
2015-02-15 17:00:00,2,15,17,6,6.0,0.005523056
2015-02-15 18:00:00,2,15,18,6,7.0,0.311528611
2015-02-15 19:00:00,2,15,19,6,6.0,0.530669722
2015-02-15 20:00:00,2,15,20,6,5.0,0.526954722
2015-02-15 21:00:00,2,15,21,6,5.0,0.500715556
2015-02-15 22:00:00,2,15,22,6,5.0,0.474094444
2015-02-15 23:00:00,2,15,23,6,3.0,0.267218889
2015-02-16 00:00:00,2,16,0,0,3.0,0.308829167
2015-02-16 01:00:00,2,16,1,0,-1.0,0.260658889
2015-02-16 02:00:00,2,16,2,0,-2.0,0.251758611
2015-02-16 03:00:00,2,16,3,0,-1.0,0.248917222
2015-02-16 04:00:00,2,16,4,0,-4.0,0.24955
2015-02-16 05:00:00,2,16,5,0,-2.0,0.264292222
2015-02-16 06:00:00,2,16,6,0,-3.0,0.384638333
2015-02-16 07:00:00,2,16,7,0,-4.0,0.431936389
2015-02-16 08:00:00,2,16,8,0,-1.0,0.502871944
2015-02-16 09:00:00,2,16,9,0,-3.0,0.476807778
2015-02-16 10:00:00,2,16,10,0,-4.0,0.463318056
2015-02-16 11:00:00,2,16,11,0,-3.0,-0.057339167
2015-02-16 12:00:00,2,16,12,0,-10.0,0.3310225
2015-02-16 13:00:00,2,16,13,0,-13.0,1.759077778
2015-02-16 14:00:00,2,16,14,0,-11.0,-1.987514167
2015-02-16 15:00:00,2,16,15,0,0.0,-1.277416111
2015-02-16 16:00:00,2,16,16,0,0.0,-1.166214444
2015-02-16 17:00:00,2,16,17,0,0.0,-0.096978889
2015-02-16 18:00:00,2,16,18,0,2.0,0.624214444
2015-02-16 19:00:00,2,16,19,0,2.0,0.656725833
2015-02-16 20:00:00,2,16,20,0,3.0,0.702456667
2015-02-16 21:00:00,2,16,21,0,5.0,0.726216111
2015-02-16 22:00:00,2,16,22,0,4.0,0.54908
2015-02-16 23:00:00,2,16,23,0,4.0,0.435746389
2015-02-17 00:00:00,2,17,0,1,4.0,0.343428611
2015-02-17 01:00:00,2,17,1,1,6.0,0.397924444
2015-02-17 02:00:00,2,17,2,1,6.0,0.391129167
2015-02-17 03:00:00,2,17,3,1,7.0,0.377346944
2015-02-17 04:00:00,2,17,4,1,9.0,0.432155278
2015-02-17 05:00:00,2,17,5,1,10.0,0.455395833
2015-02-17 06:00:00,2,17,6,1,11.0,0.643040556
2015-02-17 07:00:00,2,17,7,1,11.0,0.736765
2015-02-17 08:00:00,2,17,8,1,12.0,0.537378056
2015-02-17 09:00:00,2,17,9,1,12.0,0.013404722
2015-02-17 10:00:00,2,17,10,1,9.0,-0.029861944
2015-02-17 11:00:00,2,17,11,1,7.0,-1.114651389
2015-02-17 12:00:00,2,17,12,1,6.0,-1.358559722
2015-02-17 13:00:00,2,17,13,1,4.0,-1.690429722
2015-02-17 14:00:00,2,17,14,1,4.0,-3.348472222
2015-02-17 15:00:00,2,17,15,1,2.0,-3.993791944
2015-02-17 16:00:00,2,17,16,1,2.0,-3.4685775
2015-02-17 17:00:00,2,17,17,1,2.0,-1.815783056
2015-02-17 18:00:00,2,17,18,1,6.0,0.01239
2015-02-17 19:00:00,2,17,19,1,2.0,0.660518333
2015-02-17 20:00:00,2,17,20,1,2.0,0.582640833
2015-02-17 21:00:00,2,17,21,1,-2.0,0.542858333
2015-02-17 22:00:00,2,17,22,1,-2.0,0.295314722
2015-02-17 23:00:00,2,17,23,1,-2.0,0.2752725
2015-02-18 00:00:00,2,18,0,2,-2.0,0.248924167
2015-02-18 01:00:00,2,18,1,2,-3.0,0.258727222
2015-02-18 02:00:00,2,18,2,2,-3.0,0.296529444
2015-02-18 03:00:00,2,18,3,2,-3.0,0.328550278
2015-02-18 04:00:00,2,18,4,2,-3.0,0.300119167
2015-02-18 05:00:00,2,18,5,2,-2.0,0.462145278
2015-02-18 06:00:00,2,18,6,2,-2.0,0.606726111
2015-02-18 07:00:00,2,18,7,2,-3.0,0.613106944
2015-02-18 08:00:00,2,18,8,2,-4.0,0.417619167
2015-02-18 09:00:00,2,18,9,2,-3.0,-0.574322222
2015-02-18 10:00:00,2,18,10,2,-4.0,-1.881906667
2015-02-18 11:00:00,2,18,11,2,-5.0,-2.882169722
2015-02-18 12:00:00,2,18,12,2,-6.0,-3.616932778
2015-02-18 13:00:00,2,18,13,2,-8.0,-4.1563925
2015-02-18 14:00:00,2,18,14,2,-9.0,-4.329180833
2015-02-18 15:00:00,2,18,15,2,-12.0,-4.119166667
2015-02-18 16:00:00,2,18,16,2,-9.0,-3.418762778
2015-02-18 17:00:00,2,18,17,2,-13.0,-1.846183889
2015-02-18 18:00:00,2,18,18,2,-12.0,-0.204643056
2015-02-18 19:00:00,2,18,19,2,-11.0,0.555535
2015-02-18 20:00:00,2,18,20,2,-13.0,0.609758611
2015-02-18 21:00:00,2,18,21,2,-14.0,0.531810556
2015-02-18 22:00:00,2,18,22,2,-15.0,0.328604167
2015-02-18 23:00:00,2,18,23,2,-16.0,0.254916944
2015-02-19 00:00:00,2,19,0,3,-16.0,0.265140278
2015-02-19 01:00:00,2,19,1,3,-16.0,0.267295556
2015-02-19 02:00:00,2,19,2,3,-17.0,0.267200833
2015-02-19 03:00:00,2,19,3,3,-17.0,0.2650225
2015-02-19 04:00:00,2,19,4,3,-17.0,0.283805556
2015-02-19 05:00:00,2,19,5,3,-17.0,0.4281425
2015-02-19 06:00:00,2,19,6,3,-18.0,0.564666389
2015-02-19 07:00:00,2,19,7,3,-18.0,0.562905833
2015-02-19 08:00:00,2,19,8,3,-17.0,0.317719444
2015-02-19 09:00:00,2,19,9,3,-18.0,-0.552873611
2015-02-19 10:00:00,2,19,10,3,-19.0,-1.838143611
2015-02-19 11:00:00,2,19,11,3,-18.0,-2.930893889
2015-02-19 12:00:00,2,19,12,3,-18.0,-3.468773333
2015-02-19 13:00:00,2,19,13,3,-17.0,-3.766254444
2015-02-19 14:00:00,2,19,14,3,-15.0,-4.046218333
2015-02-19 15:00:00,2,19,15,3,-15.0,-3.844365278
2015-02-19 16:00:00,2,19,16,3,-15.0,-3.342418889
2015-02-19 17:00:00,2,19,17,3,-15.0,-1.013040833
2015-02-19 18:00:00,2,19,18,3,-14.0,0.067920278
2015-02-19 19:00:00,2,19,19,3,-14.0,0.414198889
2015-02-19 20:00:00,2,19,20,3,-14.0,0.679988056
2015-02-19 21:00:00,2,19,21,3,-13.0,0.683256944
2015-02-19 22:00:00,2,19,22,3,-12.0,0.517581389
2015-02-19 23:00:00,2,19,23,3,-12.0,0.417563333
2015-02-20 00:00:00,2,20,0,4,-12.0,0.396887778
2015-02-20 01:00:00,2,20,1,4,-11.0,0.377398056
2015-02-20 02:00:00,2,20,2,4,-12.0,0.365605278
2015-02-20 03:00:00,2,20,3,4,-13.0,0.459636389
2015-02-20 04:00:00,2,20,4,4,-12.0,0.385981389
2015-02-20 05:00:00,2,20,5,4,-15.0,0.308554167
2015-02-20 06:00:00,2,20,6,4,-9.0,0.663919444
2015-02-20 07:00:00,2,20,7,4,-9.0,1.070927222
2015-02-20 08:00:00,2,20,8,4,-9.0,0.55938
2015-02-20 09:00:00,2,20,9,4,-8.0,0.161848611
2015-02-20 10:00:00,2,20,10,4,-6.0,-0.419192778
2015-02-20 11:00:00,2,20,11,4,-1.0,0.490408611
2015-02-20 12:00:00,2,20,12,4,2.0,1.269191667
2015-02-20 13:00:00,2,20,13,4,5.0,-0.342742222
2015-02-20 14:00:00,2,20,14,4,8.0,-1.033785278
2015-02-20 15:00:00,2,20,15,4,7.0,-1.193327778
2015-02-20 16:00:00,2,20,16,4,7.0,-0.973251667
2015-02-20 17:00:00,2,20,17,4,4.0,-0.967488333
2015-02-20 18:00:00,2,20,18,4,3.0,0.201588889
2015-02-20 19:00:00,2,20,19,4,2.0,0.573091667
2015-02-20 20:00:00,2,20,20,4,3.0,0.784326944
2015-02-20 21:00:00,2,20,21,4,4.0,0.841378611
2015-02-20 22:00:00,2,20,22,4,7.0,0.381629167
2015-02-20 23:00:00,2,20,23,4,8.0,0.3536125
2015-02-21 00:00:00,2,21,0,5,8.0,0.337486111
2015-02-21 01:00:00,2,21,1,5,9.0,0.248531944
2015-02-21 02:00:00,2,21,2,5,10.0,0.307324444
2015-02-21 03:00:00,2,21,3,5,11.0,0.247878333
2015-02-21 04:00:00,2,21,4,5,12.0,0.2594375
2015-02-21 05:00:00,2,21,5,5,12.0,0.327250278
2015-02-21 06:00:00,2,21,6,5,12.0,0.336893333
2015-02-21 07:00:00,2,21,7,5,13.0,0.24941
2015-02-21 08:00:00,2,21,8,5,14.0,0.202628333
2015-02-21 09:00:00,2,21,9,5,14.0,-0.15465
2015-02-21 10:00:00,2,21,10,5,15.0,-0.308118333
2015-02-21 11:00:00,2,21,11,5,16.0,-1.143451944
2015-02-21 12:00:00,2,21,12,5,17.0,-1.787460833
2015-02-21 13:00:00,2,21,13,5,17.0,-1.639534167
2015-02-21 14:00:00,2,21,14,5,18.0,-2.446705556
2015-02-21 15:00:00,2,21,15,5,18.0,-2.741351944
2015-02-21 16:00:00,2,21,16,5,18.0,-2.665206111
2015-02-21 17:00:00,2,21,17,5,19.0,-1.083630278
2015-02-21 18:00:00,2,21,18,5,19.0,-0.244722778
2015-02-21 19:00:00,2,21,19,5,20.0,0.291606111
2015-02-21 20:00:00,2,21,20,5,20.0,0.310702778
2015-02-21 21:00:00,2,21,21,5,21.0,0.312455278
2015-02-21 22:00:00,2,21,22,5,21.0,0.312764444
2015-02-21 23:00:00,2,21,23,5,20.0,0.252539444
2015-02-22 00:00:00,2,22,0,6,20.0,0.242791944
2015-02-22 01:00:00,2,22,1,6,19.0,0.242728611
2015-02-22 02:00:00,2,22,2,6,17.0,0.254183889
2015-02-22 03:00:00,2,22,3,6,14.0,0.259765833
2015-02-22 04:00:00,2,22,4,6,12.0,0.258098889
2015-02-22 05:00:00,2,22,5,6,9.0,0.250002222
2015-02-22 06:00:00,2,22,6,6,7.0,0.2392375
2015-02-22 07:00:00,2,22,7,6,6.0,0.240138889
2015-02-22 08:00:00,2,22,8,6,5.0,0.203034444
2015-02-22 09:00:00,2,22,9,6,4.0,0.222516111
2015-02-22 10:00:00,2,22,10,6,5.0,-0.043804722
2015-02-22 11:00:00,2,22,11,6,4.0,-0.085970833
2015-02-22 12:00:00,2,22,12,6,4.0,-0.170526111
2015-02-22 13:00:00,2,22,13,6,1.0,-0.2709775
2015-02-22 14:00:00,2,22,14,6,-2.0,-0.176136667
2015-02-22 15:00:00,2,22,15,6,-1.0,0.082103056
2015-02-22 16:00:00,2,22,16,6,-2.0,0.030787222
2015-02-22 17:00:00,2,22,17,6,-5.0,0.242666389
2015-02-22 18:00:00,2,22,18,6,-6.0,0.598117778
2015-02-22 19:00:00,2,22,19,6,-6.0,2.478245556
2015-02-22 20:00:00,2,22,20,6,-7.0,3.011180833
2015-02-22 21:00:00,2,22,21,6,-8.0,3.546030833
2015-02-22 22:00:00,2,22,22,6,-9.0,3.765921111
2015-02-22 23:00:00,2,22,23,6,-9.0,1.784906944
2015-02-23 00:00:00,2,23,0,0,-9.0,3.2181075
2015-02-23 01:00:00,2,23,1,0,-12.0,0.544948056
2015-02-23 02:00:00,2,23,2,0,-13.0,0.428836389
2015-02-23 03:00:00,2,23,3,0,-13.0,0.549419444
2015-02-23 04:00:00,2,23,4,0,-14.0,0.486961389
2015-02-23 05:00:00,2,23,5,0,-15.0,0.466245278
2015-02-23 06:00:00,2,23,6,0,-15.0,0.474181667
2015-02-23 07:00:00,2,23,7,0,-15.0,0.45545
2015-02-23 08:00:00,2,23,8,0,-15.0,0.428728333
2015-02-23 09:00:00,2,23,9,0,-14.0,0.435215
2015-02-23 10:00:00,2,23,10,0,-15.0,0.888666389
2015-02-23 11:00:00,2,23,11,0,-14.0,0.460292778
2015-02-23 12:00:00,2,23,12,0,-13.0,0.006865278
2015-02-23 13:00:00,2,23,13,0,-13.0,-0.233178333
2015-02-23 14:00:00,2,23,14,0,-12.0,-0.141485
2015-02-23 15:00:00,2,23,15,0,-11.0,0.079924722
2015-02-23 16:00:00,2,23,16,0,-9.0,0.145231389
2015-02-23 17:00:00,2,23,17,0,-9.0,0.282073611
2015-02-23 18:00:00,2,23,18,0,-8.0,0.4613625
2015-02-23 19:00:00,2,23,19,0,-8.0,0.823477778
2015-02-23 20:00:00,2,23,20,0,-7.0,0.739050556
2015-02-23 21:00:00,2,23,21,0,-8.0,0.621498056
2015-02-23 22:00:00,2,23,22,0,-8.0,0.60063
2015-02-23 23:00:00,2,23,23,0,-8.0,0.550450278
2015-02-24 00:00:00,2,24,0,1,-8.0,0.499174722
2015-02-24 01:00:00,2,24,1,1,-7.0,0.494850833
2015-02-24 02:00:00,2,24,2,1,-6.0,0.498483889
2015-02-24 03:00:00,2,24,3,1,-4.0,0.517521389
2015-02-24 04:00:00,2,24,4,1,-5.0,0.512566389
2015-02-24 05:00:00,2,24,5,1,-5.0,0.499756111
2015-02-24 06:00:00,2,24,6,1,-5.0,0.595151111
2015-02-24 07:00:00,2,24,7,1,-4.0,0.530126944
2015-02-24 08:00:00,2,24,8,1,-3.0,0.469016944
2015-02-24 09:00:00,2,24,9,1,-1.0,0.207495833
2015-02-24 10:00:00,2,24,10,1,1.0,0.024935278
2015-02-24 11:00:00,2,24,11,1,3.0,-0.17399
2015-02-24 12:00:00,2,24,12,1,8.0,-0.422210833
2015-02-24 13:00:00,2,24,13,1,11.0,-0.292207222
2015-02-24 14:00:00,2,24,14,1,14.0,-0.284558333
2015-02-24 15:00:00,2,24,15,1,15.0,-0.186250556
2015-02-24 16:00:00,2,24,16,1,17.0,-0.207449722
2015-02-24 17:00:00,2,24,17,1,18.0,-0.087566111
2015-02-24 18:00:00,2,24,18,1,20.0,0.328516389
2015-02-24 19:00:00,2,24,19,1,22.0,0.484555556
2015-02-24 20:00:00,2,24,20,1,14.0,0.539406944
2015-02-24 21:00:00,2,24,21,1,9.0,0.511164167
2015-02-24 22:00:00,2,24,22,1,10.0,0.529720278
2015-02-24 23:00:00,2,24,23,1,7.0,0.451729167
2015-02-25 00:00:00,2,25,0,2,7.0,0.5047575
2015-02-25 01:00:00,2,25,1,2,0.0,0.475982778
2015-02-25 02:00:00,2,25,2,2,0.0,0.476687222
2015-02-25 03:00:00,2,25,3,2,-1.0,0.446351944
2015-02-25 04:00:00,2,25,4,2,-1.0,0.608764444
2015-02-25 05:00:00,2,25,5,2,-2.0,0.503610556
2015-02-25 06:00:00,2,25,6,2,-4.0,0.472011944
2015-02-25 07:00:00,2,25,7,2,-3.0,0.452431111
2015-02-25 08:00:00,2,25,8,2,-2.0,0.420900833
2015-02-25 09:00:00,2,25,9,2,1.0,0.132435278
2015-02-25 10:00:00,2,25,10,2,4.0,-1.326591111
2015-02-25 11:00:00,2,25,11,2,7.0,-0.690962778
2015-02-25 12:00:00,2,25,12,2,7.0,-2.583622222
2015-02-25 13:00:00,2,25,13,2,8.0,-4.115638333
2015-02-25 14:00:00,2,25,14,2,12.0,-4.457190278
2015-02-25 15:00:00,2,25,15,2,11.0,-4.210609722
2015-02-25 16:00:00,2,25,16,2,13.0,-3.557064167
2015-02-25 17:00:00,2,25,17,2,14.0,-2.055135833
2015-02-25 18:00:00,2,25,18,2,16.0,-0.383552222
2015-02-25 19:00:00,2,25,19,2,16.0,1.040913889
2015-02-25 20:00:00,2,25,20,2,16.0,0.509160833
2015-02-25 21:00:00,2,25,21,2,15.0,0.528394722
2015-02-25 22:00:00,2,25,22,2,15.0,0.309171389
2015-02-25 23:00:00,2,25,23,2,14.0,0.2649275
2015-02-26 00:00:00,2,26,0,3,14.0,0.262249444
2015-02-26 01:00:00,2,26,1,3,12.0,0.259528611
2015-02-26 02:00:00,2,26,2,3,12.0,0.277992778
2015-02-26 03:00:00,2,26,3,3,12.0,0.318302778
2015-02-26 04:00:00,2,26,4,3,12.0,0.464779444
2015-02-26 05:00:00,2,26,5,3,9.0,0.516754167
2015-02-26 06:00:00,2,26,6,3,10.0,0.581568056
2015-02-26 07:00:00,2,26,7,3,9.0,0.7155075
2015-02-26 08:00:00,2,26,8,3,8.0,0.293870556
2015-02-26 09:00:00,2,26,9,3,8.0,-0.4545575
2015-02-26 10:00:00,2,26,10,3,8.0,-1.841344722
2015-02-26 11:00:00,2,26,11,3,8.0,1.014853056
2015-02-26 12:00:00,2,26,12,3,6.0,-0.665635556
2015-02-26 13:00:00,2,26,13,3,0.0,-0.496162778
2015-02-26 14:00:00,2,26,14,3,0.0,-0.491380556
2015-02-26 15:00:00,2,26,15,3,-1.0,-0.186531389
2015-02-26 16:00:00,2,26,16,3,-1.0,-0.177208889
2015-02-26 17:00:00,2,26,17,3,-3.0,-0.033741389
2015-02-26 18:00:00,2,26,18,3,-4.0,0.403891111
2015-02-26 19:00:00,2,26,19,3,-5.0,0.676040833
2015-02-26 20:00:00,2,26,20,3,-6.0,0.750336111
2015-02-26 21:00:00,2,26,21,3,-7.0,0.802936667
2015-02-26 22:00:00,2,26,22,3,-7.0,0.439625
2015-02-26 23:00:00,2,26,23,3,-8.0,0.345398056
2015-02-27 00:00:00,2,27,0,4,-8.0,0.371023611
2015-02-27 01:00:00,2,27,1,4,-7.0,0.392797778
2015-02-27 02:00:00,2,27,2,4,-7.0,0.428921944
2015-02-27 03:00:00,2,27,3,4,-8.0,0.412759722
2015-02-27 04:00:00,2,27,4,4,-8.0,0.472741667
2015-02-27 05:00:00,2,27,5,4,-10.0,0.535155833
2015-02-27 06:00:00,2,27,6,4,-9.0,0.616693333
2015-02-27 07:00:00,2,27,7,4,-10.0,0.733415833
2015-02-27 08:00:00,2,27,8,4,-9.0,0.488953056
2015-02-27 09:00:00,2,27,9,4,-7.0,0.267036944
2015-02-27 10:00:00,2,27,10,4,-5.0,0.103488889
2015-02-27 11:00:00,2,27,11,4,-5.0,-0.027644722
2015-02-27 12:00:00,2,27,12,4,-6.0,-0.049671944
2015-02-27 13:00:00,2,27,13,4,-6.0,-0.052091944
2015-02-27 14:00:00,2,27,14,4,-5.0,-0.013394722
2015-02-27 15:00:00,2,27,15,4,-5.0,0.375815278
2015-02-27 16:00:00,2,27,16,4,-5.0,0.455433333
2015-02-27 17:00:00,2,27,17,4,-6.0,0.602116389
2015-02-27 18:00:00,2,27,18,4,-6.0,0.714969722
2015-02-27 19:00:00,2,27,19,4,-5.0,0.705536111
2015-02-27 20:00:00,2,27,20,4,-4.0,0.713681944
2015-02-27 21:00:00,2,27,21,4,-6.0,0.723994722
2015-02-27 22:00:00,2,27,22,4,-6.0,0.357786389
2015-02-27 23:00:00,2,27,23,4,-6.0,0.234181111
2015-02-28 00:00:00,2,28,0,5,-6.0,0.296941111
2015-02-28 01:00:00,2,28,1,5,-6.0,0.392903333
2015-02-28 02:00:00,2,28,2,5,-6.0,0.382498889
2015-02-28 03:00:00,2,28,3,5,-13.0,0.384928333
2015-02-28 04:00:00,2,28,4,5,-14.0,0.387774167
2015-02-28 05:00:00,2,28,5,5,-15.0,0.529053611
2015-02-28 06:00:00,2,28,6,5,-13.0,0.630004167
2015-02-28 07:00:00,2,28,7,5,-14.0,0.742349444
2015-02-28 08:00:00,2,28,8,5,-5.0,0.843088056
2015-02-28 09:00:00,2,28,9,5,-2.0,1.843567778
2015-02-28 10:00:00,2,28,10,5,-3.0,1.919486111
2015-02-28 11:00:00,2,28,11,5,0.0,0.197990278
2015-02-28 12:00:00,2,28,12,5,-1.0,0.067419444
2015-02-28 13:00:00,2,28,13,5,-1.0,0.727154722
2015-02-28 14:00:00,2,28,14,5,-1.0,0.196491667
2015-02-28 15:00:00,2,28,15,5,-2.0,0.498416111
2015-02-28 16:00:00,2,28,16,5,-3.0,0.5543075
2015-02-28 17:00:00,2,28,17,5,-1.0,0.857911111
2015-02-28 18:00:00,2,28,18,5,2.0,0.584486944
2015-02-28 19:00:00,2,28,19,5,7.0,0.510093333
2015-02-28 20:00:00,2,28,20,5,6.0,0.430841389
2015-02-28 21:00:00,2,28,21,5,13.0,0.487471389
2015-02-28 22:00:00,2,28,22,5,13.0,0.343881111
2015-02-28 23:00:00,2,28,23,5,14.0,0.285223333
2015-03-01 00:00:00,3,1,0,6,14.0,0.279166667
2015-03-01 01:00:00,3,1,1,6,13.0,0.345540833
2015-03-01 02:00:00,3,1,2,6,12.0,0.382083889
2015-03-01 03:00:00,3,1,3,6,8.0,0.330223056
2015-03-01 04:00:00,3,1,4,6,8.0,0.505079722
2015-03-01 05:00:00,3,1,5,6,9.0,0.546288056
2015-03-01 06:00:00,3,1,6,6,9.0,0.611953333
2015-03-01 07:00:00,3,1,7,6,12.0,0.712118333
2015-03-01 08:00:00,3,1,8,6,14.0,0.596807778
2015-03-01 09:00:00,3,1,9,6,15.0,0.326021667
2015-03-01 10:00:00,3,1,10,6,15.0,0.052344167
2015-03-01 11:00:00,3,1,11,6,15.0,0.125844444
2015-03-01 12:00:00,3,1,12,6,15.0,-0.041538056
2015-03-01 13:00:00,3,1,13,6,15.0,-0.144344722
2015-03-01 14:00:00,3,1,14,6,15.0,0.228948333
2015-03-01 15:00:00,3,1,15,6,15.0,-0.106095833
2015-03-01 16:00:00,3,1,16,6,14.0,0.238113611
2015-03-01 17:00:00,3,1,17,6,14.0,0.2945575
2015-03-01 18:00:00,3,1,18,6,14.0,0.457176111
2015-03-01 19:00:00,3,1,19,6,14.0,0.532677778
2015-03-01 20:00:00,3,1,20,6,14.0,0.585570833
2015-03-01 21:00:00,3,1,21,6,14.0,0.556207778
2015-03-01 22:00:00,3,1,22,6,12.0,0.307203611
2015-03-01 23:00:00,3,1,23,6,8.0,0.26186
2015-03-02 00:00:00,3,2,0,0,8.0,0.292041111
2015-03-02 01:00:00,3,2,1,0,7.0,0.335621667
2015-03-02 02:00:00,3,2,2,0,8.0,0.25756
2015-03-02 03:00:00,3,2,3,0,7.0,0.343128611
2015-03-02 04:00:00,3,2,4,0,7.0,0.326308333
2015-03-02 05:00:00,3,2,5,0,7.0,0.520366389
2015-03-02 06:00:00,3,2,6,0,6.0,0.556846944
2015-03-02 07:00:00,3,2,7,0,7.0,0.402305556
2015-03-02 08:00:00,3,2,8,0,9.0,0.707258056
2015-03-02 09:00:00,3,2,9,0,10.0,0.393182778
2015-03-02 10:00:00,3,2,10,0,11.0,0.228547778
2015-03-02 11:00:00,3,2,11,0,10.0,-0.158985
2015-03-02 12:00:00,3,2,12,0,10.0,-0.297635833
2015-03-02 13:00:00,3,2,13,0,9.0,-0.086374444
2015-03-02 14:00:00,3,2,14,0,10.0,-0.309826389
2015-03-02 15:00:00,3,2,15,0,9.0,0.227476944
2015-03-02 16:00:00,3,2,16,0,15.0,0.001661389
2015-03-02 17:00:00,3,2,17,0,16.0,0.387179722
2015-03-02 18:00:00,3,2,18,0,17.0,0.649905278
2015-03-02 19:00:00,3,2,19,0,18.0,0.660891111
2015-03-02 20:00:00,3,2,20,0,15.0,0.663441111
2015-03-02 21:00:00,3,2,21,0,15.0,0.713144444
2015-03-02 22:00:00,3,2,22,0,14.0,0.330085
2015-03-02 23:00:00,3,2,23,0,13.0,0.276377222
2015-03-03 00:00:00,3,3,0,1,13.0,0.25921
2015-03-03 01:00:00,3,3,1,1,14.0,0.260538611
2015-03-03 02:00:00,3,3,2,1,15.0,0.253319444
2015-03-03 03:00:00,3,3,3,1,16.0,0.2419975
2015-03-03 04:00:00,3,3,4,1,16.0,0.3093025
2015-03-03 05:00:00,3,3,5,1,22.0,0.440396944
2015-03-03 06:00:00,3,3,6,1,22.0,0.568768889
2015-03-03 07:00:00,3,3,7,1,24.0,0.788171389
2015-03-03 08:00:00,3,3,8,1,25.0,0.406781389
2015-03-03 09:00:00,3,3,9,1,26.0,0.308340556
2015-03-03 10:00:00,3,3,10,1,28.0,0.180204722
2015-03-03 11:00:00,3,3,11,1,29.0,0.068269722
2015-03-03 12:00:00,3,3,12,1,30.0,-0.193420833
2015-03-03 13:00:00,3,3,13,1,30.0,-0.511713611
2015-03-03 14:00:00,3,3,14,1,31.0,-0.245678333
2015-03-03 15:00:00,3,3,15,1,30.0,-0.118846944
2015-03-03 16:00:00,3,3,16,1,29.0,0.009906667
2015-03-03 17:00:00,3,3,17,1,29.0,0.0602825
2015-03-03 18:00:00,3,3,18,1,28.0,0.378768333
2015-03-03 19:00:00,3,3,19,1,27.0,0.543548333
2015-03-03 20:00:00,3,3,20,1,26.0,0.505319722
2015-03-03 21:00:00,3,3,21,1,25.0,0.507310278
2015-03-03 22:00:00,3,3,22,1,25.0,0.381205833
2015-03-03 23:00:00,3,3,23,1,24.0,0.264631111
2015-03-04 00:00:00,3,4,0,2,24.0,0.26118
2015-03-04 01:00:00,3,4,1,2,23.0,0.263375278
2015-03-04 02:00:00,3,4,2,2,22.0,0.263309444
2015-03-04 03:00:00,3,4,3,2,21.0,0.263372222
