time,hour,load,month,day,day_of_week
2019-11-19 17:00:00,17,23112.0,11,19,1
2019-11-19 18:00:00,18,23004.0,11,19,1
2019-11-19 19:00:00,19,22572.0,11,19,1
2019-11-19 20:00:00,20,21654.0,11,19,1
2019-11-19 21:00:00,21,21600.0,11,19,1
2019-11-19 22:00:00,22,20952.0,11,19,1
2019-11-19 23:00:00,23,19764.0,11,19,1
2019-11-20 00:00:00,0,19440.0,11,20,2
2019-11-20 01:00:00,1,20088.0,11,20,2
2019-11-20 02:00:00,2,20844.0,11,20,2
2019-11-20 03:00:00,3,20682.0,11,20,2
2019-11-20 04:00:00,4,20952.0,11,20,2
2019-11-20 05:00:00,5,21924.0,11,20,2
2019-11-20 06:00:00,6,23598.0,11,20,2
2019-11-20 07:00:00,7,23922.0,11,20,2
2019-11-20 08:00:00,8,22626.0,11,20,2
2019-11-20 09:00:00,9,20034.0,11,20,2
2019-11-20 10:00:00,10,18954.0,11,20,2
2019-11-20 11:00:00,11,18576.0,11,20,2
2019-11-20 12:00:00,12,18198.0,11,20,2
2019-11-20 13:00:00,13,18144.0,11,20,2
2019-11-20 14:00:00,14,18198.0,11,20,2
2019-11-20 15:00:00,15,18576.0,11,20,2
2019-11-20 16:00:00,16,20196.0,11,20,2
2019-11-20 17:00:00,17,21978.0,11,20,2
2019-11-20 18:00:00,18,22626.0,11,20,2
2019-11-20 19:00:00,19,23382.0,11,20,2
2019-11-20 20:00:00,20,23166.0,11,20,2
2019-11-20 21:00:00,21,23274.0,11,20,2
2019-11-20 22:00:00,22,22734.0,11,20,2
2019-11-20 23:00:00,23,21546.0,11,20,2
2019-11-21 00:00:00,0,21330.0,11,21,3
2019-11-21 01:00:00,1,21924.0,11,21,3
2019-11-21 02:00:00,2,22086.0,11,21,3
2019-11-21 03:00:00,3,22086.0,11,21,3
2019-11-21 04:00:00,4,22788.0,11,21,3
2019-11-21 05:00:00,5,24570.0,11,21,3
2019-11-21 06:00:00,6,26514.0,11,21,3
2019-11-21 07:00:00,7,27162.0,11,21,3
2019-11-21 08:00:00,8,24462.0,11,21,3
2019-11-21 09:00:00,9,21654.0,11,21,3
2019-11-21 10:00:00,10,20250.0,11,21,3
2019-11-21 11:00:00,11,19170.0,11,21,3
2019-11-21 12:00:00,12,18306.0,11,21,3
2019-11-21 13:00:00,13,18090.0,11,21,3
2019-11-21 14:00:00,14,18306.0,11,21,3
2019-11-21 15:00:00,15,19116.0,11,21,3
2019-11-21 16:00:00,16,20736.0,11,21,3
2019-11-21 17:00:00,17,22302.0,11,21,3
2019-11-21 18:00:00,18,22788.0,11,21,3
2019-11-21 19:00:00,19,23220.0,11,21,3
2019-11-21 20:00:00,20,22626.0,11,21,3
2019-11-21 21:00:00,21,22680.0,11,21,3
2019-11-21 22:00:00,22,21492.0,11,21,3
2019-11-21 23:00:00,23,20196.0,11,21,3
2019-11-22 00:00:00,0,20034.0,11,22,4
2019-11-22 01:00:00,1,20628.0,11,22,4
2019-11-22 02:00:00,2,20898.0,11,22,4
2019-11-22 03:00:00,3,20520.0,11,22,4
2019-11-22 04:00:00,4,20790.0,11,22,4
2019-11-22 05:00:00,5,21114.0,11,22,4
2019-11-22 06:00:00,6,22464.0,11,22,4
2019-11-22 07:00:00,7,22788.0,11,22,4
2019-11-22 08:00:00,8,21222.0,11,22,4
2019-11-22 09:00:00,9,20736.0,11,22,4
2019-11-22 10:00:00,10,20304.0,11,22,4
2019-11-22 11:00:00,11,19656.0,11,22,4
2019-11-22 12:00:00,12,18738.0,11,22,4
2019-11-22 13:00:00,13,19170.0,11,22,4
2019-11-22 14:00:00,14,18468.0,11,22,4
2019-11-22 15:00:00,15,18522.0,11,22,4
2019-11-22 16:00:00,16,19602.0,11,22,4
2019-11-22 17:00:00,17,20196.0,11,22,4
2019-11-22 18:00:00,18,20196.0,11,22,4
2019-11-22 19:00:00,19,20088.0,11,22,4
2019-11-22 20:00:00,20,19710.0,11,22,4
2019-11-22 21:00:00,21,19332.0,11,22,4
2019-11-22 22:00:00,22,18738.0,11,22,4
2019-11-22 23:00:00,23,17280.0,11,22,4
2019-11-23 00:00:00,0,15174.0,11,23,5
2019-11-23 01:00:00,1,14850.0,11,23,5
2019-11-23 02:00:00,2,15066.0,11,23,5
2019-11-23 03:00:00,3,14742.0,11,23,5
2019-11-23 04:00:00,4,14796.0,11,23,5
2019-11-23 05:00:00,5,15444.0,11,23,5
2019-11-23 06:00:00,6,15876.0,11,23,5
2019-11-23 07:00:00,7,15822.0,11,23,5
2019-11-23 08:00:00,8,16200.0,11,23,5
2019-11-23 09:00:00,9,16632.0,11,23,5
2019-11-23 10:00:00,10,16524.0,11,23,5
2019-11-23 11:00:00,11,16524.0,11,23,5
2019-11-23 12:00:00,12,16686.0,11,23,5
2019-11-23 13:00:00,13,16308.0,11,23,5
2019-11-23 14:00:00,14,16038.0,11,23,5
2019-11-23 15:00:00,15,15984.0,11,23,5
2019-11-23 16:00:00,16,16416.0,11,23,5
2019-11-23 17:00:00,17,17118.0,11,23,5
2019-11-23 18:00:00,18,16740.0,11,23,5
2019-11-23 19:00:00,19,16254.0,11,23,5
2019-11-23 20:00:00,20,15768.0,11,23,5
2019-11-23 21:00:00,21,15120.0,11,23,5
2019-11-23 22:00:00,22,14742.0,11,23,5
2019-11-23 23:00:00,23,13878.0,11,23,5
2019-11-24 00:00:00,0,12960.0,11,24,6
2019-11-24 01:00:00,1,12420.0,11,24,6
2019-11-24 02:00:00,2,12582.0,11,24,6
2019-11-24 03:00:00,3,12366.0,11,24,6
2019-11-24 04:00:00,4,12690.0,11,24,6
2019-11-24 05:00:00,5,13338.0,11,24,6
2019-11-24 06:00:00,6,14040.0,11,24,6
2019-11-24 07:00:00,7,14526.0,11,24,6
2019-11-24 08:00:00,8,14526.0,11,24,6
2019-11-24 09:00:00,9,13878.0,11,24,6
2019-11-24 10:00:00,10,13122.0,11,24,6
2019-11-24 11:00:00,11,12528.0,11,24,6
2019-11-24 12:00:00,12,12258.0,11,24,6
2019-11-24 13:00:00,13,12042.0,11,24,6
2019-11-24 14:00:00,14,12474.0,11,24,6
2019-11-24 15:00:00,15,12906.0,11,24,6
2019-11-24 16:00:00,16,14094.0,11,24,6
2019-11-24 17:00:00,17,15768.0,11,24,6
2019-11-24 18:00:00,18,16902.0,11,24,6
2019-11-24 19:00:00,19,17496.0,11,24,6
2019-11-24 20:00:00,20,17820.0,11,24,6
2019-11-24 21:00:00,21,17982.0,11,24,6
2019-11-24 22:00:00,22,17766.0,11,24,6
2019-11-24 23:00:00,23,18090.0,11,24,6
2019-11-25 00:00:00,0,18468.0,11,25,0
2019-11-25 01:00:00,1,19548.0,11,25,0
2019-11-25 02:00:00,2,19818.0,11,25,0
2019-11-25 03:00:00,3,20574.0,11,25,0
2019-11-25 04:00:00,4,21492.0,11,25,0
2019-11-25 05:00:00,5,23760.0,11,25,0
2019-11-25 06:00:00,6,26244.0,11,25,0
2019-11-25 07:00:00,7,25866.0,11,25,0
2019-11-25 08:00:00,8,23436.0,11,25,0
2019-11-25 09:00:00,9,20898.0,11,25,0
2019-11-25 10:00:00,10,19332.0,11,25,0
2019-11-25 11:00:00,11,17766.0,11,25,0
2019-11-25 12:00:00,12,17334.0,11,25,0
2019-11-25 13:00:00,13,17442.0,11,25,0
2019-11-25 14:00:00,14,17442.0,11,25,0
2019-11-25 15:00:00,15,18144.0,11,25,0
2019-11-25 16:00:00,16,18846.0,11,25,0
2019-11-25 17:00:00,17,19926.0,11,25,0
2019-11-25 18:00:00,18,21168.0,11,25,0
2019-11-25 19:00:00,19,21384.0,11,25,0
2019-11-25 20:00:00,20,21222.0,11,25,0
2019-11-25 21:00:00,21,21276.0,11,25,0
2019-11-25 22:00:00,22,20682.0,11,25,0
2019-11-25 23:00:00,23,19980.0,11,25,0
2019-11-26 00:00:00,0,20520.0,11,26,1
2019-11-26 01:00:00,1,21222.0,11,26,1
2019-11-26 02:00:00,2,21654.0,11,26,1
2019-11-26 03:00:00,3,21762.0,11,26,1
2019-11-26 04:00:00,4,22464.0,11,26,1
2019-11-26 05:00:00,5,24030.0,11,26,1
2019-11-26 06:00:00,6,26082.0,11,26,1
2019-11-26 07:00:00,7,25920.0,11,26,1
2019-11-26 08:00:00,8,23598.0,11,26,1
2019-11-26 09:00:00,9,20628.0,11,26,1
2019-11-26 10:00:00,10,19494.0,11,26,1
2019-11-26 11:00:00,11,18360.0,11,26,1
2019-11-26 12:00:00,12,17712.0,11,26,1
2019-11-26 13:00:00,13,17820.0,11,26,1
2019-11-26 14:00:00,14,18360.0,11,26,1
2019-11-26 15:00:00,15,18684.0,11,26,1
2019-11-26 16:00:00,16,19494.0,11,26,1
2019-11-26 17:00:00,17,20088.0,11,26,1
2019-11-26 18:00:00,18,20520.0,11,26,1
2019-11-26 19:00:00,19,21168.0,11,26,1
2019-11-26 20:00:00,20,20412.0,11,26,1
2019-11-26 21:00:00,21,20466.0,11,26,1
2019-11-26 22:00:00,22,19062.0,11,26,1
2019-11-26 23:00:00,23,18468.0,11,26,1
2019-11-27 00:00:00,0,18684.0,11,27,2
2019-11-27 01:00:00,1,19224.0,11,27,2
2019-11-27 02:00:00,2,19116.0,11,27,2
2019-11-27 03:00:00,3,19062.0,11,27,2
2019-11-27 04:00:00,4,19170.0,11,27,2
2019-11-27 05:00:00,5,20412.0,11,27,2
2019-11-27 06:00:00,6,21870.0,11,27,2
2019-11-27 07:00:00,7,22086.0,11,27,2
2019-11-27 08:00:00,8,22086.0,11,27,2
2019-11-27 09:00:00,9,21168.0,11,27,2
2019-11-27 10:00:00,10,20952.0,11,27,2
2019-11-27 11:00:00,11,20574.0,11,27,2
2019-11-27 12:00:00,12,20142.0,11,27,2
2019-11-27 13:00:00,13,19980.0,11,27,2
2019-11-27 14:00:00,14,18954.0,11,27,2
2019-11-27 15:00:00,15,19440.0,11,27,2
2019-11-27 16:00:00,16,20142.0,11,27,2
2019-11-27 17:00:00,17,20628.0,11,27,2
2019-11-27 18:00:00,18,20250.0,11,27,2
2019-11-27 19:00:00,19,20088.0,11,27,2
2019-11-27 20:00:00,20,19224.0,11,27,2
2019-11-27 21:00:00,21,18684.0,11,27,2
2019-11-27 22:00:00,22,18090.0,11,27,2
2019-11-27 23:00:00,23,16470.0,11,27,2
2019-11-28 00:00:00,0,15336.0,11,28,3
2019-11-28 01:00:00,1,14418.0,11,28,3
2019-11-28 02:00:00,2,14148.0,11,28,3
2019-11-28 03:00:00,3,14472.0,11,28,3
2019-11-28 04:00:00,4,14742.0,11,28,3
2019-11-28 05:00:00,5,15282.0,11,28,3
2019-11-28 06:00:00,6,15660.0,11,28,3
2019-11-28 07:00:00,7,16308.0,11,28,3
2019-11-28 08:00:00,8,16200.0,11,28,3
2019-11-28 09:00:00,9,16254.0,11,28,3
2019-11-28 10:00:00,10,15120.0,11,28,3
2019-11-28 11:00:00,11,14148.0,11,28,3
2019-11-28 12:00:00,12,12474.0,11,28,3
2019-11-28 13:00:00,13,12096.0,11,28,3
2019-11-28 14:00:00,14,12096.0,11,28,3
2019-11-28 15:00:00,15,12420.0,11,28,3
2019-11-28 16:00:00,16,13392.0,11,28,3
2019-11-28 17:00:00,17,14472.0,11,28,3
2019-11-28 18:00:00,18,14526.0,11,28,3
2019-11-28 19:00:00,19,14742.0,11,28,3
2019-11-28 20:00:00,20,14958.0,11,28,3
2019-11-28 21:00:00,21,15066.0,11,28,3
2019-11-28 22:00:00,22,15120.0,11,28,3
2019-11-28 23:00:00,23,15228.0,11,28,3
2019-11-29 00:00:00,0,15120.0,11,29,4
2019-11-29 01:00:00,1,15228.0,11,29,4
2019-11-29 02:00:00,2,15336.0,11,29,4
2019-11-29 03:00:00,3,15660.0,11,29,4
2019-11-29 04:00:00,4,16092.0,11,29,4
2019-11-29 05:00:00,5,16956.0,11,29,4
2019-11-29 06:00:00,6,18090.0,11,29,4
2019-11-29 07:00:00,7,18684.0,11,29,4
2019-11-29 08:00:00,8,17442.0,11,29,4
2019-11-29 09:00:00,9,16146.0,11,29,4
2019-11-29 10:00:00,10,14634.0,11,29,4
2019-11-29 11:00:00,11,13230.0,11,29,4
2019-11-29 12:00:00,12,12366.0,11,29,4
2019-11-29 13:00:00,13,11988.0,11,29,4
2019-11-29 14:00:00,14,12096.0,11,29,4
2019-11-29 15:00:00,15,12852.0,11,29,4
2019-11-29 16:00:00,16,14094.0,11,29,4
2019-11-29 17:00:00,17,15606.0,11,29,4
2019-11-29 18:00:00,18,16416.0,11,29,4
2019-11-29 19:00:00,19,16524.0,11,29,4
2019-11-29 20:00:00,20,16308.0,11,29,4
2019-11-29 21:00:00,21,16308.0,11,29,4
2019-11-29 22:00:00,22,16362.0,11,29,4
2019-11-29 23:00:00,23,16092.0,11,29,4
2019-11-30 00:00:00,0,15336.0,11,30,5
2019-11-30 01:00:00,1,14742.0,11,30,5
2019-11-30 02:00:00,2,14310.0,11,30,5
2019-11-30 03:00:00,3,14202.0,11,30,5
2019-11-30 04:00:00,4,14148.0,11,30,5
2019-11-30 05:00:00,5,14310.0,11,30,5
2019-11-30 06:00:00,6,14796.0,11,30,5
2019-11-30 07:00:00,7,15336.0,11,30,5
2019-11-30 08:00:00,8,15984.0,11,30,5
2019-11-30 09:00:00,9,16308.0,11,30,5
2019-11-30 10:00:00,10,16416.0,11,30,5
2019-11-30 11:00:00,11,16200.0,11,30,5
2019-11-30 12:00:00,12,16146.0,11,30,5
2019-11-30 13:00:00,13,15714.0,11,30,5
2019-11-30 14:00:00,14,15228.0,11,30,5
2019-11-30 15:00:00,15,15390.0,11,30,5
2019-11-30 16:00:00,16,15876.0,11,30,5
2019-11-30 17:00:00,17,16740.0,11,30,5
2019-11-30 18:00:00,18,16848.0,11,30,5
2019-11-30 19:00:00,19,16794.0,11,30,5
2019-11-30 20:00:00,20,16470.0,11,30,5
2019-11-30 21:00:00,21,16362.0,11,30,5
2019-11-30 22:00:00,22,15714.0,11,30,5
2019-11-30 23:00:00,23,15066.0,11,30,5
2019-12-01 00:00:00,0,14688.0,12,1,6
2019-12-01 01:00:00,1,14364.0,12,1,6
2019-12-01 02:00:00,2,14418.0,12,1,6
2019-12-01 03:00:00,3,14418.0,12,1,6
2019-12-01 04:00:00,4,14364.0,12,1,6
2019-12-01 05:00:00,5,14418.0,12,1,6
2019-12-01 06:00:00,6,14688.0,12,1,6
2019-12-01 07:00:00,7,15228.0,12,1,6
2019-12-01 08:00:00,8,15660.0,12,1,6
2019-12-01 09:00:00,9,16038.0,12,1,6
2019-12-01 10:00:00,10,15768.0,12,1,6
2019-12-01 11:00:00,11,14904.0,12,1,6
2019-12-01 12:00:00,12,14526.0,12,1,6
2019-12-01 13:00:00,13,13986.0,12,1,6
2019-12-01 14:00:00,14,13554.0,12,1,6
2019-12-01 15:00:00,15,13014.0,12,1,6
2019-12-01 16:00:00,16,13122.0,12,1,6
2019-12-01 17:00:00,17,14202.0,12,1,6
2019-12-01 18:00:00,18,14796.0,12,1,6
2019-12-01 19:00:00,19,14958.0,12,1,6
2019-12-01 20:00:00,20,14850.0,12,1,6
2019-12-01 21:00:00,21,14364.0,12,1,6
2019-12-01 22:00:00,22,13932.0,12,1,6
2019-12-01 23:00:00,23,14256.0,12,1,6
2019-12-02 00:00:00,0,14850.0,12,2,0
2019-12-02 01:00:00,1,15606.0,12,2,0
2019-12-02 02:00:00,2,15876.0,12,2,0
2019-12-02 03:00:00,3,16362.0,12,2,0
2019-12-02 04:00:00,4,17280.0,12,2,0
2019-12-02 05:00:00,5,19062.0,12,2,0
2019-12-02 06:00:00,6,21330.0,12,2,0
2019-12-02 07:00:00,7,21330.0,12,2,0
2019-12-02 08:00:00,8,21276.0,12,2,0
2019-12-02 09:00:00,9,20250.0,12,2,0
2019-12-02 10:00:00,10,19332.0,12,2,0
2019-12-02 11:00:00,11,18792.0,12,2,0
2019-12-02 12:00:00,12,18630.0,12,2,0
2019-12-02 13:00:00,13,19494.0,12,2,0
2019-12-02 14:00:00,14,20250.0,12,2,0
2019-12-02 15:00:00,15,21924.0,12,2,0
2019-12-02 16:00:00,16,23220.0,12,2,0
2019-12-02 17:00:00,17,24732.0,12,2,0
2019-12-02 18:00:00,18,25218.0,12,2,0
2019-12-02 19:00:00,19,25380.0,12,2,0
2019-12-02 20:00:00,20,24570.0,12,2,0
2019-12-02 21:00:00,21,23868.0,12,2,0
2019-12-02 22:00:00,22,22950.0,12,2,0
2019-12-02 23:00:00,23,21654.0,12,2,0
2019-12-03 00:00:00,0,21492.0,12,3,1
2019-12-03 01:00:00,1,21708.0,12,3,1
2019-12-03 02:00:00,2,22194.0,12,3,1
2019-12-03 03:00:00,3,22032.0,12,3,1
2019-12-03 04:00:00,4,23274.0,12,3,1
2019-12-03 05:00:00,5,24894.0,12,3,1
2019-12-03 06:00:00,6,26784.0,12,3,1
2019-12-03 07:00:00,7,26730.0,12,3,1
2019-12-03 08:00:00,8,24948.0,12,3,1
2019-12-03 09:00:00,9,22194.0,12,3,1
2019-12-03 10:00:00,10,20466.0,12,3,1
2019-12-03 11:00:00,11,19386.0,12,3,1
2019-12-03 12:00:00,12,19062.0,12,3,1
2019-12-03 13:00:00,13,18684.0,12,3,1
2019-12-03 14:00:00,14,18738.0,12,3,1
2019-12-03 15:00:00,15,19494.0,12,3,1
2019-12-03 16:00:00,16,21276.0,12,3,1
2019-12-03 17:00:00,17,23112.0,12,3,1
2019-12-03 18:00:00,18,24624.0,12,3,1
2019-12-03 19:00:00,19,24786.0,12,3,1
2019-12-03 20:00:00,20,24030.0,12,3,1
2019-12-03 21:00:00,21,22896.0,12,3,1
2019-12-03 22:00:00,22,21762.0,12,3,1
2019-12-03 23:00:00,23,20034.0,12,3,1
2019-12-04 00:00:00,0,19980.0,12,4,2
2019-12-04 01:00:00,1,20574.0,12,4,2
2019-12-04 02:00:00,2,20196.0,12,4,2
2019-12-04 03:00:00,3,20034.0,12,4,2
2019-12-04 04:00:00,4,21384.0,12,4,2
2019-12-04 05:00:00,5,22518.0,12,4,2
2019-12-04 06:00:00,6,24462.0,12,4,2
2019-12-04 07:00:00,7,24678.0,12,4,2
2019-12-04 08:00:00,8,23382.0,12,4,2
2019-12-04 09:00:00,9,21276.0,12,4,2
2019-12-04 10:00:00,10,19710.0,12,4,2
2019-12-04 11:00:00,11,18954.0,12,4,2
2019-12-04 12:00:00,12,18306.0,12,4,2
2019-12-04 13:00:00,13,17928.0,12,4,2
2019-12-04 14:00:00,14,18252.0,12,4,2
2019-12-04 15:00:00,15,19224.0,12,4,2
2019-12-04 16:00:00,16,20952.0,12,4,2
2019-12-04 17:00:00,17,22788.0,12,4,2
2019-12-04 18:00:00,18,23706.0,12,4,2
2019-12-04 19:00:00,19,24192.0,12,4,2
2019-12-04 20:00:00,20,24192.0,12,4,2
2019-12-04 21:00:00,21,23058.0,12,4,2
2019-12-04 22:00:00,22,22302.0,12,4,2
2019-12-04 23:00:00,23,20952.0,12,4,2
2019-12-05 00:00:00,0,21168.0,12,5,3
2019-12-05 01:00:00,1,22032.0,12,5,3
2019-12-05 02:00:00,2,22680.0,12,5,3
2019-12-05 03:00:00,3,22464.0,12,5,3
2019-12-05 04:00:00,4,23166.0,12,5,3
2019-12-05 05:00:00,5,25002.0,12,5,3
2019-12-05 06:00:00,6,26622.0,12,5,3
2019-12-05 07:00:00,7,26514.0,12,5,3
2019-12-05 08:00:00,8,24408.0,12,5,3
2019-12-05 09:00:00,9,21546.0,12,5,3
2019-12-05 10:00:00,10,20304.0,12,5,3
2019-12-05 11:00:00,11,19062.0,12,5,3
2019-12-05 12:00:00,12,18576.0,12,5,3
2019-12-05 13:00:00,13,18522.0,12,5,3
2019-12-05 14:00:00,14,18360.0,12,5,3
2019-12-05 15:00:00,15,19062.0,12,5,3
2019-12-05 16:00:00,16,21006.0,12,5,3
2019-12-05 17:00:00,17,23004.0,12,5,3
2019-12-05 18:00:00,18,23814.0,12,5,3
2019-12-05 19:00:00,19,24516.0,12,5,3
2019-12-05 20:00:00,20,24786.0,12,5,3
2019-12-05 21:00:00,21,24516.0,12,5,3
2019-12-05 22:00:00,22,23652.0,12,5,3
2019-12-05 23:00:00,23,22518.0,12,5,3
2019-12-06 00:00:00,0,22788.0,12,6,4
2019-12-06 01:00:00,1,23220.0,12,6,4
2019-12-06 02:00:00,2,24246.0,12,6,4
2019-12-06 03:00:00,3,24516.0,12,6,4
2019-12-06 04:00:00,4,25056.0,12,6,4
2019-12-06 05:00:00,5,26406.0,12,6,4
2019-12-06 06:00:00,6,28242.0,12,6,4
2019-12-06 07:00:00,7,28296.0,12,6,4
2019-12-06 08:00:00,8,26136.0,12,6,4
2019-12-06 09:00:00,9,24084.0,12,6,4
2019-12-06 10:00:00,10,22572.0,12,6,4
2019-12-06 11:00:00,11,20898.0,12,6,4
2019-12-06 12:00:00,12,19872.0,12,6,4
2019-12-06 13:00:00,13,19764.0,12,6,4
2019-12-06 14:00:00,14,20466.0,12,6,4
2019-12-06 15:00:00,15,20844.0,12,6,4
2019-12-06 16:00:00,16,21978.0,12,6,4
2019-12-06 17:00:00,17,22842.0,12,6,4
2019-12-06 18:00:00,18,22086.0,12,6,4
2019-12-06 19:00:00,19,21816.0,12,6,4
2019-12-06 20:00:00,20,21114.0,12,6,4
2019-12-06 21:00:00,21,20466.0,12,6,4
2019-12-06 22:00:00,22,19764.0,12,6,4
2019-12-06 23:00:00,23,18414.0,12,6,4
2019-12-07 00:00:00,0,17226.0,12,7,5
2019-12-07 01:00:00,1,16794.0,12,7,5
2019-12-07 02:00:00,2,16632.0,12,7,5
2019-12-07 03:00:00,3,16470.0,12,7,5
2019-12-07 04:00:00,4,16956.0,12,7,5
2019-12-07 05:00:00,5,17712.0,12,7,5
2019-12-07 06:00:00,6,18684.0,12,7,5
2019-12-07 07:00:00,7,18576.0,12,7,5
2019-12-07 08:00:00,8,17820.0,12,7,5
2019-12-07 09:00:00,9,16632.0,12,7,5
2019-12-07 10:00:00,10,15174.0,12,7,5
2019-12-07 11:00:00,11,14148.0,12,7,5
2019-12-07 12:00:00,12,13500.0,12,7,5
2019-12-07 13:00:00,13,13014.0,12,7,5
2019-12-07 14:00:00,14,13122.0,12,7,5
2019-12-07 15:00:00,15,13770.0,12,7,5
2019-12-07 16:00:00,16,15228.0,12,7,5
2019-12-07 17:00:00,17,16848.0,12,7,5
2019-12-07 18:00:00,18,17442.0,12,7,5
2019-12-07 19:00:00,19,17874.0,12,7,5
2019-12-07 20:00:00,20,18360.0,12,7,5
2019-12-07 21:00:00,21,18414.0,12,7,5
2019-12-07 22:00:00,22,18522.0,12,7,5
2019-12-07 23:00:00,23,18198.0,12,7,5
2019-12-08 00:00:00,0,18144.0,12,8,6
2019-12-08 01:00:00,1,17982.0,12,8,6
2019-12-08 02:00:00,2,18576.0,12,8,6
2019-12-08 03:00:00,3,18846.0,12,8,6
2019-12-08 04:00:00,4,19386.0,12,8,6
2019-12-08 05:00:00,5,19818.0,12,8,6
2019-12-08 06:00:00,6,19656.0,12,8,6
2019-12-08 07:00:00,7,20520.0,12,8,6
2019-12-08 08:00:00,8,19818.0,12,8,6
2019-12-08 09:00:00,9,17658.0,12,8,6
2019-12-08 10:00:00,10,16524.0,12,8,6
2019-12-08 11:00:00,11,13986.0,12,8,6
2019-12-08 12:00:00,12,14148.0,12,8,6
2019-12-08 13:00:00,13,14472.0,12,8,6
2019-12-08 14:00:00,14,15120.0,12,8,6
2019-12-08 15:00:00,15,15498.0,12,8,6
2019-12-08 16:00:00,16,16794.0,12,8,6
2019-12-08 17:00:00,17,17928.0,12,8,6
2019-12-08 18:00:00,18,18306.0,12,8,6
2019-12-08 19:00:00,19,18198.0,12,8,6
2019-12-08 20:00:00,20,17874.0,12,8,6
2019-12-08 21:00:00,21,17010.0,12,8,6
2019-12-08 22:00:00,22,16146.0,12,8,6
2019-12-08 23:00:00,23,15606.0,12,8,6
2019-12-09 00:00:00,0,16038.0,12,9,0
2019-12-09 01:00:00,1,17226.0,12,9,0
2019-12-09 02:00:00,2,17280.0,12,9,0
2019-12-09 03:00:00,3,17226.0,12,9,0
2019-12-09 04:00:00,4,17712.0,12,9,0
2019-12-09 05:00:00,5,19710.0,12,9,0
2019-12-09 06:00:00,6,21708.0,12,9,0
2019-12-09 07:00:00,7,22140.0,12,9,0
2019-12-09 08:00:00,8,21816.0,12,9,0
2019-12-09 09:00:00,9,21600.0,12,9,0
2019-12-09 10:00:00,10,21006.0,12,9,0
2019-12-09 11:00:00,11,20520.0,12,9,0
2019-12-09 12:00:00,12,19332.0,12,9,0
2019-12-09 13:00:00,13,19008.0,12,9,0
2019-12-09 14:00:00,14,18522.0,12,9,0
2019-12-09 15:00:00,15,19656.0,12,9,0
2019-12-09 16:00:00,16,20898.0,12,9,0
2019-12-09 17:00:00,17,21978.0,12,9,0
2019-12-09 18:00:00,18,21924.0,12,9,0
2019-12-09 19:00:00,19,21654.0,12,9,0
2019-12-09 20:00:00,20,20736.0,12,9,0
2019-12-09 21:00:00,21,19926.0,12,9,0
2019-12-09 22:00:00,22,18576.0,12,9,0
2019-12-09 23:00:00,23,16956.0,12,9,0
2019-12-10 00:00:00,0,16308.0,12,10,1
2019-12-10 01:00:00,1,16632.0,12,10,1
2019-12-10 02:00:00,2,16578.0,12,10,1
2019-12-10 03:00:00,3,16362.0,12,10,1
2019-12-10 04:00:00,4,16632.0,12,10,1
2019-12-10 05:00:00,5,17982.0,12,10,1
2019-12-10 06:00:00,6,19494.0,12,10,1
2019-12-10 07:00:00,7,19980.0,12,10,1
2019-12-10 08:00:00,8,19494.0,12,10,1
2019-12-10 09:00:00,9,19440.0,12,10,1
2019-12-10 10:00:00,10,19710.0,12,10,1
2019-12-10 11:00:00,11,20034.0,12,10,1
2019-12-10 12:00:00,12,19764.0,12,10,1
2019-12-10 13:00:00,13,19926.0,12,10,1
2019-12-10 14:00:00,14,20736.0,12,10,1
2019-12-10 15:00:00,15,21546.0,12,10,1
2019-12-10 16:00:00,16,22302.0,12,10,1
2019-12-10 17:00:00,17,22410.0,12,10,1
2019-12-10 18:00:00,18,22140.0,12,10,1
2019-12-10 19:00:00,19,21492.0,12,10,1
2019-12-10 20:00:00,20,20466.0,12,10,1
2019-12-10 21:00:00,21,19116.0,12,10,1
2019-12-10 22:00:00,22,17820.0,12,10,1
2019-12-10 23:00:00,23,16200.0,12,10,1
2019-12-11 00:00:00,0,14958.0,12,11,2
2019-12-11 01:00:00,1,14904.0,12,11,2
2019-12-11 02:00:00,2,14688.0,12,11,2
2019-12-11 03:00:00,3,14472.0,12,11,2
2019-12-11 04:00:00,4,15282.0,12,11,2
2019-12-11 05:00:00,5,17064.0,12,11,2
2019-12-11 06:00:00,6,19386.0,12,11,2
2019-12-11 07:00:00,7,20196.0,12,11,2
2019-12-11 08:00:00,8,20088.0,12,11,2
2019-12-11 09:00:00,9,19872.0,12,11,2
2019-12-11 10:00:00,10,18306.0,12,11,2
2019-12-11 11:00:00,11,18090.0,12,11,2
2019-12-11 12:00:00,12,18522.0,12,11,2
2019-12-11 13:00:00,13,18738.0,12,11,2
2019-12-11 14:00:00,14,18954.0,12,11,2
2019-12-11 15:00:00,15,20034.0,12,11,2
2019-12-11 16:00:00,16,21492.0,12,11,2
2019-12-11 17:00:00,17,23436.0,12,11,2
2019-12-11 18:00:00,18,23868.0,12,11,2
2019-12-11 19:00:00,19,24030.0,12,11,2
2019-12-11 20:00:00,20,23868.0,12,11,2
2019-12-11 21:00:00,21,23490.0,12,11,2
2019-12-11 22:00:00,22,22518.0,12,11,2
2019-12-11 23:00:00,23,21654.0,12,11,2
2019-12-12 00:00:00,0,22572.0,12,12,3
2019-12-12 01:00:00,1,23004.0,12,12,3
