STATION,DATE,REPORT_TYPE,HourlyDewPointTemperature
72565003017,2015-02-26T06:53:00,FM-15,4
72565003017,2015-02-26T07:53:00,FM-15,6
72565003017,2015-02-26T08:00:00,FM-12,6
72565003017,2015-02-26T08:51:00,FM-16,7
72565003017,2015-02-26T08:53:00,FM-15,7
72565003017,2015-02-26T09:30:00,FM-16,7
72565003017,2015-02-26T09:46:00,FM-16,7
72565003017,2015-02-26T09:53:00,FM-15,7
72565003017,2015-02-26T10:02:00,FM-16,7
72565003017,2015-02-26T10:53:00,FM-15,8
72565003017,2015-02-26T11:00:00,FM-12,8
72565003017,2015-02-26T11:53:00,FM-15,10
72565003017,2015-02-26T12:41:00,FM-16,10
72565003017,2015-02-26T12:53:00,FM-15,10
72565003017,2015-02-26T13:53:00,FM-15,11
72565003017,2015-02-26T14:00:00,FM-12,11
72565003017,2015-02-26T14:42:00,FM-16,10
72565003017,2015-02-26T14:53:00,FM-15,11
72565003017,2015-02-26T15:00:00,FM-16,11
72565003017,2015-02-26T15:13:00,FM-16,12
72565003017,2015-02-26T15:26:00,FM-16,12
72565003017,2015-02-26T15:38:00,FM-16,13
72565003017,2015-02-26T15:51:00,FM-16,12
72565003017,2015-02-26T15:53:00,FM-15,12
72565003017,2015-02-26T16:06:00,FM-16,12
72565003017,2015-02-26T16:22:00,FM-16,11
72565003017,2015-02-26T16:49:00,FM-16,10
72565003017,2015-02-26T16:53:00,FM-15,12
72565003017,2015-02-26T17:00:00,FM-12,12
72565003017,2015-02-26T17:20:00,FM-16,11
72565003017,2015-02-26T17:42:00,FM-16,11
72565003017,2015-02-26T17:49:00,FM-16,12
72565003017,2015-02-26T17:53:00,FM-15,11
72565003017,2015-02-26T18:03:00,FM-16,11
72565003017,2015-02-26T18:07:00,FM-16,11
72565003017,2015-02-26T18:15:00,FM-16,11
72565003017,2015-02-26T18:22:00,FM-16,11
72565003017,2015-02-26T18:53:00,FM-15,10
72565003017,2015-02-26T19:53:00,FM-15,9
72565003017,2015-02-26T20:00:00,FM-16,9
72565003017,2015-02-26T20:23:00,FM-16,10
72565003017,2015-02-26T20:36:00,FM-16,10
72565003017,2015-02-26T20:53:00,FM-15,10
72565003017,2015-02-26T21:31:00,FM-16,8
72565003017,2015-02-26T21:53:00,FM-15,8
72565003017,2015-02-26T22:16:00,FM-16,8
72565003017,2015-02-26T22:28:00,FM-16,8
72565003017,2015-02-26T22:53:00,FM-15,8
72565003017,2015-02-26T23:00:00,FM-12,8
72565003017,2015-02-26T23:13:00,FM-16,8
72565003017,2015-02-26T23:38:00,FM-16,7
72565003017,2015-02-26T23:43:00,FM-16,7
72565003017,2015-02-26T23:51:00,FM-16,7
72565003017,2015-02-26T23:53:00,FM-15,6
72565003017,2015-02-26T23:58:00,FM-16,7
72565003017,2015-02-26T23:59:00,SOD  ,
72565003017,2015-02-27T00:18:00,FM-16,6
72565003017,2015-02-27T00:33:00,FM-16,6
72565003017,2015-02-27T00:39:00,FM-16,6
72565003017,2015-02-27T00:53:00,FM-15,5
72565003017,2015-02-27T01:11:00,FM-16,4
72565003017,2015-02-27T01:28:00,FM-16,3
72565003017,2015-02-27T01:46:00,FM-16,0
72565003017,2015-02-27T01:53:00,FM-15,-1
72565003017,2015-02-27T02:00:00,FM-12,-1
72565003017,2015-02-27T02:16:00,FM-16,-2
72565003017,2015-02-27T02:53:00,FM-15,-4
72565003017,2015-02-27T03:45:00,FM-16,-6
72565003017,2015-02-27T03:53:00,FM-15,-7
72565003017,2015-02-27T04:53:00,FM-15,-8
72565003017,2015-02-27T05:00:00,FM-12,-8
72565003017,2015-02-27T05:53:00,FM-15,-9
72565003017,2015-02-27T06:53:00,FM-15,-10
72565003017,2015-02-27T07:53:00,FM-15,-6
72565003017,2015-02-27T08:00:00,FM-12,-6
72565003017,2015-02-27T08:53:00,FM-15,-2
72565003017,2015-02-27T09:53:00,FM-15,3
72565003017,2015-02-27T10:53:00,FM-15,3
72565003017,2015-02-27T11:00:00,FM-12,3
72565003017,2015-02-27T11:53:00,FM-15,3
72565003017,2015-02-27T12:53:00,FM-15,4
72565003017,2015-02-27T13:53:00,FM-15,5
72565003017,2015-02-27T14:00:00,FM-12,5
72565003017,2015-02-27T14:53:00,FM-15,6
72565003017,2015-02-27T15:53:00,FM-15,6
72565003017,2015-02-27T16:53:00,FM-15,7
72565003017,2015-02-27T17:00:00,FM-12,7
72565003017,2015-02-27T17:53:00,FM-15,5
72565003017,2015-02-27T18:53:00,FM-15,6
72565003017,2015-02-27T19:53:00,FM-15,4
72565003017,2015-02-27T20:00:00,FM-12,4
72565003017,2015-02-27T20:53:00,FM-15,2
72565003017,2015-02-27T21:53:00,FM-15,2
72565003017,2015-02-27T22:53:00,FM-15,2
72565003017,2015-02-27T23:00:00,FM-12,2
72565003017,2015-02-27T23:53:00,FM-15,-1
72565003017,2015-02-27T23:59:00,SOD  ,
72565003017,2015-02-28T00:53:00,FM-15,4
72565003017,2015-02-28T01:53:00,FM-15,1
72565003017,2015-02-28T02:00:00,FM-12,1
72565003017,2015-02-28T02:53:00,FM-15,2
72565003017,2015-02-28T03:53:00,FM-15,1
72565003017,2015-02-28T04:53:00,FM-15,0
72565003017,2015-02-28T05:00:00,FM-12,0
72565003017,2015-02-28T05:51:00,FM-16,0
72565003017,2015-02-28T05:53:00,FM-15,0
72565003017,2015-02-28T06:12:00,FM-16,0
72565003017,2015-02-28T06:16:00,FM-16,-1
72565003017,2015-02-28T06:21:00,FM-16,-1
72565003017,2015-02-28T06:26:00,FM-16,-1
72565003017,2015-02-28T06:31:00,FM-16,0
72565003017,2015-02-28T06:51:00,FM-16,1
72565003017,2015-02-28T06:53:00,FM-15,1
72565003017,2015-02-28T07:00:00,FM-16,1
72565003017,2015-02-28T07:10:00,FM-16,2
72565003017,2015-02-28T07:35:00,FM-16,2
72565003017,2015-02-28T07:41:00,FM-16,2
72565003017,2015-02-28T07:45:00,FM-16,2
72565003017,2015-02-28T07:48:00,FM-16,1
72565003017,2015-02-28T07:53:00,FM-15,2
72565003017,2015-02-28T07:56:00,FM-16,2
72565003017,2015-02-28T08:00:00,FM-12,2
72565003017,2015-02-28T08:03:00,FM-16,2
72565003017,2015-02-28T08:20:00,FM-16,3
72565003017,2015-02-28T08:42:00,FM-16,4
72565003017,2015-02-28T08:53:00,FM-15,5
72565003017,2015-02-28T09:11:00,FM-16,6
72565003017,2015-02-28T09:17:00,FM-16,6
72565003017,2015-02-28T09:24:00,FM-16,6
72565003017,2015-02-28T09:36:00,FM-16,7
72565003017,2015-02-28T09:53:00,FM-15,7
72565003017,2015-02-28T10:53:00,FM-15,8
72565003017,2015-02-28T11:00:00,FM-12,8
72565003017,2015-02-28T11:53:00,FM-15,9
72565003017,2015-02-28T12:53:00,FM-15,9
72565003017,2015-02-28T13:53:00,FM-15,10
72565003017,2015-02-28T14:00:00,FM-12,10
72565003017,2015-02-28T14:53:00,FM-15,11
72565003017,2015-02-28T15:53:00,FM-15,11
72565003017,2015-02-28T16:53:00,FM-15,11
72565003017,2015-02-28T17:00:00,FM-12,11
72565003017,2015-02-28T17:53:00,FM-15,10
72565003017,2015-02-28T18:53:00,FM-15,10
72565003017,2015-02-28T19:53:00,FM-15,10
72565003017,2015-02-28T20:00:00,FM-12,10
72565003017,2015-02-28T20:53:00,FM-15,10
72565003017,2015-02-28T21:53:00,FM-15,10
72565003017,2015-02-28T22:53:00,FM-15,10
72565003017,2015-02-28T23:00:00,FM-12,10
72565003017,2015-02-28T23:53:00,FM-15,7
72565003017,2015-02-28T23:59:00,SOD  ,
72565003017,2015-02-28T23:59:00,SOM  ,
72565003017,2015-03-01T00:53:00,FM-15,7
72565003017,2015-03-01T01:53:00,FM-15,7
72565003017,2015-03-01T02:00:00,FM-12,7
72565003017,2015-03-01T02:53:00,FM-15,3
72565003017,2015-03-01T03:51:00,FM-16,7
72565003017,2015-03-01T03:53:00,FM-15,8
72565003017,2015-03-01T04:53:00,FM-15,7
72565003017,2015-03-01T05:00:00,FM-12,7
72565003017,2015-03-01T05:10:00,FM-16,7
72565003017,2015-03-01T05:53:00,FM-15,6
72565003017,2015-03-01T06:53:00,FM-15,7
72565003017,2015-03-01T07:25:00,FM-16,8
72565003017,2015-03-01T07:29:00,FM-16,9
72565003017,2015-03-01T07:45:00,FM-16,10
72565003017,2015-03-01T07:51:00,FM-16,10
72565003017,2015-03-01T07:53:00,FM-15,12
72565003017,2015-03-01T08:00:00,FM-12,12
72565003017,2015-03-01T08:06:00,FM-16,12
72565003017,2015-03-01T08:14:00,FM-16,12
72565003017,2015-03-01T08:53:00,FM-15,14
72565003017,2015-03-01T08:58:00,FM-16,14
72565003017,2015-03-01T09:10:00,FM-16,15
72565003017,2015-03-01T09:13:00,FM-16,15
72565003017,2015-03-01T09:35:00,FM-16,16
72565003017,2015-03-01T09:53:00,FM-15,17
72565003017,2015-03-01T10:53:00,FM-15,15
72565003017,2015-03-01T11:00:00,FM-12,15
72565003017,2015-03-01T11:14:00,FM-16,16
72565003017,2015-03-01T11:53:00,FM-15,16
72565003017,2015-03-01T12:53:00,FM-15,15
72565003017,2015-03-01T13:53:00,FM-15,15
72565003017,2015-03-01T14:00:00,FM-12,15
72565003017,2015-03-01T14:53:00,FM-15,15
72565003017,2015-03-01T15:21:00,FM-16,14
72565003017,2015-03-01T15:53:00,FM-15,15
72565003017,2015-03-01T16:53:00,FM-15,15
72565003017,2015-03-01T17:00:00,FM-12,15
72565003017,2015-03-01T17:53:00,FM-15,15
72565003017,2015-03-01T18:53:00,FM-15,16
72565003017,2015-03-01T19:53:00,FM-15,16
72565003017,2015-03-01T20:00:00,FM-12,16
72565003017,2015-03-01T20:53:00,FM-15,17
72565003017,2015-03-01T21:53:00,FM-15,18
72565003017,2015-03-01T22:53:00,FM-15,19
72565003017,2015-03-01T23:00:00,FM-12,19
72565003017,2015-03-01T23:53:00,FM-15,18
72565003017,2015-03-01T23:59:00,SOD  ,
72565003017,2015-03-02T00:53:00,FM-15,15
72565003017,2015-03-02T01:53:00,FM-15,11
72565003017,2015-03-02T02:00:00,FM-12,11
72565003017,2015-03-02T02:53:00,FM-15,9
72565003017,2015-03-02T03:53:00,FM-15,14
72565003017,2015-03-02T04:12:00,FM-16,13
72565003017,2015-03-02T04:53:00,FM-15,15
72565003017,2015-03-02T05:00:00,FM-12,15
72565003017,2015-03-02T05:19:00,FM-16,14
72565003017,2015-03-02T05:53:00,FM-15,12
72565003017,2015-03-02T06:46:00,FM-16,13
72565003017,2015-03-02T06:53:00,FM-15,13
72565003017,2015-03-02T07:17:00,FM-16,14
72565003017,2015-03-02T07:34:00,FM-16,14
72565003017,2015-03-02T07:51:00,FM-16,16
72565003017,2015-03-02T07:53:00,FM-15,16
72565003017,2015-03-02T08:00:00,FM-12,16
72565003017,2015-03-02T08:39:00,FM-16,18
72565003017,2015-03-02T08:53:00,FM-15,18
72565003017,2015-03-02T09:23:00,FM-16,19
72565003017,2015-03-02T09:51:00,FM-16,19
72565003017,2015-03-02T09:53:00,FM-15,19
72565003017,2015-03-02T10:53:00,FM-15,19
72565003017,2015-03-02T11:00:00,FM-12,19
72565003017,2015-03-02T11:53:00,FM-15,20
72565003017,2015-03-02T12:53:00,FM-15,21
72565003017,2015-03-02T13:53:00,FM-15,22
72565003017,2015-03-02T14:00:00,FM-12,22
72565003017,2015-03-02T14:53:00,FM-15,22
72565003017,2015-03-02T15:53:00,FM-15,23
72565003017,2015-03-02T16:53:00,FM-15,24
72565003017,2015-03-02T17:00:00,FM-12,24
72565003017,2015-03-02T17:53:00,FM-15,22
72565003017,2015-03-02T18:53:00,FM-15,22
72565003017,2015-03-02T19:53:00,FM-15,22
72565003017,2015-03-02T20:00:00,FM-12,22
72565003017,2015-03-02T20:53:00,FM-15,22
72565003017,2015-03-02T21:53:00,FM-15,23
72565003017,2015-03-02T22:53:00,FM-15,24
72565003017,2015-03-02T23:00:00,FM-12,24
72565003017,2015-03-02T23:53:00,FM-15,22
72565003017,2015-03-02T23:59:00,SOD  ,
72565003017,2015-03-03T00:53:00,FM-15,24
72565003017,2015-03-03T01:53:00,FM-15,23
72565003017,2015-03-03T02:00:00,FM-12,23
72565003017,2015-03-03T02:53:00,FM-15,20
72565003017,2015-03-03T03:53:00,FM-15,17
72565003017,2015-03-03T04:53:00,FM-15,16
72565003017,2015-03-03T05:00:00,FM-12,16
72565003017,2015-03-03T05:42:00,FM-16,22
72565003017,2015-03-03T05:53:00,FM-15,22
72565003017,2015-03-03T06:51:00,FM-16,21
72565003017,2015-03-03T06:53:00,FM-15,22
72565003017,2015-03-03T07:51:00,FM-16,21
72565003017,2015-03-03T07:53:00,FM-15,21
72565003017,2015-03-03T08:00:00,FM-12,21
72565003017,2015-03-03T08:53:00,FM-15,17
72565003017,2015-03-03T09:31:00,FM-16,17
72565003017,2015-03-03T09:51:00,FM-16,16
72565003017,2015-03-03T09:53:00,FM-15,16
72565003017,2015-03-03T10:49:00,FM-16,16
72565003017,2015-03-03T10:53:00,FM-15,15
72565003017,2015-03-03T11:00:00,FM-12,15
72565003017,2015-03-03T11:53:00,FM-15,14
72565003017,2015-03-03T12:28:00,FM-16,14
72565003017,2015-03-03T12:53:00,FM-15,14
72565003017,2015-03-03T13:22:00,FM-16,13
72565003017,2015-03-03T13:53:00,FM-15,13
72565003017,2015-03-03T14:00:00,FM-12,13
72565003017,2015-03-03T14:51:00,FM-16,12
72565003017,2015-03-03T14:53:00,FM-15,13
72565003017,2015-03-03T15:53:00,FM-15,14
72565003017,2015-03-03T16:23:00,FM-16,14
72565003017,2015-03-03T16:35:00,FM-16,14
72565003017,2015-03-03T16:44:00,FM-16,14
72565003017,2015-03-03T16:53:00,FM-15,15
72565003017,2015-03-03T17:00:00,FM-12,15
72565003017,2015-03-03T17:45:00,FM-16,15
72565003017,2015-03-03T17:53:00,FM-15,15
72565003017,2015-03-03T18:53:00,FM-15,15
72565003017,2015-03-03T19:17:00,FM-16,15
72565003017,2015-03-03T19:33:00,FM-16,16
72565003017,2015-03-03T19:40:00,FM-16,16
72565003017,2015-03-03T19:51:00,FM-16,16
72565003017,2015-03-03T19:53:00,FM-15,16
72565003017,2015-03-03T19:58:00,FM-16,16
72565003017,2015-03-03T20:00:00,FM-12,16
72565003017,2015-03-03T20:33:00,FM-16,16
72565003017,2015-03-03T20:53:00,FM-15,16
72565003017,2015-03-03T21:12:00,FM-16,16
72565003017,2015-03-03T21:30:00,FM-16,16
72565003017,2015-03-03T21:33:00,FM-16,16
72565003017,2015-03-03T21:40:00,FM-16,16
72565003017,2015-03-03T21:53:00,FM-15,16
72565003017,2015-03-03T22:28:00,FM-16,15
72565003017,2015-03-03T22:33:00,FM-16,15
72565003017,2015-03-03T22:49:00,FM-16,16
72565003017,2015-03-03T22:53:00,FM-15,15
72565003017,2015-03-03T22:55:00,FM-16,15
72565003017,2015-03-03T23:00:00,FM-12,15
72565003017,2015-03-03T23:05:00,FM-16,15
72565003017,2015-03-03T23:13:00,FM-16,14
72565003017,2015-03-03T23:23:00,FM-16,14
72565003017,2015-03-03T23:34:00,FM-16,14
72565003017,2015-03-03T23:53:00,FM-15,12
72565003017,2015-03-03T23:59:00,SOD  ,
72565003017,2015-03-04T00:02:00,FM-16,12
72565003017,2015-03-04T00:10:00,FM-16,12
72565003017,2015-03-04T00:22:00,FM-16,11
72565003017,2015-03-04T00:53:00,FM-15,10
72565003017,2015-03-04T01:18:00,FM-16,10
72565003017,2015-03-04T01:28:00,FM-16,10
72565003017,2015-03-04T01:40:00,FM-16,10
72565003017,2015-03-04T01:51:00,FM-16,10
72565003017,2015-03-04T01:53:00,FM-15,10
72565003017,2015-03-04T02:00:00,FM-12,10
72565003017,2015-03-04T02:02:00,FM-16,10
72565003017,2015-03-04T02:21:00,FM-16,9
72565003017,2015-03-04T02:38:00,FM-16,9
72565003017,2015-03-04T02:51:00,FM-16,9
72565003017,2015-03-04T02:53:00,FM-15,9
72565003017,2015-03-04T03:01:00,FM-16,9
72565003017,2015-03-04T03:22:00,FM-16,9
72565003017,2015-03-04T03:32:00,FM-16,9
72565003017,2015-03-04T03:42:00,FM-16,8
72565003017,2015-03-04T03:53:00,FM-15,8
72565003017,2015-03-04T04:00:00,FM-16,8
72565003017,2015-03-04T04:18:00,FM-16,8
72565003017,2015-03-04T04:27:00,FM-16,8
72565003017,2015-03-04T04:53:00,FM-15,8
72565003017,2015-03-04T05:00:00,FM-12,8
72565003017,2015-03-04T05:51:00,FM-16,7
72565003017,2015-03-04T05:53:00,FM-15,7
72565003017,2015-03-04T06:33:00,FM-16,7
72565003017,2015-03-04T06:53:00,FM-15,7
72565003017,2015-03-04T07:06:00,FM-16,7
72565003017,2015-03-04T07:53:00,FM-15,7
72565003017,2015-03-04T08:00:00,FM-12,7
72565003017,2015-03-04T08:05:00,FM-16,7
72565003017,2015-03-04T08:53:00,FM-15,6
72565003017,2015-03-04T09:53:00,FM-15,7
72565003017,2015-03-04T10:53:00,FM-15,7
72565003017,2015-03-04T11:00:00,FM-12,7
72565003017,2015-03-04T11:53:00,FM-15,6
72565003017,2015-03-04T12:53:00,FM-15,6
72565003017,2015-03-04T13:53:00,FM-15,5
72565003017,2015-03-04T14:00:00,FM-12,5
72565003017,2015-03-04T14:53:00,FM-15,6
72565003017,2015-03-04T15:53:00,FM-15,8
72565003017,2015-03-04T16:53:00,FM-15,7
72565003017,2015-03-04T17:00:00,FM-12,7
72565003017,2015-03-04T17:53:00,FM-15,4
72565003017,2015-03-04T18:53:00,FM-15,3
72565003017,2015-03-04T19:53:00,FM-15,3
72565003017,2015-03-04T20:00:00,FM-12,3
72565003017,2015-03-04T20:53:00,FM-15,4
72565003017,2015-03-04T21:53:00,FM-15,4
72565003017,2015-03-04T22:53:00,FM-15,4
72565003017,2015-03-04T23:00:00,FM-12,4
72565003017,2015-03-04T23:53:00,FM-15,-1
72565003017,2015-03-04T23:59:00,SOD  ,
72565003017,2015-03-05T00:53:00,FM-15,-3
72565003017,2015-03-05T01:53:00,FM-15,0
72565003017,2015-03-05T02:00:00,FM-12,0
72565003017,2015-03-05T02:53:00,FM-15,0
72565003017,2015-03-05T03:53:00,FM-15,0
72565003017,2015-03-05T04:53:00,FM-15,-1
72565003017,2015-03-05T05:00:00,FM-12,-1
72565003017,2015-03-05T05:53:00,FM-15,-2
72565003017,2015-03-05T06:53:00,FM-15,1
72565003017,2015-03-05T07:53:00,FM-15,3
72565003017,2015-03-05T08:00:00,FM-12,3
72565003017,2015-03-05T08:53:00,FM-15,7
72565003017,2015-03-05T09:53:00,FM-15,9
72565003017,2015-03-05T10:53:00,FM-15,17
72565003017,2015-03-05T11:00:00,FM-12,17
72565003017,2015-03-05T11:53:00,FM-15,18
72565003017,2015-03-05T12:53:00,FM-15,17
72565003017,2015-03-05T13:53:00,FM-15,22
72565003017,2015-03-05T14:00:00,FM-12,22
72565003017,2015-03-05T14:53:00,FM-15,23
72565003017,2015-03-05T15:53:00,FM-15,21
72565003017,2015-03-05T16:53:00,FM-15,20
72565003017,2015-03-05T17:00:00,FM-12,20
72565003017,2015-03-05T17:53:00,FM-15,18
72565003017,2015-03-05T18:53:00,FM-15,17
72565003017,2015-03-05T19:53:00,FM-15,18
72565003017,2015-03-05T20:00:00,FM-12,18
72565003017,2015-03-05T20:53:00,FM-15,18
72565003017,2015-03-05T21:53:00,FM-15,19
72565003017,2015-03-05T22:53:00,FM-15,14
72565003017,2015-03-05T23:00:00,FM-12,14
72565003017,2015-03-05T23:53:00,FM-15,14
72565003017,2015-03-05T23:59:00,SOD  ,
72565003017,2015-03-06T00:53:00,FM-15,12
72565003017,2015-03-06T01:53:00,FM-15,12
72565003017,2015-03-06T02:00:00,FM-12,12
72565003017,2015-03-06T02:53:00,FM-15,12
72565003017,2015-03-06T03:53:00,FM-15,12
72565003017,2015-03-06T04:53:00,FM-15,11
72565003017,2015-03-06T05:00:00,FM-12,11
72565003017,2015-03-06T05:53:00,FM-15,11
72565003017,2015-03-06T06:53:00,FM-15,10
72565003017,2015-03-06T07:53:00,FM-15,13
72565003017,2015-03-06T08:00:00,FM-12,13
72565003017,2015-03-06T08:53:00,FM-15,16
72565003017,2015-03-06T09:53:00,FM-15,18
72565003017,2015-03-06T10:53:00,FM-15,22
72565003017,2015-03-06T11:00:00,FM-12,22
72565003017,2015-03-06T11:53:00,FM-15,19
72565003017,2015-03-06T12:53:00,FM-15,22
72565003017,2015-03-06T13:53:00,FM-15,23
72565003017,2015-03-06T14:00:00,FM-12,23
72565003017,2015-03-06T14:53:00,FM-15,24
72565003017,2015-03-06T15:53:00,FM-15,27
72565003017,2015-03-06T16:53:00,FM-15,27
72565003017,2015-03-06T17:00:00,FM-12,27
72565003017,2015-03-06T17:53:00,FM-15,24
72565003017,2015-03-06T18:53:00,FM-15,25
72565003017,2015-03-06T19:53:00,FM-15,25
72565003017,2015-03-06T20:00:00,FM-12,25
72565003017,2015-03-06T20:53:00,FM-15,23
72565003017,2015-03-06T21:53:00,FM-15,24
72565003017,2015-03-06T22:53:00,FM-15,23
72565003017,2015-03-06T23:00:00,FM-12,23
72565003017,2015-03-06T23:53:00,FM-15,22
72565003017,2015-03-06T23:59:00,SOD  ,
72565003017,2015-03-07T00:53:00,FM-15,22
72565003017,2015-03-07T01:53:00,FM-15,21
72565003017,2015-03-07T02:00:00,FM-12,21
72565003017,2015-03-07T02:53:00,FM-15,20
72565003017,2015-03-07T03:53:00,FM-15,19
72565003017,2015-03-07T04:53:00,FM-15,18
72565003017,2015-03-07T05:00:00,FM-12,18
72565003017,2015-03-07T05:53:00,FM-15,18
72565003017,2015-03-07T06:53:00,FM-15,18
72565003017,2015-03-07T07:53:00,FM-15,19
72565003017,2015-03-07T08:00:00,FM-12,19
72565003017,2015-03-07T08:53:00,FM-15,21
72565003017,2015-03-07T09:53:00,FM-15,23
72565003017,2015-03-07T10:53:00,FM-15,28
72565003017,2015-03-07T11:00:00,FM-12,28
72565003017,2015-03-07T11:53:00,FM-15,24
72565003017,2015-03-07T12:53:00,FM-15,25
72565003017,2015-03-07T13:53:00,FM-15,27
72565003017,2015-03-07T14:00:00,FM-12,27
72565003017,2015-03-07T14:53:00,FM-15,28
72565003017,2015-03-07T15:53:00,FM-15,28
72565003017,2015-03-07T16:53:00,FM-15,28
72565003017,2015-03-07T17:00:00,FM-12,28
72565003017,2015-03-07T17:53:00,FM-15,28
72565003017,2015-03-07T18:53:00,FM-15,27
72565003017,2015-03-07T19:53:00,FM-15,29
72565003017,2015-03-07T20:00:00,FM-12,29
72565003017,2015-03-07T20:53:00,FM-15,28
72565003017,2015-03-07T21:53:00,FM-15,27
72565003017,2015-03-07T22:53:00,FM-15,26
72565003017,2015-03-07T23:00:00,FM-12,26
72565003017,2015-03-07T23:53:00,FM-15,26
72565003017,2015-03-07T23:59:00,SOD  ,
72565003017,2015-03-08T00:53:00,FM-15,26
72565003017,2015-03-08T01:53:00,FM-15,26
72565003017,2015-03-08T02:00:00,FM-12,26
72565003017,2015-03-08T02:53:00,FM-15,25
72565003017,2015-03-08T03:53:00,FM-15,24
72565003017,2015-03-08T04:53:00,FM-15,25
72565003017,2015-03-08T05:00:00,FM-12,25
72565003017,2015-03-08T05:53:00,FM-15,24
72565003017,2015-03-08T06:53:00,FM-15,25
72565003017,2015-03-08T07:53:00,FM-15,26
72565003017,2015-03-08T08:00:00,FM-12,26
72565003017,2015-03-08T08:53:00,FM-15,25
72565003017,2015-03-08T09:53:00,FM-15,27
72565003017,2015-03-08T10:53:00,FM-15,26
72565003017,2015-03-08T11:00:00,FM-12,26
72565003017,2015-03-08T11:53:00,FM-15,25
72565003017,2015-03-08T12:53:00,FM-15,28
72565003017,2015-03-08T13:53:00,FM-15,28
72565003017,2015-03-08T14:00:00,FM-12,28
72565003017,2015-03-08T14:53:00,FM-15,28
72565003017,2015-03-08T15:53:00,FM-15,26
72565003017,2015-03-08T16:53:00,FM-15,27
72565003017,2015-03-08T17:00:00,FM-12,27
72565003017,2015-03-08T17:53:00,FM-15,30
72565003017,2015-03-08T18:53:00,FM-15,29
72565003017,2015-03-08T19:53:00,FM-15,27
72565003017,2015-03-08T20:00:00,FM-12,27
72565003017,2015-03-08T20:53:00,FM-15,27
72565003017,2015-03-08T21:53:00,FM-15,28
72565003017,2015-03-08T22:53:00,FM-15,29
72565003017,2015-03-08T23:00:00,FM-12,29
72565003017,2015-03-08T23:53:00,FM-15,28
72565003017,2015-03-08T23:59:00,SOD  ,
72565003017,2015-03-09T00:53:00,FM-15,27
72565003017,2015-03-09T01:53:00,FM-15,27
72565003017,2015-03-09T02:00:00,FM-12,27
72565003017,2015-03-09T02:53:00,FM-15,26
72565003017,2015-03-09T03:53:00,FM-15,26
72565003017,2015-03-09T04:53:00,FM-15,26
72565003017,2015-03-09T05:00:00,FM-12,26
72565003017,2015-03-09T05:53:00,FM-15,25
72565003017,2015-03-09T06:53:00,FM-15,25
72565003017,2015-03-09T07:53:00,FM-15,28
72565003017,2015-03-09T08:00:00,FM-12,28
72565003017,2015-03-09T08:53:00,FM-15,30
72565003017,2015-03-09T09:53:00,FM-15,29
72565003017,2015-03-09T10:53:00,FM-15,21
72565003017,2015-03-09T11:00:00,FM-12,21
72565003017,2015-03-09T11:53:00,FM-15,21
72565003017,2015-03-09T12:53:00,FM-15,21
72565003017,2015-03-09T13:53:00,FM-15,19
72565003017,2015-03-09T14:00:00,FM-12,19
72565003017,2015-03-09T14:53:00,FM-15,18
72565003017,2015-03-09T15:53:00,FM-15,18
72565003017,2015-03-09T16:53:00,FM-15,20
72565003017,2015-03-09T17:00:00,FM-12,20
72565003017,2015-03-09T17:53:00,FM-15,26
72565003017,2015-03-09T18:53:00,FM-15,25
72565003017,2015-03-09T19:53:00,FM-15,24
72565003017,2015-03-09T20:00:00,FM-12,24
72565003017,2015-03-09T20:53:00,FM-15,22
72565003017,2015-03-09T21:53:00,FM-15,23
72565003017,2015-03-09T22:53:00,FM-15,25
72565003017,2015-03-09T23:00:00,FM-12,25
72565003017,2015-03-09T23:53:00,FM-15,23
72565003017,2015-03-09T23:59:00,SOD  ,
72565003017,2015-03-10T00:53:00,FM-15,25
72565003017,2015-03-10T01:53:00,FM-15,24
72565003017,2015-03-10T02:00:00,FM-12,24
72565003017,2015-03-10T02:53:00,FM-15,24
72565003017,2015-03-10T03:53:00,FM-15,23
72565003017,2015-03-10T04:53:00,FM-15,23
72565003017,2015-03-10T05:00:00,FM-12,23
72565003017,2015-03-10T05:53:00,FM-15,23
72565003017,2015-03-10T06:53:00,FM-15,23
72565003017,2015-03-10T07:53:00,FM-15,24
72565003017,2015-03-10T08:00:00,FM-12,24
72565003017,2015-03-10T08:53:00,FM-15,26
72565003017,2015-03-10T09:53:00,FM-15,19
72565003017,2015-03-10T10:53:00,FM-15,19
72565003017,2015-03-10T11:00:00,FM-12,19
72565003017,2015-03-10T11:53:00,FM-15,20
72565003017,2015-03-10T12:53:00,FM-15,20
72565003017,2015-03-10T13:53:00,FM-15,17
72565003017,2015-03-10T14:00:00,FM-12,17
72565003017,2015-03-10T14:53:00,FM-15,17
72565003017,2015-03-10T15:53:00,FM-15,18
72565003017,2015-03-10T16:53:00,FM-15,18
72565003017,2015-03-10T17:00:00,FM-12,18
72565003017,2015-03-10T17:53:00,FM-15,26
72565003017,2015-03-10T18:53:00,FM-15,25
72565003017,2015-03-10T19:53:00,FM-15,25
72565003017,2015-03-10T20:00:00,FM-12,25
72565003017,2015-03-10T20:53:00,FM-15,24
72565003017,2015-03-10T21:53:00,FM-15,26
72565003017,2015-03-10T22:53:00,FM-15,26
72565003017,2015-03-10T23:00:00,FM-12,26
72565003017,2015-03-10T23:53:00,FM-15,25
