Demand,Normalized_net,Temprature
462.2,0.721292983,-7.8
452.5,0.706155506,-6.6
438.4,0.684151544,-6.2
421.3,0.657465889,-7.0
399.5,0.623445579,-8.7
380.8,0.59426302,-9.7
357.1,0.557277638,-10.3
345.2,0.538706918,-10.9
341.9,0.533557055,-11.9
340.9,0.53199649,-12.7
341.0,0.532152547,-14.2
344.8,0.538082693,-15.5
355.8,0.555248904,-16.9
365.6585721,0.570633843,-16.5
363.6456636,0.567492569,-16.2
356.9784811,0.557088,-16.7
348.0726215,0.54318983,-16.4
320.3949442,0.499997025,-15.1
310.7280779,0.484911255,-13.7
341.7378869,0.533304067,-11.6
346.4719616,0.540691897,-9.2
356.6955359,0.556646445,-5.3
376.0623789,0.586869656,-3.1
418.6,0.653252364,-2.0
423.6,0.661055187,-1.0
406.2,0.633901362,-0.5
388.9,0.606903594,-0.3
373.6,0.583026955,-0.4
354.7,0.553532283,-1.3
327.3,0.510772811,-2.8
291.9,0.455528822,-3.0
297.2,0.463799815,-3.3
281.2,0.438830781,-3.8
300.4,0.468793622,-3.8
293.0,0.457245444,-4.7
304.9,0.475816163,-5.4
326.5,0.509524359,-5.4
342.0656816,0.533815612,-4.3
342.4198474,0.534368311,-4.3
344.790519,0.538067897,-5.8
345.0981176,0.538547924,-6.3
342.2671603,0.534130033,-7.3
347.7282098,0.542652353,-8.1
356.3318347,0.556078866,-8.4
375.390273,0.585820791,-7.8
393.0726597,0.613415299,-8.2
427.7989709,0.667607953,-9.9
475.8,0.742516662,-10.3
493.8,0.770606826,-10.4
484.7,0.756405688,-10.5
462.1,0.721136927,-10.3
426.5,0.665580825,-10.6
392.8,0.612989796,-10.8
356.4,0.556185243,-10.5
333.5,0.520448312,-10.2
339.8,0.530279869,-10.2
331.7,0.517639296,-11.2
331.9,0.517951409,-12.5
347.5,0.542296217,-13.9
372.7,0.581622446,-15.2
410.6,0.640767847,-15.9
440.6950465,0.687733113,-16.5
447.0538571,0.697656448,-16.9
421.666143,0.658037278,-18.0
395.5417544,0.617268481,-19.7
382.0268708,0.596177631,-21.5
363.6310273,0.567469728,-21.3
367.4560257,0.573438886,-19.6
371.9358794,0.580429987,-16.4
376.1493744,0.587005418,-13.6
399.045908,0.622736939,-11.0
447.2,0.697884513,-9.1
478.7,0.7470423,-7.4
475.5,0.742048493,-6.1
463.4,0.723165661,-5.3
438.5,0.684307601,-5.6
392.2,0.612053457,-6.5
355.3,0.554468621,-7.9
337.7,0.527002684,-10.0
331.9,0.517951409,-10.1
317.5,0.495479278,-10.4
335.9,0.524193667,-10.9
344.5,0.537614523,-12.0
352.9,0.550723266,-10.7
396.8,0.619232055,-14.5
410.0803191,0.639956851,-9.4
404.2719133,0.630892458,-8.5
388.1305734,0.605702854,-10.6
386.3381918,0.602905727,-10.9
352.6223657,0.55029,-9.4
359.2793944,0.560678724,-10.0
348.1899625,0.543372948,-9.8
351.8336821,0.549059208,-5.5
360.9660388,0.563310841,-3.9
378.4448725,0.590587691,-2.5
419.7,0.654968985,-1.5
436.4,0.681030415,-1.0
430.1,0.671198858,-0.9
