Demand,Normalized_net,Temprature
1748.1,0.724744241,0.3
1698.2,0.704056215,-0.6
1634.1,0.677481016,-1.6
1558.7,0.646220953,-3.0
1478.2,0.612846483,-4.9
1426.9,0.591578032,-6.6
1399.7,0.580301192,-7.9
1384.3,0.573916511,-9.0
1385.3,0.5743311,-10.1
1400.3,0.580549946,-11.1
1426.9,0.591578032,-12.1
1499.1,0.621511407,-13.2
1561.622643,0.647432651,-14.2
1592.120245,0.660076642,-14.6
1591.759327,0.659927009,-14.8
1571.830365,0.651664667,-15.1
1581.329061,0.655602728,-15.1
1619.461072,0.671411867,-14.5
1585.430661,0.657303209,-14.2
1515.746645,0.628412935,-13.4
1567.886811,0.65002971,-11.9
1637.652607,0.67895389,-10.4
1757.4,0.728599925,-9.0
1781.7,0.738674454,-7.8
1749.3,0.725241748,-6.6
1700.5,0.705009771,-6.2
1633.4,0.677190803,-7.0
1549.2,0.642282351,-8.7
1465.9,0.60774703,-9.7
1408.5,0.583949581,-10.3
1368.6,0.567407453,-10.9
1354.0,0.561354443,-11.9
1348.9,0.559240036,-12.7
1349.5,0.559488789,-14.2
1368.9,0.567531829,-15.5
1399.8,0.580342651,-16.9
1431.50298,0.59348638,-16.5
1468.471539,0.608813163,-16.2
1506.988509,0.624781902,-16.7
1470.825051,0.609788905,-16.4
1430.358297,0.593011806,-15.1
1509.039164,0.625632082,-13.7
1424.962895,0.590774928,-11.6
1467.306241,0.608330043,-9.2
1486.023051,0.616089839,-5.3
1594.967207,0.661256963,-3.1
1723.0,0.714338039,-2.0
1704.6,0.706709589,-1.0
1644.8,0.681917125,-0.5
1609.7,0.667365027,-0.3
1556.0,0.645101561,-0.4
1511.4,0.626610861,-1.3
1447.2,0.599994202,-2.8
1389.2,0.575948,-3.0
1361.6,0.564505325,-3.3
1352.9,0.560898394,-3.8
1358.8,0.563344474,-3.8
1388.1,0.575491951,-4.7
1447.1,0.599952743,-5.4
1525.8,0.632580952,-5.4
1593.509622,0.660652663,-4.3
1598.275087,0.662628376,-4.3
1613.580315,0.668973766,-5.8
1621.371175,0.672203776,-6.3
1631.693451,0.676483285,-7.3
1638.811061,0.679434173,-8.1
1635.116466,0.677902432,-8.4
1641.200794,0.680424932,-7.8
1671.054408,0.692801932,-8.2
1764.783855,0.731661195,-9.9
1886.2,0.781999077,-10.3
1908.0,0.791037132,-10.4
1858.8,0.77063932,-10.5
1785.6,0.740291354,-10.3
1682.4,0.697505698,-10.6
1581.7,0.655756516,-10.8
1501.9,0.622672258,-10.5
1459.9,0.605259491,-10.2
1429.3,0.592573047,-10.2
1423.4,0.590126968,-11.2
1434.5,0.594728913,-12.5
1463.7,0.606834932,-13.9
1545.3,0.640665451,-15.2
1705.0,0.706875425,-15.9
1775.915022,0.736276062,-16.5
1741.213777,0.721889284,-16.9
1708.669861,0.708396911,-18.0
1673.263308,0.69371772,-19.7
1587.080147,0.657987069,-21.5
1573.766706,0.652467454,-21.3
1625.675318,0.673988229,-19.6
1598.23007,0.662609713,-16.4
1604.65035,0.665271494,-13.6
1675.051578,0.694459118,-11.0
1816.8,0.753226552,-9.1
1865.3,0.773334153,-7.4
1845.8,0.765249654,-6.1
1790.4,0.742281385,-5.3
1700.5,0.705009771,-5.6
1587.5,0.658161136,-6.5
1489.2,0.617406969,-7.9
1443.2,0.598335844,-10.0
1415.5,0.586851709,-10.1
1394.9,0.578311161,-10.4
1396.5,0.578974505,-10.9
1423.9,0.590334262,-12.0
1498.6,0.621304112,-10.7
