DateTime,Location,Year,Month,Day,Weekday,Hour,Load,Temperature
2019-01-02 16:00:00,MIDATL,2019,1,2,1,16,30470.68594,-2
2019-01-02 17:00:00,MIDATL,2019,1,2,1,17,32603.9886,-3
2019-01-02 18:00:00,MIDATL,2019,1,2,1,18,32747.66947,-4
2019-01-02 19:00:00,MIDATL,2019,1,2,1,19,32542.78052,-4
2019-01-02 20:00:00,MIDATL,2019,1,2,1,20,32060.35639,-5
2019-01-02 21:00:00,MIDATL,2019,1,2,1,21,31125.17551,-6
2019-01-02 22:00:00,MIDATL,2019,1,2,1,22,29714.99304,-6
2019-01-02 23:00:00,MIDATL,2019,1,2,1,23,28352.33104,-6
2019-01-03 00:00:00,MIDATL,2019,1,3,1,0,26235.13006,-6
2019-01-03 01:00:00,MIDATL,2019,1,3,1,1,25796.11394,-6
2019-01-03 02:00:00,MIDATL,2019,1,3,1,2,25707.49801,-6
2019-01-03 03:00:00,MIDATL,2019,1,3,1,3,26021.74021,-6
2019-01-03 04:00:00,MIDATL,2019,1,3,1,4,26880.55141,-5
2019-01-03 05:00:00,MIDATL,2019,1,3,1,5,28845.98395,-5
2019-01-03 06:00:00,MIDATL,2019,1,3,1,6,31611.12282,-6
2019-01-03 07:00:00,MIDATL,2019,1,3,1,7,33161.16225,-5
2019-01-03 08:00:00,MIDATL,2019,1,3,1,8,31563.48445,-2
2019-01-03 09:00:00,MIDATL,2019,1,3,1,9,29806.057,0
2019-01-03 10:00:00,MIDATL,2019,1,3,1,10,28597.35717,0
2019-01-03 11:00:00,MIDATL,2019,1,3,1,11,30090.03488,0
2019-01-03 12:00:00,MIDATL,2019,1,3,1,12,29396.18005,1
2019-01-03 13:00:00,MIDATL,2019,1,3,1,13,30012.21536,1
2019-01-03 14:00:00,MIDATL,2019,1,3,1,14,30872.00623,0
2019-01-03 15:00:00,MIDATL,2019,1,3,1,15,32352.94395,0
2019-01-03 16:00:00,MIDATL,2019,1,3,1,16,34610.04179,-1
2019-01-03 17:00:00,MIDATL,2019,1,3,1,17,36300.30307,-1
2019-01-03 18:00:00,MIDATL,2019,1,3,1,18,36206.44286,-2
2019-01-03 19:00:00,MIDATL,2019,1,3,1,19,35717.78413,-2
2019-01-03 20:00:00,MIDATL,2019,1,3,1,20,34982.98726,-2
2019-01-03 21:00:00,MIDATL,2019,1,3,1,21,33636.36165,-2
2019-01-03 22:00:00,MIDATL,2019,1,3,1,22,31657.58371,-3
2019-01-03 23:00:00,MIDATL,2019,1,3,1,23,29827.69575,-4
2019-01-04 00:00:00,MIDATL,2019,1,4,1,0,27334.68652,-5
2019-01-04 01:00:00,MIDATL,2019,1,4,1,1,26569.17385,-6
2019-01-04 02:00:00,MIDATL,2019,1,4,1,2,26220.72486,-7
2019-01-04 03:00:00,MIDATL,2019,1,4,1,3,26186.57913,-8
2019-01-04 04:00:00,MIDATL,2019,1,4,1,4,26768.93042,-9
2019-01-04 05:00:00,MIDATL,2019,1,4,1,5,28330.70326,-10
2019-01-04 06:00:00,MIDATL,2019,1,4,1,6,30936.06404,-11
2019-01-04 07:00:00,MIDATL,2019,1,4,1,7,32355.72375,-11
2019-01-04 08:00:00,MIDATL,2019,1,4,1,8,31875.01396,-11
2019-01-04 09:00:00,MIDATL,2019,1,4,1,9,31184.28886,-10
2019-01-04 10:00:00,MIDATL,2019,1,4,1,10,30751.57584,-10
2019-01-04 11:00:00,MIDATL,2019,1,4,1,11,30480.87019,-10
2019-01-04 12:00:00,MIDATL,2019,1,4,1,12,30942.89906,-10
2019-01-04 13:00:00,MIDATL,2019,1,4,1,13,31153.89692,-10
2019-01-04 14:00:00,MIDATL,2019,1,4,1,14,31697.61152,-11
2019-01-04 15:00:00,MIDATL,2019,1,4,1,15,32230.34276,-12
2019-01-04 16:00:00,MIDATL,2019,1,4,1,16,33688.53518,-13
2019-01-04 17:00:00,MIDATL,2019,1,4,1,17,35571.8829,-14
2019-01-04 18:00:00,MIDATL,2019,1,4,1,18,35702.84818,-15
2019-01-04 19:00:00,MIDATL,2019,1,4,1,19,35421.13546,-16
2019-01-04 20:00:00,MIDATL,2019,1,4,1,20,34852.76735,-16
2019-01-04 21:00:00,MIDATL,2019,1,4,1,21,33746.32881,-17
2019-01-04 22:00:00,MIDATL,2019,1,4,1,22,32097.1236,-17
2019-01-04 23:00:00,MIDATL,2019,1,4,1,23,30593.88145,-17
2019-01-05 00:00:00,MIDATL,2019,1,5,0,0,26569.08486,-17
2019-01-05 01:00:00,MIDATL,2019,1,5,0,1,25981.63849,-18
2019-01-05 02:00:00,MIDATL,2019,1,5,0,2,25822.79425,-18
2019-01-05 03:00:00,MIDATL,2019,1,5,0,3,25950.59183,-19
2019-01-05 04:00:00,MIDATL,2019,1,5,0,4,26657.05215,-19
2019-01-05 05:00:00,MIDATL,2019,1,5,0,5,28318.02333,-20
2019-01-05 06:00:00,MIDATL,2019,1,5,0,6,30816.72676,-20
2019-01-05 07:00:00,MIDATL,2019,1,5,0,7,32095.7241,-19
2019-01-05 08:00:00,MIDATL,2019,1,5,0,8,30919.50345,-16
2019-01-05 09:00:00,MIDATL,2019,1,5,0,9,29361.65541,-13
2019-01-05 10:00:00,MIDATL,2019,1,5,0,10,28801.95429,-11
2019-01-05 11:00:00,MIDATL,2019,1,5,0,11,24725.86938,-9
2019-01-05 12:00:00,MIDATL,2019,1,5,0,12,25587.68266,-8
2019-01-05 13:00:00,MIDATL,2019,1,5,0,13,27153.10948,-7
2019-01-05 14:00:00,MIDATL,2019,1,5,0,14,27981.96679,-7
2019-01-05 15:00:00,MIDATL,2019,1,5,0,15,29487.12222,-9
2019-01-05 16:00:00,MIDATL,2019,1,5,0,16,31699.69658,-10
2019-01-05 17:00:00,MIDATL,2019,1,5,0,17,33104.91567,-11
2019-01-05 18:00:00,MIDATL,2019,1,5,0,18,32890.32911,-11
2019-01-05 19:00:00,MIDATL,2019,1,5,0,19,32298.12331,-11
2019-01-05 20:00:00,MIDATL,2019,1,5,0,20,31559.58358,-11
2019-01-05 21:00:00,MIDATL,2019,1,5,0,21,30598.77873,-11
2019-01-05 22:00:00,MIDATL,2019,1,5,0,22,29172.65941,-11
2019-01-05 23:00:00,MIDATL,2019,1,5,0,23,27718.28151,-11
2019-01-06 00:00:00,MIDATL,2019,1,6,0,0,25201.59113,-12
2019-01-06 01:00:00,MIDATL,2019,1,6,0,1,24461.53194,-11
2019-01-06 02:00:00,MIDATL,2019,1,6,0,2,24018.61361,-11
2019-01-06 03:00:00,MIDATL,2019,1,6,0,3,23846.89282,-11
2019-01-06 04:00:00,MIDATL,2019,1,6,0,4,24000.51324,-11
2019-01-06 05:00:00,MIDATL,2019,1,6,0,5,24577.28792,-11
2019-01-06 06:00:00,MIDATL,2019,1,6,0,6,25529.06687,-11
2019-01-06 07:00:00,MIDATL,2019,1,6,0,7,26642.94791,-10
2019-01-06 08:00:00,MIDATL,2019,1,6,0,8,24786.69854,-7
2019-01-06 09:00:00,MIDATL,2019,1,6,0,9,23858.71758,-3
2019-01-06 10:00:00,MIDATL,2019,1,6,0,10,23011.39719,-1
2019-01-06 11:00:00,MIDATL,2019,1,6,0,11,22365.10502,0
2019-01-06 12:00:00,MIDATL,2019,1,6,0,12,21690.82527,1
2019-01-06 13:00:00,MIDATL,2019,1,6,0,13,22666.53629,1
2019-01-06 14:00:00,MIDATL,2019,1,6,0,14,24225.61119,0
2019-01-06 15:00:00,MIDATL,2019,1,6,0,15,25904.20783,-1
2019-01-06 16:00:00,MIDATL,2019,1,6,0,16,29486.08527,-4
2019-01-06 17:00:00,MIDATL,2019,1,6,0,17,31142.62555,-5
2019-01-06 18:00:00,MIDATL,2019,1,6,0,18,31328.44103,-5
2019-01-06 19:00:00,MIDATL,2019,1,6,0,19,31004.80574,-6
2019-01-06 20:00:00,MIDATL,2019,1,6,0,20,30629.67681,-6
2019-01-06 21:00:00,MIDATL,2019,1,6,0,21,29882.43698,-7
2019-01-06 22:00:00,MIDATL,2019,1,6,0,22,28832.88738,-7
2019-01-06 23:00:00,MIDATL,2019,1,6,0,23,27623.3955,-7
2019-01-07 00:00:00,MIDATL,2019,1,7,1,0,27064.74605,-7
2019-01-07 01:00:00,MIDATL,2019,1,7,1,1,26358.34075,-7
2019-01-07 02:00:00,MIDATL,2019,1,7,1,2,26040.11133,-7
2019-01-07 03:00:00,MIDATL,2019,1,7,1,3,25996.76319,-7
2019-01-07 04:00:00,MIDATL,2019,1,7,1,4,26228.66018,-7
2019-01-07 05:00:00,MIDATL,2019,1,7,1,5,26865.83912,-7
2019-01-07 06:00:00,MIDATL,2019,1,7,1,6,27775.84832,-7
2019-01-07 07:00:00,MIDATL,2019,1,7,1,7,28580.19217,-6
2019-01-07 08:00:00,MIDATL,2019,1,7,1,8,26266.57297,-3
2019-01-07 09:00:00,MIDATL,2019,1,7,1,9,24691.82555,-1
2019-01-07 10:00:00,MIDATL,2019,1,7,1,10,23781.85776,0
2019-01-07 11:00:00,MIDATL,2019,1,7,1,11,23890.30382,2
2019-01-07 12:00:00,MIDATL,2019,1,7,1,12,23071.0275,3
2019-01-07 13:00:00,MIDATL,2019,1,7,1,13,22706.30932,3
2019-01-07 14:00:00,MIDATL,2019,1,7,1,14,24343.43252,2
2019-01-07 15:00:00,MIDATL,2019,1,7,1,15,27077.97912,1
2019-01-07 16:00:00,MIDATL,2019,1,7,1,16,31285.52811,0
2019-01-07 17:00:00,MIDATL,2019,1,7,1,17,33429.38097,0
2019-01-07 18:00:00,MIDATL,2019,1,7,1,18,33857.12176,0
2019-01-07 19:00:00,MIDATL,2019,1,7,1,19,33471.36677,-2
2019-01-07 20:00:00,MIDATL,2019,1,7,1,20,33172.92324,-3
2019-01-07 21:00:00,MIDATL,2019,1,7,1,21,32269.63177,-4
2019-01-07 22:00:00,MIDATL,2019,1,7,1,22,30975.42814,-4
2019-01-07 23:00:00,MIDATL,2019,1,7,1,23,29753.98816,-5
2019-01-08 00:00:00,MIDATL,2019,1,8,1,0,27670.84699,-5
2019-01-08 01:00:00,MIDATL,2019,1,8,1,1,27229.22568,-6
2019-01-08 02:00:00,MIDATL,2019,1,8,1,2,27167.43179,-7
2019-01-08 03:00:00,MIDATL,2019,1,8,1,3,27432.50989,-7
2019-01-08 04:00:00,MIDATL,2019,1,8,1,4,28254.84257,-7
2019-01-08 05:00:00,MIDATL,2019,1,8,1,5,30080.30185,-7
2019-01-08 06:00:00,MIDATL,2019,1,8,1,6,32763.11298,-7
2019-01-08 07:00:00,MIDATL,2019,1,8,1,7,34149.09271,-6
2019-01-08 08:00:00,MIDATL,2019,1,8,1,8,31853.81545,-3
2019-01-08 09:00:00,MIDATL,2019,1,8,1,9,30295.49642,-1
2019-01-08 10:00:00,MIDATL,2019,1,8,1,10,28726.23287,1
2019-01-08 11:00:00,MIDATL,2019,1,8,1,11,27463.11527,2
2019-01-08 12:00:00,MIDATL,2019,1,8,1,12,27341.66406,2
2019-01-08 13:00:00,MIDATL,2019,1,8,1,13,28239.33015,1
2019-01-08 14:00:00,MIDATL,2019,1,8,1,14,29773.56026,0
2019-01-08 15:00:00,MIDATL,2019,1,8,1,15,32205.04152,0
2019-01-08 16:00:00,MIDATL,2019,1,8,1,16,35858.55785,-1
2019-01-08 17:00:00,MIDATL,2019,1,8,1,17,37511.69013,0
2019-01-08 18:00:00,MIDATL,2019,1,8,1,18,37519.17908,0
2019-01-08 19:00:00,MIDATL,2019,1,8,1,19,37054.66202,0
2019-01-08 20:00:00,MIDATL,2019,1,8,1,20,36293.7693,0
2019-01-08 21:00:00,MIDATL,2019,1,8,1,21,34887.36376,0
2019-01-08 22:00:00,MIDATL,2019,1,8,1,22,33061.91742,0
2019-01-08 23:00:00,MIDATL,2019,1,8,1,23,31299.85457,0
2019-01-09 00:00:00,MIDATL,2019,1,9,1,0,28796.24228,0
2019-01-09 01:00:00,MIDATL,2019,1,9,1,1,28193.19232,0
2019-01-09 02:00:00,MIDATL,2019,1,9,1,2,27935.22878,0
2019-01-09 03:00:00,MIDATL,2019,1,9,1,3,27932.36249,0
2019-01-09 04:00:00,MIDATL,2019,1,9,1,4,28549.63782,0
2019-01-09 05:00:00,MIDATL,2019,1,9,1,5,30302.43396,0
2019-01-09 06:00:00,MIDATL,2019,1,9,1,6,33041.19218,0
2019-01-09 07:00:00,MIDATL,2019,1,9,1,7,34620.91841,0
2019-01-09 08:00:00,MIDATL,2019,1,9,1,8,32003.83078,0
2019-01-09 09:00:00,MIDATL,2019,1,9,1,9,29676.22275,1
2019-01-09 10:00:00,MIDATL,2019,1,9,1,10,29149.27653,2
2019-01-09 11:00:00,MIDATL,2019,1,9,1,11,29125.1096,2
2019-01-09 12:00:00,MIDATL,2019,1,9,1,12,28973.1289,3
2019-01-09 13:00:00,MIDATL,2019,1,9,1,13,28785.35607,3
2019-01-09 14:00:00,MIDATL,2019,1,9,1,14,29552.11014,2
2019-01-09 15:00:00,MIDATL,2019,1,9,1,15,31209.07024,1
2019-01-09 16:00:00,MIDATL,2019,1,9,1,16,34015.41417,1
2019-01-09 17:00:00,MIDATL,2019,1,9,1,17,35746.53421,1
2019-01-09 18:00:00,MIDATL,2019,1,9,1,18,35817.22696,1
2019-01-09 19:00:00,MIDATL,2019,1,9,1,19,35415.40081,1
2019-01-09 20:00:00,MIDATL,2019,1,9,1,20,34708.3328,1
2019-01-09 21:00:00,MIDATL,2019,1,9,1,21,33337.64876,1
2019-01-09 22:00:00,MIDATL,2019,1,9,1,22,31473.73924,1
2019-01-09 23:00:00,MIDATL,2019,1,9,1,23,29662.6595,1
2019-01-10 00:00:00,MIDATL,2019,1,10,1,0,27312.07729,1
2019-01-10 01:00:00,MIDATL,2019,1,10,1,1,26713.78429,1
2019-01-10 02:00:00,MIDATL,2019,1,10,1,2,26515.49593,1
2019-01-10 03:00:00,MIDATL,2019,1,10,1,3,26702.35901,1
2019-01-10 04:00:00,MIDATL,2019,1,10,1,4,27462.91711,1
2019-01-10 05:00:00,MIDATL,2019,1,10,1,5,29364.12026,1
2019-01-10 06:00:00,MIDATL,2019,1,10,1,6,32401.73947,2
2019-01-10 07:00:00,MIDATL,2019,1,10,1,7,33884.99971,2
2019-01-10 08:00:00,MIDATL,2019,1,10,1,8,31676.51121,3
2019-01-10 09:00:00,MIDATL,2019,1,10,1,9,29354.07784,4
2019-01-10 10:00:00,MIDATL,2019,1,10,1,10,32056.39325,6
2019-01-10 11:00:00,MIDATL,2019,1,10,1,11,32027.90466,8
2019-01-10 12:00:00,MIDATL,2019,1,10,1,12,31901.04407,9
2019-01-10 13:00:00,MIDATL,2019,1,10,1,13,32451.96717,10
2019-01-10 14:00:00,MIDATL,2019,1,10,1,14,33023.30041,10
2019-01-10 15:00:00,MIDATL,2019,1,10,1,15,33913.32705,9
2019-01-10 16:00:00,MIDATL,2019,1,10,1,16,35436.25419,7
2019-01-10 17:00:00,MIDATL,2019,1,10,1,17,37303.70645,5
2019-01-10 18:00:00,MIDATL,2019,1,10,1,18,37624.0906,5
2019-01-10 19:00:00,MIDATL,2019,1,10,1,19,37339.75484,4
2019-01-10 20:00:00,MIDATL,2019,1,10,1,20,36872.49617,3
2019-01-10 21:00:00,MIDATL,2019,1,10,1,21,35743.99737,1
2019-01-10 22:00:00,MIDATL,2019,1,10,1,22,33953.72446,0
2019-01-10 23:00:00,MIDATL,2019,1,10,1,23,32420.89099,-1
2019-01-11 00:00:00,MIDATL,2019,1,11,1,0,30281.33059,-2
2019-01-11 01:00:00,MIDATL,2019,1,11,1,1,29775.02549,-3
2019-01-11 02:00:00,MIDATL,2019,1,11,1,2,29741.84887,-3
2019-01-11 03:00:00,MIDATL,2019,1,11,1,3,29908.43367,-4
2019-01-11 04:00:00,MIDATL,2019,1,11,1,4,30726.08128,-4
2019-01-11 05:00:00,MIDATL,2019,1,11,1,5,32601.68238,-5
2019-01-11 06:00:00,MIDATL,2019,1,11,1,6,35597.18727,-5
2019-01-11 07:00:00,MIDATL,2019,1,11,1,7,37083.35605,-5
2019-01-11 08:00:00,MIDATL,2019,1,11,1,8,35770.42286,-4
2019-01-11 09:00:00,MIDATL,2019,1,11,1,9,33888.51949,-3
2019-01-11 10:00:00,MIDATL,2019,1,11,1,10,35323.28823,-3
2019-01-11 11:00:00,MIDATL,2019,1,11,1,11,33286.80634,-3
2019-01-11 12:00:00,MIDATL,2019,1,11,1,12,33618.06958,-3
2019-01-11 13:00:00,MIDATL,2019,1,11,1,13,34284.70465,-3
2019-01-11 14:00:00,MIDATL,2019,1,11,1,14,34292.58501,-4
2019-01-11 15:00:00,MIDATL,2019,1,11,1,15,34820.67772,-4
2019-01-11 16:00:00,MIDATL,2019,1,11,1,16,36365.2136,-5
2019-01-11 17:00:00,MIDATL,2019,1,11,1,17,38464.73268,-5
2019-01-11 18:00:00,MIDATL,2019,1,11,1,18,38725.43807,-6
2019-01-11 19:00:00,MIDATL,2019,1,11,1,19,38414.68992,-6
2019-01-11 20:00:00,MIDATL,2019,1,11,1,20,37816.56844,-6
2019-01-11 21:00:00,MIDATL,2019,1,11,1,21,36752.69866,-6
2019-01-11 22:00:00,MIDATL,2019,1,11,1,22,34895.65596,-6
2019-01-11 23:00:00,MIDATL,2019,1,11,1,23,33310.09269,-6
2019-01-12 00:00:00,MIDATL,2019,1,12,0,0,29212.03748,-6
2019-01-12 01:00:00,MIDATL,2019,1,12,0,1,28672.79013,-6
2019-01-12 02:00:00,MIDATL,2019,1,12,0,2,28517.794,-6
2019-01-12 03:00:00,MIDATL,2019,1,12,0,3,28598.36675,-7
2019-01-12 04:00:00,MIDATL,2019,1,12,0,4,29328.53503,-7
2019-01-12 05:00:00,MIDATL,2019,1,12,0,5,31103.83779,-7
2019-01-12 06:00:00,MIDATL,2019,1,12,0,6,33699.75593,-7
2019-01-12 07:00:00,MIDATL,2019,1,12,0,7,35180.08387,-6
2019-01-12 08:00:00,MIDATL,2019,1,12,0,8,32793.12162,-5
2019-01-12 09:00:00,MIDATL,2019,1,12,0,9,30303.49933,-4
2019-01-12 10:00:00,MIDATL,2019,1,12,0,10,28232.37338,-3
2019-01-12 11:00:00,MIDATL,2019,1,12,0,11,28796.39478,-2
2019-01-12 12:00:00,MIDATL,2019,1,12,0,12,26280.05958,-2
2019-01-12 13:00:00,MIDATL,2019,1,12,0,13,26556.26984,-1
2019-01-12 14:00:00,MIDATL,2019,1,12,0,14,27681.05803,-1
2019-01-12 15:00:00,MIDATL,2019,1,12,0,15,29949.20404,-1
2019-01-12 16:00:00,MIDATL,2019,1,12,0,16,33666.6776,-1
2019-01-12 17:00:00,MIDATL,2019,1,12,0,17,35741.97221,-1
2019-01-12 18:00:00,MIDATL,2019,1,12,0,18,35922.14867,-2
2019-01-12 19:00:00,MIDATL,2019,1,12,0,19,35559.54456,-3
2019-01-12 20:00:00,MIDATL,2019,1,12,0,20,35110.59534,-3
2019-01-12 21:00:00,MIDATL,2019,1,12,0,21,34230.68738,-3
2019-01-12 22:00:00,MIDATL,2019,1,12,0,22,32998.95489,-4
2019-01-12 23:00:00,MIDATL,2019,1,12,0,23,31597.78519,-5
2019-01-13 00:00:00,MIDATL,2019,1,13,0,0,29355.84759,-6
2019-01-13 01:00:00,MIDATL,2019,1,13,0,1,28813.55824,-6
2019-01-13 02:00:00,MIDATL,2019,1,13,0,2,28565.7183,-6
2019-01-13 03:00:00,MIDATL,2019,1,13,0,3,28559.39273,-6
2019-01-13 04:00:00,MIDATL,2019,1,13,0,4,28871.49676,-6
2019-01-13 05:00:00,MIDATL,2019,1,13,0,5,29637.24824,-6
2019-01-13 06:00:00,MIDATL,2019,1,13,0,6,30735.31199,-7
2019-01-13 07:00:00,MIDATL,2019,1,13,0,7,31757.20152,-7
2019-01-13 08:00:00,MIDATL,2019,1,13,0,8,31262.06141,-7
2019-01-13 09:00:00,MIDATL,2019,1,13,0,9,30121.92292,-6
2019-01-13 10:00:00,MIDATL,2019,1,13,0,10,28751.69989,-6
2019-01-13 11:00:00,MIDATL,2019,1,13,0,11,25079.32066,-6
2019-01-13 12:00:00,MIDATL,2019,1,13,0,12,25382.38137,-6
2019-01-13 13:00:00,MIDATL,2019,1,13,0,13,26166.21309,-6
2019-01-13 14:00:00,MIDATL,2019,1,13,0,14,27454.18053,-6
2019-01-13 15:00:00,MIDATL,2019,1,13,0,15,29465.97755,-6
2019-01-13 16:00:00,MIDATL,2019,1,13,0,16,32389.00583,-7
2019-01-13 17:00:00,MIDATL,2019,1,13,0,17,34206.14947,-8
2019-01-13 18:00:00,MIDATL,2019,1,13,0,18,34435.38814,-8
2019-01-13 19:00:00,MIDATL,2019,1,13,0,19,34123.70958,-8
2019-01-13 20:00:00,MIDATL,2019,1,13,0,20,33748.87737,-8
2019-01-13 21:00:00,MIDATL,2019,1,13,0,21,32933.32393,-8
2019-01-13 22:00:00,MIDATL,2019,1,13,0,22,31782.13602,-8
2019-01-13 23:00:00,MIDATL,2019,1,13,0,23,30574.52696,-8
2019-01-14 00:00:00,MIDATL,2019,1,14,1,0,30096.44049,-8
2019-01-14 01:00:00,MIDATL,2019,1,14,1,1,29480.28808,-8
2019-01-14 02:00:00,MIDATL,2019,1,14,1,2,29281.42227,-8
2019-01-14 03:00:00,MIDATL,2019,1,14,1,3,29339.51559,-8
2019-01-14 04:00:00,MIDATL,2019,1,14,1,4,29737.20798,-8
2019-01-14 05:00:00,MIDATL,2019,1,14,1,5,30614.98578,-8
2019-01-14 06:00:00,MIDATL,2019,1,14,1,6,31878.49217,-8
2019-01-14 07:00:00,MIDATL,2019,1,14,1,7,32908.40493,-8
2019-01-14 08:00:00,MIDATL,2019,1,14,1,8,32412.8424,-7
2019-01-14 09:00:00,MIDATL,2019,1,14,1,9,31692.48633,-5
2019-01-14 10:00:00,MIDATL,2019,1,14,1,10,31348.23714,-3
2019-01-14 11:00:00,MIDATL,2019,1,14,1,11,32255.05739,-3
2019-01-14 12:00:00,MIDATL,2019,1,14,1,12,27941.61682,-3
2019-01-14 13:00:00,MIDATL,2019,1,14,1,13,28363.57873,-3
2019-01-14 14:00:00,MIDATL,2019,1,14,1,14,29287.69562,-3
2019-01-14 15:00:00,MIDATL,2019,1,14,1,15,31966.2955,-3
2019-01-14 16:00:00,MIDATL,2019,1,14,1,16,35709.26439,-4
2019-01-14 17:00:00,MIDATL,2019,1,14,1,17,37720.44975,-5
2019-01-14 18:00:00,MIDATL,2019,1,14,1,18,37899.8356,-5
2019-01-14 19:00:00,MIDATL,2019,1,14,1,19,37347.72957,-6
2019-01-14 20:00:00,MIDATL,2019,1,14,1,20,36937.0864,-6
2019-01-14 21:00:00,MIDATL,2019,1,14,1,21,35700.64836,-6
2019-01-14 22:00:00,MIDATL,2019,1,14,1,22,34093.23443,-5
2019-01-14 23:00:00,MIDATL,2019,1,14,1,23,32637.44746,-5
2019-01-15 00:00:00,MIDATL,2019,1,15,1,0,30520.20124,-5
2019-01-15 01:00:00,MIDATL,2019,1,15,1,1,30066.98466,-6
2019-01-15 02:00:00,MIDATL,2019,1,15,1,2,30040.1627,-6
2019-01-15 03:00:00,MIDATL,2019,1,15,1,3,30322.55939,-5
2019-01-15 04:00:00,MIDATL,2019,1,15,1,4,31172.12394,-5
2019-01-15 05:00:00,MIDATL,2019,1,15,1,5,33163.28003,-4
2019-01-15 06:00:00,MIDATL,2019,1,15,1,6,35963.23247,-4
2019-01-15 07:00:00,MIDATL,2019,1,15,1,7,37693.53781,-3
2019-01-15 08:00:00,MIDATL,2019,1,15,1,8,35763.1134,-1
2019-01-15 09:00:00,MIDATL,2019,1,15,1,9,33243.015,0
2019-01-15 10:00:00,MIDATL,2019,1,15,1,10,32248.92598,2
2019-01-15 11:00:00,MIDATL,2019,1,15,1,11,33544.47518,3
2019-01-15 12:00:00,MIDATL,2019,1,15,1,12,29664.60655,4
2019-01-15 13:00:00,MIDATL,2019,1,15,1,13,29748.91972,3
2019-01-15 14:00:00,MIDATL,2019,1,15,1,14,30804.15839,2
2019-01-15 15:00:00,MIDATL,2019,1,15,1,15,32689.00743,1
2019-01-15 16:00:00,MIDATL,2019,1,15,1,16,35743.81274,1
2019-01-15 17:00:00,MIDATL,2019,1,15,1,17,38250.82212,1
2019-01-15 18:00:00,MIDATL,2019,1,15,1,18,38867.13739,1
2019-01-15 19:00:00,MIDATL,2019,1,15,1,19,38686.92813,1
2019-01-15 20:00:00,MIDATL,2019,1,15,1,20,38176.09661,1
2019-01-15 21:00:00,MIDATL,2019,1,15,1,21,36960.11449,1
2019-01-15 22:00:00,MIDATL,2019,1,15,1,22,35225.35164,0
