Year,Month,Day,Hour,AC System Output (W)
2015,6,18,4,0
2015,6,18,5,32697999.3
2015,6,18,6,124833942.3
2015,6,18,7,244797535.5
2015,6,18,8,350237267
2015,6,18,9,408954447.6
2015,6,18,10,424236526.6
2015,6,18,11,456464051
2015,6,18,12,465995878.7
2015,6,18,13,384353257.7
2015,6,18,14,370704783.5
2015,6,18,15,284816971.3
2015,6,18,16,137437758.5
2015,6,18,17,101958257.1
2015,6,18,18,27247037.96
2015,6,18,19,0
2015,6,18,20,0
2015,6,18,21,0
2015,6,18,22,0
2015,6,18,23,0
2015,6,19,0,0
2015,6,19,1,0
2015,6,19,2,0
2015,6,19,3,0
2015,6,19,4,0
2015,6,19,5,31155124.6
2015,6,19,6,121736155.8
2015,6,19,7,193580701.1
2015,6,19,8,328189500.8
2015,6,19,9,364992525.7
2015,6,19,10,436838232
2015,6,19,11,482765052.8
2015,6,19,12,488594949.8
2015,6,19,13,459490165.7
2015,6,19,14,424687946.1
2015,6,19,15,338801329.9
2015,6,19,16,227321728.5
2015,6,19,17,98479972.35
2015,6,19,18,17439679.44
2015,6,19,19,0
2015,6,19,20,0
2015,6,19,21,0
2015,6,19,22,0
2015,6,19,23,0
2015,6,20,0,0
2015,6,20,1,0
2015,6,20,2,0
2015,6,20,3,0
2015,6,20,4,0
2015,6,20,5,32527931.32
2015,6,20,6,98830298.55
2015,6,20,7,196996132.4
2015,6,20,8,239941914.7
2015,6,20,9,410041344.1
2015,6,20,10,436437517.4
2015,6,20,11,512582426.8
2015,6,20,12,506978286.4
2015,6,20,13,493202111.7
2015,6,20,14,378142182.4
2015,6,20,15,343228350.8
2015,6,20,16,191581936.2
2015,6,20,17,95659579.66
2015,6,20,18,23706206.04
2015,6,20,19,0
2015,6,20,20,0
2015,6,20,21,0
2015,6,20,22,0
2015,6,20,23,0
2015,6,21,0,0
2015,6,21,1,0
2015,6,21,2,0
2015,6,21,3,0
2015,6,21,4,0
2015,6,21,5,37295809.34
2015,6,21,6,124228226.9
2015,6,21,7,233720027.6
2015,6,21,8,335296754.6
2015,6,21,9,305121209.4
2015,6,21,10,320479697.7
2015,6,21,11,337816851.7
2015,6,21,12,366109441.9
2015,6,21,13,395190327.6
2015,6,21,14,360654906.9
2015,6,21,15,310322172.7
2015,6,21,16,179766872.9
2015,6,21,17,27828916.58
2015,6,21,18,28409654.82
2015,6,21,19,0
2015,6,21,20,0
2015,6,21,21,0
2015,6,21,22,0
2015,6,21,23,0
2015,6,22,0,0
2015,6,22,1,0
2015,6,22,2,0
2015,6,22,3,0
2015,6,22,4,0
2015,6,22,5,32474148.18
2015,6,22,6,79579753.66
2015,6,22,7,158126904
2015,6,22,8,331789482.1
2015,6,22,9,214717185.3
2015,6,22,10,76214593.48
2015,6,22,11,128943072.2
2015,6,22,12,282624697.4
2015,6,22,13,354990961.9
2015,6,22,14,91199971.11
2015,6,22,15,167760282.3
2015,6,22,16,24259047.17
2015,6,22,17,36291513.54
2015,6,22,18,3523414.551
2015,6,22,19,0
2015,6,22,20,0
2015,6,22,21,0
2015,6,22,22,0
2015,6,22,23,0
2015,6,23,0,0
2015,6,23,1,0
2015,6,23,2,0
2015,6,23,3,0
2015,6,23,4,0
2015,6,23,5,30914926.89
2015,6,23,6,69316960.83
2015,6,23,7,127716866.1
2015,6,23,8,205109182.9
2015,6,23,9,110067449.7
2015,6,23,10,199259726.3
2015,6,23,11,144361740.4
2015,6,23,12,84562734.9
2015,6,23,13,122004291.7
2015,6,23,14,112630418.6
2015,6,23,15,131472515.4
2015,6,23,16,90313109.34
2015,6,23,17,67617957.91
2015,6,23,18,21824807.76
2015,6,23,19,0
2015,6,23,20,0
2015,6,23,21,0
2015,6,23,22,0
2015,6,23,23,0
2015,6,24,0,0
2015,6,24,1,0
2015,6,24,2,0
2015,6,24,3,0
2015,6,24,4,0
2015,6,24,5,34609182.63
2015,6,24,6,66877218.81
2015,6,24,7,63270518.24
2015,6,24,8,58981018.71
2015,6,24,9,168983005.8
2015,6,24,10,134872760.9
2015,6,24,11,157638511.2
2015,6,24,12,157430977.3
2015,6,24,13,175208504.6
2015,6,24,14,154077391.1
2015,6,24,15,123936263
2015,6,24,16,214518282.1
2015,6,24,17,6453379.451
2015,6,24,18,0
2015,6,24,19,0
2015,6,24,20,0
2015,6,24,21,0
2015,6,24,22,0
2015,6,24,23,0
2015,6,25,0,0
2015,6,25,1,0
2015,6,25,2,0
2015,6,25,3,0
2015,6,25,4,0
2015,6,25,5,27596150.48
2015,6,25,6,121149003.2
2015,6,25,7,98072315.78
2015,6,25,8,212939908.7
2015,6,25,9,214100470.5
2015,6,25,10,225298549.3
2015,6,25,11,242594426.4
2015,6,25,12,523721568.7
2015,6,25,13,480682397.3
2015,6,25,14,419820505
2015,6,25,15,332154431.1
2015,6,25,16,223937231.5
2015,6,25,17,69489016.43
2015,6,25,18,23802154.37
2015,6,25,19,0
2015,6,25,20,0
2015,6,25,21,0
2015,6,25,22,0
2015,6,25,23,0
2015,6,26,0,0
2015,6,26,1,0
2015,6,26,2,0
2015,6,26,3,0
2015,6,26,4,0
2015,6,26,5,26840260.87
2015,6,26,6,121787470.5
2015,6,26,7,244790452.8
2015,6,26,8,350950982.6
2015,6,26,9,431655397.7
2015,6,26,10,424226723.3
2015,6,26,11,384564239.1
2015,6,26,12,96478076.52
2015,6,26,13,198264553.6
2015,6,26,14,171936112
2015,6,26,15,162926859.6
2015,6,26,16,130384739.3
2015,6,26,17,91411046.31
2015,6,26,18,18904940.03
2015,6,26,19,0
2015,6,26,20,0
2015,6,26,21,0
2015,6,26,22,0
2015,6,26,23,0
2015,6,27,0,0
2015,6,27,1,0
2015,6,27,2,0
2015,6,27,3,0
2015,6,27,4,0
2015,6,27,5,26063735.73
2015,6,27,6,120366465.4
2015,6,27,7,246310522.6
2015,6,27,8,354422137.7
2015,6,27,9,433012470.5
2015,6,27,10,483058072.1
2015,6,27,11,506869512.3
2015,6,27,12,217943188.3
2015,6,27,13,476359577.2
2015,6,27,14,409485137.5
2015,6,27,15,333751660.6
2015,6,27,16,224850811.9
2015,6,27,17,104717877.7
2015,6,27,18,24199701.32
2015,6,27,19,0
2015,6,27,20,0
2015,6,27,21,0
2015,6,27,22,0
2015,6,27,23,0
2015,6,28,0,0
2015,6,28,1,0
2015,6,28,2,0
2015,6,28,3,0
2015,6,28,4,0
2015,6,28,5,10821194.48
2015,6,28,6,85005418.23
2015,6,28,7,238977066.5
2015,6,28,8,342901113.9
2015,6,28,9,434036091.4
2015,6,28,10,483935113
2015,6,28,11,368039818.4
2015,6,28,12,504708055.4
2015,6,28,13,279154433.4
2015,6,28,14,361177646.4
2015,6,28,15,241679626.5
2015,6,28,16,218131256.3
2015,6,28,17,97257588.96
2015,6,28,18,28189787.75
2015,6,28,19,0
2015,6,28,20,0
2015,6,28,21,0
2015,6,28,22,0
2015,6,28,23,0
2015,6,29,0,0
2015,6,29,1,0
2015,6,29,2,0
2015,6,29,3,0
2015,6,29,4,0
2015,6,29,5,13678153.74
2015,6,29,6,111548001.5
2015,6,29,7,241719144.4
2015,6,29,8,313856415.9
2015,6,29,9,398848542.2
2015,6,29,10,455049565.7
2015,6,29,11,531901717.7
2015,6,29,12,524887970.2
2015,6,29,13,492226709.7
2015,6,29,14,430980754.4
2015,6,29,15,340163116.7
2015,6,29,16,232571590.9
2015,6,29,17,106012261.2
2015,6,29,18,20163305.87
2015,6,29,19,0
2015,6,29,20,0
2015,6,29,21,0
2015,6,29,22,0
2015,6,29,23,0
2015,6,30,0,0
2015,6,30,1,0
2015,6,30,2,0
2015,6,30,3,0
2015,6,30,4,0
2015,6,30,5,24337693.2
2015,6,30,6,123826937.7
2015,6,30,7,259538277
2015,6,30,8,377577438.9
2015,6,30,9,466209346
2015,6,30,10,513141213.2
2015,6,30,11,536367646.8
2015,6,30,12,533165823.6
2015,6,30,13,496186621.2
2015,6,30,14,435864612.4
2015,6,30,15,347250154.2
2015,6,30,16,232814655.7
2015,6,30,17,105571067.1
2015,6,30,18,18460595.95
2015,6,30,19,0
2015,6,30,20,0
2015,6,30,21,0
2015,6,30,22,0
2015,6,30,23,0
2015,7,1,0,0
2015,7,1,1,0
2015,7,1,2,0
2015,7,1,3,0
2015,7,1,4,0
2015,7,1,5,29155893.6
2015,7,1,6,116286100.3
2015,7,1,7,201624284.5
2015,7,1,8,339955067
2015,7,1,9,433073119.4
2015,7,1,10,484325789.7
2015,7,1,11,511521469
2015,7,1,12,509790605.5
2015,7,1,13,476283121
2015,7,1,14,417239383.7
2015,7,1,15,332065122.9
2015,7,1,16,140697861.9
2015,7,1,17,4552593.774
2015,7,1,18,26944060.03
2015,7,1,19,0
2015,7,1,20,0
2015,7,1,21,0
2015,7,1,22,0
2015,7,1,23,0
2015,7,2,0,0
2015,7,2,1,0
2015,7,2,2,0
2015,7,2,3,0
2015,7,2,4,0
2015,7,2,5,27748285.86
2015,7,2,6,117257187
2015,7,2,7,236342730.8
2015,7,2,8,341741349.5
2015,7,2,9,420209540.1
2015,7,2,10,349729865.7
2015,7,2,11,519904672.4
2015,7,2,12,49118477.22
2015,7,2,13,492652847.1
2015,7,2,14,252417115.7
2015,7,2,15,342454760.2
2015,7,2,16,228409680.4
2015,7,2,17,107506708.8
2015,7,2,18,22759992.56
2015,7,2,19,0
2015,7,2,20,0
2015,7,2,21,0
2015,7,2,22,0
2015,7,2,23,0
2015,7,3,0,0
2015,7,3,1,0
2015,7,3,2,0
2015,7,3,3,0
2015,7,3,4,0
2015,7,3,5,28446862.68
2015,7,3,6,102399685.7
2015,7,3,7,247260220.2
2015,7,3,8,361469727.6
2015,7,3,9,447031381.7
2015,7,3,10,498403661.3
2015,7,3,11,529038365.3
2015,7,3,12,526072899.5
2015,7,3,13,485173889.9
2015,7,3,14,418779106.9
2015,7,3,15,328703187.5
2015,7,3,16,222520119.5
2015,7,3,17,90028064.01
2015,7,3,18,28306471.29
2015,7,3,19,0
2015,7,3,20,0
2015,7,3,21,0
2015,7,3,22,0
2015,7,3,23,0
2015,7,4,0,0
2015,7,4,1,0
2015,7,4,2,0
2015,7,4,3,0
2015,7,4,4,0
2015,7,4,5,27868299.7
2015,7,4,6,71426446.38
2015,7,4,7,58222602.06
2015,7,4,8,150638296
2015,7,4,9,113337731.6
2015,7,4,10,225155440.3
2015,7,4,11,288610156.8
2015,7,4,12,212575592.9
2015,7,4,13,390623129.3
2015,7,4,14,321216889.5
2015,7,4,15,199722778.3
2015,7,4,16,106451110
2015,7,4,17,87829821.34
2015,7,4,18,22389001.51
2015,7,4,19,0
2015,7,4,20,0
2015,7,4,21,0
2015,7,4,22,0
2015,7,4,23,0
2015,7,5,0,0
2015,7,5,1,0
2015,7,5,2,0
2015,7,5,3,0
2015,7,5,4,0
2015,7,5,5,21436155.29
2015,7,5,6,54978440.73
2015,7,5,7,96488466.11
2015,7,5,8,151157892.7
2015,7,5,9,182991316.3
2015,7,5,10,266384336.9
2015,7,5,11,143653876.2
2015,7,5,12,212002359.5
2015,7,5,13,187559183
2015,7,5,14,129247700.7
2015,7,5,15,134028776.8
2015,7,5,16,175985859.4
2015,7,5,17,87210643.97
2015,7,5,18,26051965.35
2015,7,5,19,0
2015,7,5,20,0
2015,7,5,21,0
2015,7,5,22,0
2015,7,5,23,0
2015,7,6,0,0
2015,7,6,1,0
2015,7,6,2,0
2015,7,6,3,0
2015,7,6,4,0
2015,7,6,5,26770808.33
2015,7,6,6,45164085.95
2015,7,6,7,65280857.07
2015,7,6,8,135063256.3
2015,7,6,9,145147022.2
2015,7,6,10,224115754.2
2015,7,6,11,284190359.4
2015,7,6,12,265124053.8
2015,7,6,13,280305754.8
2015,7,6,14,125219963.7
2015,7,6,15,224194274.2
2015,7,6,16,132561276.4
2015,7,6,17,92077082.38
2015,7,6,18,27233291.69
2015,7,6,19,0
2015,7,6,20,0
2015,7,6,21,0
2015,7,6,22,0
2015,7,6,23,0
2015,7,7,0,0
2015,7,7,1,0
2015,7,7,2,0
2015,7,7,3,0
2015,7,7,4,0
2015,7,7,5,20289260.6
2015,7,7,6,60420750.92
2015,7,7,7,100456257.7
2015,7,7,8,117040014
2015,7,7,9,210175316.1
2015,7,7,10,126597018.3
2015,7,7,11,379887633.6
2015,7,7,12,500880183.1
2015,7,7,13,461297344.7
2015,7,7,14,358097613.6
2015,7,7,15,151593669.2
2015,7,7,16,112682870.8
2015,7,7,17,106112357.8
2015,7,7,18,28660951.57
2015,7,7,19,0
2015,7,7,20,0
2015,7,7,21,0
2015,7,7,22,0
2015,7,7,23,0
2015,7,8,0,0
2015,7,8,1,0
2015,7,8,2,0
2015,7,8,3,0
2015,7,8,4,0
2015,7,8,5,27159688
2015,7,8,6,112340577.1
2015,7,8,7,231927835
2015,7,8,8,340248320.8
2015,7,8,9,425605841.7
2015,7,8,10,474982334.9
2015,7,8,11,515176822.4
2015,7,8,12,513109364.3
2015,7,8,13,477298908.7
2015,7,8,14,414509571.6
2015,7,8,15,329507313.6
2015,7,8,16,218373852.1
2015,7,8,17,107091019.7
2015,7,8,18,27503626.25
2015,7,8,19,0
2015,7,8,20,0
2015,7,8,21,0
2015,7,8,22,0
2015,7,8,23,0
2015,7,9,0,0
2015,7,9,1,0
2015,7,9,2,0
2015,7,9,3,0
2015,7,9,4,0
2015,7,9,5,30314033.9
2015,7,9,6,113618731.3
2015,7,9,7,155901761
2015,7,9,8,335042432.4
2015,7,9,9,427000673.6
2015,7,9,10,485641444.9
2015,7,9,11,513114195.6
2015,7,9,12,197351700.3
2015,7,9,13,247022385.4
2015,7,9,14,147074560.9
2015,7,9,15,330228698.3
2015,7,9,16,216946585
2015,7,9,17,88420638.42
2015,7,9,18,11081287.49
2015,7,9,19,0
2015,7,9,20,0
2015,7,9,21,0
2015,7,9,22,0
2015,7,9,23,0
2015,7,10,0,0
2015,7,10,1,0
2015,7,10,2,0
2015,7,10,3,0
2015,7,10,4,0
2015,7,10,5,20858298.82
2015,7,10,6,116340288
2015,7,10,7,252805728.6
2015,7,10,8,367563585.8
2015,7,10,9,456593557.3
2015,7,10,10,512399964
2015,7,10,11,440952791.2
2015,7,10,12,464427683.7
2015,7,10,13,434000912.2
2015,7,10,14,364976601.3
2015,7,10,15,308008061.5
2015,7,10,16,219658877.9
2015,7,10,17,94953591.75
2015,7,10,18,22725965.48
2015,7,10,19,0
2015,7,10,20,0
2015,7,10,21,0
2015,7,10,22,0
2015,7,10,23,0
2015,7,11,0,0
2015,7,11,1,0
2015,7,11,2,0
2015,7,11,3,0
2015,7,11,4,0
2015,7,11,5,19397552.9
2015,7,11,6,114642492.9
2015,7,11,7,243002692.7
2015,7,11,8,353891682.3
2015,7,11,9,435162060.3
2015,7,11,10,485989765.9
2015,7,11,11,508160823.5
2015,7,11,12,505576794
2015,7,11,13,471563667.2
2015,7,11,14,414123350.9
2015,7,11,15,331728293.8
2015,7,11,16,220755319.7
2015,7,11,17,92391725.14
2015,7,11,18,23077517.09
2015,7,11,19,0
2015,7,11,20,0
2015,7,11,21,0
2015,7,11,22,0
2015,7,11,23,0
2015,7,12,0,0
2015,7,12,1,0
2015,7,12,2,0
2015,7,12,3,0
2015,7,12,4,0
2015,7,12,5,24745861.33
2015,7,12,6,98611214.22
2015,7,12,7,184752832.7
2015,7,12,8,337106794.8
2015,7,12,9,420252364.9
2015,7,12,10,468592150.5
2015,7,12,11,509897175
2015,7,12,12,511655947.4
2015,7,12,13,477226814.8
2015,7,12,14,418608605
2015,7,12,15,331184798.6
2015,7,12,16,225491870.7
2015,7,12,17,93888306.94
2015,7,12,18,24244054.96
2015,7,12,19,0
2015,7,12,20,0
2015,7,12,21,0
2015,7,12,22,0
2015,7,12,23,0
2015,7,13,0,0
2015,7,13,1,0
2015,7,13,2,0
2015,7,13,3,0
2015,7,13,4,0
2015,7,13,5,23692452.44
2015,7,13,6,112089784.6
2015,7,13,7,237611105.1
2015,7,13,8,352542302
2015,7,13,9,441695119.2
2015,7,13,10,503073395.2
2015,7,13,11,530589627.3
2015,7,13,12,527370824.3
2015,7,13,13,494466123.8
2015,7,13,14,433442829.4
2015,7,13,15,342821655.8
2015,7,13,16,226360421.7
2015,7,13,17,104084546.6
2015,7,13,18,23185077.49
2015,7,13,19,0
2015,7,13,20,0
2015,7,13,21,0
2015,7,13,22,0
2015,7,13,23,0
2015,7,14,0,0
2015,7,14,1,0
2015,7,14,2,0
2015,7,14,3,0
2015,7,14,4,0
2015,7,14,5,2233975.943
2015,7,14,6,16567244.08
2015,7,14,7,157207096.9
2015,7,14,8,218448220.9
2015,7,14,9,125049250.8
2015,7,14,10,293899724.8
2015,7,14,11,78924629.01
2015,7,14,12,228426378.8
2015,7,14,13,373579182.1
2015,7,14,14,384970418.2
2015,7,14,15,247294039.2
2015,7,14,16,175369226.7
2015,7,14,17,87290541.79
2015,7,14,18,20438118.46
2015,7,14,19,0
2015,7,14,20,0
2015,7,14,21,0
2015,7,14,22,0
2015,7,14,23,0
2015,7,15,0,0
2015,7,15,1,0
2015,7,15,2,0
2015,7,15,3,0
2015,7,15,4,0
2015,7,15,5,19930108.82
2015,7,15,6,107908150.4
2015,7,15,7,231516848.1
2015,7,15,8,341105098.5
2015,7,15,9,421315105.1
2015,7,15,10,473768042.8
2015,7,15,11,494446048.2
2015,7,15,12,493740916.3
2015,7,15,13,468235902.5
2015,7,15,14,413819121.1
2015,7,15,15,341852210.9
2015,7,15,16,228673336.8
2015,7,15,17,104067531.6
2015,7,15,18,18918385.81
2015,7,15,19,0
2015,7,15,20,0
2015,7,15,21,0
2015,7,15,22,0
2015,7,15,23,0
2015,7,16,0,0
2015,7,16,1,0
2015,7,16,2,0
2015,7,16,3,0
2015,7,16,4,0
2015,7,16,5,19777922.14
2015,7,16,6,108144015.2
2015,7,16,7,234488036.4
2015,7,16,8,345054690.7
2015,7,16,9,425810725.4
2015,7,16,10,480396366.9
2015,7,16,11,504729913.4
2015,7,16,12,503486023.8
2015,7,16,13,469962638.3
2015,7,16,14,416226504.2
2015,7,16,15,333175401.9
2015,7,16,16,222880612.5
2015,7,16,17,102468812.8
2015,7,16,18,17778551.88
2015,7,16,19,0
2015,7,16,20,0
2015,7,16,21,0
2015,7,16,22,0
2015,7,16,23,0
2015,7,17,0,0
2015,7,17,1,0
2015,7,17,2,0
2015,7,17,3,0
2015,7,17,4,0
2015,7,17,5,21682252.85
2015,7,17,6,92541125.34
2015,7,17,7,220054948.8
2015,7,17,8,325363508.7
2015,7,17,9,353133124.9
2015,7,17,10,450129215.2
2015,7,17,11,430214832.9
2015,7,17,12,407460738.7
2015,7,17,13,409355209
2015,7,17,14,335506750.9
2015,7,17,15,282197035.5
2015,7,17,16,205365240.6
2015,7,17,17,81166505.62
2015,7,17,18,22217595.26
2015,7,17,19,0
2015,7,17,20,0
2015,7,17,21,0
2015,7,17,22,0
2015,7,17,23,0
2015,7,18,0,0
2015,7,18,1,0
2015,7,18,2,0
2015,7,18,3,0
2015,7,18,4,0
2015,7,18,5,24841155.92
2015,7,18,6,103951803.7
2015,7,18,7,212132663.3
2015,7,18,8,313383959.2
2015,7,18,9,356552988.8
2015,7,18,10,378505864.9
2015,7,18,11,448270674.6
2015,7,18,12,450147226.9
2015,7,18,13,448658443.2
2015,7,18,14,392419332.3
2015,7,18,15,309505429
2015,7,18,16,206792366.9
2015,7,18,17,86898235.08
2015,7,18,18,24001567.67
2015,7,18,19,0
2015,7,18,20,0
2015,7,18,21,0
2015,7,18,22,0
2015,7,18,23,0
2015,7,19,0,0
2015,7,19,1,0
2015,7,19,2,0
2015,7,19,3,0
2015,7,19,4,0
2015,7,19,5,23565974.42
2015,7,19,6,89034151.94
2015,7,19,7,203921322.1
2015,7,19,8,314612534.1
2015,7,19,9,396070417.3
2015,7,19,10,462438980.1
2015,7,19,11,504613540.6
2015,7,19,12,502433368.3
2015,7,19,13,476752927.5
2015,7,19,14,417336056.1
2015,7,19,15,334543779
2015,7,19,16,217178720.8
2015,7,19,17,100492117.1
2015,7,19,18,22192226.66
2015,7,19,19,0
2015,7,19,20,0
2015,7,19,21,0
2015,7,19,22,0
2015,7,19,23,0
2015,7,20,0,0
2015,7,20,1,0
2015,7,20,2,0
2015,7,20,3,0
2015,7,20,4,0
2015,7,20,5,24195762.72
2015,7,20,6,103172408.6
2015,7,20,7,210366057.7
2015,7,20,8,314434339.8
2015,7,20,9,398831468.6
2015,7,20,10,456577234.2
2015,7,20,11,495597017.8
2015,7,20,12,496208760.6
2015,7,20,13,460356277.7
2015,7,20,14,406653493.3
2015,7,20,15,318014292.4
2015,7,20,16,211325887
2015,7,20,17,101216081.5
2015,7,20,18,23992991.27
2015,7,20,19,0
2015,7,20,20,0
2015,7,20,21,0
2015,7,20,22,0
2015,7,20,23,0
2015,7,21,0,0
2015,7,21,1,0
2015,7,21,2,0
2015,7,21,3,0
2015,7,21,4,0
2015,7,21,5,23632756.27
2015,7,21,6,102899699.4
2015,7,21,7,209294382
2015,7,21,8,315736134.3
2015,7,21,9,316634658
2015,7,21,10,468031441
2015,7,21,11,494479163.5
2015,7,21,12,392297659.2
2015,7,21,13,469007077.5
2015,7,21,14,411497387.8
2015,7,21,15,327135227.1
2015,7,21,16,211748764.4
2015,7,21,17,97033503.32
2015,7,21,18,19959641.76
2015,7,21,19,0
2015,7,21,20,0
2015,7,21,21,0
2015,7,21,22,0
2015,7,21,23,0
2015,7,22,0,0
2015,7,22,1,0
2015,7,22,2,0
2015,7,22,3,0
2015,7,22,4,0
2015,7,22,5,22734193.02
2015,7,22,6,102294394.4
2015,7,22,7,104833887
2015,7,22,8,32548695.84
2015,7,22,9,68032550.64
2015,7,22,10,216661985.3
2015,7,22,11,413340871.6
2015,7,22,12,498369889.2
2015,7,22,13,321825231.7
2015,7,22,14,394273792.1
2015,7,22,15,299991237.8
2015,7,22,16,144435065.5
2015,7,22,17,40024604.18
2015,7,22,18,4582586.607
2015,7,22,19,0
2015,7,22,20,0
2015,7,22,21,0
2015,7,22,22,0
2015,7,22,23,0
2015,7,23,0,0
2015,7,23,1,0
2015,7,23,2,0
2015,7,23,3,0
2015,7,23,4,0
2015,7,23,5,20310719.91
2015,7,23,6,65601597.57
2015,7,23,7,52769304.24
2015,7,23,8,232407257.1
2015,7,23,9,18698282.75
2015,7,23,10,370214479.3
2015,7,23,11,425390310.5
2015,7,23,12,360432175.7
2015,7,23,13,146780990.5
2015,7,23,14,289306353.2
2015,7,23,15,177726831.1
2015,7,23,16,162220156.4
2015,7,23,17,99146829.26
2015,7,23,18,21089468.67
2015,7,23,19,0
2015,7,23,20,0
2015,7,23,21,0
2015,7,23,22,0
2015,7,23,23,0
2015,7,24,0,0
2015,7,24,1,0
2015,7,24,2,0
2015,7,24,3,0
2015,7,24,4,0
2015,7,24,5,0
2015,7,24,6,15344763.95
2015,7,24,7,47342443.58
2015,7,24,8,82607316.66
2015,7,24,9,135159354.2
2015,7,24,10,140816239.9
2015,7,24,11,178625988
2015,7,24,12,185806824.9
2015,7,24,13,341377127.5
2015,7,24,14,346082509.7
2015,7,24,15,317695357.8
2015,7,24,16,222227475.5
2015,7,24,17,100294210.6
2015,7,24,18,20921218.29
2015,7,24,19,0
2015,7,24,20,0
2015,7,24,21,0
2015,7,24,22,0
2015,7,24,23,0
2015,7,25,0,0
2015,7,25,1,0
2015,7,25,2,0
2015,7,25,3,0
2015,7,25,4,0
2015,7,25,5,17174275.83
2015,7,25,6,99817614.52
2015,7,25,7,216715199.7
2015,7,25,8,317412587.4
2015,7,25,9,411977935.6
2015,7,25,10,427990475.5
2015,7,25,11,506722697.8
2015,7,25,12,501599949.6
2015,7,25,13,485937982.1
2015,7,25,14,425632859.4
2015,7,25,15,298940153.6
2015,7,25,16,223237165.4
2015,7,25,17,99151132.85
2015,7,25,18,17988303.46
2015,7,25,19,0
2015,7,25,20,0
2015,7,25,21,0
2015,7,25,22,0
2015,7,25,23,0
2015,7,26,0,0
2015,7,26,1,0
2015,7,26,2,0
2015,7,26,3,0
2015,7,26,4,0
2015,7,26,5,21684167.19
2015,7,26,6,102176192.3
2015,7,26,7,224084163.3
2015,7,26,8,336680680.8
2015,7,26,9,423986425.9
2015,7,26,10,482128074.8
2015,7,26,11,508746908.9
2015,7,26,12,507889896.7
2015,7,26,13,476018479.6
2015,7,26,14,425382477.3
2015,7,26,15,331905948.7
2015,7,26,16,216278391.3
2015,7,26,17,99459290.92
2015,7,26,18,19779751.45
2015,7,26,19,0
2015,7,26,20,0
2015,7,26,21,0
2015,7,26,22,0
2015,7,26,23,0
2015,7,27,0,0
2015,7,27,1,0
2015,7,27,2,0
2015,7,27,3,0
2015,7,27,4,0
2015,7,27,5,0
2015,7,27,6,61284857.61
2015,7,27,7,206889344.3
2015,7,27,8,322303809.5
2015,7,27,9,287919284.2
2015,7,27,10,252673243.7
2015,7,27,11,47575162.78
2015,7,27,12,53753389.59
2015,7,27,13,59454911.85
2015,7,27,14,25946090.62
2015,7,27,15,13610032.15
2015,7,27,16,23108750.36
2015,7,27,17,37778362.42
2015,7,27,18,11852721.18
2015,7,27,19,0
2015,7,27,20,0
2015,7,27,21,0
2015,7,27,22,0
2015,7,27,23,0
2015,7,28,0,0
2015,7,28,1,0
2015,7,28,2,0
2015,7,28,3,0
2015,7,28,4,0
2015,7,28,5,18019953.02
2015,7,28,6,66346968.59
2015,7,28,7,115776893.1
2015,7,28,8,174561008
2015,7,28,9,377950713.7
2015,7,28,10,465537798.6
2015,7,28,11,450254875.3
2015,7,28,12,453310352.9
2015,7,28,13,454646787.3
2015,7,28,14,394784875.6
2015,7,28,15,309037217.3
2015,7,28,16,208662375.9
2015,7,28,17,94779689.24
2015,7,28,18,16689087.24
2015,7,28,19,0
2015,7,28,20,0
2015,7,28,21,0
2015,7,28,22,0
2015,7,28,23,0
2015,7,29,0,0
2015,7,29,1,0
2015,7,29,2,0
2015,7,29,3,0
2015,7,29,4,0
2015,7,29,5,17765128.08
2015,7,29,6,97955726.05
2015,7,29,7,214496166.1
2015,7,29,8,328215416.1
2015,7,29,9,416558642.7
2015,7,29,10,476942332.3
2015,7,29,11,503582696.2
2015,7,29,12,499991322
2015,7,29,13,420399976.8
2015,7,29,14,184955476.6
2015,7,29,15,313407013.3
2015,7,29,16,205703688
2015,7,29,17,95280705.54
2015,7,29,18,17044536.41
2015,7,29,19,0
2015,7,29,20,0
2015,7,29,21,0
2015,7,29,22,0
2015,7,29,23,0
2015,7,30,0,0
2015,7,30,1,0
2015,7,30,2,0
2015,7,30,3,0
2015,7,30,4,0
2015,7,30,5,15555241.1
2015,7,30,6,82707636.01
2015,7,30,7,173444818.9
2015,7,30,8,318542074.2
2015,7,30,9,374690493.1
2015,7,30,10,449224265.4
2015,7,30,11,425455321.7
2015,7,30,12,452769015.4
2015,7,30,13,414599348.9
2015,7,30,14,195737514.4
2015,7,30,15,269601967.3
2015,7,30,16,128425504.1
2015,7,30,17,29141628.43
2015,7,30,18,6371722.665
2015,7,30,19,0
2015,7,30,20,0
2015,7,30,21,0
2015,7,30,22,0
2015,7,30,23,0
2015,7,31,0,0
2015,7,31,1,0
2015,7,31,2,0
2015,7,31,3,0
2015,7,31,4,0
2015,7,31,5,17428666.89
2015,7,31,6,94892825.55
2015,7,31,7,208607261.9
2015,7,31,8,316558014.3
2015,7,31,9,400933355.4
2015,7,31,10,410787283.9
2015,7,31,11,387006496.5
2015,7,31,12,403578456
2015,7,31,13,404287481.1
2015,7,31,14,277555233.9
2015,7,31,15,212134328.4
2015,7,31,16,203727250.1
2015,7,31,17,92145353.48
2015,7,31,18,15996015.95
2015,7,31,19,0
2015,7,31,20,0
2015,7,31,21,0
2015,7,31,22,0
2015,7,31,23,0
2015,8,1,0,0
2015,8,1,1,0
2015,8,1,2,0
