ept,mw,tmpf,month,hour,dayofweek,mw2day,mw7day
2020-02-16 18:00:00,12151.158,48,2,18,6,13786.811,12261.548
2020-02-16 19:00:00,12100.73,46.9,2,19,6,13920.005,12401.472
2020-02-16 20:00:00,11920.119,45,2,20,6,13963.652,12289.646
2020-02-16 21:00:00,11598.588,46,2,21,6,13811.35,11987.256
2020-02-16 22:00:00,11100.511,46,2,22,6,13503.909,11440.037
2020-02-16 23:00:00,10633.431,45,2,23,6,13208.658,10945.194
2020-02-17 00:00:00,10366.536,44.1,2,0,0,13076.267,10633.85
2020-02-17 01:00:00,10219.754,44.1,2,1,0,13191.535,10520.879
2020-02-17 02:00:00,10231.737,42.1,2,2,0,13330.557,10506.805
2020-02-17 03:00:00,10370.861,41,2,3,0,13468.185,10606.431
2020-02-17 04:00:00,10759.521,39.9,2,4,0,13821.929,10978.081
2020-02-17 05:00:00,11541.709,39,2,5,0,14408.077,11777.51
2020-02-17 06:00:00,12527.592,37.9,2,6,0,15087.777,12941.753
2020-02-17 07:00:00,12950.087,39.9,2,7,0,15499.326,13323.276
2020-02-17 08:00:00,12473.084,42.1,2,8,0,14914.996,12861.747
2020-02-17 09:00:00,11741.438,46,2,9,0,14163.877,12240.672
2020-02-17 10:00:00,11303.901,48.9,2,10,0,13403.125,11848.379
2020-02-17 11:00:00,10855.674,51.1,2,11,0,12886.7,11625.71
2020-02-17 12:00:00,10729.593,53.1,2,12,0,12412.671,11542.35
2020-02-17 13:00:00,10356.675,55,2,13,0,11865.605,11469.784
2020-02-17 14:00:00,10239.003,55.9,2,14,0,11477.219,11361.477
2020-02-17 15:00:00,10252.496,55,2,15,0,11433.794,11463.773
2020-02-17 16:00:00,10577.084,55.9,2,16,0,11867.454,11713.787
2020-02-17 17:00:00,11301.345,54,2,17,0,12808.203,12206.784
2020-02-17 18:00:00,12160.177,51.1,2,18,0,13732.436,12435.464
2020-02-17 19:00:00,12256.164,48.9,2,19,0,13879.178,12195.673
2020-02-17 20:00:00,12169.423,46,2,20,0,13902.476,11730.201
2020-02-17 21:00:00,11805.311,42.1,2,21,0,13668.344,11242.892
2020-02-17 22:00:00,11238.594,42.1,2,22,0,13353.656,10424.23
2020-02-17 23:00:00,10738.137,42.1,2,23,0,13006.774,9781.257
2020-02-18 00:00:00,10366.097,41,2,0,1,12683.801,9342.844
2020-02-18 01:00:00,10220.468,39.9,2,1,1,12517.64,9069.277
2020-02-18 02:00:00,10324.731,39,2,2,1,12481.46,8891.836
2020-02-18 03:00:00,10552.027,36,2,3,1,12519.413,8939.711
2020-02-18 04:00:00,10993.093,35.1,2,4,1,12625.407,9186.25
2020-02-18 05:00:00,11938.615,35.1,2,5,1,12860.433,9899.768
2020-02-18 06:00:00,13132.172,34,2,6,1,13243.518,10914.455
2020-02-18 07:00:00,13480.298,34,2,7,1,13570.513,11424.984
2020-02-18 08:00:00,12905.185,37,2,8,1,13509.005,11291.244
2020-02-18 09:00:00,12238.754,42.1,2,9,1,13118.895,11125.898
2020-02-18 10:00:00,11640.874,45,2,10,1,12340.761,11156.653
2020-02-18 11:00:00,11031.767,46,2,11,1,11782.231,11131.027
2020-02-18 12:00:00,10605.411,53.1,2,12,1,11307.161,10932.562
2020-02-18 13:00:00,10434.645,55.9,2,13,1,11012.304,10841.187
2020-02-18 14:00:00,10324.708,59,2,14,1,10886.726,10648.64
2020-02-18 15:00:00,10362.274,61,2,15,1,10816.293,10702.133
2020-02-18 16:00:00,10622.908,61,2,16,1,10967.986,10869.558
2020-02-18 17:00:00,11143.039,62.1,2,17,1,11582.735,11249.983
2020-02-18 18:00:00,11668.421,61,2,18,1,12151.158,11556.353
2020-02-18 19:00:00,11586.831,59,2,19,1,12100.73,11441.756
2020-02-18 20:00:00,11286.722,55.9,2,20,1,11920.119,11184.801
2020-02-18 21:00:00,10713.533,55.9,2,21,1,11598.588,10603.637
2020-02-18 22:00:00,10007.595,55,2,22,1,11100.511,9973.301
2020-02-18 23:00:00,9414.421,54,2,23,1,10633.431,9441.78
2020-02-19 00:00:00,9005.037,53.1,2,0,2,10366.536,9032.847
2020-02-19 01:00:00,8829.926,52,2,1,2,10219.754,8908.162
2020-02-19 02:00:00,8763.783,52,2,2,2,10231.737,8937.364
2020-02-19 03:00:00,8888.502,51.1,2,3,2,10370.861,9123.638
2020-02-19 04:00:00,9240.834,50,2,4,2,10759.521,9555.911
2020-02-19 05:00:00,10117.663,46.9,2,5,2,11541.709,10434.299
2020-02-19 06:00:00,11366.398,46,2,6,2,12527.592,11588.108
2020-02-19 07:00:00,11912.179,45,2,7,2,12950.087,12132.666
2020-02-19 08:00:00,11954.984,46,2,8,2,12473.084,12131.939
2020-02-19 09:00:00,11912.743,46.9,2,9,2,11741.438,11885.136
2020-02-19 10:00:00,11768.601,46.9,2,10,2,11303.901,11664.225
2020-02-19 11:00:00,11540.216,46.9,2,11,2,10855.674,11327.045
2020-02-19 12:00:00,11308.62,48.9,2,12,2,10729.593,11166.778
2020-02-19 13:00:00,11160.801,51.1,2,13,2,10356.675,11201.671
2020-02-19 14:00:00,11032.47,51.1,2,14,2,10239.003,11269.082
2020-02-19 15:00:00,11022.432,50,2,15,2,10252.496,11530.933
2020-02-19 16:00:00,11195.444,52,2,16,2,10577.084,11833.982
2020-02-19 17:00:00,11770.483,51.1,2,17,2,11301.345,12460.078
2020-02-19 18:00:00,12689.786,48,2,18,2,12160.177,12741.09
2020-02-19 19:00:00,12876.409,41,2,19,2,12256.164,12617.749
2020-02-19 20:00:00,12867.985,37,2,20,2,12169.423,12384.874
2020-02-19 21:00:00,12599.933,35.1,2,21,2,11805.311,11862.378
2020-02-19 22:00:00,12127.811,34,2,22,2,11238.594,11091.359
2020-02-19 23:00:00,11692.334,35.1,2,23,2,10738.137,10508.014
2020-02-20 00:00:00,11492.201,35.1,2,0,3,10366.097,10121.733
2020-02-20 01:00:00,11464.71,34,2,1,3,10220.468,9892.834
2020-02-20 02:00:00,11551.544,34,2,2,3,10324.731,9791.311
2020-02-20 03:00:00,11698.359,33.1,2,3,3,10552.027,9799.738
2020-02-20 04:00:00,12092.983,33.1,2,4,3,10993.093,10034.981
2020-02-20 05:00:00,12907.68,32,2,5,3,11938.615,10730.599
2020-02-20 06:00:00,14053.045,34,2,6,3,13132.172,11692.826
2020-02-20 07:00:00,14368.682,35.1,2,7,3,13480.298,12000.349
2020-02-20 08:00:00,14063.005,37,2,8,3,12905.185,11794.964
2020-02-20 09:00:00,13785.408,37.9,2,9,3,12238.754,11552.205
2020-02-20 10:00:00,13583.343,39,2,10,3,11640.874,11420.137
2020-02-20 11:00:00,13313.046,39,2,11,3,11031.767,11302.129
2020-02-20 12:00:00,13225.13,39.9,2,12,3,10605.411,11201.522
2020-02-20 13:00:00,13134.041,39.9,2,13,3,10434.645,11098.922
2020-02-20 14:00:00,13217.733,39.9,2,14,3,10324.708,11007.544
2020-02-20 15:00:00,13428.094,39.9,2,15,3,10362.274,10925.374
2020-02-20 16:00:00,13852.805,39,2,16,3,10622.908,11135.269
2020-02-20 17:00:00,14390.237,37.9,2,17,3,11143.039,11536.197
2020-02-20 18:00:00,14873.504,32,2,18,3,11668.421,11847.178
2020-02-20 19:00:00,14804.353,30.9,2,19,3,11586.831,11755.748
2020-02-20 20:00:00,14557.202,30.9,2,20,3,11286.722,11616.278
2020-02-20 21:00:00,14048.201,30.9,2,21,3,10713.533,11230.849
2020-02-20 22:00:00,13296.833,30.9,2,22,3,10007.595,10692.683
2020-02-20 23:00:00,12856.098,30.9,2,23,3,9414.421,10265.137
2020-02-21 00:00:00,12580.079,32,2,0,4,9005.037,9930.568
2020-02-21 01:00:00,12652.891,32,2,1,4,8829.926,9903.978
2020-02-21 02:00:00,12816.578,32,2,2,4,8763.783,9975.23
2020-02-21 03:00:00,13175.878,30.9,2,3,4,8888.502,10138.526
2020-02-21 04:00:00,13719.246,28.9,2,4,4,9240.834,10561.799
2020-02-21 05:00:00,14695.294,28.9,2,5,4,10117.663,11512.412
2020-02-21 06:00:00,15878.928,27,2,6,4,11366.398,12796.962
2020-02-21 07:00:00,16379.858,26.1,2,7,4,11912.179,13371.51
2020-02-21 08:00:00,16155.135,26.1,2,8,4,11954.984,13174.01
2020-02-21 09:00:00,15592.953,28,2,9,4,11912.743,12661.114
2020-02-21 10:00:00,15051.557,28.9,2,10,4,11768.601,12218.432
2020-02-21 11:00:00,14463.86,32,2,11,4,11540.216,11766.041
2020-02-21 12:00:00,13925.758,34,2,12,4,11308.62,11441.482
2020-02-21 13:00:00,13350.749,35.1,2,13,4,11160.801,11191.469
2020-02-21 14:00:00,12967.946,37,2,14,4,11032.47,11147.63
2020-02-21 15:00:00,12717.381,37.9,2,15,4,11022.432,11350.2
2020-02-21 16:00:00,12927.369,39,2,16,4,11195.444,11968.297
2020-02-21 17:00:00,13681.81,37.9,2,17,4,11770.483,12901.842
2020-02-21 18:00:00,14547.156,34,2,18,4,12689.786,13786.811
2020-02-21 19:00:00,14817.631,33.1,2,19,4,12876.409,13920.005
2020-02-21 20:00:00,14807.551,28.9,2,20,4,12867.985,13963.652
2020-02-21 21:00:00,14549.31,26.1,2,21,4,12599.933,13811.35
2020-02-21 22:00:00,14195.497,27,2,22,4,12127.811,13503.909
2020-02-21 23:00:00,13873.318,23,2,23,4,11692.334,13208.658
2020-02-22 00:00:00,13816.79,24.1,2,0,5,11492.201,13076.267
2020-02-22 01:00:00,13854.29,24.1,2,1,5,11464.71,13191.535
2020-02-22 02:00:00,14007.501,23,2,2,5,11551.544,13330.557
2020-02-22 03:00:00,14194.998,21.9,2,3,5,11698.359,13468.185
2020-02-22 04:00:00,14504.874,21.9,2,4,5,12092.983,13821.929
2020-02-22 05:00:00,14969.677,21,2,5,5,12907.68,14408.077
2020-02-22 06:00:00,15553.279,19.9,2,6,5,14053.045,15087.777
2020-02-22 07:00:00,15726.408,21,2,7,5,14368.682,15499.326
2020-02-22 08:00:00,14927.059,28,2,8,5,14063.005,14914.996
2020-02-22 09:00:00,13732.667,34,2,9,5,13785.408,14163.877
2020-02-22 10:00:00,12751.595,39,2,10,5,13583.343,13403.125
2020-02-22 11:00:00,11949.887,44.1,2,11,5,13313.046,12886.7
2020-02-22 12:00:00,11239.127,48,2,12,5,13225.13,12412.671
2020-02-22 13:00:00,10636.533,50,2,13,5,13134.041,11865.605
2020-02-22 14:00:00,10262.721,52,2,14,5,13217.733,11477.219
2020-02-22 15:00:00,10006.815,53.1,2,15,5,13428.094,11433.794
2020-02-22 16:00:00,10320.258,53.1,2,16,5,13852.805,11867.454
2020-02-22 17:00:00,11048.559,52,2,17,5,14390.237,12808.203
2020-02-22 18:00:00,11999.965,45,2,18,5,14873.504,13732.436
2020-02-22 19:00:00,12317.366,41,2,19,5,14804.353,13879.178
2020-02-22 20:00:00,12399.226,39.9,2,20,5,14557.202,13902.476
2020-02-22 21:00:00,12354.742,37.9,2,21,5,14048.201,13668.344
2020-02-22 22:00:00,12192.815,35.1,2,22,5,13296.833,13353.656
2020-02-22 23:00:00,11915.407,34,2,23,5,12856.098,13006.774
2020-02-23 00:00:00,11814.178,35.1,2,0,6,12580.079,12683.801
2020-02-23 01:00:00,11837.586,36,2,1,6,12652.891,12517.64
2020-02-23 02:00:00,11989.179,33.1,2,2,6,12816.578,12481.46
2020-02-23 03:00:00,12240.376,30,2,3,6,13175.878,12519.413
2020-02-23 04:00:00,12521.525,28.9,2,4,6,13719.246,12625.407
2020-02-23 05:00:00,13063.712,28.9,2,5,6,14695.294,12860.433
2020-02-23 06:00:00,13695.306,28,2,6,6,15878.928,13243.518
2020-02-23 07:00:00,14073.665,26.1,2,7,6,16379.858,13570.513
2020-02-23 08:00:00,13260.997,30.9,2,8,6,16155.135,13509.005
2020-02-23 09:00:00,12096.234,37.9,2,9,6,15592.953,13118.895
2020-02-23 10:00:00,11202.786,44.1,2,10,6,15051.557,12340.761
2020-02-23 11:00:00,10560.458,50,2,11,6,14463.86,11782.231
2020-02-23 12:00:00,10139.526,55,2,12,6,13925.758,11307.161
2020-02-23 13:00:00,9764.066,57.9,2,13,6,13350.749,11012.304
2020-02-23 14:00:00,9549.871,59,2,14,6,12967.946,10886.726
2020-02-23 15:00:00,9584.142,62.1,2,15,6,12717.381,10816.293
2020-02-23 16:00:00,9925.77,63,2,16,6,12927.369,10967.986
2020-02-23 17:00:00,10567.255,61,2,17,6,13681.81,11582.735
2020-02-23 18:00:00,11440.394,53.1,2,18,6,14547.156,12151.158
2020-02-23 19:00:00,11590.645,48.9,2,19,6,14817.631,12100.73
2020-02-23 20:00:00,11522.011,46,2,20,6,14807.551,11920.119
2020-02-23 21:00:00,11202.101,48.9,2,21,6,14549.31,11598.588
2020-02-23 22:00:00,10720.912,48.9,2,22,6,14195.497,11100.511
2020-02-23 23:00:00,10239.887,48.9,2,23,6,13873.318,10633.431
2020-02-24 00:00:00,10040.18,46.9,2,0,0,13816.79,10366.536
2020-02-24 01:00:00,10038.393,46,2,1,0,13854.29,10219.754
2020-02-24 02:00:00,10244.376,44.1,2,2,0,14007.501,10231.737
2020-02-24 03:00:00,10496.7,41,2,3,0,14194.998,10370.861
2020-02-24 04:00:00,11150.53,39.9,2,4,0,14504.874,10759.521
2020-02-24 05:00:00,12151.273,39.9,2,5,0,14969.677,11541.709
2020-02-24 06:00:00,13408.158,39,2,6,0,15553.279,12527.592
2020-02-24 07:00:00,13763.524,39.9,2,7,0,15726.408,12950.087
2020-02-24 08:00:00,13137.743,42.1,2,8,0,14927.059,12473.084
2020-02-24 09:00:00,12544.33,44.1,2,9,0,13732.667,11741.438
2020-02-24 10:00:00,12104.9,48,2,10,0,12751.595,11303.901
2020-02-24 11:00:00,11760.765,52,2,11,0,11949.887,10855.674
2020-02-24 12:00:00,11478.849,53.1,2,12,0,11239.127,10729.593
2020-02-24 13:00:00,11201.12,55,2,13,0,10636.533,10356.675
2020-02-24 14:00:00,11105.344,55,2,14,0,10262.721,10239.003
2020-02-24 15:00:00,11160.602,53.1,2,15,0,10006.815,10252.496
2020-02-24 16:00:00,11437.485,51.1,2,16,0,10320.258,10577.084
2020-02-24 17:00:00,11936.944,50,2,17,0,11048.559,11301.345
2020-02-24 18:00:00,12397.715,48.9,2,18,0,11999.965,12160.177
2020-02-24 19:00:00,12347.112,48,2,19,0,12317.366,12256.164
2020-02-24 20:00:00,12044.182,46,2,20,0,12399.226,12169.423
2020-02-24 21:00:00,11484.848,46.9,2,21,0,12354.742,11805.311
2020-02-24 22:00:00,10765.176,48,2,22,0,12192.815,11238.594
2020-02-24 23:00:00,10173.548,46.9,2,23,0,11915.407,10738.137
2020-02-25 00:00:00,9776.882,46,2,0,1,11814.178,10366.097
2020-02-25 01:00:00,9546.583,46.9,2,1,1,11837.586,10220.468
2020-02-25 02:00:00,9484.517,46.9,2,2,1,11989.179,10324.731
2020-02-25 03:00:00,9502.303,46.9,2,3,1,12240.376,10552.027
2020-02-25 04:00:00,9852.689,46.9,2,4,1,12521.525,10993.093
2020-02-25 05:00:00,10551.261,46.9,2,5,1,13063.712,11938.615
2020-02-25 06:00:00,11568.008,48,2,6,1,13695.306,13132.172
2020-02-25 07:00:00,11955.73,48,2,7,1,14073.665,13480.298
2020-02-25 08:00:00,11812.245,48.9,2,8,1,13260.997,12905.185
2020-02-25 09:00:00,11616.611,48.9,2,9,1,12096.234,12238.754
2020-02-25 10:00:00,11418.172,50,2,10,1,11202.786,11640.874
2020-02-25 11:00:00,11172.841,51.1,2,11,1,10560.458,11031.767
2020-02-25 12:00:00,11025.899,54,2,12,1,10139.526,10605.411
2020-02-25 13:00:00,10898.402,54,2,13,1,9764.066,10434.645
2020-02-25 14:00:00,10807.024,55.9,2,14,1,9549.871,10324.708
2020-02-25 15:00:00,10701.738,59,2,15,1,9584.142,10362.274
2020-02-25 16:00:00,10815.173,60.1,2,16,1,9925.77,10622.908
2020-02-25 17:00:00,11193.09,59,2,17,1,10567.255,11143.039
2020-02-25 18:00:00,11632.936,55.9,2,18,1,11440.394,11668.421
2020-02-25 19:00:00,11617.271,54,2,19,1,11590.645,11586.831
2020-02-25 20:00:00,11370.24,51.1,2,20,1,11522.011,11286.722
2020-02-25 21:00:00,10849.879,50,2,21,1,11202.101,10713.533
2020-02-25 22:00:00,10183.173,48.9,2,22,1,10720.912,10007.595
2020-02-25 23:00:00,9604.375,50,2,23,1,10239.887,9414.421
2020-02-26 00:00:00,9236.177,48,2,0,2,10040.18,9005.037
2020-02-26 01:00:00,9027.83,50,2,1,2,10038.393,8829.926
2020-02-26 02:00:00,8904.635,48,2,2,2,10244.376,8763.783
2020-02-26 03:00:00,8933.446,48.9,2,3,2,10496.7,8888.502
2020-02-26 04:00:00,9250.356,50,2,4,2,11150.53,9240.834
2020-02-26 05:00:00,9922.857,50,2,5,2,12151.273,10117.663
2020-02-26 06:00:00,11035.167,50,2,6,2,13408.158,11366.398
2020-02-26 07:00:00,11434.356,50,2,7,2,13763.524,11912.179
2020-02-26 08:00:00,11378.235,50,2,8,2,13137.743,11954.984
2020-02-26 09:00:00,11185.717,51.1,2,9,2,12544.33,11912.743
2020-02-26 10:00:00,11076.762,52,2,10,2,12104.9,11768.601
2020-02-26 11:00:00,10880.425,53.1,2,11,2,11760.765,11540.216
2020-02-26 12:00:00,10812.539,54,2,12,2,11478.849,11308.62
2020-02-26 13:00:00,10778.513,55,2,13,2,11201.12,11160.801
2020-02-26 14:00:00,10795.641,55,2,14,2,11105.344,11032.47
2020-02-26 15:00:00,10845.402,54,2,15,2,11160.602,11022.432
2020-02-26 16:00:00,11106.307,54,2,16,2,11437.485,11195.444
2020-02-26 17:00:00,11512.299,55,2,17,2,11936.944,11770.483
2020-02-26 18:00:00,11886.651,54,2,18,2,12397.715,12689.786
2020-02-26 19:00:00,11756.201,53.1,2,19,2,12347.112,12876.409
2020-02-26 20:00:00,11468.741,53.1,2,20,2,12044.182,12867.985
2020-02-26 21:00:00,11043.292,53.1,2,21,2,11484.848,12599.933
2020-02-26 22:00:00,10353.723,54,2,22,2,10765.176,12127.811
2020-02-26 23:00:00,9807.423,54,2,23,2,10173.548,11692.334
2020-02-27 00:00:00,9484.484,51.1,2,0,3,9776.882,11492.201
2020-02-27 01:00:00,9466.247,48.9,2,1,3,9546.583,11464.71
2020-02-27 02:00:00,9550.433,46.9,2,2,3,9484.517,11551.544
2020-02-27 03:00:00,9843.8,45,2,3,3,9502.303,11698.359
2020-02-27 04:00:00,10431.688,43,2,4,3,9852.689,12092.983
2020-02-27 05:00:00,11485.983,42.1,2,5,3,10551.261,12907.68
2020-02-27 06:00:00,12854.701,41,2,6,3,11568.008,14053.045
2020-02-27 07:00:00,13245.908,39.9,2,7,3,11955.73,14368.682
2020-02-27 08:00:00,12684.314,41,2,8,3,11812.245,14063.005
2020-02-27 09:00:00,12200.112,42.1,2,9,3,11616.611,13785.408
2020-02-27 10:00:00,11829.937,43,2,10,3,11418.172,13583.343
2020-02-27 11:00:00,11638.033,45,2,11,3,11172.841,13313.046
2020-02-27 12:00:00,11367.017,45,2,12,3,11025.899,13225.13
2020-02-27 13:00:00,11158.125,46.9,2,13,3,10898.402,13134.041
2020-02-27 14:00:00,10894.657,48.9,2,14,3,10807.024,13217.733
2020-02-27 15:00:00,10924.383,50,2,15,3,10701.738,13428.094
2020-02-27 16:00:00,11271.391,48,2,16,3,10815.173,13852.805
2020-02-27 17:00:00,12225.793,46.9,2,17,3,11193.09,14390.237
2020-02-27 18:00:00,13376.56,44.1,2,18,3,11632.936,14873.504
2020-02-27 19:00:00,13669.469,43,2,19,3,11617.271,14804.353
2020-02-27 20:00:00,13659.485,41,2,20,3,11370.24,14557.202
2020-02-27 21:00:00,13295.35,39,2,21,3,10849.879,14048.201
2020-02-27 22:00:00,12713.542,37,2,22,3,10183.173,13296.833
2020-02-27 23:00:00,12317.147,35.1,2,23,3,9604.375,12856.098
2020-02-28 00:00:00,12059.063,34,2,0,4,9236.177,12580.079
2020-02-28 01:00:00,12034.985,33.1,2,1,4,9027.83,12652.891
2020-02-28 02:00:00,12139.414,33.1,2,2,4,8904.635,12816.578
2020-02-28 03:00:00,12312.397,30,2,3,4,8933.446,13175.878
2020-02-28 04:00:00,12834.095,30,2,4,4,9250.356,13719.246
2020-02-28 05:00:00,13734.224,28.9,2,5,4,9922.857,14695.294
2020-02-28 06:00:00,14881.219,30.9,2,6,4,11035.167,15878.928
2020-02-28 07:00:00,14919.413,30.9,2,7,4,11434.356,16379.858
2020-02-28 08:00:00,13999.363,34,2,8,4,11378.235,16155.135
2020-02-28 09:00:00,13105.786,39,2,9,4,11185.717,15592.953
2020-02-28 10:00:00,12363.82,43,2,10,4,11076.762,15051.557
2020-02-28 11:00:00,11951.062,46,2,11,4,10880.425,14463.86
2020-02-28 12:00:00,11597.798,48,2,12,4,10812.539,13925.758
2020-02-28 13:00:00,11346.765,50,2,13,4,10778.513,13350.749
2020-02-28 14:00:00,11277.589,48.9,2,14,4,10795.641,12967.946
2020-02-28 15:00:00,11279.249,48.9,2,15,4,10845.402,12717.381
2020-02-28 16:00:00,11653.892,48.9,2,16,4,11106.307,12927.369
2020-02-28 17:00:00,12218.88,48.9,2,17,4,11512.299,13681.81
2020-02-28 18:00:00,12807.03,46.9,2,18,4,11886.651,14547.156
2020-02-28 19:00:00,12839.025,45,2,19,4,11756.201,14817.631
2020-02-28 20:00:00,12730.169,43,2,20,4,11468.741,14807.551
2020-02-28 21:00:00,12475.563,42.1,2,21,4,11043.292,14549.31
2020-02-28 22:00:00,12044.81,41,2,22,4,10353.723,14195.497
2020-02-28 23:00:00,11696.305,39,2,23,4,9807.423,13873.318
2020-02-29 00:00:00,11453.937,39,2,0,5,9484.484,13816.79
2020-02-29 01:00:00,11474.094,37.9,2,1,5,9466.247,13854.29
2020-02-29 02:00:00,11568.945,36,2,2,5,9550.433,14007.501
2020-02-29 03:00:00,11810.67,35.1,2,3,5,9843.8,14194.998
2020-02-29 04:00:00,12106.518,34,2,4,5,10431.688,14504.874
2020-02-29 05:00:00,12611.239,33.1,2,5,5,11485.983,14969.677
2020-02-29 06:00:00,13210.418,33.1,2,6,5,12854.701,15553.279
2020-02-29 07:00:00,13585.849,30.9,2,7,5,13245.908,15726.408
2020-02-29 08:00:00,13402.448,34,2,8,5,12684.314,14927.059
2020-02-29 09:00:00,13008.481,37.9,2,9,5,12200.112,13732.667
2020-02-29 10:00:00,12720.648,39,2,10,5,11829.937,12751.595
2020-02-29 11:00:00,12420.743,41,2,11,5,11638.033,11949.887
2020-02-29 12:00:00,12058.745,42.1,2,12,5,11367.017,11239.127
2020-02-29 13:00:00,11590.694,43,2,13,5,11158.125,10636.533
2020-02-29 14:00:00,11251.619,43,2,14,5,10894.657,10262.721
2020-02-29 15:00:00,11245.396,43,2,15,5,10924.383,10006.815
2020-02-29 16:00:00,11552.985,43,2,16,5,11271.391,10320.258
2020-02-29 17:00:00,12419.191,42.1,2,17,5,12225.793,11048.559
2020-02-29 18:00:00,13336.171,39.9,2,18,5,13376.56,11999.965
2020-02-29 19:00:00,13465.352,37.9,2,19,5,13669.469,12317.366
2020-02-29 20:00:00,13493.968,37,2,20,5,13659.485,12399.226
2020-02-29 21:00:00,13357.538,36,2,21,5,13295.35,12354.742
2020-02-29 22:00:00,13110.334,34,2,22,5,12713.542,12192.815
2020-02-29 23:00:00,12861.306,33.1,2,23,5,12317.147,11915.407
2020-03-01 00:00:00,12684.563,33.1,3,0,6,12059.063,11814.178
2020-03-01 01:00:00,12699.938,30.9,3,1,6,12034.985,11837.586
2020-03-01 02:00:00,12745.971,30,3,2,6,12139.414,11989.179
2020-03-01 03:00:00,12914.334,27,3,3,6,12312.397,12240.376
2020-03-01 04:00:00,13213.684,26.1,3,4,6,12834.095,12521.525
2020-03-01 05:00:00,13630.631,25,3,5,6,13734.224,13063.712
2020-03-01 06:00:00,14321.345,24.1,3,6,6,14881.219,13695.306
2020-03-01 07:00:00,14349.441,21.9,3,7,6,14919.413,14073.665
2020-03-01 08:00:00,13495.379,28.9,3,8,6,13999.363,13260.997
2020-03-01 09:00:00,12612.797,36,3,9,6,13105.786,12096.234
2020-03-01 10:00:00,11814.868,39.9,3,10,6,12363.82,11202.786
2020-03-01 11:00:00,11320.985,44.1,3,11,6,11951.062,10560.458
2020-03-01 12:00:00,10806.209,46,3,12,6,11597.798,10139.526
2020-03-01 13:00:00,10366.153,48,3,13,6,11346.765,9764.066
2020-03-01 14:00:00,10025.594,51.1,3,14,6,11277.589,9549.871
2020-03-01 15:00:00,9919.925,52,3,15,6,11279.249,9584.142
2020-03-01 16:00:00,10173.641,53.1,3,16,6,11653.892,9925.77
2020-03-01 17:00:00,10949.848,53.1,3,17,6,12218.88,10567.255
2020-03-01 18:00:00,11882.153,50,3,18,6,12807.03,11440.394
2020-03-01 19:00:00,12323.688,46.9,3,19,6,12839.025,11590.645
2020-03-01 20:00:00,12379.92,42.1,3,20,6,12730.169,11522.011
2020-03-01 21:00:00,12115.662,39,3,21,6,12475.563,11202.101
2020-03-01 22:00:00,11628.877,37.9,3,22,6,12044.81,10720.912
2020-03-01 23:00:00,11146.273,39,3,23,6,11696.305,10239.887
2020-03-02 00:00:00,10858.664,39,3,0,0,11453.937,10040.18
2020-03-02 01:00:00,10810.352,39,3,1,0,11474.094,10038.393
2020-03-02 02:00:00,10790.096,37.9,3,2,0,11568.945,10244.376
2020-03-02 03:00:00,11002.009,37,3,3,0,11810.67,10496.7
2020-03-02 04:00:00,11528.033,36,3,4,0,12106.518,11150.53
2020-03-02 05:00:00,12361.961,36,3,5,0,12611.239,12151.273
2020-03-02 06:00:00,13604.464,37.9,3,6,0,13210.418,13408.158
2020-03-02 07:00:00,13639.063,36,3,7,0,13585.849,13763.524
2020-03-02 08:00:00,12608.092,43,3,8,0,13402.448,13137.743
2020-03-02 09:00:00,11617.495,50,3,9,0,13008.481,12544.33
2020-03-02 10:00:00,11005.552,55.9,3,10,0,12720.648,12104.9
2020-03-02 11:00:00,10596.518,61,3,11,0,12420.743,11760.765
2020-03-02 12:00:00,10277.234,63,3,12,0,12058.745,11478.849
2020-03-02 13:00:00,10097.082,66,3,13,0,11590.694,11201.12
2020-03-02 14:00:00,10087.461,66.9,3,14,0,11251.619,11105.344
2020-03-02 15:00:00,10252.979,66.9,3,15,0,11245.396,11160.602
2020-03-02 16:00:00,10491.84,66,3,16,0,11552.985,11437.485
2020-03-02 17:00:00,10903.889,66,3,17,0,12419.191,11936.944
2020-03-02 18:00:00,11459.081,64,3,18,0,13336.171,12397.715
2020-03-02 19:00:00,11447.954,63,3,19,0,13465.352,12347.112
2020-03-02 20:00:00,11077.436,62.1,3,20,0,13493.968,12044.182
2020-03-02 21:00:00,10570.513,60.1,3,21,0,13357.538,11484.848
2020-03-02 22:00:00,9951.037,59,3,22,0,13110.334,10765.176
2020-03-02 23:00:00,9257.646,57.9,3,23,0,12861.306,10173.548
2020-03-03 00:00:00,8901.53,57.9,3,0,1,12684.563,9776.882
2020-03-03 01:00:00,8793.92,55,3,1,1,12699.938,9546.583
2020-03-03 02:00:00,8790.85,50,3,2,1,12745.971,9484.517
2020-03-03 03:00:00,8928.481,48,3,3,1,12914.334,9502.303
2020-03-03 04:00:00,9287.579,48.9,3,4,1,13213.684,9852.689
2020-03-03 05:00:00,10115.947,48,3,5,1,13630.631,10551.261
2020-03-03 06:00:00,11086.42,48,3,6,1,14321.345,11568.008
2020-03-03 07:00:00,11451.981,48.9,3,7,1,14349.441,11955.73
2020-03-03 08:00:00,11311.407,54,3,8,1,13495.379,11812.245
2020-03-03 09:00:00,10964.415,55,3,9,1,12612.797,11616.611
2020-03-03 10:00:00,10720.705,57.9,3,10,1,11814.868,11418.172
