DateTime,Location,Year,Month,Day,Weekday,Hour,Load,Temperature
2020-07-06 15:00:00,MIDATL,2020,7,6,1,15,44911.78123,24
2020-07-06 16:00:00,MIDATL,2020,7,6,1,16,44119.80408,23
2020-07-06 17:00:00,MIDATL,2020,7,6,1,17,43623.9629,22
2020-07-06 18:00:00,MIDATL,2020,7,6,1,18,42348.88978,21
2020-07-06 19:00:00,MIDATL,2020,7,6,1,19,40651.25001,20
2020-07-06 20:00:00,MIDATL,2020,7,6,1,20,39204.85361,20
2020-07-06 21:00:00,MIDATL,2020,7,6,1,21,37936.77115,19
2020-07-06 22:00:00,MIDATL,2020,7,6,1,22,35593.70835,19
2020-07-06 23:00:00,MIDATL,2020,7,6,1,23,33133.60332,18
2020-07-07 00:00:00,MIDATL,2020,7,7,1,0,30190.33583,18
2020-07-07 01:00:00,MIDATL,2020,7,7,1,1,28647.22174,18
2020-07-07 02:00:00,MIDATL,2020,7,7,1,2,27679.68169,18
2020-07-07 03:00:00,MIDATL,2020,7,7,1,3,27091.16246,17
2020-07-07 04:00:00,MIDATL,2020,7,7,1,4,27147.56399,17
2020-07-07 05:00:00,MIDATL,2020,7,7,1,5,27793.47761,17
2020-07-07 06:00:00,MIDATL,2020,7,7,1,6,29279.09762,17
2020-07-07 07:00:00,MIDATL,2020,7,7,1,7,31031.15099,17
2020-07-07 08:00:00,MIDATL,2020,7,7,1,8,32531.91293,17
2020-07-07 09:00:00,MIDATL,2020,7,7,1,9,33694.78072,19
2020-07-07 10:00:00,MIDATL,2020,7,7,1,10,35053.62026,21
2020-07-07 11:00:00,MIDATL,2020,7,7,1,11,36674.92964,22
2020-07-07 12:00:00,MIDATL,2020,7,7,1,12,38253.76473,23
2020-07-07 13:00:00,MIDATL,2020,7,7,1,13,39322.39546,22
2020-07-07 14:00:00,MIDATL,2020,7,7,1,14,40440.56116,21
2020-07-07 15:00:00,MIDATL,2020,7,7,1,15,41323.90736,21
2020-07-07 16:00:00,MIDATL,2020,7,7,1,16,42380.4743,21
2020-07-07 17:00:00,MIDATL,2020,7,7,1,17,43331.64113,21
2020-07-07 18:00:00,MIDATL,2020,7,7,1,18,43427.76267,20
2020-07-07 19:00:00,MIDATL,2020,7,7,1,19,42502.84941,19
2020-07-07 20:00:00,MIDATL,2020,7,7,1,20,41222.93449,18
2020-07-07 21:00:00,MIDATL,2020,7,7,1,21,40099.41948,17
2020-07-07 22:00:00,MIDATL,2020,7,7,1,22,37622.96854,17
2020-07-07 23:00:00,MIDATL,2020,7,7,1,23,34971.60649,16
2020-07-08 00:00:00,MIDATL,2020,7,8,1,0,31899.11906,16
2020-07-08 01:00:00,MIDATL,2020,7,8,1,1,30366.31559,16
2020-07-08 02:00:00,MIDATL,2020,7,8,1,2,29299.98889,15
2020-07-08 03:00:00,MIDATL,2020,7,8,1,3,28666.76743,15
2020-07-08 04:00:00,MIDATL,2020,7,8,1,4,28664.54727,15
2020-07-08 05:00:00,MIDATL,2020,7,8,1,5,29421.18788,16
2020-07-08 06:00:00,MIDATL,2020,7,8,1,6,30789.37337,17
2020-07-08 07:00:00,MIDATL,2020,7,8,1,7,32570.06593,19
2020-07-08 08:00:00,MIDATL,2020,7,8,1,8,34338.29258,22
2020-07-08 09:00:00,MIDATL,2020,7,8,1,9,35940.59689,23
2020-07-08 10:00:00,MIDATL,2020,7,8,1,10,37578.05396,24
2020-07-08 11:00:00,MIDATL,2020,7,8,1,11,39281.96125,25
2020-07-08 12:00:00,MIDATL,2020,7,8,1,12,41154.00503,26
2020-07-08 13:00:00,MIDATL,2020,7,8,1,13,42791.07831,27
2020-07-08 14:00:00,MIDATL,2020,7,8,1,14,43961.20743,27
2020-07-08 15:00:00,MIDATL,2020,7,8,1,15,44732.93286,27
2020-07-08 16:00:00,MIDATL,2020,7,8,1,16,45277.62218,26
2020-07-08 17:00:00,MIDATL,2020,7,8,1,17,45550.08581,25
2020-07-08 18:00:00,MIDATL,2020,7,8,1,18,45205.36791,24
2020-07-08 19:00:00,MIDATL,2020,7,8,1,19,44031.23221,22
2020-07-08 20:00:00,MIDATL,2020,7,8,1,20,42706.03767,20
2020-07-08 21:00:00,MIDATL,2020,7,8,1,21,41376.85201,20
2020-07-08 22:00:00,MIDATL,2020,7,8,1,22,38805.24811,19
2020-07-08 23:00:00,MIDATL,2020,7,8,1,23,35928.02582,18
2020-07-09 00:00:00,MIDATL,2020,7,9,1,0,32737.53136,18
2020-07-09 01:00:00,MIDATL,2020,7,9,1,1,30985.62938,17
2020-07-09 02:00:00,MIDATL,2020,7,9,1,2,29776.75651,17
2020-07-09 03:00:00,MIDATL,2020,7,9,1,3,28962.54986,17
2020-07-09 04:00:00,MIDATL,2020,7,9,1,4,28806.59808,17
2020-07-09 05:00:00,MIDATL,2020,7,9,1,5,29414.06174,17
2020-07-09 06:00:00,MIDATL,2020,7,9,1,6,30584.50027,19
2020-07-09 07:00:00,MIDATL,2020,7,9,1,7,32388.24547,21
2020-07-09 08:00:00,MIDATL,2020,7,9,1,8,34452.64345,23
2020-07-09 09:00:00,MIDATL,2020,7,9,1,9,36285.34655,26
2020-07-09 10:00:00,MIDATL,2020,7,9,1,10,38093.03176,27
2020-07-09 11:00:00,MIDATL,2020,7,9,1,11,40029.91113,28
2020-07-09 12:00:00,MIDATL,2020,7,9,1,12,41790.59171,29
2020-07-09 13:00:00,MIDATL,2020,7,9,1,13,43394.79937,30
2020-07-09 14:00:00,MIDATL,2020,7,9,1,14,44700.61644,30
2020-07-09 15:00:00,MIDATL,2020,7,9,1,15,45682.47342,29
2020-07-09 16:00:00,MIDATL,2020,7,9,1,16,46931.04549,29
2020-07-09 17:00:00,MIDATL,2020,7,9,1,17,47880.58316,28
2020-07-09 18:00:00,MIDATL,2020,7,9,1,18,47952.21297,26
2020-07-09 19:00:00,MIDATL,2020,7,9,1,19,46639.80019,23
2020-07-09 20:00:00,MIDATL,2020,7,9,1,20,44778.71584,21
2020-07-09 21:00:00,MIDATL,2020,7,9,1,21,43171.1444,20
2020-07-09 22:00:00,MIDATL,2020,7,9,1,22,40408.60243,19
2020-07-09 23:00:00,MIDATL,2020,7,9,1,23,37376.79484,18
2020-07-10 00:00:00,MIDATL,2020,7,10,1,0,32586.90766,18
2020-07-10 01:00:00,MIDATL,2020,7,10,1,1,30733.52943,17
2020-07-10 02:00:00,MIDATL,2020,7,10,1,2,29386.92336,16
2020-07-10 03:00:00,MIDATL,2020,7,10,1,3,28602.03861,16
2020-07-10 04:00:00,MIDATL,2020,7,10,1,4,28357.76955,15
2020-07-10 05:00:00,MIDATL,2020,7,10,1,5,28901.15964,16
2020-07-10 06:00:00,MIDATL,2020,7,10,1,6,29971.2841,18
2020-07-10 07:00:00,MIDATL,2020,7,10,1,7,31413.25793,21
2020-07-10 08:00:00,MIDATL,2020,7,10,1,8,33028.63063,23
2020-07-10 09:00:00,MIDATL,2020,7,10,1,9,34370.5921,26
2020-07-10 10:00:00,MIDATL,2020,7,10,1,10,35535.1517,28
2020-07-10 11:00:00,MIDATL,2020,7,10,1,11,36212.48806,29
2020-07-10 12:00:00,MIDATL,2020,7,10,1,12,36880.51412,30
2020-07-10 13:00:00,MIDATL,2020,7,10,1,13,37090.27828,30
2020-07-10 14:00:00,MIDATL,2020,7,10,1,14,37234.57113,31
2020-07-10 15:00:00,MIDATL,2020,7,10,1,15,37402.00611,31
2020-07-10 16:00:00,MIDATL,2020,7,10,1,16,37861.43591,31
2020-07-10 17:00:00,MIDATL,2020,7,10,1,17,38484.03523,30
2020-07-10 18:00:00,MIDATL,2020,7,10,1,18,38388.37406,28
2020-07-10 19:00:00,MIDATL,2020,7,10,1,19,37714.58418,25
2020-07-10 20:00:00,MIDATL,2020,7,10,1,20,36773.77883,23
2020-07-10 21:00:00,MIDATL,2020,7,10,1,21,35820.01938,22
2020-07-10 22:00:00,MIDATL,2020,7,10,1,22,34088.93538,22
2020-07-10 23:00:00,MIDATL,2020,7,10,1,23,32064.89143,21
2020-07-11 00:00:00,MIDATL,2020,7,11,0,0,29389.96283,21
2020-07-11 01:00:00,MIDATL,2020,7,11,0,1,27884.89184,21
2020-07-11 02:00:00,MIDATL,2020,7,11,0,2,26818.27014,20
2020-07-11 03:00:00,MIDATL,2020,7,11,0,3,26092.53922,20
2020-07-11 04:00:00,MIDATL,2020,7,11,0,4,25717.8661,20
2020-07-11 05:00:00,MIDATL,2020,7,11,0,5,25734.89929,20
2020-07-11 06:00:00,MIDATL,2020,7,11,0,6,25837.77597,22
2020-07-11 07:00:00,MIDATL,2020,7,11,0,7,26947.57446,24
2020-07-11 08:00:00,MIDATL,2020,7,11,0,8,28883.87327,27
2020-07-11 09:00:00,MIDATL,2020,7,11,0,9,31087.41975,30
2020-07-11 10:00:00,MIDATL,2020,7,11,0,10,33476.28564,31
2020-07-11 11:00:00,MIDATL,2020,7,11,0,11,35155.29782,31
2020-07-11 12:00:00,MIDATL,2020,7,11,0,12,36903.86458,32
2020-07-11 13:00:00,MIDATL,2020,7,11,0,13,37820.04697,32
2020-07-11 14:00:00,MIDATL,2020,7,11,0,14,38406.53912,31
2020-07-11 15:00:00,MIDATL,2020,7,11,0,15,39321.28356,30
2020-07-11 16:00:00,MIDATL,2020,7,11,0,16,40569.00859,29
2020-07-11 17:00:00,MIDATL,2020,7,11,0,17,41606.68337,27
2020-07-11 18:00:00,MIDATL,2020,7,11,0,18,41702.23065,25
2020-07-11 19:00:00,MIDATL,2020,7,11,0,19,40648.27903,23
2020-07-11 20:00:00,MIDATL,2020,7,11,0,20,39256.33221,22
2020-07-11 21:00:00,MIDATL,2020,7,11,0,21,38075.3479,21
2020-07-11 22:00:00,MIDATL,2020,7,11,0,22,35738.95186,20
2020-07-11 23:00:00,MIDATL,2020,7,11,0,23,33194.59225,19
2020-07-12 00:00:00,MIDATL,2020,7,12,0,0,31443.21869,19
2020-07-12 01:00:00,MIDATL,2020,7,12,0,1,29578.52698,19
2020-07-12 02:00:00,MIDATL,2020,7,12,0,2,28201.27985,19
2020-07-12 03:00:00,MIDATL,2020,7,12,0,3,27228.80734,19
2020-07-12 04:00:00,MIDATL,2020,7,12,0,4,26715.71536,19
2020-07-12 05:00:00,MIDATL,2020,7,12,0,5,26550.49194,19
2020-07-12 06:00:00,MIDATL,2020,7,12,0,6,26808.74992,20
2020-07-12 07:00:00,MIDATL,2020,7,12,0,7,27864.38866,22
2020-07-12 08:00:00,MIDATL,2020,7,12,0,8,29425.76232,25
2020-07-12 09:00:00,MIDATL,2020,7,12,0,9,31366.50668,26
2020-07-12 10:00:00,MIDATL,2020,7,12,0,10,33523.50279,27
2020-07-12 11:00:00,MIDATL,2020,7,12,0,11,35674.99448,28
2020-07-12 12:00:00,MIDATL,2020,7,12,0,12,37811.08794,29
2020-07-12 13:00:00,MIDATL,2020,7,12,0,13,39335.31484,29
2020-07-12 14:00:00,MIDATL,2020,7,12,0,14,40381.2914,29
2020-07-12 15:00:00,MIDATL,2020,7,12,0,15,41011.73811,28
2020-07-12 16:00:00,MIDATL,2020,7,12,0,16,41794.40186,27
2020-07-12 17:00:00,MIDATL,2020,7,12,0,17,42521.93665,26
2020-07-12 18:00:00,MIDATL,2020,7,12,0,18,42301.49831,25
2020-07-12 19:00:00,MIDATL,2020,7,12,0,19,41204.68183,24
2020-07-12 20:00:00,MIDATL,2020,7,12,0,20,40038.1679,23
2020-07-12 21:00:00,MIDATL,2020,7,12,0,21,38819.1597,22
2020-07-12 22:00:00,MIDATL,2020,7,12,0,22,36488.73758,22
2020-07-12 23:00:00,MIDATL,2020,7,12,0,23,33887.09133,21
2020-07-13 00:00:00,MIDATL,2020,7,13,1,0,30888.37803,21
2020-07-13 01:00:00,MIDATL,2020,7,13,1,1,29260.84639,21
2020-07-13 02:00:00,MIDATL,2020,7,13,1,2,28158.71439,20
2020-07-13 03:00:00,MIDATL,2020,7,13,1,3,27508.07579,20
2020-07-13 04:00:00,MIDATL,2020,7,13,1,4,27501.85383,20
2020-07-13 05:00:00,MIDATL,2020,7,13,1,5,28154.78808,20
2020-07-13 06:00:00,MIDATL,2020,7,13,1,6,29463.74053,22
2020-07-13 07:00:00,MIDATL,2020,7,13,1,7,31184.16278,23
2020-07-13 08:00:00,MIDATL,2020,7,13,1,8,32750.674,24
2020-07-13 09:00:00,MIDATL,2020,7,13,1,9,33990.99103,25
2020-07-13 10:00:00,MIDATL,2020,7,13,1,10,35576.04453,27
2020-07-13 11:00:00,MIDATL,2020,7,13,1,11,37244.66599,28
2020-07-13 12:00:00,MIDATL,2020,7,13,1,12,38390.00408,29
2020-07-13 13:00:00,MIDATL,2020,7,13,1,13,39462.59249,29
2020-07-13 14:00:00,MIDATL,2020,7,13,1,14,40647.37591,29
2020-07-13 15:00:00,MIDATL,2020,7,13,1,15,41935.97594,28
2020-07-13 16:00:00,MIDATL,2020,7,13,1,16,43129.06125,27
2020-07-13 17:00:00,MIDATL,2020,7,13,1,17,44274.3484,26
2020-07-13 18:00:00,MIDATL,2020,7,13,1,18,44392.36083,25
2020-07-13 19:00:00,MIDATL,2020,7,13,1,19,43321.73216,24
2020-07-13 20:00:00,MIDATL,2020,7,13,1,20,41660.45112,23
2020-07-13 21:00:00,MIDATL,2020,7,13,1,21,40210.33479,23
2020-07-13 22:00:00,MIDATL,2020,7,13,1,22,37451.0485,22
2020-07-13 23:00:00,MIDATL,2020,7,13,1,23,34572.83851,22
2020-07-14 00:00:00,MIDATL,2020,7,14,1,0,31351.78368,22
2020-07-14 01:00:00,MIDATL,2020,7,14,1,1,29560.82946,22
2020-07-14 02:00:00,MIDATL,2020,7,14,1,2,28323.93689,21
2020-07-14 03:00:00,MIDATL,2020,7,14,1,3,27590.44822,21
2020-07-14 04:00:00,MIDATL,2020,7,14,1,4,27445.0913,21
2020-07-14 05:00:00,MIDATL,2020,7,14,1,5,28058.12919,22
2020-07-14 06:00:00,MIDATL,2020,7,14,1,6,29325.76624,22
2020-07-14 07:00:00,MIDATL,2020,7,14,1,7,30886.65322,24
2020-07-14 08:00:00,MIDATL,2020,7,14,1,8,32298.31948,25
2020-07-14 09:00:00,MIDATL,2020,7,14,1,9,33540.47454,26
2020-07-14 10:00:00,MIDATL,2020,7,14,1,10,34825.14116,27
2020-07-14 11:00:00,MIDATL,2020,7,14,1,11,36331.07293,28
2020-07-14 12:00:00,MIDATL,2020,7,14,1,12,38022.20742,29
2020-07-14 13:00:00,MIDATL,2020,7,14,1,13,39696.6795,29
2020-07-14 14:00:00,MIDATL,2020,7,14,1,14,41015.03369,29
2020-07-14 15:00:00,MIDATL,2020,7,14,1,15,42000.34858,29
2020-07-14 16:00:00,MIDATL,2020,7,14,1,16,43203.97074,28
2020-07-14 17:00:00,MIDATL,2020,7,14,1,17,44243.22947,27
2020-07-14 18:00:00,MIDATL,2020,7,14,1,18,44311.07233,26
2020-07-14 19:00:00,MIDATL,2020,7,14,1,19,43336.7233,25
2020-07-14 20:00:00,MIDATL,2020,7,14,1,20,41698.89013,24
2020-07-14 21:00:00,MIDATL,2020,7,14,1,21,40243.2237,23
2020-07-14 22:00:00,MIDATL,2020,7,14,1,22,37426.96511,23
2020-07-14 23:00:00,MIDATL,2020,7,14,1,23,34491.51752,23
2020-07-15 00:00:00,MIDATL,2020,7,15,1,0,31288.88078,23
2020-07-15 01:00:00,MIDATL,2020,7,15,1,1,29544.93812,22
2020-07-15 02:00:00,MIDATL,2020,7,15,1,2,28314.64938,22
2020-07-15 03:00:00,MIDATL,2020,7,15,1,3,27584.1949,22
2020-07-15 04:00:00,MIDATL,2020,7,15,1,4,27486.23438,22
2020-07-15 05:00:00,MIDATL,2020,7,15,1,5,28119.55383,22
2020-07-15 06:00:00,MIDATL,2020,7,15,1,6,29439.34722,22
2020-07-15 07:00:00,MIDATL,2020,7,15,1,7,31198.80841,23
2020-07-15 08:00:00,MIDATL,2020,7,15,1,8,32880.43313,24
2020-07-15 09:00:00,MIDATL,2020,7,15,1,9,34492.43372,25
2020-07-15 10:00:00,MIDATL,2020,7,15,1,10,36190.63533,26
2020-07-15 11:00:00,MIDATL,2020,7,15,1,11,37964.06875,26
2020-07-15 12:00:00,MIDATL,2020,7,15,1,12,39622.96008,27
2020-07-15 13:00:00,MIDATL,2020,7,15,1,13,41034.65543,27
2020-07-15 14:00:00,MIDATL,2020,7,15,1,14,42067.46515,27
2020-07-15 15:00:00,MIDATL,2020,7,15,1,15,43212.56688,26
2020-07-15 16:00:00,MIDATL,2020,7,15,1,16,44247.62358,26
2020-07-15 17:00:00,MIDATL,2020,7,15,1,17,45013.59245,25
2020-07-15 18:00:00,MIDATL,2020,7,15,1,18,44937.56297,24
2020-07-15 19:00:00,MIDATL,2020,7,15,1,19,43679.67357,24
2020-07-15 20:00:00,MIDATL,2020,7,15,1,20,41933.99557,23
2020-07-15 21:00:00,MIDATL,2020,7,15,1,21,40588.84239,23
2020-07-15 22:00:00,MIDATL,2020,7,15,1,22,37919.87389,23
2020-07-15 23:00:00,MIDATL,2020,7,15,1,23,35105.21784,23
2020-07-16 00:00:00,MIDATL,2020,7,16,1,0,32021.73727,23
2020-07-16 01:00:00,MIDATL,2020,7,16,1,1,30268.35818,23
2020-07-16 02:00:00,MIDATL,2020,7,16,1,2,29123.19412,23
2020-07-16 03:00:00,MIDATL,2020,7,16,1,3,28482.70054,22
2020-07-16 04:00:00,MIDATL,2020,7,16,1,4,28456.99217,22
2020-07-16 05:00:00,MIDATL,2020,7,16,1,5,29216.58532,22
