Month,Day,Weekday,Hour,Temperature,Demand
7,7,1,7,51.0,29.476241387
7,7,1,8,51.0,27.993815277
7,7,1,9,49.0,21.509243332999997
7,7,1,10,47.0,13.131369722000002
7,7,1,11,45.0,4.603882773999998
7,7,1,12,45.0,-7.097601940000002
7,7,1,13,46.0,-13.331195283000003
7,7,1,14,46.0,-11.235041113999992
7,7,1,15,46.0,4.7896827769999994
7,7,1,16,47.0,18.577585278999997
7,7,1,17,45.0,22.814191942
7,7,1,18,45.0,29.302984166000005
7,7,1,19,46.0,27.034848889
7,7,1,20,46.0,35.238806389000004
7,7,1,21,47.0,40.31488722299999
7,7,1,22,48.0,41.15683888799999
7,7,1,23,48.0,39.819726111
7,8,1,0,48.0,31.676567778
7,8,1,1,48.0,30.897473057
7,8,1,2,48.0,24.991671388999997
7,8,1,3,49.0,30.232646944
7,8,1,4,50.0,29.436862778
7,8,1,5,51.0,28.662153892000003
7,8,1,6,53.0,30.697881666
7,8,1,7,52.0,39.25535527900001
7,8,1,8,52.0,32.134728056
7,8,1,9,52.0,18.723245279
7,8,1,10,54.0,3.781997777999999
7,8,1,11,52.0,-2.345698334999999
7,8,1,12,54.0,-6.689253888999994
7,8,1,13,53.0,-15.855244445999999
7,8,1,14,53.0,-14.030406388
7,8,1,15,53.0,-3.6090677780000004
7,8,1,16,54.0,10.380587778000002
7,8,1,17,54.0,22.622294722
7,8,1,18,55.0,20.254796943000002
7,8,1,19,57.0,37.24862722300001
7,8,1,20,56.0,35.617793887999994
7,8,1,21,57.0,38.466994443999994
7,8,1,22,57.0,41.44129027699999
7,8,1,23,58.0,37.611504720999996
7,9,1,0,58.0,35.286374169
7,9,1,1,57.0,31.255609444999997
7,9,1,2,56.0,27.843832501
7,9,1,3,57.0,27.844024720000004
7,9,1,4,57.0,25.924373887999998
7,9,1,5,55.0,26.781363612000003
7,9,1,6,55.0,28.076258333000002
7,9,1,7,55.0,36.137085555000006
7,9,1,8,56.0,30.738944166999996
7,9,1,9,56.0,18.575625832999997
7,9,1,10,56.0,1.8681100020000023
7,9,1,11,54.0,-6.067959167000002
7,9,1,12,55.0,-15.987135554000002
7,9,1,13,51.0,-11.916665278999998
7,9,1,14,53.0,-7.611183335999998
7,9,1,15,56.0,-0.8632144420000023
7,9,1,16,55.0,9.078402778
7,9,1,17,55.0,25.357785836
7,9,1,18,54.0,21.912852500999996
7,9,1,19,55.0,28.083876111000002
7,9,1,20,55.0,29.884971388000004
7,9,1,21,55.0,44.1248
7,9,1,22,56.0,40.563805556000005
7,9,1,23,56.0,37.214126388000004
7,10,1,0,56.0,35.902712778
7,10,1,1,56.0,31.959233335
7,10,1,2,55.0,22.30834528
7,10,1,3,55.0,24.891204445000003
7,10,1,4,56.0,24.397044165999997
7,10,1,5,58.0,23.208948612000004
7,10,1,6,58.0,24.447268056
7,10,1,7,59.0,28.328151946
7,10,1,8,59.0,31.355080556000004
7,10,1,9,57.0,15.388095555000001
7,10,1,10,58.0,10.717633055
7,10,1,11,55.0,4.885632500000002
7,10,1,12,55.0,4.245514445000005
7,10,1,13,56.0,-7.148331389000001
7,10,1,14,54.0,-2.107729723000001
7,10,1,15,53.0,7.744881944
7,10,1,16,53.0,15.375086944999994
7,10,1,17,53.0,30.422617778999996
7,10,1,18,54.0,22.648137497999997
7,10,1,19,55.0,32.557473333000004
7,10,1,20,56.0,39.528553333
7,10,1,21,56.0,43.750551113
7,10,1,22,57.0,41.527787776
7,10,1,23,56.0,43.556136943000006
7,11,0,0,56.0,36.420286944000004
7,11,0,1,56.0,37.476073054000004
7,11,0,2,56.0,27.975745557
7,11,0,3,56.0,28.268337224
7,11,0,4,56.0,25.290361388999997
7,11,0,5,58.0,26.161503888999995
7,11,0,6,59.0,23.186022778999998
7,11,0,7,60.0,24.692570834
7,11,0,8,60.0,14.312393334
7,11,0,9,59.0,11.947580832999996
7,11,0,10,58.0,-2.5950999979999994
7,11,0,11,58.0,-13.000808888999996
7,11,0,12,56.0,-18.032951111
7,11,0,13,59.0,-14.117379724000001
7,11,0,14,62.0,-13.732517779000004
7,11,0,15,63.0,-14.738414722000003
7,11,0,16,66.0,-1.9261074999999988
7,11,0,17,64.0,7.721702221000002
7,11,0,18,65.0,28.430926111999998
7,11,0,19,65.0,44.061499999
7,11,0,20,64.0,43.30217583299999
7,11,0,21,64.0,49.038536664999995
7,11,0,22,64.0,43.760951944
7,11,0,23,64.0,41.264536668
7,12,0,0,65.0,40.751029166
7,12,0,1,65.0,44.216788889
7,12,0,2,65.0,36.483879443
7,12,0,3,65.0,31.391615277000003
7,12,0,4,65.0,27.60051778
7,12,0,5,64.0,22.993443055000004
7,12,0,6,64.0,26.794014444000002
7,12,0,7,65.0,22.306799441999996
7,12,0,8,66.0,18.8459975
7,12,0,9,66.0,12.875177500999998
7,12,0,10,67.0,-0.6263025010000021
7,12,0,11,67.0,-5.713923056999997
7,12,0,12,66.0,-14.632316665000003
7,12,0,13,66.0,-22.688966392000008
7,12,0,14,66.0,-23.431231112000013
7,12,0,15,66.0,-24.583409998000004
7,12,0,16,66.0,-8.186805279
7,12,0,17,65.0,20.125054445
7,12,0,18,66.0,35.061010277
7,12,0,19,65.0,38.30775194700001
7,12,0,20,65.0,39.419833052
7,12,0,21,65.0,54.401089445
7,12,0,22,66.0,45.475148612999995
7,12,0,23,68.0,46.86574722099999
7,13,1,0,68.0,39.924763334000005
7,13,1,1,67.0,36.931265835000005
7,13,1,2,67.0,34.749504722999994
7,13,1,3,67.0,29.232121666
7,13,1,4,67.0,31.455816944999995
7,13,1,5,65.0,27.586350834
7,13,1,6,65.0,24.621557502
7,13,1,7,66.0,47.80550416599999
7,13,1,8,67.0,43.202998054
7,13,1,9,67.0,32.047889999
7,13,1,10,67.0,11.969927775999997
7,13,1,11,68.0,-4.292154999000003
7,13,1,12,69.0,-3.507912223999992
7,13,1,13,70.0,-10.132400830000005
7,13,1,14,71.0,3.1077494479999994
7,13,1,15,73.0,6.174496395
7,13,1,16,74.0,15.833836667999996
7,13,1,17,75.0,30.070185279
7,13,1,18,76.0,28.807914166
7,13,1,19,76.0,40.520023055
7,13,1,20,65.0,49.101371946
7,13,1,21,62.0,51.20927388800001
7,13,1,22,64.0,54.07736416699999
7,13,1,23,65.0,52.398202501000014
7,14,1,0,66.0,47.38448194599999
7,14,1,1,67.0,46.970167777
7,14,1,2,67.0,36.577348055
7,14,1,3,67.0,32.509514724
7,14,1,4,66.0,30.627323611
7,14,1,5,67.0,29.118385832999998
7,14,1,6,66.0,29.921233889
7,14,1,7,65.0,32.627800279
7,14,1,8,65.0,17.536743058
7,14,1,9,65.0,-3.6202547210000002
7,14,1,10,64.0,-19.9324675
7,14,1,11,65.0,-33.600809168
7,14,1,12,66.0,-39.639528333
7,14,1,13,64.0,-46.198875001
7,14,1,14,63.0,-34.891271111999984
7,14,1,15,62.0,-23.767760279
7,14,1,16,62.0,-16.147617499
7,14,1,17,60.0,-4.491904721999999
7,14,1,18,57.0,13.419013053999999
7,14,1,19,54.0,25.183816111
7,14,1,20,52.0,36.004516389
7,14,1,21,49.0,42.195423334000004
7,14,1,22,47.0,42.4299175
7,14,1,23,47.0,39.515912777000004
7,15,1,0,48.0,33.939601666
7,15,1,1,49.0,28.066012499
7,15,1,2,50.0,27.061143609
7,15,1,3,50.0,31.123876943
7,15,1,4,51.0,25.417683609999997
7,15,1,5,52.0,23.407041945
7,15,1,6,53.0,20.913660277
7,15,1,7,54.0,23.476227223
7,15,1,8,55.0,14.279030274000002
7,15,1,9,56.0,-1.8344080570000003
7,15,1,10,55.0,-21.601498612
7,15,1,11,55.0,-40.29982638899999
7,15,1,12,51.0,-41.73574111
7,15,1,13,52.0,-43.551729720999994
7,15,1,14,49.0,-43.535389167
7,15,1,15,48.0,-33.076698611000005
7,15,1,16,48.0,-19.443551388000003
7,15,1,17,46.0,-5.1883777790000005
7,15,1,18,46.0,21.219786665
7,15,1,19,48.0,32.143549998
7,15,1,20,47.0,37.207825555999996
7,15,1,21,50.0,49.919123892
7,15,1,22,52.0,42.674710274000006
7,15,1,23,53.0,37.602229165
7,16,1,0,54.0,33.83006861
7,16,1,1,54.0,28.537738332999997
7,16,1,2,54.0,25.511248057
7,16,1,3,54.0,26.830778609999996
7,16,1,4,55.0,23.700019442
7,16,1,5,56.0,22.559890832
7,16,1,6,58.0,23.613693055
7,16,1,7,59.0,22.009297779999997
7,16,1,8,60.0,16.772213612
7,16,1,9,62.0,4.945525832
7,16,1,10,62.0,-10.463055832000002
7,16,1,11,61.0,-23.447970000000005
7,16,1,12,59.0,-30.829073058000006
7,16,1,13,60.0,-28.376049443999996
7,16,1,14,61.0,-18.522819443000003
7,16,1,15,63.0,-14.824872498999998
7,16,1,16,65.0,-3.9764377799999986
7,16,1,17,64.0,4.470385554999998
7,16,1,18,63.0,17.945476387
7,16,1,19,63.0,30.980796666000003
7,16,1,20,63.0,39.602912222
7,16,1,21,65.0,52.385343052
7,16,1,22,68.0,43.015198611
7,16,1,23,69.0,40.96039805400001
7,17,1,0,70.0,34.098388612
7,17,1,1,70.0,35.242643331000004
7,17,1,2,70.0,29.473957499999994
7,17,1,3,70.0,32.09684388699999
7,17,1,4,70.0,26.045370833
7,17,1,5,70.0,22.611998334000003
7,17,1,6,71.0,22.651934998999998
7,17,1,7,72.0,29.009554721999997
7,17,1,8,72.0,14.794808611
7,17,1,9,73.0,-2.5747416669999987
7,17,1,10,72.0,-12.827962499999998
7,17,1,11,71.0,-31.529246945999997
7,17,1,12,71.0,-34.94514555500001
7,17,1,13,70.0,-38.779518605999996
7,17,1,14,68.0,-39.285854721999996
7,17,1,15,69.0,-25.141543339
7,17,1,16,71.0,-12.980184166999997
7,17,1,17,67.0,2.6954355560000005
7,17,1,18,67.0,18.47531639
7,17,1,19,70.0,31.471324167000002
7,17,1,20,69.0,36.906934444
7,17,1,21,69.0,43.162351109
7,17,1,22,68.0,47.329091945
7,17,1,23,71.0,39.490533615
7,18,0,0,70.0,38.489925
7,18,0,1,66.0,40.575371111
7,18,0,2,67.0,32.755524445
7,18,0,3,70.0,31.052673612000003
7,18,0,4,70.0,30.05354111
7,18,0,5,71.0,25.665336667
7,18,0,6,73.0,23.977284446
7,18,0,7,74.0,18.635954166999994
7,18,0,8,67.0,15.096501388999998
7,18,0,9,65.0,9.222546944000001
7,18,0,10,65.0,-8.412964721
7,18,0,11,69.0,-27.198337499000008
7,18,0,12,73.0,-31.527483887000002
7,18,0,13,74.0,-30.429668054
7,18,0,14,70.0,-26.277862776000003
7,18,0,15,70.0,-31.795817497
7,18,0,16,70.0,-13.328100831
7,18,0,17,71.0,13.925374446999998
7,18,0,18,72.0,26.175611941999996
7,18,0,19,72.0,35.53750750000001
7,18,0,20,71.0,45.84799944700001
7,18,0,21,71.0,40.209384998999994
7,18,0,22,73.0,38.041714723
7,18,0,23,72.0,40.317359998
7,19,0,0,71.0,36.15500111
7,19,0,1,70.0,38.629697779
7,19,0,2,71.0,32.65036
7,19,0,3,71.0,33.276126111
7,19,0,4,71.0,27.78435472
7,19,0,5,71.0,23.768603056999996
7,19,0,6,70.0,23.4346375
7,19,0,7,67.0,23.821741110999998
7,19,0,8,66.0,16.145253335000003
7,19,0,9,68.0,9.783783610999997
7,19,0,10,67.0,-11.316804722999999
7,19,0,11,67.0,-25.747704723
7,19,0,12,66.0,-29.000270831000005
7,19,0,13,65.0,-39.251743051000005
7,19,0,14,56.0,-40.077042224
7,19,0,15,59.0,-36.268291943
7,19,0,16,58.0,-18.238003887
7,19,0,17,55.0,-6.021118332999999
7,19,0,18,57.0,22.077814722
7,19,0,19,57.0,37.468221391
7,19,0,20,60.0,38.378097777
7,19,0,21,61.0,30.376679718000002
7,19,0,22,61.0,41.374674724
7,19,0,23,61.0,40.84064027899999
7,20,1,0,60.0,34.077293612000005
7,20,1,1,60.0,32.744734999
7,20,1,2,59.0,29.845664166000002
7,20,1,3,59.0,30.152478886999994
7,20,1,4,59.0,28.648202223000006
7,20,1,5,60.0,26.078212777000005
7,20,1,6,60.0,26.116181944
7,20,1,7,59.0,25.923076387999995
7,20,1,8,58.0,18.191778057
7,20,1,9,60.0,6.578942502000001
7,20,1,10,60.0,-10.186883057000001
7,20,1,11,62.0,-22.780078611999997
7,20,1,12,61.0,-39.825484721999985
7,20,1,13,62.0,-50.755849165
7,20,1,14,63.0,-49.655243336
7,20,1,15,69.0,-37.690780827
7,20,1,16,66.0,-25.510226945000003
7,20,1,17,65.0,-4.667529719999998
7,20,1,18,66.0,10.819190276000002
7,20,1,19,68.0,35.49197083399999
7,20,1,20,66.0,43.983472777
7,20,1,21,66.0,46.934795554000004
7,20,1,22,64.0,38.043914167000004
7,20,1,23,62.0,34.73826611199999
7,21,1,0,60.0,31.327369720999993
7,21,1,1,59.0,28.297107776999997
7,21,1,2,59.0,27.170442222000005
7,21,1,3,58.0,29.013635556999997
7,21,1,4,58.0,23.066109166
7,21,1,5,58.0,23.273983888
7,21,1,6,58.0,21.965379444999996
7,21,1,7,54.0,26.186323888
7,21,1,8,51.0,13.636661110999999
7,21,1,9,51.0,-2.2267594429999997
7,21,1,10,51.0,-18.241980555
7,21,1,11,51.0,-36.651983056999995
7,21,1,12,54.0,-45.31459082800001
7,21,1,13,51.0,-48.63791110899999
7,21,1,14,53.0,-43.124476113
7,21,1,15,53.0,-33.71534750199999
7,21,1,16,52.0,-22.726967501
7,21,1,17,53.0,-5.801563052999997
7,21,1,18,56.0,11.247572498
7,21,1,19,57.0,31.354389445
7,21,1,20,58.0,36.866345276
7,21,1,21,58.0,44.906240558
7,21,1,22,59.0,41.458195833
7,21,1,23,59.0,42.309719999
7,22,1,0,59.0,38.878659724
7,22,1,1,59.0,33.048313056999994
7,22,1,2,58.0,27.646560001999994
7,22,1,3,58.0,26.287050553
7,22,1,4,57.0,24.791367502999993
7,22,1,5,59.0,23.554353055999997
7,22,1,6,59.0,22.465812777000004
7,22,1,7,57.0,28.359750278
7,22,1,8,53.0,18.654078057
7,22,1,9,50.0,5.646211112000002
7,22,1,10,50.0,-7.067940278999999
7,22,1,11,49.0,-28.169456667000002
7,22,1,12,51.0,-38.927214718
7,22,1,13,52.0,-42.10676138499999
7,22,1,14,52.0,-44.453010278
7,22,1,15,53.0,-31.272635279999992
7,22,1,16,52.0,-17.837079444000004
7,22,1,17,51.0,5.82557222
7,22,1,18,52.0,19.25033389
7,22,1,19,54.0,33.18268889
7,22,1,20,54.0,44.69798694100001
7,22,1,21,55.0,46.437966671000005
7,22,1,22,56.0,46.441615554
7,22,1,23,57.0,42.697258333
7,23,1,0,57.0,41.707336948000005
7,23,1,1,57.0,38.742145554000004
7,23,1,2,57.0,31.171198052999998
7,23,1,3,57.0,28.190529722999997
7,23,1,4,57.0,25.665274445999994
7,23,1,5,59.0,24.609604443000002
7,23,1,6,60.0,19.099039444
7,23,1,7,60.0,23.166293891
7,23,1,8,58.0,16.657491112000002
7,23,1,9,58.0,-2.6610247209999995
7,23,1,10,55.0,-14.502302777
7,23,1,11,56.0,-33.284329447
7,23,1,12,58.0,-41.248393334999996
7,23,1,13,58.0,-48.019849449
7,23,1,14,57.0,-51.393496948000006
7,23,1,15,57.0,-35.038109168999995
7,23,1,16,57.0,-21.384235831999998
7,23,1,17,57.0,-7.331028056
7,23,1,18,56.0,7.428804999000001
7,23,1,19,57.0,27.28351389
7,23,1,20,59.0,41.309736109999996
7,23,1,21,59.0,44.941806111
7,23,1,22,59.0,46.900955552
7,23,1,23,60.0,45.23235083200001
7,24,1,0,60.0,33.198710000999995
7,24,1,1,60.0,32.244047777
7,24,1,2,59.0,33.520932223
7,24,1,3,60.0,30.352336112
7,24,1,4,59.0,24.284808887999993
7,24,1,5,61.0,24.198015554999998
7,24,1,6,61.0,23.238541665999996
7,24,1,7,61.0,25.191053335
7,24,1,8,59.0,12.588435553
7,24,1,9,59.0,2.7591397209999995
7,24,1,10,58.0,-9.162231111
7,24,1,11,58.0,-22.453066944000003
7,24,1,12,58.0,-25.637362776
7,24,1,13,58.0,-33.54244416599999
7,24,1,14,59.0,-34.596408331
7,24,1,15,59.0,-29.688298612
7,24,1,16,60.0,-12.594031948
7,24,1,17,61.0,5.900254999
7,24,1,18,62.0,21.644603611
7,24,1,19,62.0,41.565898612
7,24,1,20,62.0,42.213638888
7,24,1,21,62.0,49.094753334
7,24,1,22,63.0,45.150755833000005
7,24,1,23,63.0,38.452575277
7,25,0,0,64.0,31.719634444
7,25,0,1,65.0,32.521827222
7,25,0,2,65.0,31.193326946
7,25,0,3,65.0,32.037470834000004
7,25,0,4,65.0,25.538122223
7,25,0,5,66.0,21.202533055
7,25,0,6,68.0,19.737921111999995
7,25,0,7,69.0,18.933306110000004
7,25,0,8,70.0,15.813120555999998
7,25,0,9,71.0,5.671730556000001
7,25,0,10,72.0,-0.27033499900000013
7,25,0,11,72.0,-17.936851944
7,25,0,12,72.0,-30.108209722000005
7,25,0,13,65.0,-39.0740025
7,25,0,14,70.0,-32.826067226
7,25,0,15,69.0,-25.449728056
7,25,0,16,68.0,-7.5049105539999985
7,25,0,17,69.0,-0.8354311109999988
7,25,0,18,67.0,18.319181943
7,25,0,19,66.0,32.760066386999995
7,25,0,20,66.0,35.702293055
7,25,0,21,65.0,56.577713335000006
7,25,0,22,65.0,48.263155555999994
7,25,0,23,64.0,43.65813472399999
7,26,0,0,62.0,27.546403889000004
7,26,0,1,62.0,22.491611113000005
7,26,0,2,62.0,28.514913332999996
7,26,0,3,60.0,32.385593057
7,26,0,4,61.0,23.483136667
7,26,0,5,62.0,22.918873332
7,26,0,6,64.0,17.060042222
7,26,0,7,65.0,19.122319721000004
7,26,0,8,66.0,11.198222778999998
7,26,0,9,66.0,9.714131945
7,26,0,10,67.0,-8.076696111999999
7,26,0,11,67.0,-18.933038891000002
7,26,0,12,67.0,-30.222807503
7,26,0,13,68.0,-32.388060558
7,26,0,14,66.0,-26.535788609
7,26,0,15,64.0,-16.149660559999997
7,26,0,16,63.0,-2.7530391680000004
7,26,0,17,62.0,12.421001111999999
7,26,0,18,61.0,26.493787775999998
7,26,0,19,61.0,44.275530556999996
7,26,0,20,61.0,58.86335750100001
7,26,0,21,62.0,51.437781114
7,26,0,22,63.0,48.845658891
7,26,0,23,63.0,34.933263333
7,27,1,0,63.0,30.061441665999993
7,27,1,1,64.0,32.626838054
7,27,1,2,64.0,29.992470556999997
7,27,1,3,64.0,28.508010557
7,27,1,4,65.0,26.345947777999996
7,27,1,5,67.0,24.159378333
7,27,1,6,69.0,21.123747777999995
7,27,1,7,69.0,25.990018333000002
7,27,1,8,66.0,13.741202499
7,27,1,9,60.0,18.692071389
7,27,1,10,56.0,-13.78038639
7,27,1,11,59.0,-25.345376944
7,27,1,12,60.0,-26.828100835
7,27,1,13,62.0,-32.382715833
7,27,1,14,63.0,-24.531842498000003
7,27,1,15,63.0,-13.973320554999999
7,27,1,16,64.0,-1.1062936090000002
7,27,1,17,64.0,-2.5626222210000025
7,27,1,18,63.0,12.953776109000001
7,27,1,19,64.0,39.202208885999994
7,27,1,20,66.0,48.09715833600001
7,27,1,21,66.0,57.969362778
7,27,1,22,66.0,45.44724722000001
7,27,1,23,67.0,42.987039444000004
7,28,1,0,66.0,36.030060833
7,28,1,1,66.0,32.865848055
7,28,1,2,65.0,28.424582778999998
7,28,1,3,65.0,31.175298335000004
7,28,1,4,64.0,27.941200832
7,28,1,5,67.0,23.188145554
7,28,1,6,67.0,21.623429723
7,28,1,7,66.0,26.025252499000004
7,28,1,8,64.0,16.84931
7,28,1,9,65.0,4.1023591669999995
7,28,1,10,66.0,1.2936197220000003
7,28,1,11,67.0,-15.746009995000003
7,28,1,12,69.0,-20.962728055000003
7,28,1,13,69.0,-37.822425833
7,28,1,14,69.0,-41.798567227
7,28,1,15,70.0,-28.387980277
7,28,1,16,69.0,-11.001700557000003
7,28,1,17,70.0,12.460740556000003
7,28,1,18,69.0,28.973811111999996
7,28,1,19,71.0,35.294213054
7,28,1,20,72.0,35.426170557000006
7,28,1,21,72.0,42.079357218999995
7,28,1,22,73.0,50.037543054000004
7,28,1,23,73.0,45.494770556
7,29,1,0,73.0,34.183220277000004
7,29,1,1,72.0,34.822691386
7,29,1,2,70.0,25.812841944999995
7,29,1,3,70.0,30.512809722
7,29,1,4,70.0,25.72045889
7,29,1,5,70.0,21.747046390999998
7,29,1,6,71.0,23.745085277
7,29,1,7,72.0,28.189519722000007
7,29,1,8,70.0,21.088794167999993
7,29,1,9,62.0,0.04964972300000037
7,29,1,10,60.0,-16.416288888000004
7,29,1,11,60.0,-35.825714723
7,29,1,12,52.0,-41.607513889
7,29,1,13,50.0,-51.609962774
7,29,1,14,48.0,-50.58649333500001
7,29,1,15,49.0,-44.03331583000001
7,29,1,16,47.0,-29.693508058999996
7,29,1,17,49.0,14.837376666000003
7,29,1,18,51.0,29.662366946000002
7,29,1,19,52.0,50.445927776000005
7,29,1,20,52.0,53.263397225000006
7,29,1,21,55.0,57.25602333599999
7,29,1,22,54.0,54.63468416699999
7,29,1,23,54.0,49.674024443
7,30,1,0,54.0,44.54175305600001
7,30,1,1,55.0,40.590592498
7,30,1,2,56.0,30.977040277
7,30,1,3,56.0,33.116142778000004
7,30,1,4,57.0,31.264470558000003
7,30,1,5,57.0,24.941705002
7,30,1,6,57.0,25.742099722000003
7,30,1,7,57.0,35.7912875
7,30,1,8,56.0,34.725799168
7,30,1,9,54.0,24.21089361
7,30,1,10,53.0,17.403351111999996
7,30,1,11,52.0,0.01374027799999511
7,30,1,12,52.0,-2.5361744470000005
7,30,1,13,51.0,-7.199432499999995
7,30,1,14,51.0,-4.647913883000004
7,30,1,15,51.0,1.6445011100000064
7,30,1,16,51.0,18.361367221000002
7,30,1,17,51.0,24.471413334000005
7,30,1,18,53.0,27.339139446000004
7,30,1,19,56.0,52.930072221
7,30,1,20,59.0,54.14526111100001
7,30,1,21,58.0,54.529805835000005
7,30,1,22,57.0,51.160716945000004
7,30,1,23,56.0,55.990048058
7,31,1,0,57.0,43.694479723
7,31,1,1,56.0,40.62268249800001
7,31,1,2,56.0,37.434188889000005
7,31,1,3,57.0,36.899338056
7,31,1,4,57.0,31.09001778
7,31,1,5,58.0,30.237006109000003
7,31,1,6,59.0,30.969028885999997
7,31,1,7,60.0,36.987117501
7,31,1,8,60.0,41.716666111
7,31,1,9,56.0,29.527332224000002
7,31,1,10,52.0,16.030032223000003
7,31,1,11,49.0,10.27629639
7,31,1,12,52.0,1.2329969430000032
7,31,1,13,48.0,-5.895454725000001
7,31,1,14,46.0,-2.2360519419999947
7,31,1,15,46.0,-1.1085044489999998
7,31,1,16,46.0,17.982152495999994
7,31,1,17,45.0,22.174821667000003
7,31,1,18,47.0,32.065118334999994
7,31,1,19,48.0,43.488686111
7,31,1,20,49.0,43.926461113
7,31,1,21,51.0,47.528235280000004
7,31,1,22,51.0,57.621803885
7,31,1,23,51.0,45.546895
8,1,0,0,50.0,38.50894972399999
8,1,0,1,51.0,38.596557778999994
8,1,0,2,52.0,31.710284167000005
8,1,0,3,52.0,30.247169164000002
8,1,0,4,52.0,23.469342501
8,1,0,5,53.0,19.954052222999994
8,1,0,6,54.0,21.982825556
8,1,0,7,55.0,22.561073888000006
8,1,0,8,56.0,19.992602223
8,1,0,9,56.0,10.382791112999998
8,1,0,10,55.0,-7.883096667999999
8,1,0,11,54.0,-16.991226388999998
8,1,0,12,54.0,-22.081717225
8,1,0,13,54.0,-25.076058329
8,1,0,14,56.0,-16.896744998
8,1,0,15,57.0,-3.911844717999999
8,1,0,16,58.0,-3.2470505559999987
8,1,0,17,59.0,14.154744722
8,1,0,18,61.0,25.017808334
8,1,0,19,61.0,34.535106667
8,1,0,20,62.0,43.004331394999994
8,1,0,21,63.0,43.619777221
8,1,0,22,63.0,48.375763612
8,1,0,23,64.0,41.16862500100001
8,2,0,0,64.0,35.089078334999996
8,2,0,1,64.0,30.487803887999995
8,2,0,2,65.0,33.691627221
8,2,0,3,66.0,29.117968334
8,2,0,4,67.0,26.089513611
8,2,0,5,67.0,21.630845275000006
8,2,0,6,66.0,23.277127503
8,2,0,7,63.0,22.844684444
8,2,0,8,60.0,19.182928609
8,2,0,9,63.0,8.181442779000001
8,2,0,10,62.0,-13.283886666999999
8,2,0,11,63.0,-15.131311111000004
8,2,0,12,65.0,-25.985213606
8,2,0,13,67.0,-24.253742496000005
8,2,0,14,68.0,-14.958593338000002
8,2,0,15,67.0,-12.290319169999995
8,2,0,16,67.0,1.050087780999998
8,2,0,17,69.0,21.633576388
8,2,0,18,70.0,45.129906944
8,2,0,19,70.0,58.90494333500001
8,2,0,20,71.0,60.12506777899999
8,2,0,21,64.0,48.74615333200001
8,2,0,22,65.0,43.456962223000005
8,2,0,23,65.0,46.151339998999994
8,3,1,0,66.0,35.128514998
8,3,1,1,66.0,31.739351669
8,3,1,2,64.0,28.141966942999996
8,3,1,3,64.0,28.626050834
8,3,1,4,63.0,24.57431472
8,3,1,5,62.0,22.713547777000002
8,3,1,6,61.0,28.25589
8,3,1,7,58.0,36.109854168
8,3,1,8,55.0,31.5607775
8,3,1,9,52.0,23.843898055
8,3,1,10,53.0,9.799690276000002
8,3,1,11,47.0,-1.8849822230000017
8,3,1,12,45.0,-12.415018330999999
8,3,1,13,45.0,-19.972494449
8,3,1,14,45.0,-17.837892218999993
8,3,1,15,46.0,-9.137701665999998
8,3,1,16,48.0,9.316406667000004
8,3,1,17,47.0,12.829515276000002
8,3,1,18,48.0,28.307782776999996
8,3,1,19,49.0,45.258512499
8,3,1,20,51.0,48.223479725000004
8,3,1,21,53.0,55.14731361499999
8,3,1,22,53.0,51.47128583600001
8,3,1,23,53.0,43.51844777800001
8,4,1,0,54.0,38.714755834
8,4,1,1,54.0,37.923258055
8,4,1,2,54.0,34.077919724
8,4,1,3,54.0,39.566221944
8,4,1,4,54.0,31.763108613000004
8,4,1,5,54.0,30.767185556999998
8,4,1,6,54.0,30.914730555
8,4,1,7,54.0,34.39421777700001
8,4,1,8,51.0,31.238437778999998
8,4,1,9,49.0,17.200349444999997
8,4,1,10,50.0,8.973082224000004
8,4,1,11,52.0,-5.317667220999997
8,4,1,12,51.0,-15.647980554
8,4,1,13,51.0,-17.566066389000003
8,4,1,14,51.0,-7.011072223999999
8,4,1,15,53.0,-1.7008605599999966
8,4,1,16,53.0,8.915537778999997
8,4,1,17,52.0,22.052224164
8,4,1,18,53.0,32.970504166999994
8,4,1,19,58.0,41.131896111
8,4,1,20,59.0,45.85471138999999
8,4,1,21,58.0,49.797857776
8,4,1,22,59.0,59.53277083
8,4,1,23,58.0,48.26659361099999
8,5,1,0,57.0,39.004314167
8,5,1,1,58.0,35.019475833
8,5,1,2,57.0,37.239356667
8,5,1,3,57.0,39.092855276
8,5,1,4,57.0,32.925117775000004
8,5,1,5,58.0,30.490225835
8,5,1,6,57.0,33.141485277
8,5,1,7,55.0,34.174295279999996
8,5,1,8,52.0,28.498712500000003
8,5,1,9,51.0,14.599205277999998
8,5,1,10,52.0,14.514434722
8,5,1,11,55.0,2.145027499000001
8,5,1,12,53.0,-1.9207530560000015
8,5,1,13,53.0,-20.012411387999997
8,5,1,14,55.0,-5.856386662000004
8,5,1,15,54.0,6.457572498000007
8,5,1,16,56.0,28.432092501000007
8,5,1,17,59.0,29.362468611999997
8,5,1,18,61.0,29.815308611
8,5,1,19,61.0,59.20674861099999
8,5,1,20,64.0,62.967489167000004
8,5,1,21,64.0,61.942205000000016
8,5,1,22,63.0,55.269768332000005
8,5,1,23,62.0,61.514588051000004
8,6,1,0,62.0,46.07029278
8,6,1,1,61.0,42.398550275999995
8,6,1,2,61.0,37.164726665
8,6,1,3,61.0,35.475903055
8,6,1,4,60.0,33.029389720000005
