date,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2018-12-21 04:00:00,8.3,12,4,4,9370.40897,10463.763717,289.5400775894577,1247.5059675894572
2018-12-21 05:00:00,6.7,12,5,4,10190.150996,11537.292622,499.6306234047897,1592.9853704047891
2018-12-21 06:00:00,7.3,12,6,4,10554.533427,12005.37365,739.6770854571187,2086.818711457119
2018-12-21 07:00:00,6.6,12,7,4,10575.597316,12159.728554,888.0566468928355,2338.8968698928347
2018-12-21 08:00:00,7.0,12,8,4,10753.964016,12316.549175,748.6900732889881,2332.821311288988
2018-12-21 09:00:00,6.7,12,9,4,10884.808942,12487.86223,754.8921699049897,2317.47732890499
2018-12-21 10:00:00,5.8,12,10,4,10845.0671,12446.205655,777.9348152600032,2380.988103260004
2018-12-21 11:00:00,4.5,12,11,4,10672.53108,12308.19365,702.2393181639382,2303.3778731639377
2018-12-21 12:00:00,4.9,12,12,4,10658.002854,12276.965595,552.7739407415575,2188.436510741556
2018-12-21 13:00:00,8.9,12,13,4,10585.502729,12174.773703,532.6460460654162,2151.6087870654155
2018-12-21 14:00:00,13.0,12,14,4,10541.376716,12253.991963,490.6292325544309,2079.900206554432
2018-12-21 15:00:00,15.4,12,15,4,10587.221087,12400.286745,479.4851982480705,2192.10044524807
2018-12-21 16:00:00,17.0,12,16,4,10990.579264,12799.270167,522.7968721111756,2335.862530111175
2018-12-21 17:00:00,18.1,12,17,4,11347.945408,12780.830654,535.4296444228221,2344.1205474228227
2018-12-21 18:00:00,19.2,12,18,4,11274.389733,12526.461472,645.9977207922548,2078.8829667922546
2018-12-21 19:00:00,18.3,12,19,4,11175.669205,12289.54549,671.4185077119564,1923.4902467119573
2018-12-21 20:00:00,18.9,12,20,4,10885.275987,11925.839544,722.7202301007674,1836.596515100768
2018-12-21 21:00:00,17.1,12,21,4,10379.276288,11352.620212,717.5971131820497,1758.1606701820492
2018-12-21 22:00:00,13.5,12,22,4,9809.762453,10782.168534,693.3860711676025,1666.7299951676032
2018-12-21 23:00:00,10.7,12,23,4,9450.320349,10314.533239,655.6307046078437,1628.0367856078446
2018-12-22 00:00:00,8.9,12,0,5,9170.922508,10033.358963,708.7801512256356,1572.9930412256365
2018-12-22 01:00:00,7.6,12,1,5,9009.450875,9833.374348,691.2929802801809,1553.729435280182
2018-12-22 02:00:00,7.9,12,2,5,9022.894092,9730.959574,671.4287921565265,1495.3522651565254
2018-12-22 03:00:00,8.2,12,3,5,9271.332715,9801.835449,703.3533703103603,1411.4188523103603
2018-12-22 04:00:00,10.6,12,4,5,9860.787004,10082.235703,807.6933365894583,1338.196070589458
2018-12-22 05:00:00,10.7,12,5,5,10733.13668,10571.486505,990.0086574047892,1211.4573564047896
2018-12-22 06:00:00,7.8,12,6,5,11014.241752,10910.177531,1282.662769457118,1121.0125944571191
2018-12-22 07:00:00,9.8,12,7,5,11012.62856,11084.261667,1347.764971892835,1243.7007508928343
2018-12-22 08:00:00,10.2,12,8,5,11054.979559,11076.72603,1185.7213172889878,1257.354424288989
2018-12-22 09:00:00,9.1,12,9,5,11076.758311,10915.635853,1055.9077129049892,1077.6541839049896
