ept,tmpf,month,hour,dayofweek,mw2day,mw7day
2019-04-21 15:00:00,68.0,4,15,6,28318.419,25881.156
2019-04-21 16:00:00,69.1,4,16,6,28544.117,26339.574
2019-04-21 17:00:00,69.1,4,17,6,28846.359,26917.241
2019-04-21 18:00:00,68.0,4,18,6,28634.939,27280.442
2019-04-21 19:00:00,68.0,4,19,6,28618.238,28121.885
2019-04-21 20:00:00,66.0,4,20,6,28637.546,28435.537
2019-04-21 21:00:00,64.0,4,21,6,27604.615,27187.727
2019-04-21 22:00:00,62.1,4,22,6,26081.039,25374.112
2019-04-21 23:00:00,61.0,4,23,6,24347.157,23698.783
2019-04-22 00:00:00,60.1,4,0,0,22679.586,22438.252
2019-04-22 01:00:00,57.9,4,1,0,21538.716,21613.121
2019-04-22 02:00:00,57.9,4,2,0,20806.01,21197.135
2019-04-22 03:00:00,57.0,4,3,0,20460.585,20927.652
2019-04-22 04:00:00,57.0,4,4,0,20425.182,21171.78
2019-04-22 05:00:00,55.9,4,5,0,20820.0,22694.656
2019-04-22 06:00:00,55.9,4,6,0,21651.756,25358.977
2019-04-22 07:00:00,57.0,4,7,0,22751.137,26957.419
2019-04-22 08:00:00,57.9,4,8,0,24417.724,27629.587
2019-04-22 09:00:00,60.1,4,9,0,25760.848,27986.043
2019-04-22 10:00:00,62.1,4,10,0,26319.427,28074.364
2019-04-22 11:00:00,64.0,4,11,0,26250.56,27699.164
2019-04-22 12:00:00,64.0,4,12,0,25952.579,27205.585
2019-04-22 13:00:00,64.9,4,13,0,25347.502,27092.886
2019-04-22 14:00:00,66.9,4,14,0,25009.118,26802.392
2019-04-22 15:00:00,66.9,4,15,0,24990.096,26866.636
2019-04-22 16:00:00,66.9,4,16,0,25193.46,27361.935
2019-04-22 17:00:00,64.9,4,17,0,25420.773,28104.123
2019-04-22 18:00:00,66.9,4,18,0,25370.08,28517.517
2019-04-22 19:00:00,66.0,4,19,0,25613.024,29315.042
2019-04-22 20:00:00,66.0,4,20,0,26358.259,29916.492
2019-04-22 21:00:00,64.9,4,21,0,25607.751,28747.413
2019-04-22 22:00:00,63.0,4,22,0,24240.933,26799.442
2019-04-22 23:00:00,64.0,4,23,0,22612.698,24931.0
2019-04-23 00:00:00,63.0,4,0,1,21087.058,23628.018
2019-04-23 01:00:00,62.1,4,1,1,20046.657,22952.207
2019-04-23 02:00:00,60.1,4,2,1,19415.6,22686.063
2019-04-23 03:00:00,57.0,4,3,1,19068.523,22806.615
2019-04-23 04:00:00,57.0,4,4,1,18974.639,23498.19
2019-04-23 05:00:00,54.0,4,5,1,19376.801,25591.21
2019-04-23 06:00:00,55.0,4,6,1,19834.556,28531.805
2019-04-23 07:00:00,57.0,4,7,1,20618.045,29559.476
2019-04-23 08:00:00,60.1,4,8,1,21762.306,28995.241
2019-04-23 09:00:00,64.9,4,9,1,22197.52,28168.92
2019-04-23 10:00:00,68.0,4,10,1,22327.877,27564.473
2019-04-23 11:00:00,72.0,4,11,1,22882.218,27017.777
2019-04-23 12:00:00,73.9,4,12,1,23128.044,26533.823
2019-04-23 13:00:00,77.0,4,13,1,22953.851,26312.053
2019-04-23 14:00:00,78.1,4,14,1,22621.27,26042.846
2019-04-23 15:00:00,78.1,4,15,1,22583.961,26157.627
2019-04-23 16:00:00,78.1,4,16,1,22852.099,26696.647
2019-04-23 17:00:00,79.0,4,17,1,23179.793,27477.65
2019-04-23 18:00:00,78.1,4,18,1,23582.056,27901.281
2019-04-23 19:00:00,75.0,4,19,1,24270.467,28621.963
2019-04-23 20:00:00,73.9,4,20,1,25310.646,29295.992
2019-04-23 21:00:00,72.0,4,21,1,24624.533,28054.252
2019-04-23 22:00:00,71.1,4,22,1,23293.062,25931.714
2019-04-23 23:00:00,69.1,4,23,1,21812.016,23998.971
2019-04-24 00:00:00,68.0,4,0,2,20552.706,22579.418
2019-04-24 01:00:00,66.9,4,1,2,19850.617,21743.296
2019-04-24 02:00:00,64.9,4,2,2,19535.827,21403.332
2019-04-24 03:00:00,64.0,4,3,2,19498.269,21365.897
2019-04-24 04:00:00,64.0,4,4,2,20131.222,21924.408
2019-04-24 05:00:00,62.1,4,5,2,21756.174,23783.313
2019-04-24 06:00:00,61.0,4,6,2,23917.23,26517.629
2019-04-24 07:00:00,64.9,4,7,2,25541.818,28002.101
2019-04-24 08:00:00,64.0,4,8,2,26222.659,28060.387
2019-04-24 09:00:00,63.0,4,9,2,26694.153,27637.697
2019-04-24 10:00:00,64.0,4,10,2,27158.717,27370.029
2019-04-24 11:00:00,64.9,4,11,2,27356.195,26963.86
2019-04-24 12:00:00,66.9,4,12,2,27377.153,26718.222
2019-04-24 13:00:00,68.0,4,13,2,27357.359,26669.489
2019-04-24 14:00:00,70.0,4,14,2,27260.376,26623.842
2019-04-24 15:00:00,71.1,4,15,2,27313.506,26531.076
2019-04-24 16:00:00,72.0,4,16,2,27420.009,26827.174
2019-04-24 17:00:00,72.0,4,17,2,27675.204,27313.321
2019-04-24 18:00:00,73.0,4,18,2,27841.351,27533.986
2019-04-24 19:00:00,71.1,4,19,2,28176.415,28255.629
2019-04-24 20:00:00,70.0,4,20,2,28882.397,28900.337
2019-04-24 21:00:00,68.0,4,21,2,27680.752,27753.153
2019-04-24 22:00:00,66.9,4,22,2,25555.338,25731.385
2019-04-24 23:00:00,63.0,4,23,2,23506.559,23856.995
2019-04-25 00:00:00,62.1,4,0,3,21958.117,22402.767
2019-04-25 01:00:00,64.0,4,1,3,21135.195,21639.009
2019-04-25 02:00:00,60.1,4,2,3,20650.244,21163.51
2019-04-25 03:00:00,61.0,4,3,3,20562.738,21119.918
2019-04-25 04:00:00,59.0,4,4,3,21025.969,21765.003
2019-04-25 05:00:00,57.9,4,5,3,22811.608,23440.997
2019-04-25 06:00:00,57.0,4,6,3,25182.751,26049.359
2019-04-25 07:00:00,55.0,4,7,3,26603.782,27722.303
2019-04-25 08:00:00,55.9,4,8,3,26785.269,28326.036
2019-04-25 09:00:00,57.0,4,9,3,26760.391,28378.105
2019-04-25 10:00:00,60.1,4,10,3,27000.119,28207.601
2019-04-25 11:00:00,63.0,4,11,3,27146.093,27899.502
2019-04-25 12:00:00,64.9,4,12,3,27433.74,27483.274
2019-04-25 13:00:00,66.0,4,13,3,27985.146,27412.456
2019-04-25 14:00:00,66.0,4,14,3,28446.445,27586.425
2019-04-25 15:00:00,66.0,4,15,3,28936.283,27637.279
2019-04-25 16:00:00,66.9,4,16,3,29591.792,28019.054
2019-04-25 17:00:00,66.0,4,17,3,30099.339,28412.831
2019-04-25 18:00:00,66.0,4,18,3,30007.382,28477.506
2019-04-25 19:00:00,64.0,4,19,3,30186.734,28714.077
2019-04-25 20:00:00,63.0,4,20,3,30626.579,29347.918
2019-04-25 21:00:00,62.1,4,21,3,29097.003,28156.494
2019-04-25 22:00:00,61.0,4,22,3,26761.906,26129.276
2019-04-25 23:00:00,60.1,4,23,3,24564.503,24195.432
2019-04-26 00:00:00,59.0,4,0,4,22897.657,22474.369
2019-04-26 01:00:00,57.9,4,1,4,21781.966,21553.465
2019-04-26 02:00:00,57.0,4,2,4,21235.545,20955.884
2019-04-26 03:00:00,55.9,4,3,4,21010.831,20711.91
2019-04-26 04:00:00,54.0,4,4,4,21473.795,21015.913
2019-04-26 05:00:00,54.0,4,5,4,23056.419,22156.843
2019-04-26 06:00:00,54.0,4,6,4,25409.086,23692.373
2019-04-26 07:00:00,55.0,4,7,4,26814.559,25085.291
2019-04-26 08:00:00,57.0,4,8,4,27157.36,26308.39
2019-04-26 09:00:00,57.9,4,9,4,27081.324,27093.99
2019-04-26 10:00:00,60.1,4,10,4,26988.825,27542.983
2019-04-26 11:00:00,61.0,4,11,4,26902.84,27824.993
2019-04-26 12:00:00,63.0,4,12,4,26859.794,27978.93
2019-04-26 13:00:00,64.0,4,13,4,27079.22,28131.635
2019-04-26 14:00:00,63.0,4,14,4,27547.71,28261.047
2019-04-26 15:00:00,66.0,4,15,4,27735.233,28318.419
2019-04-26 16:00:00,68.0,4,16,4,28451.677,28544.117
2019-04-26 17:00:00,70.0,4,17,4,28952.67,28846.359
2019-04-26 18:00:00,61.0,4,18,4,28937.063,28634.939
2019-04-26 19:00:00,60.1,4,19,4,28975.722,28618.238
2019-04-26 20:00:00,61.0,4,20,4,29482.619,28637.546
2019-04-26 21:00:00,60.1,4,21,4,28177.119,27604.615
2019-04-26 22:00:00,57.9,4,22,4,25821.476,26081.039
2019-04-26 23:00:00,57.0,4,23,4,23632.419,24347.157
2019-04-27 00:00:00,55.9,4,0,5,22113.137,22679.586
2019-04-27 01:00:00,55.0,4,1,5,21157.448,21538.716
2019-04-27 02:00:00,55.0,4,2,5,20641.384,20806.01
2019-04-27 03:00:00,55.0,4,3,5,20465.251,20460.585
2019-04-27 04:00:00,54.0,4,4,5,20951.615,20425.182
2019-04-27 05:00:00,53.1,4,5,5,22601.375,20820.0
2019-04-27 06:00:00,52.0,4,6,5,24982.554,21651.756
2019-04-27 07:00:00,51.1,4,7,5,26477.563,22751.137
2019-04-27 08:00:00,53.1,4,8,5,26809.841,24417.724
2019-04-27 09:00:00,55.0,4,9,5,26957.324,25760.848
2019-04-27 10:00:00,57.0,4,10,5,27074.106,26319.427
2019-04-27 11:00:00,60.1,4,11,5,27162.19,26250.56
2019-04-27 12:00:00,62.1,4,12,5,27111.942,25952.579
2019-04-27 13:00:00,64.0,4,13,5,27351.225,25347.502
2019-04-27 14:00:00,66.0,4,14,5,27367.372,25009.118
2019-04-27 15:00:00,66.0,4,15,5,27450.877,24990.096
2019-04-27 16:00:00,68.0,4,16,5,27803.87,25193.46
2019-04-27 17:00:00,66.9,4,17,5,28073.039,25420.773
2019-04-27 18:00:00,66.9,4,18,5,28026.016,25370.08
2019-04-27 19:00:00,66.0,4,19,5,28440.097,25613.024
2019-04-27 20:00:00,64.0,4,20,5,28769.884,26358.259
2019-04-27 21:00:00,63.0,4,21,5,27568.562,25607.751
2019-04-27 22:00:00,62.1,4,22,5,25493.0,24240.933
2019-04-27 23:00:00,60.1,4,23,5,23512.836,22612.698
2019-04-28 00:00:00,59.0,4,0,6,21979.499,21087.058
2019-04-28 01:00:00,57.9,4,1,6,21093.109,20046.657
2019-04-28 02:00:00,57.9,4,2,6,20588.005,19415.6
2019-04-28 03:00:00,57.0,4,3,6,20501.806,19068.523
2019-04-28 04:00:00,57.0,4,4,6,20916.61,18974.639
2019-04-28 05:00:00,55.9,4,5,6,22460.65,19376.801
2019-04-28 06:00:00,55.0,4,6,6,24976.337,19834.556
2019-04-28 07:00:00,54.0,4,7,6,26779.112,20618.045
2019-04-28 08:00:00,55.0,4,8,6,27620.799,21762.306
2019-04-28 09:00:00,57.0,4,9,6,28123.263,22197.52
2019-04-28 10:00:00,59.0,4,10,6,28561.251,22327.877
2019-04-28 11:00:00,57.9,4,11,6,28704.067,22882.218
2019-04-28 12:00:00,60.1,4,12,6,28553.323,23128.044
2019-04-28 13:00:00,62.1,4,13,6,28518.165,22953.851
2019-04-28 14:00:00,64.9,4,14,6,28325.794,22621.27
2019-04-28 15:00:00,64.9,4,15,6,28268.38,22583.961
2019-04-28 16:00:00,66.0,4,16,6,27983.683,22852.099
2019-04-28 17:00:00,60.1,4,17,6,28357.049,23179.793
2019-04-28 18:00:00,55.9,4,18,6,28047.366,23582.056
2019-04-28 19:00:00,53.1,4,19,6,27894.979,24270.467
2019-04-28 20:00:00,52.0,4,20,6,27735.565,25310.646
2019-04-28 21:00:00,51.1,4,21,6,26610.242,24624.533
2019-04-28 22:00:00,50.0,4,22,6,24973.656,23293.062
2019-04-28 23:00:00,48.9,4,23,6,23311.284,21812.016
2019-04-29 00:00:00,48.0,4,0,0,21893.668,20552.706
2019-04-29 01:00:00,46.0,4,1,0,20951.248,19850.617
2019-04-29 02:00:00,46.0,4,2,0,20534.093,19535.827
2019-04-29 03:00:00,44.1,4,3,0,20339.142,19498.269
2019-04-29 04:00:00,43.0,4,4,0,20444.674,20131.222
2019-04-29 05:00:00,43.0,4,5,0,21110.417,21756.174
2019-04-29 06:00:00,42.1,4,6,0,21812.511,23917.23
2019-04-29 07:00:00,43.0,4,7,0,22925.95,25541.818
2019-04-29 08:00:00,46.9,4,8,0,23561.06,26222.659
2019-04-29 09:00:00,50.0,4,9,0,23799.838,26694.153
2019-04-29 10:00:00,53.1,4,10,0,23797.784,27158.717
2019-04-29 11:00:00,55.0,4,11,0,23561.232,27356.195
2019-04-29 12:00:00,57.0,4,12,0,23300.612,27377.153
2019-04-29 13:00:00,57.9,4,13,0,22995.6,27357.359
2019-04-29 14:00:00,61.0,4,14,0,22638.261,27260.376
2019-04-29 15:00:00,62.1,4,15,0,22594.88,27313.506
2019-04-29 16:00:00,63.0,4,16,0,23017.25,27420.009
2019-04-29 17:00:00,62.1,4,17,0,23692.611,27675.204
2019-04-29 18:00:00,61.0,4,18,0,24293.187,27841.351
2019-04-29 19:00:00,59.0,4,19,0,24860.259,28176.415
2019-04-29 20:00:00,55.9,4,20,0,25825.151,28882.397
2019-04-29 21:00:00,53.1,4,21,0,25229.381,27680.752
2019-04-29 22:00:00,51.1,4,22,0,23984.659,25555.338
2019-04-29 23:00:00,50.0,4,23,0,22577.357,23506.559
2019-04-30 00:00:00,50.0,4,0,1,21247.882,21958.117
2019-04-30 01:00:00,50.0,4,1,1,20401.741,21135.195
2019-04-30 02:00:00,50.0,4,2,1,19902.61,20650.244
2019-04-30 03:00:00,50.0,4,3,1,19637.988,20562.738
2019-04-30 04:00:00,50.0,4,4,1,19675.004,21025.969
2019-04-30 05:00:00,51.1,4,5,1,20075.194,22811.608
2019-04-30 06:00:00,52.0,4,6,1,20563.948,25182.751
2019-04-30 07:00:00,53.1,4,7,1,21573.734,26603.782
2019-04-30 08:00:00,54.0,4,8,1,22959.626,26785.269
2019-04-30 09:00:00,55.9,4,9,1,23953.747,26760.391
2019-04-30 10:00:00,60.1,4,10,1,24562.207,27000.119
2019-04-30 11:00:00,63.0,4,11,1,24578.701,27146.093
2019-04-30 12:00:00,68.0,4,12,1,24273.383,27433.74
2019-04-30 13:00:00,69.1,4,13,1,23905.398,27985.146
2019-04-30 14:00:00,71.1,4,14,1,23936.119,28446.445
2019-04-30 15:00:00,73.0,4,15,1,24240.744,28936.283
2019-04-30 16:00:00,73.9,4,16,1,24905.79,29591.792
2019-04-30 17:00:00,75.0,4,17,1,25491.15,30099.339
2019-04-30 18:00:00,75.0,4,18,1,25669.917,30007.382
2019-04-30 19:00:00,73.9,4,19,1,26160.205,30186.734
2019-04-30 20:00:00,72.0,4,20,1,27071.137,30626.579
2019-04-30 21:00:00,61.0,4,21,1,26157.937,29097.003
2019-04-30 22:00:00,57.9,4,22,1,24564.054,26761.906
2019-04-30 23:00:00,57.0,4,23,1,23167.763,24564.503
2019-05-01 00:00:00,55.9,5,0,2,22017.022,22897.657
2019-05-01 01:00:00,55.9,5,1,2,21405.247,21781.966
2019-05-01 02:00:00,55.0,5,2,2,21218.396,21235.545
2019-05-01 03:00:00,55.0,5,3,2,21439.807,21010.831
2019-05-01 04:00:00,54.0,5,4,2,22229.259,21473.795
2019-05-01 05:00:00,53.1,5,5,2,24351.495,23056.419
2019-05-01 06:00:00,54.0,5,6,2,27165.99,25409.086
2019-05-01 07:00:00,54.0,5,7,2,28458.71,26814.559
2019-05-01 08:00:00,55.0,5,8,2,27983.564,27157.36
2019-05-01 09:00:00,55.9,5,9,2,27327.577,27081.324
2019-05-01 10:00:00,57.0,5,10,2,26984.36,26988.825
2019-05-01 11:00:00,57.9,5,11,2,26560.363,26902.84
2019-05-01 12:00:00,59.0,5,12,2,26264.057,26859.794
2019-05-01 13:00:00,59.0,5,13,2,26229.117,27079.22
2019-05-01 14:00:00,60.1,5,14,2,26098.16,27547.71
2019-05-01 15:00:00,61.0,5,15,2,26247.662,27735.233
2019-05-01 16:00:00,60.1,5,16,2,26772.497,28451.677
2019-05-01 17:00:00,59.0,5,17,2,27527.661,28952.67
2019-05-01 18:00:00,57.9,5,18,2,28080.904,28937.063
2019-05-01 19:00:00,57.0,5,19,2,28657.201,28975.722
2019-05-01 20:00:00,55.0,5,20,2,28988.26,29482.619
2019-05-01 21:00:00,54.0,5,21,2,27682.311,28177.119
2019-05-01 22:00:00,54.0,5,22,2,25633.37,25821.476
2019-05-01 23:00:00,54.0,5,23,2,23704.337,23632.419
2019-05-02 00:00:00,53.1,5,0,3,22271.293,22113.137
2019-05-02 01:00:00,53.1,5,1,3,21582.875,21157.448
2019-05-02 02:00:00,54.0,5,2,3,21135.318,20641.384
2019-05-02 03:00:00,54.0,5,3,3,21125.657,20465.251
2019-05-02 04:00:00,54.0,5,4,3,21659.351,20951.615
2019-05-02 05:00:00,54.0,5,5,3,23487.726,22601.375
2019-05-02 06:00:00,54.0,5,6,3,26117.408,24982.554
2019-05-02 07:00:00,55.0,5,7,3,27666.028,26477.563
2019-05-02 08:00:00,55.9,5,8,3,27964.263,26809.841
2019-05-02 09:00:00,59.0,5,9,3,27926.236,26957.324
2019-05-02 10:00:00,60.1,5,10,3,27772.455,27074.106
2019-05-02 11:00:00,64.0,5,11,3,27687.926,27162.19
2019-05-02 12:00:00,68.0,5,12,3,27628.182,27111.942
2019-05-02 13:00:00,72.0,5,13,3,27720.571,27351.225
2019-05-02 14:00:00,75.9,5,14,3,27779.085,27367.372
2019-05-02 15:00:00,79.0,5,15,3,28025.583,27450.877
2019-05-02 16:00:00,82.0,5,16,3,28434.293,27803.87
2019-05-02 17:00:00,82.0,5,17,3,29046.876,28073.039
2019-05-02 18:00:00,80.1,5,18,3,29111.899,28026.016
2019-05-02 19:00:00,77.0,5,19,3,29292.739,28440.097
2019-05-02 20:00:00,75.9,5,20,3,29882.905,28769.884
2019-05-02 21:00:00,71.1,5,21,3,28511.34,27568.562
2019-05-02 22:00:00,66.9,5,22,3,26126.766,25493.0
2019-05-02 23:00:00,61.0,5,23,3,23996.431,23512.836
2019-05-03 00:00:00,57.0,5,0,4,22298.818,21979.499
2019-05-03 01:00:00,55.0,5,1,4,21355.096,21093.109
2019-05-03 02:00:00,54.0,5,2,4,20826.83,20588.005
2019-05-03 03:00:00,54.0,5,3,4,20674.541,20501.806
2019-05-03 04:00:00,53.1,5,4,4,21159.635,20916.61
2019-05-03 05:00:00,52.0,5,5,4,22905.302,22460.65
2019-05-03 06:00:00,52.0,5,6,4,25588.908,24976.337
2019-05-03 07:00:00,52.0,5,7,4,27334.37,26779.112
2019-05-03 08:00:00,52.0,5,8,4,27859.801,27620.799
2019-05-03 09:00:00,53.1,5,9,4,28092.299,28123.263
2019-05-03 10:00:00,55.0,5,10,4,28285.815,28561.251
2019-05-03 11:00:00,57.0,5,11,4,28150.236,28704.067
2019-05-03 12:00:00,57.9,5,12,4,28026.896,28553.323
2019-05-03 13:00:00,59.0,5,13,4,27914.658,28518.165
2019-05-03 14:00:00,60.1,5,14,4,27866.492,28325.794
2019-05-03 15:00:00,63.0,5,15,4,27766.897,28268.38
2019-05-03 16:00:00,66.0,5,16,4,27969.098,27983.683
2019-05-03 17:00:00,66.9,5,17,4,28305.953,28357.049
2019-05-03 18:00:00,68.0,5,18,4,28364.444,28047.366
2019-05-03 19:00:00,64.9,5,19,4,28684.311,27894.979
2019-05-03 20:00:00,64.0,5,20,4,29188.426,27735.565
2019-05-03 21:00:00,62.1,5,21,4,28002.253,26610.242
2019-05-03 22:00:00,61.0,5,22,4,25849.681,24973.656
2019-05-03 23:00:00,60.1,5,23,4,23861.783,23311.284
2019-05-04 00:00:00,60.1,5,0,5,22312.462,21893.668
2019-05-04 01:00:00,60.1,5,1,5,21464.442,20951.248
2019-05-04 02:00:00,59.0,5,2,5,20984.124,20534.093
2019-05-04 03:00:00,57.9,5,3,5,20858.241,20339.142
2019-05-04 04:00:00,57.0,5,4,5,21352.265,20444.674
2019-05-04 05:00:00,57.0,5,5,5,23097.792,21110.417
2019-05-04 06:00:00,57.0,5,6,5,25752.938,21812.511
2019-05-04 07:00:00,57.9,5,7,5,27468.257,22925.95
2019-05-04 08:00:00,59.0,5,8,5,27839.676,23561.06
2019-05-04 09:00:00,60.1,5,9,5,27820.581,23799.838
2019-05-04 10:00:00,61.0,5,10,5,27712.244,23797.784
2019-05-04 11:00:00,63.0,5,11,5,27908.222,23561.232
2019-05-04 12:00:00,64.0,5,12,5,28395.001,23300.612
2019-05-04 13:00:00,66.9,5,13,5,29213.338,22995.6
2019-05-04 14:00:00,71.1,5,14,5,30044.837,22638.261
2019-05-04 15:00:00,73.0,5,15,5,30895.191,22594.88
2019-05-04 16:00:00,73.9,5,16,5,31336.538,23017.25
2019-05-04 17:00:00,73.9,5,17,5,31468.881,23692.611
2019-05-04 18:00:00,73.0,5,18,5,31193.022,24293.187
2019-05-04 19:00:00,72.0,5,19,5,30924.972,24860.259
2019-05-04 20:00:00,70.0,5,20,5,31249.588,25825.151
2019-05-04 21:00:00,68.0,5,21,5,29802.417,25229.381
2019-05-04 22:00:00,66.0,5,22,5,27233.516,23984.659
2019-05-04 23:00:00,64.0,5,23,5,24824.541,22577.357
2019-05-05 00:00:00,63.0,5,0,6,23006.197,21247.882
2019-05-05 01:00:00,62.1,5,1,6,21864.795,20401.741
2019-05-05 02:00:00,62.1,5,2,6,21185.569,19902.61
2019-05-05 03:00:00,61.0,5,3,6,20902.092,19637.988
2019-05-05 04:00:00,60.1,5,4,6,21286.623,19675.004
2019-05-05 05:00:00,59.0,5,5,6,22771.618,20075.194
2019-05-05 06:00:00,59.0,5,6,6,25349.71,20563.948
2019-05-05 07:00:00,57.9,5,7,6,27159.816,21573.734
2019-05-05 08:00:00,57.9,5,8,6,27921.24,22959.626
2019-05-05 09:00:00,57.9,5,9,6,28256.189,23953.747
2019-05-05 10:00:00,57.0,5,10,6,28581.941,24562.207
2019-05-05 11:00:00,57.0,5,11,6,28568.563,24578.701
2019-05-05 12:00:00,57.0,5,12,6,28395.734,24273.383
2019-05-05 13:00:00,59.0,5,13,6,28397.827,23905.398
2019-05-05 14:00:00,57.0,5,14,6,28075.87,23936.119
2019-05-05 15:00:00,55.9,5,15,6,28001.626,24240.744
2019-05-05 16:00:00,55.9,5,16,6,28382.535,24905.79
2019-05-05 17:00:00,55.9,5,17,6,28731.144,25491.15
2019-05-05 18:00:00,55.0,5,18,6,28522.601,25669.917
2019-05-05 19:00:00,54.0,5,19,6,28402.887,26160.205
2019-05-05 20:00:00,54.0,5,20,6,28680.035,27071.137
2019-05-05 21:00:00,55.0,5,21,6,27709.099,26157.937
2019-05-05 22:00:00,53.1,5,22,6,25948.864,24564.054
2019-05-05 23:00:00,53.1,5,23,6,24071.992,23167.763
2019-05-06 00:00:00,54.0,5,0,0,22471.63,22017.022
2019-05-06 01:00:00,54.0,5,1,0,21386.528,21405.247
2019-05-06 02:00:00,55.0,5,2,0,21047.597,21218.396
2019-05-06 03:00:00,55.0,5,3,0,20342.275,21439.807
2019-05-06 04:00:00,54.0,5,4,0,20330.736,22229.259
2019-05-06 05:00:00,55.0,5,5,0,20823.355,24351.495
2019-05-06 06:00:00,55.0,5,6,0,21528.208,27165.99
2019-05-06 07:00:00,55.9,5,7,0,22795.325,28458.71
2019-05-06 08:00:00,55.9,5,8,0,24138.033,27983.564
2019-05-06 09:00:00,57.9,5,9,0,25068.923,27327.577
2019-05-06 10:00:00,62.1,5,10,0,25744.986,26984.36
2019-05-06 11:00:00,66.0,5,11,0,25891.391,26560.363
2019-05-06 12:00:00,69.1,5,12,0,25712.752,26264.057
2019-05-06 13:00:00,69.1,5,13,0,25379.084,26229.117
2019-05-06 14:00:00,72.0,5,14,0,25345.826,26098.16
2019-05-06 15:00:00,72.0,5,15,0,25709.86,26247.662
2019-05-06 16:00:00,72.0,5,16,0,26353.003,26772.497
2019-05-06 17:00:00,72.0,5,17,0,26727.163,27527.661
2019-05-06 18:00:00,72.0,5,18,0,26773.0,28080.904
2019-05-06 19:00:00,69.1,5,19,0,26950.286,28657.201
2019-05-06 20:00:00,64.9,5,20,0,27538.608,28988.26
2019-05-06 21:00:00,64.0,5,21,0,26733.544,27682.311
2019-05-06 22:00:00,61.0,5,22,0,25279.933,25633.37
2019-05-06 23:00:00,57.9,5,23,0,23570.839,23704.337
2019-05-07 00:00:00,55.0,5,0,1,22042.378,22271.293
2019-05-07 01:00:00,55.0,5,1,1,20980.605,21582.875
2019-05-07 02:00:00,53.1,5,2,1,20321.583,21135.318
2019-05-07 03:00:00,54.0,5,3,1,19960.663,21125.657
2019-05-07 04:00:00,54.0,5,4,1,19886.442,21659.351
2019-05-07 05:00:00,53.1,5,5,1,20124.83,23487.726
2019-05-07 06:00:00,53.1,5,6,1,20576.723,26117.408
2019-05-07 07:00:00,54.0,5,7,1,21436.981,27666.028
2019-05-07 08:00:00,55.9,5,8,1,22899.825,27964.263
2019-05-07 09:00:00,57.9,5,9,1,24193.659,27926.236
2019-05-07 10:00:00,60.1,5,10,1,25009.375,27772.455
2019-05-07 11:00:00,62.1,5,11,1,25471.423,27687.926
2019-05-07 12:00:00,64.0,5,12,1,25597.394,27628.182
2019-05-07 13:00:00,64.9,5,13,1,25553.646,27720.571
2019-05-07 14:00:00,68.0,5,14,1,25495.773,27779.085
2019-05-07 15:00:00,71.1,5,15,1,25479.205,28025.583
2019-05-07 16:00:00,73.9,5,16,1,25814.533,28434.293
2019-05-07 17:00:00,75.9,5,17,1,26369.223,29046.876
2019-05-07 18:00:00,77.0,5,18,1,26570.829,29111.899
2019-05-07 19:00:00,75.0,5,19,1,26876.669,29292.739
2019-05-07 20:00:00,72.0,5,20,1,27099.885,29882.905
2019-05-07 21:00:00,69.1,5,21,1,25951.063,28511.34
2019-05-07 22:00:00,66.9,5,22,1,24294.421,26126.766
2019-05-07 23:00:00,66.9,5,23,1,22603.756,23996.431
2019-05-08 00:00:00,64.0,5,0,2,21326.417,22298.818
2019-05-08 01:00:00,62.1,5,1,2,20567.461,21355.096
2019-05-08 02:00:00,62.1,5,2,2,20248.091,20826.83
2019-05-08 03:00:00,61.0,5,3,2,20269.718,20674.541
2019-05-08 04:00:00,61.0,5,4,2,20864.42,21159.635
2019-05-08 05:00:00,62.1,5,5,2,22631.354,22905.302
2019-05-08 06:00:00,62.1,5,6,2,25131.937,25588.908
2019-05-08 07:00:00,61.0,5,7,2,26767.109,27334.37
2019-05-08 08:00:00,61.0,5,8,2,27051.535,27859.801
2019-05-08 09:00:00,60.1,5,9,2,26999.542,28092.299
2019-05-08 10:00:00,59.0,5,10,2,26993.94,28285.815
2019-05-08 11:00:00,59.0,5,11,2,27149.263,28150.236
2019-05-08 12:00:00,62.1,5,12,2,27348.483,28026.896
2019-05-08 13:00:00,64.9,5,13,2,27844.534,27914.658
2019-05-08 14:00:00,66.9,5,14,2,28356.614,27866.492
2019-05-08 15:00:00,69.1,5,15,2,28592.703,27766.897
2019-05-08 16:00:00,70.0,5,16,2,28908.547,27969.098
2019-05-08 17:00:00,69.1,5,17,2,29234.315,28305.953
2019-05-08 18:00:00,68.0,5,18,2,29192.462,28364.444
2019-05-08 19:00:00,64.9,5,19,2,29225.447,28684.311
2019-05-08 20:00:00,63.0,5,20,2,29741.699,29188.426
2019-05-08 21:00:00,61.0,5,21,2,28631.729,28002.253
2019-05-08 22:00:00,61.0,5,22,2,26204.067,25849.681
2019-05-08 23:00:00,59.0,5,23,2,23923.189,23861.783
2019-05-09 00:00:00,59.0,5,0,3,22247.271,22312.462
2019-05-09 01:00:00,60.1,5,1,3,21323.522,21464.442
2019-05-09 02:00:00,60.1,5,2,3,20780.672,20984.124
2019-05-09 03:00:00,57.9,5,3,3,20661.312,20858.241
2019-05-09 04:00:00,57.9,5,4,3,21099.762,21352.265
2019-05-09 05:00:00,57.0,5,5,3,22720.778,23097.792
