utc,month,hour,dayofweek,netload,tmpc,mw2day,mw7day
2017-05-22 12:00:00,5,12,0,7892.7,19.043,6621.11,7938.81
2017-05-22 13:00:00,5,13,0,7935.78,19.013,6585.58,7926.98
2017-05-22 14:00:00,5,14,0,7908.22,18.76,6478.92,7920.09
2017-05-22 15:00:00,5,15,0,7777.46,18.454,6281.49,7832.41
2017-05-22 16:00:00,5,16,0,7522.34,18.032,6248.26,7510.38
2017-05-22 17:00:00,5,17,0,7501.94,16.859,6224.76,7536.33
2017-05-22 18:00:00,5,18,0,7421.62,14.54,6170.95,7475.35
2017-05-22 19:00:00,5,19,0,7340.9,13.282,6148.81,7345.26
2017-05-22 20:00:00,5,20,0,6964.15,12.759,5895.52,6901.44
2017-05-22 21:00:00,5,21,0,6512.47,12.445,5589.5,6488.78
2017-05-22 22:00:00,5,22,0,6223.54,12.203,5233.4,6156.75
2017-05-22 23:00:00,5,23,0,6149.55,11.976,5133.73,6185.94
2017-05-23 00:00:00,5,0,1,6025.13,11.795,5144.29,6014.08
2017-05-23 01:00:00,5,1,1,5908.54,11.604,5072.25,5943.74
2017-05-23 02:00:00,5,2,1,5930.82,11.328,5011.15,5996.3
2017-05-23 03:00:00,5,3,1,6140.97,11.087,4798.41,6274.7
2017-05-23 04:00:00,5,4,1,7222.9,12.458,5035.42,7301.41
2017-05-23 05:00:00,5,5,1,7748.1,14.015,5415.59,7910.26
2017-05-23 06:00:00,5,6,1,7945.41,16.633,5855.47,8061.97
2017-05-23 07:00:00,5,7,1,8071.22,18.856,6281.84,8187.52
2017-05-23 08:00:00,5,8,1,8002.85,19.965,6626.63,8107.17
2017-05-23 09:00:00,5,9,1,8117.08,20.703,6801.79,8153.15
2017-05-23 10:00:00,5,10,1,8306.82,21.268,6558.33,8229.85
2017-05-23 11:00:00,5,11,1,8248.71,21.74,6491.38,8174.3
2017-05-23 12:00:00,5,12,1,7994.7,22.0,6349.07,7945.74
2017-05-23 13:00:00,5,13,1,8008.44,22.081,6334.0,7916.56
2017-05-23 14:00:00,5,14,1,8066.08,21.892,6305.25,7928.42
2017-05-23 15:00:00,5,15,1,7912.2,21.458,6124.16,7780.21
2017-05-23 16:00:00,5,16,1,7635.26,20.559,6172.22,7461.53
2017-05-23 17:00:00,5,17,1,7568.39,18.985,6239.04,7477.21
2017-05-23 18:00:00,5,18,1,7506.02,17.244,6332.89,7446.63
2017-05-23 19:00:00,5,19,1,7377.02,16.605,6476.25,7349.26
2017-05-23 20:00:00,5,20,1,7043.26,16.129,6444.8,6930.68
2017-05-23 21:00:00,5,21,1,6592.95,15.446,6150.41,6499.9
2017-05-23 22:00:00,5,22,1,6268.65,14.73,5898.54,6162.37
2017-05-23 23:00:00,5,23,1,6231.64,14.252,5900.75,6190.06
2017-05-24 00:00:00,5,0,2,6088.53,13.817,5766.09,6051.72
2017-05-24 01:00:00,5,1,2,5985.97,13.215,5664.5,5934.98
2017-05-24 02:00:00,5,2,2,6009.13,12.463,5735.28,5963.53
2017-05-24 03:00:00,5,3,2,6233.37,11.895,5982.51,6185.47
2017-05-24 04:00:00,5,4,2,7337.87,11.779,7090.77,7220.0
2017-05-24 05:00:00,5,5,2,7860.92,11.843,7664.17,7787.21
2017-05-24 06:00:00,5,6,2,8113.54,12.282,7882.08,8042.82
2017-05-24 07:00:00,5,7,2,8252.16,13.13,8028.16,8111.94
2017-05-24 08:00:00,5,8,2,8186.57,14.3,7979.12,8042.05
2017-05-24 09:00:00,5,9,2,8324.15,15.484,8094.45,8139.87
2017-05-24 10:00:00,5,10,2,8371.11,16.385,8185.37,8232.12
2017-05-24 11:00:00,5,11,2,8224.83,16.902,8125.88,8180.23
2017-05-24 12:00:00,5,12,2,7957.37,17.146,7892.7,7927.0
2017-05-24 13:00:00,5,13,2,7964.94,17.044,7935.78,7964.28
2017-05-24 14:00:00,5,14,2,7930.33,16.608,7908.22,7908.12
2017-05-24 15:00:00,5,15,2,7815.69,15.881,7777.46,7807.16
2017-05-24 16:00:00,5,16,2,7603.25,14.814,7522.34,7498.09
2017-05-24 17:00:00,5,17,2,7558.38,13.455,7501.94,7464.34
2017-05-24 18:00:00,5,18,2,7450.64,11.56,7421.62,7453.96
2017-05-24 19:00:00,5,19,2,7261.29,10.19,7340.9,7436.52
2017-05-24 20:00:00,5,20,2,6890.19,9.324,6964.15,7041.48
2017-05-24 21:00:00,5,21,2,6480.12,8.653,6512.47,6580.63
2017-05-24 22:00:00,5,22,2,6163.55,8.14,6223.54,6252.52
2017-05-24 23:00:00,5,23,2,6152.68,7.753,6149.55,6242.57
2017-05-25 00:00:00,5,0,3,6007.01,7.526,6025.13,6067.46
2017-05-25 01:00:00,5,1,3,5902.29,7.365,5908.54,5942.23
2017-05-25 02:00:00,5,2,3,5939.29,7.331,5930.82,5995.01
2017-05-25 03:00:00,5,3,3,6201.23,7.623,6140.97,6194.47
2017-05-25 04:00:00,5,4,3,7268.88,8.576,7222.9,7250.09
2017-05-25 05:00:00,5,5,3,7872.07,9.902,7748.1,7800.03
2017-05-25 06:00:00,5,6,3,8104.65,11.561,7945.41,7976.84
2017-05-25 07:00:00,5,7,3,8261.44,13.021,8071.22,8124.27
2017-05-25 08:00:00,5,8,3,8202.49,14.376,8002.85,8039.28
2017-05-25 09:00:00,5,9,3,8261.36,15.525,8117.08,8121.79
2017-05-25 10:00:00,5,10,3,8305.9,16.412,8306.82,8238.87
2017-05-25 11:00:00,5,11,3,8248.96,17.05,8248.71,8161.0
2017-05-25 12:00:00,5,12,3,7990.07,17.325,7994.7,7943.11
2017-05-25 13:00:00,5,13,3,7990.66,17.412,8008.44,7995.9
2017-05-25 14:00:00,5,14,3,7942.31,17.242,8066.08,7978.13
2017-05-25 15:00:00,5,15,3,7856.84,16.82,7912.2,7808.71
2017-05-25 16:00:00,5,16,3,7594.93,16.163,7635.26,7476.39
2017-05-25 17:00:00,5,17,3,7505.94,15.064,7568.39,7428.62
2017-05-25 18:00:00,5,18,3,7373.36,13.141,7506.02,7347.25
2017-05-25 19:00:00,5,19,3,7273.48,11.792,7377.02,7346.31
2017-05-25 20:00:00,5,20,3,6926.9,11.029,7043.26,6963.52
2017-05-25 21:00:00,5,21,3,6474.96,10.37,6592.95,6517.38
2017-05-25 22:00:00,5,22,3,6164.69,9.775,6268.65,6154.05
2017-05-25 23:00:00,5,23,3,6152.67,9.137,6231.64,6133.51
2017-05-26 00:00:00,5,0,4,6012.98,8.543,6088.53,5952.74
2017-05-26 01:00:00,5,1,4,5897.23,8.048,5985.97,5866.22
2017-05-26 02:00:00,5,2,4,5894.62,7.612,6009.13,5877.92
2017-05-26 03:00:00,5,3,4,6125.35,7.796,6233.37,6072.92
2017-05-26 04:00:00,5,4,4,7167.02,9.988,7337.87,7155.25
2017-05-26 05:00:00,5,5,4,7702.91,12.07,7860.92,7692.19
2017-05-26 06:00:00,5,6,4,7943.95,14.513,8113.54,7948.97
2017-05-26 07:00:00,5,7,4,8099.97,16.117,8252.16,8054.14
2017-05-26 08:00:00,5,8,4,8009.37,17.5,8186.57,8041.57
2017-05-26 09:00:00,5,9,4,8058.54,18.764,8324.15,8151.66
2017-05-26 10:00:00,5,10,4,8081.74,19.799,8371.11,8215.54
2017-05-26 11:00:00,5,11,4,8001.98,20.546,8224.83,8127.55
2017-05-26 12:00:00,5,12,4,7754.37,20.901,7957.37,7836.36
2017-05-26 13:00:00,5,13,4,7762.98,20.922,7964.94,7878.09
2017-05-26 14:00:00,5,14,4,7755.17,20.647,7930.33,7846.75
2017-05-26 15:00:00,5,15,4,7614.89,20.202,7815.69,7679.28
2017-05-26 16:00:00,5,16,4,7289.73,19.455,7603.25,7306.48
2017-05-26 17:00:00,5,17,4,7115.08,18.136,7558.38,7139.32
2017-05-26 18:00:00,5,18,4,6942.27,15.782,7450.64,7025.72
2017-05-26 19:00:00,5,19,4,6866.45,14.465,7261.29,7017.17
2017-05-26 20:00:00,5,20,4,6499.14,13.826,6890.19,6622.83
2017-05-26 21:00:00,5,21,4,6122.58,13.213,6480.12,6205.89
2017-05-26 22:00:00,5,22,4,5695.51,12.619,6163.55,5727.91
2017-05-26 23:00:00,5,23,4,5540.14,12.03,6152.68,5559.42
2017-05-27 00:00:00,5,0,5,5482.18,11.398,6007.01,5503.36
2017-05-27 01:00:00,5,1,5,5468.71,10.764,5902.29,5469.97
2017-05-27 02:00:00,5,2,5,5409.2,10.198,5939.29,5447.0
2017-05-27 03:00:00,5,3,5,5265.23,10.246,6201.23,5245.35
2017-05-27 04:00:00,5,4,5,5617.63,12.372,7268.88,5556.75
2017-05-27 05:00:00,5,5,5,6071.35,14.343,7872.07,5996.89
2017-05-27 06:00:00,5,6,5,6498.74,17.055,8104.65,6409.63
2017-05-27 07:00:00,5,7,5,6784.23,18.555,8261.44,6740.09
2017-05-27 08:00:00,5,8,5,6980.02,19.67,8202.49,6969.99
2017-05-27 09:00:00,5,9,5,7069.65,20.671,8261.36,7116.51
2017-05-27 10:00:00,5,10,5,6893.45,21.503,8305.9,6927.84
2017-05-27 11:00:00,5,11,5,6823.79,22.108,8248.96,6821.24
2017-05-27 12:00:00,5,12,5,6576.46,22.451,7990.07,6621.11
2017-05-27 13:00:00,5,13,5,6592.46,22.511,7990.66,6585.58
2017-05-27 14:00:00,5,14,5,6436.58,22.279,7942.31,6478.92
2017-05-27 15:00:00,5,15,5,6184.24,21.811,7856.84,6281.49
2017-05-27 16:00:00,5,16,5,6035.91,20.944,7594.93,6248.26
2017-05-27 17:00:00,5,17,5,6039.82,19.153,7505.94,6224.76
2017-05-27 18:00:00,5,18,5,5962.32,15.871,7373.36,6170.95
2017-05-27 19:00:00,5,19,5,6131.77,14.05,7273.48,6148.81
2017-05-27 20:00:00,5,20,5,5953.77,13.238,6926.9,5895.52
2017-05-27 21:00:00,5,21,5,5605.13,12.487,6474.96,5589.5
2017-05-27 22:00:00,5,22,5,5238.74,11.809,6164.69,5233.4
2017-05-27 23:00:00,5,23,5,5107.9,11.193,6152.67,5133.73
2017-05-28 00:00:00,5,0,6,5101.96,10.621,6012.98,5144.29
2017-05-28 01:00:00,5,1,6,5036.64,10.067,5897.23,5072.25
2017-05-28 02:00:00,5,2,6,4958.48,9.543,5894.62,5011.15
2017-05-28 03:00:00,5,3,6,4738.87,9.64,6125.35,4798.41
2017-05-28 04:00:00,5,4,6,4972.54,11.988,7167.02,5035.42
2017-05-28 05:00:00,5,5,6,5391.24,13.961,7702.91,5415.59
2017-05-28 06:00:00,5,6,6,5857.59,16.844,7943.95,5855.47
2017-05-28 07:00:00,5,7,6,6304.96,19.037,8099.97,6281.84
2017-05-28 08:00:00,5,8,6,6602.9,20.591,8009.37,6626.63
2017-05-28 09:00:00,5,9,6,6763.46,21.909,8058.54,6801.79
2017-05-28 10:00:00,5,10,6,6568.32,23.003,8081.74,6558.33
2017-05-28 11:00:00,5,11,6,6540.16,23.818,8001.98,6491.38
2017-05-28 12:00:00,5,12,6,6411.63,24.332,7754.37,6349.07
2017-05-28 13:00:00,5,13,6,6419.28,24.537,7762.98,6334.0
2017-05-28 14:00:00,5,14,6,6352.77,24.454,7755.17,6305.25
2017-05-28 15:00:00,5,15,6,6163.76,24.0,7614.89,6124.16
2017-05-28 16:00:00,5,16,6,6182.21,23.092,7289.73,6172.22
2017-05-28 17:00:00,5,17,6,6263.08,20.93,7115.08,6239.04
2017-05-28 18:00:00,5,18,6,6302.06,17.69,6942.27,6332.89
2017-05-28 19:00:00,5,19,6,6410.39,15.882,6866.45,6476.25
2017-05-28 20:00:00,5,20,6,6402.14,14.995,6499.14,6444.8
2017-05-28 21:00:00,5,21,6,6039.97,14.21,6122.58,6150.41
2017-05-28 22:00:00,5,22,6,5840.02,13.516,5695.51,5898.54
2017-05-28 23:00:00,5,23,6,5859.52,12.921,5540.14,5900.75
2017-05-29 00:00:00,5,0,0,5672.24,12.478,5482.18,5766.09
2017-05-29 01:00:00,5,1,0,5556.79,12.177,5468.71,5664.5
2017-05-29 02:00:00,5,2,0,5572.49,11.978,5409.2,5735.28
2017-05-29 03:00:00,5,3,0,5813.82,12.233,5265.23,5982.51
2017-05-29 04:00:00,5,4,0,6922.02,13.801,5617.63,7090.77
2017-05-29 05:00:00,5,5,0,7561.39,15.438,6071.35,7664.17
2017-05-29 06:00:00,5,6,0,7830.52,17.845,6498.74,7882.08
2017-05-29 07:00:00,5,7,0,8048.98,20.932,6784.23,8028.16
2017-05-29 08:00:00,5,8,0,7962.9,23.29,6980.02,7979.12
2017-05-29 09:00:00,5,9,0,8105.87,24.832,7069.65,8094.45
2017-05-29 10:00:00,5,10,0,8177.16,25.96,6893.45,8185.37
2017-05-29 11:00:00,5,11,0,8140.03,26.689,6823.79,8125.88
2017-05-29 12:00:00,5,12,0,7964.67,26.968,6576.46,7892.7
2017-05-29 13:00:00,5,13,0,8012.69,26.803,6592.46,7935.78
2017-05-29 14:00:00,5,14,0,7982.96,26.256,6436.58,7908.22
2017-05-29 15:00:00,5,15,0,7861.23,25.447,6184.24,7777.46
2017-05-29 16:00:00,5,16,0,7595.19,24.328,6035.91,7522.34
2017-05-29 17:00:00,5,17,0,7513.12,22.495,6039.82,7501.94
2017-05-29 18:00:00,5,18,0,7358.17,20.707,5962.32,7421.62
2017-05-29 19:00:00,5,19,0,7281.85,19.606,6131.77,7340.9
2017-05-29 20:00:00,5,20,0,6924.77,18.976,5953.77,6964.15
2017-05-29 21:00:00,5,21,0,6467.19,18.43,5605.13,6512.47
2017-05-29 22:00:00,5,22,0,6152.05,17.839,5238.74,6223.54
2017-05-29 23:00:00,5,23,0,6118.02,17.293,5107.9,6149.55
2017-05-30 00:00:00,5,0,1,5973.23,16.754,5101.96,6025.13
2017-05-30 01:00:00,5,1,1,5875.53,16.308,5036.64,5908.54
2017-05-30 02:00:00,5,2,1,5849.3,15.954,4958.48,5930.82
2017-05-30 03:00:00,5,3,1,6052.64,15.968,4738.87,6140.97
2017-05-30 04:00:00,5,4,1,7135.49,17.38,4972.54,7222.9
2017-05-30 05:00:00,5,5,1,7721.8,18.706,5391.24,7748.1
2017-05-30 06:00:00,5,6,1,8015.15,20.632,5857.59,7945.41
2017-05-30 07:00:00,5,7,1,8160.57,23.668,6304.96,8071.22
2017-05-30 08:00:00,5,8,1,8215.74,25.956,6602.9,8002.85
2017-05-30 09:00:00,5,9,1,8348.18,27.383,6763.46,8117.08
2017-05-30 10:00:00,5,10,1,8447.58,28.24,6568.32,8306.82
2017-05-30 11:00:00,5,11,1,8346.56,28.662,6540.16,8248.71
2017-05-30 12:00:00,5,12,1,8146.98,28.682,6411.63,7994.7
2017-05-30 13:00:00,5,13,1,8150.65,28.268,6419.28,8008.44
2017-05-30 14:00:00,5,14,1,8128.8,27.56,6352.77,8066.08
2017-05-30 15:00:00,5,15,1,8042.34,26.524,6163.76,7912.2
2017-05-30 16:00:00,5,16,1,7755.61,25.236,6182.21,7635.26
2017-05-30 17:00:00,5,17,1,7701.3,23.509,6263.08,7568.39
2017-05-30 18:00:00,5,18,1,7462.83,21.427,6302.06,7506.02
2017-05-30 19:00:00,5,19,1,7290.61,19.836,6410.39,7377.02
2017-05-30 20:00:00,5,20,1,6931.54,18.883,6402.14,7043.26
2017-05-30 21:00:00,5,21,1,6528.51,18.137,6039.97,6592.95
2017-05-30 22:00:00,5,22,1,6216.01,17.327,5840.02,6268.65
2017-05-30 23:00:00,5,23,1,6200.98,16.708,5859.52,6231.64
2017-05-31 00:00:00,5,0,2,6024.61,16.33,5672.24,6088.53
2017-05-31 01:00:00,5,1,2,5933.07,15.969,5556.79,5985.97
2017-05-31 02:00:00,5,2,2,5915.44,15.57,5572.49,6009.13
2017-05-31 03:00:00,5,3,2,6131.74,15.569,5813.82,6233.37
2017-05-31 04:00:00,5,4,2,7213.65,16.591,6922.02,7337.87
2017-05-31 05:00:00,5,5,2,7821.99,17.812,7561.39,7860.92
2017-05-31 06:00:00,5,6,2,8023.43,19.304,7830.52,8113.54
2017-05-31 07:00:00,5,7,2,8193.41,20.526,8048.98,8252.16
2017-05-31 08:00:00,5,8,2,8165.42,21.565,7962.9,8186.57
2017-05-31 09:00:00,5,9,2,8291.51,22.33,8105.87,8324.15
2017-05-31 10:00:00,5,10,2,8344.32,22.896,8177.16,8371.11
2017-05-31 11:00:00,5,11,2,8276.32,23.275,8140.03,8224.83
2017-05-31 12:00:00,5,12,2,8061.08,23.46,7964.67,7957.37
2017-05-31 13:00:00,5,13,2,8087.07,23.453,8012.69,7964.94
2017-05-31 14:00:00,5,14,2,8025.91,23.197,7982.96,7930.33
2017-05-31 15:00:00,5,15,2,7877.71,22.677,7861.23,7815.69
2017-05-31 16:00:00,5,16,2,7557.69,21.793,7595.19,7603.25
2017-05-31 17:00:00,5,17,2,7434.99,20.341,7513.12,7558.38
2017-05-31 18:00:00,5,18,2,7282.86,17.888,7358.17,7450.64
2017-05-31 19:00:00,5,19,2,7205.97,16.11,7281.85,7261.29
2017-05-31 20:00:00,5,20,2,6899.23,15.203,6924.77,6890.19
2017-05-31 21:00:00,5,21,2,6461.05,14.395,6467.19,6480.12
2017-05-31 22:00:00,5,22,2,6144.96,13.657,6152.05,6163.55
2017-05-31 23:00:00,5,23,2,6098.59,12.994,6118.02,6152.68
2017-06-01 00:00:00,6,0,3,5921.35,12.314,5973.23,6007.01
2017-06-01 01:00:00,6,1,3,5809.72,11.603,5875.53,5902.29
2017-06-01 02:00:00,6,2,3,5818.47,10.973,5849.3,5939.29
2017-06-01 03:00:00,6,3,3,6077.18,11.036,6052.64,6201.23
2017-06-01 04:00:00,6,4,3,7127.67,12.755,7135.49,7268.88
2017-06-01 05:00:00,6,5,3,7698.69,14.623,7721.8,7872.07
2017-06-01 06:00:00,6,6,3,7944.46,16.736,8015.15,8104.65
2017-06-01 07:00:00,6,7,3,8081.98,18.313,8160.57,8261.44
2017-06-01 08:00:00,6,8,3,8041.99,19.561,8215.74,8202.49
2017-06-01 09:00:00,6,9,3,8144.89,20.604,8348.18,8261.36
2017-06-01 10:00:00,6,10,3,8195.23,21.466,8447.58,8305.9
2017-06-01 11:00:00,6,11,3,8162.49,22.121,8346.56,8248.96
2017-06-01 12:00:00,6,12,3,7942.39,22.486,8146.98,7990.07
2017-06-01 13:00:00,6,13,3,7972.85,22.572,8150.65,7990.66
2017-06-01 14:00:00,6,14,3,7906.42,22.358,8128.8,7942.31
2017-06-01 15:00:00,6,15,3,7780.84,21.894,8042.34,7856.84
2017-06-01 16:00:00,6,16,3,7466.46,21.006,7755.61,7594.93
2017-06-01 17:00:00,6,17,3,7373.24,19.249,7701.3,7505.94
2017-06-01 18:00:00,6,18,3,7244.91,16.12,7462.83,7373.36
2017-06-01 19:00:00,6,19,3,7165.29,14.359,7290.61,7273.48
2017-06-01 20:00:00,6,20,3,6909.4,13.6,6931.54,6926.9
2017-06-01 21:00:00,6,21,3,6433.23,12.939,6528.51,6474.96
2017-06-01 22:00:00,6,22,3,6119.0,12.402,6216.01,6164.69
2017-06-01 23:00:00,6,23,3,6088.02,12.032,6200.98,6152.67
2017-06-02 00:00:00,6,0,4,5885.15,11.754,6024.61,6012.98
2017-06-02 01:00:00,6,1,4,5770.53,11.569,5933.07,5897.23
2017-06-02 02:00:00,6,2,4,5743.63,11.35,5915.44,5894.62
2017-06-02 03:00:00,6,3,4,5980.28,11.33,6131.74,6125.35
2017-06-02 04:00:00,6,4,4,7017.12,12.91,7213.65,7167.02
2017-06-02 05:00:00,6,5,4,7548.21,14.675,7821.99,7702.91
2017-06-02 06:00:00,6,6,4,7837.84,18.005,8023.43,7943.95
2017-06-02 07:00:00,6,7,4,8018.75,20.395,8193.41,8099.97
2017-06-02 08:00:00,6,8,4,7967.48,21.828,8165.42,8009.37
2017-06-02 09:00:00,6,9,4,8078.93,22.927,8291.51,8058.54
2017-06-02 10:00:00,6,10,4,8151.63,23.793,8344.32,8081.74
2017-06-02 11:00:00,6,11,4,8074.11,24.444,8276.32,8001.98
2017-06-02 12:00:00,6,12,4,7802.04,24.843,8061.08,7754.37
2017-06-02 13:00:00,6,13,4,7846.7,24.953,8087.07,7762.98
2017-06-02 14:00:00,6,14,4,7799.5,24.756,8025.91,7755.17
2017-06-02 15:00:00,6,15,4,7643.82,24.354,7877.71,7614.89
2017-06-02 16:00:00,6,16,4,7287.74,23.574,7557.69,7289.73
2017-06-02 17:00:00,6,17,4,7068.55,21.894,7434.99,7115.08
2017-06-02 18:00:00,6,18,4,6851.65,18.658,7282.86,6942.27
2017-06-02 19:00:00,6,19,4,6777.0,16.637,7205.97,6866.45
2017-06-02 20:00:00,6,20,4,6483.29,15.578,6899.23,6499.14
2017-06-02 21:00:00,6,21,4,6129.07,14.645,6461.05,6122.58
2017-06-02 22:00:00,6,22,4,5652.49,13.855,6144.96,5695.51
2017-06-02 23:00:00,6,23,4,5476.19,13.163,6098.59,5540.14
2017-06-03 00:00:00,6,0,5,5417.93,12.551,5921.35,5482.18
2017-06-03 01:00:00,6,1,5,5375.47,12.03,5809.72,5468.71
2017-06-03 02:00:00,6,2,5,5279.01,11.606,5818.47,5409.2
2017-06-03 03:00:00,6,3,5,5141.87,11.839,6077.18,5265.23
2017-06-03 04:00:00,6,4,5,5436.94,14.295,7127.67,5617.63
2017-06-03 05:00:00,6,5,5,5894.05,16.105,7698.69,6071.35
2017-06-03 06:00:00,6,6,5,6332.02,19.005,7944.46,6498.74
2017-06-03 07:00:00,6,7,5,6673.64,21.731,8081.98,6784.23
2017-06-03 08:00:00,6,8,5,6889.07,23.079,8041.99,6980.02
2017-06-03 09:00:00,6,9,5,7027.52,24.224,8144.89,7069.65
2017-06-03 10:00:00,6,10,5,6851.53,25.183,8195.23,6893.45
2017-06-03 11:00:00,6,11,5,6821.97,25.835,8162.49,6823.79
2017-06-03 12:00:00,6,12,5,6582.01,26.209,7942.39,6576.46
2017-06-03 13:00:00,6,13,5,6569.34,26.257,7972.85,6592.46
2017-06-03 14:00:00,6,14,5,6460.02,26.064,7906.42,6436.58
2017-06-03 15:00:00,6,15,5,6170.8,25.599,7780.84,6184.24
2017-06-03 16:00:00,6,16,5,6050.3,24.883,7466.46,6035.91
2017-06-03 17:00:00,6,17,5,6011.55,23.07,7373.24,6039.82
2017-06-03 18:00:00,6,18,5,5909.45,20.348,7244.91,5962.32
2017-06-03 19:00:00,6,19,5,5984.86,18.98,7165.29,6131.77
2017-06-03 20:00:00,6,20,5,5849.33,18.22,6909.4,5953.77
2017-06-03 21:00:00,6,21,5,5528.47,17.333,6433.23,5605.13
2017-06-03 22:00:00,6,22,5,5189.25,16.535,6119.0,5238.74
2017-06-03 23:00:00,6,23,5,5054.72,15.917,6088.02,5107.9
2017-06-04 00:00:00,6,0,6,5045.35,15.402,5885.15,5101.96
2017-06-04 01:00:00,6,1,6,4977.7,15.023,5770.53,5036.64
2017-06-04 02:00:00,6,2,6,4885.29,14.819,5743.63,4958.48
2017-06-04 03:00:00,6,3,6,4702.0,14.961,5980.28,4738.87
2017-06-04 04:00:00,6,4,6,4899.79,15.703,7017.12,4972.54
2017-06-04 05:00:00,6,5,6,5299.28,16.942,7548.21,5391.24
2017-06-04 06:00:00,6,6,6,5798.9,18.849,7837.84,5857.59
2017-06-04 07:00:00,6,7,6,6222.84,20.547,8018.75,6304.96
2017-06-04 08:00:00,6,8,6,6553.05,21.754,7967.48,6602.9
2017-06-04 09:00:00,6,9,6,6773.63,22.394,8078.93,6763.46
2017-06-04 10:00:00,6,10,6,6625.15,22.491,8151.63,6568.32
2017-06-04 11:00:00,6,11,6,6536.18,22.159,8074.11,6540.16
2017-06-04 12:00:00,6,12,6,6382.39,21.484,7802.04,6411.63
2017-06-04 13:00:00,6,13,6,6433.83,20.639,7846.7,6419.28
2017-06-04 14:00:00,6,14,6,6395.69,19.914,7799.5,6352.77
2017-06-04 15:00:00,6,15,6,6243.51,19.206,7643.82,6163.76
2017-06-04 16:00:00,6,16,6,6262.0,18.344,7287.74,6182.21
2017-06-04 17:00:00,6,17,6,6275.08,17.239,7068.55,6263.08
2017-06-04 18:00:00,6,18,6,6246.91,15.454,6851.65,6302.06
2017-06-04 19:00:00,6,19,6,6270.81,13.73,6777.0,6410.39
2017-06-04 20:00:00,6,20,6,6285.99,12.988,6483.29,6402.14
2017-06-04 21:00:00,6,21,6,5966.69,12.353,6129.07,6039.97
2017-06-04 22:00:00,6,22,6,5768.87,11.768,5652.49,5840.02
2017-06-04 23:00:00,6,23,6,5809.62,11.238,5476.19,5859.52
2017-06-05 00:00:00,6,0,0,5639.22,10.789,5417.93,5672.24
2017-06-05 01:00:00,6,1,0,5564.63,10.468,5375.47,5556.79
2017-06-05 02:00:00,6,2,0,5540.51,10.28,5279.01,5572.49
2017-06-05 03:00:00,6,3,0,5832.86,10.534,5141.87,5813.82
2017-06-05 04:00:00,6,4,0,6895.82,11.922,5436.94,6922.02
2017-06-05 05:00:00,6,5,0,7484.75,13.914,5894.05,7561.39
2017-06-05 06:00:00,6,6,0,7743.67,16.177,6332.02,7830.52
2017-06-05 07:00:00,6,7,0,7914.73,17.604,6673.64,8048.98
2017-06-05 08:00:00,6,8,0,7864.4,18.852,6889.07,7962.9
2017-06-05 09:00:00,6,9,0,8004.49,19.904,7027.52,8105.87
2017-06-05 10:00:00,6,10,0,8159.52,20.906,6851.53,8177.16
2017-06-05 11:00:00,6,11,0,8052.01,21.782,6821.97,8140.03
2017-06-05 12:00:00,6,12,0,7814.56,22.323,6582.01,7964.67
2017-06-05 13:00:00,6,13,0,7835.35,22.463,6569.34,8012.69
2017-06-05 14:00:00,6,14,0,7828.29,22.285,6460.02,7982.96
2017-06-05 15:00:00,6,15,0,7685.56,21.842,6170.8,7861.23
2017-06-05 16:00:00,6,16,0,7444.22,21.069,6050.3,7595.19
2017-06-05 17:00:00,6,17,0,7414.66,19.604,6011.55,7513.12
2017-06-05 18:00:00,6,18,0,7286.06,17.496,5909.45,7358.17
2017-06-05 19:00:00,6,19,0,7184.29,16.315,5984.86,7281.85
2017-06-05 20:00:00,6,20,0,6914.75,15.714,5849.33,6924.77
2017-06-05 21:00:00,6,21,0,6431.07,15.138,5528.47,6467.19
2017-06-05 22:00:00,6,22,0,6110.92,14.581,5189.25,6152.05
2017-06-05 23:00:00,6,23,0,6075.53,14.011,5054.72,6118.02
2017-06-06 00:00:00,6,0,1,5902.91,13.542,5045.35,5973.23
2017-06-06 01:00:00,6,1,1,5777.62,13.132,4977.7,5875.53
2017-06-06 02:00:00,6,2,1,5774.45,12.877,4885.29,5849.3
2017-06-06 03:00:00,6,3,1,6050.72,13.15,4702.0,6052.64
2017-06-06 04:00:00,6,4,1,7127.77,14.201,4899.79,7135.49
2017-06-06 05:00:00,6,5,1,7685.03,15.699,5299.28,7721.8
2017-06-06 06:00:00,6,6,1,7943.91,18.075,5798.9,8015.15
2017-06-06 07:00:00,6,7,1,8109.91,20.439,6222.84,8160.57
2017-06-06 08:00:00,6,8,1,8093.85,21.988,6553.05,8215.74
2017-06-06 09:00:00,6,9,1,8211.63,22.839,6773.63,8348.18
2017-06-06 10:00:00,6,10,1,8308.78,23.262,6625.15,8447.58
2017-06-06 11:00:00,6,11,1,8176.23,23.443,6536.18,8346.56
2017-06-06 12:00:00,6,12,1,7983.28,23.322,6382.39,8146.98
2017-06-06 13:00:00,6,13,1,8088.53,22.778,6433.83,8150.65
2017-06-06 14:00:00,6,14,1,8031.88,22.241,6395.69,8128.8
2017-06-06 15:00:00,6,15,1,7932.09,21.282,6243.51,8042.34
2017-06-06 16:00:00,6,16,1,7692.68,19.631,6262.0,7755.61
2017-06-06 17:00:00,6,17,1,7633.49,17.662,6275.08,7701.3
2017-06-06 18:00:00,6,18,1,7469.84,15.96,6246.91,7462.83
