date,netload,tmpf,month,hour,dayofweek,kw_2,kw_7,poten_2,poten_7
2015-03-04 04:00:00,339.916411388,10.94,3,4,2,296.070842499,268.647355557,88.48399240666669,71.65490166900003
2015-03-04 05:00:00,352.55421611,10.94,3,5,2,303.297192781,274.073367501,92.82919630033332,74.53172851933331
2015-03-04 06:00:00,359.444589723,10.94,3,6,2,307.369485,262.161297223,96.08914902783332,65.54704620333337
2015-03-04 07:00:00,388.1111425,10.04,3,7,2,341.792885832,292.874756388,117.38037365633338,81.20253536766671
2015-03-04 08:00:00,457.649948333,10.04,3,8,2,407.138993333,355.457945278,169.83592282383333,134.99085009266665
2015-03-04 09:00:00,443.075934445,10.94,3,9,2,441.146173058,381.891268612,221.503406576,184.0939647243333
2015-03-04 10:00:00,382.095952779,12.02,3,10,2,418.103471946,357.282832501,233.11443115916668,226.8756360193333
2015-03-04 11:00:00,356.577160831,12.92,3,11,2,384.76288361,308.144606388,258.75250138716666,220.067169351
2015-03-04 12:00:00,368.904602777,14.0,3,12,2,277.015244999,307.176356112,202.27328601766663,254.16674555466668
2015-03-04 13:00:00,386.331003612,15.08,3,13,2,274.2485275,296.659999723,228.7136146296667,256.370660925
2015-03-04 14:00:00,310.340182223,15.98,3,14,2,273.425188057,309.242313613,249.32639027983336,261.2364952803334
2015-03-04 15:00:00,314.932029445,15.98,3,15,2,264.345516108,320.500328892,243.7625004131667,259.3815585226667
2015-03-04 16:00:00,294.210731668,15.98,3,16,2,267.97363861,349.114227218,229.886110509,273.6951035166667
2015-03-04 17:00:00,303.998713887,15.08,3,17,2,251.067064721,330.179730556,170.53947425783332,213.5459610183333
2015-03-04 18:00:00,327.416485556,12.02,3,18,2,279.410033334,347.684770278,151.36141569683335,181.19604176
2015-03-04 19:00:00,391.4814525,10.94,3,19,2,315.455298612,389.889141944,129.0340357415,155.8021225926667
2015-03-04 20:00:00,423.45271139,12.02,3,20,2,352.11394778,385.247711671,145.10338324366668,150.19454065099998
2015-03-04 21:00:00,427.659730005,12.02,3,21,2,343.793431667,377.88572611,110.81023819500004,136.769447869
2015-03-04 22:00:00,403.375616666,12.02,3,22,2,351.810456394,357.329179999,116.22309634783338,126.87016999666672
2015-03-04 23:00:00,376.7986175,12.02,3,23,2,332.125313611,357.226947501,105.00021337900004,135.54033722333335
2015-03-05 00:00:00,356.355356943,5.0,3,0,3,278.833657223,338.072614726,53.137899676833314,127.6270533376667
2015-03-05 01:00:00,349.838612498,3.02,3,1,3,270.990974721,331.87914111,54.93696259116672,129.78630212699997
2015-03-05 02:00:00,358.769168335,12.92,3,2,3,277.537039447,328.124724724,64.1886054186667,131.90899083466667
2015-03-05 03:00:00,358.686006389,14.0,3,3,3,264.198478615,333.694054166,56.87448537316669,136.99298388933337
2015-03-05 04:00:00,342.99047,15.98,3,4,3,256.664015832,339.480199444,49.077165739666725,142.487745556
2015-03-05 05:00:00,349.26044639,15.98,3,5,3,259.909907501,338.978571945,49.44191102033335,139.4369329633333
2015-03-05 06:00:00,357.102430553,15.08,3,6,3,264.881466669,345.467550278,53.60113069683334,148.85329925833332
2015-03-05 07:00:00,383.559834167,17.96,3,7,3,306.739264442,378.05729389,82.32675226633333,166.38507286966671
2015-03-05 08:00:00,424.470586942,19.04,3,8,3,401.744988058,456.325691944,164.44191754883337,235.85859675866664
2015-03-05 09:00:00,436.662806388,28.94,3,9,3,433.387433054,465.105480836,213.744666572,267.3081769483334
2015-03-05 10:00:00,397.33312167,30.02,3,10,3,397.565021945,445.781467774,212.57598115816668,315.37427129233333
2015-03-05 11:00:00,367.430658051,32.0,3,11,3,382.448878611,421.661126112,256.43849638816664,333.583689075
2015-03-05 12:00:00,316.446876668,32.0,3,12,3,333.054095834,367.927820278,258.31213685266664,314.9182097206667
2015-03-05 13:00:00,286.435819443,35.96,3,13,3,319.970721665,350.26505833,274.4358087946666,309.975719532
2015-03-05 14:00:00,269.175106668,33.98,3,14,3,323.44260028,354.88039806,299.34380250283334,306.87457972733336
2015-03-05 15:00:00,254.930033334,35.06,3,15,3,310.51565861,368.291843611,289.9326429151667,307.17307324166666
2015-03-05 16:00:00,229.175021112,35.96,3,16,3,317.811951394,373.675604168,279.72442329300003,298.2564804666667
2015-03-05 17:00:00,213.162656388,32.0,3,17,3,308.703386664,331.649854169,228.1757962008333,215.0160846313333
2015-03-05 18:00:00,262.707172499,30.92,3,18,3,329.323024444,347.530956112,201.27440680683333,181.042227594
2015-03-05 19:00:00,324.158793057,28.04,3,19,3,404.358685555,369.97777333,217.93742268450004,135.89075397866668
2015-03-05 20:00:00,406.48133,26.96,3,20,3,444.776675556,386.219125001,237.76611101966668,151.165953981
2015-03-05 21:00:00,408.453783333,26.06,3,21,3,447.2711175,409.058721388,214.28792402800005,167.94244314699998
2015-03-05 22:00:00,365.195856945,28.04,3,22,3,404.826944162,409.506138055,169.23958411583337,179.04712805266672
2015-03-05 23:00:00,358.824360833,21.02,3,23,3,393.079103053,388.752844445,165.954002821,167.06623416733336
2015-03-06 00:00:00,303.600584718,24.98,3,0,4,340.504442777,357.210272497,114.80868523083332,146.76471110866672
2015-03-06 01:00:00,286.686561664,19.94,3,1,4,330.273126111,359.176870834,114.21911398116674,157.084031851
2015-03-06 02:00:00,290.990183888,21.02,3,2,4,334.363304446,366.806221944,121.01487041766669,170.5904880546667
2015-03-06 03:00:00,301.315586385,28.94,3,3,4,339.127073055,368.615702501,131.80307981316668,171.91463222433336
2015-03-06 04:00:00,298.509646943,24.98,3,4,4,339.916411388,373.294406113,132.32956129566668,176.30195222499998
2015-03-06 05:00:00,302.124185833,26.06,3,5,4,352.55421611,372.704630277,142.08621962933336,173.16299129533328
2015-03-06 06:00:00,307.344488333,24.98,3,6,4,359.444589723,385.59965861,148.1642537508333,188.98540759033327
2015-03-06 07:00:00,327.631622498,28.04,3,7,4,388.1111425,423.468864724,163.69863032433338,211.7966437036668
2015-03-06 08:00:00,397.428805554,32.0,3,8,4,457.649948333,447.828903614,220.34687782383327,227.36180842866665
2015-03-06 09:00:00,376.353573333,35.96,3,9,4,443.075934445,395.747935276,223.433167963,197.9506313883334
2015-03-06 10:00:00,351.141116113,41.0,3,10,4,382.095952779,371.783811388,197.1069119921667,241.3766149063333
2015-03-06 11:00:00,304.667529444,42.98,3,11,4,356.577160831,336.315028614,230.56677860816663,248.23759157700005
2015-03-06 12:00:00,268.868694441,44.96,3,12,4,368.904602777,286.755544999,294.16264379566667,233.74593444166663
2015-03-06 13:00:00,232.362728336,46.04,3,13,4,386.331003612,253.296436944,340.7960907416667,213.007098146
2015-03-06 14:00:00,215.336096388,48.02,3,14,4,310.340182223,261.74823111,286.2413844458333,213.74241277733333
2015-03-06 15:00:00,203.926547778,48.92,3,15,4,314.932029445,253.407251388,294.3490137501667,192.28848101866663
2015-03-06 16:00:00,193.119803888,46.94,3,16,4,294.210731668,267.544670553,256.123203567,192.12554685166668
2015-03-06 17:00:00,181.342274445,44.96,3,17,4,303.998713887,267.15969861,223.4711234238333,150.52592907233338
2015-03-06 18:00:00,236.069614997,39.92,3,18,4,327.416485556,316.773595277,199.36786791883333,150.284866759
2015-03-06 19:00:00,288.796762224,37.04,3,19,4,391.4814525,315.9112425,205.0601896295,81.8242231486667
2015-03-06 20:00:00,339.440950558,33.08,3,20,4,423.45271139,316.544653332,216.44214685366669,81.49148231199999
2015-03-06 21:00:00,325.602409446,33.98,3,21,4,427.659730005,319.672073056,194.676536533,78.55579481499998
2015-03-06 22:00:00,305.564740006,33.08,3,22,4,403.375616666,331.179980278,167.78825661983333,100.72097027566672
2015-03-06 23:00:00,259.25502389,33.08,3,23,4,376.7986175,350.541195558,149.67351726799998,128.8545852803334
2015-03-07 00:00:00,238.558496665,30.92,3,0,5,356.355356943,323.025026944,130.65959939683333,112.5794655556667
2015-03-07 01:00:00,242.665573058,32.0,3,1,5,349.838612498,336.975231672,133.7846003681667,134.882392689
2015-03-07 02:00:00,242.235879724,32.0,3,2,5,358.769168335,344.426347778,145.42073430666673,148.21061388866667
2015-03-07 03:00:00,245.543499997,32.0,3,3,5,358.686006389,347.881386944,151.3620131471667,151.18031666733336
2015-03-07 04:00:00,247.366023888,33.08,3,4,5,342.99047,350.297020277,135.40361990766672,153.304566389
2015-03-07 05:00:00,254.882938329,30.92,3,5,5,349.26044639,347.040675278,138.79244990933336,147.4990362963333
2015-03-07 06:00:00,250.304884999,30.02,3,6,5,357.102430553,350.803474444,145.8220945808333,154.18922342433336
2015-03-07 07:00:00,271.685118334,33.08,3,7,5,383.559834167,362.498561386,159.14732199133337,150.82634036566674
2015-03-07 08:00:00,261.521585277,35.96,3,8,5,424.470586942,345.601403057,187.16751643283337,125.13430787166666
2015-03-07 09:00:00,222.42760889,39.92,3,9,5,436.662806388,342.002350276,217.020039906,144.2050463883334
2015-03-07 10:00:00,166.461877224,44.06,3,10,5,397.33312167,288.970375833,212.3440808831667,158.56317935133333
2015-03-07 11:00:00,112.371156666,48.02,3,11,5,367.430658051,276.496940276,241.42027582816667,188.419503239
2015-03-07 12:00:00,95.552770001,50.0,3,12,5,316.446876668,230.904632499,241.70491768666668,177.89502194166667
2015-03-07 13:00:00,88.909158333,51.08,3,13,5,286.435819443,206.086840556,240.90090657266668,165.797501758
2015-03-07 14:00:00,61.027581667,51.08,3,14,5,269.175106668,204.411193058,245.07630889083336,156.40537472533333
2015-03-07 15:00:00,66.41336111,51.98,3,15,5,254.930033334,185.266906392,234.3470176391667,124.14813602266668
2015-03-07 16:00:00,88.813174723,51.98,3,16,5,229.175021112,189.344570556,191.087493011,113.92544685466667
2015-03-07 17:00:00,138.706661945,50.0,3,17,5,213.162656388,256.389266666,132.63506592483333,139.7554971283334
2015-03-07 18:00:00,190.392546388,42.08,3,18,5,262.707172499,275.735300558,134.65855486183338,109.24657204
2015-03-07 19:00:00,236.406289166,44.06,3,19,5,324.158793057,315.74253611,137.73753018650004,81.65551675866669
2015-03-07 20:00:00,238.22936472,41.0,3,20,5,406.48133,312.171362778,199.4707654636667,77.118191758
2015-03-07 21:00:00,245.93802861,37.94,3,21,5,408.453783333,311.941695001,175.47058986100004,70.82541676000002
2015-03-07 22:00:00,237.281328612,37.04,3,22,5,365.195856945,327.742765277,129.60849689883335,97.2837552746667
2015-03-07 23:00:00,233.488056392,37.04,3,23,5,358.824360833,338.031513056,131.69926060100002,116.34490277833336
2015-03-08 00:00:00,234.280201666,35.06,3,0,6,303.600584718,347.600521666,77.90482717183332,121.90476411983336
2015-03-08 01:00:00,227.870068332,35.06,3,1,6,286.686561664,324.181755832,70.63254953416674,108.12774370216675
2015-03-08 03:00:00,224.490913614,33.98,3,3,6,290.990183888,334.856716389,77.6417498596667,121.5082823606667
2015-03-08 04:00:00,218.610554442,33.08,3,4,6,301.315586385,337.423199721,93.99159314316672,130.0992064791667
2015-03-08 05:00:00,230.277482221,35.96,3,5,6,298.509646943,335.198026664,90.92279685066671,127.6111765716667
2015-03-08 06:00:00,227.936402501,35.96,3,6,6,302.124185833,359.001727498,91.65618935233334,148.5337310173333
2015-03-08 07:00:00,230.303836109,33.98,3,7,6,307.344488333,341.339941669,96.06415236083332,130.0596056968333
2015-03-08 08:00:00,259.068678888,33.08,3,8,6,327.631622498,348.684054162,103.21911032233336,124.27154198633336
2015-03-08 09:00:00,253.297446111,35.06,3,9,6,397.428805554,350.740734444,160.12573504483336,113.43766393483337
2015-03-08 10:00:00,247.357712222,37.94,3,10,6,376.353573333,313.194187779,156.71080685099997,93.551421297
2015-03-08 11:00:00,178.187813058,41.0,3,11,6,351.141116113,307.294175553,166.15207532616668,122.30513476616667
2015-03-08 12:00:00,93.242252777,42.98,3,12,6,304.667529444,257.71983139,178.65714722116667,131.70944916716667
2015-03-08 13:00:00,60.491865277,44.96,3,13,6,268.868694441,209.556305553,194.12673545966663,134.81434657166665
2015-03-08 14:00:00,45.188015275,46.94,3,14,6,232.362728336,197.552845556,186.82781546566667,152.01793268566666
2015-03-08 15:00:00,52.368397222,50.0,3,15,6,215.336096388,213.080028608,191.2372986108333,188.9812308308333
2015-03-08 16:00:00,55.572498886,51.08,3,16,6,203.926547778,211.427622778,183.34353208316668,190.84460708316664
2015-03-08 17:00:00,80.74664389,51.08,3,17,6,193.119803888,207.540230835,155.032275787,169.45270273399998
2015-03-08 18:00:00,118.752854164,50.0,3,18,6,181.342274445,240.490533609,100.81468398183333,159.96294314583332
2015-03-08 19:00:00,193.448837776,42.08,3,19,6,236.069614997,249.298000555,108.02099735983336,121.24938291783334
2015-03-08 20:00:00,214.725886388,37.04,3,20,6,288.796762224,299.259198334,102.37549935350005,112.83793546350005
2015-03-08 21:00:00,249.639384724,32.0,3,21,6,339.440950558,316.325851388,132.4303860216667,109.31528685166668
2015-03-08 22:00:00,250.188055554,32.0,3,22,6,325.602409446,285.903057502,92.61921597400008,52.91986403000007
2015-03-08 23:00:00,247.363377224,33.98,3,23,6,305.564740006,303.274658054,69.97737995983337,67.68729800783333
2015-03-09 00:00:00,234.932210833,37.04,3,0,0,259.25502389,283.092198334,32.129923658000024,55.967098102
2015-03-09 01:00:00,219.171215002,35.96,3,1,0,238.558496665,282.911290832,12.862739118833332,57.21553328583335
2015-03-09 02:00:00,231.896899167,33.08,3,2,0,242.665573058,279.396654721,26.61156092816674,63.34264259116674
2015-03-09 03:00:00,226.948370551,33.98,3,3,0,242.235879724,286.649344165,28.88744569566672,73.30091013666672
2015-03-09 04:00:00,238.894367782,35.06,3,4,0,245.543499997,301.17604389,38.21950675516669,93.85205064816672
2015-03-09 05:00:00,237.617091664,35.96,3,5,0,247.366023888,296.070842499,39.77917379566671,88.48399240666669
2015-03-09 06:00:00,244.757767497,35.96,3,6,0,254.882938329,303.297192781,44.41494184833334,92.82919630033332
2015-03-09 07:00:00,279.195928053,32.0,3,7,0,250.304884999,307.369485,39.02454902683331,96.08914902783332
2015-03-09 08:00:00,358.929894169,32.0,3,8,0,271.685118334,341.792885832,47.27260615833333,117.38037365633338
2015-03-09 09:00:00,403.526068331,37.04,3,9,0,261.521585277,407.138993333,24.21851476783334,169.83592282383333
2015-03-09 10:00:00,350.486021668,42.98,3,10,0,222.42760889,441.146173058,2.7848424079999745,221.503406576
2015-03-09 11:00:00,281.521463334,48.92,3,11,0,166.461877224,418.103471946,0.0,233.11443115916668
2015-03-09 12:00:00,221.502201115,53.96,3,12,0,112.371156666,384.76288361,0.0,258.75250138716666
2015-03-09 13:00:00,194.665301945,55.04,3,13,0,95.552770001,277.015244999,20.81081101966666,202.27328601766663
2015-03-09 14:00:00,157.269951111,55.94,3,14,0,88.909158333,274.2485275,43.37424546266666,228.7136146296667
2015-03-09 15:00:00,150.91963472,57.02,3,15,0,61.027581667,273.425188057,36.92878388983334,249.32639027983336
2015-03-09 16:00:00,119.341803891,57.92,3,16,0,66.41336111,264.345516108,45.83034541516667,243.7625004131667
2015-03-09 17:00:00,108.717954723,57.92,3,17,0,88.813174723,267.97363861,50.725646622000006,229.886110509
2015-03-09 18:00:00,169.036772222,55.94,3,18,0,138.706661945,251.067064721,58.17907148183333,170.53947425783332
2015-03-09 19:00:00,222.691356947,50.0,3,19,0,190.392546388,279.410033334,62.34392875083336,151.36141569683335
2015-03-09 20:00:00,273.877863055,46.94,3,20,0,236.406289166,315.455298612,49.985026295500006,129.0340357415
2015-03-09 21:00:00,308.144944168,44.96,3,21,0,238.22936472,352.11394778,31.2188001836667,145.10338324366668
2015-03-09 22:00:00,303.888690554,42.08,3,22,0,245.93802861,343.793431667,12.95483513800005,110.81023819500004
2015-03-09 23:00:00,299.273857779,42.98,3,23,0,237.281328612,351.810456394,1.6939685658333588,116.22309634783338
2015-03-10 00:00:00,237.79849472,35.06,3,0,1,233.488056392,332.125313611,6.36295616000001,105.00021337900004
2015-03-10 01:00:00,219.6188525,39.02,3,1,1,234.280201666,278.833657223,8.584444119833336,53.137899676833314
2015-03-10 02:00:00,220.874650278,37.04,3,2,1,227.870068332,270.990974721,11.81605620216672,54.93696259116672
2015-03-10 03:00:00,220.20853639,37.04,3,3,1,224.490913614,277.537039447,17.166920372166686,64.1886054186667
2015-03-10 04:00:00,225.823366386,37.04,3,4,1,218.610554442,264.198478615,11.0237043496667,56.87448537316669
2015-03-10 05:00:00,233.230671114,35.96,3,5,1,230.277482221,256.664015832,19.809485740333344,49.077165739666725
2015-03-10 06:00:00,244.42433639,37.04,3,6,1,227.936402501,259.909907501,16.65606652883332,49.44191102033335
2015-03-10 07:00:00,286.882214717,35.06,3,7,1,230.303836109,264.881466669,5.891323933333354,53.60113069683334
2015-03-10 08:00:00,370.584460554,37.04,3,8,1,259.068678888,306.739264442,21.765608378833377,82.32675226633333
2015-03-10 09:00:00,422.773956387,42.98,3,9,1,253.297446111,401.744988058,33.654679628999986,164.44191754883337
2015-03-10 10:00:00,364.604189446,50.0,3,10,1,247.357712222,433.387433054,62.36867143516668,213.744666572
2015-03-10 11:00:00,285.282091666,55.04,3,11,1,178.187813058,397.565021945,52.177430835166646,212.57598115816668
2015-03-10 12:00:00,247.901664169,57.02,3,12,1,93.242252777,382.448878611,18.500293795666664,256.43849638816664
2015-03-10 13:00:00,198.409032777,59.0,3,13,1,60.491865277,333.054095834,14.956952406666671,258.31213685266664
2015-03-10 14:00:00,167.494132777,60.08,3,14,1,45.188015275,319.970721665,21.08921749783333,274.4358087946666
2015-03-10 15:00:00,158.245194166,60.08,3,15,1,52.368397222,323.44260028,31.78538152716667,299.34380250283334
2015-03-10 16:00:00,135.667435836,60.98,3,16,1,55.572498886,310.51565861,17.484970785,289.9326429151667
2015-03-10 17:00:00,118.050388333,60.98,3,17,1,80.74664389,317.811951394,0.2190534268333266,279.72442329300003
2015-03-10 18:00:00,147.125457219,59.0,3,18,1,118.752854164,308.703386664,0.0,228.1757962008333
2015-03-10 19:00:00,198.301403611,51.98,3,19,1,193.448837776,329.323024444,7.027574905500018,201.27440680683333
2015-03-10 20:00:00,243.998671667,50.0,3,20,1,214.725886388,404.358685555,7.715321851666687,217.93742268450004
2015-03-10 21:00:00,292.21267972,42.98,3,21,1,249.639384724,444.776675556,16.656191252000042,237.76611101966668
2015-03-10 22:00:00,288.535728887,41.0,3,22,1,250.188055554,447.2711175,14.600695507833336,214.28792402800005
2015-03-10 23:00:00,278.654994447,37.04,3,23,1,247.363377224,404.826944162,20.23827699200001,169.23958411583337
2015-03-11 00:00:00,231.928371112,37.04,3,0,2,234.932210833,393.079103053,9.236453286833324,165.954002821
2015-03-11 01:00:00,217.404018331,37.94,3,1,2,219.171215002,340.504442777,3.117202872166729,114.80868523083332
2015-03-11 02:00:00,216.618167777,33.98,3,2,2,231.896899167,330.273126111,18.5484651386667,114.21911398116674
2015-03-11 03:00:00,213.60844,35.06,3,3,2,226.948370551,334.363304446,19.624377309166704,121.01487041766669
2015-03-11 04:00:00,217.824693054,33.08,3,4,2,238.894367782,339.127073055,31.307517689666696,131.80307981316668
2015-03-11 05:00:00,221.540746387,39.02,3,5,2,237.617091664,339.916411388,27.14909518333332,132.32956129566668
2015-03-11 06:00:00,232.49620222,35.06,3,6,2,244.757767497,352.55421611,33.47743152483332,142.08621962933336
2015-03-11 07:00:00,267.771304446,37.94,3,7,2,279.195928053,359.444589723,54.78341587733334,148.1642537508333
2015-03-11 08:00:00,349.050287222,35.96,3,8,2,358.929894169,388.1111425,121.62682365983338,163.69863032433338
2015-03-11 09:00:00,416.200114169,44.96,3,9,2,403.526068331,457.649948333,183.883301849,220.34687782383327
2015-03-11 10:00:00,365.488721389,48.92,3,10,2,350.486021668,443.075934445,165.49698088116665,223.433167963
2015-03-11 11:00:00,304.18343222,53.06,3,11,2,281.521463334,382.095952779,155.51108111116662,197.1069119921667
2015-03-11 12:00:00,252.266154998,57.92,3,12,2,221.502201115,356.577160831,146.76024213366665,230.56677860816663
2015-03-11 13:00:00,214.694406113,62.06,3,13,2,194.665301945,368.904602777,149.13038907466668,294.16264379566667
2015-03-11 14:00:00,176.447581113,64.94,3,14,2,157.269951111,386.331003612,133.17115333383336,340.7960907416667
2015-03-11 15:00:00,181.262781668,66.92,3,15,2,150.91963472,310.340182223,130.33661902516667,286.2413844458333
2015-03-11 16:00:00,174.018876943,66.92,3,16,2,119.341803891,314.932029445,81.25427579000001,294.3490137501667
2015-03-11 17:00:00,151.801077501,66.92,3,17,2,108.717954723,294.210731668,28.19036425983333,256.123203567
2015-03-11 18:00:00,177.121803329,62.06,3,18,2,169.036772222,303.998713887,40.98815458483335,223.4711234238333
2015-03-11 19:00:00,249.77884861,53.96,3,19,2,222.691356947,327.416485556,36.270094076500015,199.36786791883333
2015-03-11 20:00:00,315.040531944,51.98,3,20,2,273.877863055,391.4814525,66.86729851866667,205.0601896295
2015-03-11 21:00:00,329.756837498,48.92,3,21,2,308.144944168,423.45271139,75.16175069600004,216.44214685366669
2015-03-11 22:00:00,282.974275555,50.0,3,22,2,303.888690554,427.659730005,68.30133050783334,194.676536533
2015-03-11 23:00:00,274.14674528,48.92,3,23,2,299.273857779,403.375616666,72.14875754700003,167.78825661983333
2015-03-12 00:00:00,220.689487224,48.92,3,0,3,237.79849472,376.7986175,12.102737173833331,149.67351726799998
2015-03-12 01:00:00,207.564484998,50.0,3,1,3,219.6188525,356.355356943,3.564840370166735,130.65959939683333
2015-03-12 02:00:00,210.414829717,44.96,3,2,3,220.874650278,349.838612498,7.526216249666703,133.7846003681667
2015-03-12 03:00:00,199.076880276,44.96,3,3,3,220.20853639,358.769168335,12.8845431481667,145.42073430666673
2015-03-12 04:00:00,208.365523331,46.94,3,4,3,225.823366386,358.686006389,18.23651629366671,151.3620131471667
2015-03-12 05:00:00,214.118701945,44.06,3,5,3,233.230671114,342.99047,22.76267463333332,135.40361990766672
2015-03-12 06:00:00,219.130801667,44.06,3,6,3,244.42433639,349.26044639,33.144000417833325,138.79244990933336
2015-03-12 07:00:00,239.138800002,42.98,3,7,3,286.882214717,357.102430553,62.46970254133336,145.8220945808333
2015-03-12 08:00:00,324.627381389,42.08,3,8,3,370.584460554,383.559834167,133.28139004483333,159.14732199133337
2015-03-12 09:00:00,380.918214165,48.02,3,9,3,422.773956387,424.470586942,203.131189905,187.16751643283337
2015-03-12 10:00:00,379.780383889,53.06,3,10,3,364.604189446,436.662806388,179.6151486591667,217.020039906
2015-03-12 11:00:00,319.17279889,57.02,3,11,3,285.282091666,397.33312167,159.27170944316663,212.3440808831667
2015-03-12 12:00:00,283.756741389,59.0,3,12,3,247.901664169,367.430658051,173.15970518766665,241.42027582816667
2015-03-12 13:00:00,235.084980553,60.98,3,13,3,198.409032777,316.446876668,152.87411990666666,241.70491768666668
2015-03-12 14:00:00,209.81851139,62.06,3,14,3,167.494132777,286.435819443,143.39533499983335,240.90090657266668
2015-03-12 15:00:00,189.119408056,62.96,3,15,3,158.245194166,269.175106668,137.66217847116667,245.07630889083336
2015-03-12 16:00:00,190.239970283,62.06,3,16,3,135.667435836,254.930033334,97.579907735,234.3470176391667
2015-03-12 17:00:00,185.645497218,60.98,3,17,3,118.050388333,229.175021112,37.522797869833326,191.087493011
2015-03-12 18:00:00,217.278850281,59.0,3,18,3,147.125457219,213.162656388,19.076839581833354,132.63506592483333
2015-03-12 19:00:00,253.918427778,53.96,3,19,3,198.301403611,262.707172499,11.880140740500025,134.65855486183338
2015-03-12 20:00:00,267.355533611,53.06,3,20,3,243.998671667,324.158793057,36.98810713066669,137.73753018650004
2015-03-12 21:00:00,274.76633278,50.0,3,21,3,292.21267972,406.48133,59.22948624800003,199.4707654636667
2015-03-12 22:00:00,283.600926943,48.02,3,22,3,288.535728887,408.453783333,52.94836884083335,175.47058986100004
2015-03-12 23:00:00,269.568176112,48.02,3,23,3,278.654994447,365.195856945,51.52989421499999,129.60849689883335
2015-03-13 00:00:00,216.575821943,46.94,3,0,4,231.928371112,358.824360833,6.232613565833333,131.69926060100002
2015-03-13 01:00:00,205.825210553,48.92,3,1,4,217.404018331,303.600584718,1.3500062011667353,77.90482717183332
2015-03-13 02:00:00,199.337614167,48.02,3,2,4,216.618167777,286.686561664,3.269733748666709,70.63254953416674
2015-03-13 03:00:00,198.73719139,46.94,3,3,4,213.60844,290.990183888,6.284446758166695,77.6417498596667
2015-03-13 04:00:00,201.722128058,48.02,3,4,4,217.824693054,301.315586385,10.2378429616667,93.99159314316672
2015-03-13 05:00:00,206.940766662,46.94,3,5,4,221.540746387,298.509646943,11.072749906333344,90.92279685066671
2015-03-13 06:00:00,214.688447218,46.04,3,6,4,232.49620222,302.124185833,21.215866247833304,91.65618935233334
2015-03-13 07:00:00,243.58349361,46.04,3,7,4,267.771304446,307.344488333,43.35879227033334,96.06415236083332
2015-03-13 08:00:00,333.213033331,46.94,3,8,4,349.050287222,327.631622498,111.74721671283336,103.21911032233336
2015-03-13 09:00:00,414.880412778,48.02,3,9,4,416.200114169,397.428805554,196.557347687,160.12573504483336
2015-03-13 10:00:00,387.7413225,50.0,3,10,4,365.488721389,376.353573333,180.49968060216665,156.71080685099997
2015-03-13 11:00:00,341.137314999,51.98,3,11,4,304.18343222,351.141116113,178.17304999716663,166.15207532616668
2015-03-13 12:00:00,275.170952776,53.96,3,12,4,252.266154998,304.667529444,177.52419601666665,178.65714722116667
2015-03-13 13:00:00,207.646022221,55.04,3,13,4,214.694406113,268.868694441,169.15949324266668,194.12673545966663
2015-03-13 14:00:00,224.559010833,55.94,3,14,4,176.447581113,232.362728336,152.34878333583336,186.82781546566667
2015-03-13 15:00:00,254.796279446,57.92,3,15,4,181.262781668,215.336096388,160.67976597316667,191.2372986108333
2015-03-13 16:00:00,220.27590028,59.0,3,16,4,174.018876943,203.926547778,135.931348842,183.34353208316668
2015-03-13 17:00:00,208.307673607,57.92,3,17,4,151.801077501,193.119803888,71.27348703783333,155.032275787
2015-03-13 18:00:00,207.317535003,55.94,3,18,4,177.121803329,181.342274445,49.07318569183335,100.81468398183333
2015-03-13 19:00:00,234.505588608,51.98,3,19,4,249.77884861,236.069614997,63.35758573950002,108.02099735983336
2015-03-13 20:00:00,238.158695,53.96,3,20,4,315.040531944,288.796762224,108.0299674076667,102.37549935350005
2015-03-13 21:00:00,268.997237777,50.0,3,21,4,329.756837498,339.440950558,96.77364402600004,132.4303860216667
2015-03-13 22:00:00,268.643354995,46.94,3,22,4,282.974275555,325.602409446,47.38691550883337,92.61921597400008
2015-03-13 23:00:00,249.132482222,46.04,3,23,4,274.14674528,305.564740006,47.02164504800001,69.97737995983337
2015-03-14 00:00:00,217.747138889,46.04,3,0,5,220.689487224,259.25502389,0.0,32.129923658000024
2015-03-14 01:00:00,209.309100001,42.08,3,1,5,207.564484998,238.558496665,0.0,12.862739118833332
2015-03-14 02:00:00,204.821694444,35.96,3,2,5,210.414829717,242.665573058,0.0,26.61156092816674
2015-03-14 03:00:00,199.660512225,37.04,3,3,5,199.076880276,242.235879724,0.0,28.88744569566672
2015-03-14 04:00:00,202.441504447,32.0,3,4,5,208.365523331,245.543499997,0.7786732386666984,38.21950675516669
2015-03-14 05:00:00,203.621930555,30.92,3,5,5,214.118701945,247.366023888,3.650705464333328,39.77917379566671
2015-03-14 06:00:00,206.294450833,30.02,3,6,5,219.130801667,254.882938329,7.850465694833304,44.41494184833334
2015-03-14 07:00:00,222.930983886,37.04,3,7,5,239.138800002,250.304884999,14.726287826333362,39.02454902683331
2015-03-14 08:00:00,279.761482781,37.04,3,8,5,324.627381389,271.685118334,87.32431087983335,47.27260615833333
2015-03-14 09:00:00,324.562220835,42.08,3,9,5,380.918214165,261.521585277,161.27544768299998,24.21851476783334
2015-03-14 10:00:00,275.863913333,50.0,3,10,5,379.780383889,222.42760889,194.79134310216668,2.7848424079999745
2015-03-14 11:00:00,205.928812499,55.04,3,11,5,319.17279889,166.461877224,193.16241666716667,0.0
