ept,netload,tmpf,month,hour,dayofweek,mw2day,mw7day
2020-05-03 15:00:00,10208.802,82.9,5,15,6,9220.558,9064.103
2020-05-03 16:00:00,10681.211,84.9,5,16,6,9203.418,9218.68
2020-05-03 17:00:00,11194.976,84.9,5,17,6,9322.236,9455.641
2020-05-03 18:00:00,11426.976,86.0,5,18,6,9414.28,9754.548
2020-05-03 19:00:00,11444.259,82.0,5,19,6,9529.358,9889.041
2020-05-03 20:00:00,11503.623,75.9,5,20,6,9701.194,10028.043
2020-05-03 21:00:00,11015.478,73.0,5,21,6,9462.437,9665.233
2020-05-03 22:00:00,10264.3,72.0,5,22,6,9034.039,9113.705
2020-05-03 23:00:00,9518.786,73.0,5,23,6,8591.519,8644.158
2020-05-04 00:00:00,8878.721,73.0,5,0,0,8180.484,8229.415
2020-05-04 01:00:00,8430.677,73.0,5,1,0,7940.226,7985.289
2020-05-04 02:00:00,8145.143,69.1,5,2,0,7839.843,7839.001
2020-05-04 03:00:00,7981.869,66.0,5,3,0,7813.067,7919.668
2020-05-04 04:00:00,8048.662,64.9,5,4,0,7902.408,8163.758
2020-05-04 05:00:00,8263.933,64.9,5,5,0,8127.451,8645.506
2020-05-04 06:00:00,8626.41,64.0,5,6,0,8304.227,9241.14
2020-05-04 07:00:00,9046.311,66.0,5,7,0,8448.437,9817.699
2020-05-04 08:00:00,9455.596,68.0,5,8,0,8545.74,10241.639
2020-05-04 09:00:00,9667.421,71.1,5,9,0,8612.434,10281.222
2020-05-04 10:00:00,9919.533,72.0,5,10,0,8604.644,10307.135
2020-05-04 11:00:00,10123.027,73.0,5,11,0,8603.601,10226.554
2020-05-04 12:00:00,10288.79,75.9,5,12,0,8608.116,10120.213
2020-05-04 13:00:00,10527.28,75.9,5,13,0,8596.033,9962.988
2020-05-04 14:00:00,10603.157,77.0,5,14,0,8584.323,9804.146
2020-05-04 15:00:00,10707.987,78.1,5,15,0,8705.812,9658.388
2020-05-04 16:00:00,10850.749,79.0,5,16,0,8919.69,9546.816
2020-05-04 17:00:00,11122.808,80.1,5,17,0,9219.503,9581.903
2020-05-04 18:00:00,11207.936,79.0,5,18,0,9476.526,9743.392
2020-05-04 19:00:00,10899.697,77.0,5,19,0,9570.163,9958.2
2020-05-04 20:00:00,10854.533,71.1,5,20,0,9733.176,10282.811
2020-05-04 21:00:00,10325.369,68.0,5,21,0,9427.379,10108.072
2020-05-04 22:00:00,9512.325,64.9,5,22,0,8933.751,9657.376
2020-05-04 23:00:00,8698.571,62.1,5,23,0,8439.484,9240.705
2020-05-05 00:00:00,8153.667,57.9,5,0,1,8034.178,8942.737
2020-05-05 01:00:00,7866.065,54.0,5,1,1,7712.636,8842.43
2020-05-05 02:00:00,7666.37,52.0,5,2,1,7553.306,8846.668
2020-05-05 03:00:00,7631.434,55.0,5,3,1,7438.75,8896.668
2020-05-05 04:00:00,7740.31,54.0,5,4,1,7469.25,9146.774
2020-05-05 05:00:00,8182.338,53.1,5,5,1,7445.968,9623.035
2020-05-05 06:00:00,8545.649,51.1,5,6,1,7584.37,10151.922
2020-05-05 07:00:00,8992.763,50.0,5,7,1,7701.411,10436.553
2020-05-05 08:00:00,9425.088,55.0,5,8,1,8001.716,10382.643
2020-05-05 09:00:00,9609.947,55.0,5,9,1,8379.998,10256.807
2020-05-05 10:00:00,9684.676,57.9,5,10,1,8684.212,9965.771
2020-05-05 11:00:00,9836.647,57.9,5,11,1,9083.445,9861.739
2020-05-05 12:00:00,10004.377,55.0,5,12,1,9427.919,9767.319
2020-05-05 13:00:00,9914.584,54.0,5,13,1,9644.99,9718.03
2020-05-05 14:00:00,9684.01,55.0,5,14,1,9884.616,9641.96
2020-05-05 15:00:00,9504.165,57.0,5,15,1,10208.802,9494.739
2020-05-05 16:00:00,9640.988,57.0,5,16,1,10681.211,9513.901
2020-05-05 17:00:00,9967.606,57.0,5,17,1,11194.976,9777.627
2020-05-05 18:00:00,10111.257,55.9,5,18,1,11426.976,9888.902
2020-05-05 19:00:00,10238.292,55.0,5,19,1,11444.259,9936.242
2020-05-05 20:00:00,10259.389,54.0,5,20,1,11503.623,10097.925
2020-05-05 21:00:00,9891.346,53.1,5,21,1,11015.478,9723.869
2020-05-05 22:00:00,9320.629,53.1,5,22,1,10264.3,9198.424
2020-05-05 23:00:00,8733.335,53.1,5,23,1,9518.786,8673.193
2020-05-06 00:00:00,8464.937,52.0,5,0,2,8878.721,8305.39
2020-05-06 01:00:00,8245.448,51.1,5,1,2,8430.677,8101.065
2020-05-06 02:00:00,8139.174,51.1,5,2,2,8145.143,8007.113
2020-05-06 03:00:00,8124.569,50.0,5,3,2,7981.869,8022.112
2020-05-06 04:00:00,8265.509,50.0,5,4,2,8048.662,8220.152
2020-05-06 05:00:00,8628.921,50.0,5,5,2,8263.933,8686.317
2020-05-06 06:00:00,9183.687,50.0,5,6,2,8626.41,9197.178
2020-05-06 07:00:00,9629.197,50.0,5,7,2,9046.311,9469.756
2020-05-06 08:00:00,9990.004,51.1,5,8,2,9455.596,9475.006
2020-05-06 09:00:00,10059.376,52.0,5,9,2,9667.421,9351.024
2020-05-06 10:00:00,9969.032,53.1,5,10,2,9919.533,9408.606
2020-05-06 11:00:00,9810.476,57.9,5,11,2,10123.027,9516.56
2020-05-06 12:00:00,9754.465,61.0,5,12,2,10288.79,9613.806
2020-05-06 13:00:00,9661.186,64.9,5,13,2,10527.28,9654.375
2020-05-06 14:00:00,9549.932,66.0,5,14,2,10603.157,9756.654
2020-05-06 15:00:00,9536.644,66.9,5,15,2,10707.987,9932.281
2020-05-06 16:00:00,9667.022,66.0,5,16,2,10850.749,10126.113
2020-05-06 17:00:00,9874.869,66.0,5,17,2,11122.808,10244.898
2020-05-06 18:00:00,9888.124,64.0,5,18,2,11207.936,10358.081
2020-05-06 19:00:00,10007.772,57.9,5,19,2,10899.697,10418.73
2020-05-06 20:00:00,10206.264,55.9,5,20,2,10854.533,10500.607
2020-05-06 21:00:00,9882.951,55.0,5,21,2,10325.369,10062.997
2020-05-06 22:00:00,9336.07,53.1,5,22,2,9512.325,9469.132
2020-05-06 23:00:00,8934.082,50.0,5,23,2,8698.571,8834.198
2020-05-07 00:00:00,8549.369,50.0,5,0,3,8153.667,8352.63
2020-05-07 01:00:00,8404.421,48.9,5,1,3,7866.065,8015.954
2020-05-07 02:00:00,8355.141,48.0,5,2,3,7666.37,7799.243
2020-05-07 03:00:00,8398.78,48.0,5,3,3,7631.434,7692.374
2020-05-07 04:00:00,8675.252,48.0,5,4,3,7740.31,7769.695
2020-05-07 05:00:00,9151.332,46.0,5,5,3,8182.338,8057.855
2020-05-07 06:00:00,9629.882,44.1,5,6,3,8545.649,8478.47
2020-05-07 07:00:00,9964.243,45.0,5,7,3,8992.763,8955.798
2020-05-07 08:00:00,9886.903,48.9,5,8,3,9425.088,9427.131
2020-05-07 09:00:00,9736.238,53.1,5,9,3,9609.947,9778.756
2020-05-07 10:00:00,9640.449,55.9,5,10,3,9684.676,10015.55
2020-05-07 11:00:00,9565.318,59.0,5,11,3,9836.647,10171.99
2020-05-07 12:00:00,9441.621,61.0,5,12,3,10004.377,10252.61
2020-05-07 13:00:00,9325.474,63.0,5,13,3,9914.584,10177.361
2020-05-07 14:00:00,9191.001,64.0,5,14,3,9684.01,10049.669
2020-05-07 15:00:00,9106.181,64.9,5,15,3,9504.165,9918.343
2020-05-07 16:00:00,9224.69,66.9,5,16,3,9640.988,9863.387
2020-05-07 17:00:00,9446.082,66.9,5,17,3,9967.606,9996.812
2020-05-07 18:00:00,9700.274,66.9,5,18,3,10111.257,9976.094
2020-05-07 19:00:00,9830.609,66.0,5,19,3,10238.292,9909.956
2020-05-07 20:00:00,10041.947,62.1,5,20,3,10259.389,9981.788
2020-05-07 21:00:00,9793.743,54.0,5,21,3,9891.346,9631.758
2020-05-07 22:00:00,9253.429,52.0,5,22,3,9320.629,9102.127
2020-05-07 23:00:00,8716.936,55.9,5,23,3,8733.335,8589.271
2020-05-08 00:00:00,8370.634,54.0,5,0,4,8464.937,8175.965
2020-05-08 01:00:00,8125.906,50.0,5,1,4,8245.448,7871.675
2020-05-08 02:00:00,8081.193,48.9,5,2,4,8139.174,7732.553
2020-05-08 03:00:00,8114.581,46.0,5,3,4,8124.569,7682.614
2020-05-08 04:00:00,8287.571,51.1,5,4,4,8265.509,7835.256
2020-05-08 05:00:00,8714.11,52.0,5,5,4,8628.921,8165.351
2020-05-08 06:00:00,9207.497,52.0,5,6,4,9183.687,8649.866
2020-05-08 07:00:00,9471.72,53.1,5,7,4,9629.197,9084.252
2020-05-08 08:00:00,9579.796,55.9,5,8,4,9990.004,9436.82
2020-05-08 09:00:00,9553.013,59.0,5,9,4,10059.376,9440.105
2020-05-08 10:00:00,9472.635,64.9,5,10,4,9969.032,9414.96
2020-05-08 11:00:00,9516.439,66.9,5,11,4,9810.476,9403.724
2020-05-08 12:00:00,9650.806,69.1,5,12,4,9754.465,9463.488
2020-05-08 13:00:00,9707.588,69.1,5,13,4,9661.186,9407.347
2020-05-08 14:00:00,9712.833,69.1,5,14,4,9549.932,9278.377
2020-05-08 15:00:00,9637.503,69.1,5,15,4,9536.644,9220.558
2020-05-08 16:00:00,9792.031,66.0,5,16,4,9667.022,9203.418
2020-05-08 17:00:00,9906.318,64.0,5,17,4,9874.869,9322.236
2020-05-08 18:00:00,9990.078,57.9,5,18,4,9888.124,9414.28
2020-05-08 19:00:00,9960.771,55.0,5,19,4,10007.772,9529.358
2020-05-08 20:00:00,10042.409,54.0,5,20,4,10206.264,9701.194
2020-05-08 21:00:00,9689.112,54.0,5,21,4,9882.951,9462.437
2020-05-08 22:00:00,9339.079,55.0,5,22,4,9336.07,9034.039
2020-05-08 23:00:00,8970.496,55.0,5,23,4,8934.082,8591.519
2020-05-09 00:00:00,8775.033,46.9,5,0,5,8549.369,8180.484
2020-05-09 01:00:00,8667.176,42.1,5,1,5,8404.421,7940.226
2020-05-09 02:00:00,8704.782,41.0,5,2,5,8355.141,7839.843
2020-05-09 03:00:00,8799.824,39.0,5,3,5,8398.78,7813.067
2020-05-09 04:00:00,9053.323,37.0,5,4,5,8675.252,7902.408
2020-05-09 05:00:00,9430.713,37.0,5,5,5,9151.332,8127.451
2020-05-09 06:00:00,9787.008,34.0,5,6,5,9629.882,8304.227
2020-05-09 07:00:00,9961.427,36.0,5,7,5,9964.243,8448.437
2020-05-09 08:00:00,9997.313,41.0,5,8,5,9886.903,8545.74
2020-05-09 09:00:00,10018.051,44.1,5,9,5,9736.238,8612.434
2020-05-09 10:00:00,9904.557,46.0,5,10,5,9640.449,8604.644
2020-05-09 11:00:00,9846.528,48.9,5,11,5,9565.318,8603.601
2020-05-09 12:00:00,9676.312,50.0,5,12,5,9441.621,8608.116
2020-05-09 13:00:00,9459.356,53.1,5,13,5,9325.474,8596.033
2020-05-09 14:00:00,9240.335,54.0,5,14,5,9191.001,8584.323
2020-05-09 15:00:00,9108.687,54.0,5,15,5,9106.181,8705.812
2020-05-09 16:00:00,9101.423,57.0,5,16,5,9224.69,8919.69
2020-05-09 17:00:00,9311.62,59.0,5,17,5,9446.082,9219.503
2020-05-09 18:00:00,9544.795,59.0,5,18,5,9700.274,9476.526
2020-05-09 19:00:00,9875.99,55.9,5,19,5,9830.609,9570.163
2020-05-09 20:00:00,10285.296,51.1,5,20,5,10041.947,9733.176
2020-05-09 21:00:00,10310.484,48.0,5,21,5,9793.743,9427.379
2020-05-09 22:00:00,10018.078,46.0,5,22,5,9253.429,8933.751
2020-05-09 23:00:00,9757.444,43.0,5,23,5,8716.936,8439.484
2020-05-10 00:00:00,9531.356,39.0,5,0,6,8370.634,8034.178
2020-05-10 01:00:00,9428.356,37.0,5,1,6,8125.906,7712.636
2020-05-10 02:00:00,9458.771,35.1,5,2,6,8081.193,7553.306
2020-05-10 03:00:00,9552.181,35.1,5,3,6,8114.581,7438.75
2020-05-10 04:00:00,9726.248,33.1,5,4,6,8287.571,7469.25
2020-05-10 05:00:00,10019.632,33.1,5,5,6,8714.11,7445.968
2020-05-10 06:00:00,10242.52,34.0,5,6,6,9207.497,7584.37
2020-05-10 07:00:00,10182.367,35.1,5,7,6,9471.72,7701.411
2020-05-10 08:00:00,9894.556,42.1,5,8,6,9579.796,8001.716
2020-05-10 09:00:00,9641.066,48.9,5,9,6,9553.013,8379.998
2020-05-10 10:00:00,9396.469,54.0,5,10,6,9472.635,8684.212
2020-05-10 11:00:00,9131.663,57.0,5,11,6,9516.439,9083.445
2020-05-10 12:00:00,8990.292,57.9,5,12,6,9650.806,9427.919
2020-05-10 13:00:00,8722.704,61.0,5,13,6,9707.588,9644.99
2020-05-10 14:00:00,8570.121,63.0,5,14,6,9712.833,9884.616
2020-05-10 15:00:00,8504.568,66.0,5,15,6,9637.503,10208.802
2020-05-10 16:00:00,8557.688,66.9,5,16,6,9792.031,10681.211
2020-05-10 17:00:00,8827.396,66.9,5,17,6,9906.318,11194.976
2020-05-10 18:00:00,9087.835,66.9,5,18,6,9990.078,11426.976
2020-05-10 19:00:00,9293.602,66.0,5,19,6,9960.771,11444.259
2020-05-10 20:00:00,9572.158,63.0,5,20,6,10042.409,11503.623
2020-05-10 21:00:00,9398.795,55.9,5,21,6,9689.112,11015.478
2020-05-10 22:00:00,9007.801,52.0,5,22,6,9339.079,10264.3
2020-05-10 23:00:00,8503.009,51.1,5,23,6,8970.496,9518.786
2020-05-11 00:00:00,8128.574,51.1,5,0,0,8775.033,8878.721
2020-05-11 01:00:00,7945.165,48.9,5,1,0,8667.176,8430.677
2020-05-11 02:00:00,7858.382,54.0,5,2,0,8704.782,8145.143
2020-05-11 03:00:00,7895.492,54.0,5,3,0,8799.824,7981.869
2020-05-11 04:00:00,8111.515,54.0,5,4,0,9053.323,8048.662
2020-05-11 05:00:00,8530.431,51.1,5,5,0,9430.713,8263.933
2020-05-11 06:00:00,8980.977,52.0,5,6,0,9787.008,8626.41
2020-05-11 07:00:00,9375.672,53.1,5,7,0,9961.427,9046.311
2020-05-11 08:00:00,9554.448,55.9,5,8,0,9997.313,9455.596
2020-05-11 09:00:00,9623.772,55.0,5,9,0,10018.051,9667.421
2020-05-11 10:00:00,9579.473,59.0,5,10,0,9904.557,9919.533
2020-05-11 11:00:00,9585.884,63.0,5,11,0,9846.528,10123.027
2020-05-11 12:00:00,9601.44,66.0,5,12,0,9676.312,10288.79
2020-05-11 13:00:00,9491.696,64.0,5,13,0,9459.356,10527.28
2020-05-11 14:00:00,9381.326,64.9,5,14,0,9240.335,10603.157
2020-05-11 15:00:00,9298.742,66.0,5,15,0,9108.687,10707.987
2020-05-11 16:00:00,9368.481,66.0,5,16,0,9101.423,10850.749
2020-05-11 17:00:00,9636.516,66.0,5,17,0,9311.62,11122.808
2020-05-11 18:00:00,9903.017,62.1,5,18,0,9544.795,11207.936
2020-05-11 19:00:00,10032.095,60.1,5,19,0,9875.99,10899.697
2020-05-11 20:00:00,10296.248,57.9,5,20,0,10285.296,10854.533
2020-05-11 21:00:00,9986.61,55.0,5,21,0,10310.484,10325.369
2020-05-11 22:00:00,9547.62,51.1,5,22,0,10018.078,9512.325
2020-05-11 23:00:00,9046.642,48.9,5,23,0,9757.444,8698.571
2020-05-12 00:00:00,8717.63,45.0,5,0,1,9531.356,8153.667
2020-05-12 01:00:00,8557.14,44.1,5,1,1,9428.356,7866.065
2020-05-12 02:00:00,8533.924,44.1,5,2,1,9458.771,7666.37
2020-05-12 03:00:00,8640.785,41.0,5,3,1,9552.181,7631.434
2020-05-12 04:00:00,8862.896,45.0,5,4,1,9726.248,7740.31
2020-05-12 05:00:00,9381.822,45.0,5,5,1,10019.632,8182.338
2020-05-12 06:00:00,9956.709,43.0,5,6,1,10242.52,8545.649
2020-05-12 07:00:00,10258.819,46.0,5,7,1,10182.367,8992.763
2020-05-12 08:00:00,10214.712,48.0,5,8,1,9894.556,9425.088
2020-05-12 09:00:00,10035.237,52.0,5,9,1,9641.066,9609.947
2020-05-12 10:00:00,9906.935,55.0,5,10,1,9396.469,9684.676
2020-05-12 11:00:00,9759.848,54.0,5,11,1,9131.663,9836.647
2020-05-12 12:00:00,9785.935,57.0,5,12,1,8990.292,10004.377
2020-05-12 13:00:00,9580.063,59.0,5,13,1,8722.704,9914.584
2020-05-12 14:00:00,9394.846,60.1,5,14,1,8570.121,9684.01
2020-05-12 15:00:00,9256.744,60.1,5,15,1,8504.568,9504.165
2020-05-12 16:00:00,9270.987,61.0,5,16,1,8557.688,9640.988
2020-05-12 17:00:00,9514.154,63.0,5,17,1,8827.396,9967.606
2020-05-12 18:00:00,9793.272,63.0,5,18,1,9087.835,10111.257
2020-05-12 19:00:00,9936.342,63.0,5,19,1,9293.602,10238.292
2020-05-12 20:00:00,10103.501,55.9,5,20,1,9572.158,10259.389
2020-05-12 21:00:00,9918.069,53.1,5,21,1,9398.795,9891.346
2020-05-12 22:00:00,9398.867,53.1,5,22,1,9007.801,9320.629
2020-05-12 23:00:00,8894.6,53.1,5,23,1,8503.009,8733.335
2020-05-13 00:00:00,8612.513,50.0,5,0,2,8128.574,8464.937
2020-05-13 01:00:00,8494.865,45.0,5,1,2,7945.165,8245.448
2020-05-13 02:00:00,8482.988,45.0,5,2,2,7858.382,8139.174
2020-05-13 03:00:00,8534.795,46.0,5,3,2,7895.492,8124.569
2020-05-13 04:00:00,8879.406,45.0,5,4,2,8111.515,8265.509
2020-05-13 05:00:00,9450.407,43.0,5,5,2,8530.431,8628.921
2020-05-13 06:00:00,9972.19,44.1,5,6,2,8980.977,9183.687
2020-05-13 07:00:00,10250.901,44.1,5,7,2,9375.672,9629.197
2020-05-13 08:00:00,10114.447,48.0,5,8,2,9554.448,9990.004
2020-05-13 09:00:00,9984.534,54.0,5,9,2,9623.772,10059.376
2020-05-13 10:00:00,9803.429,60.1,5,10,2,9579.473,9969.032
2020-05-13 11:00:00,9624.886,62.1,5,11,2,9585.884,9810.476
2020-05-13 12:00:00,9601.525,64.9,5,12,2,9601.44,9754.465
2020-05-13 13:00:00,9559.074,64.0,5,13,2,9491.696,9661.186
2020-05-13 14:00:00,9503.341,66.9,5,14,2,9381.326,9549.932
2020-05-13 15:00:00,9490.277,69.1,5,15,2,9298.742,9536.644
2020-05-13 16:00:00,9584.415,70.0,5,16,2,9368.481,9667.022
2020-05-13 17:00:00,9809.373,70.0,5,17,2,9636.516,9874.869
2020-05-13 18:00:00,9947.561,70.0,5,18,2,9903.017,9888.124
2020-05-13 19:00:00,9952.4,69.1,5,19,2,10032.095,10007.772
2020-05-13 20:00:00,10100.879,66.0,5,20,2,10296.248,10206.264
2020-05-13 21:00:00,9870.513,57.9,5,21,2,9986.61,9882.951
2020-05-13 22:00:00,9280.923,57.0,5,22,2,9547.62,9336.07
2020-05-13 23:00:00,8667.307,54.0,5,23,2,9046.642,8934.082
2020-05-14 00:00:00,8238.112,53.1,5,0,3,8717.63,8549.369
2020-05-14 01:00:00,8022.075,48.9,5,1,3,8557.14,8404.421
2020-05-14 02:00:00,7953.416,48.9,5,2,3,8533.924,8355.141
2020-05-14 03:00:00,7979.387,48.0,5,3,3,8640.785,8398.78
2020-05-14 04:00:00,8148.88,46.9,5,4,3,8862.896,8675.252
2020-05-14 05:00:00,8502.511,50.0,5,5,3,9381.822,9151.332
2020-05-14 06:00:00,9016.227,52.0,5,6,3,9956.709,9629.882
2020-05-14 07:00:00,9524.264,53.1,5,7,3,10258.819,9964.243
2020-05-14 08:00:00,9822.538,54.0,5,8,3,10214.712,9886.903
2020-05-14 09:00:00,9889.704,57.9,5,9,3,10035.237,9736.238
2020-05-14 10:00:00,9822.825,61.0,5,10,3,9906.935,9640.449
2020-05-14 11:00:00,9691.578,64.0,5,11,3,9759.848,9565.318
2020-05-14 12:00:00,9693.41,68.0,5,12,3,9785.935,9441.621
2020-05-14 13:00:00,9726.95,70.0,5,13,3,9580.063,9325.474
2020-05-14 14:00:00,9833.91,77.0,5,14,3,9394.846,9191.001
2020-05-14 15:00:00,9879.483,75.9,5,15,3,9256.744,9106.181
2020-05-14 16:00:00,10071.355,77.0,5,16,3,9270.987,9224.69
2020-05-14 17:00:00,10336.189,77.0,5,17,3,9514.154,9446.082
2020-05-14 18:00:00,10593.28,78.1,5,18,3,9793.272,9700.274
2020-05-14 19:00:00,10577.212,75.9,5,19,3,9936.342,9830.609
2020-05-14 20:00:00,10777.141,73.0,5,20,3,10103.501,10041.947
2020-05-14 21:00:00,10509.356,68.0,5,21,3,9918.069,9793.743
2020-05-14 22:00:00,9832.693,66.0,5,22,3,9398.867,9253.429
2020-05-14 23:00:00,9140.628,69.1,5,23,3,8894.6,8716.936
2020-05-15 00:00:00,8649.936,68.0,5,0,4,8612.513,8370.634
2020-05-15 01:00:00,8276.768,66.9,5,1,4,8494.865,8125.906
2020-05-15 02:00:00,7973.502,66.0,5,2,4,8482.988,8081.193
2020-05-15 03:00:00,7850.351,64.0,5,3,4,8534.795,8114.581
2020-05-15 04:00:00,7972.77,64.0,5,4,4,8879.406,8287.571
2020-05-15 05:00:00,8248.865,63.0,5,5,4,9450.407,8714.11
2020-05-15 06:00:00,8579.167,61.0,5,6,4,9972.19,9207.497
2020-05-15 07:00:00,9015.979,62.1,5,7,4,10250.901,9471.72
2020-05-15 08:00:00,9496.776,66.9,5,8,4,10114.447,9579.796
2020-05-15 09:00:00,9927.925,70.0,5,9,4,9984.534,9553.013
2020-05-15 10:00:00,10276.076,73.9,5,10,4,9803.429,9472.635
2020-05-15 11:00:00,10700.713,77.0,5,11,4,9624.886,9516.439
2020-05-15 12:00:00,11217.386,80.1,5,12,4,9601.525,9650.806
2020-05-15 13:00:00,11629.113,82.9,5,13,4,9559.074,9707.588
2020-05-15 14:00:00,12094.319,84.0,5,14,4,9503.341,9712.833
2020-05-15 15:00:00,12360.496,84.9,5,15,4,9490.277,9637.503
2020-05-15 16:00:00,12552.638,86.0,5,16,4,9584.415,9792.031
2020-05-15 17:00:00,12808.582,84.0,5,17,4,9809.373,9906.318
2020-05-15 18:00:00,12713.899,84.0,5,18,4,9947.561,9990.078
2020-05-15 19:00:00,12513.604,82.0,5,19,4,9952.4,9960.771
2020-05-15 20:00:00,12277.535,78.1,5,20,4,10100.879,10042.409
2020-05-15 21:00:00,11847.777,73.9,5,21,4,9870.513,9689.112
2020-05-15 22:00:00,11121.504,73.0,5,22,4,9280.923,9339.079
2020-05-15 23:00:00,10356.788,73.0,5,23,4,8667.307,8970.496
2020-05-16 00:00:00,9592.209,72.0,5,0,5,8238.112,8775.033
2020-05-16 01:00:00,9049.183,69.1,5,1,5,8022.075,8667.176
2020-05-16 02:00:00,8604.825,69.1,5,2,5,7953.416,8704.782
2020-05-16 03:00:00,8393.398,64.9,5,3,5,7979.387,8799.824
2020-05-16 04:00:00,8300.653,64.0,5,4,5,8148.88,9053.323
2020-05-16 05:00:00,8216.038,64.0,5,5,5,8502.511,9430.713
2020-05-16 06:00:00,8263.919,64.0,5,6,5,9016.227,9787.008
2020-05-16 07:00:00,8593.387,66.0,5,7,5,9524.264,9961.427
2020-05-16 08:00:00,9252.898,69.1,5,8,5,9822.538,9997.313
2020-05-16 09:00:00,9894.649,72.0,5,9,5,9889.704,10018.051
2020-05-16 10:00:00,10623.445,75.9,5,10,5,9822.825,9904.557
2020-05-16 11:00:00,11243.206,80.1,5,11,5,9691.578,9846.528
2020-05-16 12:00:00,11745.578,82.9,5,12,5,9693.41,9676.312
2020-05-16 13:00:00,12162.954,82.0,5,13,5,9726.95,9459.356
2020-05-16 14:00:00,12403.335,82.9,5,14,5,9833.91,9240.335
2020-05-16 15:00:00,12582.874,82.9,5,15,5,9879.483,9108.687
2020-05-16 16:00:00,12739.134,84.9,5,16,5,10071.355,9101.423
2020-05-16 17:00:00,12900.058,84.9,5,17,5,10336.189,9311.62
2020-05-16 18:00:00,12771.182,84.0,5,18,5,10593.28,9544.795
2020-05-16 19:00:00,12447.67,80.1,5,19,5,10577.212,9875.99
2020-05-16 20:00:00,12170.934,77.0,5,20,5,10777.141,10285.296
2020-05-16 21:00:00,11612.048,75.0,5,21,5,10509.356,10310.484
2020-05-16 22:00:00,10854.479,71.1,5,22,5,9832.693,10018.078
2020-05-16 23:00:00,10025.027,69.1,5,23,5,9140.628,9757.444
2020-05-17 00:00:00,9314.407,68.0,5,0,6,8649.936,9531.356
2020-05-17 01:00:00,8762.801,66.0,5,1,6,8276.768,9428.356
2020-05-17 02:00:00,8380.817,64.9,5,2,6,7973.502,9458.771
2020-05-17 03:00:00,8166.96,64.9,5,3,6,7850.351,9552.181
2020-05-17 04:00:00,8050.9,64.0,5,4,6,7972.77,9726.248
2020-05-17 05:00:00,8001.298,64.0,5,5,6,8248.865,10019.632
2020-05-17 06:00:00,7969.259,63.0,5,6,6,8579.167,10242.52
2020-05-17 07:00:00,8092.576,63.0,5,7,6,9015.979,10182.367
2020-05-17 08:00:00,8502.827,66.0,5,8,6,9496.776,9894.556
2020-05-17 09:00:00,8999.86,69.1,5,9,6,9927.925,9641.066
2020-05-17 10:00:00,9584.652,71.1,5,10,6,10276.076,9396.469
2020-05-17 11:00:00,9985.757,71.1,5,11,6,10700.713,9131.663
2020-05-17 12:00:00,10219.528,72.0,5,12,6,11217.386,8990.292
2020-05-17 13:00:00,10407.313,73.9,5,13,6,11629.113,8722.704
2020-05-17 14:00:00,10488.797,77.0,5,14,6,12094.319,8570.121
2020-05-17 15:00:00,10540.368,77.0,5,15,6,12360.496,8504.568
2020-05-17 16:00:00,10734.835,77.0,5,16,6,12552.638,8557.688
2020-05-17 17:00:00,11038.255,75.0,5,17,6,12808.582,8827.396
2020-05-17 18:00:00,11097.742,75.9,5,18,6,12713.899,9087.835
2020-05-17 19:00:00,10947.626,73.0,5,19,6,12513.604,9293.602
2020-05-17 20:00:00,10897.2,70.0,5,20,6,12277.535,9572.158
2020-05-17 21:00:00,10476.14,66.9,5,21,6,11847.777,9398.795
2020-05-17 22:00:00,9873.616,64.9,5,22,6,11121.504,9007.801
2020-05-17 23:00:00,9094.541,64.0,5,23,6,10356.788,8503.009
2020-05-18 00:00:00,8558.044,64.0,5,0,0,9592.209,8128.574
2020-05-18 01:00:00,8153.243,63.0,5,1,0,9049.183,7945.165
2020-05-18 02:00:00,7942.487,62.1,5,2,0,8604.825,7858.382
2020-05-18 03:00:00,7847.383,61.0,5,3,0,8393.398,7895.492
2020-05-18 04:00:00,7932.892,61.0,5,4,0,8300.653,8111.515
2020-05-18 05:00:00,8224.378,60.1,5,5,0,8216.038,8530.431
2020-05-18 06:00:00,8677.288,60.1,5,6,0,8263.919,8980.977
2020-05-18 07:00:00,9160.023,59.0,5,7,0,8593.387,9375.672
2020-05-18 08:00:00,9622.17,60.1,5,8,0,9252.898,9554.448
2020-05-18 09:00:00,9952.439,60.1,5,9,0,9894.649,9623.772
2020-05-18 10:00:00,10179.377,60.1,5,10,0,10623.445,9579.473
2020-05-18 11:00:00,10266.946,61.0,5,11,0,11243.206,9585.884
2020-05-18 12:00:00,10365.341,61.0,5,12,0,11745.578,9601.44
2020-05-18 13:00:00,10296.138,62.1,5,13,0,12162.954,9491.696
2020-05-18 14:00:00,10255.613,63.0,5,14,0,12403.335,9381.326
2020-05-18 15:00:00,10239.714,63.0,5,15,0,12582.874,9298.742
2020-05-18 16:00:00,10285.838,62.1,5,16,0,12739.134,9368.481
2020-05-18 17:00:00,10483.742,62.1,5,17,0,12900.058,9636.516
2020-05-18 18:00:00,10516.641,62.1,5,18,0,12771.182,9903.017
2020-05-18 19:00:00,10375.574,63.0,5,19,0,12447.67,10032.095
2020-05-18 20:00:00,10327.828,62.1,5,20,0,12170.934,10296.248
2020-05-18 21:00:00,10009.272,62.1,5,21,0,11612.048,9986.61
