date,netload,tmpf,month,hour,dayofweek,kw_2,kw_7,poten_2,poten_7
2015-01-29 16:00:00,19.010128333,75.02,1,16,3,53.708245555,57.011041388,25.5672557495,28.870051582500004
2015-01-29 17:00:00,32.433442499,73.94,1,17,3,56.800483055,78.838305834,7.4999416653,29.537764444299995
2015-01-29 18:00:00,52.774322222,69.08,1,18,3,72.145314445,80.742508057,8.843689584600007,17.440883196600005
2015-01-29 19:00:00,72.611788613,66.02,1,19,3,71.154439998,97.886843333,0.0,22.386095333
2015-01-29 20:00:00,87.883818055,64.04,1,20,3,83.519929168,98.291979445,0.0,12.750104500099994
2015-01-29 21:00:00,90.995123611,62.96,1,21,3,94.902768329,92.240895,7.665226106600002,5.0033527776
2015-01-29 22:00:00,90.19941667,62.06,1,22,3,98.939450835,101.772464164,16.271654084700018,19.10466741370001
2015-01-29 23:00:00,85.008650276,59.0,1,23,3,84.028826387,97.180768336,4.413169858700002,17.565111807700006
2015-01-30 00:00:00,87.696471667,57.02,1,0,4,80.964247498,98.125448055,0.0,16.157336278000017
2015-01-30 01:00:00,91.651909997,55.94,1,1,4,82.761858889,86.13804917,2.8185899730000017,6.194780254000008
2015-01-30 02:00:00,90.203667778,53.96,1,2,4,81.4167975,83.569691113,0.0,1.404778335100005
2015-01-30 03:00:00,71.011942224,53.06,1,3,4,74.039915554,69.157725,0.0,0.0
2015-01-30 04:00:00,75.47203361,51.08,1,4,4,73.617935834,68.049781664,2.2862441948000054,0.0
2015-01-30 05:00:00,76.04734889,50.0,1,5,4,74.402545001,65.569741388,4.954785611399998,0.0
2015-01-30 06:00:00,92.231886392,48.92,1,6,4,89.367434721,77.065913055,6.159774442200003,0.0
2015-01-30 07:00:00,104.424512221,48.02,1,7,4,98.451607781,85.296820832,5.0156249188,0.0
2015-01-30 08:00:00,105.220211388,48.02,1,8,4,101.593881946,115.879572224,0.9967661956999904,15.282456473699996
2015-01-30 09:00:00,97.638369722,48.02,1,9,4,83.359781387,109.992536942,0.0,26.13284235869999
2015-01-30 10:00:00,85.211292223,48.92,1,10,4,70.546466667,100.252760833,0.0,26.6604624167
2015-01-30 11:00:00,62.60489139,50.0,1,11,4,39.115202778,86.314252503,0.0,37.230139781600016
2015-01-30 12:00:00,34.510450832,51.08,1,12,4,15.680867502,69.298656946,0.0,40.57076227899999
2015-01-30 13:00:00,9.544099167,55.04,1,13,4,4.558406388,50.875614166,0.0,37.9536000823
2015-01-30 14:00:00,4.24657028,55.94,1,14,4,-8.890406943,45.855422501,0.0,38.6078675003
2015-01-30 15:00:00,13.557887221,55.94,1,15,4,-13.087921113,44.701036111,0.0,35.884177056
2015-01-30 16:00:00,20.14418611,57.02,1,16,4,18.126228613,53.231347499,0.0,25.090357693500003
2015-01-30 17:00:00,36.579610834,57.02,1,17,4,41.471740557,60.858108055,0.0,11.5575666653
2015-01-30 18:00:00,44.714803054,55.94,1,18,4,58.310908336,75.686592776,0.0,12.384967915600008
2015-01-30 19:00:00,62.799943608,53.06,1,19,4,83.544531391,91.199486389,8.043783391000005,15.698738389
2015-01-30 20:00:00,76.717588611,51.08,1,20,4,94.84493528,103.531145833,9.3030603351,17.989270888099995
2015-01-30 21:00:00,81.970057781,53.06,1,21,4,97.087842222,97.234051943,9.850299999600011,9.996509720600002
2015-01-30 22:00:00,78.188395834,51.08,1,22,4,87.379334445,91.715439444,4.711537694700013,9.047642693700013
2015-01-30 23:00:00,78.735777226,48.02,1,23,4,78.212531666,84.286754167,0.0,4.6710976387000045
2015-01-31 00:00:00,79.414487221,44.96,1,0,5,88.166165,85.700928054,6.1980532230000165,3.732816277000012
2015-01-31 01:00:00,72.787191387,50.0,1,1,5,80.874035832,82.236173888,0.9307669160000104,2.2929049720000023
2015-01-31 02:00:00,73.929947778,48.92,1,2,5,81.348507223,80.639404444,0.0,0.0
2015-01-31 03:00:00,73.262168336,48.92,1,3,5,68.519712778,77.736916944,0.0,1.3159561655000118
2015-01-31 04:00:00,64.734921667,48.02,1,4,5,63.655686665,72.275249722,0.0,0.94355808280001
