ept,netload,tmp,month,hour,dayofweek,mw_2,mw_7
2018-01-27 13:00:00,8439.87,2.881,1,13,5,9417.84,8406.72
2018-01-27 14:00:00,8426.52,2.159,1,14,5,9400.02,8376.81
2018-01-27 15:00:00,8360.08,1.2,1,15,5,9393.5,8397.29
2018-01-27 16:00:00,8441.92,0.713,1,16,5,9688.04,8453.83
2018-01-27 17:00:00,8310.14,0.373,1,17,5,9517.32,8324.64
2018-01-27 18:00:00,8075.61,0.152,1,18,5,9394.14,8098.96
2018-01-27 19:00:00,7893.67,-0.012,1,19,5,9039.01,7928.72
2018-01-27 20:00:00,7481.46,-0.041,1,20,5,8526.1,7493.38
2018-01-27 21:00:00,7223.88,0.014,1,21,5,8062.4,7266.22
2018-01-27 22:00:00,6916.07,-0.018,1,22,5,7646.47,6952.63
2018-01-27 23:00:00,6508.26,-0.102,1,23,5,7359.11,6560.75
2018-01-28 00:00:00,6416.11,-0.136,1,0,6,7382.52,6460.09
2018-01-28 01:00:00,6526.8,-0.208,1,1,6,7278.05,6589.98
2018-01-28 02:00:00,6531.95,-0.147,1,2,6,7184.26,6574.44
2018-01-28 03:00:00,6499.65,-0.01,1,3,6,7337.37,6561.92
2018-01-28 04:00:00,6484.31,0.199,1,4,6,7870.2,6609.83
2018-01-28 05:00:00,6719.15,0.476,1,5,6,9015.7,6865.81
2018-01-28 06:00:00,6975.6,0.75,1,6,6,9559.25,7167.43
2018-01-28 07:00:00,7225.82,1.262,1,7,6,9714.41,7438.29
2018-01-28 08:00:00,7775.81,2.037,1,8,6,9838.4,7913.79
2018-01-28 09:00:00,8176.56,2.971,1,9,6,9746.18,8230.45
2018-01-28 10:00:00,8315.99,3.764,1,10,6,9686.77,8348.35
2018-01-28 11:00:00,8145.04,4.185,1,11,6,9735.25,8160.57
2018-01-28 12:00:00,8058.8,4.272,1,12,6,9660.48,8075.28
2018-01-28 13:00:00,8079.38,4.011,1,13,6,9441.75,8074.49
2018-01-28 14:00:00,8138.88,3.462,1,14,6,9405.4,8138.93
2018-01-28 15:00:00,8152.83,2.918,1,15,6,9357.9,8210.2
2018-01-28 16:00:00,8284.57,2.688,1,16,6,9645.7,8477.51
2018-01-28 17:00:00,8292.52,2.63,1,17,6,9430.17,8504.36
2018-01-28 18:00:00,8170.41,2.676,1,18,6,9213.05,8402.91
2018-01-28 19:00:00,8016.43,2.754,1,19,6,8901.04,8285.7
2018-01-28 20:00:00,7569.58,2.734,1,20,6,8370.38,7918.8
2018-01-28 21:00:00,7507.48,2.763,1,21,6,7796.29,7803.67
2018-01-28 22:00:00,7216.97,2.821,1,22,6,7384.51,7547.18
2018-01-28 23:00:00,6975.43,2.925,1,23,6,6910.59,7340.91
2018-01-29 00:00:00,7073.48,3.134,1,0,0,6785.67,7468.05
2018-01-29 01:00:00,6992.34,3.261,1,1,0,6844.07,7422.89
2018-01-29 02:00:00,6906.16,3.345,1,2,0,6784.64,7352.18
2018-01-29 03:00:00,7026.63,3.365,1,3,0,6828.11,7498.04
2018-01-29 04:00:00,7570.53,3.426,1,4,0,6902.19,8027.31
2018-01-29 05:00:00,8809.96,3.483,1,5,0,7281.29,9218.21
2018-01-29 06:00:00,9307.95,3.515,1,6,0,7619.7,9789.11
2018-01-29 07:00:00,9449.89,3.983,1,7,0,7969.95,9864.68
2018-01-29 08:00:00,9490.38,4.661,1,8,0,8436.27,9997.74
2018-01-29 09:00:00,9381.23,5.409,1,9,0,8671.94,9894.54
2018-01-29 10:00:00,9281.94,6.232,1,10,0,8759.12,9800.25
2018-01-29 11:00:00,9334.47,6.939,1,11,0,8602.47,9927.84
2018-01-29 12:00:00,9343.21,7.155,1,12,0,8544.23,9999.95
2018-01-29 13:00:00,9199.57,6.779,1,13,0,8439.87,9868.2
2018-01-29 14:00:00,9136.55,5.933,1,14,0,8426.52,9839.43
2018-01-29 15:00:00,9082.47,5.013,1,15,0,8360.08,9832.23
2018-01-29 16:00:00,9471.86,4.539,1,16,0,8441.92,10023.05
2018-01-29 17:00:00,9359.4,4.213,1,17,0,8310.14,9775.29
2018-01-29 18:00:00,9255.63,4.004,1,18,0,8075.61,9607.5
2018-01-29 19:00:00,8916.24,3.92,1,19,0,7893.67,9300.66
2018-01-29 20:00:00,8335.4,4.036,1,20,0,7481.46,8808.87
2018-01-29 21:00:00,7837.3,4.339,1,21,0,7223.88,8322.93
2018-01-29 22:00:00,7399.35,4.76,1,22,0,6916.07,7918.86
2018-01-29 23:00:00,7086.55,5.024,1,23,0,6508.26,7591.4
2018-01-30 00:00:00,7158.99,5.003,1,0,1,6416.11,7683.61
2018-01-30 01:00:00,7073.44,4.548,1,1,1,6526.8,7614.53
2018-01-30 02:00:00,6987.27,3.901,1,2,1,6531.95,7539.68
2018-01-30 03:00:00,7171.76,3.018,1,3,1,6499.65,7701.63
2018-01-30 04:00:00,7742.9,1.878,1,4,1,6484.31,8208.26
2018-01-30 05:00:00,8915.15,0.88,1,5,1,6719.15,9342.84
2018-01-30 06:00:00,9391.08,0.331,1,6,1,6975.6,9837.72
2018-01-30 07:00:00,9414.16,1.23,1,7,1,7225.82,9914.9
2018-01-30 08:00:00,9492.08,2.449,1,8,1,7775.81,10068.77
2018-01-30 09:00:00,9386.21,3.562,1,9,1,8176.56,10013.89
2018-01-30 10:00:00,9310.52,4.335,1,10,1,8315.99,9900.78
2018-01-30 11:00:00,9351.43,4.813,1,11,1,8145.04,9977.87
2018-01-30 12:00:00,9353.27,4.933,1,12,1,8058.8,10026.36
2018-01-30 13:00:00,9236.01,4.625,1,13,1,8079.38,9924.35
2018-01-30 14:00:00,9157.4,3.347,1,14,1,8138.88,9864.38
2018-01-30 15:00:00,9088.65,0.522,1,15,1,8152.83,9801.71
2018-01-30 16:00:00,9566.27,-0.519,1,16,1,8284.57,9945.47
2018-01-30 17:00:00,9460.6,-1.012,1,17,1,8292.52,9665.13
2018-01-30 18:00:00,9393.3,-1.582,1,18,1,8170.41,9562.91
2018-01-30 19:00:00,9082.71,-2.07,1,19,1,8016.43,9226.87
2018-01-30 20:00:00,8573.34,-2.317,1,20,1,7569.58,8690.04
2018-01-30 21:00:00,8089.62,-2.414,1,21,1,7507.48,8255.74
2018-01-30 22:00:00,7671.32,-2.36,1,22,1,7216.97,7846.07
2018-01-30 23:00:00,7367.47,-2.236,1,23,1,6975.43,7544.9
2018-01-31 00:00:00,7463.6,-2.091,1,0,2,7073.48,7615.42
2018-01-31 01:00:00,7380.15,-2.024,1,1,2,6992.34,7494.05
2018-01-31 02:00:00,7275.68,-1.954,1,2,2,6906.16,7386.55
2018-01-31 03:00:00,7413.82,-1.859,1,3,2,7026.63,7503.97
2018-01-31 04:00:00,7979.67,-1.761,1,4,2,7570.53,8076.37
2018-01-31 05:00:00,9135.56,-1.557,1,5,2,8809.96,9204.97
2018-01-31 06:00:00,9633.05,-1.094,1,6,2,9307.95,9657.87
2018-01-31 07:00:00,9751.55,0.314,1,7,2,9449.89,9747.21
2018-01-31 08:00:00,9773.82,1.801,1,8,2,9490.38,9865.0
2018-01-31 09:00:00,9611.8,3.484,1,9,2,9381.23,9795.98
2018-01-31 10:00:00,9487.28,4.918,1,10,2,9281.94,9721.36
2018-01-31 11:00:00,9531.58,5.803,1,11,2,9334.47,9830.05
2018-01-31 12:00:00,9532.39,6.207,1,12,2,9343.21,9817.39
2018-01-31 13:00:00,9390.08,5.992,1,13,2,9199.57,9653.62
2018-01-31 14:00:00,9353.05,4.863,1,14,2,9136.55,9611.64
2018-01-31 15:00:00,9288.32,3.27,1,15,2,9082.47,9566.47
2018-01-31 16:00:00,9596.12,2.688,1,16,2,9471.86,9792.91
2018-01-31 17:00:00,9433.66,2.34,1,17,2,9359.4,9607.58
2018-01-31 18:00:00,9268.18,2.19,1,18,2,9255.63,9470.75
2018-01-31 19:00:00,8938.54,2.112,1,19,2,8916.24,9112.15
2018-01-31 20:00:00,8405.47,2.007,1,20,2,8335.4,8599.4
2018-01-31 21:00:00,7892.94,1.974,1,21,2,7837.3,8142.72
2018-01-31 22:00:00,7503.08,2.124,1,22,2,7399.35,7731.97
2018-01-31 23:00:00,7151.6,2.315,1,23,2,7086.55,7419.57
2018-02-01 00:00:00,7236.53,2.372,2,0,3,7158.99,7471.14
2018-02-01 01:00:00,7093.49,2.297,2,1,3,7073.44,7348.38
2018-02-01 02:00:00,7008.48,2.172,2,2,3,6987.27,7259.02
2018-02-01 03:00:00,7151.0,2.065,2,3,3,7171.76,7398.58
2018-02-01 04:00:00,7662.87,1.918,2,4,3,7742.9,7939.22
2018-02-01 05:00:00,8837.51,1.788,2,5,3,8915.15,9089.81
2018-02-01 06:00:00,9327.53,1.71,2,6,3,9391.08,9538.62
2018-02-01 07:00:00,9472.04,2.073,2,7,3,9414.16,9601.44
2018-02-01 08:00:00,9594.0,2.556,2,8,3,9492.08,9684.66
2018-02-01 09:00:00,9530.24,2.929,2,9,3,9386.21,9563.6
2018-02-01 10:00:00,9530.02,3.158,2,10,3,9310.52,9438.32
2018-02-01 11:00:00,9655.09,3.304,2,11,3,9351.43,9455.31
2018-02-01 12:00:00,9751.96,3.276,2,12,3,9353.27,9465.09
2018-02-01 13:00:00,9640.0,3.029,2,13,3,9236.01,9417.84
2018-02-01 14:00:00,9574.69,2.327,2,14,3,9157.4,9400.02
2018-02-01 15:00:00,9540.9,1.348,2,15,3,9088.65,9393.5
2018-02-01 16:00:00,9710.19,0.961,2,16,3,9566.27,9688.04
2018-02-01 17:00:00,9401.62,0.738,2,17,3,9460.6,9517.32
2018-02-01 18:00:00,9265.9,0.508,2,18,3,9393.3,9394.14
2018-02-01 19:00:00,8975.57,0.22,2,19,3,9082.71,9039.01
2018-02-01 20:00:00,8462.4,-0.085,2,20,3,8573.34,8526.1
2018-02-01 21:00:00,7987.5,-0.376,2,21,3,8089.62,8062.4
2018-02-01 22:00:00,7580.2,-0.654,2,22,3,7671.32,7646.47
2018-02-01 23:00:00,7277.79,-0.911,2,23,3,7367.47,7359.11
2018-02-02 00:00:00,7339.88,-1.09,2,0,4,7463.6,7382.52
2018-02-02 01:00:00,7211.0,-1.221,2,1,4,7380.15,7278.05
2018-02-02 02:00:00,7090.89,-1.317,2,2,4,7275.68,7184.26
2018-02-02 03:00:00,7264.24,-1.396,2,3,4,7413.82,7337.37
2018-02-02 04:00:00,7764.69,-1.451,2,4,4,7979.67,7870.2
2018-02-02 05:00:00,8774.85,-1.51,2,5,4,9135.56,9015.7
2018-02-02 06:00:00,9338.94,-1.491,2,6,4,9633.05,9559.25
2018-02-02 07:00:00,9489.82,-0.362,2,7,4,9751.55,9714.41
2018-02-02 08:00:00,9678.94,0.827,2,8,4,9773.82,9838.4
2018-02-02 09:00:00,9594.02,1.951,2,9,4,9611.8,9746.18
2018-02-02 10:00:00,9562.91,2.637,2,10,4,9487.28,9686.77
2018-02-02 11:00:00,9563.09,2.896,2,11,4,9531.58,9735.25
2018-02-02 12:00:00,9567.25,2.867,2,12,4,9532.39,9660.48
2018-02-02 13:00:00,9455.66,2.449,2,13,4,9390.08,9441.75
2018-02-02 14:00:00,9347.67,1.472,2,14,4,9353.05,9405.4
2018-02-02 15:00:00,9250.13,-0.486,2,15,4,9288.32,9357.9
2018-02-02 16:00:00,9549.89,-1.411,2,16,4,9596.12,9645.7
2018-02-02 17:00:00,9251.08,-1.788,2,17,4,9433.66,9430.17
2018-02-02 18:00:00,9049.63,-2.024,2,18,4,9268.18,9213.05
2018-02-02 19:00:00,8762.89,-2.164,2,19,4,8938.54,8901.04
2018-02-02 20:00:00,8214.19,-2.264,2,20,4,8405.47,8370.38
2018-02-02 21:00:00,7665.99,-2.39,2,21,4,7892.94,7796.29
2018-02-02 22:00:00,7322.7,-2.47,2,22,4,7503.08,7384.51
2018-02-02 23:00:00,6826.68,-2.497,2,23,4,7151.6,6910.59
2018-02-03 00:00:00,6738.33,-2.398,2,0,5,7236.53,6785.67
2018-02-03 01:00:00,6790.12,-2.431,2,1,5,7093.49,6844.07
2018-02-03 02:00:00,6750.49,-2.447,2,2,5,7008.48,6784.64
2018-02-03 03:00:00,6830.19,-2.357,2,3,5,7151.0,6828.11
2018-02-03 04:00:00,6886.39,-2.261,2,4,5,7662.87,6902.19
2018-02-03 05:00:00,7206.22,-2.203,2,5,5,8837.51,7281.29
2018-02-03 06:00:00,7501.37,-1.999,2,6,5,9327.53,7619.7
2018-02-03 07:00:00,7813.91,-0.454,2,7,5,9472.04,7969.95
2018-02-03 08:00:00,8280.73,1.165,2,8,5,9594.0,8436.27
2018-02-03 09:00:00,8531.88,2.638,2,9,5,9530.24,8671.94
2018-02-03 10:00:00,8494.32,2.972,2,10,5,9530.02,8759.12
2018-02-03 11:00:00,8396.43,2.975,2,11,5,9655.09,8602.47
2018-02-03 12:00:00,8298.94,2.774,2,12,5,9751.96,8544.23
2018-02-03 13:00:00,8225.37,2.232,2,13,5,9640.0,8439.87
2018-02-03 14:00:00,8246.55,0.9,2,14,5,9574.69,8426.52
2018-02-03 15:00:00,8221.41,-0.817,2,15,5,9540.9,8360.08
2018-02-03 16:00:00,8338.77,-1.378,2,16,5,9710.19,8441.92
2018-02-03 17:00:00,8200.47,-1.504,2,17,5,9401.62,8310.14
2018-02-03 18:00:00,7993.6,-1.638,2,18,5,9265.9,8075.61
2018-02-03 19:00:00,7789.14,-1.812,2,19,5,8975.57,7893.67
2018-02-03 20:00:00,7458.02,-1.963,2,20,5,8462.4,7481.46
2018-02-03 21:00:00,7213.5,-2.078,2,21,5,7987.5,7223.88
2018-02-03 22:00:00,6917.55,-2.19,2,22,5,7580.2,6916.07
2018-02-03 23:00:00,6502.36,-2.337,2,23,5,7277.79,6508.26
2018-02-04 00:00:00,6411.55,-2.456,2,0,6,7339.88,6416.11
2018-02-04 01:00:00,6488.16,-2.58,2,1,6,7211.0,6526.8
2018-02-04 02:00:00,6501.47,-2.621,2,2,6,7090.89,6531.95
2018-02-04 03:00:00,6495.44,-2.594,2,3,6,7264.24,6499.65
2018-02-04 04:00:00,6526.96,-2.567,2,4,6,7764.69,6484.31
2018-02-04 05:00:00,6767.24,-2.509,2,5,6,8774.85,6719.15
2018-02-04 06:00:00,7023.61,-2.335,2,6,6,9338.94,6975.6
2018-02-04 07:00:00,7334.16,-1.253,2,7,6,9489.82,7225.82
2018-02-04 08:00:00,7832.09,-0.045,2,8,6,9678.94,7775.81
2018-02-04 09:00:00,8139.09,0.705,2,9,6,9594.02,8176.56
2018-02-04 10:00:00,8090.04,1.094,2,10,6,9562.91,8315.99
2018-02-04 11:00:00,7971.42,1.318,2,11,6,9563.09,8145.04
2018-02-04 12:00:00,7883.93,1.337,2,12,6,9567.25,8058.8
2018-02-04 13:00:00,7917.03,1.12,2,13,6,9455.66,8079.38
2018-02-04 14:00:00,7952.48,0.232,2,14,6,9347.67,8138.88
2018-02-04 15:00:00,7982.38,-1.668,2,15,6,9250.13,8152.83
2018-02-04 16:00:00,8340.54,-2.421,2,16,6,9549.89,8284.57
2018-02-04 17:00:00,8410.53,-2.64,2,17,6,9251.08,8292.52
2018-02-04 18:00:00,8262.63,-2.827,2,18,6,9049.63,8170.41
2018-02-04 19:00:00,8175.81,-3.026,2,19,6,8762.89,8016.43
2018-02-04 20:00:00,7840.29,-3.185,2,20,6,8214.19,7569.58
2018-02-04 21:00:00,7767.53,-3.352,2,21,6,7665.99,7507.48
2018-02-04 22:00:00,7490.45,-3.491,2,22,6,7322.7,7216.97
2018-02-04 23:00:00,7238.13,-3.571,2,23,6,6826.68,6975.43
2018-02-05 00:00:00,7366.66,-3.616,2,0,0,6738.33,7073.48
2018-02-05 01:00:00,7284.91,-3.643,2,1,0,6790.12,6992.34
2018-02-05 02:00:00,7231.41,-3.641,2,2,0,6750.49,6906.16
2018-02-05 03:00:00,7398.42,-3.628,2,3,0,6830.19,7026.63
2018-02-05 04:00:00,7940.41,-3.607,2,4,0,6886.39,7570.53
2018-02-05 05:00:00,9108.99,-3.626,2,5,0,7206.22,8809.96
2018-02-05 06:00:00,9590.96,-3.455,2,6,0,7501.37,9307.95
2018-02-05 07:00:00,9800.87,-2.411,2,7,0,7813.91,9449.89
2018-02-05 08:00:00,9933.78,-1.389,2,8,0,8280.73,9490.38
2018-02-05 09:00:00,9845.84,-0.747,2,9,0,8531.88,9381.23
2018-02-05 10:00:00,9742.88,-0.432,2,10,0,8494.32,9281.94
2018-02-05 11:00:00,9934.47,-0.331,2,11,0,8396.43,9334.47
2018-02-05 12:00:00,10021.92,-0.415,2,12,0,8298.94,9343.21
2018-02-05 13:00:00,9942.36,-0.704,2,13,0,8225.37,9199.57
2018-02-05 14:00:00,9846.03,-1.327,2,14,0,8246.55,9136.55
2018-02-05 15:00:00,9737.11,-2.611,2,15,0,8221.41,9082.47
2018-02-05 16:00:00,9974.64,-3.397,2,16,0,8338.77,9471.86
2018-02-05 17:00:00,9742.88,-3.764,2,17,0,8200.47,9359.4
2018-02-05 18:00:00,9586.48,-4.11,2,18,0,7993.6,9255.63
2018-02-05 19:00:00,9349.95,-4.422,2,19,0,7789.14,8916.24
2018-02-05 20:00:00,8832.35,-4.784,2,20,0,7458.02,8335.4
2018-02-05 21:00:00,8371.5,-5.175,2,21,0,7213.5,7837.3
2018-02-05 22:00:00,7960.14,-5.533,2,22,0,6917.55,7399.35
2018-02-05 23:00:00,7663.6,-5.834,2,23,0,6502.36,7086.55
2018-02-06 00:00:00,7796.65,-6.143,2,0,1,6411.55,7158.99
2018-02-06 01:00:00,7699.62,-6.459,2,1,1,6488.16,7073.44
2018-02-06 02:00:00,7663.64,-6.729,2,2,1,6501.47,6987.27
2018-02-06 03:00:00,7814.11,-7.036,2,3,1,6495.44,7171.76
2018-02-06 04:00:00,8333.96,-7.391,2,4,1,6526.96,7742.9
2018-02-06 05:00:00,9463.72,-7.735,2,5,1,6767.24,8915.15
2018-02-06 06:00:00,9992.16,-7.769,2,6,1,7023.61,9391.08
2018-02-06 07:00:00,9979.27,-6.458,2,7,1,7334.16,9414.16
2018-02-06 08:00:00,9969.32,-4.667,2,8,1,7832.09,9492.08
2018-02-06 09:00:00,9891.74,-2.964,2,9,1,8139.09,9386.21
2018-02-06 10:00:00,9738.19,-1.595,2,10,1,8090.04,9310.52
2018-02-06 11:00:00,9803.58,-0.752,2,11,1,7971.42,9351.43
2018-02-06 12:00:00,9829.83,-0.369,2,12,1,7883.93,9353.27
2018-02-06 13:00:00,9767.11,-0.4,2,13,1,7917.03,9236.01
2018-02-06 14:00:00,9668.97,-0.939,2,14,1,7952.48,9157.4
2018-02-06 15:00:00,9656.93,-2.361,2,15,1,7982.38,9088.65
2018-02-06 16:00:00,9980.36,-3.168,2,16,1,8340.54,9566.27
2018-02-06 17:00:00,9792.0,-3.482,2,17,1,8410.53,9460.6
2018-02-06 18:00:00,9783.07,-3.779,2,18,1,8262.63,9393.3
2018-02-06 19:00:00,9470.44,-4.062,2,19,1,8175.81,9082.71
2018-02-06 20:00:00,8927.04,-4.351,2,20,1,7840.29,8573.34
2018-02-06 21:00:00,8429.47,-4.55,2,21,1,7767.53,8089.62
2018-02-06 22:00:00,8035.97,-4.645,2,22,1,7490.45,7671.32
2018-02-06 23:00:00,7690.2,-4.678,2,23,1,7238.13,7367.47
2018-02-07 00:00:00,7781.86,-4.651,2,0,2,7366.66,7463.6
2018-02-07 01:00:00,7684.19,-4.711,2,1,2,7284.91,7380.15
2018-02-07 02:00:00,7628.04,-4.823,2,2,2,7231.41,7275.68
2018-02-07 03:00:00,7726.51,-4.929,2,3,2,7398.42,7413.82
2018-02-07 04:00:00,8193.96,-5.013,2,4,2,7940.41,7979.67
2018-02-07 05:00:00,9266.58,-4.989,2,5,2,9108.99,9135.56
2018-02-07 06:00:00,9711.73,-4.747,2,6,2,9590.96,9633.05
2018-02-07 07:00:00,9964.45,-3.63,2,7,2,9800.87,9751.55
2018-02-07 08:00:00,10155.42,-2.525,2,8,2,9933.78,9773.82
2018-02-07 09:00:00,10157.87,-1.526,2,9,2,9845.84,9611.8
2018-02-07 10:00:00,10098.26,-0.682,2,10,2,9742.88,9487.28
2018-02-07 11:00:00,10243.7,-0.129,2,11,2,9934.47,9531.58
2018-02-07 12:00:00,10173.66,0.05,2,12,2,10021.92,9532.39
2018-02-07 13:00:00,10067.36,-0.057,2,13,2,9942.36,9390.08
2018-02-07 14:00:00,9992.49,-0.415,2,14,2,9846.03,9353.05
2018-02-07 15:00:00,9860.94,-0.95,2,15,2,9737.11,9288.32
2018-02-07 16:00:00,10040.48,-1.233,2,16,2,9974.64,9596.12
2018-02-07 17:00:00,9782.1,-1.384,2,17,2,9742.88,9433.66
2018-02-07 18:00:00,9676.18,-1.551,2,18,2,9586.48,9268.18
2018-02-07 19:00:00,9374.6,-1.742,2,19,2,9349.95,8938.54
2018-02-07 20:00:00,8870.48,-1.933,2,20,2,8832.35,8405.47
2018-02-07 21:00:00,8363.05,-2.103,2,21,2,8371.5,7892.94
2018-02-07 22:00:00,8004.45,-2.287,2,22,2,7960.14,7503.08
2018-02-07 23:00:00,7647.36,-2.459,2,23,2,7663.6,7151.6
2018-02-08 00:00:00,7731.23,-2.633,2,0,3,7796.65,7236.53
2018-02-08 01:00:00,7644.53,-2.862,2,1,3,7699.62,7093.49
2018-02-08 02:00:00,7567.08,-3.134,2,2,3,7663.64,7008.48
2018-02-08 03:00:00,7686.3,-3.418,2,3,3,7814.11,7151.0
2018-02-08 04:00:00,8161.58,-3.735,2,4,3,8333.96,7662.87
2018-02-08 05:00:00,9228.15,-3.982,2,5,3,9463.72,8837.51
2018-02-08 06:00:00,9669.05,-3.994,2,6,3,9992.16,9327.53
2018-02-08 07:00:00,9879.39,-3.204,2,7,3,9979.27,9472.04
2018-02-08 08:00:00,10065.26,-2.071,2,8,3,9969.32,9594.0
2018-02-08 09:00:00,10025.81,-1.129,2,9,3,9891.74,9530.24
2018-02-08 10:00:00,9937.44,-0.405,2,10,3,9738.19,9530.02
2018-02-08 11:00:00,10071.13,0.093,2,11,3,9803.58,9655.09
2018-02-08 12:00:00,10072.11,0.301,2,12,3,9829.83,9751.96
2018-02-08 13:00:00,9974.14,0.174,2,13,3,9767.11,9640.0
2018-02-08 14:00:00,9887.26,-0.379,2,14,3,9668.97,9574.69
2018-02-08 15:00:00,9778.89,-1.697,2,15,3,9656.93,9540.9
2018-02-08 16:00:00,9958.35,-2.582,2,16,3,9980.36,9710.19
2018-02-08 17:00:00,9734.51,-3.015,2,17,3,9792.0,9401.62
2018-02-08 18:00:00,9663.78,-3.508,2,18,3,9783.07,9265.9
2018-02-08 19:00:00,9413.15,-4.016,2,19,3,9470.44,8975.57
2018-02-08 20:00:00,8882.41,-4.513,2,20,3,8927.04,8462.4
2018-02-08 21:00:00,8380.22,-4.93,2,21,3,8429.47,7987.5
2018-02-08 22:00:00,7995.93,-5.214,2,22,3,8035.97,7580.2
2018-02-08 23:00:00,7643.97,-5.406,2,23,3,7690.2,7277.79
2018-02-09 00:00:00,7726.87,-5.539,2,0,4,7781.86,7339.88
2018-02-09 01:00:00,7694.53,-5.702,2,1,4,7684.19,7211.0
2018-02-09 02:00:00,7626.51,-5.902,2,2,4,7628.04,7090.89
2018-02-09 03:00:00,7758.16,-6.091,2,3,4,7726.51,7264.24
2018-02-09 04:00:00,8278.18,-6.263,2,4,4,8193.96,7764.69
2018-02-09 05:00:00,9322.79,-6.403,2,5,4,9266.58,8774.85
2018-02-09 06:00:00,9698.91,-6.214,2,6,4,9711.73,9338.94
2018-02-09 07:00:00,9897.34,-4.768,2,7,4,9964.45,9489.82
2018-02-09 08:00:00,10042.76,-2.615,2,8,4,10155.42,9678.94
2018-02-09 09:00:00,9975.44,-0.862,2,9,4,10157.87,9594.02
2018-02-09 10:00:00,9895.62,0.01,2,10,4,10098.26,9562.91
2018-02-09 11:00:00,9973.22,0.53,2,11,4,10243.7,9563.09
2018-02-09 12:00:00,9943.4,0.729,2,12,4,10173.66,9567.25
2018-02-09 13:00:00,9832.95,0.595,2,13,4,10067.36,9455.66
2018-02-09 14:00:00,9745.85,-0.028,2,14,4,9992.49,9347.67
2018-02-09 15:00:00,9640.38,-1.513,2,15,4,9860.94,9250.13
2018-02-09 16:00:00,9838.57,-2.476,2,16,4,10040.48,9549.89
2018-02-09 17:00:00,9648.16,-2.854,2,17,4,9782.1,9251.08
2018-02-09 18:00:00,9461.9,-3.147,2,18,4,9676.18,9049.63
2018-02-09 19:00:00,9085.98,-3.416,2,19,4,9374.6,8762.89
2018-02-09 20:00:00,8505.14,-3.722,2,20,4,8870.48,8214.19
2018-02-09 21:00:00,7969.62,-4.019,2,21,4,8363.05,7665.99
2018-02-09 22:00:00,7596.08,-4.176,2,22,4,8004.45,7322.7
2018-02-09 23:00:00,7152.78,-4.245,2,23,4,7647.36,6826.68
2018-02-10 00:00:00,7037.99,-4.241,2,0,5,7731.23,6738.33
2018-02-10 01:00:00,7140.77,-4.224,2,1,5,7644.53,6790.12
2018-02-10 02:00:00,7164.1,-4.223,2,2,5,7567.08,6750.49
2018-02-10 03:00:00,7198.83,-4.246,2,3,5,7686.3,6830.19
2018-02-10 04:00:00,7279.07,-4.312,2,4,5,8161.58,6886.39
2018-02-10 05:00:00,7639.97,-4.398,2,5,5,9228.15,7206.22
2018-02-10 06:00:00,7927.9,-4.212,2,6,5,9669.05,7501.37
2018-02-10 07:00:00,8226.56,-2.869,2,7,5,9879.39,7813.91
2018-02-10 08:00:00,8746.36,-1.417,2,8,5,10065.26,8280.73
2018-02-10 09:00:00,9017.71,-0.56,2,9,5,10025.81,8531.88
2018-02-10 10:00:00,8997.49,0.083,2,10,5,9937.44,8494.32
2018-02-10 11:00:00,8834.07,0.542,2,11,5,10071.13,8396.43
2018-02-10 12:00:00,8731.0,0.768,2,12,5,10072.11,8298.94
2018-02-10 13:00:00,8648.79,0.666,2,13,5,9974.14,8225.37
2018-02-10 14:00:00,8618.99,0.077,2,14,5,9887.26,8246.55
2018-02-10 15:00:00,8564.22,-1.312,2,15,5,9778.89,8221.41
2018-02-10 16:00:00,8584.1,-1.94,2,16,5,9958.35,8338.77
2018-02-10 17:00:00,8491.66,-2.243,2,17,5,9734.51,8200.47
2018-02-10 18:00:00,8213.39,-2.533,2,18,5,9663.78,7993.6
2018-02-10 19:00:00,8091.0,-2.844,2,19,5,9413.15,7789.14
2018-02-10 20:00:00,7746.7,-3.135,2,20,5,8882.41,7458.02
2018-02-10 21:00:00,7441.96,-3.431,2,21,5,8380.22,7213.5
2018-02-10 22:00:00,7133.62,-3.632,2,22,5,7995.93,6917.55
2018-02-10 23:00:00,6738.42,-3.803,2,23,5,7643.97,6502.36
2018-02-11 00:00:00,6667.7,-3.998,2,0,6,7726.87,6411.55
2018-02-11 01:00:00,6776.97,-4.205,2,1,6,7694.53,6488.16
2018-02-11 02:00:00,6737.52,-4.364,2,2,6,7626.51,6501.47
2018-02-11 03:00:00,6764.64,-4.456,2,3,6,7758.16,6495.44
2018-02-11 04:00:00,6774.01,-4.628,2,4,6,8278.18,6526.96
2018-02-11 05:00:00,7020.94,-4.748,2,5,6,9322.79,6767.24
2018-02-11 06:00:00,7259.69,-4.569,2,6,6,9698.91,7023.61
2018-02-11 07:00:00,7614.99,-3.069,2,7,6,9897.34,7334.16
2018-02-11 08:00:00,8111.3,-1.183,2,8,6,10042.76,7832.09
2018-02-11 09:00:00,8467.94,0.661,2,9,6,9975.44,8139.09
2018-02-11 10:00:00,8470.34,1.665,2,10,6,9895.62,8090.04
2018-02-11 11:00:00,8313.63,2.126,2,11,6,9973.22,7971.42
2018-02-11 12:00:00,8170.13,2.24,2,12,6,9943.4,7883.93
2018-02-11 13:00:00,8138.96,2.046,2,13,6,9832.95,7917.03
