True,QR-0.1,GB-0.1,RF-0.1,LSTM-0.1,DNN-0.1,GRU-0.1,QR-0.2,GB-0.2,RF-0.2,LSTM-0.2,DNN-0.2,GRU-0.2,QR-0.30000000000000004,GB-0.30000000000000004,RF-0.30000000000000004,LSTM-0.30000000000000004,DNN-0.30000000000000004,GRU-0.30000000000000004,QR-0.4,GB-0.4,RF-0.4,LSTM-0.4,DNN-0.4,GRU-0.4,QR-0.5,GB-0.5,RF-0.5,LSTM-0.5,DNN-0.5,GRU-0.5,QR-0.6000000000000001,GB-0.6000000000000001,RF-0.6000000000000001,LSTM-0.6000000000000001,DNN-0.6000000000000001,GRU-0.6000000000000001,QR-0.7000000000000001,GB-0.7000000000000001,RF-0.7000000000000001,LSTM-0.7000000000000001,DNN-0.7000000000000001,GRU-0.7000000000000001,QR-0.8,GB-0.8,RF-0.8,LSTM-0.8,DNN-0.8,GRU-0.8,QR-0.9,GB-0.9,RF-0.9,LSTM-0.9,DNN-0.9,GRU-0.9
256.83620499799997,234.24733741468475,221.8791634919089,190.95502528000003,151.44275,183.42767,182.40875,248.7440829590688,233.0396075183055,218.00134500299998,273.8703,259.56998,257.21646,256.8090175115374,248.34792986579617,232.487908334,248.09149,268.4436,253.39792,264.5184596745984,250.0079992382104,242.66693666799995,176.62378,228.32639,275.31525,272.2929607364004,255.36326401374612,244.24576305499994,237.68604,238.17258,266.77667,281.85663837527903,262.3985620351995,254.9197619986001,323.63144,318.07816,153.25937,291.7325102772346,279.88000242855287,260.028775279,270.1874,275.15347,49.395607,308.0754032252568,281.3493713768015,285.96077582800007,529.1322,302.53967,359.71658,342.6496652029309,283.4184986414068,332.23673472400003,299.3417,337.16534,532.90063
232.91507361100008,235.9817180567698,221.8791634919089,215.60660149940003,153.61044,175.21558,182.15448,251.5723530716715,239.66150755472995,230.12423194399997,269.23007,257.06854,264.4728,260.18646051987196,248.34792986579617,242.09613461410004,251.05243,261.1481,251.6958,268.0696210889812,254.97039455841917,242.95729972400005,173.80545,227.9591,273.1157,275.88917504969857,268.8071876175612,248.14427555600003,240.11609,237.29901,248.94418,285.280688033095,262.3985620351995,260.028775279,363.30045,312.1577,157.4667,295.2320861985629,281.32536091796493,262.0313415292,262.01007,275.02216,99.36938,311.60632218287355,281.3493713768015,281.8478123872,545.7202,301.89502,351.21338,347.09211829428386,288.4668304013509,295.4692032203,292.7445,338.21634,515.35425
248.48118250199997,230.8637727680101,221.8791634919089,212.51298105849997,182.45587,169.73798,174.70892,247.27494280211982,239.66150755472995,216.19068694200007,269.48752,252.83252,273.4284,256.18628168157653,243.2990071885602,230.12423194399997,252.30164,254.9625,254.5994,264.1872942847671,254.97039455841917,242.84496761120005,165.79697,225.97693,290.93597,272.18706493324476,262.3729144971561,243.11177069500002,239.668,237.9057,256.32166,281.5805391214884,262.3985620351995,248.64441500000004,376.42953,309.47937,148.13644,291.72843182323874,281.32536091796493,260.028775279,259.88443,275.17676,123.124794,308.3744053270159,281.3493713768015,264.14579166339996,538.6147,301.1849,347.7649,344.9436460333537,287.70758135046793,273.9262366649001,293.67395,339.00082,511.35785
254.47522888700001,242.73674451355146,235.09355308243687,224.36104805500003,203.17398,179.12762,161.51376,261.21802798630216,255.12540037856309,243.27875083099997,294.37384,259.57086,295.6879,271.0946260608516,267.38134352127656,250.04305833400002,274.0167,261.825,269.8543,279.4333280911804,272.2074329678741,281.3150872782,173.5615,233.21841,335.75906,287.7141973638487,281.5700086378258,299.4008059715,261.90445,251.6445,344.4047,297.1889282008782,282.9125175057597,309.6810120578,397.52145,317.68262,126.31019,307.73025405662213,286.7998117436903,312.01250153110004,271.30423,275.70908,111.27314,325.0674215801951,283.0706779289936,326.3166261680001,548.28705,320.04855,369.67514,363.75525745745125,296.48362682312256,338.4074683076,311.56766,343.04456,548.5501
298.18621694599994,283.68567542711907,278.28278621150196,292.55852535990005,258.51224,193.0058,187.98962,306.88668528686674,301.15387850290176,309.01285388399987,326.62332,279.38434,340.54208,319.75841830174477,314.3822652242202,324.77648361099995,335.51587,276.1983,312.91217,330.2409738054939,329.2200276999235,335.11096833500005,197.93524,250.92395,364.09653,340.0117508179792,329.6242231599977,351.218417494,309.44547,267.77042,400.87262,351.41217718183634,341.29374985753213,352.4247969470001,447.84613,326.95563,173.00827,363.5927716528785,338.2902605075501,379.906679996,285.70203,275.98862,154.00522,383.4379790475567,351.2574722368248,387.6102916709999,562.63385,354.83026,406.27872,424.38333321931896,376.2795145164445,412.70876361,333.03574,348.89374,603.1369
384.2910580559999,334.19773774228776,318.0653727618018,348.7585577526001,311.15503,213.71503,232.25809,363.2866482526961,360.1059920057172,364.52837972300006,358.85477,305.5291,401.8565,379.962813271396,380.05309335351114,384.05301444400004,404.90195,298.68015,373.11334,393.41624084108645,388.6317131002037,389.87976527700005,246.14429,273.02264,398.01776,405.39161776494655,401.9251235525956,389.8797652770001,369.3587,284.24338,467.7707,419.7655293265029,401.9492104468624,406.13105222260003,499.3086,341.5541,246.16364,434.3182948382039,425.1114906156699,424.09760388600006,303.45615,276.44968,215.96762,457.8229470801653,424.46712473066316,430.2341100542,582.66626,376.44342,447.7093,501.4167597687095,456.7228252575538,444.8121163366,366.34308,351.16617,657.95734
396.16317694399993,386.6108803752269,367.0689137107702,376.27608602160007,345.80936,234.85226,282.59717,420.8495095439877,410.01677829894646,395.418313056,400.2336,335.63257,454.3642,440.6774307775194,419.0412914104065,424.063407224,463.0409,321.04242,424.3415,455.9436289832153,435.3062379996116,429.6687608359999,302.56625,296.4563,432.3136,468.9616207581295,438.3364953984272,440.0079637494999,429.27264,301.2606,512.26794,484.5575009184459,460.51442575939365,444.54274944800005,550.5155,355.18143,312.5414,500.379418047319,465.57219817380843,449.40146416500005,336.93906,278.44882,292.78528,525.8821632899999,474.48360330441045,465.23610639,606.0974,376.44342,486.62756,572.2869683587887,502.011552222832,465.27254002879994,391.1757,351.5806,703.61096
318.95863305600005,370.38421130134554,354.1114851952447,367.551895279,358.41037,225.01886,291.0299,404.93572529379566,402.1175432268541,386.1366433300001,397.26,324.98364,442.59644,424.77791399408693,404.47953912935304,387.30104719350004,462.9286,312.48886,428.25778,440.2708774758558,422.88828627156505,394.930286945,295.235,290.3956,424.31506,453.738377807439,425.6705268791664,399.527580281,468.76678,296.72507,499.65387,469.7532946625043,443.4261540965103,399.527580281,544.20654,350.3257,329.73074,485.9831763661203,456.7772354813657,421.12144302760004,344.6178,277.64258,334.7231,512.0621831562776,472.8764525972844,434.3537593876,596.94354,376.44342,497.96478,559.2124199835059,492.77108460522646,446.2836254997,390.80676,352.2329,707.90594
247.910742502,331.5001299175273,285.4369810727522,335.0083150836,356.03677,208.62451,278.29465,365.3598188531316,352.994893329735,350.95898111400004,367.26086,302.60855,412.4932,384.6096218100093,366.7521153422618,358.45394861699987,449.6183,296.32614,414.90182,400.5048865958714,372.63301614188697,367.551895279,261.11917,275.35532,399.92816,414.97028303734555,388.78269118139724,367.551895279,483.90143,285.53268,476.70697,432.23533413502946,394.159962035299,386.1366433300001,513.6695,343.33926,334.88925,449.31372742243246,426.9607737309053,392.68276855719995,346.042,276.63925,356.59033,476.6374518639056,431.990021687338,414.844811108,574.3803,376.44342,482.24463,524.0325423234212,465.36987244237497,428.20153138300003,391.52707,352.9206,698.6952
198.67107888900006,275.1932571681976,252.5533341511972,295.71344202899996,345.44183,184.85892,249.59631,306.73836542422487,274.147533668254,296.97252250099996,313.53458,273.03378,368.81635,324.24960599542936,287.11368183658357,299.60650917300006,420.22607,271.89218,398.26892,339.5764493649585,295.6720204962495,325.370776111,201.4545,252.94955,353.449,354.34416072449534,303.20383985491367,344.20955361200004,475.81824,268.93143,437.174,371.83027709227724,329.69710765700756,374.426946669,454.38544,331.59158,331.81857,389.0200735511248,355.0383183173135,413.1835625069999,335.1965,274.97675,359.21207,416.45395497906094,382.9083469690462,424.39958472399996,548.73865,333.22073,449.06323,463.6686430436244,434.88809433401013,439.013793057,388.54337,350.28214,669.508
172.314903886,236.35139714715513,222.4396060074286,254.88479166999997,332.6634,176.79538,223.70822,265.1583903677138,252.86351301103878,261.5784238322,275.60333,253.53693,344.94308,280.17101977671535,262.4867774744498,280.35552655640004,416.9756,258.09998,395.5058,292.80402461283154,274.03285562048217,294.9369343886001,171.02606,239.20505,321.85388,305.67123440584027,284.7214046459844,302.385846804,449.8369,258.6141,422.0876,319.98868123538693,291.44739108466115,316.469862502,412.77237,328.05814,378.64746,335.2863857406588,317.47669721246086,321.4550596393,331.70926,274.41568,350.20682,359.9312987075321,341.9449401065923,331.50565811020005,514.53754,302.67004,428.42853,408.23020429611336,369.68750498887357,332.4366345018,426.51868,348.67426,639.3646
184.03054027599995,199.5803543678541,208.51600510962726,179.8147763043,314.5297,159.27414,214.42856,226.3779154270373,213.39016200621512,216.19068694200007,238.52539,233.09225,303.36288,239.70588256600496,232.95241131127574,228.55297916299997,384.77765,239.28268,383.29703,250.85640316176415,240.94834430878348,241.0631962242001,146.03207,224.22052,279.94086,262.7999850078221,253.47654061514214,246.94089944300003,429.27112,242.71484,386.93414,275.4905121243064,267.5009895359957,260.028775279,375.45395,316.9223,381.39716,289.7983916344505,285.38126331973024,263.5062405509999,313.2949,273.8101,342.2631,312.88435020205037,298.88645364651757,285.1518433864,491.92493,291.3064,404.54367,361.4791131132464,325.4990054724967,309.465727498,410.5187,346.57242,604.7743
200.000352502,181.24105365454514,183.40720205001514,127.32150916719999,301.34344,151.68692,203.90295,207.8341054334876,206.06689563751263,187.57428022200003,221.91992,223.54562,280.22418,220.70930253107355,214.23774768767618,209.74289700190002,366.74432,231.2781,376.73306,231.43708017005218,221.40127069316594,226.86103222319997,130.95401,217.60071,255.43674,243.2698007918782,235.96725606019896,228.49790916700005,415.94232,228.42831,366.25995,255.51958610698046,240.42591476142064,231.714573611,358.62527,308.63928,375.3791,269.7010128973342,253.80579036210042,239.8640248888999,305.74506,270.28348,336.61218,292.5877735969775,265.87392576678985,248.91412000340006,475.6501,289.15747,388.8501,342.1098153724795,296.05944109502093,281.4664141122001,407.5077,344.5403,589.14136
230.27606416999998,169.33570493570267,167.20130852461733,109.256254165,284.90427,136.62024,184.07416,196.46468329574043,173.05384561801588,185.384602222,180.54428,214.14517,251.2062,209.6527534946303,198.21128948705638,207.779260555,339.54202,225.19263,359.52734,220.86722801295588,211.1772814430102,211.165237499,135.43835,211.56683,218.92786,233.20641383403796,226.07455214517591,233.77797583400002,405.7354,220.65436,321.18204,246.0112957014844,225.9013268525576,281.3485536115999,315.1555,291.78323,384.83167,260.64285961011865,242.50460549823356,307.43634749599994,283.4224,268.0898,316.64697,284.0748563461494,255.89384418655465,322.563184164,457.67773,286.32623,328.91016,333.8923851744939,284.77030930682594,322.563184164,343.38846,342.66263,540.3971
245.22640389000003,179.55520330519204,174.2842489044325,166.92886149869994,282.87314,150.42004,192.51291,209.37787087656312,187.35425374926945,204.30428861400003,206.82162,223.20337,276.047,223.97197481408944,212.856452329442,212.78700166699997,349.82867,232.92252,381.09436,236.32791123682733,220.2732109210666,221.4701374992,88.60137,219.2333,224.80106,249.84911132963123,242.02267541098388,228.55297916299997,410.07147,234.14188,347.1695,264.0568823545534,262.8369703610096,231.79314594379997,338.54007,310.52722,387.2692,279.956445073497,271.4915485587019,244.75681491589995,316.7533,269.39886,352.95145,305.46354779059726,281.1584868750273,287.4310958296,464.26923,288.7255,348.71646,357.6461088574449,305.5923886621228,411.689213053,359.26804,345.9192,565.86847
305.38390916099985,225.63297659222923,242.70169913876663,261.50923902629995,291.45883,173.12296,200.29321,260.35174698231594,267.6767389732616,275.2855246662,203.66888,248.2244,312.93164,277.8555320163318,282.1272492084742,281.4016400070001,375.66867,255.21329,403.70358,291.9579382382538,290.34415616803426,301.3676386664,87.78979,244.34671,258.6182,306.63913007497746,303.34920511223,316.469862502,439.72522,259.6156,375.5305,322.21567421364665,311.8752327411679,326.1370596102,353.11963,332.98233,407.20737,339.49049181542256,323.2641223380622,329.32267119389996,374.6962,275.05154,392.02258,367.2143322812301,333.29007588401845,332.23673472400003,481.8777,296.13147,364.02658,422.39601899441675,350.41991351635295,336.62481997210006,419.0092,350.52652,588.64246
347.379397778,251.1282099908766,273.60246469529574,266.0598153062,296.7778,185.11386,197.00916,288.9139739017959,298.2856248433468,292.600066943,188.71497,261.69153,331.56134,308.10373056672313,311.6637532890663,308.3331046947,385.08575,267.79874,409.4508,323.01629163762476,322.3417988832904,316.94231333700003,94.44071,260.32657,276.3196,338.197070037824,334.2010151106304,324.90718055699995,449.69165,268.61905,382.90854,354.18786031505863,350.7739730156481,332.1047616709999,354.93896,343.87238,409.09833,372.11131979880764,349.61325958568494,337.7325190562,395.1282,276.44666,407.6371,400.8956328583321,355.4252008333883,364.8488195544,482.94366,306.5707,360.6281,458.37017741822643,383.49327060810475,414.225265832,446.9851,352.82544,589.0744
348.5624288890001,234.88563735996019,271.3168494058367,266.4278218342,285.31296,175.64297,181.24957,272.5144685537688,293.2927501824757,276.72958922079994,171.18356,252.25003,329.0472,291.31947352845407,304.2658097950183,295.22556638700013,363.06458,260.66446,397.7333,305.81110886222683,317.256397973838,306.04916778,89.42109,253.4047,271.15158,320.8073310399999,322.6824767706671,310.9133602765001,426.49835,264.0551,363.13098,336.26250304206405,328.80843875358147,323.0639648904,325.55164,337.56488,409.07126,353.987678726953,334.3648591655588,328.843438527,381.9204,275.48462,385.77298,382.43374968181257,336.669676310776,343.2247523325999,471.47388,297.54498,330.9346,440.71276316665995,352.01645889661694,361.08435444399987,398.42627,352.0691,559.5953
356.82065500199997,231.78815559819185,264.3410483531245,273.97790975259994,279.677,171.58533,168.11801,271.11761155540904,284.714869661838,277.523207056,188.26584,250.35541,339.79535,290.9407179735041,300.5555713198557,291.7971875276,347.9281,260.55182,385.7244,306.61834451184353,310.4081403260599,301.26063999800004,94.1551,253.02762,274.2091,322.8112553983609,312.831684918677,311.70820083449996,408.64813,263.60385,356.9379,339.79671344938316,324.9034804850455,328.7144741098,302.6938,335.9893,419.4154,358.69852045118495,325.5032846969536,332.14435358689997,376.12387,275.2916,367.65128,388.8974268379565,335.92293956740383,340.3458362230001,465.02228,295.23273,304.42096,448.22140747115026,362.62747826050696,360.25199166100003,378.95428,352.179,539.2076
365.02034444599997,228.6907566201461,267.8477960017979,260.55206805700004,276.26868,172.59558,156.7927,269.1103982725753,288.0246098223547,275.557208332,202.87341,249.5224,356.087,289.32167352197393,297.20826529294675,277.5229823895,345.3044,260.642,365.92923,305.1642314025637,305.54400399016527,294.503986391,90.707146,257.02673,275.92447,321.64344153649546,312.831684918677,302.86286985950005,410.56808,263.7652,353.56012,338.75191994555416,319.8648917542461,315.355749722,288.22388,341.94675,414.0917,357.9801129867538,325.5032846969536,325.54406997390004,372.5872,275.69754,372.94498,388.7161639703124,333.29007588401845,332.1311562815999,445.0395,294.85687,285.62875,449.54803010077075,352.01645889661694,347.6074047209999,392.29276,352.219,526.21954
350.911343335,215.45947249335552,266.9605503616684,266.887382501,279.6645,169.71594,149.46204,256.27352294812306,284.9080118264502,273.84143261379995,230.67444,243.62607,366.96326,276.4171165563811,293.80323164265474,281.4016400070001,340.2109,256.37585,340.1445,292.20262080113343,304.65635164115866,286.1896063334001,73.81841,256.78494,278.34818,308.89909481770627,306.6502681188144,294.8647763890001,412.17618,261.10175,342.2857,326.03725128983814,314.2800828654361,307.224315275,280.04984,345.56747,402.61346,345.4838856543761,323.9282862715954,317.4221244184,364.00696,275.75458,370.88586,376.58105986205265,331.4672647781497,332.23673472400003,414.74408,293.23923,268.9344,438.6419839810003,352.01645889661694,361.5128541103999,382.84848,351.35638,508.86108
291.4522952769998,231.63171233837176,226.40964653531785,206.62547030520005,198.99402,191.88892,193.97668,240.80354826292512,242.86060335521285,217.1317809404,307.70752,260.81662,285.15884,245.84198216289815,245.37219940730085,231.30742958270002,236.94815,281.13177,262.01663,250.4681913838785,249.64424324085644,248.9564814464,225.45691,235.10132,317.22333,255.3374047722147,254.7916212490835,255.93230694649998,237.7327,229.85602,317.9649,261.2789434093517,262.09321472648327,268.8822992770001,291.322,269.55838,173.05383,268.24474927063335,266.9170881761103,281.91305550040005,243.25586,274.22336,2.427559,280.0812615943831,266.196305616927,304.65888722200003,441.22168,293.13934,375.65903,311.21822464436366,285.57462198790176,352.10222083100007,274.47528,330.48056,488.4812
275.489270833,225.07654135751324,219.89421723643983,217.36705444,184.96146,190.46112,182.58618,235.21258840101194,233.3684440192564,227.9655369432,301.95932,257.84122,276.31287,240.5783401182726,236.43045103379632,241.49330777699998,229.13077,277.3141,253.68756,245.4476309698673,237.2796612300757,247.0313757794001,212.06729,229.98206,306.3332,250.73029934808295,264.3564408528011,252.79402361199993,233.97824,231.79276,312.15927,256.98992556649404,264.2395789604026,269.56728400160006,272.0642,294.75323,166.40475,264.3893696480938,264.1347046122627,280.0423148048,226.37439,274.6756,-11.51878,276.9203068860628,275.2738548793552,300.34591633340006,443.84302,294.07785,368.47046,309.4558779983047,277.5865744048632,332.8515385258001,283.55286,332.77295,521.75916
272.516378334,218.44639125943775,218.06095327479903,218.295413333,167.97989,186.75607,174.07971,229.60252139716,227.1797362713611,232.69454805799995,296.08594,253.70392,257.7723,235.39967312526983,230.62172041327057,244.61652088749992,228.33276,271.54297,248.92346,240.68367346837772,237.2796612300757,250.06353444400003,197.54852,224.47995,294.78076,246.50419463287915,262.608280037996,265.76567416949996,232.83148,231.53299,308.60614,253.28755944716778,264.2395789604026,270.47196422359997,265.44553,318.68222,158.36093,261.2292036744411,258.00728213522206,275.1352063869999,222.42636,274.62167,-9.1482315,274.5848041486135,259.12192194671627,276.9147182782,450.4375,296.41998,358.95004,308.31644816814435,256.4496988465866,287.73421722220013,294.3218,333.87445,538.74005
272.643852221,222.7015061054937,221.9489952103748,212.49107292009995,151.35956,178.88098,177.92078,235.27245145520754,231.39126802733057,217.36705444,283.03177,252.6279,247.25137,241.85780772130272,234.65443458809057,224.33739502809993,242.8045,264.39862,250.61432,247.57494314729092,237.2796612300757,232.6118921684,181.85513,222.93283,278.138,253.65766614488825,249.363545773321,239.45223389200004,236.58347,228.42023,269.03455,260.5931771873798,257.8694647460391,252.69653177879997,305.4462,314.41345,156.59808,268.82838130510424,257.3045294163294,267.883715111,261.41812,274.9691,38.575005,282.54749518591086,264.8543674625905,277.74962416700004,493.1084,296.6363,354.35513,317.24126889643543,271.83047550737996,352.10222083100007,287.47446,335.31866,538.06384
269.3635527770001,210.37206273663543,210.36769646981497,207.74790044180003,142.27051,173.229,166.77573,222.86772341746484,219.44476459020422,224.23679394379997,279.69904,245.10199,243.2973,229.0298256797136,227.27169693606004,226.93363027599997,242.80396,256.60385,251.42877,234.06446629854707,229.65357139748016,226.93363027599997,168.01315,218.19232,297.8038,239.6939637299772,237.4526344544339,232.05787819750003,234.85013,222.44214,288.52148,245.66697019343178,238.17609427286027,237.975743055,308.76492,311.49277,144.48584,253.47328766865752,236.68829456329286,243.42013055700005,262.89703,275.09592,44.27118,266.5448282918229,239.6387570454346,251.46674194700012,495.85986,294.90158,341.81082,302.36719820596494,251.5312873074272,270.3851171982001,282.49802,335.2885,533.1599
272.19132083100004,214.54347245816297,219.82624129757698,226.93363027599997,142.48233,176.75201,154.88397,229.1762876289451,230.39245716574453,232.3565437218,291.8006,247.7857,253.66415,236.5191160267729,234.65443458809057,239.50084527700005,256.43613,258.93723,261.93777,242.63460579078475,237.2796612300757,244.28538277599995,172.27438,221.24832,337.1089,249.34096551718244,244.81683425175345,244.75843722099995,247.9318,234.6867,347.5577,256.6196904889348,245.06378806190708,246.107009892,310.90625,316.77545,128.09775,265.5382792759338,243.24736998435833,252.30656444599998,254.35788,274.90393,41.343796,280.34188107341384,246.27099297166552,261.35937378020003,494.7157,299.69073,345.1069,317.8026118818612,251.5312873074272,277.3447512776001,297.56937,338.17166,544.3836
278.37766361,217.64660430857458,220.23494268044362,178.3354290576,152.33466,180.18674,141.67233,233.91055469824408,231.39126802733057,217.36705444,306.8036,249.48895,270.43552,242.01838740888672,239.4876746834147,223.81876727839995,284.1201,260.33768,274.2359,248.59377404692992,240.57184417116326,239.33603722100003,184.16037,224.2547,381.01468,255.7845237830707,250.03605183727348,245.48578708500003,262.83398,242.54977,394.78513,263.47803627634494,253.3782151676022,252.30656444599998,331.71646,320.9373,124.55729,272.93805564010694,257.3565395412074,263.7667757180999,245.75314,274.54993,36.40724,288.61125468985665,264.6767886728168,277.7022202782,485.15356,306.5134,354.668,327.7358535583129,280.84351914475957,305.56522791660007,320.67532,340.7668,559.5702
336.18669250300013,248.37965269590637,245.8774136412518,242.08531652570002,203.69833,188.98358,164.60617,268.32551593920755,263.98532063315247,254.95500144300001,333.56793,263.793,308.11826,278.68307995304565,285.85115076389684,264.7152782501,336.5038,269.8681,293.2368,286.71393772524044,291.533627070314,281.44076583500004,215.90814,237.87454,408.9187,294.8700074006861,296.40047176089206,292.41244347250006,304.22067,261.54407,433.33267,303.710062138381,298.03349224853076,305.3087736140001,396.83722,327.27798,160.62204,314.2655459382334,297.18171395857473,309.14116361300006,273.79797,274.6878,78.39242,331.61319344284044,310.6147271656158,320.286159721,516.75134,329.70108,389.13065,372.7569123236919,305.2205932746636,326.35912766850015,346.34653,346.42334,588.3366
423.16979027900004,311.2338008701128,288.83138692714203,315.02500805400007,281.74612,208.96768,217.65228,337.2322064961957,312.39182807958514,329.04774888680004,373.70486,293.7466,373.65643,351.4804193302584,340.2855674459334,334.7361581669,398.90558,291.64752,359.92282,361.9875795906166,353.2093813184303,347.6224934981999,262.8616,264.15292,427.51566,371.59366209999547,363.52985896968386,358.68389499999995,363.28735,278.59286,481.6264,382.294707118972,368.4153816244961,362.07903944,475.54028,339.12466,244.5574,394.53193141761346,380.76800689320453,387.09456466459994,317.42166,275.91547,166.43405,414.44678328540977,399.6343446628039,397.723376668,563.5941,376.44342,440.53247,458.27971734931026,420.3490763392207,420.773124164,370.67755,351.31702,658.3731
422.74241472599994,318.4215116445224,336.85628504409874,315.02500805400007,318.04196,206.1943,244.20795,346.2428089977449,344.2175830895787,335.314559169,387.4521,295.12955,394.00937,361.5312098059757,362.8716966386789,368.396618335,415.19147,290.63998,384.90848,372.7322538870967,369.2622963223232,376.80694260999996,270.59677,267.44815,420.99518,382.85774076925935,385.33260695048415,394.21960138900005,395.14288,280.23346,481.01825,394.0768436808545,389.45227084112986,398.98776806199993,498.72192,337.31476,279.2675,406.8757138105413,407.1455065873081,408.0650451664001,335.35394,275.4826,237.01654,427.5957081574513,424.07313908400386,420.5089208336,565.59576,376.44342,461.97583,472.63795900107806,428.0520854397397,421.282134167,375.9808,351.9711,683.7922
337.28343222200004,253.97392230081243,259.8789925889063,266.1569683876,316.04773,173.9812,231.29166,278.51149876865816,284.81625467220647,295.22556638700013,345.51093,260.08813,356.53732,291.45776988534794,299.143845025608,316.0043989161,378.43295,258.92233,363.82938,301.5235333119914,311.1840235900464,323.4945755509999,215.92249,240.4755,369.06015,311.425819789421,316.49122356758755,324.91953722449995,394.2616,260.45108,423.6911,322.1198168177781,324.2658347370384,330.82040305399994,450.14484,318.47845,258.7974,334.4738779442099,330.35964216512707,343.3650513335999,324.8078,275.6533,258.9944,354.38757901609324,349.53017574823184,377.60848660999994,523.7044,306.11023,438.70853,398.69203166978724,377.98928089017124,385.29840442020003,363.69913,349.23535,654.92957
259.30423889,197.63907709636874,201.35677021413863,206.23300763669994,307.60095,154.4776,210.48914,219.40734267925995,216.8264200383319,227.54594427900003,287.0317,231.40274,321.8697,230.17341135600492,225.9174277933024,244.75843722099995,354.46695,235.91843,353.23315,238.9557814973374,232.93629729963396,246.88579806,174.44745,218.33469,328.53265,248.50538393802066,245.3421526338231,258.550814861,380.63443,227.9512,392.67133,258.4160099934129,259.14314528052245,266.124604999,403.20715,308.24698,256.02524,270.2652176255629,267.1521815726854,305.8274241925,317.0308,275.0321,253.41028,289.3928815828383,284.58605206104136,339.334536395,493.78204,290.27798,410.9468,333.7663469999104,310.95181282064283,368.803868606,367.17465,343.36948,625.66254
215.24164194500003,161.1410688815683,155.61929479085995,138.07356003249998,298.93967,143.42746,198.6395,181.4050681164354,161.29648415660873,146.27803666699998,252.96567,212.65219,291.22107,190.80089035339364,178.9834145571201,146.69148167,344.76678,221.16211,350.41144,198.60054141725163,189.94219367054626,149.24729733100003,155.08456,206.10797,293.64798,207.8015068005165,202.23830405821212,176.18409208500003,374.73874,211.79285,372.6912,216.9141060619317,209.15620436952662,188.20632294580003,380.38358,276.8409,280.2045,228.34443574077807,220.83887515164173,206.37174366709996,306.21735,264.97177,257.41565,246.84157830219596,237.42707477709092,225.405657389,474.096,286.42123,390.51022,291.8421526938292,285.71169130172643,293.65706472,377.3807,338.95602,597.37366
203.00264111,141.19735577491255,111.84364744588831,111.76879524970005,288.27872,128.70053,191.46002,161.06893600595916,145.59269423994272,149.538802556,214.69995,199.1882,254.83197,170.04055395233533,164.0299458031502,179.99530189010002,337.08783,208.38382,341.31754,177.54192703865118,173.0347001810881,190.36260388800002,137.70602,199.30783,259.36826,186.6430747343275,206.40842116032843,197.19761999800005,387.0956,211.06299,327.99786,195.38806181398792,203.62234861148727,214.41643805460006,344.2844,232.26929,281.69968,206.6656900221525,208.8301448918615,226.9733246655,297.12796,257.97195,293.7729,224.82168516625222,224.47121845308465,279.05041805900004,444.5517,281.4179,363.31027,270.13707109897103,270.7486482648612,347.1764158360001,361.61465,334.45966,557.6217
195.97842555699998,141.67139086512947,116.16643978405855,143.24198333680002,291.5819,141.13269,202.03973,163.64362092792894,128.41139199188635,167.54154477639997,236.25916,204.1253,272.47064,173.59193206943155,163.7682017444194,180.725374168,357.34192,216.14139,361.67487,182.0373496739305,176.9689357924295,190.36260388800002,138.30258,201.88577,258.6198,192.31462808989562,191.31840329391184,197.03145624900003,375.02084,211.79285,360.09232,202.4455648547269,199.5717850511743,200.83043950040002,372.7899,250.52878,332.86313,214.95528494312543,204.44065086626694,234.69511294530008,296.75766,257.11127,293.05832,235.15295641449455,226.12866460094835,301.355966109,445.00262,283.56778,374.80524,282.7483117323381,270.7486482648612,442.1266675030002,405.19794,338.24368,584.8365
210.195856386,155.00044511758549,156.8729095471356,111.77294691610004,291.84583,142.04056,200.41037,179.095851642923,159.92957744137325,141.69827833299996,234.85013,209.71509,274.9353,190.20186721948448,181.7003413673739,147.5509111395,357.25552,220.05353,367.5588,199.21907760718574,193.06265394244292,178.52252772400004,136.99313,207.27536,256.55667,209.85106398588806,205.31106457653095,184.668502224,395.9316,211.8895,361.5478,220.2273871838393,212.6377934890383,196.99486777980007,364.25818,276.98813,358.15118,233.17677389626465,219.8685882119333,215.1444441667,298.88965,262.32364,315.99164,254.03700894181384,236.07397815241768,234.73825416699998,451.7448,285.77365,383.18356,303.2187860491988,282.5973537537007,293.65706472,389.20392,340.5624,584.9017
218.25294583299996,168.3471573758564,163.61358658881352,109.256254165,284.9099,132.01428,172.83707,194.9826423492804,171.63521226744044,172.0774266672,173.68164,209.83414,239.61536,207.9896117891999,203.2318767371366,207.779260555,332.68576,222.46082,340.62494,218.77608076833644,212.91326407596512,231.39983111200002,153.86066,209.00424,216.79181,230.6217693887457,226.33356530637337,261.4998427759999,409.7079,217.20206,302.59686,242.66471675121704,238.38165148285867,288.5216969450001,303.62698,282.2448,372.57492,256.80467724044735,249.07768817090385,307.43634749599994,289.37973,268.38025,309.08307,279.22623489286065,261.57666702163,307.43634749599994,421.99963,284.3962,302.8404,328.5930674065448,282.88903207115254,324.8297323912,324.4971,341.34247,501.02948
