Net,Temperature,Month,Day,Weekday,Hour
35232.719,15.6,5,3,1,4
36933.151,15.2,5,3,1,5
40098.158,14.9,5,3,1,6
42438.641,14,5,3,1,7
43773.218,13.3,5,3,1,8
44535.548,13.1,5,3,1,9
45030.363,13,5,3,1,10
45240.331,13.7,5,3,1,11
45597.34,15,5,3,1,12
45803.181,16,5,3,1,13
45605.865,18.2,5,3,1,14
45098.096,19.8,5,3,1,15
44957.371,20.4,5,3,1,16
44447.507,21.2,5,3,1,17
43981.703,21.2,5,3,1,18
43266.486,17.8,5,3,1,19
43605.073,17.7,5,3,1,20
43136.953,16.5,5,3,1,21
41005.245,13.6,5,3,1,22
38399.969,13.3,5,3,1,23
36130.228,12.8,5,4,0,0
34619.989,12.9,5,4,0,1
33718.802,12.9,5,4,0,2
33305.201,13.2,5,4,0,3
33274.663,13,5,4,0,4
33807.667,13.5,5,4,0,5
34712.906,13.6,5,4,0,6
35942.66,13.4,5,4,0,7
37579.259,13.3,5,4,0,8
39003.29,13.3,5,4,0,9
39895.76,13.3,5,4,0,10
40107.225,13.1,5,4,0,11
40117.348,13.2,5,4,0,12
39823.744,13.3,5,4,0,13
39612.757,13.6,5,4,0,14
39489.111,14.2,5,4,0,15
39552.398,15.1,5,4,0,16
39561.564,15.6,5,4,0,17
39216.727,16.3,5,4,0,18
38966.309,16.1,5,4,0,19
39355.059,16.3,5,4,0,20
39402.441,16.8,5,4,0,21
37887.499,16.4,5,4,0,22
35905.209,15.4,5,4,0,23
34080.314,14.5,5,5,0,0
32808.875,13.8,5,5,0,1
32139.142,13.4,5,5,0,2
31662.769,13.1,5,5,0,3
31623.523,13,5,5,0,4
32055.074,12.7,5,5,0,5
32703.407,12.6,5,5,0,6
33384.771,12.4,5,5,0,7
34917.249,12.4,5,5,0,8
36195.879,12.3,5,5,0,9
36833.304,12.3,5,5,0,10
37260.249,12.3,5,5,0,11
37496.474,12.2,5,5,0,12
37352.455,12.7,5,5,0,13
37266.087,14,5,5,0,14
37419.266,14.3,5,5,0,15
37951.823,13.1,5,5,0,16
38416.798,13.3,5,5,0,17
38692.923,12.8,5,5,0,18
39006.925,13.6,5,5,0,19
39720.274,13.8,5,5,0,20
40087.524,12.7,5,5,0,21
38229.89,12.2,5,5,0,22
36079.143,11.7,5,5,0,23
34400.244,11.1,5,6,1,0
33427.04,11,5,6,1,1
32919.825,10.9,5,6,1,2
32736.727,10.5,5,6,1,3
33515.115,9.8,5,6,1,4
35517.409,9.6,5,6,1,5
39043.867,9.9,5,6,1,6
41325.378,9.2,5,6,1,7
42561.521,8.6,5,6,1,8
43206.242,8.9,5,6,1,9
43901.632,8.8,5,6,1,10
44277.994,9.1,5,6,1,11
44576.11,9.6,5,6,1,12
44996.593,-9999,5,6,1,13
45027.097,-9999,5,6,1,14
44997.653,-9999,5,6,1,15
45077.606,14.1,5,6,1,16
45246.146,14.8,5,6,1,17
44937.284,15.7,5,6,1,18
44626.679,16.4,5,6,1,19
45065.576,16.9,5,6,1,20
44759.444,16.9,5,6,1,21
41930.562,16.4,5,6,1,22
38778.326,13.7,5,6,1,23
36422.353,11.7,5,7,1,0
34895.456,9.9,5,7,1,1
34204.205,8.6,5,7,1,2
33637.69,8.7,5,7,1,3
34073.903,7.8,5,7,1,4
36000.626,6.9,5,7,1,5
38905.665,6.3,5,7,1,6
41453.085,5.8,5,7,1,7
42663.501,5.8,5,7,1,8
43555.693,5,5,7,1,9
44267.913,5.6,5,7,1,10
44921.934,7.9,5,7,1,11
45383.896,11.6,5,7,1,12
45850.295,13.6,5,7,1,13
46219.901,16.1,5,7,1,14
46309.664,18,5,7,1,15
46355.119,19.4,5,7,1,16
46110.566,20.2,5,7,1,17
45673.354,20.6,5,7,1,18
45178.377,21,5,7,1,19
45792.907,21,5,7,1,20
45308.068,20.1,5,7,1,21
42531.004,19,5,7,1,22
39354.038,17.8,5,7,1,23
37173.588,16.7,5,8,1,0
35571.295,15.3,5,8,1,1
34683.47,14.7,5,8,1,2
34318.561,13.7,5,8,1,3
34777.516,11.6,5,8,1,4
36653.088,10.7,5,8,1,5
39932.609,10.8,5,8,1,6
42259.057,9.6,5,8,1,7
43436.874,9,5,8,1,8
44391.66,8.2,5,8,1,9
44873.02,8.8,5,8,1,10
45137.841,10.2,5,8,1,11
45782.656,12.6,5,8,1,12
46402.098,15.6,5,8,1,13
46908.9,17.5,5,8,1,14
47148.944,19,5,8,1,15
47456.454,20.5,5,8,1,16
47691.742,21.6,5,8,1,17
47357.712,20.4,5,8,1,18
46758.984,19.2,5,8,1,19
46799.626,19.7,5,8,1,20
46690.504,19.5,5,8,1,21
43838.261,17.8,5,8,1,22
40463.271,16.5,5,8,1,23
38079.662,14.9,5,9,1,0
36428.813,13.8,5,9,1,1
35465.791,14.4,5,9,1,2
35075.846,14.7,5,9,1,3
35354.093,14.5,5,9,1,4
37207.102,14.6,5,9,1,5
40156.771,15,5,9,1,6
42748.216,15.1,5,9,1,7
44492.841,15.1,5,9,1,8
45711.963,15,5,9,1,9
46967.962,15.4,5,9,1,10
47726.763,15.9,5,9,1,11
48508.711,16.8,5,9,1,12
48716.98,17.8,5,9,1,13
48418.68,18.9,5,9,1,14
47978.691,19.5,5,9,1,15
47641.046,20.4,5,9,1,16
47190.541,21.2,5,9,1,17
46500.688,22,5,9,1,18
45972.353,21.5,5,9,1,19
46402.2,20.6,5,9,1,20
45716.716,20.1,5,9,1,21
43066.401,19.6,5,9,1,22
39945.155,18.6,5,9,1,23
37826.516,17.5,5,10,1,0
36016.747,16.8,5,10,1,1
35255.685,16.3,5,10,1,2
34773.963,16.3,5,10,1,3
34960.267,16.3,5,10,1,4
36728.22,16.3,5,10,1,5
39736.437,16.4,5,10,1,6
41940.451,16.1,5,10,1,7
43467.992,15.8,5,10,1,8
44011.677,15.1,5,10,1,9
44599.438,14.9,5,10,1,10
44743.604,15.2,5,10,1,11
45017.721,15.3,5,10,1,12
45140.125,16.4,5,10,1,13
44928.805,16.8,5,10,1,14
44495.158,14.9,5,10,1,15
43981.77,15.2,5,10,1,16
43379.828,16.9,5,10,1,17
42746.992,18.9,5,10,1,18
41997.858,19.4,5,10,1,19
42150.971,18.7,5,10,1,20
42335.19,17.1,5,10,1,21
40396.156,15.4,5,10,1,22
37775.702,14.9,5,10,1,23
35654.433,14.5,5,11,0,0
34203.778,14.5,5,11,0,1
33150.175,14.1,5,11,0,2
32737.103,13.3,5,11,0,3
32675.336,12.3,5,11,0,4
33396.704,11.5,5,11,0,5
34323.875,11.3,5,11,0,6
35453.078,11,5,11,0,7
37119.451,10.8,5,11,0,8
38106.984,10.6,5,11,0,9
38757.582,10.6,5,11,0,10
38810.797,10.8,5,11,0,11
38575.936,11.1,5,11,0,12
38398.714,12.1,5,11,0,13
38115.328,13.3,5,11,0,14
37920.789,14.4,5,11,0,15
38187.249,15.3,5,11,0,16
38287.474,15.9,5,11,0,17
38153.546,14.6,5,11,0,18
38365.957,14.2,5,11,0,19
38932.531,14.7,5,11,0,20
39265.728,13.7,5,11,0,21
37845.451,12.9,5,11,0,22
35900.901,12.4,5,11,0,23
34219.519,12,5,12,0,0
33124.474,12.1,5,12,0,1
32409.95,11.9,5,12,0,2
32011.391,10.9,5,12,0,3
31862.256,10.7,5,12,0,4
32162.199,11.1,5,12,0,5
32689.11,10.8,5,12,0,6
33649.137,10.3,5,12,0,7
35431.889,10.9,5,12,0,8
36739.249,11.9,5,12,0,9
37305.124,12.9,5,12,0,10
37343.444,13,5,12,0,11
37308.806,12,5,12,0,12
37188.893,12.8,5,12,0,13
36952.132,13,5,12,0,14
36990.374,13.4,5,12,0,15
37205.121,13.3,5,12,0,16
37693.636,13.4,5,12,0,17
38134.009,13.6,5,12,0,18
38831.632,13.8,5,12,0,19
39837.333,13.4,5,12,0,20
39835.437,12.7,5,12,0,21
38191.191,12.7,5,12,0,22
36372.269,12.4,5,12,0,23
34850.235,12.2,5,13,1,0
33960.143,11.5,5,13,1,1
33650.978,11,5,13,1,2
33552.082,10.9,5,13,1,3
34299.931,10.9,5,13,1,4
36368.711,11,5,13,1,5
39689.923,10.7,5,13,1,6
42231.607,10.5,5,13,1,7
43683.467,10.1,5,13,1,8
44354.01,9.3,5,13,1,9
44820.331,8.9,5,13,1,10
44793.551,8.6,5,13,1,11
44715.612,8.5,5,13,1,12
44470.702,8.1,5,13,1,13
43964.348,7.5,5,13,1,14
43526.453,7.2,5,13,1,15
43331.721,7.2,5,13,1,16
43518.675,6.8,5,13,1,17
43419.311,6.4,5,13,1,18
43257.211,6.8,5,13,1,19
43831.428,7.8,5,13,1,20
43744.262,7.4,5,13,1,21
41570.902,6.5,5,13,1,22
39019.277,5.8,5,13,1,23
37008.769,5.8,5,14,1,0
35845.097,5.6,5,14,1,1
35155.465,5.4,5,14,1,2
35193.811,5.1,5,14,1,3
35794.484,5.1,5,14,1,4
37896.251,4.8,5,14,1,5
40936.491,4.6,5,14,1,6
43150.221,4.1,5,14,1,7
43689.048,3.4,5,14,1,8
43896.018,3.4,5,14,1,9
44068.702,2.9,5,14,1,10
44113.434,2.7,5,14,1,11
43937.383,2.3,5,14,1,12
43862.108,2.4,5,14,1,13
43430.074,3.2,5,14,1,14
43098.052,3.2,5,14,1,15
42965.831,3.2,5,14,1,16
42833.942,3.2,5,14,1,17
42605.086,3.3,5,14,1,18
42528.642,3.8,5,14,1,19
42973.197,4.2,5,14,1,20
43515.186,4.6,5,14,1,21
41343.191,5.1,5,14,1,22
38598.101,5.1,5,14,1,23
36731.865,5.1,5,15,1,0
35565.933,4.9,5,15,1,1
34858.155,4.7,5,15,1,2
34845.131,4.3,5,15,1,3
35369.767,4.2,5,15,1,4
37394.455,3.7,5,15,1,5
40479.735,3.6,5,15,1,6
42291.679,3.4,5,15,1,7
43054.123,3.6,5,15,1,8
43307.218,5,5,15,1,9
43538.211,5.7,5,15,1,10
43618.883,6.5,5,15,1,11
43790.801,7.6,5,15,1,12
43907.978,9,5,15,1,13
43878.63,10,5,15,1,14
43744.644,11.1,5,15,1,15
43752.674,12,5,15,1,16
43665.192,12.6,5,15,1,17
43557.713,12.9,5,15,1,18
43325.742,13.2,5,15,1,19
43650.068,13,5,15,1,20
43910.726,12.8,5,15,1,21
41706.667,13,5,15,1,22
38753.216,11.7,5,15,1,23
36604.323,10.9,5,16,1,0
35248.178,9.8,5,16,1,1
34473.123,9.5,5,16,1,2
34102.225,8.7,5,16,1,3
34724.721,8.2,5,16,1,4
36693.556,8.1,5,16,1,5
39592.919,8.1,5,16,1,6
41994.698,8.1,5,16,1,7
43311.558,8.4,5,16,1,8
44020.215,8.5,5,16,1,9
44705.824,8.5,5,16,1,10
45296.221,8.9,5,16,1,11
45538.807,9.3,5,16,1,12
46138.129,9.8,5,16,1,13
46139.094,10.7,5,16,1,14
45991.466,12.1,5,16,1,15
46227.576,13.6,5,16,1,16
46352.978,14.3,5,16,1,17
45944.396,15.7,5,16,1,18
45686.649,16.5,5,16,1,19
45770.807,16.4,5,16,1,20
45765.299,16,5,16,1,21
43139.085,16.2,5,16,1,22
39989.442,15.3,5,16,1,23
37655.298,13.2,5,17,1,0
36177.742,13.3,5,17,1,1
35197.037,12.6,5,17,1,2
34764.888,11.5,5,17,1,3
34970.824,10.3,5,17,1,4
36404.68,10.7,5,17,1,5
39205.436,10.9,5,17,1,6
41556.19,11.8,5,17,1,7
43156.862,12.1,5,17,1,8
44301.914,12.6,5,17,1,9
45162.603,13.1,5,17,1,10
45643.669,12.9,5,17,1,11
46070.642,12,5,17,1,12
46758.026,12.3,5,17,1,13
46765.96,13.1,5,17,1,14
46733.961,14.6,5,17,1,15
46889.289,16.6,5,17,1,16
46718.073,17.9,5,17,1,17
46081.597,17.2,5,17,1,18
45332.775,17.8,5,17,1,19
45036.308,18.2,5,17,1,20
44864.807,18.2,5,17,1,21
42566.993,16.8,5,17,1,22
39701.223,16,5,17,1,23
37078.189,15.5,5,18,0,0
35357.602,15.1,5,18,0,1
34065.065,15.2,5,18,0,2
33211.432,15.9,5,18,0,3
33287.439,15.6,5,18,0,4
33646.954,15.2,5,18,0,5
34286.011,15.1,5,18,0,6
35868.89,14.7,5,18,0,7
37859.745,14.3,5,18,0,8
39882.003,14.3,5,18,0,9
41565.765,14.7,5,18,0,10
43247.743,15,5,18,0,11
44532.359,15.8,5,18,0,12
45478.477,17.3,5,18,0,13
46295.4,18.8,5,18,0,14
47046.943,20,5,18,0,15
47791.332,20.9,5,18,0,16
48089.062,21.8,5,18,0,17
47551.282,22.4,5,18,0,18
46480.669,22.6,5,18,0,19
45708.806,22.7,5,18,0,20
45513.86,22.8,5,18,0,21
43088.606,22.6,5,18,0,22
40115.472,21.4,5,18,0,23
37274.783,16.9,5,19,0,0
35264.534,15.6,5,19,0,1
33964.821,15.2,5,19,0,2
33231.198,14.8,5,19,0,3
32743.665,13.6,5,19,0,4
32792.08,14.3,5,19,0,5
32684.906,13,5,19,0,6
33957.934,13.4,5,19,0,7
36652.71,13.7,5,19,0,8
39452.225,14.8,5,19,0,9
41801.297,16.9,5,19,0,10
43673.43,17.3,5,19,0,11
45024.417,18.3,5,19,0,12
45945.715,20,5,19,0,13
46208.357,22.1,5,19,0,14
46513.402,22.6,5,19,0,15
46638.39,21.1,5,19,0,16
46752.353,21.1,5,19,0,17
46189.24,23,5,19,0,18
45579.776,18.4,5,19,0,19
44943.992,20,5,19,0,20
44482.455,21.3,5,19,0,21
42110.959,21.2,5,19,0,22
39364.932,20.5,5,19,0,23
37024.093,19.1,5,20,1,0
35535.396,18.1,5,20,1,1
34478.394,16.1,5,20,1,2
34120.99,15.7,5,20,1,3
34608.798,15.1,5,20,1,4
36291.143,15.4,5,20,1,5
39328.531,15.5,5,20,1,6
41909.292,16,5,20,1,7
43809.418,16.3,5,20,1,8
45163.853,16.5,5,20,1,9
46210.894,16.6,5,20,1,10
46791.475,16.7,5,20,1,11
47514.057,16.7,5,20,1,12
47950.641,16.1,5,20,1,13
47961.354,16.7,5,20,1,14
48023.67,17.7,5,20,1,15
47917.324,18.5,5,20,1,16
47577.197,19.6,5,20,1,17
46875.793,19.5,5,20,1,18
46020.683,19.8,5,20,1,19
45464.05,19.5,5,20,1,20
45051.897,19.4,5,20,1,21
42188.237,18.7,5,20,1,22
39126.71,17.3,5,20,1,23
36733.7,16.1,5,21,1,0
35175.063,15,5,21,1,1
34410.512,14.1,5,21,1,2
34046.789,12.7,5,21,1,3
34533.014,11.9,5,21,1,4
36221.277,10.7,5,21,1,5
38948.561,9.9,5,21,1,6
41514.127,9.2,5,21,1,7
42951.084,8.8,5,21,1,8
43656.22,8.3,5,21,1,9
44260.081,7.7,5,21,1,10
44502.704,7.6,5,21,1,11
44754.609,7.7,5,21,1,12
45003.189,8.8,5,21,1,13
44971.304,9.6,5,21,1,14
44796.323,10.7,5,21,1,15
45009.937,11.9,5,21,1,16
44928.379,13.3,5,21,1,17
44780.345,14.2,5,21,1,18
44296.848,15.3,5,21,1,19
44542.768,16.1,5,21,1,20
44477.131,15.9,5,21,1,21
41792.47,15.4,5,21,1,22
38802.565,14.1,5,21,1,23
36611.836,12.1,5,22,1,0
35302.588,11.2,5,22,1,1
34463.281,11,5,22,1,2
34122.51,10.9,5,22,1,3
34582.267,10.7,5,22,1,4
36292.35,9.2,5,22,1,5
39271.917,8.1,5,22,1,6
41645.258,7.7,5,22,1,7
43074.053,9.5,5,22,1,8
43853.806,11.2,5,22,1,9
44753.057,11.1,5,22,1,10
45851.525,12.2,5,22,1,11
46821.438,13.1,5,22,1,12
47793.053,14.1,5,22,1,13
48631.563,15.5,5,22,1,14
49086.703,17.3,5,22,1,15
49739.978,18.8,5,22,1,16
50019.059,20.6,5,22,1,17
49811.683,21.5,5,22,1,18
49168.308,22.1,5,22,1,19
48802.675,21.4,5,22,1,20
48764.969,20.6,5,22,1,21
45939.751,19.8,5,22,1,22
42721.695,19.3,5,22,1,23
39509.889,16.6,5,23,1,0
37463.495,15.7,5,23,1,1
36267.958,16.4,5,23,1,2
35771.995,15.8,5,23,1,3
36108.218,15.6,5,23,1,4
37540.596,15.1,5,23,1,5
40392.599,14.3,5,23,1,6
42960.025,12.3,5,23,1,7
44993.836,12.6,5,23,1,8
46251.454,13.3,5,23,1,9
47346.739,14.5,5,23,1,10
48261.879,16,5,23,1,11
49118.674,17.8,5,23,1,12
50372.013,19.9,5,23,1,13
51346.442,20.4,5,23,1,14
52266.929,21,5,23,1,15
52759.918,20.2,5,23,1,16
53012.91,16.6,5,23,1,17
52581.923,17,5,23,1,18
51615.307,18,5,23,1,19
50567.961,20.4,5,23,1,20
50207.579,20.5,5,23,1,21
47129.201,20.3,5,23,1,22
43210.899,20,5,23,1,23
40471.219,19.7,5,24,1,0
38058.519,19.5,5,24,1,1
36509.392,19.3,5,24,1,2
35667.239,19.1,5,24,1,3
35641.93,19.1,5,24,1,4
36942.445,18.8,5,24,1,5
39290.676,18.3,5,24,1,6
42100.86,18.1,5,24,1,7
44158.101,17.3,5,24,1,8
45737.752,16.3,5,24,1,9
47285.135,15.5,5,24,1,10
48473.817,15.3,5,24,1,11
49407.08,15.3,5,24,1,12
50166.223,16.1,5,24,1,13
50725.566,17.2,5,24,1,14
51023.828,18.5,5,24,1,15
51367.939,18.7,5,24,1,16
51183.742,19.9,5,24,1,17
50424.267,20.1,5,24,1,18
49095.876,20.1,5,24,1,19
47980.15,20.4,5,24,1,20
47533.714,20.4,5,24,1,21
45171.424,19.6,5,24,1,22
41636.128,17.6,5,24,1,23
38754.648,17.2,5,25,0,0
36658.812,16.8,5,25,0,1
35380.104,15.3,5,25,0,2
34460.353,15,5,25,0,3
34153.831,14.9,5,25,0,4
34304.547,15,5,25,0,5
34405.61,15.2,5,25,0,6
35796.333,15.1,5,25,0,7
38537.105,14.7,5,25,0,8
41466.498,14.7,5,25,0,9
44447.064,15,5,25,0,10
46634.87,15.8,5,25,0,11
48354.137,17.6,5,25,0,12
49584.589,19.4,5,25,0,13
50495.149,20.6,5,25,0,14
51388.499,22.6,5,25,0,15
51914.321,23.6,5,25,0,16
51650.074,24.5,5,25,0,17
50435.819,23.6,5,25,0,18
49360.363,22.9,5,25,0,19
47853.832,22.3,5,25,0,20
47216.817,22.5,5,25,0,21
45102.814,22,5,25,0,22
42019.448,21.2,5,25,0,23
39100.903,20.5,5,26,0,0
36876.652,19.6,5,26,0,1
35475.382,18.4,5,26,0,2
34340.142,17.8,5,26,0,3
33829.695,18.1,5,26,0,4
33760.042,18.2,5,26,0,5
33694.495,17.9,5,26,0,6
34728.778,17.6,5,26,0,7
36879.034,17.4,5,26,0,8
39328.463,17.4,5,26,0,9
41266.146,17.2,5,26,0,10
43224.364,17.5,5,26,0,11
44797.065,18,5,26,0,12
45915.183,17.9,5,26,0,13
46807.985,17.6,5,26,0,14
47349.455,18.2,5,26,0,15
47755.886,19.3,5,26,0,16
47859.414,20.7,5,26,0,17
47165.051,19.8,5,26,0,18
45713.639,20.3,5,26,0,19
44161.939,21,5,26,0,20
43407.326,20,5,26,0,21
41352.973,16.1,5,26,0,22
38515.744,16.1,5,26,0,23
35895.51,15.8,5,27,1,0
34024.979,15.6,5,27,1,1
32806.917,15.4,5,27,1,2
32064.116,15,5,27,1,3
31741.734,14.7,5,27,1,4
31976.028,14.9,5,27,1,5
32184.418,15,5,27,1,6
33205.765,14.9,5,27,1,7
35333.542,14.9,5,27,1,8
37583.355,15,5,27,1,9
39620.274,15,5,27,1,10
41590.306,15,5,27,1,11
43021.612,15.2,5,27,1,12
44303.772,15.6,5,27,1,13
45365.989,16.1,5,27,1,14
46276.573,16.9,5,27,1,15
47164.343,17.4,5,27,1,16
47755.073,18.7,5,27,1,17
47538.709,19.3,5,27,1,18
46628.741,19.7,5,27,1,19
45917.24,19.9,5,27,1,20
45684.875,19.4,5,27,1,21
43343.425,18.8,5,27,1,22
40150.49,18.2,5,27,1,23
37654.86,16.1,5,28,1,0
36115.865,14.6,5,28,1,1
35166.624,13.7,5,28,1,2
34696.981,14,5,28,1,3
35228.282,14,5,28,1,4
37031.581,14.2,5,28,1,5
40034.211,14.6,5,28,1,6
43493.37,14.5,5,28,1,7
46563.022,15,5,28,1,8
49269.433,14.9,5,28,1,9
51651.11,14.9,5,28,1,10
53420.964,15.7,5,28,1,11
55084.83,17.4,5,28,1,12
56580.473,18.8,5,28,1,13
57333.911,19.6,5,28,1,14
57629.425,20.2,5,28,1,15
57590.857,21.3,5,28,1,16
57261.288,22.2,5,28,1,17
56067.852,22.3,5,28,1,18
54553.046,22.8,5,28,1,19
53060.493,23,5,28,1,20
52015.054,22.7,5,28,1,21
48566.897,22.4,5,28,1,22
44612.179,21.7,5,28,1,23
41584.203,20.8,5,29,1,0
39285.584,20.5,5,29,1,1
38022.136,20.1,5,29,1,2
37199.565,19.5,5,29,1,3
37362.408,18.9,5,29,1,4
38676.213,18.7,5,29,1,5
41273.098,18.9,5,29,1,6
44160.268,18.7,5,29,1,7
46635.273,18.9,5,29,1,8
48827.625,18.9,5,29,1,9
50575.801,18.7,5,29,1,10
52070.284,19,5,29,1,11
53185.413,19.4,5,29,1,12
53889.19,19.6,5,29,1,13
53812.321,20,5,29,1,14
53568.961,20.3,5,29,1,15
53758.669,21.5,5,29,1,16
53738.305,22,5,29,1,17
53092.889,21.5,5,29,1,18
51657.533,18.9,5,29,1,19
50437.34,19.4,5,29,1,20
50010.807,19.7,5,29,1,21
47192.461,18.5,5,29,1,22
43626.813,17.6,5,29,1,23
40648.229,17,5,30,1,0
38674.489,16.8,5,30,1,1
37477.813,16.3,5,30,1,2
36808.815,15.8,5,30,1,3
36991.087,15.8,5,30,1,4
38572.973,15.6,5,30,1,5
41179.112,15.5,5,30,1,6
43871.142,15.5,5,30,1,7
45837.089,15.7,5,30,1,8
47419.372,15.8,5,30,1,9
49122.728,16.1,5,30,1,10
50305.908,16.3,5,30,1,11
51226.152,17.1,5,30,1,12
51654.075,18.5,5,30,1,13
51786.053,19.6,5,30,1,14
51632.698,19.9,5,30,1,15
51804.545,18.2,5,30,1,16
51966.503,16.9,5,30,1,17
51580.979,16.5,5,30,1,18
50595.579,17,5,30,1,19
49640.373,17.2,5,30,1,20
49078.414,16,5,30,1,21
46439.299,15.6,5,30,1,22
42902.844,14.2,5,30,1,23
40024.669,13.6,5,31,1,0
37835.551,13.8,5,31,1,1
36659.555,13.8,5,31,1,2
35952.968,13.7,5,31,1,3
36044.861,13.8,5,31,1,4
37485.785,13.8,5,31,1,5
39716.087,13.9,5,31,1,6
42521.663,13.7,5,31,1,7
44724.577,13.7,5,31,1,8
46289.643,13.7,5,31,1,9
47995.889,13.5,5,31,1,10
49718.727,13.9,5,31,1,11
51159.371,14.2,5,31,1,12
52291.138,15.6,5,31,1,13
53090.166,16.7,5,31,1,14
53462.115,17.9,5,31,1,15
53643.558,18.5,5,31,1,16
53258.594,19.5,5,31,1,17
52167.886,19.4,5,31,1,18
50494.499,18.8,5,31,1,19
48931.32,18.2,5,31,1,20
48389.515,17.7,5,31,1,21
45872.32,16.7,5,31,1,22
42551.975,16.8,5,31,1,23
39629.056,15.5,6,1,0,0
37411.516,13.5,6,1,0,1
35930.312,12.5,6,1,0,2
34909.277,12.5,6,1,0,3
34468.112,12.2,6,1,0,4
35004.753,12.1,6,1,0,5
35193.037,12.2,6,1,0,6
36563.097,12,6,1,0,7
38533.201,12,6,1,0,8
40803.233,11.8,6,1,0,9
42874.785,11.8,6,1,0,10
44822.349,12,6,1,0,11
46651.787,12.4,6,1,0,12
48019.96,13.6,6,1,0,13
49181.781,15.3,6,1,0,14
50307.231,17,6,1,0,15
51169.54,18.6,6,1,0,16
51255.123,19.6,6,1,0,17
50094.172,20.7,6,1,0,18
47848.554,21.2,6,1,0,19
46277.464,19.6,6,1,0,20
45263.945,17.2,6,1,0,21
42767.328,17.9,6,1,0,22
39732.423,16.2,6,1,0,23
36965.381,15.4,6,2,0,0
34989.647,14.5,6,2,0,1
33668.748,14.1,6,2,0,2
32993.718,12.8,6,2,0,3
32492.353,13.2,6,2,0,4
32492.974,12.4,6,2,0,5
32212.664,12.4,6,2,0,6
33194.735,12.3,6,2,0,7
35298.36,12.3,6,2,0,8
37385.281,11.9,6,2,0,9
39031.566,11.9,6,2,0,10
40788.412,12.7,6,2,0,11
42084.077,14,6,2,0,12
42889.086,14.7,6,2,0,13
43423.875,15.6,6,2,0,14
43910.527,17.2,6,2,0,15
44601.048,18.7,6,2,0,16
44809.936,18.5,6,2,0,17
44537.278,17.5,6,2,0,18
43629.707,13.2,6,2,0,19
42534.642,13.5,6,2,0,20
42377.821,14.4,6,2,0,21
40442.81,14.3,6,2,0,22
37867.46,14.5,6,2,0,23
35555.453,14,6,3,1,0
34102.032,13.5,6,3,1,1
33334.361,11.8,6,3,1,2
32934.914,10,6,3,1,3
33319.106,8.4,6,3,1,4
34929.731,9.1,6,3,1,5
37305.31,9.1,6,3,1,6
40002.773,8.5,6,3,1,7
41639.782,7.5,6,3,1,8
42844.897,7.2,6,3,1,9
43786.924,7.5,6,3,1,10
44331.369,8.5,6,3,1,11
44883.531,8.8,6,3,1,12
45473.56,9.7,6,3,1,13
45884.951,10.5,6,3,1,14
46204.835,11.2,6,3,1,15
46530.493,11.9,6,3,1,16
46667.136,12.3,6,3,1,17
46365.503,12.7,6,3,1,18
45542.689,12.9,6,3,1,19
44753.187,13.2,6,3,1,20
44480.684,13.2,6,3,1,21
42195.27,12.1,6,3,1,22
39142.947,11.6,6,3,1,23
36783.091,9.9,6,4,1,0
35112.7,7.9,6,4,1,1
34246.845,5.3,6,4,1,2
33870.489,4.7,6,4,1,3
34327.415,4.3,6,4,1,4
35862.073,4.1,6,4,1,5
38048.413,5.4,6,4,1,6
40631.401,5.4,6,4,1,7
42495.705,5.2,6,4,1,8
43698.603,5.2,6,4,1,9
44812.848,6.7,6,4,1,10
45430.354,8.3,6,4,1,11
46141.327,10.1,6,4,1,12
47289.1,11.4,6,4,1,13
48071.825,13.2,6,4,1,14
48836.472,14.7,6,4,1,15
49750.988,16,6,4,1,16
50144.696,16.8,6,4,1,17
50051.864,18,6,4,1,18
49307.013,18.6,6,4,1,19
48687.721,18.9,6,4,1,20
48502.388,18.7,6,4,1,21
46111.269,18.7,6,4,1,22
42731.736,17.4,6,4,1,23
39942.776,13.3,6,5,1,0
38013.763,13.4,6,5,1,1
36886.79,14.8,6,5,1,2
36178,15,6,5,1,3
36289.718,14.5,6,5,1,4
37636.633,14.2,6,5,1,5
40084.421,13.8,6,5,1,6
42885.764,13.9,6,5,1,7
44881.083,13.9,6,5,1,8
46628.406,14.1,6,5,1,9
48482.783,14,6,5,1,10
49892.814,14.5,6,5,1,11
51261.025,14.6,6,5,1,12
52548.93,15.3,6,5,1,13
53338.054,16.7,6,5,1,14
53970.938,16.3,6,5,1,15
54550.649,15.7,6,5,1,16
54888.14,15.5,6,5,1,17
54575.654,15.7,6,5,1,18
53251.061,16,6,5,1,19
51883.613,16.1,6,5,1,20
50779.306,16,6,5,1,21
48174.071,15.9,6,5,1,22
44312.859,16.3,6,5,1,23
41177.982,16.6,6,6,1,0
38934.259,16.7,6,6,1,1
37474.477,17,6,6,1,2
36729.773,17,6,6,1,3
36701.216,17.2,6,6,1,4
38030.502,17.6,6,6,1,5
40096.914,17.6,6,6,1,6
42926.779,17.4,6,6,1,7
45241.401,16.9,6,6,1,8
47145.311,16.5,6,6,1,9
49068.073,16.3,6,6,1,10
50810.119,16.1,6,6,1,11
52418.895,16.3,6,6,1,12
53893.797,16.5,6,6,1,13
54879.616,16.9,6,6,1,14
55487.4,17.6,6,6,1,15
56282.635,19.3,6,6,1,16
56224.212,20.2,6,6,1,17
55459.533,20.6,6,6,1,18
53993.216,21,6,6,1,19
