date,tmpf,month,hour,dayofweek,kw2day,kw7day,poten_2,poten_7
2019-11-30 16:00:00,47.3,11,16,5,13392,16416,0.0,2641.6800000000003
2019-11-30 17:00:00,47.3,11,17,5,14472,17118,0.0,2414.879999999999
2019-11-30 18:00:00,47.1,11,18,5,14526,16740,0.0,1615.6800000000003
2019-11-30 19:00:00,47.3,11,19,5,14742,16254,0.0,1136.16
2019-11-30 20:00:00,46.0,11,20,5,14958,15768,0.0,665.2800000000007
2019-11-30 21:00:00,45.5,11,21,5,15066,15120,123.1200000000008,177.1200000000008
2019-11-30 22:00:00,45.5,11,22,5,15120,14742,565.9200000000001,187.92000000000007
2019-11-30 23:00:00,44.6,11,23,5,15228,13878,805.6800000000003,0.0
2019-12-01 00:00:00,44.8,12,0,6,15120,12960,609.1200000000008,0.0
2019-12-01 01:00:00,44.6,12,1,6,15228,12420,952.5599999999996,0.0
2019-12-01 02:00:00,44.6,12,2,6,15336,12582,1043.2800000000009,0.0
2019-12-01 03:00:00,44.8,12,3,6,15660,12366,1440.7199999999991,0.0
2019-12-01 04:00:00,45.5,12,4,6,16092,12690,1766.8799999999992,0.0
2019-12-01 05:00:00,45.9,12,5,6,16956,13338,2285.2800000000007,0.0
2019-12-01 06:00:00,46.4,12,6,6,18090,14040,2950.5599999999995,0.0
2019-12-01 07:00:00,46.8,12,7,6,18684,14526,3237.84,0.0
2019-12-01 08:00:00,48.2,12,8,6,17442,14526,2464.5599999999995,0.0
2019-12-01 09:00:00,50.5,12,9,6,16146,13878,1870.5599999999995,0.0
2019-12-01 10:00:00,53.1,12,10,6,14634,13122,1198.7999999999993,0.0
2019-12-01 11:00:00,57.9,12,11,6,13230,12528,270.0,0.0
2019-12-01 12:00:00,61.7,12,12,6,12366,12258,0.0,0.0
2019-12-01 13:00:00,63.0,12,13,6,11988,12042,0.0,0.0
2019-12-01 14:00:00,63.0,12,14,6,12096,12474,0.0,2.1599999999998545
2019-12-01 15:00:00,63.1,12,15,6,12852,12906,0.0,0.0
2019-12-01 16:00:00,64.4,12,16,6,14094,14094,319.6800000000003,319.6800000000003
2019-12-01 17:00:00,62.2,12,17,6,15606,15768,902.8799999999992,1064.8799999999992
2019-12-01 18:00:00,59.0,12,18,6,16416,16902,1291.6800000000003,1777.6800000000003
2019-12-01 19:00:00,58.6,12,19,6,16524,17496,1406.16,2378.16
2019-12-01 20:00:00,58.1,12,20,6,16308,17820,1205.2800000000009,2717.2800000000007
2019-12-01 21:00:00,56.5,12,21,6,16308,17982,1365.1200000000008,3039.120000000001
2019-12-01 22:00:00,54.0,12,22,6,16362,17766,1807.92,3211.92
2019-12-01 23:00:00,53.6,12,23,6,16092,18090,1669.6800000000003,3667.68
2019-12-02 00:00:00,51.3,12,0,0,15336,18468,825.1200000000008,3957.120000000001
2019-12-02 01:00:00,51.1,12,1,0,14742,19548,466.5599999999995,5272.56
2019-12-02 02:00:00,50.4,12,2,0,14310,19818,17.280000000000655,5525.280000000001
2019-12-02 03:00:00,49.3,12,3,0,14202,20574,0.0,6354.719999999999
2019-12-02 04:00:00,47.7,12,4,0,14148,21492,0.0,7166.879999999999
2019-12-02 05:00:00,47.5,12,5,0,14310,23760,0.0,9089.28
2019-12-02 06:00:00,46.9,12,6,0,14796,26244,0.0,11104.56
2019-12-02 07:00:00,46.4,12,7,0,15336,25866,0.0,10419.84
2019-12-02 08:00:00,45.9,12,8,0,15984,23436,1006.5599999999996,8458.56
2019-12-02 09:00:00,45.9,12,9,0,16308,20898,2032.5599999999995,6622.56
2019-12-02 10:00:00,48.7,12,10,0,16416,19332,2980.8,5896.799999999999
2019-12-02 11:00:00,49.6,12,11,0,16200,17766,3240.0,4806.0
2019-12-02 12:00:00,50.2,12,12,0,16146,17334,3656.879999999999,4844.879999999999
2019-12-02 13:00:00,49.6,12,13,0,15714,17442,3430.08,5158.08
2019-12-02 14:00:00,51.3,12,14,0,15228,17442,2756.16,4970.16
2019-12-02 15:00:00,48.7,12,15,0,15390,18144,2434.32,5188.32
2019-12-02 16:00:00,47.8,12,16,0,15876,18846,2101.6800000000003,5071.68
2019-12-02 17:00:00,46.9,12,17,0,16740,19926,2036.8799999999992,5222.879999999999
2019-12-02 18:00:00,45.9,12,18,0,16848,21168,1723.6800000000003,6043.68
2019-12-02 19:00:00,44.6,12,19,0,16794,21384,1676.16,6266.16
2019-12-02 20:00:00,44.1,12,20,0,16470,21222,1367.2800000000009,6119.280000000001
2019-12-02 21:00:00,42.8,12,21,0,16362,21276,1419.1200000000008,6333.120000000001
2019-12-02 22:00:00,41.4,12,22,0,15714,20682,1159.92,6127.92
2019-12-02 23:00:00,40.8,12,23,0,15066,19980,643.6800000000003,5557.68
2019-12-03 00:00:00,40.1,12,0,1,14688,20520,610.6153846153848,6009.120000000001
2019-12-03 01:00:00,39.2,12,1,1,14364,21222,660.4615384615408,6946.56
2019-12-03 02:00:00,38.1,12,2,1,14418,21654,976.1538461538456,7361.280000000001
2019-12-03 03:00:00,37.2,12,3,1,14418,21762,1258.6153846153848,7542.719999999999
2019-12-03 04:00:00,35.6,12,4,1,14364,22464,1221.2307692307695,8138.879999999999
2019-12-03 05:00:00,33.8,12,5,1,14418,24030,1279.3846153846152,9359.28
2019-12-03 06:00:00,33.8,12,6,1,14688,26082,1275.2307692307695,10942.56
2019-12-03 07:00:00,34.2,12,7,1,15228,25920,1561.8461538461545,10473.84
2019-12-03 08:00:00,36.0,12,8,1,15660,23598,1773.6923076923083,8620.56
2019-12-03 09:00:00,41.0,12,9,1,16038,20628,2666.7692307692305,6352.56
2019-12-03 10:00:00,44.4,12,10,1,15768,19494,2949.230769230769,6058.799999999999
2019-12-03 11:00:00,46.4,12,11,1,14904,18360,2421.6923076923085,5400.0
2019-12-03 12:00:00,48.6,12,12,1,14526,17712,1927.3846153846152,5222.879999999999
2019-12-03 13:00:00,49.8,12,13,1,13986,17820,1615.8461538461545,5536.08
2019-12-03 14:00:00,50.0,12,14,1,13554,18360,1001.0769230769238,5888.16
2019-12-03 15:00:00,52.0,12,15,1,13014,18684,0.0,5728.32
2019-12-03 16:00:00,50.4,12,16,1,13122,19494,0.0,5719.68
2019-12-03 17:00:00,46.6,12,17,1,14202,20088,0.0,5384.879999999999
2019-12-03 18:00:00,41.4,12,18,1,14796,20520,0.0,5395.68
2019-12-03 19:00:00,39.4,12,19,1,14958,21168,0.0,6050.16
2019-12-03 20:00:00,39.4,12,20,1,14850,20412,0.0,5309.280000000001
2019-12-03 21:00:00,40.5,12,21,1,14364,20466,0.0,5523.120000000001
2019-12-03 22:00:00,41.7,12,22,1,13932,19062,0.0,4507.92
2019-12-03 23:00:00,42.1,12,23,1,14256,18468,0.0,4045.68
2019-12-04 00:00:00,43.3,12,0,2,14850,18684,772.6153846153848,4173.120000000001
2019-12-04 01:00:00,42.8,12,1,2,15606,19224,1902.4615384615408,4948.56
2019-12-04 02:00:00,42.8,12,2,2,15876,19116,2434.1538461538457,4823.280000000001
2019-12-04 03:00:00,41.9,12,3,2,16362,19062,3202.6153846153848,4842.719999999999
2019-12-04 04:00:00,40.1,12,4,2,17280,19170,4137.2307692307695,4844.879999999999
2019-12-04 05:00:00,40.5,12,5,2,19062,20412,5923.384615384615,5741.280000000001
2019-12-04 06:00:00,39.2,12,6,2,21330,21870,7917.2307692307695,6730.56
2019-12-04 07:00:00,38.5,12,7,2,21330,22086,7663.846153846154,6639.84
2019-12-04 08:00:00,37.8,12,8,2,21276,22086,7389.692307692308,7108.56
2019-12-04 09:00:00,43.7,12,9,2,20250,21168,6878.769230769231,6892.56
2019-12-04 10:00:00,46.9,12,10,2,19332,20952,6513.2307692307695,7516.799999999999
2019-12-04 11:00:00,50.7,12,11,2,18792,20574,6309.6923076923085,7614.0
2019-12-04 12:00:00,54.0,12,12,2,18630,20142,6031.384615384615,7652.879999999999
2019-12-04 13:00:00,55.8,12,13,2,19494,19980,7123.846153846154,7696.08
2019-12-04 14:00:00,56.8,12,14,2,20250,18954,7697.076923076924,6482.16
2019-12-04 15:00:00,57.9,12,15,2,21924,19440,8702.307692307691,6484.32
2019-12-04 16:00:00,57.2,12,16,2,23220,20142,8980.615384615385,6367.68
2019-12-04 17:00:00,52.3,12,17,2,24732,20628,9736.615384615385,5924.879999999999
2019-12-04 18:00:00,47.8,12,18,2,25218,20250,9944.307692307691,5125.68
2019-12-04 19:00:00,45.3,12,19,2,25380,20088,10218.46153846154,4970.16
2019-12-04 20:00:00,43.2,12,20,2,24570,19224,9437.53846153846,4121.280000000001
2019-12-04 21:00:00,45.0,12,21,2,23868,18684,8993.076923076924,3741.120000000001
2019-12-04 22:00:00,42.1,12,22,2,22950,18090,8415.692307692309,3535.92
2019-12-04 23:00:00,36.5,12,23,2,21654,16470,7335.692307692308,2047.6800000000003
2019-12-05 00:00:00,36.7,12,0,3,21492,15336,7414.615384615385,825.1200000000008
2019-12-05 01:00:00,34.7,12,1,3,21708,14418,8004.461538461541,142.5599999999995
2019-12-05 02:00:00,33.1,12,2,3,22194,14148,8752.153846153846,0.0
2019-12-05 03:00:00,36.0,12,3,3,22032,14472,8872.615384615385,252.7199999999993
2019-12-05 04:00:00,35.6,12,4,3,23274,14742,10131.23076923077,416.8799999999992
2019-12-05 05:00:00,34.7,12,5,3,24894,15282,11755.384615384615,611.2800000000007
2019-12-05 06:00:00,37.6,12,6,3,26784,15660,13371.23076923077,520.5599999999995
2019-12-05 07:00:00,38.5,12,7,3,26730,16308,13063.846153846154,861.8400000000001
2019-12-05 08:00:00,38.7,12,8,3,24948,16200,11061.692307692309,1222.5599999999995
2019-12-05 09:00:00,44.8,12,9,3,22194,16254,8822.76923076923,1978.5599999999995
2019-12-05 10:00:00,48.4,12,10,3,20466,15120,7647.2307692307695,1684.7999999999993
2019-12-05 11:00:00,52.3,12,11,3,19386,14148,6903.6923076923085,1188.0
2019-12-05 12:00:00,53.8,12,12,3,19062,12474,6463.384615384615,0.0
2019-12-05 13:00:00,54.9,12,13,3,18684,12096,6313.846153846154,0.0
2019-12-05 14:00:00,55.9,12,14,3,18738,12096,6185.076923076924,0.0
2019-12-05 15:00:00,56.5,12,15,3,19494,12420,6272.307692307692,0.0
2019-12-05 16:00:00,55.4,12,16,3,21276,13392,7036.615384615385,0.0
2019-12-05 17:00:00,51.3,12,17,3,23112,14472,8116.615384615385,0.0
2019-12-05 18:00:00,42.1,12,18,3,24624,14526,9350.307692307691,0.0
2019-12-05 19:00:00,39.2,12,19,3,24786,14742,9624.46153846154,0.0
2019-12-05 20:00:00,35.4,12,20,3,24030,14958,8897.53846153846,0.0
2019-12-05 21:00:00,35.6,12,21,3,22896,15066,8021.076923076924,123.1200000000008
2019-12-05 22:00:00,33.6,12,22,3,21762,15120,7227.692307692308,565.9200000000001
2019-12-05 23:00:00,33.1,12,23,3,20034,15228,5715.6923076923085,805.6800000000003
2019-12-06 00:00:00,32.4,12,0,4,19980,15120,5902.615384615385,609.1200000000008
2019-12-06 01:00:00,31.8,12,1,4,20574,15228,6870.461538461541,952.5599999999996
2019-12-06 02:00:00,30.7,12,2,4,20196,15336,6754.153846153846,1043.2800000000009
2019-12-06 03:00:00,29.8,12,3,4,20034,15660,6874.615384615385,1440.7199999999991
2019-12-06 04:00:00,29.8,12,4,4,21384,16092,8241.23076923077,1766.8799999999992
2019-12-06 05:00:00,28.4,12,5,4,22518,16956,9379.384615384615,2285.2800000000007
2019-12-06 06:00:00,28.9,12,6,4,24462,18090,11049.23076923077,2950.5599999999995
2019-12-06 07:00:00,28.4,12,7,4,24678,18684,11011.846153846154,3237.84
2019-12-06 08:00:00,29.5,12,8,4,23382,17442,9495.692307692309,2464.5599999999995
2019-12-06 09:00:00,40.8,12,9,4,21276,16146,7904.7692307692305,1870.5599999999995
2019-12-06 10:00:00,45.3,12,10,4,19710,14634,6891.2307692307695,1198.7999999999993
2019-12-06 11:00:00,49.8,12,11,4,18954,13230,6471.6923076923085,270.0
2019-12-06 12:00:00,53.6,12,12,4,18306,12366,5707.384615384615,0.0
2019-12-06 13:00:00,55.8,12,13,4,17928,11988,5557.846153846154,0.0
2019-12-06 14:00:00,59.4,12,14,4,18252,12096,5699.076923076924,0.0
2019-12-06 15:00:00,58.8,12,15,4,19224,12852,6002.307692307692,0.0
2019-12-06 16:00:00,56.5,12,16,4,20952,14094,6712.615384615385,319.6800000000003
2019-12-06 17:00:00,54.7,12,17,4,22788,15606,7792.615384615385,902.8799999999992
2019-12-06 18:00:00,50.9,12,18,4,23706,16416,8432.307692307691,1291.6800000000003
2019-12-06 19:00:00,50.4,12,19,4,24192,16524,9030.46153846154,1406.16
2019-12-06 20:00:00,48.7,12,20,4,24192,16308,9059.53846153846,1205.2800000000009
2019-12-06 21:00:00,49.1,12,21,4,23058,16308,8183.076923076924,1365.1200000000008
2019-12-06 22:00:00,48.6,12,22,4,22302,16362,7767.692307692308,1807.92
2019-12-06 23:00:00,47.3,12,23,4,20952,16092,6633.6923076923085,1669.6800000000003
2019-12-07 00:00:00,47.3,12,0,5,21168,15336,7090.615384615385,825.1200000000008
2019-12-07 01:00:00,46.4,12,1,5,22032,14742,8328.46153846154,466.5599999999995
2019-12-07 02:00:00,46.9,12,2,5,22680,14310,9238.153846153846,17.280000000000655
2019-12-07 03:00:00,46.9,12,3,5,22464,14202,9304.615384615385,0.0
2019-12-07 04:00:00,42.8,12,4,5,23166,14148,10023.23076923077,0.0
2019-12-07 05:00:00,40.1,12,5,5,25002,14310,11863.384615384615,0.0
2019-12-07 06:00:00,37.4,12,6,5,26622,14796,13209.23076923077,0.0
2019-12-07 07:00:00,41.9,12,7,5,26514,15336,12847.846153846154,0.0
2019-12-07 08:00:00,42.8,12,8,5,24408,15984,10521.692307692309,1006.5599999999996
2019-12-07 09:00:00,45.3,12,9,5,21546,16308,8174.7692307692305,2032.5599999999995
2019-12-07 10:00:00,47.7,12,10,5,20304,16416,7485.2307692307695,2980.8
2019-12-07 11:00:00,50.2,12,11,5,19062,16200,6579.6923076923085,3240.0
2019-12-07 12:00:00,51.4,12,12,5,18576,16146,5977.384615384615,3656.879999999999
2019-12-07 13:00:00,52.0,12,13,5,18522,15714,6151.846153846154,3430.08
2019-12-07 14:00:00,52.5,12,14,5,18360,15228,5807.076923076924,2756.16
2019-12-07 15:00:00,52.3,12,15,5,19062,15390,5840.307692307692,2434.32
2019-12-07 16:00:00,50.7,12,16,5,21006,15876,6766.615384615385,2101.6800000000003
2019-12-07 17:00:00,46.0,12,17,5,23004,16740,8008.615384615385,2036.8799999999992
2019-12-07 18:00:00,42.1,12,18,5,23814,16848,8540.307692307691,1723.6800000000003
2019-12-07 19:00:00,40.1,12,19,5,24516,16794,9354.46153846154,1676.16
2019-12-07 20:00:00,38.7,12,20,5,24786,16470,9653.53846153846,1367.2800000000009
2019-12-07 21:00:00,39.6,12,21,5,24516,16362,9641.076923076924,1419.1200000000008
2019-12-07 22:00:00,37.4,12,22,5,23652,15714,9117.692307692309,1159.92
2019-12-07 23:00:00,35.1,12,23,5,22518,15066,8199.692307692309,643.6800000000003
2019-12-08 00:00:00,33.3,12,0,6,22788,14688,8710.615384615385,610.6153846153848
2019-12-08 01:00:00,31.6,12,1,6,23220,14364,9516.46153846154,660.4615384615408
2019-12-08 02:00:00,30.2,12,2,6,24246,14418,10804.153846153846,976.1538461538456
2019-12-08 03:00:00,29.5,12,3,6,24516,14418,11356.615384615385,1258.6153846153848
2019-12-08 04:00:00,29.5,12,4,6,25056,14364,11913.23076923077,1221.2307692307695
2019-12-08 05:00:00,28.6,12,5,6,26406,14418,13267.384615384615,1279.3846153846152
2019-12-08 06:00:00,28.0,12,6,6,28242,14688,14829.23076923077,1275.2307692307695
2019-12-08 07:00:00,29.7,12,7,6,28296,15228,14629.846153846154,1561.8461538461545
2019-12-08 08:00:00,31.6,12,8,6,26136,15660,12249.692307692309,1773.6923076923083
2019-12-08 09:00:00,36.5,12,9,6,24084,16038,10712.76923076923,2666.7692307692305
2019-12-08 10:00:00,41.9,12,10,6,22572,15768,9753.23076923077,2949.230769230769
2019-12-08 11:00:00,45.5,12,11,6,20898,14904,8415.692307692309,2421.6923076923085
2019-12-08 12:00:00,48.4,12,12,6,19872,14526,7273.384615384615,1927.3846153846152
2019-12-08 13:00:00,51.3,12,13,6,19764,13986,7393.846153846154,1615.8461538461545
2019-12-08 14:00:00,51.4,12,14,6,20466,13554,7913.076923076924,1001.0769230769238
2019-12-08 15:00:00,52.0,12,15,6,20844,13014,7622.3076923076915,0.0
2019-12-08 16:00:00,49.6,12,16,6,21978,13122,7738.615384615385,0.0
2019-12-08 17:00:00,46.4,12,17,6,22842,14202,7846.615384615385,0.0
2019-12-08 18:00:00,45.5,12,18,6,22086,14796,6812.307692307692,0.0
2019-12-08 19:00:00,44.8,12,19,6,21816,14958,6654.461538461541,0.0
2019-12-08 20:00:00,44.8,12,20,6,21114,14850,5981.538461538459,0.0
2019-12-08 21:00:00,44.6,12,21,6,20466,14364,5591.076923076924,0.0
2019-12-08 22:00:00,44.8,12,22,6,19764,13932,5229.6923076923085,0.0
2019-12-08 23:00:00,44.6,12,23,6,18414,14256,4095.692307692309,0.0
2019-12-09 00:00:00,44.6,12,0,0,17226,14850,3148.6153846153848,772.6153846153848
2019-12-09 01:00:00,45.0,12,1,0,16794,15606,3090.461538461541,1902.4615384615408
2019-12-09 02:00:00,45.7,12,2,0,16632,15876,3190.1538461538457,2434.1538461538457
2019-12-09 03:00:00,46.2,12,3,0,16470,16362,3310.6153846153848,3202.6153846153848
2019-12-09 04:00:00,46.0,12,4,0,16956,17280,3813.2307692307695,4137.2307692307695
2019-12-09 05:00:00,46.4,12,5,0,17712,19062,4573.384615384615,5923.384615384615
2019-12-09 06:00:00,45.9,12,6,0,18684,21330,5271.2307692307695,7917.2307692307695
2019-12-09 07:00:00,45.7,12,7,0,18576,21330,4909.846153846154,7663.846153846154
2019-12-09 08:00:00,46.0,12,8,0,17820,21276,3933.692307692309,7389.692307692308
2019-12-09 09:00:00,46.8,12,9,0,16632,20250,3260.7692307692305,6878.769230769231
2019-12-09 10:00:00,48.2,12,10,0,15174,19332,2355.230769230769,6513.2307692307695
2019-12-09 11:00:00,49.6,12,11,0,14148,18792,1665.6923076923083,6309.6923076923085
2019-12-09 12:00:00,51.4,12,12,0,13500,18630,901.3846153846152,6031.384615384615
2019-12-09 13:00:00,53.2,12,13,0,13014,19494,643.8461538461543,7123.846153846154
2019-12-09 14:00:00,57.4,12,14,0,13122,20250,569.0769230769238,7697.076923076924
2019-12-09 15:00:00,62.6,12,15,0,13770,21924,548.3076923076915,8702.307692307691
2019-12-09 16:00:00,62.2,12,16,0,15228,23220,988.6153846153848,8980.615384615385
2019-12-09 17:00:00,61.2,12,17,0,16848,24732,1852.6153846153848,9736.615384615385
2019-12-09 18:00:00,59.9,12,18,0,17442,25218,2168.3076923076915,9944.307692307691
2019-12-09 19:00:00,60.1,12,19,0,17874,25380,2712.461538461541,10218.46153846154
2019-12-09 20:00:00,60.1,12,20,0,18360,24570,3227.538461538459,9437.53846153846
2019-12-09 21:00:00,61.0,12,21,0,18414,23868,3539.076923076924,8993.076923076924
2019-12-09 22:00:00,61.7,12,22,0,18522,22950,3987.692307692309,8415.692307692309
2019-12-09 23:00:00,61.9,12,23,0,18198,21654,3879.692307692309,7335.692307692308
2019-12-10 00:00:00,62.6,12,0,1,18144,21492,4066.6153846153848,7414.615384615385
2019-12-10 01:00:00,62.6,12,1,1,17982,21708,4278.461538461541,8004.461538461541
2019-12-10 02:00:00,62.2,12,2,1,18576,22194,5134.153846153846,8752.153846153846
2019-12-10 03:00:00,62.2,12,3,1,18846,22032,5686.615384615385,8872.615384615385
2019-12-10 04:00:00,62.4,12,4,1,19386,23274,6243.2307692307695,10131.23076923077
2019-12-10 05:00:00,62.1,12,5,1,19818,24894,6679.384615384615,11755.384615384615
2019-12-10 06:00:00,62.6,12,6,1,19656,26784,6243.2307692307695,13371.23076923077
2019-12-10 07:00:00,63.5,12,7,1,20520,26730,6853.846153846154,13063.846153846154
2019-12-10 08:00:00,63.1,12,8,1,19818,24948,5931.6923076923085,11061.692307692309
2019-12-10 09:00:00,64.8,12,9,1,17658,22194,4286.769230769231,8822.76923076923
2019-12-10 10:00:00,67.3,12,10,1,16524,20466,3705.2307692307695,7647.2307692307695
2019-12-10 11:00:00,69.3,12,11,1,13986,19386,1503.6923076923083,6903.6923076923085
2019-12-10 12:00:00,70.5,12,12,1,14148,19062,1549.3846153846152,6463.384615384615
2019-12-10 13:00:00,72.1,12,13,1,14472,18684,2101.8461538461543,6313.846153846154
2019-12-10 14:00:00,73.9,12,14,1,15120,18738,2567.076923076924,6185.076923076924
2019-12-10 15:00:00,73.6,12,15,1,15498,19494,2276.3076923076915,6272.307692307692
2019-12-10 16:00:00,73.9,12,16,1,16794,21276,2554.6153846153848,7036.615384615385
2019-12-10 17:00:00,71.6,12,17,1,17928,23112,2932.6153846153848,8116.615384615385
2019-12-10 18:00:00,70.9,12,18,1,18306,24624,3032.3076923076915,9350.307692307691
2019-12-10 19:00:00,68.7,12,19,1,18198,24786,3036.461538461541,9624.46153846154
2019-12-10 20:00:00,62.6,12,20,1,17874,24030,2741.538461538459,8897.53846153846
2019-12-10 21:00:00,59.5,12,21,1,17010,22896,2135.076923076924,8021.076923076924
2019-12-10 22:00:00,58.1,12,22,1,16146,21762,1611.6923076923083,7227.692307692308
2019-12-10 23:00:00,55.0,12,23,1,15606,20034,1287.6923076923083,5715.6923076923085
2019-12-11 00:00:00,53.6,12,0,2,16038,19980,1960.6153846153848,5902.615384615385
2019-12-11 01:00:00,49.1,12,1,2,17226,20574,3522.461538461541,6870.461538461541
2019-12-11 02:00:00,47.1,12,2,2,17280,20196,3838.1538461538457,6754.153846153846
2019-12-11 03:00:00,46.4,12,3,2,17226,20034,4066.6153846153848,6874.615384615385
2019-12-11 04:00:00,44.8,12,4,2,17712,21384,4569.2307692307695,8241.23076923077
2019-12-11 05:00:00,44.1,12,5,2,19710,22518,6571.384615384615,9379.384615384615
2019-12-11 06:00:00,43.0,12,6,2,21708,24462,8295.23076923077,11049.23076923077
2019-12-11 07:00:00,42.3,12,7,2,22140,24678,8473.846153846154,11011.846153846154
2019-12-11 08:00:00,41.5,12,8,2,21816,23382,7929.692307692308,9495.692307692309
2019-12-11 09:00:00,41.7,12,9,2,21600,21276,8228.76923076923,7904.7692307692305
2019-12-11 10:00:00,42.4,12,10,2,21006,19710,8187.2307692307695,6891.2307692307695
2019-12-11 11:00:00,43.2,12,11,2,20520,18954,8037.692307692308,6471.6923076923085
2019-12-11 12:00:00,42.3,12,12,2,19332,18306,6733.384615384615,5707.384615384615
2019-12-11 13:00:00,43.5,12,13,2,19008,17928,6637.846153846154,5557.846153846154
2019-12-11 14:00:00,44.4,12,14,2,18522,18252,5969.076923076924,5699.076923076924
2019-12-11 15:00:00,44.4,12,15,2,19656,19224,6434.307692307692,6002.307692307692
2019-12-11 16:00:00,43.7,12,16,2,20898,20952,6658.615384615385,6712.615384615385
2019-12-11 17:00:00,42.4,12,17,2,21978,22788,6982.615384615385,7792.615384615385
2019-12-11 18:00:00,41.0,12,18,2,21924,23706,6650.307692307692,8432.307692307691
2019-12-11 19:00:00,40.3,12,19,2,21654,24192,6492.461538461541,9030.46153846154
2019-12-11 20:00:00,39.2,12,20,2,20736,24192,5603.538461538459,9059.53846153846
2019-12-11 21:00:00,37.4,12,21,2,19926,23058,5051.076923076924,8183.076923076924
2019-12-11 22:00:00,34.7,12,22,2,18576,22302,4041.692307692309,7767.692307692308
2019-12-11 23:00:00,31.8,12,23,2,16956,20952,2637.6923076923085,6633.6923076923085
2019-12-12 00:00:00,31.1,12,0,3,16308,21168,2230.6153846153848,7090.615384615385
2019-12-12 01:00:00,30.4,12,1,3,16632,22032,2928.461538461541,8328.46153846154
2019-12-12 02:00:00,29.3,12,2,3,16578,22680,3136.1538461538457,9238.153846153846
2019-12-12 03:00:00,28.0,12,3,3,16362,22464,3202.6153846153848,9304.615384615385
2019-12-12 04:00:00,27.5,12,4,3,16632,23166,3489.230769230769,10023.23076923077
2019-12-12 05:00:00,31.1,12,5,3,17982,25002,4843.384615384615,11863.384615384615
2019-12-12 06:00:00,30.9,12,6,3,19494,26622,6081.2307692307695,13209.23076923077
2019-12-12 07:00:00,30.0,12,7,3,19980,26514,6313.846153846154,12847.846153846154
2019-12-12 08:00:00,31.1,12,8,3,19494,24408,5607.6923076923085,10521.692307692309
2019-12-12 09:00:00,34.7,12,9,3,19440,21546,6068.769230769231,8174.7692307692305
2019-12-12 10:00:00,38.1,12,10,3,19710,20304,6891.2307692307695,7485.2307692307695
2019-12-12 11:00:00,41.0,12,11,3,20034,19062,7551.692307692308,6579.6923076923085
2019-12-12 12:00:00,43.3,12,12,3,19764,18576,7165.384615384615,5977.384615384615
2019-12-12 13:00:00,44.6,12,13,3,19926,18522,7555.846153846154,6151.846153846154
2019-12-12 14:00:00,45.3,12,14,3,20736,18360,8183.076923076924,5807.076923076924
2019-12-12 15:00:00,45.0,12,15,3,21546,19062,8324.307692307691,5840.307692307692
2019-12-12 16:00:00,43.7,12,16,3,22302,21006,8062.615384615385,6766.615384615385
2019-12-12 17:00:00,41.4,12,17,3,22410,23004,7414.615384615385,8008.615384615385
2019-12-12 18:00:00,37.0,12,18,3,22140,23814,6866.307692307692,8540.307692307691
2019-12-12 19:00:00,35.6,12,19,3,21492,24516,6330.461538461541,9354.46153846154
2019-12-12 20:00:00,37.0,12,20,3,20466,24786,5333.538461538459,9653.53846153846
2019-12-12 21:00:00,35.8,12,21,3,19116,24516,4241.076923076924,9641.076923076924
2019-12-12 22:00:00,35.1,12,22,3,17820,23652,3285.6923076923085,9117.692307692309
2019-12-12 23:00:00,34.7,12,23,3,16200,22518,1881.6923076923083,8199.692307692309
2019-12-13 00:00:00,34.0,12,0,4,14958,22788,880.6153846153848,8710.615384615385
2019-12-13 01:00:00,33.4,12,1,4,14904,23220,1200.4615384615408,9516.46153846154
2019-12-13 02:00:00,34.7,12,2,4,14688,24246,1246.1538461538455,10804.153846153846
2019-12-13 03:00:00,34.5,12,3,4,14472,24516,1312.6153846153848,11356.615384615385
2019-12-13 04:00:00,35.2,12,4,4,15282,25056,2139.230769230769,11913.23076923077
2019-12-13 05:00:00,36.5,12,5,4,17064,26406,3925.3846153846152,13267.384615384615
2019-12-13 06:00:00,37.6,12,6,4,19386,28242,5973.2307692307695,14829.23076923077
2019-12-13 07:00:00,38.5,12,7,4,20196,28296,6529.846153846154,14629.846153846154
2019-12-13 08:00:00,39.7,12,8,4,20088,26136,6201.6923076923085,12249.692307692309
2019-12-13 09:00:00,41.0,12,9,4,19872,24084,6500.769230769231,10712.76923076923
2019-12-13 10:00:00,41.9,12,10,4,18306,22572,5487.2307692307695,9753.23076923077
2019-12-13 11:00:00,43.2,12,11,4,18090,20898,5607.6923076923085,8415.692307692309
2019-12-13 12:00:00,43.0,12,12,4,18522,19872,5923.384615384615,7273.384615384615
2019-12-13 13:00:00,43.9,12,13,4,18738,19764,6367.846153846154,7393.846153846154
2019-12-13 14:00:00,45.0,12,14,4,18954,20466,6401.076923076924,7913.076923076924
2019-12-13 15:00:00,45.5,12,15,4,20034,20844,6812.307692307692,7622.3076923076915
2019-12-13 16:00:00,45.5,12,16,4,21492,21978,7252.615384615385,7738.615384615385
2019-12-13 17:00:00,45.5,12,17,4,23436,22842,8440.615384615385,7846.615384615385
2019-12-13 18:00:00,45.7,12,18,4,23868,22086,8594.307692307691,6812.307692307692
2019-12-13 19:00:00,46.4,12,19,4,24030,21816,8868.46153846154,6654.461538461541
2019-12-13 20:00:00,47.3,12,20,4,23868,21114,8735.53846153846,5981.538461538459
