Year,Month,Day,Hour,AC System Output (W),mw
2017,6,18,1,0,0
2017,6,18,2,0,0
2017,6,18,3,0,0
2017,6,18,4,0,0
2017,6,18,5,82261495.17,82.26149517
2017,6,18,6,314956454.8,314.9564548
2017,6,18,7,636500065.2,636.5000652
2017,6,18,8,900447950.4,900.4479504
2017,6,18,9,1104427722,1104.427722
2017,6,18,10,1228194669,1228.194669
2017,6,18,11,1282925494,1282.925494
2017,6,18,12,1273903090,1273.90309
2017,6,18,13,1192073107,1192.073107
2017,6,18,14,1044811647,1044.811647
2017,6,18,15,835723537.6,835.7235376
2017,6,18,16,558114803.9,558.1148039
2017,6,18,17,274934759.5,274.9347595
2017,6,18,18,72930722.82,72.93072282
2017,6,18,19,0,0
2017,6,18,20,0,0
2017,6,18,21,0,0
2017,6,18,22,0,0
2017,6,18,23,0,0
2017,6,19,0,0,0
2017,6,19,1,0,0
2017,6,19,2,0,0
2017,6,19,3,0,0
2017,6,19,4,0,0
2017,6,19,5,96477654.86,96.47765486
2017,6,19,6,310998735.2,310.9987352
2017,6,19,7,597655967.3,597.6559673
2017,6,19,8,859927676.2,859.9276762
2017,6,19,9,1063987318,1063.987318
2017,6,19,10,1197317103,1197.317103
2017,6,19,11,1254721444,1254.721444
2017,6,19,12,1244438677,1244.438677
2017,6,19,13,1171018841,1171.018841
2017,6,19,14,1022827351,1022.827351
2017,6,19,15,808809910,808.80991
2017,6,19,16,553584518.7,553.5845187
2017,6,19,17,282282419.4,282.2824194
2017,6,19,18,76765527.76,76.76552776
2017,6,19,19,0,0
2017,6,19,20,0,0
2017,6,19,21,0,0
2017,6,19,22,0,0
2017,6,19,23,0,0
2017,6,20,0,0,0
2017,6,20,1,0,0
2017,6,20,2,0,0
2017,6,20,3,0,0
2017,6,20,4,0,0
2017,6,20,5,28133762.69,28.13376269
2017,6,20,6,90461540.55,90.46154055
2017,6,20,7,133055116.5,133.0551165
2017,6,20,8,105710426.2,105.7104262
2017,6,20,9,445586871.3,445.5868713
2017,6,20,10,568573833.9,568.5738339
2017,6,20,11,743149491.9,743.1494919
2017,6,20,12,1297175309,1297.175309
2017,6,20,13,1150453186,1150.453186
2017,6,20,14,1014095285,1014.095285
2017,6,20,15,893868903.8,893.8689038
2017,6,20,16,538884992,538.884992
2017,6,20,17,286321137.2,286.3211372
2017,6,20,18,53522132.88,53.52213288
2017,6,20,19,0,0
2017,6,20,20,0,0
2017,6,20,21,0,0
2017,6,20,22,0,0
2017,6,20,23,0,0
2017,6,21,0,0,0
2017,6,21,1,0,0
2017,6,21,2,0,0
2017,6,21,3,0,0
2017,6,21,4,0,0
2017,6,21,5,62462356.82,62.46235682
2017,6,21,6,296253237.4,296.2532374
2017,6,21,7,669137031.2,669.1370312
2017,6,21,8,962275636.6,962.2756366
2017,6,21,9,1175898726,1175.898726
2017,6,21,10,1224591244,1224.591244
2017,6,21,11,1366457382,1366.457382
2017,6,21,12,1348209059,1348.209059
2017,6,21,13,1260858766,1260.858766
2017,6,21,14,1107588386,1107.588386
2017,6,21,15,875167027.7,875.1670277
2017,6,21,16,561434598.6,561.4345986
2017,6,21,17,220342945.5,220.3429455
2017,6,21,18,73766638.9,73.7666389
2017,6,21,19,0,0
2017,6,21,20,0,0
2017,6,21,21,0,0
2017,6,21,22,0,0
2017,6,21,23,0,0
2017,6,22,0,0,0
2017,6,22,1,0,0
2017,6,22,2,0,0
2017,6,22,3,0,0
2017,6,22,4,0,0
2017,6,22,5,68896852.15,68.89685215
2017,6,22,6,319591302.9,319.5913029
2017,6,22,7,670675721,670.675721
2017,6,22,8,980316541.2,980.3165412
2017,6,22,9,201144365.3,201.1443653
2017,6,22,10,1222688870,1222.68887
2017,6,22,11,256474597.4,256.4745974
2017,6,22,12,1184057190,1184.05719
2017,6,22,13,1344661603,1344.661603
2017,6,22,14,1180911647,1180.911647
2017,6,22,15,948389444.4,948.3894444
2017,6,22,16,642239499.5,642.2394995
2017,6,22,17,255944161.9,255.9441619
2017,6,22,18,53058561.95,53.05856195
2017,6,22,19,0,0
2017,6,22,20,0,0
2017,6,22,21,0,0
2017,6,22,22,0,0
2017,6,22,23,0,0
2017,6,23,0,0,0
2017,6,23,1,0,0
2017,6,23,2,0,0
2017,6,23,3,0,0
2017,6,23,4,0,0
2017,6,23,5,65407020.84,65.40702084
2017,6,23,6,325730057.5,325.7300575
2017,6,23,7,686752489.9,686.7524899
2017,6,23,8,1004096331,1004.096331
2017,6,23,9,1241358859,1241.358859
2017,6,23,10,1401807678,1401.807678
2017,6,23,11,1472817630,1472.81763
2017,6,23,12,1423497979,1423.497979
2017,6,23,13,1342554494,1342.554494
2017,6,23,14,1183760024,1183.760024
2017,6,23,15,946883556.2,946.8835562
2017,6,23,16,642443869.6,642.4438696
2017,6,23,17,293497106.7,293.4971067
2017,6,23,18,47285426.74,47.28542674
2017,6,23,19,0,0
2017,6,23,20,0,0
2017,6,23,21,0,0
2017,6,23,22,0,0
2017,6,23,23,0,0
2017,6,24,0,0,0
2017,6,24,1,0,0
2017,6,24,2,0,0
2017,6,24,3,0,0
2017,6,24,4,0,0
2017,6,24,5,59400600.69,59.40060069
2017,6,24,6,315286026,315.286026
2017,6,24,7,648175926.6,648.1759266
2017,6,24,8,929770426,929.770426
2017,6,24,9,1137059140,1137.05914
2017,6,24,10,1262799794,1262.799794
2017,6,24,11,1238233679,1238.233679
2017,6,24,12,1139657786,1139.657786
2017,6,24,13,1229786585,1229.786585
2017,6,24,14,1079353974,1079.353974
2017,6,24,15,861251753,861.251753
2017,6,24,16,585299624.3,585.2996243
2017,6,24,17,275136447,275.136447
2017,6,24,18,56493524.44,56.49352444
2017,6,24,19,0,0
2017,6,24,20,0,0
2017,6,24,21,0,0
2017,6,24,22,0,0
2017,6,24,23,0,0
2017,6,25,0,0,0
2017,6,25,1,0,0
2017,6,25,2,0,0
2017,6,25,3,0,0
2017,6,25,4,0,0
2017,6,25,5,70940697.94,70.94069794
2017,6,25,6,302041630.3,302.0416303
2017,6,25,7,616095125.3,616.0951253
2017,6,25,8,890315534.5,890.3155345
2017,6,25,9,1094039966,1094.039966
2017,6,25,10,1189820647,1189.820647
2017,6,25,11,1242770671,1242.770671
2017,6,25,12,767087985.9,767.0879859
2017,6,25,13,726784885.4,726.7848854
2017,6,25,14,1020041894,1020.041894
2017,6,25,15,624976627.9,624.9766279
2017,6,25,16,542351723.5,542.3517235
2017,6,25,17,231453130.9,231.4531309
2017,6,25,18,78614598.54,78.61459854
2017,6,25,19,0,0
2017,6,25,20,0,0
2017,6,25,21,0,0
2017,6,25,22,0,0
2017,6,25,23,0,0
2017,6,26,0,0,0
2017,6,26,1,0,0
2017,6,26,2,0,0
2017,6,26,3,0,0
2017,6,26,4,0,0
2017,6,26,5,77815912.02,77.81591202
2017,6,26,6,250706964.7,250.7069647
2017,6,26,7,509351744.6,509.3517446
2017,6,26,8,728127375,728.127375
2017,6,26,9,936765955.9,936.7659559
2017,6,26,10,1168920999,1168.920999
2017,6,26,11,1227384261,1227.384261
2017,6,26,12,1224131167,1224.131167
2017,6,26,13,1180367554,1180.367554
2017,6,26,14,1038092066,1038.092066
2017,6,26,15,820728125.5,820.7281255
2017,6,26,16,551020990.9,551.0209909
2017,6,26,17,282577116,282.577116
2017,6,26,18,80578353.15,80.57835315
2017,6,26,19,0,0
2017,6,26,20,0,0
2017,6,26,21,0,0
2017,6,26,22,0,0
2017,6,26,23,0,0
2017,6,27,0,0,0
2017,6,27,1,0,0
2017,6,27,2,0,0
2017,6,27,3,0,0
2017,6,27,4,0,0
2017,6,27,5,88791133.55,88.79113355
2017,6,27,6,300557112,300.557112
2017,6,27,7,572327732.2,572.3277322
2017,6,27,8,832047619.4,832.0476194
2017,6,27,9,1004858390,1004.85839
2017,6,27,10,1091443270,1091.44327
2017,6,27,11,715149690.8,715.1496908
2017,6,27,12,716806356.8,716.8063568
2017,6,27,13,742475472.9,742.4754729
2017,6,27,14,66641678.1,66.6416781
2017,6,27,15,538581119.5,538.5811195
2017,6,27,16,371633337.7,371.6333377
2017,6,27,17,0,0
2017,6,27,18,0,0
2017,6,27,19,0,0
2017,6,27,20,0,0
2017,6,27,21,0,0
2017,6,27,22,0,0
2017,6,27,23,0,0
2017,6,28,0,0,0
2017,6,28,1,0,0
2017,6,28,2,0,0
2017,6,28,3,0,0
2017,6,28,4,0,0
2017,6,28,5,72286518.03,72.28651803
2017,6,28,6,294301356.7,294.3013567
2017,6,28,7,581321235.9,581.3212359
2017,6,28,8,855274171.5,855.2741715
2017,6,28,9,1071084058,1071.084058
2017,6,28,10,1197652679,1197.652679
2017,6,28,11,696094739.8,696.0947398
2017,6,28,12,700136231.7,700.1362317
2017,6,28,13,174069503.6,174.0695036
2017,6,28,14,706369214.9,706.3692149
2017,6,28,15,808417265.8,808.4172658
2017,6,28,16,495497988.2,495.4979882
2017,6,28,17,225933065.2,225.9330652
2017,6,28,18,60980871.75,60.98087175
2017,6,28,19,0,0
2017,6,28,20,0,0
2017,6,28,21,0,0
2017,6,28,22,0,0
2017,6,28,23,0,0
2017,6,29,0,0,0
2017,6,29,1,0,0
2017,6,29,2,0,0
2017,6,29,3,0,0
2017,6,29,4,0,0
2017,6,29,5,33044722.97,33.04472297
2017,6,29,6,43808791.54,43.80879154
2017,6,29,7,57637127.41,57.63712741
2017,6,29,8,313117703.2,313.1177032
2017,6,29,9,520797140.8,520.7971408
2017,6,29,10,426316026.9,426.3160269
2017,6,29,11,712461602.1,712.4616021
2017,6,29,12,1168849543,1168.849543
2017,6,29,13,1148548373,1148.548373
2017,6,29,14,786423762.9,786.4237629
2017,6,29,15,723763171.1,723.7631711
2017,6,29,16,467605341.2,467.6053412
2017,6,29,17,243261860.2,243.2618602
2017,6,29,18,73811306.76,73.81130676
2017,6,29,19,0,0
2017,6,29,20,0,0
2017,6,29,21,0,0
2017,6,29,22,0,0
2017,6,29,23,0,0
2017,6,30,0,0,0
2017,6,30,1,0,0
2017,6,30,2,0,0
2017,6,30,3,0,0
2017,6,30,4,0,0
2017,6,30,5,71805597.45,71.80559745
2017,6,30,6,273824350.7,273.8243507
2017,6,30,7,553759501.4,553.7595014
2017,6,30,8,950716288.2,950.7162882
2017,6,30,9,1135776218,1135.776218
2017,6,30,10,1270448919,1270.448919
2017,6,30,11,1338483066,1338.483066
2017,6,30,12,1327789242,1327.789242
2017,6,30,13,1244551593,1244.551593
2017,6,30,14,1134337213,1134.337213
2017,6,30,15,834940809.9,834.9408099
2017,6,30,16,445094084.5,445.0940845
2017,6,30,17,203942961.4,203.9429614
2017,6,30,18,70333219.71,70.33321971
2017,6,30,19,0,0
2017,6,30,20,0,0
2017,6,30,21,0,0
2017,6,30,22,0,0
2017,6,30,23,0,0
2017,7,1,0,0,0
2017,7,1,1,0,0
2017,7,1,2,0,0
2017,7,1,3,0,0
2017,7,1,4,0,0
2017,7,1,5,0,0
2017,7,1,6,120924269.6,120.9242696
2017,7,1,7,529504941,529.504941
2017,7,1,8,642732133.9,642.7321339
2017,7,1,9,618754009.6,618.7540096
2017,7,1,10,1125613195,1125.613195
2017,7,1,11,1160351234,1160.351234
2017,7,1,12,885784761.6,885.7847616
2017,7,1,13,776473585.2,776.4735852
2017,7,1,14,410722289.6,410.7222896
2017,7,1,15,871824613.3,871.8246133
2017,7,1,16,582579770.4,582.5797704
2017,7,1,17,170638515.6,170.6385156
2017,7,1,18,46588608.99,46.58860899
2017,7,1,19,0,0
2017,7,1,20,0,0
2017,7,1,21,0,0
2017,7,1,22,0,0
2017,7,1,23,0,0
2017,7,2,0,0,0
2017,7,2,1,0,0
2017,7,2,2,0,0
2017,7,2,3,0,0
2017,7,2,4,0,0
2017,7,2,5,80563270.79,80.56327079
2017,7,2,6,39061683.24,39.06168324
2017,7,2,7,435146802.8,435.1468028
2017,7,2,8,437629241.1,437.6292411
2017,7,2,9,452953279.4,452.9532794
2017,7,2,10,68054298,68.054298
2017,7,2,11,401584531.8,401.5845318
2017,7,2,12,825469792.2,825.4697922
2017,7,2,13,49423813.52,49.42381352
2017,7,2,14,999709080.9,999.7090809
2017,7,2,15,284436749.7,284.4367497
2017,7,2,16,575282684.8,575.2826848
2017,7,2,17,238319237.6,238.3192376
2017,7,2,18,61572360.71,61.57236071
2017,7,2,19,0,0
2017,7,2,20,0,0
2017,7,2,21,0,0
2017,7,2,22,0,0
2017,7,2,23,0,0
2017,7,3,0,0,0
2017,7,3,1,0,0
2017,7,3,2,0,0
2017,7,3,3,0,0
2017,7,3,4,0,0
2017,7,3,5,0,0
2017,7,3,6,252031940.8,252.0319408
2017,7,3,7,476615398.2,476.6153982
2017,7,3,8,262041274.3,262.0412743
2017,7,3,9,959982448,959.982448
2017,7,3,10,905963504.3,905.9635043
2017,7,3,11,1023816278,1023.816278
2017,7,3,12,903050132.9,903.0501329
2017,7,3,13,1210871133,1210.871133
2017,7,3,14,869487465.6,869.4874656
2017,7,3,15,754206755.6,754.2067556
2017,7,3,16,583719780,583.71978
2017,7,3,17,281344341.1,281.3443411
2017,7,3,18,64038756.32,64.03875632
2017,7,3,19,0,0
2017,7,3,20,0,0
2017,7,3,21,0,0
2017,7,3,22,0,0
2017,7,3,23,0,0
2017,7,4,0,0,0
2017,7,4,1,0,0
2017,7,4,2,0,0
2017,7,4,3,0,0
2017,7,4,4,0,0
2017,7,4,5,54666227.42,54.66622742
2017,7,4,6,294841455.9,294.8414559
2017,7,4,7,637033793.1,637.0337931
2017,7,4,8,937727019.7,937.7270197
2017,7,4,9,1156912671,1156.912671
2017,7,4,10,1305833114,1305.833114
2017,7,4,11,1403117671,1403.117671
2017,7,4,12,1369665480,1369.66548
2017,7,4,13,1305603380,1305.60338
2017,7,4,14,1155122847,1155.122847
2017,7,4,15,926688595.6,926.6885956
2017,7,4,16,629113354.3,629.1133543
2017,7,4,17,294146128.1,294.1461281
2017,7,4,18,55297758.16,55.29775816
2017,7,4,19,0,0
2017,7,4,20,0,0
2017,7,4,21,0,0
2017,7,4,22,0,0
2017,7,4,23,0,0
2017,7,5,0,0,0
2017,7,5,1,0,0
2017,7,5,2,0,0
2017,7,5,3,0,0
2017,7,5,4,0,0
2017,7,5,5,56724340.1,56.7243401
2017,7,5,6,305475407.7,305.4754077
2017,7,5,7,654343977.1,654.3439771
2017,7,5,8,960517517.2,960.5175172
2017,7,5,9,1188144348,1188.144348
2017,7,5,10,1334100693,1334.100693
2017,7,5,11,1404652032,1404.652032
2017,7,5,12,1391833661,1391.833661
2017,7,5,13,1310614594,1310.614594
2017,7,5,14,1116408005,1116.408005
2017,7,5,15,897756630.3,897.7566303
2017,7,5,16,608327232.5,608.3272325
2017,7,5,17,252807763.7,252.8077637
2017,7,5,18,69015331.32,69.01533132
2017,7,5,19,0,0
2017,7,5,20,0,0
2017,7,5,21,0,0
2017,7,5,22,0,0
2017,7,5,23,0,0
2017,7,6,0,0,0
2017,7,6,1,0,0
2017,7,6,2,0,0
2017,7,6,3,0,0
2017,7,6,4,0,0
2017,7,6,5,57384012.12,57.38401212
2017,7,6,6,291072955.4,291.0729554
2017,7,6,7,617067468.5,617.0674685
2017,7,6,8,906250549.2,906.2505492
2017,7,6,9,1121185583,1121.185583
2017,7,6,10,1251601996,1251.601996
2017,7,6,11,1313315669,1313.315669
2017,7,6,12,1310478022,1310.478022
2017,7,6,13,1235723317,1235.723317
2017,7,6,14,1093694512,1093.694512
2017,7,6,15,492819746.1,492.8197461
2017,7,6,16,597215035.1,597.2150351
2017,7,6,17,283626433.3,283.6264333
2017,7,6,18,62282546.04,62.28254604
2017,7,6,19,0,0
2017,7,6,20,0,0
2017,7,6,21,0,0
2017,7,6,22,0,0
2017,7,6,23,0,0
2017,7,7,0,0,0
2017,7,7,1,0,0
2017,7,7,2,0,0
2017,7,7,3,0,0
2017,7,7,4,0,0
2017,7,7,5,67069844.74,67.06984474
2017,7,7,6,283473186.2,283.4731862
2017,7,7,7,592554762.8,592.5547628
2017,7,7,8,871977098.2,871.9770982
2017,7,7,9,1082683036,1082.683036
2017,7,7,10,569952966.2,569.9529662
2017,7,7,11,652843637.2,652.8436372
2017,7,7,12,518112466.4,518.1124664
2017,7,7,13,494361392.9,494.3613929
2017,7,7,14,189462940.5,189.4629405
2017,7,7,15,662287889.2,662.2878892
2017,7,7,16,550182171.1,550.1821711
2017,7,7,17,289844052.1,289.8440521
2017,7,7,18,77494823.25,77.49482325
2017,7,7,19,0,0
2017,7,7,20,0,0
2017,7,7,21,0,0
2017,7,7,22,0,0
2017,7,7,23,0,0
2017,7,8,0,0,0
2017,7,8,1,0,0
2017,7,8,2,0,0
2017,7,8,3,0,0
2017,7,8,4,0,0
2017,7,8,5,62784085.78,62.78408578
2017,7,8,6,296099258.7,296.0992587
2017,7,8,7,632183661.4,632.1836614
2017,7,8,8,938199900,938.1999
2017,7,8,9,1165715096,1165.715096
2017,7,8,10,1325999419,1325.999419
2017,7,8,11,1391305542,1391.305542
2017,7,8,12,1380191638,1380.191638
2017,7,8,13,1294575687,1294.575687
2017,7,8,14,1140940465,1140.940465
2017,7,8,15,913456058.5,913.4560585
2017,7,8,16,617216661.1,617.2166611
2017,7,8,17,286192948.6,286.1929486
2017,7,8,18,58087860.42,58.08786042
2017,7,8,19,0,0
2017,7,8,20,0,0
2017,7,8,21,0,0
2017,7,8,22,0,0
2017,7,8,23,0,0
2017,7,9,0,0,0
2017,7,9,1,0,0
2017,7,9,2,0,0
2017,7,9,3,0,0
2017,7,9,4,0,0
2017,7,9,5,55329839.6,55.3298396
2017,7,9,6,217393053.3,217.3930533
2017,7,9,7,412761783.7,412.7617837
2017,7,9,8,332430982.4,332.4309824
2017,7,9,9,788613547.1,788.6135471
2017,7,9,10,697606298.1,697.6062981
2017,7,9,11,1383242800,1383.2428
2017,7,9,12,1368445357,1368.445357
2017,7,9,13,1288514333,1288.514333
2017,7,9,14,1131789050,1131.78905
2017,7,9,15,909845133.9,909.8451339
2017,7,9,16,617215746.6,617.2157466
2017,7,9,17,295959851.7,295.9598517
2017,7,9,18,62762731.18,62.76273118
2017,7,9,19,0,0
2017,7,9,20,0,0
2017,7,9,21,0,0
2017,7,9,22,0,0
2017,7,9,23,0,0
2017,7,10,0,0,0
2017,7,10,1,0,0
2017,7,10,2,0,0
2017,7,10,3,0,0
2017,7,10,4,0,0
2017,7,10,5,58207966.73,58.20796673
2017,7,10,6,285298798.9,285.2987989
2017,7,10,7,610898686.3,610.8986863
2017,7,10,8,903300291.2,903.3002912
2017,7,10,9,1122934435,1122.934435
2017,7,10,10,1253762636,1253.762636
2017,7,10,11,1316543156,1316.543156
2017,7,10,12,1358694001,1358.694001
2017,7,10,13,1277493224,1277.493224
2017,7,10,14,1124087248,1124.087248
2017,7,10,15,897042859.2,897.0428592
2017,7,10,16,612377991.7,612.3779917
2017,7,10,17,297795463.5,297.7954635
2017,7,10,18,71871482.72,71.87148272
2017,7,10,19,0,0
2017,7,10,20,0,0
2017,7,10,21,0,0
2017,7,10,22,0,0
2017,7,10,23,0,0
2017,7,11,0,0,0
2017,7,11,1,0,0
2017,7,11,2,0,0
2017,7,11,3,0,0
2017,7,11,4,0,0
2017,7,11,5,65632570.25,65.63257025
2017,7,11,6,286331806.8,286.3318068
2017,7,11,7,605932956.3,605.9329563
2017,7,11,8,899473351.4,899.4733514
2017,7,11,9,1123892023,1123.892023
2017,7,11,10,1262738947,1262.738947
2017,7,11,11,1354740366,1354.740366
2017,7,11,12,1213207244,1213.207244
2017,7,11,13,1017645118,1017.645118
2017,7,11,14,773222015.4,773.2220154
2017,7,11,15,491964403.6,491.9644036
2017,7,11,16,388077844.8,388.0778448
2017,7,11,17,94502133.12,94.50213312
2017,7,11,18,20168061.58,20.16806158
2017,7,11,19,0,0
2017,7,11,20,0,0
2017,7,11,21,0,0
2017,7,11,22,0,0
2017,7,11,23,0,0
2017,7,12,0,0,0
2017,7,12,1,0,0
2017,7,12,2,0,0
2017,7,12,3,0,0
2017,7,12,4,0,0
2017,7,12,5,59649928.25,59.64992825
2017,7,12,6,217616857.5,217.6168575
2017,7,12,7,645907552.6,645.9075526
2017,7,12,8,956236536.7,956.2365367
2017,7,12,9,1183182764,1183.182764
2017,7,12,10,1328453933,1328.453933
2017,7,12,11,1396728788,1396.728788
2017,7,12,12,1397408355,1397.408355
2017,7,12,13,1317669020,1317.66902
2017,7,12,14,1164303040,1164.30304
2017,7,12,15,940427973,940.427973
2017,7,12,16,639768584.5,639.7685845
2017,7,12,17,296732976.7,296.7329767
2017,7,12,18,51224874.56,51.22487456
2017,7,12,19,0,0
2017,7,12,20,0,0
2017,7,12,21,0,0
2017,7,12,22,0,0
2017,7,12,23,0,0
2017,7,13,0,0,0
2017,7,13,1,0,0
2017,7,13,2,0,0
2017,7,13,3,0,0
2017,7,13,4,0,0
2017,7,13,5,53541601.23,53.54160123
2017,7,13,6,283911222.3,283.9112223
2017,7,13,7,611820973.5,611.8209735
2017,7,13,8,904457677.1,904.4576771
2017,7,13,9,1120313717,1120.313717
2017,7,13,10,1302895842,1302.895842
2017,7,13,11,749831211.3,749.8312113
2017,7,13,12,858388376.7,858.3883767
2017,7,13,13,1276438572,1276.438572
2017,7,13,14,1105463474,1105.463474
2017,7,13,15,880136172.1,880.1361721
2017,7,13,16,596315611.6,596.3156116
2017,7,13,17,287923387.8,287.9233878
2017,7,13,18,67701733.67,67.70173367
2017,7,13,19,0,0
2017,7,13,20,0,0
2017,7,13,21,0,0
2017,7,13,22,0,0
2017,7,13,23,0,0
2017,7,14,0,0,0
2017,7,14,1,0,0
2017,7,14,2,0,0
2017,7,14,3,0,0
2017,7,14,4,0,0
2017,7,14,5,50276820.14,50.27682014
2017,7,14,6,284814425.9,284.8144259
2017,7,14,7,630023813.4,630.0238134
2017,7,14,8,934057381.4,934.0573814
2017,7,14,9,1160164423,1160.164423
2017,7,14,10,1312925463,1312.925463
2017,7,14,11,1378253536,1378.253536
2017,7,14,12,1366783691,1366.783691
2017,7,14,13,1279250856,1279.250856
2017,7,14,14,1123734722,1123.734722
2017,7,14,15,904441764.1,904.4417641
2017,7,14,16,471252451.2,471.2524512
2017,7,14,17,288899114.8,288.8991148
2017,7,14,18,56479871.06,56.47987106
2017,7,14,19,0,0
2017,7,14,20,0,0
2017,7,14,21,0,0
2017,7,14,22,0,0
2017,7,14,23,0,0
2017,7,15,0,0,0
2017,7,15,1,0,0
2017,7,15,2,0,0
2017,7,15,3,0,0
2017,7,15,4,0,0
2017,7,15,5,45433463.71,45.43346371
2017,7,15,6,278352014.1,278.3520141
2017,7,15,7,615976478.5,615.9764785
2017,7,15,8,935520895.7,935.5208957
2017,7,15,9,1172361148,1172.361148
2017,7,15,10,1325303390,1325.30339
2017,7,15,11,1394314026,1394.314026
2017,7,15,12,1385021528,1385.021528
2017,7,15,13,1306972392,1306.972392
2017,7,15,14,1150986791,1150.986791
2017,7,15,15,839635408.1,839.6354081
2017,7,15,16,447293258,447.293258
2017,7,15,17,224891841.6,224.8918416
2017,7,15,18,65848455.98,65.84845598
2017,7,15,19,0,0
2017,7,15,20,0,0
2017,7,15,21,0,0
2017,7,15,22,0,0
2017,7,15,23,0,0
2017,7,16,0,0,0
2017,7,16,1,0,0
2017,7,16,2,0,0
2017,7,16,3,0,0
2017,7,16,4,0,0
2017,7,16,5,15400856.18,15.40085618
2017,7,16,6,88258259.25,88.25825925
2017,7,16,7,468501594.3,468.5015943
2017,7,16,8,330596529,330.596529
2017,7,16,9,897915943.9,897.9159439
2017,7,16,10,1038123648,1038.123648
2017,7,16,11,1015713174,1015.713174
2017,7,16,12,1115837817,1115.837817
2017,7,16,13,798218454,798.218454
2017,7,16,14,513642053.4,513.6420534
2017,7,16,15,831550412.4,831.5504124
2017,7,16,16,562367860.2,562.3678602
2017,7,16,17,279545067.3,279.5450673
2017,7,16,18,70189247.62,70.18924762
2017,7,16,19,0,0
2017,7,16,20,0,0
2017,7,16,21,0,0
2017,7,16,22,0,0
2017,7,16,23,0,0
2017,7,17,0,0,0
2017,7,17,1,0,0
2017,7,17,2,0,0
2017,7,17,3,0,0
2017,7,17,4,0,0
2017,7,17,5,54601984.51,54.60198451
2017,7,17,6,238211778.7,238.2117787
2017,7,17,7,568728696.7,568.7286967
2017,7,17,8,843275902.9,843.2759029
2017,7,17,9,1047537720,1047.53772
2017,7,17,10,1085251320,1085.25132
2017,7,17,11,1072412829,1072.412829
2017,7,17,12,685187583.2,685.1875832
2017,7,17,13,608398688.9,608.3986889
2017,7,17,14,214726349.7,214.7263497
2017,7,17,15,100326063.6,100.3260636
2017,7,17,16,44325402.2,44.3254022
2017,7,17,17,4345176.69,4.34517669
2017,7,17,18,65326114.18,65.32611418
2017,7,17,19,0,0
2017,7,17,20,0,0
2017,7,17,21,0,0
2017,7,17,22,0,0
2017,7,17,23,0,0
2017,7,18,0,0,0
2017,7,18,1,0,0
2017,7,18,2,0,0
2017,7,18,3,0,0
2017,7,18,4,0,0
2017,7,18,5,61693130.05,61.69313005
2017,7,18,6,222468803,222.468803
2017,7,18,7,576611639.2,576.6116392
2017,7,18,8,871732244.3,871.7322443
2017,7,18,9,1102038080,1102.03808
2017,7,18,10,1261780627,1261.780627
2017,7,18,11,1333989241,1333.989241
2017,7,18,12,1337431828,1337.431828
2017,7,18,13,1267719919,1267.719919
2017,7,18,14,1133219884,1133.219884
2017,7,18,15,445062959.5,445.0629595
2017,7,18,16,355965552.8,355.9655528
2017,7,18,17,282251050.5,282.2510505
2017,7,18,18,48587790.75,48.58779075
2017,7,18,19,0,0
2017,7,18,20,0,0
2017,7,18,21,0,0
2017,7,18,22,0,0
2017,7,18,23,0,0
2017,7,19,0,0,0
2017,7,19,1,0,0
2017,7,19,2,0,0
2017,7,19,3,0,0
2017,7,19,4,0,0
2017,7,19,5,46085179.2,46.0851792
2017,7,19,6,267661939.8,267.6619398
2017,7,19,7,611266211.1,611.2662111
2017,7,19,8,920035592.8,920.0355928
2017,7,19,9,1147423240,1147.42324
2017,7,19,10,1299715180,1299.71518
2017,7,19,11,1366826614,1366.826614
2017,7,19,12,1364907169,1364.907169
2017,7,19,13,1276945229,1276.945229
2017,7,19,14,672304950.6,672.3049506
2017,7,19,15,633288857.4,633.2888574
2017,7,19,16,558273324.8,558.2733248
2017,7,19,17,281371106.8,281.3711068
2017,7,19,18,58025115.08,58.02511508
2017,7,19,19,0,0
2017,7,19,20,0,0
2017,7,19,21,0,0
2017,7,19,22,0,0
2017,7,19,23,0,0
2017,7,20,0,0,0
2017,7,20,1,0,0
2017,7,20,2,0,0
2017,7,20,3,0,0
2017,7,20,4,0,0
2017,7,20,5,52951518.39,52.95151839
2017,7,20,6,259813536.6,259.8135366
2017,7,20,7,571365936.7,571.3659367
2017,7,20,8,854729408.1,854.7294081
2017,7,20,9,924388944.2,924.3889442
2017,7,20,10,1019124057,1019.124057
2017,7,20,11,811251254.7,811.2512547
2017,7,20,12,458552514,458.552514
2017,7,20,13,1004879181,1004.879181
2017,7,20,14,1053274716,1053.274716
2017,7,20,15,863469278.3,863.4692783
2017,7,20,16,579876012.5,579.8760125
2017,7,20,17,251902365.2,251.9023652
2017,7,20,18,63835075.94,63.83507594
2017,7,20,19,0,0
2017,7,20,20,0,0
2017,7,20,21,0,0
2017,7,20,22,0,0
2017,7,20,23,0,0
2017,7,21,0,0,0
2017,7,21,1,0,0
2017,7,21,2,0,0
2017,7,21,3,0,0
2017,7,21,4,0,0
2017,7,21,5,0,0
2017,7,21,6,2972592.617,2.972592617
2017,7,21,7,78726828.33,78.72682833
2017,7,21,8,18813200.85,18.81320085
2017,7,21,9,228850628.2,228.8506282
2017,7,21,10,129150181.3,129.1501813
2017,7,21,11,177547544.9,177.5475449
2017,7,21,12,224295985.7,224.2959857
