date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential,poten_2,poten_7
2016-03-15 13:00:00,15971,7.938,3,13,1,10973.0,15760.0,5376.727272727272,378.72727272727207,5165.727272727272
2016-03-15 14:00:00,15854,8.071,3,14,1,10968.0,15874.0,5316.90909090909,430.9090909090901,5336.90909090909
2016-03-15 15:00:00,15910,7.992,3,15,1,11370.0,16040.0,5023.363636363636,483.363636363636,5153.363636363636
2016-03-15 16:00:00,15995,7.594,3,16,1,12503.0,16107.0,4454.90909090909,962.90909090909,4566.90909090909
2016-03-15 17:00:00,15771,6.761,3,17,1,13264.0,16054.0,3823.454545454546,1316.454545454546,4106.454545454546
2016-03-15 18:00:00,16204,6.152,3,18,1,14124.0,16363.0,3773.454545454546,1693.454545454546,3932.454545454546
2016-03-15 19:00:00,15476,5.537,3,19,1,13748.0,15614.0,3517.09090909091,1789.09090909091,3655.09090909091
2016-03-15 20:00:00,14360,4.814,3,20,1,12994.0,14612.0,3176.363636363636,1810.363636363636,3428.363636363636
2016-03-15 21:00:00,13161,4.142,3,21,1,12161.0,13398.0,2777.454545454546,1777.454545454546,3014.454545454546
2016-03-15 22:00:00,12199,3.472,3,22,1,11198.0,12286.0,2703.454545454546,1702.454545454546,2790.454545454546
2016-03-15 23:00:00,11207,2.843,3,23,1,10515.0,11328.0,2474.09090909091,1782.09090909091,2595.09090909091
2016-03-16 00:00:00,10625,2.273,3,0,2,10135.0,10786.0,1995.0,1505.0,2156.0
2016-03-16 01:00:00,10428,1.722,3,1,2,10067.0,10525.0,2124.0,1763.0,2221.0
2016-03-16 02:00:00,10372,1.464,3,2,2,10055.0,10442.0,2204.181818181818,1887.181818181818,2274.181818181818
2016-03-16 03:00:00,10455,1.127,3,3,2,10220.0,10504.0,2302.090909090909,2067.090909090909,2351.090909090909
2016-03-16 04:00:00,10960,0.965,3,4,2,10811.0,10966.0,2699.181818181818,2550.181818181818,2705.181818181818
2016-03-16 05:00:00,12427,0.865,3,5,2,12394.0,12554.0,3846.727272727272,3813.727272727272,3973.727272727272
2016-03-16 06:00:00,14350,1.158,3,6,2,14318.0,14489.0,5206.727272727272,5174.727272727272,5345.727272727272
2016-03-16 07:00:00,15477,2.36,3,7,2,15429.0,15792.0,5449.818181818182,5401.818181818182,5764.818181818182
2016-03-16 08:00:00,15472,4.268,3,8,2,15503.0,16337.0,4742.727272727272,4773.727272727272,5607.727272727272
2016-03-16 09:00:00,15159,5.924,3,9,2,15128.0,16206.0,4109.90909090909,4078.90909090909,5156.90909090909
2016-03-16 10:00:00,15186,7.039,3,10,2,14903.0,15868.0,4063.363636363636,3780.363636363636,4745.363636363636
2016-03-16 11:00:00,14974,7.824,3,11,2,14654.0,15491.0,3916.90909090909,3596.90909090909,4433.90909090909
2016-03-16 12:00:00,15010,8.334,3,12,2,14650.0,15369.0,4189.09090909091,3829.09090909091,4548.09090909091
2016-03-16 13:00:00,14930,8.583,3,13,2,14489.0,15274.0,4335.727272727272,3894.727272727272,4679.727272727272
2016-03-16 14:00:00,14866,8.57,3,14,2,14496.0,15240.0,4328.90909090909,3958.90909090909,4702.90909090909
2016-03-16 15:00:00,15028,8.208,3,15,2,14750.0,15470.0,4141.363636363636,3863.363636363636,4583.363636363636
2016-03-16 16:00:00,15445,7.208,3,16,2,15216.0,15777.0,3904.90909090909,3675.90909090909,4236.90909090909
2016-03-16 17:00:00,15232,5.257,3,17,2,15219.0,15693.0,3284.454545454546,3271.454545454546,3745.454545454546
2016-03-16 18:00:00,15993,4.242,3,18,2,16042.0,16151.0,3562.454545454546,3611.454545454546,3720.454545454546
2016-03-16 19:00:00,15430,3.53,3,19,2,15407.0,15416.0,3471.09090909091,3448.09090909091,3457.09090909091
2016-03-16 20:00:00,14404,2.793,3,20,2,14370.0,14482.0,3220.363636363636,3186.363636363636,3298.363636363636
2016-03-16 21:00:00,13138,2.147,3,21,2,13180.0,13306.0,2754.454545454546,2796.454545454546,2922.454545454546
2016-03-16 22:00:00,12112,1.481,3,22,2,12111.0,12255.0,2616.454545454546,2615.454545454546,2759.454545454546
2016-03-16 23:00:00,11182,0.911,3,23,2,11126.0,11269.0,2449.09090909091,2393.09090909091,2536.09090909091
2016-03-17 00:00:00,10633,0.409,3,0,3,10618.0,10732.0,2003.0,1988.0,2102.0
2016-03-17 01:00:00,10410,-0.058,3,1,3,10438.0,10526.0,2106.0,2134.0,2222.0
2016-03-17 02:00:00,10394,-0.506,3,2,3,10394.0,10488.0,2226.181818181818,2226.181818181818,2320.181818181818
2016-03-17 03:00:00,10446,-0.931,3,3,3,10500.0,10601.0,2293.090909090909,2347.090909090909,2448.090909090909
2016-03-17 04:00:00,10911,-1.297,3,4,3,10975.0,11067.0,2650.181818181818,2714.181818181818,2806.181818181818
2016-03-17 05:00:00,12334,-1.513,3,5,3,12460.0,12636.0,3753.727272727272,3879.727272727272,4055.727272727272
2016-03-17 06:00:00,14180,-0.074,3,6,3,14393.0,14582.0,5036.727272727272,5249.727272727272,5438.727272727272
2016-03-17 07:00:00,15200,1.763,3,7,3,15687.0,15648.0,5172.818181818182,5659.818181818182,5620.818181818182
2016-03-17 08:00:00,15233,3.925,3,8,3,16193.0,15724.0,4503.727272727272,5463.727272727272,4994.727272727272
2016-03-17 09:00:00,14936,7.062,3,9,3,16220.0,15352.0,3886.90909090909,5170.90909090909,4302.90909090909
2016-03-17 10:00:00,14788,8.809,3,10,3,16284.0,15191.0,3665.363636363636,5161.363636363636,4068.363636363636
2016-03-17 11:00:00,14467,9.641,3,11,3,16048.0,14936.0,3409.90909090909,4990.90909090909,3878.90909090909
2016-03-17 12:00:00,14435,10.168,3,12,3,16051.0,14895.0,3614.09090909091,5230.09090909091,4074.09090909091
2016-03-17 13:00:00,14389,10.431,3,13,3,15971.0,14871.0,3794.727272727272,5376.727272727272,4276.727272727272
2016-03-17 14:00:00,14406,10.358,3,14,3,15854.0,14955.0,3868.90909090909,5316.90909090909,4417.90909090909
2016-03-17 15:00:00,14676,9.872,3,15,3,15910.0,15232.0,3789.363636363636,5023.363636363636,4345.363636363636
2016-03-17 16:00:00,15137,8.32,3,16,3,15995.0,15562.0,3596.90909090909,4454.90909090909,4021.90909090909
2016-03-17 17:00:00,15099,5.474,3,17,3,15771.0,15667.0,3151.454545454546,3823.454545454546,3719.454545454546
2016-03-17 18:00:00,15986,4.313,3,18,3,16204.0,16330.0,3555.454545454546,3773.454545454546,3899.454545454546
2016-03-17 19:00:00,15504,3.605,3,19,3,15476.0,15675.0,3545.09090909091,3517.09090909091,3716.09090909091
2016-03-17 20:00:00,14434,2.835,3,20,3,14360.0,14557.0,3250.363636363636,3176.363636363636,3373.363636363636
2016-03-17 21:00:00,13208,2.053,3,21,3,13161.0,13322.0,2824.454545454546,2777.454545454546,2938.454545454546
2016-03-17 22:00:00,12146,1.448,3,22,3,12199.0,12258.0,2650.454545454546,2703.454545454546,2762.454545454546
2016-03-17 23:00:00,11196,1.335,3,23,3,11207.0,11346.0,2463.09090909091,2474.09090909091,2613.09090909091
2016-03-18 00:00:00,10578,1.644,3,0,4,10625.0,10744.0,1948.0,1995.0,2114.0
2016-03-18 01:00:00,10406,1.814,3,1,4,10428.0,10538.0,2102.0,2124.0,2234.0
2016-03-18 02:00:00,10343,1.852,3,2,4,10372.0,10469.0,2175.181818181818,2204.181818181818,2301.181818181818
2016-03-18 03:00:00,10438,1.886,3,3,4,10455.0,10570.0,2285.090909090909,2302.090909090909,2417.090909090909
2016-03-18 04:00:00,10945,1.97,3,4,4,10960.0,11058.0,2684.181818181818,2699.181818181818,2797.181818181818
2016-03-18 05:00:00,12286,2.111,3,5,4,12427.0,12481.0,3705.727272727272,3846.727272727272,3900.727272727272
2016-03-18 06:00:00,14272,2.714,3,6,4,14350.0,14398.0,5128.727272727272,5206.727272727272,5254.727272727272
2016-03-18 07:00:00,15746,3.698,3,7,4,15477.0,15682.0,5718.818181818182,5449.818181818182,5654.818181818182
2016-03-18 08:00:00,16448,4.8,3,8,4,15472.0,16135.0,5718.727272727272,4742.727272727272,5405.727272727272
2016-03-18 09:00:00,16614,5.954,3,9,4,15159.0,16010.0,5564.90909090909,4109.90909090909,4960.90909090909
2016-03-18 10:00:00,16565,6.951,3,10,4,15186.0,15924.0,5442.363636363636,4063.363636363636,4801.363636363636
2016-03-18 11:00:00,16258,7.773,3,11,4,14974.0,15673.0,5200.90909090909,3916.90909090909,4615.90909090909
2016-03-18 12:00:00,16239,8.354,3,12,4,15010.0,15480.0,5418.09090909091,4189.09090909091,4659.09090909091
2016-03-18 13:00:00,16131,8.567,3,13,4,14930.0,15246.0,5536.727272727272,4335.727272727272,4651.727272727272
2016-03-18 14:00:00,15882,8.323,3,14,4,14866.0,14955.0,5344.90909090909,4328.90909090909,4417.90909090909
2016-03-18 15:00:00,15782,7.817,3,15,4,15028.0,15049.0,4895.363636363636,4141.363636363636,4162.363636363636
2016-03-18 16:00:00,15926,7.131,3,16,4,15445.0,15340.0,4385.90909090909,3904.90909090909,3799.90909090909
2016-03-18 17:00:00,15616,6.122,3,17,4,15232.0,15418.0,3668.454545454546,3284.454545454546,3470.454545454546
2016-03-18 18:00:00,15672,5.542,3,18,4,15993.0,15810.0,3241.454545454546,3562.454545454546,3379.454545454546
2016-03-18 19:00:00,14934,5.112,3,19,4,15430.0,15192.0,2975.09090909091,3471.09090909091,3233.09090909091
2016-03-18 20:00:00,13851,4.826,3,20,4,14404.0,14121.0,2667.363636363636,3220.363636363636,2937.363636363636
2016-03-18 21:00:00,12770,4.672,3,21,4,13138.0,13044.0,2386.454545454546,2754.454545454546,2660.454545454546
2016-03-18 22:00:00,11912,4.54,3,22,4,12112.0,12197.0,2416.454545454546,2616.454545454546,2701.454545454546
2016-03-18 23:00:00,11009,4.38,3,23,4,11182.0,11274.0,2276.09090909091,2449.09090909091,2541.09090909091
2016-03-19 00:00:00,10326,4.199,3,0,5,10633.0,10670.0,1696.0,2003.0,2040.0
2016-03-19 01:00:00,9983,3.986,3,1,5,10410.0,10349.0,1679.0,2106.0,2045.0
2016-03-19 02:00:00,9828,3.757,3,2,5,10394.0,10231.0,1660.181818181818,2226.181818181818,2063.181818181818
2016-03-19 03:00:00,9834,3.599,3,3,5,10446.0,10228.0,1681.090909090909,2293.090909090909,2075.090909090909
2016-03-19 04:00:00,9985,3.618,3,4,5,10911.0,10333.0,1724.181818181818,2650.181818181818,2072.181818181818
2016-03-19 05:00:00,10468,3.544,3,5,5,12334.0,10828.0,1887.727272727272,3753.727272727272,2247.727272727272
2016-03-19 06:00:00,11268,4.23,3,6,5,14180.0,11536.0,2124.727272727272,5036.727272727272,2392.727272727272
2016-03-19 07:00:00,12443,4.906,3,7,5,15200.0,12487.0,2415.818181818182,5172.818181818182,2459.818181818182
2016-03-19 08:00:00,13431,5.659,3,8,5,15233.0,13006.0,2701.727272727272,4503.727272727272,2276.727272727272
2016-03-19 09:00:00,13827,6.586,3,9,5,14936.0,12974.0,2777.90909090909,3886.90909090909,1924.90909090909
2016-03-19 10:00:00,13788,7.584,3,10,5,14788.0,12723.0,2665.363636363636,3665.363636363636,1600.363636363636
2016-03-19 11:00:00,13583,8.419,3,11,5,14467.0,12440.0,2525.90909090909,3409.90909090909,1382.90909090909
2016-03-19 12:00:00,13280,8.908,3,12,5,14435.0,12121.0,2459.09090909091,3614.09090909091,1300.09090909091
2016-03-19 13:00:00,12943,9.054,3,13,5,14389.0,11882.0,2348.727272727272,3794.727272727272,1287.727272727272
2016-03-19 14:00:00,12874,8.86,3,14,5,14406.0,11831.0,2336.90909090909,3868.90909090909,1293.90909090909
2016-03-19 15:00:00,13133,8.348,3,15,5,14676.0,12183.0,2246.363636363636,3789.363636363636,1296.363636363636
2016-03-19 16:00:00,13631,7.396,3,16,5,15137.0,12971.0,2090.90909090909,3596.90909090909,1430.90909090909
2016-03-19 17:00:00,13772,5.622,3,17,5,15099.0,13517.0,1824.454545454546,3151.454545454546,1569.454545454546
2016-03-19 18:00:00,14086,4.644,3,18,5,15986.0,14226.0,1655.454545454546,3555.454545454546,1795.454545454546
2016-03-19 19:00:00,13509,3.964,3,19,5,15504.0,13724.0,1550.09090909091,3545.09090909091,1765.09090909091
2016-03-19 20:00:00,12692,3.317,3,20,5,14434.0,12957.0,1508.363636363636,3250.363636363636,1773.363636363636
2016-03-19 21:00:00,11940,3.023,3,21,5,13208.0,12222.0,1556.454545454546,2824.454545454546,1838.454545454546
2016-03-19 22:00:00,11188,2.945,3,22,5,12146.0,11366.0,1692.454545454546,2650.454545454546,1870.454545454546
2016-03-19 23:00:00,10398,3.06,3,23,5,11196.0,10584.0,1665.09090909091,2463.09090909091,1851.09090909091
2016-03-20 00:00:00,9855,3.286,3,0,6,10578.0,10084.0,1225.0,1948.0,1454.0
2016-03-20 01:00:00,9644,3.435,3,1,6,10406.0,9847.0,1340.0,2102.0,1543.0
2016-03-20 02:00:00,9545,3.478,3,2,6,10343.0,9752.0,1377.181818181818,2175.181818181818,1584.181818181818
2016-03-20 03:00:00,9497,3.373,3,3,6,10438.0,9700.0,1344.090909090909,2285.090909090909,1547.090909090909
2016-03-20 04:00:00,9588,3.175,3,4,6,10945.0,9760.0,1327.181818181818,2684.181818181818,1499.181818181818
2016-03-20 05:00:00,9738,3.121,3,5,6,12286.0,9989.0,1157.727272727272,3705.727272727272,1408.727272727272
2016-03-20 06:00:00,10091,4.021,3,6,6,14272.0,10317.0,947.727272727272,5128.727272727272,1173.727272727272
2016-03-20 07:00:00,10861,5.346,3,7,6,15746.0,10976.0,833.818181818182,5718.818181818182,948.818181818182
2016-03-20 08:00:00,11616,6.563,3,8,6,16448.0,11242.0,886.7272727272721,5718.727272727272,512.7272727272721
2016-03-20 09:00:00,11821,7.669,3,9,6,16614.0,11363.0,771.9090909090901,5564.90909090909,313.9090909090901
2016-03-20 10:00:00,12025,8.419,3,10,6,16565.0,11367.0,902.363636363636,5442.363636363636,244.36363636363603
2016-03-20 11:00:00,12332,8.883,3,11,6,16258.0,11389.0,1274.90909090909,5200.90909090909,331.9090909090901
2016-03-20 12:00:00,12385,9.021,3,12,6,16239.0,11211.0,1564.09090909091,5418.09090909091,390.0909090909099
2016-03-20 13:00:00,12295,8.934,3,13,6,16131.0,10973.0,1700.727272727272,5536.727272727272,378.72727272727207
2016-03-20 14:00:00,12170,8.613,3,14,6,15882.0,10968.0,1632.90909090909,5344.90909090909,430.9090909090901
2016-03-20 15:00:00,12399,8.139,3,15,6,15782.0,11370.0,1512.363636363636,4895.363636363636,483.363636363636
2016-03-20 16:00:00,13164,7.605,3,16,6,15926.0,12503.0,1623.90909090909,4385.90909090909,962.90909090909
2016-03-20 17:00:00,13529,6.876,3,17,6,15616.0,13264.0,1581.454545454546,3668.454545454546,1316.454545454546
2016-03-20 18:00:00,13952,6.516,3,18,6,15672.0,14124.0,1521.454545454546,3241.454545454546,1693.454545454546
2016-03-20 19:00:00,13548,6.395,3,19,6,14934.0,13748.0,1589.09090909091,2975.09090909091,1789.09090909091
2016-03-20 20:00:00,12771,6.237,3,20,6,13851.0,12994.0,1587.363636363636,2667.363636363636,1810.363636363636
2016-03-20 21:00:00,11892,6.114,3,21,6,12770.0,12161.0,1508.454545454546,2386.454545454546,1777.454545454546
2016-03-20 22:00:00,10918,6.047,3,22,6,11912.0,11198.0,1422.454545454546,2416.454545454546,1702.454545454546
2016-03-20 23:00:00,10141,5.995,3,23,6,11009.0,10515.0,1408.09090909091,2276.09090909091,1782.09090909091
2016-03-21 00:00:00,9740,5.912,3,0,0,10326.0,10135.0,1110.0,1696.0,1505.0
2016-03-21 01:00:00,9696,5.815,3,1,0,9983.0,10067.0,1392.0,1679.0,1763.0
2016-03-21 02:00:00,9735,5.707,3,2,0,9828.0,10055.0,1567.181818181818,1660.181818181818,1887.181818181818
2016-03-21 03:00:00,9886,5.704,3,3,0,9834.0,10220.0,1733.090909090909,1681.090909090909,2067.090909090909
2016-03-21 04:00:00,10452,5.688,3,4,0,9985.0,10811.0,2191.181818181818,1724.181818181818,2550.181818181818
2016-03-21 05:00:00,11844,5.648,3,5,0,10468.0,12394.0,3263.727272727272,1887.727272727272,3813.727272727272
2016-03-21 06:00:00,13858,5.998,3,6,0,11268.0,14318.0,4714.727272727272,2124.727272727272,5174.727272727272
2016-03-21 07:00:00,15310,6.666,3,7,0,12443.0,15429.0,5282.818181818182,2415.818181818182,5401.818181818182
2016-03-21 08:00:00,15940,7.452,3,8,0,13431.0,15503.0,5210.727272727272,2701.727272727272,4773.727272727272
2016-03-21 09:00:00,16017,8.474,3,9,0,13827.0,15128.0,4967.90909090909,2777.90909090909,4078.90909090909
2016-03-21 10:00:00,15941,9.193,3,10,0,13788.0,14903.0,4818.363636363636,2665.363636363636,3780.363636363636
2016-03-21 11:00:00,15905,9.638,3,11,0,13583.0,14654.0,4847.90909090909,2525.90909090909,3596.90909090909
2016-03-21 12:00:00,15962,9.779,3,12,0,13280.0,14650.0,5141.09090909091,2459.09090909091,3829.09090909091
2016-03-21 13:00:00,15809,9.583,3,13,0,12943.0,14489.0,5214.727272727272,2348.727272727272,3894.727272727272
2016-03-21 14:00:00,15756,9.096,3,14,0,12874.0,14496.0,5218.90909090909,2336.90909090909,3958.90909090909
2016-03-21 15:00:00,15922,8.538,3,15,0,13133.0,14750.0,5035.363636363636,2246.363636363636,3863.363636363636
2016-03-21 16:00:00,16064,7.683,3,16,0,13631.0,15216.0,4523.90909090909,2090.90909090909,3675.90909090909
2016-03-21 17:00:00,15752,6.492,3,17,0,13772.0,15219.0,3804.454545454546,1824.454545454546,3271.454545454546
2016-03-21 18:00:00,15988,5.592,3,18,0,14086.0,16042.0,3557.454545454546,1655.454545454546,3611.454545454546
2016-03-21 19:00:00,15278,4.896,3,19,0,13509.0,15407.0,3319.09090909091,1550.09090909091,3448.09090909091
2016-03-21 20:00:00,14231,4.41,3,20,0,12692.0,14370.0,3047.363636363636,1508.363636363636,3186.363636363636
2016-03-21 21:00:00,12972,4.184,3,21,0,11940.0,13180.0,2588.454545454546,1556.454545454546,2796.454545454546
2016-03-21 22:00:00,11979,4.036,3,22,0,11188.0,12111.0,2483.454545454546,1692.454545454546,2615.454545454546
2016-03-21 23:00:00,10967,3.86,3,23,0,10398.0,11126.0,2234.09090909091,1665.09090909091,2393.09090909091
2016-03-22 00:00:00,10390,3.95,3,0,1,9855.0,10618.0,1760.0,1225.0,1988.0
2016-03-22 01:00:00,10187,4.025,3,1,1,9644.0,10438.0,1883.0,1340.0,2134.0
2016-03-22 02:00:00,10103,4.086,3,2,1,9545.0,10394.0,1935.181818181818,1377.181818181818,2226.181818181818
2016-03-22 03:00:00,10221,4.243,3,3,1,9497.0,10500.0,2068.090909090909,1344.090909090909,2347.090909090909
2016-03-22 04:00:00,10697,4.324,3,4,1,9588.0,10975.0,2436.181818181818,1327.181818181818,2714.181818181818
2016-03-22 05:00:00,12082,4.287,3,5,1,9738.0,12460.0,3501.727272727272,1157.727272727272,3879.727272727272
2016-03-22 06:00:00,14004,5.246,3,6,1,10091.0,14393.0,4860.727272727272,947.727272727272,5249.727272727272
2016-03-22 07:00:00,15188,6.505,3,7,1,10861.0,15687.0,5160.818181818182,833.818181818182,5659.818181818182
2016-03-22 08:00:00,15407,7.83,3,8,1,11616.0,16193.0,4677.727272727272,886.7272727272721,5463.727272727272
2016-03-22 09:00:00,15347,8.942,3,9,1,11821.0,16220.0,4297.90909090909,771.9090909090901,5170.90909090909
2016-03-22 10:00:00,15535,9.636,3,10,1,12025.0,16284.0,4412.363636363636,902.363636363636,5161.363636363636
2016-03-22 11:00:00,15440,9.946,3,11,1,12332.0,16048.0,4382.90909090909,1274.90909090909,4990.90909090909
2016-03-22 12:00:00,15407,10.048,3,12,1,12385.0,16051.0,4586.09090909091,1564.09090909091,5230.09090909091
2016-03-22 13:00:00,15338,9.913,3,13,1,12295.0,15971.0,4743.727272727272,1700.727272727272,5376.727272727272
2016-03-22 14:00:00,15369,9.576,3,14,1,12170.0,15854.0,4831.90909090909,1632.90909090909,5316.90909090909
2016-03-22 15:00:00,15506,9.002,3,15,1,12399.0,15910.0,4619.363636363636,1512.363636363636,5023.363636363636
2016-03-22 16:00:00,15621,8.314,3,16,1,13164.0,15995.0,4080.90909090909,1623.90909090909,4454.90909090909
2016-03-22 17:00:00,15208,7.134,3,17,1,13529.0,15771.0,3260.454545454546,1581.454545454546,3823.454545454546
2016-03-22 18:00:00,15757,6.01,3,18,1,13952.0,16204.0,3326.454545454546,1521.454545454546,3773.454545454546
2016-03-22 19:00:00,15219,5.617,3,19,1,13548.0,15476.0,3260.09090909091,1589.09090909091,3517.09090909091
2016-03-22 20:00:00,14265,5.52,3,20,1,12771.0,14360.0,3081.363636363636,1587.363636363636,3176.363636363636
2016-03-22 21:00:00,13067,5.54,3,21,1,11892.0,13161.0,2683.454545454546,1508.454545454546,2777.454545454546
2016-03-22 22:00:00,12009,5.461,3,22,1,10918.0,12199.0,2513.454545454546,1422.454545454546,2703.454545454546
2016-03-22 23:00:00,11019,5.227,3,23,1,10141.0,11207.0,2286.09090909091,1408.09090909091,2474.09090909091
2016-03-23 00:00:00,10470,5.075,3,0,2,9740.0,10625.0,1840.0,1110.0,1995.0
2016-03-23 01:00:00,10246,5.14,3,1,2,9696.0,10428.0,1942.0,1392.0,2124.0
2016-03-23 02:00:00,10181,5.232,3,2,2,9735.0,10372.0,2013.181818181818,1567.181818181818,2204.181818181818
2016-03-23 03:00:00,10266,5.25,3,3,2,9886.0,10455.0,2113.090909090909,1733.090909090909,2302.090909090909
2016-03-23 04:00:00,10754,5.267,3,4,2,10452.0,10960.0,2493.181818181818,2191.181818181818,2699.181818181818
2016-03-23 05:00:00,12108,5.36,3,5,2,11844.0,12427.0,3527.727272727272,3263.727272727272,3846.727272727272
2016-03-23 06:00:00,14074,5.842,3,6,2,13858.0,14350.0,4930.727272727272,4714.727272727272,5206.727272727272
2016-03-23 07:00:00,15420,6.563,3,7,2,15310.0,15477.0,5392.818181818182,5282.818181818182,5449.818181818182
2016-03-23 08:00:00,15866,7.388,3,8,2,15940.0,15472.0,5136.727272727272,5210.727272727272,4742.727272727272
2016-03-23 09:00:00,15850,8.178,3,9,2,16017.0,15159.0,4800.90909090909,4967.90909090909,4109.90909090909
2016-03-23 10:00:00,15928,8.848,3,10,2,15941.0,15186.0,4805.363636363636,4818.363636363636,4063.363636363636
2016-03-23 11:00:00,15599,9.329,3,11,2,15905.0,14974.0,4541.90909090909,4847.90909090909,3916.90909090909
2016-03-23 12:00:00,15605,9.615,3,12,2,15962.0,15010.0,4784.09090909091,5141.09090909091,4189.09090909091
2016-03-23 13:00:00,15494,9.697,3,13,2,15809.0,14930.0,4899.727272727272,5214.727272727272,4335.727272727272
2016-03-23 14:00:00,15428,9.473,3,14,2,15756.0,14866.0,4890.90909090909,5218.90909090909,4328.90909090909
2016-03-23 15:00:00,15547,8.953,3,15,2,15922.0,15028.0,4660.363636363636,5035.363636363636,4141.363636363636
2016-03-23 16:00:00,15862,8.166,3,16,2,16064.0,15445.0,4321.90909090909,4523.90909090909,3904.90909090909
2016-03-23 17:00:00,15465,6.963,3,17,2,15752.0,15232.0,3517.454545454546,3804.454545454546,3284.454545454546
2016-03-23 18:00:00,15906,6.061,3,18,2,15988.0,15993.0,3475.454545454546,3557.454545454546,3562.454545454546
2016-03-23 19:00:00,15407,5.551,3,19,2,15278.0,15430.0,3448.09090909091,3319.09090909091,3471.09090909091
2016-03-23 20:00:00,14376,5.102,3,20,2,14231.0,14404.0,3192.363636363636,3047.363636363636,3220.363636363636
2016-03-23 21:00:00,13122,4.81,3,21,2,12972.0,13138.0,2738.454545454546,2588.454545454546,2754.454545454546
2016-03-23 22:00:00,12092,4.599,3,22,2,11979.0,12112.0,2596.454545454546,2483.454545454546,2616.454545454546
2016-03-23 23:00:00,11069,4.449,3,23,2,10967.0,11182.0,2336.09090909091,2234.09090909091,2449.09090909091
2016-03-24 00:00:00,10492,4.467,3,0,3,10390.0,10633.0,1862.0,1760.0,2003.0
2016-03-24 01:00:00,10209,4.507,3,1,3,10187.0,10410.0,1905.0,1883.0,2106.0
2016-03-24 02:00:00,10164,4.482,3,2,3,10103.0,10394.0,1996.181818181818,1935.181818181818,2226.181818181818
2016-03-24 03:00:00,10258,4.289,3,3,3,10221.0,10446.0,2105.090909090909,2068.090909090909,2293.090909090909
2016-03-24 04:00:00,10821,4.14,3,4,3,10697.0,10911.0,2560.181818181818,2436.181818181818,2650.181818181818
2016-03-24 05:00:00,12122,4.241,3,5,3,12082.0,12334.0,3541.727272727272,3501.727272727272,3753.727272727272
2016-03-24 06:00:00,14150,5.136,3,6,3,14004.0,14180.0,5006.727272727272,4860.727272727272,5036.727272727272
2016-03-24 07:00:00,15534,6.047,3,7,3,15188.0,15200.0,5506.818181818182,5160.818181818182,5172.818181818182
2016-03-24 08:00:00,16136,6.975,3,8,3,15407.0,15233.0,5406.727272727272,4677.727272727272,4503.727272727272
2016-03-24 09:00:00,16218,7.679,3,9,3,15347.0,14936.0,5168.90909090909,4297.90909090909,3886.90909090909
2016-03-24 10:00:00,16236,8.271,3,10,3,15535.0,14788.0,5113.363636363636,4412.363636363636,3665.363636363636
2016-03-24 11:00:00,15930,8.854,3,11,3,15440.0,14467.0,4872.90909090909,4382.90909090909,3409.90909090909
2016-03-24 12:00:00,15855,9.102,3,12,3,15407.0,14435.0,5034.09090909091,4586.09090909091,3614.09090909091
2016-03-24 13:00:00,15694,8.959,3,13,3,15338.0,14389.0,5099.727272727272,4743.727272727272,3794.727272727272
2016-03-24 14:00:00,15700,8.75,3,14,3,15369.0,14406.0,5162.90909090909,4831.90909090909,3868.90909090909
2016-03-24 15:00:00,15882,8.453,3,15,3,15506.0,14676.0,4995.363636363636,4619.363636363636,3789.363636363636
2016-03-24 16:00:00,15958,7.859,3,16,3,15621.0,15137.0,4417.90909090909,4080.90909090909,3596.90909090909
2016-03-24 17:00:00,15678,7.019,3,17,3,15208.0,15099.0,3730.454545454546,3260.454545454546,3151.454545454546
2016-03-24 18:00:00,15990,6.403,3,18,3,15757.0,15986.0,3559.454545454546,3326.454545454546,3555.454545454546
2016-03-24 19:00:00,15424,6.135,3,19,3,15219.0,15504.0,3465.09090909091,3260.09090909091,3545.09090909091
2016-03-24 20:00:00,14352,5.984,3,20,3,14265.0,14434.0,3168.363636363636,3081.363636363636,3250.363636363636
2016-03-24 21:00:00,13160,6.006,3,21,3,13067.0,13208.0,2776.454545454546,2683.454545454546,2824.454545454546
2016-03-24 22:00:00,12113,6.091,3,22,3,12009.0,12146.0,2617.454545454546,2513.454545454546,2650.454545454546
2016-03-24 23:00:00,11164,6.119,3,23,3,11019.0,11196.0,2431.09090909091,2286.09090909091,2463.09090909091
2016-03-25 00:00:00,10536,6.102,3,0,4,10470.0,10578.0,1906.0,1840.0,1948.0
2016-03-25 01:00:00,10268,6.063,3,1,4,10246.0,10406.0,1964.0,1942.0,2102.0
2016-03-25 02:00:00,10252,5.99,3,2,4,10181.0,10343.0,2084.181818181818,2013.181818181818,2175.181818181818
2016-03-25 03:00:00,10293,5.871,3,3,4,10266.0,10438.0,2140.090909090909,2113.090909090909,2285.090909090909
2016-03-25 04:00:00,10729,5.731,3,4,4,10754.0,10945.0,2468.181818181818,2493.181818181818,2684.181818181818
2016-03-25 05:00:00,11884,5.59,3,5,4,12108.0,12286.0,3303.727272727272,3527.727272727272,3705.727272727272
2016-03-25 06:00:00,13486,5.609,3,6,4,14074.0,14272.0,4342.727272727272,4930.727272727272,5128.727272727272
2016-03-25 07:00:00,15066,5.749,3,7,4,15420.0,15746.0,5038.818181818182,5392.818181818182,5718.818181818182
